
[00:00:00.000 --> 00:00:04.500]  我們預備我們的心,今天我們去敬拜主
[00:04:00.500 --> 00:04:02.500]  弟兄姊妹
[00:04:02.500 --> 00:04:08.500]  很多可能是我們面對著很多生活困苦的時候
[00:04:08.500 --> 00:04:13.500]  那些無論是在我們疾病上帶來的困難
[00:04:13.500 --> 00:04:17.500]  可能是人際關係裡面帶來我們的苦
[00:04:17.500 --> 00:04:19.500]  我們會問自己
[00:04:19.500 --> 00:04:21.500]  神為什麼會這樣對我們
[00:04:21.500 --> 00:04:23.500]  為什麼要我們受這個苦
[00:04:23.500 --> 00:04:25.500]  信耶穌是不是應該要這樣的呢
[00:04:25.500 --> 00:04:28.500]  這個會不會令到我們受到一個打擊
[00:04:28.500 --> 00:04:32.500]  就問我們是不是要繼續信耶穌下去
[00:04:32.500 --> 00:04:34.500]  是不是要繼續這樣走呢
[00:04:34.500 --> 00:04:38.500]  甚至乎不是面對著天災人禍
[00:04:38.500 --> 00:04:41.500]  是正正針對著我們的信仰
[00:04:41.500 --> 00:04:43.500]  受到苦難
[00:04:43.500 --> 00:04:45.500]  就是因為我信耶穌
[00:04:45.500 --> 00:04:47.500]  其他人對我差一點
[00:04:47.500 --> 00:04:48.500]  就是因為我信耶穌
[00:04:48.500 --> 00:04:50.500]  老闆不讓我升職
[00:04:50.500 --> 00:04:52.500]  就是因為我信耶穌
[00:04:52.500 --> 00:04:54.500]  其他人會想佔我便宜
[00:04:54.500 --> 00:04:56.500]  甚至乎向我施壓
[00:04:56.500 --> 00:04:58.500]  未必是會去到
[00:04:58.500 --> 00:05:01.500]  被恐怖分子抓去問你是不是信耶穌
[00:05:01.500 --> 00:05:03.500]  就會槍槍斃我們這個地步
[00:05:03.500 --> 00:05:05.500]  但是在我們的信仰歷程裡面
[00:05:05.500 --> 00:05:07.500]  我們都會因著信耶穌
[00:05:07.500 --> 00:05:10.500]  面對著不同的困難
[00:05:10.500 --> 00:05:14.500]  很有可能我們都會問這個問題
[00:05:14.500 --> 00:05:17.500]  是不是值得我繼續信下去
[00:05:17.500 --> 00:05:19.500]  我們未必會做這個決定
[00:05:19.500 --> 00:05:21.500]  我們會離棄主
[00:05:21.500 --> 00:05:24.500]  雖然我們聽過有不少的故事
[00:05:24.500 --> 00:05:25.500]  可能我們都認識有的人
[00:05:25.500 --> 00:05:27.500]  因為這樣的緣故而離開神
[00:05:27.500 --> 00:05:31.500]  但是我們自己或多或少都會問
[00:05:31.500 --> 00:05:35.500]  信耶穌是走得這麼苦的嗎
[00:05:35.500 --> 00:05:38.500]  那我們為什麼繼續走下去呢
[00:05:38.500 --> 00:05:39.500]  弟兄姊妹
[00:05:39.500 --> 00:05:42.500]  當我們遇到生命上很多的逆境
[00:05:42.500 --> 00:05:44.500]  很多的困難
[00:05:44.500 --> 00:05:46.500]  甚至乎一些逼迫的時候
[00:05:46.500 --> 00:05:50.500]  我們怎樣可以繼續忠心走下去呢
[00:05:50.500 --> 00:05:55.500]  我們怎樣可以持守我們對基督的忠誠
[00:05:55.500 --> 00:05:58.500]  繼續去跟隨祂呢
[00:05:58.500 --> 00:06:02.500]  今天我們藉著思想一段馬可福音的經文
[00:06:02.500 --> 00:06:06.500]  我們試想想我們作為跟隨耶穌的人
[00:06:06.500 --> 00:06:09.500]  怎樣可以致死忠心
[00:06:09.500 --> 00:06:10.500]  如果你有聖經的話
[00:06:10.500 --> 00:06:14.500]  請你翻開馬可福音第十五章
[00:06:14.500 --> 00:06:16.500]  馬可福音第十五章
[00:06:16.500 --> 00:06:17.500]  在進行這段經文之前
[00:06:17.500 --> 00:06:19.500]  都容許我給大家一個
[00:06:19.500 --> 00:06:21.500]  最後一次看看PowerPoint
[00:06:21.500 --> 00:06:25.500]  馬可福音大綱的編排
[00:06:25.500 --> 00:06:26.500]  我答應你
[00:06:26.500 --> 00:06:28.500]  在這次講馬可福音裡
[00:06:28.500 --> 00:06:30.500]  我最後一次跟大家講
[00:06:30.500 --> 00:06:33.500]  聽過很多次可能
[00:06:33.500 --> 00:06:35.500]  我們見到馬可福音是一個進程
[00:06:35.500 --> 00:06:37.500]  一個不同的地區
[00:06:37.500 --> 00:06:38.500]  一個不同的地區
[00:06:38.500 --> 00:06:39.500]  一個不同的地方
[00:06:39.500 --> 00:06:40.500]  一路走這條路
[00:06:40.500 --> 00:06:42.500]  走一條跟隨耶穌的道路
[00:06:42.500 --> 00:06:44.500]  一開始是在曠野
[00:06:44.500 --> 00:06:46.500]  然後去到加利利
[00:06:46.500 --> 00:06:48.500]  接著有一個黑眼看見的故事
[00:06:48.500 --> 00:06:49.500]  接著在路上
[00:06:49.500 --> 00:06:51.500]  接著又有另一個黑眼觀視
[00:06:51.500 --> 00:06:53.500]  接著去到耶路撒冷
[00:06:53.500 --> 00:06:55.500]  最後就是在墳墓裡
[00:06:55.500 --> 00:06:58.500]  是一個跟隨耶穌的進程
[00:06:58.500 --> 00:07:00.500]  一路走的時候
[00:07:00.500 --> 00:07:03.500]  我們見到這裡都可以分為三幕
[00:07:03.500 --> 00:07:06.500]  第一幕就是要認識耶穌是誰
[00:07:06.500 --> 00:07:08.500]  又是在曠野去到加利利的時候
[00:07:08.500 --> 00:07:09.500]  耶穌接著不同的事跡
[00:07:09.500 --> 00:07:10.500]  不同的講論
[00:07:10.500 --> 00:07:12.500]  讓跟隨他的人知道
[00:07:12.500 --> 00:07:14.500]  究竟他的身份是誰
[00:07:14.500 --> 00:07:15.500]  耶穌是誰
[00:07:15.500 --> 00:07:18.500]  然後第二幕就是要接受耶穌的使命
[00:07:18.500 --> 00:07:20.500]  在這個路上跟隨耶穌
[00:07:20.500 --> 00:07:23.500]  往加利利去耶路撒冷的路上
[00:07:23.500 --> 00:07:26.500]  繼續讓我們對耶穌有更多的認識
[00:07:26.500 --> 00:07:28.500]  要明白知道祂是誰之餘
[00:07:28.500 --> 00:07:30.500]  我們還要知道祂的使命
[00:07:30.500 --> 00:07:33.500]  而且我們要接受祂的使命
[00:07:33.500 --> 00:07:35.500]  我們說過在路上
[00:07:35.500 --> 00:07:37.500]  開始有一個黑眼故事
[00:07:37.500 --> 00:07:39.500]  後來有一個黑眼看見的故事
[00:07:39.500 --> 00:07:41.500]  整個馬拉松裡面
[00:07:41.500 --> 00:07:44.500]  只有兩個黑眼看見的記載
[00:07:44.500 --> 00:07:47.500]  而這兩個記載都是圍住在路上
[00:07:47.500 --> 00:07:50.500]  彷彿是問你見不見到
[00:07:50.500 --> 00:07:52.500]  盲的都見得到耶穌是誰
[00:07:52.500 --> 00:07:55.500]  我們見不見到耶穌是誰
[00:07:55.500 --> 00:07:57.500]  我們願不願意接受祂的使命
[00:07:57.500 --> 00:08:00.500]  而第三幕去到最後就是要忠於耶穌
[00:08:00.500 --> 00:08:01.500]  去到耶路撒冷的時候
[00:08:01.500 --> 00:08:03.500]  耶穌受著不同的迫害
[00:08:03.500 --> 00:08:05.500]  開始見得到祂
[00:08:05.500 --> 00:08:08.500]  就是走上這一條祂要去受苦的道路
[00:08:08.500 --> 00:08:10.500]  在之前已經跟門徒說過
[00:08:10.500 --> 00:08:12.500]  已經預先讓祂知道
[00:08:12.500 --> 00:08:14.500]  祂的使命是一個受苦的使命
[00:08:14.500 --> 00:08:16.500]  祂要作為一個受苦的君王
[00:08:16.500 --> 00:08:19.500]  祂要這樣去拯救跟隨祂的人
[00:08:19.500 --> 00:08:21.500]  讓我們想
[00:08:21.500 --> 00:08:24.500]  如果這個是耶穌的使命
[00:08:24.500 --> 00:08:28.500]  我們能不能夠忠心跟隨祂下去
[00:08:28.500 --> 00:08:31.500]  至死都要忠心地跟隨祂
[00:08:31.500 --> 00:08:34.500]  今天我們看到第十五章的時候
[00:08:34.500 --> 00:08:36.500]  是去到尾聲
[00:08:36.500 --> 00:08:38.500]  去到尾聲的時候
[00:08:38.500 --> 00:08:40.500]  我們看回之前我們談過
[00:08:40.500 --> 00:08:44.500]  說到馬可福記載有不少時間
[00:08:44.500 --> 00:08:47.500]  在整個馬可福裡面沒怎麼提及時間性
[00:08:47.500 --> 00:08:49.500]  但是最後好提
[00:08:49.500 --> 00:08:51.500]  說到在晚上守住餐
[00:08:51.500 --> 00:08:53.500]  午夜是喀西米利耶穌被盜
[00:08:53.500 --> 00:08:55.500]  雞叫之前耶穌受審
[00:08:55.500 --> 00:08:58.500]  還有早晨耶穌被釘十字架
[00:08:58.500 --> 00:09:01.500]  彷彿說到有四個不同的更期
[00:09:01.500 --> 00:09:03.500]  我們作為一個門徒
[00:09:03.500 --> 00:09:05.500]  我們能不能夠警醒
[00:09:05.500 --> 00:09:08.500]  在這幾個更裡面都能夠醒覺地跟隨祂
[00:09:08.500 --> 00:09:10.500]  在門徒裡面我們見到
[00:09:10.500 --> 00:09:12.500]  他不斷地犯錯
[00:09:12.500 --> 00:09:16.500]  都不能夠很警醒地跟隨耶穌
[00:09:16.500 --> 00:09:18.500]  在上一段經文裡面
[00:09:18.500 --> 00:09:22.500]  我們見到耶穌受審判的時候
[00:09:22.500 --> 00:09:24.500]  他出身去守這個審判
[00:09:24.500 --> 00:09:26.500]  門徒全部四散
[00:09:26.500 --> 00:09:28.500]  我們見到一個強烈的對比
[00:09:28.500 --> 00:09:33.500]  就是彼得他一直去不認耶穌
[00:09:33.500 --> 00:09:36.500]  而耶穌就願意放下自己
[00:09:36.500 --> 00:09:39.500]  去面對這個受審
[00:09:39.500 --> 00:09:41.500]  很諷刺的就是
[00:09:41.500 --> 00:09:43.500]  一個是否認耶穌
[00:09:43.500 --> 00:09:45.500]  一個是否認自己
[00:09:45.500 --> 00:09:47.500]  在這個放下的情況之下
[00:09:47.500 --> 00:09:49.500]  他是捨棄耶穌而不去跟隨
[00:09:49.500 --> 00:09:53.500]  耶穌是捨棄自己走上這條實價路
[00:09:53.500 --> 00:09:55.500]  亦都見到門徒
[00:09:55.500 --> 00:09:57.500]  就是因著這個懼怕
[00:09:57.500 --> 00:10:01.500]  四散不能夠去繼續去跟隨耶穌
[00:10:01.500 --> 00:10:03.500]  彷彿作者問
[00:10:03.500 --> 00:10:05.500]  那我們呢
[00:10:05.500 --> 00:10:07.500]  我們看著這本《馬學福音》
[00:10:07.500 --> 00:10:09.500]  聽著《馬學福音》的人
[00:10:09.500 --> 00:10:14.500]  我們能不能夠忠心繼續去跟隨耶穌
[00:10:14.500 --> 00:10:17.500]  今天我們看第十五章
[00:10:17.500 --> 00:10:19.500]  到了早晨這一段的時候
[00:10:19.500 --> 00:10:21.500]  讓我們思想一下
[00:10:21.500 --> 00:10:24.500]  馬可想告訴我們一個怎樣的訊息
[00:10:24.500 --> 00:10:26.500]  我們會先從一個微觀的角度
[00:10:26.500 --> 00:10:30.500]  去仔細看這一章裡面發生了什麼事情
[00:10:30.500 --> 00:10:32.500]  然後嘗試從一個宏觀的角度
[00:10:32.500 --> 00:10:35.500]  去看馬可想帶出一個怎樣的訊息
[00:10:35.500 --> 00:10:39.500]  最後我們思想去回顧我們自己的生命
[00:10:39.500 --> 00:10:42.500]  我們可以怎樣去回應
[00:10:42.500 --> 00:10:44.500]  讓我們先從微觀的角度來看看
[00:10:44.500 --> 00:10:47.500]  在這個審判裡面對耶穌是非常不公平的
[00:10:47.500 --> 00:10:49.500]  第十五章的第一節
[00:10:49.500 --> 00:10:51.500]  一到早晨
[00:10:51.500 --> 00:10:55.500]  眾祭師長、長老、文士和全議會的人
[00:10:55.500 --> 00:10:58.500]  大家相議就把耶穌綁著
[00:10:58.500 --> 00:11:01.500]  解去交給彼拉多
[00:11:01.500 --> 00:11:04.500]  一開始一到早晨
[00:11:04.500 --> 00:11:05.500]  在原文裡面有個話
[00:11:05.500 --> 00:11:07.500]  一到早晨即刻這些事情發生
[00:11:07.500 --> 00:11:10.500]  這個字眼是馬學裡面常出現的
[00:11:10.500 --> 00:11:11.500]  它帶出一個連貫性
[00:11:11.500 --> 00:11:14.500]  換句話說就是之前所發生的事
[00:11:14.500 --> 00:11:15.500]  很快就連同在這裡
[00:11:15.500 --> 00:11:17.500]  耶穌之前是受審
[00:11:17.500 --> 00:11:18.500]  是被猶太人受審
[00:11:18.500 --> 00:11:22.500]  現在就帶他去彼拉多外邦人面前受審
[00:11:22.500 --> 00:11:24.500]  很快就進程沒有停過
[00:11:24.500 --> 00:11:28.500]  他們一群人就帶著耶穌交給彼拉多
[00:11:28.500 --> 00:11:29.500]  這個很有趣
[00:11:29.500 --> 00:11:31.500]  這個字交給彼拉多
[00:11:31.500 --> 00:11:33.500]  在馬學方面多次發生
[00:11:33.500 --> 00:11:35.500]  回到開關我們來看看
[00:11:35.500 --> 00:11:42.500]  這裡我們見到耶穌已經告訴門徒
[00:11:42.500 --> 00:11:43.500]  因為他正教導著門徒
[00:11:43.500 --> 00:11:46.500]  人子將要被交在人手裡
[00:11:46.500 --> 00:11:47.500]  他們要殺害他
[00:11:47.500 --> 00:11:49.500]  被殺以後三天之後要復活
[00:11:49.500 --> 00:11:50.500]  已經說了他要交出去了
[00:11:50.500 --> 00:11:51.500]  然後又說
[00:11:51.500 --> 00:11:52.500]  漢拿我信耶路撒冷
[00:11:52.500 --> 00:11:54.500]  人子將交給祭師長和文士
[00:11:54.500 --> 00:11:55.500]  要定他罪
[00:11:55.500 --> 00:11:56.500]  要交給外邦人
[00:11:56.500 --> 00:11:57.500]  他們要戲弄他
[00:11:57.500 --> 00:11:58.500]  向他淘汰末
[00:11:58.500 --> 00:11:59.500]  鞭打他
[00:11:59.500 --> 00:12:00.500]  殺害他
[00:12:00.500 --> 00:12:01.500]  三天之後他要復活
[00:12:01.500 --> 00:12:03.500]  耶穌一早已經告訴他人
[00:12:03.500 --> 00:12:05.500]  他要被交出去
[00:12:05.500 --> 00:12:07.500]  以至於現在從馬學角度來說
[00:12:07.500 --> 00:12:08.500]  真是應驗了
[00:12:08.500 --> 00:12:10.500]  他被人綁去
[00:12:10.500 --> 00:12:13.500]  解去交給彼拉多
[00:12:13.500 --> 00:12:15.500]  而這個交出去這個字
[00:12:15.500 --> 00:12:17.500]  也不單止是耶穌說到
[00:12:17.500 --> 00:12:19.500]  他會被交給外邦人
[00:12:19.500 --> 00:12:21.500]  交給仇審
[00:12:21.500 --> 00:12:25.500]  包括在形容到猶大出賣主的時候
[00:12:25.500 --> 00:12:27.500]  都是交他出去
[00:12:27.500 --> 00:12:29.500]  十二師徒裡面有個人交到猶大
[00:12:29.500 --> 00:12:33.500]  要建制師長把耶穌交給他們
[00:12:33.500 --> 00:12:35.500]  他們聽見就很高興
[00:12:35.500 --> 00:12:36.500]  給他銀紙
[00:12:36.500 --> 00:12:40.500]  他就想找機會把耶穌交給他們
[00:12:40.500 --> 00:12:42.500]  同樣都是這個字在原文裡面
[00:12:42.500 --> 00:12:45.500]  而當耶穌被猶大出賣的時候
[00:12:45.500 --> 00:12:47.500]  猶大賣耶穌
[00:12:47.500 --> 00:12:49.500]  在原文裡面都是這個字
[00:12:49.500 --> 00:12:50.500]  都是交他出去
[00:12:50.500 --> 00:12:51.500]  換句話說
[00:12:51.500 --> 00:12:53.500]  這裡我們見到的就是
[00:12:53.500 --> 00:12:55.500]  耶穌一早已經這樣說了
[00:12:55.500 --> 00:12:59.500]  而我們見到之前的猶大是這樣出賣耶穌
[00:12:59.500 --> 00:13:02.500]  現在耶穌就這樣被交出去
[00:13:02.500 --> 00:13:04.500]  很多的心理準備之下
[00:13:04.500 --> 00:13:05.500]  不斷的重複
[00:13:05.500 --> 00:13:06.500]  讓我們見到
[00:13:06.500 --> 00:13:09.500]  終於發生了這個時候
[00:13:09.500 --> 00:13:11.500]  就交他給彼拉多
[00:13:11.500 --> 00:13:12.500]  彼拉多是誰呢
[00:13:12.500 --> 00:13:14.500]  我們大家都聽過很多次
[00:13:14.500 --> 00:13:15.500]  而在這段經文裡面
[00:13:15.500 --> 00:13:17.500]  彼拉多都是很被人熟悉
[00:13:17.500 --> 00:13:19.500]  所以作者根本完全沒有交代
[00:13:19.500 --> 00:13:21.500]  彼拉多是誰
[00:13:21.500 --> 00:13:23.500]  彼拉多是當時的巡撫
[00:13:23.500 --> 00:13:27.500]  是羅馬派他們管理猶太人
[00:13:27.500 --> 00:13:28.500]  換句話說
[00:13:28.500 --> 00:13:29.500]  我們可以理解到
[00:13:29.500 --> 00:13:31.500]  猶太人在他們的猶撒朗裡面
[00:13:31.500 --> 00:13:33.500]  其實他們有自治的地方
[00:13:33.500 --> 00:13:34.500]  他們有自己的法例
[00:13:34.500 --> 00:13:35.500]  不過他們自己的法例
[00:13:35.500 --> 00:13:36.500]  都是宗教上
[00:13:36.500 --> 00:13:37.500]  禮儀上比較多一點
[00:13:37.500 --> 00:13:41.500]  他們都是在羅馬的政權底下
[00:13:41.500 --> 00:13:43.500]  都要跟隨羅馬的法例
[00:13:43.500 --> 00:13:45.500]  而彼拉多就是要管治這班人
[00:13:45.500 --> 00:13:48.500]  讓他們不要造反
[00:13:48.500 --> 00:13:50.500]  他出名的就是
[00:13:50.500 --> 00:13:53.500]  出名在他夠狠心
[00:13:53.500 --> 00:13:54.500]  很殘忍
[00:13:54.500 --> 00:13:56.500]  他也不怕去做一些
[00:13:56.500 --> 00:13:59.500]  傷害猶太人的事情
[00:13:59.500 --> 00:14:00.500]  甚至乎他有時
[00:14:00.500 --> 00:14:02.500]  他是故意去做
[00:14:02.500 --> 00:14:04.500]  去激怒猶太人
[00:14:04.500 --> 00:14:07.500]  在Josephus一個
[00:14:07.500 --> 00:14:10.500]  約西夫一個歷史學家
[00:14:10.500 --> 00:14:11.500]  是第一世紀的歷史學家
[00:14:11.500 --> 00:14:13.500]  都記載到他做很多很殘忍的事情
[00:14:13.500 --> 00:14:15.500]  聖經裡面都有提及到
[00:14:15.500 --> 00:14:17.500]  包括路加福第十三章
[00:14:17.500 --> 00:14:19.500]  說到彼拉多是逼人
[00:14:19.500 --> 00:14:21.500]  要將血加在祭物裡面
[00:14:21.500 --> 00:14:22.500]  他會做一些事情
[00:14:22.500 --> 00:14:24.500]  對猶太人來說是非常討厭
[00:14:24.500 --> 00:14:26.500]  和對他們有很大的衝擊
[00:14:26.500 --> 00:14:27.500]  他也不介意
[00:14:27.500 --> 00:14:29.500]  所以換句話說
[00:14:29.500 --> 00:14:31.500]  在這個不需要介紹的角色
[00:14:31.500 --> 00:14:32.500]  這個人物彼拉多
[00:14:32.500 --> 00:14:34.500]  他有權力
[00:14:34.500 --> 00:14:36.500]  而且他不是喜歡猶太人
[00:14:36.500 --> 00:14:37.500]  不過他要管住
[00:14:37.500 --> 00:14:40.500]  不讓這班人造反
[00:14:40.500 --> 00:14:41.500]  彼拉多通常
[00:14:41.500 --> 00:14:42.500]  一個巡撫
[00:14:42.500 --> 00:14:44.500]  他不會在耶路撒冷住
[00:14:44.500 --> 00:14:45.500]  不過是過時過節
[00:14:45.500 --> 00:14:47.500]  他就去耶路撒冷看住
[00:14:47.500 --> 00:14:49.500]  因為那時候人都去了耶路撒冷
[00:14:49.500 --> 00:14:50.500]  他就要肯定
[00:14:50.500 --> 00:14:52.500]  這個時候不會有人作亂
[00:14:52.500 --> 00:14:54.500]  在這個情況之下
[00:14:54.500 --> 00:14:56.500]  他就將耶穌交給彼拉多
[00:14:56.500 --> 00:14:58.500]  為什麼要帶到彼拉多那裡呢?
[00:14:58.500 --> 00:15:00.500]  因為羅馬的軍官
[00:15:00.500 --> 00:15:03.500]  才可以定一個人死刑
[00:15:03.500 --> 00:15:04.500]  雖然猶太人
[00:15:04.500 --> 00:15:06.500]  他們有一個自治的成分
[00:15:06.500 --> 00:15:08.500]  但是他們不可以定死刑
[00:15:08.500 --> 00:15:10.500]  現在這班人就是想判耶穌死刑
[00:15:10.500 --> 00:15:12.500]  所以他們將他帶到彼拉多面前
[00:15:12.500 --> 00:15:14.500]  彼拉多就問他
[00:15:14.500 --> 00:15:16.500]  你是猶太人的皇嗎?
[00:15:16.500 --> 00:15:18.500]  耶穌回答
[00:15:18.500 --> 00:15:19.500]  是你說的
[00:15:19.500 --> 00:15:21.500]  很有趣
[00:15:21.500 --> 00:15:23.500]  「皇」這個字
[00:15:23.500 --> 00:15:25.500]  在馬克風裡面出現過
[00:15:25.500 --> 00:15:27.500]  之前只是第六章出現
[00:15:27.500 --> 00:15:29.500]  出現了都是指希律王
[00:15:29.500 --> 00:15:31.500]  而猶太人的「皇」
[00:15:31.500 --> 00:15:32.500]  第一次出現
[00:15:32.500 --> 00:15:35.500]  就在馬克風第十五章裡
[00:15:35.500 --> 00:15:36.500]  整個馬克風裡面
[00:15:36.500 --> 00:15:37.500]  從來都沒有說過
[00:15:37.500 --> 00:15:39.500]  猶太人的「皇」這個字
[00:15:39.500 --> 00:15:41.500]  而現在這裡就將這個字
[00:15:41.500 --> 00:15:42.500]  用在耶穌身上
[00:15:42.500 --> 00:15:45.500]  這也是彼拉多所有關注的
[00:15:45.500 --> 00:15:47.500]  因為這是他的罪名
[00:15:47.500 --> 00:15:49.500]  如果你是猶太人的「皇」
[00:15:49.500 --> 00:15:51.500]  那麼凱撒是誰呢?
[00:15:51.500 --> 00:15:53.500]  我作為凱撒
[00:15:53.500 --> 00:15:54.500]  賦予我的權力
[00:15:54.500 --> 00:15:58.500]  去統治猶太人的從父
[00:15:58.500 --> 00:16:00.500]  我不可以給第二個「皇」
[00:16:00.500 --> 00:16:01.500]  那我就問
[00:16:01.500 --> 00:16:03.500]  你是否猶太人的「皇」?
[00:16:03.500 --> 00:16:04.500]  耶穌說
[00:16:04.500 --> 00:16:06.500]  好像有些隱晦的說話
[00:16:06.500 --> 00:16:08.500]  就是「是你說的」
[00:16:08.500 --> 00:16:10.500]  中文的翻譯
[00:16:10.500 --> 00:16:11.500]  有些英文就是
[00:16:11.500 --> 00:16:12.500]  「You say so」
[00:16:12.500 --> 00:16:13.500]  「你講的」
[00:16:13.500 --> 00:16:14.500]  換句話說
[00:16:14.500 --> 00:16:17.500]  你從一個口語化的層面
[00:16:17.500 --> 00:16:18.500]  去翻譯的話
[00:16:18.500 --> 00:16:19.500]  你可以大肆地說
[00:16:19.500 --> 00:16:21.500]  耶穌說的說話就是
[00:16:21.500 --> 00:16:24.500]  「你講的就是」
[00:16:24.500 --> 00:16:25.500]  換句話說
[00:16:25.500 --> 00:16:26.500]  他是在承認
[00:16:26.500 --> 00:16:29.500]  但是不是一個很明確的承認
[00:16:29.500 --> 00:16:31.500]  為什麼會這樣說呢?
[00:16:31.500 --> 00:16:32.500]  一方面
[00:16:32.500 --> 00:16:33.500]  彼拉多問的時候
[00:16:33.500 --> 00:16:34.500]  在原文裡面的文化
[00:16:34.500 --> 00:16:36.500]  他是在強調「你」字
[00:16:36.500 --> 00:16:39.500]  「你」是不是就是猶太人的「皇」?
[00:16:39.500 --> 00:16:40.500]  這個「你」
[00:16:40.500 --> 00:16:41.500]  他在問你的時候
[00:16:41.500 --> 00:16:42.500]  可以肯定
[00:16:42.500 --> 00:16:44.500]  現在正在告的是「你」
