
[00:00:00.000 --> 00:00:02.000]  丁字幕平安
[00:03:02.000 --> 00:03:04.000]  不過我常常都會這樣說
[00:03:04.000 --> 00:03:06.000]  基督教有個特別之處
[00:03:06.000 --> 00:03:08.000]  我們的信仰不是
[00:03:08.000 --> 00:03:10.000]  只是導人向善,或者這樣說
[00:03:10.000 --> 00:03:12.000]  我們的信仰的目標不是導人向善
[00:03:12.000 --> 00:03:14.000]  聽清楚,不是叫你不要
[00:03:14.000 --> 00:03:16.000]  做好事,我都說過了
[00:03:16.000 --> 00:03:18.000]  我們的信仰的目標是導人向上帝
[00:03:18.000 --> 00:03:20.000]  而不是導人向善
[00:03:20.000 --> 00:03:22.000]  當然上帝是善,上帝大部份時間
[00:03:22.000 --> 00:03:24.000]  他的旨意跟我們想的善是一樣的
[00:03:24.000 --> 00:03:26.000]  不過想清楚
[00:03:26.000 --> 00:03:28.000]  我們的目的是做個好人
[00:03:28.000 --> 00:03:30.000]  還是做一個跟從上帝的人呢?
[00:03:30.000 --> 00:03:32.000]  因為有時
[00:03:32.000 --> 00:03:34.000]  跟從上帝的
[00:03:34.000 --> 00:03:36.000]  回應,你會往往發現
[00:03:36.000 --> 00:03:38.000]  跟我所想的所謂好事
[00:03:38.000 --> 00:03:40.000]  有時會有一點點落差
[00:03:40.000 --> 00:03:42.000]  不是上帝叫你作惡
[00:03:42.000 --> 00:03:44.000]  想清楚我的描述
[00:03:44.000 --> 00:03:46.000]  是很多時候
[00:03:46.000 --> 00:03:48.000]  上帝提醒教導
[00:03:48.000 --> 00:03:50.000]  你在聖經裡面看很多
[00:03:50.000 --> 00:03:52.000]  其實是跟我們想像,甚至我們覺得應該要做的事
[00:03:52.000 --> 00:03:54.000]  是很不同的
[00:03:54.000 --> 00:03:56.000]  記不記得那個想著
[00:03:56.000 --> 00:03:58.000]  這麼多錢周濟窮人好過
[00:03:58.000 --> 00:04:00.000]  為什麼變成香膏打爛在耶穌身上呢?
[00:04:00.000 --> 00:04:02.000]  記得說什麼?
[00:04:02.000 --> 00:04:04.000]  有些印象,記得這個耶穌的
[00:04:04.000 --> 00:04:06.000]  故事,是不是?
[00:04:06.000 --> 00:04:08.000]  但是耶穌說那個是最後的事
[00:04:08.000 --> 00:04:10.000]  很有趣的事情就是
[00:04:10.000 --> 00:04:12.000]  原來信仰有時有些
[00:04:12.000 --> 00:04:14.000]  目標的準確是很重要的
[00:04:14.000 --> 00:04:16.000]  善當然好,做好人當然好
[00:04:16.000 --> 00:04:18.000]  但是更重要的是
[00:04:18.000 --> 00:04:20.000]  我們有沒有找到上帝是我們的焦點
[00:04:20.000 --> 00:04:22.000]  去追隨
[00:04:22.000 --> 00:04:24.000]  所以導人向上帝才是基督徒
[00:04:24.000 --> 00:04:26.000]  或基督信仰的核心
[00:04:26.000 --> 00:04:28.000]  當然你是向上帝
[00:04:28.000 --> 00:04:30.000]  你向著這位萬善的源頭
[00:04:30.000 --> 00:04:32.000]  你一定會有很多經歷,感受,體會
[00:04:32.000 --> 00:04:34.000]  接著你有能力做善事
[00:04:34.000 --> 00:04:36.000]  今天後面我都會講外的行為
[00:04:36.000 --> 00:04:38.000]  不過問題在這一刻
[00:04:38.000 --> 00:04:40.000]  先要定一個點就是
[00:04:40.000 --> 00:04:42.000]  如果我們將宗教為導人向善
[00:04:42.000 --> 00:04:44.000]  成為基督教的所有
[00:04:44.000 --> 00:04:46.000]  真是的,什麼宗教都一樣
[00:04:46.000 --> 00:04:48.000]  學什麼道都沒所謂
[00:04:48.000 --> 00:04:50.000]  就算不是宗教,一些學識
[00:04:50.000 --> 00:04:52.000]  幫到你做好人都夠了
[00:04:52.000 --> 00:04:54.000]  我們不只是做個好人嗎?
[00:04:54.000 --> 00:04:56.000]  今天經文很特別
[00:04:56.000 --> 00:04:58.000]  今天經文很特別
[00:04:58.000 --> 00:05:00.000]  對我來說這段是很重要的經文
[00:05:00.000 --> 00:05:02.000]  你聽完這三分鐘
[00:05:02.000 --> 00:05:04.000]  五分鐘後面你睡了覺都不要緊
[00:05:04.000 --> 00:05:06.000]  但是一定要記住這個很特別的狀況
[00:05:06.000 --> 00:05:08.000]  這個很特別的地方就是
[00:05:08.000 --> 00:05:10.000]  在約翰福音十五章第九節
[00:05:10.000 --> 00:05:14.000]  耶穌跟門徒分享這一句說話
[00:05:14.000 --> 00:05:16.000]  這句說話很特別
[00:05:16.000 --> 00:05:20.000]  耶穌說,我愛你們
[00:05:20.000 --> 00:05:22.000]  耶穌愛我們我們都知道
[00:05:22.000 --> 00:05:24.000]  耶穌愛我們,我知道嘛
[00:05:24.000 --> 00:05:26.000]  小時候都懂得唱
[00:05:26.000 --> 00:05:28.000]  但是耶穌在這裡很直接
[00:05:28.000 --> 00:05:30.000]  很簡單,很重點
[00:05:30.000 --> 00:05:32.000]  不轉彎抹角
[00:05:32.000 --> 00:05:34.000]  跟你說,我愛你們
[00:05:34.000 --> 00:05:36.000]  上帝愛你
[00:05:36.000 --> 00:05:38.000]  耶穌說,他愛你
[00:05:38.000 --> 00:05:40.000]  這個描述看似很簡單
[00:05:40.000 --> 00:05:42.000]  很直接,但是同樣
[00:05:42.000 --> 00:05:44.000]  是一個很重要的核心
[00:05:44.000 --> 00:05:46.000]  聖經裡面不只是教我們
[00:05:46.000 --> 00:05:48.000]  要做一些好事,信耶穌
[00:05:48.000 --> 00:05:50.000]  回教會聽道理,學有好行為
[00:05:50.000 --> 00:05:52.000]  我記得我看過文獻
[00:05:52.000 --> 00:05:54.000]  以前教會崇拜港道
[00:05:54.000 --> 00:05:56.000]  宣道,有些教會叫說教
[00:05:56.000 --> 00:05:58.000]  就是教一些教導
[00:05:58.000 --> 00:06:00.000]  教書,講書
[00:06:00.000 --> 00:06:02.000]  回教會聽書
[00:06:02.000 --> 00:06:04.000]  我們會把教導
[00:06:04.000 --> 00:06:06.000]  放在一個很重要的位置
[00:06:06.000 --> 00:06:08.000]  當然,回教會你要學習
[00:06:08.000 --> 00:06:10.000]  聖經,你要被教導
[00:06:10.000 --> 00:06:12.000]  所以我們主要學不同的課程
[00:06:12.000 --> 00:06:14.000]  崇拜都會講解聖經
[00:06:14.000 --> 00:06:16.000]  但是教導是後面的事
[00:06:16.000 --> 00:06:18.000]  什麼叫後面的事呢?
[00:06:18.000 --> 00:06:20.000]  你一定要有前面的事才會發生
[00:06:20.000 --> 00:06:22.000]  作為基督徒你一定會有好行為
[00:06:22.000 --> 00:06:24.000]  去愛,去幫你身邊的人
[00:06:24.000 --> 00:06:26.000]  這是後面的事
[00:06:26.000 --> 00:06:28.000]  第一件事,首要的事
[00:06:28.000 --> 00:06:30.000]  是耶穌愛你
[00:06:30.000 --> 00:06:32.000]  是你要接受耶穌的愛
[00:06:32.000 --> 00:06:34.000]  耶穌親自講我愛你們
[00:06:34.000 --> 00:06:36.000]  這個我都要學
[00:06:36.000 --> 00:06:38.000]  我作為大家的牧者
[00:06:38.000 --> 00:06:40.000]  在當中,我經常都問自己
[00:06:40.000 --> 00:06:42.000]  我愛大家有多少呢?
[00:06:42.000 --> 00:06:44.000]  這個是我要提醒的
[00:06:44.000 --> 00:06:46.000]  因為,聖經裡面就是這麼清楚
[00:06:46.000 --> 00:06:48.000]  耶穌先是
[00:06:48.000 --> 00:06:50.000]  很直接去表達什麼叫愛
[00:06:50.000 --> 00:06:52.000]  不只是我們這個教會的群體
[00:06:52.000 --> 00:06:54.000]  有愛的元素,這班基督徒
[00:06:54.000 --> 00:06:56.000]  要做好行為,服侍社會,做善事
[00:06:56.000 --> 00:06:58.000]  而是我們這個群體
[00:06:58.000 --> 00:07:00.000]  就是經歷愛的群體
[00:07:00.000 --> 00:07:02.000]  這就是耶穌基督,我們的主上帝
[00:07:02.000 --> 00:07:04.000]  親自,很直接
[00:07:04.000 --> 00:07:06.000]  不轉彎抹角
[00:07:06.000 --> 00:07:08.000]  不繞圈跟你講,我愛你們
[00:07:08.000 --> 00:07:12.000]  其實是很重要的說話
[00:07:12.000 --> 00:07:14.000]  其實是非常重要的說話
[00:07:14.000 --> 00:07:16.000]  特別對我們華人不是很懂得講愛
[00:07:16.000 --> 00:07:18.000]  我們很少跟身邊的人講我愛你
[00:07:18.000 --> 00:07:20.000]  通常那些說話講完之後
[00:07:20.000 --> 00:07:22.000]  就是很緊急,甚至都是
[00:07:22.000 --> 00:07:24.000]  有什麼事?你是不是重病?你是不是不行?
[00:07:24.000 --> 00:07:26.000]  是不是有問題?
[00:07:26.000 --> 00:07:28.000]  我們很少的
[00:07:28.000 --> 00:07:30.000]  直接跟門徒講我愛你們
[00:07:30.000 --> 00:07:32.000]  這個直接的描述
[00:07:32.000 --> 00:07:34.000]  接著怎麼說呢?
[00:07:34.000 --> 00:07:36.000]  我愛你們,正如父愛我一樣
[00:07:36.000 --> 00:07:38.000]  你們就要常在
[00:07:38.000 --> 00:07:40.000]  我的愛裡
[00:07:40.000 --> 00:07:42.000]  常在主的愛裡是什麼意思?
[00:07:42.000 --> 00:07:44.000]  頂尖梅,你覺不覺得
[00:07:44.000 --> 00:07:46.000]  你常常在主的愛裡面?
[00:07:46.000 --> 00:07:48.000]  有誰覺得?阿爸頭?
[00:07:48.000 --> 00:07:50.000]  五個
[00:07:50.000 --> 00:07:52.000]  多一點,多一點
[00:07:52.000 --> 00:07:54.000]  常在主的愛裡是怎樣的?
[00:07:54.000 --> 00:07:56.000]  其實是
[00:07:56.000 --> 00:07:58.000]  常在主的愛裡是怎樣的?
[00:07:58.000 --> 00:08:00.000]  我看到有另一個翻譯
[00:08:00.000 --> 00:08:02.000]  是《愚民新約》中譯本的翻譯
[00:08:02.000 --> 00:08:04.000]  你們要與我的愛保持聯合
[00:08:04.000 --> 00:08:06.000]  很有意思
[00:08:06.000 --> 00:08:08.000]  跟上帝的愛
[00:08:08.000 --> 00:08:10.000]  保持聯合
[00:08:10.000 --> 00:08:12.000]  記住這個描述
[00:08:12.000 --> 00:08:14.000]  我們跟上帝的愛是不是保持聯合的呢?
[00:08:14.000 --> 00:08:16.000]  好了,耶穌當他講了我愛你
[00:08:16.000 --> 00:08:18.000]  講了你要在我的愛裡面
[00:08:18.000 --> 00:08:20.000]  跟我們保持聯合
[00:08:20.000 --> 00:08:22.000]  接著怎樣呢?
[00:08:22.000 --> 00:08:24.000]  接著他就發了個命令
[00:08:24.000 --> 00:08:26.000]  是不是?第十節
[00:08:26.000 --> 00:08:28.000]  耶穌講了個命令
[00:08:28.000 --> 00:08:30.000]  這個命令很特別的
[00:08:30.000 --> 00:08:32.000]  想起命令,你想起聖經裡面有很多命令
[00:08:32.000 --> 00:08:34.000]  可能從舊日開始,很多誡命
[00:08:34.000 --> 00:08:36.000]  有什麼不行,有什麼不能做
[00:08:36.000 --> 00:08:38.000]  或者你要怎樣怎樣怎樣
[00:08:38.000 --> 00:08:40.000]  我們常常想起命令就想起誡命
[00:08:40.000 --> 00:08:42.000]  我小時候也經常想起誡命
[00:08:42.000 --> 00:08:44.000]  想起命令
[00:08:44.000 --> 00:08:46.000]  因為小時候經常被人罰抄校規
[00:08:46.000 --> 00:08:48.000]  好像也分享過
[00:08:48.000 --> 00:08:50.000]  背校規,抄校規
[00:08:50.000 --> 00:08:52.000]  命令對我來說是很刻板
[00:08:52.000 --> 00:08:54.000]  我這種反叛的人
[00:08:54.000 --> 00:08:56.000]  站不穩定的人
[00:08:56.000 --> 00:08:58.000]  一聽到命令我就很反叛
[00:08:58.000 --> 00:09:00.000]  耶穌很有趣的
[00:09:00.000 --> 00:09:02.000]  其實不只是耶穌很有趣
[00:09:02.000 --> 00:09:04.000]  整個聖經其實很有趣的
[00:09:04.000 --> 00:09:06.000]  我們如果將聖經裡面的命令
[00:09:06.000 --> 00:09:08.000]  看為一些規矩,規條
[00:09:08.000 --> 00:09:10.000]  不准做什麼不准做什麼
[00:09:10.000 --> 00:09:12.000]  除了很苦之外,你不太明白聖經裡面的教導核心
[00:09:12.000 --> 00:09:14.000]  看清楚第十節
[00:09:14.000 --> 00:09:16.000]  耶穌說什麼?
[00:09:16.000 --> 00:09:18.000]  你們若遵守我的命令
[00:09:18.000 --> 00:09:20.000]  就是說什麼呢?
[00:09:20.000 --> 00:09:22.000]  我們可以選擇
[00:09:22.000 --> 00:09:24.000]  如果你遵守,後面的事跟你有關
[00:09:24.000 --> 00:09:26.000]  如果你不遵守,那是什麼意思?
[00:09:26.000 --> 00:09:28.000]  不關你的事
[00:09:28.000 --> 00:09:30.000]  是給我們選擇的
[00:09:30.000 --> 00:09:32.000]  聖經裡面原來有很多重要的命令
[00:09:32.000 --> 00:09:34.000]  帶著祝福,帶著應許
[00:09:34.000 --> 00:09:36.000]  而是給你選擇的
[00:09:36.000 --> 00:09:38.000]  記不記得當校敬父母的命令?
[00:09:38.000 --> 00:09:40.000]  當校敬父母時,你們得福在世長壽
[00:09:40.000 --> 00:09:42.000]  是要應許的
[00:09:42.000 --> 00:09:44.000]  記不記得馬拉基書叫你奉獻?
[00:09:44.000 --> 00:09:46.000]  叫你將你當立的十分之一
[00:09:46.000 --> 00:09:48.000]  放在主要的殿裡面奉獻
[00:09:48.000 --> 00:09:50.000]  就不只是逼你
[00:09:50.000 --> 00:09:52.000]  你記住,每個月出糧
[00:09:52.000 --> 00:09:54.000]  減回十分之一,拿出來一定要交
[00:09:54.000 --> 00:09:56.000]  自動轉帳,不是這樣的
[00:09:56.000 --> 00:09:58.000]  因為後面就說你嘗試
[00:09:58.000 --> 00:10:00.000]  看看上帝會不會祝福到你滿舍
[00:10:00.000 --> 00:10:02.000]  聖經裡面
[00:10:02.000 --> 00:10:04.000]  很多的應許
[00:10:04.000 --> 00:10:06.000]  很多的祝福是從一些命令
[00:10:06.000 --> 00:10:08.000]  的回應
[00:10:08.000 --> 00:10:10.000]  帶來的,這個很獨特
[00:10:10.000 --> 00:10:12.000]  其實十誡就是這樣
[00:10:12.000 --> 00:10:14.000]  我記得我也分享過,十誡就是這樣
[00:10:14.000 --> 00:10:16.000]  上帝說我是你的主
[00:10:16.000 --> 00:10:18.000]  是你從埃及圍爐之地領出來的
[00:10:18.000 --> 00:10:20.000]  就是說你要認我是你的上帝
[00:10:20.000 --> 00:10:22.000]  你聽我,跟我,願意跟從我
[00:10:22.000 --> 00:10:24.000]  成為你的主的話,後面那些就關你事
[00:10:24.000 --> 00:10:26.000]  接著我就賜福你
[00:10:26.000 --> 00:10:28.000]  所以每一個命令在聖經裡面
[00:10:28.000 --> 00:10:30.000]  很清楚是一個關係,命令背後
[00:10:30.000 --> 00:10:32.000]  是一種關係,你可以選擇
[00:10:32.000 --> 00:10:34.000]  即是你可以選擇不守規矩
[00:10:34.000 --> 00:10:36.000]  不過這是你自己負責你的生命
[00:10:36.000 --> 00:10:38.000]  所以這裡說的命令很特別
[00:10:38.000 --> 00:10:40.000]  他說如果你守我的命令
[00:10:40.000 --> 00:10:42.000]  常駐在我的裡面
[00:10:42.000 --> 00:10:44.000]  就好像我守了父的命令
[00:10:44.000 --> 00:10:46.000]  常駐在他的愛裡面
[00:10:46.000 --> 00:10:48.000]  原來怎樣能夠常常在主的愛裡面呢?
[00:10:48.000 --> 00:10:50.000]  或者怎樣常常
[00:10:50.000 --> 00:10:52.000]  跟上帝的愛保持聯合呢?
[00:10:52.000 --> 00:10:54.000]  一個重要的元素
[00:10:54.000 --> 00:10:56.000]  就是要遵行主的命令
[00:10:56.000 --> 00:10:58.000]  是不是?明白吧?
[00:10:58.000 --> 00:11:00.000]  所以你要遵行主,你要選擇遵行主的命令
[00:11:00.000 --> 00:11:02.000]  你就會不斷在他的愛裡面
[00:11:02.000 --> 00:11:04.000]  耶穌愛我們每一個
[00:11:04.000 --> 00:11:06.000]  很清晰的,第一句已經說我愛你們
[00:11:06.000 --> 00:11:08.000]  所以你怎樣
[00:11:08.000 --> 00:11:10.000]  能夠繼續堅持,維持
[00:11:10.000 --> 00:11:12.000]  經歷上帝愛的聯合呢?
[00:11:12.000 --> 00:11:14.000]  你就要守他的命令
[00:11:14.000 --> 00:11:16.000]  這個就是那個描述
[00:11:16.000 --> 00:11:18.000]  而這個守命令很獨特
[00:11:18.000 --> 00:11:20.000]  這個守命令
[00:11:20.000 --> 00:11:22.000]  就是跟愛的聯合連繫
[00:11:22.000 --> 00:11:24.000]  接著這個守命令,耶穌就第二次說
[00:11:24.000 --> 00:11:26.000]  說他自己也是這樣
[00:11:26.000 --> 00:11:28.000]  他說我愛你們,好像父愛我那樣
[00:11:28.000 --> 00:11:30.000]  接著說在我的愛裡面
[00:11:30.000 --> 00:11:32.000]  就好像我遵行了父的命令
[00:11:32.000 --> 00:11:34.000]  在他的愛裡面一樣
[00:11:34.000 --> 00:11:36.000]  很有趣的,耶穌叫我們守命令
[00:11:36.000 --> 00:11:38.000]  就不只是我們守
[00:11:38.000 --> 00:11:40.000]  耶穌叫我守命令這麼難
[00:11:40.000 --> 00:11:42.000]  才做示範的,他才告訴你
[00:11:42.000 --> 00:11:44.000]  是他在守命令
[00:11:44.000 --> 00:11:46.000]  而他守的命令,所以他就在上帝的愛裡面
[00:11:46.000 --> 00:11:48.000]  在天父的愛裡面
[00:11:48.000 --> 00:11:50.000]  所以我們守命令就在耶穌的愛裡面
[00:11:50.000 --> 00:11:52.000]  這段經文經常不斷地提
[00:11:52.000 --> 00:11:54.000]  耶穌是一個典範,耶穌是一個模範
[00:11:54.000 --> 00:11:56.000]  好了
[00:11:56.000 --> 00:11:58.000]  接著去到十一節,繼續說
[00:11:58.000 --> 00:12:00.000]  他說這些事
[00:12:00.000 --> 00:12:02.000]  對我來說,對你來說
[00:12:02.000 --> 00:12:04.000]  是要叫我的喜樂,傳在你們心裡面
[00:12:04.000 --> 00:12:06.000]  原來耶穌發出這個命令
[00:12:06.000 --> 00:12:08.000]  有一個結果
[00:12:08.000 --> 00:12:10.000]  或者有一個狀況
[00:12:10.000 --> 00:12:12.000]  會出現
[00:12:12.000 --> 00:12:14.000]  當他發出這個命令
[00:12:14.000 --> 00:12:16.000]  跟大家說,你們要聽我的命令
[00:12:16.000 --> 00:12:18.000]  守我的命令
[00:12:18.000 --> 00:12:20.000]  那我就跟你在我的愛裡面
[00:12:20.000 --> 00:12:22.000]  這個命令是叫耶穌
[00:12:22.000 --> 00:12:24.000]  喜樂的
[00:12:24.000 --> 00:12:26.000]  我剛才有沒有想過我們的生活
[00:12:26.000 --> 00:12:28.000]  是可以讓上帝喜樂的
[00:12:28.000 --> 00:12:30.000]  我們經常都求上帝
[00:12:30.000 --> 00:12:32.000]  讓我喜樂的,是不是
[00:12:32.000 --> 00:12:34.000]  經常都說,上帝你讓我喜樂一點
[00:12:34.000 --> 00:12:36.000]  我的人生是很苦的,讓我喜樂一點
[00:12:36.000 --> 00:12:38.000]  但是這段說話很有趣
[00:12:38.000 --> 00:12:40.000]  這段說話的描述是我們做了一些事情
[00:12:40.000 --> 00:12:42.000]  我們回應上帝的命令
[00:12:42.000 --> 00:12:44.000]  結果我們就讓上帝喜樂
[00:12:44.000 --> 00:12:46.000]  讓耶穌基督喜樂
[00:12:46.000 --> 00:12:48.000]  而且這個喜樂是什麼呢
[00:12:48.000 --> 00:12:50.000]  並叫你們的喜樂可以滿足
[00:12:50.000 --> 00:12:52.000]  是一個滿足的喜樂
[00:12:52.000 --> 00:12:54.000]  這個滿足的喜樂是完全的喜樂
[00:12:54.000 --> 00:12:56.000]  我們會喜樂
[00:12:56.000 --> 00:12:58.000]  耶穌也喜樂,很特別的
[00:12:58.000 --> 00:13:00.000]  頂尖門這個也是我們作信徒其中一個目標
[00:13:00.000 --> 00:13:02.000]  可能是
[00:13:02.000 --> 00:13:04.000]  我們要期望
[00:13:04.000 --> 00:13:06.000]  希望我們的生活上帝喜樂
[00:13:06.000 --> 00:13:08.000]  所以我有時候禱告我都會提醒自己
[00:13:08.000 --> 00:13:10.000]  除了求上帝越立
[00:13:10.000 --> 00:13:12.000]  我所獻上的一切,我們做的事情
[00:13:12.000 --> 00:13:14.000]  得到上帝的讚賞
[00:13:14.000 --> 00:13:16.000]  很享受上帝給我們的一切
[00:13:16.000 --> 00:13:18.000]  我也期望上帝享受跟我們一起
[00:13:18.000 --> 00:13:20.000]  我們享受跟上帝一起,上帝跟我們享受一起
[00:13:20.000 --> 00:13:22.000]  這樣才開心,互為聯合
[00:13:22.000 --> 00:13:24.000]  這個是愛的聯合
[00:13:24.000 --> 00:13:26.000]  有時候信仰都很自我
[00:13:26.000 --> 00:13:28.000]  我們都會,我們都容易
[00:13:28.000 --> 00:13:30.000]  上帝給我好,祝福我,給我開心
[00:13:30.000 --> 00:13:32.000]  給我平安,給我喜樂
[00:13:32.000 --> 00:13:34.000]  我們經歷豐富
[00:13:34.000 --> 00:13:36.000]  但我們沒有想過其實當我們喜樂的時候
[00:13:36.000 --> 00:13:38.000]  當我們很豐富的時候
[00:13:38.000 --> 00:13:40.000]  上帝會比我們更開心
[00:13:40.000 --> 00:13:42.000]  想像好像家裡常常用這些比喻
[00:13:42.000 --> 00:13:44.000]  爸爸媽媽或者長輩看到小朋友開心
[00:13:44.000 --> 00:13:46.000]  他們就會開心
[00:13:46.000 --> 00:13:48.000]  這個就是我們的主
[00:13:48.000 --> 00:13:50.000]  這個也是我們的主的心腸
[00:13:50.000 --> 00:13:52.000]  回到一個很重要的問題
[00:13:52.000 --> 00:13:54.000]  耶穌說你們遵行我的旨意
[00:13:54.000 --> 00:13:56.000]  就跟我的愛聯合
[00:13:56.000 --> 00:13:58.000]  那就會喜樂了
[00:13:58.000 --> 00:14:00.000]  我們就一定問一個很重要的問題
[00:14:00.000 --> 00:14:02.000]  這個命令是什麼命令?
[00:14:02.000 --> 00:14:04.000]  十二節
[00:14:04.000 --> 00:14:06.000]  你們要彼此相愛
[00:14:06.000 --> 00:14:08.000]  像我愛你們一樣
[00:14:08.000 --> 00:14:10.000]  這就是我的命令
[00:14:10.000 --> 00:14:12.000]  很簡單,很清楚
[00:14:12.000 --> 00:14:14.000]  這個一定看得出來
