
[00:00:00.000 --> 00:00:03.780]  讓我們讀一段聖經
[00:01:59.400 --> 00:02:04.680]  沒錯 快樂或許是一種感覺
[00:02:04.680 --> 00:02:08.980]  但喜樂卻是一種生活中的操練
[00:02:08.980 --> 00:02:10.900]  跟你媽說喜樂是生活中的操練
[00:02:10.900 --> 00:02:13.780]  跟她說
[00:02:13.780 --> 00:02:17.440]  所以保羅在這裡說是一種靠著主
[00:02:17.440 --> 00:02:19.940]  可以得著的喜樂
[00:02:19.940 --> 00:02:21.840]  那你說我們怎麼樣在生活當中
[00:02:21.840 --> 00:02:24.240]  可以操練喜樂呢
[00:02:24.240 --> 00:02:28.700]  今天早上跟大家分享四個喜樂的秘訣
[00:02:28.700 --> 00:02:32.000]  第一個 你要有一顆感恩的心
[00:02:32.000 --> 00:02:33.140]  跟你媽說要有感恩的心
[00:02:33.140 --> 00:02:35.800]  你跟她說
[00:02:35.800 --> 00:02:38.940]  在生活中學習感恩是很重要的
[00:02:38.940 --> 00:02:40.780]  因為一顆感恩的心
[00:02:40.780 --> 00:02:43.780]  能夠使我們的心胸寬廣
[00:02:43.780 --> 00:02:45.640]  否則在忙碌的生活當中
[00:02:45.640 --> 00:02:48.200]  你的眼目變得很狹窄
[00:02:48.200 --> 00:02:50.680]  只能夠看見眼前的環境
[00:02:50.680 --> 00:02:53.740]  眼前的成功跟失敗
[00:02:53.740 --> 00:02:56.500]  卻忽略了其實人的一生
[00:02:56.500 --> 00:02:58.940]  其實遠比你現在的環境
[00:02:58.940 --> 00:03:02.980]  現在的成功失敗更加寬廣的
[00:03:02.980 --> 00:03:05.580]  所以無論你的環境是如何
[00:03:05.580 --> 00:03:09.400]  你一定要學習來數算成一切的恩典
[00:03:09.400 --> 00:03:10.840]  你們
[00:03:10.840 --> 00:03:13.140]  詩篇第九十篇十二節
[00:03:13.140 --> 00:03:13.840]  這裡怎麼說呢
[00:03:13.840 --> 00:03:15.000]  祂求你指教我們
[00:03:15.000 --> 00:03:17.400]  怎麼要數算自己的日子
[00:03:17.400 --> 00:03:19.480]  好教我們得到什麼
[00:03:19.480 --> 00:03:21.600]  智慧的心
[00:03:21.600 --> 00:03:22.600]  可見得
[00:03:22.600 --> 00:03:24.940]  當我們越數算神的恩典
[00:03:24.940 --> 00:03:27.800]  我們就越能夠認識神嘛
[00:03:27.800 --> 00:03:30.640]  就能越認識神的作為嘛
[00:03:30.640 --> 00:03:33.840]  反過來如果我們不數算神的恩典
[00:03:33.840 --> 00:03:36.240]  我們就會忘記神的恩典
[00:03:36.240 --> 00:03:40.400]  漸漸的我們就會忘記神自己了
[00:03:40.400 --> 00:03:41.680]  你還記得有一次主耶穌
[00:03:41.680 --> 00:03:45.400]  在醫治了十個長大麻瘋的人之後
[00:03:45.400 --> 00:03:48.400]  結果只有一個人回來感恩
[00:03:48.400 --> 00:03:50.400]  耶穌就很驚訝
[00:03:50.400 --> 00:03:53.500]  祂說那個得醫治的不是十個人嗎
[00:03:53.500 --> 00:03:57.400]  那九個人到哪裡去呢
[00:03:57.400 --> 00:04:01.100]  可見得耶穌是很期待
[00:04:01.100 --> 00:04:03.700]  我們來向祂感恩的
[00:04:03.700 --> 00:04:05.680]  因為當我們越感恩了
[00:04:05.680 --> 00:04:08.300]  我們越渴慕來親近祂
[00:04:08.300 --> 00:04:09.700]  我們越感恩
[00:04:09.700 --> 00:04:13.580]  我們就有精力從神那裡而得來的喜樂
[00:04:13.580 --> 00:04:14.800]  你們
[00:04:14.800 --> 00:04:19.300]  那你說我們應該從什麼地方開始感恩起呢
[00:04:19.300 --> 00:04:25.800]  就從你生命當中所擁有的一切開始數算起吧
[00:04:25.800 --> 00:04:28.000]  也許你說穆斯我生命中所擁有一切
[00:04:28.000 --> 00:04:32.900]  難道不是我用自己的勞力跟智慧賺取來的嗎
[00:04:32.900 --> 00:04:35.700]  有什麼好數算的呢
[00:04:35.700 --> 00:04:37.600]  但如果仔細來思想一下
[00:04:37.600 --> 00:04:42.880]  請問你所擁有的一切真的是單靠你自己嗎
[00:04:42.880 --> 00:04:45.100]  其實若不是神的恩典跟憐憫
[00:04:45.100 --> 00:04:50.000]  我們怎麼會有這樣生命氣息來承受這一切呢
[00:04:50.000 --> 00:04:52.300]  若不是神所給我們的機會
[00:04:52.300 --> 00:04:56.100]  我們又怎麼能夠賺取這一切呢
[00:04:56.100 --> 00:04:59.400]  你知道我常有機會到非洲去宣教
[00:04:59.400 --> 00:05:02.500]  只要你一到非洲你就發現一件事情
[00:05:02.500 --> 00:05:03.900]  非洲什麼都不多
[00:05:03.900 --> 00:05:06.200]  小孩子最多
[00:05:06.200 --> 00:05:09.800]  沒有出來非洲看見這麼許多孩子的時候
[00:05:09.800 --> 00:05:16.000]  我就真的不能夠不為我們生活在北美的弟兄姐妹線上感謝
[00:05:16.000 --> 00:05:18.600]  真的我們看見在那裡的孩子
[00:05:18.600 --> 00:05:25.000]  可能他們一輩子都不可能享有我們在這裡的環境跟機會
[00:05:25.000 --> 00:05:29.300]  所以每年我們在聖誕節送愛到非亞這樣活動的時候
[00:05:29.300 --> 00:05:31.900]  我們送的禮物其實都是一點點
[00:05:31.900 --> 00:05:35.700]  對他們來講真的如獲至寶啊
[00:05:35.700 --> 00:05:40.600]  所以弟兄女兒真的我們要為了神所給我們已經擁有的一切
[00:05:40.600 --> 00:05:42.900]  線上上感恩
[00:05:42.900 --> 00:05:46.300]  不但為神所給你個人恩典線上感恩
[00:05:46.300 --> 00:05:50.200]  我們也應該為我們的家庭線上感恩
[00:05:50.200 --> 00:05:53.400]  要為你的父母親來感謝
[00:05:53.400 --> 00:05:56.300]  雖然有時候他們嘮叨了一點
[00:05:56.300 --> 00:05:59.900]  你知道現在連我兩個女兒都嫌我嘮叨你知道嗎
[00:05:59.900 --> 00:06:02.700]  你能夠想像我是個嘮叨的父親嗎
[00:06:02.700 --> 00:06:05.100]  而我發現有時候我真的很嘮叨啊
[00:06:05.100 --> 00:06:07.700]  但為什麼嘮叨呢
[00:06:07.700 --> 00:06:12.300]  難道不是因為有愛在其中嗎不是嗎
[00:06:12.300 --> 00:06:17.500]  所以要為了父母的愛來感謝你們
[00:06:17.500 --> 00:06:21.000]  也要為你的另一半來感謝
[00:06:21.000 --> 00:06:23.900]  想想看若不是因為他
[00:06:23.900 --> 00:06:27.400]  有誰能夠忍受你知道如今呢
[00:06:27.400 --> 00:06:29.400]  一起說阿門
[00:06:29.400 --> 00:06:33.400]  大聲的說阿門
[00:06:33.400 --> 00:06:36.900]  若是你曾經經歷家庭的破碎
[00:06:36.900 --> 00:06:42.600]  那你還是要因為主的恩典夠用來感恩
[00:06:42.600 --> 00:06:46.400]  無論人情如何的改變
[00:06:46.400 --> 00:06:49.600]  但知道主的同在永不改變
[00:06:49.600 --> 00:06:54.600]  主對你的慈愛也永遠不會離開你
[00:06:54.600 --> 00:06:57.400]  不但要為家庭線上感謝
[00:06:57.400 --> 00:07:01.500]  我們也要為神所給我們的教會線上感謝
[00:07:01.500 --> 00:07:03.000]  阿門
[00:07:03.000 --> 00:07:07.400]  你可知道每一次我看見生命和這個大家庭的時候
[00:07:07.400 --> 00:07:10.600]  我都不能夠不向神線上感恩
[00:07:10.600 --> 00:07:13.700]  雖然這是一個很大的家庭
[00:07:13.700 --> 00:07:17.000]  可能大到有很多人你都不大認識
[00:07:17.000 --> 00:07:20.500]  事實上連我都無法叫出每一個人的名字
[00:07:20.500 --> 00:07:22.500]  但在這個家庭裡面
[00:07:22.500 --> 00:07:26.800]  我們看見這卻是一個充滿愛心的家庭
[00:07:26.800 --> 00:07:27.900]  為什麼這樣說呢
[00:07:27.900 --> 00:07:31.300]  因為我真的看見有許許多多的弟兄姐妹
[00:07:31.300 --> 00:07:37.600]  為了這個大家庭捨己犧牲付出自己
[00:07:37.600 --> 00:07:40.100]  弟兄姐你可知道每一次你來這聚會
[00:07:40.100 --> 00:07:43.400]  有多少人在服侍你嗎
[00:07:43.400 --> 00:07:45.300]  有時候你不覺得
[00:07:45.300 --> 00:07:47.600]  以為是理所當然
[00:07:47.600 --> 00:07:52.000]  其實真的是因為有許多人在台前在幕後
[00:07:52.000 --> 00:07:54.400]  衷心的在侍奉
[00:07:54.400 --> 00:07:55.800]  你們
[00:07:55.800 --> 00:07:58.700]  而每次我看見弟兄姐妹的侍奉
[00:07:58.700 --> 00:08:00.300]  無論是在祖日的侍奉
[00:08:00.300 --> 00:08:01.700]  在小組的侍奉
[00:08:01.700 --> 00:08:04.400]  在各個部門的服侍
[00:08:04.400 --> 00:08:06.400]  總是做完了一次
[00:08:06.400 --> 00:08:09.100]  又趕快預備下一次
[00:08:09.100 --> 00:08:10.800]  做完了一個禮拜
[00:08:10.800 --> 00:08:14.400]  又趕快預備下一個禮拜的服侍
[00:08:14.400 --> 00:08:16.100]  我就想到
[00:08:16.100 --> 00:08:19.000]  我曾經看過一張卡片
[00:08:19.000 --> 00:08:20.800]  那張卡片畫的就是
[00:08:20.800 --> 00:08:24.500]  一個家庭主婦在曬衣服
[00:08:24.500 --> 00:08:27.000]  下面只有一行字
[00:08:27.000 --> 00:08:30.900]  說 Never done 永遠做不完
[00:08:30.900 --> 00:08:33.600]  我覺得這個太貼切了這個卡片
[00:08:33.600 --> 00:08:37.900]  真的是一個禮拜永遠做不完
[00:08:37.900 --> 00:08:40.400]  但雖然明明知道永遠做不完
[00:08:40.400 --> 00:08:43.300]  為什麼還繼續做下去呢
[00:08:43.300 --> 00:08:46.400]  弟兄姐這是因為有愛在其中
[00:08:46.400 --> 00:08:47.900]  不是嗎
[00:08:47.900 --> 00:08:50.500]  是因為愛神的緣故
[00:08:50.500 --> 00:08:53.500]  所以我們願意如此地尾聲
[00:08:53.500 --> 00:08:56.000]  是因為愛教會的緣故
[00:08:56.000 --> 00:08:58.600]  我們願意如此地擺上
[00:08:58.600 --> 00:09:01.200]  是因為愛弟兄姐妹的緣故
[00:09:01.200 --> 00:09:04.400]  我們願意如此地犧牲自己
[00:09:04.400 --> 00:09:05.600]  這些年我真的看見
[00:09:05.600 --> 00:09:06.800]  在這個大家庭裡面
[00:09:06.800 --> 00:09:09.600]  有多少愛的見證
[00:09:09.600 --> 00:09:11.900]  多少人生命被改變
[00:09:11.900 --> 00:09:14.000]  多少家庭被恢復
[00:09:14.000 --> 00:09:15.500]  生命盒真的是一個
[00:09:15.500 --> 00:09:17.900]  充滿愛心的大家庭
[00:09:17.900 --> 00:09:18.700]  你們
[00:09:18.700 --> 00:09:19.800]  讓我們為所有的服侍弟兄
[00:09:19.800 --> 00:09:25.200]  你們來獻上感謝好不好
[00:09:25.200 --> 00:09:28.400]  我告訴你一顆感恩的心太重要了
[00:09:28.400 --> 00:09:29.800]  一顆感恩的心
[00:09:29.800 --> 00:09:33.700]  能夠讓你到處看到神的恩典
[00:09:33.700 --> 00:09:34.900]  你們
[00:09:34.900 --> 00:09:39.300]  那心就喜樂起來了
[00:09:39.300 --> 00:09:40.300]  第二
[00:09:40.300 --> 00:09:41.900]  你得肯定自我
[00:09:41.900 --> 00:09:45.400]  跟你們說要肯定自我
[00:09:45.400 --> 00:09:48.100]  保留在羅馬書第十二章第三節這裡說
[00:09:48.100 --> 00:09:49.700]  我憑著所賜給我的恩
[00:09:49.700 --> 00:09:50.700]  對你們個人說
[00:09:50.700 --> 00:09:53.400]  不要看自己過於所當看的
[00:09:53.400 --> 00:09:56.800]  要照著神所分給個人信心的大小
[00:09:56.800 --> 00:09:59.500]  看的合乎中道
[00:09:59.500 --> 00:10:03.100]  要看自己看的合乎中道
[00:10:03.100 --> 00:10:04.200]  不要高估自己
[00:10:04.200 --> 00:10:07.300]  但也千萬不要輕看你自己
[00:10:07.300 --> 00:10:10.300]  這是一個在人生的道路中
[00:10:10.300 --> 00:10:13.300]  非常重要的觀念
[00:10:13.300 --> 00:10:15.400]  你知道今天很多人
[00:10:15.400 --> 00:10:17.700]  不快樂的原因
[00:10:17.700 --> 00:10:21.400]  即使沒有認識到神所創造的自己
[00:10:21.400 --> 00:10:23.600]  是何等的寶貴
[00:10:23.600 --> 00:10:24.600]  多少人
[00:10:24.600 --> 00:10:29.100]  一輩子就在羨慕要去做別人
[00:10:29.100 --> 00:10:30.500]  但事實上
[00:10:30.500 --> 00:10:35.100]  你卻是神良身打造的
[00:10:35.100 --> 00:10:39.300]  你絕對不是別人的複製品
[00:10:39.300 --> 00:10:41.900]  所以我們不需要去羨慕別人
[00:10:41.900 --> 00:10:43.400]  因為你不是他
[00:10:43.400 --> 00:10:45.000]  他也不是你
[00:10:45.000 --> 00:10:46.600]  你在他的地位
[00:10:46.600 --> 00:10:48.300]  不見得會快樂
[00:10:48.300 --> 00:10:49.500]  他在你的地位
[00:10:49.500 --> 00:10:51.300]  也不見得會滿足
[00:10:51.300 --> 00:10:52.800]  我們需要明白一件事情
[00:10:52.800 --> 00:10:54.700]  我們每一個人
[00:10:54.700 --> 00:10:58.600]  都是神按照他的計劃所創造
[00:10:58.600 --> 00:11:02.000]  每一個人都是很獨特的
[00:11:02.000 --> 00:11:06.000]  跟你媽說你是很獨特的
[00:11:06.000 --> 00:11:06.600]  我還記得有一次
[00:11:06.600 --> 00:11:09.500]  我跟一個年輕的弟兄在聊天
[00:11:09.500 --> 00:11:12.900]  我知道他正在讀心理學的博士
[00:11:12.900 --> 00:11:15.100]  而且正在寫論文
[00:11:15.100 --> 00:11:16.000]  我就問他說
[00:11:16.000 --> 00:11:20.100]  你現在正在做的研究是什麼樣的研究
[00:11:20.100 --> 00:11:21.000]  他告訴我
[00:11:21.000 --> 00:11:22.200]  你知道嗎
[00:11:22.200 --> 00:11:24.600]  他說人的視網膜
[00:11:24.600 --> 00:11:28.800]  所收的視訊是兩度空間的
[00:11:28.800 --> 00:11:31.000]  可是到了腦子裡
[00:11:31.000 --> 00:11:33.700]  卻變成三度空間
[00:11:33.700 --> 00:11:35.500]  我所做的研究
[00:11:35.500 --> 00:11:37.600]  就是要知道在什麼時候
[00:11:37.600 --> 00:11:38.900]  什麼方式
[00:11:38.900 --> 00:11:40.800]  這個二度空間的視訊
[00:11:40.800 --> 00:11:43.100]  會變成三度空間呢
[00:11:43.100 --> 00:11:45.900]  我聽完了目瞪口呆
[00:11:45.900 --> 00:11:47.100]  天啊
[00:11:47.100 --> 00:11:51.500]  怎麼有人做這種研究啊
[00:11:51.500 --> 00:11:53.300]  我那天終於明白中國話說
[00:11:53.300 --> 00:11:55.700]  天生我才
[00:11:55.700 --> 00:11:58.500]  必有用啊
[00:11:58.500 --> 00:12:02.600]  我就記得已故的清華大學校長張明哲
[00:12:02.600 --> 00:12:03.400]  曾經這樣說
[00:12:03.400 --> 00:12:05.600]  他說什麼是成功呢
[00:12:05.600 --> 00:12:08.700]  成功其實就是敬己之信
[00:12:08.700 --> 00:12:09.700]  意思就是
[00:12:09.700 --> 00:12:10.800]  一個人的成功
[00:12:10.800 --> 00:12:13.100]  不是在乎他有多少的錢
[00:12:13.100 --> 00:12:15.500]  也不在於他有多少的地位
[00:12:15.500 --> 00:12:18.300]  而是在看他是否能夠
[00:12:18.300 --> 00:12:22.000]  把自己的功能發揮出來
[00:12:22.000 --> 00:12:23.900]  所謂卓越
[00:12:23.900 --> 00:12:28.900]  其實就是活出神所創造最好的你
[00:12:28.900 --> 00:12:31.100]  我在說什麼是卓越
[00:12:31.100 --> 00:12:36.600]  卓越就是要活出神所創造最好的你
[00:12:36.600 --> 00:12:39.300]  當你能按照神的心意
[00:12:39.300 --> 00:12:42.900]  活出神所創造那個獨特的你
[00:12:42.900 --> 00:12:46.500]  那我告訴你你一定就是卓越的
[00:12:46.500 --> 00:12:49.600]  而當一個人有這樣一種正確的心態
[00:12:49.600 --> 00:12:51.800]  來面對人生的時候
[00:12:51.800 --> 00:12:55.300]  他就絕對不會落入那個永無止境
[00:12:55.300 --> 00:12:58.900]  與人比較的陷阱裡面
[00:12:58.900 --> 00:13:00.400]  那特別在北美
[00:13:00.400 --> 00:13:04.800]  我發現這種與人比較的心態是非常的嚴重
[00:13:04.800 --> 00:13:06.900]  甚至在夫妻吵架的時候
[00:13:06.900 --> 00:13:08.300]  你都可以聽見
[00:13:08.300 --> 00:13:11.000]  丈夫會說你看別人的太太
[00:13:11.000 --> 00:13:14.300]  多麼精明能幹又會理家又會搞房地產
[00:13:14.300 --> 00:13:16.900]  你怎麼什麼都不會
[00:13:16.900 --> 00:13:18.300]  太太不甘示弱
[00:13:18.300 --> 00:13:21.400]  你看看別人老公又開公司又投資生意
[00:13:21.400 --> 00:13:23.100]  又是名次又豪宅
[00:13:23.100 --> 00:13:25.600]  你看你那麼沒出息
[00:13:25.600 --> 00:13:27.700]  中年的夫妻也是一樣
[00:13:27.700 --> 00:13:31.100]  不是也常常用孩子彼此比較嗎
[00:13:31.100 --> 00:13:33.200]  你家孩子上什麼大學啊
[00:13:33.200 --> 00:13:34.500]  UCO
[00:13:34.500 --> 00:13:40.300]  我家的是哈佛耶魯
[00:13:40.300 --> 00:13:44.900]  我們看見我們就是喜歡彼此的比較不是嗎
[00:13:44.900 --> 00:13:49.000]  但是你看見比來比去結果是什麼
[00:13:49.000 --> 00:13:53.300]  中國話說人比人氣死人
[00:13:53.300 --> 00:13:54.300]  所以不要比較
[00:13:54.300 --> 00:13:57.000]  跟你們說不要比較
[00:13:57.000 --> 00:14:02.500]  要學習去看重神所創造獨特的你
[00:14:02.500 --> 00:14:04.700]  因為有一天我告訴你
[00:14:04.700 --> 00:14:07.300]  當你來到主的寶座面前
[00:14:07.300 --> 00:14:13.200]  主不會問你說你為什麼沒有好好去做個摩西
[00:14:13.200 --> 00:14:18.500]  主也不會問你說你為什麼沒有好好去做個大V呢
[00:14:18.500 --> 00:14:20.100]  主卻會問你說
[00:14:20.100 --> 00:14:26.300]  你有沒有好好去做好我創造的你
[00:14:26.300 --> 00:14:29.600]  當然我的意思不是叫你就消極了
[00:14:29.600 --> 00:14:31.300]  不要進去
[00:14:31.300 --> 00:14:33.300]  在那個充滿競爭的社會當中
[00:14:33.300 --> 00:14:36.000]  我們怎麼能夠沒有進步呢
[00:14:36.000 --> 00:14:37.600]  我們是要不斷地比較
[00:14:37.600 --> 00:14:40.900]  但是我們比較的對象不是別人
[00:14:40.900 --> 00:14:45.400]  而是不但與昨天的我來比較
[00:14:45.400 --> 00:14:48.700]  我是不是比昨天的我更好呢
[00:14:48.700 --> 00:14:52.900]  我是不是比昨天的我更加成熟呢
[00:14:52.900 --> 00:14:55.100]  一個肯定自我的人
[00:14:55.100 --> 00:14:59.200]  他一定是在生活上不斷進取的人
[00:14:59.200 --> 00:15:03.500]  他也是能夠安於自己的地位跟角色
[00:15:03.500 --> 00:15:05.900]  而不會受別人的影響
[00:15:05.900 --> 00:15:09.300]  這樣的人必定是個喜樂的人
[00:15:09.300 --> 00:15:10.800]  Amen
[00:15:10.800 --> 00:15:12.100]  第三
[00:15:12.100 --> 00:15:13.800]  你要學習去給予
[00:15:13.800 --> 00:15:17.200]  跟你們說要學習去給予
[00:15:17.200 --> 00:15:21.900]  因為今天神給我們的生命是個活水的生命嘛
[00:15:21.900 --> 00:15:26.300]  這個活水的意思就是你要湧流出去的嘛
[00:15:26.300 --> 00:15:29.000]  你不能一天到晚求主幫助啊
[00:15:29.000 --> 00:15:30.100]  求主給你啊
[00:15:30.100 --> 00:15:31.300]  而在你的生活當中
[00:15:31.300 --> 00:15:33.200]  你就從來不去幫助別人
[00:15:33.200 --> 00:15:35.800]  去扶持別人嘛
[00:15:35.800 --> 00:15:38.700]  有一次有一個人問美國的大富豪
[00:15:38.700 --> 00:15:40.400]  洛克菲勒說
[00:15:40.400 --> 00:15:44.300]  你覺得你還要賺多少你才會滿足
[00:15:44.300 --> 00:15:46.600]  你才會快樂
[00:15:46.600 --> 00:15:50.200]  他就笑著說再多賺一點就好了
[00:15:50.200 --> 00:15:52.700]  換句話說永遠不夠嘛
[00:15:52.700 --> 00:15:56.300]  事實上今天你無論擁有多少東西
[00:15:56.300 --> 00:15:58.700]  你都不會因此而快樂的
[00:15:58.700 --> 00:15:59.400]  我告訴你
[00:15:59.400 --> 00:16:01.900]  因為你永遠想要更多
[00:16:01.900 --> 00:16:03.600]  不是嗎
[00:16:03.600 --> 00:16:08.900]  今天如果你想經歷主所應許滿足喜樂的人生啊
[00:16:08.900 --> 00:16:12.900]  你就要學習去給予啦
[00:16:12.900 --> 00:16:17.800]  就好像在以色列地有兩個海
[00:16:17.800 --> 00:16:20.100]  一個是加利利海
[00:16:20.100 --> 00:16:22.000]  一個就是死海
[00:16:22.000 --> 00:16:23.500]  你知道這兩個海
[00:16:23.500 --> 00:16:25.600]  我們在聖經裡面常常讀到
[00:16:25.600 --> 00:16:28.000]  其實來自同一個來源
[00:16:28.000 --> 00:16:32.600]  約旦河是從旦這個地方開始發源
[00:16:32.600 --> 00:16:34.800]  然後流經加利利海
[00:16:34.800 --> 00:16:37.200]  一直流到死海
[00:16:37.200 --> 00:16:40.700]  這兩個海是同有一個來源
[00:16:40.700 --> 00:16:41.800]  但是我們看見呢
[00:16:41.800 --> 00:16:44.900]  這個結果就截然不同了
[00:16:44.900 --> 00:16:48.200]  加利利海是個充滿生命
[00:16:48.200 --> 00:16:50.400]  充滿魚群的一個海
[00:16:50.400 --> 00:16:52.500]  你看多少耶穌基督的神蹟
[00:16:52.500 --> 00:16:55.700]  都圍繞了加利利海在發生了
[00:16:55.700 --> 00:16:57.100]  死海呢
[00:16:57.100 --> 00:16:59.600]  卻是一個沒有魚群
[00:16:59.600 --> 00:17:03.600]  沒有任何生物可以在裡面生存的一個海
[00:17:03.600 --> 00:17:05.800]  為什麼有這樣的不同呢
[00:17:05.800 --> 00:17:09.800]  主要的原因就是加利利海是個活的海
[00:17:09.800 --> 00:17:13.200]  水是有進有出
[00:17:13.200 --> 00:17:14.200]  死海呢
[00:17:14.200 --> 00:17:16.300]  卻是個封閉的海
[00:17:16.300 --> 00:17:19.100]  水只有進卻沒有出
[00:17:19.100 --> 00:17:22.600]  結果是又臭又鹹
[00:17:22.600 --> 00:17:23.800]  丁宏姐妹
[00:17:23.800 --> 00:17:27.600]  今天你的生命是怎麼樣一個生命
[00:17:27.600 --> 00:17:30.600]  是像加利利海的生命有進有出呢
[00:17:30.600 --> 00:17:34.700]  還是像死海的生命又臭又鹹呢
[00:17:34.700 --> 00:17:39.700]  有一次我聽見一個人在經過失敗之後
[00:17:39.700 --> 00:17:44.800]  他就分享了他在失敗中學習的最大的功課
[00:17:44.800 --> 00:17:46.400]  那功課是什麼呢
[00:17:46.400 --> 00:17:50.100]  他說我從此學會不再相信別人了
[00:17:50.100 --> 00:17:54.000]  哇 這何等可悲的結論啊 不是嗎
[00:17:54.000 --> 00:17:56.400]  他以為他自己變得聰明了
[00:17:56.400 --> 00:17:59.700]  其實他這種自我封閉的心態
[00:17:59.700 --> 00:18:05.200]  才是真正剝奪他生命祝福的原因
[00:18:05.200 --> 00:18:09.200]  今天如果你的心中充滿了苦澀跟埋怨
[00:18:09.200 --> 00:18:10.800]  那我告訴你
[00:18:10.800 --> 00:18:14.200]  勝過心中苦澀最好的方法
[00:18:14.200 --> 00:18:18.800]  就是走出你自己自我封閉的心靈世界
[00:18:18.800 --> 00:18:22.900]  實際的去幫助你身旁都有需要的人群吧
[00:18:22.900 --> 00:18:24.200]  你們
[00:18:24.200 --> 00:18:28.600]  不要一天到晚為自己哀聲嘆氣心情不好
[00:18:28.600 --> 00:18:31.300]  你要開始去學習 去給予
[00:18:31.300 --> 00:18:36.200]  去付出 去服侍 去幫助別人
[00:18:36.200 --> 00:18:40.400]  這為什麼保羅在Solution 24章35節裡面
[00:18:40.400 --> 00:18:44.700]  他在這最後說又當紀念主耶穌的話說什麼
[00:18:44.700 --> 00:18:49.600]  獅比獸更為有福嗎
[00:18:49.600 --> 00:18:52.700]  獅比獸更為有福
[00:18:52.700 --> 00:18:55.400]  你說按照人的想法
[00:18:55.400 --> 00:18:59.100]  不是領受的才是有福的嗎
[00:18:59.100 --> 00:19:00.900]  但事實上我告訴你
[00:19:00.900 --> 00:19:03.600]  一個人若是只是領受
[00:19:03.600 --> 00:19:06.000]  他雖然可以擁有很多
[00:19:06.000 --> 00:19:12.000]  但他永遠沒有辦法明白他存活的目的是什麼
[00:19:12.000 --> 00:19:15.000]  所以當一個人開始付出的時候
[00:19:15.000 --> 00:19:21.100]  他開始明白自己存在的意義跟價值在哪裡
[00:19:21.100 --> 00:19:22.700]  所以我常常說
[00:19:22.700 --> 00:19:25.900]  為什麼每一個偉大的企業家
[00:19:25.900 --> 00:19:28.100]  明星運動員
[00:19:28.100 --> 00:19:31.600]  始終都變成慈善家不是嗎
[00:19:31.600 --> 00:19:32.900]  為什麼
