
[00:00:00.000 --> 00:00:06.000]  請您低頭我們一起同心祈禱
[00:02:25.000 --> 00:02:30.000]  更加是他怎麼去面對他的太太
[00:02:30.000 --> 00:02:35.000]  原來他的太太一向都有精神的問題
[00:02:35.000 --> 00:02:38.000]  因為這次的火燭受一下刺激
[00:02:38.000 --> 00:02:42.000]  病情更加嚴重
[00:02:42.000 --> 00:02:49.000]  克里威廉面對外面工作上帶來的困擾
[00:02:49.000 --> 00:02:54.000]  又面對內部家庭的難處
[00:02:54.000 --> 00:02:59.000]  裡外都要擔憂
[00:02:59.000 --> 00:03:01.000]  怎麼辦呢
[00:03:01.000 --> 00:03:04.000]  但是在他的日記
[00:03:04.000 --> 00:03:12.000]  他說:神啊,祢是我的力量,是我的幫助
[00:03:12.000 --> 00:03:15.000]  他說翻譯了那些聖經
[00:03:15.000 --> 00:03:18.000]  大概你認為我翻譯得不夠好
[00:03:18.000 --> 00:03:23.000]  現在我重頭要來翻譯
[00:03:23.000 --> 00:03:29.000]  我希望我翻譯得更加好,更加準確
[00:03:29.000 --> 00:03:34.000]  克里威廉沒有被這些東西打倒
[00:03:34.000 --> 00:03:37.000]  各位親愛的弟兄姊妹
[00:03:37.000 --> 00:03:40.000]  我不知道在你的人生裡
[00:03:40.000 --> 00:03:46.000]  會不會有時都面對外患與內憂
[00:03:46.000 --> 00:03:48.000]  很多的難處
[00:03:48.000 --> 00:03:52.000]  好像四周圍圍困著你一樣
[00:03:52.000 --> 00:03:56.000]  在這樣的情況下,我們怎樣去面對呢
[00:03:56.000 --> 00:04:02.000]  讓我們今早從尼熙米的身上學習
[00:04:02.000 --> 00:04:08.000]  尼熙米也一樣面對外患與內憂
[00:04:08.000 --> 00:04:11.000]  因為大家都知道很多的敵人
[00:04:11.000 --> 00:04:17.000]  攻擊他,要攔阻他修造城牆
[00:04:17.000 --> 00:04:20.000]  特別是那些敵人越來越猖狂
[00:04:20.000 --> 00:04:23.000]  他們甚至要進來殺他
[00:04:23.000 --> 00:04:30.000]  殺那些百姓,阻止修造城牆的工作
[00:04:30.000 --> 00:04:32.000]  尼熙米怎樣做呢
[00:04:32.000 --> 00:04:35.000]  他就將百姓分成兩半
[00:04:35.000 --> 00:04:39.000]  一半在這裡做工,在這裡修城牆
[00:04:39.000 --> 00:04:47.000]  另外一半就拿著刀和槍在後面來守衛
[00:04:47.000 --> 00:04:53.000]  我們一起看看尼熙米怎樣抵擋敵人的攻擊
[00:04:53.000 --> 00:04:56.000]  請大家再一次見開聖經
[00:04:56.000 --> 00:04:59.000]  請你翻開尼熙米記第四章
[00:04:59.000 --> 00:05:04.000]  我們由第十五節看到十八節
[00:05:04.000 --> 00:05:10.000]  尼熙米記第四章十五到十八節
[00:05:10.000 --> 00:05:15.000]  受敵聽見我們知道他們的心意
[00:05:15.000 --> 00:05:18.000]  見神也破壞他們的計謀
[00:05:18.000 --> 00:05:20.000]  就不來了
[00:05:20.000 --> 00:05:26.000]  我們都回到城牆那裡各作各的工
[00:05:26.000 --> 00:05:31.000]  從那日起,我們僕人一半作工
[00:05:31.000 --> 00:05:37.000]  一半拿槍拿盾牌拿弓穿矮甲
[00:05:37.000 --> 00:05:41.000]  官長都站在猶大眾人的後邊
[00:05:41.000 --> 00:05:45.000]  修造城牆的,共台材料的
[00:05:45.000 --> 00:05:50.000]  都一手作工,一手拿兵器
[00:05:50.000 --> 00:05:55.000]  修造的人都腰間背刀修造
[00:05:55.000 --> 00:06:00.000]  摧國的人在我旁邊
[00:06:00.000 --> 00:06:06.000]  尼熙米這個策略蒙神的帶領非常之成功
[00:06:06.000 --> 00:06:09.000]  由於有一半人在那裡作工
[00:06:09.000 --> 00:06:13.000]  但有另外一半人拿著那些刀槍
[00:06:13.000 --> 00:06:17.000]  在那裡放飯,在那裡守望,在那裡護衛
[00:06:17.000 --> 00:06:21.000]  於是敵人就不來了
[00:06:21.000 --> 00:06:29.000]  尼熙米勝過了敵人今次的攻擊
[00:06:29.000 --> 00:06:32.000]  到底尼熙米這個策略
[00:06:32.000 --> 00:06:36.000]  讓我們學到一個什麼屬靈的功課呢?
[00:06:36.000 --> 00:06:39.000]  原來今天我們跟隨神
[00:06:39.000 --> 00:06:41.000]  我們作為神的兒女
[00:06:41.000 --> 00:06:45.000]  我們都很需要一邊作工
[00:06:45.000 --> 00:06:50.000]  一邊警醒守望
[00:06:50.000 --> 00:06:55.000]  我們一方面要很努力地做我們的工作
[00:06:55.000 --> 00:06:58.000]  所以大家都很辛勤上班
[00:06:58.000 --> 00:07:04.000]  大家在這個社會上都很努力地去做你自己的工作
[00:07:04.000 --> 00:07:07.000]  但就在我們工作的期間
[00:07:07.000 --> 00:07:10.000]  就在我們面對每天生活的時候
[00:07:10.000 --> 00:07:12.000]  我們很需要在神的裡面
[00:07:12.000 --> 00:07:16.000]  我們要光強警醒緊守
[00:07:16.000 --> 00:07:20.000]  我不知道你的手是不是一邊作工
[00:07:20.000 --> 00:07:24.000]  另外你一邊拿著神給你的兵器
[00:07:24.000 --> 00:07:32.000]  你穿上全副的軍裝來抵擋魔鬼受敵的攻擊
[00:07:32.000 --> 00:07:36.000]  我們的受敵魔鬼非常厲害
[00:07:36.000 --> 00:07:41.000]  他最喜歡攻擊基督徒
[00:07:41.000 --> 00:07:44.000]  哪些基督徒稍微軟弱一點
[00:07:44.000 --> 00:07:47.000]  他就向哪個賣手
[00:07:47.000 --> 00:07:49.000]  所以我們很需要
[00:07:49.000 --> 00:07:52.000]  好像尼熙米這裡給我們的榜樣一樣
[00:07:52.000 --> 00:07:55.000]  我們一邊作工
[00:07:55.000 --> 00:07:58.000]  但我們另外一隻手
[00:07:58.000 --> 00:08:09.000]  我們在守望 警醒 防止敵人對我們有任何的擊害
[00:08:09.000 --> 00:08:12.000]  所以讓我們能夠在尼熙米的身上
[00:08:12.000 --> 00:08:18.000]  看見他怎樣面對外來的敵人
[00:08:18.000 --> 00:08:21.000]  但很可惜一去到第五章
[00:08:21.000 --> 00:08:24.000]  圖畫轉變了
[00:08:24.000 --> 00:08:29.000]  原來是開始內部又出現難處
[00:08:29.000 --> 00:08:34.000]  尼熙米可以說是內外受夾擊
[00:08:34.000 --> 00:08:37.000]  今次內部的難處是什麼呢
[00:08:37.000 --> 00:08:39.000]  剛才我們已經稍微看過
[00:08:39.000 --> 00:08:42.000]  我請大家繼續看第五章
[00:08:42.000 --> 00:08:44.000]  第五章第一節說
[00:08:44.000 --> 00:08:48.000]  百姓和他們的妻子大大呼號
[00:08:48.000 --> 00:08:52.000]  埋怨他們的弟兄尤大人
[00:08:52.000 --> 00:08:56.000]  我想尼熙米真的非常頭痛
[00:08:56.000 --> 00:08:59.000]  剛剛才打退了敵人
[00:08:59.000 --> 00:09:05.000]  現在又面對百姓很淒涼地呼喊
[00:09:05.000 --> 00:09:07.000]  怎麼辦呢
[00:09:07.000 --> 00:09:10.000]  他們的投訴是什麼呢
[00:09:10.000 --> 00:09:12.000]  我們一起看第二節
[00:09:12.000 --> 00:09:18.000]  有的說我們和兒女人口眾多
[00:09:18.000 --> 00:09:22.000]  要去得糧食到明
[00:09:22.000 --> 00:09:26.000]  第一個投訴第一個埋怨
[00:09:26.000 --> 00:09:29.000]  就是吃不飽
[00:09:29.000 --> 00:09:34.000]  你知道要修造城牆是很勞碌的工作
[00:09:34.000 --> 00:09:37.000]  怎麼可能吃不飽呢
[00:09:37.000 --> 00:09:40.000]  可能慢慢他們人口多了
[00:09:40.000 --> 00:09:42.000]  糧食不夠分配
[00:09:42.000 --> 00:09:48.000]  於是就面對缺糧的情況
[00:09:48.000 --> 00:09:51.000]  所以他們很多的埋怨
[00:09:51.000 --> 00:09:53.000]  第二我們看第三節
[00:09:53.000 --> 00:09:55.000]  第二個埋怨是什麼呢
[00:09:55.000 --> 00:10:01.000]  有的說我們點了田地葡萄園房屋
[00:10:01.000 --> 00:10:05.000]  要得糧食充飢
[00:10:05.000 --> 00:10:07.000]  更加嚴重一個問題
[00:10:07.000 --> 00:10:09.000]  原來因為糧食短缺
[00:10:09.000 --> 00:10:12.000]  糧價就貴了
[00:10:12.000 --> 00:10:15.000]  原來他們的錢不夠用
[00:10:15.000 --> 00:10:17.000]  沒有錢
[00:10:17.000 --> 00:10:19.000]  那怎麼辦呢
[00:10:19.000 --> 00:10:23.000]  於是就把自己的田地葡萄園
[00:10:23.000 --> 00:10:27.000]  都全部典當了
[00:10:27.000 --> 00:10:31.000]  這些田地典當給什麼人呢
[00:10:31.000 --> 00:10:36.000]  就典當了給其他的猶太人
[00:10:36.000 --> 00:10:40.000]  所以就面對了一些衝突
[00:10:40.000 --> 00:10:44.000]  所以當時他們就發出這個埋怨
[00:10:44.000 --> 00:10:47.000]  我們繼續來看第四節
[00:10:47.000 --> 00:10:49.000]  第三個埋怨
[00:10:49.000 --> 00:10:53.000]  有的說我們已經指著田地葡萄園
[00:10:53.000 --> 00:10:57.000]  借了錢給王納粹
[00:10:57.000 --> 00:10:59.000]  第三個埋怨
[00:10:59.000 --> 00:11:05.000]  就是要借錢給納粹
[00:11:05.000 --> 00:11:09.000]  我不知道當時的稅收有多重
[00:11:09.000 --> 00:11:13.000]  但由於每一個百姓都要納粹
[00:11:13.000 --> 00:11:17.000]  再面對現在連糧食都不夠
[00:11:17.000 --> 00:11:19.000]  唯一的方法是什麼
[00:11:19.000 --> 00:11:21.000]  向人借錢
[00:11:21.000 --> 00:11:25.000]  以致可以去納粹
[00:11:25.000 --> 00:11:28.000]  但最令你起碼難過的
[00:11:28.000 --> 00:11:32.000]  我想是第四個投訴
[00:11:32.000 --> 00:11:35.000]  記載起第五節
[00:11:35.000 --> 00:11:38.000]  請大家一起讀第五節
[00:11:38.000 --> 00:11:43.000]  我們的身體與我們弟兄的身體一樣
[00:11:43.000 --> 00:11:48.000]  我們的兒女與他們的兒女一般
[00:11:48.000 --> 00:11:53.000]  現在我們將要使兒女作人的復辟
[00:11:53.000 --> 00:11:57.000]  我們的女兒已有遺皮的
[00:11:57.000 --> 00:12:00.000]  我們並無力拯救
[00:12:00.000 --> 00:12:07.000]  因為我們的田地葡萄園已經歸了別人
[00:12:07.000 --> 00:12:11.000]  很難過的一個投訴
[00:12:11.000 --> 00:12:17.000]  就是他們要將兒女賣了
[00:12:17.000 --> 00:12:20.000]  做人的復辟
[00:12:20.000 --> 00:12:24.000]  這裡說我們將要
[00:12:24.000 --> 00:12:31.000]  可能有部分人已經將他們的女兒賣了
[00:12:31.000 --> 00:12:34.000]  另外有一批人將要
[00:12:34.000 --> 00:12:38.000]  連他們的兒女都要賣了出去
[00:12:38.000 --> 00:12:40.000]  以致有更多的錢
[00:12:40.000 --> 00:12:49.000]  可以來買糧食、納粹、做各樣的事
[00:12:49.000 --> 00:12:58.000]  而且他們說那些已經賣了兒女的是無力拯救
[00:12:58.000 --> 00:13:03.000]  任何一個人都不會想將自己的兒女賣了出去
[00:13:03.000 --> 00:13:05.000]  誰會這樣
[00:13:05.000 --> 00:13:07.000]  所以他們說我們的身體與你們一樣
[00:13:07.000 --> 00:13:09.000]  我們的兒女與你們一樣
[00:13:09.000 --> 00:13:11.000]  我們怎會肯制呢
[00:13:11.000 --> 00:13:13.000]  怎會肯這樣做呢
[00:13:13.000 --> 00:13:17.000]  所以他們一定很想贖回來
[00:13:17.000 --> 00:13:21.000]  但現在連贖回來的能力都沒有
[00:13:21.000 --> 00:13:23.000]  因為我們所有的田地
[00:13:23.000 --> 00:13:27.000]  所有的葡萄園都賣了給別人
[00:13:27.000 --> 00:13:29.000]  怎算好呢
[00:13:29.000 --> 00:13:30.000]  所以各位
[00:13:30.000 --> 00:13:33.000]  我不知道如果你是李希米
[00:13:33.000 --> 00:13:37.000]  面對一個內部這麼大的呼聲
[00:13:37.000 --> 00:13:40.000]  怎樣處理呢
[00:13:40.000 --> 00:13:44.000]  我們看看李希米他有什麼回應
[00:13:44.000 --> 00:13:49.000]  我們看第六節和第七節
[00:13:49.000 --> 00:13:53.000]  我聽見他們呼號說這些話
[00:13:53.000 --> 00:13:56.000]  變甚發怒
[00:13:56.000 --> 00:13:58.000]  李希米很生氣
[00:13:58.000 --> 00:14:01.000]  他說我心裡囚惑
[00:14:01.000 --> 00:14:05.000]  就是他在仔細思量這件事
[00:14:05.000 --> 00:14:07.000]  當他思量的時候
[00:14:07.000 --> 00:14:10.000]  他發覺問題的關鍵在哪裡呢
[00:14:10.000 --> 00:14:16.000]  他就斥責那些貴族和官長說
[00:14:16.000 --> 00:14:20.000]  你們各人向弟兄取利
[00:14:20.000 --> 00:14:24.000]  於是我就招聚大會
[00:14:24.000 --> 00:14:28.000]  去攻擊他們
[00:14:28.000 --> 00:14:32.000]  李希米實在是一位很出色的領袖
[00:14:32.000 --> 00:14:36.000]  他一想下了解下
[00:14:36.000 --> 00:14:38.000]  觀察下的情況
[00:14:38.000 --> 00:14:40.000]  深入去理解一下
[00:14:40.000 --> 00:14:47.000]  他就知道問題出在貴族和官長身上
[00:14:47.000 --> 00:14:52.000]  因為這些人比較有錢有權勢
[00:14:52.000 --> 00:14:58.000]  他們就趁那些百姓在面對困難的時候
[00:14:58.000 --> 00:15:02.000]  就謀取利益
[00:15:02.000 --> 00:15:06.000]  於是他就要召開一個大會
[00:15:06.000 --> 00:15:10.000]  來處理這個問題
[00:15:10.000 --> 00:15:12.000]  下面的記載
[00:15:12.000 --> 00:15:15.000]  就是李希米在這個大會裏面
[00:15:15.000 --> 00:15:20.000]  他一共提出了八個呼籲
[00:15:20.000 --> 00:15:24.000]  希望透過這八個呼籲
[00:15:24.000 --> 00:15:30.000]  可以解決這個內部的問題
[00:15:30.000 --> 00:15:33.000]  當我去讀這八個呼籲的時候
[00:15:33.000 --> 00:15:37.000]  我發覺這八個呼籲非常有意思
[00:15:37.000 --> 00:15:45.000]  可以作為我們今天行事為人的準則
[00:15:45.000 --> 00:15:51.000]  李希米是提出一些很重要的真理原則
[00:15:51.000 --> 00:15:55.000]  讓這些百姓來反思
[00:15:55.000 --> 00:16:01.000]  特別是讓犯了過錯的人來反思
[00:16:01.000 --> 00:16:05.000]  我們一起看看這八個呼籲是甚麼
[00:16:05.000 --> 00:16:12.000]  第一個呼籲就是用愛心來呼籲
[00:16:12.000 --> 00:16:20.000]  第七節說你們各人向弟兄水利
[00:16:20.000 --> 00:16:29.000]  有些翻譯說你們竟然剝削自己的弟兄
[00:16:29.000 --> 00:16:34.000]  這群人本來就是弟兄
[00:16:34.000 --> 00:16:38.000]  弟兄是一個很親切的稱呼
[00:16:38.000 --> 00:16:43.000]  弟兄是指一個很相愛的關係
[00:16:43.000 --> 00:16:46.000]  怎可以在現在這個時候
[00:16:46.000 --> 00:16:51.000]  你竟然出賣你的弟兄
[00:16:51.000 --> 00:16:53.000]  你剝削你的弟兄
[00:16:53.000 --> 00:17:00.000]  你漠視了你弟兄應有的一些權利
[00:17:00.000 --> 00:17:04.000]  所以在第七和第八節
[00:17:04.000 --> 00:17:10.000]  我們會看見弟兄這個詞出現了三次
[00:17:10.000 --> 00:17:16.000]  李希米首先用弟兄之間的愛
[00:17:16.000 --> 00:17:21.000]  弟兄之間應該深切相愛
[00:17:21.000 --> 00:17:26.000]  我想大家都很熟悉的詩篇133篇第一節
[00:17:26.000 --> 00:17:28.000]  聖經那裏說
[00:17:28.000 --> 00:17:35.000]  看弟兄和睦同居是何等的善何等的美
[00:17:35.000 --> 00:17:40.000]  我不知道今天在你日常生活當中
[00:17:40.000 --> 00:17:45.000]  你怎樣應用這個原則
[00:17:45.000 --> 00:17:50.000]  有些人說這個時代很難講愛
[00:17:50.000 --> 00:17:56.000]  這個時代都是一個各人謀取自己利益的時代
[00:17:56.000 --> 00:18:00.000]  各人都是顧自己的事
[00:18:00.000 --> 00:18:05.000]  怎可以去關心我的弟兄
[00:18:05.000 --> 00:18:09.000]  但聖經就是一個很高的標準
[00:18:09.000 --> 00:18:12.000]  讓我們在這個時代裏面
[00:18:12.000 --> 00:18:17.000]  我們仍然熱愛去待身邊的人
[00:18:17.000 --> 00:18:21.000]  你不是很想當時的人能夠反省
[00:18:21.000 --> 00:18:25.000]  到底今天我怎樣對待我這班弟兄
[00:18:25.000 --> 00:18:30.000]  我有沒有以愛來對待他們
[00:18:30.000 --> 00:18:32.000]  體恤他們
[00:18:32.000 --> 00:18:37.000]  第二個呼籲是用良知來呼籲
[00:18:37.000 --> 00:18:40.000]  請我們一起看第八節
[00:18:40.000 --> 00:18:42.000]  我對他們說
[00:18:42.000 --> 00:18:46.000]  我們盡力贖回我們的弟兄
[00:18:46.000 --> 00:18:50.000]  就是賣與愛邦那些猶大人
[00:18:50.000 --> 00:18:57.000]  你們還要賣弟兄使我們贖回來嗎
[00:18:57.000 --> 00:19:04.000]  他們就靜默不語無話可說
[00:19:04.000 --> 00:19:13.000]  竟然你們都已經賣了弟兄給外面的人
[00:19:13.000 --> 00:19:19.000]  現在你想我再賣而且還要贖回來嗎
[00:19:19.000 --> 00:19:22.000]  怎可能有這樣的事
[00:19:22.000 --> 00:19:24.000]  你問問你的良心
[00:19:24.000 --> 00:19:28.000]  你的良心過意得去嗎
[00:19:28.000 --> 00:19:34.000]  你起碼想挑戰他們的良知
[00:19:34.000 --> 00:19:41.000]  我們很需要有一個敏銳的良知
[00:19:41.000 --> 00:19:44.000]  我知道在今日的社會裏
[00:19:44.000 --> 00:19:50.000]  人的良知是越來越被埋沒
[00:19:50.000 --> 00:19:54.000]  我們很少講良心
[00:19:54.000 --> 00:19:58.000]  可能我們生活在一個你如我渣
[00:19:58.000 --> 00:20:03.000]  很多欺騙、很多欺壓的社會裏
[00:20:03.000 --> 00:20:07.000]  怎樣可以講良知呢
[00:20:07.000 --> 00:20:11.000]  但你起碼想提醒他們
[00:20:11.000 --> 00:20:16.000]  你們需要有一個清潔的良心
[00:20:16.000 --> 00:20:20.000]  讓我們今日學校這個原則
[00:20:20.000 --> 00:20:23.000]  在我們的社會上我們要竭力自守
[00:20:23.000 --> 00:20:27.000]  我們要有清潔的良心
[00:20:27.000 --> 00:20:33.000]  第三個呼籲就是以道德來呼籲
[00:20:33.000 --> 00:20:35.000]  在第九節第一句說
[00:20:35.000 --> 00:20:39.000]  你們所行的不善
[00:20:39.000 --> 00:20:42.000]  這是一個很嚴厲的斥責
[00:20:42.000 --> 00:20:44.000]  你不要斥責他們
[00:20:44.000 --> 00:20:47.000]  你們怎可以行這麼不公義
[00:20:47.000 --> 00:20:52.000]  這麼不公正、這麼惡的事呢
[00:20:52.000 --> 00:20:55.000]  你們行的是惡事
[00:20:55.000 --> 00:21:01.000]  所以就以道德方面來呼籲他們
[00:21:01.000 --> 00:21:08.000]  一定要堅持有良好的道德標準
[00:21:08.000 --> 00:21:13.000]  我不知道你每天上班和同事相處是怎樣
[00:21:13.000 --> 00:21:15.000]  有一位弟兄
[00:21:15.000 --> 00:21:17.000]  當他上班的時候
[00:21:17.000 --> 00:21:21.000]  他同事幫他改了一個花名
[00:21:21.000 --> 00:21:24.000]  原來他的花名叫阿正
[00:21:24.000 --> 00:21:29.000]  因為這個人是很執正來做的
[00:21:29.000 --> 00:21:33.000]  他凡事都行得很端正
[00:21:33.000 --> 00:21:38.000]  很知道什麼是對什麼是不對
[00:21:38.000 --> 00:21:42.000]  在同事當中他已經出了名
[00:21:42.000 --> 00:21:46.000]  雖然他不起這個花名
[00:21:46.000 --> 00:21:50.000]  但大家都是帶著一份敬意
[00:21:50.000 --> 00:21:54.000]  來尊重一個這樣的人
[00:21:54.000 --> 00:22:01.000]  原來我們很需要知道怎樣去分辨是非
[00:22:01.000 --> 00:22:05.000]  讓我們不要行那些不正的事
[00:22:05.000 --> 00:22:11.000]  所以這裏李希敏提出你們行的不善
[00:22:11.000 --> 00:22:16.000]  我們必須要站在正確的位置上
[00:22:16.000 --> 00:22:21.000]  第四個呼籲就是以神學來呼籲
[00:22:21.000 --> 00:22:24.000]  在第九節中間說
[00:22:24.000 --> 00:22:30.000]  你們行事不當敬畏我們的什麼
[00:22:30.000 --> 00:22:36.000]  我們行事為人很需要敬畏神
[00:22:36.000 --> 00:22:39.000]  這個我想大家都很明白
[00:22:39.000 --> 00:22:45.000]  我們都是一群敬畏神的信徒
[00:22:45.000 --> 00:22:48.000]  當我們敬畏神的時候
[00:22:48.000 --> 00:22:52.000]  我們就什麼都不懼怕
[00:22:52.000 --> 00:22:55.000]  我們帶著一個敬虔的心
[00:22:55.000 --> 00:22:59.000]  來到我們的日子
[00:22:59.000 --> 00:23:04.000]  我們緊緊仰望依靠我們的神
[00:23:04.000 --> 00:23:10.000]  在針研十九章二十三節裏有一句說話
[00:23:10.000 --> 00:23:15.000]  敬畏耶和華的就得著生命
[00:23:15.000 --> 00:23:21.000]  他必恆久知足不遭禍患
[00:23:21.000 --> 00:23:28.000]  一個敬畏神的人是蒙神的大靈
[00:23:28.000 --> 00:23:31.000]  有一位姐妹在她工作的地方
[00:23:31.000 --> 00:23:36.000]  面對一個態度非常惡劣
[00:23:36.000 --> 00:23:40.000]  很無理取鬧的上司
[00:23:40.000 --> 00:23:45.000]  這個上司整天罵她的下屬
[00:23:45.000 --> 00:23:50.000]  而且是很苛刻、很挑剔
[00:23:50.000 --> 00:23:56.000]  而且這個上司還有私心偏袒某一兩個人
[00:23:56.000 --> 00:23:58.000]  所以這位姐妹每次上班的時候
[00:23:58.000 --> 00:24:01.000]  她都面對很多的壓力
[00:24:01.000 --> 00:24:05.000]  怎樣面對這個上司呢?
[00:24:05.000 --> 00:24:11.000]  她心裏面有一個慾望依靠敬畏神的心
[00:24:11.000 --> 00:24:16.000]  所以她說她每天早上一回到公司
[00:24:16.000 --> 00:24:23.000]  第一件事就是祈禱求神帶領她今天的生活
[00:24:23.000 --> 00:24:26.000]  讓她行得正
[00:24:26.000 --> 00:24:28.000]  讓她不要得罪人
[00:24:28.000 --> 00:24:32.000]  讓她知道怎樣去行
[00:24:32.000 --> 00:24:35.000]  她一直為自己祈禱
[00:24:35.000 --> 00:24:39.000]  很少為她的上司祈禱
[00:24:39.000 --> 00:24:42.000]  於是她開始在她的祈禱裏
[00:24:42.000 --> 00:24:47.000]  為她的上司祈禱
[00:24:47.000 --> 00:24:49.000]  結果很特別
[00:24:49.000 --> 00:24:54.000]  當她慢慢為她的上司祈禱的時候
[00:24:54.000 --> 00:24:57.000]  竟然她的上司被調走了
[00:24:57.000 --> 00:25:02.000]  原來祈禱這麼有功效
[00:25:02.000 --> 00:25:09.000]  這個很苛刻、很挑剔的上司就被調走了
[00:25:09.000 --> 00:25:12.000]  一個敬畏神的人
[00:25:12.000 --> 00:25:15.000]  讓我們在生活的上面
[00:25:15.000 --> 00:25:19.000]  我們更加尊敬我們的上司
[00:25:19.000 --> 00:25:22.000]  知道祂與我們同在
[00:25:22.000 --> 00:25:28.000]  你就很盼望這班百姓當他們行事為人的時候
[00:25:28.000 --> 00:25:32.000]  是帶著一個敬畏神的心
[00:25:32.000 --> 00:25:37.000]  第五,以見證來呼籲
[00:25:37.000 --> 00:25:39.000]  她在第九節下面說
[00:25:39.000 --> 00:25:47.000]  「不然難免我們的仇敵外邦人會毀謗我們」
[00:25:47.000 --> 00:25:59.000]  有另外的翻譯就是說「不要讓我們的外族敵人有任何藉口嘲笑我們」
[00:25:59.000 --> 00:26:06.000]  大家都知道李希敏面對的是四周有很多的外邦人
[00:26:06.000 --> 00:26:09.000]  要攻擊他們
[00:26:09.000 --> 00:26:13.000]  如果現在知道他們內部有這麼多的矛盾
[00:26:13.000 --> 00:26:16.000]  內部有這麼多的衝突的時候
[00:26:16.000 --> 00:26:23.000]  他們一定會藉這個機會來嘲笑他們
[00:26:23.000 --> 00:26:26.000]  毀謗他們、攻擊他們
[00:26:26.000 --> 00:26:30.000]  以致他們的名聲受到損害
[00:26:30.000 --> 00:26:36.000]  原來我們今天很需要有好的名聲
[00:26:36.000 --> 00:26:41.000]  特別是在那些愛人的面前
[00:26:41.000 --> 00:26:48.000]  我們很需要保守我們是一個不被毀謗
[00:26:48.000 --> 00:26:52.000]  我們有美好的見證
[00:26:52.000 --> 00:26:57.000]  在哥倫多教會裏面就有一些的基督徒
[00:26:57.000 --> 00:27:03.000]  因為彼此的相憎就告去官府那裏
[00:27:03.000 --> 00:27:06.000]  保羅就很嚴厲斥責這班人
[00:27:06.000 --> 00:27:11.000]  保羅怎麼說呢:「你們中間有彼此相憎的事
[00:27:11.000 --> 00:27:15.000]  怎敢在不義的人面前求審
[00:27:15.000 --> 00:27:20.000]  不在聖徒面前求審呢?」
[00:27:20.000 --> 00:27:28.000]  原來保羅很注重我們在人面前的見證
[00:27:28.000 --> 00:27:31.000]  我們不可以失禮人
[00:27:31.000 --> 00:27:34.000]  我們不可以失去我們的見證
[00:27:34.000 --> 00:27:41.000]  我們一定要持守我們有美好的見證
[00:27:41.000 --> 00:27:45.000]  所以我們希望盼望這群猶大人
[00:27:45.000 --> 00:27:49.000]  他們再一致思想到底他們做了什麼
[00:27:49.000 --> 00:27:55.000]  為什麼會這樣來彼此的取利
