
[00:00:00.000 --> 00:00:03.600]  今日我和大家在父親節的時候
[00:09:24.900 --> 00:09:26.900]  然後以福音書來說
[00:09:26.900 --> 00:09:31.900]  「要照著主的教訓和警戒養育他們」
[00:09:31.900 --> 00:09:35.900]  所以父親可以說在神的心目中
[00:09:35.900 --> 00:09:39.900]  是一個家庭的代表
[00:09:39.900 --> 00:09:43.900]  母愛不能夠代替父親的愛
[00:09:43.900 --> 00:09:47.900]  母親的角色也沒辦法完全代替
[00:09:47.900 --> 00:09:50.900]  父親在家庭當中的角色
[00:09:50.900 --> 00:09:52.900]  父親的愛要養活孩子
[00:09:52.900 --> 00:09:54.900]  這裡說到養
[00:09:54.900 --> 00:09:57.900]  但是也包括更加重要的
[00:09:57.900 --> 00:09:59.900]  就是教導孩子
[00:09:59.900 --> 00:10:02.900]  因為神將管教兒女的責任
[00:10:02.900 --> 00:10:04.900]  放在父母親的身上
[00:10:04.900 --> 00:10:06.900]  今天特別重要的
[00:10:06.900 --> 00:10:08.900]  因為我們再不可以依賴學校
[00:10:08.900 --> 00:10:10.900]  教我們的子女
[00:10:10.900 --> 00:10:13.900]  因為以往我們都知道
[00:10:13.900 --> 00:10:16.900]  可能在不是普遍受教育的社會裡
[00:10:16.900 --> 00:10:19.900]  父母親不太懂得教育子女
[00:10:19.900 --> 00:10:24.900]  所以就交給教育家、老師管教
[00:10:24.900 --> 00:10:25.900]  但今天我們知道
[00:10:25.900 --> 00:10:28.900]  普遍我們的教育程度提高了
[00:10:28.900 --> 00:10:30.900]  但更加重要的問題就是
[00:10:30.900 --> 00:10:32.900]  學校的老師
[00:10:32.900 --> 00:10:36.900]  不是完全可以將我們的新聞製作交給他們
[00:10:36.900 --> 00:10:39.900]  當然我不在這裡貶低老師的重要性
[00:10:39.900 --> 00:10:41.900]  我這些有些做老師的
[00:10:41.900 --> 00:10:48.900]  意思就是說現在在這個潮流底下
[00:10:48.900 --> 00:10:51.900]  不單止美國
[00:10:51.900 --> 00:10:53.900]  整個世界我們看到
[00:10:53.900 --> 00:10:55.900]  人心的敗壞
[00:10:55.900 --> 00:10:58.900]  教育制度的崩潰
[00:10:58.900 --> 00:11:00.900]  甚至我們知道在美國社會
[00:11:00.900 --> 00:11:03.900]  今天我們正在打一場仗
[00:11:03.900 --> 00:11:05.900]  跟學校打仗
[00:11:05.900 --> 00:11:07.900]  究竟老師灌輸什麼給他們
[00:11:07.900 --> 00:11:09.900]  教什麼給他們
[00:11:09.900 --> 00:11:14.900]  他們心靈還在空白張紙上寫了什麼
[00:11:14.900 --> 00:11:16.900]  今天我們都要很小心
[00:11:16.900 --> 00:11:19.900]  用很大的專注力
[00:11:19.900 --> 00:11:22.900]  來關注究竟他們在學校學了什麼
[00:11:22.900 --> 00:11:26.900]  所以今天我們不能將這個責任交給學校
[00:11:26.900 --> 00:11:29.900]  更加不能將這個責任交給社會
[00:11:29.900 --> 00:11:34.900]  甚至不要只將責任交給教會
[00:11:34.900 --> 00:11:36.900]  當然我們再說帶他們回來教會
[00:11:36.900 --> 00:11:39.900]  從小在教會裡長大培育他們是很重要的
[00:11:39.900 --> 00:11:41.900]  但是我們也不能說
[00:11:41.900 --> 00:11:45.900]  去推離了我們向子女
[00:11:45.900 --> 00:11:50.900]  去用神的主的教訓和警戒
[00:11:50.900 --> 00:11:52.900]  來養育他們的責任
[00:11:52.900 --> 00:11:55.900]  是配合 是溝通
[00:11:55.900 --> 00:12:00.900]  甚至是助長教會對他們的培育
[00:12:00.900 --> 00:12:03.900]  但是我們不可以抽離我們的責任
[00:12:03.900 --> 00:12:08.900]  所以我們實在見到今天我們父母的責任
[00:12:08.900 --> 00:12:09.900]  特別在這裡說到
[00:12:09.900 --> 00:12:13.900]  父親作為養育子女
[00:12:13.900 --> 00:12:19.900]  用神的教訓和警戒來養育他們
[00:12:19.900 --> 00:12:23.900]  所以其實再深思究竟我們的價值觀是什麼
[00:12:23.900 --> 00:12:25.900]  我們最近說了這麼多
[00:12:25.900 --> 00:12:29.900]  又說追求天上的獎賞
[00:12:29.900 --> 00:12:33.900]  諸學講道我們行走屬靈的天路等等
[00:12:33.900 --> 00:12:35.900]  究竟下來我們真的做父母
[00:12:35.900 --> 00:12:37.900]  我們希望他的兒女
[00:12:37.900 --> 00:12:38.900]  你關注他的
[00:12:38.900 --> 00:12:40.900]  是他的學業
[00:12:40.900 --> 00:12:41.900]  是他的事業
[00:12:41.900 --> 00:12:43.900]  希望他能夠進到很好的學校
[00:12:43.900 --> 00:12:45.900]  希望他能夠將來賺很多錢
[00:12:45.900 --> 00:12:47.900]  一年有多少年薪
[00:12:47.900 --> 00:12:50.900]  還是真的我們的價值
[00:12:50.900 --> 00:12:55.900]  是在乎他的靈性和品行上
[00:12:55.900 --> 00:12:59.900]  我再說不是我作為父親一樣
[00:12:59.900 --> 00:13:02.900]  希望子女讀書可以讀得好
[00:13:02.900 --> 00:13:06.900]  因為事實上他受教育影響他人生很多方面
[00:13:06.900 --> 00:13:10.900]  包括了對聖經的認識和靈明
[00:13:10.900 --> 00:13:12.900]  我不可以否定這件事
[00:13:12.900 --> 00:13:15.900]  但又不是絕對他讀到好的名校
[00:13:15.900 --> 00:13:18.900]  一定會幫助這件事
[00:13:18.900 --> 00:13:20.900]  也都作為父母
[00:13:20.900 --> 00:13:22.900]  我們希望他能夠自立
[00:13:22.900 --> 00:13:24.900]  特別這個社會越來越艱難
[00:13:24.900 --> 00:13:27.900]  不能出人頭地
[00:13:27.900 --> 00:13:29.900]  我們很擔心他們
[00:13:29.900 --> 00:13:33.900]  但是你擔心他的學業和事業的成功
[00:13:33.900 --> 00:13:38.900]  有沒有多過他的靈性和品行呢
[00:13:38.900 --> 00:13:40.900]  這是值得我們反省的
[00:13:40.900 --> 00:13:42.900]  很多時候我們做父母
[00:13:42.900 --> 00:13:44.900]  很開心他們怎樣畢業
[00:13:44.900 --> 00:13:46.900]  進到什麼學校
[00:13:46.900 --> 00:13:48.900]  找到什麼工作
[00:13:48.900 --> 00:13:50.900]  這是人之常情
[00:13:50.900 --> 00:13:52.900]  固然是應該的
[00:13:52.900 --> 00:13:54.900]  絕對沒有問題
[00:13:54.900 --> 00:13:56.900]  但是那個次序
[00:13:56.900 --> 00:13:58.900]  在你內心的次序裏
[00:13:58.900 --> 00:14:00.900]  在你的價值觀裏
[00:14:00.900 --> 00:14:02.900]  你反映的是什麼呢
[00:14:02.900 --> 00:14:04.900]  是真的他的靈明進步
[00:14:04.900 --> 00:14:05.900]  他的品行
[00:14:05.900 --> 00:14:06.900]  你會稱讚他
[00:14:06.900 --> 00:14:07.900]  你會看重他
[00:14:07.900 --> 00:14:10.900]  還是你只看重他的學業
[00:14:10.900 --> 00:14:15.900]  和他將來的事業呢
[00:14:15.900 --> 00:14:17.900]  所以求神幫助我們
[00:14:17.900 --> 00:14:20.900]  在這方面我們應該重整我們的價值觀
[00:14:20.900 --> 00:14:25.900]  和對於子女的反映
[00:14:25.900 --> 00:14:27.900]  因為你會反映到
[00:14:27.900 --> 00:14:29.900]  你為他最開心
[00:14:29.900 --> 00:14:32.900]  或者為他祈禱
[00:14:32.900 --> 00:14:34.900]  鼓勵他
[00:14:34.900 --> 00:14:37.900]  你反映到
[00:14:37.900 --> 00:14:39.900]  其實爸爸媽媽看重的不是我
[00:14:39.900 --> 00:14:41.900]  最重要的是我讀書好
[00:14:41.900 --> 00:14:43.900]  他會感受到
[00:14:43.900 --> 00:14:47.900]  所以究竟我們作為父母
[00:14:47.900 --> 00:14:52.900]  我們有沒有照著主的教訓和養育
[00:14:52.900 --> 00:14:58.900]  來警戒和養育他
[00:14:58.900 --> 00:15:00.900]  有一個笑話
[00:15:00.900 --> 00:15:05.900]  有一次有一班人坐在一輛公共車
[00:15:05.900 --> 00:15:07.900]  沿著下山
[00:15:07.900 --> 00:15:09.900]  我不知道是不是San Francisco那些車
[00:15:09.900 --> 00:15:12.900]  那輛車很快地下去
[00:15:12.900 --> 00:15:15.900]  誰知突然看到有一個人在追車
[00:15:15.900 --> 00:15:17.900]  一邊追一邊追
[00:15:17.900 --> 00:15:20.900]  一班乘客就舉頭望出去
[00:15:20.900 --> 00:15:22.900]  希望他能追到
[00:15:22.900 --> 00:15:25.900]  誰知越來越難追到
[00:15:25.900 --> 00:15:27.900]  就跟他說老兄算了
[00:15:27.900 --> 00:15:29.900]  坐下班不要追了
[00:15:29.900 --> 00:15:31.900]  這個人在追的時候大聲說
[00:15:31.900 --> 00:15:33.900]  不行我一定要追到
[00:15:33.900 --> 00:15:35.900]  你知不知道我是這輛車的司機
[00:15:35.900 --> 00:15:40.900]  原來他的車沒有司機就滑落了
[00:15:40.900 --> 00:15:42.900]  司機要快點上車
[00:15:42.900 --> 00:15:44.900]  開回你的車
[00:15:44.900 --> 00:15:46.900]  這個笑話是講什麼呢
[00:15:46.900 --> 00:15:48.900]  原來是講父親節
[00:15:48.900 --> 00:15:52.900]  講到原來今天有很多父親
[00:15:52.900 --> 00:15:56.900]  已經離開了作為司機
[00:15:56.900 --> 00:16:00.900]  或者作為領袖的責任
[00:16:00.900 --> 00:16:03.900]  任由他吧
[00:16:03.900 --> 00:16:05.900]  想怎樣就怎樣
[00:16:05.900 --> 00:16:09.900]  讓這輛車不斷地向下坡
[00:16:09.900 --> 00:16:11.900]  但不自然希望追回
[00:16:11.900 --> 00:16:13.900]  所以繼續追
[00:16:13.900 --> 00:16:15.900]  希望能夠上去
[00:16:15.900 --> 00:16:19.900]  來做回我們應該有的崗位
[00:16:19.900 --> 00:16:21.900]  這裡提到養育
[00:16:21.900 --> 00:16:23.900]  所以不單止養
[00:16:23.900 --> 00:16:25.900]  父親們我們剛才說過很偉大
[00:16:25.900 --> 00:16:30.900]  因為他們是一家裡面的供應物質
[00:16:30.900 --> 00:16:32.900]  和經濟上的支柱
[00:16:32.900 --> 00:16:36.900]  但同時間我們都知道
[00:16:36.900 --> 00:16:38.900]  父親偉大就在這裡
[00:16:38.900 --> 00:16:40.900]  他也是作為育
[00:16:40.900 --> 00:16:42.900]  即是教育
[00:16:42.900 --> 00:16:44.900]  所以父親們我們彼此鼓勵
[00:16:44.900 --> 00:16:46.900]  我們都不是完全的
[00:16:46.900 --> 00:16:48.900]  我們在我們的賢教
[00:16:48.900 --> 00:16:50.900]  特別是在我們的新教上面
[00:16:50.900 --> 00:16:54.900]  繼續做子女的好的榜樣
[00:16:54.900 --> 00:16:58.900]  我們看到如果有些子女說
[00:16:58.900 --> 00:17:00.900]  我希望長大的時候像爸爸一樣
[00:17:00.900 --> 00:17:05.900]  這個我們希望能夠成為我們最大的目標
[00:17:05.900 --> 00:17:09.900]  當然我們好像爸爸一樣
[00:17:09.900 --> 00:17:11.900]  是一個蒙恩的罪人
[00:17:11.900 --> 00:17:13.900]  我們都不是完全的
[00:17:13.900 --> 00:17:14.900]  我們來到神面前
[00:17:14.900 --> 00:17:16.900]  能夠得到神的恩典
[00:17:16.900 --> 00:17:20.900]  所以和他之間有一個好的關係
[00:17:20.900 --> 00:17:23.900]  我們再說沒有一個完美的父親
[00:17:23.900 --> 00:17:24.900]  沒有一個
[00:17:24.900 --> 00:17:25.900]  因為我們都是罪人
[00:17:25.900 --> 00:17:30.900]  但只要我們努力照著神的教導
[00:17:30.900 --> 00:17:33.900]  和靠著耶穌基督給我們的恩典
[00:17:33.900 --> 00:17:37.900]  來盡力做一個稱職的父親
[00:17:37.900 --> 00:17:40.900]  在我們的榜樣上
[00:17:40.900 --> 00:17:43.900]  在我們和他們的親子的關係上
[00:17:43.900 --> 00:17:48.900]  來照著神的教訓和警戒養育他們
[00:17:48.900 --> 00:17:52.900]  相信我們就可以無愧於神
[00:17:52.900 --> 00:17:54.900]  也盡了我們的力量
[00:17:54.900 --> 00:17:55.900]  但永遠不遲
[00:17:55.900 --> 00:17:57.900]  好像追車的人一樣
[00:17:57.900 --> 00:17:59.900]  如果你的車已經在下車
[00:17:59.900 --> 00:18:00.900]  追回他
[00:18:00.900 --> 00:18:03.900]  繼續把握著這個機會
[00:18:03.900 --> 00:18:07.900]  讓我們能夠照著神的教導
[00:18:07.900 --> 00:18:09.900]  來繼續做一個好父親
[00:18:09.900 --> 00:18:11.900]  當然我們的靈命
[00:18:11.900 --> 00:18:13.900]  我們的領袖都有限
[00:18:13.900 --> 00:18:16.900]  不過我們能夠盡了我們所能夠明白的
[00:18:16.900 --> 00:18:18.900]  和我們所追求神的榜樣
[00:18:18.900 --> 00:18:20.900]  來幫助我們的子女
[00:18:20.900 --> 00:18:22.900]  這個我們就覺得
[00:18:22.900 --> 00:18:26.900]  我們可以在神面前向祂感恩
[00:18:26.900 --> 00:18:30.900]  所以無論過往我們父親做得怎樣也好
[00:18:30.900 --> 00:18:32.900]  讓我們繼續努力
[00:18:32.900 --> 00:18:33.900]  繼續追趕
[00:18:33.900 --> 00:18:36.900]  繼續靠著神的恩典
[00:18:36.900 --> 00:18:40.900]  來照著神的心意
[00:18:40.900 --> 00:18:43.900]  因為天父認定父親的重要
[00:18:43.900 --> 00:18:44.900]  第三
[00:18:44.900 --> 00:18:46.900]  在講到地上的父親
[00:18:46.900 --> 00:18:48.900]  也是反方面講
[00:18:48.900 --> 00:18:50.900]  因為在《針研六章二十節》
[00:18:50.900 --> 00:18:52.900]  我們一起讀
[00:18:52.900 --> 00:18:55.900]  《聖經教導我們聽從父親》
[00:18:55.900 --> 00:18:57.900]  《針研六章二十節》請讀
[00:18:57.900 --> 00:19:01.900]  「我而要謹守你父親的誡命
[00:19:01.900 --> 00:19:05.900]  不可離棄你母親的法則」
[00:19:05.900 --> 00:19:11.900]  所以《聖經教導我們聽從父親》
[00:19:11.900 --> 00:19:16.900]  作為父親的要先學習怎樣做一個兒子
[00:19:16.900 --> 00:19:21.900]  因為不是所有的男人都是父親
[00:19:21.900 --> 00:19:25.900]  但是所有的男人都是兒子
[00:19:25.900 --> 00:19:27.900]  所以我們每個人都是兒子
[00:19:27.900 --> 00:19:29.900]  未必每個人都是父親
[00:19:29.900 --> 00:19:32.900]  但我們每個人都是兒子
