
[00:00:00.000 --> 00:00:07.000]  做基督徒,我相信很多時候都會聽到牧者傳道人鼓勵大家多讀聖經
[00:03:33.000 --> 00:03:40.000]  他說因為我們教會的廣導是一卷書卷,一卷一卷,一章一節排著去講的
[00:03:40.000 --> 00:03:45.000]  因為他說我們教會的廣導是一卷書,一章一節的往下講
[00:03:45.000 --> 00:03:49.000]  就不是片段,喜歡那裏講一段,喜歡那裏插一句
[00:03:49.000 --> 00:03:52.000]  也不是說誰的挑選
[00:03:52.000 --> 00:03:58.000]  他說很多信徒就是金句式的生活,他們覺得生活不連貫
[00:03:58.000 --> 00:04:04.000]  因為有很多信徒覺得金句式的生活就是生活不連貫
[00:04:04.000 --> 00:04:06.000]  以馬萊利環心信會就不同了
[00:04:06.000 --> 00:04:08.000]  因為以馬萊利環心信會不一樣
[00:04:08.000 --> 00:04:11.000]  他們可以一章一節的一路聽一路跟
[00:04:11.000 --> 00:04:14.000]  他們可以一章一節的聽一路跟
[00:04:14.000 --> 00:04:17.000]  而這個正正就是問題核心
[00:04:17.000 --> 00:04:18.000]  這就是問題核心
[00:04:18.000 --> 00:04:22.000]  那很多信徒的生活就是以金句形式去生活
[00:04:22.000 --> 00:04:26.000]  因為今天的信徒生活是以金句形式去生活
[00:04:26.000 --> 00:04:29.000]  所以很多時候他們對一些主要的聖經的教導
[00:04:29.000 --> 00:04:31.000]  聽是很好聽的
[00:04:31.000 --> 00:04:34.000]  對一些主要的聖經的教導其實是很好聽的
[00:04:34.000 --> 00:04:35.000]  甚至很有鼓勵性的
[00:04:35.000 --> 00:04:36.000]  甚至很有鼓勵性的
[00:04:36.000 --> 00:04:39.000]  但是因為缺乏了前文和後理
[00:04:39.000 --> 00:04:40.000]  如果缺乏前文和後理
[00:04:40.000 --> 00:04:41.000]  就出問題了
[00:04:41.000 --> 00:04:42.000]  就出問題了
[00:04:42.000 --> 00:04:47.000]  那好像今天我們去讀到這一段聖經約書亞記的時候
[00:04:47.000 --> 00:04:50.000]  今天我們讀到這一段聖經約書亞記的時候
[00:04:50.000 --> 00:04:54.000]  我們就會讀到,談論到有關於奏坐和祝福
[00:04:54.000 --> 00:04:57.000]  同時神也要宣告在以色列文當中
[00:04:57.000 --> 00:05:01.000]  就是在我們談論到奏坐與祝福
[00:05:01.000 --> 00:05:04.000]  同時在神的見面當中
[00:05:04.000 --> 00:05:06.000]  但是如果當我們去
[00:05:06.000 --> 00:05:09.000]  只是以金句形式而去活的話
[00:05:09.000 --> 00:05:12.000]  如果我們是以金句形式來活的話
[00:05:12.000 --> 00:05:14.000]  有些信徒就馬上就會問了
[00:05:14.000 --> 00:05:16.000]  有信徒馬上就會問
[00:05:16.000 --> 00:05:18.000]  牧師我曾經背過羅馬書
[00:05:18.000 --> 00:05:20.000]  牧師我曾經背過羅馬書
[00:05:20.000 --> 00:05:24.000]  在羅馬書第十二章第十四節裏面這樣說過
[00:05:24.000 --> 00:05:27.000]  在羅馬書第十二章第十四節裏面這樣說過
[00:05:27.000 --> 00:05:29.000]  逼迫你們的
[00:05:29.000 --> 00:05:30.000]  逼迫你們的
[00:05:30.000 --> 00:05:32.000]  要給他們祝福
[00:05:32.000 --> 00:05:33.000]  要給他們祝福
[00:05:33.000 --> 00:05:34.000]  只要祝福
[00:05:34.000 --> 00:05:35.000]  只要祝福
[00:05:35.000 --> 00:05:36.000]  不要奏坐
[00:05:36.000 --> 00:05:37.000]  不要奏坐
[00:05:37.000 --> 00:05:38.000]  牧師呀
[00:05:38.000 --> 00:05:39.000]  牧師
[00:05:39.000 --> 00:05:41.000]  聖經也這樣教
[00:05:41.000 --> 00:05:43.000]  只要祝福不要奏坐
[00:05:43.000 --> 00:05:45.000]  世間都這樣教導我們
[00:05:45.000 --> 00:05:47.000]  只要祝福不要奏坐
[00:05:47.000 --> 00:05:51.000]  為什麼舊約聖經要講奏坐和祝福
[00:05:51.000 --> 00:05:53.000]  並且是神的話的一部份呢
[00:05:53.000 --> 00:05:56.000]  舊約聖經要講奏坐與祝福
[00:05:56.000 --> 00:05:59.000]  並且兩者都是神的一部份呢
[00:05:59.000 --> 00:06:02.000]  那我究竟是祝福好還是奏坐好呢
[00:06:02.000 --> 00:06:05.000]  到底是奏坐好還是祝福好呢
[00:06:05.000 --> 00:06:08.000]  這種矛盾無所適從
[00:06:08.000 --> 00:06:10.000]  就是因為我們以金句形式的出現
[00:06:10.000 --> 00:06:15.000]  這種矛盾就是我們以金句形式去寫
[00:06:15.000 --> 00:06:19.000]  如果當我們了解上文下理的時候
[00:06:19.000 --> 00:06:22.000]  但是如果我們理解上文和下理的時候
[00:06:22.000 --> 00:06:24.000]  我們就會明白一點
[00:06:24.000 --> 00:06:27.000]  原來在新約聖經的羅馬書裏面
[00:06:27.000 --> 00:06:29.000]  原來在新約聖經的羅馬書裏面
[00:06:29.000 --> 00:06:31.000]  當使徒保羅談論到
[00:06:31.000 --> 00:06:33.000]  只要祝福不要奏坐的時候
[00:06:33.000 --> 00:06:35.000]  當使徒保羅談論到
[00:06:35.000 --> 00:06:37.000]  只要祝福不要奏坐的時候
[00:06:37.000 --> 00:06:40.000]  是談論到基督徒應做的事
[00:06:40.000 --> 00:06:43.000]  是談論到基督徒應做的事
[00:06:43.000 --> 00:06:45.000]  是談論到基督徒應做的事
[00:06:45.000 --> 00:06:47.000]  是談論到基督徒應做的事
[00:06:47.000 --> 00:06:51.000]  而且是談論基督徒在逼迫的裏面的時候
[00:06:51.000 --> 00:06:53.000]  仍然要做的事
[00:06:53.000 --> 00:06:55.000]  是談論到基督徒被逼迫的時候
[00:06:55.000 --> 00:06:57.000]  寧願要做的事
[00:06:57.000 --> 00:07:01.000]  在一個很有界定的空間、時間、情況之下
[00:07:01.000 --> 00:07:03.000]  去對信徒的生命的鼓勵
[00:07:03.000 --> 00:07:07.000]  是一個很有界定的時間、空間底下
[00:07:07.000 --> 00:07:10.000]  對信徒的一種生活的鼓勵
[00:07:10.000 --> 00:07:13.000]  當人家想對你不好的時候、迫害你的時候
[00:07:13.000 --> 00:07:15.000]  當人家想對你不好的時候、迫害你的時候
[00:07:15.000 --> 00:07:17.000]  你只要祝福他
[00:07:17.000 --> 00:07:19.000]  不要生惡意
[00:07:19.000 --> 00:07:20.000]  不要生惡意
[00:07:20.000 --> 00:07:22.000]  這就是基督徒的生命
[00:07:22.000 --> 00:07:24.000]  這就是基督徒的生命
[00:07:24.000 --> 00:07:25.000]  你應該做的
[00:07:25.000 --> 00:07:26.000]  你所應該做的
[00:07:26.000 --> 00:07:27.000]  我們應該做的
[00:07:27.000 --> 00:07:28.000]  我們應該做的
[00:07:28.000 --> 00:07:31.000]  但是當我們看約書記第八章的時候
[00:07:31.000 --> 00:07:34.000]  但是當我們看約書記第八章的時候
[00:07:34.000 --> 00:07:36.000]  八章的第三十至三十五節
[00:07:36.000 --> 00:07:37.000]  也都是今天所講的經文
[00:07:37.000 --> 00:07:39.000]  八章三十到三十五節
[00:07:39.000 --> 00:07:41.000]  也都是今天所講的經文
[00:07:41.000 --> 00:07:42.000]  我們就明白到
[00:07:42.000 --> 00:07:43.000]  這裡其實是談論到
[00:07:43.000 --> 00:07:47.000]  神對這個世界上的普及的標準
[00:07:47.000 --> 00:07:50.000]  就是神對這個世界的普遍的標準
[00:07:50.000 --> 00:07:52.000]  神怎麼去處事
[00:07:52.000 --> 00:07:53.000]  神怎麼處事
[00:07:53.000 --> 00:07:55.000]  神認為在這個世界上
[00:07:55.000 --> 00:07:57.000]  祂是怎麼去運作、怎麼去管理
[00:07:57.000 --> 00:07:58.000]  神在這個世界上
[00:07:58.000 --> 00:08:00.000]  祂怎麼運作、怎麼去管理
[00:08:00.000 --> 00:08:03.000]  如果我們沒有了前文後理的話
[00:08:03.000 --> 00:08:05.000]  如果我們沒有了前文後理的話
[00:08:05.000 --> 00:08:06.000]  你就會覺得矛盾
[00:08:06.000 --> 00:08:08.000]  你就會覺得矛盾
[00:08:08.000 --> 00:08:10.000]  當你知道前文後理的時候
[00:08:10.000 --> 00:08:11.000]  當你知道前文後理的時候
[00:08:11.000 --> 00:08:12.000]  當你知道前文後理的時候
[00:08:12.000 --> 00:08:13.000]  我們就會明白
[00:08:13.000 --> 00:08:14.000]  我們就會明白
[00:08:14.000 --> 00:08:15.000]  神的標準
[00:08:15.000 --> 00:08:16.000]  神的標準
[00:08:16.000 --> 00:08:17.000]  賞罰分明
[00:08:17.000 --> 00:08:18.000]  賞罰分明
[00:08:18.000 --> 00:08:20.000]  不過你和我做基督徒的話
[00:08:20.000 --> 00:08:22.000]  你和我做基督徒的話
[00:08:22.000 --> 00:08:26.000]  我們是目的要帶去給人的祝福
[00:08:26.000 --> 00:08:28.000]  我們要帶去給人的祝福
[00:08:28.000 --> 00:08:29.000]  而且是什麼祝福
[00:08:29.000 --> 00:08:31.000]  令人悔改的祝福
[00:08:31.000 --> 00:08:32.000]  是令人悔改的祝福
[00:08:32.000 --> 00:08:34.000]  不是代表我們對罪惡盲目
[00:08:34.000 --> 00:08:36.000]  不是代表我們對罪惡盲目
[00:08:36.000 --> 00:08:38.000]  不是任人魚肉
[00:08:38.000 --> 00:08:39.000]  不是任人魚肉
[00:08:39.000 --> 00:08:41.000]  而是我們有智慧地
[00:08:41.000 --> 00:08:42.000]  而是我們有智慧地
[00:08:42.000 --> 00:08:44.000]  在別人逼害我的時候
[00:08:44.000 --> 00:08:45.000]  在別人逼害我的時候
[00:08:45.000 --> 00:08:47.000]  我們要存一個善良的心
[00:08:47.000 --> 00:08:48.000]  我們要存一個善良的心
[00:08:48.000 --> 00:08:51.000]  希望他能夠悔改過來祝福
[00:08:51.000 --> 00:08:52.000]  希望他能夠悔改過來祝福
[00:08:52.000 --> 00:08:53.000]  希望他能夠悔改過來祝福
[00:08:53.000 --> 00:08:55.000]  當我們明白這個情況的時候
[00:08:55.000 --> 00:08:56.000]  當我們明白這個情況的時候
[00:08:56.000 --> 00:08:57.000]  當我們明白這個情況的時候
[00:08:57.000 --> 00:08:58.000]  我們就開始明白到
[00:08:58.000 --> 00:09:01.000]  神的行事準則是什麼了
[00:09:01.000 --> 00:09:02.000]  我們就開始明白
[00:09:02.000 --> 00:09:04.000]  神的行事準則是什麼了
[00:09:04.000 --> 00:09:06.000]  神絕對有權去審判
[00:09:06.000 --> 00:09:08.000]  神絕對有權審判
[00:09:08.000 --> 00:09:10.000]  但是神怎樣處理這個世界的同時
[00:09:10.000 --> 00:09:11.000]  但是神怎樣處理這個世界的同時
[00:09:11.000 --> 00:09:12.000]  但是神怎樣處理這個世界的同時
[00:09:12.000 --> 00:09:14.000]  是你和我怎樣去配合呢
[00:09:14.000 --> 00:09:15.000]  是你和我怎樣去配合呢
[00:09:15.000 --> 00:09:16.000]  是你和我怎樣去配合呢
[00:09:16.000 --> 00:09:17.000]  新約的聖經介紹
[00:09:17.000 --> 00:09:18.000]  新約的聖經介紹
[00:09:18.000 --> 00:09:19.000]  就是那個配合的工作
[00:09:19.000 --> 00:09:20.000]  就是那個配合的工作
[00:09:20.000 --> 00:09:21.000]  就是那個配合的工作
[00:09:21.000 --> 00:09:22.000]  今天我們所看的約書下記
[00:09:22.000 --> 00:09:23.000]  今天我們所看的約書下記
[00:09:23.000 --> 00:09:25.000]  第八章三十五節
[00:09:25.000 --> 00:09:27.000]  今天我們所看的約書下
[00:09:27.000 --> 00:09:28.000]  第八章三十五節
[00:09:28.000 --> 00:09:29.000]  就是讓我們了解
[00:09:29.000 --> 00:09:30.000]  就是讓我們了解
[00:09:30.000 --> 00:09:32.000]  神在普世裡面的標準是什麼
[00:09:32.000 --> 00:09:34.000]  就是讓我們了解
[00:09:34.000 --> 00:09:35.000]  神在普世裡面的標準是什麼
[00:09:35.000 --> 00:09:36.000]  不如讓我們再次去看一看
[00:09:36.000 --> 00:09:38.000]  不如讓我們再次去看一看
[00:09:38.000 --> 00:09:39.000]  因為時間不是很長
[00:09:39.000 --> 00:09:40.000]  因為時間不是很長
[00:09:40.000 --> 00:09:41.000]  讓我們再去讀一次
[00:09:41.000 --> 00:09:42.000]  因為時間不是很長
[00:09:42.000 --> 00:09:43.000]  讓我們再次去讀一次
[00:09:43.000 --> 00:09:44.000]  約書下記第八章三十節
[00:09:44.000 --> 00:09:45.000]  約書下記第八章三十節
[00:09:45.000 --> 00:09:46.000]  約書下記第八章三十節
[00:09:46.000 --> 00:09:47.000]  約書下記第八章三十節
[00:09:47.000 --> 00:09:48.000]  約書下記第八章三十節
[00:09:48.000 --> 00:09:49.000]  約書下記第八章三十節
[00:09:49.000 --> 00:09:50.000]  約書下記第八章三十節
[00:09:50.000 --> 00:09:51.000]  約書下記第八章三十節
[00:09:51.000 --> 00:09:52.000]  約書下記第八章三十節
[00:09:52.000 --> 00:09:53.000]  約書下記第八章三十節
[00:09:53.000 --> 00:10:03.000]  約書下記第八章三十節
[00:10:03.000 --> 00:10:32.000]  約書下記第八章三十節
[00:10:32.000 --> 00:10:33.000]  約書下記第八章三十節
[00:10:33.000 --> 00:10:34.000]  約書下記第八章三十節
[00:10:34.000 --> 00:10:35.000]  約書下記第八章三十節
[00:10:35.000 --> 00:10:36.000]  約書下記第八章三十節
[00:10:36.000 --> 00:10:37.000]  約書下記第八章三十節
[00:10:37.000 --> 00:10:38.000]  約書下記第八章三十節
[00:10:38.000 --> 00:10:39.000]  約書下記第八章三十節
[00:10:39.000 --> 00:10:40.000]  約書下記第八章三十節
[00:10:40.000 --> 00:10:41.000]  約書下記第八章三十節
[00:10:41.000 --> 00:10:42.000]  約書下記第八章三十節
[00:10:42.000 --> 00:10:43.000]  約書下記第八章三十節
[00:10:43.000 --> 00:10:44.000]  約書下記第八章三十節
[00:10:44.000 --> 00:10:45.000]  約書下記第八章三十節
[00:10:45.000 --> 00:10:46.000]  約書下記第八章三十節
[00:10:46.000 --> 00:10:47.000]  約書下記第八章三十節
[00:10:47.000 --> 00:10:48.000]  約書下記第八章三十節
[00:10:48.000 --> 00:11:15.000]  約書下記第八章三十節
[00:11:15.000 --> 00:11:36.000]  約書下記第八章三十節
[00:11:36.000 --> 00:11:40.000]  首先我們要了解這段聖經的最基礎的觀念
[00:11:40.000 --> 00:11:45.000]  就是周座和祝福是互相需要存在的
[00:11:45.000 --> 00:11:47.000]  所以我們要非常了解的
[00:11:47.000 --> 00:11:49.000]  這段聖經的一個最基本的概念
[00:11:49.000 --> 00:11:53.000]  周座與祝福是互相存在的
[00:11:53.000 --> 00:11:55.000]  因為我們中國人或者傳統
[00:11:55.000 --> 00:11:57.000]  我們覺得神是什麼呢
[00:11:57.000 --> 00:11:58.000]  神就是為我解決問題的
[00:11:58.000 --> 00:12:00.000]  祂對我永遠是很好的
[00:12:00.000 --> 00:12:02.000]  所以在我們中國人的心目中
[00:12:02.000 --> 00:12:06.000]  什麼什麼祂就是對人一直都很好的
[00:12:06.000 --> 00:12:08.000]  為我解決問題的
[00:12:08.000 --> 00:12:10.000]  耶和華神不是罵人的
[00:12:10.000 --> 00:12:12.000]  不會懲罰人的
[00:12:12.000 --> 00:12:14.000]  耶和華神是不會懲罰人的
[00:12:14.000 --> 00:12:16.000]  祂只會幫我們
[00:12:16.000 --> 00:12:18.000]  因為我們中國人的傳統觀念
[00:12:18.000 --> 00:12:21.000]  神就好像觀音一樣
[00:12:21.000 --> 00:12:23.000]  在我們中國人的傳統觀念
[00:12:23.000 --> 00:12:25.000]  神就好像觀音一樣
[00:12:25.000 --> 00:12:27.000]  祂更加好過我們的父母
[00:12:27.000 --> 00:12:28.000]  更加好過我們父母
[00:12:28.000 --> 00:12:30.000]  我們的父母都會來罵我的
[00:12:30.000 --> 00:12:33.000]  耶和華神是神不准罵人的
[00:12:33.000 --> 00:12:35.000]  因為神很善良
[00:12:35.000 --> 00:12:37.000]  不會譴重我們的
[00:12:37.000 --> 00:12:40.000]  還有聖經說神不輕易發怒
[00:12:40.000 --> 00:12:45.000]  神不輕易發怒
[00:12:45.000 --> 00:12:46.000]  對不起鄧英師妹
[00:12:46.000 --> 00:12:49.000]  這是我們以為我們的神是這樣
[00:12:49.000 --> 00:12:52.000]  對不起這是我們以為神是這樣
[00:12:52.000 --> 00:12:53.000]  偶像就可以這樣
[00:12:53.000 --> 00:12:54.000]  偶像就可以這樣
[00:12:54.000 --> 00:12:56.000]  耶和華神就絕對不是這樣的
[00:12:56.000 --> 00:12:57.000]  耶和華神可不是這樣
[00:12:57.000 --> 00:13:00.000]  耶和華神是賞罰分明的神
[00:13:00.000 --> 00:13:03.000]  耶和華神是賞罰分明的
[00:13:03.000 --> 00:13:06.000]  所以必須有奏助和祝福並存一起的
[00:13:06.000 --> 00:13:09.000]  所以必須有奏助和祝福並存一起的
[00:13:09.000 --> 00:13:11.000]  那怎樣了解奏助呢?
[00:13:11.000 --> 00:13:13.000]  我們怎樣了解奏助呢?
[00:13:13.000 --> 00:13:17.000]  有些人會覺得奏助就是不好的罵人
[00:13:17.000 --> 00:13:20.000]  我們就以為奏助是不好的
[00:13:20.000 --> 00:13:22.000]  是懲罰人的
[00:13:22.000 --> 00:13:23.000]  懲罰人的
[00:13:23.000 --> 00:13:24.000]  是懲罰人的
[00:13:24.000 --> 00:13:25.000]  是罰人的
[00:13:25.000 --> 00:13:26.000]  是罰人的
[00:13:26.000 --> 00:13:28.000]  但其實奏助和祝福
[00:13:28.000 --> 00:13:29.000]  但其實奏助和祝福
[00:13:29.000 --> 00:13:33.000]  奏助其實是等同於祝福的反面
[00:13:33.000 --> 00:13:34.000]  奏助其實是等同於祝福的反面
[00:13:34.000 --> 00:13:36.000]  祝福其實是等同於祝福的反面
[00:13:36.000 --> 00:13:37.000]  祝福其實是等同於祝福的反面
[00:13:37.000 --> 00:13:38.000]  祝福其實是等同於祝福的反面
[00:13:38.000 --> 00:13:39.000]  祝福其實是等同於祝福的反面
[00:13:39.000 --> 00:13:40.000]  換句話說
[00:13:40.000 --> 00:13:44.000]  祝福其實是祝福的另一面
[00:13:44.000 --> 00:13:46.000]  換句話說
[00:13:46.000 --> 00:13:49.000]  祝福其實是祝福的另一面
[00:13:49.000 --> 00:13:50.000]  祝福其實是祝福的另一面
[00:13:50.000 --> 00:13:51.000]  祝福其實是祝福的另一面
[00:13:51.000 --> 00:13:52.000]  祝福其實是祝福的另一面
[00:13:52.000 --> 00:13:53.000]  祝福其實是祝福的另一面
[00:13:53.000 --> 00:13:54.000]  祝福其實是祝福的另一面
[00:13:54.000 --> 00:13:55.000]  祝福其實是祝福的另一面
[00:13:55.000 --> 00:13:56.000]  祝福其實是祝福的另一面
[00:13:56.000 --> 00:13:57.000]  祝福其實是祝福的另一面
[00:13:57.000 --> 00:14:06.000]  祝福其實是祝福的另一面
[00:14:06.000 --> 00:14:07.000]  祝福其實是祝福的另一面
[00:14:07.000 --> 00:14:08.000]  祝福其實是祝福的另一面
[00:14:08.000 --> 00:14:09.000]  祝福其實是祝福的另一面
[00:14:09.000 --> 00:14:10.000]  祝福其實是祝福的另一面
[00:14:10.000 --> 00:14:11.000]  祝福其實是祝福的另一面
[00:14:11.000 --> 00:14:12.000]  祝福其實是祝福的另一面
[00:14:12.000 --> 00:14:13.000]  祝福其實是祝福的另一面
[00:14:13.000 --> 00:14:14.000]  祝福其實是祝福的另一面
[00:14:14.000 --> 00:14:15.000]  祝福其實是祝福的另一面
[00:14:15.000 --> 00:14:16.000]  祝福其實是祝福的另一面
[00:14:16.000 --> 00:14:17.000]  祝福其實是祝福的另一面
[00:14:17.000 --> 00:14:18.000]  祝福其實是祝福的另一面
[00:14:18.000 --> 00:14:19.000]  祝福其實是祝福的另一面
[00:14:19.000 --> 00:14:20.000]  祝福其實是祝福的另一面
[00:14:20.000 --> 00:14:28.000]  祝福其實是祝福的另一面
[00:14:28.000 --> 00:14:29.000]  祝福其實是祝福的另一面
[00:14:29.000 --> 00:14:30.000]  祝福其實是祝福的另一面
[00:14:30.000 --> 00:14:31.000]  祝福其實是祝福的另一面
[00:14:31.000 --> 00:14:32.000]  祝福其實是祝福的另一面
[00:14:32.000 --> 00:14:33.000]  祝福其實是祝福的另一面
[00:14:33.000 --> 00:14:34.000]  祝福其實是祝福的另一面
[00:14:34.000 --> 00:14:35.000]  祝福其實是祝福的另一面
[00:14:35.000 --> 00:14:36.000]  祝福其實是祝福的另一面
[00:14:36.000 --> 00:14:37.000]  祝福其實是祝福的另一面
[00:14:37.000 --> 00:14:38.000]  祝福其實是祝福的另一面
[00:14:38.000 --> 00:14:39.000]  祝福其實是祝福的另一面
[00:14:39.000 --> 00:14:40.000]  祝福其實是祝福的另一面
[00:14:40.000 --> 00:14:41.000]  祝福其實是祝福的另一面
[00:14:41.000 --> 00:14:42.000]  祝福其實是祝福的另一面
[00:14:42.000 --> 00:14:52.000]  祝福其實是祝福的另一面
[00:14:52.000 --> 00:14:53.000]  祝福其實是祝福的另一面
[00:14:53.000 --> 00:14:54.000]  祝福其實是祝福的另一面
[00:14:54.000 --> 00:14:55.000]  祝福其實是祝福的另一面
[00:14:55.000 --> 00:14:56.000]  祝福其實是祝福的另一面
[00:14:56.000 --> 00:14:57.000]  祝福其實是祝福的另一面
[00:14:57.000 --> 00:14:58.000]  祝福其實是祝福的另一面
[00:14:58.000 --> 00:14:59.000]  祝福其實是祝福的另一面
[00:14:59.000 --> 00:15:00.000]  祝福其實是祝福的另一面
[00:15:00.000 --> 00:15:01.000]  祝福其實是祝福的另一面
[00:15:01.000 --> 00:15:02.000]  祝福其實是祝福的另一面
[00:15:02.000 --> 00:15:03.000]  祝福其實是祝福的另一面
[00:15:03.000 --> 00:15:04.000]  祝福其實是祝福的另一面
[00:15:04.000 --> 00:15:05.000]  祝福其實是祝福的另一面
[00:15:05.000 --> 00:15:06.000]  祝福其實是祝福的另一面
[00:15:06.000 --> 00:15:12.000]  祝福其實是祝福的另一面
[00:15:12.000 --> 00:15:13.000]  祝福其實是祝福的另一面
[00:15:13.000 --> 00:15:14.000]  祝福其實是祝福的另一面
[00:15:14.000 --> 00:15:15.000]  祝福其實是祝福的另一面
[00:15:15.000 --> 00:15:16.000]  祝福其實是祝福的另一面
[00:15:16.000 --> 00:15:17.000]  祝福其實是祝福的另一面
[00:15:17.000 --> 00:15:18.000]  祝福其實是祝福的另一面
[00:15:18.000 --> 00:15:19.000]  祝福其實是祝福的另一面
[00:15:19.000 --> 00:15:20.000]  祝福其實是祝福的另一面
[00:15:20.000 --> 00:15:21.000]  祝福其實是祝福的另一面
[00:15:21.000 --> 00:15:22.000]  祝福其實是祝福的另一面
[00:15:22.000 --> 00:15:23.000]  祝福其實是祝福的另一面
[00:15:23.000 --> 00:15:24.000]  祝福其實是祝福的另一面
[00:15:24.000 --> 00:15:25.000]  祝福其實是祝福的另一面
[00:15:25.000 --> 00:15:26.000]  祝福其實是祝福的另一面
[00:15:26.000 --> 00:15:40.000]  祝福其實是祝福的另一面
[00:15:40.000 --> 00:15:41.000]  祝福其實是祝福的另一面
[00:15:41.000 --> 00:15:42.000]  祝福其實是祝福的另一面
[00:15:42.000 --> 00:15:43.000]  祝福其實是祝福的另一面
[00:15:43.000 --> 00:15:44.000]  祝福其實是祝福的另一面
[00:15:44.000 --> 00:15:45.000]  祝福其實是祝福的另一面
[00:15:45.000 --> 00:15:46.000]  祝福其實是祝福的另一面
[00:15:46.000 --> 00:15:47.000]  祝福其實是祝福的另一面
[00:15:47.000 --> 00:15:48.000]  祝福其實是祝福的另一面
[00:15:48.000 --> 00:15:49.000]  祝福其實是祝福的另一面
[00:15:49.000 --> 00:15:50.000]  祝福其實是祝福的另一面
[00:15:50.000 --> 00:15:51.000]  祝福其實是祝福的另一面
[00:15:51.000 --> 00:15:52.000]  祝福其實是祝福的另一面
[00:15:52.000 --> 00:15:53.000]  祝福其實是祝福的另一面
[00:15:53.000 --> 00:15:54.000]  祝福其實是祝福的另一面
[00:15:54.000 --> 00:15:56.000]  祝福其實是祝福的另一面
[00:15:56.000 --> 00:15:57.000]  祝福其實是祝福的另一面
[00:15:57.000 --> 00:15:58.000]  祝福其實是祝福的另一面
[00:15:58.000 --> 00:15:59.000]  祝福其實是祝福的另一面
[00:15:59.000 --> 00:16:00.000]  祝福其實是祝福的另一面
[00:16:00.000 --> 00:16:01.000]  祝福其實是祝福的另一面
[00:16:01.000 --> 00:16:02.000]  祝福其實是祝福的另一面
[00:16:02.000 --> 00:16:03.000]  祝福其實是祝福的另一面
[00:16:03.000 --> 00:16:04.000]  祝福其實是祝福的另一面
[00:16:04.000 --> 00:16:05.000]  祝福其實是祝福的另一面
[00:16:05.000 --> 00:16:06.000]  祝福其實是祝福的另一面
[00:16:06.000 --> 00:16:07.000]  祝福其實是祝福的另一面
[00:16:07.000 --> 00:16:08.000]  祝福其實是祝福的另一面
[00:16:08.000 --> 00:16:09.000]  祝福其實是祝福的另一面
[00:16:09.000 --> 00:16:10.000]  祝福其實是祝福的另一面
[00:16:10.000 --> 00:16:39.000]  祝福其實是祝福的另一面
[00:16:40.000 --> 00:16:41.000]  祝福其實是祝福的另一面
[00:16:41.000 --> 00:16:42.000]  祝福其實是祝福的另一面
[00:16:42.000 --> 00:16:43.000]  祝福其實是祝福的另一面
[00:16:43.000 --> 00:16:44.000]  祝福其實是祝福的另一面
[00:16:44.000 --> 00:16:45.000]  祝福其實是祝福的另一面
