
[00:00:00.000 --> 00:00:04.300]  今日我哋試下去睇一啲新嘅題目
[00:06:56.920 --> 00:06:58.640]  生命記就是齊集了
[00:06:58.640 --> 00:06:59.600]  其實生命記是什麼呢
[00:06:59.600 --> 00:07:02.320]  是摩西的精選
[00:07:02.320 --> 00:07:04.040]  摩西港島的精選
[00:07:04.040 --> 00:07:06.440]  就全部收集在一本書裏
[00:07:06.440 --> 00:07:09.280]  就去告訴私人我離開了
[00:07:09.280 --> 00:07:12.640]  之後那一章怎樣算
[00:07:12.640 --> 00:07:14.160]  之後你們會怎樣算
[00:07:14.160 --> 00:07:16.520]  約書一下就接手
[00:07:16.520 --> 00:07:17.800]  所以在一種這樣的
[00:07:17.800 --> 00:07:19.680]  transition過渡的底下
[00:07:19.680 --> 00:07:23.600]  去講一些很重要的說話
[00:07:23.600 --> 00:07:26.280]  Farewell Discourse
[00:07:26.280 --> 00:07:28.040]  耶穌在這裏就是講這件事
[00:07:28.040 --> 00:07:31.920]  我們想起這些臨別會贈言
[00:07:31.920 --> 00:07:33.520]  臨別講的說話
[00:07:33.520 --> 00:07:34.840]  通常都是一些很重要
[00:07:34.840 --> 00:07:37.120]  或者我們可能聽完之後
[00:07:37.120 --> 00:07:39.720]  我們一輩子會記得的東西
[00:07:39.720 --> 00:07:42.520]  你想起一些人離開之前
[00:07:42.520 --> 00:07:44.200]  他們講的說話
[00:07:44.200 --> 00:07:46.560]  或者做過的事
[00:07:46.560 --> 00:07:50.200]  不是一定是去世的時候
[00:07:50.200 --> 00:07:52.360]  可能是一些場合
[00:07:52.360 --> 00:07:56.560]  生命裏面有一些的離開
[00:07:56.560 --> 00:07:58.520]  譬如有很多人
[00:07:58.520 --> 00:08:00.920]  香港很多人移民
[00:08:00.920 --> 00:08:04.080]  經常都說要寬送
[00:08:04.080 --> 00:08:07.040]  或者有時候沒有寬送
[00:08:07.040 --> 00:08:08.920]  那種場合所講的
[00:08:08.920 --> 00:08:11.280]  一些Farewell的說話
[00:08:11.280 --> 00:08:14.160]  甚至你可以想起離世之前
[00:08:14.160 --> 00:08:16.400]  都是講一些很重要
[00:08:16.400 --> 00:08:19.360]  印象很深刻的一些說話
[00:08:19.360 --> 00:08:22.280]  是預備所謂生後事
[00:08:22.280 --> 00:08:25.040]  或者預備將來會發生什麼事
[00:08:25.040 --> 00:08:25.960]  在聖經裏面
[00:08:25.960 --> 00:08:30.160]  這些Farewell Discourse就更加重要
[00:08:30.160 --> 00:08:32.480]  耶穌這幾章所講的東西
[00:08:32.480 --> 00:08:34.160]  都是一樣
[00:08:34.160 --> 00:08:35.320]  在這裏講些什麼呢
[00:08:35.320 --> 00:08:37.520]  第一點可以想起的
[00:08:37.520 --> 00:08:40.120]  就是主去到講清楚
[00:08:40.120 --> 00:08:44.800]  祂預備祂的父家有地方
[00:08:44.800 --> 00:08:46.520]  在頭這四節
[00:08:46.520 --> 00:08:49.400]  裏面講到說心裏不憂愁
[00:08:49.400 --> 00:08:51.360]  憂愁的原因不是因為
[00:08:51.360 --> 00:08:55.560]  他們很清楚耶穌之後那一天
[00:08:55.560 --> 00:08:57.120]  在耶路撒冷庫受害
[00:08:57.120 --> 00:08:58.080]  然後上十字架
[00:08:58.080 --> 00:09:00.640]  那種慘痛的經歷
[00:09:00.640 --> 00:09:04.440]  因為當時門徒都不是很清楚
[00:09:04.440 --> 00:09:06.840]  他們憂愁的原因就是
[00:09:06.840 --> 00:09:09.800]  夫子就是他們的老師要離開
[00:09:09.800 --> 00:09:11.360]  為什麼要離開
[00:09:11.360 --> 00:09:13.160]  到底他會去哪裏
[00:09:13.160 --> 00:09:14.640]  他跟了他那麼久
[00:09:14.640 --> 00:09:15.320]  到底這個時候
[00:09:15.320 --> 00:09:17.600]  為什麼要講一些臨別的說話
[00:09:17.600 --> 00:09:19.800]  可能他們有些困惑
[00:09:19.800 --> 00:09:21.680]  有些不是很清楚
[00:09:21.680 --> 00:09:24.800]  有些迷糊
[00:09:24.800 --> 00:09:26.440]  所以他就講這段說話
[00:09:26.440 --> 00:09:31.320]  他說他會準備房屋
[00:09:31.320 --> 00:09:33.920]  在父親的家
[00:09:33.920 --> 00:09:35.560]  在耶穌時代
[00:09:35.560 --> 00:09:38.680]  很少有一些獨立的房屋
[00:09:38.680 --> 00:09:39.920]  獨立的房屋
[00:09:39.920 --> 00:09:40.720]  譬如我們芝加哥
[00:09:40.720 --> 00:09:43.320]  有很多獨立的房屋
[00:09:43.320 --> 00:09:46.160]  一間一間分開的
[00:09:46.160 --> 00:09:47.480]  在以前的世代
[00:09:47.480 --> 00:09:49.440]  耶穌的時代是不會的
[00:09:49.440 --> 00:09:53.080]  大部分的房屋都是一塊一塊黏在一起
[00:09:53.080 --> 00:09:55.520]  然後形成一個很大的家庭
[00:09:55.520 --> 00:09:59.000]  一個complex
[00:09:59.000 --> 00:10:03.560]  因為當時按照當時的文化慣例
[00:10:03.560 --> 00:10:05.120]  每逢兒子要結婚
[00:10:05.120 --> 00:10:06.440]  到結婚年齡的時候
[00:10:06.440 --> 00:10:07.960]  談婚輪嫁
[00:10:07.960 --> 00:10:09.000]  大概當時
[00:10:09.000 --> 00:10:11.720]  今時今日很多時候
[00:10:11.720 --> 00:10:14.080]  我們叫他遲些結婚
[00:10:14.080 --> 00:10:16.400]  以前十幾歲就來了
[00:10:16.400 --> 00:10:18.080]  十幾歲就是成人
[00:10:18.080 --> 00:10:19.040]  今天就不是了
[00:10:19.040 --> 00:10:21.200]  今天可能四五十歲都還沒成人
[00:10:21.200 --> 00:10:24.440]  十幾歲他們就要做成人了
[00:10:24.440 --> 00:10:25.760]  要單位投家
[00:10:25.760 --> 00:10:27.520]  到了他結婚年齡的時候
[00:10:27.520 --> 00:10:31.280]  兩方面的父母就會為他安排
[00:10:31.280 --> 00:10:34.960]  安排這對青年的男女
[00:10:34.960 --> 00:10:37.280]  就會形成一個家庭
[00:10:37.280 --> 00:10:38.600]  談婚輪嫁
[00:10:38.600 --> 00:10:42.320]  兩邊的家庭談好之後
[00:10:42.320 --> 00:10:43.840]  就會發生什麼事呢
[00:10:43.840 --> 00:10:45.480]  兒子呢
[00:10:45.480 --> 00:10:46.960]  通常在別的村子
[00:10:46.960 --> 00:10:49.720]  跟那個女生談好了
[00:10:49.720 --> 00:10:51.480]  跟那邊的家庭談好了
[00:10:51.480 --> 00:10:54.080]  偉金等等那些全部搞定了
[00:10:54.080 --> 00:10:56.320]  他就會回到他的父家
[00:10:56.320 --> 00:11:01.040]  來整屋
[00:11:01.040 --> 00:11:03.040]  就在他爸爸的家
[00:11:03.040 --> 00:11:04.760]  或者他長大的家
[00:11:04.760 --> 00:11:09.760]  旁邊他就會建一些屋的牆
[00:11:09.760 --> 00:11:11.360]  或者一些結構
[00:11:11.360 --> 00:11:15.000]  就會為了他將來的新家庭
[00:11:15.000 --> 00:11:17.800]  來建造一個新的樓房
[00:11:17.800 --> 00:11:21.680]  是貼著父的家的
[00:11:21.680 --> 00:11:23.680]  大概一年之後
[00:11:23.680 --> 00:11:26.080]  因為談完之後就訂婚了
[00:11:26.080 --> 00:11:27.880]  你記得約瑟瑪尼亞就是這樣
[00:11:27.880 --> 00:11:29.560]  然後一年之後
[00:11:29.560 --> 00:11:31.080]  他就會再回去
[00:11:31.080 --> 00:11:33.200]  然後就會大肆慶祝
[00:11:33.200 --> 00:11:35.000]  然後接新娘
[00:11:35.000 --> 00:11:37.240]  就回到自己的家
[00:11:37.240 --> 00:11:38.760]  回到他的父家
[00:11:38.760 --> 00:11:41.480]  所以那個新人
[00:11:41.480 --> 00:11:43.600]  就會住在那間新建造的屋
[00:11:43.600 --> 00:11:45.640]  貼著父家
[00:11:45.640 --> 00:11:48.640]  然後所有的兒子都會這樣做
[00:11:48.640 --> 00:11:49.600]  一個又一個
[00:11:49.600 --> 00:11:50.640]  然後一代又一代
[00:11:50.640 --> 00:11:52.360]  然後就變成一個很大的鋼棚
[00:11:52.360 --> 00:11:55.120]  甚至可以變成一個小的鄉村
[00:11:55.120 --> 00:11:57.800]  中間很多時候有個天井
[00:11:57.800 --> 00:11:59.040]  這些很熟悉吧
[00:11:59.040 --> 00:12:00.880]  以前華人的文化也是這樣
[00:12:00.880 --> 00:12:01.640]  有個天井
[00:12:01.640 --> 00:12:05.280]  大家都是一起住的
[00:12:05.280 --> 00:12:07.880]  就是那種猶太人的文化
[00:12:07.880 --> 00:12:08.920]  但如果你有這樣的文化
[00:12:08.920 --> 00:12:11.720]  你就會發現耶穌說的話
[00:12:11.720 --> 00:12:13.920]  就是有一些味道
[00:12:13.920 --> 00:12:16.080]  他快要離開了
[00:12:16.080 --> 00:12:16.800]  在耶路撒冷
[00:12:16.800 --> 00:12:18.720]  他要死在十價上
[00:12:18.720 --> 00:12:20.520]  死後復活之後升天
[00:12:20.520 --> 00:12:22.120]  回到他的父家
[00:12:22.120 --> 00:12:25.800]  我們說所謂天家
[00:12:25.800 --> 00:12:28.160]  他就說我現在要走
[00:12:28.160 --> 00:12:30.080]  但你不用怕
[00:12:30.080 --> 00:12:31.800]  因為我走
[00:12:31.800 --> 00:12:34.880]  不代表我拋棄你
[00:12:34.880 --> 00:12:36.400]  我走
[00:12:36.400 --> 00:12:38.800]  其實是回到父家
[00:12:38.800 --> 00:12:41.680]  去為你預備地方的
[00:12:41.680 --> 00:12:44.760]  之後會回來接你
[00:12:44.760 --> 00:12:46.520]  之後一定會回來接你
[00:12:46.520 --> 00:12:48.280]  這段話
[00:12:48.280 --> 00:12:51.080]  不只是道別這麼簡單
[00:12:51.080 --> 00:12:53.480]  不只是 farewell
[00:12:53.480 --> 00:12:55.760]  是一個 promise
[00:12:55.760 --> 00:12:57.680]  是一個承諾
[00:12:57.680 --> 00:13:00.640]  是一個將來必定會發生的承諾
[00:13:00.640 --> 00:13:01.800]  你想起 farewell 的時候
[00:13:01.800 --> 00:13:04.360]  很多時候不會這樣說的
[00:13:04.360 --> 00:13:05.800]  有沒有人說移民離開了
[00:13:05.800 --> 00:13:06.880]  離開香港
[00:13:06.880 --> 00:13:08.400]  然後跟他的朋友說
[00:13:08.400 --> 00:13:09.720]  我要走了
[00:13:09.720 --> 00:13:11.680]  不過我會回來接你
[00:13:11.680 --> 00:13:13.800]  怎麼會呢
[00:13:13.800 --> 00:13:17.440]  回來跟你撐桌腳吃飯就會
[00:13:17.440 --> 00:13:18.560]  但是不會說
[00:13:18.560 --> 00:13:20.880]  我一定會回來接你
[00:13:20.880 --> 00:13:24.120]  耶穌說的是在那個文化裡面
[00:13:24.120 --> 00:13:26.640]  就用一個這樣的意境
[00:13:26.640 --> 00:13:30.240]  你要講到主離開
[00:13:30.240 --> 00:13:32.320]  不是拋棄
[00:13:32.320 --> 00:13:34.720]  不是 abandonment
[00:13:34.720 --> 00:13:37.080]  而是 promise
[00:13:37.080 --> 00:13:38.480]  promise 他會再回來
[00:13:38.480 --> 00:13:39.560]  在主裡面
[00:13:39.560 --> 00:13:43.840]  就會接你回去天家
[00:13:43.840 --> 00:13:47.120]  這裡說的是一個家庭
[00:13:47.120 --> 00:13:49.720]  我為你預備一個家庭
[00:13:49.720 --> 00:13:52.080]  這個家庭不只是空間這麼簡單
[00:13:52.080 --> 00:13:54.800]  是一個住到的地方
[00:13:54.800 --> 00:13:57.640]  也是一個持續的關係
[00:13:57.640 --> 00:13:59.120]  是一個 relationship
[00:13:59.120 --> 00:14:01.640]  是一個 family
[00:14:01.640 --> 00:14:02.360]  我們想起家
[00:14:02.360 --> 00:14:07.040]  我們當然會想起地上的家
[00:14:07.040 --> 00:14:09.600]  門徒我相信也會想起
[00:14:09.600 --> 00:14:11.800]  到底我們屬於那裡
[00:14:11.800 --> 00:14:13.640]  哪裡可以棲身
[00:14:13.640 --> 00:14:16.520]  哪裡可以給我立足
[00:14:16.520 --> 00:14:17.320]  地上的家
[00:14:17.320 --> 00:14:21.840]  耶穌說不會永恆的
[00:14:21.840 --> 00:14:24.280]  in that sense 是不會永恆的
[00:14:24.280 --> 00:14:26.760]  因為地上的家一定會有風吹雨打
[00:14:26.760 --> 00:14:28.880]  就會毀滅
[00:14:28.880 --> 00:14:32.880]  人事變遷也會散
[00:14:32.880 --> 00:14:36.400]  生老病死也都可以受到威脅
[00:14:36.400 --> 00:14:41.200]  最近大家看到夏威夷的大火
[00:14:41.200 --> 00:14:42.720]  那些的家園
[00:14:42.720 --> 00:14:46.240]  一把火就全部都燒了
[00:14:46.240 --> 00:14:49.160]  連火都不能夠控制
[00:14:49.160 --> 00:14:50.600]  我昨晚預備的時候
[00:14:50.600 --> 00:14:53.240]  我看了一個社論
[00:14:53.240 --> 00:14:56.240]  那個社論是在 CNN 上發佈的
[00:14:56.240 --> 00:14:59.840]  那個社論的title 說什麼呢
[00:14:59.840 --> 00:15:04.360]  他說 Hawaii fire shows that
[00:15:04.360 --> 00:15:10.320]  Hawaii paradise was a dream
[00:15:10.320 --> 00:15:12.480]  大家去夏威夷玩過嗎
[00:15:12.480 --> 00:15:13.760]  paradise 是嗎
[00:15:13.760 --> 00:15:15.880]  西外桃源的地方
[00:15:15.880 --> 00:15:17.000]  那些百萬富翁
[00:15:17.000 --> 00:15:17.600]  千萬富翁
[00:15:17.600 --> 00:15:18.880]  走來整間屋在那裡
[00:15:18.880 --> 00:15:20.520]  好像大富翁一樣
[00:15:20.520 --> 00:15:22.680]  有時候在那裡度假
[00:15:22.680 --> 00:15:24.760]  夏威夷給人一個感覺
[00:15:24.760 --> 00:15:26.920]  都是一種西外桃源的地方
[00:15:26.920 --> 00:15:28.160]  我們介紹朋友的時候
[00:15:28.160 --> 00:15:28.720]  有朋友說
[00:15:28.720 --> 00:15:31.240]  你夏威夷來真是好啊
[00:15:31.240 --> 00:15:32.960]  夏威夷的地方是西外桃源
[00:15:32.960 --> 00:15:36.520]  不代表那個人是西外桃源
[00:15:36.520 --> 00:15:38.720]  但是那個風景是很美的
[00:15:38.720 --> 00:15:41.440]  西外桃源paradise
[00:15:41.440 --> 00:15:43.560]  但其實是一個幻象
[00:15:43.560 --> 00:15:46.400]  一個幻影
[00:15:46.400 --> 00:15:48.120]  一場火就告訴你
[00:15:48.120 --> 00:15:48.920]  在地上
[00:15:48.920 --> 00:15:51.720]  多好的家園都好
[00:15:51.720 --> 00:15:54.240]  一把火就可以消滅
[00:15:54.240 --> 00:15:56.040]  一有生老病死
[00:15:56.040 --> 00:15:57.200]  人事變遷
[00:15:57.200 --> 00:16:01.840]  就一定會煙消雲散
[00:16:01.840 --> 00:16:04.320]  哪裡真是有一個家
[00:16:04.320 --> 00:16:07.280]  耶穌說我為你預備一個家
[00:16:07.280 --> 00:16:12.000]  這個家是不會被毀滅的
[00:16:12.000 --> 00:16:15.800]  這個家是不會過去的
[00:16:15.800 --> 00:16:17.520]  好像你
[00:16:17.520 --> 00:16:20.400]  有沒有試過你出去旅遊
[00:16:20.400 --> 00:16:22.240]  或者出去玩
[00:16:22.240 --> 00:16:24.240]  你去了幾個星期
[00:16:24.240 --> 00:16:26.800]  你很恨的人是什麼
[00:16:26.800 --> 00:16:27.760]  是呀是呀
[00:16:27.760 --> 00:16:29.600]  為什麼呢
[00:16:29.600 --> 00:16:30.480]  你去夏威夷玩
[00:16:30.480 --> 00:16:32.040]  為什麼想回家
[00:16:32.040 --> 00:16:34.640]  為什麼不住在夏威夷
[00:16:34.640 --> 00:16:36.040]  因為始終不是你的家
[00:16:36.040 --> 00:16:38.320]  農場不及狗窩
[00:16:38.320 --> 00:16:39.080]  回到家
[00:16:39.080 --> 00:16:40.800]  你那張爛鬼床
[00:16:40.800 --> 00:16:43.440]  和你酒店睡的那張差多遠
[00:16:43.440 --> 00:16:46.000]  沒有人做過room service
[00:16:46.000 --> 00:16:48.720]  但是你總是覺得舒服點
