
[00:00:00.000 --> 00:00:02.000]  俗語有話
[00:01:28.000 --> 00:01:31.000]  財富的確會帶來一些危險
[00:01:31.000 --> 00:01:33.000]  就是容易自高
[00:01:33.000 --> 00:01:35.000]  在第17節
[00:01:35.000 --> 00:01:38.000]  說到要祝福那些今世富足的人
[00:01:38.000 --> 00:01:40.000]  不要自高
[00:01:40.000 --> 00:01:42.000]  因為可能富有令我們
[00:01:42.000 --> 00:01:45.000]  很容易心高氣傲、虛榮
[00:01:45.000 --> 00:01:48.000]  自視過高、看不起其他人
[00:01:48.000 --> 00:01:50.000]  所謂懸富
[00:01:50.000 --> 00:01:53.000]  以為自己擁有的比其他人多
[00:01:53.000 --> 00:01:56.000]  地位各方面會比其他人更好
[00:01:56.000 --> 00:01:58.000]  更加尊貴
[00:01:58.000 --> 00:02:01.000]  又有些所謂限量版的消費文化
[00:02:01.000 --> 00:02:04.000]  這隻名錶
[00:02:04.000 --> 00:02:06.000]  它有個口號
[00:02:06.000 --> 00:02:08.000]  它說你可以輕易擁有時間
[00:02:08.000 --> 00:02:13.000]  但是你無法輕易擁有它們這隻錶
[00:02:13.000 --> 00:02:17.000]  其實這個句子可能有些問題
[00:02:17.000 --> 00:02:20.000]  有些時間是不能用錢買的
[00:02:20.000 --> 00:02:22.000]  你可能趕時間
[00:02:22.000 --> 00:02:23.000]  用快一點的交通工具
[00:02:23.000 --> 00:02:24.000]  搭的士
[00:02:24.000 --> 00:02:26.000]  可以節省時間
[00:02:26.000 --> 00:02:28.000]  但是錢是買不到時間
[00:02:28.000 --> 00:02:30.000]  你可以買到名錶
[00:02:30.000 --> 00:02:33.000]  這輛名車
[00:02:33.000 --> 00:02:35.000]  這張照片拍得有點模糊
[00:02:35.000 --> 00:02:39.000]  其實網上有很多更加清晰的照片
[00:02:39.000 --> 00:02:40.000]  為什麼我沒有用呢
[00:02:40.000 --> 00:02:42.000]  因為這張照片是小朋友拍的
[00:02:42.000 --> 00:02:43.000]  話說幾年前
[00:02:43.000 --> 00:02:46.000]  我們帶小朋友出去一些戶外活動
[00:02:46.000 --> 00:02:49.000]  回程的時候經過東大街
[00:02:49.000 --> 00:02:52.000]  當時有個家長和我們隨行
[00:02:52.000 --> 00:02:53.000]  他一看到就說
[00:02:53.000 --> 00:02:55.000]  哇 法拉利啊
[00:02:55.000 --> 00:02:56.000]  那些神態
[00:02:56.000 --> 00:02:57.000]  那些渴慕之情
[00:02:57.000 --> 00:02:58.000]  我現在還記得
[00:02:58.000 --> 00:03:00.000]  隨即小朋友就拿著相機
[00:03:00.000 --> 00:03:02.000]  我忘了是相機還是手機
[00:03:02.000 --> 00:03:03.000]  就拍了這張照片
[00:03:03.000 --> 00:03:05.000]  所以我叫他發給我
[00:03:05.000 --> 00:03:06.000]  因為小朋友說
[00:03:06.000 --> 00:03:07.000]  是啊 法拉利啊
[00:03:07.000 --> 00:03:09.000]  那種艷羨的目光
[00:03:09.000 --> 00:03:12.000]  令我看到這張照片就想起來了
[00:03:12.000 --> 00:03:15.000]  法拉利代表激情
[00:03:15.000 --> 00:03:20.000]  豪邁啊 挑戰啊 超越啊 征服啊
[00:03:20.000 --> 00:03:23.000]  很多人以為擁有這些東西
[00:03:23.000 --> 00:03:25.000]  就高人一等
[00:03:25.000 --> 00:03:27.000]  忘記了其實每一個人
[00:03:27.000 --> 00:03:30.000]  都是神限量版的創造
[00:03:30.000 --> 00:03:31.000]  不單止限量版
[00:03:31.000 --> 00:03:35.000]  是獨特的創造 獨一無二
[00:03:35.000 --> 00:03:41.000]  所以富有很容易令我們有一個自高
[00:03:41.000 --> 00:03:45.000]  第二樣危險就是有一個錯誤的安全感
[00:03:45.000 --> 00:03:49.000]  在第17節 下半節說
[00:03:49.000 --> 00:03:54.000]  不要依靠無定的錢財
[00:03:54.000 --> 00:03:58.000]  錢財是無定的
[00:03:58.000 --> 00:04:00.000]  小時候看漫畫
[00:04:00.000 --> 00:04:03.000]  很喜歡說一張銀紙
[00:04:03.000 --> 00:04:06.000]  然後有兩隻翅膀就飛走了
[00:04:06.000 --> 00:04:08.000]  原來錢財是會飛走的
[00:04:08.000 --> 00:04:10.000]  所以我們中國人古代的成語就說
[00:04:10.000 --> 00:04:12.000]  藍鵝一夢 黃梁一夢
[00:04:12.000 --> 00:04:14.000]  都是被遇到榮華富貴
[00:04:14.000 --> 00:04:16.000]  好像過眼雲煙 如夢似幻
[00:04:16.000 --> 00:04:19.000]  終成泡影
[00:04:19.000 --> 00:04:21.000]  聖經裏面都提醒我們
[00:04:21.000 --> 00:04:23.000]  詩篇第62篇第10節
[00:04:23.000 --> 00:04:25.000]  藥財寶家增
[00:04:25.000 --> 00:04:26.000]  不要放在心上
[00:04:26.000 --> 00:04:27.000]  就算你賺了多少錢
[00:04:27.000 --> 00:04:29.000]  你的房子又升值了
[00:04:29.000 --> 00:04:32.000]  你手上的投資 股票 基金又升值了
[00:04:32.000 --> 00:04:34.000]  不要整天掛在心裏
[00:04:34.000 --> 00:04:36.000]  令我們有一個錯誤的安全感
[00:04:36.000 --> 00:04:38.000]  以為這些就行了
[00:04:38.000 --> 00:04:40.000]  這些就好了
[00:04:40.000 --> 00:04:42.000]  這些我就有倚靠了
[00:04:42.000 --> 00:04:46.000]  要避免這些危險怎麼辦呢
[00:04:46.000 --> 00:04:48.000]  有錢又會很容易自高
[00:04:48.000 --> 00:04:50.000]  錯誤的安全感
[00:04:50.000 --> 00:04:52.000]  我們就要積極的方面要仰望神
[00:04:52.000 --> 00:04:54.000]  因為仰望神
[00:04:54.000 --> 00:04:56.000]  就不需要我們有錢
[00:04:56.000 --> 00:04:58.000]  需要去禁慾或者修行
[00:04:58.000 --> 00:05:00.000]  我們不是奉行禁慾主義
[00:05:00.000 --> 00:05:02.000]  也不是要艱苦修行
[00:05:02.000 --> 00:05:04.000]  不需要做守財奴
[00:05:04.000 --> 00:05:06.000]  神是一個慷慨的神
[00:05:06.000 --> 00:05:08.000]  神是口齒白沫給我們享受的神
[00:05:08.000 --> 00:05:10.000]  我們要全感恩的心來領受
[00:05:10.000 --> 00:05:14.000]  跟大家分享一下
[00:05:14.000 --> 00:05:16.000]  其實之前也提過這本書
[00:05:16.000 --> 00:05:18.000]  《隨時後命》
[00:05:18.000 --> 00:05:20.000]  作者是許姑娘
[00:05:20.000 --> 00:05:22.000]  是許德理孫教師
[00:05:22.000 --> 00:05:24.000]  我是她的學生
[00:05:24.000 --> 00:05:26.000]  我記得畢業的時候
[00:05:26.000 --> 00:05:28.000]  她走過來跟我拍了一張照片
[00:05:28.000 --> 00:05:30.000]  我找出來給大家看一下
[00:05:30.000 --> 00:05:32.000]  二十多年前
[00:05:32.000 --> 00:05:34.000]  也不是變了很多
[00:05:34.000 --> 00:05:36.000]  以前讀神學
[00:05:36.000 --> 00:05:38.000]  我覺得現在讀神學的神學生比較豐富
[00:05:38.000 --> 00:05:40.000]  我們那時候想著有受苦心志
[00:05:40.000 --> 00:05:42.000]  為神受苦
[00:05:42.000 --> 00:05:44.000]  吃不飽、穿不暖、睡不夠
[00:05:44.000 --> 00:05:46.000]  要很艱苦
[00:05:46.000 --> 00:05:48.000]  其實不是的
[00:05:48.000 --> 00:05:50.000]  我們在神學院裡面其實很豐富
[00:05:50.000 --> 00:05:52.000]  我們四送一湯
[00:05:52.000 --> 00:05:54.000]  有廚師幫我們煮飯
[00:05:54.000 --> 00:05:56.000]  還有在考試季節
[00:05:56.000 --> 00:05:58.000]  廚師會煮雞湯給我們補身
[00:05:58.000 --> 00:06:00.000]  很好的
[00:06:00.000 --> 00:06:02.000]  我們大家進去的時候
[00:06:02.000 --> 00:06:04.000]  我記得有一個同學
[00:06:04.000 --> 00:06:06.000]  她媽媽還哭了
[00:06:06.000 --> 00:06:08.000]  「你要做修女?」
[00:06:08.000 --> 00:06:10.000]  以為進修道院很慘
[00:06:10.000 --> 00:06:12.000]  我們說說許姑娘
[00:06:12.000 --> 00:06:14.000]  許姑娘其實
[00:06:14.000 --> 00:06:16.000]  她說我們侍奉神是很豐富
[00:06:16.000 --> 00:06:18.000]  神是很豐富、公認的神
[00:06:18.000 --> 00:06:20.000]  雖然孫教師過著比較簡樸的生活
[00:06:20.000 --> 00:06:22.000]  但是她很喜歡吃火雞
[00:06:22.000 --> 00:06:24.000]  她每年
[00:06:24.000 --> 00:06:26.000]  到美國的感恩節
[00:06:26.000 --> 00:06:28.000]  就約西教士一起去吃火雞
[00:06:28.000 --> 00:06:30.000]  當然可能是私鄉情懷
[00:06:30.000 --> 00:06:32.000]  但是也可以享受
[00:06:32.000 --> 00:06:34.000]  神所給她的美物
[00:06:34.000 --> 00:06:36.000]  她用詩篇第103篇所說
[00:06:36.000 --> 00:06:38.000]  祂用美物使你所願的得而知足
[00:06:38.000 --> 00:06:40.000]  神是豐富、公認的神
[00:06:40.000 --> 00:06:42.000]  神是厚似百物給我們享受的神
[00:06:42.000 --> 00:06:44.000]  我們可以去享用
[00:06:44.000 --> 00:06:46.000]  神給我們的恩典
[00:06:46.000 --> 00:06:48.000]  我們富有的信徒
[00:06:48.000 --> 00:06:50.000]  其實可以享用神的恩典
[00:06:50.000 --> 00:06:52.000]  也可以去榮耀神
[00:06:52.000 --> 00:06:54.000]  抗衡我們
[00:06:54.000 --> 00:06:56.000]  不需要自視過高
[00:06:56.000 --> 00:06:58.000]  或者有個錯誤的安全感
[00:06:58.000 --> 00:07:00.000]  另外
[00:07:00.000 --> 00:07:02.000]  我們就要行善
[00:07:02.000 --> 00:07:04.000]  和甘心施捨
[00:07:04.000 --> 00:07:06.000]  用財物去幫助其他人
[00:07:06.000 --> 00:07:08.000]  不要自私
[00:07:08.000 --> 00:07:10.000]  不要為自己累積財富
[00:07:10.000 --> 00:07:14.000]  這樣就是為自己
[00:07:14.000 --> 00:07:16.000]  在來世積聚財富
[00:07:16.000 --> 00:07:18.000]  甘心所使用的
[00:07:18.000 --> 00:07:20.000]  用我們甘心的財富去幫助其他人的時候
[00:07:20.000 --> 00:07:22.000]  是為我們在來世積聚財富
[00:07:22.000 --> 00:07:24.000]  可以得到真正的生命
[00:07:26.000 --> 00:07:28.000]  我們在世界上投資
[00:07:28.000 --> 00:07:30.000]  是有賺有蝕的
[00:07:30.000 --> 00:07:32.000]  就算我們說人民幣那時候
[00:07:32.000 --> 00:07:34.000]  是很穩定的
[00:07:34.000 --> 00:07:36.000]  但原來都會跌
[00:07:36.000 --> 00:07:38.000]  都會貶值的
[00:07:38.000 --> 00:07:40.000]  不是永遠升值的
[00:07:40.000 --> 00:07:42.000]  沒有東西是永遠升值的
[00:07:42.000 --> 00:07:44.000]  是有賺有蝕的
[00:07:44.000 --> 00:07:46.000]  但是投資是永恆的
[00:07:46.000 --> 00:07:48.000]  我們建立生命永遠是賺的
[00:07:48.000 --> 00:07:50.000]  我和大家分享一個報導
[00:07:50.000 --> 00:07:52.000]  我最近看到的一個訪問
[00:07:52.000 --> 00:07:54.000]  就是這位蔡子強先生
[00:07:54.000 --> 00:07:56.000]  他訪問李柱銘
[00:07:56.000 --> 00:08:00.000]  他就說
[00:08:00.000 --> 00:08:02.000]  我無意中看了一個故事
[00:08:02.000 --> 00:08:04.000]  就是練乙錚所寫的一本書
[00:08:04.000 --> 00:08:06.000]  一段經歷
[00:08:06.000 --> 00:08:08.000]  那段經歷我看了之後非常之感動
[00:08:08.000 --> 00:08:10.000]  大家知不知道練乙錚是誰呢
[00:08:10.000 --> 00:08:12.000]  練乙錚就是在香港
[00:08:12.000 --> 00:08:14.000]  信報的著名評論員
[00:08:14.000 --> 00:08:16.000]  練乙錚就曾經這樣說
[00:08:16.000 --> 00:08:18.000]  這個經歷
[00:08:18.000 --> 00:08:20.000]  他說我出身很貧窮
[00:08:20.000 --> 00:08:22.000]  在華人讀書
[00:08:22.000 --> 00:08:24.000]  很迫切
[00:08:24.000 --> 00:08:26.000]  需要我出來工作
[00:08:26.000 --> 00:08:28.000]  但是我很不開心
[00:08:28.000 --> 00:08:30.000]  他那種知識份子的性格
[00:08:30.000 --> 00:08:32.000]  很想讀書
[00:08:32.000 --> 00:08:34.000]  所以他就很躊躇徬徨
[00:08:34.000 --> 00:08:36.000]  結果他就找他的校長聊天
[00:08:36.000 --> 00:08:38.000]  他的校長是一位神父
[00:08:38.000 --> 00:08:40.000]  這個神父就跟他說
[00:08:40.000 --> 00:08:42.000]  你放心 上主自然會有安排
[00:08:42.000 --> 00:08:44.000]  希望你不要那麼擔心
[00:08:44.000 --> 00:08:46.000]  結果有一天
[00:08:46.000 --> 00:08:48.000]  他就通知練乙錚
[00:08:48.000 --> 00:08:50.000]  你去找一個朋友
[00:08:50.000 --> 00:08:52.000]  一位師兄
[00:08:52.000 --> 00:08:54.000]  那位畢業生就是李柱銘
[00:08:54.000 --> 00:08:56.000]  然後李柱銘就跟他說
[00:08:56.000 --> 00:08:58.000]  神父已經把你的歷程告訴我了
[00:08:58.000 --> 00:09:00.000]  李柱銘就送了一個信封給他
[00:09:00.000 --> 00:09:02.000]  希望可以幫到你
[00:09:02.000 --> 00:09:04.000]  信封裡面有很多錢
[00:09:04.000 --> 00:09:06.000]  練乙錚說
[00:09:06.000 --> 00:09:08.000]  他能夠去外國讀書就是靠那一筆錢
[00:09:08.000 --> 00:09:12.000]  更加令他感動的是
[00:09:12.000 --> 00:09:14.000]  練乙錚回憶說
[00:09:14.000 --> 00:09:16.000]  李柱銘臨走的時候對他說
[00:09:16.000 --> 00:09:18.000]  那筆錢你不需要還給我
[00:09:18.000 --> 00:09:20.000]  總之將來有一個人
[00:09:20.000 --> 00:09:22.000]  需要你幫助的時候
[00:09:22.000 --> 00:09:24.000]  如果你方便 如果你事業有成
[00:09:24.000 --> 00:09:26.000]  你就用這筆錢去幫助那個人
[00:09:26.000 --> 00:09:30.000]  接著蔡子強就問李柱銘
[00:09:30.000 --> 00:09:32.000]  你記不記得這件事
[00:09:32.000 --> 00:09:34.000]  李柱銘說
[00:09:34.000 --> 00:09:36.000]  其實你不需要讚我
[00:09:36.000 --> 00:09:38.000]  我讀香港大學的時候是沒有錢的
[00:09:38.000 --> 00:09:40.000]  我媽媽說要申請資助
[00:09:40.000 --> 00:09:42.000]  但是是需要面試的
[00:09:42.000 --> 00:09:44.000]  面試的人問我
[00:09:44.000 --> 00:09:46.000]  如果你不能夠成功申請到資助
[00:09:46.000 --> 00:09:48.000]  你可不可以讀大學呢
[00:09:48.000 --> 00:09:50.000]  其實我可以很輕鬆的告訴他
[00:09:50.000 --> 00:09:52.000]  是不可以的
[00:09:52.000 --> 00:09:54.000]  但是我不想說謊
[00:09:54.000 --> 00:09:56.000]  於是
[00:09:56.000 --> 00:09:58.000]  我就說可以
[00:09:58.000 --> 00:10:00.000]  因為我爸爸的一個好朋友
[00:10:00.000 --> 00:10:02.000]  是預備借錢給我讀
[00:10:02.000 --> 00:10:04.000]  結果
[00:10:04.000 --> 00:10:06.000]  他當然得不到這個資助
[00:10:06.000 --> 00:10:08.000]  於是他爸爸的好朋友的兒子
[00:10:08.000 --> 00:10:10.000]  余叔兆
[00:10:10.000 --> 00:10:12.000]  他說你們不認識的了
[00:10:12.000 --> 00:10:14.000]  但是老一代的人會知道
[00:10:14.000 --> 00:10:16.000]  這件案件最有名的大律師
[00:10:16.000 --> 00:10:18.000]  是他供我讀書的
[00:10:18.000 --> 00:10:20.000]  我找到他的照片
[00:10:20.000 --> 00:10:22.000]  當時余叔兆就和
[00:10:22.000 --> 00:10:24.000]  李柱銘說
[00:10:24.000 --> 00:10:26.000]  Martin 我供你讀大學
[00:10:26.000 --> 00:10:28.000]  你不需要還錢給我
[00:10:28.000 --> 00:10:30.000]  只要你答應我一件事
[00:10:30.000 --> 00:10:32.000]  將來如果你遇到有一個人
[00:10:32.000 --> 00:10:34.000]  需要你幫助的時候
[00:10:34.000 --> 00:10:36.000]  你就同樣幫助他
[00:10:36.000 --> 00:10:38.000]  所以我對練乙錚所做的事
[00:10:38.000 --> 00:10:40.000]  不用讚我
[00:10:40.000 --> 00:10:42.000]  要讚就讚余叔兆
[00:10:44.000 --> 00:10:46.000]  所以
[00:10:46.000 --> 00:10:48.000]  如果你是富足的
[00:10:48.000 --> 00:10:50.000]  頂姐妹
[00:10:50.000 --> 00:10:52.000]  你是富足的信徒
[00:10:52.000 --> 00:10:54.000]  就用你的錢和能力
[00:10:54.000 --> 00:10:56.000]  去幫助有需要的人
[00:10:56.000 --> 00:10:58.000]  好了
[00:10:58.000 --> 00:11:00.000]  對於貧窮的信徒又怎樣呢
[00:11:00.000 --> 00:11:02.000]  貧窮的信徒都會遇到
[00:11:02.000 --> 00:11:04.000]  貧窮帶來的危險
[00:11:04.000 --> 00:11:06.000]  很容易貪心
[00:11:06.000 --> 00:11:08.000]  因為覺得自己不夠
[00:11:08.000 --> 00:11:10.000]  或者很想要別人的東西
[00:11:10.000 --> 00:11:12.000]  就會想要發財
[00:11:12.000 --> 00:11:14.000]  貪戀錢財
[00:11:14.000 --> 00:11:16.000]  第十節
[00:11:16.000 --> 00:11:18.000]  貪財是萬惡之根
[00:11:18.000 --> 00:11:20.000]  有人貪戀錢財
[00:11:20.000 --> 00:11:22.000]  就被引誘離了真道
[00:11:22.000 --> 00:11:24.000]  用很多仇富把自己刺透
[00:11:24.000 --> 00:11:26.000]  因為很想要發財
[00:11:26.000 --> 00:11:28.000]  在NASB英文聖經裡說到
[00:11:28.000 --> 00:11:30.000]  Love of money
[00:11:30.000 --> 00:11:32.000]  想要發財
[00:11:32.000 --> 00:11:34.000]  很渴慕想要
[00:11:34.000 --> 00:11:36.000]  很想要錢
[00:11:36.000 --> 00:11:38.000]  但是
[00:11:38.000 --> 00:11:40.000]  在《傳道書》第五章第十節
[00:11:40.000 --> 00:11:42.000]  貪愛銀子的
[00:11:42.000 --> 00:11:44.000]  不因得銀子之足
[00:11:44.000 --> 00:11:46.000]  貪愛豐富的
[00:11:46.000 --> 00:11:48.000]  也不因得利益之足
[00:11:48.000 --> 00:11:50.000]  原來你去貪財的時候
[00:11:50.000 --> 00:11:52.000]  你不會因為多點錢
[00:11:52.000 --> 00:11:54.000]  就會很滿足
[00:11:54.000 --> 00:11:56.000]  反而你越貪越想要
[00:11:56.000 --> 00:11:58.000]  貪愛豐富
[00:11:58.000 --> 00:12:00.000]  很想要物質的享受
[00:12:00.000 --> 00:12:02.000]  物質的需要
[00:12:02.000 --> 00:12:04.000]  越來越多
[00:12:04.000 --> 00:12:06.000]  貪財是令人上癮的
[00:12:06.000 --> 00:12:08.000]  好像喝海水止渴
[00:12:08.000 --> 00:12:10.000]  越來越口渴
[00:12:10.000 --> 00:12:12.000]  所以主耶穌也提醒我們
[00:12:12.000 --> 00:12:14.000]  在《路加福音》第十二章第十五節說
[00:12:14.000 --> 00:12:16.000]  人的生命不在乎
[00:12:16.000 --> 00:12:18.000]  家道豐富
[00:12:18.000 --> 00:12:20.000]  當我們在貪心裡
[00:12:20.000 --> 00:12:22.000]  有三個後果
[00:12:22.000 --> 00:12:24.000]  在第九節提醒我們
[00:12:24.000 --> 00:12:26.000]  但那些想要發財的人
[00:12:26.000 --> 00:12:28.000]  就陷在迷惑
[00:12:28.000 --> 00:12:30.000]  落在網絡
[00:12:30.000 --> 00:12:32.000]  第一個危險就是
[00:12:32.000 --> 00:12:34.000]  第一個貪財的後果
[00:12:34.000 --> 00:12:36.000]  就是落在試探和陷阱裡
[00:12:36.000 --> 00:12:38.000]  這個經文寫著
[00:12:38.000 --> 00:12:40.000]  落在迷惑和網絡裡
[00:12:40.000 --> 00:12:42.000]  這個迷惑在
[00:12:42.000 --> 00:12:44.000]  新譯本就譯為試探
[00:12:44.000 --> 00:12:46.000]  這個網絡就是陷阱
[00:12:46.000 --> 00:12:48.000]  落在試探和陷阱裡
[00:12:48.000 --> 00:12:50.000]  原來貪財的時候
[00:12:50.000 --> 00:12:52.000]  會令我們有很多重的試探
[00:12:52.000 --> 00:12:54.000]  不誠實
[00:12:54.000 --> 00:12:56.000]  作假
[00:12:56.000 --> 00:12:58.000]  包括假結婚
[00:12:58.000 --> 00:13:00.000]  假離婚
[00:13:00.000 --> 00:13:02.000]  我認識一些人因為財務的緣故
[00:13:02.000 --> 00:13:04.000]  兩夫婦假離婚
[00:13:04.000 --> 00:13:06.000]  兩夫婦真離婚
[00:13:06.000 --> 00:13:08.000]  麻木不仁
[00:13:08.000 --> 00:13:10.000]  欺壓更加貧窮的人
[00:13:10.000 --> 00:13:12.000]  你覺得自己貧窮
[00:13:12.000 --> 00:13:14.000]  你欺負他就欺負他
[00:13:14.000 --> 00:13:16.000]  可能很容易會這樣做
[00:13:16.000 --> 00:13:18.000]  偷竊貪污
[00:13:18.000 --> 00:13:20.000]  陷阱是什麼呢
[00:13:20.000 --> 00:13:22.000]  是獵人預備捕捉野獸的時候
[00:13:22.000 --> 00:13:24.000]  他們慣用的方法
[00:13:24.000 --> 00:13:26.000]  就是在地上挖一個洞
[00:13:26.000 --> 00:13:28.000]  然後在上面鋪草蓋住
[00:13:28.000 --> 00:13:30.000]  在上面掛著
[00:13:30.000 --> 00:13:32.000]  引誘這些野獸來吃
[00:13:32.000 --> 00:13:34.000]  吸引野獸撲向
[00:13:34.000 --> 00:13:36.000]  掛起來的梨
[00:13:36.000 --> 00:13:38.000]  接著野獸一掉下來
[00:13:38.000 --> 00:13:40.000]  就掉進陷阱裡
[00:13:40.000 --> 00:13:42.000]  陷阱掉進去
[00:13:42.000 --> 00:13:44.000]  之後
[00:13:44.000 --> 00:13:46.000]  被獵人捉了
[00:13:46.000 --> 00:13:48.000]  在提摩泰
[00:13:48.000 --> 00:13:50.000]  前書第三章七節
[00:13:50.000 --> 00:13:52.000]  和提摩泰後書二章二十六節
[00:13:52.000 --> 00:13:54.000]  都提到這個是魔鬼的網絡
[00:13:54.000 --> 00:13:56.000]  物質主義
[00:13:56.000 --> 00:13:58.000]  在道德上妥協
[00:13:58.000 --> 00:14:00.000]  很容易這些都成為我們的陷阱
[00:14:00.000 --> 00:14:02.000]  俗語說
[00:14:02.000 --> 00:14:04.000]  笑貧不笑娼
[00:14:04.000 --> 00:14:06.000]  這些是很錯誤的價值觀
[00:14:06.000 --> 00:14:08.000]  但是很多人以為是這樣
[00:14:08.000 --> 00:14:10.000]  好像沒錢就是犯罪
[00:14:10.000 --> 00:14:12.000]  於是青少年會販毒
[00:14:12.000 --> 00:14:14.000]  有少女玩膠問題
[00:14:14.000 --> 00:14:18.000]  除了落在試探和陷阱裡
[00:14:18.000 --> 00:14:20.000]  這個
[00:14:20.000 --> 00:14:22.000]  貪心的後果
[00:14:22.000 --> 00:14:24.000]  第九節就說了
[00:14:24.000 --> 00:14:26.000]  還有很多無知有害的私慾
[00:14:26.000 --> 00:14:28.000]  無知
[00:14:28.000 --> 00:14:30.000]  因為他不明白財富
[00:14:30.000 --> 00:14:32.000]  是不能永遠擁有的
[00:14:32.000 --> 00:14:34.000]  剛才也說過無定的錢財
[00:14:34.000 --> 00:14:36.000]  有害是因為
[00:14:36.000 --> 00:14:38.000]  這些人會被俘虜
[00:14:38.000 --> 00:14:40.000]  被控制
[00:14:40.000 --> 00:14:42.000]  金錢是一個很好的僕人
[00:14:42.000 --> 00:14:44.000]  如果你用得它好
[00:14:44.000 --> 00:14:46.000]  你是管理到它
[00:14:46.000 --> 00:14:48.000]  但是金錢是一個壞的主人
[00:14:48.000 --> 00:14:50.000]  金錢是可以俘虜你
[00:14:50.000 --> 00:14:52.000]  可以控制你
[00:14:52.000 --> 00:14:54.000]  在二法所書第五章第五節說
[00:14:54.000 --> 00:14:56.000]  貪心是和拜偶像一樣
[00:14:56.000 --> 00:14:58.000]  不認神
[00:14:58.000 --> 00:15:00.000]  不去敬拜真神
[00:15:00.000 --> 00:15:02.000]  去敬拜偶像
[00:15:02.000 --> 00:15:04.000]  原來貪心和拜偶像一樣
[00:15:04.000 --> 00:15:06.000]  因為當你貪心的時候
[00:15:06.000 --> 00:15:08.000]  你就視金錢比神更加重要
[00:15:08.000 --> 00:15:10.000]  有一樣東西你看它比神更加重要
[00:15:10.000 --> 00:15:12.000]  你還不是拜偶像
[00:15:12.000 --> 00:15:14.000]  而且貪財
[00:15:14.000 --> 00:15:16.000]  是更加會引伸到對其他事物的貪
[00:15:16.000 --> 00:15:18.000]  貪財
[00:15:18.000 --> 00:15:20.000]  貪名 貪利 貪其他的東西
[00:15:20.000 --> 00:15:22.000]  一些虛榮
[00:15:22.000 --> 00:15:24.000]  第三個後果就是
[00:15:24.000 --> 00:15:26.000]  在第九節
[00:15:26.000 --> 00:15:28.000]  於是叫人沉在敗壞和滅亡中
[00:15:28.000 --> 00:15:30.000]  新譯本就加了一個倫字
[00:15:30.000 --> 00:15:32.000]  沉淪在敗壞和滅亡中
[00:15:32.000 --> 00:15:34.000]  沉淪
[00:15:34.000 --> 00:15:36.000]  是不能自拔的
[00:15:36.000 --> 00:15:38.000]  跌下去是出不來的
[00:15:38.000 --> 00:15:40.000]  敗壞是今世的災難
[00:15:40.000 --> 00:15:42.000]  經常擔心
[00:15:42.000 --> 00:15:44.000]  怕失去金錢
[00:15:44.000 --> 00:15:46.000]  或者真的會失去
[00:15:46.000 --> 00:15:48.000]  過度的欠債
[00:15:48.000 --> 00:15:50.000]  投資失敗
[00:15:50.000 --> 00:15:52.000]  被人偷 被人搶劫
[00:15:52.000 --> 00:15:54.000]  滅亡是什麼
[00:15:54.000 --> 00:15:56.000]  是來生在地獄受苦
[00:15:56.000 --> 00:15:58.000]  好像約翰福音三章十六節
[00:15:58.000 --> 00:16:00.000]  我們都認識的 如果不相信耶穌
[00:16:00.000 --> 00:16:02.000]  就會有個滅亡
