
[00:00:00.000 --> 00:00:04.440]  就是我們總是人生裡面有不同的障礙要跨過的
[00:01:14.100 --> 00:01:15.400]  這個不搞清楚的時候
[00:01:15.400 --> 00:01:18.300]  我們就不太清楚我們在做什麼鬼
[00:01:18.300 --> 00:01:22.300]  其實上帝就是設立我們成為一個新的上帝的子民
[00:01:22.300 --> 00:01:25.400]  有上帝的聖靈在我們身上工作
[00:01:25.400 --> 00:01:27.400]  所以為什麼他們選了馬提亞人之後
[00:01:27.400 --> 00:01:29.100]  十二支牌就齊了
[00:01:29.100 --> 00:01:31.000]  現在齊人歸位
[00:01:31.000 --> 00:01:33.000]  就等候聖靈來到江南
[00:01:33.000 --> 00:01:36.800]  以致我們能夠為上帝的福音去工作
[00:01:36.800 --> 00:01:40.300]  這個是我們的教會應該有的自我理解
[00:01:40.300 --> 00:01:42.900]  是我們自己每一個人有的自我理解
[00:01:42.900 --> 00:01:47.300]  我相信路加在說初期教會的故事的時候
[00:01:47.300 --> 00:01:48.900]  他有很多的故事要說
[00:01:48.900 --> 00:01:51.000]  但是他就是偏簡一些的故事
[00:01:51.000 --> 00:01:52.600]  讓讀者
[00:01:52.600 --> 00:01:55.000]  讓我們每一個世代的教會
[00:01:55.000 --> 00:01:57.100]  知道到底我們在做什麼
[00:01:57.100 --> 00:02:01.800]  原來就是上帝認許的聖靈和他的承諾
[00:02:01.800 --> 00:02:06.100]  在我們中間來滿足這幫人就是上帝的子民
[00:02:06.100 --> 00:02:09.000]  所以這次我們看《士郎傳》第二章
[00:02:09.000 --> 00:02:11.600]  第二章是一段很出名的經文
[00:02:11.600 --> 00:02:14.500]  如果你是初初接觸聖經的話
[00:02:14.500 --> 00:02:16.600]  或者接觸聖經已經很久了
[00:02:16.600 --> 00:02:19.100]  你也需要去看一下這一段聖經
[00:02:19.100 --> 00:02:22.100]  因為講到五巡節的時候聖靈降臨
[00:02:22.100 --> 00:02:23.400]  到底發生了什麼事
[00:02:23.400 --> 00:02:26.100]  他就說了一個這樣的故事
[00:02:26.100 --> 00:02:28.400]  為什麼這段聖經這麼出名呢?
[00:02:28.400 --> 00:02:30.600]  因為五巡節這段經文
[00:02:30.600 --> 00:02:31.800]  《士郎傳》第二章
[00:02:31.800 --> 00:02:35.700]  就等於是教會的生日
[00:02:35.700 --> 00:02:37.000]  教會的出世
[00:02:37.000 --> 00:02:38.000]  教會的出生
[00:02:38.000 --> 00:02:41.000]  就是技術上專有詞來說
[00:02:41.000 --> 00:02:44.500]  就是教會在這個時候來誕生的
[00:02:44.500 --> 00:02:45.600]  生日
[00:02:45.600 --> 00:02:47.300]  我們每個人都有生日
[00:02:47.300 --> 00:02:49.200]  生日去哪裡?
[00:02:49.200 --> 00:02:51.900]  去小肥羊
[00:02:51.900 --> 00:02:54.600]  拿個免費午餐免費晚餐
[00:02:54.600 --> 00:02:55.300]  教會的生日
[00:02:55.300 --> 00:02:58.900]  所以每一次想起五巡節
[00:02:58.900 --> 00:03:00.200]  Pentecost的時候
[00:03:00.200 --> 00:03:00.900]  他們就會想起
[00:03:00.900 --> 00:03:02.800]  這個就是教會的開始
[00:03:02.800 --> 00:03:05.500]  所以這個故事對我們有什麼啟發呢?
[00:03:05.500 --> 00:03:06.300]  很簡單
[00:03:06.300 --> 00:03:07.400]  這段經文很長
[00:03:07.400 --> 00:03:11.000]  四十七節
[00:03:11.000 --> 00:03:12.800]  應該夠時間了
[00:03:12.800 --> 00:03:13.500]  四十七節
[00:03:13.500 --> 00:03:15.300]  很簡單分為三段
[00:03:15.300 --> 00:03:17.000]  首先頭十三節
[00:03:17.000 --> 00:03:19.300]  講到聖靈降臨發生了什麼事
[00:03:19.300 --> 00:03:20.600]  然後中間那一段
[00:03:20.600 --> 00:03:22.300]  就是講到聖靈的應許
[00:03:22.300 --> 00:03:24.000]  這是彼得的講道
[00:03:24.000 --> 00:03:25.600]  彼得第一次的講道
[00:03:25.600 --> 00:03:28.000]  講到聖靈原來一早在舊約裡面
[00:03:28.000 --> 00:03:29.100]  Promise了
[00:03:29.100 --> 00:03:30.600]  特別在二塞亞書
[00:03:30.600 --> 00:03:32.700]  上帝的國度降臨的時候
[00:03:32.700 --> 00:03:34.900]  就會帶著聖靈的能力來到
[00:03:34.900 --> 00:03:36.400]  然後最後就講到
[00:03:36.400 --> 00:03:37.500]  聖靈降臨了之後
[00:03:37.500 --> 00:03:39.100]  他們接受了聖靈
[00:03:39.100 --> 00:03:40.600]  然後發生了什麼事呢?
[00:03:40.600 --> 00:03:42.300]  有什麼果效等等
[00:03:42.300 --> 00:03:45.300]  很簡單地去outline出來
[00:03:45.300 --> 00:03:47.200]  首先我們看第一節
[00:03:47.200 --> 00:03:49.500]  五巡節那日到了
[00:03:49.500 --> 00:03:51.300]  他們就是耶穌的門徒
[00:03:51.300 --> 00:03:53.900]  全都聚集在一起
[00:03:53.900 --> 00:03:56.800]  忽然有響聲從天上來
[00:03:56.800 --> 00:03:58.800]  好像一陣大風吹過
[00:03:58.800 --> 00:04:01.200]  充滿了所在的整在房間
[00:04:01.200 --> 00:04:04.600]  又有舌頭如火焰向他們顯然
[00:04:04.600 --> 00:04:07.600]  分開的落在他們每個人的身上
[00:04:07.600 --> 00:04:08.800]  他們都被聖靈充滿
[00:04:08.800 --> 00:04:11.500]  就按照聖靈所賜的口才
[00:04:11.500 --> 00:04:14.400]  說起別國的話來了
[00:04:14.400 --> 00:04:16.300]  這裡講到五巡節
[00:04:16.300 --> 00:04:17.600]  五巡節是舊約裡面
[00:04:17.600 --> 00:04:20.300]  三大的節期其中一個
[00:04:20.300 --> 00:04:22.200]  三大的節期有哪幾個呢?
[00:04:22.200 --> 00:04:25.300]  有御節、有五巡節
[00:04:25.300 --> 00:04:28.500]  還有在秋天的時候駐彭節
[00:04:28.500 --> 00:04:30.300]  五巡節是什麼意思呢?
[00:04:30.300 --> 00:04:32.600]  五巡 Pentecost
[00:04:32.600 --> 00:04:33.900]  就是五十
[00:04:33.900 --> 00:04:36.100]  七七四十九天之後
[00:04:36.100 --> 00:04:37.200]  第五十天
[00:04:37.200 --> 00:04:39.800]  從哪一天開始數?
[00:04:39.800 --> 00:04:41.800]  耶穌復活節那天開始數
[00:04:41.800 --> 00:04:43.800]  記得復活節主日嗎?
[00:04:43.800 --> 00:04:44.800]  記得嗎?
[00:04:44.800 --> 00:04:46.900]  我們有兩幅名畫在這裡
[00:04:46.900 --> 00:04:48.400]  記得嗎?
[00:04:48.400 --> 00:04:51.100]  從那一天開始數五十天
[00:04:51.100 --> 00:04:53.500]  就到了所謂的五巡節
[00:04:53.500 --> 00:04:54.200]  第五十天
[00:04:54.200 --> 00:04:56.000]  所以今年如果你這樣算的話
[00:04:56.000 --> 00:04:57.600]  是6月8日
[00:04:57.600 --> 00:04:58.900]  6月8日快到了
[00:04:58.900 --> 00:04:59.700]  是不是?
[00:04:59.700 --> 00:05:01.200]  所以過了復活節
[00:05:01.200 --> 00:05:02.500]  還沒到五巡節
[00:05:02.500 --> 00:05:03.800]  我們剛剛在中間
[00:05:03.800 --> 00:05:05.900]  這個Pentecost這個時間
[00:05:05.900 --> 00:05:08.200]  當時是農耕社會裡面
[00:05:08.200 --> 00:05:10.600]  第一次收割
[00:05:10.600 --> 00:05:12.500]  第一次收割是大麥小麥
[00:05:12.500 --> 00:05:14.500]  大概這個時間就是大麥小麥
[00:05:14.500 --> 00:05:15.900]  Wheat and barley
[00:05:15.900 --> 00:05:18.700]  這段時間來收割
[00:05:18.700 --> 00:05:20.600]  收割了大麥小麥
[00:05:20.600 --> 00:05:21.500]  就會弄麵粉
[00:05:21.500 --> 00:05:25.000]  還有弄啤酒
[00:05:25.000 --> 00:05:27.100]  他會釀酒等等
[00:05:27.100 --> 00:05:29.700]  所以這段時間也是一個First Harvest
[00:05:29.700 --> 00:05:34.000]  所以是一個農耕的收割節
[00:05:34.000 --> 00:05:36.800]  所以在五巡節發生聖靈降臨
[00:05:36.800 --> 00:05:38.000]  教會的誕生
[00:05:38.000 --> 00:05:43.000]  這個不僅僅是在農田的收割
[00:05:43.000 --> 00:05:45.000]  在樹林上面的收割
[00:05:45.000 --> 00:05:46.600]  所以有第一班人順主
[00:05:46.600 --> 00:05:48.300]  然後建立了教會
[00:05:48.300 --> 00:05:51.800]  這裡講到門徒聚集的時候有響聲
[00:05:51.800 --> 00:05:53.000]  還有什麼?
[00:05:53.000 --> 00:05:54.200]  火
[00:05:54.200 --> 00:05:55.100]  還有什麼?
[00:05:55.100 --> 00:05:55.700]  水
[00:05:55.700 --> 00:05:56.600]  不是水
[00:05:56.600 --> 00:05:57.800]  火
[00:05:57.800 --> 00:05:58.800]  火和風
[00:05:58.800 --> 00:05:59.500]  OK?
[00:05:59.500 --> 00:06:00.800]  火和風等等
[00:06:00.800 --> 00:06:03.900]  你想起這些畫像
[00:06:03.900 --> 00:06:05.800]  想起什麼?
[00:06:05.800 --> 00:06:09.700]  究竟裡面有什麼地方有響聲
[00:06:09.700 --> 00:06:11.300]  大的響聲
[00:06:11.300 --> 00:06:12.800]  有火焰
[00:06:12.800 --> 00:06:15.200]  有風出現的
[00:06:15.200 --> 00:06:16.800]  就是夜會畫光臨的時候
[00:06:16.800 --> 00:06:17.900]  是嗎?
[00:06:17.900 --> 00:06:20.400]  特別是第一次西奶山的時候
[00:06:20.400 --> 00:06:21.500]  所以這個五巡節
[00:06:21.500 --> 00:06:25.000]  他們感覺到領受了聖靈的時候
[00:06:25.000 --> 00:06:27.300]  有一些這樣的現象的時候
[00:06:27.300 --> 00:06:29.500]  他們就知道夜會畫顯然
[00:06:29.500 --> 00:06:34.900]  並且夜會畫願意住在人的中間
[00:06:34.900 --> 00:06:35.800]  夜會畫光臨
[00:06:35.800 --> 00:06:39.000]  不僅是威威小小的來到我們就走了
[00:06:39.000 --> 00:06:41.000]  夜會畫光臨就是在會幕
[00:06:41.000 --> 00:06:42.400]  西奶山會幕
[00:06:42.400 --> 00:06:45.600]  然後在聖殿夜會畫
[00:06:45.600 --> 00:06:47.100]  當榮耀光臨的時候
[00:06:47.100 --> 00:06:48.500]  夜會畫的大能來到的時候
[00:06:48.500 --> 00:06:52.300]  就是上帝願意住在我們中間
[00:06:52.300 --> 00:06:56.500]  願意住在那些被救贖的子民裡面
[00:06:56.500 --> 00:06:59.000]  願意住在那個群體裡面
[00:06:59.000 --> 00:07:02.300]  所以使徒感覺到這些這樣的現象的時候
[00:07:02.300 --> 00:07:02.900]  他就發現
[00:07:02.900 --> 00:07:06.000]  原來聖靈在末世的時候
[00:07:06.000 --> 00:07:08.800]  願意住在門徒裡面
[00:07:08.800 --> 00:07:12.200]  願意住在我們這幫人的身上
[00:07:12.200 --> 00:07:15.400]  所以使徒有著聖靈給的能力
[00:07:15.400 --> 00:07:17.700]  就說出別國的話
[00:07:17.700 --> 00:07:19.600]  就是說他們本身不懂得說的話
[00:07:19.600 --> 00:07:21.100]  他們現在說
[00:07:21.100 --> 00:07:23.300]  並且說來做什麼
[00:07:23.300 --> 00:07:24.900]  是傳福音
[00:07:24.900 --> 00:07:26.700]  是傳天國的福音
[00:07:26.700 --> 00:07:29.400]  說天國已經臨到了
[00:07:29.400 --> 00:07:31.000]  所以在那時候
[00:07:31.000 --> 00:07:33.300]  就有一個這樣的情況發生了
[00:07:33.300 --> 00:07:35.200]  第五節
[00:07:35.200 --> 00:07:36.300]  當然五巡節的時候
[00:07:36.300 --> 00:07:38.900]  也是很多人來到守節的
[00:07:38.900 --> 00:07:41.400]  所以在耶路撒冷是很虛恆
[00:07:41.400 --> 00:07:47.000]  很多其他的流散不同的世界地方的猶太人
[00:07:47.000 --> 00:07:50.200]  就會來到耶路撒冷守節
[00:07:50.200 --> 00:07:52.500]  搜割節、雨節、駐辦節等等
[00:07:52.500 --> 00:07:53.500]  就會很虛恆的
[00:07:53.500 --> 00:07:56.100]  這個時間就是第五節所形容的
[00:07:56.100 --> 00:07:59.100]  他說有從天下各國而來的
[00:07:59.100 --> 00:08:01.400]  虔誠猶太人住在耶路撒冷
[00:08:01.400 --> 00:08:02.900]  或者暫住在耶路撒冷
[00:08:02.900 --> 00:08:06.100]  守節 pilgrim
[00:08:06.100 --> 00:08:07.700]  朝聖
[00:08:07.700 --> 00:08:09.200]  這聲音一響
[00:08:09.200 --> 00:08:11.000]  許多人就來聚集
[00:08:11.000 --> 00:08:12.800]  各國人就因為聽見門徒
[00:08:12.800 --> 00:08:15.400]  用他們自己的香談來說話
[00:08:15.400 --> 00:08:16.400]  就心立門
[00:08:16.400 --> 00:08:17.400]  有一點詫異
[00:08:17.400 --> 00:08:18.400]  他們就問
[00:08:18.400 --> 00:08:19.100]  漢啊
[00:08:19.100 --> 00:08:22.900]  這些說話的人不都是加利利人嗎
[00:08:22.900 --> 00:08:24.100]  順帶一提
[00:08:24.100 --> 00:08:27.700]  你知道在以色列
[00:08:27.700 --> 00:08:28.600]  那些猶太人
[00:08:28.600 --> 00:08:29.600]  當時的猶太人
[00:08:29.600 --> 00:08:32.600]  他們北邊和南邊的口音是不同的
[00:08:32.600 --> 00:08:34.200]  等於台山話
[00:08:34.200 --> 00:08:36.000]  不同村又不同
[00:08:36.000 --> 00:08:38.100]  大家不是很明白大家說什麼
[00:08:38.100 --> 00:08:40.700]  所以北邊有北邊的香談
[00:08:40.700 --> 00:08:42.800]  或者北邊的口音
[00:08:42.800 --> 00:08:44.800]  南邊的又有南邊的口音
[00:08:44.800 --> 00:08:46.900]  南邊的當然說我們就是最正宗
[00:08:46.900 --> 00:08:49.400]  你們北方人是變色的
[00:08:49.400 --> 00:08:51.500]  所以他們就聽見一些很詫異的東西
[00:08:51.500 --> 00:08:54.500]  就是為什麼他們會用我們的話來說話
[00:08:54.500 --> 00:08:56.200]  明明這些是加利利人
[00:08:56.200 --> 00:08:58.200]  一聽見他們說話就知道
[00:08:58.200 --> 00:09:00.700]  他們是北邊的加利利人
[00:09:00.700 --> 00:09:01.400]  是不是
[00:09:01.400 --> 00:09:03.500]  然後第九節開始他們說什麼
[00:09:03.500 --> 00:09:05.800]  他說我們柏提亞人
[00:09:05.800 --> 00:09:06.500]  馬達人
[00:09:06.500 --> 00:09:07.700]  以蘭人
[00:09:07.700 --> 00:09:09.500]  以及住在美索不達米亞的
[00:09:09.500 --> 00:09:14.200]  等等等等列出十幾個不同的地方
[00:09:14.200 --> 00:09:15.500]  他們來到耶路撒冷
[00:09:15.500 --> 00:09:17.500]  他們就聽見他們用
[00:09:17.500 --> 00:09:20.600]  門徒用他們自己的香談來說話
[00:09:20.600 --> 00:09:22.600]  這些地方名我們不說這麼多
[00:09:22.600 --> 00:09:25.500]  因為大概有15個地方名
[00:09:25.500 --> 00:09:27.500]  由東邊
[00:09:27.500 --> 00:09:29.600]  柏提亞就是Pathia
[00:09:29.600 --> 00:09:31.300]  Pathian
[00:09:31.300 --> 00:09:34.100]  由東邊到西邊有羅馬
[00:09:34.100 --> 00:09:35.500]  南邊是埃及
[00:09:35.500 --> 00:09:38.500]  北邊就是本都 加伯 多加等等的地方
[00:09:38.500 --> 00:09:40.500]  總之有15個不同的地方
[00:09:40.500 --> 00:09:42.400]  就來到
[00:09:42.400 --> 00:09:45.200]  聽見上帝的福音就說
[00:09:45.200 --> 00:09:47.200]  上帝的國度要展開了
[00:09:47.200 --> 00:09:48.200]  現在要launch出來
[00:09:48.200 --> 00:09:50.200]  現在要kick in
[00:09:50.200 --> 00:09:52.400]  我在預備的時候就看看
[00:09:52.400 --> 00:09:55.300]  那些羅馬帝國有什麼文獻
[00:09:55.300 --> 00:09:56.600]  當時羅馬詩人
[00:09:56.600 --> 00:09:58.600]  或者羅馬史學家
[00:09:58.600 --> 00:10:00.500]  他們說他們羅馬朝廷
[00:10:00.500 --> 00:10:02.900]  或者他們的政黨多麼厲害的時候
[00:10:02.900 --> 00:10:04.800]  他們就用這樣的方法說
[00:10:04.800 --> 00:10:06.900]  他們就列出不同的人
[00:10:06.900 --> 00:10:08.900]  西邊 東邊 南邊 北邊
[00:10:08.900 --> 00:10:11.300]  有什麼人種都是歸納了
[00:10:11.300 --> 00:10:13.300]  下去羅馬帝國
[00:10:13.300 --> 00:10:16.300]  這個說法有點像當時
[00:10:16.300 --> 00:10:17.900]  那些政治的
[00:10:17.900 --> 00:10:21.400]  中央電視台說的話
[00:10:21.400 --> 00:10:25.100]  路加就說現在說的
[00:10:25.100 --> 00:10:27.100]  不是地上的國
[00:10:27.100 --> 00:10:29.100]  是天上的國度
[00:10:29.100 --> 00:10:32.700]  聖靈要建立神的國度
[00:10:32.700 --> 00:10:33.900]  要kick in神的國度
[00:10:33.900 --> 00:10:36.200]  要開展神的國度
[00:10:36.200 --> 00:10:38.600]  所以使徒就用不同的
[00:10:38.600 --> 00:10:42.600]  別國的話來傳這個福音
[00:10:42.600 --> 00:10:44.500]  很多時候說到聖靈的時候
[00:10:44.500 --> 00:10:46.500]  我們特別傳統的教會
[00:10:46.500 --> 00:10:49.100]  我們總是有一點點不太舒服的
[00:10:49.100 --> 00:10:50.700]  聖靈光臨
[00:10:50.700 --> 00:10:52.700]  說別國的話
[00:10:52.700 --> 00:10:53.800]  說謊言
[00:10:53.800 --> 00:10:56.200]  或者有不同的表現等等
[00:10:56.200 --> 00:11:00.400]  我們總是有一種的行迷價
[00:11:00.400 --> 00:11:02.600]  或者我們有一點點存疑的
[00:11:02.600 --> 00:11:05.500]  但是你要知道在使徒行傳裡面
[00:11:05.500 --> 00:11:06.900]  不是每次聖靈光臨
[00:11:06.900 --> 00:11:08.900]  聖靈工作的時候都說謊言的
[00:11:08.900 --> 00:11:11.200]  對不對?
[00:11:11.200 --> 00:11:12.300]  所以你不要說
[00:11:12.300 --> 00:11:13.400]  第二章是這樣發生
[00:11:13.400 --> 00:11:16.500]  所以永遠永遠以後每個世代
[00:11:16.500 --> 00:11:21.100]  有聖靈的就一定會有這樣的表現
[00:11:21.100 --> 00:11:22.200]  說別國的話
[00:11:22.200 --> 00:11:24.900]  這個當然是神職是上帝所做的事情
[00:11:24.900 --> 00:11:25.800]  但是聖靈的工作
[00:11:25.800 --> 00:11:28.700]  不一定是規限於某一種的表現
[00:11:28.700 --> 00:11:30.000]  有時候會是這樣的
[00:11:30.000 --> 00:11:31.200]  但是新約裡面
[00:11:31.200 --> 00:11:32.900]  甚至使徒行傳裡面
[00:11:32.900 --> 00:11:36.500]  說到聖靈的工作是說有意志
[00:11:36.500 --> 00:11:39.500]  可以帶給我們生命裡面有平安
[00:11:39.500 --> 00:11:41.300]  給我們有聖靈的果子
[00:11:41.300 --> 00:11:43.800]  不同的品格等等
[00:11:43.800 --> 00:11:45.500]  這些都是聖靈的工作
[00:11:45.500 --> 00:11:49.000]  不需要只規限某一種
[00:11:49.000 --> 00:11:51.400]  聖靈工作最重要的是什麼?
[00:11:51.400 --> 00:11:53.600]  就是推動教會
[00:11:53.600 --> 00:11:56.300]  來講出神國的福音
[00:11:56.300 --> 00:11:57.600]  來傳神國的福音
[00:11:57.600 --> 00:12:00.800]  並且令人去認識上帝
[00:12:00.800 --> 00:12:02.500]  所以不要規限某一種
[00:12:02.500 --> 00:12:04.400]  那些很大的事情
[00:12:04.400 --> 00:12:08.200]  很大的表現才是聖靈的工作
[00:12:08.200 --> 00:12:09.900]  我剛才講的是路加
[00:12:09.900 --> 00:12:12.100]  我想路加寫《使徒行傳》的時候
[00:12:12.100 --> 00:12:14.400]  在他手上應該有很多的日記
[00:12:14.400 --> 00:12:15.300]  並且他有一些日記
[00:12:15.300 --> 00:12:16.800]  他說的是「我們」
[00:12:16.800 --> 00:12:18.500]  他跟著保留他的傳福音
[00:12:18.500 --> 00:12:20.200]  然後「我們」發生什麼事?
[00:12:20.200 --> 00:12:22.600]  所以在他手上應該有很多的 journal
[00:12:22.600 --> 00:12:24.700]  就是他聽了很多不同的故事
[00:12:24.700 --> 00:12:26.400]  所以他就收集了這些故事
[00:12:26.400 --> 00:12:29.000]  然後就按照程序的
[00:12:29.000 --> 00:12:32.800]  來講這些故事出來
[00:12:32.800 --> 00:12:34.800]  那個point就是這樣
[00:12:34.800 --> 00:12:38.600]  講這些故事有時候不是叫你copycat的
[00:12:38.600 --> 00:12:41.700]  沒多久之前我看了一篇文章
[00:12:41.700 --> 00:12:42.400]  那裡講什麼呢?
[00:12:42.400 --> 00:12:43.300]  他說
[00:12:43.300 --> 00:12:45.900]  一個人如果最好去培養自己的品格
[00:12:45.900 --> 00:12:49.400]  有公義 justice
[00:12:49.400 --> 00:12:51.400]  OK 每樣東西講原則
[00:12:51.400 --> 00:12:53.900]  講法紀 講法治
[00:12:53.900 --> 00:12:56.100]  有一個這樣的生命來推動公義的
[00:12:56.100 --> 00:12:58.300]  有一個最好的方法是什麼?
[00:12:58.300 --> 00:12:59.700]  我們很多時候想
[00:12:59.700 --> 00:13:00.700]  最好的方法當然是
[00:13:00.700 --> 00:13:02.500]  學一下有什麼法規
[00:13:02.500 --> 00:13:04.000]  有什麼原則等等
[00:13:04.000 --> 00:13:07.000]  constitutional 有什麼可以講
[00:13:07.000 --> 00:13:09.300]  最好的方法是什麼?
[00:13:09.300 --> 00:13:14.000]  就是看馬丁路德金的故事
[00:13:14.000 --> 00:13:16.700]  看他的自傳或者他的傳記
[00:13:16.700 --> 00:13:17.900]  你看一個人的故事
[00:13:17.900 --> 00:13:19.700]  看一個人的生命的時候
[00:13:19.700 --> 00:13:22.200]  你就會被inspire
[00:13:22.200 --> 00:13:26.100]  你會被驅動和被啟發
[00:13:26.100 --> 00:13:28.500]  這樣學一個公義的人生
[00:13:28.500 --> 00:13:30.200]  才是最有效的
[00:13:30.200 --> 00:13:30.500]  是不是?
[00:13:30.500 --> 00:13:32.300]  因為我們個個學東西是怎麼學的
[00:13:32.300 --> 00:13:34.800]  不是一些抽象的理論
[00:13:34.800 --> 00:13:37.100]  一點一點我們去跟的
[00:13:37.100 --> 00:13:39.000]  我們是copy別人
[00:13:39.000 --> 00:13:41.100]  或者我們被人的生命
[00:13:41.100 --> 00:13:43.300]  去inspire我們
[00:13:43.300 --> 00:13:44.300]  以致我們有力量
[00:13:44.300 --> 00:13:47.200]  有passion去做某一件事
[00:13:47.200 --> 00:13:49.000]  這個其實就是史上行轉
[00:13:49.000 --> 00:13:50.900]  有的目的來的
[00:13:50.900 --> 00:13:52.700]  講出第一代的信徒
[00:13:52.700 --> 00:13:53.900]  他們怎麼克服很多困難
[00:13:53.900 --> 00:13:56.700]  跨越很多不同的困難
[00:13:56.700 --> 00:13:58.900]  他們去到將神國的道
[00:13:58.900 --> 00:14:02.500]  去傳開直到地極
[00:14:02.500 --> 00:14:03.700]  這個就是那個故事
[00:14:03.700 --> 00:14:07.300]  所以不要想著這個故事是這樣
[00:14:07.300 --> 00:14:09.400]  所以我們以後我們的經歷
[00:14:09.400 --> 00:14:13.800]  都一定要按照版主本這樣做
[00:14:13.800 --> 00:14:15.300]  no 是inspire我們
[00:14:15.300 --> 00:14:16.400]  所以我們看看這個故事
[00:14:16.400 --> 00:14:18.500]  有什麼inspire我們
[00:14:18.500 --> 00:14:19.500]  五巡節
[00:14:19.500 --> 00:14:22.800]  第一次聖靈的降臨
[00:14:22.800 --> 00:14:24.400]  是一個劃時代的神蹟
[00:14:24.400 --> 00:14:28.200]  開展一個新的一個國度
[00:14:28.200 --> 00:14:29.500]  所以我們留意到的時候
[00:14:29.500 --> 00:14:30.900]  很多時候有些學者就會說
[00:14:30.900 --> 00:14:34.700]  這裡聖靈降臨的時候
[00:14:34.700 --> 00:14:35.900]  不同的民族
[00:14:35.900 --> 00:14:37.200]  不同地方來的人
[00:14:37.200 --> 00:14:38.700]  他們就聚集在一起
[00:14:38.700 --> 00:14:40.600]  成為一個新的一個子民
[00:14:40.600 --> 00:14:43.600]  能夠合一
[00:14:43.600 --> 00:14:44.700]  很多人就留意到
[00:14:44.700 --> 00:14:47.200]  這裡就是舊約裡面
[00:14:47.200 --> 00:14:50.100]  巴別塔的故事的相反
[00:14:50.100 --> 00:14:52.100]  你記得巴別塔故事嗎
[00:14:52.100 --> 00:14:53.600]  創世紀第十一章
[00:14:53.600 --> 00:14:54.700]  說到人的墮落的時候
[00:14:54.700 --> 00:14:56.000]  人質高
[00:14:56.000 --> 00:14:58.400]  他們建一座很高的塔
[00:14:58.400 --> 00:15:01.000]  然後他們想合一
[00:15:01.000 --> 00:15:05.400]  想合一然後塔頂可以通天
[00:15:05.400 --> 00:15:06.400]  說到這個故事的時候
[00:15:06.400 --> 00:15:07.200]  耶和華就說
[00:15:07.200 --> 00:15:09.000]  我不是很相信你們這樣
[00:15:09.000 --> 00:15:10.100]  不可以這樣
[00:15:10.100 --> 00:15:12.200]  所以他就下來做什麼
[00:15:12.200 --> 00:15:13.700]  驅散、流散那些人
[00:15:13.700 --> 00:15:15.700]  然後有不同的語言
[00:15:15.700 --> 00:15:16.800]  就是這個故事的背景
[00:15:16.800 --> 00:15:18.400]  現在到了五巡節的時候
[00:15:18.400 --> 00:15:22.400]  就剛剛一個逆轉
[00:15:22.400 --> 00:15:24.500]  各人分散了不同的地方
[00:15:24.500 --> 00:15:27.200]  但是願意在聖靈裡面
[00:15:27.200 --> 00:15:28.800]  在上帝的國裡面
[00:15:28.800 --> 00:15:31.600]  能夠合一
[00:15:31.600 --> 00:15:32.700]  走在一起
[00:15:32.700 --> 00:15:33.800]  能夠聽到上帝的福音
[00:15:33.800 --> 00:15:38.300]  這個就是聖靈降臨的一個描述
[00:15:38.300 --> 00:15:41.800]  到十四節到三十六節
[00:15:41.800 --> 00:15:46.600]  這裡就是彼得廣的第一篇道所謂
