
[00:00:00.000 --> 00:00:01.820]  我們要同心吐槽
[00:03:02.460 --> 00:03:05.840]  耶穌基督自力問好的問題
[00:03:05.840 --> 00:03:09.640]  而今天中午我們一起
[00:03:09.640 --> 00:03:12.540]  在耶穌基督問了兩條很困難的問題
[00:03:12.540 --> 00:03:14.060]  很困難的
[00:03:14.060 --> 00:03:19.840]  記載在馬帝福音的五章四十三至四十八節
[00:03:19.840 --> 00:03:21.400]  我們一起看
[00:03:21.400 --> 00:03:26.440]  你們聽見有話說,當愛你的輪舍,恨你的仇敵
[00:03:26.440 --> 00:03:29.280]  指示我告訴你們
[00:03:29.280 --> 00:03:32.380]  要愛你們的仇敵
[00:03:32.380 --> 00:03:36.640]  為了逼迫你們的禱告
[00:03:37.200 --> 00:03:39.960]  這樣就可以作你們顛覆的遺旨
[00:03:39.960 --> 00:03:43.600]  因為他叫日後是照好人也照打人
[00:03:43.600 --> 00:03:47.720]  降雨給義人也給不義的人
[00:03:47.720 --> 00:03:52.140]  你們若單向那愛你們的人
[00:03:52.140 --> 00:03:54.020]  有什麼相似呢?
[00:03:54.020 --> 00:03:57.280]  就是遂理不也是這樣行嗎?
[00:03:57.280 --> 00:03:58.760]  第二條問題
[00:03:58.760 --> 00:04:01.720]  你們若單請你弟兄的安約
[00:04:01.720 --> 00:04:03.760]  給人有什麼長處呢?
[00:04:03.760 --> 00:04:06.980]  就是愛幫人也不也是這樣行嗎?
[00:04:08.200 --> 00:04:09.440]  所以
[00:04:09.440 --> 00:04:11.080]  so that
[00:04:11.080 --> 00:04:13.600]  你們要完全
[00:04:13.600 --> 00:04:17.940]  好像你們天父完全一樣
[00:04:17.940 --> 00:04:22.200]  馬帝福音五章開始就是關乎八福
[00:04:22.200 --> 00:04:24.560]  之後就在十七節
[00:04:24.560 --> 00:04:27.280]  耶穌基督總結八福就說
[00:04:27.280 --> 00:04:30.860]  莫想我來要廢掉律法和先知
[00:04:30.860 --> 00:04:34.960]  我來不是要廢掉乃是要成全
[00:04:35.580 --> 00:04:37.660]  接著就是
[00:04:37.660 --> 00:04:40.760]  經文就是關於六個對偶
[00:04:40.760 --> 00:04:42.940]  六個antithesis
[00:04:42.940 --> 00:04:45.180]  什麼是antithesis呢?
[00:04:45.180 --> 00:04:46.540]  就是一個主題
[00:04:46.540 --> 00:04:47.580]  有一個主旨
[00:04:47.580 --> 00:04:49.240]  有一個physis是這麼說的
[00:04:49.240 --> 00:04:52.480]  你看到六個當中有這樣的形式格式
[00:04:52.480 --> 00:04:53.940]  就譬如這麼說
[00:04:53.940 --> 00:04:58.320]  你們聽見有吩咐古人的話
[00:04:58.320 --> 00:05:00.200]  但是反題呢?
[00:05:00.200 --> 00:05:01.640]  antithesis是說
[00:05:01.640 --> 00:05:03.640]  只是我告訴你們
[00:05:04.820 --> 00:05:10.780]  就在五章就有六個這樣的對偶
[00:05:10.780 --> 00:05:13.460]  第一個對偶就是論法律
[00:05:13.460 --> 00:05:15.460]  就是五章二十一至二十六節
[00:05:15.460 --> 00:05:18.920]  你們聽見有吩咐古人的話說
[00:05:18.920 --> 00:05:19.920]  不可殺人
[00:05:19.920 --> 00:05:22.920]  又說凡殺人的難免受審判
[00:05:22.920 --> 00:05:26.200]  只是我告訴你們
[00:05:26.200 --> 00:05:30.340]  凡向帝興動怒的難免受審判
[00:05:30.340 --> 00:05:33.200]  第二個對偶
[00:05:33.780 --> 00:05:37.460]  關於姦淫的五章二十七至三十節
[00:05:37.460 --> 00:05:40.460]  你們聽見有吩咐不可姦淫
[00:05:40.460 --> 00:05:43.940]  只是我告訴你們
[00:05:43.940 --> 00:05:47.160]  凡向見婦女就動淫念的
[00:05:47.160 --> 00:05:49.800]  這個人就已經與他犯姦淫了
[00:05:49.800 --> 00:05:52.880]  第三個對偶就是關於離婚的
[00:05:52.880 --> 00:05:56.200]  又有吩咐人若休妻
[00:05:56.200 --> 00:05:58.560]  就當給他休妻
[00:05:58.560 --> 00:06:01.960]  只是我對你們說
[00:06:02.780 --> 00:06:05.740]  凡休妻的若不是為淫亂的緣故
[00:06:05.740 --> 00:06:07.940]  就是叫他作淫婦了
[00:06:07.940 --> 00:06:11.340]  第四個對偶關於起誓
[00:06:11.340 --> 00:06:15.520]  你們又聽見有吩咐古人的話說
[00:06:15.520 --> 00:06:17.380]  不可背誓
[00:06:17.380 --> 00:06:20.700]  所起的誓總要向主謹守
[00:06:20.700 --> 00:06:24.560]  只是我告訴你們
[00:06:24.560 --> 00:06:28.140]  什麼誓都不可起
[00:06:28.140 --> 00:06:31.200]  第五個對偶就是論非暴力
[00:06:31.980 --> 00:06:34.100]  五章三十八至四十二節
[00:06:34.100 --> 00:06:36.720]  你們聽見有話說
[00:06:36.720 --> 00:06:39.180]  耳眼還眼耳牙還牙
[00:06:39.180 --> 00:06:41.940]  只是我告訴你們說
[00:06:41.940 --> 00:06:45.340]  不要與惡人作對
[00:06:45.340 --> 00:06:47.900]  有人打你的右臉
[00:06:47.900 --> 00:06:49.460]  連左臉
[00:06:49.460 --> 00:06:52.060]  轉過來右打打
[00:06:52.060 --> 00:06:55.900]  第六個對偶就是論愛敵人的
[00:06:55.900 --> 00:06:58.980]  就是四十三節
[00:06:58.980 --> 00:07:02.100]  你們聽見有話說當愛你的論舍
[00:07:02.100 --> 00:07:03.980]  恨你的仇敵
[00:07:03.980 --> 00:07:07.980]  只是我告訴你們要愛你們的仇敵
[00:07:07.980 --> 00:07:10.120]  唯那逼迫你們的禱告
[00:07:10.120 --> 00:07:12.380]  聽到之後覺得怎樣
[00:07:12.380 --> 00:07:14.820]  難以置信
[00:07:14.820 --> 00:07:18.360]  哎呀 真的不是很想聽
[00:07:18.360 --> 00:07:21.440]  這麼艱難 這麼沉重
[00:07:21.440 --> 00:07:26.120]  在今天下午我們看第六個對偶
[00:07:26.600 --> 00:07:29.400]  第六個對偶第四十三節
[00:07:29.400 --> 00:07:31.680]  四十三節開始的誓詞就是
[00:07:31.680 --> 00:07:34.660]  你們聽見有話說
[00:07:34.660 --> 00:07:37.120]  當愛你的論舍
[00:07:37.120 --> 00:07:40.260]  恨你的仇敵
[00:07:40.260 --> 00:07:44.320]  但耶穌基督在這裡說什麼
[00:07:44.320 --> 00:07:47.320]  其實是在引用當時大家都認識的
[00:07:47.320 --> 00:07:50.340]  就是利未記的十九章十八節
[00:07:50.340 --> 00:07:53.660]  就是那時候大家共同的信念
[00:07:53.660 --> 00:07:57.860]  共同的信仰 就是說要愛論舍
[00:07:57.860 --> 00:08:00.420]  愛論舍就是愛自己人
[00:08:00.420 --> 00:08:03.500]  愛自己猶太人的同胞
[00:08:03.500 --> 00:08:06.880]  但至於另外的半句
[00:08:06.880 --> 00:08:09.880]  你要恨你的敵人這個說法
[00:08:09.880 --> 00:08:12.200]  就不是很明顯的舊約出來的
[00:08:12.200 --> 00:08:14.680]  只是從不同的舊約經文
[00:08:14.680 --> 00:08:17.580]  有些講的像些 又不是 好像是又好像不是
[00:08:17.580 --> 00:08:21.100]  於是將它歸納出來 當然是啦
[00:08:21.100 --> 00:08:23.900]  所以就加補進去
[00:08:23.900 --> 00:08:26.020]  當然要恨敵人
[00:08:26.020 --> 00:08:28.000]  你不聽耶和華的律法
[00:08:28.000 --> 00:08:29.780]  這些人要憎恨的
[00:08:29.780 --> 00:08:32.780]  你憎恨耶和華的 要憎恨的
[00:08:32.780 --> 00:08:35.980]  你對我不好的 憎恨的
[00:08:35.980 --> 00:08:38.880]  所以這就是那時候很popular
[00:08:38.880 --> 00:08:41.180]  很慣常 大家喜歡有
[00:08:41.180 --> 00:08:43.900]  聽到 適合聽 適合講 非常好
[00:08:43.900 --> 00:08:47.360]  況且當時就是
[00:08:47.760 --> 00:08:52.640]  以色列人在羅馬的政權底下
[00:08:52.640 --> 00:08:55.440]  被欺控 被控制
[00:08:55.440 --> 00:08:58.120]  如果一個羅馬的軍人見到你
[00:08:58.120 --> 00:09:00.340]  你會說 加利利人啊 幫我一手
[00:09:00.340 --> 00:09:03.460]  多走一步 幫我拿行李
[00:09:03.460 --> 00:09:06.700]  我打你一巴掌就打你一巴掌 又怎樣
[00:09:06.700 --> 00:09:07.700]  是不是
[00:09:07.700 --> 00:09:10.060]  所以那時候的
[00:09:10.060 --> 00:09:12.640]  以色列人是被欺壓的
[00:09:13.080 --> 00:09:18.220]  當然他當然說要憎恨你的敵人
[00:09:18.220 --> 00:09:24.100]  但是在四十四節
[00:09:24.100 --> 00:09:27.420]  耶穌基督否定這一切
[00:09:27.420 --> 00:09:31.620]  四十四節是一個anti-physis 一個對偶
[00:09:31.620 --> 00:09:33.680]  耶穌基督說
[00:09:33.680 --> 00:09:36.780]  只是我告訴你們
[00:09:36.780 --> 00:09:39.420]  只是我告訴你們
[00:09:39.420 --> 00:09:42.940]  要愛你們的仇敵
[00:09:43.540 --> 00:09:47.940]  為那逼迫你們的禱告
[00:09:47.940 --> 00:09:53.200]  耶穌基督的講話真是叫人驚訝的
[00:09:53.200 --> 00:09:55.760]  因為在希伯來聖經說得沒錯
[00:09:55.760 --> 00:10:00.040]  我們要招呼接待那些寄居的
[00:10:00.040 --> 00:10:02.180]  那些旅客我們要做的
[00:10:02.180 --> 00:10:06.800]  但是愛敵人這個講法是非常陌生
[00:10:06.800 --> 00:10:10.520]  況且我們周圍的人認為
[00:10:10.520 --> 00:10:13.520]  我們當然要恨羅馬人
[00:10:13.520 --> 00:10:15.160]  恨羅馬人
[00:10:15.160 --> 00:10:17.620]  這就是愛國的情操
[00:10:17.620 --> 00:10:20.000]  所以大家願意補充
[00:10:20.000 --> 00:10:23.000]  尼美記十九章十八節所說的東西
[00:10:23.000 --> 00:10:25.580]  還要接待羅馬軍人
[00:10:25.580 --> 00:10:26.900]  有沒有搞錯
[00:10:26.900 --> 00:10:29.280]  要為他們祈禱 有沒有搞錯
[00:10:29.280 --> 00:10:31.920]  叫他們蒙福 有沒有搞錯
[00:10:31.920 --> 00:10:35.760]  或者我們只會為他們的滅亡
[00:10:35.760 --> 00:10:37.720]  去祈禱
[00:10:39.560 --> 00:10:42.280]  另一方面對於我們現代人來講
[00:10:42.280 --> 00:10:47.180]  我們看這段經文真是挺麻煩的
[00:10:47.180 --> 00:10:52.920]  因為在第四十三節說的那個敵人是單數
[00:10:52.920 --> 00:10:55.620]  但是去到四十四節
[00:10:55.620 --> 00:10:58.320]  那個敵人是眾數
[00:10:58.320 --> 00:11:00.920]  意思就是說敵人是很全面的
[00:11:00.920 --> 00:11:03.320]  不是排除任何類別的敵人
[00:11:03.320 --> 00:11:04.560]  敵人有很多種的
[00:11:04.560 --> 00:11:07.000]  敵人不單止是我們個人的仇敵
[00:11:07.000 --> 00:11:10.320]  包括國家 包括軍事的敵人
[00:11:10.320 --> 00:11:15.320]  包括宗教 包括信仰者的逼迫者
[00:11:15.320 --> 00:11:18.360]  關乎精神上的敵人
[00:11:18.360 --> 00:11:20.620]  總之和我們有關係困難的人
[00:11:20.620 --> 00:11:21.600]  都是敵人
[00:11:21.600 --> 00:11:24.760]  甚至是我們同一個屋簷下的人
[00:11:24.760 --> 00:11:27.120]  我們同一個群體的人
[00:11:27.120 --> 00:11:29.840]  我們同一個教會裏面的人
[00:11:29.840 --> 00:11:32.140]  都是敵人
[00:11:32.140 --> 00:11:34.540]  很多的
[00:11:36.520 --> 00:11:40.160]  跟那些敵人相交
[00:11:40.160 --> 00:11:41.960]  是很困難的
[00:11:41.960 --> 00:11:44.040]  要愛那些敵人
[00:11:44.040 --> 00:11:47.680]  就好像在水裏面呼吸那樣
[00:11:47.680 --> 00:11:52.080]  何等的困難 何等的不可能
[00:11:52.080 --> 00:11:55.680]  你說是不是呢
[00:11:55.680 --> 00:11:59.040]  你有沒有敵人呢
[00:11:59.040 --> 00:12:01.760]  我有敵人
[00:12:01.760 --> 00:12:03.520]  很困難
[00:12:03.520 --> 00:12:06.160]  但是耶穌基督提出意義
[00:12:06.160 --> 00:12:08.400]  祂說 聽我講吧
[00:12:08.400 --> 00:12:10.280]  其實祂還沒講這番話的時候
[00:12:10.280 --> 00:12:14.200]  在第五章四十三節之前的部分
[00:12:14.200 --> 00:12:16.360]  登山的部分
[00:12:16.360 --> 00:12:18.160]  耶穌基督常常講的是
[00:12:18.160 --> 00:12:24.480]  和平 平安 平靜
[00:12:24.480 --> 00:12:25.840]  耶穌基督又說
[00:12:25.840 --> 00:12:30.120]  你們會遇到形形色色的敵人
[00:12:30.120 --> 00:12:31.440]  他們侮辱你們
[00:12:31.440 --> 00:12:32.840]  他們不公道
[00:12:32.840 --> 00:12:35.880]  他們剝削你們 欺壓你們 欺詐你們
[00:12:35.880 --> 00:12:39.360]  在這些挑戰的邪惡當中
[00:12:39.360 --> 00:12:41.160]  你們要有信心
[00:12:41.160 --> 00:12:43.760]  你們要用寬宏的心去回應
[00:12:43.760 --> 00:12:47.320]  你們要太言自若地去堅持
[00:12:47.320 --> 00:12:52.880]  結果就是生命的成熟
[00:12:52.880 --> 00:12:55.080]  這樣原來是真的
[00:12:55.080 --> 00:12:58.680]  我們人生每個人都有敵人
[00:12:58.680 --> 00:13:02.600]  原來敵人是我們信心
[00:13:02.600 --> 00:13:07.160]  信仰道路上的試金石
[00:13:07.160 --> 00:13:10.080]  所以耶穌基督很堅定地說
[00:13:10.080 --> 00:13:12.960]  只是我告訴你們
[00:13:12.960 --> 00:13:15.480]  要愛你們的仇敵
[00:13:15.480 --> 00:13:19.120]  為了逼迫你們的禱告
[00:13:19.120 --> 00:13:20.480]  耶穌基督說
[00:13:20.480 --> 00:13:22.160]  只是我告訴你們
[00:13:22.160 --> 00:13:25.120]  就是說這是生命的原則
[00:13:25.120 --> 00:13:27.760]  你們是否看到他們有仇恨
[00:13:27.760 --> 00:13:29.240]  很多時候你們要知道
[00:13:29.240 --> 00:13:31.480]  是你的扭曲 是你的自意
[00:13:31.480 --> 00:13:34.080]  是你的自以為是
[00:13:34.080 --> 00:13:37.120]  當然有些人真的欺負你們
[00:13:37.120 --> 00:13:38.800]  這也是事實
[00:13:38.800 --> 00:13:42.400]  無論如何愛敵人是不容易
[00:13:42.400 --> 00:13:46.840]  不過可以走出第一個小步
[00:13:46.840 --> 00:13:48.720]  第一個小步是什麼
[00:13:48.720 --> 00:13:53.040]  為了逼迫你們的去禱告
[00:13:53.040 --> 00:13:55.600]  所以耶穌基督是將禱告的命令
[00:13:55.600 --> 00:13:58.000]  和愛敵人的命令連在一起
[00:13:58.000 --> 00:14:01.320]  因為愛敵人的唯一可行
[00:14:01.320 --> 00:14:06.480]  真誠的做法就是為他們祈禱
[00:14:06.480 --> 00:14:10.120]  正如主通文第五個祈求所說的
[00:14:10.120 --> 00:14:14.720]  「免我們的債 如同我們免了人的債」
[00:14:14.720 --> 00:14:16.480]  我們欠人很多債
[00:14:16.480 --> 00:14:18.360]  這些人欠我們的債
[00:14:18.360 --> 00:14:19.560]  這些是我們的敵人
[00:14:19.560 --> 00:14:21.800]  但是我們願意為他們祈禱
[00:14:21.800 --> 00:14:23.280]  更多的祈禱
[00:14:23.280 --> 00:14:29.800]  直至我們感受到神對敵人的愛
[00:14:29.800 --> 00:14:31.840]  這是耶穌基督的榜樣
[00:14:31.840 --> 00:14:34.160]  祂不是單單說的
[00:14:34.160 --> 00:14:36.480]  耶穌基督在十字架上
[00:14:36.480 --> 00:14:38.320]  祂被囚敵
[00:14:38.320 --> 00:14:40.560]  祂釘死的時候
[00:14:40.560 --> 00:14:45.560]  祂是為祂的敵人祈禱
[00:14:45.560 --> 00:14:47.800]  接著在四十五節
[00:14:47.800 --> 00:14:49.600]  繼續的補充
[00:14:49.600 --> 00:14:51.560]  四十五節就是說
[00:14:51.560 --> 00:14:58.920]  這樣就可以作你們天父的兒子
[00:14:58.920 --> 00:15:03.000]  因為祂叫「日頭照好人也照歹人
[00:15:03.000 --> 00:15:06.000]  降雨給義人也給不義人」
[00:15:06.000 --> 00:15:09.080]  這是一個很有力的聲明
[00:15:09.080 --> 00:15:12.320]  就說「你愛敵人啊」
[00:15:12.320 --> 00:15:14.880]  你竟然愛敵人啊
[00:15:14.880 --> 00:15:16.720]  真的嗎
[00:15:16.720 --> 00:15:20.000]  這個顯示你在神的國度當中
[00:15:20.000 --> 00:15:23.240]  你是天父的兒女
[00:15:23.240 --> 00:15:27.080]  你跟神真的有很親密的關係
[00:15:27.080 --> 00:15:29.960]  這就是在八福當中
[00:15:29.960 --> 00:15:31.640]  第七福所說的
[00:15:31.640 --> 00:15:33.600]  「使人和睦的人有福了
[00:15:33.600 --> 00:15:38.480]  因為他們必稱為神的兒女」
[00:15:38.480 --> 00:15:41.880]  接著在四十五節的下半節
[00:15:41.880 --> 00:15:44.240]  除了你是兒女之外
[00:15:44.240 --> 00:15:50.320]  「祂叫日頭照好人也照歹人
[00:15:50.320 --> 00:15:54.720]  神又降雨給義人又降雨給不義人」
[00:15:54.720 --> 00:15:59.120]  耶穌基督在大自然的創造當中
[00:15:59.120 --> 00:16:02.080]  看到神的愛
[00:16:02.080 --> 00:16:05.800]  神的愛很奇妙的
[00:16:05.800 --> 00:16:07.640]  祂在世界當中
[00:16:07.640 --> 00:16:10.640]  祂是用同樣的方式
[00:16:10.640 --> 00:16:14.400]  對待壞人和好人
[00:16:14.400 --> 00:16:17.080]  對壞人和好人
[00:16:17.080 --> 00:16:19.520]  是同樣的慷慨
[00:16:19.520 --> 00:16:22.400]  同樣的寬宏
[00:16:22.400 --> 00:16:27.240]  祂甚至將祂的兒子給予這些敵人
[00:16:27.240 --> 00:16:31.480]  就是叫這些敵人成為祂的兒女
[00:16:31.480 --> 00:16:34.080]  又叫這些敵人成為祂的兒女之後
[00:16:34.080 --> 00:16:39.760]  叫他們要愛他們的敵人
[00:16:39.760 --> 00:16:45.680]  因此結束人類復仇的需要
[00:16:45.680 --> 00:16:47.520]  接著耶穌基督就問了
[00:16:47.520 --> 00:16:50.480]  三百零七條的兩條好問題
[00:16:50.480 --> 00:16:52.320]  難的問題
[00:16:52.320 --> 00:16:54.760]  四十六節第一條問題
[00:16:54.760 --> 00:16:56.880]  「你們若單愛那愛你們的人
[00:16:56.880 --> 00:16:58.720]  有什麼相似
[00:16:58.720 --> 00:17:03.080]  就是稅利不也是這樣行嗎」
[00:17:03.080 --> 00:17:04.800]  第二條好問題四十七節
[00:17:04.800 --> 00:17:06.880]  「你們若單請你弟兄的安
[00:17:06.880 --> 00:17:08.720]  給人有什麼長處
[00:17:08.720 --> 00:17:12.840]  就是外邦人也不也是這樣行嗎」
[00:17:12.840 --> 00:17:14.320]  第一條問題
[00:17:14.320 --> 00:17:15.920]  其實耶穌基督說到
[00:17:15.920 --> 00:17:19.800]  那些稅利那些壞人那些惡人
[00:17:19.800 --> 00:17:23.640]  他們怎樣呢?他們在這裡濫收
[00:17:23.640 --> 00:17:28.160]  詐騙、詐取通行費、海關費
[00:17:28.160 --> 00:17:30.600]  餘孽關稅這些人
[00:17:30.600 --> 00:17:35.160]  他們都會愛他們愛他們的人
[00:17:35.160 --> 00:17:38.680]  惡人是會愛惡人的
[00:17:38.680 --> 00:17:41.280]  他們會彼此善待
[00:17:41.280 --> 00:17:43.080]  他們一起的害人
[00:17:43.080 --> 00:17:47.640]  所以他們的愛有什麼特別呢?
[00:17:47.640 --> 00:17:51.600]  在五月份跟你們分享的第一篇講到
[00:17:51.600 --> 00:17:54.720]  講到惡人是藐視異人的
[00:17:54.720 --> 00:17:56.840]  惡人是很團結的
[00:17:56.840 --> 00:18:00.640]  惡人一起團結就是嘲諷那些異人
[00:18:00.640 --> 00:18:02.480]  惡人跟惡人是會問安的
[00:18:02.480 --> 00:18:03.880]  會很好
[00:18:03.880 --> 00:18:05.160]  他們是會埋堆的
[00:18:05.160 --> 00:18:06.360]  他們是物以類聚
[00:18:06.360 --> 00:18:08.800]  他們是會結合的
[00:18:08.800 --> 00:18:13.640]  所以稅利和愛他的人
[00:18:13.640 --> 00:18:15.000]  愛他愛的人
[00:18:15.000 --> 00:18:17.360]  有什麼特別呢?
[00:18:17.360 --> 00:18:18.960]  第二個好問題就是
[00:18:18.960 --> 00:18:21.080]  你門約丹請你弟兄的安
[00:18:21.080 --> 00:18:22.600]  給人有什麼長處呢?
[00:18:22.600 --> 00:18:26.600]  就是外邦人不雅視者
[00:18:26.600 --> 00:18:28.280]  給人有什麼長處呢?
[00:18:28.280 --> 00:18:31.520]  意思就是說有什麼特別呢?
[00:18:31.520 --> 00:18:36.440]  特別的就是我們愛我們愛我們愛我們的人
[00:18:36.440 --> 00:18:41.040]  我們愛我們圈子以外的人
[00:18:41.040 --> 00:18:43.440]  我們常常講公義
[00:18:43.440 --> 00:18:45.240]  真正的公義
[00:18:45.240 --> 00:18:49.440]  你竟然能夠真的為你的敵人
[00:18:49.440 --> 00:18:50.920]  你能夠提點他們
[00:18:50.920 --> 00:18:53.280]  你又能夠愛他們
[00:18:53.280 --> 00:18:55.240]  你又能夠關心他們
[00:18:55.240 --> 00:19:01.200]  你的公義可能是真實的
[00:19:01.200 --> 00:19:03.760]  耶穌就是跟隨者
[00:19:03.760 --> 00:19:08.840]  是常常在人生當中就逼迫的
[00:19:08.840 --> 00:19:11.320]  所以馬帝福音五章
[00:19:11.320 --> 00:19:12.920]  以及其他的經文
[00:19:12.920 --> 00:19:15.560]  都講了很多很多的大法
[00:19:15.560 --> 00:19:17.320]  第五章、第十章、十三章
[00:19:17.320 --> 00:19:19.240]  十六章、廿三章、廿四章
[00:19:19.240 --> 00:19:21.720]  很多大法經文
[00:19:21.720 --> 00:19:24.240]  耶穌基督的要求就是說
[00:19:24.240 --> 00:19:26.520]  你要特別一點
[00:19:26.520 --> 00:19:29.720]  你不是單單愛你愛你的人
[00:19:29.720 --> 00:19:32.680]  你不是單單好似三十九節就說
[00:19:32.680 --> 00:19:34.520]  你不要報復
[00:19:34.520 --> 00:19:36.400]  甚至不要抵抗
[00:19:36.400 --> 00:19:37.720]  並且為什麼?
[00:19:37.720 --> 00:19:39.360]  要為他們的好處
[00:19:39.360 --> 00:19:42.040]  為敵人的好處來祈禱
[00:19:42.040 --> 00:19:45.720]  這真是很特別
[00:19:45.720 --> 00:19:47.920]  使敵人殉道的時候
[00:19:47.920 --> 00:19:49.240]  被人打死的時候
[00:19:49.240 --> 00:19:52.600]  為敵人的好處來祈禱
[00:19:52.600 --> 00:19:56.520]  這真是很特別
[00:19:56.520 --> 00:20:00.480]  相反對圈內的人
[00:20:00.480 --> 00:20:02.400]  自己人
[00:20:02.400 --> 00:20:06.880]  表現熱情和海
[00:20:06.880 --> 00:20:09.680]  這是世界的方式
[00:20:09.680 --> 00:20:11.920]  基督徒的特別方式
[00:20:11.920 --> 00:20:15.240]  為什麼會有光是炎
[00:20:15.240 --> 00:20:16.640]  因為與眾不同
[00:20:16.640 --> 00:20:19.040]  因為基督徒的愛是什麼?
[00:20:19.040 --> 00:20:22.680]  打破以愛還愛
[00:20:22.680 --> 00:20:25.560]  以善還善
[00:20:25.560 --> 00:20:28.720]  以惡還惡
[00:20:28.720 --> 00:20:31.600]  的互惠的準則
[00:20:31.600 --> 00:20:33.040]  基督徒是傻的
[00:20:33.040 --> 00:20:35.360]  愛那些不值得被愛的人
[00:20:35.360 --> 00:20:39.600]  愛那些沒有愛心的人
[00:20:39.600 --> 00:20:42.080]  在2009年
[00:20:42.080 --> 00:20:43.560]  有一位牧師
[00:20:43.560 --> 00:20:46.960]  他幫助神樂院
[00:20:46.960 --> 00:20:50.120]  解決一件很重要的問題
[00:20:50.120 --> 00:20:52.280]  我一生多謝他
[00:20:52.280 --> 00:20:53.320]  直至我離世
[00:20:53.320 --> 00:20:56.160]  我一定繼續多謝他
[00:20:56.160 --> 00:20:58.800]  這個牧師成為了我的好朋友
[00:20:58.800 --> 00:21:01.080]  他送了一個金屬片
[00:21:01.080 --> 00:21:02.080]  是竹子
[00:21:02.080 --> 00:21:04.640]  是一枝竹子的形狀
[00:21:04.640 --> 00:21:06.720]  好像這麼大的
[00:21:06.720 --> 00:21:07.440]  送給我
[00:21:07.440 --> 00:21:08.640]  我覺得很珍貴
