
[00:00:00.000 --> 00:00:08.000]  我們在過去這一段時間
[00:02:08.000 --> 00:02:10.000]  主耶穌基督的恩惠
[00:02:10.000 --> 00:02:11.000]  接受上帝的恩賜
[00:02:11.000 --> 00:02:14.000]  然後聖靈的感動
[00:02:14.000 --> 00:02:15.000]  聖靈說好不容易
[00:02:15.000 --> 00:02:18.000]  總算輪到我了
[00:02:18.000 --> 00:02:21.000]  所以很多基督對聖靈的瞭解
[00:02:21.000 --> 00:02:22.000]  就是那一句話
[00:02:22.000 --> 00:02:24.000]  聖靈的感動
[00:02:24.000 --> 00:02:25.000]  但是走完
[00:02:25.000 --> 00:02:27.000]  離開這個教會之後呢
[00:02:27.000 --> 00:02:30.000]  常常就不感動
[00:02:30.000 --> 00:02:31.000]  禮拜天
[00:02:31.000 --> 00:02:32.000]  祭拜的時候
[00:02:32.000 --> 00:02:33.000]  唱詩歌
[00:02:33.000 --> 00:02:35.000]  有沒有感動
[00:02:35.000 --> 00:02:36.000]  有感動
[00:02:36.000 --> 00:02:38.000]  我都沒看你動啊
[00:02:38.000 --> 00:02:39.000]  你有感動
[00:02:39.000 --> 00:02:41.000]  應該是我們主導啊
[00:02:41.000 --> 00:02:43.000]  有機會你上臺來看看
[00:02:43.000 --> 00:02:44.000]  就是對
[00:02:44.000 --> 00:02:46.000]  你們有些人我不曉得是
[00:02:46.000 --> 00:02:48.000]  反正是一步變
[00:02:48.000 --> 00:02:49.000]  一萬變
[00:02:49.000 --> 00:02:51.000]  你臺上再怎麼樣嗨
[00:02:51.000 --> 00:02:52.000]  我還是一樣
[00:02:52.000 --> 00:02:54.000]  一步變一萬變
[00:02:54.000 --> 00:02:56.000]  但有一個問題來了
[00:02:56.000 --> 00:02:57.000]  我們的神
[00:02:57.000 --> 00:03:00.000]  難道不值得我們讚美他嗎
[00:03:00.000 --> 00:03:02.000]  你說我是在讚美啊
[00:03:02.000 --> 00:03:03.000]  不在乎其次
[00:03:03.000 --> 00:03:06.000]  乃在乎內心
[00:03:06.000 --> 00:03:08.000]  come on
[00:03:08.000 --> 00:03:11.000]  這是今天基督主最大的問題
[00:03:11.000 --> 00:03:13.000]  我們不強調心事
[00:03:13.000 --> 00:03:16.000]  其實是沒有內心的
[00:03:16.000 --> 00:03:17.000]  瞭解我意思嗎
[00:03:17.000 --> 00:03:20.000]  沉於中怎麼樣
[00:03:20.000 --> 00:03:22.000]  心於外
[00:03:22.000 --> 00:03:23.000]  是不是
[00:03:23.000 --> 00:03:26.000]  外面不一定不是說最重要
[00:03:26.000 --> 00:03:29.000]  可是它可以反映出你的理念
[00:03:29.000 --> 00:03:31.000]  言爲
[00:03:31.000 --> 00:03:33.000]  心聲
[00:03:33.000 --> 00:03:35.000]  所以你說言語重要不重要
[00:03:35.000 --> 00:03:36.000]  重要
[00:03:36.000 --> 00:03:40.000]  言語反映出我們的心
[00:03:40.000 --> 00:03:41.000]  也就是說
[00:03:41.000 --> 00:03:43.000]  我們的精神內
[00:03:43.000 --> 00:03:46.000]  我們有聖人在我們裏面嗎
[00:03:46.000 --> 00:03:48.000]  這個問題我要問你
[00:03:48.000 --> 00:03:49.000]  今天你也問一下你自己
[00:03:49.000 --> 00:03:54.000]  有聖靈在你裏面嗎
[00:03:54.000 --> 00:03:56.000]  你最近的一次
[00:03:56.000 --> 00:03:59.000]  或者說上一次
[00:03:59.000 --> 00:04:03.000]  聖靈感動你是什麼時候
[00:04:03.000 --> 00:04:05.000]  跟你媽媽分享一下
[00:04:05.000 --> 00:04:07.000]  你們都分享一下
[00:04:07.000 --> 00:04:11.000]  是什麼時候
[00:04:11.000 --> 00:04:14.000]  講一下感動你做什麼
[00:04:14.000 --> 00:04:18.000]  可能聖靈感動你
[00:04:18.000 --> 00:04:19.000]  跟老婆道歉
[00:04:19.000 --> 00:04:23.000]  有沒有
[00:04:23.000 --> 00:04:25.000]  可能聖靈感動你
[00:04:25.000 --> 00:04:27.000]  要去關心一個人
[00:04:27.000 --> 00:04:30.000]  聖靈感動你打個電話
[00:04:30.000 --> 00:04:32.000]  丟個麥
[00:04:32.000 --> 00:04:34.000]  如果一個真正重生得救的基督徒
[00:04:34.000 --> 00:04:36.000]  他裏面一定有聖靈
[00:04:36.000 --> 00:04:39.000]  這不是我說的聖靈是嗎
[00:04:39.000 --> 00:04:41.000]  約翰文第三章說什麼
[00:04:41.000 --> 00:04:44.000]  他說風隨着意識吹
[00:04:44.000 --> 00:04:45.000]  是不是
[00:04:45.000 --> 00:04:47.000]  雖然你不知道風從哪裏來
[00:04:47.000 --> 00:04:49.000]  但是你看見怎麼樣
[00:04:49.000 --> 00:04:52.000]  風就預表聖靈
[00:04:52.000 --> 00:04:54.000]  同樣的聖靈重生也是如此
[00:04:54.000 --> 00:04:56.000]  從靈生的就是靈
[00:04:56.000 --> 00:04:58.000]  從肉生的
[00:04:58.000 --> 00:05:00.000]  生的就是肉生
[00:05:00.000 --> 00:05:03.000]  所以你是聖靈真的嗎
[00:05:03.000 --> 00:05:06.000]  你就有聖靈在你裏面
[00:05:06.000 --> 00:05:09.000]  所以我們在這裏提到聖靈
[00:05:09.000 --> 00:05:14.000]  我們今天稍微來看一下
[00:05:14.000 --> 00:05:17.000]  我們看看聖靈
[00:05:17.000 --> 00:05:20.000]  聖靈是誰
[00:05:20.000 --> 00:05:26.000]  首先我們要問說聖靈不是誰
[00:05:26.000 --> 00:05:28.000]  聖靈不是另外一位神
[00:05:28.000 --> 00:05:31.000]  請記得我們說新的神是什麼
[00:05:31.000 --> 00:05:35.000]  是三位一體的神
[00:05:35.000 --> 00:05:38.000]  什麼叫三位一體
[00:05:38.000 --> 00:05:39.000]  聖父
[00:05:39.000 --> 00:05:40.000]  聖子
[00:05:40.000 --> 00:05:41.000]  聖靈
[00:05:41.000 --> 00:05:42.000]  怎麼樣
[00:05:42.000 --> 00:05:45.000]  三位神
[00:05:45.000 --> 00:05:46.000]  一位神
[00:05:46.000 --> 00:05:49.000]  那你怎麼有三位
[00:05:49.000 --> 00:05:50.000]  三位一體
[00:05:50.000 --> 00:05:51.000]  你一直講三位一體
[00:05:51.000 --> 00:05:52.000]  我要你解釋
[00:05:52.000 --> 00:05:55.000]  什麼叫三位一體
[00:05:55.000 --> 00:05:58.000]  位就是位格就是person
[00:05:58.000 --> 00:06:01.000]  是人有人格對不對
[00:06:01.000 --> 00:06:02.000]  所以你是一個人
[00:06:02.000 --> 00:06:03.000]  因爲你會哭
[00:06:03.000 --> 00:06:04.000]  你會笑
[00:06:04.000 --> 00:06:05.000]  你會有感情
[00:06:05.000 --> 00:06:06.000]  你會理智
[00:06:06.000 --> 00:06:10.000]  你會抑制
[00:06:10.000 --> 00:06:12.000]  所以三位一體的神
[00:06:12.000 --> 00:06:13.000]  聖父
[00:06:13.000 --> 00:06:14.000]  聖子
[00:06:14.000 --> 00:06:15.000]  聖靈
[00:06:15.000 --> 00:06:18.000]  他們都是神
[00:06:18.000 --> 00:06:22.000]  但是他們是一位
[00:06:22.000 --> 00:06:25.000]  這個奧祕再多解釋
[00:06:25.000 --> 00:06:28.000]  就有可避一斷
[00:06:28.000 --> 00:06:31.000]  所以我只要講到此爲止
[00:06:31.000 --> 00:06:32.000]  還是簡單說
[00:06:32.000 --> 00:06:33.000]  三位一體的神
[00:06:33.000 --> 00:06:34.000]  聖父
[00:06:34.000 --> 00:06:35.000]  聖子
[00:06:35.000 --> 00:06:36.000]  同榮
[00:06:36.000 --> 00:06:37.000]  同等
[00:06:37.000 --> 00:06:38.000]  同尊
[00:06:38.000 --> 00:06:43.000]  所以聖靈不是比上帝矮一截
[00:06:43.000 --> 00:06:45.000]  聖靈他
[00:06:45.000 --> 00:06:47.000]  是神
[00:06:47.000 --> 00:06:48.000]  聖靈不是另外一位
[00:06:48.000 --> 00:06:51.000]  次等的神
[00:06:51.000 --> 00:06:52.000]  聖靈也不是
[00:06:52.000 --> 00:06:56.000]  神的一個能力
[00:06:56.000 --> 00:06:58.000]  基督教的兩個異端
[00:06:58.000 --> 00:06:59.000]  謀門教
[00:06:59.000 --> 00:07:01.000]  也很怕競爭人
[00:07:01.000 --> 00:07:02.000]  對於聖靈的
[00:07:02.000 --> 00:07:05.000]  這個身位產生問題
[00:07:05.000 --> 00:07:06.000]  他們認爲
[00:07:06.000 --> 00:07:08.000]  聖靈是
[00:07:08.000 --> 00:07:11.000]  the power of god
[00:07:11.000 --> 00:07:13.000]  是神的能力
[00:07:13.000 --> 00:07:14.000]  對不對
[00:07:14.000 --> 00:07:16.000]  如果說是神的能力
[00:07:16.000 --> 00:07:17.000]  那他就不是神
[00:07:17.000 --> 00:07:20.000]  懂這意思嗎
[00:07:20.000 --> 00:07:22.000]  所以這些對聖靈的
[00:07:22.000 --> 00:07:23.000]  錯誤的認識
[00:07:23.000 --> 00:07:24.000]  好那我要說
[00:07:24.000 --> 00:07:26.000]  聖靈到底是誰
[00:07:26.000 --> 00:07:27.000]  請告訴
[00:07:27.000 --> 00:07:28.000]  請跟旁邊人說
[00:07:28.000 --> 00:07:30.000]  聖靈是神
[00:07:30.000 --> 00:07:34.000]  所以聖靈是神
[00:07:34.000 --> 00:07:35.000]  所以全球準備
[00:07:35.000 --> 00:07:37.000]  我們所信的這位神
[00:07:37.000 --> 00:07:38.000]  三國一體的神
[00:07:38.000 --> 00:07:39.000]  聖靈
[00:07:39.000 --> 00:07:40.000]  而且你看見
[00:07:40.000 --> 00:07:41.000]  接下來我們就談到
[00:07:41.000 --> 00:07:42.000]  聖靈的工作
[00:07:42.000 --> 00:07:43.000]  聖靈
[00:07:43.000 --> 00:07:44.000]  他是神的意思
[00:07:44.000 --> 00:07:45.000]  就是說
[00:07:45.000 --> 00:07:47.000]  他會有戰旗
[00:07:47.000 --> 00:07:49.000]  所以聖經裏面
[00:07:49.000 --> 00:07:50.000]  今天我們提到說
[00:07:50.000 --> 00:07:52.000]  聖靈會擔憂
[00:07:52.000 --> 00:07:54.000]  看到沒有
[00:07:54.000 --> 00:07:56.000]  聖靈
[00:07:56.000 --> 00:07:59.000]  他有意志
[00:07:59.000 --> 00:08:00.000]  這是因爲他有位置
[00:08:00.000 --> 00:08:03.000]  他是神
[00:08:03.000 --> 00:08:06.000]  聖靈的工作
[00:08:06.000 --> 00:08:08.000]  耶穌走的時候
[00:08:08.000 --> 00:08:10.000]  他特別拆遣了
[00:08:10.000 --> 00:08:11.000]  另外一位寶貴師
[00:08:11.000 --> 00:08:13.000]  就是聖靈
[00:08:13.000 --> 00:08:15.000]  他說什麼
[00:08:15.000 --> 00:08:17.000]  聖靈寶貴師要
[00:08:17.000 --> 00:08:21.000]  永遠與你們同在
[00:08:21.000 --> 00:08:22.000]  有準備
[00:08:22.000 --> 00:08:23.000]  記不記得
[00:08:23.000 --> 00:08:25.000]  當我們說
[00:08:25.000 --> 00:08:29.000]  現在主在我中間的時候
[00:08:29.000 --> 00:08:30.000]  請你記得
[00:08:30.000 --> 00:08:32.000]  我們也在說什麼
[00:08:32.000 --> 00:08:34.000]  聖靈在我中間
[00:08:34.000 --> 00:08:35.000]  當我們說
[00:08:35.000 --> 00:08:37.000]  主在我心裏的時候
[00:08:37.000 --> 00:08:39.000]  請你記得
[00:08:39.000 --> 00:08:40.000]  這也是說什麼
[00:08:40.000 --> 00:08:43.000]  聖靈在我心裏
[00:08:43.000 --> 00:08:44.000]  但是許多時候
[00:08:44.000 --> 00:08:45.000]  我們福音派的教會
[00:08:45.000 --> 00:08:47.000]  我們不談聖靈
[00:08:47.000 --> 00:08:48.000]  爲什麼
[00:08:48.000 --> 00:08:49.000]  一談聖靈就變
[00:08:49.000 --> 00:08:52.000]  靈恩懷
[00:08:52.000 --> 00:08:53.000]  對不對
[00:08:53.000 --> 00:08:56.000]  不要再用給人家戴帽子
[00:08:56.000 --> 00:09:00.000]  貼標籤
[00:09:00.000 --> 00:09:02.000]  我希望我們靈量堂的
[00:09:02.000 --> 00:09:04.000]  我已經講過很多次了
[00:09:04.000 --> 00:09:06.000]  我們要聖的話
[00:09:06.000 --> 00:09:07.000]  我們也要聖靈
[00:09:07.000 --> 00:09:09.000]  對不對
[00:09:09.000 --> 00:09:10.000]  聖的話跟聖的靈
[00:09:10.000 --> 00:09:12.000]  怎麼可以分開呢
[00:09:12.000 --> 00:09:14.000]  是不是
[00:09:14.000 --> 00:09:15.000]  所以聖靈
[00:09:15.000 --> 00:09:17.000]  他是這個時代
[00:09:17.000 --> 00:09:19.000]  特別主耶穌走的時候
[00:09:19.000 --> 00:09:21.000]  結束了耶穌的工作時代
[00:09:21.000 --> 00:09:23.000]  現在是聖靈的時代
[00:09:23.000 --> 00:09:24.000]  聖靈要在我們身上
[00:09:24.000 --> 00:09:25.000]  在信徒的身上
[00:09:25.000 --> 00:09:26.000]  做工
[00:09:26.000 --> 00:09:30.000]  他做兩方面的工作
[00:09:30.000 --> 00:09:31.000]  第一方面的工作
[00:09:31.000 --> 00:09:34.000]  就是聖靈要做外在的工作
[00:09:34.000 --> 00:09:35.000]  外在的工作
[00:09:35.000 --> 00:09:37.000]  是爲了要完成主的大使命
[00:09:37.000 --> 00:09:41.000]  要使我們社會建立主的教會
[00:09:41.000 --> 00:09:43.000]  所以聖靈要賜給我們能力
[00:09:43.000 --> 00:09:44.000]  賜給我們本事
[00:09:44.000 --> 00:09:45.000]  使我們心在一章八節
[00:09:45.000 --> 00:09:47.000]  但聖靈降臨在你們身上
[00:09:47.000 --> 00:09:48.000]  你們就可以得到能力
[00:09:48.000 --> 00:09:53.000]  怎麼樣
[00:09:53.000 --> 00:09:55.000]  必要在耶路撒冷
[00:09:55.000 --> 00:09:56.000]  猶太權利
[00:09:56.000 --> 00:09:57.000]  撒瑪利亞
[00:09:57.000 --> 00:09:58.000]  直到地球
[00:09:58.000 --> 00:10:00.000]  做我的見證
[00:10:00.000 --> 00:10:01.000]  看到沒有
[00:10:01.000 --> 00:10:02.000]  所以你我需要
[00:10:02.000 --> 00:10:04.000]  這個我今天不花時間談這個
[00:10:04.000 --> 00:10:06.000]  聖靈外在的工作
[00:10:06.000 --> 00:10:07.000]  是在這裏
[00:10:07.000 --> 00:10:10.000]  聖靈內在的工作呢
[00:10:10.000 --> 00:10:11.000]  聖靈內在的工作
[00:10:11.000 --> 00:10:14.000]  也不說是第四章十三節說
[00:10:14.000 --> 00:10:16.000]  他說聖靈要使徒先知傳規
[00:10:16.000 --> 00:10:18.000]  牧師和教師不要成羣爭奪
[00:10:18.000 --> 00:10:19.000]  敬立基督的身體
[00:10:19.000 --> 00:10:22.000]  使得我們衆人認識神的兒子
[00:10:22.000 --> 00:10:26.000]  滿有基督長成的神量
[00:10:26.000 --> 00:10:28.000]  這叫做像基督
[00:10:28.000 --> 00:10:30.000]  所以聖靈要在我們身上
[00:10:30.000 --> 00:10:31.000]  做一個工作
[00:10:31.000 --> 00:10:33.000]  所以加拉太書告訴我們說
[00:10:33.000 --> 00:10:35.000]  聖靈要賜下我們
[00:10:35.000 --> 00:10:36.000]  有人愛
[00:10:36.000 --> 00:10:37.000]  喜樂
[00:10:37.000 --> 00:10:38.000]  和平
[00:10:38.000 --> 00:10:39.000]  忍耐
[00:10:39.000 --> 00:10:40.000]  恩慈
[00:10:40.000 --> 00:10:41.000]  良善
[00:10:41.000 --> 00:10:43.000]  信實
[00:10:43.000 --> 00:10:46.000]  你們這個腿低低就已經背過了
[00:10:46.000 --> 00:10:48.000]  來呼吸一下
[00:10:48.000 --> 00:10:49.000]  有人愛
[00:10:49.000 --> 00:10:50.000]  喜樂
[00:10:50.000 --> 00:10:51.000]  和平
[00:10:51.000 --> 00:10:52.000]  忍耐
[00:10:52.000 --> 00:10:53.000]  恩慈
[00:10:53.000 --> 00:10:54.000]  良善
[00:10:54.000 --> 00:10:55.000]  信實
[00:10:55.000 --> 00:10:56.000]  溫柔
[00:10:56.000 --> 00:10:57.000]  節制
[00:10:57.000 --> 00:10:59.000]  所以這些的果子怎麼出來
[00:10:59.000 --> 00:11:02.000]  聖靈的工作
[00:11:02.000 --> 00:11:06.000]  但是聖靈內在的工作
[00:11:06.000 --> 00:11:09.000]  你會發現它不是一天兩天的
[00:11:09.000 --> 00:11:12.000]  生命的長成不是一天兩天的
[00:11:12.000 --> 00:11:17.000]  一個剛信耶穌的人不會馬上就變成像基督了
[00:11:17.000 --> 00:11:19.000]  但是這個意思也不是說
[00:11:19.000 --> 00:11:21.000]  信主二十年就比較像基督
[00:11:21.000 --> 00:11:22.000]  懂我意思嗎
[00:11:22.000 --> 00:11:27.000]  有的人可能剛信主還比信主二十年更像基督
[00:11:27.000 --> 00:11:28.000]  重點是
[00:11:28.000 --> 00:11:30.000]  你的理念
[00:11:30.000 --> 00:11:35.000]  有沒有讓聖靈在你的裏面工作
[00:11:35.000 --> 00:11:40.000]  所以我們今天要特別談到聖靈內在的工作
[00:11:40.000 --> 00:11:43.000]  你看這一個圖可以做一個對比
[00:11:43.000 --> 00:11:45.000]  這個圖是
[00:11:45.000 --> 00:11:48.000]  我有一天我學工程的
[00:11:48.000 --> 00:11:51.000]  我就想說怎麼讓這個抽象的東西圖畫
[00:11:51.000 --> 00:11:53.000]  就畫了這個圖
[00:11:53.000 --> 00:11:55.000]  然後在國內的培訓的時候
[00:11:55.000 --> 00:11:58.000]  一個學生幫我把它
[00:11:58.000 --> 00:12:00.000]  把它這個怎麼講
[00:12:00.000 --> 00:12:04.000]  把它用電腦把它
[00:12:04.000 --> 00:12:06.000]  這個製作出來
[00:12:06.000 --> 00:12:09.000]  那個年代可能技術還不是很好
[00:12:09.000 --> 00:12:10.000]  如果你們當時技術比較好
[00:12:10.000 --> 00:12:14.000]  可以幫我把這個弄得更好一點
[00:12:14.000 --> 00:12:16.000]  你看這個圖
[00:12:16.000 --> 00:12:18.000]  這是一個線段對不對
[00:12:18.000 --> 00:12:21.000]  那個箭頭一直往回走對不對
[00:12:21.000 --> 00:12:24.000]  從開始我們信主
[00:12:24.000 --> 00:12:28.000]  一直到我們結束
[00:12:28.000 --> 00:12:30.000]  所以從開始的時候
[00:12:30.000 --> 00:12:35.000]  可能有的人一開始信主就被聖靈充滿
[00:12:35.000 --> 00:12:36.000]  但是聖靈充滿
[00:12:36.000 --> 00:12:40.000]  你記得是爲了讓我們有能力做俊臣
[00:12:40.000 --> 00:12:42.000]  是我們有恩賜來侍奉神
[00:12:42.000 --> 00:12:44.000]  所以聖靈充滿
[00:12:44.000 --> 00:12:46.000]  是爲了這個目的
[00:12:46.000 --> 00:12:49.000]  但是聖靈充滿不是每一天都在那邊聖靈充滿
[00:12:49.000 --> 00:12:52.000]  那麻煩了
[00:12:52.000 --> 00:12:54.000]  但是肯定是當你侍奉的時候
[00:12:54.000 --> 00:12:56.000]  當你跟人家傳福音的時候
[00:12:56.000 --> 00:12:58.000]  你需要被聖靈充滿
[00:12:58.000 --> 00:13:00.000]  所以我把它放成
[00:13:00.000 --> 00:13:02.000]  這一個
[00:13:02.000 --> 00:13:04.000]  中間有一些間隔有沒有
[00:13:04.000 --> 00:13:06.000]  也就是說我們是很多次的
[00:13:06.000 --> 00:13:08.000]  可以被聖靈充滿
[00:13:08.000 --> 00:13:10.000]  但不是一個持續性的
[00:13:10.000 --> 00:13:12.000]  但是呢
[00:13:12.000 --> 00:13:14.000]  我們滿有聖靈
[00:13:14.000 --> 00:13:17.000]  也就是聖靈的內注在我們裏面的工作
[00:13:17.000 --> 00:13:20.000]  這個確是從我們信主內定開始
[00:13:20.000 --> 00:13:23.000]  我們就要超越
[00:13:23.000 --> 00:13:24.000]  一般所謂佩派的教會
[00:13:24.000 --> 00:13:28.000]  大概對聖靈內注的工作比較有問題
[00:13:28.000 --> 00:13:30.000]  但是現在常常有的一個問題
[00:13:30.000 --> 00:13:32.000]  就是把聖靈內注的工作
[00:13:32.000 --> 00:13:34.000]  穩爲一態
[00:13:34.000 --> 00:13:36.000]  連很多的詩歌都是如此
[00:13:36.000 --> 00:13:39.000]  哦土話你聖靈充滿我
[00:13:39.000 --> 00:13:42.000]  使我更完全有沒有
[00:13:42.000 --> 00:13:43.000]  所以大家就期待
[00:13:43.000 --> 00:13:45.000]  這一次充滿之後就完全
[00:13:45.000 --> 00:13:46.000]  可能嗎
[00:13:46.000 --> 00:13:49.000]  不可能
[00:13:49.000 --> 00:13:54.000]  人家講說土話你更新變化我
[00:13:54.000 --> 00:13:55.000]  你天天更新
[00:13:55.000 --> 00:13:57.000]  聖靈天天更新變化我
[00:13:57.000 --> 00:14:00.000]  使得我漸漸漸漸的怎麼樣
[00:14:00.000 --> 00:14:03.000]  滿有機會
[00:14:03.000 --> 00:14:04.000]  好
[00:14:04.000 --> 00:14:07.000]  那我們大概有個概念瞭解了
[00:14:07.000 --> 00:14:08.000]  那麼保羅在這裏就提到
[00:14:08.000 --> 00:14:09.000]  另外一個東西
[00:14:09.000 --> 00:14:14.000]  叫做聖靈的印記
[00:14:14.000 --> 00:14:16.000]  不要叫什麼聖靈
[00:14:16.000 --> 00:14:19.000]  擔憂你們原是受印記
[00:14:19.000 --> 00:14:22.000]  等候得所得之難
[00:14:22.000 --> 00:14:25.000]  保羅在這裏講什麼
[00:14:25.000 --> 00:14:26.000]  什麼是聖靈的印記
[00:14:26.000 --> 00:14:27.000]  請問
[00:14:27.000 --> 00:14:29.000]  我們在做丁子妹
[00:14:29.000 --> 00:14:30.000]  你有沒有聖靈的印記
[00:14:30.000 --> 00:14:31.000]  怎麼樣
[00:14:31.000 --> 00:14:32.000]  有
[00:14:32.000 --> 00:14:33.000]  有嗎
[00:14:33.000 --> 00:14:36.000]  我看一下
[00:14:36.000 --> 00:14:37.000]  其實我記得以前
[00:14:37.000 --> 00:14:38.000]  還有人這樣形容
[00:14:38.000 --> 00:14:40.000]  我小的時候聽牧師講
[00:14:40.000 --> 00:14:41.000]  他形容說
[00:14:41.000 --> 00:14:42.000]  到天堂的時候
[00:14:42.000 --> 00:14:43.000]  那麼天使一看
[00:14:43.000 --> 00:14:44.000]  你有聖靈的印記
[00:14:44.000 --> 00:14:46.000]  進來
[00:14:46.000 --> 00:14:47.000]  所以我們每個人都
[00:14:47.000 --> 00:14:49.000]  好像666的聽說
[00:14:49.000 --> 00:14:50.000]  好像這邊
[00:14:50.000 --> 00:14:52.000]  好像額頭有一個印記
[00:14:52.000 --> 00:14:53.000]  聖經從來沒有提到
[00:14:53.000 --> 00:14:56.000]  印記是這樣的一個印記
[00:14:56.000 --> 00:14:58.000]  但是呢
[00:14:58.000 --> 00:15:00.000]  我用印記這個詞來形容
[00:15:00.000 --> 00:15:01.000]  是因爲當時候
[00:15:01.000 --> 00:15:03.000]  尹府所是一個港口
[00:15:03.000 --> 00:15:05.000]  尹府所
[00:15:05.000 --> 00:15:08.000]  那麼那些買賣木材的商人
[00:15:08.000 --> 00:15:11.000]  他們到了尹府所這個港口
[00:15:11.000 --> 00:15:14.000]  看到了這個木材
[00:15:14.000 --> 00:15:16.000]  他們說我要買這一批木材
[00:15:16.000 --> 00:15:17.000]  他就在這個木材上面
[00:15:17.000 --> 00:15:19.000]  做了一個印記
[00:15:19.000 --> 00:15:22.000]  做了一個記號
[00:15:22.000 --> 00:15:24.000]  你們有沒有看過那個
[00:15:24.000 --> 00:15:26.000]  豬啊或牛啊
[00:15:26.000 --> 00:15:28.000]  那個豬要被賣出去
[00:15:28.000 --> 00:15:31.000]  拿出來剔骨
[00:15:31.000 --> 00:15:33.000]  是吧
[00:15:33.000 --> 00:15:35.000]  印記
[00:15:35.000 --> 00:15:37.000]  那保羅用這個來表明
[00:15:37.000 --> 00:15:38.000]  就是說
[00:15:38.000 --> 00:15:40.000]  這個印記表是我的啦
[00:15:40.000 --> 00:15:41.000]  可是什麼時候
[00:15:41.000 --> 00:15:43.000]  他真正的交錢呢
[00:15:43.000 --> 00:15:45.000]  就是等到這個貨
[00:15:45.000 --> 00:15:46.000]  運出去
[00:15:46.000 --> 00:15:48.000]  這個商人達到了之後
[00:15:48.000 --> 00:15:50.000]  他就一手交錢
[00:15:50.000 --> 00:15:52.000]  一手交貨
[00:15:52.000 --> 00:15:54.000]  保羅用這個來提到說
[00:15:54.000 --> 00:15:57.000]  今天我們都是
[00:15:57.000 --> 00:15:59.000]  收了這裏印記的人
[00:15:59.000 --> 00:16:01.000]  我們在等候
[00:16:01.000 --> 00:16:02.000]  什麼
[00:16:02.000 --> 00:16:04.000]  得俗的日子來到
[00:16:04.000 --> 00:16:07.000]  什麼是得俗的日子
