
[00:00:00.000 --> 00:00:01.620]  好,我們繼續看
[00:01:52.760 --> 00:01:53.840]  她說得好聽
[00:01:53.840 --> 00:01:56.760]  她真的是一個很關心他們的婆婆
[00:01:56.760 --> 00:01:57.720]  說得不好聽
[00:01:57.720 --> 00:01:58.920]  她真的是一個
[00:01:58.920 --> 00:02:01.080]  怎麼說呢?
[00:02:01.080 --> 00:02:04.160]  她真的是一個很精靈的一個屬世婆婆
[00:02:04.160 --> 00:02:08.000]  就是世界女來的
[00:02:08.000 --> 00:02:09.920]  那些事她想得很通透
[00:02:09.920 --> 00:02:11.080]  計算過的
[00:02:11.080 --> 00:02:13.080]  不過人算不如天算
[00:02:13.080 --> 00:02:14.520]  以爲移了民會好
[00:02:14.520 --> 00:02:17.600]  結果就壞了
[00:02:17.600 --> 00:02:19.000]  其實是上帝在呼喚她
[00:02:19.000 --> 00:02:22.720]  但是在現在的情況裏
[00:02:22.720 --> 00:02:24.160]  我不是懵然不知
[00:02:24.160 --> 00:02:26.080]  完全不知道
[00:02:26.080 --> 00:02:27.800]  我比你們更苦
[00:02:27.800 --> 00:02:31.480]  因爲耶和華伸手擊打我
[00:02:31.480 --> 00:02:33.320]  其實耶和華不是伸手擊打她
[00:02:33.320 --> 00:02:37.440]  耶和華是伸手呼喚她回家
[00:02:37.440 --> 00:02:38.520]  但是她看不到
[00:02:38.520 --> 00:02:40.680]  她看到耶和華擊打她
[00:02:40.680 --> 00:02:44.200]  我不知道你有沒有聽過其他牧師講這段聖經
[00:02:44.200 --> 00:02:45.400]  通常都是說
[00:02:45.400 --> 00:02:46.840]  當我們太痛苦的時候
[00:02:46.840 --> 00:02:49.920]  我們看不到上帝和我們招手的那一類
[00:02:49.920 --> 00:02:50.640]  我想不是的
[00:02:50.640 --> 00:02:56.880]  我想她是在反映南無米本身的屬靈狀態是極其差的
[00:02:56.880 --> 00:03:01.120]  就算上帝已經在呼喚她回來
[00:03:01.120 --> 00:03:03.800]  她也是在想很自我中心的想法
[00:03:03.800 --> 00:03:04.600]  她打擊我
[00:03:04.600 --> 00:03:05.400]  她很苦
[00:03:05.400 --> 00:03:07.920]  我們說她心裏面很苦
[00:03:07.920 --> 00:03:10.320]  甚至她對上帝有一種埋怨
[00:03:10.320 --> 00:03:12.000]  一會兒再看
[00:03:12.000 --> 00:03:14.320]  你一會兒看到最後一張圖片
[00:03:14.320 --> 00:03:16.680]  你就什麼都清楚了
[00:03:16.680 --> 00:03:19.240]  兩個媳婦又放聲大哭
[00:03:19.240 --> 00:03:21.360]  我已飽和婆婆吻別
[00:03:21.360 --> 00:03:23.760]  但是老不卻
[00:03:23.760 --> 00:03:26.840]  緊跟着
[00:03:26.840 --> 00:03:27.840]  南無米
[00:03:27.840 --> 00:03:29.000]  一個搞定了
[00:03:29.000 --> 00:03:32.400]  一個被她吹下吹下吹回去了
[00:03:32.400 --> 00:03:34.480]  但是有另外一個死都要跟着她
[00:03:34.480 --> 00:03:36.920]  現在的焦點
[00:03:36.920 --> 00:03:38.960]  如果你現在在做舞臺劇
[00:03:38.960 --> 00:03:41.440]  你打燈要打給誰
[00:03:41.440 --> 00:03:42.200]  老德林
[00:03:42.200 --> 00:03:44.080]  因爲之前還有兩個
[00:03:44.080 --> 00:03:45.360]  現在只剩下一個
[00:03:45.360 --> 00:03:46.800]  你現在打燈
[00:03:46.800 --> 00:03:47.680]  射去哪裏
[00:03:47.680 --> 00:03:48.640]  射去老德的樓
[00:03:48.640 --> 00:03:50.120]  南無米雪看啊
[00:03:50.120 --> 00:03:55.320]  你的嫂嫂已經回她的百姓和她的神明那裏去
[00:03:55.320 --> 00:03:57.080]  你也跟着你嫂嫂回去
[00:03:57.080 --> 00:03:58.400]  你現在打燈的話
[00:03:58.400 --> 00:03:59.760]  如果你在做舞臺劇
[00:03:59.760 --> 00:04:02.840]  不單止是照在老德身上
[00:04:02.840 --> 00:04:06.360]  你另外一邊還要照着神明出來
[00:04:06.360 --> 00:04:06.960]  你明白嗎
[00:04:06.960 --> 00:04:10.080]  你要當你自己在拍戲
[00:04:10.080 --> 00:04:12.200]  第一個燈照在老德身上
[00:04:12.200 --> 00:04:14.680]  然後搖搖暈暈的時候
[00:04:14.680 --> 00:04:18.680]  你見到她的嫂嫂回去了哪裏
[00:04:18.680 --> 00:04:21.080]  回去了神明那裏
[00:04:21.080 --> 00:04:23.960]  所以這個是一個屬靈的試驗
[00:04:23.960 --> 00:04:24.680]  考驗來的
[00:04:24.680 --> 00:04:26.760]  對老德來說
[00:04:26.760 --> 00:04:29.280]  你想想
[00:04:29.280 --> 00:04:32.280]  《老德記》是《聖經》裏面第八本書
[00:04:32.280 --> 00:04:35.520]  《聖經》裏面第二本書是什麼
[00:04:35.520 --> 00:04:37.120]  《蔡及記》
[00:04:37.120 --> 00:04:39.000]  以色列人出了埃及之後
[00:04:39.000 --> 00:04:42.120]  最喜歡做的事情是什麼
[00:04:42.120 --> 00:04:45.320]  就是想拜偶像回去埃及
[00:04:45.320 --> 00:04:48.520]  這個是一個出埃及記的試驗
[00:04:48.520 --> 00:04:50.000]  出埃及記的考驗
[00:04:50.000 --> 00:04:54.960]  看看老德會不會想回到他的偶像那裏
[00:04:54.960 --> 00:04:55.880]  我現在可以說
[00:04:55.880 --> 00:04:57.200]  這個是另外一個考驗
[00:04:57.200 --> 00:04:58.880]  是阿巴拉罕的考驗
[00:04:58.880 --> 00:05:00.080]  因爲你看回歷史
[00:05:00.080 --> 00:05:03.040]  阿巴拉罕在另外一邊
[00:05:03.040 --> 00:05:07.360]  當時他的祖先都是拜偶像的
[00:05:07.360 --> 00:05:09.760]  而阿巴拉罕要成爲阿巴拉罕
[00:05:09.760 --> 00:05:12.800]  他必須要離開他的本族本家
[00:05:12.800 --> 00:05:14.520]  那些偶像
[00:05:14.520 --> 00:05:16.560]  去離開去到應許之地
[00:05:16.560 --> 00:05:21.080]  所以老德現在面對的是兩個考驗
[00:05:21.080 --> 00:05:22.080]  都是屬人的考驗
[00:05:22.080 --> 00:05:23.800]  一個是阿巴拉罕的考驗
[00:05:23.800 --> 00:05:25.920]  另一個是出埃及記的考驗
[00:05:25.920 --> 00:05:28.000]  你現在看看他能不能過得了
[00:05:28.000 --> 00:05:28.720]  如果他能過的話
[00:05:28.720 --> 00:05:31.480]  他是真以色列人了
[00:05:31.480 --> 00:05:32.520]  老德說
[00:05:32.520 --> 00:05:37.160]  不要勸我轉去不跟隨你
[00:05:37.160 --> 00:05:39.840]  老德說
[00:05:39.840 --> 00:05:41.160]  我死都要跟你去
[00:05:41.160 --> 00:05:42.720]  不要叫我回頭
[00:05:42.720 --> 00:05:45.400]  我覺得老德對他的婆婆
[00:05:45.400 --> 00:05:47.000]  對他的黑眼婆婆
[00:05:47.000 --> 00:05:49.680]  是很有禮貌的
[00:05:49.680 --> 00:05:50.840]  如果你讓我說
[00:05:50.840 --> 00:05:51.920]  我就說
[00:05:51.920 --> 00:05:54.520]  撒旦退去吧
[00:05:54.520 --> 00:05:56.240]  因爲
[00:05:56.240 --> 00:05:58.040]  你不體貼神的意思
[00:05:58.040 --> 00:05:59.200]  你體貼人的意思
[00:05:59.200 --> 00:06:00.560]  你明白嗎
[00:06:00.560 --> 00:06:02.320]  所以他的婆婆的問題在哪裏呢
[00:06:02.320 --> 00:06:03.200]  就是這樣
[00:06:03.200 --> 00:06:04.520]  撒旦退去吧
[00:06:04.520 --> 00:06:07.360]  他的婆婆就是體貼人的意思
[00:06:07.360 --> 00:06:09.680]  你可以說他很愛你
[00:06:09.680 --> 00:06:12.200]  但其實他對於屬靈的事情
[00:06:12.200 --> 00:06:13.320]  是懵然不知的
[00:06:13.320 --> 00:06:17.000]  於是他就幫你想人的角度
[00:06:17.000 --> 00:06:22.200]  他看不到上帝的偉大
[00:06:22.200 --> 00:06:25.960]  但是老德相反
[00:06:25.960 --> 00:06:27.200]  他死都要跟他去
[00:06:27.200 --> 00:06:28.400]  他說你往哪裏去
[00:06:28.400 --> 00:06:30.200]  我也要往哪裏去
[00:06:30.200 --> 00:06:31.520]  你在哪裏
[00:06:31.520 --> 00:06:33.520]  我也在哪裏住
[00:06:33.520 --> 00:06:35.360]  你的百姓就是我的百姓
[00:06:35.360 --> 00:06:37.040]  你的神就是我的神
[00:06:37.040 --> 00:06:38.400]  因爲你前面說過
[00:06:38.400 --> 00:06:41.040]  其實是和偶像假神有關係
[00:06:41.040 --> 00:06:42.600]  所以你不要想這個
[00:06:42.600 --> 00:06:44.400]  就是因爲他貼他婆婆
[00:06:44.400 --> 00:06:47.880]  你要開始想是屬靈上的迴轉
[00:06:47.880 --> 00:06:49.680]  他寧死都不會
[00:06:49.680 --> 00:06:52.440]  他決意一定要跟他去
[00:06:52.440 --> 00:06:54.120]  離開他本族本家
[00:06:54.120 --> 00:06:58.400]  他要好像阿巴拉罕一樣
[00:06:58.400 --> 00:06:59.680]  整本聖經裏面
[00:06:59.680 --> 00:07:03.160]  第一個離開本族本家的是阿巴拉罕
[00:07:03.160 --> 00:07:04.120]  上帝的呼喚
[00:07:04.120 --> 00:07:09.560]  而他現在做的是阿巴拉罕所做的事情
[00:07:09.560 --> 00:07:10.640]  你死在哪裏
[00:07:10.640 --> 00:07:11.920]  我也死在哪裏
[00:07:11.920 --> 00:07:13.120]  葬在哪裏
[00:07:13.120 --> 00:07:16.840]  只有死能使你我分離不言
[00:07:16.840 --> 00:07:19.880]  冤耶和華重重的懲罰我
[00:07:19.880 --> 00:07:21.520]  我想你留意一件事
[00:07:21.520 --> 00:07:24.880]  原來老德都要叫上帝做
[00:07:24.880 --> 00:07:26.200]  耶和華你明不明白
[00:07:26.200 --> 00:07:30.000]  在老德記的第一章的終端
[00:07:30.000 --> 00:07:31.400]  我們發現有兩個女人
[00:07:31.400 --> 00:07:35.120]  這兩個女人都呼喚耶和華的名字
[00:07:35.120 --> 00:07:36.720]  一個是南俄米
[00:07:36.720 --> 00:07:38.040]  一個是老德
[00:07:38.040 --> 00:07:40.120]  一個好像跟耶和華很熟
[00:07:40.120 --> 00:07:41.880]  其實一點都不熟
[00:07:41.880 --> 00:07:43.320]  另外一個
[00:07:43.320 --> 00:07:44.560]  這麼有趣
[00:07:44.560 --> 00:07:46.400]  如果你是當時的聽衆
[00:07:46.400 --> 00:07:47.960]  你會說這麼有趣
[00:07:47.960 --> 00:07:50.040]  一個魔壓女子竟然
[00:07:50.040 --> 00:07:52.200]  會知道耶和華的名字
[00:07:52.200 --> 00:07:53.480]  真的假的
[00:07:53.480 --> 00:07:55.480]  那就看下去
[00:07:55.480 --> 00:07:56.320]  你明不明白
[00:07:56.320 --> 00:07:58.440]  當然其實作者告訴你
[00:07:58.440 --> 00:08:01.800]  一個是真的不知道不認識耶和華
[00:08:01.800 --> 00:08:04.800]  另外一個
[00:08:04.800 --> 00:08:08.560]  是認識耶和華的
[00:08:08.560 --> 00:08:10.400]  不認識耶和華的人
[00:08:10.400 --> 00:08:13.680]  就是在《史詩記》裏面的那羣人
[00:08:13.680 --> 00:08:14.640]  你明不明白
[00:08:14.640 --> 00:08:17.800]  你把南俄米扔回《史詩記》
[00:08:17.800 --> 00:08:20.160]  她立刻就入流了
[00:08:20.160 --> 00:08:23.360]  因爲她就是《史詩記》出來的一個女人
[00:08:23.360 --> 00:08:25.200]  我不是故意說她壞
[00:08:25.200 --> 00:08:26.600]  她不是壞的
[00:08:26.600 --> 00:08:28.320]  但她就是屬於《史詩記》的
[00:08:28.320 --> 00:08:30.360]  我們現在說的是《路德記》
[00:08:30.360 --> 00:08:32.840]  我們需要的君王是應該要從
[00:08:32.840 --> 00:08:35.200]  《路德記》的路德出來
[00:08:35.200 --> 00:08:38.200]  而不是從《史詩記》裏面的南俄米出來
[00:08:38.200 --> 00:08:41.160]  所以最後大魏是路德所生
[00:08:41.160 --> 00:08:44.120]  而不是以裏米勒國家出來
[00:08:44.120 --> 00:08:45.760]  你們看到嗎
[00:08:45.760 --> 00:08:46.760]  好 繼續
[00:08:46.760 --> 00:08:52.040]  南俄米不再對她說什麼了
[00:08:52.040 --> 00:08:54.080]  於是二人同行
[00:08:54.080 --> 00:08:55.400]  來到伯利恆
[00:08:55.400 --> 00:08:56.880]  他們到了伯利恆
[00:08:56.880 --> 00:09:01.200]  全城因他們騷動起來
[00:09:01.200 --> 00:09:02.360]  伯利恆們說
[00:09:02.360 --> 00:09:04.520]  這是南俄米嗎
[00:09:04.520 --> 00:09:06.040]  南俄米對他們說
[00:09:06.040 --> 00:09:07.560]  不要叫我南俄米
[00:09:07.560 --> 00:09:08.760]  要叫我馬拉
[00:09:08.760 --> 00:09:12.080]  馬拉就是苦的意思
[00:09:12.080 --> 00:09:17.560]  因爲全能者使我受盡了苦
[00:09:17.560 --> 00:09:19.200]  我滿滿地出去
[00:09:19.200 --> 00:09:22.160]  也或說使我空空地回來
[00:09:22.160 --> 00:09:24.200]  也或說使我受苦
[00:09:24.200 --> 00:09:26.920]  全能者降禍於我
[00:09:26.920 --> 00:09:29.520]  你們爲何還叫我南俄米呢
[00:09:29.520 --> 00:09:32.200]  南俄米的意思是甜
[00:09:32.200 --> 00:09:33.880]  現在變成了苦瓜
[00:09:33.880 --> 00:09:35.160]  苦瓜乾
[00:09:35.160 --> 00:09:36.080]  如果你上個禮拜
[00:09:36.080 --> 00:09:37.440]  兩個禮拜之前在這裏
[00:09:37.440 --> 00:09:38.960]  就知道
[00:09:38.960 --> 00:09:40.960]  這個滿滿地離去
[00:09:40.960 --> 00:09:42.360]  空空地回來
[00:09:42.360 --> 00:09:44.240]  有少少影子
[00:09:44.240 --> 00:09:45.800]  去新疆裏面的
[00:09:45.800 --> 00:09:47.920]  浪子的歸家故事
[00:09:47.920 --> 00:09:50.760]  南俄米最後有沒有歸家呢
[00:09:50.760 --> 00:09:52.880]  說真的我就不太知道
[00:09:52.880 --> 00:09:55.160]  而且我覺得在《路德記》裏沒有交代
[00:09:55.160 --> 00:09:59.120]  但我們知道有一個人歸家了
[00:09:59.120 --> 00:10:00.440]  那個成爲了一個
[00:10:00.440 --> 00:10:02.840]  真的愛上帝的愛主
[00:10:02.840 --> 00:10:06.080]  愛子或者說愛女
[00:10:06.080 --> 00:10:07.240]  那個就是路德
[00:10:07.240 --> 00:10:10.080]  路德是一個真真正正歸家的
[00:10:10.080 --> 00:10:11.360]  OK 還有兩節
[00:10:11.360 --> 00:10:12.880]  最後一節應該說
[00:10:12.880 --> 00:10:14.680]  《路德記》第一章最後一節
[00:10:14.680 --> 00:10:17.520]  南俄米從摩壓地回來了
[00:10:17.520 --> 00:10:20.240]  他的息故摩壓女子
[00:10:20.240 --> 00:10:22.040]  路德跟他在一起
[00:10:22.040 --> 00:10:23.920]  他們到了
[00:10:23.920 --> 00:10:27.640]  伯利恆正式開始收割大麥的時候
[00:10:27.640 --> 00:10:28.400]  有兩件事
[00:10:28.400 --> 00:10:31.280]  第一 收割大麥是好事
[00:10:31.280 --> 00:10:32.880]  饑荒了那麼久
[00:10:32.880 --> 00:10:34.120]  現在收割的時候
[00:10:34.120 --> 00:10:35.000]  再也不是饑荒了
[00:10:35.000 --> 00:10:37.120]  第二
[00:10:37.120 --> 00:10:38.960]  女主角交棒
[00:10:38.960 --> 00:10:40.040]  在這一刻
[00:10:40.040 --> 00:10:43.200]  南俄米再也不做主角了
[00:10:43.200 --> 00:10:44.600]  其實我覺得
[00:10:44.600 --> 00:10:45.960]  南俄米做到第二
[00:10:45.960 --> 00:10:47.240]  就是你做到第四章
[00:10:47.240 --> 00:10:49.360]  你覺得南俄米是在抱孫子的
[00:10:49.360 --> 00:10:50.840]  好像很開心
[00:10:50.840 --> 00:10:53.960]  我覺得他已經是老人家
[00:10:53.960 --> 00:10:57.040]  他的抱孫子不是因爲南俄米抱孫子
[00:10:57.040 --> 00:10:59.840]  是因爲那個舊主的誕生
[00:10:59.840 --> 00:11:03.280]  就是說整個故事到了這個位置
[00:11:03.280 --> 00:11:06.200]  南俄米已經再不重要了
[00:11:06.200 --> 00:11:08.280]  重要的是另一個人
[00:11:08.280 --> 00:11:09.840]  叫做
[00:11:09.840 --> 00:11:11.080]  路德
[00:11:11.080 --> 00:11:12.080]  OK
[00:11:12.080 --> 00:11:13.000]  最後一節
[00:11:13.000 --> 00:11:14.040]  你看完這一節
[00:11:14.040 --> 00:11:16.840]  你就知道整張聖經
[00:11:16.840 --> 00:11:20.720]  能力的力量在哪裏
[00:11:20.720 --> 00:11:23.480]  我們怎麼去明白路德記第一章呢
[00:11:23.480 --> 00:11:25.560]  兩個寡婦的故事
[00:11:25.560 --> 00:11:26.480]  兩個寡婦
[00:11:26.480 --> 00:11:29.280]  你要知道寡婦在聖經裏面
[00:11:29.280 --> 00:11:31.120]  是很重要的
[00:11:31.120 --> 00:11:33.400]  寡婦好不好人
[00:11:33.400 --> 00:11:34.240]  好不好
[00:11:34.240 --> 00:11:36.560]  在上帝眼中好不好
[00:11:36.560 --> 00:11:38.160]  其實如果你看完整本舊的聖經
[00:11:38.160 --> 00:11:41.000]  你就知道上帝是特別愛寡婦的
[00:11:41.000 --> 00:11:45.040]  而且寡婦有點代表上帝的一種忠誠
[00:11:45.040 --> 00:11:46.040]  OK
[00:11:46.040 --> 00:11:47.760]  所以寡婦本身
[00:11:47.760 --> 00:11:49.720]  雖然從人的角度來說很慘
[00:11:49.720 --> 00:11:52.240]  但是上帝特別戀愛寡婦
[00:11:52.240 --> 00:11:55.240]  所以這件事不是一件壞事
[00:11:55.240 --> 00:11:59.160]  第一章是講兩個寡婦的故事
[00:11:59.160 --> 00:12:00.720]  開始的時候你會發覺
[00:12:00.720 --> 00:12:03.120]  這兩個人南俄米和路德
[00:12:03.120 --> 00:12:06.080]  有很多共同點
[00:12:06.080 --> 00:12:06.880]  similarity
[00:12:06.880 --> 00:12:07.760]  很相同的點
[00:12:07.760 --> 00:12:08.640]  第一
[00:12:08.640 --> 00:12:09.720]  兩個都是寡婦
[00:12:09.720 --> 00:12:10.640]  你有沒有發現
[00:12:10.640 --> 00:12:12.320]  兩個都是寡婦
[00:12:12.320 --> 00:12:14.240]  一個老寡婦
[00:12:14.240 --> 00:12:16.880]  一個年輕的寡婦
[00:12:16.880 --> 00:12:18.080]  但是更重要的
[00:12:18.080 --> 00:12:20.600]  一個是友大的寡婦
[00:12:20.600 --> 00:12:23.200]  另外一個是愛邦的寡婦
[00:12:23.200 --> 00:12:25.200]  哪個寡婦更重要呢
[00:12:25.200 --> 00:12:27.400]  當然是友大的寡婦更重要
[00:12:27.400 --> 00:12:31.280]  哪個選擇主角一定是友大的寡婦
[00:12:31.280 --> 00:12:33.280]  第二
[00:12:33.280 --> 00:12:34.960]  有兩件事是很相似的
[00:12:34.960 --> 00:12:37.720]  一個很愛護她的媳婦
[00:12:37.720 --> 00:12:41.280]  另外一個很孝順她的婆婆
[00:12:41.280 --> 00:12:43.360]  你說哪個更靚呢
[00:12:43.360 --> 00:12:45.240]  我也可能會選南俄米
[00:12:45.240 --> 00:12:46.160]  爲什麼呢
[00:12:46.160 --> 00:12:50.200]  因爲媳婦孝順婆婆是應該的
[00:12:50.200 --> 00:12:52.520]  婆婆那麼愛惜媳婦
[00:12:52.520 --> 00:12:53.760]  很少有
[00:12:53.760 --> 00:12:57.000]  我不是說現在21世紀
[00:12:57.000 --> 00:13:00.160]  我說當時的輩分是很重要的
[00:13:00.160 --> 00:13:01.160]  你明白嗎
[00:13:01.160 --> 00:13:05.400]  下面那個孝順婆婆是應該的
[00:13:05.400 --> 00:13:07.040]  但是這個婆婆厲害了
[00:13:07.040 --> 00:13:08.600]  她多愛護媳婦
[00:13:08.600 --> 00:13:10.240]  所以到目前爲止
[00:13:10.240 --> 00:13:13.480]  南俄米絕對是大主角
[00:13:13.480 --> 00:13:14.720]  還有
[00:13:14.720 --> 00:13:18.720]  南俄米是第一個在故事裏呼叫耶和華的名字
[00:13:18.720 --> 00:13:20.160]  他相信耶和華
[00:13:20.160 --> 00:13:24.800]  你總覺得老德是跟隨耶和華而已
[00:13:24.800 --> 00:13:26.160]  這個信一代來的
[00:13:26.160 --> 00:13:27.440]  那個信二代來的
[00:13:27.440 --> 00:13:29.560]  那個不知道跟隨下人而已
[00:13:29.560 --> 00:13:30.600]  OK
[00:13:30.600 --> 00:13:34.760]  現在說的是兩個寡婦的相似
[00:13:34.760 --> 00:13:36.240]  兩個人相似
[00:13:36.240 --> 00:13:37.680]  還有一個相似的地方
[00:13:37.680 --> 00:13:39.760]  但是這個兩個相似的地方
[00:13:39.760 --> 00:13:42.560]  也是開設他們不同的地方
[00:13:42.560 --> 00:13:45.520]  有什麼是相似的呢
[00:13:45.520 --> 00:13:49.360]  這兩個女人都是離開了本地本種的
[00:13:49.360 --> 00:13:50.520]  有沒有感覺到
[00:13:50.520 --> 00:13:54.400]  在故事裏面兩個女人都離開了本地本種
[00:13:54.400 --> 00:13:57.200]  但是離開的方向
[00:13:57.200 --> 00:13:59.160]  是對調的
[00:13:59.160 --> 00:14:02.080]  她離開本地本種去哪裏了
[00:14:02.080 --> 00:14:03.640]  去了摩納地
[00:14:03.640 --> 00:14:05.240]  那個呢
[00:14:05.240 --> 00:14:07.840]  離開摩納地又去哪裏了
[00:14:07.840 --> 00:14:08.800]  認去之地
[00:14:08.800 --> 00:14:09.760]  你看不看到
[00:14:09.760 --> 00:14:12.200]  地理很重要的
[00:14:12.200 --> 00:14:14.600]  所以在下面你會發現
[00:14:14.600 --> 00:14:19.520]  這兩個人的分歧越來越大了
[00:14:19.520 --> 00:14:23.360]  這個很愛護媳婦的婆婆
[00:14:23.360 --> 00:14:25.680]  整天都叫媳婦要回摩納
[00:14:25.680 --> 00:14:27.600]  回去摩納
[00:14:27.600 --> 00:14:30.920]  另外那個很孝順婆婆的媳婦
[00:14:30.920 --> 00:14:32.040]  她要做什麼呢
[00:14:32.040 --> 00:14:35.960]  她要和婆婆一起迴歸猶大
[00:14:35.960 --> 00:14:37.320]  你看到分別嗎
[00:14:37.320 --> 00:14:40.200]  反方向來的
[00:14:40.200 --> 00:14:40.920]  還有哦
[00:14:40.920 --> 00:14:41.800]  還有分別的
[00:14:41.800 --> 00:14:46.600]  還有一些相似有分別的地方
[00:14:46.600 --> 00:14:50.400]  納莫米說上帝擊打我
[00:14:50.400 --> 00:14:51.280]  OK
[00:14:51.280 --> 00:14:53.360]  她從來沒有認過罪
[00:14:53.360 --> 00:14:56.120]  她從來沒有想過爲什麼這些事情會發生
[00:14:56.120 --> 00:14:58.520]  總之就是說上帝擊打她
[00:14:58.520 --> 00:15:00.160]  你有沒有記得
[00:15:00.160 --> 00:15:03.120]  路德都說過一句差不多的話
[00:15:03.120 --> 00:15:04.240]  他說什麼呢
[00:15:04.240 --> 00:15:06.760]  耶和華重罰我
[00:15:06.760 --> 00:15:07.440]  如果什麼
[00:15:07.440 --> 00:15:12.200]  如果我對耶和華不忠
[00:15:12.200 --> 00:15:14.880]  這個人對耶和華已經不忠了
[00:15:14.880 --> 00:15:15.800]  是吧
[00:15:15.800 --> 00:15:18.720]  接着他受了懲罰在那裏賴上帝
[00:15:18.720 --> 00:15:19.560]  OK
[00:15:19.560 --> 00:15:20.920]  那個呢
[00:15:20.920 --> 00:15:24.160]  他現在說我要忠誠至死
[00:15:24.160 --> 00:15:25.480]  跟隨耶和華
[00:15:25.480 --> 00:15:26.960]  去到他子民
[00:15:26.960 --> 00:15:28.320]  去他的地方
[00:15:28.320 --> 00:15:30.000]  如果我不這麼做呢
[00:15:30.000 --> 00:15:30.680]  怨什麼呢
[00:15:30.680 --> 00:15:32.440]  你重重罰我
[00:15:32.440 --> 00:15:34.440]  你看不看到啊
[00:15:34.440 --> 00:15:36.720]  相似的地方
[00:15:36.720 --> 00:15:39.000]  完全不同的地方
[00:15:39.000 --> 00:15:41.840]  還有
[00:15:41.840 --> 00:15:43.200]  一個
[00:15:43.200 --> 00:15:46.600]  他說你叫我馬拉了
[00:15:46.600 --> 00:15:48.240]  我苦瓜乾了
[00:15:48.240 --> 00:15:49.400]  你叫我馬拉
[00:15:49.400 --> 00:15:50.680]  另一個怎麼說呢
[00:15:50.680 --> 00:15:51.440]  甘願受苦
[00:15:51.440 --> 00:15:53.040]  爲什麼我這麼說
[00:15:53.040 --> 00:15:54.640]  因爲如果
[00:15:54.640 --> 00:15:56.320]  他和她去了猶大
[00:15:56.320 --> 00:15:58.720]  他結婚的機會是
[00:15:58.720 --> 00:16:00.120]  很少
[00:16:00.120 --> 00:16:01.400]  你看不看到啊
[00:16:01.400 --> 00:16:02.760]  他預了她要受苦的
[00:16:02.760 --> 00:16:05.440]  他說就算我受盡折磨
[00:16:05.440 --> 00:16:08.240]  我也要去這個認許之地
[00:16:08.240 --> 00:16:09.480]  你看到分別了嗎
[00:16:09.480 --> 00:16:11.360]  一個呢
[00:16:11.360 --> 00:16:12.160]  其實他都
[00:16:12.160 --> 00:16:13.640]  我不知道他還有沒有米
[00:16:13.640 --> 00:16:15.040]  可能都沒有了
