
[00:00:00.000 --> 00:00:05.300]  今年我們崇拜讀的聖經在二挫書裏面
[00:04:25.000 --> 00:04:28.320]  原主來的時候要怎樣處置
[00:04:28.320 --> 00:04:29.560]  這些玄乎呢
[00:04:29.560 --> 00:04:30.960]  他們說
[00:04:30.960 --> 00:04:32.280]  要下毒手
[00:04:32.280 --> 00:04:33.720]  除滅那些惡人
[00:04:33.720 --> 00:04:35.040]  將葡萄園
[00:04:35.040 --> 00:04:36.760]  令租給那按著
[00:04:36.760 --> 00:04:38.480]  時候交果子的玄乎
[00:04:38.480 --> 00:04:40.520]  所以我告訴你們
[00:04:40.520 --> 00:04:42.440]  神的國必從你們奪去
[00:04:42.440 --> 00:04:44.560]  賜給那能結果子的百姓
[00:04:44.560 --> 00:04:47.480]  誰吊在這個石頭上
[00:04:48.560 --> 00:04:49.760]  必要跌碎
[00:04:49.760 --> 00:04:52.440]  這石頭吊在誰的身上
[00:04:52.440 --> 00:04:54.960]  就要把誰砸得氣爛
[00:04:54.960 --> 00:04:58.160]  祭司長和法律才人聽見他的比喻
[00:04:58.160 --> 00:05:00.920]  就看出他是指著他們說的
[00:05:00.920 --> 00:05:02.920]  他們想要捉拿他
[00:05:02.920 --> 00:05:04.400]  只是怕眾人
[00:05:04.400 --> 00:05:07.480]  因為眾人以為他為先知
[00:05:07.480 --> 00:05:11.160]  所以色別人他們這班
[00:05:11.160 --> 00:05:14.480]  很熟讀聖經話語的領袖
[00:05:14.480 --> 00:05:16.880]  神所揀選的僕人
[00:05:17.680 --> 00:05:19.520]  多次的令神失望
[00:05:19.520 --> 00:05:22.000]  在這裡的比喻裡面看到
[00:05:22.000 --> 00:05:25.160]  神過去派了很多的先知
[00:05:25.160 --> 00:05:26.520]  很多的僕人
[00:05:26.520 --> 00:05:27.960]  去到以色列人的當中
[00:05:27.960 --> 00:05:29.480]  去提醒教導他們
[00:05:29.480 --> 00:05:31.920]  他們不一而再這樣去打他
[00:05:31.920 --> 00:05:33.000]  殺他
[00:05:33.000 --> 00:05:35.440]  甚至將神的兒子
[00:05:35.440 --> 00:05:37.280]  都被他們殺害
[00:05:37.280 --> 00:05:40.160]  所以他們實在是
[00:05:40.160 --> 00:05:42.520]  難捨其責
[00:05:42.520 --> 00:05:44.800]  難辭其咎
[00:05:48.240 --> 00:05:50.800]  從二創下書四十一章的二十一節開始
[00:05:50.800 --> 00:05:51.640]  我們看到
[00:05:51.640 --> 00:05:53.120]  對世人那種的
[00:05:53.120 --> 00:05:54.400]  沒有指望
[00:05:54.400 --> 00:05:55.400]  那種的絕望
[00:05:55.400 --> 00:05:57.040]  聖經裡面說
[00:05:57.040 --> 00:05:58.760]  看你們屬乎虛無
[00:05:58.760 --> 00:06:01.920]  你們的作為也屬乎虛空
[00:06:01.920 --> 00:06:03.680]  但是也給我們看到
[00:06:03.680 --> 00:06:05.440]  神的應許的盼望
[00:06:05.440 --> 00:06:06.360]  在第二十七節
[00:06:06.360 --> 00:06:09.240]  我要將一位報好信息的
[00:06:09.240 --> 00:06:10.680]  賜給耶路撒冷
[00:06:10.680 --> 00:06:12.840]  神的僕人的出現
[00:06:12.840 --> 00:06:15.760]  將真理會傳於萬邦
[00:06:16.800 --> 00:06:18.160]  然後就到我們
[00:06:18.160 --> 00:06:21.600]  剛才讀到的四十二章一道四節
[00:06:21.600 --> 00:06:23.360]  神的僕人
[00:06:23.360 --> 00:06:25.040]  神所扶持
[00:06:25.040 --> 00:06:27.000]  所揀選心裡喜悅的
[00:06:27.000 --> 00:06:30.160]  他將公理傳給外邦
[00:06:30.160 --> 00:06:31.240]  他不圈讓
[00:06:31.240 --> 00:06:31.960]  不揚聲
[00:06:31.960 --> 00:06:34.440]  也不使街上聽見大力聲音
[00:06:34.440 --> 00:06:35.960]  壓傷的爐位
[00:06:35.960 --> 00:06:37.080]  他不折斷
[00:06:37.080 --> 00:06:38.440]  將殘的燈火
[00:06:38.440 --> 00:06:39.520]  他不催滅
[00:06:39.520 --> 00:06:40.720]  他憑真實
[00:06:40.720 --> 00:06:42.320]  將公理傳開
[00:06:42.320 --> 00:06:43.640]  他不灰心
[00:06:43.640 --> 00:06:44.720]  也不喪膽
[00:06:45.000 --> 00:06:47.000]  直到他在地上切合公理
[00:06:47.000 --> 00:06:49.880]  海島都等候他的訓誨
[00:06:49.880 --> 00:06:53.680]  在十節更加有提到
[00:06:53.680 --> 00:06:55.720]  海島地極
[00:06:55.720 --> 00:06:57.800]  都要齊聲歌唱
[00:06:57.800 --> 00:06:58.880]  讚美神
[00:06:58.880 --> 00:06:59.960]  直到地極
[00:06:59.960 --> 00:07:03.560]  給我們看到
[00:07:03.560 --> 00:07:04.280]  這裡的
[00:07:04.280 --> 00:07:05.600]  由絕望
[00:07:05.600 --> 00:07:06.840]  去到盼望
[00:07:06.840 --> 00:07:08.160]  的信息
[00:07:08.160 --> 00:07:10.320]  然後就到我們今天
[00:07:10.320 --> 00:07:11.840]  的四十二章
[00:07:11.840 --> 00:07:12.920]  十四節
[00:07:12.920 --> 00:07:14.360]  去到的廿五節
[00:07:14.720 --> 00:07:16.720]  我們一起讀十四到十七節
[00:07:16.720 --> 00:07:17.600]  我們一起讀
[00:07:17.600 --> 00:07:17.920]  預備
[00:07:17.920 --> 00:07:18.960]  一 二 三
[00:07:18.960 --> 00:07:25.360]  現在我要喊叫
[00:07:25.360 --> 00:07:27.040]  像產難的婦人
[00:07:27.040 --> 00:07:29.920]  我要急氣如泉河
[00:07:29.920 --> 00:07:33.800]  我要使大山小江變為荒牆
[00:07:33.800 --> 00:07:36.760]  使岐上的花草都枯乾
[00:07:36.760 --> 00:07:40.080]  我要使江汗變為舟島
[00:07:40.080 --> 00:07:42.160]  使水池都乾涸
[00:07:43.040 --> 00:07:45.800]  我要引核子行不認識的道
[00:07:45.800 --> 00:07:48.480]  領他們走不知道的路
[00:07:48.480 --> 00:07:52.200]  在他們面前使黑暗變為光明
[00:07:52.200 --> 00:07:54.640]  使彎曲變為平直
[00:07:54.640 --> 00:07:56.680]  這些事我都要行
[00:07:56.680 --> 00:07:58.760]  並不離棄他們
[00:07:58.760 --> 00:08:01.040]  依靠雕刻的偶像
[00:08:01.040 --> 00:08:03.480]  要著作的偶像說
[00:08:03.480 --> 00:08:05.040]  你是我們的神
[00:08:05.040 --> 00:08:07.160]  這等人要退後
[00:08:07.160 --> 00:08:08.800]  傳言蒙羞
[00:08:08.800 --> 00:08:12.520]  在這裡的經文裡面描述到
[00:08:13.040 --> 00:08:16.120]  主耶穌在當中的這個僕人
[00:08:16.120 --> 00:08:19.800]  上帝對以色列人的那種的不滿
[00:08:19.800 --> 00:08:22.560]  祂閉口不言
[00:08:22.560 --> 00:08:23.600]  忍不住
[00:08:23.600 --> 00:08:25.960]  祂許久閉口不言
[00:08:25.960 --> 00:08:26.760]  靜默不語
[00:08:26.760 --> 00:08:28.440]  現在就要喊叫
[00:08:28.440 --> 00:08:31.200]  好像這個產難的婦人一樣
[00:08:31.200 --> 00:08:33.080]  心急如泉河
[00:08:33.080 --> 00:08:34.720]  好像臨盆的婦女
[00:08:34.720 --> 00:08:36.480]  受盡痛苦的煎熬
[00:08:36.480 --> 00:08:39.880]  耶穌要以一個戰士的身份去出擊
[00:08:40.600 --> 00:08:43.200]  祂要眷顧祂的子民
[00:08:43.200 --> 00:08:48.800]  雖然以色列人多次的不信
[00:08:48.800 --> 00:08:52.160]  甚至依靠偶像其他國家的力量
[00:08:52.160 --> 00:08:55.960]  但是神仍然眷顧祂的子民
[00:08:55.960 --> 00:08:59.840]  祂親自的打破沉默
[00:08:59.840 --> 00:09:02.720]  並且計劃著整個世界的變化
[00:09:02.720 --> 00:09:06.520]  世上有需要的人都得到眷顧
[00:09:07.520 --> 00:09:10.600]  第十七節祂說拜偶像依靠虛無的人
[00:09:10.600 --> 00:09:12.920]  他們將會受到羞辱
[00:09:12.920 --> 00:09:16.440]  神應許必會將祂的榮耀
[00:09:16.440 --> 00:09:19.760]  必不會將祂的榮耀歸給那些假神
[00:09:19.760 --> 00:09:22.680]  就好像第八節說到
[00:09:22.680 --> 00:09:26.120]  不將我的榮耀歸給假神
[00:09:26.120 --> 00:09:29.400]  也不將我的稱讚歸給雕刻的偶像
[00:09:29.400 --> 00:09:33.040]  第十二節說到將榮耀歸給耶和華
[00:09:33.040 --> 00:09:35.720]  在海島裡面傳揚祂的榮耀
[00:09:35.720 --> 00:09:38.560]  在海島裡面傳揚祂的重讚
[00:09:38.560 --> 00:09:41.840]  所以這裡不斷的重複
[00:09:41.840 --> 00:09:43.520]  由沒有盼望
[00:09:43.520 --> 00:09:45.120]  由絕望
[00:09:45.120 --> 00:09:47.840]  去到有盼望的訊息
[00:09:47.840 --> 00:09:52.560]  然後第四十二章的十八節
[00:09:52.560 --> 00:09:58.080]  他就再一次回到現今以色列子民的綱頸
[00:09:58.080 --> 00:10:03.720]  這兩段經文都借著一個核子的比喻
[00:10:03.720 --> 00:10:05.320]  來連結起來
[00:10:05.320 --> 00:10:07.680]  在十六節 十八節 十九節
[00:10:07.680 --> 00:10:11.240]  都看到核子耳聾這些說話
[00:10:11.240 --> 00:10:14.800]  以色列人他們真論著
[00:10:14.800 --> 00:10:16.800]  誰是核子
[00:10:16.800 --> 00:10:21.320]  在他們的艱難 困難的裡面
[00:10:21.320 --> 00:10:23.880]  他們似乎看不到上帝的作為的時候
[00:10:23.880 --> 00:10:27.200]  他們覺得上帝好像沉默
[00:10:27.200 --> 00:10:28.920]  好像核子一樣
[00:10:28.920 --> 00:10:31.080]  這個段落的描述
[00:10:31.080 --> 00:10:33.640]  在四十章的時候已經出現
[00:10:34.200 --> 00:10:36.680]  二十七節 雅各阿里為何說
[00:10:36.680 --> 00:10:38.920]  我的道路向耶華隱藏
[00:10:38.920 --> 00:10:40.520]  以色列阿里為何言
[00:10:40.520 --> 00:10:43.280]  我的冤屈 神並不查問
[00:10:43.280 --> 00:10:45.200]  以色列人質疑
[00:10:45.200 --> 00:10:47.720]  為什麼上帝對以色列人的困境
[00:10:47.720 --> 00:10:50.720]  是如此的核眼耳聾
[00:10:50.720 --> 00:10:53.960]  彷彿聽不到 看不到他們的呼求
[00:10:53.960 --> 00:10:55.640]  以色列人的苦難
[00:10:55.640 --> 00:10:57.280]  為什麼上帝沒有回應呢
[00:10:57.280 --> 00:10:59.640]  但是上帝的回答
[00:10:59.640 --> 00:11:03.160]  卻明言核眼耳聾的不是上帝
[00:11:03.160 --> 00:11:04.920]  而是百姓他們自己
[00:11:04.920 --> 00:11:07.120]  上帝已經賜下了律法
[00:11:07.120 --> 00:11:09.800]  但是百姓他們卻不服從
[00:11:09.800 --> 00:11:13.240]  不聆聽 就好像耳聾眼核一樣
[00:11:13.240 --> 00:11:15.480]  在第十八節
[00:11:15.480 --> 00:11:17.880]  你們者耳聾的聽罷
[00:11:17.880 --> 00:11:19.880]  你們者眼核的看罷
[00:11:19.880 --> 00:11:21.360]  使你們能看見
[00:11:21.360 --> 00:11:23.440]  誰給我的僕人眼核呢
[00:11:23.440 --> 00:11:25.840]  誰給我差遣的使者耳聾呢
[00:11:25.840 --> 00:11:28.480]  誰黑眼將乃與我和好的呢
[00:11:28.480 --> 00:11:31.760]  誰黑眼將耶華的僕人呢
[00:11:33.280 --> 00:11:35.400]  你看見許多事卻不領會
[00:11:35.400 --> 00:11:37.600]  耳朵開通卻不聽見
[00:11:37.600 --> 00:11:39.840]  耶華因自己公義的緣故
[00:11:39.840 --> 00:11:43.680]  喜歡使律法為大為尊
[00:11:43.680 --> 00:11:46.280]  但這百姓是被搶被奪的
[00:11:46.280 --> 00:11:50.040]  都老聾在坑中隱藏在獄裡
[00:11:50.040 --> 00:11:53.720]  他們作掠物無人拯救
[00:11:53.720 --> 00:11:56.680]  作老物無人說交還
[00:11:56.680 --> 00:11:58.920]  神的僕人 以色列人
[00:11:58.920 --> 00:12:01.720]  他們是耳聾眼核的僕人
[00:12:01.720 --> 00:12:04.960]  他們有律法卻是不服從
[00:12:04.960 --> 00:12:07.320]  不聆聽不遵行
[00:12:07.320 --> 00:12:09.280]  許多事他們都不領會
[00:12:09.280 --> 00:12:10.720]  有耳的聽不到
[00:12:10.720 --> 00:12:12.920]  有眼的也看不見
[00:12:12.920 --> 00:12:15.880]  百姓變為被搶奪
[00:12:15.880 --> 00:12:17.960]  被放在老聾的當中
[00:12:17.960 --> 00:12:20.200]  在坑中在獄裡
[00:12:20.200 --> 00:12:21.680]  無人拯救
[00:12:21.680 --> 00:12:24.000]  作老物無人交還
[00:12:24.000 --> 00:12:27.000]  耳聾眼核代表著
[00:12:27.000 --> 00:12:30.600]  以色列人那種的頑僅 愚鈍
[00:12:30.600 --> 00:12:33.320]  就像耶穌時代習避那些民事
[00:12:33.320 --> 00:12:34.600]  法律賽人一樣
[00:12:34.600 --> 00:12:36.240]  他們熟悉律法
[00:12:36.240 --> 00:12:41.000]  他們一再扭曲律法的意思
[00:12:41.000 --> 00:12:42.760]  只講大道理
[00:12:42.760 --> 00:12:46.440]  就完全無視神子民應該要有
[00:12:46.440 --> 00:12:49.960]  流露出那種內在生命的質素
[00:12:49.960 --> 00:12:52.840]  那種的見證
[00:12:52.840 --> 00:12:56.560]  正正就是核子領核子的荒謬
[00:12:56.560 --> 00:13:02.000]  也不知道自己是核子那種的悲哀
[00:13:02.000 --> 00:13:04.760]  的確作為有能力
[00:13:04.760 --> 00:13:07.880]  可以明白聖經的話語的人
[00:13:07.880 --> 00:13:10.120]  並且我們要講解聖經真理的人
[00:13:10.120 --> 00:13:13.160]  我們的確是責無旁貸
[00:13:13.160 --> 00:13:15.600]  的確是要謹慎小心
[00:13:15.600 --> 00:13:19.040]  時刻的警醒留心
[00:13:19.040 --> 00:13:22.280]  同時對於掌握真理
[00:13:22.280 --> 00:13:27.040]  我們需要持開放和謙卑受教的心
[00:13:27.040 --> 00:13:31.120]  因為我們也不能夠擁有真理
[00:13:31.120 --> 00:13:34.440]  我們也不能夠代表真理去說話
[00:13:34.440 --> 00:13:38.320]  而是要由真理去自己教導啟迪
[00:13:38.320 --> 00:13:40.080]  以及引導我們
[00:13:40.080 --> 00:13:43.840]  所以我們更加要全謙卑的心去領受
[00:13:43.840 --> 00:13:47.960]  持開放的心靈去聆聽 去聽從
[00:13:47.960 --> 00:13:49.840]  也要留意自己的教導
[00:13:49.840 --> 00:13:52.560]  是否與自己的行為一致
[00:13:52.560 --> 00:13:53.960]  要言行合一
[00:13:53.960 --> 00:13:55.800]  不是說一套做一套
[00:13:55.800 --> 00:13:57.800]  嚴人寬己
[00:13:57.800 --> 00:14:00.720]  反而應該是要律己寬人
[00:14:00.720 --> 00:14:03.800]  待人以善
[00:14:03.800 --> 00:14:07.720]  我們作為現代人的確是不能夠逃避責任
[00:14:07.720 --> 00:14:10.440]  我們大部分都擁有閱讀
[00:14:10.440 --> 00:14:13.520]  或者聆聽的能力
[00:14:13.520 --> 00:14:15.600]  我們就不能夠說我們聽不明白
[00:14:15.600 --> 00:14:20.040]  看不明白神的話語在袖手旁觀
[00:14:20.040 --> 00:14:22.400]  做不到神清楚讓我們知道的要求
[00:14:22.400 --> 00:14:25.840]  對神僕人的要求
[00:14:25.840 --> 00:14:27.600]  其實現在有很多方法
[00:14:27.600 --> 00:14:29.680]  讓我們明白神的話語
[00:14:29.680 --> 00:14:32.560]  一開啟Apps、電話
[00:14:32.560 --> 00:14:35.680]  你就可以看到、聽到聖經
[00:14:35.680 --> 00:14:39.640]  我們可以有很多方法報道一些不同的課堂
[00:14:39.640 --> 00:14:44.600]  或者上網聽一些不同的講員說一些訊息
[00:14:44.600 --> 00:14:48.280]  明白神自己話語的心意
[00:14:48.280 --> 00:14:50.640]  我們有很多方法去讀、去聽
[00:14:50.640 --> 00:14:54.480]  很多可以身體力行去做見證的機會
[00:14:54.480 --> 00:15:00.120]  就是我們有時往往太多的藉口去避
[00:15:00.120 --> 00:15:03.840]  太累了、太忙了、太噁心了
[00:15:03.840 --> 00:15:07.240]  好像很奇怪這樣
[00:15:07.240 --> 00:15:08.520]  久而久之
[00:15:08.520 --> 00:15:09.920]  我們連自己是不是一個基督徒
[00:15:09.920 --> 00:15:11.760]  我們都可能懷疑
[00:15:11.760 --> 00:15:15.640]  甚至其他的人都不會知道你有基督徒
[00:15:15.640 --> 00:15:20.800]  都不覺得你和他們有什麼分別
[00:15:20.800 --> 00:15:22.240]  對於以色列百姓
[00:15:22.240 --> 00:15:25.720]  他們沒有將律法為大、為尊
[00:15:25.720 --> 00:15:28.600]  心裡面、靈裡面、處於黑暗的裡面
[00:15:28.600 --> 00:15:31.520]  又離棄真道、敬拜假神
[00:15:31.520 --> 00:15:35.920]  甚至依靠其他的國家勢力、權力
[00:15:35.920 --> 00:15:38.720]  最終他們被擄他國
[00:15:38.720 --> 00:15:43.760]  處於無助、被剝奪主權的狀態之下
[00:15:43.760 --> 00:15:47.920]  聖經裡面說到被搶、被奪、被擄
[00:15:47.920 --> 00:15:50.920]  在坑中、隱藏在獄的裡面
[00:15:50.920 --> 00:15:53.960]  作了敵人的掠物、無人拯救
[00:15:53.960 --> 00:15:59.240]  作了敵人的魯物、無人說要歸還
[00:15:59.240 --> 00:16:01.320]  當撫心自問
[00:16:01.320 --> 00:16:06.800]  我們其實和以色列人可能都是差不多
[00:16:06.800 --> 00:16:10.280]  我們對神的話語的態度可能都是一樣
[00:16:10.280 --> 00:16:14.880]  我們都可能很多時候都是耳聾眼黑
[00:16:14.880 --> 00:16:17.000]  或者是聽得太多
[00:16:17.000 --> 00:16:18.920]  去到一個麻木的地步
[00:16:18.920 --> 00:16:23.520]  以其他不同的事情、不同的物件、不同的事物
[00:16:23.520 --> 00:16:29.200]  不同你所關注的東西去代替了神
[00:16:29.200 --> 00:16:32.000]  二十三到二十五節
[00:16:32.000 --> 00:16:34.760]  我們一起讀吧,預備,一二三
[00:16:34.760 --> 00:16:37.960]  你們中間誰肯執以聽恥
[00:16:37.960 --> 00:16:41.800]  誰肯留心而聽,以防將來呢?
[00:16:41.800 --> 00:16:45.000]  誰將瓦割交出當作魯物
[00:16:45.000 --> 00:16:47.880]  將以色列交給搶奪的呢?
[00:16:47.880 --> 00:16:49.840]  豈不是耶和華嗎?
[00:16:49.840 --> 00:16:52.680]  就是我們所得罪的那位
[00:16:52.680 --> 00:16:55.240]  他們不肯遵恨他的道
[00:16:55.240 --> 00:16:57.600]  也不聽從他的訓誨
[00:16:57.600 --> 00:17:01.480]  所以他將猛烈的怒氣和真正的勇力
[00:17:01.480 --> 00:17:04.200]  傾倒在以色列的身上
[00:17:04.200 --> 00:17:06.880]  在他四周如火著起
[00:17:06.880 --> 00:17:08.320]  他還不知道
[00:17:08.320 --> 00:17:09.400]  燒著他
[00:17:09.400 --> 00:17:12.280]  他也不介意
[00:17:12.280 --> 00:17:13.760]  經文裡面說到神的憤怒
[00:17:13.760 --> 00:17:17.680]  在以色列人的身上一而再地出現
[00:17:17.680 --> 00:17:20.400]  他們四周如火著起
[00:17:20.400 --> 00:17:21.600]  而諷刺的是
[00:17:21.600 --> 00:17:23.440]  他們竟然不知道
[00:17:23.440 --> 00:17:26.240]  燒著他們竟然不介意
[00:17:26.240 --> 00:17:27.240]  另一個譯本呢
[00:17:27.240 --> 00:17:31.040]  和合本修正版裡面說到他們不在意
[00:17:31.040 --> 00:17:34.000]  新譯本裡面說到他們不放在心裡面
[00:17:34.000 --> 00:17:36.000]  我喜歡現代中文譯本的翻譯
[00:17:36.000 --> 00:17:38.440]  它說風火困住我們
[00:17:38.440 --> 00:17:41.520]  我們依舊沒有學到教訓
[00:17:41.520 --> 00:17:43.280]  烈焰焚燒我們
[00:17:43.280 --> 00:17:47.280]  我們仍然麻木不仁
[00:17:47.280 --> 00:17:49.040]  在以塞亞的時代
[00:17:49.040 --> 00:17:51.080]  北角已經被亞述所滅
[00:17:51.080 --> 00:17:54.360]  耶路撒冷也曾經差點沒有了
[00:17:54.360 --> 00:17:55.920]  在這個背景之下
[00:17:55.920 --> 00:17:57.600]  以塞亞所傳的信息
[00:17:57.600 --> 00:17:59.640]  還有誰會聽呢?
[00:17:59.640 --> 00:18:00.800]  會不會因為他的勸告
[00:18:00.800 --> 00:18:05.000]  就可以引發以色列人質疑而聽上帝的話呢?
[00:18:05.000 --> 00:18:10.840]  而不需要成為後來巴比倫的老物呢?
