
[00:00:00.000 --> 00:00:02.000]  聖經給我們一個影響
[00:06:16.000 --> 00:06:18.000]  克勝過不同的困難呢
[00:06:18.000 --> 00:06:19.000]  在艱難的裡面
[00:06:19.000 --> 00:06:20.000]  怎樣可以挺進
[00:06:20.000 --> 00:06:21.000]  繼續向前呢
[00:06:21.000 --> 00:06:24.000]  我想透過前面的第八節開始
[00:06:24.000 --> 00:06:26.000]  一路去到第二十節
[00:06:26.000 --> 00:06:31.000]  路斯德城的經歷和反省記錄
[00:06:31.000 --> 00:06:33.000]  我們去看看兩種不同的艱難
[00:06:33.000 --> 00:06:36.000]  怎樣可以勝過和克服
[00:06:36.000 --> 00:06:39.000]  請大家打開前面的第八節開始
[00:06:39.000 --> 00:06:40.000]  第八節
[00:06:40.000 --> 00:06:44.000]  主要我想大家讀一下第一段
[00:06:44.000 --> 00:06:45.000]  比較長一點
[00:06:45.000 --> 00:06:46.000]  第一段是講事件的
[00:06:46.000 --> 00:06:49.000]  第八節一路去到第十八節
[00:06:49.000 --> 00:06:51.000]  第八節到十八節
[00:06:51.000 --> 00:06:53.000]  我們一起讀一次這段聖經
[00:06:53.000 --> 00:06:54.000]  請
[00:06:54.000 --> 00:07:05.000]  (聖經)
[00:07:05.000 --> 00:07:08.000]  見他有信心可得全愈
[00:07:08.000 --> 00:07:09.000]  就大聲說
[00:07:09.000 --> 00:07:12.000]  你起來兩腳站直
[00:07:12.000 --> 00:07:15.000]  那人就跳起來而行走
[00:07:15.000 --> 00:07:18.000]  眾人看見保羅所作的事
[00:07:18.000 --> 00:07:21.000]  就用屢高低低大聲說
[00:07:21.000 --> 00:07:24.000]  有上帝積聚人影
[00:07:24.000 --> 00:07:26.000]  降臨在我們中間了
[00:07:26.000 --> 00:07:29.000]  於是稱巴拿巴為雕師
[00:07:29.000 --> 00:07:31.000]  稱保羅為希爾米
[00:07:31.000 --> 00:07:34.000]  因為貪說話受害領受
[00:07:34.000 --> 00:07:37.000]  (聖經)
[00:07:37.000 --> 00:07:41.000]  天長牛拿著花圈來到門前
[00:07:41.000 --> 00:07:44.000]  要同眾人向仕途端祭
[00:07:44.000 --> 00:07:47.000]  巴拿巴保羅意仕途的見
[00:07:47.000 --> 00:07:49.000]  就撕裂衣裳
[00:07:49.000 --> 00:07:52.000]  要眾人中間喊著說
[00:07:52.000 --> 00:07:55.000]  諸君為甚麼作這事呢
[00:07:55.000 --> 00:07:56.000]  我們也是人
[00:07:56.000 --> 00:07:58.000]  聖情和你們一樣
[00:07:58.000 --> 00:08:01.000]  我們傳福音給你們
[00:08:01.000 --> 00:08:04.000]  是叫你們全聚在四位望
[00:08:04.000 --> 00:08:06.000]  虧向上蒼天天地
[00:08:06.000 --> 00:08:10.000]  海和地中萬物的永生上帝
[00:08:10.000 --> 00:08:12.000]  他們在從前的世代
[00:08:12.000 --> 00:08:15.000]  任憑萬國各行祈禱
[00:08:15.000 --> 00:08:18.000]  然而為自己未嘗不顯出證據來
[00:08:18.000 --> 00:08:21.000]  就如神的恩師恩惠
[00:08:21.000 --> 00:08:23.000]  從天降月神賜豐年
[00:08:23.000 --> 00:08:27.000]  叫你們飲食飽足滿心喜樂
[00:08:27.000 --> 00:08:29.000]  二人說了這話心說
[00:08:29.000 --> 00:08:31.000]  因緊的攔住眾人
[00:08:31.000 --> 00:08:34.000]  不見際於他們
[00:08:34.000 --> 00:08:37.000]  記載了一個神蹟
[00:08:37.000 --> 00:08:41.000]  一個人天生就跛了
[00:08:41.000 --> 00:08:43.000]  從來未懂得行路
[00:08:43.000 --> 00:08:45.000]  他聽保羅來到那個城裡
[00:08:45.000 --> 00:08:48.000]  路斯德裡面一直聽
[00:08:48.000 --> 00:08:52.000]  曾經說保羅看到這個人有信心
[00:08:52.000 --> 00:08:53.000]  可得全愈
[00:08:53.000 --> 00:08:55.000]  即是說他有一種得著全愈的信心
[00:08:55.000 --> 00:08:57.000]  所以保羅就跟他說
[00:08:57.000 --> 00:08:58.000]  叫他怎樣
[00:08:58.000 --> 00:09:01.000]  你起來站直你的腿
[00:09:01.000 --> 00:09:03.000]  那個人是這樣的反應
[00:09:03.000 --> 00:09:05.000]  他不但起來
[00:09:05.000 --> 00:09:07.000]  他跳起來
[00:09:07.000 --> 00:09:10.000]  然後就行走了
[00:09:10.000 --> 00:09:13.000]  其實這個神蹟
[00:09:13.000 --> 00:09:15.000]  不知道有沒有令你想起另一個神蹟
[00:09:15.000 --> 00:09:17.000]  跟他很相似
[00:09:17.000 --> 00:09:19.000]  美門事件
[00:09:19.000 --> 00:09:21.000]  這個反應最快
[00:09:21.000 --> 00:09:22.000]  美門事件裡面
[00:09:22.000 --> 00:09:25.000]  彼得同樣做了一個很相似的神蹟
[00:09:25.000 --> 00:09:27.000]  就是美門門口一個人
[00:09:27.000 --> 00:09:28.000]  也是很久了
[00:09:28.000 --> 00:09:29.000]  做行乞的
[00:09:29.000 --> 00:09:30.000]  彼得說
[00:09:30.000 --> 00:09:32.000]  金黃雲我都沒有
[00:09:32.000 --> 00:09:33.000]  我將我所有給你
[00:09:33.000 --> 00:09:34.000]  叫他起來行走
[00:09:34.000 --> 00:09:35.000]  這個事件
[00:09:35.000 --> 00:09:36.000]  那個事件
[00:09:36.000 --> 00:09:38.000]  那個人好起來行走之後
[00:09:38.000 --> 00:09:40.000]  帶來很大的震撼
[00:09:40.000 --> 00:09:41.000]  一個神蹟很大的震撼
[00:09:41.000 --> 00:09:43.000]  接著彼得就講了一篇道
[00:09:43.000 --> 00:09:45.000]  然後有三千個人信主
[00:09:45.000 --> 00:09:46.000]  一次過
[00:09:46.000 --> 00:09:48.000]  這個這麼相似的神蹟
[00:09:48.000 --> 00:09:50.000]  去到這個路斯德的地方
[00:09:50.000 --> 00:09:52.000]  同樣這個人
[00:09:52.000 --> 00:09:53.000]  得意字
[00:09:53.000 --> 00:09:54.000]  得意字
[00:09:54.000 --> 00:09:56.000]  起來行走
[00:09:56.000 --> 00:09:58.000]  這個人是從來都沒有行過的
[00:09:58.000 --> 00:10:00.000]  出世已經跛了
[00:10:00.000 --> 00:10:02.000]  有人就估計他應該是行乞
[00:10:02.000 --> 00:10:03.000]  應該都是差不多的
[00:10:03.000 --> 00:10:04.000]  古代的社會
[00:10:04.000 --> 00:10:05.000]  這個殘疾的人士
[00:10:05.000 --> 00:10:06.000]  他沒有工作能力
[00:10:06.000 --> 00:10:07.000]  靠什麼生活呢
[00:10:07.000 --> 00:10:08.000]  如果家人照顧不到的話
[00:10:08.000 --> 00:10:10.000]  通常都是要行乞
[00:10:10.000 --> 00:10:12.000]  結果他可以怎樣
[00:10:12.000 --> 00:10:13.000]  很興奮的記載他
[00:10:13.000 --> 00:10:14.000]  彈起
[00:10:14.000 --> 00:10:15.000]  行走
[00:10:15.000 --> 00:10:17.000]  如果你見到這個神蹟
[00:10:17.000 --> 00:10:19.000]  你估計一下後果會怎樣
[00:10:19.000 --> 00:10:22.000]  真的很厲害
[00:10:22.000 --> 00:10:24.000]  耶穌神真的很厲害
[00:10:24.000 --> 00:10:26.000]  應該有很多人歸主
[00:10:26.000 --> 00:10:28.000]  很多人馬上會信耶穌
[00:10:28.000 --> 00:10:30.000]  沒有三千都有一千
[00:10:30.000 --> 00:10:32.000]  不過很奇怪
[00:10:32.000 --> 00:10:35.000]  這次這個神蹟的結果是怎樣的呢
[00:10:35.000 --> 00:10:37.000]  那裡的人看完之後
[00:10:37.000 --> 00:10:38.000]  當然都很驚訝
[00:10:38.000 --> 00:10:40.000]  他們反應就是
[00:10:40.000 --> 00:10:42.000]  你這兩個使徒
[00:10:42.000 --> 00:10:43.000]  兩個人
[00:10:43.000 --> 00:10:44.000]  這個淡淡定定
[00:10:44.000 --> 00:10:45.000]  坐在後面打喇叭
[00:10:45.000 --> 00:10:46.000]  不是出聲一個
[00:10:46.000 --> 00:10:47.000]  這個人
[00:10:47.000 --> 00:10:49.000]  你當然是雕師
[00:10:49.000 --> 00:10:52.000]  其實有一個比較近的譯名叫宙斯
[00:10:52.000 --> 00:10:55.000]  保羅就是說話
[00:10:55.000 --> 00:10:56.000]  拿咪高峰
[00:10:56.000 --> 00:10:58.000]  保羅就是說話那個
[00:10:58.000 --> 00:11:00.000]  你當然是希爾米
[00:11:00.000 --> 00:11:02.000]  原來在希臘的神話裡面
[00:11:02.000 --> 00:11:04.000]  他們是滿天都是神靈
[00:11:04.000 --> 00:11:05.000]  滿天都是神靈
[00:11:05.000 --> 00:11:06.000]  像中國人一樣
[00:11:06.000 --> 00:11:08.000]  中國滿天神佛那樣
[00:11:08.000 --> 00:11:10.000]  在他的神明世界裡面
[00:11:10.000 --> 00:11:12.000]  宙斯或者雕師
[00:11:12.000 --> 00:11:14.000]  就是眾神之首
[00:11:14.000 --> 00:11:16.000]  有點像中國人的
[00:11:16.000 --> 00:11:17.000]  天上
[00:11:17.000 --> 00:11:19.000]  天上那個宮的皇大帝
[00:11:19.000 --> 00:11:21.000]  就是眾神之首
[00:11:21.000 --> 00:11:23.000]  就是他最大的
[00:11:23.000 --> 00:11:24.000]  然後在他下面有很多手下
[00:11:24.000 --> 00:11:26.000]  希爾米就是其中一個
[00:11:26.000 --> 00:11:27.000]  他的兒子
[00:11:27.000 --> 00:11:29.000]  這個宙斯的兒子
[00:11:29.000 --> 00:11:31.000]  很會說話
[00:11:31.000 --> 00:11:33.000]  有時候兩個人一起會
[00:11:33.000 --> 00:11:36.000]  到凡間出巡
[00:11:36.000 --> 00:11:37.000]  到處說話
[00:11:37.000 --> 00:11:38.000]  到處做事
[00:11:38.000 --> 00:11:41.000]  希爾米就代表宙斯
[00:11:41.000 --> 00:11:43.000]  向眾人宣佈說話
[00:11:43.000 --> 00:11:47.000]  這個是他們民間裡面的傳說
[00:11:47.000 --> 00:11:50.000]  所以當在這個城市裡面
[00:11:50.000 --> 00:11:51.000]  保羅和巴拿巴
[00:11:51.000 --> 00:11:53.000]  行了這麼大的神蹟
[00:11:53.000 --> 00:11:54.000]  聽著
[00:11:54.000 --> 00:11:55.000]  聖經說他是有講道的
[00:11:55.000 --> 00:11:57.000]  他不是只是行神蹟的
[00:11:57.000 --> 00:12:00.000]  他做完這個神蹟之後
[00:12:00.000 --> 00:12:01.000]  眾人的反應就是怎樣
[00:12:01.000 --> 00:12:02.000]  你當然是宙斯了
[00:12:02.000 --> 00:12:04.000]  你當然是希爾米了
[00:12:04.000 --> 00:12:05.000]  於是怎麼樣
[00:12:05.000 --> 00:12:06.000]  很開心
[00:12:06.000 --> 00:12:08.000]  不單是他們兩個人
[00:12:08.000 --> 00:12:09.000]  那群人的反應
[00:12:09.000 --> 00:12:12.000]  連在城外面的宙斯廟裡面的祭司
[00:12:12.000 --> 00:12:13.000]  也有反應
[00:12:13.000 --> 00:12:15.000]  聽聞這件事那怎麼辦呢
[00:12:15.000 --> 00:12:17.000]  天正牛
[00:12:17.000 --> 00:12:19.000]  他們獻祭用牛
[00:12:19.000 --> 00:12:20.000]  不單這樣
[00:12:20.000 --> 00:12:21.000]  多了一個花圈
[00:12:21.000 --> 00:12:22.000]  不是花牌
[00:12:22.000 --> 00:12:23.000]  是花圈
[00:12:23.000 --> 00:12:25.000]  想著掛在他們身上
[00:12:25.000 --> 00:12:27.000]  向他們獻祭
[00:12:27.000 --> 00:12:31.000]  這個是對神蹟的誤解
[00:12:31.000 --> 00:12:34.000]  一個很大的誤解
[00:12:34.000 --> 00:12:37.000]  保羅和巴拿巴有什麼反應呢
[00:12:37.000 --> 00:12:38.000]  什麼反應呢
[00:12:38.000 --> 00:12:39.000]  聖經就說
[00:12:39.000 --> 00:12:41.000]  他們很激動
[00:12:41.000 --> 00:12:42.000]  他們兩個人聽見之後
[00:12:42.000 --> 00:12:43.000]  馬上怎麼樣
[00:12:43.000 --> 00:12:46.000]  撕裂衣服
[00:12:46.000 --> 00:12:49.000]  聖經裡面通常說人撕裂衣服
[00:12:49.000 --> 00:12:51.000]  是代表什麼意思呢
[00:12:51.000 --> 00:12:52.000]  衣服不適合穿
[00:12:52.000 --> 00:12:53.000]  換過
[00:12:53.000 --> 00:12:54.000]  不是
[00:12:54.000 --> 00:12:56.000]  通常是很激動的
[00:12:56.000 --> 00:12:57.000]  其實撕裂衣服
[00:12:57.000 --> 00:12:59.000]  是象徵著撕裂心腸的
[00:12:59.000 --> 00:13:01.000]  撕裂的意思
[00:13:01.000 --> 00:13:03.000]  怎麼搞的
[00:13:03.000 --> 00:13:04.000]  這樣也行
[00:13:04.000 --> 00:13:05.000]  不行的
[00:13:05.000 --> 00:13:06.000]  這樣的動作
[00:13:06.000 --> 00:13:08.000]  代表著心裡的悲憤
[00:13:08.000 --> 00:13:09.000]  於是乎
[00:13:09.000 --> 00:13:10.000]  在這種悲憤之下
[00:13:10.000 --> 00:13:11.000]  跳進了眾人的中間
[00:13:11.000 --> 00:13:12.000]  跟他們說
[00:13:12.000 --> 00:13:13.000]  各位老友
[00:13:13.000 --> 00:13:14.000]  諸君
[00:13:14.000 --> 00:13:15.000]  各位朋友
[00:13:15.000 --> 00:13:16.000]  你們不要這樣做
[00:13:16.000 --> 00:13:19.000]  其實我傳福音給你們聽的目的
[00:13:19.000 --> 00:13:20.000]  就是要怎樣呢
[00:13:20.000 --> 00:13:23.000]  就是要你們脫離這些虛妄的事
[00:13:23.000 --> 00:13:24.000]  我覺得
[00:13:24.000 --> 00:13:25.000]  人生裡面
[00:13:25.000 --> 00:13:26.000]  碰到艱難
[00:13:26.000 --> 00:13:27.000]  其中一個原因
[00:13:27.000 --> 00:13:28.000]  我想說兩件事
[00:13:28.000 --> 00:13:29.000]  第一就是
[00:13:29.000 --> 00:13:31.000]  內在的原因
[00:13:31.000 --> 00:13:32.000]  就是
[00:13:32.000 --> 00:13:34.000]  我們會被我們虛妄的思想
[00:13:34.000 --> 00:13:35.000]  虛妄的意念
[00:13:35.000 --> 00:13:37.000]  虛妄的價值觀
[00:13:37.000 --> 00:13:38.000]  虛妄的看法
[00:13:38.000 --> 00:13:39.000]  所影響著
[00:13:39.000 --> 00:13:41.000]  看見一個神蹟
[00:13:41.000 --> 00:13:42.000]  看見神的作為
[00:13:42.000 --> 00:13:43.000]  但是
[00:13:43.000 --> 00:13:45.000]  將他理解成為
[00:13:45.000 --> 00:13:46.000]  另外一件事
[00:13:46.000 --> 00:13:48.000]  按照我們的看法
[00:13:48.000 --> 00:13:49.000]  我們的思想
[00:13:49.000 --> 00:13:50.000]  我們的意念
[00:13:50.000 --> 00:13:51.000]  理解他以為
[00:13:51.000 --> 00:13:52.000]  他們兩個人
[00:13:52.000 --> 00:13:53.000]  代表著
[00:13:53.000 --> 00:13:54.000]  是誰呢
[00:13:54.000 --> 00:13:56.000]  就是宙斯和希爾米
[00:13:56.000 --> 00:13:58.000]  所以他們就很激動
[00:13:58.000 --> 00:14:00.000]  就說我們和你們一樣
[00:14:00.000 --> 00:14:01.000]  和你們的性情一樣
[00:14:01.000 --> 00:14:02.000]  你是人我是人
[00:14:02.000 --> 00:14:03.000]  性情一樣
[00:14:03.000 --> 00:14:04.000]  你們千萬不要拜我
[00:14:04.000 --> 00:14:05.000]  其實我傳福音給你們聽的目的
[00:14:05.000 --> 00:14:06.000]  就是要告訴你們
[00:14:06.000 --> 00:14:07.000]  你們要離開這些事
[00:14:07.000 --> 00:14:09.000]  你們不要再做這些事了
[00:14:09.000 --> 00:14:10.000]  你們應該怎樣呢
[00:14:10.000 --> 00:14:13.000]  歸向創造天地海和萬物的永生神
[00:14:13.000 --> 00:14:15.000]  這個才是我們想做的事
[00:14:15.000 --> 00:14:16.000]  然後解釋給他們聽
[00:14:16.000 --> 00:14:17.000]  這個永生神
[00:14:17.000 --> 00:14:19.000]  以前是沒有人認識的
[00:14:19.000 --> 00:14:21.000]  世界各地的人
[00:14:21.000 --> 00:14:22.000]  世人
[00:14:22.000 --> 00:14:23.000]  神任憑各國
[00:14:23.000 --> 00:14:24.000]  自己喜歡敬拜什麼就敬拜什麼
[00:14:24.000 --> 00:14:26.000]  不過在過程中
[00:14:26.000 --> 00:14:28.000]  神都給人很豐富的恩典
[00:14:28.000 --> 00:14:29.000]  給人降雨
[00:14:29.000 --> 00:14:30.000]  給人物質的供應
[00:14:30.000 --> 00:14:31.000]  給人有豐收
[00:14:31.000 --> 00:14:33.000]  讓人能夠明白
[00:14:33.000 --> 00:14:34.000]  這個世界看出去
[00:14:34.000 --> 00:14:35.000]  當你看到這個世界
[00:14:35.000 --> 00:14:36.000]  有雲
[00:14:36.000 --> 00:14:37.000]  有雨
[00:14:37.000 --> 00:14:38.000]  有山有河
