
[00:00:00.000 --> 00:00:06.520]  好 今天想和大家分享的信息
[00:09:17.960 --> 00:09:21.120]  大家讀過福音書
[00:09:21.120 --> 00:09:22.140]  甚至住了一段時間
[00:09:22.140 --> 00:09:25.000]  你都應該和彼得很熟悉 是吧?
[00:09:25.000 --> 00:09:27.540]  你都知道彼得的性格是怎樣的 是吧?
[00:09:27.540 --> 00:09:29.960]  彼得的性格是怎樣的?
[00:09:29.960 --> 00:09:32.360]  很坦白 是吧?
[00:09:32.360 --> 00:09:34.040]  又很魯莽 是吧?
[00:09:34.040 --> 00:09:36.560]  耶穌給發問問題
[00:09:36.560 --> 00:09:38.440]  「我舉手 我來答」
[00:09:38.440 --> 00:09:39.260]  是吧?
[00:09:39.260 --> 00:09:40.920]  很踴躍地回答
[00:09:40.920 --> 00:09:45.620]  彼得就說「你是基督」
[00:09:45.620 --> 00:09:50.840]  在這裏耶穌問你們說我是誰
[00:09:50.840 --> 00:09:54.840]  這一班的門徒跟隨了耶穌都有一段時間
[00:09:54.840 --> 00:09:56.360]  大家都要記住
[00:09:56.360 --> 00:10:00.340]  耶穌現在去到一個公開侍奉的階段
[00:10:00.340 --> 00:10:04.240]  要去耶路撒冷準備受死
[00:10:04.240 --> 00:10:08.220]  所以這班門徒之前已經跟了一段時間 是吧?
[00:10:08.220 --> 00:10:11.200]  所以跟著耶穌的那段時間
[00:10:11.200 --> 00:10:15.160]  聽耶穌講道、教道已經聽過不少了
[00:10:15.160 --> 00:10:20.360]  看耶穌行乘的騎士也都看過不少了 是吧?
[00:10:20.360 --> 00:10:21.820]  在這個時候
[00:10:21.820 --> 00:10:26.940]  耶穌就來給他們一條問題
[00:10:26.940 --> 00:10:31.340]  好像有一點點大考
[00:10:31.340 --> 00:10:35.160]  來到中期的大考給他們一條問題
[00:10:35.160 --> 00:10:37.100]  「你們說我是誰」
[00:10:37.100 --> 00:10:42.940]  這條問題你可以說難也不是很難
[00:10:42.940 --> 00:10:45.840]  但是錢也不是很錢
[00:10:45.840 --> 00:10:52.320]  如果你真正要來詳細地描述耶穌理事順
[00:10:52.320 --> 00:10:53.660]  你做得好的話
[00:10:53.660 --> 00:10:58.280]  可能你都可以拿到一個神學博士學位
[00:10:58.280 --> 00:11:00.220]  你說是不是這麼容易?
[00:11:00.220 --> 00:11:01.920]  當然不是這麼容易
[00:11:01.920 --> 00:11:03.740]  但是你要寫得很詳細
[00:11:03.740 --> 00:11:05.800]  究竟耶穌是誰呢?
[00:11:05.800 --> 00:11:10.060]  歷世歷代都有人問耶穌理事順 是吧?
[00:11:10.060 --> 00:11:11.920]  那麼耶穌現在自己問了
[00:11:11.920 --> 00:11:13.860]  「你們說我是誰」
[00:11:13.860 --> 00:11:16.520]  那麼耶穌問這一條問題
[00:11:16.520 --> 00:11:19.500]  來考一考那班的門徒
[00:11:19.500 --> 00:11:24.100]  給了他們一個回答 你覺得對不對?
[00:11:24.100 --> 00:11:26.760]  你覺得給了他們一個回答對不對?
[00:11:26.760 --> 00:11:27.700]  對 是吧?
[00:11:27.700 --> 00:11:31.920]  好了 如果你是做老師的
[00:11:31.920 --> 00:11:33.760]  你發了一條問卷出來
[00:11:33.760 --> 00:11:35.420]  就看到答案了
[00:11:35.420 --> 00:11:38.360]  你會給多少分呢?
[00:11:38.360 --> 00:11:41.540]  你給多少分呢?
[00:11:41.540 --> 00:11:46.440]  哇 做你的學生都給慘了
[00:11:46.440 --> 00:11:49.260]  給了他們一個回答 你是基督
[00:11:49.260 --> 00:11:51.540]  那耶穌是不是基督呢?
[00:11:51.540 --> 00:11:56.180]  是 給了基本上這個答案是沒有錯的
[00:11:56.180 --> 00:11:57.160]  你留意一下
[00:11:57.160 --> 00:12:00.020]  其他人耶穌開始的時候都問「人說我是誰」
[00:12:00.020 --> 00:12:01.680]  其他人怎麼說耶穌是誰呢?
[00:12:01.680 --> 00:12:03.600]  是誰呢?
[00:12:03.600 --> 00:12:05.260]  是蕭茲 是吧?
[00:12:05.260 --> 00:12:06.260]  簡單來說
[00:12:06.260 --> 00:12:08.840]  他們其他人覺得耶穌只不過是一個蕭茲
[00:12:08.840 --> 00:12:12.940]  但是給了跟其他人的看法一樣嗎?
[00:12:12.940 --> 00:12:14.600]  不一樣
[00:12:14.600 --> 00:12:19.520]  是吧?給了不跟其他人一樣一般見識
[00:12:19.520 --> 00:12:22.600]  給了看到一個很不同的身份
[00:12:22.600 --> 00:12:24.680]  耶穌是基督
[00:12:24.680 --> 00:12:27.580]  祂不是一個先知
[00:12:27.580 --> 00:12:33.040]  這個基督在猶太人的背景來說
[00:12:33.040 --> 00:12:35.680]  我相信大家都會有一些理解
[00:12:35.680 --> 00:12:39.120]  猶太人在等候彌賽亞 是吧?
[00:12:39.120 --> 00:12:41.380]  希望來到可以拯救他們
[00:12:41.380 --> 00:12:45.800]  給了似乎看到這個就是他們所等候的位置
[00:12:45.800 --> 00:12:48.180]  這個基督就是那個彌賽亞
[00:12:48.180 --> 00:12:51.920]  好了 當耶穌聽到這個答案之後
[00:12:51.920 --> 00:12:53.440]  耶穌怎麼回應呢?
[00:12:53.440 --> 00:12:55.160]  我們看看第30條
[00:12:55.160 --> 00:12:56.740]  耶穌有些什麼回應?
[00:12:56.740 --> 00:13:01.120]  耶穌的回應就是禁戒他們
[00:13:01.120 --> 00:13:04.300]  不准他們去告訴別人
[00:13:04.300 --> 00:13:06.960]  你覺得奇怪嗎?
[00:13:06.960 --> 00:13:09.400]  耶穌不准他們告訴別人
[00:13:09.400 --> 00:13:12.280]  你想想今天
[00:13:12.280 --> 00:13:16.000]  大家有沒有跟別人分享你自己的信仰?
[00:13:16.000 --> 00:13:18.960]  你有的時候你都會跟別人說
[00:13:18.960 --> 00:13:20.620]  你所信的是誰 是吧?
[00:13:20.620 --> 00:13:22.980]  就是基督你都會跟別人說的
[00:13:22.980 --> 00:13:25.960]  但是現在耶穌不准他們說
[00:13:25.960 --> 00:13:27.180]  是不是很特別?
[00:13:27.180 --> 00:13:28.800]  為什麼呢?
[00:13:28.800 --> 00:13:31.060]  為什麼耶穌不准他們說呢?
[00:13:31.060 --> 00:13:37.220]  原因就是基督不是一個普通的人
[00:13:37.220 --> 00:13:41.680]  耶穌明白猶太人怎麼想基督
[00:13:41.680 --> 00:13:46.120]  當猶太人聽到他就是基督的時候
[00:13:46.120 --> 00:13:49.480]  不得了了 就是他們的希望了
[00:13:49.480 --> 00:13:52.020]  那幫猶太人所等候的
[00:13:52.020 --> 00:13:53.740]  原來就是他
[00:13:53.740 --> 00:13:58.500]  這樣的時候 耶穌知道猶太人的想法
[00:13:58.500 --> 00:14:03.380]  但是耶穌也知道他自己現在要做的事情
[00:14:03.380 --> 00:14:07.980]  他是不是要來可以做到那幫猶太人所期望的
[00:14:07.980 --> 00:14:13.660]  這位尼賽亞來為他們推翻政府
[00:14:13.660 --> 00:14:17.840]  為他們帶領出一個神賢的國度
[00:14:17.840 --> 00:14:18.820]  是不是這樣呢?
[00:14:18.820 --> 00:14:22.100]  耶穌知道他現在不是要做這個工作
[00:14:22.100 --> 00:14:23.380]  他準備要怎樣?
[00:14:23.380 --> 00:14:25.240]  去到耶路撒冷他準備要怎樣?
[00:14:25.240 --> 00:14:27.200]  是不是推翻羅馬政府?
[00:14:27.200 --> 00:14:30.760]  不是的 他準備去到耶路撒冷是怎樣?
[00:14:30.760 --> 00:14:33.560]  被釘死在十字架上
[00:14:33.560 --> 00:14:38.800]  所以耶穌不想在這個時候傳出去
[00:14:38.800 --> 00:14:45.400]  免得妨礙他去到耶路撒冷完成這個救恩的工作
[00:14:45.400 --> 00:14:48.320]  耶穌接著在第31節
[00:14:48.320 --> 00:14:53.800]  他就有一個很重要的教導
[00:14:53.800 --> 00:14:58.140]  從此他就來教訓他們
[00:14:58.140 --> 00:15:02.140]  耶穌在這一刻開始 之前他沒有做過
[00:15:02.140 --> 00:15:06.440]  在這一刻開始 他就開始這樣告訴他們
[00:15:06.440 --> 00:15:07.480]  說什麼呢?
[00:15:07.480 --> 00:15:10.640]  就是人子必須受許多的苦
[00:15:10.640 --> 00:15:15.340]  被長老、祭司長和民前棄絕
[00:15:15.340 --> 00:15:19.560]  並且被殺 過三天復活
[00:15:19.560 --> 00:15:23.880]  耶穌就說出他將要面對的困難
[00:15:23.880 --> 00:15:27.640]  他很坦白、很清楚地告訴他們
[00:15:27.640 --> 00:15:31.360]  原來耶穌要受苦、被長老、祭司長、民前
[00:15:31.360 --> 00:15:34.840]  這些全部都是當時的宗教領袖
[00:15:34.840 --> 00:15:36.460]  很重要的人物
[00:15:36.460 --> 00:15:40.560]  來為他們棄絕、殺害
[00:15:40.560 --> 00:15:43.640]  不過三天之後會復活的
[00:15:43.640 --> 00:15:47.860]  耶穌說出他將要面對的遭遇
[00:15:47.860 --> 00:15:51.420]  不是那些門徒可以了解得到的
[00:15:51.420 --> 00:15:52.420]  為什麼呢?
[00:15:52.420 --> 00:15:55.140]  因為我們看下去第31節
[00:15:55.140 --> 00:15:58.280]  耶穌明明的說者說
[00:15:58.280 --> 00:15:59.700]  什麼叫做明明的說者說?
[00:15:59.700 --> 00:16:01.340]  不是說廣東話
[00:16:01.340 --> 00:16:03.340]  就是我明明跟你說了
[00:16:03.340 --> 00:16:06.180]  公開 這個明明的意思就是公開
[00:16:06.180 --> 00:16:09.340]  在這個公開的場合
[00:16:09.340 --> 00:16:11.440]  一群人在這裡 大家都聽到的
[00:16:11.440 --> 00:16:13.620]  很清楚、很明確
[00:16:13.620 --> 00:16:16.080]  在這個公開的場合告訴他們
[00:16:16.080 --> 00:16:19.200]  彼得就拉著他
[00:16:19.200 --> 00:16:22.620]  勸他 看不看到第32節下半部那裡
[00:16:22.620 --> 00:16:25.440]  彼得就拉著他 勸他
[00:16:25.440 --> 00:16:27.160]  這裡你要留心了
[00:16:27.160 --> 00:16:31.440]  和本秉承我們中國人的傳統
[00:16:31.440 --> 00:16:32.620]  美好的傳統
[00:16:32.620 --> 00:16:34.860]  就是要有禮貌
[00:16:34.860 --> 00:16:37.220]  在花言巧語上也很有禮貌
[00:16:37.220 --> 00:16:39.860]  這裡說到「勸」
[00:16:39.860 --> 00:16:41.020]  「勸他」
[00:16:41.020 --> 00:16:43.460]  其實這個「勸」原本不是勸的
[00:16:43.460 --> 00:16:47.600]  是一個責備的字
[00:16:47.600 --> 00:16:50.580]  那個責備其實就是第33節
[00:16:50.580 --> 00:16:52.820]  你再看下面那一節
[00:16:52.820 --> 00:16:55.140]  後來耶穌責備彼得
[00:16:55.140 --> 00:16:57.620]  那裡就用「責備」這兩個字
[00:16:57.620 --> 00:17:01.140]  這個「責備」其實在第33節那裡
[00:17:01.140 --> 00:17:03.660]  那個「勸」都是同一個字
[00:17:03.660 --> 00:17:04.420]  都是「責備」
[00:17:04.420 --> 00:17:06.580]  為什麼和本不翻譯成「責備」呢?
[00:17:06.580 --> 00:17:08.800]  因為覺得不是那麼好的
[00:17:08.800 --> 00:17:09.380]  怎麼樣呢?
[00:17:09.380 --> 00:17:11.300]  你都說了彼得責備主
[00:17:11.300 --> 00:17:14.800]  哇 好像很不恰當 是不是?
[00:17:14.800 --> 00:17:17.220]  所以和本才不敢這樣翻譯
[00:17:17.220 --> 00:17:20.660]  但其實彼得當時是在責備
[00:17:20.660 --> 00:17:21.260]  為什麼呢?
[00:17:21.260 --> 00:17:22.420]  如果你來這裡看到
[00:17:22.420 --> 00:17:25.860]  原來彼得當時聽到耶穌這麼公開地說
[00:17:25.860 --> 00:17:28.660]  說他將要受苦、要被殺的時候
[00:17:28.660 --> 00:17:31.820]  彼得根本是情緒失控
[00:17:31.820 --> 00:17:33.700]  他不能夠控制得到
[00:17:33.700 --> 00:17:35.380]  為什麼我們要跟隨主
[00:17:35.380 --> 00:17:36.940]  他將會受苦、被殺
[00:17:36.940 --> 00:17:38.340]  所以將他拉到一旁
[00:17:38.340 --> 00:17:39.340]  來責備他
[00:17:39.340 --> 00:17:41.100]  不可以 不可以
[00:17:41.100 --> 00:17:42.820]  怎麼可以是這樣呢?
[00:17:42.820 --> 00:17:45.940]  彼得的回應就是這樣
[00:17:45.940 --> 00:17:50.660]  他不能夠接受到耶穌會被殺
[00:17:50.660 --> 00:17:53.060]  耶穌雖然說了過三天會復活
[00:17:53.060 --> 00:17:55.460]  那句好像聽不到那樣
[00:17:55.460 --> 00:17:56.900]  前面那些很重要
[00:17:56.900 --> 00:17:58.860]  對他來說很大的刺激
[00:17:58.860 --> 00:18:01.740]  接著你看到第33節
[00:18:01.740 --> 00:18:03.420]  耶穌轉過來
[00:18:03.420 --> 00:18:06.100]  看著那些名徒就責備彼得
[00:18:06.100 --> 00:18:09.300]  彼得一開始是責備主
[00:18:09.300 --> 00:18:10.740]  說不可以的
[00:18:10.740 --> 00:18:12.660]  將他拉到一旁去責備主
[00:18:12.660 --> 00:18:14.460]  責備主的結果怎麼樣?
[00:18:14.460 --> 00:18:16.340]  就被主責備了
[00:18:16.340 --> 00:18:17.140]  是不是?
[00:18:17.140 --> 00:18:19.780]  彼得就被主責備了
[00:18:19.780 --> 00:18:21.580]  主怎麼責備彼得呢?
[00:18:21.580 --> 00:18:26.020]  就說「撒旦,退我後邊去吧」
[00:18:26.020 --> 00:18:27.900]  這裡你看到
[00:18:27.900 --> 00:18:31.420]  耶穌突然間好像看到撒旦在這裡
[00:18:31.420 --> 00:18:34.860]  大家知道撒旦是魔鬼的名稱
[00:18:34.860 --> 00:18:38.340]  他就來到說「撒旦,退我後邊去吧」
[00:18:38.340 --> 00:18:40.700]  這個時候你看到
[00:18:40.700 --> 00:18:43.700]  是不是突然間魔鬼來到這裡呢?
[00:18:43.700 --> 00:18:45.980]  很多信徒就覺得
[00:18:45.980 --> 00:18:48.780]  好像是否彼得被鬼搞了
[00:18:48.780 --> 00:18:51.140]  所以才要說出一些不對的東西
[00:18:51.140 --> 00:18:52.900]  現在耶穌跟他講鬼了
[00:18:52.900 --> 00:18:53.580]  不是的
[00:18:53.580 --> 00:18:55.860]  你留心看後面那裡
[00:18:55.860 --> 00:18:57.500]  耶穌解釋說
[00:18:57.500 --> 00:19:00.660]  「因為你不看其神的意思
[00:19:00.660 --> 00:19:02.980]  而看其人的意思」
[00:19:02.980 --> 00:19:04.860]  耶穌來到說
[00:19:04.860 --> 00:19:07.900]  為什麼突然間叫彼得做撒旦
[00:19:07.900 --> 00:19:10.540]  叫他退他後邊去吧
[00:19:10.540 --> 00:19:12.940]  其實撒旦的意思就是
[00:19:12.940 --> 00:19:14.140]  敵對
[00:19:14.140 --> 00:19:16.140]  一個的敵人
[00:19:16.140 --> 00:19:17.700]  敵人敵對
[00:19:17.700 --> 00:19:18.700]  這樣的意思
[00:19:18.700 --> 00:19:20.420]  彼得在這裡
[00:19:20.420 --> 00:19:22.540]  來到把耶穌拉到一邊
[00:19:22.540 --> 00:19:23.380]  責備他
[00:19:23.380 --> 00:19:26.700]  這個意思就是不想耶穌
[00:19:26.700 --> 00:19:29.060]  來做他準備要做的事
[00:19:29.060 --> 00:19:31.740]  那是不是正在敵對耶穌呢?
[00:19:31.740 --> 00:19:32.780]  你明白嗎?
[00:19:32.780 --> 00:19:36.060]  所以耶穌就稱呼他做撒旦
[00:19:36.060 --> 00:19:38.420]  叫他退我後邊去吧
[00:19:38.420 --> 00:19:42.100]  因為彼得是不看其神的意思
