
[00:00:00.000 --> 00:00:04.200]  好 弟兄姊妹平安 我們再一次低頭禱告
[00:01:34.800 --> 00:01:35.300]  為什麼呢?
[00:01:35.300 --> 00:01:37.400]  《肥臘秘書》只有四章而已
[00:01:37.400 --> 00:01:38.800]  而事實上《肥臘秘書》當中
[00:01:38.800 --> 00:01:44.400]  每一章都是有講起落的
[00:01:44.400 --> 00:01:46.600]  它在每一章的書當中
[00:01:46.600 --> 00:01:49.300]  保羅都會提到起落
[00:01:49.300 --> 00:01:51.300]  甚至乎有時候都不只講過一次
[00:01:51.300 --> 00:01:52.600]  所以有些人就說
[00:01:52.600 --> 00:01:55.000]  《肥臘秘書》是講起落的書信
[00:01:55.000 --> 00:01:57.800]  都一點都不誇張
[00:01:57.800 --> 00:02:00.500]  而保羅在不同的情況當中
[00:02:00.500 --> 00:02:02.500]  當然其實他正在坐牢
[00:02:02.500 --> 00:02:05.100]  受苦 被人迫害
[00:02:05.100 --> 00:02:08.700]  但是這一切都不構成
[00:02:08.700 --> 00:02:13.800]  他覺得經歷不了起落
[00:02:13.800 --> 00:02:15.200]  所以在《肥臘秘書》
[00:02:15.200 --> 00:02:18.000]  第四章是最後一章
[00:02:18.000 --> 00:02:19.400]  保羅好像到了最後的時候
[00:02:19.400 --> 00:02:23.600]  都要多多提醒《肥臘秘書》的弟兄姊妹
[00:02:23.600 --> 00:02:26.600]  他說「我親愛所想念的弟兄們」
[00:02:26.600 --> 00:02:28.100]  「你們就是我的起落」
[00:02:28.100 --> 00:02:31.200]  「我的冠冕 我親愛的弟兄」
[00:02:31.200 --> 00:02:35.700]  「你們應當靠主站立得穩」
[00:02:35.700 --> 00:02:38.500]  這裡保羅似乎就提出了
[00:02:38.500 --> 00:02:43.800]  關於起落的一個關鍵
[00:02:43.800 --> 00:02:45.200]  怎樣可以起落呢
[00:02:45.200 --> 00:02:47.300]  在困難的日子 怎樣可以起落呢
[00:02:47.300 --> 00:02:51.100]  在有重擔的日子 怎樣可以起落呢
[00:02:51.100 --> 00:02:54.100]  這裡提出了一個關鍵
[00:02:54.100 --> 00:02:57.600]  你們要靠主站立得穩
[00:02:57.600 --> 00:03:00.300]  當遇到困難的時候
[00:03:00.300 --> 00:03:01.700]  遇到有重擔的時候
[00:03:01.700 --> 00:03:04.700]  我想每個人都會有的
[00:03:04.700 --> 00:03:07.500]  中國人有句話說
[00:03:07.500 --> 00:03:10.400]  「人生不如意事 十常八九」
[00:03:10.400 --> 00:03:14.200]  當然我們如果常常都想著那八九
[00:03:14.200 --> 00:03:17.800]  就真的很慘 很苦
[00:03:17.800 --> 00:03:22.300]  八九只剩一二 如意只剩一二
[00:03:22.300 --> 00:03:25.800]  如果只是如意的時候才有起落
[00:03:25.800 --> 00:03:28.600]  也不是很多起落
[00:03:28.600 --> 00:03:31.400]  所以其實大家要明白
[00:03:31.400 --> 00:03:34.700]  起落和快樂是不同的
[00:03:34.700 --> 00:03:38.000]  基督徒很多時候都說起落
[00:03:38.000 --> 00:03:41.700]  有時候我們都混淆
[00:03:41.700 --> 00:03:44.300]  究竟起落和快樂有什麼不同呢
[00:03:44.300 --> 00:03:49.400]  快樂本身就是你遇到一些事情
[00:03:49.400 --> 00:03:51.900]  令你開心起來的時候
[00:03:51.900 --> 00:03:53.500]  你就快樂了 是不是
[00:03:53.500 --> 00:03:55.000]  所以快樂
[00:03:55.000 --> 00:03:57.000]  有些人就開玩笑的說
[00:03:57.000 --> 00:04:00.300]  說明是快樂 那就是很快就落懸了
[00:04:00.300 --> 00:04:01.900]  當然這是開玩笑的
[00:04:01.900 --> 00:04:06.000]  但是快樂本身其中一個的性質
[00:04:06.000 --> 00:04:07.200]  你可以想像到
[00:04:07.200 --> 00:04:10.300]  就是和外在發生的事情是有關的
[00:04:10.300 --> 00:04:11.100]  是不是
[00:04:11.100 --> 00:04:12.800]  你無情情不會快樂的
[00:04:12.800 --> 00:04:16.500]  就是有些事情發生了
[00:04:16.500 --> 00:04:18.900]  可能你如意的事情
[00:04:18.900 --> 00:04:20.600]  或者你想要得到的事情
[00:04:20.600 --> 00:04:24.100]  或者如你的心意去發展的時候
[00:04:24.100 --> 00:04:27.500]  那你就快樂了
[00:04:27.500 --> 00:04:30.200]  就是一些外在的事情
[00:04:30.200 --> 00:04:32.600]  一些在環境是有關的
[00:04:32.600 --> 00:04:33.400]  是不是
[00:04:33.400 --> 00:04:36.000]  很多時候都是和外在的環境有關的
[00:04:36.000 --> 00:04:39.400]  譬如我現在有新孫子孫女出生了
[00:04:39.400 --> 00:04:40.300]  哇 很快樂
[00:04:40.300 --> 00:04:45.100]  你是真的有一件事情令你快樂的
[00:04:45.100 --> 00:04:48.700]  但是起落就不是這樣的
[00:04:48.700 --> 00:04:50.800]  剛才也說過菲律賓的時候
[00:04:50.800 --> 00:04:51.700]  菲律賓輸的時候
[00:04:51.700 --> 00:04:53.400]  其實保羅是
[00:04:53.400 --> 00:04:55.200]  如果以外在的環境
[00:04:55.200 --> 00:04:58.100]  令他快樂的事情真的實在不多
[00:04:58.100 --> 00:04:59.200]  他又坐監
[00:04:59.200 --> 00:05:02.500]  甚至乎他說有些都是基督徒的
[00:05:02.500 --> 00:05:04.700]  想要加增他坐監的苦楚
[00:05:04.700 --> 00:05:08.200]  就特意可能是做一些事情
[00:05:08.200 --> 00:05:10.400]  是可能令他難堪一點
[00:05:10.400 --> 00:05:12.200]  或者可能會迫害
[00:05:12.200 --> 00:05:13.600]  政府會迫害他多一點
[00:05:13.600 --> 00:05:15.200]  都有的
[00:05:15.200 --> 00:05:17.800]  所以就不是環境
[00:05:17.800 --> 00:05:20.000]  而起落本身
[00:05:20.000 --> 00:05:24.600]  其實是一種心靈內在的狀況
[00:05:24.600 --> 00:05:29.200]  這個和環境未必是有對應的
[00:05:29.200 --> 00:05:32.300]  你的真實的心靈
[00:05:32.300 --> 00:05:32.900]  可以這麼說
[00:05:32.900 --> 00:05:35.300]  你的本質是怎樣
[00:05:35.300 --> 00:05:37.000]  顯露出來
[00:05:37.000 --> 00:05:40.500]  就是表現出你是有起落
[00:05:40.500 --> 00:05:42.600]  那個是由裏面而發出來
[00:05:42.600 --> 00:05:45.600]  不是由外面的環境來去塑造
[00:05:45.600 --> 00:05:46.700]  我相信這麼說的時候
[00:05:46.700 --> 00:05:50.600]  你就會有所體會或者明白
[00:05:50.600 --> 00:05:53.100]  我記得我那時候讀大學的時候
[00:05:53.100 --> 00:05:54.700]  有一次
[00:05:54.700 --> 00:05:58.100]  就有一個中期的考試
[00:05:58.100 --> 00:06:01.200]  其實就要做一個面試
[00:06:01.200 --> 00:06:02.800]  就去面試
[00:06:02.800 --> 00:06:07.200]  和一些教授去面試的時候
[00:06:07.200 --> 00:06:08.300]  問你一些問題
[00:06:08.300 --> 00:06:10.700]  看你對答得怎樣
[00:06:10.700 --> 00:06:13.300]  然後就給分數給你
[00:06:13.300 --> 00:06:14.900]  為了這個面試
[00:06:14.900 --> 00:06:16.300]  都預備了很多東西
[00:06:16.300 --> 00:06:21.700]  很多東西都要準備了很多
[00:06:21.700 --> 00:06:24.000]  但是面試完之後
[00:06:24.000 --> 00:06:26.100]  就即時就已經知道
[00:06:26.100 --> 00:06:27.400]  自己都知道
[00:06:27.400 --> 00:06:29.600]  真的不是太好
[00:06:29.600 --> 00:06:31.400]  都會不好的
[00:06:31.400 --> 00:06:33.700]  後來出了成績的時候
[00:06:33.700 --> 00:06:35.000]  真的都不是太好
[00:06:35.000 --> 00:06:36.400]  那時候
[00:06:36.400 --> 00:06:41.400]  我們那個面試的成績
[00:06:41.400 --> 00:06:44.400]  起碼那個成績是沒有什麼私隱的
[00:06:44.400 --> 00:06:45.700]  貼在壁報板上
[00:06:45.700 --> 00:06:47.500]  每個人都看到
[00:06:47.500 --> 00:06:49.500]  而且都挺差
[00:06:49.500 --> 00:06:51.600]  我都不是太開心
[00:06:51.600 --> 00:06:53.800]  不是太開心
[00:06:53.800 --> 00:07:03.800]  當時大學那裡有個草地比較少人去
[00:07:03.800 --> 00:07:06.800]  我在那裡就去祈禱
[00:07:06.800 --> 00:07:09.000]  在祈禱的時候
[00:07:09.000 --> 00:07:12.200]  神在心靈裡面
[00:07:12.200 --> 00:07:13.400]  有個微小的聲音
[00:07:13.400 --> 00:07:15.800]  神的聲靈在裡面提醒
[00:07:15.800 --> 00:07:16.900]  就說
[00:07:16.900 --> 00:07:18.400]  孩子
[00:07:18.400 --> 00:07:23.700]  通常我們人都會為你如意的事
[00:07:23.700 --> 00:07:26.800]  就會開心讚美的
[00:07:26.800 --> 00:07:28.900]  但是你可不可以
[00:07:28.900 --> 00:07:30.900]  即使遇到不如意的時候
[00:07:30.900 --> 00:07:32.400]  都學習
[00:07:32.400 --> 00:07:33.900]  嘗試讚美
[00:07:33.900 --> 00:07:36.900]  這些肯定不是我自己想出來的
[00:07:36.900 --> 00:07:38.600]  因為我自己那時候都是
[00:07:38.600 --> 00:07:39.300]  depress(寂寞)
[00:07:39.300 --> 00:07:41.100]  或者是在低落
[00:07:41.100 --> 00:07:43.000]  很明顯是聖靈在那個時候
[00:07:43.000 --> 00:07:45.400]  那一刻就提醒我
[00:07:45.400 --> 00:07:47.700]  我就禱告
[00:07:47.700 --> 00:07:49.700]  我就跟神說
[00:07:49.700 --> 00:07:51.500]  因為我願意學習
[00:07:51.500 --> 00:07:55.500]  於是我就背了些詩歌
[00:07:55.500 --> 00:07:58.800]  心靈裡面就自己唱
[00:07:58.800 --> 00:08:01.300]  越唱越開心
[00:08:01.300 --> 00:08:04.000]  在那個經歷當中
[00:08:04.000 --> 00:08:06.000]  其實都給我一個學習
[00:08:06.000 --> 00:08:09.200]  其實原來愛在的環境
[00:08:09.200 --> 00:08:11.600]  其實就是令到你快樂不快樂
[00:08:11.600 --> 00:08:14.400]  這些是很有掛鉤的
[00:08:14.400 --> 00:08:15.900]  但是你真實的屬靈
[00:08:15.900 --> 00:08:17.500]  在神面前的狀況
[00:08:17.500 --> 00:08:23.000]  才是你喜不可以喜樂那個真正的源頭
[00:08:23.000 --> 00:08:24.400]  所以保羅在這裡所說
[00:08:24.400 --> 00:08:27.400]  他說要靠主站立得穩
[00:08:27.400 --> 00:08:30.500]  跟喜樂是有關的
[00:08:30.500 --> 00:08:33.000]  不理你遇到什麼環境
[00:08:33.000 --> 00:08:34.900]  其實我們都是要靠主站立得穩
[00:08:34.900 --> 00:08:36.500]  如果我們不能夠靠主站立得穩
[00:08:36.500 --> 00:08:38.300]  當然我們就不能夠喜樂了
[00:08:38.300 --> 00:08:40.600]  所以在這裡就有兩點了
[00:08:40.600 --> 00:08:44.200]  靠主站立得穩是什麼意思
[00:08:44.200 --> 00:08:46.100]  當保羅去講到
[00:08:46.100 --> 00:08:47.700]  靠主站立得穩的時候
[00:08:47.700 --> 00:08:50.300]  我們現在看到肥立秘書第四章的時候
[00:08:50.300 --> 00:08:52.100]  很明顯在呼羅河身上
[00:08:52.100 --> 00:08:54.200]  你看到一件事情
[00:08:54.200 --> 00:08:57.800]  就是他是注目注永恆的
[00:08:57.800 --> 00:08:59.400]  他講靠主站立得穩
[00:08:59.400 --> 00:09:02.600]  因為他想到是有天家的盼望
[00:09:02.600 --> 00:09:04.000]  他想到有永恆的賞賜
[00:09:04.000 --> 00:09:06.000]  在第三章的時候他講到
[00:09:06.000 --> 00:09:07.000]  要竭力的追求
[00:09:07.000 --> 00:09:07.900]  要得著基督耶穌
[00:09:07.900 --> 00:09:09.200]  所以得著祂的
[00:09:09.200 --> 00:09:11.400]  講到要有永恆的賞賜
[00:09:11.400 --> 00:09:13.400]  也想到在今生的時候
[00:09:13.400 --> 00:09:14.600]  無論是生是死
[00:09:14.600 --> 00:09:16.500]  你總叫基督在我身上照常顯大
[00:09:16.500 --> 00:09:19.000]  因為他知道
[00:09:19.000 --> 00:09:21.600]  就算他無論遇到什麼事情的時候
[00:09:21.600 --> 00:09:24.600]  這個都是短暫的
[00:09:24.600 --> 00:09:27.800]  他的注目是永恆
[00:09:27.800 --> 00:09:28.800]  靠主站立得穩
[00:09:28.800 --> 00:09:32.800]  其中我們可以學習的一件事就是
[00:09:32.800 --> 00:09:34.800]  這個世界很多事情
[00:09:34.800 --> 00:09:38.000]  會令你心情起伏的
[00:09:38.000 --> 00:09:43.200]  但是我們如果放遠一點眼睛
[00:09:43.200 --> 00:09:49.600]  你的心情可以在主面前起落
[00:09:49.600 --> 00:09:51.600]  我不知道你記不記得
[00:09:51.600 --> 00:09:55.000]  你初初學駕車的時候是怎樣
[00:09:55.000 --> 00:09:55.700]  我很記得
[00:09:55.700 --> 00:09:57.100]  因為我在香港學駕車的
[00:09:57.100 --> 00:09:57.800]  在香港學駕車
[00:09:57.800 --> 00:09:59.200]  你知道考法不是那麼容易的
[00:09:59.200 --> 00:10:01.200]  坦白說我都肥佬
[00:10:01.200 --> 00:10:03.700]  不是第一次考到
[00:10:03.700 --> 00:10:07.000]  肥佬了不止一次
[00:10:07.000 --> 00:10:12.400]  其實學駕車的經驗都不太好
[00:10:12.400 --> 00:10:15.000]  但有一件事在學駕車的時候
[00:10:15.000 --> 00:10:16.200]  那個師傅就經常
[00:10:16.200 --> 00:10:18.000]  在香港的校車師傅
[00:10:18.000 --> 00:10:19.300]  我不知道美國怎樣
[00:10:19.300 --> 00:10:20.300]  經常都罵人的
[00:10:20.300 --> 00:10:22.400]  我都很緊張的
[00:10:22.400 --> 00:10:24.500]  但有一件事他罵罵罵
[00:10:24.500 --> 00:10:26.300]  我就很記得的
[00:10:26.300 --> 00:10:28.400]  他就跟我說
[00:10:28.400 --> 00:10:31.200]  他說你駕車
[00:10:31.200 --> 00:10:33.900]  你的眼睛不會只是看前面的路
[00:10:33.900 --> 00:10:37.000]  你的眼睛要看遠一點
[00:10:37.000 --> 00:10:38.200]  為什麼呢
[00:10:38.200 --> 00:10:40.000]  原來真的
[00:10:40.000 --> 00:10:43.200]  當你原來只看著前面很短的時候
[00:10:43.200 --> 00:10:45.700]  你的車駕不直的
[00:10:45.700 --> 00:10:46.400]  你的車
[00:10:46.400 --> 00:10:49.400]  你的眼睛看遠一點的路的時候
[00:10:49.400 --> 00:10:51.100]  你的手自然會配合
[00:10:51.100 --> 00:10:52.800]  會駕得直一點的
[00:10:52.800 --> 00:10:55.100]  如果你只看得很近
[00:10:55.100 --> 00:10:56.400]  你會很緊張
[00:10:56.400 --> 00:10:58.200]  由左到右在那邊
[00:10:58.200 --> 00:10:59.000]  在那邊動來動去
[00:10:59.000 --> 00:11:01.200]  你的眼睛看遠一點的時候
[00:11:01.200 --> 00:11:02.300]  你會直的
[00:11:02.300 --> 00:11:04.000]  或者甚至乎那條路是尾彎
[00:11:04.000 --> 00:11:05.400]  你的手自然會配合
[00:11:05.400 --> 00:11:09.500]  你就會走得順很多的
[00:11:09.500 --> 00:11:12.700]  其實我們人生的
[00:11:12.700 --> 00:11:14.800]  起起跌跌就好像那條路
[00:11:14.800 --> 00:11:16.400]  有時候我們很緊張
[00:11:16.400 --> 00:11:19.100]  因為我們看到前面很近的時候
[00:11:19.100 --> 00:11:20.800]  就又左又右
[00:11:20.800 --> 00:11:22.700]  又高又低這樣
[00:11:22.700 --> 00:11:25.300]  你會很緊張的因為
[00:11:25.300 --> 00:11:26.600]  但是
[00:11:26.600 --> 00:11:30.100]  我們要注目著永恆的時候
[00:11:30.100 --> 00:11:33.800]  有時候人生的高低起跌
[00:11:33.800 --> 00:11:37.700]  我們看遠一點
[00:11:37.700 --> 00:11:42.200]  是給了我們更加能夠去
[00:11:42.200 --> 00:11:43.300]  可以這麼說
[00:11:43.300 --> 00:11:46.800]  平順和直路的去度過
[00:11:46.800 --> 00:11:48.400]  教主站立得穩第一點
[00:11:48.400 --> 00:11:50.000]  保羅他明白到我們人生
[00:11:50.000 --> 00:11:52.100]  在地上都是過客
[00:11:52.100 --> 00:11:55.300]  我們的眼目是注目著永恆
[00:11:55.300 --> 00:11:57.600]  就是在以前在
[00:11:57.600 --> 00:12:00.600]  就是我小時候在香港
[00:12:00.600 --> 00:12:02.500]  回教會的時候
[00:12:02.500 --> 00:12:04.200]  經常都唱有一首詩歌
[00:12:04.200 --> 00:12:05.500]  都是叫做
[00:12:05.500 --> 00:12:08.800]  「這世界非我家」 可能有些年長一點
[00:12:08.800 --> 00:12:12.500]  或者你以前信耶穌信得久的時候
[00:12:12.500 --> 00:12:15.300]  就唱這些「這世界非我家」
[00:12:15.300 --> 00:12:17.400]  現在好像都很少人唱的了
[00:12:17.400 --> 00:12:18.400]  就是我不知道
[00:12:18.400 --> 00:12:21.200]  我不知道為什麼
[00:12:21.200 --> 00:12:22.900]  可能現在有別的
[00:12:22.900 --> 00:12:26.400]  就是流行一點的聖詩還是怎麼樣
[00:12:26.400 --> 00:12:27.000]  我不知道
[00:12:27.000 --> 00:12:28.600]  但是其中一樣東西
[00:12:28.600 --> 00:12:31.900]  就是有一次有一個
[00:12:31.900 --> 00:12:37.100]  其實是神學院的研究教會
[00:12:37.100 --> 00:12:39.500]  特別是香港教會發展歷史的
[00:12:39.500 --> 00:12:42.000]  有一個教授都說
[00:12:42.000 --> 00:12:45.500]  那時候香港很多難民的
[00:12:45.500 --> 00:12:48.400]  在六七十年代
[00:12:48.400 --> 00:12:52.000]  有很多中國走下來的難民
[00:12:52.000 --> 00:12:53.600]  所以很多基督徒
[00:12:53.600 --> 00:12:58.100]  其實他們很明白走難的心態
[00:12:58.100 --> 00:13:00.700]  所以唱「這世界非我家」的時候
[00:13:00.700 --> 00:13:02.600]  他們絕對明白為什麼
[00:13:02.600 --> 00:13:05.500]  或者比較容易投入
[00:13:05.500 --> 00:13:07.600]  但是現在
[00:13:07.600 --> 00:13:11.800]  就特別在香港或者在美國
[00:13:11.800 --> 00:13:14.400]  進入了一個都比較安定
[00:13:14.400 --> 00:13:16.100]  富裕生活的年代
[00:13:16.100 --> 00:13:19.300]  很多人都已經不覺得需要
[00:13:19.300 --> 00:13:22.500]  有這個難民或者走難心態
[00:13:22.500 --> 00:13:25.800]  好像「這世界非我家」
[00:13:25.800 --> 00:13:29.500]  就是要享受世界這樣的心態
[00:13:29.500 --> 00:13:32.700]  去看很多的事情的時候
[00:13:32.700 --> 00:13:34.100]  所以唱「這世界非我家」
[00:13:34.100 --> 00:13:37.300]  這首歌好像也不是很感受到
[00:13:37.300 --> 00:13:38.300]  任何的東西的時候
[00:13:38.300 --> 00:13:39.300]  所以可能就是
[00:13:39.300 --> 00:13:39.900]  我不知道
[00:13:39.900 --> 00:13:41.400]  我猜會不會是這個原因
[00:13:41.400 --> 00:13:42.700]  越來越少人唱這首歌
[00:13:42.700 --> 00:13:45.800]  但是其實這個
[00:13:45.800 --> 00:13:48.300]  都值得我們去反省
[00:13:48.300 --> 00:13:50.600]  我們的信仰其實
[00:13:50.600 --> 00:13:54.000]  是真的要注目永恆的
[00:13:54.000 --> 00:13:58.300]  無論你現在是難民走難也好
[00:13:58.300 --> 00:14:00.900]  或者是在這個安居樂業
[00:14:00.900 --> 00:14:02.900]  落地歸根也好
[00:14:02.900 --> 00:14:05.800]  我們都是要注目永恆的
[00:14:05.800 --> 00:14:07.000]  這一點是第一點
[00:14:07.000 --> 00:14:08.400]  要靠主站立
[00:14:08.400 --> 00:14:10.100]  第二點
[00:14:10.100 --> 00:14:12.900]  其實你要明白
[00:14:12.900 --> 00:14:15.800]  為什麼要靠主站立得穩呢
[00:14:15.800 --> 00:14:20.200]  其實你在那個智慧行間
[00:14:20.200 --> 00:14:21.900]  你會明白一件事
[00:14:21.900 --> 00:14:23.600]  之所以說要靠主站立得穩
[00:14:23.600 --> 00:14:26.400]  意思就是有人有事衝擊你了
[00:14:26.400 --> 00:14:28.800]  沒有事衝擊你就不會說靠主站立得穩
[00:14:28.800 --> 00:14:30.600]  就是要靠什麼站立得穩
[00:14:30.600 --> 00:14:32.900]  譬如你在床上睡得很舒服
[00:14:32.900 --> 00:14:35.800]  你的床又很穩固
[00:14:35.800 --> 00:14:40.200]  你不會說需要靠什麼去站立得穩
[00:14:40.200 --> 00:14:42.500]  但是可能就是你驚濤駭浪的時候
[00:14:42.500 --> 00:14:44.000]  很大浪衝過來的時候
[00:14:44.000 --> 00:14:45.600]  你就要拿著什麼
[00:14:45.600 --> 00:14:48.400]  要靠著站立得穩
[00:14:48.400 --> 00:14:50.800]  背後其實已經有一個含義是
[00:14:50.800 --> 00:14:52.400]  有事衝擊的
[00:14:52.400 --> 00:14:55.900]  沒有事衝擊就不會叫你站穩
[00:14:55.900 --> 00:14:58.100]  其實這個背後的意思
[00:14:58.100 --> 00:15:01.200]  其實主耶穌在約翰福音第十四章二十七節
[00:15:01.200 --> 00:15:02.200]  他也是這麼說的
[00:15:02.200 --> 00:15:03.100]  他說
[00:15:03.100 --> 00:15:04.800]  我留下平安給你們
[00:15:04.800 --> 00:15:06.800]  我將我的平安賜給你們
[00:15:06.800 --> 00:15:09.200]  我所賜的不像世人所賜的
[00:15:09.200 --> 00:15:13.700]  你們心裡不要憂愁也不要膽怯
[00:15:13.700 --> 00:15:15.100]  其實主耶穌也說
[00:15:15.100 --> 00:15:17.500]  在世上我們有苦難
[00:15:17.500 --> 00:15:19.800]  然後在十六章第三十三節
[00:15:19.800 --> 00:15:21.900]  他說我將這件事告訴你們
[00:15:21.900 --> 00:15:25.300]  是要叫你們在我裡面有平安
[00:15:25.300 --> 00:15:27.600]  在世上你們有苦難
[00:15:27.600 --> 00:15:29.200]  但是你們可以放心
[00:15:29.200 --> 00:15:33.100]  我已經勝了世界
[00:15:33.100 --> 00:15:35.100]  主耶穌也說
[00:15:35.100 --> 00:15:38.900]  我們在世上會有苦難的
[00:15:38.900 --> 00:15:40.800]  因為有苦難的衝擊
[00:15:40.800 --> 00:15:43.300]  所以我們才要站穩
[00:15:43.300 --> 00:15:45.000]  如果沒有苦難的時候
[00:15:45.000 --> 00:15:46.300]  你打算信了耶穌
[00:15:46.300 --> 00:15:51.600]  就是有些成功神學的傳道人
[00:15:51.600 --> 00:15:53.600]  或者他們很多時候都說
[00:15:53.600 --> 00:15:56.100]  信耶穌就怎樣耶穌祝福你
[00:15:56.100 --> 00:15:58.300]  耶穌幫你加薪升職
[00:15:58.300 --> 00:16:00.100]  耶穌幫你法事順利
[00:16:00.100 --> 00:16:04.600]  耶穌給你排毒沒有病
[00:16:04.600 --> 00:16:07.300]  諸如此類
[00:16:07.300 --> 00:16:10.200]  當然聽起來就很開心
[00:16:10.200 --> 00:16:13.900]  每個星期都聽的時候都很興奮
[00:16:13.900 --> 00:16:16.300]  但是這個不是現實問題
[00:16:16.300 --> 00:16:18.100]  因為主耶穌自己說
[00:16:18.100 --> 00:16:22.600]  其實你們在世上是有苦難的
[00:16:22.600 --> 00:16:25.100]  正是因為有苦難的緣故
[00:16:25.100 --> 00:16:28.200]  但是我們可以放心
[00:16:28.200 --> 00:16:31.400]  因為我們可以靠主站穩
[00:16:31.400 --> 00:16:33.600]  人生在世
[00:16:33.600 --> 00:16:36.500]  你現在沒有
[00:16:36.500 --> 00:16:38.800]  你將來都會有
[00:16:38.800 --> 00:16:41.500]  你遲些有的時候
[00:16:41.500 --> 00:16:43.000]  也不代表有了之後
[00:16:43.000 --> 00:16:44.100]  就以後再沒有
[00:16:44.100 --> 00:16:45.300]  可能會再回來
[00:16:45.300 --> 00:16:47.600]  也不奇怪
[00:16:47.600 --> 00:16:49.700]  但是我們可以放心
[00:16:49.700 --> 00:16:51.600]  主耶穌保證
[00:16:51.600 --> 00:16:55.100]  因為祂的平安放在我們裡面
[00:16:55.100 --> 00:16:56.300]  我們可以靠主站穩
[00:16:56.300 --> 00:16:59.900]  因為主將這個
[00:16:59.900 --> 00:17:02.700]  可以好像船的舵
[00:17:02.700 --> 00:17:04.300]  放在我們裡面
[00:17:04.300 --> 00:17:06.600]  就是祂的平安
[00:17:06.600 --> 00:17:08.600]  我們的平安
[00:17:08.600 --> 00:17:10.300]  在主裡面的平安
[00:17:10.300 --> 00:17:14.600]  是好像將我們漂流不定的人生
[00:17:14.600 --> 00:17:19.900]  好像拋流於無限那裡一樣
[00:17:19.900 --> 00:17:22.300]  所以我們可以勝過世界
[00:17:22.300 --> 00:17:26.100]  所以我們可以靠主站穩
[00:17:26.100 --> 00:17:28.700]  而保祿繼續說
[00:17:28.700 --> 00:17:30.100]  一個喜樂的人
[00:17:30.100 --> 00:17:33.900]  其實會有包括一些什麼元素呢
[00:17:33.900 --> 00:17:35.500]  首先
[00:17:35.500 --> 00:17:39.700]  喜樂的其中一個原因
[00:17:39.700 --> 00:17:43.200]  就是在侍奉當中找到童心
[00:17:43.200 --> 00:17:45.900]  這裡當然他提到有兩個人
[00:17:45.900 --> 00:17:48.500]  他說我願有阿蝶和秦都基
[00:17:48.500 --> 00:17:50.500]  著要在主類童心
[00:17:50.500 --> 00:17:53.000]  我也求你者真實同父一丫的
[00:17:53.000 --> 00:17:54.100]  幫助這兩個女人
[00:17:54.100 --> 00:17:56.000]  因為她們在福音上
[00:17:56.000 --> 00:17:57.500]  曾與我一同勞苦
[00:17:57.500 --> 00:17:58.800]  患有甲利免
[00:17:58.800 --> 00:18:01.000]  並其餘亡一同造功的
[00:18:01.000 --> 00:18:06.200]  她們的名字都在生命冊上
[00:18:06.200 --> 00:18:09.900]  保羅其中他的經歷當中
