
[00:00:00.000 --> 00:00:03.400]  今天繼續和大家思想到上傳第十五章
[00:05:22.400 --> 00:05:26.400]  在這個挑戰當中他們說如果沒有國禮
[00:05:26.400 --> 00:05:29.400]  就不受猶太人的生活規矩的時候
[00:05:29.400 --> 00:05:31.400]  他們就不得救
[00:05:31.400 --> 00:05:33.400]  所以聖經裏面的處境
[00:05:33.400 --> 00:05:42.400]  處境講到一個很出名的立場叫南加拉太學說
[00:05:42.400 --> 00:05:48.400]  想處理就是上傳第十五章和加泰書第二章的關係
[00:05:48.400 --> 00:05:54.400]  加泰書第二章也講到來往耶路撒冷為了國禮派的爭戰
[00:05:54.400 --> 00:05:55.400]  其中分兩段
[00:05:55.400 --> 00:05:58.400]  第一段是加泰書第二章開頭那段
[00:05:58.400 --> 00:06:01.400]  一般學者認為南加拉太學說的學者就認為
[00:06:01.400 --> 00:06:04.400]  開頭那段就是上傳第十一章
[00:06:04.400 --> 00:06:08.400]  保羅和巴拿巴大捐項去到耶路撒冷這段
[00:06:08.400 --> 00:06:12.400]  那時已經有針對這些事情的小小的衝突
[00:06:12.400 --> 00:06:15.400]  但未去到很火熱的衝突
[00:06:15.400 --> 00:06:18.400]  當時使徒們捐完錢之後
[00:06:18.400 --> 00:06:21.400]  就支持他們繼續向外國人傳福音的路線
[00:06:21.400 --> 00:06:25.400]  後來他們回到安提阿聖靈的帶領
[00:06:25.400 --> 00:06:28.400]  他們進入了第一次保羅的宣教行程
[00:06:28.400 --> 00:06:31.400]  但去到加泰書第二章的時候
[00:06:31.400 --> 00:06:34.400]  可能第一次宣教行程結束的時候
[00:06:34.400 --> 00:06:36.400]  當彼得有機會去探訪他們的時候
[00:06:36.400 --> 00:06:38.400]  就產生很大的爭論
[00:06:38.400 --> 00:06:42.400]  爭論繼續在加泰書第二章十一到十四節
[00:06:42.400 --> 00:06:43.400]  我們一起讀
[00:06:43.400 --> 00:06:46.400]  後來羈發到了安提阿
[00:06:46.400 --> 00:06:48.400]  因他有可擇之處
[00:06:48.400 --> 00:06:50.400]  我就當面抵擋他
[00:06:50.400 --> 00:06:53.400]  從雅各那裡來的人未到以先
[00:06:53.400 --> 00:06:56.400]  他和外邦人一同吃飯
[00:06:56.400 --> 00:06:58.400]  直至他們來到
[00:06:58.400 --> 00:07:00.400]  他因怕奉國禮的人
[00:07:00.400 --> 00:07:03.400]  就對外邦人隔開了
[00:07:03.400 --> 00:07:06.400]  其餘的猶太人也除了他裝甲
[00:07:06.400 --> 00:07:10.400]  甚至連巴拿巴也有除火裝甲
[00:07:10.400 --> 00:07:12.400]  但我一看見他們行的不正
[00:07:12.400 --> 00:07:14.400]  與福音的真道不合
[00:07:14.400 --> 00:07:17.400]  就在眾人面前對饑化說
[00:07:17.400 --> 00:07:20.400]  因為當時彼得就去到安提阿
[00:07:20.400 --> 00:07:23.400]  這個很蓬勃的外國人教會去探訪他們
[00:07:23.400 --> 00:07:26.400]  彼得在哥利留時和他們住過、吃過
[00:07:26.400 --> 00:07:28.400]  可以開了這個路線
[00:07:28.400 --> 00:07:30.400]  但沒有像安提阿那麼興旺
[00:07:30.400 --> 00:07:31.400]  我探訪他們的時候
[00:07:31.400 --> 00:07:33.400]  見到很多外邦人信徒和他們一起吃飯
[00:07:33.400 --> 00:07:34.400]  一起唱歌、一起聚會
[00:07:34.400 --> 00:07:35.400]  很開心
[00:07:35.400 --> 00:07:37.400]  突然間有些猶撒冷的
[00:07:37.400 --> 00:07:38.400]  國理派的人
[00:07:38.400 --> 00:07:40.400]  自稱是雅各那裡來的
[00:07:40.400 --> 00:07:43.400]  那群人見到任何猶太人和外邦人吃飯
[00:07:43.400 --> 00:07:45.400]  都罵他們扣他們帽子
[00:07:45.400 --> 00:07:47.400]  說他們不敬天、不敬威神
[00:07:47.400 --> 00:07:49.400]  彼得見到他們就害怕
[00:07:49.400 --> 00:07:50.400]  就分開了
[00:07:50.400 --> 00:07:52.400]  連巴拿巴也分開了
[00:07:52.400 --> 00:07:55.400]  突然間兩大領袖都和我們不吃飯
[00:07:55.400 --> 00:07:56.400]  不聚會
[00:07:56.400 --> 00:07:57.400]  那些人說
[00:07:57.400 --> 00:07:58.400]  是否我們是信徒?
[00:07:58.400 --> 00:07:59.400]  你是否當我們是兄弟?
[00:07:59.400 --> 00:08:01.400]  是否我們真是現等的信徒?
[00:08:01.400 --> 00:08:04.400]  教會就產生很大的紛爭
[00:08:04.400 --> 00:08:05.400]  很大的分裂
[00:08:05.400 --> 00:08:07.400]  那時普羅就站出來
[00:08:07.400 --> 00:08:10.400]  責備彼得
[00:08:10.400 --> 00:08:11.400]  這個聖經裏面就說到
[00:08:11.400 --> 00:08:13.400]  好像今天的經文裏面
[00:08:13.400 --> 00:08:16.400]  就好像第一節、第二節、三節的處境
[00:08:16.400 --> 00:08:17.400]  處境的時候
[00:08:17.400 --> 00:08:21.400]  聖經記載當時有大大的紛爭和辯論
[00:08:21.400 --> 00:08:23.400]  所以聖經裏面講到一個觀念就是
[00:08:23.400 --> 00:08:25.400]  耶穌基督提醒我們有同心
[00:08:25.400 --> 00:08:28.400]  我們需要勇敢為主作見證
[00:08:28.400 --> 00:08:29.400]  給我們很多應許
[00:08:29.400 --> 00:08:32.400]  直到地極為主作見證
[00:08:32.400 --> 00:08:34.400]  聖經第一章就這樣說
[00:08:34.400 --> 00:08:37.400]  但聖靈降臨在你們身上
[00:08:37.400 --> 00:08:38.400]  你們就必得著能力
[00:08:38.400 --> 00:08:41.400]  並且在耶路撒冷、猶太、傳遞和撒瑪利亞
[00:08:41.400 --> 00:08:42.400]  然後甚麼?
[00:08:42.400 --> 00:08:45.400]  直到地極作我的見證人
[00:08:45.400 --> 00:08:46.400]  直到地極就是
[00:08:46.400 --> 00:08:49.400]  聖經第十三章特別十五章開始
[00:08:49.400 --> 00:08:51.400]  就是外邦的傳遞任務
[00:08:51.400 --> 00:08:54.400]  然後那個侍奉的團隊的重點
[00:08:54.400 --> 00:08:56.400]  就不再是彼得
[00:08:56.400 --> 00:08:59.400]  侍奉團隊的重點就是保羅這個團隊
[00:08:59.400 --> 00:09:03.400]  神怎樣帶領教會進入地極的傳播工作
[00:09:03.400 --> 00:09:05.400]  但其實就有很多的艱難
[00:09:05.400 --> 00:09:07.400]  但聖經給我們提醒我們
[00:09:07.400 --> 00:09:09.400]  在艱難裏面耶穌基督有應許
[00:09:09.400 --> 00:09:11.400]  我們會經歷神的恩典
[00:09:11.400 --> 00:09:13.400]  所以我很喜歡上傳的結束
[00:09:13.400 --> 00:09:15.400]  第28章第31節
[00:09:15.400 --> 00:09:16.400]  一起再讀吧
[00:09:19.400 --> 00:09:22.400]  「向主耶穌基督的事教導人
[00:09:22.400 --> 00:09:24.400]  並沒有人禁止」
[00:09:24.400 --> 00:09:25.400]  我經常說這個字很有意思
[00:09:25.400 --> 00:09:27.400]  「Acolutos」這個希臘文字
[00:09:27.400 --> 00:09:28.400]  提醒我們
[00:09:28.400 --> 00:09:30.400]  我們縱然有很多艱難
[00:09:30.400 --> 00:09:32.400]  但聖靈的帶領、神的恩典
[00:09:32.400 --> 00:09:34.400]  我們勇敢的傳到
[00:09:34.400 --> 00:09:36.400]  神會能夠勝過這些艱難
[00:09:36.400 --> 00:09:39.400]  最後是沒有人真正能夠禁止
[00:09:39.400 --> 00:09:41.400]  但其中一個艱難教會面對
[00:09:41.400 --> 00:09:44.400]  就是內部的紛爭和分量危機
[00:09:44.400 --> 00:09:46.400]  很多時候在教會的紛爭裏面
[00:09:46.400 --> 00:09:47.400]  最大的內傷
[00:09:47.400 --> 00:09:50.400]  很多時候是內耗、內鬥和分裂
[00:09:50.400 --> 00:09:51.400]  在神主記載
[00:09:51.400 --> 00:09:54.400]  很多這些內耗、內爭的事情
[00:09:54.400 --> 00:09:55.400]  在第五章
[00:09:55.400 --> 00:09:57.400]  有假冒、偽善的信徒出來
[00:09:57.400 --> 00:09:59.400]  就是阿拿利亞
[00:09:59.400 --> 00:10:02.400]  然後聖靈譴責他們的家庭
[00:10:02.400 --> 00:10:04.400]  懲罰他們
[00:10:04.400 --> 00:10:05.400]  接著第六章
[00:10:05.400 --> 00:10:08.400]  為了教會扶貧的事情
[00:10:08.400 --> 00:10:09.400]  在寡婦的事情
[00:10:09.400 --> 00:10:13.400]  這個講希臘語的信徒
[00:10:13.400 --> 00:10:16.400]  和講希伯來語的信徒
[00:10:16.400 --> 00:10:17.400]  有爭戰
[00:10:17.400 --> 00:10:19.400]  後來他們註立了七位
[00:10:19.400 --> 00:10:21.400]  去管理這些事情
[00:10:21.400 --> 00:10:22.400]  去到十一章
[00:10:22.400 --> 00:10:25.400]  當彼得有機會去傳道的時候
[00:10:25.400 --> 00:10:27.400]  他們其他人在責備彼得
[00:10:27.400 --> 00:10:31.400]  竟然去到和那些未受國利人家裏住
[00:10:31.400 --> 00:10:32.400]  和吃飯
[00:10:32.400 --> 00:10:34.400]  彼得就講到聖靈的帶領
[00:10:34.400 --> 00:10:35.400]  怎樣神帶領他
[00:10:35.400 --> 00:10:37.400]  一步步講到這些情況
[00:10:37.400 --> 00:10:38.400]  但在《詩行傳》裏面
[00:10:38.400 --> 00:10:42.400]  內鬥和內爭最猛烈的
[00:10:42.400 --> 00:10:43.400]  就應該去到十五章
[00:10:43.400 --> 00:10:47.400]  這個時候保羅向外邦人傳福音
[00:10:47.400 --> 00:10:50.400]  和安提柯宣教的運動
[00:10:50.400 --> 00:10:53.400]  正面對福音真理定義的爭戰
[00:10:53.400 --> 00:10:55.400]  所以去到第十五章第五節
[00:10:55.400 --> 00:10:57.400]  他們不單止安提柯有吵架
[00:10:57.400 --> 00:10:59.400]  他去到然後撒冷的時候
[00:10:59.400 --> 00:11:01.400]  爭戰仍然激烈
[00:11:01.400 --> 00:11:02.400]  怎樣這樣講
[00:11:02.400 --> 00:11:03.400]  一起讀
[00:11:03.400 --> 00:11:05.400]  唯有幾個信徒
[00:11:05.400 --> 00:11:07.400]  是法理塞教門的人
[00:11:07.400 --> 00:11:08.400]  起來說
[00:11:08.400 --> 00:11:11.400]  必須給外邦人行國禮
[00:11:11.400 --> 00:11:15.400]  吩咐他們遵守摩西的律法
[00:11:15.400 --> 00:11:17.400]  如果不行國禮
[00:11:17.400 --> 00:11:19.400]  不跟猶太人很多的規矩
[00:11:19.400 --> 00:11:21.400]  很多潔淨的規矩
[00:11:21.400 --> 00:11:22.400]  他們就不是信徒
[00:11:22.400 --> 00:11:23.400]  就不得救
[00:11:23.400 --> 00:11:25.400]  如果猶太人不吃豬肉
[00:11:25.400 --> 00:11:27.400]  他們吃豬肉就不得救
[00:11:27.400 --> 00:11:28.400]  有很多的規矩
[00:11:28.400 --> 00:11:30.400]  不受國禮等等情況
[00:11:30.400 --> 00:11:33.400]  這個規矩如果建立了的話
[00:11:33.400 --> 00:11:36.400]  深深影響整個宣教運動
[00:11:36.400 --> 00:11:38.400]  舉個例子
[00:11:38.400 --> 00:11:40.400]  假如清國的時候
[00:11:40.400 --> 00:11:42.400]  宣教士就像蔡少奇
[00:11:42.400 --> 00:11:44.400]  去到巴西傳福音
[00:11:44.400 --> 00:11:46.400]  帶了人信耶穌
[00:11:46.400 --> 00:11:47.400]  但信耶穌之後
[00:11:47.400 --> 00:11:48.400]  那些人就去到巴西
[00:11:48.400 --> 00:11:49.400]  跟巴西人說
[00:11:49.400 --> 00:11:50.400]  我是清國的教會
[00:11:50.400 --> 00:11:53.400]  我們每個人都留在牆邊
[00:11:53.400 --> 00:11:54.400]  巴西人信耶穌
[00:11:54.400 --> 00:11:55.400]  個個留在牆邊
[00:11:55.400 --> 00:11:56.400]  戴個膊帽
[00:11:56.400 --> 00:11:57.400]  這樣才是基督徒
[00:11:57.400 --> 00:11:58.400]  巴西人很熱都好
[00:11:58.400 --> 00:12:00.400]  請你留在牆邊戴膊帽
[00:12:00.400 --> 00:12:01.400]  這樣就叫基督徒
[00:12:01.400 --> 00:12:03.400]  我想如果類似的情況
[00:12:03.400 --> 00:12:05.400]  在巴西多不多人信耶穌
[00:12:05.400 --> 00:12:07.400]  我想都不容易
[00:12:07.400 --> 00:12:10.400]  你去到一定要受國禮跟足猶太人的規矩
[00:12:10.400 --> 00:12:13.400]  很多其他民族就很難信耶穌
[00:12:13.400 --> 00:12:15.400]  因為神的心意
[00:12:15.400 --> 00:12:16.400]  請你一個提醒
[00:12:16.400 --> 00:12:17.400]  就是很多時候
[00:12:17.400 --> 00:12:19.400]  在這些的爭戰裏面
[00:12:19.400 --> 00:12:21.400]  西方有個表達就是
[00:12:21.400 --> 00:12:22.400]  爭戰最大的時候
[00:12:22.400 --> 00:12:24.400]  往往最突然
[00:12:24.400 --> 00:12:25.400]  最傷害
[00:12:25.400 --> 00:12:27.400]  最毒的戰
[00:12:27.400 --> 00:12:29.400]  往往是背後的戰
[00:12:29.400 --> 00:12:31.400]  或者另一個說法是朋友的戰
[00:12:31.400 --> 00:12:33.400]  英文叫Friendly Fire
[00:12:33.400 --> 00:12:34.400]  我有一個比喻
[00:12:34.400 --> 00:12:35.400]  就好像一個戰士
[00:12:35.400 --> 00:12:38.400]  他面對一個對面的敵人的時候
[00:12:38.400 --> 00:12:39.400]  他伏低
[00:12:39.400 --> 00:12:45.400]  戴著鐵鋼頭盔
[00:12:45.400 --> 00:12:46.400]  保護自己
[00:12:46.400 --> 00:12:47.400]  趴低
[00:12:47.400 --> 00:12:48.400]  怕對方射到自己
[00:12:48.400 --> 00:12:49.400]  就射對方
[00:12:49.400 --> 00:12:50.400]  但最怕就是
[00:12:50.400 --> 00:12:51.400]  他伏低
[00:12:51.400 --> 00:12:52.400]  不要被對方射到的時候
[00:12:52.400 --> 00:12:55.400]  後面的朋友一槍射死他
[00:12:55.400 --> 00:12:56.400]  什麼都防範不到
[00:12:56.400 --> 00:13:00.400]  就好像古代那些用刀劍的比賽
[00:13:00.400 --> 00:13:01.400]  就是打仗
[00:13:01.400 --> 00:13:06.400]  通常將軍在前面有個大的銅
[00:13:06.400 --> 00:13:07.400]  什麼鐵
[00:13:07.400 --> 00:13:10.400]  那些背心
[00:13:10.400 --> 00:13:11.400]  前面就什麼都齊了
[00:13:11.400 --> 00:13:13.400]  後面通常沒有什麼
[00:13:13.400 --> 00:13:16.400]  如果後面那個人插你一刀
[00:13:16.400 --> 00:13:18.400]  那就死定了
[00:13:18.400 --> 00:13:20.400]  有時候在工作裏面就是這樣
[00:13:20.400 --> 00:13:22.400]  家庭裏面就是這樣
[00:13:22.400 --> 00:13:24.400]  有時候在教會社會裏面都是這樣
[00:13:24.400 --> 00:13:26.400]  就是越Friend那些人
[00:13:26.400 --> 00:13:28.400]  無端插你幾句
[00:13:28.400 --> 00:13:29.400]  插你幾刀
[00:13:29.400 --> 00:13:31.400]  都很傷
[00:13:31.400 --> 00:13:32.400]  所以教會裏面
[00:13:32.400 --> 00:13:33.400]  其中一點
[00:13:33.400 --> 00:13:35.400]  面對這些爭戰的時候
[00:13:35.400 --> 00:13:36.400]  分裂的危機的時候
[00:13:36.400 --> 00:13:38.400]  如果及早處理就好
[00:13:38.400 --> 00:13:41.400]  不然就有很大的災害
[00:13:41.400 --> 00:13:44.400]  歷史裏面有很多的內鬥
[00:13:44.400 --> 00:13:47.400]  教會或神的家亦不例外
[00:13:47.400 --> 00:13:48.400]  我看完那一幕
[00:13:48.400 --> 00:13:51.400]  我曾經講過一個很出名的內鬥
[00:13:51.400 --> 00:13:53.400]  就是辯雅敏之派
[00:13:53.400 --> 00:13:55.400]  和以色列人其他支派的內鬥
[00:13:55.400 --> 00:13:57.400]  當日辯雅敏之派
[00:13:57.400 --> 00:14:00.400]  殺死了以色列人二萬二千
[00:14:00.400 --> 00:14:02.400]  同樣那天
[00:14:02.400 --> 00:14:05.400]  不久以色列人就殺死辯雅敏之派
[00:14:05.400 --> 00:14:07.400]  二萬五千
[00:14:07.400 --> 00:14:10.400]  有時候內鬥都可以激烈
[00:14:10.400 --> 00:14:14.400]  今年是一個種族滅族
[00:14:14.400 --> 00:14:16.400]  或仇殺的紀念二十週年
[00:14:16.400 --> 00:14:18.400]  就是盧旺達的二十週年
[00:14:18.400 --> 00:14:21.400]  當年盧旺達的仇殺
[00:14:21.400 --> 00:14:23.400]  殺死了八十萬人
[00:14:23.400 --> 00:14:26.400]  有時候內鬥是很恐怖的
[00:14:26.400 --> 00:14:29.400]  我們最近看到很多烏克蘭的新聞
[00:14:29.400 --> 00:14:30.400]  覺得很遙遠
[00:14:30.400 --> 00:14:33.400]  但這個馬航的MX-17
[00:14:33.400 --> 00:14:37.400]  經過好像幾萬呎都可以炸下來
[00:14:37.400 --> 00:14:39.400]  假如今年暑假大家去歐洲
[00:14:39.400 --> 00:14:41.400]  真的要想一想
[00:14:41.400 --> 00:14:42.400]  祈禱
[00:14:42.400 --> 00:14:45.400]  或者航空公司都避開都不奇怪
[00:14:45.400 --> 00:14:48.400]  馬航今年兩次MX-370
[00:14:48.400 --> 00:14:52.400]  很多大陸的同胞到今天都不能夠明白
[00:14:52.400 --> 00:14:54.400]  我自己看新聞的時候
[00:14:54.400 --> 00:14:55.400]  我追一下烏克蘭的故事
[00:14:55.400 --> 00:14:57.400]  烏克蘭的故事有很久的
[00:14:57.400 --> 00:15:00.400]  分裂的歷史的包袱
[00:15:00.400 --> 00:15:01.400]  他們很出名
[00:15:01.400 --> 00:15:06.400]  克羅米亞的島原來是屬於俄羅斯的
[00:15:06.400 --> 00:15:07.400]  俄羅斯的時代
[00:15:07.400 --> 00:15:08.400]  有一個共產黨的領袖
[00:15:08.400 --> 00:15:11.400]  無端端不知道是喝醉酒還是高興
[00:15:11.400 --> 00:15:12.400]  某天沒有經過國會
[00:15:12.400 --> 00:15:13.400]  突然間就說
[00:15:13.400 --> 00:15:14.400]  這個島給了你
[00:15:14.400 --> 00:15:15.400]  給了烏克蘭
[00:15:15.400 --> 00:15:17.400]  這個島其實有很多俄羅斯人
[00:15:17.400 --> 00:15:19.400]  但當時是蘇聯的時代
[00:15:19.400 --> 00:15:20.400]  蘇聯的時代
[00:15:20.400 --> 00:15:21.400]  送完給了他
[00:15:21.400 --> 00:15:22.400]  都是蘇聯管
[00:15:22.400 --> 00:15:23.400]  大家不覺得
[00:15:23.400 --> 00:15:24.400]  但到蘇聯解體
[00:15:24.400 --> 00:15:27.400]  無端端俄羅斯人的烏克蘭
[00:15:27.400 --> 00:15:30.400]  克羅米亞人就熟悉了烏克蘭
[00:15:30.400 --> 00:15:32.400]  但兩個民族本身有很多的仇恨
[00:15:32.400 --> 00:15:34.400]  有很多的困難
[00:15:34.400 --> 00:15:36.400]  其中一個仇恨的歷史
[00:15:36.400 --> 00:15:41.400]  就是1932年一個大饑荒
[00:15:41.400 --> 00:15:43.400]  當時是史太林的時代
[00:15:43.400 --> 00:15:45.400]  史太林有很多的暴政
[00:15:45.400 --> 00:15:46.400]  很多的失敗
[00:15:46.400 --> 00:15:50.400]  然後對烏克蘭的饑荒不處理
[00:15:50.400 --> 00:15:53.400]  好像活活餓死一樣
[00:15:53.400 --> 00:15:56.400]  當時饑荒死的人數大概200萬到800萬人
[00:15:56.400 --> 00:15:58.400]  沒有什麼統計數字
[00:15:58.400 --> 00:16:00.400]  如果記得第二次世界大戰
[00:16:00.400 --> 00:16:03.400]  猶太人死了大概600萬人
[00:16:03.400 --> 00:16:06.400]  這是歷史的災難
[00:16:06.400 --> 00:16:09.400]  但烏克蘭死了200萬到800萬人
[00:16:09.400 --> 00:16:11.400]  其實這個死亡歷史
[00:16:11.400 --> 00:16:14.400]  在烏克蘭的歷史叫做
[00:16:14.400 --> 00:16:16.400]  Hono Domo
[00:16:16.400 --> 00:16:18.400]  這個字是來自烏克蘭的文字
[00:16:18.400 --> 00:16:24.400]  文字的意思是飢餓當中的種族滅絕
[00:16:24.400 --> 00:16:26.400]  經過很多年歷史
[00:16:26.400 --> 00:16:27.400]  很多的故事
[00:16:27.400 --> 00:16:30.400]  最終這些災難再一次拿出來
[00:16:30.400 --> 00:16:33.400]  再一次民族的仇恨再一次拿出來
[00:16:33.400 --> 00:16:38.400]  所以當人當中的仇恨沒有消化
[00:16:38.400 --> 00:16:40.400]  沒有處理
[00:16:40.400 --> 00:16:42.400]  沒有瑤柱的時候
[00:16:42.400 --> 00:16:46.400]  災難可能一段一段不斷地發生
[00:16:46.400 --> 00:16:48.400]  有時在教會裏面
[00:16:48.400 --> 00:16:51.400]  基督徒之間都有這些情況
[00:16:51.400 --> 00:16:52.400]  我曾經講過一個例子
[00:16:52.400 --> 00:16:54.400]  就是當重洗派或重浸派
[00:16:54.400 --> 00:16:56.400]  中國九甲出現的時候
[00:16:56.400 --> 00:16:58.400]  他認為人成年之後
[00:16:58.400 --> 00:17:00.400]  應該再一次認順
[00:17:00.400 --> 00:17:02.400]  應該再一次受洗或受浸
[00:17:02.400 --> 00:17:05.400]  當時整個歐洲都是鷹鞋洗禮的時代
[00:17:05.400 --> 00:17:08.400]  見到那些人這樣做覺得是異端
[00:17:08.400 --> 00:17:11.400]  將這些領袖處死
[00:17:11.400 --> 00:17:15.400]  你要浸我就拔你下水浸死你
[00:17:15.400 --> 00:17:17.400]  有時手段的時候
[00:17:17.400 --> 00:17:19.400]  我們不懂得處理的時候
[00:17:19.400 --> 00:17:22.400]  何等的傻 何等的危險呢
[00:17:22.400 --> 00:17:23.400]  所以我曾經講過
[00:17:23.400 --> 00:17:24.400]  最好的一個觀念
[00:17:24.400 --> 00:17:26.400]  就好像十二仕徒之後
[00:17:26.400 --> 00:17:28.400]  有一個叫十二仕徒遺訓
[00:17:28.400 --> 00:17:30.400]  他們懂得有原則
[00:17:30.400 --> 00:17:33.400]  就應該去浸 去河流水浸都可以
[00:17:33.400 --> 00:17:36.400]  但不行的時候有彈性
[00:17:36.400 --> 00:17:39.400]  如果有這樣的智慧 有這樣的真理
[00:17:39.400 --> 00:17:41.400]  又有真理的追求 又有胸襟
[00:17:41.400 --> 00:17:43.400]  可能有些紛爭
[00:17:43.400 --> 00:17:46.400]  有些很說聲的紛爭
[00:17:46.400 --> 00:17:48.400]  當時的猶撒冷凍會議
[00:17:48.400 --> 00:17:50.400]  如果沒有好的領袖走出來
[00:17:50.400 --> 00:17:54.400]  按照真理去維護教會的合一
[00:17:54.400 --> 00:17:57.400]  按照愛心去給予自己包容的時候
[00:17:57.400 --> 00:18:00.400]  可能當時早期教會就有一大分裂
[00:18:00.400 --> 00:18:02.400]  所以聖經裏面一個觀念就是
[00:18:02.400 --> 00:18:04.400]  當我們見到教會有
[00:18:04.400 --> 00:18:06.400]  面對分裂的危機的時候
[00:18:06.400 --> 00:18:08.400]  我們就要高舉真理
[00:18:08.400 --> 00:18:10.400]  我們要主動地努力
[00:18:10.400 --> 00:18:12.400]  也祈求神的恩典
[00:18:12.400 --> 00:18:15.400]  所以聖經講到保羅和提摩提拉教會
[00:18:15.400 --> 00:18:18.400]  是堅持為真道的辯護
[00:18:18.400 --> 00:18:20.400]  我看第十五章第二節
