
[00:00:00.000 --> 00:00:03.140]  感謝神 今天我們又有機會來一起分享
[00:06:44.700 --> 00:06:47.700]  沒有一句的怨言 不是一年哦 是很多年哦
[00:06:47.700 --> 00:06:50.700]  他的父親講什麼他都遵行
[00:06:50.700 --> 00:06:53.700]  從來沒有違背過父親的旨意
[00:06:53.700 --> 00:06:56.700]  而這個小兒子在父親
[00:06:56.700 --> 00:06:59.700]  還沒有離世的時候就要求分家產
[00:06:59.700 --> 00:07:02.700]  去到遠方又任意放蕩浪費資財
[00:07:02.700 --> 00:07:05.700]  現在在外面衰着了
[00:07:05.700 --> 00:07:08.700]  好了 現在開始回到家裏了
[00:07:08.700 --> 00:07:11.700]  回到家裏了 竟然父親
[00:07:11.700 --> 00:07:14.700]  要把袍子給他穿上 把戒指給他戴上
[00:07:14.700 --> 00:07:17.700]  還宰了肥牛犢一起歡喜慶祝
[00:07:17.700 --> 00:07:20.700]  大兒子心裏覺得
[00:07:20.700 --> 00:07:23.700]  這一切都不值得 我做了這麼多的事情
[00:07:23.700 --> 00:07:26.700]  難道還不如這一個小兒子嗎
[00:07:26.700 --> 00:07:29.700]  於是他生氣 不肯回家
[00:07:29.700 --> 00:07:32.700]  大兒子的問題在哪裏呢
[00:07:32.700 --> 00:07:35.700]  大兒子的問題就在於
[00:07:35.700 --> 00:07:38.700]  他一直把自己
[00:07:38.700 --> 00:07:41.700]  當成一個故宮
[00:07:41.700 --> 00:07:44.700]  我想問大家一個問題
[00:07:44.700 --> 00:07:47.700]  如果您的家裏面有工人姐姐
[00:07:47.700 --> 00:07:50.700]  您的家裏面有一個兒子
[00:07:50.700 --> 00:07:53.700]  當兒子餓了的時候 會不會去問他的母親
[00:07:53.700 --> 00:07:56.700]  我可不可以喫家裏的餅乾呢
[00:07:56.700 --> 00:07:59.700]  當你的工人
[00:07:59.700 --> 00:08:02.700]  肚子餓的時候 他也許要去
[00:08:02.700 --> 00:08:05.700]  請問一下他的主人
[00:08:05.700 --> 00:08:08.700]  我可不可以喫家裏的餅乾
[00:08:08.700 --> 00:08:11.700]  但是對於兒子是完全不需要的
[00:08:11.700 --> 00:08:14.700]  因爲家裏的一切都是屬於你的
[00:08:14.700 --> 00:08:17.700]  家裏的一切都是屬於他的
[00:08:17.700 --> 00:08:20.700]  而這個大兒子
[00:08:20.700 --> 00:08:23.700]  卻是用這種故宮的心態
[00:08:23.700 --> 00:08:26.700]  在父親的家裏面生存
[00:08:26.700 --> 00:08:29.700]  他認爲他要工作才能獲得
[00:08:29.700 --> 00:08:32.700]  賺取父親賞賜的能力
[00:08:32.700 --> 00:08:35.700]  而事實是根本這家裏所有的一切
[00:08:35.700 --> 00:08:38.700]  都是大兒子的
[00:08:38.700 --> 00:08:41.700]  大兒子還要把自己當外人
[00:08:41.700 --> 00:08:44.700]  就算肚子餓了 還要問父親我能不能喫
[00:08:44.700 --> 00:08:47.700]  你看我今天做了該做的工作
[00:08:47.700 --> 00:08:50.700]  該做的食物 現在我有資格喫了吧
[00:08:50.700 --> 00:08:53.700]  我們常常做基督徒
[00:08:53.700 --> 00:08:56.700]  就會有這樣的心態
[00:08:56.700 --> 00:08:59.700]  認爲要犧牲 要付出 要做一些事情
[00:08:59.700 --> 00:09:02.700]  去換取一些的東西
[00:09:02.700 --> 00:09:05.700]  才能夠去贏得神對我們的愛
[00:09:05.700 --> 00:09:08.700]  神對我們的接納 神對我們的尊重
[00:09:08.700 --> 00:09:11.700]  甚至是神兒子的身份
[00:09:11.700 --> 00:09:14.700]  我們根本不知道 或者知道的不完全
[00:09:14.700 --> 00:09:17.700]  神是多麼的愛我們 神是多麼的接納我們
[00:09:17.700 --> 00:09:20.700]  也許我們根本就不知道
[00:09:20.700 --> 00:09:23.700]  我們跟父神之間是一個關係
[00:09:23.700 --> 00:09:26.700]  而不是一個交換的條件
[00:09:26.700 --> 00:09:29.700]  不需要我一定做得好 才能討上帝的喜悅
[00:09:29.700 --> 00:09:34.700]  我一定要靠行爲才能夠去賺取上帝的愛
[00:09:34.700 --> 00:09:37.700]  爲什麼我這樣說
[00:09:37.700 --> 00:09:40.700]  爲什麼我說大兒子是一個故宮的心態呢
[00:09:40.700 --> 00:09:43.700]  從哪裏看出來的呢 從經文看出來的
[00:09:43.700 --> 00:09:46.700]  我跟大家來解經
[00:09:46.700 --> 00:09:49.700]  剛纔我們講了 這邊的這張的經文
[00:09:49.700 --> 00:09:52.700]  一共用了三個的比喻
[00:09:52.700 --> 00:09:56.700]  施羊的比喻 施錢的比喻和浪子的比喻
[00:09:56.700 --> 00:09:59.700]  之前的兩個比喻是非常的相似
[00:09:59.700 --> 00:10:02.700]  彌陽的比喻和施錢的比喻
[00:10:02.700 --> 00:10:07.700]  都沒有好好地交代主人是怎麼失去那隻羊
[00:10:07.700 --> 00:10:10.700]  和怎麼失去那一塊錢的
[00:10:10.700 --> 00:10:14.700]  而浪子的比喻卻講得非常的清楚
[00:10:14.700 --> 00:10:17.700]  父親是怎樣失去那個兒子的
[00:10:17.700 --> 00:10:20.700]  十二節小兒子對父親說
[00:10:20.700 --> 00:10:23.700]  父親請你把我應得的家業分給我
[00:10:23.700 --> 00:10:26.700]  他父親就把產業分給他們
[00:10:26.700 --> 00:10:30.700]  過了不多幾日 小兒子就把他一切所有的都收拾起來
[00:10:30.700 --> 00:10:35.700]  往遠方去了 在那裏任意放蕩 浪費資財
[00:10:35.700 --> 00:10:43.700]  而前兩個比喻卻講到了主人很刻意地去尋找那隻丟失的羊
[00:10:43.700 --> 00:10:45.700]  去尋找那一塊錢
[00:10:45.700 --> 00:10:47.700]  那個羊的主人到礦野去找
[00:10:47.700 --> 00:10:54.700]  那個失去錢的寡婦在他家裏面翻箱倒櫃地來找失去的一個錢
[00:10:54.700 --> 00:10:57.700]  但是在這個浪子的比喻當中
[00:10:57.700 --> 00:11:02.700]  卻沒有講這位父親去尋找他的兒子
[00:11:02.700 --> 00:11:04.700]  這是爲什麼呢
[00:11:04.700 --> 00:11:07.700]  作者其實可以一兩句的經文來鋪墊
[00:11:07.700 --> 00:11:10.700]  這位父親當小兒子離家出走之後
[00:11:10.700 --> 00:11:15.700]  就派他的僕人到遠方去尋找他的這個兒子
[00:11:15.700 --> 00:11:19.700]  其實作者完全可以這樣的去詳細的介紹
[00:11:19.700 --> 00:11:22.700]  我們失去的這個人比失去的那隻羊
[00:11:22.700 --> 00:11:25.700]  比失去的那隻錢不是更加重要嗎
[00:11:25.700 --> 00:11:29.700]  爲什麼經文有詳細交代怎麼失了羊
[00:11:29.700 --> 00:11:32.700]  有詳細交代怎麼去找羊 怎麼去找錢
[00:11:32.700 --> 00:11:37.700]  卻沒有詳細交代怎麼去找這個人呢
[00:11:37.700 --> 00:11:42.700]  也許這就是經文的作者留給大家思考的問題
[00:11:42.700 --> 00:11:45.700]  那個答案可能是
[00:11:45.700 --> 00:11:47.700]  父親沒有去找
[00:11:47.700 --> 00:11:51.700]  因爲他根本沒有失去這個小兒子
[00:11:51.700 --> 00:11:55.700]  一個父親讓他的年少的兒子在外面闖蕩
[00:11:55.700 --> 00:11:57.700]  未免不是一件好事
[00:11:57.700 --> 00:12:00.700]  如果不是因爲那個地方遇到饑荒
[00:12:00.700 --> 00:12:03.700]  也許小兒子在散盡資財之後
[00:12:03.700 --> 00:12:07.700]  可以醒悟過來從頭開始東山再起
[00:12:07.700 --> 00:12:09.700]  若是小兒子可以醒悟東山再起
[00:12:09.700 --> 00:12:13.700]  未嘗不是一件好事
[00:12:13.700 --> 00:12:17.700]  所以那位父親根本就沒有失去他的小兒子
[00:12:17.700 --> 00:12:19.700]  什麼時候失去了呢
[00:12:19.700 --> 00:12:22.700]  就是小兒子在練回家的時候的
[00:12:22.700 --> 00:12:27.700]  怎麼跟父親說那句話的時候才失去
[00:12:27.700 --> 00:12:33.700]  第18到19節小兒子在回家之前自己練習那句話
[00:12:33.700 --> 00:12:37.700]  他說父親我得罪了天又得罪了你
[00:12:37.700 --> 00:12:40.700]  從今以後我不配成爲你的兒子
[00:12:40.700 --> 00:12:45.700]  把我當做一個故宮吧
[00:12:45.700 --> 00:12:48.700]  所以當這個父親見到小兒子的時候
[00:12:48.700 --> 00:12:53.700]  小兒子完全一字不差的完全重複了這句話
[00:12:53.700 --> 00:12:58.700]  可是當小兒子說到父親我得罪了天又得罪了你
[00:12:58.700 --> 00:13:03.700]  從今以後我不配成爲你的兒子的時候
[00:13:03.700 --> 00:13:05.700]  父親連忙阻止了他
[00:13:05.700 --> 00:13:07.700]  叫僕人把袍子給他穿上
[00:13:07.700 --> 00:13:09.700]  把戒指給他戴上
[00:13:09.700 --> 00:13:12.700]  吩咐殺了肥牛毒歡喜快樂
[00:13:12.700 --> 00:13:13.700]  爲什麼
[00:13:13.700 --> 00:13:17.700]  因爲父親不讓他講出最後一句話
[00:13:17.700 --> 00:13:22.700]  就是說把我當成一個故宮吧
[00:13:22.700 --> 00:13:25.700]  反觀這位一直在家的大兒子
[00:13:25.700 --> 00:13:28.700]  卻一直把自己當成故宮
[00:13:28.700 --> 00:13:32.700]  我們看一下大兒子這個口裏面的話
[00:13:32.700 --> 00:13:36.700]  每一句好像都帶着刺
[00:13:36.700 --> 00:13:41.700]  大兒子說父親我服侍你這麼多年
[00:13:41.700 --> 00:13:43.700]  從來沒有違背過你的意思
[00:13:43.700 --> 00:13:46.700]  你並沒有給我一支山羊羔
[00:13:46.700 --> 00:13:52.700]  叫我和朋友一同歡喜快樂
[00:13:52.700 --> 00:13:56.700]  他的兒子在跟他父親做等價交換
[00:13:56.700 --> 00:13:58.700]  用我所付出的
[00:13:58.700 --> 00:14:00.700]  用我所付出的努力
[00:14:00.700 --> 00:14:05.700]  去交換父親的山羊羔
[00:14:05.700 --> 00:14:10.700]  他的父親本來就是他的家業
[00:14:10.700 --> 00:14:16.700]  他的每一份的家業他的兒子都有份呢
[00:14:16.700 --> 00:14:21.700]  剛纔我們講到這篇經文是針對法利賽人的問題
[00:14:21.700 --> 00:14:23.700]  法利賽人是什麼問題呢
[00:14:23.700 --> 00:14:27.700]  法利賽的問題就是靠行爲稱義
[00:14:27.700 --> 00:14:31.700]  認爲自己靠着自己的好行爲就可以去得到救恩
[00:14:31.700 --> 00:14:37.700]  靠着這個好行爲就可以去賺取救恩
[00:14:37.700 --> 00:14:42.700]  這個大兒子呢正正就是法利賽人的問題
[00:14:42.700 --> 00:14:46.700]  認爲靠着自己的行爲可以賺取父親的愛
[00:14:46.700 --> 00:14:50.700]  靠着自己的行爲可以賺取父親的肯定
[00:14:50.700 --> 00:14:53.700]  大兒子緊緊抓着這個好行爲不放
[00:14:53.700 --> 00:15:00.700]  認爲這就是我得到父親的愛的那一份的巴根power
[00:15:00.700 --> 00:15:04.700]  做得好了我相信大兒子會欣賞自己
[00:15:04.700 --> 00:15:08.700]  做不好了大兒子也許會論斷自己
[00:15:08.700 --> 00:15:13.700]  看到別人做不好了看到小兒子沒有做好了
[00:15:13.700 --> 00:15:17.700]  他也會論斷那個小兒子
[00:15:17.700 --> 00:15:21.700]  弟兄姊妹當我們用自己的方式去信主
[00:15:21.700 --> 00:15:24.700]  用自己的方式想要去得到這個救恩
[00:15:24.700 --> 00:15:29.700]  用自己的方式想要去賺取神的愛和神的肯定的時候
[00:15:29.700 --> 00:15:34.700]  我們就會得到對人看不起指責論斷
[00:15:34.700 --> 00:15:37.700]  當別人做不到我們認爲的行爲標準的時候
[00:15:37.700 --> 00:15:41.700]  就去指責他就去說他你呀還是不是個基督徒啊
[00:15:41.700 --> 00:15:45.700]  你看你是個基督徒怎麼能做成這樣子呢
[00:15:45.700 --> 00:15:49.700]  對神就會生氣就會抱怨
[00:15:49.700 --> 00:15:52.700]  神有沒有搞錯你看我做了這麼多
[00:15:52.700 --> 00:15:54.700]  你沒有看見嗎
[00:15:54.700 --> 00:15:59.700]  那個人他這樣子你還愛他Are you crazy
[00:15:59.700 --> 00:16:02.700]  對自己呢沒有喜樂
[00:16:02.700 --> 00:16:06.700]  我們看一看這個大兒子在父親的家裏面服侍這麼多年
[00:16:06.700 --> 00:16:12.700]  他竟然沒有要求父親給他過一支山羊膏來歡喜快樂
[00:16:12.700 --> 00:16:15.700]  這是多麼悲哀的一件事情啊
[00:16:15.700 --> 00:16:18.700]  是的大兒子是非常的謹擇
[00:16:18.700 --> 00:16:21.700]  但是他服侍的心裏面有很多的苦
[00:16:21.700 --> 00:16:27.700]  很多的忌妒很多的增進很多的怨氣
[00:16:27.700 --> 00:16:29.700]  這像是什麼呢
[00:16:29.700 --> 00:16:34.700]  這像是我就想到也許是我們一般的基督徒
[00:16:34.700 --> 00:16:37.700]  在外面行爲上無可指責
[00:16:37.700 --> 00:16:40.700]  我們服侍神我們奉獻金錢給教會
[00:16:40.700 --> 00:16:43.700]  我們關心別人當家具的時候
[00:16:43.700 --> 00:16:49.700]  我們也拿出許多的食物來服侍親愛的弟兄姊妹
[00:16:49.700 --> 00:16:53.700]  甚至我們是很忠心的也參與私事的服侍
[00:16:53.700 --> 00:16:58.700]  參與主席的服侍參與飯食的服侍等等等等
[00:16:58.700 --> 00:17:05.700]  可是我們的心卻可以遠離神
[00:17:05.700 --> 00:17:10.700]  我一直在爲大兒子從這段經文當中找一條的出路
[00:17:10.700 --> 00:17:13.700]  我不知道我今天是否找到了
[00:17:13.700 --> 00:17:17.700]  但是我很願意跟大家分享
[00:17:17.700 --> 00:17:24.700]  我想這個大兒子跟父親說出他這一通的怨氣
[00:17:24.700 --> 00:17:29.700]  也許是他回到家裏面的第一步吧
[00:17:29.700 --> 00:17:33.700]  誰可以想象在這個表面上行爲無可指摘
[00:17:33.700 --> 00:17:35.700]  贏得一切掌聲的大兒子
[00:17:35.700 --> 00:17:43.700]  他的心裏面充滿了多少的忌妒紛爭苦讀論斷怒氣呢
[00:17:43.700 --> 00:17:48.700]  而這位任勞任怨的大兒子今天終於可以把這個心中
[00:17:48.700 --> 00:17:54.700]  蘊藏已久的怒氣向父親敞開發泄出來的時候
[00:17:54.700 --> 00:18:02.700]  也許是他坦誠面對我們的父神真心悔改回家的第一步吧
[00:18:02.700 --> 00:18:08.700]  而接下來的一步也許就是經文重複了兩次的死而復活
[00:18:08.700 --> 00:18:13.700]  在經文當中父親形容小兒子兩次說
[00:18:13.700 --> 00:18:17.700]  這個兒子是我死而復活失而又得的兒子
[00:18:17.700 --> 00:18:20.700]  小兒子的失去很容易看見
[00:18:20.700 --> 00:18:23.700]  因爲他離家出走他浪費資財
[00:18:23.700 --> 00:18:27.700]  他不負責任他任意放蕩
[00:18:27.700 --> 00:18:31.700]  但是大兒子的迷失卻未必那麼的明顯
[00:18:31.700 --> 00:18:38.700]  他熱心服侍他樂意奉獻他關心別人他聽父親的話
[00:18:38.700 --> 00:18:44.700]  但是他的心也許早已經離家出走了
[00:18:44.700 --> 00:18:51.700]  這樣的一個大兒子同樣需要經歷死裏復活
[00:18:51.700 --> 00:18:58.700]  這個死裏復活就不是靠着我們的行爲去賺取我們的心被洗淨
[00:18:58.700 --> 00:19:03.700]  不是靠着我們的行爲去賺取重新得到神的愛
[00:19:03.700 --> 00:19:06.700]  就好像這個大兒子一樣
[00:19:06.700 --> 00:19:10.700]  他靠着自己的好行爲想要去賺取父親的愛
[00:19:10.700 --> 00:19:14.700]  但是這裏的死而復活就是完全的
[00:19:14.700 --> 00:19:18.700]  我們的心被神救恩去洗淨
[00:19:18.700 --> 00:19:21.700]  不是靠着我們自己的能力
[00:19:21.700 --> 00:19:24.700]  乃是靠着神對我們的拯救
[00:19:24.700 --> 00:19:31.700]  神幫我們的心洗淨這纔是唯一正確的路徑
[00:19:31.700 --> 00:19:36.700]  最後一點我們是否接納神的這份大愛呢
[00:19:36.700 --> 00:19:40.700]  經文的最後父親對他的兒子說
[00:19:40.700 --> 00:19:45.700]  兒啊你常和我同在我一切所有的都是你的
[00:19:45.700 --> 00:19:49.700]  只是你這個兄弟是死而復活失而又得的
[00:19:49.700 --> 00:19:53.700]  所以我們理當歡喜快樂
[00:19:53.700 --> 00:19:55.700]  父親跟他的大兒子說
[00:19:55.700 --> 00:19:58.700]  我所有的一切都是你的
[00:19:58.700 --> 00:20:00.700]  你不僅擁有我的家業
[00:20:00.700 --> 00:20:03.700]  你還分享我的性情
[00:20:03.700 --> 00:20:06.700]  我爲你這個弟兄死而復活
[00:20:06.700 --> 00:20:08.700]  失而又得歡喜快樂
[00:20:08.700 --> 00:20:10.700]  我也想你跟我一樣
[00:20:10.700 --> 00:20:13.700]  爲這個弟兄死而復活
[00:20:13.700 --> 00:20:17.700]  失而又得的弟兄歡喜快樂
[00:20:17.700 --> 00:20:19.700]  大兒子不僅繼承父親的家業
[00:20:19.700 --> 00:20:22.700]  還繼承父親的性情
[00:20:22.700 --> 00:20:26.700]  父親希望他跟自己有一樣的慈愛
[00:20:26.700 --> 00:20:31.700]  有一樣的心意
[00:20:31.700 --> 00:20:36.700]  大兒子如果可以接納父親的愛
[00:20:36.700 --> 00:20:40.700]  那這個問題就會有180度的大轉變
[00:20:40.700 --> 00:20:43.700]  他就會知道怎樣不再做故宮
[00:20:43.700 --> 00:20:48.700]  而是真正的做兒子
[00:20:48.700 --> 00:20:51.700]  大兒子在父親的家中
[00:20:51.700 --> 00:20:54.700]  他的心離父親很遠
[00:20:54.700 --> 00:20:59.700]  身體物理的距離卻離父親很近
[00:20:59.700 --> 00:21:01.700]  他在當自己是故宮
[00:21:01.700 --> 00:21:05.700]  他一直用自己的方式在做兒子
[00:21:05.700 --> 00:21:08.700]  用自己的方式在做事情
[00:21:08.700 --> 00:21:12.700]  就好像我們一直在用自己的方式在信主
[00:21:12.700 --> 00:21:15.700]  用自己的方式在做神兒子
[00:21:15.700 --> 00:21:20.700]  用自己的方式在得到神的救恩一樣
[00:21:20.700 --> 00:21:23.700]  經文在這個地方做了留白
[00:21:23.700 --> 00:21:26.700]  沒有像前兩個比喻一樣
[00:21:26.700 --> 00:21:29.700]  說大兒子也同樣的
[00:21:29.700 --> 00:21:32.700]  因爲一個罪人的悔改而歡喜快樂
[00:21:32.700 --> 00:21:35.700]  經文只是講出了大兒子的怨氣
[00:21:35.700 --> 00:21:36.700]  講出了父親的接納
[00:21:36.700 --> 00:21:38.700]  講出了父親的愛
[00:21:38.700 --> 00:21:41.700]  卻沒有給讀者講出來
[00:21:41.700 --> 00:21:45.700]  大兒子是否最終接納了父親的這份的接納
[00:21:45.700 --> 00:21:49.700]  接納了父親的這份的愛
[00:21:49.700 --> 00:21:54.700]  也許這就是作者刻意給這段經文的留白
[00:21:54.700 --> 00:21:58.700]  他的留白是讓我們讀者自己選擇
[00:21:58.700 --> 00:22:00.700]  我們是依然做法利塞人
