
[00:00:00.000 --> 00:00:04.000]  讓我們再一次禱告
[00:09:35.000 --> 00:09:40.000]  就是我是一個專心跟從耶和華的人
[00:09:40.000 --> 00:09:43.000]  當迦勒講這句話的時候
[00:09:43.000 --> 00:09:46.000]  他回想到四十歲的時候
[00:09:46.000 --> 00:09:48.000]  當摩西點帳
[00:09:48.000 --> 00:09:51.000]  在每一個支派找一個領袖出來
[00:09:51.000 --> 00:09:53.000]  當探子
[00:09:53.000 --> 00:09:55.000]  所以就有十二個領袖
[00:09:55.000 --> 00:09:57.000]  十二個探子
[00:09:57.000 --> 00:10:01.000]  他們摸著前路走入迦南
[00:10:01.000 --> 00:10:03.000]  由迦底斯巴尼亞這條邊緣
[00:10:03.000 --> 00:10:07.000]  進到迦南窺探這個地方
[00:10:07.000 --> 00:10:10.000]  當他們見到有城牆
[00:10:10.000 --> 00:10:11.000]  有城
[00:10:11.000 --> 00:10:14.000]  有不同的族人的時候
[00:10:14.000 --> 00:10:19.000]  他們同樣在四周見到很多果實累累的樹
[00:10:19.000 --> 00:10:21.000]  所以聖經就告訴我們
[00:10:21.000 --> 00:10:24.000]  他們到了以實瓦國谷
[00:10:24.000 --> 00:10:27.000]  在那裡砍伐了葡萄樹的枝
[00:10:27.000 --> 00:10:30.000]  上頭有一串串掛著的葡萄
[00:10:30.000 --> 00:10:34.000]  兩個人兩個人就用一個貢抬著
[00:10:34.000 --> 00:10:35.000]  帶著石榴
[00:10:35.000 --> 00:10:36.000]  帶著無花果
[00:10:36.000 --> 00:10:38.000]  這些果實
[00:10:38.000 --> 00:10:40.000]  回到以色列人的地方
[00:10:40.000 --> 00:10:42.000]  向他們回報
[00:10:42.000 --> 00:10:44.000]  所以迦勒就說
[00:10:44.000 --> 00:10:46.000]  那時候我四十歲
[00:10:46.000 --> 00:10:49.000]  開始踏入人生的壯年
[00:10:49.000 --> 00:10:51.000]  他就按著神的心意
[00:10:51.000 --> 00:10:54.000]  他和其他十一個探子
[00:10:54.000 --> 00:10:55.000]  包括約書亞
[00:10:55.000 --> 00:10:59.000]  他們一起走到迦南地
[00:10:59.000 --> 00:11:04.000]  他們拿著果實累累的果樹回來
[00:11:04.000 --> 00:11:06.000]  當他們回來的時候
[00:11:06.000 --> 00:11:10.000]  就逐個講一下他們所見所聞
[00:11:10.000 --> 00:11:11.000]  其他十個
[00:11:11.000 --> 00:11:13.000]  他們講了一句這樣的說話
[00:11:13.000 --> 00:11:16.000]  他說我們的地方是好
[00:11:16.000 --> 00:11:18.000]  不過不要忘記
[00:11:18.000 --> 00:11:21.000]  那個地方的民是強壯
[00:11:21.000 --> 00:11:25.000]  第一他們的城牆堅固寬大
[00:11:25.000 --> 00:11:27.000]  而且我們看見那些亞納族人
[00:11:27.000 --> 00:11:28.000]  黑人
[00:11:28.000 --> 00:11:29.000]  其他的族人
[00:11:29.000 --> 00:11:32.000]  個個都高大威猛
[00:11:32.000 --> 00:11:34.000]  我們真的很難打的
[00:11:34.000 --> 00:11:37.000]  我們很難真正的佔據他的
[00:11:37.000 --> 00:11:39.000]  當他們講這句話的時候
[00:11:39.000 --> 00:11:42.000]  聖經第八節這裡說
[00:11:42.000 --> 00:11:44.000]  這一群弟兄
[00:11:44.000 --> 00:11:47.000]  他使百姓的心消化
[00:11:47.000 --> 00:11:50.000]  但是迦納和約書亞呢?
[00:11:50.000 --> 00:11:52.000]  他們講些什麼?
[00:11:52.000 --> 00:11:54.000]  當中這裡記載到
[00:11:54.000 --> 00:11:57.000]  接著第28節的30節裡面
[00:11:57.000 --> 00:12:00.000]  迦納就馬上出聲
[00:12:00.000 --> 00:12:02.000]  他都不等摩西講了
[00:12:02.000 --> 00:12:04.000]  為什麼會是他講
[00:12:04.000 --> 00:12:06.000]  而不是那個大領袖講呢?
[00:12:06.000 --> 00:12:08.000]  他都是一個小探子
[00:12:08.000 --> 00:12:10.000]  大致上四十歲的人
[00:12:10.000 --> 00:12:12.000]  都還有些火
[00:12:12.000 --> 00:12:13.000]  有些氣
[00:12:13.000 --> 00:12:15.000]  還有他只告訴自己
[00:12:15.000 --> 00:12:18.000]  我就是十二個當中的一位兩位
[00:12:18.000 --> 00:12:20.000]  我和約書亞一起見到
[00:12:20.000 --> 00:12:22.000]  我們就有不同的體會
[00:12:22.000 --> 00:12:23.000]  他說沒錯
[00:12:23.000 --> 00:12:25.000]  那裡地大
[00:12:25.000 --> 00:12:27.000]  還有那裡的人強
[00:12:27.000 --> 00:12:29.000]  但是我們有的
[00:12:29.000 --> 00:12:31.000]  就是神
[00:12:31.000 --> 00:12:33.000]  所以他說我們應該把握
[00:12:33.000 --> 00:12:36.000]  立即上去得到那塊地
[00:12:36.000 --> 00:12:38.000]  我們足能得勝
[00:12:38.000 --> 00:12:41.000]  當時那群人
[00:12:41.000 --> 00:12:46.000]  會見到迦納和約書亞這樣講的時候
[00:12:46.000 --> 00:12:47.000]  真的逐一講
[00:12:47.000 --> 00:12:49.000]  有沒有搞錯?
[00:12:49.000 --> 00:12:51.000]  我們現在先告訴大家
[00:12:51.000 --> 00:12:54.000]  這個可以糾死一生
[00:12:54.000 --> 00:12:55.000]  我們會知道
[00:12:55.000 --> 00:12:59.000]  當時以色列人聽完之後
[00:12:59.000 --> 00:13:00.000]  聖經就說
[00:13:00.000 --> 00:13:03.000]  他們的心消化
[00:13:03.000 --> 00:13:05.000]  Melt with fear
[00:13:05.000 --> 00:13:07.000]  用一個新普及
[00:13:07.000 --> 00:13:08.000]  譯本就說
[00:13:08.000 --> 00:13:10.000]  他們講的話
[00:13:10.000 --> 00:13:12.000]  同嚇了民眾
[00:13:12.000 --> 00:13:15.000]  不要他們進入應許之地
[00:13:15.000 --> 00:13:19.000]  表示了人的心融化了
[00:13:19.000 --> 00:13:21.000]  信心瓦解了
[00:13:21.000 --> 00:13:24.000]  甚至心都散了
[00:13:24.000 --> 00:13:27.000]  其實在我們的人生裡
[00:13:27.000 --> 00:13:30.000]  同樣有很多東西令我們消化
[00:13:30.000 --> 00:13:33.000]  我都是一個經過五十的人
[00:13:33.000 --> 00:13:34.000]  所以我想
[00:13:34.000 --> 00:13:38.000]  我應該可以講到大家的一些經歷
[00:13:38.000 --> 00:13:40.000]  有時候我們面對高堂
[00:13:40.000 --> 00:13:42.000]  好像我仍然有父母
[00:13:42.000 --> 00:13:43.000]  九十多歲
[00:13:43.000 --> 00:13:44.000]  可能有人說
[00:13:44.000 --> 00:13:47.000]  你爸爸媽媽厲害了
[00:13:47.000 --> 00:13:49.000]  他們真的很厲害
[00:13:49.000 --> 00:13:51.000]  但我們真的很西非理
[00:13:51.000 --> 00:13:53.000]  做子女的
[00:13:53.000 --> 00:13:55.000]  當他們進了醫院一次
[00:13:55.000 --> 00:13:56.000]  就要跟一次
[00:13:56.000 --> 00:13:59.000]  所以我很多時候已經去到一個階段
[00:13:59.000 --> 00:14:00.000]  有些姐妹很關心
[00:14:00.000 --> 00:14:02.000]  有時候我在團契講完之後
[00:14:02.000 --> 00:14:04.000]  我很多謝他們
[00:14:04.000 --> 00:14:06.000]  莫斯你爸爸媽媽怎樣
[00:14:06.000 --> 00:14:08.000]  我只能說又是這樣
[00:14:08.000 --> 00:14:10.000]  進完醫院又出醫院
[00:14:10.000 --> 00:14:12.000]  進完醫院又出醫院
[00:14:12.000 --> 00:14:14.000]  還要搞很多文件很多手續
[00:14:14.000 --> 00:14:16.000]  幸好我這個懶的兒子
[00:14:16.000 --> 00:14:17.000]  有哥哥
[00:14:17.000 --> 00:14:19.000]  有其他的兄弟姐妹
[00:14:19.000 --> 00:14:21.000]  幫了我一把
[00:14:21.000 --> 00:14:23.000]  但我相信有些頂姐妹
[00:14:23.000 --> 00:14:25.000]  她可能是獨力去面向的
[00:14:25.000 --> 00:14:27.000]  在對下有兒女
[00:14:27.000 --> 00:14:31.000]  難免我們有經歷很多心事重重
[00:14:31.000 --> 00:14:32.000]  她們的前路
[00:14:32.000 --> 00:14:33.000]  她們的結婚
[00:14:33.000 --> 00:14:35.000]  她們的生兒育女
[00:14:35.000 --> 00:14:36.000]  她們買不買到房子
[00:14:36.000 --> 00:14:38.000]  她們搬不搬回來跟我住
[00:14:38.000 --> 00:14:42.000]  全部都在我們手裡
[00:14:42.000 --> 00:14:45.000]  再加上五十歲後的人
[00:14:45.000 --> 00:14:46.000]  開始感覺什麼
[00:14:46.000 --> 00:14:48.000]  體力不支
[00:14:48.000 --> 00:14:50.000]  以前走上樓梯
[00:14:50.000 --> 00:14:52.000]  沒有事幹
[00:14:52.000 --> 00:14:53.000]  現在走
[00:14:53.000 --> 00:14:54.000]  麻煩你那套電梯
[00:14:54.000 --> 00:14:56.000]  一會都遇上我
[00:14:56.000 --> 00:14:57.000]  我雖然都要排隊
[00:14:57.000 --> 00:14:59.000]  我都排
[00:14:59.000 --> 00:15:01.000]  腳骨已經不太好了
[00:15:01.000 --> 00:15:03.000]  所以拜託你去外國
[00:15:03.000 --> 00:15:05.000]  麻煩你給我買一些補充品回來
[00:15:05.000 --> 00:15:07.000]  我們現在是要補
[00:15:07.000 --> 00:15:09.000]  因為怕自己老
[00:15:09.000 --> 00:15:13.000]  其實一想到這裡
[00:15:13.000 --> 00:15:15.000]  我在這裡很多時候在服事當中
[00:15:15.000 --> 00:15:17.000]  有幸有些頂姐妹
[00:15:17.000 --> 00:15:19.000]  跟我分擔她們的憂患
[00:15:19.000 --> 00:15:21.000]  你想不想到
[00:15:21.000 --> 00:15:22.000]  在一段日子裡
[00:15:22.000 --> 00:15:24.000]  我牧養一個教會群體
[00:15:24.000 --> 00:15:26.000]  只是寥寥二百人
[00:15:26.000 --> 00:15:28.000]  但居然有十個八個弟兄
[00:15:28.000 --> 00:15:31.000]  他們患上了情緒的問題
[00:15:31.000 --> 00:15:33.000]  驚恐症
[00:15:33.000 --> 00:15:35.000]  抑鬱症
[00:15:35.000 --> 00:15:37.000]  躁鬱症
[00:15:37.000 --> 00:15:38.000]  全部都是
[00:15:38.000 --> 00:15:40.000]  我們不是說他們的不是
[00:15:40.000 --> 00:15:41.000]  而是我們反而覺得
[00:15:41.000 --> 00:15:42.000]  共鳴度就是
[00:15:42.000 --> 00:15:43.000]  他有事
[00:15:43.000 --> 00:15:45.000]  其實我都不是那麼好
[00:15:45.000 --> 00:15:46.000]  我做牧師
[00:15:46.000 --> 00:15:47.000]  你猜他有沒有抑鬱過
[00:15:47.000 --> 00:15:49.000]  當然有
[00:15:49.000 --> 00:15:50.000]  所以我想
[00:15:50.000 --> 00:15:51.000]  在這個階段裡
[00:15:51.000 --> 00:15:52.000]  我們會知道
[00:15:52.000 --> 00:15:54.000]  有很多東西會消化我們
[00:15:54.000 --> 00:15:55.000]  會瓦解我們
[00:15:55.000 --> 00:15:58.000]  所以你還叫我去短孫
[00:15:58.000 --> 00:16:00.000]  不要說什麼
[00:16:00.000 --> 00:16:01.000]  去三水
[00:16:01.000 --> 00:16:03.000]  都對我來說有點艱難
[00:16:03.000 --> 00:16:05.000]  是啊
[00:16:05.000 --> 00:16:07.000]  我們看到當時
[00:16:07.000 --> 00:16:10.000]  當那群探子十個
[00:16:10.000 --> 00:16:12.000]  說完消息
[00:16:12.000 --> 00:16:13.000]  當下全會眾
[00:16:13.000 --> 00:16:15.000]  大聲宣揚
[00:16:15.000 --> 00:16:17.000]  那夜他們嚎哭
[00:16:17.000 --> 00:16:21.000]  甚至他們開始向摩西亞倫發怨言
[00:16:21.000 --> 00:16:22.000]  巴不得
[00:16:22.000 --> 00:16:23.000]  我們早在埃及地
[00:16:23.000 --> 00:16:25.000]  死在曠野
[00:16:25.000 --> 00:16:28.000]  耶和華為何把我們領到這裡
[00:16:28.000 --> 00:16:30.000]  他不單止
[00:16:30.000 --> 00:16:32.000]  不單止
[00:16:32.000 --> 00:16:35.000]  他在埋怨摩西亞倫
[00:16:35.000 --> 00:16:37.000]  他是自律行奸
[00:16:37.000 --> 00:16:42.000]  耶和華為何把我們領到這裡
[00:16:42.000 --> 00:16:44.000]  所以
[00:16:44.000 --> 00:16:46.000]  在這裡我們很明白
[00:16:46.000 --> 00:16:48.000]  連我們自己五十歲以後的人
[00:16:48.000 --> 00:16:50.000]  你猜我們有沒有埋怨
[00:16:50.000 --> 00:16:52.000]  有很多怨氣
[00:16:52.000 --> 00:16:54.000]  為何個個都不找我
[00:16:54.000 --> 00:16:57.000]  為何我現在驗出三高
[00:16:57.000 --> 00:16:59.000]  我們會發覺很多時候
[00:16:59.000 --> 00:17:02.000]  我們會感受到很多眼前的困難
[00:17:02.000 --> 00:17:04.000]  會消化了我們
[00:17:04.000 --> 00:17:06.000]  以致我們的怨言很真
[00:17:06.000 --> 00:17:07.000]  很實
[00:17:07.000 --> 00:17:09.000]  甚至以色列人他們可以說預言
[00:17:09.000 --> 00:17:13.000]  我們的妻子和孩子必被擄掠
[00:17:13.000 --> 00:17:15.000]  他真的這樣說
[00:17:15.000 --> 00:17:16.000]  沒有了
[00:17:16.000 --> 00:17:18.000]  國家會散
[00:17:18.000 --> 00:17:20.000]  我們還有什麼閒談
[00:17:20.000 --> 00:17:23.000]  時間去說什麼宣教
[00:17:23.000 --> 00:17:25.000]  會說什麼三福
[00:17:25.000 --> 00:17:27.000]  頂姊妹
[00:17:27.000 --> 00:17:30.000]  迦勒他也是其中一份子
[00:17:30.000 --> 00:17:32.000]  但是他當時說
[00:17:32.000 --> 00:17:33.000]  不行
[00:17:33.000 --> 00:17:35.000]  我的人生過了四十
[00:17:35.000 --> 00:17:37.000]  以致現在我的人生去到八十五
[00:17:37.000 --> 00:17:40.000]  我仍然是強壯的
[00:17:40.000 --> 00:17:43.000]  但迦勒卻專心跟從耶和華
[00:17:43.000 --> 00:17:45.000]  專心的意思
[00:17:45.000 --> 00:17:48.000]  用英文叫做Follow wholeheartedly
[00:17:48.000 --> 00:17:51.000]  即是全心全意去跟從
[00:17:51.000 --> 00:17:54.000]  我經常在這裡覺得
[00:17:54.000 --> 00:17:56.000]  中國人過去經常說
[00:17:56.000 --> 00:17:59.000]  嫁雞隨雞 嫁狗隨狗
[00:17:59.000 --> 00:18:01.000]  我看到真的
[00:18:01.000 --> 00:18:03.000]  現在這一代的人
[00:18:03.000 --> 00:18:06.000]  可能我們的所謂的盟約
[00:18:06.000 --> 00:18:08.000]  約這個字已經淡化了
[00:18:08.000 --> 00:18:10.000]  變成了Contract
[00:18:10.000 --> 00:18:12.000]  合約
[00:18:12.000 --> 00:18:14.000]  如果你不履行合約
[00:18:14.000 --> 00:18:15.000]  我就告你
