
[00:00:00.000 --> 00:00:03.800]  每一個人的生命旅途上
[00:06:26.600 --> 00:06:27.600]  天亮的時候
[00:06:27.600 --> 00:06:31.600]  祂就叫一群門徒過來
[00:06:31.600 --> 00:06:35.200]  祂就從他們當中揀選了十二個人
[00:06:35.200 --> 00:06:36.800]  《路加福音》告訴我們
[00:06:36.800 --> 00:06:39.200]  耶穌稱他們為使徒
[00:06:39.200 --> 00:06:40.400]  那十二個
[00:06:40.400 --> 00:06:41.600]  我不讀名字了
[00:06:41.600 --> 00:06:44.000]  就是西門彼得、安德烈、雅各
[00:06:44.000 --> 00:06:46.200]  諸如此類一直下去
[00:06:46.200 --> 00:06:49.400]  直到最後那個出賣主的加勒人
[00:06:49.400 --> 00:06:52.200]  猶太十二個
[00:06:52.200 --> 00:06:53.600]  從這段經文我們見到
[00:06:53.600 --> 00:06:56.200]  其實耶穌的門徒
[00:06:56.200 --> 00:06:58.200]  不只是十二個
[00:06:58.200 --> 00:07:00.000]  祂叫了一群門徒來
[00:07:00.000 --> 00:07:01.400]  去揀選十二個人
[00:07:01.400 --> 00:07:04.200]  叫這十二個人叫做使徒
[00:07:04.200 --> 00:07:05.600]  所以耶穌有多少個門徒
[00:07:05.600 --> 00:07:08.400]  其實我們可能不知道
[00:07:08.400 --> 00:07:10.800]  使徒雖然有人說十二個
[00:07:10.800 --> 00:07:12.800]  好像是十二個
[00:07:12.800 --> 00:07:14.600]  但其實我們知道
[00:07:14.600 --> 00:07:17.800]  自大使命頒佈之後
[00:07:17.800 --> 00:07:19.400]  每一個信徒
[00:07:19.400 --> 00:07:22.200]  都應該帶著有使命
[00:07:22.200 --> 00:07:24.400]  成為一個門徒
[00:07:24.400 --> 00:07:26.400]  門徒和使徒
[00:07:26.400 --> 00:07:29.400]  有人問有什麼分別
[00:07:29.400 --> 00:07:32.400]  門徒和使徒有什麼分別
[00:07:32.400 --> 00:07:36.800]  最大分別就是門徒和使徒
[00:07:36.800 --> 00:07:40.400]  門徒我們叫做Disciple
[00:07:40.400 --> 00:07:43.000]  Discipleship 門徒訓練
[00:07:43.000 --> 00:07:46.400]  使徒我們叫做Apostle
[00:07:46.400 --> 00:07:48.400]  門徒其實簡單來說
[00:07:48.400 --> 00:07:50.600]  是Follower的意思
[00:07:50.600 --> 00:07:55.000]  但是使徒卻是一個所謂Messenger
[00:07:55.000 --> 00:07:56.600]  使徒是被猜遍
[00:07:56.600 --> 00:08:01.800]  是被主耶穌基督親自去猜遍的一群門徒
[00:08:01.800 --> 00:08:03.600]  特別叫做使徒
[00:08:03.600 --> 00:08:07.800]  是有使命的門徒當中
[00:08:07.800 --> 00:08:12.000]  今天你是什麼門徒呢?
[00:08:12.000 --> 00:08:14.200]  今天你是門徒是嗎?
[00:08:14.200 --> 00:08:15.200]  你是門徒
[00:08:15.200 --> 00:08:18.600]  但你是不是一個有使命的門徒呢?
[00:08:18.600 --> 00:08:21.200]  這個我們需要去思想
[00:08:21.200 --> 00:08:26.200]  到底我們有沒有失落了神給我們的使命
[00:08:26.200 --> 00:08:29.800]  神是不是特別揀選了你
[00:08:29.800 --> 00:08:32.200]  有沒有什麼猜遍你
[00:08:32.200 --> 00:08:34.400]  結了婚的弟兄姊妹
[00:08:34.400 --> 00:08:36.800]  如果你發覺你的婚姻好像我剛才說的
[00:08:36.800 --> 00:08:38.800]  還很恩愛的
[00:08:38.800 --> 00:08:40.400]  那就好了
[00:08:40.400 --> 00:08:46.800]  你發覺夫婦之間好像沒什麼了
[00:08:46.800 --> 00:08:50.400]  沒什麼了,經常日過日子
[00:08:50.400 --> 00:08:55.400]  我想當中你忘記了你婚姻裡面有很大的使命
[00:08:55.400 --> 00:08:56.600]  你忘記了使命的時候
[00:08:56.600 --> 00:08:58.600]  你的婚姻就沒什麼生命
[00:08:58.600 --> 00:08:59.600]  上班的時候
[00:08:59.600 --> 00:09:01.400]  等於姐妹回到公司也是
[00:09:01.400 --> 00:09:03.600]  覺得又上班了
[00:09:03.600 --> 00:09:05.800]  沒什麼的,經常都沒什麼
[00:09:05.800 --> 00:09:09.000]  回到公司好像死了一樣
[00:09:09.000 --> 00:09:10.200]  我覺得也是
[00:09:10.200 --> 00:09:13.200]  你是忘記了神交付給你的使命
[00:09:13.200 --> 00:09:16.600]  在這個工作崗位環境裡面的一個使命
[00:09:16.600 --> 00:09:17.800]  永遠你沒有使命
[00:09:17.800 --> 00:09:19.200]  你在什麼的場景
[00:09:19.200 --> 00:09:21.200]  你都是沒有生命
[00:09:21.200 --> 00:09:23.200]  在新約聖經給我們看到
[00:09:23.200 --> 00:09:26.800]  有一個使徒
[00:09:26.800 --> 00:09:28.600]  他本來也很沒生命
[00:09:28.600 --> 00:09:31.600]  他也沒有跟隨耶穌基督
[00:09:31.600 --> 00:09:33.800]  好像這十二個門徒一樣
[00:09:33.800 --> 00:09:35.000]  打拼和耶穌基督
[00:09:35.000 --> 00:09:36.400]  他也沒有
[00:09:36.400 --> 00:09:39.200]  但他也是一個實至名歸
[00:09:39.200 --> 00:09:40.400]  無可否認
[00:09:40.400 --> 00:09:43.600]  他是一個真有使命的門徒
[00:09:43.600 --> 00:09:45.600]  大家知道是誰嗎
[00:09:45.600 --> 00:09:47.200]  猜得出來吧
[00:09:47.200 --> 00:09:48.400]  保羅
[00:09:48.400 --> 00:09:49.200]  他怎麼說呢
[00:09:49.200 --> 00:09:50.800]  他說在那麼多前書
[00:09:50.800 --> 00:09:54.600]  他說「我原是使徒中最少的」
[00:09:54.600 --> 00:09:57.200]  他說「我不配稱為使徒」
[00:09:57.200 --> 00:10:02.200]  「因為我從前迫害神的教會」
[00:10:02.200 --> 00:10:04.800]  這句話你讀完之後
[00:10:04.800 --> 00:10:08.200]  我想你再看一次
[00:10:08.200 --> 00:10:12.600]  你說我是會點當中最少的信徒
[00:10:12.600 --> 00:10:16.000]  我不配做會點的信徒
[00:10:16.000 --> 00:10:18.000]  那就算了
[00:10:18.000 --> 00:10:20.000]  但你說了一件事
[00:10:20.000 --> 00:10:24.800]  為什麼你這麼沒信心
[00:10:24.800 --> 00:10:26.600]  保羅說了
[00:10:26.600 --> 00:10:30.000]  當然在這裡我們看到保羅是一個謙卑
[00:10:30.000 --> 00:10:33.800]  保羅迫害教會這件事
[00:10:33.800 --> 00:10:36.000]  由始至終
[00:10:36.000 --> 00:10:40.800]  都是他心裡的一個關卡
[00:10:40.800 --> 00:10:42.800]  保羅未信主之前
[00:10:42.800 --> 00:10:44.400]  他迫伯信徒
[00:10:44.400 --> 00:10:46.200]  大家都剛才看過
[00:10:46.200 --> 00:10:50.200]  他是一個迫伯信徒的法利賽人
[00:10:50.200 --> 00:10:53.400]  我們問到底為什麼
[00:10:53.400 --> 00:10:58.000]  保羅能夠成為一個門徒
[00:10:58.000 --> 00:11:01.400]  一直以來更加成為一個門徒締造者
[00:11:01.400 --> 00:11:06.600]  他從迫害到成為建造者
[00:11:06.600 --> 00:11:12.000]  這個路上神如何去模造他
[00:11:12.000 --> 00:11:15.600]  忽發其想你要問問保羅一個問題
[00:11:15.600 --> 00:11:18.000]  你要問問保羅
[00:11:18.000 --> 00:11:22.800]  一路上你有什麼人跟你同行過
[00:11:22.800 --> 00:11:25.200]  跟你走過
[00:11:25.200 --> 00:11:27.000]  如果你問問保羅的時候
[00:11:27.000 --> 00:11:29.400]  我會相信保羅至少
[00:11:29.400 --> 00:11:32.400]  至少說兩三個人給你聽
[00:11:32.400 --> 00:11:38.200]  今天我們教會有一個門徒訓練
[00:11:38.200 --> 00:11:41.800]  我們經常說小保羅和提摩太
[00:11:41.800 --> 00:11:43.400]  但是這個小保羅
[00:11:43.400 --> 00:11:45.400]  這個聖經裡的保羅
[00:11:45.400 --> 00:11:49.600]  他如何成為一個門徒締造者
[00:11:49.600 --> 00:11:52.800]  我們嘗試從兩個人物
[00:11:52.800 --> 00:11:54.200]  去探索一下
[00:11:54.200 --> 00:11:58.000]  這個小保羅是如何被打造出來的
[00:11:58.000 --> 00:11:59.800]  當保羅信了主之後
[00:11:59.800 --> 00:12:02.800]  我們發現有一個人扮演了他的角色
[00:12:02.800 --> 00:12:04.600]  叫做指路人
[00:12:04.600 --> 00:12:07.400]  他的名字叫做阿拿尼亞
[00:12:07.400 --> 00:12:13.000]  阿拿尼亞是保羅的指路人
[00:12:13.000 --> 00:12:18.200]  到底他是從什麼背景走出來的呢
[00:12:18.200 --> 00:12:20.400]  老實說他不是太出名
[00:12:20.400 --> 00:12:22.200]  他不是聖經很出名
[00:12:22.200 --> 00:12:24.000]  但是他從什麼背景走出來
[00:12:24.000 --> 00:12:25.000]  我們先看看
[00:12:25.000 --> 00:12:25.800]  很快的
[00:12:25.800 --> 00:12:28.200]  保羅信耶穌第九章的一至九節
[00:12:28.200 --> 00:12:29.800]  其實大家很熟悉的
[00:12:29.800 --> 00:12:32.000]  我讀一讀
[00:12:32.000 --> 00:12:33.400]  我們一起讀一讀
[00:12:33.400 --> 00:12:34.800]  一二三
[00:12:34.800 --> 00:12:37.600]  蘇羅迎向主的門徒
[00:12:37.600 --> 00:12:42.200]  發恐嚇、兇殺的話
[00:12:42.200 --> 00:12:44.000]  他道大祭司那女
[00:12:44.000 --> 00:12:46.000]  要求他發公函
[00:12:46.000 --> 00:12:49.400]  給大馬士革國會堂
[00:12:49.400 --> 00:12:52.400]  如果發現奉行者道的人
[00:12:52.400 --> 00:12:54.600]  准他連男帶女
[00:12:54.600 --> 00:12:57.400]  緝拿到耶路撒冷
[00:12:57.400 --> 00:13:00.000]  他快到大馬士革的時候
[00:13:00.000 --> 00:13:04.800]  忽然有光從天上向他四面照射
[00:13:04.800 --> 00:13:06.600]  他瀑倒在地
[00:13:06.600 --> 00:13:08.400]  聽見有聲音對他說
[00:13:08.400 --> 00:13:12.000]  蘇羅!蘇羅!你為什麼迫害我?
[00:13:12.000 --> 00:13:14.600]  他說:主啊!你是誰?
[00:13:14.600 --> 00:13:17.800]  主說:我就是你所迫害的耶穌
[00:13:17.800 --> 00:13:19.800]  起來!進城去!
[00:13:19.800 --> 00:13:21.400]  你應當做的事
[00:13:21.400 --> 00:13:23.600]  一定有人告訴你
[00:13:23.600 --> 00:13:27.600]  同行的人聽見聲音卻不看見人
[00:13:27.600 --> 00:13:31.800]  只是目定口呆地站在那裡
[00:13:31.800 --> 00:13:34.400]  蘇羅從地上爬起來
[00:13:34.400 --> 00:13:37.800]  睜開眼睛卻什麼也看不見
[00:13:37.800 --> 00:13:40.000]  他們牽著他的手
[00:13:40.000 --> 00:13:42.200]  領他進大馬士革
[00:13:42.200 --> 00:13:45.600]  他三天都不能看見
[00:13:45.600 --> 00:13:47.800]  不吃也不喝
[00:13:47.800 --> 00:13:53.400]  最後告訴我們他三天
[00:13:53.400 --> 00:13:56.000]  不能夠看見東西
[00:13:56.000 --> 00:13:58.000]  在這三天不能夠看見東西的時候
[00:13:58.000 --> 00:14:00.000]  其實他看見了東西
[00:14:00.000 --> 00:14:02.000]  他看見了什麼?
[00:14:02.000 --> 00:14:07.800]  他看見的是三天的黑暗
[00:14:07.800 --> 00:14:11.400]  他看見的是心裡很多的惶恐
[00:14:11.400 --> 00:14:15.800]  這裡最後說他不吃也不喝
[00:14:15.800 --> 00:14:19.000]  不是主讓他不吃也不喝
[00:14:19.000 --> 00:14:23.400]  是他完全沒有心情再吃和再喝
[00:14:23.400 --> 00:14:25.400]  在那三天
[00:14:25.400 --> 00:14:28.400]  三天的黑暗
[00:14:28.400 --> 00:14:31.200]  我不知道你有沒有試過
[00:14:31.200 --> 00:14:33.000]  三個小時的黑暗
[00:14:33.000 --> 00:14:34.200]  你有沒有試過?
[00:14:34.200 --> 00:14:36.600]  有沒有人試過暈車?
[00:14:36.600 --> 00:14:38.200]  在美國可能比較少
[00:14:38.200 --> 00:14:39.200]  坐電梯的機會比較少
[00:14:39.200 --> 00:14:41.000]  走樓梯也走得到
[00:14:41.000 --> 00:14:42.200]  腳都痛很多
[00:14:42.200 --> 00:14:43.200]  暈車的情況
[00:14:43.200 --> 00:14:45.800]  我不知道你有沒有試過
[00:14:45.800 --> 00:14:48.800]  全黑的那種
[00:14:48.800 --> 00:14:51.800]  然後不知道什麼時候有人會救你
[00:14:51.800 --> 00:14:54.400]  我小時候住的大廈常常都暈電梯
[00:14:54.400 --> 00:14:57.200]  我覺得那時候很好玩
[00:14:57.200 --> 00:14:58.800]  玩暈電梯 玩什麼玩
[00:14:58.800 --> 00:15:01.400]  玩暈電梯
[00:15:01.400 --> 00:15:04.400]  但其實三天的黑暗
[00:15:04.400 --> 00:15:06.400]  絕對不好玩
[00:15:06.400 --> 00:15:09.800]  不能吃 不能喝
[00:15:09.800 --> 00:15:10.600]  在這三天裡
[00:15:10.600 --> 00:15:13.600]  我們很多人嘗試去探討
[00:15:13.600 --> 00:15:17.600]  研究保羅當時的心態
[00:15:17.600 --> 00:15:19.200]  因為我們說他從前迫不及待
[00:15:19.200 --> 00:15:21.800]  教會成為門徒 締造者
[00:15:21.800 --> 00:15:23.400]  我們就在他每一個細節上
[00:15:23.400 --> 00:15:25.600]  我們都嘗試去探討他
[00:15:25.600 --> 00:15:26.800]  在那三天裡
[00:15:26.800 --> 00:15:29.600]  有人就問其實他在想什麼
[00:15:29.600 --> 00:15:31.200]  他是不是在想他的家人
[00:15:31.200 --> 00:15:32.800]  你會在想什麼
[00:15:32.800 --> 00:15:35.000]  有人說他是一個法利賽人
[00:15:35.000 --> 00:15:37.600]  他一定想起神 舊約聖經
[00:15:37.600 --> 00:15:40.200]  所說的一切
[00:15:40.200 --> 00:15:42.400]  又很合邏輯
[00:15:42.400 --> 00:15:44.800]  但有人更加揣測
[00:15:44.800 --> 00:15:48.000]  當時保羅心裡想的是
[00:15:48.000 --> 00:15:50.800]  有一個人有幾句話
[00:15:50.800 --> 00:15:54.800]  這個人就是他幾天前
[00:15:54.800 --> 00:16:00.400]  早前迫不及待的那個屍體犯
[00:16:00.400 --> 00:16:03.000]  屍體犯在臨終之前
[00:16:03.000 --> 00:16:05.600]  被迫害之前有幾句話
[00:16:05.600 --> 00:16:08.200]  這幾句話保羅聽了之後
[00:16:08.200 --> 00:16:10.600]  就好像一支一支箭
[00:16:10.600 --> 00:16:12.600]  在這一刻這三天裡
[00:16:12.600 --> 00:16:15.200]  再一次還回立體聲
[00:16:15.200 --> 00:16:17.000]  在他的耳邊出現
[00:16:17.000 --> 00:16:19.800]  這幾句話是什麼呢
[00:16:19.800 --> 00:16:21.200]  對我們來說這幾句話
[00:16:21.200 --> 00:16:24.400]  可能完全摸不著邊際
[00:16:24.400 --> 00:16:27.800]  但這幾句話對他來說很重要
[00:16:27.800 --> 00:16:29.800]  在《少羊傳》的第七章
[00:16:29.800 --> 00:16:31.000]  他一直這樣說
[00:16:31.000 --> 00:16:33.800]  他說屍體犯臨終之前
[00:16:33.800 --> 00:16:35.200]  在那裡說了很多話
[00:16:35.200 --> 00:16:36.400]  有幾句話 第一句話就是
[00:16:36.400 --> 00:16:40.800]  哪一個先知不是你祖宗們迫害
[00:16:40.800 --> 00:16:44.000]  這班猶太人 法利賽人
[00:16:44.000 --> 00:16:45.800]  他還有後面一直說
[00:16:45.800 --> 00:16:49.000]  看啊 我看見天開了
[00:16:49.000 --> 00:16:52.800]  人子站在神的右邊
[00:16:52.800 --> 00:16:55.600]  這句話很特別
[00:16:55.600 --> 00:17:00.200]  人子站在神的右邊
[00:17:00.200 --> 00:17:01.600]  不是就這樣在神的右邊
[00:17:01.600 --> 00:17:03.000]  我們都說耶穌基督現在在神的右邊
[00:17:03.000 --> 00:17:05.800]  但當他站在神的右邊
[00:17:05.800 --> 00:17:07.400]  保羅聽到的時候
[00:17:07.400 --> 00:17:11.400]  再想起自己被光照的時候
[00:17:11.400 --> 00:17:13.000]  還有他說主耶穌說
[00:17:13.000 --> 00:17:16.600]  求你接收我的靈魂
[00:17:16.600 --> 00:17:19.600]  主啊 不要把這罪歸給他們
[00:17:19.600 --> 00:17:21.600]  當這些話一路一路環迴
[00:17:21.600 --> 00:17:24.200]  在保羅的心裡面的時候
[00:17:24.200 --> 00:17:27.600]  這句話開始萌芽
[00:17:27.600 --> 00:17:29.400]  開始結果
[00:17:29.400 --> 00:17:30.600]  開始在保羅當中
[00:17:30.600 --> 00:17:33.400]  給他一個懊悔的心
[00:17:33.400 --> 00:17:36.400]  但在這個懊悔的時刻
[00:17:36.400 --> 00:17:39.600]  漆黑一片的第三天
[00:17:39.600 --> 00:17:43.400]  這個指路人瓦拿尼亞就出現了
[00:17:43.400 --> 00:17:46.800]  這個瓦拿尼亞出現的期間
[00:17:46.800 --> 00:17:50.400]  不是一個王者風範的出現
[00:17:50.400 --> 00:17:52.600]  我們看看他怎樣出現
[00:17:52.600 --> 00:17:56.000]  在《詩唐傳》第九章第十節到第十四節
[00:17:56.000 --> 00:17:59.400]  他的出現是這樣的
[00:17:59.400 --> 00:18:01.200]  保羅被光照在大馬士革
[00:18:01.200 --> 00:18:02.000]  大家都知道
[00:18:02.000 --> 00:18:05.200]  在大馬士革有一個門徒叫做瓦拿尼亞
[00:18:05.200 --> 00:18:06.800]  主在意象中對他說
[00:18:06.800 --> 00:18:08.400]  瓦拿尼亞
[00:18:08.400 --> 00:18:09.000]  他說
[00:18:09.000 --> 00:18:11.600]  主啊 我在這裡
[00:18:11.600 --> 00:18:13.800]  差點就要說請差遣我了
[00:18:13.800 --> 00:18:15.400]  不過他沒有說
[00:18:15.400 --> 00:18:16.800]  然後主說
[00:18:16.800 --> 00:18:18.000]  起來
[00:18:18.000 --> 00:18:20.200]  去那條街 那條街叫做直街
[00:18:20.200 --> 00:18:21.800]  即是Street
[00:18:21.800 --> 00:18:24.200]  Straight Street 去到那裡
[00:18:24.200 --> 00:18:27.600]  要在猶大街裡面找一個大素人
[00:18:27.600 --> 00:18:29.000]  大素一個地方
[00:18:29.000 --> 00:18:30.000]  即不是收素人
[00:18:30.000 --> 00:18:31.400]  即是那些大耳窿那些
[00:18:31.400 --> 00:18:32.600]  是大素人
[00:18:32.600 --> 00:18:33.600]  大素一個地方
[00:18:33.600 --> 00:18:37.200]  名叫蘇羅 即是蘇羅是大素人
[00:18:37.200 --> 00:18:39.800]  然後瓦拿尼亞的回答
[00:18:39.800 --> 00:18:40.800]  就不是說
[00:18:40.800 --> 00:18:42.000]  好 我去
[00:18:42.000 --> 00:18:44.600]  他的回答是什麼 大家看看好嗎
[00:18:44.600 --> 00:18:45.600]  我們一起讀
[00:18:45.600 --> 00:18:47.600]  這個都可能是我們的回答
[00:18:47.600 --> 00:18:48.600]  一二三
[00:18:48.600 --> 00:18:52.200]  主啊 我聽見很多人說這個人
[00:18:52.200 --> 00:18:54.600]  在耶路撒冷做了很多
[00:18:54.600 --> 00:18:57.200]  苦害你聖徒的事
[00:18:57.200 --> 00:18:59.400]  並且他在這裡得到
[00:18:59.400 --> 00:19:01.400]  祭祀獎的授權
[00:19:01.400 --> 00:19:06.000]  要綑綁所有求告你名的人
[00:19:06.000 --> 00:19:09.000]  那個是誰 求告你名的人是我
[00:19:09.000 --> 00:19:11.600]  我正在求告你的名 主
[00:19:11.600 --> 00:19:15.000]  這個是瓦拿尼亞的回答
