
[00:00:00.000 --> 00:00:05.180]  一起讀一段聖經在約翰一書第五章第四節
[00:02:13.220 --> 00:02:17.060]  事實上剛才我們所讀的聖經約翰一書五章四節很清楚說
[00:02:17.060 --> 00:02:22.460]  使我們勝了世界的就是我們的信心
[00:02:22.460 --> 00:02:26.580]  所以今天當我們在面對這樣一個充滿動盪的世代
[00:02:26.580 --> 00:02:30.420]  我們一點不需要驚慌恐懼
[00:02:30.420 --> 00:02:34.940]  反而我們一定要憑著信心來面對
[00:02:34.940 --> 00:02:36.700]  當我們憑信心來面對
[00:02:36.700 --> 00:02:40.820]  我們就能夠在這個動盪的世界裡面站立的穩
[00:02:40.820 --> 00:02:43.740]  不至於動搖
[00:02:43.740 --> 00:02:47.660]  所以那你說我們怎麼樣能夠憑信心能夠站立呢
[00:02:47.660 --> 00:02:50.140]  今天早上從三方面跟大家一同來分享
[00:02:50.140 --> 00:02:53.780]  首先第一個要定金仰望神
[00:02:53.780 --> 00:02:57.500]  跟你們說要定金仰望神
[00:02:57.500 --> 00:02:59.420]  第二做一個神的兒女
[00:02:59.420 --> 00:03:02.100]  你一定要明白
[00:03:02.100 --> 00:03:08.540]  神的國永遠是超越這世上的萬國的
[00:03:08.540 --> 00:03:13.420]  神的國也是超越一切的政權的
[00:03:13.420 --> 00:03:16.020]  無論這個世界怎麼變動
[00:03:16.020 --> 00:03:17.740]  政權怎麼轉移
[00:03:17.740 --> 00:03:20.660]  甚至文化怎麼改變
[00:03:20.660 --> 00:03:23.580]  神永遠坐在寶座上
[00:03:23.580 --> 00:03:27.100]  祂的國度耿古到永遠
[00:03:27.100 --> 00:03:29.660]  從來沒有改變過
[00:03:29.660 --> 00:03:32.420]  所以今天當我們在面對美國大選的時候
[00:03:32.420 --> 00:03:36.020]  最重要一件事不是誰當選
[00:03:36.020 --> 00:03:37.580]  而是無論誰當選
[00:03:37.580 --> 00:03:41.020]  我們的神仍然掌權
[00:03:41.020 --> 00:03:44.460]  這為什麼在這個充滿混亂的世代當中
[00:03:44.460 --> 00:03:49.580]  我們的眼目一定要來定金仰望神
[00:03:49.580 --> 00:03:53.620]  無論我們心中有多少的疑惑
[00:03:53.620 --> 00:03:57.020]  無論我們有多少的不明白
[00:03:57.020 --> 00:04:01.140]  我們都需要一次一次把我們的心思意念
[00:04:01.140 --> 00:04:06.420]  把我們的情緒帶回到神的面前
[00:04:06.420 --> 00:04:11.620]  因為唯有神才真正擁有我們生命的答案
[00:04:11.620 --> 00:04:14.540]  擁有這個國家的答案
[00:04:14.540 --> 00:04:17.900]  擁有這個世界的答案
[00:04:17.900 --> 00:04:21.620]  只有當我們重新回轉到祂面前來
[00:04:21.620 --> 00:04:24.500]  定金仰望祂的時候
[00:04:24.500 --> 00:04:29.060]  我們的心才能在一片的混亂當中
[00:04:29.060 --> 00:04:32.500]  得享安息的
[00:04:32.500 --> 00:04:35.860]  就像在舊約時代哈巴古的時代一樣
[00:04:35.860 --> 00:04:38.540]  當時以色列得罪神
[00:04:38.540 --> 00:04:43.660]  神就興起迦勒底人要來攻打以色列
[00:04:43.660 --> 00:04:45.820]  而當哈巴古先知哈巴古
[00:04:45.820 --> 00:04:49.100]  他發現到原來神要容許
[00:04:49.100 --> 00:04:53.020]  這個比以色列更邪惡的民族迦勒底人
[00:04:53.020 --> 00:04:56.460]  要來攻佔以色列土地的時候
[00:04:56.460 --> 00:05:02.900]  我們看見他沒有急著想用自己的方法來找出路
[00:05:02.900 --> 00:05:05.980]  反而他來到神的面前
[00:05:05.980 --> 00:05:10.620]  聖經說他來到一個守望樓上禱告
[00:05:10.620 --> 00:05:12.740]  他來尋求神
[00:05:12.740 --> 00:05:15.460]  他把他的心思意念
[00:05:15.460 --> 00:05:20.340]  他把他的情緒帶到神的面前來
[00:05:20.340 --> 00:05:22.740]  他向神呼求
[00:05:22.740 --> 00:05:24.980]  他向神深呼求深淵
[00:05:24.980 --> 00:05:27.180]  求神來憐憫
[00:05:27.180 --> 00:05:29.300]  他不明白神的作為
[00:05:29.300 --> 00:05:32.660]  他說神為什麼容許這些事情發生
[00:05:32.660 --> 00:05:35.500]  可當他來到神的面前尋求神
[00:05:35.500 --> 00:05:37.740]  當他明白神的心意
[00:05:37.740 --> 00:05:44.300]  神的心意仍然要至終一人因性得生的時候
[00:05:44.300 --> 00:05:48.340]  他的心就得了安息
[00:05:48.340 --> 00:05:52.140]  他就說出了一句最出名的話
[00:05:52.140 --> 00:05:55.660]  在哈巴古書第三章十七節到第十九節裡面
[00:05:55.660 --> 00:05:56.980]  他這樣說 我們一同來念好不好
[00:05:56.980 --> 00:06:00.260]  來 雖然無花果樹不發望
[00:06:00.260 --> 00:06:03.900]  葡萄樹不結果 橄欖樹也不效力
[00:06:03.900 --> 00:06:07.860]  田地不出糧食 圈中缺了羊
[00:06:07.860 --> 00:06:09.980]  棚內也沒有牛
[00:06:09.980 --> 00:06:13.260]  然而我要因耶和華歡心
[00:06:13.260 --> 00:06:16.020]  因救我的神喜樂
[00:06:16.020 --> 00:06:18.740]  主耶和華是我的力量
[00:06:18.740 --> 00:06:21.980]  祂使我的腳快如母鹿的蹄
[00:06:21.980 --> 00:06:24.460]  又使我穩行在高中
[00:06:24.460 --> 00:06:25.900]  哈利路亞
[00:06:25.900 --> 00:06:30.140]  今天當我們在面對這樣又混亂又黑暗的時刻
[00:06:30.140 --> 00:06:35.580]  我們的眼睛絕對不能夠定睛在這個環境上
[00:06:35.580 --> 00:06:37.940]  因為聖經很清楚告訴我們
[00:06:37.940 --> 00:06:40.420]  我們看見在約翰一書二章七節說
[00:06:40.420 --> 00:06:44.020]  這世界和世界上情慾都要怎麼樣
[00:06:44.020 --> 00:06:46.220]  都要過去的
[00:06:46.220 --> 00:06:51.820]  唯獨遵行神旨意的必永遠長存
[00:06:51.820 --> 00:06:56.500]  我們的眼目一定要單單來注視神
[00:06:56.500 --> 00:07:00.740]  因為至終是神的旨意
[00:07:00.740 --> 00:07:02.980]  不是我們的旨意
[00:07:02.980 --> 00:07:05.340]  不是我們的願望
[00:07:05.340 --> 00:07:07.820]  不是我們的呼求
[00:07:07.820 --> 00:07:13.500]  至終是神的旨意必定要成就
[00:07:13.500 --> 00:07:17.500]  因為神的旨意永遠超過我們人的想法
[00:07:17.500 --> 00:07:21.820]  神的旨意永遠超過我們眼前的環境
[00:07:21.820 --> 00:07:26.260]  事實上以賽亞書五十五章第八節第九節講得很清楚
[00:07:26.260 --> 00:07:30.300]  這也說耶和華說我的意念非同你們的意念
[00:07:30.300 --> 00:07:32.740]  我的道路非同你們的道路
[00:07:32.740 --> 00:07:34.460]  事實上第九節說什麼呢
[00:07:34.460 --> 00:07:35.860]  天怎麼樣高過地
[00:07:35.860 --> 00:07:39.140]  照樣我的道路高過你們的道路
[00:07:39.140 --> 00:07:42.580]  我的意念高過你們的意念
[00:07:42.580 --> 00:07:44.020]  你們
[00:07:44.020 --> 00:07:47.700]  你要知道很多時候神是會容許
[00:07:47.700 --> 00:07:51.500]  一些我們所不明白的環境領導
[00:07:51.500 --> 00:07:55.700]  甚至有些時候神會容許一些
[00:07:55.700 --> 00:08:00.260]  跟我們期待相反的環境領導在我們身上
[00:08:00.260 --> 00:08:06.660]  為的是要把我們帶進到神命定的旨意當中
[00:08:06.660 --> 00:08:09.020]  這就好像初代教會一樣
[00:08:09.020 --> 00:08:11.420]  你還記得當五旬節聖靈降臨的時候
[00:08:11.420 --> 00:08:13.700]  在十六節第二章
[00:08:13.700 --> 00:08:16.900]  那是何等一個復興的場面不是嗎
[00:08:16.900 --> 00:08:20.700]  聖靈大大交貫大大降臨
[00:08:20.700 --> 00:08:23.780]  主將得救的人數天天加給他們
[00:08:23.780 --> 00:08:26.220]  而且天天充滿神蹟騎士
[00:08:26.220 --> 00:08:28.620]  這是我們每一位基督徒最渴慕
[00:08:28.620 --> 00:08:30.740]  看見復興的光景
[00:08:30.740 --> 00:08:33.820]  十六節第二章多麼美麗的光景
[00:08:33.820 --> 00:08:35.820]  如果你生活在十六節第二章
[00:08:35.820 --> 00:08:37.100]  你會禱告說主啊
[00:08:37.100 --> 00:08:42.140]  讓我們天天活在你這樣的恩典裡面吧
[00:08:42.140 --> 00:08:44.420]  但沒想到忽然間
[00:08:44.420 --> 00:08:48.300]  神就容許大逼迫領導教會
[00:08:48.300 --> 00:08:51.700]  門徒們就四散各處
[00:08:51.700 --> 00:08:52.780]  想想看
[00:08:52.780 --> 00:08:57.140]  如果你是這種四散到各處的門徒之一的話
[00:08:57.140 --> 00:08:59.740]  你會怎麼想啊
[00:08:59.740 --> 00:09:00.980]  你要神啊
[00:09:00.980 --> 00:09:04.180]  你怎麼會容許這些事情發生
[00:09:04.180 --> 00:09:05.780]  神啊你怎麼沒有聽到
[00:09:05.780 --> 00:09:07.700]  我們要禱告
[00:09:07.700 --> 00:09:11.620]  你為什麼沒有顧念你的百姓
[00:09:11.620 --> 00:09:15.380]  我們一定很多的問題不明白
[00:09:15.380 --> 00:09:18.100]  但事實上如果我們回頭看
[00:09:18.100 --> 00:09:20.460]  整個教會的歷史
[00:09:20.460 --> 00:09:21.300]  你就會發現
[00:09:21.300 --> 00:09:25.780]  若不是因為神容許大逼迫領導
[00:09:25.780 --> 00:09:30.300]  福音就永遠傳不開耶路撒冷
[00:09:30.300 --> 00:09:32.060]  福音也就不可能到今天
[00:09:32.060 --> 00:09:35.460]  能夠傳到萬國萬民
[00:09:35.460 --> 00:09:36.380]  回頭來看
[00:09:36.380 --> 00:09:38.220]  你真的發現神的道路
[00:09:38.220 --> 00:09:40.900]  真的還是高過人的道路
[00:09:40.900 --> 00:09:44.420]  神的意念還是高過人的意念
[00:09:44.420 --> 00:09:45.700]  你們
[00:09:45.700 --> 00:09:47.620]  所以我常常說
[00:09:47.620 --> 00:09:51.540]  每一個神所容許的環境
[00:09:51.540 --> 00:09:55.260]  其實都是神的呼召
[00:09:55.260 --> 00:09:57.020]  想過沒有
[00:09:57.020 --> 00:10:00.620]  每一個神所容許的環境
[00:10:00.620 --> 00:10:04.340]  其實都是神的呼召
[00:10:04.340 --> 00:10:06.580]  神在呼召我們
[00:10:06.580 --> 00:10:09.940]  迴轉到祂的面前來
[00:10:09.940 --> 00:10:11.900]  神在呼召我們
[00:10:11.900 --> 00:10:15.260]  要繼續不斷地來跟隨祂
[00:10:15.260 --> 00:10:20.900]  直到神的旨意能夠成全在我們身上
[00:10:20.900 --> 00:10:22.180]  你們
[00:10:22.180 --> 00:10:23.620]  這為什麼保羅在菲律賓書
[00:10:23.620 --> 00:10:26.260]  第三章十三到十四節他這樣說
[00:10:26.260 --> 00:10:29.020]  弟兄們我不是以為自己已經得著了
[00:10:29.020 --> 00:10:30.740]  我只有一件事
[00:10:30.740 --> 00:10:33.700]  就是忘記背後努力面前了
[00:10:33.700 --> 00:10:35.380]  向著標杆直跑
[00:10:35.380 --> 00:10:37.580]  要得著神在基督耶穌裡
[00:10:37.580 --> 00:10:41.460]  從上面召我來得的獎賞
[00:10:41.460 --> 00:10:45.420]  保羅在這裡說我只有一件事
[00:10:45.420 --> 00:10:47.220]  雖然很多事情在他周圍發生
[00:10:47.220 --> 00:10:49.940]  其實很多事情
[00:10:49.940 --> 00:10:51.540]  但他說不不不
[00:10:51.540 --> 00:10:54.180]  我只有一件事
[00:10:54.180 --> 00:10:57.300]  就是向著標杆直跑
[00:10:57.300 --> 00:10:59.980]  保羅很清楚知道神在他身上
[00:10:59.980 --> 00:11:03.380]  是有一個標杆為他設立
[00:11:03.380 --> 00:11:07.100]  那就是神的旨意必定要成就的
[00:11:07.100 --> 00:11:10.340]  必定要在他身上完成
[00:11:10.340 --> 00:11:13.140]  所以他就不容許任何的事情
[00:11:13.140 --> 00:11:17.020]  來攔阻他來完成神的旨意
[00:11:17.020 --> 00:11:19.780]  不管是順利的環境
[00:11:19.780 --> 00:11:22.620]  或者是逆境
[00:11:22.620 --> 00:11:26.740]  不管是他明白與不明白的環境
[00:11:26.740 --> 00:11:31.140]  不管是他喜歡不喜歡的環境
[00:11:31.140 --> 00:11:33.100]  沒有任何一件事情
[00:11:33.100 --> 00:11:38.220]  他不容許任何事情來攔阻他
[00:11:38.220 --> 00:11:42.500]  來跟隨神來完成神的旨意
[00:11:42.500 --> 00:11:45.820]  這就是定經
[00:11:45.820 --> 00:11:48.980]  這就是定經
[00:11:48.980 --> 00:11:51.300]  今天做一個神的兒女
[00:11:51.300 --> 00:11:55.580]  你一定要學習定經的功課
[00:11:55.580 --> 00:11:59.660]  否則你會被這樣一個充滿混亂的時代
[00:11:59.660 --> 00:12:04.060]  搞得你不知如何是好
[00:12:04.060 --> 00:12:08.740]  你一定要學習定經來仰望神
[00:12:08.740 --> 00:12:11.020]  你無論我們的環境怎麼改變
[00:12:11.020 --> 00:12:15.140]  至終是神的國必定要降臨
[00:12:15.140 --> 00:12:19.380]  神的旨意必定要成就
[00:12:19.380 --> 00:12:20.300]  你們
[00:12:20.300 --> 00:12:23.300]  第一個定經仰望太重要了
[00:12:23.300 --> 00:12:26.020]  第二要為這個世代禱告
[00:12:26.020 --> 00:12:29.380]  跟你說要為這個世代禱告
[00:12:29.380 --> 00:12:30.580]  你說作為一個神的兒女
[00:12:30.580 --> 00:12:35.380]  我們怎麼樣能夠憑信心來勝過這個世界
[00:12:35.380 --> 00:12:40.100]  我想最基本也是最有果效的一件事情
[00:12:40.100 --> 00:12:45.220]  就是起來為這個世代來禱告吧
[00:12:45.220 --> 00:12:47.340]  各位同學 後書第十章第四節
[00:12:47.340 --> 00:12:48.540]  保羅這裡教導說
[00:12:48.540 --> 00:12:52.140]  我們征戰的兵器不是屬血氣
[00:12:52.140 --> 00:12:57.940]  在神面前有能力可以攻破堅固的營內
[00:12:57.940 --> 00:12:59.820]  保羅在這裡提醒我們
[00:12:59.820 --> 00:13:02.060]  嘿 我們是有兵器的
[00:13:02.060 --> 00:13:06.140]  我們上戰場不是好像手無抓機
[00:13:06.140 --> 00:13:08.460]  我們是有兵器的
[00:13:08.460 --> 00:13:15.260]  禱告就是我們在神面前有能力的兵器
[00:13:15.260 --> 00:13:20.020]  而今天神正在尋找一批帶導者
[00:13:20.020 --> 00:13:22.740]  能夠與神同工
[00:13:22.740 --> 00:13:27.700]  並且藉著禱告能夠轉化現今的世代
[00:13:27.700 --> 00:13:28.740]  你們
[00:13:28.740 --> 00:13:30.740]  那你說我們要怎麼禱告法呢
[00:13:30.740 --> 00:13:31.380]  兩方面
[00:13:31.380 --> 00:13:35.060]  第一個我們一定要抓住神的應許來宣告
[00:13:35.060 --> 00:13:40.340]  跟你們一樣抓住神的應許來宣告
[00:13:40.340 --> 00:13:42.140]  四篇 六十八篇 四十一篇
[00:13:42.140 --> 00:13:45.820]  教導我們怎麼樣在屬靈征戰當中
[00:13:45.820 --> 00:13:50.500]  藉著禱告能夠得勝仇敵的一個四篇
[00:13:50.500 --> 00:13:52.980]  在第一節你看見四篇的作者說
[00:13:52.980 --> 00:13:56.980]  怨神興起是祂的仇敵示善
[00:13:56.980 --> 00:14:00.420]  叫他恨他人從他面前逃跑
[00:14:00.420 --> 00:14:02.860]  在這裡講得很清楚
[00:14:02.860 --> 00:14:05.820]  這裡講到說今天我們生活在這個地上
[00:14:05.820 --> 00:14:09.780]  我們是會遇到仇敵的攻擊的
[00:14:09.780 --> 00:14:13.620]  是有一些四面被仇敵環繞的環境的
[00:14:13.620 --> 00:14:15.020]  是有的
[00:14:15.020 --> 00:14:19.420]  但今天我們卻可以抓住神的應許來宣告說
[00:14:19.420 --> 00:14:24.820]  怨神興起使祂的仇敵示善
[00:14:24.820 --> 00:14:28.380]  因為今天無論我們的仇敵有多麼的可怕
[00:14:28.380 --> 00:14:30.860]  仇敵的攻擊有多麼的厲害
[00:14:30.860 --> 00:14:34.020]  我們被多少黑暗詮釋所圍繞
[00:14:34.020 --> 00:14:35.060]  這裡講得很清楚
[00:14:35.060 --> 00:14:41.060]  我們征戰勝敗的關鍵不是在於人
[00:14:41.060 --> 00:14:43.580]  也不是在於環境
[00:14:43.580 --> 00:14:50.340]  征戰勝敗的關鍵唯獨在乎神自己
[00:14:50.340 --> 00:14:54.860]  我們看見當大衛在面對哥利亞的時候就是如此
[00:14:54.860 --> 00:15:00.140]  從所有的角度來看哥利亞都比大衛強壯
[00:15:00.140 --> 00:15:06.180]  但至終征戰得勝的關鍵不在於人
[00:15:06.180 --> 00:15:08.580]  是在於神自己
[00:15:08.580 --> 00:15:12.020]  當以色列在面對耶利哥城的時候
[00:15:12.020 --> 00:15:16.860]  你看耶利哥城是當時最堅固的城堡
[00:15:16.860 --> 00:15:22.420]  但至終得勝的關鍵不是在於環境嗎
[00:15:22.420 --> 00:15:26.380]  得勝的關鍵還是在於神自己
[00:15:26.380 --> 00:15:30.980]  所以今天無論你說你自己多麼的軟弱無力
[00:15:30.980 --> 00:15:34.620]  無論你說我的仇敵多麼的強壯
[00:15:34.620 --> 00:15:36.420]  Doesn't matter
[00:15:36.420 --> 00:15:38.500]  最重要一件事情
[00:15:38.500 --> 00:15:42.220]  我們可以抓住神的應許來宣告說
[00:15:42.220 --> 00:15:46.060]  怨神興起使祂的仇敵示善
[00:15:46.060 --> 00:15:47.660]   Amen
[00:15:47.660 --> 00:15:51.860]  所以第二節你看見接下來四篇的作者怎麼說呢
[00:15:51.860 --> 00:15:55.620]  所以說 他們被驅逐如煙被風吹散
[00:15:55.620 --> 00:16:00.700]  惡人見神之面而消滅如蠟被火融化
[00:16:00.700 --> 00:16:03.860]  這裡提到無論仇敵的攻擊有多麼可怕
[00:16:03.860 --> 00:16:08.980]  其實他們只不過像煙一樣
[00:16:08.980 --> 00:16:12.220]  煙的工作是什麼 蒙蔽嘛
[00:16:12.220 --> 00:16:15.500]  雖然仇敵的工作常常讓我們眼目蒙蔽
[00:16:15.500 --> 00:16:17.620]  我們看不見神的作為
[00:16:17.620 --> 00:16:19.220]  看不見神的同在
[00:16:19.220 --> 00:16:21.580]  不明白神的心意與道路
[00:16:21.580 --> 00:16:25.540]  以致於我們落入憂慮跟恐懼當中
[00:16:25.540 --> 00:16:29.980]  但這裡說仇敵的工作只不過像煙一樣
[00:16:29.980 --> 00:16:32.860]  當風一吹來
[00:16:32.860 --> 00:16:36.300]  煙就要全部除去的
[00:16:36.300 --> 00:16:38.180]  Amen Hallelujah
[00:16:38.180 --> 00:16:41.500]  這裡也說仇敵的工作像蠟一樣
[00:16:41.500 --> 00:16:43.180]  是的 有時候仇敵的工作
[00:16:43.180 --> 00:16:46.420]  好像將我們的生命捆綁起來
[00:16:46.420 --> 00:16:50.980]  四面圍繞讓我們無法掙脫
[00:16:50.980 --> 00:16:54.860]  但這裡說仇敵的工作不過像蠟一樣
[00:16:54.860 --> 00:16:57.460]  當火一來燃燒的時候
[00:16:57.460 --> 00:16:59.460]  蠟就融化了
[00:16:59.460 --> 00:17:00.820]  Hallelujah
[00:17:00.820 --> 00:17:03.700]  那這裡的風跟火指的什麼而言
[00:17:03.700 --> 00:17:06.820]  我相信那就指著聖靈的工作
[00:17:06.820 --> 00:17:09.420]  因為當五旬節聖靈降臨的時候
[00:17:09.420 --> 00:17:12.820]  聖經說聖靈如風吹來
[00:17:12.820 --> 00:17:15.300]  聖靈如火降臨
[00:17:15.300 --> 00:17:16.260]  Hallelujah
[00:17:16.260 --> 00:17:18.460]  我們看見聖靈如風吹來
[00:17:18.460 --> 00:17:21.340]  要摧散仇敵他的一切的作為
[00:17:21.340 --> 00:17:22.940]  如火降臨
[00:17:22.940 --> 00:17:26.780]  要消滅仇敵一切的詭計跟瑕疵
[00:17:26.780 --> 00:17:28.020]  Hallelujah
[00:17:28.020 --> 00:17:31.180]  所以今天當仇敵四面來圍繞
[00:17:31.180 --> 00:17:34.300]  當面對一個很黑暗的環境的時候
[00:17:34.300 --> 00:17:37.780]  我們要抓住神的應許來做宣告
[00:17:37.780 --> 00:17:39.940]  說願神興起
[00:17:39.940 --> 00:17:42.220]  使祂的仇敵釋散
[00:17:42.220 --> 00:17:44.940]  願聖靈的風吹起
[00:17:44.940 --> 00:17:46.900]  聖靈的火降臨
[00:17:46.900 --> 00:17:50.980]  要除滅一切仇敵的作為
[00:17:50.980 --> 00:17:53.500]  今天作為神的兒女不需要害怕
[00:17:53.500 --> 00:17:56.340]  我們要抓住神的應許
[00:17:56.340 --> 00:17:59.100]  我們憑信心要站立的穩
[00:17:59.100 --> 00:18:01.180]  來面對這個屬靈征戰
[00:18:01.180 --> 00:18:03.740]  我們要宣告我們的神仕軍
[00:18:03.740 --> 00:18:06.300]  耶和華軍隊的元帥
[00:18:06.300 --> 00:18:09.300]  征戰勝敗在於祂
[00:18:09.300 --> 00:18:11.100]  Amen
[00:18:11.100 --> 00:18:14.420]  第二要為這個世代守望
[00:18:14.420 --> 00:18:18.500]  跟你們朋友說要為這個世代守望
[00:18:18.500 --> 00:18:21.780]  以賽爾書第62章第6到第7節這裡說
[00:18:21.780 --> 00:18:23.060]  耶路撒冷啊
[00:18:23.060 --> 00:18:25.900]  我在你城上設立守望
[00:18:25.900 --> 00:18:28.260]  他們晝夜必不靜默
[00:18:28.260 --> 00:18:31.340]  呼籲耶和華的你們不要歇息
[00:18:31.340 --> 00:18:32.700]  也不要使祂歇息
[00:18:32.700 --> 00:18:34.500]  只等祂建立耶路撒冷
[00:18:34.500 --> 00:18:38.180]  使耶路撒冷在地上成為可讚美的
[00:18:38.180 --> 00:18:40.300]  這裡耶路撒冷
[00:18:40.300 --> 00:18:44.100]  就是預表到今天的教會就是我們
[00:18:44.100 --> 00:18:46.860]  換說神在今天的世代
[00:18:46.860 --> 00:18:52.420]  是要在教會當中興起一批守望的人
[00:18:52.420 --> 00:18:56.220]  他們按照神的心意來為這個世代禱告
[00:18:56.220 --> 00:18:58.780]  直到神的旨意能夠成就
[00:18:58.780 --> 00:19:02.620]  讓神的心意得到滿足
[00:19:02.620 --> 00:19:04.540]  什麼是守望者
[00:19:04.540 --> 00:19:09.300]  就像以前我們在當兵的時候要守夜一樣
[00:19:09.300 --> 00:19:13.580]  你要知道守夜的人要等候天明
[00:19:13.580 --> 00:19:16.580]  是一件非常不容易的事情
[00:19:16.580 --> 00:19:20.700]  我還記得以前我在部隊裡面服兵役的時候
[00:19:20.700 --> 00:19:24.020]  被排到要守大夜班
[00:19:24.020 --> 00:19:27.620]  我告訴你大夜班是最難熬的
[00:19:27.620 --> 00:19:31.620]  因為你總覺得夜晚是何等的漫長
[00:19:31.620 --> 00:19:32.860]  當你守大夜班
[00:19:32.860 --> 00:19:37.460]  你真的感覺度秒如年那種感覺
[00:19:37.460 --> 00:19:40.860]  但是無論多麼漫長
[00:19:40.860 --> 00:19:43.100]  當你在守夜的時候
[00:19:43.100 --> 00:19:46.860]  多麼難熬 無論多麼難熬
[00:19:46.860 --> 00:19:49.660]  對守夜人有個確切的盼望
[00:19:49.660 --> 00:19:51.940]  那個盼望是什麼呢
[00:19:51.940 --> 00:19:54.260]  天一定會亮 哈利路亞
[00:19:54.260 --> 00:19:55.900]  一定會亮
[00:19:55.900 --> 00:19:59.380]  無論多麼難熬一定會亮嘛
[00:19:59.380 --> 00:20:00.900]  同樣的
[00:20:00.900 --> 00:20:04.740]  今天神也要在教會當中興起守望者
[00:20:04.740 --> 00:20:08.260]  你不要看這個世界 不要看這個環境
[00:20:08.260 --> 00:20:12.380]  你要知道神的應許必定要成就
[00:20:12.380 --> 00:20:18.580]  你們神在教會要興起守望者為這個世代禱告
[00:20:18.580 --> 00:20:22.300]  特別是當我們看見我們今天所生活的世代
[00:20:22.300 --> 00:20:25.660]  充滿動盪 充滿驚恐
[00:20:25.660 --> 00:20:29.740]  我們真的要求神憐憫今天的世代
[00:20:29.740 --> 00:20:32.580]  你知道每次我想到現今的世代
[00:20:32.580 --> 00:20:34.700]  我就想到一節經文
[00:20:34.700 --> 00:20:38.820]  在馬太福音九章三十五到三十六節
[00:20:38.820 --> 00:20:42.780]  就是耶穌走遍各城各鄉在會堂裡教訓人
[00:20:42.780 --> 00:20:44.900]  宣講天國的福音
[00:20:44.900 --> 00:20:46.980]  又醫治各樣的病症
[00:20:46.980 --> 00:20:48.340]  三十六節
[00:20:48.340 --> 00:20:51.060]  他看見許多的人就怎麼樣
[00:20:51.060 --> 00:20:52.300]  憐憫他們
[00:20:52.300 --> 00:20:54.820]  因為他們困苦流離
[00:20:54.820 --> 00:20:58.140]  如同羊沒有牧人一般
[00:20:58.140 --> 00:21:02.380]  這不就是今天這個世代的光景不是嗎
[00:21:02.380 --> 00:21:05.820]  像羊沒有牧人一樣
[00:21:05.820 --> 00:21:08.220]  不知道何去何從
[00:21:08.220 --> 00:21:10.660]  不知道明天將會如何
[00:21:10.660 --> 00:21:14.700]  也不知道有誰會幫助他們
[00:21:14.700 --> 00:21:17.460]  人們活在驚恐當中
[00:21:17.460 --> 00:21:20.580]  不知道盼望在哪裡
[00:21:20.580 --> 00:21:24.140]  我們真的需要為這個世代來守望
[00:21:24.140 --> 00:21:28.380]  像守夜的人等候天明一樣
[00:21:28.380 --> 00:21:32.300]  第二點 今天到我們生活在充滿動盪的世代
[00:21:32.300 --> 00:21:34.620]  千萬不要以為我們什麼都不能做
