
[00:00:00.000 --> 00:00:02.000]  早上好 電影節目早晨
[00:02:39.000 --> 00:02:40.000]  站起來
[00:02:40.000 --> 00:02:41.000]  不知道大家有沒有試過
[00:02:41.000 --> 00:02:43.000]  有這樣的感覺
[00:02:43.000 --> 00:02:44.000]  當然裏面來說
[00:02:44.000 --> 00:02:46.000]  最後一個觀察是甚麼呢
[00:02:46.000 --> 00:02:48.000]  要跳才行
[00:02:48.000 --> 00:02:49.000]  一直跳到最後
[00:02:49.000 --> 00:02:51.000]  已經跳五張了
[00:02:51.000 --> 00:02:55.000]  最後一個觀察是甚麼呢
[00:02:55.000 --> 00:02:57.000]  其實今天在教會裏面
[00:02:57.000 --> 00:03:03.000]  是有很多不冷不熱的基督徒
[00:03:03.000 --> 00:03:05.000]  所以丁子梅剛才講過
[00:03:05.000 --> 00:03:09.000]  有五個不同的觀察
[00:03:09.000 --> 00:03:11.000]  如果我們有多過Vivienne
[00:03:11.000 --> 00:03:13.000]  觀察到多過一個
[00:03:13.000 --> 00:03:16.000]  這樣的情況的時候
[00:03:16.000 --> 00:03:17.000]  我覺得可能
[00:03:17.000 --> 00:03:18.000]  我們今天來敬拜的時候
[00:03:18.000 --> 00:03:20.000]  要在神的面前
[00:03:20.000 --> 00:03:23.000]  求聖靈光照我們
[00:03:23.000 --> 00:03:25.000]  讓我們有時間去反省
[00:03:25.000 --> 00:03:26.000]  去檢討
[00:03:26.000 --> 00:03:28.000]  到底現在我們
[00:03:28.000 --> 00:03:30.000]  叫自己做「鋸徒」
[00:03:30.000 --> 00:03:31.000]  我們正在過的
[00:03:31.000 --> 00:03:34.000]  是一個怎樣的生活
[00:03:34.000 --> 00:03:37.000]  我們的屬靈光景是怎樣
[00:03:37.000 --> 00:03:38.000]  到底現在我們跟神的關係
[00:03:38.000 --> 00:03:41.000]  有多密切
[00:03:41.000 --> 00:03:42.000]  而我相信
[00:03:42.000 --> 00:03:44.000]  當我說是入世信徒
[00:03:44.000 --> 00:03:47.000]  就是要去做一些事情
[00:03:47.000 --> 00:03:49.000]  我相信我們更需要多點去了解
[00:03:49.000 --> 00:03:51.000]  到底神讓我們生活在這個世界裏面
[00:03:51.000 --> 00:03:53.000]  真的有甚麼目的
[00:03:53.000 --> 00:03:55.000]  有甚麼作用沒有呢
[00:03:55.000 --> 00:03:57.000]  今天跟大家講到
[00:03:57.000 --> 00:04:01.000]  耶穌其實在復活的那個星期日
[00:04:01.000 --> 00:04:03.000]  早上復活到
[00:04:03.000 --> 00:04:07.000]  晚上就第一次向祂的門徒
[00:04:07.000 --> 00:04:08.000]  一班人
[00:04:08.000 --> 00:04:09.000]  一班門徒顯現
[00:04:09.000 --> 00:04:10.000]  那時候的門徒在哪裏呢
[00:04:10.000 --> 00:04:12.000]  聖經沒有清楚講
[00:04:12.000 --> 00:04:13.000]  不過說
[00:04:13.000 --> 00:04:15.000]  將自己關在一個樓房裏面
[00:04:15.000 --> 00:04:17.000]  就是說
[00:04:17.000 --> 00:04:18.000]  把自己關在那裏
[00:04:18.000 --> 00:04:19.000]  為甚麼呢
[00:04:19.000 --> 00:04:23.000]  因為怕猶太人去攻擊他們
[00:04:23.000 --> 00:04:25.000]  今天耶穌是第一次
[00:04:25.000 --> 00:04:26.000]  穿牆入壁
[00:04:26.000 --> 00:04:27.000]  向這班
[00:04:27.000 --> 00:04:31.000]  將自己關在一個樓房裏面的門徒
[00:04:31.000 --> 00:04:32.000]  顯現
[00:04:32.000 --> 00:04:34.000]  耶穌說的第一句話是甚麼
[00:04:34.000 --> 00:04:36.000]  願你們平安
[00:04:36.000 --> 00:04:38.000]  願你們平安
[00:04:38.000 --> 00:04:39.000]  聖經說
[00:04:39.000 --> 00:04:42.000]  接著耶穌就將祂的手
[00:04:42.000 --> 00:04:45.000]  納旁指給那些門徒看
[00:04:45.000 --> 00:04:46.000]  看完之後
[00:04:46.000 --> 00:04:48.000]  耶穌又對他們說了
[00:04:48.000 --> 00:04:49.000]  約翰夫說
[00:04:49.000 --> 00:04:51.000]  二十五章又一節
[00:04:51.000 --> 00:04:52.000]  第二次說
[00:04:52.000 --> 00:04:54.000]  願你們平安
[00:04:54.000 --> 00:04:56.000]  父怎樣差遣了我
[00:04:56.000 --> 00:05:00.000]  我也照樣差遣你們
[00:05:00.000 --> 00:05:01.000]  所以大家看到
[00:05:01.000 --> 00:05:03.000]  耶穌第一次向門徒顯現的時候
[00:05:03.000 --> 00:05:04.000]  說了兩次
[00:05:04.000 --> 00:05:05.000]  願你們平安
[00:05:05.000 --> 00:05:06.000]  為甚麼呢
[00:05:06.000 --> 00:05:07.000]  因為那時候的門徒
[00:05:07.000 --> 00:05:09.000]  是驚弓之鳥
[00:05:09.000 --> 00:05:10.000]  耶穌死了
[00:05:10.000 --> 00:05:12.000]  他們的舊主也死了
[00:05:12.000 --> 00:05:13.000]  這是神的義子
[00:05:13.000 --> 00:05:14.000]  甚麼都會死的嗎
[00:05:14.000 --> 00:05:16.000]  雖然耶穌早就說了
[00:05:16.000 --> 00:05:18.000]  但是很害怕
[00:05:18.000 --> 00:05:20.000]  將自己關在一個樓房裏面
[00:05:20.000 --> 00:05:21.000]  所以耶穌一出現的時候
[00:05:21.000 --> 00:05:22.000]  說了兩次
[00:05:22.000 --> 00:05:23.000]  願你們平安
[00:05:23.000 --> 00:05:24.000]  願神平安
[00:05:24.000 --> 00:05:26.000]  與你們同在
[00:05:26.000 --> 00:05:27.000]  但接著又怎樣
[00:05:27.000 --> 00:05:30.000]  耶穌接著就叫他們去做事
[00:05:30.000 --> 00:05:32.000]  就叫他們去做事
[00:05:32.000 --> 00:05:33.000]  呼
[00:05:33.000 --> 00:05:34.000]  怎樣差遣我
[00:05:34.000 --> 00:05:37.000]  我如今又怎樣去差遣你們
[00:05:37.000 --> 00:05:38.000]  我想問問大家
[00:05:38.000 --> 00:05:39.000]  我看我在座裏面
[00:05:39.000 --> 00:05:41.000]  很多都是基督徒
[00:05:41.000 --> 00:05:45.000]  天父差遣耶穌做些甚麼
[00:05:45.000 --> 00:05:47.000]  天父差遣耶穌做些甚麼呢
[00:05:47.000 --> 00:05:50.000]  天父上帝差遣耶穌
[00:05:50.000 --> 00:05:51.000]  來到一個
[00:05:51.000 --> 00:05:53.000]  本來不是屬於祂的世界
[00:05:53.000 --> 00:05:55.000]  耶穌在天上
[00:05:55.000 --> 00:05:56.000]  在天國裏面
[00:05:56.000 --> 00:05:58.000]  但是上帝差遣耶穌
[00:05:58.000 --> 00:05:59.000]  來到一個
[00:05:59.000 --> 00:06:01.000]  本來不是屬於祂的世界
[00:06:01.000 --> 00:06:02.000]  進入人的世界當中
[00:06:02.000 --> 00:06:03.000]  做甚麼呢
[00:06:03.000 --> 00:06:05.000]  做拯救的工作
[00:06:05.000 --> 00:06:07.000]  將天國的福音
[00:06:07.000 --> 00:06:10.000]  傳給世上的人
[00:06:10.000 --> 00:06:11.000]  所以呢
[00:06:11.000 --> 00:06:13.000]  當耶穌和門徒說
[00:06:13.000 --> 00:06:14.000]  呼
[00:06:14.000 --> 00:06:15.000]  天父上帝
[00:06:15.000 --> 00:06:16.000]  怎樣差遣我
[00:06:16.000 --> 00:06:18.000]  我如今又怎樣去差遣你們
[00:06:18.000 --> 00:06:22.000]  即是你們要做我同樣做的事
[00:06:22.000 --> 00:06:23.000]  就是說
[00:06:23.000 --> 00:06:24.000]  基督徒
[00:06:24.000 --> 00:06:25.000]  如果你信耶穌的話
[00:06:25.000 --> 00:06:27.000]  就要在世界裏面
[00:06:27.000 --> 00:06:29.000]  去做傳福音
[00:06:29.000 --> 00:06:31.000]  拯救人的工作
[00:06:31.000 --> 00:06:33.000]  而當神差遣我們的時候
[00:06:33.000 --> 00:06:35.000]  祂差遣我們去
[00:06:35.000 --> 00:06:37.000]  可能跟耶穌一樣
[00:06:37.000 --> 00:06:40.000]  上帝要我們去的地方
[00:06:40.000 --> 00:06:41.000]  可能我們覺得
[00:06:41.000 --> 00:06:43.000]  不是我們的世界
[00:06:43.000 --> 00:06:44.000]  可能我們覺得
[00:06:44.000 --> 00:06:45.000]  在裏面
[00:06:45.000 --> 00:06:46.000]  我們不是很喜歡
[00:06:46.000 --> 00:06:47.000]  我們不是很舒服
[00:06:47.000 --> 00:06:48.000]  不過
[00:06:48.000 --> 00:06:50.000]  耶穌說
[00:06:50.000 --> 00:06:51.000]  呼
[00:06:51.000 --> 00:06:52.000]  怎樣差遣我
[00:06:52.000 --> 00:06:53.000]  我如今又怎樣去差遣你們
[00:06:53.000 --> 00:06:55.000]  你又心裏準備了
[00:06:55.000 --> 00:06:56.000]  你不知道神要差遣你
[00:06:56.000 --> 00:06:57.000]  你在哪裏
[00:06:57.000 --> 00:06:58.000]  是不是
[00:06:58.000 --> 00:06:59.000]  所以呢
[00:06:59.000 --> 00:07:01.000]  聽節目第一件事
[00:07:01.000 --> 00:07:03.000]  我今日想和大家分享
[00:07:03.000 --> 00:07:04.000]  我們要明白
[00:07:04.000 --> 00:07:06.000]  如果我們說自己是基督徒的話
[00:07:06.000 --> 00:07:08.000]  原來我們是一群
[00:07:08.000 --> 00:07:11.000]  被上帝差遣
[00:07:11.000 --> 00:07:12.000]  要在世界裏面
[00:07:12.000 --> 00:07:14.000]  傳福音
[00:07:14.000 --> 00:07:17.000]  拯救人的屬靈群體
[00:07:17.000 --> 00:07:19.000]  我們稱之為屬靈群體
[00:07:19.000 --> 00:07:20.000]  做什麼
[00:07:20.000 --> 00:07:21.000]  教會
[00:07:21.000 --> 00:07:23.000]  我們稱之為教會
[00:07:23.000 --> 00:07:24.000]  而聖經裏面
[00:07:24.000 --> 00:07:25.000]  如果大家都聽過
[00:07:25.000 --> 00:07:27.000]  有些牧師解釋
[00:07:27.000 --> 00:07:28.000]  在希臘文裏面來說
[00:07:28.000 --> 00:07:30.000]  教會的字是什麼意思
[00:07:30.000 --> 00:07:32.000]  教會就是被呼召出來的一班人
[00:07:32.000 --> 00:07:35.000]  或者被召集出來的一班人
[00:07:35.000 --> 00:07:37.000]  所以教會是什麼
[00:07:37.000 --> 00:07:38.000]  教會是什麼
[00:07:38.000 --> 00:07:40.000]  有些人說教會是避風港
[00:07:40.000 --> 00:07:42.000]  外面太亂了
[00:07:42.000 --> 00:07:43.000]  人類教會裏面的時候
[00:07:43.000 --> 00:07:45.000]  我覺得安全一點
[00:07:45.000 --> 00:07:46.000]  是不是有些人愛我
[00:07:46.000 --> 00:07:47.000]  love我
[00:07:47.000 --> 00:07:48.000]  幫助我
[00:07:48.000 --> 00:07:50.000]  有些人覺得教會是什麼
[00:07:50.000 --> 00:07:51.000]  比較屬靈一點
[00:07:51.000 --> 00:07:53.000]  是屬靈的醫院
[00:07:53.000 --> 00:07:54.000]  有沒有聽過
[00:07:54.000 --> 00:07:55.000]  可能聽過有不同的牧師
[00:07:55.000 --> 00:07:56.000]  同工基督徒說
[00:07:56.000 --> 00:07:57.000]  教會是避風港
[00:07:57.000 --> 00:08:00.000]  教會是屬靈的醫院
[00:08:00.000 --> 00:08:02.000]  有些人是這樣看的
[00:08:02.000 --> 00:08:03.000]  不過我告訴你
[00:08:03.000 --> 00:08:05.000]  如果你覺得教會是屬靈的醫院
[00:08:05.000 --> 00:08:10.000]  極其量是一個戰地醫院
[00:08:10.000 --> 00:08:12.000]  明不明白這個分別
[00:08:12.000 --> 00:08:14.000]  我們在一個屬靈的戰場裏面
[00:08:14.000 --> 00:08:15.000]  有人受傷
[00:08:15.000 --> 00:08:16.000]  我們就去療傷
[00:08:16.000 --> 00:08:17.000]  療傷之後怎麼樣
[00:08:17.000 --> 00:08:19.000]  要回到戰場
[00:08:19.000 --> 00:08:22.000]  因為戰爭還沒打完
[00:08:22.000 --> 00:08:23.000]  所以希望大家
[00:08:23.000 --> 00:08:25.000]  如果我們是信耶穌的話
[00:08:25.000 --> 00:08:26.000]  我們要記得
[00:08:26.000 --> 00:08:28.000]  what we are
[00:08:28.000 --> 00:08:30.000]  到底我們是什麼
[00:08:30.000 --> 00:08:31.000]  原來我們是一個
[00:08:31.000 --> 00:08:33.000]  被上帝透過耶穌基督
[00:08:33.000 --> 00:08:35.000]  猜到我們來世間裏面
[00:08:35.000 --> 00:08:36.000]  傳福音
[00:08:36.000 --> 00:08:37.000]  告訴人知道
[00:08:37.000 --> 00:08:39.000]  我們有天國盼望的
[00:08:39.000 --> 00:08:42.000]  一個屬靈的群體
[00:08:42.000 --> 00:08:43.000]  我們禮拜日
[00:08:43.000 --> 00:08:45.000]  或者平時來教會做什麼
[00:08:45.000 --> 00:08:47.000]  當然我一會兒會social一下
[00:08:47.000 --> 00:08:48.000]  我也想
[00:08:48.000 --> 00:08:49.000]  不過留不下
[00:08:49.000 --> 00:08:50.000]  因為我還要回去
[00:08:50.000 --> 00:08:53.000]  聖年做教書
[00:08:53.000 --> 00:08:54.000]  我們來教會裏面
[00:08:54.000 --> 00:08:59.000]  基本上是應該受裝備
[00:08:59.000 --> 00:09:01.000]  來教會受裝備
[00:09:01.000 --> 00:09:04.000]  目的是讓我們更加有效力的
[00:09:04.000 --> 00:09:05.000]  去傳福音
[00:09:05.000 --> 00:09:08.000]  去拯救失喪的靈魂
[00:09:08.000 --> 00:09:12.000]  這個才是教會存在的照明
[00:09:12.000 --> 00:09:13.000]  所以我們說
[00:09:13.000 --> 00:09:14.000]  我們做牧師的時候
[00:09:14.000 --> 00:09:16.000]  在神學院常常教我們
[00:09:16.000 --> 00:09:17.000]  我們的主要工作是什麼
[00:09:17.000 --> 00:09:19.000]  equipping the things
[00:09:19.000 --> 00:09:21.000]  就是裝備信徒
[00:09:21.000 --> 00:09:23.000]  去完成神教賦給教會
[00:09:23.000 --> 00:09:25.000]  那個使命
[00:09:25.000 --> 00:09:26.000]  昨天
[00:09:26.000 --> 00:09:29.000]  我和半島區一班弟兄姊妹
[00:09:29.000 --> 00:09:30.000]  就去
[00:09:30.000 --> 00:09:32.000]  First Baptist Church in Carlos
[00:09:32.000 --> 00:09:33.000]  可能大家在我的報告
[00:09:33.000 --> 00:09:34.000]  和分享都知道
[00:09:34.000 --> 00:09:36.000]  我們和半島分堂
[00:09:36.000 --> 00:09:37.000]  希望找一個新的地方
[00:09:37.000 --> 00:09:41.000]  去重新開展工作
[00:09:41.000 --> 00:09:43.000]  其實我開車的時候
[00:09:43.000 --> 00:09:44.000]  心裏面很焦急
[00:09:44.000 --> 00:09:45.000]  為什麼呢
[00:09:45.000 --> 00:09:48.000]  他們的條件很苛刻
[00:09:48.000 --> 00:09:49.000]  他們說
[00:09:49.000 --> 00:09:51.000]  我最早
[00:09:51.000 --> 00:09:53.000]  好 只可以十一點九
[00:09:53.000 --> 00:09:55.000]  讓你們開始敬拜
[00:09:55.000 --> 00:09:56.000]  十一點九
[00:09:56.000 --> 00:09:57.000]  OK
[00:09:57.000 --> 00:09:58.000]  心裏面
[00:09:58.000 --> 00:10:00.000]  這個在我的經驗中是不可行的
[00:10:00.000 --> 00:10:01.000]  不要太遲
[00:10:01.000 --> 00:10:02.000]  對不對
[00:10:02.000 --> 00:10:04.000]  但是怎麼樣呢
[00:10:04.000 --> 00:10:06.000]  所以我去到的時候
[00:10:06.000 --> 00:10:07.000]  一坐下來沒多久
[00:10:07.000 --> 00:10:08.000]  我就跟他們的牧師
[00:10:08.000 --> 00:10:10.000]  他們的執事說
[00:10:10.000 --> 00:10:11.000]  我說
[00:10:11.000 --> 00:10:14.000]  My brother and sister in Christ
[00:10:14.000 --> 00:10:15.000]  跟他們說英文
[00:10:15.000 --> 00:10:16.000]  全部都是
[00:10:16.000 --> 00:10:17.000]  我說
[00:10:17.000 --> 00:10:18.000]  我們教會在這裡
[00:10:18.000 --> 00:10:20.000]  不是要找一個聚會的地方
[00:10:20.000 --> 00:10:21.000]  我們半島弟兄姊妹
[00:10:21.000 --> 00:10:22.000]  在這裡敬拜
[00:10:22.000 --> 00:10:23.000]  在這裡團啟
[00:10:23.000 --> 00:10:24.000]  不
[00:10:24.000 --> 00:10:26.000]  我們希望能夠找一個合適的地方
[00:10:26.000 --> 00:10:28.000]  讓我們能夠擴展神的角度
[00:10:28.000 --> 00:10:30.000]  我們是要傳福音的
[00:10:30.000 --> 00:10:32.000]  是要帶人信主的
[00:10:32.000 --> 00:10:33.000]  所以那個時間
[00:10:33.000 --> 00:10:34.000]  對我們來說是不可行的
[00:10:34.000 --> 00:10:35.000]  基督徒
[00:10:35.000 --> 00:10:36.000]  大家可以仔細想
[00:10:36.000 --> 00:10:37.000]  好吧
[00:10:37.000 --> 00:10:38.000]  我做完小組團啟
[00:10:38.000 --> 00:10:39.000]  然後才來參加崇拜
[00:10:39.000 --> 00:10:40.000]  園長吃飯
[00:10:40.000 --> 00:10:41.000]  現在已經兩點了
[00:10:41.000 --> 00:10:42.000]  基督徒還勉強
[00:10:42.000 --> 00:10:44.000]  可以為主受我苦
[00:10:44.000 --> 00:10:45.000]  我說
[00:10:45.000 --> 00:10:47.000]  但是傳福音是不行的
[00:10:47.000 --> 00:10:48.000]  我們教會的存在
[00:10:48.000 --> 00:10:50.000]  就是要傳福音
[00:10:50.000 --> 00:10:52.000]  要向人做見證
[00:10:52.000 --> 00:10:54.000]  我坐下來跟他們說
[00:10:54.000 --> 00:10:56.000]  不過真的常常聽我祈禱
[00:10:56.000 --> 00:10:58.000]  戲劇性的轉變
[00:10:58.000 --> 00:10:59.000]  現在有機會
[00:10:59.000 --> 00:11:00.000]  他們肯反駁
[00:11:00.000 --> 00:11:01.000]  本來他寫的文章
[00:11:01.000 --> 00:11:02.000]  寫給我們的E-mail是
[00:11:02.000 --> 00:11:05.000]  non-negotiable
[00:11:05.000 --> 00:11:07.000]  本來寫得很清楚
[00:11:07.000 --> 00:11:08.000]  所以我開車去的時候
[00:11:08.000 --> 00:11:10.000]  心裡這麼焦急
[00:11:10.000 --> 00:11:11.000]  因為他說是non-negotiable
[00:11:11.000 --> 00:11:13.000]  現在沒得談了
[00:11:13.000 --> 00:11:14.000]  但是現在有得談了
[00:11:14.000 --> 00:11:16.000]  大家繼續祈禱
[00:11:16.000 --> 00:11:17.000]  大家繼續祈禱
[00:11:17.000 --> 00:11:19.000]  但是我的point是什麼
[00:11:19.000 --> 00:11:22.000]  我們要記得很清楚
[00:11:22.000 --> 00:11:24.000]  教會存在
[00:11:24.000 --> 00:11:26.000]  是為了要傳福音
[00:11:26.000 --> 00:11:28.000]  帶領人歸主
[00:11:28.000 --> 00:11:30.000]  這個才是我們的使命
[00:11:30.000 --> 00:11:31.000]  弟兄姊妹
[00:11:31.000 --> 00:11:33.000]  我們看到那群仕途
[00:11:33.000 --> 00:11:34.000]  還有很多其他人
[00:11:34.000 --> 00:11:35.000]  一起見到耶穌
[00:11:35.000 --> 00:11:37.000]  當耶穌升天之後
[00:11:37.000 --> 00:11:39.000]  他們出來傳道
[00:11:39.000 --> 00:11:41.000]  我深深相信
[00:11:41.000 --> 00:11:43.000]  這群門徒出來傳道的時候
[00:11:43.000 --> 00:11:45.000]  除了告訴別人
[00:11:45.000 --> 00:11:47.000]  這個耶穌就是教主
[00:11:47.000 --> 00:11:50.000]  這個就是聖經所語言的基督
[00:11:50.000 --> 00:11:52.000]  所以我們要信耶穌
[00:11:52.000 --> 00:11:53.000]  這個一定會說
[00:11:53.000 --> 00:11:56.000]  這就是福音的主要內容
[00:11:56.000 --> 00:11:57.000]  但是我相信與此同時
[00:11:57.000 --> 00:12:01.000]  他們都會跟這群聽眾說
[00:12:01.000 --> 00:12:03.000]  耶穌是要差遣
[00:12:03.000 --> 00:12:05.000]  我們信耶穌的人
[00:12:05.000 --> 00:12:07.000]  到世界裡面
[00:12:07.000 --> 00:12:09.000]  傳福音給萬民聽
[00:12:09.000 --> 00:12:10.000]  如果不是
[00:12:10.000 --> 00:12:11.000]  你看《屍臘行傳》
[00:12:11.000 --> 00:12:12.000]  第八章第十一章
[00:12:12.000 --> 00:12:14.000]  都有說到一樣東西
[00:12:14.000 --> 00:12:18.000]  當那些門徒受逼迫離開耶路撒冷的時候
[00:12:18.000 --> 00:12:20.000]  聖經說了一個很簡單的說話
[00:12:20.000 --> 00:12:21.000]  什麼?
[00:12:21.000 --> 00:12:22.000]  這些信徒
[00:12:22.000 --> 00:12:24.000]  不是仕徒
[00:12:24.000 --> 00:12:25.000]  就像你和我一樣
[00:12:25.000 --> 00:12:26.000]  是信徒
[00:12:26.000 --> 00:12:27.000]  這些信徒
[00:12:27.000 --> 00:12:29.000]  無論去到哪裡
[00:12:29.000 --> 00:12:30.000]  一句話
[00:12:30.000 --> 00:12:32.000]  他們就在那裡
[00:12:32.000 --> 00:12:35.000]  傳道
[00:12:35.000 --> 00:12:37.000]  所以我相信
[00:12:37.000 --> 00:12:40.000]  這個這麼清楚的信息
[00:12:40.000 --> 00:12:42.000]  在仕徒一出來
[00:12:42.000 --> 00:12:43.000]  開始傳福音傳道的時候
[00:12:43.000 --> 00:12:45.000]  就已經與此同時
[00:12:45.000 --> 00:12:47.000]  是教導給基督徒
[00:12:47.000 --> 00:12:48.000]  所以基督徒
[00:12:48.000 --> 00:12:49.000]  無論去到哪裡
[00:12:49.000 --> 00:12:50.000]  都會為了做見證
[00:12:50.000 --> 00:12:51.000]  都會傳福音
[00:12:51.000 --> 00:12:53.000]  所以為什麼?
[00:12:53.000 --> 00:12:55.000]  基督教的信仰
[00:12:55.000 --> 00:12:56.000]  在最後一百年
[00:12:56.000 --> 00:12:59.000]  已經傳遍當時的世界
[00:12:59.000 --> 00:13:00.000]  就是因為這些人
[00:13:00.000 --> 00:13:01.000]  出去傳道
[00:13:01.000 --> 00:13:03.000]  什麼人來的?
[00:13:03.000 --> 00:13:06.000]  你和我一樣的信徒
[00:13:06.000 --> 00:13:09.000]  所以弟兄姊妹
[00:13:09.000 --> 00:13:11.000]  我們現在住在美國
[00:13:11.000 --> 00:13:13.000]  因為我想來美國
[00:13:13.000 --> 00:13:15.000]  是誰帶你來的?
[00:13:15.000 --> 00:13:16.000]  誰容讓你
[00:13:16.000 --> 00:13:19.000]  可以來美國生活居住?
[00:13:19.000 --> 00:13:22.000]  上帝將我們帶到這裡
[00:13:22.000 --> 00:13:23.000]  是不是要幫我們
[00:13:23.000 --> 00:13:25.000]  完成我們的美國夢?
[00:13:25.000 --> 00:13:26.000]  上帝要我們
[00:13:26.000 --> 00:13:28.000]  在美國生活
[00:13:28.000 --> 00:13:29.000]  是不是覺得這個地方
[00:13:29.000 --> 00:13:31.000]  比別的地方好一點?
[00:13:31.000 --> 00:13:32.000]  所以我們在這裡
[00:13:32.000 --> 00:13:33.000]  可以平安一點
[00:13:33.000 --> 00:13:36.000]  可以安居樂業?
[00:13:36.000 --> 00:13:41.000]  還是神將我們帶到這裡
[00:13:41.000 --> 00:13:42.000]  是要我們將
[00:13:42.000 --> 00:13:45.000]  真正的自由、平安、喜樂
[00:13:45.000 --> 00:13:48.000]  以及得救的盼望
[00:13:48.000 --> 00:13:51.000]  帶給我們所接觸到的人?
[00:13:51.000 --> 00:13:52.000]  我希望大家
[00:13:52.000 --> 00:13:54.000]  可以好好朗讀一下
