
[00:00:00.000 --> 00:00:04.700]  今天我們開始一個新的書卷系列
[00:01:57.040 --> 00:01:58.440]  也是你們
[00:01:58.440 --> 00:02:02.640]  這個迫我們去禱告保羅的祈求
[00:02:02.640 --> 00:02:04.040]  所以我開始的時候
[00:02:04.040 --> 00:02:07.040]  我將保羅的祈求變成我們的祈求
[00:02:07.040 --> 00:02:10.040]  將他的禮門都轉為我們
[00:02:10.040 --> 00:02:11.640]  如果你看到螢幕的話
[00:02:11.640 --> 00:02:13.240]  我邀請你和我一起讀
[00:02:13.240 --> 00:02:14.040]  好不好
[00:02:14.040 --> 00:02:17.240]  讓這個成為我們今天的祈禱
[00:02:17.240 --> 00:02:19.240]  一二三
[00:02:19.240 --> 00:02:26.240]  因此我們祈求我們主耶穌基督的神榮耀的父
[00:02:26.240 --> 00:02:31.240]  把那賜人智慧和啟示的靈賜給我們
[00:02:31.240 --> 00:02:34.240]  使我們真正認識祢
[00:02:34.240 --> 00:02:37.840]  照亮我們心中的眼睛
[00:02:37.840 --> 00:02:43.840]  使我們知道祢呼召我們來得的指望是什麼
[00:02:43.840 --> 00:02:50.440]  在你聖徒中所得榮耀的基業是何等豐盛
[00:02:50.440 --> 00:02:58.640]  並知道祢向我們這些信的人所顯的能力是何等浩大
[00:02:58.640 --> 00:03:03.240]  這是照祢的大能大力運行的
[00:03:03.240 --> 00:03:04.440]  我們天父我們感謝祢
[00:03:04.440 --> 00:03:08.840]  讓祢的福音在我們的面前
[00:03:08.840 --> 00:03:09.840]  我們感謝主祢
[00:03:09.840 --> 00:03:12.240]  將一個這麼偉大的祈禱
[00:03:12.240 --> 00:03:13.440]  擺在我們的面前
[00:03:13.440 --> 00:03:16.440]  叫我們跟著保羅一起去祈求
[00:03:16.440 --> 00:03:19.440]  幫助我們將這個不可能的任務
[00:03:19.440 --> 00:03:22.840]  變成一個使命成全的時候
[00:03:22.840 --> 00:03:26.040]  幫助我們每一個人去領受祢的話語
[00:03:26.040 --> 00:03:27.240]  聽祢的道
[00:03:27.240 --> 00:03:32.040]  叫我們活出一個真正忠心天國的生命
[00:03:32.040 --> 00:03:35.040]  這樣祈禱感謝是奉主耶穌基督明求
[00:03:35.040 --> 00:03:36.440]  阿們
[00:03:43.440 --> 00:03:46.040]  基督耶穌使徒的保羅
[00:03:46.040 --> 00:03:48.840]  寫信給在已乏所的眾聖徒
[00:03:48.840 --> 00:03:52.240]  就是在基督耶穌裡忠心的人
[00:03:52.240 --> 00:03:53.640]  保羅的開場白裏面
[00:03:53.640 --> 00:03:55.440]  他稱自己為「使徒」
[00:03:55.440 --> 00:03:57.440]  如果你讀過一小小神學
[00:03:57.440 --> 00:04:03.040]  你就知道「使徒」是說到當時帶有權柄的一個人
[00:04:03.040 --> 00:04:03.840]  今天來說
[00:04:03.840 --> 00:04:06.640]  如果你是某一個國家的大使
[00:04:06.640 --> 00:04:07.640]  就是保羅所說的話
[00:04:07.640 --> 00:04:10.840]  保羅說我是基督耶穌的大使
[00:04:10.840 --> 00:04:14.440]  我帶著基督耶穌的權柄來到這個世界
[00:04:14.440 --> 00:04:17.640]  我的生命當中只有做一樣東西
[00:04:17.640 --> 00:04:20.040]  就是要傳遞上帝的旨意
[00:04:20.040 --> 00:04:22.840]  我要是一個傳旨的人
[00:04:22.840 --> 00:04:24.040]  但是保羅一開始說
[00:04:24.040 --> 00:04:27.640]  我是奉主旨意來做傳道的
[00:04:27.640 --> 00:04:30.240]  意思是說他不單是一個傳旨的使徒
[00:04:30.240 --> 00:04:33.440]  他首先是一個接了旨的聖徒
[00:04:33.440 --> 00:04:36.440]  保羅自己已經是俯伏在神的面前
[00:04:36.440 --> 00:04:41.040]  然後他帶著上帝的福音、君王的福音
[00:04:41.040 --> 00:04:43.240]  來到耳筆所這裏
[00:04:43.240 --> 00:04:45.640]  叫他們都悔改信耶穌
[00:04:45.640 --> 00:04:49.840]  而他們是福音裏面的聖徒
[00:04:49.840 --> 00:04:52.640]  是耶穌基督裏忠心的人
[00:04:52.640 --> 00:04:55.040]  意思是說他們真的悔改了
[00:04:55.040 --> 00:04:56.840]  他們真的俯伏了
[00:04:56.840 --> 00:05:00.440]  所謂聖徒就是他們是分別為聖的門徒
[00:05:00.440 --> 00:05:02.040]  他們已經不再屬於這個世界
[00:05:02.040 --> 00:05:05.440]  他們的生命和這個世界已經是斷絕了
[00:05:05.440 --> 00:05:07.640]  他們現在活著是為著基督
[00:05:07.640 --> 00:05:09.440]  活著是為著天國
[00:05:09.440 --> 00:05:14.040]  他們是在基督耶穌裏面忠心的人
[00:05:14.040 --> 00:05:18.640]  他們是真的真真正正的基督徒
[00:05:18.640 --> 00:05:22.640]  這裏說他寫信給在耳筆所的眾聖徒
[00:05:22.640 --> 00:05:23.840]  如果你看到我的slide
[00:05:23.840 --> 00:05:26.440]  你會看到我是特意將它灰了的
[00:05:26.440 --> 00:05:28.040]  或者白了的
[00:05:28.040 --> 00:05:30.640]  原來聖經學者告訴我們
[00:05:30.640 --> 00:05:34.440]  有些古卷裏面是沒有耳筆所這個字的
[00:05:34.440 --> 00:05:36.240]  意思是說耳筆所書
[00:05:36.240 --> 00:05:38.840]  保羅不只是寫給耳筆所教會
[00:05:38.840 --> 00:05:40.640]  而是它是一個circular letter
[00:05:40.640 --> 00:05:43.440]  它是一個循環的書信
[00:05:43.440 --> 00:05:46.640]  它不單止寫給耳筆所當地的教會
[00:05:46.640 --> 00:05:50.840]  也寫給周圍很多其他不同的地方
[00:05:50.840 --> 00:05:52.040]  城市裏面的教會
[00:05:52.040 --> 00:05:55.840]  所以今天你和我可以將我的耳機放進去
[00:05:55.840 --> 00:05:59.640]  是保羅這封信是寫給銅鑼灣的聖徒
[00:05:59.640 --> 00:06:01.440]  寫給公理堂裏面的聖徒
[00:06:01.440 --> 00:06:04.240]  這封信人人都有份
[00:06:04.240 --> 00:06:07.240]  雖然你未必曾經在那裏生活過
[00:06:07.240 --> 00:06:08.040]  在耳筆所裏面
[00:06:08.040 --> 00:06:10.240]  但是這封信是寫給你的信
[00:06:10.240 --> 00:06:11.440]  只要你是聖徒
[00:06:11.440 --> 00:06:13.240]  只要你是不滅為聖
[00:06:13.240 --> 00:06:14.840]  是忠心於耶穌基督的
[00:06:14.840 --> 00:06:19.240]  這封信和你有密切的關係
[00:06:19.240 --> 00:06:20.440]  於是保羅開始
[00:06:20.440 --> 00:06:22.040]  他說願因為平安
[00:06:22.040 --> 00:06:26.240]  從我們的父神和主耶穌基督傳給你們
[00:06:26.240 --> 00:06:30.040]  願因為平安傳給你們
[00:06:30.040 --> 00:06:32.440]  原來二千年前在中東的時候
[00:06:32.440 --> 00:06:34.440]  這條寫信是很流行
[00:06:34.440 --> 00:06:36.240]  願你們有些什麼
[00:06:36.240 --> 00:06:37.640]  願什麼什麼
[00:06:37.640 --> 00:06:39.040]  但是保羅這裏很特別
[00:06:39.040 --> 00:06:41.440]  他願他們的東西是兩樣
[00:06:41.440 --> 00:06:43.040]  是基督徒獨有的東西
[00:06:43.040 --> 00:06:45.640]  叫做因為和平安
[00:06:45.640 --> 00:06:50.040]  保羅說我願因為和平安給你們
[00:06:50.040 --> 00:06:51.640]  今天我們用因為平安
[00:06:51.640 --> 00:06:53.240]  用得很loose
[00:06:53.240 --> 00:06:54.840]  很爽
[00:06:54.840 --> 00:06:57.840]  我們說今天真是很恩惠
[00:06:57.840 --> 00:07:00.040]  一出街就跌倒即死
[00:07:00.040 --> 00:07:01.040]  今天很平安
[00:07:01.040 --> 00:07:02.840]  考試準備不是很好
[00:07:02.840 --> 00:07:05.440]  神都給我出人意料的平安
[00:07:05.440 --> 00:07:07.440]  我告訴你保羅說的因為平安
[00:07:07.440 --> 00:07:10.240]  和這些完全沒有關係
[00:07:10.240 --> 00:07:12.640]  如果今天我可以有本新的聖經
[00:07:12.640 --> 00:07:14.640]  可以翻一本新的聖經
[00:07:14.640 --> 00:07:16.440]  英文的
[00:07:16.440 --> 00:07:18.240]  因為平安就是grace and peace
[00:07:18.240 --> 00:07:21.840]  我希望將所有的grace and peace全部帶走
[00:07:21.840 --> 00:07:24.640]  不單止將所有的grace and peace全部帶走
[00:07:24.640 --> 00:07:27.240]  最好用紅色字寫的
[00:07:27.240 --> 00:07:30.440]  因為當保羅寫因典平安
[00:07:30.440 --> 00:07:32.040]  因為平安的時候
[00:07:32.040 --> 00:07:34.840]  他是在主耶穌基督裏面的因為平安
[00:07:34.840 --> 00:07:39.040]  他不是在說我們口頭禪那些
[00:07:39.040 --> 00:07:42.040]  當保羅在這裏寫因為平安
[00:07:42.040 --> 00:07:46.640]  這兩個字對於他來說是充滿震撼力的
[00:07:46.640 --> 00:07:49.240]  今天我回來香港做牧師
[00:07:49.240 --> 00:07:51.240]  你要知道那些人經常都寫信給你
[00:07:51.240 --> 00:07:52.240]  主內平安
[00:07:52.240 --> 00:07:53.840]  林牧師主內平安
[00:07:53.840 --> 00:07:55.440]  豐豐信都要主內平安
[00:07:55.440 --> 00:07:56.840]  但是我有時想
[00:07:56.840 --> 00:07:59.240]  當他們寫主內平安的時候
[00:07:59.240 --> 00:08:02.240]  他們真是用心地去思考
[00:08:02.240 --> 00:08:04.240]  究竟他們在寫什麼
[00:08:04.240 --> 00:08:06.640]  還是一向在檔案裏面
[00:08:06.640 --> 00:08:08.040]  已經有copy and paste
[00:08:08.040 --> 00:08:10.440]  這樣寫下去主內平安
[00:08:10.440 --> 00:08:14.640]  我們不可以失去保羅那種震撼
[00:08:14.640 --> 00:08:18.840]  保羅不可以普普通通地
[00:08:18.840 --> 00:08:20.040]  將這兩個字寫出來
[00:08:20.040 --> 00:08:22.640]  因為保羅整個人是活在
[00:08:22.640 --> 00:08:26.840]  神的因為平安當中
[00:08:26.840 --> 00:08:28.440]  當保羅寫這封信的時候
[00:08:28.440 --> 00:08:29.640]  神學家告訴他
[00:08:29.640 --> 00:08:32.840]  他大概是公元61、62年
[00:08:32.840 --> 00:08:35.640]  當時保羅是在羅馬
[00:08:35.640 --> 00:08:37.040]  在羅馬做什麼
[00:08:37.040 --> 00:08:38.640]  在坐牢
[00:08:38.640 --> 00:08:41.840]  如果你記得在《仕途行傳》第28章裏面
[00:08:41.840 --> 00:08:44.840]  當保羅試過三次出去傳福音
[00:08:44.840 --> 00:08:46.840]  他信都主二十多年
[00:08:46.840 --> 00:08:48.440]  作為一個宣教士
[00:08:48.440 --> 00:08:49.840]  作為一個牧師
[00:08:49.840 --> 00:08:52.440]  他三次走向地極傳福音
[00:08:52.440 --> 00:08:53.640]  到第四次的時候
[00:08:53.640 --> 00:08:57.240]  他是帶著鎖鏈去到羅馬
[00:08:57.240 --> 00:08:59.640]  福音傳遍地極
[00:08:59.640 --> 00:09:03.040]  是因著保羅的鎖鏈
[00:09:03.040 --> 00:09:04.040]  在羅馬那裏
[00:09:04.040 --> 00:09:06.440]  保羅其實他不是真的坐牢
[00:09:06.440 --> 00:09:08.440]  我們叫他被軟禁
[00:09:08.440 --> 00:09:10.440]  他有一間自己的房子
[00:09:10.440 --> 00:09:11.440]  在這個房子裏面
[00:09:11.440 --> 00:09:14.040]  他有自由可以接待其他的賓客
[00:09:14.040 --> 00:09:15.840]  於是他邀請很多猶太人
[00:09:15.840 --> 00:09:18.240]  來聽他講的福音
[00:09:18.240 --> 00:09:19.640]  但是從另外一個角度來講
[00:09:19.640 --> 00:09:22.040]  保羅是完全失去了自由
[00:09:22.040 --> 00:09:26.240]  保羅多次說他有鎖鏈在他身上
[00:09:26.240 --> 00:09:28.440]  原因聖經學者告訴我們
[00:09:28.440 --> 00:09:31.240]  他的鎖鏈是因為他二十四小時
[00:09:31.240 --> 00:09:34.440]  是和一個羅馬的軍人一起並鎖
[00:09:34.440 --> 00:09:37.640]  以致他不會逃脫
[00:09:37.640 --> 00:09:40.640]  保羅在二匹鎖書第三章一節
[00:09:40.640 --> 00:09:42.440]  四章一節兩次講
[00:09:42.440 --> 00:09:44.840]  我作主的囚犯
[00:09:44.840 --> 00:09:47.440]  保羅坐牢不是因為政治
[00:09:47.440 --> 00:09:49.240]  保羅坐牢不是因為民主
[00:09:49.240 --> 00:09:51.840]  保羅坐牢是因為福音的緣故
[00:09:51.840 --> 00:09:55.840]  因為主耶穌基督的緣故
[00:09:55.840 --> 00:09:57.640]  然而在他坐牢的時候
[00:09:57.640 --> 00:10:03.040]  他居然寫了一篇這樣的書信
[00:10:03.040 --> 00:10:04.240]  聖經學者告訴我們
[00:10:04.240 --> 00:10:06.240]  當你去看二匹鎖書的時候
[00:10:06.240 --> 00:10:09.840]  你根本不覺得這個人是坐牢
[00:10:09.840 --> 00:10:12.840]  他寫信裏面充滿著喜樂
[00:10:12.840 --> 00:10:15.440]  充滿著在耶穌基督裏面的喜樂
[00:10:15.440 --> 00:10:19.040]  充滿著在耶穌基督裏面的
[00:10:19.040 --> 00:10:21.840]  對基督徒的一種勉勵
[00:10:21.840 --> 00:10:23.840]  二匹鎖書是一個很特別的書信
[00:10:23.840 --> 00:10:25.040]  因為二匹鎖書裏面
[00:10:25.040 --> 00:10:28.640]  你看不到很多異端的假教士
[00:10:28.640 --> 00:10:30.040]  如果你有機會看保羅書信
[00:10:30.040 --> 00:10:32.240]  你會發現有很多裏面的背景
[00:10:32.240 --> 00:10:33.440]  保羅寫信的原因
[00:10:33.440 --> 00:10:35.440]  都是因為異端的假教導
[00:10:35.440 --> 00:10:36.840]  於是你有加拉太書
[00:10:36.840 --> 00:10:38.640]  你有哥倫多前後書
[00:10:38.640 --> 00:10:40.040]  有切撒黎加前後書
[00:10:40.040 --> 00:10:44.040]  那些裏面都教會有一個危機
[00:10:44.040 --> 00:10:46.240]  但當保羅寫二匹鎖書裏面的時候
[00:10:46.240 --> 00:10:48.440]  教會基本上是沒有危機的
[00:10:48.440 --> 00:10:49.840]  你在這封書信裏面
[00:10:49.840 --> 00:10:51.640]  你發現不到危機
[00:10:51.640 --> 00:10:54.240]  而是保羅很充滿喜樂的
[00:10:54.240 --> 00:10:58.040]  在傳講基督的教義
[00:10:58.040 --> 00:11:00.040]  神學家說當你打開二匹鎖書
[00:11:00.040 --> 00:11:01.440]  是一個很寶貴的書
[00:11:01.440 --> 00:11:03.440]  因為二匹鎖書裏面講了很多
[00:11:03.440 --> 00:11:06.040]  我們今天相信的重要的教義
[00:11:06.040 --> 00:11:07.040]  而在二匹鎖書裏面
[00:11:07.040 --> 00:11:09.840]  我們見到保羅的三一神學
[00:11:09.840 --> 00:11:11.040]  保羅的敬拜
[00:11:11.040 --> 00:11:14.240]  他的頌讚是三一神學的根基
[00:11:14.240 --> 00:11:19.040]  我們看到他怎樣發展基督徒的論理
[00:11:19.040 --> 00:11:21.640]  有一個神學家這樣寫
[00:11:21.640 --> 00:11:24.240]  他說保羅之前二十多年
[00:11:24.240 --> 00:11:27.240]  不斷的奔波勞碌去傳福音
[00:11:27.240 --> 00:11:29.240]  在這兩年在羅馬的時候
[00:11:29.240 --> 00:11:31.840]  他終於有機會可以安靜一下
[00:11:31.840 --> 00:11:33.640]  於是在他安靜的時候
[00:11:33.640 --> 00:11:35.640]  他可以多默想
[00:11:35.640 --> 00:11:39.440]  亦都在教會沒有一個很大的危機當中
[00:11:39.440 --> 00:11:42.240]  保羅開始反思他的神學
[00:11:42.240 --> 00:11:44.840]  於是他將三一論寫下來
[00:11:44.840 --> 00:11:48.240]  於是他將很多重要的基督論寫下來
[00:11:48.240 --> 00:11:52.240]  將很多我們覺得今天很重要的教義寫下來
[00:11:52.240 --> 00:11:59.240]  甚至將基督徒的行事為人的論理寫下來
[00:11:59.240 --> 00:12:02.240]  我記得當我在這裏做研究
[00:12:02.240 --> 00:12:05.240]  在這裏讀了這段說話的時候
[00:12:05.240 --> 00:12:07.640]  我開頭聽的時候覺得很有道理
[00:12:07.640 --> 00:12:08.440]  真的感謝主
[00:12:08.440 --> 00:12:11.240]  保羅有那兩年很安靜的時候
[00:12:11.240 --> 00:12:12.840]  然後我想了一想
[00:12:12.840 --> 00:12:16.240]  然後心裏面不由自主地爆了一句
[00:12:16.240 --> 00:12:20.240]  那句就是「痴線」
[00:12:20.240 --> 00:12:24.240]  這個聖經學者很明顯是沒有坐過牢的
[00:12:24.240 --> 00:12:29.240]  他將他自己的生活讀入了保羅的生活
[00:12:29.240 --> 00:12:33.240]  我不知道你認不認識朋友在神學院裏面教書的
[00:12:33.240 --> 00:12:36.240]  在我們神學院裏面教書的老師
[00:12:36.240 --> 00:12:39.240]  最期待就是七年一孕
[00:12:39.240 --> 00:12:41.240]  即是每教完六年之後
[00:12:41.240 --> 00:12:44.240]  第七年你會有半年是寫作的年假
[00:12:44.240 --> 00:12:46.240]  即是你有六年的時候
[00:12:46.240 --> 00:12:48.240]  你很忙碌地去教書
[00:12:48.240 --> 00:12:50.240]  不停地有很多行政事情要做
[00:12:50.240 --> 00:12:53.240]  結果第七年感謝主了
[00:12:53.240 --> 00:12:55.240]  我有半年的時間
[00:12:55.240 --> 00:12:57.240]  我可以坐在我的房間
[00:12:57.240 --> 00:12:58.240]  甚麼都不用做
[00:12:58.240 --> 00:13:00.240]  可以寫我的文學巨著
[00:13:00.240 --> 00:13:06.240]  這個學者將他自己的人生讀入了保羅的世界
[00:13:06.240 --> 00:13:08.240]  他說保羅在那兩年裏面
[00:13:08.240 --> 00:13:09.240]  可以輕鬆一下
[00:13:09.240 --> 00:13:11.240]  可以去思想一下
[00:13:11.240 --> 00:13:13.240]  於是他寫了一個文學著作
[00:13:13.240 --> 00:13:15.240]  是不是呀
[00:13:15.240 --> 00:13:17.240]  當然不是
[00:13:17.240 --> 00:13:21.240]  我想教你怎樣去看以弗所書
[00:13:21.240 --> 00:13:23.240]  當你去看以弗所這個地方
[00:13:23.240 --> 00:13:27.240]  他是在今天的土耳其
[00:13:27.240 --> 00:13:30.240]  當然我們知道以弗所書大概是一個circular letter
[00:13:30.240 --> 00:13:31.240]  是一個巡迴的信
[00:13:31.240 --> 00:13:34.240]  他寫的不單止是以弗所這個地方
[00:13:34.240 --> 00:13:37.240]  可能是周圍很多城市裏面
[00:13:37.240 --> 00:13:39.240]  一封信四圍去
[00:13:39.240 --> 00:13:43.240]  其實你要明白當時的世界不是那麼難
[00:13:43.240 --> 00:13:47.240]  保羅做宣教他有一個策略
[00:13:47.240 --> 00:13:49.240]  他的策略是喜歡去一些比較大的城市
[00:13:49.240 --> 00:13:53.240]  這些城市通常是經濟比較繁榮
[00:13:53.240 --> 00:13:55.240]  交通比較方便
[00:13:55.240 --> 00:13:57.240]  萬民聚集在那裏
[00:13:57.240 --> 00:13:59.240]  為甚麼保羅要去這些大城市
[00:13:59.240 --> 00:14:00.240]  因為在這個大城市
[00:14:00.240 --> 00:14:02.240]  如果他將福音放在裏面
[00:14:02.240 --> 00:14:05.240]  福音就可以在城市裏面傳開
[00:14:05.240 --> 00:14:08.240]  將整個地方都充滿了福音
[00:14:08.240 --> 00:14:11.240]  而每當你去到這些大城市裏面
[00:14:11.240 --> 00:14:14.240]  大城市裏面一定會有一間神殿
[00:14:14.240 --> 00:14:16.240]  或者幾間重要的神殿
[00:14:16.240 --> 00:14:18.240]  因為當時的人
[00:14:18.240 --> 00:14:21.240]  是不斷拜很多假神偶像的神
[00:14:21.240 --> 00:14:23.240]  所以你去到一個大城市裏面
[00:14:23.240 --> 00:14:25.240]  其中一個最重要的建築物
[00:14:25.240 --> 00:14:27.240]  一定是神殿
[00:14:27.240 --> 00:14:29.240]  而這個神殿不單止是拜偶像
[00:14:29.240 --> 00:14:30.240]  拜假神
[00:14:30.240 --> 00:14:34.240]  還要是拜當時的君王凱撒
[00:14:34.240 --> 00:14:39.240]  這個地方每一個保羅所去的大城市裏面
[00:14:39.240 --> 00:14:41.240]  都有共同的挑戰
[00:14:41.240 --> 00:14:42.240]  那個挑戰是甚麼
[00:14:42.240 --> 00:14:45.240]  Money, Sex and Power
[00:14:45.240 --> 00:14:46.240]  Money, Sex and Power
[00:14:46.240 --> 00:14:51.240]  神殿是權力金錢聚集的地方
[00:14:51.240 --> 00:14:53.240]  神殿還是紅燈區
[00:14:53.240 --> 00:14:55.240]  有很多很多prostitute
[00:14:55.240 --> 00:14:57.240]  很多很多那些妓女在那裏
[00:14:57.240 --> 00:14:58.240]  娼妓
[00:14:58.240 --> 00:15:02.240]  於是你發覺保羅寫信背後的原因
[00:15:02.240 --> 00:15:03.240]  其實很簡單
[00:15:03.240 --> 00:15:06.240]  是因為他知道當地的教會
[00:15:06.240 --> 00:15:10.240]  是面對著一個極大的挑戰
[00:15:10.240 --> 00:15:12.240]  Money, Sex and Power的挑戰
[00:15:12.240 --> 00:15:16.240]  金錢、情慾、權利的挑戰
[00:15:16.240 --> 00:15:17.240]  就算你不信我
[00:15:17.240 --> 00:15:19.240]  你也可以信聖經
[00:15:19.240 --> 00:15:23.240]  你如果想知道以弗所書寫作的目的
[00:15:23.240 --> 00:15:26.240]  麻煩你看看最後的章你就知道
[00:15:26.240 --> 00:15:28.240]  以弗所書第六章第十節這樣說
[00:15:28.240 --> 00:15:32.240]  最後你們要靠主
[00:15:32.240 --> 00:15:35.240]  依靠他的大能大力
[00:15:35.240 --> 00:15:38.240]  因為我們的征戰不是對抗有血有肉的
[00:15:38.240 --> 00:15:41.240]  而是抗那些執政的掌權的
[00:15:41.240 --> 00:15:43.240]  管轄幽暗世界的
[00:15:43.240 --> 00:15:46.240]  以及空中靈界的惡魔
[00:15:46.240 --> 00:15:49.240]  所以你們要拿起神所賜存負的軍裝
[00:15:49.240 --> 00:15:52.240]  好在邪惡的日子裏面抵擋仇敵
[00:15:52.240 --> 00:15:56.240]  並且完成了一切之後還能站立得住
[00:15:56.240 --> 00:15:57.240]  甚麼叫站立得住
[00:15:57.240 --> 00:15:59.240]  就是要他們得勝
[00:15:59.240 --> 00:16:02.240]  因為在戰場上最後還站立得住的人
[00:16:02.240 --> 00:16:04.240]  就是最後的勝利者保羅
[00:16:04.240 --> 00:16:06.240]  寫信給以弗所的人
[00:16:06.240 --> 00:16:08.240]  不是因為他很空閒
[00:16:08.240 --> 00:16:11.240]  寫一本神學句注來賣錢
[00:16:11.240 --> 00:16:13.240]  保羅寫以弗所書
[00:16:13.240 --> 00:16:17.240]  是因為他要鼓勵當地的人
[00:16:17.240 --> 00:16:21.240]  和他一樣為福音的緣故擔擔美好的帳
[00:16:21.240 --> 00:16:24.240]  要他挑戰黑暗的權勢
[00:16:24.240 --> 00:16:27.240]  所以今天我的題目是甚麼
[00:16:27.240 --> 00:16:31.240]  願那大能與你們同在
[00:16:31.240 --> 00:16:34.240]  這個不只是今天這篇道的題目
[00:16:34.240 --> 00:16:36.240]  下個禮拜我回來也是說這個
[00:16:36.240 --> 00:16:40.240]  下個月我回來也是說是一二三的
[00:16:40.240 --> 00:16:43.240]  如果你看到這個
[00:16:43.240 --> 00:16:45.240]  你想一下這個題目
[00:16:45.240 --> 00:16:46.240]  願那大能與你們同在
[00:16:46.240 --> 00:16:50.240]  大概想林牧師當然是用英文翻回來的
[00:16:50.240 --> 00:16:53.240]  其實我開始想的題目是英文版
[00:16:53.240 --> 00:16:54.240]  英文版是甚麼
[00:16:54.240 --> 00:16:56.240]  May the force be with you
[00:16:56.240 --> 00:16:57.240]  May the force be with you
[00:16:57.240 --> 00:17:00.240]  如果你熟友喜歡看電影的話
[00:17:00.240 --> 00:17:03.240]  你知道這句說話其實是星球大戰出來的
[00:17:03.240 --> 00:17:04.240]  Star War來的
[00:17:04.240 --> 00:17:06.240]  May the force be with you
[00:17:06.240 --> 00:17:08.240]  其實我想一下
[00:17:08.240 --> 00:17:11.240]  星球大戰看以弗所書
[00:17:11.240 --> 00:17:14.240]  其實是一個非常貼切的比喻
[00:17:14.240 --> 00:17:18.240]  因為保羅說我們所爭戰的不是有血有肉
[00:17:18.240 --> 00:17:20.240]  而是空中的掌權者
[00:17:20.240 --> 00:17:25.240]  黑暗世界裏面的惡魔
[00:17:25.240 --> 00:17:28.240]  如果之前我所說的所有東西你都忘記了
[00:17:28.240 --> 00:17:29.240]  不要緊
[00:17:29.240 --> 00:17:31.240]  但有一樣東西我要你記得
[00:17:31.240 --> 00:17:32.240]  如果有一天
[00:17:32.240 --> 00:17:33.240]  從今天開始
[00:17:33.240 --> 00:17:34.240]  如果有人問你
[00:17:34.240 --> 00:17:37.240]  以弗所書是甚麼的一本書的時候
[00:17:37.240 --> 00:17:39.240]  不要跟他說是《神學巨著》
[00:17:39.240 --> 00:17:40.240]  你跟他說
