
[00:00:00.000 --> 00:00:04.180]  弟兄姊妹真的要好好地望你們了
[00:03:50.740 --> 00:03:51.620]  他很憂慮
[00:03:51.620 --> 00:03:53.620]  原本插開港股的他
[00:03:53.620 --> 00:03:55.660]  就轉炒美股了
[00:03:55.660 --> 00:03:56.980]  白天有份正職
[00:03:56.980 --> 00:03:58.420]  晚上下班
[00:03:58.420 --> 00:04:01.060]  就在電腦面前等開市
[00:04:01.060 --> 00:04:02.580]  也有一幕是拍攝著
[00:04:02.580 --> 00:04:04.220]  第二天早上他刷牙的時候
[00:04:04.220 --> 00:04:05.620]  拿著牙刷
[00:04:05.620 --> 00:04:06.460]  一手拿著牙刷
[00:04:06.460 --> 00:04:08.140]  一手拿著財經雜誌
[00:04:08.140 --> 00:04:10.140]  一邊刷一邊看
[00:04:10.140 --> 00:04:12.820]  他浸在這個環境裏面
[00:04:12.820 --> 00:04:15.580]  他去努力去作應變
[00:04:15.580 --> 00:04:16.980]  又有另一位受訪者
[00:04:16.980 --> 00:04:18.620]  他擔心匯率的問題
[00:04:18.620 --> 00:04:20.020]  資金的問題
[00:04:20.020 --> 00:04:22.980]  於是他買銀幣、銀磚
[00:04:22.980 --> 00:04:25.100]  是實物的那些
[00:04:25.100 --> 00:04:26.260]  螢幕拍攝著他
[00:04:26.260 --> 00:04:27.700]  拖著兩箱很重的
[00:04:27.700 --> 00:04:30.140]  幾十公斤的銀磚、銀幣
[00:04:30.140 --> 00:04:31.500]  回到自己家
[00:04:31.500 --> 00:04:32.700]  這個抽屜放一塊
[00:04:32.700 --> 00:04:34.380]  那個抽屜放兩塊
[00:04:34.380 --> 00:04:36.460]  兩個幣
[00:04:36.460 --> 00:04:41.060]  全屋放滿這些銀磚、銀幣
[00:04:41.060 --> 00:04:42.620]  他被這些事情圍住
[00:04:42.620 --> 00:04:46.180]  他浸在他的應變安排當中
[00:04:46.180 --> 00:04:47.300]  這些環繞著他
[00:04:47.300 --> 00:04:50.100]  浸沉在其中
[00:04:50.100 --> 00:04:51.540]  你呢?
[00:04:51.540 --> 00:04:55.260]  面對著生活裏面可能有的變動
[00:04:55.260 --> 00:04:58.940]  你的反應是怎樣?
[00:04:58.940 --> 00:05:01.380]  是panic、驚慌?
[00:05:01.380 --> 00:05:02.980]  是withdraw?
[00:05:02.980 --> 00:05:03.900]  有退縮?
[00:05:03.900 --> 00:05:05.700]  甚麼都別想了
[00:05:05.700 --> 00:05:09.980]  抑或你會是fight or flight?
[00:05:09.980 --> 00:05:12.940]  你會進擊還是逃跑呢?
[00:05:12.940 --> 00:05:15.660]  主呢?
[00:05:15.660 --> 00:05:20.660]  主在當中選擇祈禱
[00:05:20.660 --> 00:05:21.900]  說到主耶穌祈禱
[00:05:21.900 --> 00:05:24.820]  我不知道你們有沒有想過一個問題
[00:05:24.820 --> 00:05:28.540]  耶穌是神
[00:05:28.540 --> 00:05:31.220]  為甚麼祂會祈禱呢?
[00:05:31.220 --> 00:05:34.220]  為甚麼耶穌會祈禱呢?
[00:05:34.220 --> 00:05:37.980]  我聽一個最簡單直接的答案是
[00:05:37.980 --> 00:05:39.740]  因為作為一個人
[00:05:39.740 --> 00:05:42.860]  祂需要祈禱
[00:05:42.860 --> 00:05:43.740]  耶穌需要祈禱
[00:05:43.740 --> 00:05:44.860]  因為作為一個人
[00:05:44.860 --> 00:05:47.140]  祂就是要去禱告的
[00:05:47.140 --> 00:05:49.860]  耶穌是三位一體的真神
[00:05:49.860 --> 00:05:51.780]  祂在地上亦有完完全全
[00:05:51.780 --> 00:05:53.660]  成為一個完整的人
[00:05:53.660 --> 00:05:55.620]  但祂也需要祈禱
[00:05:55.620 --> 00:05:57.140]  祂的神性沒有取代
[00:05:57.140 --> 00:05:59.660]  令祂不需要部分的人性
[00:05:59.660 --> 00:06:01.140]  祂經歷真實的人生
[00:06:01.140 --> 00:06:03.500]  和你和我掙扎的事情
[00:06:03.500 --> 00:06:07.460]  祂在地上是自我限制祂神的能力
[00:06:07.460 --> 00:06:08.460]  你記得菲勒比書
[00:06:08.460 --> 00:06:11.260]  他取了奴僕的形象
[00:06:11.260 --> 00:06:12.900]  在《赫西瑪利元》的一幕
[00:06:12.900 --> 00:06:14.780]  更加清楚說明了
[00:06:14.780 --> 00:06:16.540]  當有一個叛徒拿起刀來
[00:06:16.540 --> 00:06:18.180]  他說「收刀吧」
[00:06:18.180 --> 00:06:20.180]  亦說「你以為我不可以請天父
[00:06:20.180 --> 00:06:21.780]  派十二軍團的天使
[00:06:21.780 --> 00:06:23.540]  幫我現在掙扎嗎?」
[00:06:23.540 --> 00:06:27.820]  但他卻沒有用到這份神性
[00:06:27.820 --> 00:06:30.020]  他自限
[00:06:30.020 --> 00:06:32.300]  他在上十字架之前
[00:06:32.300 --> 00:06:35.700]  仍然祈禱
[00:06:35.700 --> 00:06:37.140]  在我們今天所讀的片段
[00:06:37.140 --> 00:06:38.140]  還沒有去到那個位置
[00:06:38.140 --> 00:06:40.580]  不過已經有一大群人要對付他
[00:06:40.580 --> 00:06:41.500]  針對他
[00:06:41.500 --> 00:06:44.500]  攻擊他
[00:06:44.500 --> 00:06:45.780]  人性很簡單
[00:06:45.780 --> 00:06:48.100]  面對這些會有壓力的
[00:06:48.100 --> 00:06:49.380]  心裡會很難過
[00:06:49.380 --> 00:06:51.060]  難受、難為
[00:06:51.060 --> 00:06:53.660]  很憤怒、很氣憤也可以
[00:06:53.660 --> 00:06:54.820]  聖經沒有寫明
[00:06:54.820 --> 00:06:57.660]  耶穌在這一篇的感受如何
[00:06:57.660 --> 00:07:00.860]  但從他後來對花里塞人的責備
[00:07:00.860 --> 00:07:04.260]  在不同的講論和門徒的分享
[00:07:04.260 --> 00:07:06.860]  你會隱約感受到主
[00:07:06.860 --> 00:07:11.060]  祂作為人的那份情懷
[00:07:11.060 --> 00:07:13.060]  祂所承受的事情
[00:07:13.060 --> 00:07:14.660]  面對眼前所發生的一切
[00:07:14.660 --> 00:07:16.300]  耶穌的反應是怎樣的?
[00:07:16.300 --> 00:07:19.420]  祂不是「爭奪光明」
[00:07:19.420 --> 00:07:22.660]  祂是「退休」
[00:07:22.660 --> 00:07:24.780]  祂是「退休」
[00:07:24.780 --> 00:07:27.380]  祂是在那些敵意高漲的日子
[00:07:27.380 --> 00:07:28.420]  在那些日子
[00:07:28.420 --> 00:07:30.820]  祂退到山上
[00:07:30.820 --> 00:07:35.140]  用了一整晚努力去祈禱
[00:07:35.140 --> 00:07:36.340]  作為一個人
[00:07:36.340 --> 00:07:39.100]  祂需要去祈禱
[00:07:39.100 --> 00:07:40.900]  作為一個人就是需要去祈禱
[00:07:40.900 --> 00:07:43.820]  在艱難臨近、轉變即將來臨的時候
[00:07:43.820 --> 00:07:46.420]  主在禱告裡重新調整
[00:07:46.420 --> 00:07:54.180]  去聚焦在天父給祂的十誡使命路途上
[00:07:54.180 --> 00:07:56.500]  「頂至每日身處此時此地」
[00:07:56.500 --> 00:07:59.340]  我不知道你是否要面臨一些抉擇
[00:07:59.340 --> 00:08:01.780]  面對一些轉變
[00:08:01.780 --> 00:08:04.180]  你祈禱
[00:08:04.180 --> 00:08:07.140]  你花一些長時間去禱告
[00:08:07.140 --> 00:08:08.140]  在你的抉擇當中
[00:08:08.140 --> 00:08:10.740]  你要用禱告去撐著
[00:08:10.740 --> 00:08:13.500]  不要只是浸沉在你各式各樣的應急方案
[00:08:13.500 --> 00:08:15.220]  那些是要做的
[00:08:15.220 --> 00:08:18.460]  但是你要禱告
[00:08:18.460 --> 00:08:23.460]  你退到禱告裡面
[00:08:23.460 --> 00:08:28.140]  重新將天父給你人生的使命
[00:08:28.140 --> 00:08:29.020]  放在你前面
[00:08:29.020 --> 00:08:29.980]  對準
[00:08:29.980 --> 00:08:33.020]  去想前面
[00:08:33.020 --> 00:08:38.340]  在禱告裡面抉擇
[00:08:38.340 --> 00:08:39.940]  在禱告裡面
[00:08:39.940 --> 00:08:43.260]  我們不只是去等候如何去抉擇
[00:08:43.260 --> 00:08:44.820]  我們也要學習
[00:08:44.820 --> 00:08:46.820]  知道全部所發生的事
[00:08:46.820 --> 00:08:49.060]  不是因為我們自己
[00:08:49.060 --> 00:08:52.620]  而是因為天父有祂的旨意
[00:08:52.620 --> 00:08:53.940]  經文提到
[00:08:53.940 --> 00:08:56.340]  當耶穌祈願一晚禱之後天亮了
[00:08:56.340 --> 00:09:00.180]  祂就去揀選了門徒當中的十二位
[00:09:00.180 --> 00:09:02.460]  稱他們為「使徒」
[00:09:02.460 --> 00:09:03.580]  十二很簡單
[00:09:03.580 --> 00:09:05.940]  你知道是代表著以色列十二支派
[00:09:05.940 --> 00:09:10.020]  代表上帝在舊約的應許實現
[00:09:10.020 --> 00:09:13.380]  在今天祂用十二個門徒「使徒」
[00:09:13.380 --> 00:09:16.020]  代表著以色列新的復興
[00:09:16.020 --> 00:09:17.940]  新的群體
[00:09:17.940 --> 00:09:21.940]  祂猜應他們將來去傳神國的福音
[00:09:21.940 --> 00:09:24.140]  他們以後就是成為了教會
[00:09:24.140 --> 00:09:26.900]  在耶穌不在地上的時候
[00:09:26.900 --> 00:09:29.300]  繼續將福音傳開去
[00:09:29.300 --> 00:09:32.580]  要揀選這些創會成員要很謹慎
[00:09:32.580 --> 00:09:34.500]  是非常重要的一步
[00:09:34.500 --> 00:09:36.780]  就等於現在有人去初創
[00:09:36.780 --> 00:09:37.860]  創業
[00:09:37.860 --> 00:09:42.580]  你都會小心揀選你的夥伴、拍檔、同事
[00:09:42.580 --> 00:09:43.540]  回看我們自己
[00:09:43.540 --> 00:09:46.100]  如果在未來兩年
[00:09:46.100 --> 00:09:47.860]  讓你去自選
[00:09:47.860 --> 00:09:49.300]  誰跟你一起同行
[00:09:49.300 --> 00:09:52.500]  未來兩年的團友或組員
[00:09:52.500 --> 00:09:55.420]  你會怎樣選擇?
[00:09:55.420 --> 00:09:58.220]  可能選擇誰就未想到
[00:09:58.220 --> 00:10:02.060]  不選擇誰就馬上想到名字
[00:10:02.060 --> 00:10:03.780]  如果要你在認識的人當中
[00:10:03.780 --> 00:10:07.860]  又揀選十二個人出來傳福音
[00:10:07.860 --> 00:10:09.900]  你又會怎樣選擇?
[00:10:09.900 --> 00:10:13.660]  大概你會選擇一些很會說話的
[00:10:13.660 --> 00:10:15.460]  很有知識的
[00:10:15.460 --> 00:10:17.220]  很熟悉聖經的
[00:10:17.220 --> 00:10:18.780]  平時做事很交代
[00:10:18.780 --> 00:10:20.380]  不會犯錯
[00:10:20.380 --> 00:10:23.820]  對人都友善
[00:10:23.820 --> 00:10:26.820]  亦都跟自己的看法很相近
[00:10:26.820 --> 00:10:30.260]  大家目標很一致
[00:10:30.260 --> 00:10:31.540]  耶穌呢?
[00:10:31.540 --> 00:10:36.140]  祂怎樣選擇祂的十二個使徒?
[00:10:36.140 --> 00:10:40.220]  十四到十六節是一個名單
[00:10:40.220 --> 00:10:41.500]  這裡所列出的名字
[00:10:41.500 --> 00:10:43.260]  其實在當時的人看來
[00:10:43.260 --> 00:10:46.140]  應該感到驚訝
[00:10:46.140 --> 00:10:47.500]  因為耶穌竟然沒有選擇
[00:10:47.500 --> 00:10:51.540]  當時最熟悉聖經的律法教師
[00:10:51.540 --> 00:10:53.300]  那些法利塞人、那些文士
[00:10:53.300 --> 00:10:55.140]  他們都是壞壞的
[00:10:55.140 --> 00:10:56.340]  不選擇對的
[00:10:56.340 --> 00:10:57.980]  一些德高望重的拉比
[00:10:57.980 --> 00:10:59.100]  祂都沒有選擇
[00:10:59.100 --> 00:11:01.740]  沒有選擇社會上有一些名望地位
[00:11:01.740 --> 00:11:02.660]  的撒度戈人
[00:11:02.660 --> 00:11:04.980]  或者希律黨的人
[00:11:04.980 --> 00:11:05.980]  你懂的
[00:11:05.980 --> 00:11:08.220]  在耶穌的十二門徒名單裡
[00:11:08.220 --> 00:11:10.420]  都是漁夫
[00:11:10.420 --> 00:11:13.020]  你還記得有個瑞利
[00:11:13.020 --> 00:11:15.020]  不過其他人做什麼工作
[00:11:15.020 --> 00:11:16.100]  不是很清楚
[00:11:16.100 --> 00:11:17.420]  似乎不值一提
[00:11:17.420 --> 00:11:18.300]  沒有什麼特別
[00:11:18.300 --> 00:11:20.020]  很平凡
[00:11:20.020 --> 00:11:21.660]  這樣說不是說他們一定
[00:11:21.660 --> 00:11:24.020]  資質差、能力不好
[00:11:24.020 --> 00:11:25.580]  也不需要去到這麼極端
[00:11:25.580 --> 00:11:28.180]  但至少在當時的社會標準來說
[00:11:28.180 --> 00:11:30.340]  他們就是被人看不起
[00:11:30.340 --> 00:11:32.180]  或者沒有什麼人會重視的
[00:11:32.180 --> 00:11:33.980]  平凡的小市民
[00:11:33.980 --> 00:11:34.740]  沒有什麼出身
[00:11:34.740 --> 00:11:36.220]  沒有什麼地位
[00:11:36.220 --> 00:11:38.020]  沒有什麼名望
[00:11:38.020 --> 00:11:38.700]  他說不是的
[00:11:38.700 --> 00:11:42.500]  當中也有一個找了有黨派背景的人
[00:11:42.500 --> 00:11:43.380]  第十五節
[00:11:43.380 --> 00:11:45.580]  你記得在和合本的舊譯本
[00:11:45.580 --> 00:11:48.820]  就是譯作粉瑞黨的西門
[00:11:48.820 --> 00:11:51.500]  新譯本就譯作激進派有進步
[00:11:51.500 --> 00:11:54.460]  現在的原文直譯是激進分子
[00:11:54.460 --> 00:11:55.940]  新漢語譯本這樣譯的
[00:11:55.940 --> 00:11:57.340]  會比較貼切
[00:11:57.340 --> 00:11:59.580]  什麼意思呢?就是形容這位西門
[00:11:59.580 --> 00:12:04.020]  他是來自一個對猶太信仰很狂熱的人
[00:12:04.020 --> 00:12:08.060]  主張必須絕對進行效忠摩西律法
[00:12:08.060 --> 00:12:09.700]  反對一切希律家族
[00:12:09.700 --> 00:12:13.380]  或者羅馬外來政權的統治的人
[00:12:13.380 --> 00:12:15.300]  他的政治立場也很鮮明
[00:12:15.300 --> 00:12:16.820]  但值得留意的就是
[00:12:16.820 --> 00:12:19.780]  為什麼我們不稱他為黨或者派呢?
[00:12:19.780 --> 00:12:22.260]  就是學者一直指出
[00:12:22.260 --> 00:12:23.380]  在耶穌的時期
[00:12:23.380 --> 00:12:28.660]  這些很熱烈的人、很有激情的人
[00:12:28.660 --> 00:12:31.500]  他並未形成黨或者派
[00:12:31.500 --> 00:12:34.340]  一直到主後的五十年
[00:12:34.340 --> 00:12:36.300]  即是主耶穌升天十幾二十年
[00:12:36.300 --> 00:12:39.660]  才逐漸成為一股政治力量
[00:12:39.660 --> 00:12:42.380]  後來在六十六年到七十年
[00:12:42.380 --> 00:12:45.860]  參與了猶太人的起義
[00:12:45.860 --> 00:12:47.340]  但回過頭來
[00:12:47.340 --> 00:12:49.020]  在耶穌揀選門徒的時候
[00:12:49.020 --> 00:12:52.460]  這個西門有的是一份很強烈的激情
[00:12:52.460 --> 00:12:55.260]  激進指著他對猶太信仰
[00:12:55.260 --> 00:12:58.300]  和他自己民族的狂熱
[00:12:58.300 --> 00:12:59.180]  但就算如此
[00:12:59.180 --> 00:13:02.540]  耶穌揀選他做門徒也有點難搞
[00:13:02.540 --> 00:13:04.540]  為什麼呢?
[00:13:04.540 --> 00:13:05.580]  剛才說了
[00:13:05.580 --> 00:13:08.780]  這個西門也是激烈、狂熱
[00:13:08.780 --> 00:13:10.780]  他們最不喜歡的人
[00:13:10.780 --> 00:13:14.620]  就是那些幫助當時的殖民政權工作的人
[00:13:14.620 --> 00:13:17.020]  你看看第十五節第一個名字
[00:13:17.020 --> 00:13:18.580]  馬太
[00:13:18.580 --> 00:13:19.940]  寫馬太福音的那個
[00:13:19.940 --> 00:13:22.460]  你記得他是一位稅吏
[00:13:22.460 --> 00:13:26.620]  稅吏是專門幫當時的政權收稅
[00:13:26.620 --> 00:13:29.700]  他們這一批人也會壓榨人民
[00:13:29.700 --> 00:13:32.380]  現在將兩個南轅北轍的人放在一起
[00:13:32.380 --> 00:13:34.100]  難不難搞?
[00:13:34.100 --> 00:13:35.900]  不要說同心傳福音
[00:13:35.900 --> 00:13:38.380]  平時一起同行三年
[00:13:38.380 --> 00:13:40.740]  不知道耶穌是否喜歡幫他們分隔
[00:13:40.740 --> 00:13:42.460]  不要打架
[00:13:42.460 --> 00:13:43.580]  不要吵架
[00:13:43.580 --> 00:13:46.060]  都可能很不容易
[00:13:46.060 --> 00:13:48.380]  當然在這個名單裡最不應該放的
[00:13:48.380 --> 00:13:52.780]  似乎就是名單最後的那位加略人猶大
[00:13:52.780 --> 00:13:54.540]  聖經也特定標明
[00:13:54.540 --> 00:13:56.540]  是出賣耶穌的那一位
[00:13:56.540 --> 00:13:59.460]  原文就是叛徒
[00:13:59.460 --> 00:14:03.180]  大概你在組織一隊新的團隊
[00:14:03.180 --> 00:14:05.380]  你不會選一個最後會出賣你的團隊
[00:14:05.380 --> 00:14:11.620]  將你的公司機密賣給對面的公司的人吧?
[00:14:11.620 --> 00:14:14.060]  猶大最後會背叛出賣主
[00:14:14.060 --> 00:14:16.620]  但是主在這一刻依然揀選他
[00:14:16.620 --> 00:14:21.940]  這是他和天父很長時間溝通的計劃
[00:14:21.940 --> 00:14:26.620]  上帝預早知道這個人會心硬屢勸不改
[00:14:26.620 --> 00:14:27.820]  最終出賣耶穌
[00:14:27.820 --> 00:14:31.140]  但是耶穌作為執行的
[00:14:31.140 --> 00:14:33.340]  他會不會覺得
[00:14:33.340 --> 00:14:36.500]  有些商量可以商量一下呢?
[00:14:36.500 --> 00:14:39.220]  其實你留意到耶穌在聖經裡
[00:14:39.220 --> 00:14:41.740]  不斷勸這個猶大的
[00:14:41.740 --> 00:14:44.860]  甚至到最後一刻仍然在給他機會
[00:14:44.860 --> 00:14:46.620]  耶穌作為人
[00:14:46.620 --> 00:14:49.020]  會不會有一刻閃過一些苦杯的時刻
[00:14:49.020 --> 00:14:49.660]  即是說
[00:14:49.660 --> 00:14:51.660]  天父說如果可能
[00:14:51.660 --> 00:14:53.340]  不要這樣
[00:14:53.340 --> 00:14:54.860]  這麼多個門徒
[00:14:54.860 --> 00:14:57.380]  選一個可以幫忙的
[00:14:57.380 --> 00:15:01.420]  不要放兩個隨時會打架鬧架的死對頭
[00:15:01.420 --> 00:15:05.340]  不要放一個最後會害我的人
[00:15:05.340 --> 00:15:06.620]  但是天父的心意
[00:15:06.620 --> 00:15:10.940]  超越了世人的計算和計劃
[00:15:10.940 --> 00:15:12.460]  在這裡我們可以有很多共鳴的
[00:15:12.460 --> 00:15:14.580]  弟兄姊妹
[00:15:14.580 --> 00:15:16.140]  我們的人生
[00:15:16.140 --> 00:15:17.020]  在一些重要關頭
[00:15:17.020 --> 00:15:19.180]  我們希望事情是簡單直接
[00:15:19.180 --> 00:15:20.380]  天父說
[00:15:20.380 --> 00:15:21.380]  你給我一道門
[00:15:21.380 --> 00:15:23.420]  開了我就衝去
[00:15:23.420 --> 00:15:24.940]  有時候你卻發現
[00:15:24.940 --> 00:15:27.100]  上帝為你所預備的人生路
[00:15:27.100 --> 00:15:28.420]  可以是崎嶇
[00:15:28.420 --> 00:15:29.780]  可以是迂迴
[00:15:29.780 --> 00:15:32.580]  可以是有高有低的
[00:15:32.580 --> 00:15:36.260]  很多事不是容易直接解決
[00:15:36.260 --> 00:15:38.060]  無論是選讀什麼書
[00:15:38.060 --> 00:15:39.420]  做什麼工作
[00:15:39.420 --> 00:15:41.380]  入什麼行業
[00:15:41.380 --> 00:15:44.100]  怎樣去交友戀愛
[00:15:44.100 --> 00:15:47.220]  在家人家庭的相處裡面
[00:15:47.220 --> 00:15:50.100]  誰去照顧年老的父母
[00:15:50.100 --> 00:15:53.020]  怎樣去養育孩子
[00:15:53.020 --> 00:15:55.660]  在疾病當中選擇怎樣的治療
[00:15:55.660 --> 00:15:58.340]  做什麼的程序
[00:15:58.340 --> 00:16:03.180]  家庭在時代的轉折當中去或留
[00:16:03.180 --> 00:16:04.020]  很多很多
[00:16:04.020 --> 00:16:09.900]  我們很想有一個清楚明確直接的方案
[00:16:09.900 --> 00:16:13.300]  我們也會想和神去商榷
[00:16:13.300 --> 00:16:16.100]  主在禱告裡面
[00:16:16.100 --> 00:16:18.220]  和神去商量
[00:16:18.220 --> 00:16:22.900]  祂更加知道這不是看祂
[00:16:22.900 --> 00:16:24.460]  祂知道在禱告裡面
[00:16:24.460 --> 00:16:28.540]  祂知道是要看天父的心意
[00:16:28.540 --> 00:16:31.180]  耶穌所建立的群體
[00:16:31.180 --> 00:16:35.020]  其實是一大班不多可愛的人
[00:16:35.020 --> 00:16:36.140]  不聰明
[00:16:36.140 --> 00:16:37.060]  不聰明
[00:16:37.060 --> 00:16:38.140]  不知所措
[00:16:38.140 --> 00:16:39.260]  不對勁
[00:16:39.260 --> 00:16:40.700]  還要經常誤明
[00:16:40.700 --> 00:16:43.180]  做錯、跌倒
[00:16:43.180 --> 00:16:47.860]  其實這些豈不是教會群體的則社嗎?
[00:16:47.860 --> 00:16:50.620]  教會的人有時候很不濟
[00:16:50.620 --> 00:16:53.380]  「不是啊,牧師傳道理也不錯」
[00:16:53.380 --> 00:16:55.940]  「大概你記錯了那些名人傳記」
[00:16:55.940 --> 00:16:58.100]  「以為每個人都是神人」
[00:16:58.100 --> 00:16:59.860]  我們自己有多不濟
[00:16:59.860 --> 00:17:02.380]  我們很清楚
[00:17:02.380 --> 00:17:04.660]  我們只不過是平凡不過的人
[00:17:04.660 --> 00:17:08.580]  不多可愛可敬
[00:17:08.580 --> 00:17:10.220]  有些人你看不順眼
[00:17:10.220 --> 00:17:11.060]  看不過眼
[00:17:11.060 --> 00:17:16.540]  但是請你「Pray to know, not because of you」
[00:17:16.540 --> 00:17:18.180]  你反而要問天父
[00:17:18.180 --> 00:17:19.900]  放你在此時此地
[00:17:19.900 --> 00:17:20.860]  放你在宣道會
[00:17:20.860 --> 00:17:22.900]  放你在北宣這間教會裡面
[00:17:22.900 --> 00:17:26.620]  放你在現在的小組團契
[00:17:26.620 --> 00:17:28.820]  是有什麼心意?
[00:17:28.820 --> 00:17:31.860]  天父這樣選擇你身邊的人給你
[00:17:31.860 --> 00:17:33.500]  放你在這裡
[00:17:33.500 --> 00:17:38.060]  祂想你達成什麼呢?
[00:17:38.060 --> 00:17:40.140]  身邊的人可能很平凡
