
[00:00:00.000 --> 00:00:02.000]  大家剛才讀的那段金句
[00:03:48.360 --> 00:03:50.360]  今天我們說的褻瀆的聖靈
[00:03:50.360 --> 00:03:52.240]  是有不同的解法
[00:03:52.240 --> 00:03:53.560]  大家記得馬可福音
[00:03:53.560 --> 00:03:54.880]  我跟大家講的是
[00:03:54.880 --> 00:03:57.440]  講到耶穌基督的權柄
[00:03:57.440 --> 00:03:58.720]  那個 authority
[00:03:58.720 --> 00:04:00.560]  今天看到的馬可福音
[00:04:00.560 --> 00:04:04.240]  就是耶穌說的權柄
[00:04:04.240 --> 00:04:05.680]  就是他的 authority
[00:04:05.680 --> 00:04:09.440]  他一開始出場的不是耶穌基督
[00:04:09.440 --> 00:04:10.880]  是施洗約翰
[00:04:10.880 --> 00:04:13.760]  一開始出場的不是耶穌基督
[00:04:13.760 --> 00:04:14.880]  是施洗約翰
[00:04:14.880 --> 00:04:17.360]  施洗約翰很清楚告訴我們
[00:04:17.360 --> 00:04:19.600]  他說以後一個人會來
[00:04:19.600 --> 00:04:21.960]  他的能力比我更加大
[00:04:21.960 --> 00:04:23.720]  施洗約翰也很清楚說
[00:04:23.720 --> 00:04:25.240]  將來有一個人會出來
[00:04:25.240 --> 00:04:26.560]  他的能力比我更大
[00:04:26.560 --> 00:04:27.200]  施洗約翰說
[00:04:27.200 --> 00:04:29.480]  就算我彎腰幫他解鞋帶
[00:04:29.480 --> 00:04:30.880]  我也不配
[00:04:30.880 --> 00:04:31.920]  施洗約翰說
[00:04:31.920 --> 00:04:37.120]  就算我彎腰幫他解鞋帶
[00:04:37.120 --> 00:04:39.400]  我也不配
[00:04:39.400 --> 00:04:43.240]  一開始就很清楚告訴大家
[00:04:43.240 --> 00:04:45.640]  這個耶穌不是一個普通人
[00:04:45.640 --> 00:04:48.200]  一開始他就告訴大家
[00:04:48.200 --> 00:04:49.800]  這個耶穌不是普通人
[00:04:49.800 --> 00:04:53.720]  後來耶穌受浸的時候
[00:04:53.720 --> 00:04:55.360]  後來耶穌受浸的時候
[00:04:55.360 --> 00:04:57.440]  天就打開了,有聲音
[00:04:57.440 --> 00:04:59.080]  天就打開了,有聲音
[00:04:59.080 --> 00:05:01.680]  他說你是我的愛子,我喜悅你
[00:05:01.680 --> 00:05:04.400]  他說你是我的愛子,我喜悅你
[00:05:04.400 --> 00:05:06.880]  這個耶穌真的不是一個普通人
[00:05:06.880 --> 00:05:07.960]  這個耶穌真的不是一個普通人
[00:05:07.960 --> 00:05:09.760]  很清楚告訴大家
[00:05:09.760 --> 00:05:12.000]  耶穌不是一個普通人
[00:05:12.000 --> 00:05:13.880]  不是一個普通的先知
[00:05:13.880 --> 00:05:15.520]  很清楚告訴我們
[00:05:15.520 --> 00:05:16.880]  耶穌不是一個普通人
[00:05:16.880 --> 00:05:18.440]  不是一個普通的先知
[00:05:18.440 --> 00:05:20.920]  然後耶穌出來傳道
[00:05:20.920 --> 00:05:22.160]  然後耶穌出來傳道
[00:05:22.160 --> 00:05:24.640]  祂說神的國近了,你們要悔改
[00:05:24.640 --> 00:05:26.840]  祂說神的國近了,你們要悔改
[00:05:26.840 --> 00:05:28.520]  滿有權柄的說話
[00:05:28.520 --> 00:05:29.520]  滿有權柄的說話
[00:05:29.520 --> 00:05:31.320]  祂說神的國近了
[00:05:31.320 --> 00:05:32.720]  祂知道神的國近
[00:05:32.720 --> 00:05:33.760]  我們不知道
[00:05:33.760 --> 00:05:35.920]  當時猶太人不知道
[00:05:35.920 --> 00:05:36.840]  當時猶太人不知道
[00:05:36.840 --> 00:05:38.640]  但耶穌很清楚告訴大家
[00:05:38.640 --> 00:05:39.760]  神的國近了
[00:05:39.760 --> 00:05:41.400]  但耶穌很清楚告訴大家
[00:05:41.400 --> 00:05:42.000]  神的國近了
[00:05:42.000 --> 00:05:45.200]  當祂在河邊照那四個門徒的時候
[00:05:45.200 --> 00:05:47.720]  當祂在河邊照那四個門徒的時候
[00:05:47.720 --> 00:05:49.800]  就一句說話四個字
[00:05:49.800 --> 00:05:51.160]  只有一句話四個字
[00:05:51.160 --> 00:05:53.000]  祂說來跟從我
[00:05:53.000 --> 00:05:54.720]  祂說來跟從我
[00:05:54.720 --> 00:05:57.560]  那些人,彼得、雅各
[00:05:57.560 --> 00:06:02.040]  他們就放下他們的穩實工具跟從耶穌
[00:06:02.040 --> 00:06:02.080]  他們就放下他們的穩實工具跟從耶穌
[00:06:02.080 --> 00:06:08.440]  彼得、雅各就放下他們的生活工具跟從耶穌
[00:06:08.440 --> 00:06:09.880]  是不是滿有權柄?
[00:06:09.880 --> 00:06:11.120]  這是否是滿有權柄的?
[00:06:11.120 --> 00:06:12.800]  今天我叫你放下所有的東西跟從我
[00:06:12.800 --> 00:06:13.960]  你會不會跟從我?
[00:06:13.960 --> 00:06:16.400]  我今天要你放下所有的一切跟從我
[00:06:16.400 --> 00:06:17.640]  你會跟從我嗎?
[00:06:17.640 --> 00:06:19.640]  起碼你會問我去哪裡
[00:06:19.640 --> 00:06:21.120]  最起碼你會問我去哪裡
[00:06:21.120 --> 00:06:22.400]  或者做些什麼
[00:06:22.400 --> 00:06:23.320]  或許是做什麼
[00:06:23.320 --> 00:06:24.520]  他們什麼都沒有問
[00:06:24.520 --> 00:06:25.640]  就是跟從耶穌
[00:06:25.640 --> 00:06:27.000]  但他們什麼都沒有問
[00:06:27.000 --> 00:06:28.000]  就跟從耶穌
[00:06:28.000 --> 00:06:29.880]  因為祂說話就是祂的權柄
[00:06:29.880 --> 00:06:31.320]  因為祂的說話就是祂的權柄
[00:06:31.320 --> 00:06:33.360]  後來祂趕鬼治病
[00:06:33.360 --> 00:06:35.600]  後來祂趕鬼治病
[00:06:35.600 --> 00:06:37.760]  甚至是赦免人的罪
[00:06:37.760 --> 00:06:39.480]  甚至是赦免人的罪
[00:06:39.480 --> 00:06:41.200]  這些都是滿有權柄的
[00:06:41.200 --> 00:06:42.200]  這些都是滿有權柄的
[00:06:42.200 --> 00:06:43.600]  不是很多人做到的
[00:06:43.600 --> 00:06:45.160]  不是許多人可以做到
[00:06:45.160 --> 00:06:47.360]  耶穌說健康的人不需要醫生
[00:06:47.360 --> 00:06:49.360]  耶穌說健康的人不需要醫生
[00:06:49.360 --> 00:06:50.840]  有病的人才用得著
[00:06:50.840 --> 00:06:51.800]  有病的人才用得著
[00:06:51.800 --> 00:06:55.000]  但我來不是召醫人,是召罪人
[00:06:55.000 --> 00:06:58.480]  但我來不是召醫人,是召罪人
[00:06:58.480 --> 00:07:01.480]  這是滿有權柄的一番話
[00:07:01.480 --> 00:07:03.720]  這是滿有權柄的一番話
[00:07:03.720 --> 00:07:05.880]  後來因為禁食的問題
[00:07:05.880 --> 00:07:07.520]  後來因為禁食的問題
[00:07:07.520 --> 00:07:08.680]  安息日的問題
[00:07:08.680 --> 00:07:09.720]  安息日的問題
[00:07:09.720 --> 00:07:11.720]  耶穌藉著這個機會
[00:07:11.720 --> 00:07:14.120]  引入了這個新的命令
[00:07:14.120 --> 00:07:16.160]  耶穌藉著這個機會
[00:07:16.160 --> 00:07:17.720]  引入了一些新的命令
[00:07:17.720 --> 00:07:21.280]  說到這個新約將會承傳舊約
[00:07:21.280 --> 00:07:23.800]  說到新約將會承傳舊約
[00:07:23.800 --> 00:07:25.800]  這是我上兩次講道所說的
[00:07:25.800 --> 00:07:28.080]  這是我上兩次講道所說的
[00:07:28.080 --> 00:07:29.480]  世人都犯了罪
[00:07:29.480 --> 00:07:30.920]  世人都犯了罪
[00:07:30.920 --> 00:07:33.440]  律法是讓我們知道我們犯了什麼罪
[00:07:33.440 --> 00:07:35.720]  律法是讓我們知道我們犯了什麼罪
[00:07:35.720 --> 00:07:38.320]  從來沒有想過我們會守到所有的律法
[00:07:38.320 --> 00:07:40.120]  從來沒有想過我們會守到所有的律法
[00:07:40.120 --> 00:07:42.800]  從來沒有想過我們會守到所有的律法
[00:07:42.800 --> 00:07:45.000]  因為我們出生就有罪心
[00:07:45.000 --> 00:07:46.720]  神知道我們守不到律法
[00:07:46.720 --> 00:07:48.040]  神知道我們不能守律法
[00:07:48.040 --> 00:07:49.560]  所以舊約的時候
[00:07:49.560 --> 00:07:50.360]  所以舊約的時候
[00:07:50.360 --> 00:07:51.880]  神就跟以色列人說
[00:07:51.880 --> 00:07:54.600]  神就跟以色列人說
[00:07:54.600 --> 00:07:55.840]  你們要定期來獻祭
[00:07:55.840 --> 00:07:56.960]  你們要定期來獻祭
[00:07:56.960 --> 00:07:57.720]  回到神那裡
[00:07:57.720 --> 00:07:59.240]  回到神那裡
[00:07:59.240 --> 00:08:01.320]  認定哪一位是神
[00:08:01.320 --> 00:08:02.520]  你要認罪悔改
[00:08:02.520 --> 00:08:05.040]  將祭物擺上
[00:08:05.040 --> 00:08:06.480]  將祭物擺上
[00:08:06.480 --> 00:08:07.600]  我就可以赦免你的罪
[00:08:07.600 --> 00:08:09.440]  我就可以赦免你的罪
[00:08:09.440 --> 00:08:10.920]  當耶穌來到
[00:08:10.920 --> 00:08:11.560]  當耶穌來到
[00:08:11.560 --> 00:08:15.640]  他一次過就在十字架那裡擺上
[00:08:15.640 --> 00:08:18.400]  他一次過在十字架那裡擺上
[00:08:18.400 --> 00:08:20.120]  我們今天不需要獻祭
[00:08:20.120 --> 00:08:21.880]  我們今天不需要獻祭
[00:08:21.880 --> 00:08:26.520]  今天我們不需要被這些節禮綑綁
[00:08:26.520 --> 00:08:28.720]  今天我們不需要被這些節禮綑綁
[00:08:28.720 --> 00:08:31.080]  因為耶穌基督一次過擺上
[00:08:31.080 --> 00:08:32.360]  因為耶穌基督一次就擺上
[00:08:32.360 --> 00:08:33.200]  因為耶穌基督一次就擺上
[00:08:33.200 --> 00:08:34.400]  因為耶穌基督一次就擺上
[00:08:34.400 --> 00:08:36.080]  這是蠻有權柄的
[00:08:36.080 --> 00:08:38.760]  有些人就問我
[00:08:38.760 --> 00:08:39.920]  有些人就會問我
[00:08:39.920 --> 00:08:41.760]  新約我們信耶穌
[00:08:41.760 --> 00:08:43.560]  新約我們信耶穌
[00:08:43.560 --> 00:08:45.520]  舊約就獻祭就可以了
[00:08:45.520 --> 00:08:47.120]  新約就是獻祭就可以了
[00:08:47.120 --> 00:08:50.840]  為什麼司徒函傳說
[00:08:50.840 --> 00:08:53.120]  除了耶穌之外別無拯救呢?
[00:08:53.120 --> 00:08:54.760]  為什麼史實行傳說
[00:08:54.760 --> 00:08:57.040]  除了我以外別無成就呢?
[00:08:57.040 --> 00:09:01.120]  舊約的信徒死了之後會怎樣呢?
[00:09:01.120 --> 00:09:04.000]  舊約的信徒死了之後會怎樣呢?
[00:09:04.000 --> 00:09:06.840]  這也是聖經的一個難題
[00:09:06.840 --> 00:09:09.040]  這也是聖經的一個難題
[00:09:09.040 --> 00:09:13.920]  我個人覺得舊約的赦罪
[00:09:13.920 --> 00:09:16.320]  我個人覺得舊約的赦罪
[00:09:16.320 --> 00:09:20.160]  只不過是遮蓋了他們的罪
[00:09:20.160 --> 00:09:23.680]  只不過是遮蓋他們的罪
[00:09:23.680 --> 00:09:25.240]  好像聖經所說
[00:09:25.240 --> 00:09:27.920]  神用一塊布遮住了他們的罪
[00:09:27.920 --> 00:09:29.080]  好像聖經所說
[00:09:29.080 --> 00:09:30.720]  神用一塊布遮蓋他們的罪
[00:09:30.720 --> 00:09:33.200]  如果他們贖罪獻祭的話
[00:09:33.200 --> 00:09:34.680]  只要他們來贖罪獻祭的話
[00:09:34.680 --> 00:09:36.920]  神就不再和他們計較了
[00:09:36.920 --> 00:09:38.280]  神就不再和他們計較了
[00:09:38.280 --> 00:09:39.680]  用一塊布蓋住
[00:09:39.680 --> 00:09:40.760]  用一塊布蓋住
[00:09:40.760 --> 00:09:43.800]  但他們的罪不是完全被忘記
[00:09:43.800 --> 00:09:46.320]  但他們的罪不是完全被忘記
[00:09:46.320 --> 00:09:47.800]  他們是遮蓋著
[00:09:47.800 --> 00:09:49.120]  他們是遮蓋著
[00:09:49.120 --> 00:09:50.600]  不是被拿走
[00:09:50.600 --> 00:09:51.680]  不是被拿走
[00:09:51.680 --> 00:09:53.440]  罪沒有被拿走
[00:09:53.440 --> 00:09:54.360]  罪沒有被拿走
[00:09:54.360 --> 00:09:55.560]  直至什麼時候呢?
[00:09:55.560 --> 00:09:58.640]  直至主耶穌基督被釘十字架
[00:09:58.640 --> 00:10:01.800]  直至主耶穌基督被釘十字架
[00:10:01.800 --> 00:10:02.960]  之後呢
[00:10:02.960 --> 00:10:03.600]  然後呢
[00:10:03.600 --> 00:10:05.200]  舊約的信徒
[00:10:05.200 --> 00:10:06.280]  舊約的信徒
[00:10:06.280 --> 00:10:07.840]  本來他們死了之後
[00:10:07.840 --> 00:10:09.400]  被困在樂園裡
[00:10:09.400 --> 00:10:11.160]  本來他們死了之後
[00:10:11.160 --> 00:10:12.200]  被困在樂園裡
[00:10:12.200 --> 00:10:15.720]  而耶穌就拿著陰間的鑰匙
[00:10:15.720 --> 00:10:17.800]  而耶穌就拿著陰間的鑰匙
[00:10:17.800 --> 00:10:19.960]  去到陰間釋放他們
[00:10:19.960 --> 00:10:21.640]  他去到陰間釋放他們
[00:10:21.640 --> 00:10:23.080]  他去到陰間釋放他們
[00:10:23.080 --> 00:10:24.920]  神學家有不同的爭論
[00:10:24.920 --> 00:10:26.240]  當然這種說法
[00:10:26.240 --> 00:10:27.160]  神學家有不同的爭辯
[00:10:27.160 --> 00:10:29.960]  但我覺得他們仍然需要耶穌
[00:10:29.960 --> 00:10:32.680]  但我們覺得他們仍然需要耶穌
[00:10:32.680 --> 00:10:34.840]  只不過他們離開世界之後
[00:10:34.840 --> 00:10:36.480]  他們就在陰間等候
[00:10:36.480 --> 00:10:38.280]  耶穌基督的救贖完成
[00:10:38.280 --> 00:10:40.000]  只不過他們離開世界
[00:10:40.000 --> 00:10:41.400]  就是在陰間等候
[00:10:41.400 --> 00:10:42.600]  等候耶穌的
[00:10:42.600 --> 00:10:44.240]  所以他舊約的憲制
[00:10:44.240 --> 00:10:46.000]  不等於代表了
[00:10:46.000 --> 00:10:47.320]  耶穌基督的十字架
[00:10:47.320 --> 00:10:49.080]  所以他們制約的憲制
[00:10:49.080 --> 00:10:52.320]  不代表耶穌基督的十字架
[00:10:52.320 --> 00:10:55.360]  當耶穌說到安息日的問題的時候
[00:10:55.360 --> 00:10:56.920]  當耶穌說到安息日的時候
[00:10:56.920 --> 00:10:58.400]  上次耶穌說了一個
[00:10:58.400 --> 00:11:00.400]  很有權柄的話
[00:11:00.400 --> 00:11:03.160]  上次耶穌說了一句很有權柄的話
[00:11:03.160 --> 00:11:06.480]  他說人只是安息日的主
[00:11:06.480 --> 00:11:08.600]  人只是在安息日的主
[00:11:08.600 --> 00:11:14.080]  上次我專門強調安息日的主
[00:11:14.080 --> 00:11:17.440]  上次我們只是特別強調安息日的主
[00:11:17.440 --> 00:11:19.920]  但其實開頭那兩個字
[00:11:19.920 --> 00:11:22.280]  也很重要就是「人子」
[00:11:22.280 --> 00:11:24.360]  但開始的兩個字也是很重要
[00:11:24.360 --> 00:11:25.120]  就是「人子」
[00:11:25.120 --> 00:11:27.280]  那你可能會問「人子」是什麼?
[00:11:27.280 --> 00:11:28.840]  然後你會問「人子」是什麼呢?
[00:11:28.840 --> 00:11:30.120]  Son of man
[00:11:30.120 --> 00:11:30.640]  Son of man
[00:11:30.640 --> 00:11:33.040]  但耶穌祂自己叫自己做「人子」
[00:11:33.040 --> 00:11:34.680]  是叫得最多的
[00:11:34.680 --> 00:11:36.560]  耶穌叫自己做「人子」
[00:11:36.560 --> 00:11:37.840]  是叫得最多的
[00:11:37.840 --> 00:11:39.160]  「人子來」「人子來」
[00:11:39.160 --> 00:11:40.760]  要拯救失喪的人
[00:11:40.760 --> 00:11:42.400]  就是「人子內」「人子內」
[00:11:42.400 --> 00:11:44.000]  要成就失喪的人
[00:11:44.000 --> 00:11:47.000]  祂是神的兒子
[00:11:47.000 --> 00:11:48.160]  祂是神的兒子
[00:11:48.160 --> 00:11:50.360]  但祂不是叫自己做「神子」
[00:11:50.360 --> 00:11:52.360]  祂不叫自己做「神子」
[00:11:52.360 --> 00:11:54.320]  祂是尼薩雅
[00:11:54.320 --> 00:11:55.120]  祂是尼薩雅
[00:11:55.120 --> 00:11:55.960]  祂是基督
[00:11:55.960 --> 00:11:56.640]  祂是基督
[00:11:56.640 --> 00:11:57.360]  祂是知道的
[00:11:57.360 --> 00:11:58.520]  祂是知道的
[00:11:58.520 --> 00:12:00.360]  祂很少會這樣稱呼自己
[00:12:00.360 --> 00:12:02.040]  祂很少這樣稱呼自己
[00:12:02.040 --> 00:12:02.960]  但祂問彼得我是誰
[00:12:02.960 --> 00:12:04.160]  彼得說你是基督
[00:12:04.160 --> 00:12:06.040]  祂問彼得我是誰
[00:12:06.040 --> 00:12:07.440]  祂說你是基督
[00:12:07.440 --> 00:12:09.440]  耶穌沒有到處跑說我就是基督
[00:12:09.440 --> 00:12:10.440]  祂沒有這樣
[00:12:10.440 --> 00:12:12.440]  但耶穌沒有到處說我是基督
[00:12:12.440 --> 00:12:15.240]  但其實祂做的事已經是滿有權柄的
[00:12:15.240 --> 00:12:16.960]  但祂所做的事是滿有權柄的
[00:12:16.960 --> 00:12:22.040]  不是普通的先知可以做的
[00:12:22.040 --> 00:12:24.720]  不是普通的先知可以做的
[00:12:24.720 --> 00:12:27.920]  但祂用「人子」這個字其實很有意思的
[00:12:27.920 --> 00:12:29.720]  但祂用「人子」這兩個字是很有意思的
[00:12:29.720 --> 00:12:31.520]  猶太人是明白的
[00:12:31.520 --> 00:12:32.320]  猶太人會明白
[00:12:32.320 --> 00:12:34.040]  猶太人聽到「人子」
[00:12:34.040 --> 00:12:35.920]  他們就觸動了祂的神經
[00:12:35.920 --> 00:12:38.480]  他們聽到「人子」就會觸動了祂們的神經
[00:12:38.480 --> 00:12:41.280]  因為在舊約那裡有說過「人子」這件事
[00:12:41.280 --> 00:12:43.120]  因為在禁約有說到「人子」
[00:12:43.120 --> 00:12:46.200]  大家如果打開聖經就打開《但以禮書》第七章
[00:12:46.200 --> 00:12:47.600]  大家可以打開聖經
[00:12:47.600 --> 00:12:49.240]  《但以禮書》第十七章
[00:12:49.240 --> 00:12:50.840]  大家很熟悉的章就是
[00:12:50.840 --> 00:12:53.960]  但以禮去做夢見到異象那一段
[00:12:53.960 --> 00:12:55.320]  大家很熟悉的就是
[00:12:55.320 --> 00:12:58.560]  但以禮他做夢見到異象的那一段
[00:12:58.560 --> 00:13:02.440]  就是在《但以禮書》第七章第十三節那裡
[00:13:02.440 --> 00:13:05.160]  但以禮書七章第三節那裡
[00:13:05.160 --> 00:13:06.600]  他是怎樣說呢?
[00:13:06.600 --> 00:13:07.440]  (主持人:他是怎樣說呢?)
[00:13:07.440 --> 00:13:11.520]  之前他說「但以禮見到有四隻獸」
[00:13:11.520 --> 00:13:14.120]  (主持人:之前他說「但以禮見到有四隻獸」)
[00:13:14.120 --> 00:13:16.000]  今天不是說那四隻獸
[00:13:16.000 --> 00:13:17.800]  (主持人:今天不是說那四隻獸)
[00:13:17.800 --> 00:13:19.200]  十三節那裡是怎樣說呢?
[00:13:19.200 --> 00:13:20.360]  (主持人:有十三節是怎樣說呢?)
[00:13:20.360 --> 00:13:23.680]  「但以禮說我在夜間的異象中觀看」
[00:13:23.680 --> 00:13:26.320]  (主持人:他說我在夜間的異象中觀看)
[00:13:26.320 --> 00:13:29.560]  「我看那有一位像人子的」
[00:13:29.560 --> 00:13:31.280]  (主持人:看那有一位像人子的)
[00:13:31.280 --> 00:13:33.720]  「駕著天上的雲而來」
[00:13:33.720 --> 00:13:35.400]  (主持人:駕著天上的雲而來)
[00:13:35.400 --> 00:13:38.840]  「被領到耿骨常在者面前」
[00:13:38.840 --> 00:13:41.520]  (主持人:被領到耿骨常在者面前)
[00:13:41.520 --> 00:13:42.760]  「他得了權柄」
[00:13:42.760 --> 00:13:43.840]  (主持人:他得了權柄)
[00:13:43.840 --> 00:13:46.280]  「榮耀國度」
[00:13:46.280 --> 00:13:49.800]  「使各方各國各族的人都侍奉他」
[00:13:49.800 --> 00:13:52.280]  (主持人:使各方各國各族的人都侍奉他)
[00:13:52.280 --> 00:13:54.840]  「他的權柄是永遠的不能廢去」
[00:13:54.840 --> 00:13:56.640]  (主持人:他的權柄是永遠的不能廢去)
[00:13:56.640 --> 00:13:58.480]  「他的國度必不敗壞」
[00:13:58.480 --> 00:14:01.000]  (主持人:他的國度必不敗壞)
[00:14:01.000 --> 00:14:02.680]  原來有這樣的意思
[00:14:02.680 --> 00:14:03.800]  (主持人:原來有這樣的意思)
[00:14:03.800 --> 00:14:06.480]  這段聖經其實跟啟示錄是差不多的
[00:14:06.480 --> 00:14:08.520]  (主持人:這段聖經其實跟啟示錄一段是相同)
[00:14:08.520 --> 00:14:10.560]  啟示錄講到約翰見到的異象
[00:14:10.560 --> 00:14:11.800]  也見到有人子
[00:14:11.800 --> 00:14:13.360]  (主持人:啟示錄也記載是有人子)
[00:14:13.360 --> 00:14:15.480]  曾經被殺的高雅
[00:14:15.480 --> 00:14:16.680]  (主持人:就是曾經被殺的高雅)
[00:14:16.680 --> 00:14:18.200]  因為約翰醒來是新約
[00:14:18.200 --> 00:14:18.880]  他知道耶穌被殺
[00:14:18.880 --> 00:14:19.520]  (主持人:因為約翰醒來是新約)
[00:14:19.520 --> 00:14:20.080]  (主持人:因為約翰醒來是新約)
[00:14:20.080 --> 00:14:20.720]  (主持人:因為約翰醒來是新約)
[00:14:20.720 --> 00:14:22.480]  (主持人:是知道耶穌是被殺的)
[00:14:22.480 --> 00:14:36.280]  (主持人:約翰也說尊貴權並榮耀也是歸給耶穌基督)
[00:14:36.280 --> 00:14:40.080]  (主持人:這段是在丹尼裏數前幾百年之前所寫的)
[00:14:40.080 --> 00:14:42.600]  (主持人:這段是在丹尼裏數前幾百年之前所寫的)
[00:14:42.600 --> 00:14:45.360]  (主持人:所以猶太人的人士 法利塞人)
[00:14:45.360 --> 00:14:46.080]  (主持人:所以猶太人的人士 法利塞人)
[00:14:46.080 --> 00:14:48.160]  (主持人:他們是很熟悉這段聖經的)
[00:14:48.160 --> 00:14:49.280]  (主持人:他們很熟悉這段聖經的)
[00:14:49.280 --> 00:14:49.560]  (主持人:他們是很熟悉這段聖經的)
[00:14:49.560 --> 00:14:50.440]  (主持人:因為我以前看聖經)
