
[00:00:00.000 --> 00:00:04.000]  在台灣有一個律師接受一位年輕牧師的邀請
[00:03:57.000 --> 00:03:59.400]  我們都是新的以色列人
[00:03:59.400 --> 00:04:00.700]  本國是說嚴格上來說
[00:04:00.700 --> 00:04:03.100]  我們每一位都是利未人
[00:04:03.100 --> 00:04:04.800]  我們同樣都有這個使命
[00:04:04.800 --> 00:04:06.300]  就好像彼得前書所說
[00:04:06.300 --> 00:04:09.900]  我們要為神做一個好的美好的見證
[00:04:09.900 --> 00:04:12.300]  這個是我們的使命
[00:04:12.300 --> 00:04:14.000]  如果是這樣的話
[00:04:14.000 --> 00:04:15.700]  今天的信息
[00:04:15.700 --> 00:04:18.000]  約旦亞記第二十一章的信息
[00:04:18.000 --> 00:04:20.500]  就和你和我絕對有關係了
[00:04:20.500 --> 00:04:21.400]  什麼信息?
[00:04:21.400 --> 00:04:22.000]  有兩方面
[00:04:22.000 --> 00:04:22.500]  以下時間
[00:04:22.500 --> 00:04:25.800]  我想大家講這兩方面的信息
[00:04:25.800 --> 00:04:27.600]  第一方面的信息
[00:04:27.600 --> 00:04:31.900]  就是人生最重要的是同神的關係
[00:04:31.900 --> 00:04:34.300]  本國說你和我要明白
[00:04:34.300 --> 00:04:37.700]  在我們人生最重要最重要的東西
[00:04:37.700 --> 00:04:40.200]  就是我們同神的關係
[00:04:40.200 --> 00:04:41.800]  約旦亞記第二十一章
[00:04:41.800 --> 00:04:45.100]  其實是在說將四十八座城邑
[00:04:45.100 --> 00:04:48.900]  和附近的空地分給利未人
[00:04:48.900 --> 00:04:52.200]  當我們一看這個分配的過程的時候
[00:04:52.200 --> 00:04:54.100]  我們發現有兩個特點
[00:04:54.100 --> 00:04:59.100]  第一個特點就是這個分配的原則
[00:04:59.100 --> 00:05:01.900]  在《舊約聖經》裡面分配的原則
[00:05:01.900 --> 00:05:04.000]  通常會跟長幼次序
[00:05:04.000 --> 00:05:05.700]  會先搞最大的分
[00:05:05.700 --> 00:05:08.400]  然後如此類推
[00:05:08.400 --> 00:05:11.200]  年輕一點又會分得慢一點
[00:05:11.200 --> 00:05:14.200]  最年長的會先分
[00:05:14.200 --> 00:05:15.300]  但是在這裡
[00:05:15.300 --> 00:05:16.900]  分配的原則不是這樣的
[00:05:16.900 --> 00:05:20.100]  不是根據《舊約》一貫沿用的原則
[00:05:20.100 --> 00:05:21.100]  它是根據什麼呢?
[00:05:21.100 --> 00:05:26.100]  它是根據同神聖殿的關係的親疏程度
[00:05:26.100 --> 00:05:27.500]  這樣分的
[00:05:27.500 --> 00:05:29.600]  在第四節至第七節
[00:05:29.600 --> 00:05:32.500]  它將整個利未人分為四個族群
[00:05:32.500 --> 00:05:34.200]  大家看這個圖
[00:05:34.200 --> 00:05:36.000]  第一個就是哥赫族
[00:05:36.000 --> 00:05:38.900]  是亞倫的子孫分為兩批亞倫的子孫
[00:05:38.900 --> 00:05:39.700]  亞倫的子孫是什麼?
[00:05:39.700 --> 00:05:42.200]  做祭司是負責獻祭的
[00:05:42.200 --> 00:05:43.900]  接著哥赫族其他的子孫
[00:05:43.900 --> 00:05:48.600]  是負責搬運曠野時代的帷幕
[00:05:48.600 --> 00:05:50.600]  以及那些獻祭的工具
[00:05:50.600 --> 00:05:53.000]  第三批是甲醇的子孫
[00:05:53.000 --> 00:05:55.700]  他們是負責那個帷幕的蓋
[00:05:55.700 --> 00:05:57.000]  以及那些蓮幕
[00:05:57.000 --> 00:05:58.500]  接著再多一點
[00:05:58.500 --> 00:06:00.200]  米拉尼的子孫是什麼呢?
[00:06:00.200 --> 00:06:04.100]  是負責那個帷幕的支架和釘
[00:06:04.100 --> 00:06:09.100]  這四個族群一共分到48座的承邑
[00:06:09.100 --> 00:06:11.600]  以及它附近的空地
[00:06:11.600 --> 00:06:13.700]  大家看看這個圖
[00:06:13.700 --> 00:06:16.400]  當年他們分這些承邑的時候
[00:06:16.400 --> 00:06:18.000]  還沒有耶路撒冷
[00:06:18.000 --> 00:06:19.900]  後來就有耶路撒冷
[00:06:19.900 --> 00:06:24.200]  耶路撒冷是全加南地面最重要的城市
[00:06:24.200 --> 00:06:26.200]  因為聖蝶就在那裡
[00:06:26.200 --> 00:06:29.900]  你看哥赫族那兩個族群
[00:06:29.900 --> 00:06:32.700]  一直圍繞著耶路撒冷這樣分佈
[00:06:32.700 --> 00:06:35.600]  於是就跟著和聖蝶的親疏
[00:06:35.600 --> 00:06:38.800]  一直這樣向外擴散就是藍色的圈
[00:06:38.800 --> 00:06:40.600]  這是第一個特點
[00:06:40.600 --> 00:06:42.800]  第二個特點就是利尾人
[00:06:42.800 --> 00:06:45.500]  就不是像其他十一支派那樣聚在一起
[00:06:45.500 --> 00:06:47.900]  一塊地他們一起住
[00:06:47.900 --> 00:06:51.300]  而是分散在其他十一支派裡面
[00:06:51.300 --> 00:06:55.100]  這些承邑距離當地的以色列人很短的路程
[00:06:55.100 --> 00:06:56.800]  不會超過半天的路程
[00:06:56.800 --> 00:06:59.100]  以當時來說已經很短了
[00:06:59.100 --> 00:07:00.500]  不會超過半天的路程會說
[00:07:00.500 --> 00:07:03.800]  他是很容易跟這些利尾人接觸的
[00:07:03.800 --> 00:07:06.700]  利尾人的職責是什麼
[00:07:06.700 --> 00:07:09.000]  帶領以色列人敬拜神
[00:07:09.000 --> 00:07:11.500]  教導以色列人遵守律法
[00:07:11.500 --> 00:07:14.500]  在他們當中做判斷
[00:07:14.500 --> 00:07:15.500]  還有最重要的
[00:07:15.500 --> 00:07:19.100]  在他們當中做一個美好的見證
[00:07:19.100 --> 00:07:23.000]  只要利尾人分散在以色列人的中間
[00:07:23.000 --> 00:07:24.500]  在他們當中
[00:07:24.500 --> 00:07:28.400]  只要利尾人真的發揮他們的功能
[00:07:28.400 --> 00:07:31.900]  整個以色列民族都跪向神
[00:07:31.900 --> 00:07:35.000]  這兩個特點究竟神想說些什麼
[00:07:35.000 --> 00:07:37.700]  今天神想跟大家說
[00:07:37.700 --> 00:07:42.100]  祂是非常之體重祂跟我們的關係
[00:07:42.100 --> 00:07:45.500]  並且祂期望我們以跟神的關係
[00:07:45.500 --> 00:07:48.100]  為我們人生的優先
[00:07:48.100 --> 00:07:50.100]  人生的首要
[00:07:50.100 --> 00:07:53.100]  其實在《新明記》裡面有一字的聖經
[00:07:53.100 --> 00:07:57.500]  是跟《約書亞記》第二十一章是非常之貼切的
[00:07:57.500 --> 00:07:58.400]  我們一起看看
[00:07:58.400 --> 00:08:00.200]  《新明記》十章九節
[00:08:00.200 --> 00:08:01.100]  第一節我們一起讀
[00:08:01.100 --> 00:08:02.400]  一二三
[00:08:02.400 --> 00:08:06.600]  「所以利尾人在他弟兄中,無分無業」
[00:08:06.600 --> 00:08:09.300]  「耶和華是他的產業」
[00:08:09.300 --> 00:08:13.300]  「正如耶和華,你神所應許他的」
[00:08:13.300 --> 00:08:15.300]  「耶和華是他的產業」
[00:08:15.300 --> 00:08:18.100]  那個「他」就是利尾人
[00:08:18.100 --> 00:08:22.300]  「耶和華是利尾人的產業」究竟是什麼意思呢?
[00:08:22.300 --> 00:08:23.600]  討回我們今天
[00:08:23.600 --> 00:08:26.600]  就是神是你和我的產業
[00:08:26.600 --> 00:08:30.000]  那神是你和我的產業究竟代表什麼呢?
[00:08:30.000 --> 00:08:33.000]  就是說神是我的銀行存款
[00:08:33.000 --> 00:08:34.700]  神是你的房子
[00:08:34.700 --> 00:08:36.200]  神是你的車
[00:08:36.200 --> 00:08:39.900]  神是你的投資股票、基金
[00:08:39.900 --> 00:08:41.400]  很奇怪
[00:08:41.400 --> 00:08:43.400]  究竟神說什麼呢?
[00:08:43.400 --> 00:08:45.300]  神是我們的產業
[00:08:45.300 --> 00:08:51.400]  其實是代表著神對你和我的情
[00:08:51.400 --> 00:08:55.600]  神說我不是給那些物質、生外物給你
[00:08:55.600 --> 00:08:59.700]  我不是給那些可以隨時沒有的物質給你
[00:08:59.700 --> 00:09:02.900]  我不是給那些會扭壞的東西給你
[00:09:02.900 --> 00:09:06.300]  而是將我自己給了你
[00:09:06.300 --> 00:09:09.600]  將我和你永遠的關係給了你
[00:09:09.600 --> 00:09:10.800]  我舉個例子
[00:09:10.800 --> 00:09:16.600]  在我們當中,遇到一些真的很愛對方的夫婦
[00:09:16.600 --> 00:09:18.600]  在你的關係上面
[00:09:18.600 --> 00:09:24.500]  你不會再看有多少錢、有多少物質、有多少生外物
[00:09:24.500 --> 00:09:27.800]  而是想你永遠陪著對方
[00:09:27.800 --> 00:09:31.100]  想對方永遠陪著你
[00:09:31.100 --> 00:09:33.500]  那時候老闆就更加明白
[00:09:33.500 --> 00:09:35.500]  不是說這些東西
[00:09:35.500 --> 00:09:37.900]  不是說這些扭壞的東西
[00:09:37.900 --> 00:09:41.000]  而是說我們的關係
[00:09:41.000 --> 00:09:45.700]  等於說耶和華神是我們的產業
[00:09:45.700 --> 00:09:49.700]  是說祂對我們的情是永遠的關係
[00:09:49.700 --> 00:09:54.600]  我們的神是一個很重視關係的神
[00:09:54.600 --> 00:09:57.900]  每年的七月十九日是我生日的正日
[00:09:57.900 --> 00:09:59.800]  在過往的二十五年
[00:09:59.800 --> 00:10:05.200]  我生日的正日,通常師母都會和我出去吃飯、聊天
[00:10:05.200 --> 00:10:07.200]  我過往二十五年也是
[00:10:07.200 --> 00:10:10.300]  但是今年剛好師母有腸胃炎
[00:10:10.300 --> 00:10:12.600]  所以我唯有改期去不了
[00:10:12.600 --> 00:10:16.500]  師母就很抱歉地跟我說:哎呀,真是對不起
[00:10:16.500 --> 00:10:21.100]  在你生日的正日,我沒辦法陪你出去吃飯和送禮物給你
[00:10:21.100 --> 00:10:26.100]  我說:只要你身體健康
[00:10:26.100 --> 00:10:28.700]  只要你活得開心
[00:10:28.700 --> 00:10:31.000]  只要我們永遠在一起
[00:10:31.000 --> 00:10:35.900]  就是你送給我的最大的生日禮物
[00:10:35.900 --> 00:10:39.400]  鄧小惠,不是什麼禮物
[00:10:39.400 --> 00:10:41.200]  不是吃什麼
[00:10:41.200 --> 00:10:43.500]  不是什麼生愛物
[00:10:43.500 --> 00:10:45.800]  而是那種關係
[00:10:45.800 --> 00:10:48.600]  永遠的在一起
[00:10:48.600 --> 00:10:50.800]  鄧小惠,這就是神的心
[00:10:50.800 --> 00:10:52.900]  其實神這個心
[00:10:52.900 --> 00:10:59.800]  跟鄧小惠一直在講的其中一個最主要的主題很有關係
[00:10:59.800 --> 00:11:01.400]  這個主題是什麼呢?
[00:11:01.400 --> 00:11:06.300]  鄧小惠,人生的戰場、勝敗的關鍵
[00:11:06.300 --> 00:11:08.500]  不是你怎樣去打這場仗
[00:11:08.500 --> 00:11:10.200]  而是你怎樣對神
[00:11:10.200 --> 00:11:14.100]  會不會告訴我,你是否重視你和神的關係?
[00:11:14.100 --> 00:11:15.800]  我再說一次
[00:11:15.800 --> 00:11:19.800]  人生的戰場、勝敗的關鍵
[00:11:19.800 --> 00:11:22.400]  不是你怎樣去打這場仗
[00:11:22.400 --> 00:11:24.700]  而是你怎樣去對神
[00:11:24.700 --> 00:11:29.900]  你如何珍惜、看重神和你的關係
[00:11:29.900 --> 00:11:32.600]  是你勝敗的關鍵
[00:11:32.600 --> 00:11:36.100]  我最近這幾個月都經歷到
[00:11:36.100 --> 00:11:39.200]  我不可以再靠自己
[00:11:39.200 --> 00:11:42.600]  我要靠我和神的關係
[00:11:42.600 --> 00:11:46.000]  詩篇五十篇二十三節
[00:11:46.000 --> 00:11:50.000]  這段聖經我這幾個月親身經歷到
[00:11:50.000 --> 00:11:51.900]  我們一起讀一讀這段聖經,好嗎?
[00:11:51.900 --> 00:11:53.800]  詩篇五十篇二十三節
[00:11:53.800 --> 00:11:55.200]  我們一起讀,一二三
[00:11:55.200 --> 00:11:59.700]  凡以感謝天上為祭的,便是榮耀我
[00:11:59.700 --> 00:12:02.000]  那按正路而行的
[00:12:02.000 --> 00:12:05.600]  我必使他得著我的救恩
[00:12:05.600 --> 00:12:08.200]  「救約」的救恩
[00:12:08.200 --> 00:12:11.000]  不是耶穌基督的救恩
[00:12:11.000 --> 00:12:15.000]  是在困難裡面神拯救你出來的意思
[00:12:15.000 --> 00:12:18.500]  這段聖經原文的意思我照譯出來
[00:12:18.500 --> 00:12:23.500]  凡是以感恩讚美、稱謝獻賞
[00:12:23.500 --> 00:12:27.000]  作為一個獻祭的,便是榮耀神
[00:12:27.000 --> 00:12:34.300]  當一個人這樣去做對的行為
[00:12:34.300 --> 00:12:36.900]  就等於為自己預備的道路
[00:12:36.900 --> 00:12:39.000]  讓神去拯救他
[00:12:39.000 --> 00:12:42.500]  在困難裡面拯救他出來
[00:12:42.500 --> 00:12:46.000]  其實這半年我需要處理一件事
[00:12:46.000 --> 00:12:47.800]  是一件又大又難的事
[00:12:47.800 --> 00:12:50.800]  是和一些肢體有關的
[00:12:50.800 --> 00:12:52.200]  因為牽涉於肢體
[00:12:52.200 --> 00:12:55.100]  所以我沒有辦法說那些細節在當中
[00:12:55.100 --> 00:12:58.600]  但是這件事我必須要處理好
[00:12:58.600 --> 00:13:00.000]  但是這半年來
[00:13:00.000 --> 00:13:04.600]  我一直不斷地每天行事去禱告
[00:13:04.600 --> 00:13:05.900]  我記得有一次
[00:13:05.900 --> 00:13:08.100]  當我在這裡禱告的時候
[00:13:08.100 --> 00:13:09.900]  聖靈彷彿問我
[00:13:09.900 --> 00:13:14.500]  「你是否真心希望這些肢體好?」
[00:13:14.500 --> 00:13:16.000]  我就回答神說
[00:13:16.000 --> 00:13:17.600]  「主啊,你知道我的心」
[00:13:17.600 --> 00:13:20.100]  「我真是很想真心幫助他們」
[00:13:20.100 --> 00:13:22.500]  「我真是很想他們好」
[00:13:22.500 --> 00:13:26.000]  「在神的裡面非常好」
[00:13:26.000 --> 00:13:28.300]  於是聖靈就這樣對我說
[00:13:28.300 --> 00:13:31.100]  他說「這件是又大又難的事」
[00:13:31.100 --> 00:13:34.500]  「不過,你有我」
[00:13:34.500 --> 00:13:37.000]  7月28日星期四晚
[00:13:37.000 --> 00:13:39.400]  我需要開一個很重要的會議
[00:13:39.400 --> 00:13:42.300]  這個會令我一直忐忑不安
[00:13:42.300 --> 00:13:43.700]  有很多憂慮
[00:13:43.700 --> 00:13:45.500]  你知道男人經常用腦
[00:13:45.500 --> 00:13:47.300]  想來想去,想來想去
[00:13:47.300 --> 00:13:50.700]  有很多事情要思考
[00:13:50.700 --> 00:13:53.600]  那個會怎樣發生,不知道怎麼辦
[00:13:53.600 --> 00:13:57.600]  但是當我一直煩惱、憂慮的時候
[00:13:57.600 --> 00:13:59.500]  聖靈就彷彿對我說
[00:13:59.500 --> 00:14:04.100]  「一樣跟我當時憂慮的警方」
[00:14:04.100 --> 00:14:05.400]  「剛剛相反的事情」
[00:14:05.400 --> 00:14:06.700]  「他叫我做什麼呢?」
[00:14:06.700 --> 00:14:10.000]  「他叫我感恩、讚美、喜樂先」
[00:14:10.000 --> 00:14:13.400]  還給了鐵索來加持著五章十六至十八節
[00:14:13.400 --> 00:14:14.700]  等下節目我們一起讀吧
[00:14:14.700 --> 00:14:15.900]  可能大家都很熟悉
[00:14:15.900 --> 00:14:17.500]  我們一起讀,一、二、三
[00:14:17.500 --> 00:14:19.200]  「腰上上喜樂」
[00:14:19.200 --> 00:14:22.200]  「不住地禱告凡是謝恩」
[00:14:22.200 --> 00:14:24.900]  「因為這是神在基督耶穌裡」
[00:14:24.900 --> 00:14:27.900]  「向你們所定的旨意」
[00:14:27.900 --> 00:14:29.500]  等下節目,我想你明白
[00:14:29.500 --> 00:14:31.900]  當你滿心憂慮、忐忑不安
[00:14:31.900 --> 00:14:33.400]  有很多事情要思考
[00:14:33.400 --> 00:14:36.900]  想著想著突然間神叫你喜樂
[00:14:36.900 --> 00:14:38.900]  你就會覺得很奇怪
[00:14:38.900 --> 00:14:41.400]  你怎樣做這個狀態、如何平衡呢?
[00:14:41.400 --> 00:14:43.400]  怎樣憂慮變成喜樂呢?
[00:14:43.400 --> 00:14:45.600]  其實頭腦是不太明白
[00:14:45.600 --> 00:14:47.400]  但是聖經說得很清楚
[00:14:47.400 --> 00:14:49.700]  這是神的意思
[00:14:49.700 --> 00:14:51.400]  我還很記得
[00:14:51.400 --> 00:14:52.400]  之前那一天
[00:14:52.400 --> 00:14:56.100]  7月27日那個下午
[00:14:56.100 --> 00:14:57.500]  我還跟同工們分享
[00:14:57.500 --> 00:14:59.000]  我心情很憂慮
[00:14:59.000 --> 00:15:01.100]  不過不知道為什麼
[00:15:01.100 --> 00:15:02.400]  很奇怪
[00:15:02.400 --> 00:15:05.700]  神就要我先去感恩、讚美、喜樂
[00:15:05.700 --> 00:15:06.700]  我不明白
[00:15:06.700 --> 00:15:07.600]  頭腦不明白
[00:15:07.600 --> 00:15:08.700]  不過我信服
[00:15:08.700 --> 00:15:11.400]  因為我知道我今日所靠的
[00:15:11.400 --> 00:15:14.200]  再沒有得靠自己
[00:15:14.200 --> 00:15:16.700]  我知道我靠跟我和神的關係
[00:15:16.700 --> 00:15:20.400]  如果那一晚有回來祈禱會的頂子妹
[00:15:20.400 --> 00:15:21.600]  你都經歷過
[00:15:21.600 --> 00:15:23.200]  但是我問有多少頂子妹
[00:15:23.200 --> 00:15:24.900]  你帶著重擔
[00:15:24.900 --> 00:15:27.400]  你好像有些欄杆要跳過那樣
[00:15:27.400 --> 00:15:28.700]  很多人舉手
[00:15:28.700 --> 00:15:29.500]  但是那一晚
[00:15:29.500 --> 00:15:32.100]  當我們在敬拜、讚美的時候
[00:15:32.100 --> 00:15:34.900]  神要我們喜樂、感恩、讚美
[00:15:34.900 --> 00:15:36.200]  那個喜樂的靈
[00:15:36.200 --> 00:15:37.700]  就充滿了所有頂子妹
[00:15:37.700 --> 00:15:39.000]  但是很多人
[00:15:39.000 --> 00:15:40.500]  那些重擔就離開
[00:15:40.500 --> 00:15:43.000]  帶著輕鬆的心離開
[00:15:43.000 --> 00:15:45.400]  好了,接著第二天
[00:15:45.400 --> 00:15:48.000]  神沒有跟我說過任何事
[00:15:48.000 --> 00:15:53.700]  那一晚7月28日晚上
[00:15:53.700 --> 00:15:55.800]  當我去到那個開會的情況
[00:15:55.800 --> 00:15:57.700]  我第一個感覺
[00:15:57.700 --> 00:15:59.500]  就是聖靈是很大臨在的
[00:15:59.500 --> 00:16:01.200]  神就在那裡
[00:16:01.200 --> 00:16:03.400]  那一晚我很多憂慮會發生的事
[00:16:03.400 --> 00:16:06.600]  從原來都沒有發生過
[00:16:06.600 --> 00:16:08.000]  那一班的肢體
[00:16:08.000 --> 00:16:11.700]  我們一起好像家人的聊天
[00:16:11.700 --> 00:16:13.200]  很和睦
[00:16:13.200 --> 00:16:15.500]  好像家人一樣在聊天
[00:16:15.500 --> 00:16:17.900]  到最後還彼此待討
[00:16:17.900 --> 00:16:20.700]  很平安、很平安這樣
[00:16:20.700 --> 00:16:22.200]  頂子妹
[00:16:22.200 --> 00:16:23.900]  我們靠不了自己
[00:16:23.900 --> 00:16:25.100]  那一天
[00:16:25.100 --> 00:16:28.500]  那個時間我是沒有任何事自己做到
[00:16:28.500 --> 00:16:30.200]  但是神就
[00:16:30.200 --> 00:16:32.100]  根據我信服
[00:16:32.100 --> 00:16:33.900]  根據我們的關係
[00:16:33.900 --> 00:16:35.800]  祂就完成祂的工作
[00:16:35.800 --> 00:16:37.300]  我再一次說
[00:16:37.300 --> 00:16:39.300]  在我們人生的戰場上
[00:16:39.300 --> 00:16:40.700]  勝敗的關鍵
[00:16:40.700 --> 00:16:43.000]  不是我們怎樣去打仗仗
[00:16:43.000 --> 00:16:44.700]  而是我們怎樣對神
[00:16:44.700 --> 00:16:47.300]  我們如何珍惜同神的關係
[00:16:47.300 --> 00:16:50.000]  我們如何視神的關係
[00:16:50.000 --> 00:16:51.200]  是最為寶貴
[00:16:51.200 --> 00:16:52.500]  這是第一個信息
[00:16:52.500 --> 00:16:54.000]  第二個信息
[00:16:54.000 --> 00:16:56.700]  就是我們回應神
[00:16:56.700 --> 00:16:59.100]  我們對神的回應
[00:16:59.100 --> 00:17:01.300]  會把詛咒變為祝福
[00:17:01.300 --> 00:17:02.300]  我再說一次
[00:17:02.300 --> 00:17:04.100]  我們對神的回應
[00:17:04.100 --> 00:17:07.300]  會把人生的詛咒變為祝福
[00:17:07.300 --> 00:17:08.700]  其實
[00:17:08.700 --> 00:17:10.100]  約書記第二十一章
[00:17:10.100 --> 00:17:12.300]  它說那個主角是利未人
[00:17:12.300 --> 00:17:14.700]  但是利未人是怎樣來的呢?
[00:17:14.700 --> 00:17:18.600]  我們要回到《創世紀》第三十四章
[00:17:18.600 --> 00:17:22.100]  瓦割有十二個兒子
[00:17:22.100 --> 00:17:24.000]  第三個兒子利未
[00:17:24.000 --> 00:17:27.200]  因為他妹妹被人侵犯
[00:17:27.200 --> 00:17:28.900]  所以決心報復
[00:17:28.900 --> 00:17:31.900]  就屠殺了寺劍城裡面的人
[00:17:31.900 --> 00:17:33.700]  並且搶奪他的財物
[00:17:33.700 --> 00:17:36.800]  所以瓦割很不高興
[00:17:36.800 --> 00:17:40.700]  於是發預言去詛咒利未的未來
[00:17:40.700 --> 00:17:41.800]  他的後代
[00:17:41.800 --> 00:17:44.900]  所以利未有三個兒子
[00:17:44.900 --> 00:17:46.700]  希伯來園聞他的兒子
[00:17:46.700 --> 00:17:49.100]  他的名字都不是很好的意思
[00:17:49.100 --> 00:17:50.000]  我們看看
[00:17:50.000 --> 00:17:51.900]  他第一個兒子叫哥核
[00:17:51.900 --> 00:17:52.800]  哥核
[00:17:52.800 --> 00:17:55.000]  希伯來園聞的意思是
[00:17:55.000 --> 00:17:59.800]  咒聞就是充滿憂慮、一個人經常憂傷的咒聞
[00:17:59.800 --> 00:18:02.100]  第二就是鴿信
[00:18:02.100 --> 00:18:03.000]  流亡
[00:18:03.000 --> 00:18:04.800]  流亡誰開心呢?
[00:18:04.800 --> 00:18:05.800]  米拉利
[00:18:05.800 --> 00:18:06.900]  苦味
[00:18:06.900 --> 00:18:08.400]  大家可以想像
[00:18:08.400 --> 00:18:10.900]  其實以色列人改這些名字
[00:18:10.900 --> 00:18:12.700]  其實是反映出
[00:18:12.700 --> 00:18:16.700]  他們當時的經歷和感受
