
[00:00:00.000 --> 00:00:03.140]  今天我們會再一次來看大衛
[00:03:49.980 --> 00:03:56.180]  很寶貴
[00:03:56.180 --> 00:03:58.780]  大衛打仗的時候
[00:03:58.780 --> 00:04:01.540]  他一定要有自己的策略
[00:04:01.540 --> 00:04:03.140]  有他的智慧
[00:04:03.140 --> 00:04:04.820]  懂得如何調兵遣將
[00:04:04.820 --> 00:04:09.060]  也要他們的下屬付出代價
[00:04:09.060 --> 00:04:10.740]  要努力抗戰
[00:04:10.740 --> 00:04:14.220]  這些是人成功的因素
[00:04:14.220 --> 00:04:15.420]  絕對不可以抹殺
[00:04:15.980 --> 00:04:17.900]  但仍然有神的掌管
[00:04:17.900 --> 00:04:20.860]  所以聖經裡面兩次宣告
[00:04:20.860 --> 00:04:23.020]  大衛無論往那裡去
[00:04:23.020 --> 00:04:24.740]  也說是他得逞
[00:04:24.740 --> 00:04:26.980]  今天我很深體會到
[00:04:26.980 --> 00:04:29.660]  教會要成長
[00:04:29.660 --> 00:04:31.180]  需要有好的領導
[00:04:31.180 --> 00:04:32.540]  弟兄姊妹的配合
[00:04:32.540 --> 00:04:34.380]  但更加需要有神的恩典
[00:04:34.380 --> 00:04:36.500]  但當有人領受恩典的時候
[00:04:36.500 --> 00:04:38.180]  他就需要懂得如何回報
[00:04:38.180 --> 00:04:40.500]  大衛打完這些仗之後
[00:04:40.500 --> 00:04:41.580]  他懂得感恩
[00:04:41.580 --> 00:04:43.460]  把他的戰利品
[00:04:43.460 --> 00:04:45.300]  有一部分抽出來
[00:04:45.540 --> 00:04:46.780]  分別為勝
[00:04:46.780 --> 00:04:47.740]  歸還給神
[00:04:47.740 --> 00:04:49.700]  我們一起來看十號議記
[00:04:49.700 --> 00:04:50.860]  第八章
[00:04:50.860 --> 00:04:53.260]  我們只讀第十和第十一節
[00:04:53.260 --> 00:04:54.420]  第十二節我們不讀了
[00:04:54.420 --> 00:04:55.620]  第十二節大家可以看
[00:04:55.620 --> 00:04:57.500]  就是說他如何打贏不同的國家
[00:04:57.500 --> 00:04:59.500]  我們一起讀第十和第十一節
[00:04:59.500 --> 00:05:03.420]  若難帶了金銀銅的器皿來
[00:05:03.420 --> 00:05:06.460]  大衛王將這些器皿和他
[00:05:06.460 --> 00:05:09.140]  侍服各國的所得的金銀
[00:05:09.140 --> 00:05:10.620]  分別為勝
[00:05:10.620 --> 00:05:12.220]  獻給耶和華
[00:05:12.220 --> 00:05:14.780]  大衛很清楚的
[00:05:14.780 --> 00:05:16.220]  知道他要努力
[00:05:16.220 --> 00:05:17.900]  但是他贏這些仗
[00:05:17.900 --> 00:05:19.060]  是因為神的祝福
[00:05:19.060 --> 00:05:21.180]  於是他將他的戰利品
[00:05:21.180 --> 00:05:22.940]  將他所拿回來的東西
[00:05:22.940 --> 00:05:24.740]  有一部分來呈獻給神
[00:05:24.740 --> 00:05:25.900]  這就是奉獻
[00:05:25.900 --> 00:05:28.460]  我經常說奉獻一定是
[00:05:28.460 --> 00:05:29.820]  你經歷了神的愛
[00:05:29.820 --> 00:05:31.060]  經歷了神的恩典
[00:05:31.060 --> 00:05:33.260]  於是你甘心情願地擺上
[00:05:33.260 --> 00:05:36.020]  一個不懂得感恩的人
[00:05:36.020 --> 00:05:37.420]  是不懂得如何去奉獻
[00:05:37.420 --> 00:05:39.020]  大衛就懂得如何
[00:05:39.020 --> 00:05:40.780]  將他所領受到的
[00:05:40.780 --> 00:05:42.100]  來呈獻給神
[00:05:42.700 --> 00:05:46.460]  隨即這些經文記載了大衛
[00:05:46.460 --> 00:05:48.460]  對內的施政
[00:05:48.460 --> 00:05:52.020]  我們一起來讀第八章第十五節
[00:05:52.020 --> 00:05:53.020]  我們一起來讀出
[00:05:53.020 --> 00:05:56.260]  大衛作以色列眾人的王
[00:05:56.260 --> 00:05:58.860]  又向眾民秉公行義
[00:05:58.860 --> 00:06:00.180]  這裡很清楚
[00:06:00.180 --> 00:06:01.500]  看到大衛
[00:06:01.500 --> 00:06:05.660]  他對著人民是秉公行義
[00:06:05.660 --> 00:06:09.660]  秉公行義是每一個子民
[00:06:09.660 --> 00:06:11.540]  渴望所得到
[00:06:12.340 --> 00:06:14.420]  每個人都很希望國家的領導人
[00:06:14.420 --> 00:06:16.620]  或者那個地方的首長
[00:06:16.620 --> 00:06:18.820]  他是要秉公行義
[00:06:18.820 --> 00:06:21.420]  但往往我們看到不是這樣
[00:06:21.420 --> 00:06:24.460]  一些有能力的人
[00:06:24.460 --> 00:06:25.540]  有權力的人
[00:06:25.540 --> 00:06:27.860]  就會謀取私利
[00:06:27.860 --> 00:06:30.620]  將最重要的設施
[00:06:30.620 --> 00:06:31.740]  最賺錢的東西
[00:06:31.740 --> 00:06:33.580]  就交給自己的家屬
[00:06:33.580 --> 00:06:36.140]  所以最近溫家寶被人揭發到
[00:06:36.140 --> 00:06:38.460]  說他家人的財富
[00:06:38.460 --> 00:06:40.380]  他自己好像很清廉
[00:06:40.460 --> 00:06:42.820]  但這些其實我絕對會相信的
[00:06:42.820 --> 00:06:46.940]  很可能他的家族有很多這樣的財富
[00:06:46.940 --> 00:06:49.020]  就算香港也是這樣的
[00:06:49.020 --> 00:06:52.380]  有時候政府就會偏幫一些財團
[00:06:52.380 --> 00:06:54.860]  前幾天看到一段新聞
[00:06:54.860 --> 00:06:58.020]  一些有錢人的俱樂部
[00:06:58.020 --> 00:06:59.580]  那些地方
[00:06:59.580 --> 00:07:01.540]  是用很便宜的租金租給他們
[00:07:01.540 --> 00:07:04.180]  來建立他們的會所
[00:07:04.180 --> 00:07:07.180]  原來藥裡面這些設施
[00:07:07.180 --> 00:07:08.180]  都應該給居民來
[00:07:08.180 --> 00:07:09.780]  但是給普通市民用的
[00:07:10.060 --> 00:07:11.380]  但是拍了個牌出來
[00:07:11.380 --> 00:07:13.340]  要不然會源不得入內
[00:07:13.340 --> 00:07:17.180]  有時候我也看到一些政策上的偏斜
[00:07:17.180 --> 00:07:18.740]  這是很大的可悲
[00:07:18.740 --> 00:07:22.500]  所以我們期望的領袖就是要秉公行義
[00:07:22.500 --> 00:07:23.900]  大衛做到這件事了
[00:07:23.900 --> 00:07:25.540]  他就是秉公行義
[00:07:25.540 --> 00:07:28.660]  所以他能夠得到子民的愛戴
[00:07:28.660 --> 00:07:32.260]  接著第八章的第十六到第十八節
[00:07:32.260 --> 00:07:33.300]  說什麼呢?
[00:07:33.300 --> 00:07:35.260]  記載了一大堆的人名
[00:07:35.260 --> 00:07:36.740]  這些是什麼呢?
[00:07:36.740 --> 00:07:39.460]  大衛他的臣僕
[00:07:39.980 --> 00:07:43.060]  大衛是一個知人善用的人
[00:07:43.060 --> 00:07:47.620]  他懂得怎樣去運用一些賢能
[00:07:47.620 --> 00:07:49.300]  來輔助他
[00:07:49.300 --> 00:07:51.780]  雖然不是絕對
[00:07:51.780 --> 00:07:54.300]  強將手下無弱兵
[00:07:54.300 --> 00:07:56.860]  我覺得未必一定是百分之百準確的
[00:07:56.860 --> 00:07:58.980]  有時候強將沙也有弱兵的
[00:07:58.980 --> 00:08:01.540]  但是最普遍的現象是什麼呢?
[00:08:01.540 --> 00:08:04.300]  弱將手下是無強兵的
[00:08:04.300 --> 00:08:06.540]  這是一個很自然的現象
[00:08:06.540 --> 00:08:09.380]  你自己本身弱的時候沒有人肯跟你
[00:08:09.860 --> 00:08:12.460]  最簡單你看看今天我們的香港特區政府
[00:08:12.460 --> 00:08:14.620]  這班局長是什麼呢?
[00:08:14.620 --> 00:08:16.100]  吳克儉是什麼呢?
[00:08:16.100 --> 00:08:17.860]  他不是教育出身的
[00:08:17.860 --> 00:08:19.660]  所以就出醜了
[00:08:19.660 --> 00:08:21.300]  一登基之後
[00:08:21.300 --> 00:08:23.180]  就立刻帶著這些局長出去見群眾
[00:08:23.180 --> 00:08:24.180]  別人問他的事情
[00:08:24.180 --> 00:08:25.500]  是完全不懂回答的
[00:08:25.500 --> 00:08:27.300]  好了,這個星期還出了什麼呢?
[00:08:27.300 --> 00:08:28.380]  副局長了
[00:08:28.380 --> 00:08:31.260]  但是副局長也不是教育出身的
[00:08:31.260 --> 00:08:33.780]  但是更加令我們羨慕的是什麼呢?
[00:08:33.780 --> 00:08:36.700]  就是一個政治助理教育部的
[00:08:36.700 --> 00:08:39.220]  九萬八千元一個月的工資
[00:08:39.380 --> 00:08:40.180]  多少歲啊?
[00:08:40.180 --> 00:08:41.580]  二十六歲
[00:08:41.580 --> 00:08:43.900]  是,會考10A
[00:08:43.900 --> 00:08:45.780]  但是最大的問題是什麼呢?
[00:08:45.780 --> 00:08:47.460]  有什麼經驗別人問他有什麼經驗
[00:08:47.460 --> 00:08:48.580]  我教過書
[00:08:48.580 --> 00:08:50.380]  我教會很多人都教過書的
[00:08:50.380 --> 00:08:52.220]  現在這些老師都在當中
[00:08:52.220 --> 00:08:52.940]  是不是?
[00:08:52.940 --> 00:08:54.460]  經驗比他更加多
[00:08:54.460 --> 00:08:56.740]  但是為什麼進不了做政治助理呢?
[00:08:56.740 --> 00:08:59.420]  因為是葉劉淑儀推薦的
[00:08:59.420 --> 00:09:02.820]  葉劉淑儀進了行政局
[00:09:02.820 --> 00:09:04.540]  你看到原來今天
[00:09:04.540 --> 00:09:06.660]  很多人就是這樣
[00:09:06.660 --> 00:09:08.180]  陳茂波
[00:09:08.940 --> 00:09:10.140]  他根本就是會計
[00:09:10.140 --> 00:09:10.820]  還有
[00:09:10.820 --> 00:09:12.540]  投資劏房
[00:09:12.540 --> 00:09:13.900]  李大輝是他出身的
[00:09:13.900 --> 00:09:15.740]  他不是規劃局的
[00:09:15.740 --> 00:09:17.460]  但是問題就是
[00:09:17.460 --> 00:09:19.260]  現在就讓他做城市規劃
[00:09:19.260 --> 00:09:21.060]  那你怎麼搞呢?
[00:09:21.060 --> 00:09:23.900]  是完全不配合的
[00:09:23.900 --> 00:09:25.860]  所以今天的問題就在這裡
[00:09:25.860 --> 00:09:29.940]  所以大衛他能夠讓自己的國家很穩定
[00:09:29.940 --> 00:09:33.380]  就是因為他有這個誠信
[00:09:33.380 --> 00:09:37.140]  因為他有這個策略
[00:09:37.460 --> 00:09:39.260]  他因為倚靠神
[00:09:39.260 --> 00:09:40.540]  同樣的
[00:09:40.540 --> 00:09:41.780]  他怎麼樣呢?
[00:09:41.780 --> 00:09:43.260]  他秉公行義
[00:09:43.260 --> 00:09:44.620]  所以人民愛戴他
[00:09:44.620 --> 00:09:46.580]  他知人善用
[00:09:46.580 --> 00:09:49.860]  所以他能夠有一個很強的團隊
[00:09:49.860 --> 00:09:52.580]  這個是今天我們很多人所渴望的
[00:09:52.580 --> 00:09:55.380]  好了,大衛更加在特質裡面
[00:09:55.380 --> 00:09:59.060]  他可以吸引到他的臣僕來去遵從他怎麼樣呢?
[00:09:59.060 --> 00:10:01.540]  就是因為他守約
[00:10:01.540 --> 00:10:02.700]  施恩如人
[00:10:02.700 --> 00:10:06.380]  在十六頁第九章就記載了大衛
[00:10:06.380 --> 00:10:07.780]  怎麼施恩與別人
[00:10:07.780 --> 00:10:09.860]  但是在這個過程上
[00:10:09.860 --> 00:10:12.380]  這張聖經是很特別的
[00:10:12.380 --> 00:10:13.620]  如果我們去看的時候
[00:10:13.620 --> 00:10:15.060]  全部是對話的
[00:10:15.060 --> 00:10:18.260]  聖經很少用對話的形式來記載這些經文
[00:10:18.260 --> 00:10:21.500]  但是也有聖經學者說到這段經文
[00:10:21.500 --> 00:10:24.820]  應該在之前插入另外一段經文
[00:10:24.820 --> 00:10:26.980]  就是二十一章
[00:10:26.980 --> 00:10:28.460]  第一到第十四節
[00:10:28.460 --> 00:10:29.700]  我們不會去講
[00:10:29.700 --> 00:10:30.860]  但是鼓勵大家回去看
[00:10:30.860 --> 00:10:35.580]  原來這個就是前朝遺留下來的爛攤子
[00:10:36.060 --> 00:10:36.860]  為什麼呢?
[00:10:36.860 --> 00:10:41.100]  蘇羅曾經跟欺騙人納藥
[00:10:41.100 --> 00:10:43.180]  說要照顧保護他們
[00:10:43.180 --> 00:10:47.220]  但是後來他為了要討自己子民歡心
[00:10:47.220 --> 00:10:49.860]  他竟然殺了很多欺騙人
[00:10:49.860 --> 00:10:52.900]  於是這群欺騙人的後代
[00:10:52.900 --> 00:10:55.220]  就含著很多的冤仇
[00:10:55.220 --> 00:10:57.780]  甚至神都認為他不對
[00:10:57.780 --> 00:10:59.660]  於是又災禍降臨
[00:10:59.660 --> 00:11:02.020]  後來大衛問什麼原因?
[00:11:02.020 --> 00:11:04.500]  後來發現原來是蘇羅當日
[00:11:04.700 --> 00:11:06.660]  誤殺了很多欺騙人
[00:11:06.660 --> 00:11:08.420]  於是就跟他們講和
[00:11:08.420 --> 00:11:10.860]  你們想怎麼樣?
[00:11:10.860 --> 00:11:13.300]  他說有仇必報
[00:11:13.300 --> 00:11:14.980]  這是舊約裡面的觀念
[00:11:14.980 --> 00:11:17.820]  你交出蘇羅的後裔給我們
[00:11:17.820 --> 00:11:19.260]  讓我們殺了他
[00:11:19.260 --> 00:11:21.340]  我們就可以解這個冤仇
[00:11:21.340 --> 00:11:27.900]  結果後來就把蘇羅五個的外孫
[00:11:27.900 --> 00:11:29.660]  兩個的兒子
[00:11:29.660 --> 00:11:31.420]  交給了欺騙人
[00:11:31.420 --> 00:11:34.060]  欺騙人把這群人都殺了
[00:11:34.700 --> 00:11:38.140]  於是怨恨紛爭就平息了
[00:11:38.140 --> 00:11:40.340]  禍患就解決了
[00:11:40.340 --> 00:11:45.540]  大家可以詳細地看第21章的第14節
[00:11:45.540 --> 00:11:49.700]  因為蘇羅的外孫和兩個兒子都死了
[00:11:49.700 --> 00:11:52.700]  大衛想起一件事
[00:11:52.700 --> 00:11:56.380]  蘇羅還有沒有後裔呢?
[00:11:56.380 --> 00:11:58.820]  特別是若拿丹
[00:11:58.820 --> 00:12:00.620]  還有沒有後裔呢?
[00:12:00.620 --> 00:12:03.540]  因為他想起
[00:12:03.540 --> 00:12:08.140]  他應該好好地對待若拿丹的後裔
[00:12:08.140 --> 00:12:10.260]  他甚至跟神父說
[00:12:10.260 --> 00:12:13.980]  你快點去找蘇羅或若拿丹的後裔
[00:12:13.980 --> 00:12:15.980]  我要好好地恩待他
[00:12:15.980 --> 00:12:17.820]  他很清楚地說明要恩待他
[00:12:17.820 --> 00:12:19.900]  而不是要把他抓出來斬草除根
[00:12:19.900 --> 00:12:21.380]  但是不要忘記
[00:12:21.380 --> 00:12:22.580]  如果作為一個王
[00:12:22.580 --> 00:12:25.900]  前朝的王還有他的孩子在的時候
[00:12:25.900 --> 00:12:28.700]  很多時候人們就會協天致意令諸侯
[00:12:28.700 --> 00:12:32.500]  當大衛一帶他去蘇羅死了之後
[00:12:32.500 --> 00:12:35.620]  他可以在猶大南面帶他去當王
[00:12:35.620 --> 00:12:36.780]  但是北面不行
[00:12:36.780 --> 00:12:38.140]  北面是為什麼呢?
[00:12:38.140 --> 00:12:41.180]  因為蘇羅的元帥厄尼爾
[00:12:41.180 --> 00:12:46.020]  就來帶他去抓住伊斯波切蘇羅的兒子
[00:12:46.020 --> 00:12:47.980]  來帶他去走魏政權
[00:12:47.980 --> 00:12:49.220]  來跟他對抗
[00:12:49.220 --> 00:12:51.020]  他曾經經歷過這個傷害
[00:12:51.020 --> 00:12:53.580]  但是大衛仍然想著
[00:12:53.580 --> 00:12:55.700]  我應該要來守約
[00:12:55.700 --> 00:12:56.820]  守什麼約呢?
[00:12:56.820 --> 00:13:02.900]  我們透過經文重想當日他們的情景
[00:13:02.900 --> 00:13:05.220]  我們一起來看《撒浦爾記》上二十章
[00:13:05.220 --> 00:13:06.900]  十四到第十五節
[00:13:06.900 --> 00:13:08.140]  我們一起來讀出
[00:13:08.140 --> 00:13:10.300]  《撒浦爾記》上二十章十四、十五兩節
[00:13:10.300 --> 00:13:11.220]  我們一起來讀
[00:13:27.460 --> 00:13:28.820]  這句話是誰說的?
[00:13:28.820 --> 00:13:31.180]  是當日約拿丹說的
[00:13:31.180 --> 00:13:35.020]  當日蘇羅追殺大衛
[00:13:35.020 --> 00:13:36.740]  大衛後來走投無路
[00:13:36.740 --> 00:13:39.180]  回來投靠這位王子約拿丹
[00:13:39.180 --> 00:13:40.500]  他們兩人是好朋友
[00:13:40.500 --> 00:13:45.380]  當時大衛是一個逃亡者的身份
[00:13:45.380 --> 00:13:48.020]  約拿丹是王子的身份
[00:13:48.020 --> 00:13:50.340]  但是約拿丹知道神一定會祝福大衛
[00:13:50.340 --> 00:13:51.340]  所以跟大衛說
[00:13:51.340 --> 00:13:53.340]  當有一天你做王的時候
[00:13:53.340 --> 00:13:54.980]  你要答應我
[00:13:55.620 --> 00:13:57.780]  你要好好善待我的後裔
[00:13:57.780 --> 00:14:00.460]  不要滅絕我們
[00:14:00.460 --> 00:14:01.940]  因為作為一個新的王
[00:14:01.940 --> 00:14:03.620]  一定會殺光他的仇敵
[00:14:03.620 --> 00:14:05.620]  但是我跟你是好朋友
[00:14:05.620 --> 00:14:08.220]  期望你能夠恩待我的後裔
[00:14:08.220 --> 00:14:09.940]  大衛答應了
[00:14:09.940 --> 00:14:11.580]  跟他納了約
[00:14:11.580 --> 00:14:12.860]  我會善待你的後裔
[00:14:12.860 --> 00:14:15.700]  大家記得大衛繼續逃亡
[00:14:15.700 --> 00:14:17.620]  有一次他跑到一個山洞裡面
[00:14:17.620 --> 00:14:20.220]  蘇羅突然追殺他
[00:14:20.220 --> 00:14:21.260]  肚子痛
[00:14:21.260 --> 00:14:23.300]  於是在山洞口大解
[00:14:23.300 --> 00:14:26.500]  其實這個時候最有機會就是殺了他
[00:14:26.500 --> 00:14:27.740]  因為大衛就在山洞裡面
[00:14:27.740 --> 00:14:28.980]  但是大衛沒有殺到他
[00:14:28.980 --> 00:14:30.660]  割蒲起薩的那一邊
[00:14:30.660 --> 00:14:33.700]  後來大衛跟蘇羅說
[00:14:33.700 --> 00:14:34.940]  蘇羅出了山洞之後
[00:14:34.940 --> 00:14:36.220]  其實剛才我有機會殺你
[00:14:36.220 --> 00:14:37.140]  不過我沒有殺到
[00:14:37.140 --> 00:14:38.420]  蘇羅很害怕
[00:14:38.420 --> 00:14:41.660]  原來自己的生命隨時可以沒有
[00:14:41.660 --> 00:14:43.220]  於是怎樣呢?
[00:14:43.220 --> 00:14:44.420]  就跟他說
[00:14:44.420 --> 00:14:45.900]  說了什麼呢?
[00:14:45.900 --> 00:14:47.100]  就是以下這番話
[00:14:47.100 --> 00:14:48.300]  我們一起來看
[00:14:48.300 --> 00:14:52.540]  《撒浦爾記》上二十四章二十到二十二節
[00:14:52.540 --> 00:14:53.620]  我們一起來讀出
[00:14:53.620 --> 00:14:56.780]  「我也知道你必要作王
[00:14:56.780 --> 00:15:00.020]  以色列的國邊建立在你手裡
[00:15:00.020 --> 00:15:03.460]  現在你要指著耶和華向我起誓
[00:15:03.460 --> 00:15:05.460]  不剪除我的後裔
[00:15:05.460 --> 00:15:08.340]  在我家不滅活我的名
[00:15:08.340 --> 00:15:11.100]  於是大衛向蘇羅起誓
[00:15:11.100 --> 00:15:13.100]  蘇羅就回家去」
[00:15:13.100 --> 00:15:17.580]  說話的那個人是當時的王
[00:15:17.580 --> 00:15:20.460]  聽那個是喪家之犬
[00:15:20.460 --> 00:15:22.460]  要到處流亡的大衛
[00:15:22.940 --> 00:15:25.260]  但蘇羅說我知道你有一天一定會作王
[00:15:25.260 --> 00:15:27.100]  但是
[00:15:27.100 --> 00:15:29.660]  如果你要剪除你囚敵的時候
[00:15:29.660 --> 00:15:32.940]  你不要滅絕我的後裔
[00:15:32.940 --> 00:15:35.260]  大衛答應
[00:15:35.260 --> 00:15:36.900]  在神面前跟他納藥
[00:15:36.900 --> 00:15:38.620]  於是蘇羅就走了
[00:15:38.620 --> 00:15:40.500]  所以你看到
[00:15:40.500 --> 00:15:42.180]  大衛很好
[00:15:42.180 --> 00:15:44.500]  他承擔了
[00:15:44.500 --> 00:15:49.180]  實踐了他自己的誓言和承諾
[00:15:49.180 --> 00:15:51.860]  我仍然說在政治上
[00:15:51.860 --> 00:15:54.380]  如果蘇羅還有後人的時候
[00:15:54.380 --> 00:15:55.940]  其實對他不利
[00:15:55.940 --> 00:15:57.780]  因為始終有人
[00:15:57.780 --> 00:16:00.060]  都可能會懷念前朝
[00:16:00.060 --> 00:16:01.700]  否則現在也不會有人
[00:16:01.700 --> 00:16:03.700]  來搖香港旗
[00:16:03.700 --> 00:16:05.460]  所以這是一個問題
[00:16:05.460 --> 00:16:08.420]  但我們要看到原來一個領袖
[00:16:08.420 --> 00:16:09.460]  很重要
[00:16:09.460 --> 00:16:10.980]  就是要有誠信
[00:16:10.980 --> 00:16:12.460]  他要有承諾
[00:16:12.460 --> 00:16:14.140]  他答允的事情
[00:16:14.140 --> 00:16:15.420]  他一定要實踐
[00:16:15.420 --> 00:16:18.860]  大衛答允約拿丹和蘇羅的時候
[00:16:18.860 --> 00:16:20.060]  他還沒有作王
[00:16:20.580 --> 00:16:21.940]  但是很多年之後
[00:16:21.940 --> 00:16:24.980]  他都仍然實踐了他的承諾
[00:16:24.980 --> 00:16:29.500]  如果他不能夠做到的話
[00:16:29.500 --> 00:16:30.580]  能力真的做不到的時候
[00:16:30.580 --> 00:16:33.140]  他就要向人民承認自己的不足
[00:16:33.140 --> 00:16:34.020]  認錯
[00:16:34.020 --> 00:16:37.460]  絕對不可以假裝
[00:16:37.460 --> 00:16:41.860]  用一些言語的虛偽
