
[00:00:00.000 --> 00:00:06.880]  我們來看看今天這個題目
[00:06:07.200 --> 00:06:08.160]  天天出來
[00:06:08.160 --> 00:06:09.440]  每一天都出來
[00:06:09.440 --> 00:06:11.840]  誰出來跟我打
[00:06:11.840 --> 00:06:14.160]  沒有一個以色列人敢
[00:06:14.160 --> 00:06:17.040]  剛好少年大衛
[00:06:17.040 --> 00:06:19.200]  去探望他們兩個哥哥
[00:06:19.200 --> 00:06:22.160]  因為他們兩個在當以色列的軍隊
[00:06:22.160 --> 00:06:23.680]  聽到這個消息
[00:06:23.680 --> 00:06:25.520]  什麼事什麼事
[00:06:25.520 --> 00:06:27.520]  他就很生氣
[00:06:27.520 --> 00:06:30.720]  竟然有一個非利士外邦人
[00:06:30.720 --> 00:06:32.480]  不單挑戰以色列人
[00:06:32.480 --> 00:06:35.440]  還辱罵上帝
[00:06:35.440 --> 00:06:39.200]  所以重點是
[00:06:39.200 --> 00:06:42.560]  菲利普斯丁
[00:06:42.560 --> 00:06:45.360]  他羞辱了神
[00:06:45.360 --> 00:06:49.200]  就是以色列人相信的耶穌
[00:06:49.200 --> 00:06:51.840]  他就像一個瘋子一樣
[00:06:51.840 --> 00:06:56.400]  請代表出來跟他戰鬥
[00:06:56.400 --> 00:06:59.120]  沒有人敢
[00:06:59.120 --> 00:07:01.440]  所以持續了40天
[00:07:01.440 --> 00:07:05.360]  結果大衛聽到這件事的時候
[00:07:05.360 --> 00:07:06.720]  他說讓我來
[00:07:06.720 --> 00:07:08.160]  我要靠著神
[00:07:08.160 --> 00:07:09.600]  奉神的名
[00:07:09.600 --> 00:07:10.480]  來跟他打
[00:07:10.480 --> 00:07:12.560]  因為我知道不是我自己的力量
[00:07:12.560 --> 00:07:14.560]  是神的力量
[00:07:14.560 --> 00:07:16.720]  所以大衛聽到這件事之後
[00:07:16.720 --> 00:07:20.320]  聽到他去訪問他的老兄弟在營地
[00:07:20.320 --> 00:07:23.440]  他知道神有任務給他
[00:07:23.440 --> 00:07:25.040]  去戰鬥對付非利士丁
[00:07:25.040 --> 00:07:28.400]  去傳授神的故事
[00:07:28.400 --> 00:07:31.920]  所以我們繼續看到故事的結尾
[00:07:31.920 --> 00:07:35.600]  就是第48句
[00:07:35.600 --> 00:07:38.160]  當非利士丁靠近攻擊大衛
[00:07:38.160 --> 00:07:44.240]  大衛迅速跑到戰鬥線去遇見大衛
[00:07:44.240 --> 00:07:46.240]  拉著他的背
[00:07:46.240 --> 00:07:47.920]  拿出一塊石頭
[00:07:47.920 --> 00:07:59.280]  大衛就斬了他
[00:07:59.280 --> 00:08:02.560]  所以大衛超越非利士丁
[00:08:02.560 --> 00:08:04.480]  用一把槍和一塊石頭
[00:08:04.480 --> 00:08:06.560]  他拿著一把劍
[00:08:06.560 --> 00:08:08.560]  他斬了非利士丁
[00:08:08.560 --> 00:08:10.400]  然後殺了他
[00:08:10.400 --> 00:08:13.520]  所以這就是故事的結尾
[00:08:13.520 --> 00:08:16.960]  所以我們看到在這裏
[00:08:16.960 --> 00:08:20.080]  大衛沒有刀沒有槍
[00:08:20.080 --> 00:08:22.880]  就是憑著他自己熟悉的
[00:08:22.880 --> 00:08:27.360]  鍛鍊多年的脫石技巧
[00:08:27.360 --> 00:08:30.560]  然後就一石
[00:08:30.560 --> 00:08:33.120]  離遠一甩
[00:08:33.120 --> 00:08:37.680]  就像巡航導彈一樣
[00:08:37.680 --> 00:08:41.680]  打中哥利亞的額頭
[00:08:41.680 --> 00:08:43.680]  如果他戴著頭盔打這裡也不行
[00:08:43.680 --> 00:08:45.680]  戴著胸牌打這裡也不行
[00:08:45.680 --> 00:08:48.560]  打手打腳痛一陣子也沒什麼用
[00:08:48.560 --> 00:08:51.440]  打中了額頭
[00:08:51.440 --> 00:08:55.120]  一打的時候他暈了
[00:08:55.120 --> 00:08:57.120]  暈了就跌在地上
[00:08:57.120 --> 00:09:00.640]  大衛就輕易拿了哥利亞自己的刀
[00:09:00.640 --> 00:09:01.840]  他自己也沒有刀
[00:09:01.840 --> 00:09:05.440]  然後就斬了哥利亞的頭
[00:09:05.440 --> 00:09:07.840]  然後得勝
[00:09:07.840 --> 00:09:11.760]  這件事我們經常講
[00:09:11.760 --> 00:09:14.240]  在兒童主學教書的時候
[00:09:14.240 --> 00:09:15.760]  千萬要小心一點
[00:09:15.760 --> 00:09:16.720]  記得要多加一句
[00:09:16.720 --> 00:09:20.320]  不要叫小孩子學習這件事
[00:09:20.320 --> 00:09:23.680]  不然就會拿著石頭到處亂撞
[00:09:23.680 --> 00:09:25.840]  壁報板的釘
[00:09:25.840 --> 00:09:27.040]  或者如果你在家裏
[00:09:27.040 --> 00:09:30.000]  千萬要告訴小孩子
[00:09:30.000 --> 00:09:32.400]  不要拿著石頭亂撞
[00:09:32.400 --> 00:09:36.000]  不然就糟糕了
[00:09:36.000 --> 00:09:48.080]  (英文)
[00:09:48.080 --> 00:09:49.920]  今天我們有沒有敵人呢
[00:09:49.920 --> 00:09:54.960]  今天我們在面對我們的日常生活裏面
[00:09:54.960 --> 00:09:55.840]  有沒有什麼敵人
[00:09:55.840 --> 00:09:57.840]  現在我們相信最大的敵人
[00:09:57.840 --> 00:10:01.040]  就是最小的病毒
[00:10:01.040 --> 00:10:02.080]  病毒這麼小
[00:10:02.080 --> 00:10:06.080]  但是它現在真的是我們的大巨人
[00:10:06.080 --> 00:10:10.720]  這個世界沒有任何地方可以敵過它
[00:10:10.720 --> 00:10:13.360]  沒有任何藥物可以殺到它
[00:10:13.360 --> 00:10:15.920]  這個大敵人真的難搞了
[00:10:15.920 --> 00:10:32.000]  (英文)
[00:10:32.000 --> 00:10:33.680]  不過可能未必除了這件事之外
[00:10:33.680 --> 00:10:37.520]  帶來的可能是你又不能上學
[00:10:37.520 --> 00:10:39.760]  你又不能上班
[00:10:39.760 --> 00:10:41.760]  可能你因為這樣失業
[00:10:41.760 --> 00:10:44.240]  或者你健康受到問題
[00:10:44.240 --> 00:10:48.960]  或者家裏很多人出了一些狀態
[00:10:48.960 --> 00:10:51.920]  令到我們可能會很緊張
[00:10:51.920 --> 00:10:53.600]  或者有很大的威脅
[00:10:53.600 --> 00:10:55.840]  或者很困難
[00:10:55.840 --> 00:10:56.960]  其實我們人生當中
[00:10:56.960 --> 00:11:00.720]  都時常有面對這些強敵
[00:11:00.720 --> 00:11:03.520]  是給我們有困難的
[00:11:03.520 --> 00:11:06.000]  我們需要來克服的
[00:11:06.000 --> 00:11:08.400]  當然在屬靈的層面
[00:11:08.400 --> 00:11:20.960]  (英文)
[00:11:20.960 --> 00:11:22.320]  這個就是魔鬼撒旦
[00:11:22.320 --> 00:11:24.640]  他是我們的大敵人
[00:11:24.640 --> 00:11:26.640]  在屬靈上面神告訴我們
[00:11:26.640 --> 00:11:29.920]  我們其實每時每刻都要穿上全副軍裝
[00:11:29.920 --> 00:11:33.840]  和屬靈的惡魔爭戰
[00:11:33.840 --> 00:11:36.320]  所以今天我們都是在面對敵人
[00:11:36.320 --> 00:11:38.880]  如果今天這個故事是在說
[00:11:38.880 --> 00:11:41.840]  大衛面對哥利亞這個巨敵
[00:11:41.840 --> 00:11:45.040]  其實我們今天都覺得我們人很軟弱
[00:11:45.040 --> 00:11:49.040]  我們可能要面對很多日常生活的困難
[00:11:49.040 --> 00:11:52.080]  或者甚至是一些大的問題
[00:11:52.080 --> 00:11:54.080]  或者是我們屬靈上面的
[00:11:54.080 --> 00:11:55.760]  我們時常都要警醒的
[00:11:55.760 --> 00:11:58.880]  因為一不小心我們就可能會陷在試探
[00:11:58.880 --> 00:12:01.440]  或者在跌倒當中
[00:12:01.440 --> 00:12:04.240]  究竟怎樣來面對這個敵人呢?
[00:12:04.240 --> 00:12:08.640]  誰是真正的屬靈的巨人呢?
[00:12:08.640 --> 00:12:11.680]  今天我們來看看大衛這個很熟悉的故事
[00:12:11.680 --> 00:12:13.680]  亦都是細蚊仔所熟悉的故事
[00:12:13.680 --> 00:12:16.480]  我們要學習每一個人我們都在當中
[00:12:16.480 --> 00:12:19.120]  可以得到益處
[00:12:19.120 --> 00:12:21.120]  第一我們在這裡可以看見
[00:12:21.120 --> 00:12:24.000]  原來首先我們講一講真正的巨人
[00:12:24.000 --> 00:12:27.760]  不是靠著屬血器之用
[00:12:27.760 --> 00:12:29.280]  所以真正的巨人
[00:12:29.280 --> 00:12:31.680]  如果你想要成為真正的巨人
[00:12:31.680 --> 00:12:35.200]  他並不是靠靈魂勝利
[00:12:35.200 --> 00:12:38.000]  就是靠自己的力量
[00:12:38.000 --> 00:12:40.160]  我們看見這裡很明顯
[00:12:40.160 --> 00:12:43.760]  如果講肉身的力量
[00:12:43.760 --> 00:12:48.640]  大衛根本沒有可能勝過哥利亞
[00:12:48.640 --> 00:12:50.640]  但是真正的巨人是什麼呢?
[00:12:50.640 --> 00:12:54.320]  真正的巨人不是憑著他的血氣之勇
[00:12:54.320 --> 00:12:57.760]  我們其實都知道未必大隻就一定贏
[00:12:57.760 --> 00:13:01.360]  當然有些運動可能是大隻有好多優勢
[00:13:01.360 --> 00:13:05.440]  越大隻都會壓死你
[00:13:05.440 --> 00:13:09.360]  可能那些雙撲手越肥越重的機會越大
[00:13:09.360 --> 00:13:10.720]  但都不是絕對的
[00:13:10.720 --> 00:13:12.960]  因為有些是講技巧的
[00:13:12.960 --> 00:13:15.520]  有些未必一定大隻就一定贏
[00:13:15.520 --> 00:13:17.120]  好像這件事
[00:13:17.120 --> 00:13:19.520]  不知道大家在電視有沒有經常看過
[00:13:19.520 --> 00:13:21.120]  久不久就會有的
[00:13:21.120 --> 00:13:23.440]  這些是鬥食熱狗
[00:13:23.440 --> 00:13:25.760]  你知不知道前幾年
[00:13:25.760 --> 00:13:30.960]  有一個比賽在芝加哥舉行
[00:13:30.960 --> 00:13:32.960]  那時候蜂擁人們去看
[00:13:32.960 --> 00:13:34.240]  平時都沒有那麼多人看
[00:13:34.240 --> 00:13:34.800]  為什麼呢?
[00:13:34.800 --> 00:13:38.080]  因為這次有一個參賽者
[00:13:38.080 --> 00:13:40.080]  這個參賽者你看見就知道了
[00:13:40.080 --> 00:13:43.280]  他就是前NFL
[00:13:43.280 --> 00:13:53.360]  就是那些美國足球職業籃球員的職業球手
[00:13:53.360 --> 00:13:54.640]  你看他的身量
[00:13:54.640 --> 00:13:57.200]  他專門推著別人
[00:13:57.200 --> 00:13:58.080]  頂著別人
[00:13:58.080 --> 00:14:02.720]  讓自己人跑來取分
[00:14:02.720 --> 00:14:05.360]  我們見到這個已經退休了
[00:14:05.360 --> 00:14:07.440]  所以他越來越增磅
[00:14:07.440 --> 00:14:09.120]  然後你知道他有多重嗎?
[00:14:09.120 --> 00:14:11.040]  355磅
[00:14:11.040 --> 00:14:15.280]  所以他的花名叫refrigerator Perry
[00:14:15.280 --> 00:14:16.560]  他的名字叫Perry
[00:14:16.560 --> 00:14:18.640]  他的花名叫雪櫃
[00:14:18.640 --> 00:14:21.600]  因為你看他的樣子真的像個大雪櫃
[00:14:21.600 --> 00:14:22.880]  所以他來參賽
[00:14:22.880 --> 00:14:27.360]  很多人就看他平時那麼健碩
[00:14:27.360 --> 00:14:29.680]  那麼巨人
[00:14:29.680 --> 00:14:36.720]  究竟他會不會贏到幾次冠軍的其他參賽者呢?
[00:14:36.720 --> 00:14:41.040]  結果我們知道未必大隻就贏
[00:14:41.040 --> 00:14:42.320]  其實這件事也是
[00:14:42.320 --> 00:14:43.680]  起碼你那麼健碩那麼健碩
[00:14:43.680 --> 00:14:44.880]  胃又那麼大
[00:14:44.880 --> 00:14:47.040]  照舊贏的機會很大
[00:14:47.040 --> 00:14:48.400]  結果我們發覺
[00:14:48.400 --> 00:14:51.920]  結果這個refrigerator Perry
[00:14:51.920 --> 00:14:53.520]  他只不過
[00:14:53.520 --> 00:14:56.400]  這個比賽本來就是12分鐘
[00:14:56.400 --> 00:14:59.200]  12分鐘吃得最多熱狗的那個
[00:14:59.200 --> 00:15:01.120]  就贏了
[00:15:01.120 --> 00:15:04.160]  結果這個Perry
[00:15:04.160 --> 00:15:07.120]  他只是捱了5分鐘
[00:15:07.120 --> 00:15:08.880]  5分鐘就收檔了
[00:15:08.880 --> 00:15:10.000]  吃了幾個熱狗呢?
[00:15:10.000 --> 00:15:11.440]  吃了4個
[00:15:11.440 --> 00:15:13.040]  我們吃了多少個?
[00:15:13.040 --> 00:15:14.880]  我想我們吃2個都頂不住了
[00:15:14.880 --> 00:15:16.960]  3個真的很辛苦
[00:15:16.960 --> 00:15:19.440]  他吃了4個他就頂不住了
[00:15:19.440 --> 00:15:21.040]  那就要退出
[00:15:21.040 --> 00:15:23.520]  哇 令到很多人非常失望
[00:15:23.520 --> 00:15:25.200]  他們在芝加哥
[00:15:25.200 --> 00:15:32.400]  本來在職業球手竟然令到非常失望
[00:15:32.400 --> 00:15:35.280]  但是贏的人就在旁邊那個
[00:15:35.280 --> 00:15:38.960]  他旁邊這個就是不止贏過一次
[00:15:38.960 --> 00:15:41.920]  他只有5尺7寸
[00:15:41.920 --> 00:15:44.800]  他130磅
[00:15:44.800 --> 00:15:46.480]  instead of 355
[00:15:46.480 --> 00:15:48.720]  which is Terry's weight
[00:15:48.720 --> 00:15:51.200]  他的腰圍只有30寸
[00:15:51.200 --> 00:15:52.960]  他的胃也很小
[00:15:52.960 --> 00:15:54.240]  這個是日本人
[00:15:54.240 --> 00:15:55.680]  不要小看他
[00:15:55.680 --> 00:15:59.040]  這個日本人叫Kobayashi
[00:15:59.040 --> 00:16:00.560]  Kobayashi
[00:16:00.560 --> 00:16:03.360]  他用他驚人的速度
[00:16:03.360 --> 00:16:06.880]  結果在12分鐘裡面
[00:16:06.880 --> 00:16:08.480]  吃了多少個熱狗呢?
[00:16:08.480 --> 00:16:12.400]  吃了44個半熱狗
[00:16:12.400 --> 00:16:13.920]  44個半
[00:16:13.920 --> 00:16:17.120]  所以平均是16秒吃一個
[00:16:17.120 --> 00:16:19.040]  16秒吃一個熱狗
[00:16:19.040 --> 00:16:20.640]  可以嗎?
[00:16:20.640 --> 00:16:25.440]  他的對策就是一邊開二
[00:16:25.440 --> 00:16:26.720]  16秒鐘
[00:16:26.720 --> 00:16:27.920]  吞
[00:16:27.920 --> 00:16:33.920]  然後在12分鐘裡面吃了44個半熱狗
[00:16:33.920 --> 00:16:35.520]  而成為冠軍
[00:16:35.520 --> 00:16:37.840]  打贏了19個選手
[00:16:37.840 --> 00:16:42.080]  從5個不同的國家而來的人
[00:16:42.080 --> 00:16:45.680]  所以你看到真的
[00:16:45.680 --> 00:16:47.760]  未必巨無霸就贏了
[00:16:47.760 --> 00:16:51.440]  未必大就一定取勝
[00:16:51.440 --> 00:16:54.320]  我們看到哥利亞高9尺多
[00:16:54.320 --> 00:16:57.040]  大衛我相信他可能只有5尺多
[00:16:57.040 --> 00:17:01.200]  因為他連穿蘇羅的戰衣都覺得太大
[00:17:01.200 --> 00:17:02.640]  蘇羅高一頭
[00:17:02.640 --> 00:17:06.240]  所以大衛可能是平均高度
[00:17:06.240 --> 00:17:09.200]  所以他平均高度差了4尺
[00:17:09.200 --> 00:17:12.720]  3尺多4尺起碼
[00:17:12.720 --> 00:17:15.760]  我不知道大家有沒有見過NBA球員
[00:17:15.760 --> 00:17:17.360]  如果你走到他旁邊的時候
[00:17:17.360 --> 00:17:19.040]  你要這樣向高頭看他
[00:17:19.040 --> 00:17:21.680]  不過他可能高你1尺多2尺
[00:17:21.680 --> 00:17:24.720]  但是高你4尺
[00:17:24.720 --> 00:17:26.240]  嚇都嚇死
[00:17:26.240 --> 00:17:29.600]  不止,剛才我們說過他戴了頭盔
[00:17:29.600 --> 00:17:31.280]  穿了盔甲
[00:17:31.280 --> 00:17:33.680]  他只是那個盔甲
[00:17:33.680 --> 00:17:38.960]  那副盔甲重150磅
[00:17:38.960 --> 00:17:44.560]  那個槍頭重剛才我們讀過的
[00:17:44.560 --> 00:17:46.080]  射客勒
[00:17:46.080 --> 00:17:48.640]  如果轉回來我們現在這個
[00:17:48.640 --> 00:17:51.200]  就等於18磅
[00:17:51.200 --> 00:17:53.200]  只是那個槍頭都18磅
[00:17:53.200 --> 00:17:55.040]  18磅拿兩袋米那麼重
[00:17:55.040 --> 00:17:56.480]  就是那個槍頭
[00:17:56.480 --> 00:17:57.920]  你想一下
[00:17:57.920 --> 00:17:59.920]  他的裝備有多強
[00:17:59.920 --> 00:18:02.400]  但是我們發覺這個哥利亞雖然是巨人
[00:18:02.400 --> 00:18:04.880]  他的裝備那麼好
[00:18:04.880 --> 00:18:06.480]  我們要找問題問一下
[00:18:06.480 --> 00:18:08.320]  其實他用什麼那麼大的裝備
[00:18:08.320 --> 00:18:10.320]  你知道我們中國人
[00:18:10.320 --> 00:18:12.000]  武功高強的
[00:18:12.000 --> 00:18:13.520]  真的武功高的
[00:18:13.520 --> 00:18:15.760]  赤手就打贏你
[00:18:15.760 --> 00:18:20.160]  所以其實我相信他不是很夠膽
[00:18:20.160 --> 00:18:22.240]  雖然他那麼高大
[00:18:22.240 --> 00:18:24.880]  但是他穿那麼多東西走出來
[00:18:24.880 --> 00:18:27.920]  為什麼他穿那麼多東西走出來那麼重
[00:18:27.920 --> 00:18:30.080]  其實他都很靠那些裝備
[00:18:30.080 --> 00:18:32.000]  他的人很狂傲
[00:18:32.000 --> 00:18:36.000]  但是顯出他的自信心其實不是很強
[00:18:36.000 --> 00:18:39.600]  他仍然很依靠那些頭盔
[00:18:39.600 --> 00:18:41.440]  這些裝備
[00:18:41.440 --> 00:18:43.600]  來遮蓋他
[00:18:43.600 --> 00:18:47.440]  他對自己的信心其實不是很強
[00:18:47.440 --> 00:18:49.040]  其實今天都是這樣
[00:18:49.040 --> 00:18:50.560]  今天很多人
[00:18:50.560 --> 00:18:52.800]  說話很大聲
[00:18:52.800 --> 00:18:54.720]  經常都認識
[00:18:54.720 --> 00:18:57.920]  或者自己覺得很看不起別人
[00:18:57.920 --> 00:19:01.680]  但是心底裡可能他其實沒有什麼真正的安全感
[00:19:01.680 --> 00:19:04.560]  他裡面沒有一種真正的信心
[00:19:04.560 --> 00:19:07.360]  當然這個信心是對於他自己的認識
[00:19:07.360 --> 00:19:11.440]  以及對於神在他身上的力量
[00:19:11.440 --> 00:19:13.920]  今天很多人用錢
[00:19:13.920 --> 00:19:16.000]  用名牌
[00:19:16.000 --> 00:19:18.720]  想得到很多權力
[00:19:18.720 --> 00:19:21.200]  或者有些人用手段
[00:19:21.200 --> 00:19:22.800]  用卑鄙手段
[00:19:22.800 --> 00:19:25.280]  或者旁門左道
[00:19:25.280 --> 00:19:26.560]  搗亂
[00:19:26.560 --> 00:19:29.600]  來增加自己的威勢
[00:19:29.600 --> 00:19:31.040]  我們發覺
[00:19:31.040 --> 00:19:34.240]  其實他們裡面沒有一種真正的安全感
[00:19:34.240 --> 00:19:36.720]  所以他靠很多這些東西來造作
[00:19:36.720 --> 00:19:41.360]  來提高一些身價
[00:19:41.360 --> 00:19:45.600]  所以現在我們知道我們面對困難的人
[00:19:45.600 --> 00:19:49.200]  有時候他們看起來很囂張
[00:19:49.200 --> 00:19:52.080]  看起來他們很高傲
[00:19:52.080 --> 00:19:55.760]  或者很高尚
[00:19:55.760 --> 00:19:58.000]  有時候他們會欺負你
[00:19:58.000 --> 00:20:04.400]  但其實心底裡他們缺乏真正的安全感
[00:20:04.400 --> 00:20:06.720]  有時候他們利用這個權力
[00:20:06.720 --> 00:20:08.400]  利用自己的名譽
[00:20:08.400 --> 00:20:11.440]  利用別人的手段
[00:20:11.440 --> 00:20:15.520]  試圖表現自己比別人優秀
[00:20:15.520 --> 00:20:17.280]  就像這個Goliath
[00:20:17.280 --> 00:20:19.200]  他這麼高大
[00:20:19.200 --> 00:20:23.120]  為什麼他穿著那麼多軍裝
[00:20:23.120 --> 00:20:23.760]  頭盔
[00:20:23.760 --> 00:20:26.640]  以及各種各樣的工具
[00:20:26.640 --> 00:20:28.720]  因為他心底裡
[00:20:28.720 --> 00:20:33.040]  他並不相信自己
[00:20:33.040 --> 00:20:34.960]  重要的是什麼
[00:20:34.960 --> 00:20:36.880]  不僅是身材高大
[00:20:36.880 --> 00:20:39.760]  或是材質豐富
[00:20:39.760 --> 00:20:47.200]  或是你擁有很高的名譽
[00:20:47.200 --> 00:20:49.520]  或其他材質
[00:20:49.520 --> 00:20:52.480]  可以提升你的自信
[00:20:52.480 --> 00:20:54.160]  最重要的是
[00:20:54.160 --> 00:20:58.640]  他的性格和自信
[00:20:58.640 --> 00:21:00.400]  來自神
[00:21:00.400 --> 00:21:01.520]  所以我們在這裡看到
[00:21:01.520 --> 00:21:03.360]  有很不同的就是
[00:21:03.360 --> 00:21:06.400]  他有很多這些外表的東西
[00:21:06.400 --> 00:21:09.040]  但他沒有真正對神的信心
[00:21:09.040 --> 00:21:11.760]  或者對自己的認識
[00:21:11.760 --> 00:21:16.000]  這是他自己的價值很低
[00:21:16.000 --> 00:21:17.840]  所以第二我們看到
[00:21:17.840 --> 00:21:19.120]  真正的巨人
[00:21:19.120 --> 00:21:20.960]  他認識自己
[00:21:20.960 --> 00:21:26.080]  而且他追求的是那些內在的屬靈的品格
[00:21:26.080 --> 00:21:28.080]  真正的巨人代表什麼
[00:21:28.080 --> 00:21:29.280]  什麼是真正的巨人
[00:21:29.280 --> 00:21:33.920]  是代表他裡面的屬靈的品格成熟
[00:21:33.920 --> 00:21:35.360]  So what is true giant
[00:21:35.360 --> 00:21:37.040]  If you want to be a giant
[00:21:37.040 --> 00:21:41.200]  don't just become a physically big person
[00:21:41.200 --> 00:21:43.440]  But you have to
[00:21:43.440 --> 00:21:44.640]  whether you are big or small
[00:21:44.640 --> 00:21:46.080]  The most important thing is that
[00:21:46.080 --> 00:21:51.680]  whether you have the true maturity
[00:21:51.680 --> 00:21:53.840]  真正衡量一個人是不是巨人
