
[00:00:00.000 --> 00:00:07.200]  一天,一隻阿拉伯鳥在荒野中游來游去,晚上到了,天氣變得更冷。
[00:05:27.000 --> 00:05:37.000]  有一個老人家回來的時候,見到他們沒有人照顧,於是說來我家,將他們帶到家裏,以熱情的款待。
[00:05:37.000 --> 00:05:45.000]  聖經裏面就說,歐拉里面也有,當人和上帝分手的時候,人會失去道德知覺,什麼事都會做得出來。
[00:05:45.000 --> 00:05:48.000]  發生什麼事過呢?
[00:05:48.000 --> 00:06:03.000]  當城裏面的歹徒,壞人,聖經說是匪律,無賴,知道有一個外來的客女住在這個老人家,於是圍着她的房子,大力敲門,請你將那個人拉出來。
[00:06:03.000 --> 00:06:11.000]  我們要和她行淫,同情戀,要那個利美人出來,交給他們,我們可以和她發生一個性關係。
[00:06:11.000 --> 00:06:24.000]  老人家見到這樣的情況,他也很有勇氣,走出門口和他們講道理,說你做這件事是很缺德的事,很不應該的事,很邪惡的事。
[00:06:24.000 --> 00:06:34.000]  我有一個處女,我的女兒還沒出嫁,還有一個人的妾侍,他也沒問過那個人,給了你們兩個,兩個給你們,任你們搞。
[00:06:34.000 --> 00:06:45.000]  不過千萬不要對待我這個黑人的做法,這個是很缺德的事,可能聽到這些道理很不舒服,是不是很不舒服呢?
[00:06:45.000 --> 00:06:57.000]  因爲和這個男人缺德,你將那個未出嫁的女兒和這個人的妾侍推出去給他們搞,同樣也是很缺德的。
[00:06:57.000 --> 00:07:01.000]  這個是我們今天的人的標準去看當時發生的事。
[00:07:01.000 --> 00:07:13.000]  事實上這個老人家是爲了保護他的客人作出這樣的決定,甚至有些人覺得這個人做得對,是當時的人。
[00:07:13.000 --> 00:07:27.000]  爲什麼呢?今天我們的女權很重要,在那個時代沒有什麼女權,女人不是人,對不起,姐妹們,女人在那個時代是物件,
[00:07:27.000 --> 00:07:45.000]  我手標挺漂亮,不過我喜歡就戴,不喜歡就除了,我有很多手標,不是,我不是很多,只有兩個,喜歡戴不喜歡就除了,還有女人既然是物件的時候可以當禮物送給人,沒問題的。
[00:07:45.000 --> 00:07:58.000]  或者用來做賠款,做一個賠償的物件,也沒問題的,打仗輸了,哪些是戰利品呢?女人。
[00:07:58.000 --> 00:08:09.000]  所以如果大家明白當時的文化,你比較明白這個老人家這樣做,從他的角度來看,他是做應該做的事。
[00:08:09.000 --> 00:08:22.000]  但是我們看到,令我們覺得不舒服的是什麼呢?這羣人,雖然這個老人家有這個要求,他要不要?都不肯,就是要那個男人。
[00:08:22.000 --> 00:08:40.000]  你可以看到人心裏面邪惡到一個地步,多麼令人害怕,這個利美人可能爲了自己的保命,也爲了這個老人家的安全,就強行推卸了他。那他做什麼呢?回家睡覺了。
[00:08:40.000 --> 00:08:52.000]  然後聖經裏面說,我們不太喜歡看到這樣的故事,但是聖經真的很奇妙,好的記錄下來,人的惡事也記錄下來。
[00:08:52.000 --> 00:09:07.000]  這個行淫的詞被推出去之後,就被人去輪姦。簡單地說,到天亮的時候才放,看聖經的時候就會發現,這個女人是被輪姦致死的。
[00:09:07.000 --> 00:09:20.000]  到大約早上,丈夫打開門,看到她睡在那裏,起牀了,走了,回家了,才發現原來她這個妾侍被人輪姦致死。
[00:09:20.000 --> 00:09:37.000]  當他看到這件事,我們又會去,哇,這個利美人,還是利美人,有沒有搞錯?第一,推老婆出去,雖然是妾侍,也是你老婆來的,任人凌辱致死。
[00:09:37.000 --> 00:09:47.000]  第二,早上起牀的時候,當沒有事,起牀了,走了,回家了,直到他發現他的太太原來死了,他纔開始良心發現。
[00:09:47.000 --> 00:09:56.000]  爲什麼我會這樣說呢?一會兒我會解釋給你們聽。但是,again,這幾張紙很難解釋的,很難看的,我們不想看的。
[00:09:56.000 --> 00:10:06.000]  有沒有搞錯呢?是妾侍也好,是行淫的也好,都是和你一夜夫妻百夜恩,爲什麼你可以回去睡覺呢?
[00:10:06.000 --> 00:10:18.000]  爲什麼你可以當他沒有事起牀回家呢?如果我們今天見到他的時候,不單單是會口誅筆伐,有石頭會頂他,會不會呢?是會的。
[00:10:18.000 --> 00:10:30.000]  但是,again,如果你明白了剛纔我解釋的歷史背景的時候,不是說他對,不是說對,在當事人裏面是無後悔的。
[00:10:30.000 --> 00:10:40.000]  問題是,這個故事令我們震驚的地方在哪裏呢?是那幫匪徒。
[00:10:40.000 --> 00:10:49.000]  匪徒所做的事情,是我們今天難以去明白和接受的。
[00:10:49.000 --> 00:11:01.000]  那麼多人去做一件傷天害理的事情,問題是,這些是什麼人來的?
[00:11:01.000 --> 00:11:07.000]  聖經說是匪徒,是壞人,所以就會做這些事情。
[00:11:07.000 --> 00:11:14.000]  但是大家不要忘記,他們是變雅門人。變雅門人是什麼人?
[00:11:14.000 --> 00:11:20.000]  十二支派裏面的其中一個支派。十二支派是什麼來的?
[00:11:20.000 --> 00:11:24.000]  上帝的選民。這就可怕了。
[00:11:24.000 --> 00:11:31.000]  上帝的選民,竟然能夠做出傷天害理的事情,震不震驚?
[00:11:31.000 --> 00:11:36.000]  神所揀選的民族來的,不是外邦人,不是野蠻人。
[00:11:36.000 --> 00:11:44.000]  你們是認識上帝的,爲什麼你們能夠做出這樣的事情?是不是很震驚?
[00:11:44.000 --> 00:11:49.000]  好像上個星期也有一個新聞令我們很震驚,大家知道是說什麼嗎?
[00:11:49.000 --> 00:11:57.000]  在賓夕凡尼亞州的主控官發現,原來在那些天主教的教區裏面,
[00:11:57.000 --> 00:12:02.000]  有超過一千名以上的兒童被很多神父懲罰。
[00:12:02.000 --> 00:12:06.000]  全國新聞呢,是不是?震不震驚?
[00:12:06.000 --> 00:12:11.000]  神職人員來的,爲什麼會做出這樣的事情?
[00:12:11.000 --> 00:12:14.000]  這些不是敬拜上帝的嗎?
[00:12:14.000 --> 00:12:19.000]  當你看到這裏的時候,你有什麼結論呢?
[00:12:19.000 --> 00:12:25.000]  我唯一想到的是在《執行經》,耶利瑪書十七章第九節,
[00:12:25.000 --> 00:12:33.000]  人心比萬物都詭雜,壞到極處,誰能插頭呢?
[00:12:33.000 --> 00:12:40.000]  所以我們去看史詩紀,去看今天這個故事,核心問題是什麼呢?
[00:12:40.000 --> 00:12:43.000]  是人心沒有上帝。
[00:12:43.000 --> 00:12:46.000]  人與上帝,始終和上帝分一手,
[00:12:46.000 --> 00:12:51.000]  當你心中沒有上帝,讓人那種慾望自由去發揮的時候,
[00:12:51.000 --> 00:12:55.000]  哇,原來什麼惡事都做得出來。
[00:12:55.000 --> 00:12:59.000]  大家不要以爲沒有上帝,人就會向善。
[00:12:59.000 --> 00:13:02.000]  中國人是否盲子說:人之初,性本善?
[00:13:02.000 --> 00:13:05.000]  以前我也這麼相信的。
[00:13:05.000 --> 00:13:10.000]  不過活到我今天的時候,特別我看聖經,原來不是的。
[00:13:10.000 --> 00:13:13.000]  人之初是性本惡的。
[00:13:13.000 --> 00:13:18.000]  不要以爲沒有上帝,人自動會做好事,沒有這樣的事幹。
[00:13:18.000 --> 00:13:23.000]  孔夫子說:不是,人無善惡之分,近朱者赤,近默者黑。
[00:13:23.000 --> 00:13:28.000]  如果你不教他的話,你沒有好的influence的時候,人的傾向是做惡的。
[00:13:28.000 --> 00:13:35.000]  有好的influence的時候,好一點,不等於他不會做惡事。
[00:13:35.000 --> 00:13:41.000]  大家是這樣的小朋友,父母都知道,你怎會教小朋友做壞事呢?
[00:13:41.000 --> 00:13:45.000]  他做不做壞事呢?做不做不應該做的事呢?
[00:13:45.000 --> 00:13:50.000]  人生就是這樣,原來人是沒有向善的能力的,弟兄姊妹。
[00:13:50.000 --> 00:13:54.000]  如果我當時沒有和朋友,我希望你聽聽微穆斯說這句話。
[00:13:54.000 --> 00:14:02.000]  你不要以爲人類在進程中發展,當社會進步的時候,這些問題就會減少。
[00:14:02.000 --> 00:14:07.000]  人有sense,有理性,do you think so?
[00:14:07.000 --> 00:14:12.000]  我們看看那些發達的國家,社會進步,物質文明,
[00:14:12.000 --> 00:14:18.000]  美國,歐陸很多國家,都很先進的。
[00:14:18.000 --> 00:14:25.000]  但原來當人的生活順暢了之後,中國人一早就看到這個問題。
[00:14:25.000 --> 00:14:31.000]  中國人的一句話叫做"飽滿私淫慾"。
[00:14:31.000 --> 00:14:37.000]  中國人一早就看到這個問題,你以爲生活好了,社會越來越好了。
[00:14:37.000 --> 00:14:43.000]  人生比買賣都貴,當我們有了少許多的自由的時候,
[00:14:43.000 --> 00:14:47.000]  我們會讓我們的情慾不斷的膨脹,發揮。
[00:14:47.000 --> 00:14:52.000]  什麼惡事都會出來,什麼邪惡的事都會出來。
[00:14:52.000 --> 00:14:56.000]  這就是人今天的問題。
[00:14:56.000 --> 00:15:02.000]  所以弟兄姊妹,這是現實來的,是不是隻有那個時代纔會這樣?
[00:15:02.000 --> 00:15:08.000]  不,今天你去印度,剛纔這個故事,印度經常發生的,
[00:15:08.000 --> 00:15:12.000]  那裏被人輪姦,輪姦的那些人沒事的,
[00:15:12.000 --> 00:15:16.000]  最多拉一陣子就放他們出來,可以沒事的。
[00:15:16.000 --> 00:15:19.000]  其實是在發生。
[00:15:19.000 --> 00:15:24.000]  所以我們發現,原來當人和上帝絕交,
[00:15:24.000 --> 00:15:30.000]  當人心中沒有上帝的時候,原來那個結果是相當的恐怖的。
[00:15:30.000 --> 00:15:33.000]  不單如此,人壞到一個地步是什麼呢?
[00:15:33.000 --> 00:15:38.000]  不單單自己做壞事,也想別人做壞事。
[00:15:38.000 --> 00:15:43.000]  如果你讀聖經的時候,可能有另外一段經文浮現在你腦海當中。
[00:15:43.000 --> 00:15:45.000]  《羅馬書》第一章。
[00:15:45.000 --> 00:15:48.000]  《羅馬書》第一章第26節是怎麼說的呢?
[00:15:48.000 --> 00:15:53.000]  我讀給你聽吧,你們那裏的聖經是沒有的。
[00:15:53.000 --> 00:15:59.000]  《羅馬書》第一章第26節,你有聖經可以翻譯,不過那裏是怎麼說的呢?
[00:15:59.000 --> 00:16:04.000]  因此上帝任憑他們放縱可羞恥的情慾,
[00:16:04.000 --> 00:16:09.000]  他們的女人不順性的用處變爲逆性的用處。
[00:16:09.000 --> 00:16:12.000]  男人也是如此,棄了女人順性的用處,
[00:16:12.000 --> 00:16:17.000]  慾火攻心,彼此貪戀,男和男行可羞恥的事,
[00:16:17.000 --> 00:16:22.000]  就在自己身上受者妄爲當得的報應。
[00:16:22.000 --> 00:16:26.000]  二十八節,他們既然故意不認識上帝,
[00:16:26.000 --> 00:16:29.000]  上帝就任憑他們存邪僻的心,
[00:16:29.000 --> 00:16:31.000]  行那些不合理的事,
[00:16:31.000 --> 00:16:35.000]  裝沒了各樣不義邪惡貪婪惡毒,
[00:16:35.000 --> 00:16:40.000]  滿心是嫉妒,兇殺,憎戀,詭詐,毒行,
[00:16:40.000 --> 00:16:42.000]  又是殘僞的,背後說人的,
[00:16:42.000 --> 00:16:45.000]  恨顧上帝的,魯莽人的,
[00:16:45.000 --> 00:16:47.000]  狂傲的,自誇的,
[00:16:47.000 --> 00:16:49.000]  捏造各樣惡事的,
[00:16:49.000 --> 00:16:52.000]  違背父母的,無知的,背弱的,
[00:16:52.000 --> 00:16:55.000]  無親情的,不憐憫人的。
[00:16:55.000 --> 00:17:02.000]  三十二節,他們雖然知道上帝判定
[00:17:02.000 --> 00:17:05.000]  行這樣的事的人是該死的,
[00:17:05.000 --> 00:17:08.000]  然而他們不但自己去行,
[00:17:08.000 --> 00:17:12.000]  還喜歡別人去行。
[00:17:12.000 --> 00:17:15.000]  This is our world.
[00:17:15.000 --> 00:17:20.000]  這個就是我們的世界。
[00:17:20.000 --> 00:17:23.000]  加州很明顯的例子,
[00:17:23.000 --> 00:17:26.000]  大家是頂不住的。
[00:17:26.000 --> 00:17:28.000]  所有的study都告訴我們,
[00:17:28.000 --> 00:17:31.000]  吸食大麻有不好的影響,
[00:17:31.000 --> 00:17:33.000]  會產生幻覺,
[00:17:33.000 --> 00:17:36.000]  會影響你協調的能力。
[00:17:36.000 --> 00:17:40.000]  所以現在就算大麻合法化了,
[00:17:40.000 --> 00:17:42.000]  而且可以娛樂性用了,
[00:17:42.000 --> 00:17:44.000]  也不可以開車。
[00:17:44.000 --> 00:17:46.000]  所以他們不是不知道那個影響,
[00:17:46.000 --> 00:17:50.000]  但是從非法吸食到合法藥用,
[00:17:50.000 --> 00:17:57.000]  現在這個是for pleasure。
[00:17:57.000 --> 00:17:59.000]  人當在那種自由的時候,
[00:17:59.000 --> 00:18:03.000]  不但自己enjoy放縱情慾的那種喜樂,
[00:18:03.000 --> 00:18:07.000]  而且還會影響其他人。
[00:18:07.000 --> 00:18:11.000]  我看到一些令我們不能接受的消息,
[00:18:11.000 --> 00:18:14.000]  爲了預備這篇信息。
[00:18:14.000 --> 00:18:17.000]  大家知不知道其實日本也很開放的?
[00:18:17.000 --> 00:18:19.000]  有沒有聽過?
[00:18:19.000 --> 00:18:22.000]  對情慾上的那種開放。
[00:18:22.000 --> 00:18:25.000]  不過我不去study也不知道,
[00:18:25.000 --> 00:18:27.000]  原來有一個study告訴我們,
[00:18:27.000 --> 00:18:30.000]  在日本有八成的男士承認,
[00:18:30.000 --> 00:18:34.000]  和他的媽媽有持續性,
[00:18:34.000 --> 00:18:38.000]  不同形式的性行爲。
[00:18:38.000 --> 00:18:40.000]  我其實也不太相信。
[00:18:40.000 --> 00:18:42.000]  是不是那麼重要?
[00:18:42.000 --> 00:18:44.000]  80%?
[00:18:44.000 --> 00:18:48.000]  當然爸爸和女兒那些不用說了。
[00:18:48.000 --> 00:18:50.000]  這個可能未必是true,
[00:18:50.000 --> 00:18:52.000]  自從1881年開始,
[00:18:52.000 --> 00:18:58.000]  日本就將反亂論法完全取消。
[00:18:58.000 --> 00:19:00.000]  所以在民事的法庭上來說,
[00:19:00.000 --> 00:19:03.000]  他們是不允許近親結婚的,
[00:19:03.000 --> 00:19:05.000]  近親結婚是犯法的。
[00:19:05.000 --> 00:19:08.000]  不過近親有性行爲,ok。
[00:19:08.000 --> 00:19:10.000]  ok的意思是什麼呢?
[00:19:10.000 --> 00:19:13.000]  不當你犯法。
[00:19:13.000 --> 00:19:17.000]  哇,可以嗎?
[00:19:17.000 --> 00:19:20.000]  這個你回去再study一下。
[00:19:20.000 --> 00:19:22.000]  不過去年11月,
[00:19:22.000 --> 00:19:25.000]  去年11月在哪裏呢?
[00:19:25.000 --> 00:19:28.000]  在Oklahoma,
[00:19:28.000 --> 00:19:31.000]  有一個44歲的媽媽,
[00:19:31.000 --> 00:19:35.000]  和她的女兒註冊結婚。
[00:19:35.000 --> 00:19:37.000]  當然發覺了之後,
[00:19:37.000 --> 00:19:39.000]  不行的,同性婚ok,
[00:19:39.000 --> 00:19:40.000]  但女兒不行,
[00:19:40.000 --> 00:19:42.000]  美國現在還不行的。
[00:19:42.000 --> 00:19:43.000]  然後才發覺,
[00:19:43.000 --> 00:19:46.000]  原來這個媽媽2008年的時候,
[00:19:46.000 --> 00:19:49.000]  已經和她其中一個兒子註冊結婚,
[00:19:49.000 --> 00:19:50.000]  後來又被發覺,
[00:19:50.000 --> 00:19:52.000]  所以說這個沒效。
[00:19:52.000 --> 00:19:55.000]  在美國,Oklahoma City,
[00:19:55.000 --> 00:19:57.000]  去年11月。
[00:19:57.000 --> 00:19:59.000]  去年1月呢?
[00:19:59.000 --> 00:20:00.000]  去年1月在哪裏呢?
[00:20:00.000 --> 00:20:01.000]  我忘記了,
[00:20:01.000 --> 00:20:04.000]  總之在哪個州呢?
[00:20:04.000 --> 00:20:07.000]  在北卡,
[00:20:07.000 --> 00:20:10.000]  在North Carolina。
[00:20:10.000 --> 00:20:12.000]  去年1月的時候,
[00:20:12.000 --> 00:20:13.000]  有一個42歲的爸爸,
[00:20:13.000 --> 00:20:16.000]  和他20歲的女兒結婚。
[00:20:16.000 --> 00:20:18.000]  當然被發覺之後,
[00:20:18.000 --> 00:20:19.000]  又是不行的,
[00:20:19.000 --> 00:20:21.000]  於是兩個都被抓去,
[00:20:21.000 --> 00:20:24.000]  控以亂論罪。
[00:20:24.000 --> 00:20:25.000]  然後才發覺,
[00:20:25.000 --> 00:20:27.000]  原來這個女兒和她的爸爸,
[00:20:27.000 --> 00:20:28.000]  在去年9月,
[00:20:28.000 --> 00:20:31.000]  已經生了一個寶寶。
[00:20:31.000 --> 00:20:33.000]  哇!
[00:20:33.000 --> 00:20:35.000]  我們聽到這些會反胃的,
[00:20:35.000 --> 00:20:36.000]  會感到upset,
[00:20:36.000 --> 00:20:38.000]  有沒有搞錯呢?
[00:20:38.000 --> 00:20:43.000]  以前的印度,
[00:20:43.000 --> 00:20:44.000]  不應該這樣看印度,
[00:20:44.000 --> 00:20:45.000]  但是,
[00:20:45.000 --> 00:20:47.000]  這是我們的國家,
[00:20:47.000 --> 00:20:50.000]  這是我們的生活。
[00:20:50.000 --> 00:20:52.000]  爲什麼會有這樣的事情發生?
[00:20:52.000 --> 00:20:53.000]  所以我剛纔說的,
[00:20:53.000 --> 00:20:55.000]  你們不要以爲社會發達,
[00:20:55.000 --> 00:20:56.000]  物質文明這些東西,
[00:20:56.000 --> 00:20:58.000]  我們就會逃避這些問題。
[00:20:58.000 --> 00:20:59.000]  不,
[00:20:59.000 --> 00:21:00.000]  我們會變得越來越好。
[00:21:00.000 --> 00:21:01.000]  不,
[00:21:01.000 --> 00:21:05.000]  人是沒有向善的能力的。
[00:21:05.000 --> 00:21:08.000]  剛纔羅馬書裏面所說的,
[00:21:08.000 --> 00:21:10.000]  上帝任憑他們亂搞,
[00:21:10.000 --> 00:21:12.000]  不,
[00:21:12.000 --> 00:21:14.000]  如果你們看清楚聖經怎麼說,
[00:21:14.000 --> 00:21:17.000]  因爲他們既然是故意不認識上帝,
[00:21:17.000 --> 00:21:19.000]  上帝不是不理他們,
[00:21:19.000 --> 00:21:20.000]  但是故意不理上帝,
[00:21:20.000 --> 00:21:21.000]  好了,
[00:21:21.000 --> 00:21:22.000]  你這樣做的時候,
[00:21:22.000 --> 00:21:23.000]  於是上帝說,
[00:21:23.000 --> 00:21:27.000]  我就要讓你得到那些任意妄爲的報應,
[00:21:27.000 --> 00:21:28.000]  就是什麼?
[00:21:28.000 --> 00:21:31.000]  上帝給人的懲罰。
[00:21:31.000 --> 00:21:33.000]  爲了什麼?
[00:21:33.000 --> 00:21:36.000]  讓他們痛定思痛,
[00:21:36.000 --> 00:21:39.000]  能夠迴轉歸向上帝。
[00:21:39.000 --> 00:21:40.000]  你看,
[00:21:40.000 --> 00:21:43.000]  整卷的事實記憶就是說這個信息。
[00:21:43.000 --> 00:21:44.000]  你離開我,
[00:21:44.000 --> 00:21:45.000]  罰你,
[00:21:45.000 --> 00:21:46.000]  拜偶像,
[00:21:46.000 --> 00:21:47.000]  不聽話,
[00:21:47.000 --> 00:21:48.000]  興起外族人,
[00:21:48.000 --> 00:21:49.000]  加南人,
[00:21:49.000 --> 00:21:50.000]  打你,
[00:21:50.000 --> 00:21:51.000]  打到你覺得,
[00:21:51.000 --> 00:21:52.000]  哎呀,
[00:21:52.000 --> 00:21:53.000]  撒冧了,
[00:21:53.000 --> 00:21:54.000]  先祖上帝,
[00:21:54.000 --> 00:21:55.000]  我們知錯了,
[00:21:55.000 --> 00:21:56.000]  知錯了,
[00:21:56.000 --> 00:21:57.000]  知錯了,
[00:21:57.000 --> 00:21:58.000]  然後就請一個deliverer,
[00:21:58.000 --> 00:21:59.000]  請一個慈善去教你。
[00:21:59.000 --> 00:22:01.000]  多少次?
[00:22:01.000 --> 00:22:04.000]  事實記憶記載了12個事實,
[00:22:04.000 --> 00:22:07.000]  不過只是說6個major的事實,
[00:22:07.000 --> 00:22:08.000]  但一共有12個事實,
[00:22:08.000 --> 00:22:09.000]  都是這樣的cycle,
[00:22:09.000 --> 00:22:11.000]  循環,循環,循環,
[00:22:11.000 --> 00:22:12.000]  人就是這樣。
[00:22:12.000 --> 00:22:13.000]  但是,
[00:22:13.000 --> 00:22:14.000]  在這個循環當中,
[00:22:14.000 --> 00:22:16.000]  我們看到的盼望是什麼?
[00:22:16.000 --> 00:22:19.000]  上帝仍然給我們有chance,
[00:22:19.000 --> 00:22:21.000]  上帝仍然給我們有機會,
[00:22:21.000 --> 00:22:24.000]  但這個機會能夠持續多久?
[00:22:24.000 --> 00:22:30.000]  事實記憶21章25節就這樣結束了,
[00:22:30.000 --> 00:22:33.000]  事件就是當時沒有皇帝,
[00:22:33.000 --> 00:22:34.000]  所以人任意妄爲,
[00:22:34.000 --> 00:22:35.000]  and end,
[00:22:35.000 --> 00:22:38.000]  就結束了。
[00:22:38.000 --> 00:22:39.000]  結束會是怎樣?
[00:22:39.000 --> 00:22:41.000]  遲些會和大家說,
[00:22:41.000 --> 00:22:45.000]  不過在這個情況下,
[00:22:45.000 --> 00:22:49.000]  我們發現原來上帝讓人任意妄爲,
[00:22:49.000 --> 00:22:51.000]  發生了這麼恐怖,
[00:22:51.000 --> 00:22:52.000]  這麼令人害怕,
[00:22:52.000 --> 00:22:54.000]  令我們反胃的事情,
[00:22:54.000 --> 00:22:57.000]  是要讓人警覺到罪的可怕,
[00:22:57.000 --> 00:23:00.000]  而上帝是萬不以有罪爲無罪的,
[00:23:00.000 --> 00:23:02.000]  神會坐着不做事的,
[00:23:02.000 --> 00:23:04.000]  神是會施行報應的,
[00:23:04.000 --> 00:23:06.000]  神是會有刑罰的,
[00:23:06.000 --> 00:23:08.000]  爲了讓我們有機會,
[00:23:08.000 --> 00:23:09.000]  可以迴轉,
[00:23:09.000 --> 00:23:11.000]  我看回《聖經》,
[00:23:11.000 --> 00:23:13.000]  這個故事裏面來說,
[00:23:13.000 --> 00:23:15.000]  這個利美人,
[00:23:15.000 --> 00:23:17.000]  見到一個老婆,
[00:23:17.000 --> 00:23:18.000]  見到一個妾侍,
[00:23:18.000 --> 00:23:20.000]  被人輪姦致死,
[00:23:20.000 --> 00:23:22.000]  有感覺了,
[00:23:22.000 --> 00:23:23.000]  有感覺,
[00:23:23.000 --> 00:23:24.000]  很生氣,
[00:23:24.000 --> 00:23:27.000]  覺得怎麼可能,
[00:23:27.000 --> 00:23:29.000]  做出這樣的事,
[00:23:29.000 --> 00:23:32.000]  在以色列人也會發生這樣的事,
[00:23:32.000 --> 00:23:36.000]  首先利美人開始有點良知覺醒,
[00:23:36.000 --> 00:23:38.000]  於是怎麼做呢?
[00:23:38.000 --> 00:23:39.000]  帶屍體回家,
[00:23:39.000 --> 00:23:40.000]  到家裏面,
[00:23:40.000 --> 00:23:42.000]  我們在19章的29節,
[00:23:42.000 --> 00:23:43.000]  回到家裏面,
[00:23:43.000 --> 00:23:44.000]  發生了什麼事呢?
[00:23:44.000 --> 00:23:46.000]  也是我們不能夠明白和接受的,
[00:23:46.000 --> 00:23:48.000]  進了她家之後,
[00:23:48.000 --> 00:23:50.000]  拿一把刀,
[00:23:50.000 --> 00:23:52.000]  把她妾侍的屍體,
[00:23:52.000 --> 00:23:54.000]  切成12塊,
[00:23:54.000 --> 00:23:57.000]  分送到以色列12支族那裏,
