
[00:00:00.000 --> 00:00:02.000]  在我們講到之前我們還有一個祈禱
[00:03:24.000 --> 00:03:26.000]  其實都是聖靈給我們的因賜
[00:03:26.000 --> 00:03:28.000]  來侍奉神
[00:03:28.000 --> 00:03:30.000]  所以神按著祂的心意
[00:03:30.000 --> 00:03:32.000]  將各樣的因賜
[00:03:32.000 --> 00:03:34.000]  透過聖靈賜給我們
[00:03:34.000 --> 00:03:36.000]  讓我們能夠配搭成為一體
[00:03:36.000 --> 00:03:38.000]  來侍奉神
[00:03:38.000 --> 00:03:40.000]  去服侍祂
[00:03:40.000 --> 00:03:42.000]  這也是聖靈不斷的引導
[00:03:42.000 --> 00:03:44.000]  不單止在我們教會的生活
[00:03:44.000 --> 00:03:46.000]  更加在我們每一天的生活中
[00:03:46.000 --> 00:03:48.000]  聖靈幫助我們
[00:03:48.000 --> 00:03:50.000]  用說不出的嘆息
[00:03:50.000 --> 00:03:52.000]  為我們祈禱
[00:03:52.000 --> 00:03:54.000]  聖靈幫助我們
[00:03:54.000 --> 00:03:56.000]  來引導我們的決定
[00:03:56.000 --> 00:03:58.000]  感動我們走我們應該走的道路
[00:03:58.000 --> 00:04:00.000]  所以我們很感謝神
[00:04:00.000 --> 00:04:02.000]  當我們接受了這位
[00:04:02.000 --> 00:04:04.000]  三一的真神
[00:04:04.000 --> 00:04:06.000]  聖父、聖子、聖靈
[00:04:06.000 --> 00:04:08.000]  成為我們人生的主的時候
[00:04:08.000 --> 00:04:10.000]  我們實在是最蒙福的
[00:04:10.000 --> 00:04:12.000]  所以今天
[00:04:12.000 --> 00:04:14.000]  當我們來到
[00:04:14.000 --> 00:04:16.000]  講到我們整個的生活
[00:04:16.000 --> 00:04:18.000]  整個人生就是靠
[00:04:18.000 --> 00:04:20.000]  聖靈的帶領和幫助
[00:04:20.000 --> 00:04:22.000]  祂的感動
[00:04:22.000 --> 00:04:24.000]  祂的扶持、祂的引導、祂的光照
[00:04:24.000 --> 00:04:26.000]  祂讓我們引導
[00:04:26.000 --> 00:04:28.000]  我們進入真理
[00:04:28.000 --> 00:04:30.000]  這些都是很重要
[00:04:30.000 --> 00:04:32.000]  所以作為
[00:04:32.000 --> 00:04:34.000]  一個總結
[00:04:34.000 --> 00:04:36.000]  我們看一看《已忽所書》
[00:04:36.000 --> 00:04:38.000]  第四章和第五章
[00:04:38.000 --> 00:04:40.000]  其實是講到一個反面
[00:04:40.000 --> 00:04:42.000]  和正面
[00:04:42.000 --> 00:04:44.000]  究竟我們怎樣來配合
[00:04:44.000 --> 00:04:46.000]  聖靈的工作
[00:04:46.000 --> 00:04:48.000]  以致能夠完成神
[00:04:48.000 --> 00:04:50.000]  在我們每一個信徒
[00:04:50.000 --> 00:04:52.000]  生命當中的計劃
[00:04:52.000 --> 00:04:54.000]  在第四章
[00:04:54.000 --> 00:04:56.000]  是一個反面的教導
[00:04:56.000 --> 00:04:58.000]  祂說不要叫聖靈擔憂
[00:04:58.000 --> 00:05:00.000]  我們讀了第四章的三十節
[00:05:00.000 --> 00:05:02.000]  我們同聲讀出
[00:05:02.000 --> 00:05:06.000]  不要叫上帝的聖靈擔憂
[00:05:06.000 --> 00:05:10.000]  你們原是受了祂的印記
[00:05:10.000 --> 00:05:14.000]  然後得贖的日子來到
[00:05:14.000 --> 00:05:16.000]  所以在普羅寫到
[00:05:16.000 --> 00:05:18.000]  《已忽所書》提到教會
[00:05:18.000 --> 00:05:20.000]  很重要的真理
[00:05:20.000 --> 00:05:22.000]  其實祂一開始
[00:05:22.000 --> 00:05:24.000]  在第一章就講明
[00:05:24.000 --> 00:05:26.000]  三一真神的救恩
[00:05:26.000 --> 00:05:28.000]  天父賜下各樣
[00:05:28.000 --> 00:05:30.000]  屬靈的福氣
[00:05:30.000 --> 00:05:32.000]  然後耶穌基督祂為我們完成了
[00:05:32.000 --> 00:05:34.000]  叫我們聚得赦免
[00:05:34.000 --> 00:05:38.000]  能夠接受神的救恩
[00:05:38.000 --> 00:05:40.000]  然後祂就賜聖靈
[00:05:40.000 --> 00:05:42.000]  在第一章開始
[00:05:42.000 --> 00:05:44.000]  祂就說將聖靈成為一個印記
[00:05:44.000 --> 00:05:46.000]  賜給我們
[00:05:46.000 --> 00:05:48.000]  讓我們知道我們是屬於神的
[00:05:48.000 --> 00:05:50.000]  我們是屬於主的
[00:05:50.000 --> 00:05:52.000]  所以這個印記就證明
[00:05:52.000 --> 00:05:54.000]  我們是重生得救的基督徒
[00:05:54.000 --> 00:05:56.000]  有聖靈內著
[00:05:56.000 --> 00:05:58.000]  有聖靈的印記
[00:05:58.000 --> 00:06:00.000]  有了這個印記
[00:06:00.000 --> 00:06:02.000]  在第四章
[00:06:02.000 --> 00:06:04.000]  當似圖普羅
[00:06:04.000 --> 00:06:06.000]  投了三章講完這些救恩的真理之後
[00:06:06.000 --> 00:06:08.000]  在第五章至第六章
[00:06:08.000 --> 00:06:10.000]  就教導我們如何
[00:06:10.000 --> 00:06:12.000]  來過一個新人的生活
[00:06:12.000 --> 00:06:14.000]  一個在基督裡面
[00:06:14.000 --> 00:06:16.000]  新造的人的生活
[00:06:16.000 --> 00:06:18.000]  既然蒙恩就要
[00:06:18.000 --> 00:06:20.000]  我們生活行事為人
[00:06:20.000 --> 00:06:22.000]  和蒙召的恩
[00:06:22.000 --> 00:06:24.000]  相稱
[00:06:24.000 --> 00:06:26.000]  所以如何來過基督徒的生活呢?
[00:06:26.000 --> 00:06:28.000]  如何過一個與我們救恩
[00:06:28.000 --> 00:06:30.000]  這麼偉大的救恩
[00:06:30.000 --> 00:06:32.000]  臨到我們身上蒙恩的人
[00:06:32.000 --> 00:06:34.000]  能夠行出
[00:06:34.000 --> 00:06:36.000]  這個新人的生活呢?
[00:06:36.000 --> 00:06:38.000]  普羅到了第四章
[00:06:38.000 --> 00:06:40.000]  他提到關乎聖靈的
[00:06:40.000 --> 00:06:42.000]  再提醒我們不要叫上帝的
[00:06:42.000 --> 00:06:44.000]  聖靈擔憂
[00:06:44.000 --> 00:06:46.000]  因為你們原是受了他的印記
[00:06:46.000 --> 00:06:48.000]  這就是第一章所講的
[00:06:48.000 --> 00:06:50.000]  等候得贖的日子來到
[00:06:50.000 --> 00:06:52.000]  所以反面來說
[00:06:52.000 --> 00:06:54.000]  關乎聖靈的工作
[00:06:54.000 --> 00:06:56.000]  普羅其實在二弗所書也提到
[00:06:56.000 --> 00:06:58.000]  不少的
[00:06:58.000 --> 00:07:00.000]  今天我們很簡單和大家看看
[00:07:00.000 --> 00:07:02.000]  反面來說
[00:07:02.000 --> 00:07:04.000]  我們不要叫聖靈擔憂
[00:07:04.000 --> 00:07:06.000]  所以春海的弟兄姊妹
[00:07:06.000 --> 00:07:08.000]  讓我們知道聖靈的工作
[00:07:08.000 --> 00:07:10.000]  原來他不斷地感動我們
[00:07:10.000 --> 00:07:12.000]  甚至有時會責備我們
[00:07:12.000 --> 00:07:14.000]  有時會禁止我們
[00:07:14.000 --> 00:07:16.000]  有時會催促我們
[00:07:16.000 --> 00:07:18.000]  提醒我們
[00:07:18.000 --> 00:07:20.000]  今早我自己靈修
[00:07:20.000 --> 00:07:22.000]  祈禱的時候聖靈提醒我一件事
[00:07:22.000 --> 00:07:24.000]  我就馬上去做
[00:07:24.000 --> 00:07:26.000]  所以我就馬上收拾一些東西
[00:07:26.000 --> 00:07:28.000]  因為之前我們教會有一個事工
[00:07:28.000 --> 00:07:30.000]  所以聖靈有時會
[00:07:30.000 --> 00:07:32.000]  感動我們
[00:07:32.000 --> 00:07:34.000]  催促我們 提醒我們
[00:07:34.000 --> 00:07:36.000]  當有時我們
[00:07:36.000 --> 00:07:38.000]  不接受祂的提醒
[00:07:38.000 --> 00:07:40.000]  祂就會為我們擔憂
[00:07:40.000 --> 00:07:42.000]  所以祂就會擔憂
[00:07:42.000 --> 00:07:44.000]  為了我們
[00:07:44.000 --> 00:07:46.000]  來到
[00:07:46.000 --> 00:07:48.000]  未能夠
[00:07:48.000 --> 00:07:50.000]  行神的道路來擔憂
[00:07:50.000 --> 00:07:52.000]  所以這個很重要
[00:07:52.000 --> 00:07:54.000]  因為在正面來說
[00:07:54.000 --> 00:07:56.000]  我們講第二方面
[00:07:56.000 --> 00:07:58.000]  我們要被聖靈充滿
[00:07:58.000 --> 00:08:00.000]  這就是第五章所講
[00:08:00.000 --> 00:08:02.000]  在充滿之前如果我們有一個器皿
[00:08:02.000 --> 00:08:04.000]  我們不能夠
[00:08:04.000 --> 00:08:06.000]  去倒空那些
[00:08:06.000 --> 00:08:08.000]  不好的東西
[00:08:08.000 --> 00:08:10.000]  很難叫這些新的東西
[00:08:10.000 --> 00:08:12.000]  來充滿它
[00:08:12.000 --> 00:08:14.000]  所以聖靈很多時候叫我們除去一些罪惡
[00:08:14.000 --> 00:08:16.000]  除去一些不好的東西
[00:08:16.000 --> 00:08:18.000]  一些心思 意念
[00:08:18.000 --> 00:08:20.000]  一些行為 或者一些不合神心意的東西
[00:08:20.000 --> 00:08:22.000]  神會透過
[00:08:22.000 --> 00:08:24.000]  聖靈去感動我們 提醒我們
[00:08:24.000 --> 00:08:26.000]  有些很微小的東西都會
[00:08:26.000 --> 00:08:28.000]  有時生活器具 吃飯
[00:08:28.000 --> 00:08:30.000]  飲食 有時應該做的事
[00:08:30.000 --> 00:08:32.000]  講的說話 我們對人的態度
[00:08:32.000 --> 00:08:34.000]  這些聖靈都會
[00:08:34.000 --> 00:08:36.000]  提醒我們 當一個人接受了
[00:08:36.000 --> 00:08:38.000]  主 做他生命的主
[00:08:38.000 --> 00:08:40.000]  聖靈就會不斷地
[00:08:40.000 --> 00:08:42.000]  提醒我們
[00:08:42.000 --> 00:08:44.000]  每一個重生基督 同等得救的基督徒
[00:08:44.000 --> 00:08:46.000]  都會經驗到
[00:08:46.000 --> 00:08:48.000]  不過當我們不接受聖靈的提醒
[00:08:48.000 --> 00:08:50.000]  聖靈有時會
[00:08:50.000 --> 00:08:52.000]  責備我們
[00:08:52.000 --> 00:08:54.000]  責備都不提醒
[00:08:54.000 --> 00:08:56.000]  當我們不輕勸的時候
[00:08:56.000 --> 00:08:58.000]  聖靈會很為我們擔憂
[00:08:58.000 --> 00:09:00.000]  其實擔憂是代表什麼呢
[00:09:00.000 --> 00:09:02.000]  很明顯擔憂
[00:09:02.000 --> 00:09:04.000]  大家有沒有試過擔憂過
[00:09:04.000 --> 00:09:06.000]  為其他人擔憂過
[00:09:06.000 --> 00:09:08.000]  做父母的一定經歷過
[00:09:08.000 --> 00:09:10.000]  就是為你的兒女擔憂
[00:09:10.000 --> 00:09:12.000]  有沒有做父母的
[00:09:12.000 --> 00:09:14.000]  沒有為你的兒女擔憂
[00:09:14.000 --> 00:09:16.000]  我想真的沒有
[00:09:16.000 --> 00:09:18.000]  就算他多乖多大都好
[00:09:18.000 --> 00:09:20.000]  我們都仍然會為我們的兒女擔憂
[00:09:20.000 --> 00:09:22.000]  請問
[00:09:22.000 --> 00:09:24.000]  為什麼你會為他擔憂
[00:09:24.000 --> 00:09:28.000]  因為你愛他
[00:09:28.000 --> 00:09:30.000]  因為有些事情不對勁
[00:09:30.000 --> 00:09:32.000]  所以你會為他擔憂
[00:09:32.000 --> 00:09:34.000]  所以有些事情明知是好的
[00:09:34.000 --> 00:09:36.000]  不過他沒有做
[00:09:36.000 --> 00:09:38.000]  或者沒有聽你的勸
[00:09:38.000 --> 00:09:40.000]  你會為他擔憂
[00:09:40.000 --> 00:09:42.000]  為什麼要責備他們
[00:09:42.000 --> 00:09:44.000]  為什麼會擔憂他們
[00:09:44.000 --> 00:09:46.000]  是因為你愛他們
[00:09:46.000 --> 00:09:48.000]  所以原來聖靈
[00:09:48.000 --> 00:09:50.000]  因為祂將神的愛
[00:09:50.000 --> 00:09:52.000]  放在我們心裏
[00:09:52.000 --> 00:09:54.000]  讓我們知道上帝愛我們
[00:09:54.000 --> 00:09:56.000]  所以當我們有些事情
[00:09:56.000 --> 00:09:58.000]  不合神的心意的時候
[00:09:58.000 --> 00:10:00.000]  祂會提醒我們
[00:10:00.000 --> 00:10:02.000]  責備我們
[00:10:02.000 --> 00:10:04.000]  為我們擔憂
[00:10:04.000 --> 00:10:06.000]  我們要做什麼
[00:10:06.000 --> 00:10:08.000]  等於我們的兒女
[00:10:08.000 --> 00:10:10.000]  你不要讓我那麼擔心你
[00:10:10.000 --> 00:10:12.000]  希望他做好一點
[00:10:12.000 --> 00:10:14.000]  到我們年紀大的時候
[00:10:14.000 --> 00:10:16.000]  可能我們沒有那麼多為兒女擔憂
[00:10:16.000 --> 00:10:18.000]  就會為我們的父母擔憂
[00:10:18.000 --> 00:10:20.000]  當我們的兒女
[00:10:20.000 --> 00:10:22.000]  自己慢慢長大之後
[00:10:22.000 --> 00:10:24.000]  我們就開始為父母擔憂
[00:10:24.000 --> 00:10:26.000]  為什麼會為父母擔憂
[00:10:26.000 --> 00:10:28.000]  請問 為什麼
[00:10:28.000 --> 00:10:30.000]  為什麼
[00:10:30.000 --> 00:10:32.000]  又是因為恩愛
[00:10:32.000 --> 00:10:34.000]  所以當我們有時候
[00:10:34.000 --> 00:10:36.000]  會為他們擔憂
[00:10:36.000 --> 00:10:38.000]  小心點 不要自己開車
[00:10:38.000 --> 00:10:40.000]  有些兒女不讓他開車
[00:10:40.000 --> 00:10:42.000]  有些就
[00:10:42.000 --> 00:10:44.000]  經常怕他跌倒
[00:10:44.000 --> 00:10:46.000]  怕他有什麼事
[00:10:46.000 --> 00:10:48.000]  怕他不記得吃藥
[00:10:48.000 --> 00:10:50.000]  很多很多事情
[00:10:50.000 --> 00:10:52.000]  為他們擔憂 為什麼呢
[00:10:52.000 --> 00:10:54.000]  因為我們知道我們愛他們
[00:10:54.000 --> 00:10:56.000]  所以在我們人生階段
[00:10:56.000 --> 00:10:58.000]  我們做父母也好
[00:10:58.000 --> 00:11:00.000]  做子女也好 我們都會經歷到
[00:11:00.000 --> 00:11:02.000]  擔憂
[00:11:02.000 --> 00:11:04.000]  擔憂是因為愛
[00:11:04.000 --> 00:11:06.000]  怎樣減少擔憂呢
[00:11:06.000 --> 00:11:08.000]  就是希望對方
[00:11:08.000 --> 00:11:10.000]  不要讓你那麼擔心
[00:11:10.000 --> 00:11:12.000]  自己出門小心一點
[00:11:12.000 --> 00:11:14.000]  多穿一件衣服
[00:11:14.000 --> 00:11:16.000]  聽話
[00:11:16.000 --> 00:11:18.000]  記得
[00:11:18.000 --> 00:11:20.000]  吩咐你不要
[00:11:20.000 --> 00:11:22.000]  違背
[00:11:22.000 --> 00:11:24.000]  要好好去做
[00:11:24.000 --> 00:11:26.000]  所以這也是聖靈的
[00:11:26.000 --> 00:11:28.000]  工作 頂姐妹不知道
[00:11:28.000 --> 00:11:30.000]  你最近有沒有感受到
[00:11:30.000 --> 00:11:32.000]  你讓聖靈擔憂的事
[00:11:32.000 --> 00:11:34.000]  有沒有
[00:11:34.000 --> 00:11:36.000]  其實都知道可能不太對勁
[00:11:36.000 --> 00:11:38.000]  不過聖靈提醒你
[00:11:38.000 --> 00:11:40.000]  其實祂很擔心你
[00:11:40.000 --> 00:11:42.000]  神在擔心你
[00:11:42.000 --> 00:11:44.000]  我們應該怎樣
[00:11:44.000 --> 00:11:46.000]  我們應該回轉
[00:11:46.000 --> 00:11:48.000]  除去那些
[00:11:48.000 --> 00:11:50.000]  令到上帝擔心的事
[00:11:50.000 --> 00:11:52.000]  好讓我們能夠
[00:11:52.000 --> 00:11:54.000]  走回一條神所喜悅的道路
[00:11:54.000 --> 00:11:56.000]  所以第一
[00:11:56.000 --> 00:11:58.000]  聖靈不斷地提醒我們
[00:11:58.000 --> 00:12:00.000]  因為祂叫我們
[00:12:00.000 --> 00:12:02.000]  回應祂的愛
[00:12:02.000 --> 00:12:04.000]  其實當一個心恩者
[00:12:04.000 --> 00:12:06.000]  或者當父母
[00:12:06.000 --> 00:12:08.000]  領受你的關懷
[00:12:08.000 --> 00:12:10.000]  知道你擔心祂
[00:12:10.000 --> 00:12:12.000]  祂願意接受你的好意
[00:12:12.000 --> 00:12:14.000]  這種
[00:12:14.000 --> 00:12:16.000]  也是出於愛
[00:12:16.000 --> 00:12:18.000]  所以基督徒能夠回應
[00:12:18.000 --> 00:12:20.000]  讓聖靈不擔憂
[00:12:20.000 --> 00:12:22.000]  其實不是律法
[00:12:22.000 --> 00:12:24.000]  是因為愛
[00:12:24.000 --> 00:12:26.000]  既然知道神那麼愛我們
[00:12:26.000 --> 00:12:28.000]  祂擔心我們
[00:12:28.000 --> 00:12:30.000]  我們就不要令祂那麼擔心
[00:12:30.000 --> 00:12:32.000]  我們就做一些用愛
[00:12:32.000 --> 00:12:34.000]  回應祂
[00:12:34.000 --> 00:12:36.000]  走回神所許意的道路
[00:12:36.000 --> 00:12:38.000]  Amen
[00:12:38.000 --> 00:12:40.000]  所以這個就是
[00:12:40.000 --> 00:12:42.000]  聖靈反面的工作
[00:12:42.000 --> 00:12:44.000]  希望我們也不要
[00:12:44.000 --> 00:12:46.000]  讓聖靈時常擔憂我們
[00:12:46.000 --> 00:12:48.000]  叫我們走在主的
[00:12:48.000 --> 00:12:50.000]  平安喜樂
[00:12:50.000 --> 00:12:52.000]  與祂同行的道路上
[00:12:52.000 --> 00:12:54.000]  叫我們能夠蒙恩
[00:12:54.000 --> 00:12:56.000]  叫神的愛
[00:12:56.000 --> 00:12:58.000]  我們能夠去回應
[00:12:58.000 --> 00:13:00.000]  第二很明顯這個正面
[00:13:00.000 --> 00:13:02.000]  就是第五章
[00:13:02.000 --> 00:13:04.000]  我們讀讀第五章的經文
[00:13:04.000 --> 00:13:06.000]  十八至二十一節
[00:13:06.000 --> 00:13:08.000]  我會重新讀出這幾節的聖經
[00:13:08.000 --> 00:13:10.000]  請讀
[00:13:10.000 --> 00:13:12.000]  不要醉酒
[00:13:12.000 --> 00:13:14.000]  酒能使人放蕩
[00:13:14.000 --> 00:13:16.000]  乃要被聖靈充滿
[00:13:16.000 --> 00:13:18.000]  當容詩將
[00:13:18.000 --> 00:13:20.000]  頌詞靈歌
[00:13:20.000 --> 00:13:22.000]  彼此對說
[00:13:22.000 --> 00:13:24.000]  口唱深和地讚美主
[00:13:24.000 --> 00:13:26.000]  凡是奉我們主耶穌基督的名
[00:13:26.000 --> 00:13:28.000]  上上感謝父上帝
[00:13:28.000 --> 00:13:30.000]  又當傳敬畏基督的心
[00:13:30.000 --> 00:13:32.000]  彼此為神
[00:13:32.000 --> 00:13:36.000]  又當傳敬畏基督的心
[00:13:36.000 --> 00:13:38.000]  彼此信奉
[00:13:38.000 --> 00:13:40.000]  所以當保羅寫到第五章
[00:13:40.000 --> 00:13:42.000]  他重新提到聖靈的工作
[00:13:42.000 --> 00:13:44.000]  其實一路打下去
[00:13:44.000 --> 00:13:46.000]  第五章第六章
[00:13:46.000 --> 00:13:48.000]  都有關乎聖靈的工作
[00:13:48.000 --> 00:13:50.000]  在聖靈裏面
[00:13:50.000 --> 00:13:52.000]  祈禱等等
[00:13:52.000 --> 00:13:54.000]  但這裏讓我們看到正面
[00:13:54.000 --> 00:13:56.000]  也是最重要的
[00:13:56.000 --> 00:13:58.000]  我們也曾經說過
[00:13:58.000 --> 00:14:00.000]  就是神希望我們
[00:14:00.000 --> 00:14:02.000]  被聖靈充滿
[00:14:02.000 --> 00:14:04.000]  這就是正面
[00:14:04.000 --> 00:14:06.000]  聖靈的工作
[00:14:06.000 --> 00:14:08.000]  不但不要叫聖靈擔憂
[00:14:08.000 --> 00:14:10.000]  反而被聖靈充滿
[00:14:10.000 --> 00:14:12.000]  正如
[00:14:12.000 --> 00:14:14.000]  宗馬田牧師所說
[00:14:14.000 --> 00:14:16.000]  基督徒靠聖靈的生活
[00:14:16.000 --> 00:14:18.000]  不是消極的
[00:14:18.000 --> 00:14:20.000]  是積極的
[00:14:20.000 --> 00:14:22.000]  不是經常擔心有沒有讓聖靈擔憂
[00:14:22.000 --> 00:14:24.000]  這固然是好的
[00:14:24.000 --> 00:14:26.000]  但更積極的是求聖靈充滿我
[00:14:26.000 --> 00:14:28.000]  讓我真的能夠
[00:14:28.000 --> 00:14:30.000]  過一個振奮人心
[00:14:30.000 --> 00:14:32.000]  積極行主道路的人
[00:14:32.000 --> 00:14:34.000]  帶來見證
[00:14:34.000 --> 00:14:36.000]  帶來喜樂
[00:14:36.000 --> 00:14:38.000]  帶來意志堅定的信心
[00:14:38.000 --> 00:14:40.000]  來行主道路
[00:14:40.000 --> 00:14:42.000]  這正是聖靈要幫助我們
[00:14:42.000 --> 00:14:44.000]  過基督徒的生活
[00:14:44.000 --> 00:14:46.000]  不代表我們沒有困難
[00:14:46.000 --> 00:14:48.000]  不代表我們沒有低沉
[00:14:48.000 --> 00:14:50.000]  不代表我們沒有
[00:14:50.000 --> 00:14:52.000]  有憂骨的時候
[00:14:52.000 --> 00:14:54.000]  但聖靈的工作
[00:14:54.000 --> 00:14:56.000]  就是幫助我們從這些裏面
[00:14:56.000 --> 00:14:58.000]  我們能夠重新起來
[00:14:58.000 --> 00:15:00.000]  重新數算神的恩典
[00:15:00.000 --> 00:15:02.000]  重新得力
[00:15:02.000 --> 00:15:04.000]  以至我們繼續跟隨主
[00:15:04.000 --> 00:15:06.000]  信服聖靈的帶領
[00:15:06.000 --> 00:15:08.000]  所以在這裏
[00:15:08.000 --> 00:15:10.000]  第一
[00:15:10.000 --> 00:15:12.000]  祂說不要醉酒
[00:15:12.000 --> 00:15:14.000]  酒能使人放蕩
[00:15:14.000 --> 00:15:16.000]  乃要被聖靈充滿
[00:15:16.000 --> 00:15:18.000]  很明顯這是一個對比
[00:15:18.000 --> 00:15:20.000]  如果用酒代表那些不好的東西
[00:15:20.000 --> 00:15:22.000]  會令我們放縱
[00:15:22.000 --> 00:15:24.000]  令我們會
[00:15:24.000 --> 00:15:26.000]  大膽去做一些
[00:15:26.000 --> 00:15:28.000]  不對的事
[00:15:28.000 --> 00:15:30.000]  保羅在這裏對比
[00:15:30.000 --> 00:15:32.000]  聖靈幫助我們
[00:15:32.000 --> 00:15:34.000]  叫我們
[00:15:34.000 --> 00:15:36.000]  不是受酒精驅逐
[00:15:36.000 --> 00:15:38.000]  來操縱
[00:15:38.000 --> 00:15:40.000]  因為酒精操縱
[00:15:40.000 --> 00:15:42.000]  自己不知道自己在做什麼
[00:15:42.000 --> 00:15:44.000]  所以今天這麼緊張
[00:15:44.000 --> 00:15:46.000]  開車不能喝酒
[00:15:46.000 --> 00:15:48.000]  或者吃的藥物
[00:15:48.000 --> 00:15:50.000]  影響到我們不清醒的時候
[00:15:50.000 --> 00:15:52.000]  不要駕駛
[00:15:52.000 --> 00:15:54.000]  駕駛
[00:15:54.000 --> 00:15:56.000]  受影響
[00:15:56.000 --> 00:15:58.000]  影響就是受它影響
