
[00:00:00.000 --> 00:00:01.880]  接下來這兩個月
[00:03:09.320 --> 00:03:15.880]  由菲律賓去到貼薩羅尼加城市那裏
[00:03:17.080 --> 00:03:22.360]  貼薩羅尼加和菲律賓都在馬其頓這個地方
[00:03:22.360 --> 00:03:25.000]  馬其頓值得我們思考一下
[00:03:25.000 --> 00:03:31.880]  馬其頓是亞歷山大很厲害的皇帝的故鄉
[00:03:31.880 --> 00:03:35.520]  是亞歷山大帝國的發源地
[00:03:35.520 --> 00:03:38.960]  其實這個城市的名字「菲律賓」
[00:03:38.960 --> 00:03:40.960]  就是亞歷山大的父親
[00:03:40.960 --> 00:03:46.480]  而「貼薩羅尼加」這個名字就是亞歷山大的姐妹
[00:03:46.480 --> 00:03:48.480]  不知是姐姐還是妹妹
[00:03:48.480 --> 00:03:50.480]  所以全部都是亞歷山大
[00:03:50.480 --> 00:03:53.600]  亞歷山大這個人值得我們去思考
[00:03:53.600 --> 00:03:57.760]  他在公元前336年繼承王位
[00:03:57.760 --> 00:03:59.560]  即是他父親菲律賓死了
[00:03:59.560 --> 00:04:00.560]  他繼承王位
[00:04:00.560 --> 00:04:02.760]  公元前三百多年
[00:04:02.760 --> 00:04:05.920]  即是等於現在2400年前
[00:04:05.920 --> 00:04:08.320]  大約是中國的春秋戰國時代
[00:04:08.320 --> 00:04:10.320]  他那時20歲
[00:04:10.320 --> 00:04:14.320]  他用了十年時間東征西討
[00:04:14.320 --> 00:04:16.840]  一路去到埃及
[00:04:16.840 --> 00:04:19.120]  去到印度、巴基斯坦
[00:04:19.120 --> 00:04:20.640]  全部征服了
[00:04:20.640 --> 00:04:21.640]  十年
[00:04:21.640 --> 00:04:23.640]  到那時他才30歲
[00:04:23.640 --> 00:04:25.840]  歷史學家說他征服完這些地方之後
[00:04:25.840 --> 00:04:26.840]  他就坐在那裏哭
[00:04:26.840 --> 00:04:29.840]  他說我再沒有可以征服的地方
[00:04:29.840 --> 00:04:36.640]  因為他再找不到其他有人的地方可以征服
[00:04:36.640 --> 00:04:39.640]  那個時代就是到了那裏來致
[00:04:39.640 --> 00:04:43.640]  我看那些古人真的很厲害
[00:04:43.640 --> 00:04:45.640]  30歲就統一天下
[00:04:45.640 --> 00:04:47.640]  你和我30歲都未開始供樓
[00:04:47.640 --> 00:04:50.640]  古人那麼了不起
[00:04:50.640 --> 00:04:51.640]  他特別了不起
[00:04:51.640 --> 00:04:55.640]  他不單止是一個出色的將領
[00:04:55.640 --> 00:04:59.640]  而且是一個很有理想的統治者
[00:04:59.640 --> 00:05:02.640]  他小時候的老師是阿里斯多德
[00:05:02.640 --> 00:05:04.640]  阿里斯多德是很出名的
[00:05:04.640 --> 00:05:06.640]  大家讀物理都讀過
[00:05:06.640 --> 00:05:08.640]  他是一個科學家、哲學家
[00:05:08.640 --> 00:05:10.640]  他的影響力一直直到中世紀
[00:05:10.640 --> 00:05:13.640]  直到文藝復興的時代
[00:05:13.640 --> 00:05:15.640]  但是阿里斯多德那麼有智慧的人
[00:05:15.640 --> 00:05:20.640]  他想事情有些地方都未能及他的徒弟
[00:05:20.640 --> 00:05:21.640]  亞歷山大
[00:05:21.640 --> 00:05:24.640]  阿里斯多德覺得我們希臘人那麼厲害
[00:05:24.640 --> 00:05:25.640]  我們的文化那麼好
[00:05:25.640 --> 00:05:27.640]  所以亞洲人理所當然
[00:05:27.640 --> 00:05:30.640]  應該做我們的奴隸
[00:05:30.640 --> 00:05:34.640]  有種封建奴隸主義
[00:05:34.640 --> 00:05:36.640]  但是亞歷山大不是
[00:05:36.640 --> 00:05:39.640]  他要擴建這個王國
[00:05:39.640 --> 00:05:42.640]  將東方和西方聯合一起
[00:05:42.640 --> 00:05:45.640]  不分國籍、不分人種
[00:05:45.640 --> 00:05:49.640]  都可以一起享受希臘的高度文明
[00:05:49.640 --> 00:05:50.640]  全部平等
[00:05:50.640 --> 00:05:57.640]  二千多年前有這樣的想法
[00:05:57.640 --> 00:05:58.640]  換句話說
[00:05:58.640 --> 00:06:03.640]  他就是我們所說的普世主義者
[00:06:03.640 --> 00:06:06.640]  所以有人說
[00:06:06.640 --> 00:06:10.640]  亞歷山大不單止一個將軍
[00:06:10.640 --> 00:06:12.640]  他更加像一個傳教士
[00:06:12.640 --> 00:06:14.640]  他要將他的理想
[00:06:14.640 --> 00:06:17.640]  將他的好處傳給世界每一個角落
[00:06:17.640 --> 00:06:19.640]  他所認識的這個世界
[00:06:19.640 --> 00:06:20.640]  他要傳出去
[00:06:20.640 --> 00:06:22.640]  不過很可惜他三十多歲就死了
[00:06:22.640 --> 00:06:27.640]  這個普世主義就沒有辦法實現
[00:06:27.640 --> 00:06:30.640]  不過希臘的文化和軍事的成就
[00:06:30.640 --> 00:06:34.640]  就影響了接下來的羅馬帝國
[00:06:34.640 --> 00:06:37.640]  所以羅馬帝國很多東西都是抄襲
[00:06:37.640 --> 00:06:41.640]  亞歷山大希臘的文化
[00:06:41.640 --> 00:06:47.640]  我想像保羅在那個時候進入馬其頓
[00:06:47.640 --> 00:06:49.640]  進入亞歷山大的故鄉
[00:06:49.640 --> 00:06:53.640]  來到菲律賓、來到帖薩羅尼加
[00:06:53.640 --> 00:06:55.640]  他想些什麼呢
[00:06:55.640 --> 00:06:56.640]  他想到幾百年前
[00:06:56.640 --> 00:07:00.640]  亞歷山大不能夠實現他的理想
[00:07:00.640 --> 00:07:05.640]  今天耶穌基督派我來實現這個普世主義
[00:07:05.640 --> 00:07:07.640]  耶穌基督派我來將這個好處
[00:07:07.640 --> 00:07:10.640]  將這個福音傳給亞歷山大的故鄉
[00:07:10.640 --> 00:07:11.640]  傳給整個世界
[00:07:11.640 --> 00:07:15.640]  不過保羅不是靠武力征服世界
[00:07:15.640 --> 00:07:17.640]  保羅是靠神的話語
[00:07:17.640 --> 00:07:19.640]  靠聖靈的大能
[00:07:19.640 --> 00:07:20.640]  靠信心
[00:07:20.640 --> 00:07:25.640]  好像你在帖薩羅尼加前書第一章第五節所說
[00:07:25.640 --> 00:07:27.640]  因為我們的福音傳到你們那裡
[00:07:27.640 --> 00:07:29.640]  不單只是在乎言語
[00:07:29.640 --> 00:07:30.640]  這個神的話
[00:07:30.640 --> 00:07:33.640]  也在乎權能和聖靈
[00:07:33.640 --> 00:07:36.640]  並充足的信心
[00:07:36.640 --> 00:07:38.640]  大家都知道
[00:07:38.640 --> 00:07:42.640]  保羅死了之後大約二百六十年
[00:07:42.640 --> 00:07:46.640]  耶穌基督的福音就征服了羅馬帝國
[00:07:46.640 --> 00:07:50.640]  羅馬的國王君士坦丁成為一個基督徒
[00:07:50.640 --> 00:07:51.640]  沒多久
[00:07:51.640 --> 00:07:54.640]  基督教就成為國教
[00:07:54.640 --> 00:07:57.640]  所以亞歷山大做不到的
[00:07:57.640 --> 00:07:59.640]  保羅做到
[00:07:59.640 --> 00:08:01.640]  耶穌基督的教會做到
[00:08:01.640 --> 00:08:05.640]  為什麼我要跟大家說這段歷史呢
[00:08:05.640 --> 00:08:06.640]  有兩個原因
[00:08:06.640 --> 00:08:09.640]  第一就是讓你知道清楚一些
[00:08:09.640 --> 00:08:12.640]  這個帖薩羅尼加的背景
[00:08:12.640 --> 00:08:13.640]  第二
[00:08:13.640 --> 00:08:16.640]  大家都經歷過上個星期香港立立聯
[00:08:16.640 --> 00:08:17.640]  七一遊行
[00:08:17.640 --> 00:08:21.640]  接著就五百多人被拘捕
[00:08:21.640 --> 00:08:23.640]  因為非法集會
[00:08:23.640 --> 00:08:26.640]  我要讓大家知道
[00:08:26.640 --> 00:08:30.640]  上帝是掌管人類的歷史
[00:08:30.640 --> 00:08:32.640]  無論你和我
[00:08:32.640 --> 00:08:36.640]  面對有什麼不明朗的前景
[00:08:36.640 --> 00:08:39.640]  我們可以安穩地在上帝裡面
[00:08:39.640 --> 00:08:42.640]  祂是控制一切
[00:08:42.640 --> 00:08:46.640]  Everything is under control
[00:08:46.640 --> 00:08:49.640]  耶穌基督說我要建立我的教會
[00:08:49.640 --> 00:08:50.640]  在《馬太福音》說
[00:08:50.640 --> 00:08:52.640]  陰間的權勢不能勝過祂
[00:08:52.640 --> 00:08:53.640]  所以弟兄姊妹
[00:08:53.640 --> 00:08:55.640]  如果你發現自己人生立立聯
[00:08:55.640 --> 00:08:57.640]  發現很多事情不如意
[00:08:57.640 --> 00:08:59.640]  前途茫茫的時候
[00:08:59.640 --> 00:09:02.640]  你要知道上帝掌管歷史
[00:09:02.640 --> 00:09:04.640]  上帝也掌管你的生命
[00:09:04.640 --> 00:09:09.640]  我們在祂裡面可以安然穩妥
[00:09:09.640 --> 00:09:13.640]  我們現在就回來看看
[00:09:13.640 --> 00:09:16.640]  保羅如何建立這個帖薩羅尼加的教會
[00:09:16.640 --> 00:09:19.640]  在《少行傳》第十七章
[00:09:19.640 --> 00:09:21.640]  第二到第十節就說了
[00:09:21.640 --> 00:09:23.640]  保羅就照他的規矩
[00:09:23.640 --> 00:09:25.640]  通常去的地方就去到會堂
[00:09:25.640 --> 00:09:27.640]  猶太的會堂
[00:09:27.640 --> 00:09:28.640]  這裡也是
[00:09:28.640 --> 00:09:29.640]  他就去到會堂
[00:09:29.640 --> 00:09:31.640]  一連三個安息日
[00:09:31.640 --> 00:09:32.640]  安息日是星期六
[00:09:32.640 --> 00:09:34.640]  星期六星期六星期六
[00:09:34.640 --> 00:09:35.640]  幾多個星期
[00:09:35.640 --> 00:09:37.640]  大約兩個多至三個星期
[00:09:37.640 --> 00:09:39.640]  不足三個星期
[00:09:39.640 --> 00:09:41.640]  否則就變成第四個安息日
[00:09:41.640 --> 00:09:44.640]  在《本月聖經》和猶太人辯論
[00:09:44.640 --> 00:09:46.640]  當中有些人聽了勸
[00:09:46.640 --> 00:09:49.640]  就服從了保羅西拉
[00:09:49.640 --> 00:09:51.640]  也有很多敬虔的希臘人
[00:09:51.640 --> 00:09:53.640]  尊貴的婦女也不少
[00:09:53.640 --> 00:09:58.640]  但是有些不信的猶太人就心裡疾到
[00:09:58.640 --> 00:10:01.640]  就招聚一些使者匪類
[00:10:01.640 --> 00:10:04.640]  鬆動合成的人
[00:10:04.640 --> 00:10:07.640]  就闖進耶穌的家
[00:10:07.640 --> 00:10:10.640]  要把保羅和西拉帶到百姓那裡
[00:10:10.640 --> 00:10:14.640]  那些信徒主席弟兄就隨即在夜間
[00:10:14.640 --> 00:10:18.640]  就打發保羅和西拉往比利亞去
[00:10:18.640 --> 00:10:19.640]  就是這麼多
[00:10:19.640 --> 00:10:21.640]  有沒有留意到這個教會
[00:10:21.640 --> 00:10:23.640]  其實很特別
[00:10:23.640 --> 00:10:24.640]  有幾樣東西
[00:10:24.640 --> 00:10:25.640]  第一
[00:10:25.640 --> 00:10:27.640]  它是一個多元化的教會
[00:10:27.640 --> 00:10:29.640]  裡面的人有什麼人
[00:10:29.640 --> 00:10:30.640]  有希臘人
[00:10:30.640 --> 00:10:31.640]  有猶太人
[00:10:31.640 --> 00:10:33.640]  還有尊貴婦女
[00:10:33.640 --> 00:10:34.640]  當時的年代
[00:10:34.640 --> 00:10:37.640]  希臘和猶太人不相往來
[00:10:37.640 --> 00:10:39.640]  男女之間有很多歧視
[00:10:39.640 --> 00:10:41.640]  其實不容易在幾個星期裡
[00:10:41.640 --> 00:10:43.640]  叫了這麼多人信主
[00:10:43.640 --> 00:10:44.640]  而有這麼多元化
[00:10:44.640 --> 00:10:47.640]  還比我們太古城堂多元化
[00:10:47.640 --> 00:10:48.640]  你說不是
[00:10:48.640 --> 00:10:50.640]  牧師我們有普通話士工
[00:10:50.640 --> 00:10:52.640]  但普通話士工那些是中國人
[00:10:52.640 --> 00:10:54.640]  那些不是外邦人
[00:10:54.640 --> 00:10:56.640]  我們有尊貴婦女
[00:10:56.640 --> 00:10:58.640]  我們的婦女個個都尊貴
[00:10:58.640 --> 00:11:00.640]  可能比他們多也說不定
[00:11:00.640 --> 00:11:02.640]  但是他們是一個很快速
[00:11:02.640 --> 00:11:04.640]  很短期裡面有一個多元化的教會
[00:11:04.640 --> 00:11:06.640]  還有保羅留在那裡
[00:11:06.640 --> 00:11:09.640]  只不過是三個多四個禮拜就走了
[00:11:09.640 --> 00:11:11.640]  教會發展得這麼快
[00:11:11.640 --> 00:11:13.640]  我想如果我們藉堂這樣就好了
[00:11:13.640 --> 00:11:16.640]  我們在幾個月前
[00:11:16.640 --> 00:11:18.640]  會口大會我又跟大家說
[00:11:18.640 --> 00:11:19.640]  我們希望今年年尾
[00:11:19.640 --> 00:11:22.640]  就有一個藉堂祈禱團契
[00:11:22.640 --> 00:11:24.640]  因為我們已經20年沒藉堂了
[00:11:24.640 --> 00:11:25.640]  我們不是今年年尾藉堂
[00:11:25.640 --> 00:11:27.640]  是一個藉堂祈禱團契
[00:11:27.640 --> 00:11:28.640]  開始祈禱
[00:11:28.640 --> 00:11:30.640]  祈禱多久才藉堂我也不知道
[00:11:30.640 --> 00:11:33.640]  但他們三個禮拜就起完
[00:11:33.640 --> 00:11:35.640]  多厲害
[00:11:35.640 --> 00:11:39.640]  我看到其實做事都不是我們做的
[00:11:39.640 --> 00:11:40.640]  都是上帝做
[00:11:40.640 --> 00:11:42.640]  你和我要做都做不到什麼
[00:11:42.640 --> 00:11:44.640]  現在我們又很麻煩又很慘
[00:11:44.640 --> 00:11:46.640]  其實上帝不用你用我
[00:11:46.640 --> 00:11:48.640]  派一個天使來藉堂就快一點
[00:11:48.640 --> 00:11:50.640]  不過上帝就不知為什麼
[00:11:50.640 --> 00:11:51.640]  總是用我們
[00:11:51.640 --> 00:11:53.640]  所以有時候就慢慢拖慢
[00:11:53.640 --> 00:11:54.640]  每樣東西都拖慢了
[00:11:54.640 --> 00:11:58.640]  不過上帝喜歡我們就感恩
[00:11:58.640 --> 00:11:59.640]  我看到這個教會很特別
[00:11:59.640 --> 00:12:00.640]  第一它多元化
[00:12:00.640 --> 00:12:05.640]  第二它短時間就建立了一個這樣的教會
[00:12:05.640 --> 00:12:06.640]  還有第三
[00:12:06.640 --> 00:12:08.640]  保羅寫這封信
[00:12:08.640 --> 00:12:09.640]  其實沒多久就寫了
[00:12:09.640 --> 00:12:11.640]  他離開了貼薩羅尼加
[00:12:11.640 --> 00:12:12.640]  接著去到哥林多
[00:12:12.640 --> 00:12:13.640]  就在那裡寫這封信
[00:12:13.640 --> 00:12:14.640]  就是說
[00:12:14.640 --> 00:12:17.640]  保羅留在貼薩羅尼加只有幾個禮拜
[00:12:17.640 --> 00:12:20.640]  而他來到哥林多寫這封信給他們
[00:12:20.640 --> 00:12:24.640]  相距他當初去傳福音都不是很長的時間
[00:12:24.640 --> 00:12:30.640]  因為很短的時間就建立了這間這麼好的教會
[00:12:30.640 --> 00:12:32.640]  就是發展得這麼好的教會
[00:12:32.640 --> 00:12:35.640]  為什麼他的教會發展得這麼好
[00:12:35.640 --> 00:12:39.640]  這個要我們值得想一想
[00:12:39.640 --> 00:12:42.640]  有沒有什麼我們要學習的呢
[00:12:42.640 --> 00:12:45.640]  我們現在看第一章
[00:12:45.640 --> 00:12:48.640]  第一章我們看到保羅怎樣稱讚他們
[00:12:48.640 --> 00:12:51.640]  也讓我們看到他們的氣質是怎樣
[00:12:51.640 --> 00:12:54.640]  其實在貼薩羅尼加書信裏面
[00:12:54.640 --> 00:12:56.640]  保羅都有些東西要更正他們
[00:12:56.640 --> 00:12:58.640]  他們不是每樣都適合
[00:12:58.640 --> 00:13:00.640]  特別是末世的時候
[00:13:00.640 --> 00:13:03.640]  耶穌基督回來和死人復活方面
[00:13:03.640 --> 00:13:05.640]  不過這些是以後的章節
[00:13:05.640 --> 00:13:06.640]  第一章沒有說
[00:13:06.640 --> 00:13:07.640]  第一章全部說得好
[00:13:07.640 --> 00:13:08.640]  稱讚的東西
[00:13:08.640 --> 00:13:10.640]  第一章就我說
[00:13:10.640 --> 00:13:12.640]  以後的東西比較難
[00:13:12.640 --> 00:13:16.640]  我們要看看保羅怎樣稱讚他們
[00:13:16.640 --> 00:13:18.640]  你看第一章第一節
[00:13:18.640 --> 00:13:22.640]  保羅西拉提摩泰寫信給貼薩羅尼加
[00:13:22.640 --> 00:13:26.640]  在父神和主耶穌基督裏的教會
[00:13:26.640 --> 00:13:31.640]  你看起來好像沒有什麼複雜很平凡
[00:13:31.640 --> 00:13:32.640]  不是的
[00:13:32.640 --> 00:13:34.640]  裏面有兩點非常之重要
[00:13:34.640 --> 00:13:36.640]  大家睜大眼睛看看
[00:13:36.640 --> 00:13:40.640]  保羅西拉提摩泰寫信給貼薩羅尼加教會
[00:13:40.640 --> 00:13:42.640]  有什麼特別
[00:13:42.640 --> 00:13:44.640]  他和其他的書信不同
[00:13:44.640 --> 00:13:47.640]  只是他和菲勒比斯是這樣寫的
[00:13:47.640 --> 00:13:49.640]  其他的書信是怎樣寫的
[00:13:49.640 --> 00:13:50.640]  其他的書信說
[00:13:50.640 --> 00:13:53.640]  保羅奉耶穌基督的命令
[00:13:53.640 --> 00:13:55.640]  作使徒的保羅
[00:13:55.640 --> 00:13:57.640]  寫信給哥林多
[00:13:57.640 --> 00:13:59.640]  要名字出來
[00:13:59.640 --> 00:14:00.640]  使徒要鎮壓他們
[00:14:00.640 --> 00:14:01.640]  為什麼呢
[00:14:01.640 --> 00:14:03.640]  因為那班教會很麻煩
[00:14:03.640 --> 00:14:05.640]  哥林多那班
[00:14:05.640 --> 00:14:07.640]  經常不聽保羅的話
[00:14:07.640 --> 00:14:09.640]  又懷疑他們是不是真的使徒
[00:14:09.640 --> 00:14:11.640]  所以他一出來就要鎮壓他們
[00:14:11.640 --> 00:14:12.640]  要用個名字
[00:14:12.640 --> 00:14:13.640]  我是使徒
[00:14:13.640 --> 00:14:18.640]  但是在菲勒比斯和貼薩羅尼加就不需要
[00:14:18.640 --> 00:14:20.640]  因為他們和他很親切
[00:14:20.640 --> 00:14:22.640]  而且他們又信服
[00:14:22.640 --> 00:14:23.640]  對他尊敬
[00:14:23.640 --> 00:14:25.640]  等於我上來說話
[00:14:25.640 --> 00:14:27.640]  我不會說
[00:14:27.640 --> 00:14:28.640]  我不會說
[00:14:28.640 --> 00:14:29.640]  我奉耶穌基督的命令
[00:14:29.640 --> 00:14:31.640]  做堂主任的來跟你們說話
[00:14:31.640 --> 00:14:33.640]  我沒有的
[00:14:33.640 --> 00:14:34.640]  因為我們親切
[00:14:34.640 --> 00:14:35.640]  不過就算我這樣說
[00:14:35.640 --> 00:14:36.640]  你們也不會聽
[00:14:36.640 --> 00:14:37.640]  但是
[00:14:37.640 --> 00:14:39.640]  但是保羅親切
[00:14:39.640 --> 00:14:41.640]  他不需要用使徒這個名字
[00:14:41.640 --> 00:14:42.640]  還有
[00:14:42.640 --> 00:14:43.640]  更加奇妙的
[00:14:43.640 --> 00:14:44.640]  你看下一句
[00:14:44.640 --> 00:14:49.640]  在父神和主耶穌基督裡的教會
[00:14:49.640 --> 00:14:51.640]  他怎樣稱呼貼薩羅尼加教會
[00:14:51.640 --> 00:14:56.640]  In God the Father and the Lord Jesus Christ
[00:14:56.640 --> 00:14:58.640]  我在整本聖經裡唯一這裡
[00:14:58.640 --> 00:15:04.640]  是把God, Father, Lord, Jesus Christ 加在一起說
[00:15:04.640 --> 00:15:07.640]  就是說這個教會在父神
[00:15:07.640 --> 00:15:10.640]  天父
[00:15:10.640 --> 00:15:11.640]  上帝
[00:15:11.640 --> 00:15:12.640]  和Lord
[00:15:12.640 --> 00:15:13.640]  Lord就是上帝
[00:15:13.640 --> 00:15:15.640]  L-O-R-D
[00:15:15.640 --> 00:15:17.640]  就是上帝
[00:15:17.640 --> 00:15:19.640]  Christ
[00:15:19.640 --> 00:15:20.640]  基督
[00:15:20.640 --> 00:15:21.640]  就是受告者
[00:15:21.640 --> 00:15:24.640]  就是被告立為君王
[00:15:24.640 --> 00:15:26.640]  和彌賽
[00:15:26.640 --> 00:15:28.640]  原來
[00:15:28.640 --> 00:15:31.640]  保羅怎樣稱讚這個教會呢?
[00:15:31.640 --> 00:15:32.640]  他給你看到
[00:15:32.640 --> 00:15:34.640]  你是在上帝
[00:15:34.640 --> 00:15:36.640]  在父神
[00:15:36.640 --> 00:15:39.640]  主耶穌基督裡面
[00:15:39.640 --> 00:15:40.640]  有兩個意思
[00:15:40.640 --> 00:15:42.640]  第一個意思就是
[00:15:42.640 --> 00:15:43.640]  你是非常之寶貴
[00:15:43.640 --> 00:15:44.640]  本來呢
[00:15:44.640 --> 00:15:46.640]  他就說基督裡面都可以
[00:15:46.640 --> 00:15:50.640]  在神裡面都可以
[00:15:50.640 --> 00:15:53.640]  但是他加上五個名詞
[00:15:53.640 --> 00:15:57.640]  Father, God, Lord, Jesus Christ
[00:15:57.640 --> 00:15:59.640]  是非常之寶貴的
[00:15:59.640 --> 00:16:03.640]  在神的眼中是要很重視的
[00:16:03.640 --> 00:16:04.640]  還有第二點
[00:16:04.640 --> 00:16:08.640]  他是把耶穌基督並排和天父一起
[00:16:08.640 --> 00:16:09.640]  你不要忘記
[00:16:09.640 --> 00:16:11.640]  當時寫封信的時候
[00:16:11.640 --> 00:16:12.640]  耶穌基督釘十字架
[00:16:12.640 --> 00:16:14.640]  只不過是二十年前的事
[00:16:14.640 --> 00:16:17.640]  他在十字架上
[00:16:17.640 --> 00:16:20.640]  那個血流滿面滿身的情景
[00:16:20.640 --> 00:16:21.640]  歷歷在目
[00:16:21.640 --> 00:16:24.640]  但是這位十字架上的人
[00:16:24.640 --> 00:16:25.640]  指耶穌基督
[00:16:25.640 --> 00:16:28.640]  耶穌竟然保羅在這裡
[00:16:28.640 --> 00:16:29.640]  清楚地稱呼他為
[00:16:29.640 --> 00:16:33.640]  Lord, Jesus Christ, 父神
[00:16:33.640 --> 00:16:35.640]  所以
[00:16:35.640 --> 00:16:37.640]  第二個意思就是
[00:16:37.640 --> 00:16:39.640]  讓我們看到耶穌基督的神性
[00:16:39.640 --> 00:16:42.640]  是很清楚地凸顯出來
[00:16:42.640 --> 00:16:46.640]  保羅第一句開宗明義就說
[00:16:46.640 --> 00:16:48.640]  你在神裡面是寶貴的
[00:16:48.640 --> 00:16:50.640]  耶穌基督, 父神
[00:16:50.640 --> 00:16:54.640]  是你的主
[00:16:54.640 --> 00:17:02.640]  其實這句話對你和我都有安慰和勉勵
[00:17:02.640 --> 00:17:04.640]  因為無論你現在的情況怎麼樣
[00:17:04.640 --> 00:17:08.640]  你都好像貼著羅尼加的弟兄姊妹一樣
[00:17:08.640 --> 00:17:12.640]  你和我都是在父神和主耶穌基督裡的
[00:17:12.640 --> 00:17:14.640]  所以你看到旁邊的弟兄姊妹
[00:17:14.640 --> 00:17:15.640]  你要很尊敬他們
[00:17:15.640 --> 00:17:16.640]  你不要罵他們
[00:17:16.640 --> 00:17:18.640]  也不要藐視他們
[00:17:18.640 --> 00:17:20.640]  因為無論他們的樣子怎麼樣
[00:17:20.640 --> 00:17:21.640]  無論他們年紀多大
[00:17:21.640 --> 00:17:22.640]  行動方不方便
[00:17:22.640 --> 00:17:27.640]  他們就在父神和主耶穌基督裡
[00:17:27.640 --> 00:17:29.640]  重要嗎?
[00:17:29.640 --> 00:17:32.640]  值得我們去小心
[00:17:32.640 --> 00:17:33.640]  接著在第三節
[00:17:33.640 --> 00:17:36.640]  保羅就說到這個教會的氣質
[00:17:36.640 --> 00:17:37.640]  這個很重要
[00:17:37.640 --> 00:17:39.640]  我想一下我們有沒有這樣的氣質
[00:17:39.640 --> 00:17:40.640]  第三節
[00:17:40.640 --> 00:17:42.640]  保羅說我紀念你們
[00:17:42.640 --> 00:17:43.640]  為你們感謝神
[00:17:43.640 --> 00:17:46.640]  因為你們信心所作的功夫
