
[00:00:00.000 --> 00:00:05.000]  早安!很高興有這個機會再來為各位分享信息。
[00:08:22.000 --> 00:08:27.000]  其實呢,馬丁路德他練到的詩篇,他心裡的感受很大。
[00:08:27.000 --> 00:08:30.000]  我練到的詩篇,你也感受很大,
[00:08:30.000 --> 00:08:33.000]  所以我用它來跟各位分享這個心事。
[00:08:33.000 --> 00:08:38.000]  這個詩篇的背景是在獵王記下有講到,
[00:08:38.000 --> 00:08:43.000]  是在18章的時候,或者以賽亞書第36、37章的時候,
[00:08:43.000 --> 00:08:45.000]  他有記這個事情。
[00:08:45.000 --> 00:08:48.000]  他是說在西西加王四十年的時候,
[00:08:48.000 --> 00:08:53.000]  亞述王西拿吉利派了大軍來攻打古大,
[00:08:53.000 --> 00:09:00.000]  那西西加王呢,害怕,就送了他三百塔連德的銀子,
[00:09:00.000 --> 00:09:03.000]  還有三十塔連德的金子。
[00:09:03.000 --> 00:09:09.000]  那塔連德是一個單位,其實三百塔連德,三十塔連德呢,
[00:09:09.000 --> 00:09:14.000]  其實他是幾乎是國寇都搬空了,
[00:09:14.000 --> 00:09:19.000]  甚至於聖殿裡頭都拿出來了,給了這個亞述王,
[00:09:19.000 --> 00:09:22.000]  就希望亞述王不要來打他。
[00:09:22.000 --> 00:09:27.000]  但是亞述王後來又派了將軍拉伯沙基來罵朕,
[00:09:27.000 --> 00:09:31.000]  譏笑他們,那個甚至他們描述得很有意思。
[00:09:31.000 --> 00:09:34.000]  西西加王就派大臣跟他說,
[00:09:34.000 --> 00:09:38.000]  你不要講希伯來話,免得我們人們會害怕。
[00:09:38.000 --> 00:09:41.000]  結果這個大將軍就偏偏要用希伯來話,
[00:09:41.000 --> 00:09:45.000]  用他們聽得懂的話就開始大口的罵我們,
[00:09:45.000 --> 00:09:47.000]  而且罵他們說什麼?
[00:09:47.000 --> 00:09:50.000]  說我們這裡有兩千匹馬匹呀,
[00:09:50.000 --> 00:09:54.000]  看看你們有沒有人騎我們少女兩千匹馬匹吧。
[00:09:54.000 --> 00:09:57.000]  亞述王說你的耶穌基督不會救你,
[00:09:57.000 --> 00:10:01.000]  埃及人救過你而已,沒有神能夠救你。
[00:10:01.000 --> 00:10:03.000]  這個亞述王又要他們投降,
[00:10:03.000 --> 00:10:07.000]  把猶大的將士講得一文不值。
[00:10:07.000 --> 00:10:10.000]  西西加新郎過後,
[00:10:10.000 --> 00:10:13.000]  他就帶著一個憂傷痛苦的心,
[00:10:13.000 --> 00:10:16.000]  他就上聖殿去向神禱告,
[00:10:16.000 --> 00:10:22.000]  這個詩篇四十六篇,就是聖殿裡面工作的聖職人員,
[00:10:22.000 --> 00:10:26.000]  按照當時西西加王的禱告,
[00:10:26.000 --> 00:10:32.000]  記錄下來所寫的一篇西西加王禱告的詩篇。
[00:10:32.000 --> 00:10:35.000]  這個詩篇主要分成三段,
[00:10:35.000 --> 00:10:38.000]  它每一個段落的結尾都是希臘,
[00:10:38.000 --> 00:10:43.000]  希臘的意思是說尾巴要翹起來,
[00:10:43.000 --> 00:10:46.000]  所以它上面有一個句子是講說,
[00:10:46.000 --> 00:10:48.000]  這個要用可拉的後裔寫的,
[00:10:48.000 --> 00:10:51.000]  要交給詩班的班長,
[00:10:51.000 --> 00:10:54.000]  而且要用女生來唱,這樣好聽的。
[00:10:54.000 --> 00:10:57.000]  那麼希臘意思就是說音質要翹上去,
[00:10:57.000 --> 00:11:04.000]  比如說上主使我巴掌,
[00:11:04.000 --> 00:11:06.000]  拉上去等等。
[00:11:06.000 --> 00:11:10.000]  他一上來就說上帝是我們的避難,
[00:11:10.000 --> 00:11:12.000]  是我們的力量,
[00:11:12.000 --> 00:11:15.000]  是我們在患難中隨時的幫助。
[00:11:15.000 --> 00:11:17.000]  它分成三段,
[00:11:17.000 --> 00:11:18.000]  第一段到一到三節,
[00:11:18.000 --> 00:11:19.000]  第二段四到七節,
[00:11:19.000 --> 00:11:22.000]  第三段的八到十一節。
[00:11:22.000 --> 00:11:26.000]  一上來就說神是我們的避難所,
[00:11:26.000 --> 00:11:27.000]  你知道嗎?
[00:11:27.000 --> 00:11:29.000]  避難所的意思是什麼?
[00:11:29.000 --> 00:11:31.000]  就是你有災難的時候,
[00:11:31.000 --> 00:11:33.000]  神會保護你,
[00:11:33.000 --> 00:11:34.000]  你可以躲進去,
[00:11:34.000 --> 00:11:36.000]  教一下聖經上面說,
[00:11:36.000 --> 00:11:38.000]  祂是母雞,
[00:11:38.000 --> 00:11:42.000]  你像小雞一樣躲到祂的翅膀下去,
[00:11:42.000 --> 00:11:44.000]  祂是你的力量,
[00:11:44.000 --> 00:11:45.000]  祂給你力量。
[00:11:45.000 --> 00:11:48.000]  所以有的時候如果說我們心裡面難過,
[00:11:48.000 --> 00:11:49.000]  我們沒有力量,
[00:11:49.000 --> 00:11:51.000]  許多事情沒有辦法克服的時候,
[00:11:51.000 --> 00:11:52.000]  你來到祂的面前,
[00:11:52.000 --> 00:11:53.000]  你說神啊,
[00:11:53.000 --> 00:11:54.000]  祢是我的避難所,
[00:11:54.000 --> 00:11:55.000]  是我的力量,
[00:11:55.000 --> 00:11:56.000]  不但如此,
[00:11:56.000 --> 00:12:00.000]  是我在患難中隨時的幫助。
[00:12:00.000 --> 00:12:02.000]  哇,真棒!
[00:12:02.000 --> 00:12:03.000]  你有患難的時候,
[00:12:03.000 --> 00:12:06.000]  有能夠得到幫助嗎?
[00:12:06.000 --> 00:12:08.000]  彼得有一次就是這樣,
[00:12:08.000 --> 00:12:11.000]  彼得他有一次要學耶穌走在水上面,
[00:12:11.000 --> 00:12:13.000]  耶穌說你走過來,
[00:12:13.000 --> 00:12:16.000]  彼得就看著耶穌就走在水上面,
[00:12:16.000 --> 00:12:17.000]  他要到的時候,
[00:12:17.000 --> 00:12:19.000]  他往底下一看,
[00:12:19.000 --> 00:12:20.000]  一看就啪了,
[00:12:20.000 --> 00:12:22.000]  砰砰一下就掉到水裡去了,
[00:12:22.000 --> 00:12:23.000]  他就大喊一聲,
[00:12:23.000 --> 00:12:25.000]  耶穌救我,
[00:12:25.000 --> 00:12:26.000]  耶穌就說,
[00:12:26.000 --> 00:12:30.000]  我患難中隨時的幫助,
[00:12:30.000 --> 00:12:31.000]  是不是?
[00:12:31.000 --> 00:12:34.000]  當我們眼睛看著耶穌的時候,
[00:12:34.000 --> 00:12:38.000]  我們相信耶穌是我們的幫助,
[00:12:38.000 --> 00:12:41.000]  但是當我們看這個環境的時候,
[00:12:41.000 --> 00:12:44.000]  看腳下面這個大海翻騰的時候,
[00:12:44.000 --> 00:12:46.000]  看這個波浪興起的時候,
[00:12:46.000 --> 00:12:48.000]  看這個風在吹的時候,
[00:12:48.000 --> 00:12:50.000]  我們就啵嚨一聲就掉下去了,
[00:12:50.000 --> 00:12:53.000]  所以我們的情況不如意的時候,
[00:12:53.000 --> 00:12:55.000]  我們的環境不理想的時候,
[00:12:55.000 --> 00:12:57.000]  一定要去看,
[00:12:57.000 --> 00:12:59.000]  一定要看我們身體的病況,
[00:12:59.000 --> 00:13:01.000]  我常常會這樣,
[00:13:01.000 --> 00:13:03.000]  有的時候我上個禮拜喉嚨都啞了,
[00:13:03.000 --> 00:13:05.000]  但是當我看著神,
[00:13:05.000 --> 00:13:07.000]  我來敬拜讚美祂的時候,
[00:13:07.000 --> 00:13:09.000]  我的喉嚨就好了,
[00:13:09.000 --> 00:13:11.000]  所以我們憑著信心,
[00:13:11.000 --> 00:13:12.000]  碰觸耶穌基督,
[00:13:12.000 --> 00:13:15.000]  我們需要神是幫助我們的神,
[00:13:15.000 --> 00:13:16.000]  是我們的力量,
[00:13:16.000 --> 00:13:19.000]  是我們在患難中隨時的幫助,
[00:13:19.000 --> 00:13:23.000]  一時我們或許有一些困難,
[00:13:23.000 --> 00:13:26.000]  一時我們或許會有一些病痛,
[00:13:26.000 --> 00:13:29.000]  當然是在我們的生命中一些年,
[00:13:29.000 --> 00:13:30.000]  一些波浪,
[00:13:30.000 --> 00:13:33.000]  但是神最終要帶領我們的,
[00:13:33.000 --> 00:13:36.000]  而且他聖經說神會發生,
[00:13:36.000 --> 00:13:39.000]  祂要責備,祂要審判的,
[00:13:39.000 --> 00:13:42.000]  第五節他說,
[00:13:42.000 --> 00:13:43.000]  外邦喧擾,
[00:13:43.000 --> 00:13:44.000]  列國動搖,
[00:13:44.000 --> 00:13:48.000]  神發生地變龍化,
[00:13:48.000 --> 00:13:51.000]  這個神這麼厲害,
[00:13:51.000 --> 00:13:53.000]  就算說情況不好,
[00:13:53.000 --> 00:13:55.000]  但是就算說受人欺壓,
[00:13:55.000 --> 00:13:56.000]  就算說病魔侵犯,
[00:13:56.000 --> 00:14:00.000]  就算說許許多多的喧鬧吵鬧,
[00:14:00.000 --> 00:14:03.000]  但是我們憑著信心,
[00:14:03.000 --> 00:14:05.000]  我們來向神,
[00:14:05.000 --> 00:14:08.000]  祂要為我們發生地變龍化,
[00:14:08.000 --> 00:14:09.000]  祂要責備,
[00:14:09.000 --> 00:14:10.000]  祂要審判,
[00:14:10.000 --> 00:14:13.000]  而且祂是與我們同在,
[00:14:13.000 --> 00:14:14.000]  第七節他說,
[00:14:14.000 --> 00:14:16.000]  萬君子耶和華與我們同在,
[00:14:16.000 --> 00:14:19.000]  雅各的神是我們的避難所,
[00:14:19.000 --> 00:14:22.000]  而且祂是大有作為的,
[00:14:22.000 --> 00:14:24.000]  第九節他說,
[00:14:24.000 --> 00:14:26.000]  來看耶和華的作為,
[00:14:26.000 --> 00:14:28.000]  看祂怎樣使地光亮,
[00:14:28.000 --> 00:14:30.000]  祂止息並高,
[00:14:30.000 --> 00:14:31.000]  直到地極,
[00:14:31.000 --> 00:14:32.000]  祂折弓斷槍,
[00:14:32.000 --> 00:14:35.000]  把戰車焚燒在火中,
[00:14:35.000 --> 00:14:36.000]  Hallelujah!
[00:14:36.000 --> 00:14:38.000]  所以我們這時候也要憑著信心,
[00:14:38.000 --> 00:14:40.000]  我們要來宣告,
[00:14:40.000 --> 00:14:42.000]  神是有大作為的,
[00:14:42.000 --> 00:14:48.000]  祂要來擊潰所有伊斯蘭國的ISIS,
[00:14:48.000 --> 00:14:50.000]  他們的殘暴,
[00:14:50.000 --> 00:14:51.000]  他們的國,
[00:14:51.000 --> 00:14:52.000]  他們的巨魔,
[00:14:52.000 --> 00:14:55.000]  神要來折弓斷槍,
[00:14:55.000 --> 00:14:57.000]  神要來斷氣他們,
[00:14:57.000 --> 00:14:58.000]  我們憑著信心,
[00:14:58.000 --> 00:14:59.000]  我們來宣告,
[00:14:59.000 --> 00:15:01.000]  因為撒旦魔鬼的作為,
[00:15:01.000 --> 00:15:04.000]  就是到處製造紛亂,
[00:15:04.000 --> 00:15:08.000]  搞一些把教會裡面弄得烏煙瘴氣,
[00:15:08.000 --> 00:15:10.000]  把世界弄得亂七八糟,
[00:15:10.000 --> 00:15:14.000]  在我們的心裡面也是許許多多的紛爭,
[00:15:14.000 --> 00:15:15.000]  但是神,
[00:15:15.000 --> 00:15:17.000]  祂要來止息這些,
[00:15:17.000 --> 00:15:19.000]  祂是有作為的,
[00:15:19.000 --> 00:15:23.000]  所以當辛辛家王禱告完的時候,
[00:15:23.000 --> 00:15:26.000]  第二天忽然間戰事平息了,
[00:15:26.000 --> 00:15:28.000]  出去一看,
[00:15:28.000 --> 00:15:30.000]  這個亞蘇王的營裡面,
[00:15:30.000 --> 00:15:34.000]  一個晚上十八萬多人被殺,
[00:15:34.000 --> 00:15:36.000]  剩的人全部逃光,
[00:15:36.000 --> 00:15:37.000]  怎麼殺不知道,
[00:15:37.000 --> 00:15:39.000]  神就是出手的時候,
[00:15:39.000 --> 00:15:41.000]  人就被殺掉了,
[00:15:41.000 --> 00:15:43.000]  敵人就被殺掉了,
[00:15:43.000 --> 00:15:46.000]  所以這是神在我們身上的作為,
[00:15:46.000 --> 00:15:48.000]  我們回到剛才那一句,
[00:15:48.000 --> 00:15:51.000]  祂要為我們來行大事,
[00:15:51.000 --> 00:15:54.000]  神保障馬丁路德,
[00:15:54.000 --> 00:15:57.000]  神也帶領了辛辛家王,
[00:15:57.000 --> 00:15:59.000]  是辛辛家王的金箍棒,
[00:15:59.000 --> 00:16:00.000]  來我們一起來看,
[00:16:00.000 --> 00:16:02.000]  神是我們避難所,
[00:16:18.000 --> 00:16:22.000]  神是我們待萬難所,
[00:16:22.000 --> 00:16:28.000]  誰是敵方?
[00:16:28.000 --> 00:16:39.000]  誰讓你們要休息,
[00:16:39.000 --> 00:16:45.000]  要知道誰是你們的神,
[00:16:45.000 --> 00:16:52.000]  大地在懷抱著天之寵,
[00:16:52.000 --> 00:16:58.000]  在天之上也被尊崇,
[00:16:58.000 --> 00:17:00.000]  好的,是的,
[00:17:00.000 --> 00:17:03.000]  所以神也是我們逃亡,
[00:17:03.000 --> 00:17:06.000]  神也是我們避難所,
[00:17:06.000 --> 00:17:10.000]  神也是我們堅固高樑,
[00:17:10.000 --> 00:17:13.000]  剛才說這個時間分成三段,
[00:17:13.000 --> 00:17:16.000]  其實第一段是一到三信,
[00:17:16.000 --> 00:17:17.000]  這是第一段,
[00:17:17.000 --> 00:17:20.000]  祂最主要講的是大海,
[00:17:20.000 --> 00:17:24.000]  祂說大海般的平原,
[00:17:24.000 --> 00:17:26.000]  那麼大海紛紛,
[00:17:26.000 --> 00:17:29.000]  就是說很多的浪漫,
[00:17:29.000 --> 00:17:31.000]  很多的困苦,
[00:17:31.000 --> 00:17:33.000]  很多的患難,
[00:17:33.000 --> 00:17:34.000]  祂是這個樣子,
[00:17:34.000 --> 00:17:35.000]  是不是,
[00:17:35.000 --> 00:17:38.000]  那麼地會改變,
[00:17:38.000 --> 00:17:39.000]  山會動,
[00:17:39.000 --> 00:17:43.000]  海會動,
[00:17:43.000 --> 00:17:46.000]  但是山都離水而彩,
[00:17:46.000 --> 00:17:48.000]  但是你不要怕,
[00:17:48.000 --> 00:17:53.000]  希臘就是這一段落就結束了,
[00:17:53.000 --> 00:17:57.000]  所以這第一個段落是講的是自然災害,
[00:17:57.000 --> 00:18:00.000]  我們的環境,
[00:18:00.000 --> 00:18:04.000]  我們的自然災害常常會加害到我們身上,
[00:18:04.000 --> 00:18:06.000]  出了車禍,
[00:18:06.000 --> 00:18:08.000]  錢掉了,
[00:18:08.000 --> 00:18:10.000]  或者是樹老下來了,
[00:18:10.000 --> 00:18:12.000]  或者是生病了,
[00:18:12.000 --> 00:18:14.000]  或者是山崩地裂了,
[00:18:14.000 --> 00:18:16.000]  或者是什麼,
[00:18:16.000 --> 00:18:20.000]  自然災害亂的在我們身體周圍發生,
[00:18:20.000 --> 00:18:21.000]  生病了,
[00:18:21.000 --> 00:18:23.000]  但是神說你們不要害怕,
[00:18:23.000 --> 00:18:26.000]  因為祂是我們的避難所,
[00:18:26.000 --> 00:18:27.000]  是我們的力量,
[00:18:27.000 --> 00:18:29.000]  這句話的意思是說,
[00:18:29.000 --> 00:18:32.000]  假如今天山崩地裂了,
[00:18:32.000 --> 00:18:35.000]  你就躲在神裡面去,
[00:18:35.000 --> 00:18:39.000]  有的時候你會想說怎麼躲在神裡面去,
[00:18:39.000 --> 00:18:42.000]  最明顯的就是來到神的面前,
[00:18:42.000 --> 00:18:44.000]  來向祂報告,
[00:18:44.000 --> 00:18:46.000]  來到神的面前,
[00:18:46.000 --> 00:18:48.000]  安息在祂的面前,
[00:18:48.000 --> 00:18:51.000]  不要被環境牽著走,
[00:18:51.000 --> 00:18:53.000]  不要因為外面亂哄哄的,
[00:18:53.000 --> 00:18:55.000]  心裡面就亂哄哄的,
[00:18:55.000 --> 00:18:58.000]  不要因為身體有了病痛就好像沒有了病,
[00:18:58.000 --> 00:19:00.000]  好像神死了一樣,
[00:19:00.000 --> 00:19:02.000]  祂是我們的力量,
[00:19:02.000 --> 00:19:05.000]  是我們隨時的幫助,是我們的道德,
[00:19:05.000 --> 00:19:07.000]  所以第一個會震動,
[00:19:07.000 --> 00:19:09.000]  但是你不要害怕,
[00:19:09.000 --> 00:19:11.000]  第二段,
[00:19:11.000 --> 00:19:13.000]  第四節到第六節,
[00:19:13.000 --> 00:19:17.000]  這下它的場地變成了一個城市,
[00:19:17.000 --> 00:19:20.000]  有一道河,
[00:19:20.000 --> 00:19:25.000]  這河的分是神和城的關係,
[00:19:25.000 --> 00:19:28.000]  這城就是至高者居住的聖所,
[00:19:28.000 --> 00:19:33.000]  神在城中,天亮神跑出城,
[00:19:33.000 --> 00:19:35.000]  城是什麼?
[00:19:35.000 --> 00:19:37.000]  城表示說是我們人的建造,
[00:19:37.000 --> 00:19:39.000]  是我們的作物,
[00:19:39.000 --> 00:19:40.000]  我們的房產,
[00:19:40.000 --> 00:19:42.000]  我們的所有,
[00:19:42.000 --> 00:19:44.000]  我們做一個好人,
[00:19:44.000 --> 00:19:45.000]  我們讀書,
[00:19:45.000 --> 00:19:47.000]  我們學職業,
[00:19:47.000 --> 00:19:50.000]  我們努力的向上走,
[00:19:50.000 --> 00:19:52.000]  是要建造我們的產業,
[00:19:52.000 --> 00:19:54.000]  build up我們的city,
[00:19:54.000 --> 00:19:58.000]  大房子,大車子,
[00:19:58.000 --> 00:20:01.000]  這都是我們的城,
[00:20:01.000 --> 00:20:02.000]  神在其中,
[00:20:02.000 --> 00:20:04.000]  城不動,
[00:20:04.000 --> 00:20:06.000]  如果你這一切,
[00:20:06.000 --> 00:20:08.000]  你所建造的,
[00:20:08.000 --> 00:20:12.000]  不是建造在基督的盤石上面,
[00:20:12.000 --> 00:20:15.000]  你是建造在你自己的榮華富貴上面,
[00:20:15.000 --> 00:20:18.000]  你是建造在自己的喜好上面,
[00:20:18.000 --> 00:20:24.000]  你是建造在自己滿足自己的基業功德上面的話,
[00:20:24.000 --> 00:20:26.000]  城必動,
[00:20:26.000 --> 00:20:28.000]  除非有神在其中,
[00:20:28.000 --> 00:20:30.000]  猶太人最清楚,
[00:20:30.000 --> 00:20:32.000]  他們建造了聖殿,
[00:20:32.000 --> 00:20:34.000]  所羅門建造了聖殿的時候,
[00:20:34.000 --> 00:20:36.000]  哇,那個多宏偉,
[00:20:36.000 --> 00:20:38.000]  那麼他們想說,
[00:20:38.000 --> 00:20:40.000]  神在,
[00:20:40.000 --> 00:20:41.000]  城在,
[00:20:41.000 --> 00:20:43.000]  聖殿在,
[00:20:43.000 --> 00:20:45.000]  可是後來聖殿怎麼會毀掉了呢?
[00:20:45.000 --> 00:20:48.000]  聖殿怎麼會被敵人搶去了呢?
[00:20:48.000 --> 00:20:51.000]  或者是把它毀掉了呢?
[00:20:51.000 --> 00:20:54.000]  原來在以西節書上面還有寫,
[00:20:54.000 --> 00:20:55.000]  他說,
[00:20:55.000 --> 00:20:57.000]  神的靈啊,
[00:20:57.000 --> 00:20:59.000]  從至聖所裡面,
[00:20:59.000 --> 00:21:01.000]  從院內出來,
[00:21:01.000 --> 00:21:03.000]  然後在聖所裡面轉啊轉,
[00:21:03.000 --> 00:21:06.000]  然後又出了聖殿,
[00:21:06.000 --> 00:21:11.000]  又在聖城耶路撒冷轉啊轉,
[00:21:11.000 --> 00:21:16.000]  最後,嗚,神走了,神已經離開了,
[00:21:16.000 --> 00:21:18.000]  所以神不在了,
[00:21:18.000 --> 00:21:19.000]  城就不在了,
[00:21:19.000 --> 00:21:24.000]  就沒有任何東西不會不動了,
[00:21:24.000 --> 00:21:26.000]  所以我們也是一樣,
[00:21:26.000 --> 00:21:28.000]  後來耶穌基督來的時候,
[00:21:28.000 --> 00:21:31.000]  又再下來了,改寫戰事,
[00:21:31.000 --> 00:21:33.000]  我們在職場上大家都知道,
[00:21:33.000 --> 00:21:35.000]  大家勾心鬥角,
[00:21:35.000 --> 00:21:41.000]  有的人講說,
[00:21:41.000 --> 00:21:42.000]  最想往上爬,
[00:21:42.000 --> 00:21:43.000]  職位要比人高,
[00:21:43.000 --> 00:21:45.000]  錢要比人高,
[00:21:45.000 --> 00:21:47.000]  很多人是踩在別人的背上,
[00:21:47.000 --> 00:21:50.000]  踩在別人的頭上往上爬,
[00:21:50.000 --> 00:21:51.000]  但是,
