
[00:00:00.000 --> 00:00:01.000]  我們一場祈禱
[00:01:57.000 --> 00:01:58.000]  對比其他醫生
[00:01:58.000 --> 00:02:01.000]  我為教會有這樣的一位醫生
[00:02:01.000 --> 00:02:03.000]  非常感恩
[00:02:03.000 --> 00:02:06.000]  他是新約兩卷書的作者
[00:02:06.000 --> 00:02:09.000]  是《路加福音》和《使徒行傳》的作者
[00:02:09.000 --> 00:02:11.000]  他也是
[00:02:11.000 --> 00:02:14.000]  《使徒保羅》重要的宣教夥伴
[00:02:14.000 --> 00:02:15.000]  也有可能是
[00:02:15.000 --> 00:02:18.000]  《使徒保羅》人生最後階段裡面
[00:02:18.000 --> 00:02:20.000]  一個非常重要的人物
[00:02:20.000 --> 00:02:23.000]  單單就他兩個而言
[00:02:23.000 --> 00:02:26.000]  新約有一半以上都是出自他們的手筆
[00:02:26.000 --> 00:02:30.000]  這個醫生投資了他的人生
[00:02:30.000 --> 00:02:33.000]  在一個更加榮耀的目的上面
[00:02:33.000 --> 00:02:36.000]  遠遠超越了只是醫治人的身體
[00:02:36.000 --> 00:02:40.000]  和賺取高的薪酬
[00:02:40.000 --> 00:02:43.000]  這個人是醫生路加
[00:02:43.000 --> 00:02:48.000]  醫生路加寫了兩本極其重要的書卷
[00:02:48.000 --> 00:02:51.000]  獻給當時期的一個大人物
[00:02:51.000 --> 00:02:53.000]  叫做提亞菲羅
[00:02:53.000 --> 00:02:58.000]  兩本書一本是上集一本是下集
[00:02:58.000 --> 00:03:00.000]  所以醫生路加一開始
[00:03:00.000 --> 00:03:02.000]  在《使徒行傳》的時候
[00:03:02.000 --> 00:03:04.000]  就已經告訴他的讀者知道
[00:03:04.000 --> 00:03:07.000]  我已經寫了前書
[00:03:07.000 --> 00:03:10.000]  提亞菲羅我已經寫了前書
[00:03:10.000 --> 00:03:15.000]  論到耶穌開頭一切所行的教訓
[00:03:15.000 --> 00:03:18.000]  如果你細心閱讀《使徒行傳》
[00:03:18.000 --> 00:03:20.000]  應該有一種熟悉的感覺
[00:03:20.000 --> 00:03:22.000]  早期教會一言一行
[00:03:22.000 --> 00:03:25.000]  令到你回想起福音書裡面
[00:03:25.000 --> 00:03:27.000]  有關救主耶穌基督的事
[00:03:27.000 --> 00:03:29.000]  彷彿耶穌從來都沒有離開過
[00:03:29.000 --> 00:03:30.000]  這一班的門徒
[00:03:30.000 --> 00:03:33.000]  換言之路加和他的讀者說
[00:03:33.000 --> 00:03:35.000]  這一切的開頭
[00:03:35.000 --> 00:03:37.000]  從耶穌基督出生
[00:03:37.000 --> 00:03:38.000]  侍奉
[00:03:38.000 --> 00:03:40.000]  釘十字架
[00:03:40.000 --> 00:03:41.000]  復活到升天
[00:03:41.000 --> 00:03:43.000]  這一切一切的開頭
[00:03:43.000 --> 00:03:46.000]  只不過是一個的開始
[00:03:46.000 --> 00:03:48.000]  而現在他要繼續
[00:03:48.000 --> 00:03:53.000]  敘述耶穌所行所教導
[00:03:53.000 --> 00:03:57.000]  因此我們可以說
[00:03:57.000 --> 00:04:00.000]  《使徒行傳》是路加福音的延續
[00:04:00.000 --> 00:04:02.000]  但是我們要問一個問題
[00:04:02.000 --> 00:04:04.000]  是由哪一個來延續
[00:04:04.000 --> 00:04:06.000]  我的答案是
[00:04:06.000 --> 00:04:07.000]  耶穌
[00:04:07.000 --> 00:04:09.000]  我認為我們的主義
[00:04:09.000 --> 00:04:11.000]  一個更加榮耀的姿態
[00:04:11.000 --> 00:04:15.000]  繼續在祂地上的侍功
[00:04:15.000 --> 00:04:19.000]  英文X
[00:04:19.000 --> 00:04:21.000]  是這本書的名字
[00:04:21.000 --> 00:04:24.000]  中文其實可以直接譯為《行傳》
[00:04:24.000 --> 00:04:27.000]  但是用中文來理解
[00:04:27.000 --> 00:04:29.000]  單單理解這個字有些困難
[00:04:29.000 --> 00:04:31.000]  因為它前面必須有一個主語
[00:04:31.000 --> 00:04:33.000]  去告訴祂是甚麼的行傳
[00:04:33.000 --> 00:04:36.000]  譬如好像中文的西遊記
[00:04:36.000 --> 00:04:38.000]  或者水滸傳一樣
[00:04:38.000 --> 00:04:41.000]  甚麼記 甚麼傳
[00:04:41.000 --> 00:04:43.000]  如果只說記和傳
[00:04:43.000 --> 00:04:45.000]  是沒有意義的
[00:04:45.000 --> 00:04:47.000]  所以
[00:04:47.000 --> 00:04:53.000]  如果我們單以中文來講
[00:04:53.000 --> 00:04:55.000]  這個字是有些困難
[00:04:55.000 --> 00:04:57.000]  前面必須要有一個主語
[00:04:57.000 --> 00:04:59.000]  哪個的行傳
[00:04:59.000 --> 00:05:01.000]  這個行傳記載了甚麼
[00:05:01.000 --> 00:05:02.000]  沒有意義
[00:05:02.000 --> 00:05:03.000]  按照《使徒行傳》
[00:05:03.000 --> 00:05:05.000]  整個的敘事文體來講
[00:05:05.000 --> 00:05:06.000]  這本書是在說
[00:05:06.000 --> 00:05:08.000]  使徒們的工作
[00:05:08.000 --> 00:05:11.000]  記載了大量使徒們所做的事
[00:05:11.000 --> 00:05:13.000]  但是以下容許我做一個
[00:05:13.000 --> 00:05:17.000]  大膽的猜測
[00:05:17.000 --> 00:05:20.000]  行傳X這個字
[00:05:20.000 --> 00:05:23.000]  其實可以說是從來都沒有記載過
[00:05:23.000 --> 00:05:26.000]  寫在聖經裡面
[00:05:26.000 --> 00:05:29.000]  大家所認知的使徒行傳
[00:05:29.000 --> 00:05:31.000]  你手上的使徒行傳
[00:05:31.000 --> 00:05:33.000]  開始的時候是一本沒有名字的書
[00:05:33.000 --> 00:05:36.000]  連X這個字 行傳這個字
[00:05:36.000 --> 00:05:37.000]  都是人加上去的
[00:05:37.000 --> 00:05:39.000]  因此作為一個識經者
[00:05:39.000 --> 00:05:40.000]  負責任的就是
[00:05:40.000 --> 00:05:41.000]  你需要去解釋它
[00:05:41.000 --> 00:05:42.000]  我們需要為這本書
[00:05:42.000 --> 00:05:46.000]  訂立一個貼切的命名
[00:05:46.000 --> 00:05:48.000]  我認為
[00:05:48.000 --> 00:05:49.000]  除了使徒行傳之外
[00:05:49.000 --> 00:05:52.000]  我們更加將這個行傳貼切的名字
[00:05:52.000 --> 00:05:55.000]  是耶穌行傳
[00:05:55.000 --> 00:05:57.000]  因為在使徒行傳裡面
[00:05:57.000 --> 00:05:59.000]  我們看到大量耶穌基督
[00:05:59.000 --> 00:06:01.000]  透過聖靈
[00:06:01.000 --> 00:06:03.000]  透過他的身體 即是教會
[00:06:03.000 --> 00:06:08.000]  繼續在地上的工作
[00:06:08.000 --> 00:06:09.000]  有很多的牧師和學者
[00:06:09.000 --> 00:06:12.000]  都願意採取這種的詮釋
[00:06:12.000 --> 00:06:15.000]  這也是我解釋使徒行傳的取態
[00:06:15.000 --> 00:06:18.000]  這也是彼得的取態
[00:06:18.000 --> 00:06:20.000]  當他解釋第三章
[00:06:20.000 --> 00:06:21.000]  他所行的神蹟的時候
[00:06:21.000 --> 00:06:24.000]  他沒有將功勞歸給使徒
[00:06:24.000 --> 00:06:26.000]  即是他自己
[00:06:26.000 --> 00:06:29.000]  他沒有說這是使徒彼得行傳
[00:06:29.000 --> 00:06:32.000]  他指著另外一個人的行傳
[00:06:32.000 --> 00:06:37.000]  我們因信這個人的名
[00:06:37.000 --> 00:06:38.000]  他的名
[00:06:38.000 --> 00:06:39.000]  叫你們所看見的
[00:06:39.000 --> 00:06:42.000]  這個渠體的人見狀了
[00:06:42.000 --> 00:06:44.000]  正是他所賜的信心
[00:06:44.000 --> 00:06:46.000]  叫這個渠子
[00:06:46.000 --> 00:06:48.000]  在你們面前傳言的
[00:06:48.000 --> 00:06:49.000]  好了
[00:06:49.000 --> 00:06:52.000]  彼得說不是我
[00:06:52.000 --> 00:06:57.000]  彼得說不是我
[00:06:57.000 --> 00:07:00.000]  不是你 那是誰呢
[00:07:00.000 --> 00:07:01.000]  如果你記得上次
[00:07:01.000 --> 00:07:02.000]  我們講到一個
[00:07:02.000 --> 00:07:04.000]  生來渠腿的人
[00:07:04.000 --> 00:07:06.000]  在聖殿行黑
[00:07:06.000 --> 00:07:07.000]  彼得行了一個神蹟
[00:07:07.000 --> 00:07:08.000]  醫治了這個人
[00:07:08.000 --> 00:07:11.000]  並講出了一個有名的金句
[00:07:11.000 --> 00:07:14.000]  彼得說金和銀我都沒有
[00:07:14.000 --> 00:07:16.000]  我只把我所有的給你
[00:07:16.000 --> 00:07:18.000]  我奉拿撒勒人
[00:07:18.000 --> 00:07:19.000]  耶穌基督的名
[00:07:19.000 --> 00:07:22.000]  叫你起來行走
[00:07:22.000 --> 00:07:25.000]  初期教會一窮二白
[00:07:25.000 --> 00:07:27.000]  不過他們可以叫一個
[00:07:27.000 --> 00:07:29.000]  天生渠腿的人起來行走
[00:07:29.000 --> 00:07:31.000]  因為他們有教會最寶貴
[00:07:31.000 --> 00:07:33.000]  最重要的獨一的根基
[00:07:33.000 --> 00:07:38.000]  就是拿撒勒人耶穌的名
[00:07:38.000 --> 00:07:39.000]  因此我們現在要理解
[00:07:39.000 --> 00:07:41.000]  拿撒勒人耶穌基督的身份
[00:07:41.000 --> 00:07:43.000]  是非常重要的
[00:07:43.000 --> 00:07:46.000]  如果單單去看《使徒行傳》
[00:07:46.000 --> 00:07:47.000]  這一段的經文
[00:07:47.000 --> 00:07:50.000]  單單看經文裡面
[00:07:50.000 --> 00:07:51.000]  你可能會得出一個結論
[00:07:51.000 --> 00:07:52.000]  就是耶穌和他的門徒
[00:07:52.000 --> 00:07:57.000]  只是一群江湖術士
[00:07:57.000 --> 00:08:00.000]  表演神蹟魔術
[00:08:00.000 --> 00:08:01.000]  因此我們需要有更多
[00:08:01.000 --> 00:08:03.000]  有關於拿撒勒人耶穌的資料
[00:08:03.000 --> 00:08:05.000]  醫生盧伽連寫兩本書的用意
[00:08:05.000 --> 00:08:07.000]  亦都在於此
[00:08:07.000 --> 00:08:08.000]  《使徒行傳》上集
[00:08:08.000 --> 00:08:09.000]  盧伽福音
[00:08:09.000 --> 00:08:11.000]  我們可以在其中看到一件
[00:08:11.000 --> 00:08:13.000]  極端相似的事件
[00:08:13.000 --> 00:08:16.000]  發生在第五章
[00:08:16.000 --> 00:08:17.000]  耶穌醫治了一個
[00:08:17.000 --> 00:08:21.000]  被抬來的癱子
[00:08:21.000 --> 00:08:23.000]  有人用床
[00:08:23.000 --> 00:08:24.000]  盧伽福音五章十八字
[00:08:24.000 --> 00:08:26.000]  有人用床抬著一個癱子
[00:08:26.000 --> 00:08:27.000]  想送進去
[00:08:27.000 --> 00:08:29.000]  放在耶穌根前
[00:08:29.000 --> 00:08:31.000]  因為人多
[00:08:31.000 --> 00:08:32.000]  沒有辦法進去
[00:08:32.000 --> 00:08:34.000]  就上了房頂
[00:08:34.000 --> 00:08:37.000]  從瓦間把癱子和床往下
[00:08:37.000 --> 00:08:38.000]  當中取下去
[00:08:38.000 --> 00:08:41.000]  正在耶穌根前
[00:08:41.000 --> 00:08:42.000]  他看見他們的信心
[00:08:42.000 --> 00:08:44.000]  就說朋友與民族人
[00:08:44.000 --> 00:08:50.000]  你的罪赦了
[00:08:50.000 --> 00:08:56.000]  耶穌對癱子說你的罪赦了
[00:08:56.000 --> 00:08:57.000]  耶穌在宣告
[00:08:57.000 --> 00:08:59.000]  祂有赦罪的權柄
[00:08:59.000 --> 00:09:01.000]  在這裡我補充多一點
[00:09:01.000 --> 00:09:03.000]  舊約的資料背景給大家
[00:09:03.000 --> 00:09:04.000]  在舊約裏面
[00:09:04.000 --> 00:09:06.000]  一些猶太口傳律法
[00:09:06.000 --> 00:09:07.000]  和經文
[00:09:07.000 --> 00:09:08.000]  以及舊約聖經裏面
[00:09:08.000 --> 00:09:10.000]  顯示了一些身體殘疾的
[00:09:10.000 --> 00:09:12.000]  癱子、癔子、核子
[00:09:12.000 --> 00:09:15.000]  染大麻瘋的人
[00:09:15.000 --> 00:09:18.000]  是會被猶太社會視為不潔
[00:09:18.000 --> 00:09:19.000]  而這些不潔的人
[00:09:19.000 --> 00:09:21.000]  聖經學家相信他們
[00:09:21.000 --> 00:09:23.000]  如果他們不拿著拐杖
[00:09:23.000 --> 00:09:25.000]  不拿著他們的箭的話
[00:09:25.000 --> 00:09:29.000]  其實他們可以進入外院
[00:09:29.000 --> 00:09:31.000]  不過不可以進入內院
[00:09:31.000 --> 00:09:33.000]  以及自聖所
[00:09:33.000 --> 00:09:36.000]  聖所去敬拜
[00:09:36.000 --> 00:09:37.000]  在這裡我們知道
[00:09:37.000 --> 00:09:40.000]  既然罪和身體的殘障
[00:09:40.000 --> 00:09:42.000]  在當時的社會上
[00:09:42.000 --> 00:09:43.000]  是連上了關係
[00:09:43.000 --> 00:09:45.000]  你是身體殘障
[00:09:45.000 --> 00:09:47.000]  代表你是一個有罪的人
[00:09:47.000 --> 00:09:49.000]  是一個不潔的人
[00:09:49.000 --> 00:09:52.000]  而耶穌醫治這個癱子
[00:09:52.000 --> 00:09:54.000]  就說明了
[00:09:54.000 --> 00:09:56.000]  祂是一個赦罪的權柄
[00:09:56.000 --> 00:10:00.000]  這個人不再不潔
[00:10:00.000 --> 00:10:02.000]  《使徒行傳》和《路加福音》
[00:10:02.000 --> 00:10:05.000]  在這個醫治癱子的事件上
[00:10:05.000 --> 00:10:07.000]  完美重疊告訴我們
[00:10:07.000 --> 00:10:10.000]  癱子不單單醫好了祂的病
[00:10:10.000 --> 00:10:13.000]  而是得到了一個更美的恩典
[00:10:13.000 --> 00:10:15.000]  得到了一個
[00:10:15.000 --> 00:10:18.000]  其二偉大的恩典
[00:10:18.000 --> 00:10:23.000]  就是神兒子的赦罪
[00:10:23.000 --> 00:10:26.000]  所以我們得知
[00:10:26.000 --> 00:10:28.000]  原來神蹟
[00:10:28.000 --> 00:10:31.000]  並不只是讓你覺得驚奇
[00:10:31.000 --> 00:10:33.000]  大能的作為
[00:10:33.000 --> 00:10:34.000]  Do not ask 這麼簡單
[00:10:34.000 --> 00:10:37.000]  而更加是一種
[00:10:37.000 --> 00:10:39.000]  Semillian 是一種Sign
[00:10:39.000 --> 00:10:40.000]  是一種記號
[00:10:40.000 --> 00:10:42.000]  這些記號指向了
[00:10:42.000 --> 00:10:43.000]  耶穌基督的身份
[00:10:43.000 --> 00:10:44.000]  當你看到神蹟的時候
[00:10:44.000 --> 00:10:46.000]  你就看到記號
[00:10:46.000 --> 00:10:48.000]  這個記號指向了基督
[00:10:48.000 --> 00:10:49.000]  是哪一個
[00:10:49.000 --> 00:10:52.000]  和祂所要成就的事
[00:10:52.000 --> 00:10:55.000]  祂的身份是神的兒子
[00:10:55.000 --> 00:10:57.000]  而祂將在十價上面
[00:10:57.000 --> 00:11:03.000]  贖人的罪
[00:11:03.000 --> 00:11:04.000]  當《使徒行傳》
[00:11:04.000 --> 00:11:06.000]  當《使徒行傳》在聖殿中
[00:11:06.000 --> 00:11:09.000]  行了一個這樣的神蹟
[00:11:09.000 --> 00:11:11.000]  回到《使徒行傳》
[00:11:11.000 --> 00:11:14.000]  《經文》講到這件事
[00:11:14.000 --> 00:11:17.000]  引起了整個聖殿的關注
[00:11:17.000 --> 00:11:19.000]  有了以上的背景
[00:11:19.000 --> 00:11:20.000]  我們回到
[00:11:20.000 --> 00:11:22.000]  我們今天要講的《經文》
[00:11:22.000 --> 00:11:24.000]  《使徒行傳》第三章
[00:11:24.000 --> 00:11:29.000]  第十節
[00:11:29.000 --> 00:11:30.000]  醫生路加
[00:11:30.000 --> 00:11:32.000]  技術了彼得和約翰
[00:11:32.000 --> 00:11:34.000]  來到一個名為
[00:11:34.000 --> 00:11:38.000]  所羅門廊下的地方
[00:11:38.000 --> 00:11:40.000]  學者對這個所羅門廊的形式
[00:11:40.000 --> 00:11:45.000]  和位置沒有一個一致的共識
[00:11:45.000 --> 00:11:46.000]  不過它應該和
[00:11:46.000 --> 00:11:48.000]  舊約的所羅門聖殿無關
[00:11:48.000 --> 00:11:51.000]  應該和舊約的所羅門王無關
[00:11:51.000 --> 00:11:52.000]  因為《列王記》
[00:11:52.000 --> 00:11:54.000]  下記載了巴比倫人
[00:11:54.000 --> 00:11:56.000]  入侵耶路撒冷的時候
[00:11:56.000 --> 00:11:59.000]  幾乎將整個聖殿剷平
[00:11:59.000 --> 00:12:01.000]  聖殿也被放火燒毀
[00:12:01.000 --> 00:12:03.000]  所以《使徒行傳》這裡的
[00:12:03.000 --> 00:12:04.000]  所羅門廊應該
[00:12:04.000 --> 00:12:07.000]  只是一個普通的走廊
[00:12:07.000 --> 00:12:09.000]  但其實也不算是一個
[00:12:09.000 --> 00:12:10.000]  普通的走廊
[00:12:10.000 --> 00:12:12.000]  因為第四章記載了
[00:12:12.000 --> 00:12:14.000]  那一天信主的人
[00:12:14.000 --> 00:12:17.000]  單是男人有五千人
[00:12:17.000 --> 00:12:19.000]  還未算小孩子和老人家
[00:12:19.000 --> 00:12:21.000]  一個能夠容納這麼多人的地方
[00:12:21.000 --> 00:12:24.000]  絕對不是你想像中的走廊
[00:12:24.000 --> 00:12:25.000]  或者是
[00:12:25.000 --> 00:12:28.000]  Crossway Church外面的走廊
[00:12:28.000 --> 00:12:30.000]  對所羅門廊更加合理的理解
[00:12:30.000 --> 00:12:32.000]  應該是一個貫穿了
[00:12:32.000 --> 00:12:38.000]  內院外院的一個廣闊的地方
[00:12:38.000 --> 00:12:40.000]  路加特別提到這個地方
[00:12:40.000 --> 00:12:45.000]  似乎他在呼喚讀者的記憶
[00:12:45.000 --> 00:12:47.000]  如果你讀過福音書
[00:12:47.000 --> 00:12:48.000]  你大概會想起
[00:12:48.000 --> 00:12:49.000]  耶穌走過的路
[00:12:49.000 --> 00:12:50.000]  行過的神蹟
[00:12:50.000 --> 00:12:53.000]  現在他的門徒都要遵從
[00:12:53.000 --> 00:12:54.000]  根據約翰福音第十章
[00:12:54.000 --> 00:12:57.000]  我們的主曾經在
[00:12:57.000 --> 00:13:01.000]  所羅門廊之下承認他的身份
[00:13:01.000 --> 00:13:02.000]  他是基督
[00:13:02.000 --> 00:13:04.000]  但是那些猶太人拒絕他
[00:13:04.000 --> 00:13:06.000]  想用石頭打他
[00:13:06.000 --> 00:13:09.000]  現在彼得他同樣地要指出
[00:13:09.000 --> 00:13:11.000]  耶穌基督的身份
[00:13:11.000 --> 00:13:14.000]  彼得將要在這篇經文裏面
[00:13:14.000 --> 00:13:16.000]  引用舊約去指出
[00:13:16.000 --> 00:13:18.000]  基督是神的聖者
[00:13:18.000 --> 00:13:19.000]  是神的僕人
[00:13:19.000 --> 00:13:22.000]  是生命的創始者
[00:13:22.000 --> 00:13:29.000]  耶穌基督就是尼塞亞
[00:13:29.000 --> 00:13:31.000]  子徒行著三章十字
[00:13:31.000 --> 00:13:33.000]  當猶太人見到彼得行著一個神蹟
[00:13:33.000 --> 00:13:36.000]  他們非常驚訝
[00:13:36.000 --> 00:13:39.000]  所謂重要的事情要講三次
[00:13:39.000 --> 00:13:42.000]  單單三次經文十、十一、十二
[00:13:42.000 --> 00:13:47.000]  已經出現了驚訝、驚奇、稀奇
[00:13:47.000 --> 00:13:51.000]  猶太人總是對神蹟稀奇
[00:13:51.000 --> 00:13:52.000]  不過他們的稀奇
[00:13:52.000 --> 00:13:55.000]  其實都總是令人很生氣
[00:13:55.000 --> 00:13:56.000]  令人很生氣
[00:13:56.000 --> 00:13:59.000]  好像某些教會對神蹟的理解一樣
[00:13:59.000 --> 00:14:03.000]  你都不知道應該好笑還是好生氣
[00:14:03.000 --> 00:14:04.000]  例如我的禱告
[00:14:04.000 --> 00:14:11.000]  令到Facebook和IG登記
[00:14:11.000 --> 00:14:16.000]  大家認不認識這個神
[00:14:16.000 --> 00:14:17.000]  對那個時候的猶太人來說
[00:14:17.000 --> 00:14:20.000]  行神蹟是必須的
[00:14:20.000 --> 00:14:23.000]  因為舊約對於救主尼塞亞顯現
[00:14:23.000 --> 00:14:27.000]  有一種條件就是
[00:14:27.000 --> 00:14:30.000]  耶穌基督在十一章裡回應施洗約翰
[00:14:30.000 --> 00:14:32.000]  這樣說其實是在引用
[00:14:32.000 --> 00:14:34.000]  二塞亞書三十五章就是說
[00:14:34.000 --> 00:14:37.000]  神的兒子來到的時候
[00:14:37.000 --> 00:14:39.000]  尼塞亞來到的時候
[00:14:39.000 --> 00:14:41.000]  必然會行神蹟
[00:14:41.000 --> 00:14:44.000]  伊治神的兒子耶穌
[00:14:44.000 --> 00:14:46.000]  他不可以違反在舊約當中的啟示
[00:14:46.000 --> 00:14:50.000]  他必須要依靠聖靈的大能行神蹟
[00:14:50.000 --> 00:14:51.000]  否則他就是違反
[00:14:51.000 --> 00:14:54.000]  舊約對於尼塞亞的描述
[00:14:54.000 --> 00:15:00.000]  他必須被石頭打死
[00:15:00.000 --> 00:15:01.000]  因此如果你是一個
[00:15:01.000 --> 00:15:10.000]  熟讀聖經虔誠的猶太人
[00:15:10.000 --> 00:15:11.000]  因此如果你是一個
[00:15:11.000 --> 00:15:14.000]  熟讀聖經虔誠的猶太人
[00:15:14.000 --> 00:15:18.000]  你必然對神蹟非常敏感
[00:15:18.000 --> 00:15:19.000]  因為這個關係
[00:15:19.000 --> 00:15:24.000]  是神所差離的尼塞亞
[00:15:24.000 --> 00:15:27.000]  事實上彼得和約翰都認為神蹟
[00:15:27.000 --> 00:15:30.000]  就是尼塞亞降臨的一個重要記號
[00:15:30.000 --> 00:15:32.000]  不過他們卻指出
[00:15:32.000 --> 00:15:35.000]  他們並不是那位尼塞亞
[00:15:35.000 --> 00:15:37.000]  尼塞亞是另有其人
[00:15:37.000 --> 00:15:41.000]  彼得和約翰是為這位尼塞亞的命
[00:15:41.000 --> 00:15:42.000]  作見證
[00:15:42.000 --> 00:15:48.000]  卻只因為這個人的命得到伊治
[00:15:48.000 --> 00:15:49.000]  只怕是彼得開始說
[00:15:49.000 --> 00:15:51.000]  他在《仕道行傳》中
[00:15:51.000 --> 00:16:02.000]  第三篇的講道
[00:16:02.000 --> 00:16:04.000]  我們可以說這篇是一篇
[00:16:04.000 --> 00:16:08.000]  非常針對性的講道
[00:16:08.000 --> 00:16:10.000]  對當時的猶太人來說
[00:16:10.000 --> 00:16:15.000]  這篇講道非常針對
[00:16:15.000 --> 00:16:18.000]  彼得真是「唔識撈」
[00:16:18.000 --> 00:16:22.000]  作為牧師怎可以如此針對
[00:16:22.000 --> 00:16:23.000]  你這樣教導
[00:16:23.000 --> 00:16:25.000]  真是讓人聽不入耳
[00:16:25.000 --> 00:16:26.000]  我為你好
[00:16:26.000 --> 00:16:30.000]  我教正你
[00:16:30.000 --> 00:16:31.000]  不要誤會
[00:16:31.000 --> 00:16:32.000]  其實我對以上的說話
[00:16:32.000 --> 00:16:34.000]  是非常有感
[00:16:34.000 --> 00:16:36.000]  而我早兩天在一個名人的專訪裡
[00:16:36.000 --> 00:16:38.000]  看到這樣的一句說話
[00:16:38.000 --> 00:16:39.000]  請大家留意
[00:16:39.000 --> 00:16:41.000]  我讀出
[00:16:41.000 --> 00:16:46.000]  我們常會說做人要坦誠
[00:16:46.000 --> 00:16:49.000]  然而一旦在某件事情的前提上
[00:16:49.000 --> 00:16:53.000]  懸掛著某種情緒觸發警告
[00:16:53.000 --> 00:16:55.000]  這就表示你們之間
[00:16:55.000 --> 00:16:58.000]  缺乏相互的尊重
[00:16:58.000 --> 00:16:59.000]  或者那個話題
[00:16:59.000 --> 00:17:03.000]  並沒有受到正當的質問
[00:17:03.000 --> 00:17:06.000]  這段說話不是來自聖經
[00:17:06.000 --> 00:17:07.000]  不過我認為這段說話
[00:17:07.000 --> 00:17:12.000]  也反映了現代教會的一些狀況
[00:17:12.000 --> 00:17:16.000]  這是一個講求情緒感受的年代
[00:17:16.000 --> 00:17:18.000]  你有沒有顧及過我的感受
[00:17:18.000 --> 00:17:23.000]  我和你聊天很大壓力
[00:17:23.000 --> 00:17:26.000]  我很慶幸彼得不是活在我們這個時代
[00:17:26.000 --> 00:17:30.000]  否則他可能已經被人踢出教會
[00:17:30.000 --> 00:17:34.000]  不能做傳道人和牧師
[00:17:34.000 --> 00:17:38.000]  彼得 約翰 保羅都不太稀罕做
[00:17:38.000 --> 00:17:41.000]  現代教會的傳道人和牧師
[00:17:41.000 --> 00:17:44.000]  在這裡我可以向你保證
[00:17:44.000 --> 00:17:46.000]  彼得這樣講道
[00:17:46.000 --> 00:17:50.000]  並不是因為那一班猶太人
[00:17:50.000 --> 00:17:52.000]  犯了特別重的罪
[00:17:52.000 --> 00:17:55.000]  所以他講了一篇這麼針對的講道
[00:17:55.000 --> 00:17:56.000]  不是這樣
[00:17:56.000 --> 00:17:58.000]  不是因為我們犯的罪比較輕
[00:17:58.000 --> 00:18:00.000]  所以我們不需要一些針對性的講道
[00:18:00.000 --> 00:18:02.000]  不是這樣
[00:18:02.000 --> 00:18:04.000]  稍後我會向你證明
[00:18:04.000 --> 00:18:06.000]  其實我們犯的罪
[00:18:06.000 --> 00:18:10.000]  不亞於他講道的定中
[00:18:10.000 --> 00:18:12.000]  這班猶太人
[00:18:12.000 --> 00:18:14.000]  彼得和這群猶太人說
