
[00:00:00.000 --> 00:00:02.000]  我想起一個聖經的故事
[00:01:36.680 --> 00:01:38.100]  聽不聽到耶穌來都不太知道
[00:01:38.100 --> 00:01:39.360]  我們猜呢
[00:01:39.360 --> 00:01:40.460]  很多人都會這樣猜
[00:01:40.460 --> 00:01:41.720]  一定是那四個朋友
[00:01:41.720 --> 00:01:44.100]  知道耶穌會來
[00:01:44.100 --> 00:01:47.040]  所以見到這個癱子癱了這麼久
[00:01:47.040 --> 00:01:51.840]  就很想讓耶穌去醫
[00:01:51.840 --> 00:01:54.140]  那耶穌就說他們的信心
[00:01:54.140 --> 00:01:57.600]  我自己看信心的內容是甚麼呢
[00:01:57.600 --> 00:01:59.520]  他們的信心的內容就是
[00:01:59.520 --> 00:02:01.100]  他們認為
[00:02:01.100 --> 00:02:04.320]  將這個癱子能夠搬到耶穌面前
[00:02:04.320 --> 00:02:06.320]  就可以了
[00:02:06.320 --> 00:02:08.760]  我覺得這個是他們的信心
[00:02:08.760 --> 00:02:09.680]  我猜而已
[00:02:09.680 --> 00:02:10.680]  未必絕對對
[00:02:10.680 --> 00:02:11.680]  大家可以猜一下
[00:02:11.680 --> 00:02:13.540]  他的信心就是這樣
[00:02:13.540 --> 00:02:17.240]  所以這個癱子得醫治
[00:02:17.240 --> 00:02:21.040]  不是那個癱子自己想或者怎樣
[00:02:21.040 --> 00:02:25.560]  而是那四個朋友的信心
[00:02:25.560 --> 00:02:30.260]  所以如果你帶一個人去報道會
[00:02:30.260 --> 00:02:32.260]  帶一個人去醫治報道會
[00:02:32.260 --> 00:02:33.860]  或者帶一個人去報道會
[00:02:33.860 --> 00:02:35.860]  如果那個人是被醫治
[00:02:35.860 --> 00:02:37.740]  或者他信著呢
[00:02:37.740 --> 00:02:40.560]  其實可能不是那個人的信心
[00:02:40.560 --> 00:02:43.520]  也不是那個人原本想的
[00:02:43.520 --> 00:02:47.680]  而是哪些人讓他得醫治或者信耶穌
[00:02:47.680 --> 00:02:50.680]  原來就是帶他來報道會的人
[00:02:50.680 --> 00:02:52.180]  Amen
[00:02:52.180 --> 00:02:53.520]  是不是
[00:02:53.520 --> 00:02:55.220]  所以接下來的星期六
[00:02:55.220 --> 00:02:56.720]  我們是有甚麼
[00:02:56.720 --> 00:02:58.360]  醫治報道會
[00:02:58.360 --> 00:03:00.360]  醫治報道會
[00:03:00.360 --> 00:03:03.620]  醫治報道會裏面的人能不能夠醫治呢
[00:03:03.620 --> 00:03:08.560]  除了祈禱的那些人
[00:03:08.560 --> 00:03:11.820]  還有哪些人是有關係的
[00:03:11.820 --> 00:03:13.520]  就是大家
[00:03:13.520 --> 00:03:15.520]  就是中間人
[00:03:15.520 --> 00:03:17.520]  就是我們呢
[00:03:17.520 --> 00:03:19.520]  帶他們來報道會
[00:03:19.520 --> 00:03:21.520]  在祈禱裏面呢
[00:03:21.520 --> 00:03:25.120]  原來我們中間人帶他們來報道會的人
[00:03:25.120 --> 00:03:27.120]  那個信心
[00:03:27.120 --> 00:03:28.780]  是很重要的
[00:03:28.780 --> 00:03:30.780]  對於那些人能不能夠醫治
[00:03:30.780 --> 00:03:33.940]  當然沒有人來也不會有醫治發生
[00:03:33.940 --> 00:03:35.940]  所以很鼓勵大家
[00:03:35.940 --> 00:03:37.940]  接下來的星期六晚
[00:03:37.940 --> 00:03:40.940]  帶人來醫治報道會
[00:03:40.940 --> 00:03:42.120]  行不行
[00:03:42.120 --> 00:03:44.120]  你有沒有心目中想到一些
[00:03:44.120 --> 00:03:46.120]  有未信耶穌
[00:03:46.120 --> 00:03:48.820]  但是身體有事的朋友
[00:03:48.820 --> 00:03:50.120]  大英哲學也可以的
[00:03:50.120 --> 00:03:51.420]  都帶他們來好嗎
[00:03:51.420 --> 00:03:53.420]  你帶他們來呢
[00:03:53.420 --> 00:03:54.920]  醫治會發生
[00:03:54.920 --> 00:03:56.040]  Amen
[00:03:56.040 --> 00:03:58.540]  順便宣傳一下醫治報道會
[00:03:58.540 --> 00:04:00.120]  都是一個見證來的
[00:04:00.120 --> 00:04:00.840]  好
[00:04:00.840 --> 00:04:02.840]  今天預備的經文是
[00:04:02.840 --> 00:04:06.840]  路加福音第四章
[00:04:06.840 --> 00:04:08.680]  路加福音第四章
[00:04:08.680 --> 00:04:09.840]  我們一起讀
[00:04:09.840 --> 00:04:11.840]  由第十六節
[00:04:11.840 --> 00:04:15.640]  一直讀到第二十四節
[00:04:15.640 --> 00:04:17.640]  十六節到二十四節
[00:04:17.640 --> 00:04:19.640]  預備請
[00:04:19.640 --> 00:04:28.140]  (國語)
[00:04:28.140 --> 00:04:30.140]  站起來要念聖經
[00:04:30.140 --> 00:04:34.140]  有人把先知以塞瓦的書交給他
[00:04:34.140 --> 00:04:36.140]  他就打開
[00:04:36.140 --> 00:04:38.140]  找到一處寫著說
[00:04:38.140 --> 00:04:40.140]  主的靈在我身上
[00:04:40.140 --> 00:04:42.640]  因為祂用膏告我
[00:04:42.640 --> 00:04:45.640]  叫我傳福音給貧窮的人
[00:04:45.640 --> 00:04:47.640]  差遣我報告
[00:04:47.640 --> 00:04:49.640]  肥老的得釋放
[00:04:49.640 --> 00:04:51.640]  乞眼的得看見
[00:04:51.640 --> 00:04:54.640]  叫那受壓制的得自由
[00:04:54.640 --> 00:04:57.640]  報告神月立人的欺憐
[00:04:57.640 --> 00:05:00.140]  於是把書卷起來
[00:05:00.140 --> 00:05:03.140]  交還執事就座下
[00:05:03.140 --> 00:05:06.640]  會堂裡的人定睛看見他
[00:05:06.640 --> 00:05:08.640]  耶穌對他們說
[00:05:08.640 --> 00:05:13.140]  今天這經應驗在你們耳中了
[00:05:13.140 --> 00:05:15.140]  眾人都稱讚他
[00:05:15.140 --> 00:05:18.640]  並欺其他口中所出的恩賢
[00:05:18.640 --> 00:05:19.640]  又說
[00:05:19.640 --> 00:05:22.640]  這不是約瑟的兒子嗎?
[00:05:22.640 --> 00:05:24.640]  耶穌對他們說
[00:05:24.640 --> 00:05:28.140]  你們必引者俗語向我說
[00:05:28.140 --> 00:05:31.140]  醫生,你醫治自己吧
[00:05:31.140 --> 00:05:35.140]  我們聽見你在加伯隆所行的事
[00:05:35.140 --> 00:05:38.640]  也當行在你自己家鄉裡
[00:05:38.640 --> 00:05:39.640]  又說
[00:05:39.640 --> 00:05:42.140]  我實在告訴你們
[00:05:42.140 --> 00:05:47.140]  沒有先知在自己家鄉被人越立的
[00:05:47.140 --> 00:05:48.140]  好,謝謝
[00:05:48.140 --> 00:05:52.140]  今天的題目是和家庭有關
[00:05:52.140 --> 00:05:56.140]  是醫治釋放要進入我們的家庭
[00:05:56.140 --> 00:05:59.140]  或者是我們接觸的人的家庭
[00:05:59.140 --> 00:06:04.140]  我們要準備帶領我們的家人信耶穌
[00:06:04.140 --> 00:06:06.140]  在這段事已經說到
[00:06:06.140 --> 00:06:09.140]  十六節,耶穌來到拿撒勒
[00:06:09.140 --> 00:06:13.140]  拿撒勒是耶穌成長的地方
[00:06:13.140 --> 00:06:16.140]  不是出生的地方,而是成長的地方
[00:06:16.140 --> 00:06:22.140]  為什麼耶穌會回來這個地方呢?
[00:06:22.140 --> 00:06:24.140]  回來祂自己的家鄉
[00:06:24.140 --> 00:06:26.140]  見祂的鄉親父老
[00:06:26.140 --> 00:06:28.140]  在祂出道之前
[00:06:28.140 --> 00:06:32.140]  祂很想在家鄉跟他們說話
[00:06:32.140 --> 00:06:35.140]  如果你看聖經的背景
[00:06:35.140 --> 00:06:41.140]  你就會發現耶穌之前傳道的是誰呢?
[00:06:41.140 --> 00:06:44.140]  跟祂的親戚有關係
[00:06:44.140 --> 00:06:46.140]  是施洗約翰
[00:06:46.140 --> 00:06:49.140]  在屬靈上,神差派施洗約翰
[00:06:49.140 --> 00:06:52.140]  在耶穌之前已經預備道路
[00:06:52.140 --> 00:06:54.140]  傳了一段時間
[00:06:54.140 --> 00:06:57.140]  很多猶太人都出來悔改受洗
[00:06:57.140 --> 00:06:59.140]  而耶穌自己也出來
[00:06:59.140 --> 00:07:02.140]  在約翰面前受洗
[00:07:02.140 --> 00:07:04.140]  預備了道路
[00:07:04.140 --> 00:07:06.140]  而聖經又提到
[00:07:06.140 --> 00:07:09.140]  施洗約翰一直傳道傳了一段時間
[00:07:09.140 --> 00:07:11.140]  在三章尾
[00:07:11.140 --> 00:07:16.140]  施洗約翰被當時的王捉了
[00:07:16.140 --> 00:07:18.140]  坐牢
[00:07:18.140 --> 00:07:20.140]  施洗約翰坐牢了
[00:07:20.140 --> 00:07:23.140]  誰出來繼續傳呢?
[00:07:23.140 --> 00:07:27.140]  時機在氣氛裡面
[00:07:27.140 --> 00:07:30.140]  其實耶穌就開始出來了
[00:07:30.140 --> 00:07:32.140]  而另一個時機準備好的
[00:07:32.140 --> 00:07:36.140]  就是耶穌自己也準備好自己
[00:07:36.140 --> 00:07:39.140]  之前在四十天
[00:07:39.140 --> 00:07:45.140]  在曠野被撒旦試探
[00:07:45.140 --> 00:07:47.140]  他得勝了
[00:07:47.140 --> 00:07:50.140]  然後在第四章中間
[00:07:50.140 --> 00:07:53.140]  聖靈帶領耶穌出來
[00:07:53.140 --> 00:07:56.140]  聖靈滿有能力在耶穌那裡
[00:07:56.140 --> 00:08:00.140]  耶穌就開始傳道了
[00:08:00.140 --> 00:08:04.140]  這個當時的熟靈氣氛
[00:08:04.140 --> 00:08:06.140]  社會的氣氛
[00:08:06.140 --> 00:08:08.140]  和耶穌自己
[00:08:08.140 --> 00:08:10.140]  其實都預備好
[00:08:10.140 --> 00:08:12.140]  是耶穌要出來了
[00:08:12.140 --> 00:08:14.140]  我想到一個問題
[00:08:14.140 --> 00:08:16.140]  就是耶穌出來
[00:08:16.140 --> 00:08:18.140]  為什麼要去家鄉呢?
[00:08:18.140 --> 00:08:20.140]  讀經的時候想到這個問題
[00:08:20.140 --> 00:08:23.140]  其實第十四節和第十六節
[00:08:23.140 --> 00:08:25.140]  這裡只有兩節
[00:08:25.140 --> 00:08:27.140]  其實是相隔了一年
[00:08:27.140 --> 00:08:29.140]  所以耶穌出來傳福音
[00:08:29.140 --> 00:08:32.140]  其實不是馬上回家鄉
[00:08:32.140 --> 00:08:34.140]  是有一年的時間
[00:08:34.140 --> 00:08:36.140]  都在傳福音
[00:08:36.140 --> 00:08:41.140]  但是還沒有正式公開自己的身份
[00:08:41.140 --> 00:08:44.140]  然後正正式式就出來了
[00:08:44.140 --> 00:08:48.140]  所以耶穌做了一些工作之後
[00:08:48.140 --> 00:08:53.140]  他一年左右就回到自己的家鄉
[00:08:53.140 --> 00:08:55.140]  所以仍然要想一個問題
[00:08:55.140 --> 00:08:57.140]  耶穌為什麼要回家鄉呢?
[00:08:57.140 --> 00:08:59.140]  為什麼要回家鄉呢?
[00:08:59.140 --> 00:09:02.140]  就是從家裡再傳出來呢?
[00:09:02.140 --> 00:09:04.140]  我們看聖經
[00:09:04.140 --> 00:09:08.140]  耶穌第21節有個說話是這麼說的
[00:09:08.140 --> 00:09:12.140]  耶穌就和他的鄉親父老說
[00:09:12.140 --> 00:09:15.140]  你們一定會這樣問我的
[00:09:15.140 --> 00:09:16.140]  23節
[00:09:16.140 --> 00:09:18.140]  耶穌對他們說
[00:09:18.140 --> 00:09:20.140]  你們必引用俗語跟我說
[00:09:20.140 --> 00:09:23.140]  醫生,你醫治自己吧
[00:09:23.140 --> 00:09:26.140]  我們聽見你在加伯隆所行的事
[00:09:26.140 --> 00:09:30.140]  也都當行在你自己的家裡
[00:09:30.140 --> 00:09:33.140]  那就是說他的鄉親父老
[00:09:33.140 --> 00:09:35.140]  是聽過耶穌在不同的地方
[00:09:35.140 --> 00:09:37.140]  加伯隆其他地方
[00:09:37.140 --> 00:09:40.140]  是做過很多神蹟奇事很奇妙的事
[00:09:40.140 --> 00:09:42.140]  那家鄉的人就會怎樣呢?
[00:09:42.140 --> 00:09:43.140]  一定問耶穌
[00:09:43.140 --> 00:09:45.140]  喂,你回來吧
[00:09:45.140 --> 00:09:47.140]  你回來家鄉
[00:09:47.140 --> 00:09:49.140]  做給我們看看
[00:09:49.140 --> 00:09:51.140]  然後才代表什麼呢?
[00:09:51.140 --> 00:09:54.140]  你的工作是真的有果效
[00:09:54.140 --> 00:09:56.140]  那我想
[00:09:56.140 --> 00:09:58.140]  其實和我們信仰有些類似的
[00:09:58.140 --> 00:10:00.140]  我們在教會或者在外面
[00:10:00.140 --> 00:10:02.140]  作為一個基督徒
[00:10:02.140 --> 00:10:05.140]  那可能都做很多服事啊
[00:10:05.140 --> 00:10:07.140]  都很多好事的,是不是?
[00:10:07.140 --> 00:10:09.140]  那有時候你都會問
[00:10:09.140 --> 00:10:11.140]  那你家裡是怎樣的?
[00:10:11.140 --> 00:10:14.140]  你回家是不是這樣的?
[00:10:14.140 --> 00:10:16.140]  就是你在家裡的表現
[00:10:16.140 --> 00:10:18.140]  是不是和你在外面一樣?
[00:10:18.140 --> 00:10:20.140]  你家裡的表現是真的這樣這麼好呢?
[00:10:20.140 --> 00:10:22.140]  那就代表什麼呢?
[00:10:22.140 --> 00:10:24.140]  你所傳的你的人
[00:10:24.140 --> 00:10:26.140]  就是很一致的
[00:10:26.140 --> 00:10:28.140]  類似這樣的思想
[00:10:28.140 --> 00:10:30.140]  你想這段聖經就明白多一點
[00:10:30.140 --> 00:10:32.140]  你在外面這樣
[00:10:32.140 --> 00:10:34.140]  你回來吧
[00:10:34.140 --> 00:10:36.140]  讓我們看看
[00:10:36.140 --> 00:10:38.140]  會不會因為這個原因而耶穌回家鄉呢?
[00:10:38.140 --> 00:10:40.140]  可能會,可能是
[00:10:40.140 --> 00:10:42.140]  可能都不是,大家可以想想
[00:10:42.140 --> 00:10:44.140]  但是耶穌回到家的時候
[00:10:44.140 --> 00:10:46.140]  祂真的很想
[00:10:46.140 --> 00:10:48.140]  讓祂家鄉的人
[00:10:48.140 --> 00:10:50.140]  明白祂
[00:10:50.140 --> 00:10:52.140]  和知道祂
[00:10:52.140 --> 00:10:54.140]  但是耶穌知道祂回家鄉要傳道
[00:10:54.140 --> 00:10:56.140]  其實有困難的
[00:10:56.140 --> 00:10:58.140]  耶穌都知道的
[00:10:58.140 --> 00:11:00.140]  說了幾個困難的
[00:11:00.140 --> 00:11:02.140]  第一就是
[00:11:02.140 --> 00:11:04.140]  祂回去有要求
[00:11:04.140 --> 00:11:06.140]  那回去的時候,那些人就看到
[00:11:06.140 --> 00:11:08.140]  咦,這個不是
[00:11:08.140 --> 00:11:10.140]  弱勢的兒子嗎?
[00:11:10.140 --> 00:11:12.140]  那耶穌之前
[00:11:12.140 --> 00:11:14.140]  也說了一輪關於那些
[00:11:14.140 --> 00:11:16.140]  很重要的宣告
[00:11:16.140 --> 00:11:18.140]  但是家鄉的人仍然都覺得
[00:11:18.140 --> 00:11:20.140]  這個只不過是弱勢的兒子
[00:11:20.140 --> 00:11:22.140]  大家如果回到
[00:11:22.140 --> 00:11:24.140]  你的家族家鄉裡面
[00:11:24.140 --> 00:11:26.140]  你想傳福音
[00:11:26.140 --> 00:11:28.140]  想改變等等
[00:11:28.140 --> 00:11:30.140]  可能那些人都會說
[00:11:30.140 --> 00:11:32.140]  咦,你不是誰的兒子?你不是誰的女兒?
[00:11:32.140 --> 00:11:34.140]  看著你長大的
[00:11:34.140 --> 00:11:36.140]  你小時候怎麼都看著你這樣
[00:11:36.140 --> 00:11:38.140]  你現在這樣改變
[00:11:38.140 --> 00:11:40.140]  是不是真的?你有沒有實力?
[00:11:40.140 --> 00:11:42.140]  是不是怎樣?
[00:11:42.140 --> 00:11:44.140]  家裡的人看我們就很不同
[00:11:44.140 --> 00:11:46.140]  有時候我回到家裡
[00:11:46.140 --> 00:11:48.140]  大家都是借飯
[00:11:48.140 --> 00:11:50.140]  借飯祈禱就找我
[00:11:50.140 --> 00:11:52.140]  其他人不找我
[00:11:52.140 --> 00:11:54.140]  很多人就找我
[00:11:54.140 --> 00:11:56.140]  都是這樣
[00:11:56.140 --> 00:11:58.140]  家裡的人看你
[00:11:58.140 --> 00:12:00.140]  可能仍然都是
[00:12:00.140 --> 00:12:02.140]  哦,就是以前那樣
[00:12:02.140 --> 00:12:04.140]  所以要向家裡的人
[00:12:04.140 --> 00:12:06.140]  要向家族的人
[00:12:06.140 --> 00:12:08.140]  傳福音,或者表白自己的信仰
[00:12:08.140 --> 00:12:10.140]  都有些難度
[00:12:10.140 --> 00:12:12.140]  而耶穌也遇到
[00:12:12.140 --> 00:12:14.140]  接著耶穌就說
[00:12:14.140 --> 00:12:16.140]  沒有先知在自己的家鄉
[00:12:16.140 --> 00:12:18.140]  是會被人越立的
[00:12:18.140 --> 00:12:20.140]  沒有
[00:12:20.140 --> 00:12:22.140]  完全沒有
[00:12:22.140 --> 00:12:24.140]  他在說的是過往的先知
[00:12:24.140 --> 00:12:26.140]  在他們的以色列的民族當中
[00:12:26.140 --> 00:12:28.140]  都是被打被殺
[00:12:28.140 --> 00:12:30.140]  而耶穌自己宣稱
[00:12:30.140 --> 00:12:32.140]  自己是先知
[00:12:32.140 --> 00:12:34.140]  他都覺得他都不例外
[00:12:34.140 --> 00:12:36.140]  而真的
[00:12:36.140 --> 00:12:38.140]  到了二十九節的時候
[00:12:38.140 --> 00:12:40.140]  剛才我們沒有讀
[00:12:40.140 --> 00:12:42.140]  二十九節的時候
[00:12:42.140 --> 00:12:44.140]  我和法兄弟聽完他說之後
[00:12:44.140 --> 00:12:46.140]  很生氣
[00:12:46.140 --> 00:12:48.140]  因為耶穌有少許教訓他們
[00:12:48.140 --> 00:12:50.140]  馬上將耶穌
[00:12:50.140 --> 00:12:52.140]  捉了出去
[00:12:52.140 --> 00:12:54.140]  走到山崖上面
[00:12:54.140 --> 00:12:56.140]  想推耶穌下山
[00:12:56.140 --> 00:12:58.140]  不過耶穌是神
[00:12:58.140 --> 00:13:00.140]  很有能力
[00:13:00.140 --> 00:13:02.140]  轉著轉著就走了
[00:13:02.140 --> 00:13:04.140]  二十九節聖經這樣說
[00:13:04.140 --> 00:13:06.140]  直接就走了
[00:13:06.140 --> 00:13:08.140]  所以耶穌
[00:13:08.140 --> 00:13:10.140]  是很想回到家鄉
[00:13:10.140 --> 00:13:12.140]  家庭當中
[00:13:12.140 --> 00:13:14.140]  去開展
[00:13:14.140 --> 00:13:16.140]  自己的服事
[00:13:16.140 --> 00:13:18.140]  不過他又知道在家鄉
[00:13:18.140 --> 00:13:20.140]  不容易
[00:13:20.140 --> 00:13:22.140]  而真的遇到一個艱難
[00:13:22.140 --> 00:13:24.140]  如果我們說我們要
[00:13:24.140 --> 00:13:26.140]  回到家裡去
[00:13:26.140 --> 00:13:28.140]  傳福音
[00:13:28.140 --> 00:13:30.140]  去服事
[00:13:30.140 --> 00:13:32.140]  大家會不會想起有些艱難
[00:13:32.140 --> 00:13:34.140]  你的家裡可能
[00:13:34.140 --> 00:13:36.140]  有子女
[00:13:36.140 --> 00:13:38.140]  現在我們家庭多數
[00:13:38.140 --> 00:13:40.140]  你的兄弟姐妹
[00:13:40.140 --> 00:13:42.140]  我們的爸爸媽媽
[00:13:42.140 --> 00:13:44.140]  還有我們叔伯兄弟
[00:13:44.140 --> 00:13:46.140]  如果你真的要去和他們傳福音
[00:13:46.140 --> 00:13:48.140]  是不是都想到有些難度呢
[00:13:48.140 --> 00:13:52.140]  這個都會的
[00:13:52.140 --> 00:13:54.140]  我們準備好了沒有
[00:13:54.140 --> 00:13:56.140]  準備好
[00:13:56.140 --> 00:13:58.140]  在接下來的年度
[00:13:58.140 --> 00:14:00.140]  我們要做這件事沒有
[00:14:00.140 --> 00:14:02.140]  如果你有回來
[00:14:02.140 --> 00:14:04.140]  我們的祈禱尋求營
[00:14:04.140 --> 00:14:06.140]  或者聽我們近期和公門說的訊息
[00:14:06.140 --> 00:14:08.140]  其中一個教會
[00:14:08.140 --> 00:14:10.140]  接下來的導向
[00:14:10.140 --> 00:14:12.140]  是要去
[00:14:12.140 --> 00:14:14.140]  去哪裡
[00:14:14.140 --> 00:14:16.140]  去進入家庭
[00:14:16.140 --> 00:14:18.140]  這個家庭不單止是我們
[00:14:18.140 --> 00:14:20.140]  接觸到的街坊的家庭
[00:14:20.140 --> 00:14:22.140]  應該是包括
[00:14:22.140 --> 00:14:24.140]  我們自己的家庭
[00:14:24.140 --> 00:14:26.140]  收到這個料沒有
[00:14:26.140 --> 00:14:28.140]  收到了
[00:14:28.140 --> 00:14:30.140]  今天就很想認真去開始
[00:14:30.140 --> 00:14:32.140]  預備
[00:14:32.140 --> 00:14:34.140]  去想當我們真的要進入
[00:14:34.140 --> 00:14:36.140]  自己的家庭
[00:14:36.140 --> 00:14:38.140]  別人的家庭
[00:14:38.140 --> 00:14:40.140]  其實我們準備好了沒有
[00:14:40.140 --> 00:14:42.140]  你有沒有想過
[00:14:42.140 --> 00:14:44.140]  你會遇到的難處
[00:14:44.140 --> 00:14:46.140]  在傳福音這件事情上
[00:14:46.140 --> 00:14:48.140]  要想一想
[00:14:48.140 --> 00:14:50.140]  然後就一起上
[00:14:50.140 --> 00:14:52.140]  一起去做
[00:14:52.140 --> 00:14:54.140]  你要想一想
[00:14:54.140 --> 00:14:56.140]  過往我自己
[00:14:56.140 --> 00:14:58.140]  經常被家人罵
[00:14:58.140 --> 00:15:00.140]  家裡好像酒店
[00:15:00.140 --> 00:15:02.140]  但經常在教會
[00:15:02.140 --> 00:15:04.140]  我不知道大家是不是
[00:15:04.140 --> 00:15:06.140]  應該都不會的
[00:15:06.140 --> 00:15:08.140]  經常在教會很努力
[00:15:08.140 --> 00:15:10.140]  但父母叫我們做一點家務
[00:15:10.140 --> 00:15:12.140]  都什麼
[00:15:12.140 --> 00:15:14.140]  都撒手擰頭
[00:15:14.140 --> 00:15:16.140]  我們會不會在教會很努力
[00:15:16.140 --> 00:15:18.140]  家裡的事不做呢
[00:15:18.140 --> 00:15:20.140]  被人罵呢
[00:15:20.140 --> 00:15:22.140]  這些都是我們遇到的難處
[00:15:22.140 --> 00:15:24.140]  想向我們的家人去傳福音
[00:15:24.140 --> 00:15:26.140]  這些會不會是我們的難處呢
[00:15:26.140 --> 00:15:28.140]  我們要準備好
[00:15:28.140 --> 00:15:30.140]  我們再繼續看
[00:15:30.140 --> 00:15:32.140]  耶穌在去到家鄉的時候
[00:15:32.140 --> 00:15:34.140]  十六節
[00:15:34.140 --> 00:15:36.140]  他就照平常的規矩
[00:15:36.140 --> 00:15:38.140]  進入會堂
[00:15:38.140 --> 00:15:40.140]  平常的規矩是什麼意思
[00:15:40.140 --> 00:15:42.140]  安息日
[00:15:42.140 --> 00:15:44.140]  就去會堂那裡
[00:15:44.140 --> 00:15:46.140]  參與聚會
[00:15:46.140 --> 00:15:48.140]  當地有十個
[00:15:48.140 --> 00:15:50.140]  猶太的男人
[00:15:50.140 --> 00:15:52.140]  有權叫當地的政府
[00:15:52.140 --> 00:15:54.140]  給一個地方
[00:15:54.140 --> 00:15:56.140]  建一個禮拜堂
[00:15:56.140 --> 00:15:58.140]  一個會堂
[00:15:58.140 --> 00:16:00.140]  進去聚會
[00:16:00.140 --> 00:16:02.140]  聚會裡面會有祈禱
[00:16:02.140 --> 00:16:04.140]  會有讀聖經
[00:16:04.140 --> 00:16:06.140]  會有宣講
[00:16:06.140 --> 00:16:08.140]  祈禱祝福
[00:16:08.140 --> 00:16:10.140]  安息日他們會這樣做
[00:16:10.140 --> 00:16:12.140]  所以耶穌都照常
[00:16:12.140 --> 00:16:14.140]  進去會堂
[00:16:14.140 --> 00:16:16.140]  去參與禮拜
[00:16:16.140 --> 00:16:18.140]  參與聚會
[00:16:18.140 --> 00:16:20.140]  當中他們
[00:16:20.140 --> 00:16:22.140]  首先會讀律法書
[00:16:22.140 --> 00:16:24.140]  讀完律法書
[00:16:24.140 --> 00:16:26.140]  接著會讀先知書
[00:16:26.140 --> 00:16:28.140]  讀完先知書
[00:16:28.140 --> 00:16:30.140]  就會讀其他的經卷
[00:16:30.140 --> 00:16:32.140]  然後有一些文士
[00:16:32.140 --> 00:16:34.140]  法理賽人就出來講解
[00:16:34.140 --> 00:16:36.140]  聖經然後就祈禱
[00:16:36.140 --> 00:16:38.140]  就完結了
[00:16:38.140 --> 00:16:40.140]  所以耶穌進去的時候
[00:16:40.140 --> 00:16:42.140]  聚會聽完律法書
[00:16:42.140 --> 00:16:44.140]  當什麼
[00:16:44.140 --> 00:16:46.140]  一要預備去讀先知書的時候
[00:16:46.140 --> 00:16:48.140]  他就立刻起身
[00:16:48.140 --> 00:16:50.140]  當時的規矩是可以的
[00:16:50.140 --> 00:16:52.140]  當時參與的人
[00:16:52.140 --> 00:16:54.140]  他要起身
[00:16:54.140 --> 00:16:56.140]  有語言要講
[00:16:56.140 --> 00:16:58.140]  有說話要講
[00:16:58.140 --> 00:17:00.140]  適當的時候會讀經
[00:17:00.140 --> 00:17:02.140]  或者讓他講
