
[00:00:00.000 --> 00:00:04.000]  好,今天我們回到「獵王」幾下的分享
[00:02:02.600 --> 00:02:05.600]  喂,誰是減肥的敵人?
[00:02:05.600 --> 00:02:07.600]  哇,是啦
[00:02:07.600 --> 00:02:10.600]  自己,今天早上花園叔叔都是這樣說
[00:02:10.600 --> 00:02:13.600]  是啦,自己之餘呢
[00:02:13.600 --> 00:02:16.600]  其實有些東西為什麼會是自己呢?
[00:02:16.600 --> 00:02:19.600]  因為戰勝不了某一些東西,是不是?
[00:02:19.600 --> 00:02:22.600]  例如剛才San說的豬腩肉,是不是?
[00:02:22.600 --> 00:02:24.600]  很漂亮的甜品,是不是?
[00:02:24.600 --> 00:02:27.600]  哇,真的很漂亮,哇,很好
[00:02:27.600 --> 00:02:30.600]  不過,那些是大敵
[00:02:30.600 --> 00:02:34.600]  是啦,油炸東西,豬腩肉,少不免是敵人,是不是?
[00:02:34.600 --> 00:02:37.600]  梅菜扣肉,哇,這店厲害嗎?
[00:02:37.600 --> 00:02:40.600]  哇,好味啊,是不是?
[00:02:40.600 --> 00:02:42.600]  哇,我的反應就是,哇,好味啊
[00:02:42.600 --> 00:02:46.600]  我想告訴你,很多人都說梅菜扣肉,這些豬腩肉是大敵
[00:02:46.600 --> 00:02:51.600]  我星期一那天就和現身的Treefisher有個年終聚會
[00:02:51.600 --> 00:02:56.600]  我們出去吃飯,然後有人就問
[00:02:56.600 --> 00:02:59.600]  有沒有人想吃梅菜扣肉?
[00:02:59.600 --> 00:03:03.600]  我們九個人吃飯,你知道嗎?是一次通過的
[00:03:03.600 --> 00:03:06.600]  就是那個梅菜扣肉是要來的,你明白嗎?
[00:03:06.600 --> 00:03:09.600]  來了之後,哇,這個大敵厲害了
[00:03:09.600 --> 00:03:12.600]  一下子最快不見了的就是扣肉
[00:03:12.600 --> 00:03:14.600]  整個店很快就不見了
[00:03:14.600 --> 00:03:19.600]  還要是,原來那碟扣肉是不夠九個人分的
[00:03:19.600 --> 00:03:22.600]  那些人夾了,自己就會吃完
[00:03:22.600 --> 00:03:24.600]  哎呀,你沒有啊,這樣啊
[00:03:24.600 --> 00:03:27.600]  喂,這個大敵是很麻煩的
[00:03:27.600 --> 00:03:30.600]  但是很麻煩之餘,那些人又很愛他
[00:03:30.600 --> 00:03:32.600]  哇,真是小心啊
[00:03:32.600 --> 00:03:35.600]  原來有些大敵你會愛他,真是麻煩啊
[00:03:35.600 --> 00:03:38.600]  不過這些敵人都看得到,我想說
[00:03:38.600 --> 00:03:41.600]  你知不知道有些敵人會看不到的?
[00:03:41.600 --> 00:03:44.600]  有沒有想過有些敵人看不到的?
[00:03:44.600 --> 00:03:47.600]  對我來說,做運動,我有個大敵的
[00:03:47.600 --> 00:03:50.600]  看不到的,因為我叫懶惰
[00:03:50.600 --> 00:03:52.600]  如果你要我很有恆心去做運動
[00:03:52.600 --> 00:03:55.600]  真是對不起,我真的很懶惰
[00:03:55.600 --> 00:03:59.600]  今早是揸馬嘛,麥克風在上面
[00:03:59.600 --> 00:04:02.600]  廖牧師呢,原來是跑半馬
[00:04:02.600 --> 00:04:05.600]  半馬都跑完了,他剛剛告訴同工
[00:04:05.600 --> 00:04:07.600]  哇,真的很厲害,是不是?
[00:04:07.600 --> 00:04:09.600]  喂,這麼多年揸馬這麼紅
[00:04:09.600 --> 00:04:11.600]  不過你一定不會看到我的蹤影
[00:04:11.600 --> 00:04:15.600]  原因是,哇,入場費都10k了,對不對?
[00:04:15.600 --> 00:04:18.600]  不過我真的很喜歡播道會
[00:04:18.600 --> 00:04:21.600]  哇,這個慈善跑1k都有,對不對?
[00:04:21.600 --> 00:04:24.600]  喂,1k都有還不播,對不對?
[00:04:24.600 --> 00:04:27.600]  他有1k,有3k,有10k,有半馬
[00:04:27.600 --> 00:04:30.600]  所以我決定了我要突破自己的限制
[00:04:30.600 --> 00:04:32.600]  所以我就報了1k了
[00:04:32.600 --> 00:04:39.600]  所以呢,我想說,我做得到,你們做不做得到啊?
[00:04:39.600 --> 00:04:41.600]  當然做得到啦
[00:04:41.600 --> 00:04:44.600]  我們一起去為這個慈善跑出一分力
[00:04:44.600 --> 00:04:48.600]  因為呢,所有的收入去除開支之後呢
[00:04:48.600 --> 00:04:50.600]  都是去服侍基層家庭的
[00:04:50.600 --> 00:04:52.600]  所以是不是很有意義呢?
[00:04:52.600 --> 00:04:54.600]  陳牧師上個禮拜才說
[00:04:54.600 --> 00:04:57.600]  由這裡去到長沙灣的地鐵站
[00:04:57.600 --> 00:05:00.600]  再回來這裡,都是1.5k而已嘛
[00:05:00.600 --> 00:05:03.600]  少過這個距離啊,是不是?
[00:05:03.600 --> 00:05:07.600]  所以大家不用怕,你一定行的
[00:05:07.600 --> 00:05:12.600]  突破做運動的懶惰呢,就對身體好
[00:05:12.600 --> 00:05:14.600]  不過我們今天去看《獵王紀》
[00:05:14.600 --> 00:05:16.600]  14章1至20節呢
[00:05:16.600 --> 00:05:19.600]  原來生命中還有一些無形的敵人呢
[00:05:19.600 --> 00:05:22.600]  如果我們不好好去處理他呢
[00:05:22.600 --> 00:05:25.600]  後果就不堪設想了
[00:05:25.600 --> 00:05:27.600]  我們先看一下背景
[00:05:27.600 --> 00:05:30.600]  我們一直以來在《獵王紀》上下
[00:05:30.600 --> 00:05:33.600]  我們說的就是南國的皇帝,北國的皇帝
[00:05:33.600 --> 00:05:35.600]  這樣交叉說的,是不是啊?
[00:05:35.600 --> 00:05:38.600]  今天我們回去說南國的皇帝
[00:05:38.600 --> 00:05:40.600]  他的名字叫做阿瑪謝
[00:05:40.600 --> 00:05:43.600]  我想邀請大家幫我讀頭三次聖經,好嗎?
[00:05:43.600 --> 00:05:45.600]  1、2、3
[00:05:45.600 --> 00:06:11.600]  (讀頭三次聖經)
[00:06:15.600 --> 00:06:16.600]  謝謝
[00:06:16.600 --> 00:06:18.600]  這個皇帝登基的時候很年輕
[00:06:18.600 --> 00:06:20.600]  只有25歲
[00:06:20.600 --> 00:06:23.600]  上帝有讚他的
[00:06:23.600 --> 00:06:26.600]  他行耶和華眼中看為正的事
[00:06:26.600 --> 00:06:29.600]  不過他又不像祖先大衛
[00:06:29.600 --> 00:06:31.600]  他不像大衛什麼?
[00:06:31.600 --> 00:06:34.600]  他不像大衛專心信從耶和華
[00:06:34.600 --> 00:06:36.600]  但是他像他爸爸
[00:06:36.600 --> 00:06:38.600]  他效法他爸爸
[00:06:38.600 --> 00:06:40.600]  他爸爸呢
[00:06:40.600 --> 00:06:43.600]  又是叫約亞斯的
[00:06:43.600 --> 00:06:45.600]  約亞斯呢
[00:06:45.600 --> 00:06:47.600]  他怎樣呢?有什麼像他?有什麼不好呢?
[00:06:47.600 --> 00:06:50.600]  原來早期就跟上帝
[00:06:50.600 --> 00:06:53.600]  後期就偏行紀錄了
[00:06:53.600 --> 00:06:54.600]  晚節不保
[00:06:54.600 --> 00:06:57.600]  最終就被叛黨殺了
[00:06:57.600 --> 00:07:02.600]  所以去到歷代之下25章的時候
[00:07:02.600 --> 00:07:04.600]  都是在說這一段的事蹟
[00:07:04.600 --> 00:07:06.600]  他就補充了
[00:07:06.600 --> 00:07:10.600]  阿瑪謝行耶和華眼中看為正的事
[00:07:10.600 --> 00:07:11.600]  指的是什麼?
[00:07:11.600 --> 00:07:14.600]  心不專誠
[00:07:14.600 --> 00:07:19.600]  今天我們在阿瑪謝的生命裡面學三個功課
[00:07:19.600 --> 00:07:24.600]  心不專誠為我們帶來第一個學習的功課
[00:07:24.600 --> 00:07:27.600]  新課我們不專一信從
[00:07:27.600 --> 00:07:29.600]  越走就越遠
[00:07:29.600 --> 00:07:32.600]  好 邀請大家跟我讀下面幾節聖經 好嗎?
[00:07:32.600 --> 00:07:34.600]  1 2 3
[00:07:34.600 --> 00:07:37.600]  阿瑪謝行耶和華眼中看為正的事
[00:07:37.600 --> 00:07:43.600]  但不如他祖大衛乃效法他父約亞斯一切所行的
[00:07:43.600 --> 00:07:46.600]  只是幽壇還沒有廢墟
[00:07:46.600 --> 00:07:49.600]  百姓仍在那裡獻祭燒香
[00:07:49.600 --> 00:07:54.600]  國一堅定就把殺他父王的臣服殺了
[00:07:54.600 --> 00:07:57.600]  他沒有自死殺亡之人的兒子
[00:07:57.600 --> 00:08:02.600]  是照摩西論法書上耶和華所吩咐的說
[00:08:02.600 --> 00:08:07.600]  不可因子殺父也不可因父殺子
[00:08:07.600 --> 00:08:10.600]  各人要為本身的罪而死
[00:08:10.600 --> 00:08:12.600]  讀完最後一節
[00:08:12.600 --> 00:08:16.600]  阿瑪謝在嚴谷殺了以東人一萬
[00:08:16.600 --> 00:08:18.600]  又攻取了西拉
[00:08:18.600 --> 00:08:22.600]  改名為若貼直到今日
[00:08:22.600 --> 00:08:24.600]  對了
[00:08:24.600 --> 00:08:26.600]  剛才你們讀到
[00:08:26.600 --> 00:08:30.600]  他不像大衛那麼專一遵從
[00:08:30.600 --> 00:08:32.600]  有些事不好
[00:08:32.600 --> 00:08:34.600]  不過還提到一件事
[00:08:34.600 --> 00:08:36.600]  有一件事他沒有做
[00:08:36.600 --> 00:08:38.600]  上帝特意提的是什麼
[00:08:38.600 --> 00:08:40.600]  有沒有印象
[00:08:40.600 --> 00:08:42.600]  幽壇沒有廢墟
[00:08:42.600 --> 00:08:44.600]  為何幽壇要廢墟呢
[00:08:44.600 --> 00:08:46.600]  幽壇是什麼
[00:08:46.600 --> 00:08:50.600]  原來幽壇原文是高地高處的意思
[00:08:50.600 --> 00:08:54.600]  在山崗上有露天祭壇
[00:08:54.600 --> 00:08:57.600]  本來是加南人用來獻祭
[00:08:57.600 --> 00:08:59.600]  用來拜他的偶像
[00:08:59.600 --> 00:09:02.600]  所以被律法禁止
[00:09:02.600 --> 00:09:04.600]  以色列人進入加南後
[00:09:04.600 --> 00:09:07.600]  百姓開始在律法上
[00:09:07.600 --> 00:09:09.600]  馬虎了
[00:09:09.600 --> 00:09:11.600]  開始效法加南人
[00:09:11.600 --> 00:09:13.600]  在幽壇上獻祭
[00:09:13.600 --> 00:09:15.600]  所以幽壇上帝
[00:09:15.600 --> 00:09:18.600]  原來在未進入加南之前
[00:09:18.600 --> 00:09:22.600]  已經吩咐他們要毀滅
[00:09:22.600 --> 00:09:24.600]  看看生命記怎麼說
[00:09:24.600 --> 00:09:26.600]  這幾節聖經我們一起讀
[00:09:26.600 --> 00:09:29.600]  你們要將所趕出的國民
[00:09:29.600 --> 00:09:31.600]  侍奉神的各地方
[00:09:31.600 --> 00:09:34.600]  無論在高山在小山
[00:09:34.600 --> 00:09:37.600]  在各青翠樹下都毀壞了
[00:09:37.600 --> 00:09:40.600]  也要拆毀他們的祭壇
[00:09:40.600 --> 00:09:42.600]  打碎他們的柱像
[00:09:42.600 --> 00:09:45.600]  用火焚燒他們的木偶
[00:09:45.600 --> 00:09:48.600]  砍下他們漂黑的神像
[00:09:48.600 --> 00:09:51.600]  並將其名從那地方除滅
[00:09:51.600 --> 00:09:53.600]  你們不可照他們那樣
[00:09:53.600 --> 00:09:56.600]  釋放耶和華你們的神
[00:09:56.600 --> 00:09:58.600]  大家早就知道
[00:09:58.600 --> 00:10:00.600]  未進入已經知道
[00:10:00.600 --> 00:10:02.600]  你們不剷除根
[00:10:02.600 --> 00:10:05.600]  遲早就被那些東西吸引
[00:10:05.600 --> 00:10:07.600]  做錯事
[00:10:07.600 --> 00:10:10.600]  所以就算他們拿那些幽壇
[00:10:10.600 --> 00:10:11.600]  來敬拜神
[00:10:11.600 --> 00:10:12.600]  上帝也不喜悅
[00:10:12.600 --> 00:10:14.600]  所以必須要拆毀
[00:10:14.600 --> 00:10:17.600]  阿瑪謝其實不完全壞
[00:10:17.600 --> 00:10:19.600]  她最初挺好的
[00:10:19.600 --> 00:10:21.600]  剛才你們也讀過
[00:10:21.600 --> 00:10:25.600]  她爸爸是被叛黨所殺
[00:10:25.600 --> 00:10:28.600]  她坐穩了皇位之後
[00:10:28.600 --> 00:10:29.600]  就為父報仇
[00:10:29.600 --> 00:10:31.600]  將那些叛黨殺了
[00:10:31.600 --> 00:10:33.600]  那些神僕就殺了
[00:10:33.600 --> 00:10:36.600]  不過她看記錄冊說什麼
[00:10:36.600 --> 00:10:40.600]  她跟著摩西律法書上的吩咐
[00:10:40.600 --> 00:10:43.600]  不可因子殺父
[00:10:43.600 --> 00:10:45.600]  也不可因父殺子
[00:10:45.600 --> 00:10:47.600]  所以她殺那些神僕
[00:10:47.600 --> 00:10:50.600]  沒有連累那些神僕的下一代
[00:10:50.600 --> 00:10:52.600]  也挺好的
[00:10:52.600 --> 00:10:54.600]  也聽上帝的話
[00:10:54.600 --> 00:10:58.600]  不過就是因為她有些揀根
[00:10:58.600 --> 00:11:00.600]  有些不根就麻煩了
[00:11:00.600 --> 00:11:03.600]  剛才你們讀到最後那句
[00:11:03.600 --> 00:11:05.600]  說她打贏爾東人
[00:11:05.600 --> 00:11:07.600]  打贏爾東人
[00:11:07.600 --> 00:11:10.600]  那些幽壇毒根在她心裡
[00:11:10.600 --> 00:11:12.600]  原來很嚴重的
[00:11:12.600 --> 00:11:14.600]  看看第14節說什麼
[00:11:14.600 --> 00:11:15.600]  一起讀吧
[00:11:15.600 --> 00:11:18.600]  阿瑪謝殺了爾東人回來
[00:11:18.600 --> 00:11:21.600]  就把西燕的神像帶回
[00:11:21.600 --> 00:11:23.600]  立為自己的神
[00:11:23.600 --> 00:11:27.600]  在他面前叩拜燒香
[00:11:27.600 --> 00:11:29.600]  哇 糟糕
[00:11:29.600 --> 00:11:31.600]  再走遠一點
[00:11:31.600 --> 00:11:34.600]  將別人的神像搬回來
[00:11:34.600 --> 00:11:36.600]  拜他
[00:11:36.600 --> 00:11:38.600]  真的很可怕
[00:11:38.600 --> 00:11:42.600]  遵從信復神的吩咐
[00:11:42.600 --> 00:11:44.600]  不是按自己的心意
[00:11:44.600 --> 00:11:46.600]  選擇性去什麼跟
[00:11:46.600 --> 00:11:47.600]  什麼不跟
[00:11:47.600 --> 00:11:50.600]  因為這樣就會為撒旦留地布
[00:11:50.600 --> 00:11:53.600]  讓他有機可乘
[00:11:53.600 --> 00:11:55.600]  我想起我以前有一位舊同事
[00:11:55.600 --> 00:11:57.600]  職場的
[00:11:57.600 --> 00:12:00.600]  他原本是天主教徒
[00:12:00.600 --> 00:12:03.600]  但我進他的屋的時候去探望他
[00:12:03.600 --> 00:12:06.600]  我就很奇怪了
[00:12:06.600 --> 00:12:09.600]  一邊屋的一邊廳
[00:12:09.600 --> 00:12:11.600]  掛了十字架
[00:12:11.600 --> 00:12:15.600]  另一邊廳正在種風水竹
[00:12:15.600 --> 00:12:18.600]  正在養風水魚
[00:12:18.600 --> 00:12:21.600]  我的心就在想
[00:12:21.600 --> 00:12:23.600]  究竟代表什麼呢
[00:12:23.600 --> 00:12:26.600]  他究竟在信什麼呢
[00:12:26.600 --> 00:12:29.600]  我又不聽見他回教堂
[00:12:29.600 --> 00:12:32.600]  其實他跟他丈夫
[00:12:32.600 --> 00:12:34.600]  是我認識的舊同事裡面
[00:12:34.600 --> 00:12:37.600]  我會給他們100分好人
[00:12:37.600 --> 00:12:40.600]  我很少見到好人到這樣
[00:12:40.600 --> 00:12:42.600]  是100分好人
[00:12:42.600 --> 00:12:45.600]  不過我在想如果失去了救恩
[00:12:45.600 --> 00:12:48.600]  又值得嗎
[00:12:48.600 --> 00:12:50.600]  我又認識一些的組員
[00:12:50.600 --> 00:12:52.600]  組員當然是基督徒
[00:12:52.600 --> 00:12:55.600]  不過他就選擇跟非基督徒去結婚
[00:12:55.600 --> 00:12:57.600]  當初的時候他會說
[00:12:57.600 --> 00:12:59.600]  放心我會很有信心
[00:12:59.600 --> 00:13:02.600]  我會帶他回來教會
[00:13:02.600 --> 00:13:04.600]  但你猜他最後是怎樣呢
[00:13:04.600 --> 00:13:07.600]  最後就是他自己都不回來
[00:13:07.600 --> 00:13:08.600]  是吧
[00:13:08.600 --> 00:13:11.600]  大家可能都有類似的經歷
[00:13:11.600 --> 00:13:14.600]  我又認識一些基督徒
[00:13:14.600 --> 00:13:16.600]  回到教會很好
[00:13:16.600 --> 00:13:18.600]  很熱心參與侍奉
[00:13:18.600 --> 00:13:22.600]  教會叫做什麼都做什麼
[00:13:22.600 --> 00:13:23.600]  很衛生
[00:13:23.600 --> 00:13:25.600]  不過一回到職場
[00:13:25.600 --> 00:13:28.600]  就用回世界的價值觀
[00:13:28.600 --> 00:13:30.600]  他世界做事的方法
[00:13:30.600 --> 00:13:32.600]  賺錢賺到盡
[00:13:32.600 --> 00:13:35.600]  博升職什麼都做
[00:13:35.600 --> 00:13:38.600]  甚至被人質疑他基督徒的生命
[00:13:38.600 --> 00:13:41.600]  這樣的生命這樣的服侍
[00:13:41.600 --> 00:13:44.600]  又是不是上帝所喜悅的呢
[00:13:44.600 --> 00:13:46.600]  如果大家很記性的話
[00:13:46.600 --> 00:13:48.600]  我們有時說北角
[00:13:48.600 --> 00:13:50.600]  北角經常被上帝罵
[00:13:50.600 --> 00:13:53.600]  罵什麼他們經常拜什麼
[00:13:53.600 --> 00:13:55.600]  金牛獨
[00:13:55.600 --> 00:13:56.600]  記得吧
[00:13:56.600 --> 00:13:58.600]  北角拜金牛獨
[00:13:58.600 --> 00:14:01.600]  就在他敬拜的物件上出現了問題
[00:14:01.600 --> 00:14:04.600]  他為什麼拿金牛來代替了神呢
[00:14:04.600 --> 00:14:07.600]  而南角不撇除不拆毀這些幽壇
[00:14:07.600 --> 00:14:11.600]  就在他敬拜的態度上出現了問題
[00:14:11.600 --> 00:14:14.600]  兩樣東西都是上帝不喜悅的
[00:14:14.600 --> 00:14:15.600]  不過其實
[00:14:15.600 --> 00:14:17.600]  我們今天的生命裡面
[00:14:17.600 --> 00:14:20.600]  會不會有些類似金牛獨
[00:14:20.600 --> 00:14:22.600]  或者幽壇的東西
[00:14:22.600 --> 00:14:27.600]  阻礙我們專一去跟從上帝呢
[00:14:27.600 --> 00:14:30.600]  會不會是財富
[00:14:30.600 --> 00:14:32.600]  愛情
[00:14:32.600 --> 00:14:34.600]  家庭
[00:14:34.600 --> 00:14:36.600]  工作
[00:14:36.600 --> 00:14:37.600]  是名
[00:14:37.600 --> 00:14:39.600]  是理
[00:14:39.600 --> 00:14:45.600]  阿瑪謝對神心不尊成
[00:14:45.600 --> 00:14:46.600]  他有時信服
[00:14:46.600 --> 00:14:48.600]  有時不信服
[00:14:48.600 --> 00:14:50.600]  這些是偽信服
[00:14:50.600 --> 00:14:52.600]  什麼是偽信服
[00:14:52.600 --> 00:14:55.600]  偽信服就不是信服
[00:14:55.600 --> 00:14:58.600]  看看合不合自己心意
[00:14:58.600 --> 00:15:00.600]  合自己心意就信服
[00:15:00.600 --> 00:15:03.600]  不合自己心意就不信服
[00:15:03.600 --> 00:15:05.600]  要付代價就不要信服
[00:15:05.600 --> 00:15:09.600]  不用付代價就信服一下
[00:15:09.600 --> 00:15:12.600]  這樣不行的
[00:15:12.600 --> 00:15:15.600]  裘勝寧在新的一年裡面教導我們
[00:15:15.600 --> 00:15:19.600]  我們要專一信從上帝的帶領
[00:15:19.600 --> 00:15:21.600]  信從勝寧的引導
[00:15:21.600 --> 00:15:23.600]  不要偏離他的左右
[00:15:23.600 --> 00:15:24.600]  好不好
[00:15:24.600 --> 00:15:26.600]  Amen
[00:15:26.600 --> 00:15:27.600]  第二點
[00:15:27.600 --> 00:15:30.600]  我們除了要專一跟隨他之外
[00:15:30.600 --> 00:15:34.600]  我們還要慎放一朝得志
[00:15:34.600 --> 00:15:37.600]  心高氣傲就忠言亦矣
[00:15:37.600 --> 00:15:38.600]  好不好
[00:15:38.600 --> 00:15:39.600]  我們一起讀下面的聖經
[00:15:39.600 --> 00:15:41.600]  先讀兩字
[00:15:41.600 --> 00:15:45.600]  阿瑪謝在嚴谷殺了以東人一馬
[00:15:45.600 --> 00:15:47.600]  又攻取了西拉
[00:15:47.600 --> 00:15:50.600]  改名叫若帖直到今日
[00:15:50.600 --> 00:15:54.600]  那時阿瑪謝差使者去見耶穆的孫子
[00:15:54.600 --> 00:15:56.600]  約哈斯的兒子
[00:15:56.600 --> 00:15:58.600]  以色列王約阿斯
[00:15:58.600 --> 00:16:02.600]  說你來我們二人相見於戰場
[00:16:02.600 --> 00:16:05.600]  他突然之間打贏了以東人一馬
[00:16:05.600 --> 00:16:07.600]  還攻取了西拉
[00:16:07.600 --> 00:16:09.600]  改了名叫若帖
[00:16:09.600 --> 00:16:11.600]  你們先記住有這樣的事
[00:16:11.600 --> 00:16:13.600]  稍後我會再講
[00:16:13.600 --> 00:16:15.600]  接著他漏打
[00:16:15.600 --> 00:16:20.600]  漏打的對象竟然是以色列國
[00:16:20.600 --> 00:16:23.600]  畢竟是兄弟
[00:16:23.600 --> 00:16:30.600]  竟然說我二人要在戰場相見
[00:16:30.600 --> 00:16:32.600]  跟以色列王這樣說
[00:16:32.600 --> 00:16:34.600]  你猜以色列王怎樣回答他呢
[00:16:34.600 --> 00:16:36.600]  讀下這兩字聖經好不好
[00:16:36.600 --> 00:16:37.600]  一二三
[00:16:37.600 --> 00:16:42.600]  以色列王約阿斯差遣使者去見尤大王阿瑪謝
[00:16:42.600 --> 00:16:48.600]  說黎巴嫩的黎侄差遣使者去見黎巴嫩的香柏樹
[00:16:48.600 --> 00:16:51.600]  說將你的女兒給我兒子為妻
[00:16:51.600 --> 00:16:54.600]  後來黎巴嫩有一個野獸經過
[00:16:54.600 --> 00:16:56.600]  把黎侄踐踏了
[00:16:56.600 --> 00:17:00.600]  你打敗了以東人就心高氣傲
[00:17:00.600 --> 00:17:02.600]  你以死為榮耀
[00:17:02.600 --> 00:17:04.600]  在家裡安居就罷了
[00:17:04.600 --> 00:17:11.600]  為何要惹禍使自己和尤大國一同敗亡呢
[00:17:11.600 --> 00:17:14.600]  其實以色列王不想跟他打
[00:17:14.600 --> 00:17:16.600]  你回家就算了
[00:17:16.600 --> 00:17:18.600]  但他不是覺得他不夠他打
[00:17:18.600 --> 00:17:20.600]  他只不過你不夠我打
[00:17:20.600 --> 00:17:22.600]  你為何走來撩架打
[00:17:22.600 --> 00:17:27.600]  但你猜阿瑪謝有沒有聽他說呢
[00:17:27.600 --> 00:17:28.600]  沒有
[00:17:28.600 --> 00:17:30.600]  Rainman已經回頭了
[00:17:30.600 --> 00:17:32.600]  我們一起讀第十一節
[00:17:32.600 --> 00:17:36.600]  阿瑪謝卻不肯聽者話
[00:17:36.600 --> 00:17:38.600]  於是以色列王約阿斯上來
[00:17:38.600 --> 00:17:45.600]  再由大丁白事物與尤大王阿瑪謝相見於戰場
[00:17:45.600 --> 00:17:47.600]  他真的不聽他話
[00:17:47.600 --> 00:17:49.600]  所以要開戰
[00:17:49.600 --> 00:17:53.600]  不過在這場戰爭之前的以東戰爭
[00:17:53.600 --> 00:17:57.600]  為何阿瑪謝會變得這麼嬌呢
[00:17:57.600 --> 00:17:59.600]  會變得這麼驕傲呢
[00:17:59.600 --> 00:18:03.600]  原來他之前和以東那場戰爭都有關係
[00:18:03.600 --> 00:18:06.600]  但這裏記載得比較短
[00:18:06.600 --> 00:18:10.600]  在歷代之下25章記載得比較詳細
[00:18:10.600 --> 00:18:12.600]  因為很長我不需要全部讀完
[00:18:12.600 --> 00:18:15.600]  不過想有些位置大家留意一下
[00:18:15.600 --> 00:18:18.600]  你看阿瑪謝帶了多少人去打仗
[00:18:18.600 --> 00:18:23.600]  他在尤大國找了三十萬精兵
[00:18:23.600 --> 00:18:27.600]  然後他就用了銀紙一百他連德
[00:18:27.600 --> 00:18:31.600]  去招募了十萬大軍
[00:18:31.600 --> 00:18:33.600]  那十萬大軍是從哪裏來的
[00:18:33.600 --> 00:18:37.600]  其實是以色列的以法連那邊來的
[00:18:37.600 --> 00:18:39.600]  不過第七節
[00:18:39.600 --> 00:18:41.600]  突然上帝派了一個先知
[00:18:41.600 --> 00:18:42.600]  一個神人跟他說話
[00:18:42.600 --> 00:18:44.600]  我們一起讀第七節好不好
[00:18:44.600 --> 00:18:47.600]  有一個神人來見阿瑪謝
[00:18:47.600 --> 00:18:48.600]  對他說
[00:18:48.600 --> 00:18:52.600]  皇阿不要使以色列的軍兵與你同去
[00:18:52.600 --> 00:18:57.600]  因為耶和華不與以色列以法連的後裔同族
[00:18:57.600 --> 00:19:01.600]  不過皇帝一個都沒有給上帝讚過
[00:19:01.600 --> 00:19:03.600]  上帝在這裏都說明
[00:19:03.600 --> 00:19:05.600]  我不會跟他們一起
[00:19:05.600 --> 00:19:07.600]  你不要跟他們一起去打仗
