
[00:00:00.000 --> 00:00:02.000]  Hello 大家早晨
[00:02:54.400 --> 00:03:00.240]  他說他要坐在浴窩旁邊吃餅得飽
[00:03:00.240 --> 00:03:06.440]  我就去找找究竟其實埃及的奴隸吃什麼
[00:03:06.440 --> 00:03:10.120]  其實在文數記十一章那裡
[00:03:10.120 --> 00:03:11.960]  原來他們都有個回憶
[00:03:11.960 --> 00:03:14.800]  回憶以前在埃及那裡吃什麼
[00:03:14.800 --> 00:03:20.600]  他說吃什麼有魚、有黃瓜、西瓜、韭菜、蔥、蒜
[00:03:20.600 --> 00:03:21.920]  都挺好的
[00:03:21.920 --> 00:03:23.520]  不過有沒有肉呢
[00:03:23.520 --> 00:03:27.240]  魚是不是肉呢
[00:03:27.240 --> 00:03:33.880]  他說肉就是新畜那些肉
[00:03:33.880 --> 00:03:36.160]  這裡沒有
[00:03:36.160 --> 00:03:41.280]  其實他們是用一個印象
[00:03:41.280 --> 00:03:44.680]  覺得以前是比現在好很多
[00:03:44.680 --> 00:03:49.800]  當你很想去一個好一點的地方
[00:03:49.800 --> 00:03:55.760]  你就會用各樣的言語去表達
[00:03:55.760 --> 00:03:58.840]  或者縱然那裡沒有
[00:03:58.840 --> 00:04:00.520]  你都講得浮誇一點
[00:04:00.520 --> 00:04:02.720]  以前有肉吃的
[00:04:02.720 --> 00:04:08.520]  令到人們知道他們真的很憤怒
[00:04:08.520 --> 00:04:10.800]  還有他們埋怨得很厲害
[00:04:10.800 --> 00:04:17.200]  經文去到第四章上半節
[00:04:17.200 --> 00:04:21.760]  究竟神是怎樣回應他們呢
[00:04:21.760 --> 00:04:27.720]  其實這個埋怨是跟摩西和亞倫說的
[00:04:27.720 --> 00:04:31.080]  但是耶和華馬上回應他
[00:04:31.080 --> 00:04:32.240]  看看第四節
[00:04:32.240 --> 00:04:36.920]  他說我要將糧食從天降給你們
[00:04:36.920 --> 00:04:39.680]  去到今天的器肉
[00:04:39.680 --> 00:04:44.680]  我們可以看到耶和華神回應以色列人
[00:04:44.680 --> 00:04:47.000]  是有三個方向的
[00:04:47.000 --> 00:04:48.520]  第一個方向就是
[00:04:48.520 --> 00:04:52.280]  他說我要從天降糧食給你們
[00:04:52.280 --> 00:04:54.840]  在那個時代
[00:04:54.840 --> 00:04:57.960]  在埃及的世界裡面
[00:04:57.960 --> 00:05:00.280]  其實你知道這些食物
[00:05:00.280 --> 00:05:03.080]  是由人獻給神的
[00:05:03.080 --> 00:05:05.520]  通常他們要去獻祭
[00:05:05.520 --> 00:05:07.320]  或者他們祭祀的時候
[00:05:07.320 --> 00:05:09.200]  是人給神的
[00:05:09.200 --> 00:05:13.200]  神是沒有製造一些食物給他們
[00:05:13.200 --> 00:05:18.280]  或者是供應他們
[00:05:18.280 --> 00:05:21.800]  在一個古晉東的文化裡面
[00:05:21.800 --> 00:05:25.600]  吃飯其實就好像宗教的行為一樣
[00:05:25.600 --> 00:05:28.200]  神殿裡面就有兩餐
[00:05:28.200 --> 00:05:30.480]  要遞給那些神明的
[00:05:30.480 --> 00:05:35.240]  但是很少人在神明那裡拿東西吃
[00:05:35.240 --> 00:05:36.800]  他拿那些東西吃是什麼呢
[00:05:36.800 --> 00:05:39.080]  是自己祭祀完之後
[00:05:39.080 --> 00:05:41.000]  祭祀獻完了
[00:05:41.000 --> 00:05:42.040]  拿回家
[00:05:42.040 --> 00:05:46.000]  那些肉都是他們自己買自己帶去的
[00:05:46.000 --> 00:05:51.760]  所以神說他要從天降糧食給他們
[00:05:51.760 --> 00:05:56.880]  這個有一點顛覆了以色列人的想像
[00:05:56.880 --> 00:05:59.280]  不是我們給食物給神嗎
[00:05:59.280 --> 00:06:01.600]  為什麼是神給食物給我們呢
[00:06:01.600 --> 00:06:04.600]  而且他們還埋怨神
[00:06:04.600 --> 00:06:11.720]  我們也看到一個巴比倫以前的創世詩篇
[00:06:11.720 --> 00:06:13.800]  他叫《Enuma Elise》
[00:06:13.800 --> 00:06:16.600]  他那裡說到
[00:06:16.600 --> 00:06:19.800]  原來人為什麼被造呢
[00:06:19.800 --> 00:06:24.320]  原來人被造是因為當時的神
[00:06:24.320 --> 00:06:26.560]  做事做到很累
[00:06:26.560 --> 00:06:29.800]  所以他就製造了一些人出來
[00:06:29.800 --> 00:06:31.880]  幫他們頂住
[00:06:31.880 --> 00:06:32.720]  你們先做著
[00:06:32.720 --> 00:06:35.080]  那些神可以怎樣呢
[00:06:35.080 --> 00:06:37.080]  可以休息一下
[00:06:37.080 --> 00:06:41.080]  所以人造出來是要奴役的
[00:06:41.080 --> 00:06:42.960]  神可以怎樣呢
[00:06:42.960 --> 00:06:45.240]  就可以安息了
[00:06:45.240 --> 00:06:48.920]  但是這個我們認識的耶和華神
[00:06:48.920 --> 00:06:52.200]  竟然顛覆了他們的概念
[00:06:52.200 --> 00:06:55.160]  神是賜食物給人
[00:06:55.160 --> 00:06:59.040]  而且他還給人安息
[00:06:59.040 --> 00:07:02.640]  以色列人可能覺得很難以置信
[00:07:02.640 --> 00:07:05.360]  怎麼會有這麼愚蠢的事呢
[00:07:05.360 --> 00:07:09.760]  而且你們知不知道他們在埃及的時候做什麼的
[00:07:09.760 --> 00:07:11.600]  是做奴隸的
[00:07:11.600 --> 00:07:14.880]  負責什麼的
[00:07:14.880 --> 00:07:17.200]  搬東西
[00:07:17.200 --> 00:07:20.120]  其實在出埃及第一章的時候就說
[00:07:20.120 --> 00:07:26.480]  其實以色列人是在幫法老建兩座織火的城
[00:07:26.480 --> 00:07:31.240]  他們其實是要建一些很大座的建築物
[00:07:31.240 --> 00:07:32.640]  去擺放糧食的
[00:07:32.640 --> 00:07:35.640]  以色列人就是在那裡工作的
[00:07:35.640 --> 00:07:37.360]  所以在他們的概念
[00:07:37.360 --> 00:07:42.000]  其實我們應該有食物就要儲存起來
[00:07:42.000 --> 00:07:46.880]  然後這些食物是給神的
[00:07:46.880 --> 00:07:50.560]  或者是先給埃及人的
[00:07:50.560 --> 00:07:51.880]  都不輪到我們
[00:07:51.880 --> 00:07:54.160]  但是他們出了埃及之後
[00:07:54.160 --> 00:07:57.600]  神說我從天上降食物給你
[00:07:57.600 --> 00:08:03.600]  這些糧倉其實是真的有考古學家發掘了出來
[00:08:03.600 --> 00:08:07.920]  不知道大家有沒有聽過這個叫拉美西斯二世
[00:08:07.920 --> 00:08:10.720]  就是一個很出名的埃及法老
[00:08:10.720 --> 00:08:15.840]  他就是當時做了很多個糧食倉
[00:08:15.840 --> 00:08:19.400]  後來被後人 考古學家發現了出來
[00:08:19.400 --> 00:08:26.320]  那些糧食倉有差不多一個籃球場再大一點
[00:08:26.320 --> 00:08:29.840]  上面有一些通風的洞
[00:08:29.840 --> 00:08:33.000]  不單止是儲存一些穀物
[00:08:33.000 --> 00:08:37.320]  還有酒、橄欖油、蜂蜜等等
[00:08:37.320 --> 00:08:43.320]  他說這些糧倉其實足夠兩萬人吃一整年
[00:08:43.320 --> 00:08:46.120]  所以其實這些糧倉是很大
[00:08:46.120 --> 00:08:49.520]  所以以色列人怎麼會想像到
[00:08:49.520 --> 00:08:52.680]  我們出了去曠野之後
[00:08:52.680 --> 00:08:59.800]  我們的飲食完全upside down
[00:08:59.800 --> 00:09:04.200]  不用他們自己去勞動
[00:09:04.200 --> 00:09:07.520]  有東西吃 上帝降食物給他們
[00:09:07.520 --> 00:09:09.920]  這個是顛覆了他們的想法
[00:09:09.920 --> 00:09:15.720]  而且我們可以看到
[00:09:15.720 --> 00:09:19.640]  而且我們看到不單止上帝說要降食物給他們
[00:09:19.640 --> 00:09:23.120]  拿食物的方式上帝也說得很清楚
[00:09:23.120 --> 00:09:28.400]  就是每天要出去拿每天的份量
[00:09:28.400 --> 00:09:34.880]  每天的份量和剛才說要積存很多糧食在那個貨倉裏面
[00:09:34.880 --> 00:09:37.520]  那個概念又不同
[00:09:37.520 --> 00:09:41.560]  其實在這個曠野裏面也挺衝擊的
[00:09:41.560 --> 00:09:47.480]  他說每天你們要出去拿每天得到的份量
[00:09:47.480 --> 00:09:51.240]  每天拿每天的份量
[00:09:51.240 --> 00:09:53.120]  在這句說話裏面
[00:09:53.120 --> 00:09:58.920]  我們也知道法老其實也說過類似的說話
[00:09:58.920 --> 00:10:07.360]  法老說你要交每天的磚的數量給他才有東西吃
[00:10:07.360 --> 00:10:11.400]  但是這個神 我們信的耶和華神
[00:10:11.400 --> 00:10:15.440]  竟然這個是每天要出去拿每天的份量
[00:10:15.440 --> 00:10:18.960]  要不要他們做事 也不用
[00:10:18.960 --> 00:10:26.080]  所以這個是顛覆了以色列人的概念
[00:10:26.080 --> 00:10:31.560]  弟兄姊妹 我們經常都覺得應該要儲一些東西在家裏
[00:10:31.560 --> 00:10:36.560]  有一些安全感 尤其是COVID的時候
[00:10:36.560 --> 00:10:42.480]  但是你知不知道在美國有一個機構專門研究
[00:10:42.480 --> 00:10:45.800]  我們美國浪費多少東西吃
[00:10:45.800 --> 00:10:48.920]  這個機構叫REFED
[00:10:48.920 --> 00:10:52.480]  他在2024年就去調查
[00:10:52.480 --> 00:10:57.520]  究竟美國剩下的食物數量有多少呢
[00:10:57.520 --> 00:11:03.680]  你猜一下有多少萬噸
[00:11:03.680 --> 00:11:05.920]  2024年
[00:11:05.920 --> 00:11:07.720]  其實真的很難猜
[00:11:07.720 --> 00:11:09.760]  不過大家都知道是有很多
[00:11:09.760 --> 00:11:15.720]  其實是有7000萬噸浪費了在那一年裏面
[00:11:15.720 --> 00:11:20.800]  是接近全國的食物的供應三成
[00:11:20.800 --> 00:11:24.920]  我們是浪費了三成這麼多的食物
[00:11:24.920 --> 00:11:28.600]  就是說每一個美國人買三份食物
[00:11:28.600 --> 00:11:32.680]  其實他就有一份食物是浪費了
[00:11:32.680 --> 00:11:39.760]  其實在一個我們今天 不要說當時他們在一個礦野裏面
[00:11:39.760 --> 00:11:40.960]  在埃及裏面
[00:11:40.960 --> 00:11:44.080]  其實我們今時今日都想儲一些食物
[00:11:44.080 --> 00:11:46.680]  令到自己有安全感
[00:11:46.680 --> 00:11:50.240]  其實這個是一個我們的概念
[00:11:50.240 --> 00:11:52.840]  我們的生活習慣
[00:11:52.840 --> 00:11:56.560]  但是這個耶和華神
[00:11:56.560 --> 00:12:00.200]  他就去跟這班以色列說
[00:12:00.200 --> 00:12:04.080]  不要儲存食物 你們每一天吃的東西
[00:12:04.080 --> 00:12:06.720]  我每一天就給足夠的你們
[00:12:06.720 --> 00:12:13.480]  而且他還有說一個條件
[00:12:13.480 --> 00:12:17.800]  他就說第六天的時候
[00:12:17.800 --> 00:12:20.200]  我預備給你們的食物
[00:12:20.200 --> 00:12:24.160]  份量要比平時多一倍
[00:12:24.160 --> 00:12:27.120]  你們就可以多拿一倍
[00:12:27.120 --> 00:12:29.880]  第七天不用出來拿食物
[00:12:29.880 --> 00:12:35.040]  神加倍的供應令到以色列人
[00:12:35.040 --> 00:12:39.400]  可以星期日或者第七天有一個安息
[00:12:39.400 --> 00:12:43.040]  神給他們這三個的規矩
[00:12:43.040 --> 00:12:46.400]  好像是建立一個新的秩序
[00:12:46.400 --> 00:12:51.880]  不單止是對抗他們在埃及的想法和生活模式
[00:12:51.880 --> 00:12:59.280]  而且是帶領他們進入另一個能夠依靠神的關係裏面
[00:12:59.280 --> 00:13:06.000]  你想一下 法老是不讓人停的
[00:13:06.000 --> 00:13:10.120]  當摩西和亞倫跟法老說
[00:13:10.120 --> 00:13:14.720]  我要帶以色列人出去敬拜神
[00:13:14.720 --> 00:13:17.240]  法老當時是怎樣回應他的
[00:13:17.240 --> 00:13:21.760]  他說這班人懶而已
[00:13:21.760 --> 00:13:23.960]  我當然不會讓他們出去
[00:13:23.960 --> 00:13:25.680]  怎會是去敬拜神呢
[00:13:25.680 --> 00:13:28.000]  在法老的概念裏面
[00:13:28.000 --> 00:13:31.480]  他沒有覺得有一個休息的概念
[00:13:31.480 --> 00:13:32.920]  好像剛才所說
[00:13:32.920 --> 00:13:35.080]  是誰先休息的
[00:13:35.080 --> 00:13:36.760]  神先休息的
[00:13:36.760 --> 00:13:39.440]  奴隸怎會休息的呢
[00:13:39.440 --> 00:13:45.480]  但是耶和華神就是讓以色列人休息
[00:13:45.480 --> 00:13:50.040]  祂讓他們進入一個安息的一天裏面
[00:13:50.040 --> 00:13:52.440]  跟他們重新建立關係
[00:13:52.440 --> 00:13:54.600]  好像之前Ken講到也有講過
[00:13:54.600 --> 00:13:59.520]  安息日就是讓我們跟神重新建立一個關係
[00:13:59.520 --> 00:14:04.600]  跟人保持一個很鄰舍的關係
[00:14:04.600 --> 00:14:10.080]  但是在這裏神好像很挑戰他們
[00:14:10.080 --> 00:14:13.120]  不工作怎會有得吃呢
[00:14:13.120 --> 00:14:16.280]  其實我們都不敢停
[00:14:16.280 --> 00:14:19.160]  我們都覺得手停口停
[00:14:19.160 --> 00:14:23.160]  如果你能夠停下來
[00:14:23.160 --> 00:14:26.280]  即是我已經有很富裕
[00:14:26.280 --> 00:14:28.280]  或者有很充足的糧食
[00:14:28.280 --> 00:14:30.760]  我才會停下來
[00:14:30.760 --> 00:14:35.000]  這個也是我們平時的習慣
[00:14:35.000 --> 00:14:43.880]  也是埃及人他們的想法
[00:14:43.880 --> 00:14:48.480]  以致他們都不敢去接這個訊息
[00:14:48.480 --> 00:14:50.880]  第七天可以休息
[00:14:50.880 --> 00:14:54.280]  不過上帝在第十六章那裏
[00:14:54.280 --> 00:15:00.560]  他再解釋這個安息日是神賜給你的禮物
[00:15:00.560 --> 00:15:02.320]  是一份禮物來的
[00:15:02.320 --> 00:15:06.080]  但是可能我們都不敢去承接
[00:15:06.080 --> 00:15:09.920]  我又看了一份報告
[00:15:09.920 --> 00:15:16.880]  他就是研究那些公司的員工
[00:15:16.880 --> 00:15:23.960]  究竟他們每一年能夠休息的
[00:15:23.960 --> 00:15:28.920]  是不是一個合乎他們的標準
[00:15:28.920 --> 00:15:32.240]  或者有沒有加班超時那些
[00:15:32.240 --> 00:15:37.360]  在他們2026年這個職場的報告裏面
[00:15:37.360 --> 00:15:41.920]  他們就分析了一千多間的公司
[00:15:41.920 --> 00:15:44.720]  有16萬的員工
[00:15:44.720 --> 00:15:47.480]  然後他們就去研究一個題目
[00:15:47.480 --> 00:15:50.120]  他就說現在有了AI之後
[00:15:50.120 --> 00:15:52.920]  人會不會少了OT呢
[00:15:52.920 --> 00:15:56.560]  人會不會少了OT呢
[00:15:56.560 --> 00:16:06.080]  結果顯示人是工時降了2%
[00:16:06.080 --> 00:16:08.120]  工時是少了
[00:16:08.120 --> 00:16:14.560]  但是週末的加班時數卻是增加了四成
[00:16:14.560 --> 00:16:20.960]  AI之後週末的加班是多了四成
[00:16:20.960 --> 00:16:23.280]  特別是星期六
[00:16:23.280 --> 00:16:27.280]  不知道為什麼星期六那個工作頻率很高
[00:16:27.280 --> 00:16:31.760]  有時我們的工具越多
[00:16:31.760 --> 00:16:33.760]  或者好像都幫助了我們
[00:16:33.760 --> 00:16:36.760]  但是我們都不是很敢停下來
[00:16:36.760 --> 00:16:42.800]  更何況這一班在埃及的以色列人
[00:16:42.800 --> 00:16:45.280]  因為他們面對著前景
[00:16:45.280 --> 00:16:49.280]  一個荒蕪的地方
[00:16:49.280 --> 00:16:51.280]  都不知道之後可以怎麼走
[00:16:51.280 --> 00:16:53.280]  他們怎麼敢停下來呢
[00:16:53.280 --> 00:16:59.600]  但上帝在這個給食物回應他們的怨言的時候
[00:16:59.600 --> 00:17:03.800]  調整他們自己的步伐
[00:17:03.800 --> 00:17:07.360]  也都在當中告訴他們知道
[00:17:07.360 --> 00:17:10.320]  其實這個食物不用擔心
[00:17:10.320 --> 00:17:13.600]  我是很緊張你們的一個神
[00:17:13.600 --> 00:17:15.600]  我會給你們食物
[00:17:15.600 --> 00:17:18.360]  而且每天都夠每天的份量
[00:17:18.360 --> 00:17:21.400]  第七天你還可以安息
[00:17:21.400 --> 00:17:23.960]  第七天你還可以安息
[00:17:23.960 --> 00:17:29.480]  這三點都在幫助以色列人離開埃及
[00:17:29.480 --> 00:17:33.160]  因為他們不單止身體離開那個地方
[00:17:33.160 --> 00:17:37.320]  其實他們還是被當地的文化影響
[00:17:37.320 --> 00:17:41.320]  無論是奴隸制度或者他們的囤積文化
[00:17:41.320 --> 00:17:44.920]  或者法老那些很有毒的言語
[00:17:44.920 --> 00:17:46.440]  攻擊他們的言語
[00:17:46.440 --> 00:17:50.920]  其實這些都是深深印在這班以色列人那裡
[00:17:50.920 --> 00:17:52.920]  他們要離開埃及
[00:17:52.920 --> 00:17:56.800]  怎麼可以進入敬拜神和神的關係呢
[00:17:56.800 --> 00:18:00.320]  神就是透過這個回應他們的怨言
[00:18:00.320 --> 00:18:03.120]  透過給他們每天都要吃的東西
[00:18:03.120 --> 00:18:07.120]  去調整他們的生命
[00:18:07.120 --> 00:18:09.120]  上帝說過
[00:18:09.120 --> 00:18:13.120]  因為這班以色列民是屬於祂的子民
[00:18:13.120 --> 00:18:15.120]  所以祂顧念他們
[00:18:15.120 --> 00:18:17.120]  去顧念他們
[00:18:17.120 --> 00:18:22.120]  在這個星期有一個客戶
[00:18:22.120 --> 00:18:25.120]  都來找我很多次
[00:18:25.120 --> 00:18:28.120]  他就是來找他的女兒
[00:18:28.120 --> 00:18:33.120]  我在幫助他的過程裡面
[00:18:33.120 --> 00:18:36.120]  我發現其實他是很緊張他的女兒
[00:18:36.120 --> 00:18:41.120]  他一直找不到他的女兒
[00:18:41.120 --> 00:18:45.120]  所以很無助來培德找我們幫忙
[00:18:45.120 --> 00:18:49.120]  他甚至乎自己一個人
[00:18:49.120 --> 00:18:51.120]  伯伯是不懂英文的
[00:18:51.120 --> 00:18:55.120]  自己搭飛機去到三藩市找他的女兒
[00:18:55.120 --> 00:18:57.120]  找不到
[00:18:57.120 --> 00:19:01.120]  警察凌晨再送他回來芝加哥
[00:19:01.120 --> 00:19:04.120]  然後都找不到
[00:19:04.120 --> 00:19:07.120]  他就說可不可以去他舊公司
[00:19:07.120 --> 00:19:10.120]  或者是哪個地方再幫他找
[00:19:10.120 --> 00:19:12.120]  他也寫了很多封信
[00:19:12.120 --> 00:19:15.120]  他給我看了很多封掛號信
[00:19:15.120 --> 00:19:18.120]  那些掛號信全部都收了
[00:19:18.120 --> 00:19:20.120]  但是一直都沒有回應
[00:19:20.120 --> 00:19:24.120]  我都幫伯伯做了很多步的事
[00:19:24.120 --> 00:19:26.120]  但是都沒有回音
[00:19:26.120 --> 00:19:29.120]  然後我都無能為力
[00:19:29.120 --> 00:19:33.120]  我上班其實見到很多無能為力的事
[00:19:33.120 --> 00:19:34.120]  我就問他
[00:19:34.120 --> 00:19:37.120]  伯伯你願不願意和我一起祈禱
[00:19:37.120 --> 00:19:39.120]  我在祈禱的裡面
[00:19:39.120 --> 00:19:41.120]  我自己都很感動
[00:19:41.120 --> 00:19:45.120]  因為其實我們呼求的上帝
[00:19:45.120 --> 00:19:49.120]  正正就是很著緊我們和他的關係的神
[00:19:49.120 --> 00:19:51.120]  就好像這個伯伯很著緊
[00:19:51.120 --> 00:19:55.120]  無論任何方式都想找回他的女兒
[00:19:55.120 --> 00:19:57.120]  告訴他的女兒知道他很掛念她
[00:19:57.120 --> 00:20:00.120]  我覺得這一份的著緊
[00:20:00.120 --> 00:20:02.120]  就是令我都很動容
[00:20:02.120 --> 00:20:04.120]  以致我們都去想起
[00:20:04.120 --> 00:20:07.120]  上帝其實帶我們出去埃及
[00:20:07.120 --> 00:20:10.120]  就是要修補和我們這一份的關係
[00:20:10.120 --> 00:20:17.120]  他就是很想認回我們這一班走散了的子女
[00:20:17.120 --> 00:20:19.120]  這一份的著緊
[00:20:19.120 --> 00:20:22.120]  所以看到這一段經文的時候
[00:20:22.120 --> 00:20:24.120]  我問一個問題
[00:20:24.120 --> 00:20:25.120]  我只問一個問題
[00:20:25.120 --> 00:20:29.120]  為什麼他們好端端在這個爾林
[00:20:29.120 --> 00:20:33.120]  為什麼要帶他們去這個曠野
[00:20:33.120 --> 00:20:37.120]  為什麼要好端端帶他們進入這個曠野
[00:20:37.120 --> 00:20:41.120]  也要聽他們這麼難聽的埋怨
[00:20:41.120 --> 00:20:46.120]  然後又要做這麼多事
[00:20:46.120 --> 00:20:48.120]  我們剛才看經文的時候
[00:20:48.120 --> 00:20:54.120]  不知道你有沒有看到
[00:20:54.120 --> 00:20:56.120]  在第四節下那裡
[00:20:56.120 --> 00:21:03.120]  他說我就可以考驗他們是否遵從我的指示
[00:21:03.120 --> 00:21:05.120]  神說的這些規則
[00:21:05.120 --> 00:21:11.120]  帶領他們從這個這麼漂亮的綠洲去到曠野裡面
[00:21:11.120 --> 00:21:16.120]  他就要考驗他們是否遵從他的指示
[00:21:16.120 --> 00:21:19.120]  不單只是說我要考驗他們
[00:21:19.120 --> 00:21:21.120]  或者去測試他們
[00:21:21.120 --> 00:21:24.120]  他帶領這班以色列人出埃及
[00:21:24.120 --> 00:21:27.120]  不單只是出埃及給他們自由這麼簡單
[00:21:27.120 --> 00:21:28.120]  他要什麼
[00:21:28.120 --> 00:21:30.120]  他要這班人去敬拜上帝
[00:21:30.120 --> 00:21:33.120]  回復跟他們的關係
[00:21:33.120 --> 00:21:35.120]  所以在這裡做這麼多事
[00:21:35.120 --> 00:21:38.120]  為什麼上帝要做這麼多事
[00:21:38.120 --> 00:21:43.120]  他就是要恢復跟他們的關係
[00:21:43.120 --> 00:21:46.120]  讓以色列人知道自己
[00:21:46.120 --> 00:21:49.120]  他不單止要離開埃及這個地方
[00:21:49.120 --> 00:21:51.120]  他還要離開那些文化
[00:21:51.120 --> 00:21:54.120]  他還要離開那些一路影響
[00:21:54.120 --> 00:21:56.120]  影響著他們的思緒
[00:21:56.120 --> 00:22:02.120]  我們其實經常都有一些舊有的思緒
[00:22:02.120 --> 00:22:04.120]  或者文化
[00:22:04.120 --> 00:22:05.120]  這個職場的文化
[00:22:05.120 --> 00:22:08.120]  很多照顧子女的比較
[00:22:08.120 --> 00:22:11.120]  經常都形形異異在我們的腦海裡面
[00:22:11.120 --> 00:22:16.120]  上帝總是給一些測試我們
[00:22:16.120 --> 00:22:21.120]  給我們每天都有每天的挑戰
[00:22:21.120 --> 00:22:25.120]  好像提醒我們要回去跟他的關係那裡
[00:22:25.120 --> 00:22:28.120]  什麼才是最重要
[00:22:28.120 --> 00:22:33.120]  神不單止回應以色列人的埋怨
[00:22:33.120 --> 00:22:35.120]  而且是透過食物
[00:22:35.120 --> 00:22:38.120]  給他們每一天都回去
[00:22:38.120 --> 00:22:41.120]  每一天跟上帝的關係當中
[00:22:41.120 --> 00:22:43.120]  要去建立這個關係
[00:22:43.120 --> 00:22:49.120]  和恢復跟他們之間敬拜的關係
[00:22:49.120 --> 00:22:50.120]  弟兄姊妹
[00:22:50.120 --> 00:22:52.120]  今天有沒有一些東西
[00:22:52.120 --> 00:22:55.120]  仍然繞繞在你的腦裡面
[00:22:55.120 --> 00:22:57.120]  或者是很多
[00:22:57.120 --> 00:23:01.120]  你想跟上帝關係修補的時候
[00:23:01.120 --> 00:23:04.120]  但是有很多的文化和聲音
[00:23:04.120 --> 00:23:06.120]  仍然阻礙著你
[00:23:06.120 --> 00:23:09.120]  讓我們一起去思想
[00:23:09.120 --> 00:23:12.120]  讓我們一起低頭祈禱
[00:23:12.120 --> 00:23:16.120]  多謝上帝
[00:23:16.120 --> 00:23:18.120]  秋海天父
[00:23:18.120 --> 00:23:23.120]  多謝你親自跟我們說話
[00:23:23.120 --> 00:23:25.120]  在你的說話裡面
[00:23:25.120 --> 00:23:30.120]  我們知道你著緊的是跟我們的關係
[00:23:30.120 --> 00:23:33.120]  你帶領我們出埃及
[00:23:33.120 --> 00:23:40.120]  不單止是要得到自由
[00:23:40.120 --> 00:23:42.120]  你更加想和我們恢復
[00:23:42.120 --> 00:23:44.120]  那個敬拜的關係
[00:23:44.120 --> 00:23:46.120]  讓我們知道
[00:23:46.120 --> 00:23:48.120]  怎樣去跟隨你
[00:23:48.120 --> 00:23:50.120]  主有時我們都會問
[00:23:50.120 --> 00:23:53.120]  為什麼我們會發生這些事情
[00:23:53.120 --> 00:23:55.120]  為什麼我們生命有這些挑戰
[00:23:55.120 --> 00:23:58.120]  特別是我們很著緊的事情
