
[00:00:00.000 --> 00:00:06.040]  很高興見到大家一齊回來敬拜神
[00:08:10.000 --> 00:08:15.440]  我們覺得拿伯不肯讓地的理由
[00:08:15.440 --> 00:08:17.120]  好像有些牽強
[00:08:17.120 --> 00:08:20.760]  或者我們叫他有些過於屬靈
[00:08:20.760 --> 00:08:24.160]  over spiritualized
[00:08:24.160 --> 00:08:25.760]  賣不賣你自己決定就行了
[00:08:25.760 --> 00:08:29.280]  何必說我敬歸耶和華就不賣
[00:08:29.280 --> 00:08:35.280]  其實這也是翻譯上的一些不同的方向或偏差
[00:08:35.280 --> 00:08:39.600]  較為符合原文意思的翻譯應該會是這樣
[00:08:39.600 --> 00:08:47.680]  是耶和華不准或者耶和華禁止我將先人樓下的產業給你
[00:08:47.680 --> 00:08:49.640]  無論哪個翻譯都好
[00:08:49.640 --> 00:08:54.040]  其實都是要指向究竟耶和華吩咐什麼呢
[00:08:54.040 --> 00:08:58.720]  那就要看利未記二十五章二十三節
[00:08:58.720 --> 00:09:01.000]  利未記二十五章二十三節
[00:09:01.000 --> 00:09:02.200]  那裡是這樣說
[00:09:02.200 --> 00:09:08.400]  地不可永賣即是不可以賣斷
[00:09:08.400 --> 00:09:10.560]  我們知道聖經釋利未記有說
[00:09:10.560 --> 00:09:13.280]  就算你真的很困難要賣地
[00:09:13.280 --> 00:09:16.960]  到了希年要歸還或者將來贖回的
[00:09:16.960 --> 00:09:22.440]  暫時的賣都是
[00:09:22.440 --> 00:09:24.840]  因為地是我耶和華
[00:09:24.840 --> 00:09:26.840]  即是地是我耶和華的
[00:09:26.840 --> 00:09:31.080]  你們在我面前是客裡是寄居的
[00:09:31.080 --> 00:09:33.960]  即是地是神賜給人的
[00:09:33.960 --> 00:09:37.640]  是暫時給人用的
[00:09:37.640 --> 00:09:45.440]  不是要炒賣或者佔有
[00:09:45.440 --> 00:09:53.000]  我亦都相信拿伯是在十九章那道神話
[00:09:53.000 --> 00:10:01.520]  有七千個未曾向巴力屈膝的人的其中一個
[00:10:01.520 --> 00:10:07.960]  他亦都夠膽向阿哈王說不
[00:10:07.960 --> 00:10:10.800]  阿哈聽到拿伯拒絕收購的時候
[00:10:10.800 --> 00:10:14.920]  他有什麼反應呢
[00:10:14.920 --> 00:10:20.560]  我們看回聶王紀上二章二十一章第四節
[00:10:20.560 --> 00:10:27.800]  就悶悶不樂地回宮
[00:10:27.800 --> 00:10:32.560]  悶悶不樂這個字原文是由兩個字組成的
[00:10:32.560 --> 00:10:37.520]  就是不高興或者臉色沉了
[00:10:37.520 --> 00:10:40.520]  真是很不高興
[00:10:40.520 --> 00:10:43.920]  還有是嬲怒
[00:10:43.920 --> 00:10:46.120]  這種嬲怒是在心裡多些的
[00:10:46.120 --> 00:10:50.080]  不是那種爆發式的暴怒
[00:10:50.080 --> 00:10:51.480]  是這兩個字組成的
[00:10:51.480 --> 00:10:55.080]  即是阿哈王聽完之後
[00:10:55.080 --> 00:11:01.920]  就拿著個面嬲在心裡
[00:11:01.920 --> 00:11:05.800]  接著他就回到家之後
[00:11:05.800 --> 00:11:09.800]  躺在床上轉臉向內
[00:11:09.800 --> 00:11:12.000]  即是轉臉對著牆
[00:11:12.000 --> 00:11:17.400]  躺在床上也不吃飯
[00:11:17.400 --> 00:11:21.000]  大家對阿哈王這樣的態度行為表現
[00:11:21.000 --> 00:11:24.880]  有什麼感想呢
[00:11:24.880 --> 00:11:30.600]  有沒有想起你的小朋友
[00:11:30.600 --> 00:11:31.800]  他就是
[00:11:31.800 --> 00:11:32.920]  如果大家想到就說
[00:11:32.920 --> 00:11:39.200]  他怎麼那麼像小朋友發脾氣
[00:11:39.200 --> 00:11:40.400]  大家有沒有這樣想
[00:11:40.400 --> 00:11:41.200]  即是這樣想到呢
[00:11:41.200 --> 00:11:42.000]  如果有的話
[00:11:42.000 --> 00:11:42.600]  恭喜你
[00:11:42.600 --> 00:11:46.280]  你和聖經學者的看法一樣
[00:11:46.280 --> 00:11:48.600]  好幾本聖經書的作者
[00:11:48.600 --> 00:11:52.600]  都同樣去評論阿哈王這樣的表現
[00:11:52.600 --> 00:11:58.400]  是非常幼稚
[00:11:58.400 --> 00:12:01.400]  如果是三歲的小朋友那麼幼稚呢
[00:12:01.400 --> 00:12:03.080]  情有可原
[00:12:03.080 --> 00:12:03.880]  或者我們覺得
[00:12:03.880 --> 00:12:07.880]  可能都有點可愛
[00:12:07.880 --> 00:12:10.400]  但是作為一個成年人
[00:12:10.400 --> 00:12:12.880]  作為一國之君
[00:12:12.880 --> 00:12:14.400]  竟然那麼幼稚的時候
[00:12:14.400 --> 00:12:20.200]  這是非常可怕的
[00:12:20.200 --> 00:12:21.600]  我們也可以想像
[00:12:21.600 --> 00:12:24.600]  阿哈王他三歲的時候
[00:12:24.600 --> 00:12:25.800]  很可能都是那麼可怕
[00:12:25.800 --> 00:12:26.600]  那麼幼稚
[00:12:26.600 --> 00:12:27.200]  那麼刁蠻
[00:12:27.200 --> 00:12:29.400]  任性
[00:12:29.400 --> 00:12:30.000]  那不出奇
[00:12:30.000 --> 00:12:35.600]  王子通常都會是這樣
[00:12:35.600 --> 00:12:38.200]  各位仍然有小朋友的家長
[00:12:38.200 --> 00:12:40.800]  就真的要好好想一想
[00:12:40.800 --> 00:12:44.600]  你們的小朋友
[00:12:44.600 --> 00:12:45.200]  有沒有想一想
[00:12:45.200 --> 00:12:50.200]  當他拿不到想要的東西的時候
[00:12:50.200 --> 00:12:51.800]  他會不會這樣發脾氣呢
[00:12:51.800 --> 00:12:56.400]  都是這樣發脾氣不吃飯的
[00:12:56.400 --> 00:12:58.600]  那你又會怎樣哄他呢
[00:12:58.600 --> 00:13:02.400]  如果你是縱容他這樣長大的時候
[00:13:02.400 --> 00:13:08.800]  後果可能是非常可怕的
[00:13:08.800 --> 00:13:12.600]  我也都會去想像
[00:13:12.600 --> 00:13:17.400]  阿哈王他除了這樣發脾氣不吃飯之外
[00:13:17.400 --> 00:13:19.000]  我想他睡在那裡的時候
[00:13:19.000 --> 00:13:23.200]  他都會想起拿白的說話
[00:13:23.200 --> 00:13:24.600]  他不明白
[00:13:24.600 --> 00:13:27.600]  為什麼拿白敬畏耶和華
[00:13:27.600 --> 00:13:29.800]  多過敬畏這個王
[00:13:29.800 --> 00:13:32.200]  就是敬畏他
[00:13:32.200 --> 00:13:35.400]  為什麼拿白聽從聖經的教訓
[00:13:35.400 --> 00:13:37.200]  聽從耶和華的吩咐
[00:13:37.200 --> 00:13:41.200]  多過聽從祂的命令呢
[00:13:41.200 --> 00:13:42.800]  他心想
[00:13:42.800 --> 00:13:43.800]  不是吧
[00:13:43.800 --> 00:13:50.800]  這個世界還有人聽神的話嗎
[00:13:50.800 --> 00:13:55.000]  這個世界還有人這麼認真守律法嗎
[00:13:55.000 --> 00:13:57.200]  他真的很不明白
[00:13:57.200 --> 00:14:01.200]  因為他自己一生都沒有守神的律法
[00:14:01.200 --> 00:14:02.800]  為什麼
[00:14:02.800 --> 00:14:04.200]  十誡裡面的第一誡
[00:14:04.200 --> 00:14:06.400]  不可有別的神
[00:14:06.400 --> 00:14:07.400]  第二誡
[00:14:07.400 --> 00:14:11.200]  不可挑剔偶像和拜偶像
[00:14:11.200 --> 00:14:13.600]  阿哈王他就是一生
[00:14:13.600 --> 00:14:17.400]  就是帶頭全國拜巴黎
[00:14:17.400 --> 00:14:18.800]  皇后耶洗別
[00:14:18.800 --> 00:14:23.400]  也都帶頭全國拜亞瑟拉
[00:14:23.400 --> 00:14:25.800]  這麼多年都是這樣
[00:14:25.800 --> 00:14:28.400]  不覺有什麼問題
[00:14:28.400 --> 00:14:34.200]  為什麼拿白這麼認真要守神的律法呢
[00:14:34.200 --> 00:14:43.200]  他真的不明白
[00:14:43.200 --> 00:14:45.400]  皇后耶洗別
[00:14:45.400 --> 00:14:47.200]  他知道了這件事之後
[00:14:47.200 --> 00:14:50.600]  他又有什麼反應呢
[00:14:50.600 --> 00:14:54.200]  我們看第七節
[00:14:54.200 --> 00:14:56.800]  皇后耶洗別對阿哈說
[00:14:56.800 --> 00:15:00.600]  你現在是治理以色列國不是
[00:15:00.600 --> 00:15:04.800]  只管起來心裡暢暢快快地吃飯
[00:15:04.800 --> 00:15:11.800]  我必將耶斯列人拿白的葡萄園給你
[00:15:11.800 --> 00:15:15.600]  耶洗別這番說話是什麼意思
[00:15:15.600 --> 00:15:17.400]  耶洗別這番說話
[00:15:17.400 --> 00:15:20.600]  如果用我們廣東話口語化來說
[00:15:20.600 --> 00:15:22.000]  就是說
[00:15:22.000 --> 00:15:24.200]  你怎麼做皇帝的
[00:15:24.200 --> 00:15:26.400]  真的沒用
[00:15:26.400 --> 00:15:27.200]  好了
[00:15:27.200 --> 00:15:30.600]  現在你就乖乖地先吃飯
[00:15:30.600 --> 00:15:34.800]  吃完飯之後我幫你搞定他
[00:15:34.800 --> 00:15:38.600]  是不是就是這個意思
[00:15:38.600 --> 00:15:46.000]  耶洗別真的當阿哈王是小朋友這樣對待
[00:15:46.000 --> 00:15:49.000]  就好像我們有些小朋友鬧彆扭
[00:15:49.000 --> 00:15:50.800]  就是要買玩具
[00:15:50.800 --> 00:15:52.200]  然後發脾氣
[00:15:52.200 --> 00:15:54.800]  就不肯吃飯
[00:15:54.800 --> 00:15:59.200]  有些父母就會這樣跟他說
[00:15:59.200 --> 00:16:00.200]  好了好了
[00:16:00.200 --> 00:16:03.200]  現在就乖乖地先去吃飯
[00:16:03.200 --> 00:16:06.400]  吃完飯我就幫你去買那個玩具
[00:16:06.400 --> 00:16:10.600]  一樣的情況
[00:16:10.600 --> 00:16:11.400]  大家想一想
[00:16:11.400 --> 00:16:15.000]  這樣做是什麼意思呢
[00:16:15.000 --> 00:16:21.200]  這樣做會種壞小朋友
[00:16:21.200 --> 00:16:27.200]  耶洗別這樣做也種壞了她的丈夫
[00:16:27.200 --> 00:16:31.400]  有些聖經學者評論耶洗別這樣做是什麼
[00:16:31.400 --> 00:16:34.800]  她沒有好好的勸諫她的丈夫
[00:16:34.800 --> 00:16:37.400]  叫他打消念頭
[00:16:37.400 --> 00:16:43.600]  她反而還設計謀幫他謀財害命
[00:16:43.600 --> 00:16:47.200]  這個是非常愚蠢和邪惡的行為
[00:16:47.200 --> 00:16:55.200]  她是將她的丈夫賣了給撒旦
[00:16:55.200 --> 00:16:58.200]  我們看二十五節
[00:16:58.200 --> 00:16:59.200]  先看二十五節
[00:16:59.200 --> 00:17:01.800]  看看聖經怎麼說
[00:17:01.800 --> 00:17:02.400]  聖經說
[00:17:02.400 --> 00:17:06.600]  從來沒有像阿哈的因他自賣
[00:17:06.600 --> 00:17:09.800]  行耶和華眼中看為惡的事
[00:17:09.800 --> 00:17:15.200]  受了王后耶洗別的聳動
[00:17:15.200 --> 00:17:18.800]  有些聖經學者形容這一句說話
[00:17:18.800 --> 00:17:25.200]  為在歷史上永不磨滅的判語
[00:17:25.200 --> 00:17:32.600]  很嚴重
[00:17:32.600 --> 00:17:36.400]  我相信這一句的判語
[00:17:36.400 --> 00:17:39.400]  不單只是給阿哈
[00:17:39.400 --> 00:17:45.200]  我相信是對所有人的一個提醒
[00:17:45.200 --> 00:17:47.400]  不要賣了自己
[00:17:47.400 --> 00:17:57.400]  不要在神眼前作惡
[00:17:57.400 --> 00:18:01.000]  無論自賣或者賣了自己也好
[00:18:01.000 --> 00:18:05.200]  其實是什麼意思呢
[00:18:05.200 --> 00:18:07.000]  賣了自己又怎樣
[00:18:07.000 --> 00:18:09.800]  你賣身為奴
[00:18:09.800 --> 00:18:12.400]  賣了自己給黑社會
[00:18:12.400 --> 00:18:14.000]  賣了自己給撒旦
[00:18:14.000 --> 00:18:16.000]  賣了給誰都好
[00:18:16.000 --> 00:18:18.400]  你以後就不能做主了
[00:18:18.400 --> 00:18:20.200]  你賣了給別人就是為奴為僻
[00:18:20.200 --> 00:18:23.000]  為奴僕奴隸
[00:18:23.000 --> 00:18:27.200]  賣了自己就是任由人擺佈
[00:18:27.200 --> 00:18:30.800]  阿哈賣了自己就是任由耶洗別擺佈
[00:18:30.800 --> 00:18:36.200]  最終是任由撒旦擺佈
[00:18:36.200 --> 00:18:39.600]  大家留意
[00:18:39.600 --> 00:18:42.200]  凡是任由人擺佈
[00:18:42.200 --> 00:18:45.600]  如果從聖經的理解
[00:18:45.600 --> 00:18:47.600]  凡是任由人擺佈
[00:18:47.600 --> 00:18:51.000]  或者任由人犯罪
[00:18:51.000 --> 00:18:52.600]  作惡做壞事
[00:18:52.600 --> 00:18:55.200]  幫自己達成某些目標的時候
[00:18:55.200 --> 00:19:01.200]  我們都是有份犯罪
[00:19:01.200 --> 00:19:04.600]  無論幫我們的人是我們的父母也好
[00:19:04.600 --> 00:19:09.400]  是我們的兄弟姊妹也好
[00:19:09.400 --> 00:19:10.600]  是夫妻也好
[00:19:10.600 --> 00:19:12.600]  是子女也好
[00:19:12.600 --> 00:19:14.600]  是親戚朋友也好
[00:19:14.600 --> 00:19:19.000]  我們都是有份犯罪
[00:19:19.000 --> 00:19:26.600]  這就是這句聖經給我們的教導
[00:19:26.600 --> 00:19:32.600]  再說回耶洗別的殺人計謀是怎樣進行
[00:19:32.600 --> 00:19:36.600]  我們看第八節
[00:19:36.600 --> 00:19:39.600]  「於是託阿哈的名寫信
[00:19:39.600 --> 00:19:41.600]  用黃的印印上
[00:19:41.600 --> 00:19:47.600]  送給那些與拿伯同城居住的長老貴族」
[00:19:47.600 --> 00:19:52.600]  這個很簡單就是假傳聖旨
[00:19:52.600 --> 00:19:53.600]  第九節
[00:19:53.600 --> 00:19:54.600]  「信上寫著說
[00:19:54.600 --> 00:19:57.600]  你們當宣告禁食
[00:19:57.600 --> 00:19:59.600]  叫拿伯坐在民間的高位上」
[00:19:59.600 --> 00:20:00.600]  第十節
[00:20:00.600 --> 00:20:03.600]  「又叫兩個匪徒坐在拿伯對面
[00:20:03.600 --> 00:20:05.600]  作見證告他說
[00:20:05.600 --> 00:20:08.600]  你捧毒神和黃鳥
[00:20:08.600 --> 00:20:16.600]  隨後就把他拉出去用石頭打死」
[00:20:16.600 --> 00:20:22.600]  為什麼要宣告禁食呢?
[00:20:22.600 --> 00:20:24.600]  宣告禁食
[00:20:24.600 --> 00:20:27.600]  相當所謂religious
[00:20:27.600 --> 00:20:30.600]  沒有宗教的虔誠
[00:20:30.600 --> 00:20:34.600]  宣告禁食是按照律法吩咐
[00:20:34.600 --> 00:20:41.600]  當民中有人犯了嚴重的罪得罪神
[00:20:41.600 --> 00:20:45.600]  全體的百姓人民就要一起禁食
[00:20:45.600 --> 00:20:49.600]  然後要找出那個犯罪的人
[00:20:49.600 --> 00:20:51.600]  將他處決
[00:20:51.600 --> 00:20:54.600]  否則神就會因著那個人犯的大罪
[00:20:54.600 --> 00:21:01.600]  就會降大災禍給全城的人
[00:21:01.600 --> 00:21:05.600]  所以一做到宣告禁食的時候
[00:21:05.600 --> 00:21:10.600]  百姓心理上已經假定有人犯了大罪
[00:21:10.600 --> 00:21:13.600]  是不是?
[00:21:13.600 --> 00:21:16.600]  一宣告禁食
[00:21:16.600 --> 00:21:20.600]  就知道誰犯了大罪
[00:21:20.600 --> 00:21:29.600]  而且心裡會期待要盡快消除那個引起神憤怒的大罪人
[00:21:29.600 --> 00:21:32.600]  是不是?
[00:21:32.600 --> 00:21:36.600]  這一招很毒的
[00:21:36.600 --> 00:21:41.600]  律法又規定需要有至少兩個見證人來作證
[00:21:41.600 --> 00:21:45.600]  去指證那個被告人有罪
[00:21:45.600 --> 00:21:50.600]  這樣才可以定那個人的罪
[00:21:50.600 --> 00:21:56.600]  於是他就找了兩個匪徒來作假見證
[00:21:56.600 --> 00:21:58.600]  指控那白
[00:21:58.600 --> 00:22:02.600]  這一招也是很毒的
[00:22:02.600 --> 00:22:08.600]  匪徒在這裡不是指那些賊仔
[00:22:08.600 --> 00:22:11.600]  而是那些流氓無賴
[00:22:11.600 --> 00:22:15.600]  所謂沒有鬼用的人
[00:22:15.600 --> 00:22:23.600]  你會留意到沒有鬼用的人唯一的用處是什麼?
[00:22:23.600 --> 00:22:26.600]  就是做傷天害理的事
[00:22:26.600 --> 00:22:29.600]  這個世界就是這樣
[00:22:29.600 --> 00:22:34.600]  那些沒有鬼用的人就是做壞事
[00:22:41.600 --> 00:22:49.600]  所以我們也不要隨便去說人是沒有鬼用的人
[00:22:49.600 --> 00:22:53.600]  其實主耶穌說叫弟兄做拉加
[00:22:53.600 --> 00:22:57.600]  其實意思差不多是沒有鬼用
[00:22:57.600 --> 00:23:01.600]  所以主耶穌說不要叫弟兄做拉加
[00:23:01.600 --> 00:23:03.600]  就是說他沒用
[00:23:03.600 --> 00:23:07.600]  說他蠢材
[00:23:07.600 --> 00:23:11.600]  律法又規定不可毀謗神和官長
[00:23:11.600 --> 00:23:14.600]  毀謗神更加會是死罪
[00:23:14.600 --> 00:23:19.600]  但是律法裡面規定審判的時候
[00:23:19.600 --> 00:23:24.600]  要有祭司和審判官在面前來進行
[00:23:24.600 --> 00:23:30.600]  要查明那個見證人是不是真的說真實的話
[00:23:30.600 --> 00:23:33.600]  有沒有做假見證
[00:23:33.600 --> 00:23:37.600]  又要給機會當事人去申辯
[00:23:37.600 --> 00:23:43.600]  但是這些所有的程序他們就沒有做
[00:23:43.600 --> 00:23:45.600]  大家看到的
[00:23:45.600 --> 00:23:49.600]  當那兩個假見證人一無告完之後
[00:23:49.600 --> 00:23:52.600]  就無需答辯
[00:23:52.600 --> 00:23:56.600]  馬上就拉拿百出去處決了
[00:23:56.600 --> 00:24:01.600]  這一招很毒的
[00:24:01.600 --> 00:24:08.600]  像不像現代某些國家某些城市某些法律
[00:24:08.600 --> 00:24:10.600]  不用你辯護的
[00:24:10.600 --> 00:24:15.600]  一說你有罪就馬上拉出去槍斃
[00:24:15.600 --> 00:24:27.600]  根據列王紀夏第九章的記載
[00:24:27.600 --> 00:24:31.600]  其實當時不只是處決拿百
[00:24:31.600 --> 00:24:36.600]  連拿百幾個或者所有的遺址都一起處決了
[00:24:36.600 --> 00:24:43.600]  所以阿蝦才可以大搖大擺地去佔有人家的葡萄園
[00:24:43.600 --> 00:24:45.600]  因為如果仍然人家有後裔
[00:24:45.600 --> 00:24:48.600]  人家會繼承那個葡萄園
[00:24:48.600 --> 00:24:52.600]  也不到阿蝦去拿
[00:24:52.600 --> 00:24:53.600]  就這樣
[00:24:53.600 --> 00:24:57.600]  問一問這葡萄園是誰的 沒有人認領
[00:24:57.600 --> 00:25:01.600]  就充公了 歸國有了
[00:25:01.600 --> 00:25:03.600]  這麼簡單
[00:25:03.600 --> 00:25:14.600]  如果我們將阿蝦和大衛來做比較
[00:25:14.600 --> 00:25:21.600]  我們會發覺他們兩個人犯罪的步驟是很相似的
[00:25:21.600 --> 00:25:24.600]  第一 在太平盛世的時候
[00:25:24.600 --> 00:25:30.600]  有一天皇帝從皇宮起床 向外面望
[00:25:30.600 --> 00:25:32.600]  望到一樣他非常喜歡的東西
[00:25:32.600 --> 00:25:40.600]  想要 心裏面按著想佔有的慾念
[00:25:40.600 --> 00:25:46.600]  於是就起義要奪取佔有那東西
[00:25:46.600 --> 00:25:56.600]  第二 於是就設一個詭計去殺害那東西所屬的主人
[00:25:56.600 --> 00:26:01.600]  殺了那個人之後就去佔有那東西
[00:26:01.600 --> 00:26:05.600]  阿蝦他要佔有
[00:26:05.600 --> 00:26:10.600]  阿蝦他想佔取的是人家的葡萄園
[00:26:10.600 --> 00:26:15.600]  大衛想要佔有的東西是人家的妻子
[00:26:15.600 --> 00:26:20.600]  當後來事發之後
[00:26:20.600 --> 00:26:23.600]  都是先知去譴責他們
[00:26:23.600 --> 00:26:27.600]  然後宣告神的懲罰
[00:26:27.600 --> 00:26:35.600]  很相似的 大家用同一個方式去犯罪
