
[00:00:00.000 --> 00:00:02.000]  各位電影主媒平安
[00:03:07.000 --> 00:03:11.000]  當耶和華紀錄萬文的時候
[00:03:11.000 --> 00:03:16.000]  祂要點出這一個身在那裡
[00:03:16.000 --> 00:03:18.000]  你知不知道你在那裡出生
[00:03:18.000 --> 00:03:21.000]  其實是神預先已經知道
[00:03:21.000 --> 00:03:24.000]  我們甚至在媽媽的母腹裡面
[00:03:24.000 --> 00:03:26.000]  天父已經揀我們
[00:03:26.000 --> 00:03:29.000]  祂知道你一生的過程是怎樣
[00:03:29.000 --> 00:03:32.000]  所以神已經預定了
[00:03:32.000 --> 00:03:35.000]  神揀耶路撒冷
[00:03:35.000 --> 00:03:37.000]  祂知道你在哪個城市出生
[00:03:37.000 --> 00:03:43.000]  祂知道你一生的路途是怎樣
[00:03:43.000 --> 00:03:47.000]  所以神揀了耶路撒冷
[00:03:47.000 --> 00:03:49.000]  一個祂愛的城
[00:03:49.000 --> 00:03:50.000]  第三
[00:03:50.000 --> 00:03:54.000]  耶路撒冷是主喜悅的城
[00:03:54.000 --> 00:03:57.000]  耶穌很愛耶路撒冷
[00:03:57.000 --> 00:04:01.000]  祂曾經為耶路撒冷愛恨
[00:04:01.000 --> 00:04:05.000]  在馬太福音23章37節說
[00:04:05.000 --> 00:04:08.000]  耶路撒冷啊 耶路撒冷啊
[00:04:08.000 --> 00:04:16.000]  你時時殺害先知 又用石頭打死了鳳釵燕
[00:04:16.000 --> 00:04:18.000]  到你去的人
[00:04:18.000 --> 00:04:22.000]  我多次願意招聚你的兒女
[00:04:22.000 --> 00:04:24.000]  好像母雞
[00:04:24.000 --> 00:04:28.000]  將小雞招聚在祂的翅膀底下
[00:04:28.000 --> 00:04:32.000]  只是你們不願意
[00:04:32.000 --> 00:04:36.000]  耶穌為耶路撒冷哭
[00:04:36.000 --> 00:04:38.000]  祂說我想招聚你們
[00:04:38.000 --> 00:04:40.000]  好像母雞一樣
[00:04:40.000 --> 00:04:42.000]  將小雞招聚過來
[00:04:42.000 --> 00:04:45.000]  用祂的翅膀蓋著小雞
[00:04:45.000 --> 00:04:47.000]  但是你們不願意
[00:04:47.000 --> 00:04:49.000]  在耶路撒冷的橄欖山上
[00:04:49.000 --> 00:04:51.000]  有一座禮拜堂
[00:04:51.000 --> 00:04:54.000]  就叫做主哭堂
[00:04:54.000 --> 00:04:56.000]  祂的設計很特別
[00:04:56.000 --> 00:04:58.000]  是建築師特別建的
[00:04:58.000 --> 00:05:03.000]  整個教堂好像一滴眼淚
[00:05:03.000 --> 00:05:08.000]  然後祂的頂好像有個罩
[00:05:08.000 --> 00:05:17.000]  然後有四個好像是聖眼淚的壺
[00:05:17.000 --> 00:05:19.000]  因為聖經告訴我們
[00:05:19.000 --> 00:05:25.000]  神用皮袋裝著我們的眼淚
[00:05:25.000 --> 00:05:28.000]  所以當耶穌為耶路撒冷哀哭的時候
[00:05:28.000 --> 00:05:33.000]  所有的眼淚天父都會紀念
[00:05:33.000 --> 00:05:40.000]  第四 耶路撒冷是神揀選的都城
[00:05:40.000 --> 00:05:42.000]  撒加利亞這位先知
[00:05:42.000 --> 00:05:46.000]  在撒加利亞書第二章第十節
[00:05:46.000 --> 00:05:48.000]  十二十三節說
[00:05:48.000 --> 00:05:53.000]  石安成應當歡樂過場
[00:05:53.000 --> 00:05:58.000]  因為他來要住在你中間
[00:05:58.000 --> 00:06:00.000]  這是耶和華說的
[00:06:00.000 --> 00:06:08.000]  耶和華必收回由大作他聖地的份
[00:06:08.000 --> 00:06:12.000]  也必再揀選耶路撒冷
[00:06:12.000 --> 00:06:14.000]  凡有血氣的
[00:06:14.000 --> 00:06:18.000]  都當在耶和華面前靜默無聲
[00:06:18.000 --> 00:06:24.000]  因為他興起從聖所出來了
[00:06:24.000 --> 00:06:28.000]  原來是神很早很早之前
[00:06:28.000 --> 00:06:31.000]  已經揀選了耶路撒冷
[00:06:31.000 --> 00:06:34.000]  耶路撒冷就是他愛的城
[00:06:34.000 --> 00:06:36.000]  他選定了這個城
[00:06:36.000 --> 00:06:39.000]  所以這個城非常之重要
[00:06:39.000 --> 00:06:42.000]  今天很多基督徒都很盼望
[00:06:42.000 --> 00:06:44.000]  去一次以色列
[00:06:44.000 --> 00:06:47.000]  去以色列最重要探訪的城
[00:06:47.000 --> 00:06:49.000]  就是耶路撒冷
[00:06:49.000 --> 00:06:51.000]  很多的故蹟
[00:06:51.000 --> 00:06:53.000]  很多耶穌行的神蹟
[00:06:53.000 --> 00:06:55.000]  很多記載耶穌的事
[00:06:55.000 --> 00:06:59.000]  都在耶路撒冷這個城裏
[00:06:59.000 --> 00:07:01.000]  所以每一次去以色列的時候
[00:07:01.000 --> 00:07:03.000]  你的心都很震撼
[00:07:03.000 --> 00:07:06.000]  在耶路撒冷可以聽到很多
[00:07:06.000 --> 00:07:08.000]  關於聖經裏面的故事
[00:07:08.000 --> 00:07:12.000]  你會對整個聖地
[00:07:12.000 --> 00:07:17.000]  對聖經對耶穌有更深的了解
[00:07:17.000 --> 00:07:18.000]  所以各位弟兄姊妹
[00:07:18.000 --> 00:07:20.000]  這個世紀很重要
[00:07:20.000 --> 00:07:26.000]  最後耶路撒冷是基督在臨之城
[00:07:26.000 --> 00:07:29.000]  當耶穌回來的時候
[00:07:29.000 --> 00:07:30.000]  回到哪裏呢
[00:07:30.000 --> 00:07:32.000]  回到耶路撒冷
[00:07:32.000 --> 00:07:35.000]  所以當那天耶路撒冷
[00:07:35.000 --> 00:07:38.000]  耶穌升天的時候
[00:07:38.000 --> 00:07:39.000]  他就跟孟門道說
[00:07:39.000 --> 00:07:42.000]  你看到我怎樣往上升
[00:07:42.000 --> 00:07:45.000]  有一天我又要在天上怎樣來
[00:07:45.000 --> 00:07:49.000]  祂要降臨在橄欖山上
[00:07:49.000 --> 00:07:51.000]  所以第一
[00:07:51.000 --> 00:07:54.000]  基督在臨是會引起地震的
[00:07:54.000 --> 00:07:56.000]  你知道嗎
[00:07:56.000 --> 00:07:59.000]  撒加利亞書14章4節那裏說
[00:07:59.000 --> 00:08:02.000]  那一天祂的腳
[00:08:02.000 --> 00:08:05.000]  必站在耶路撒冷前面
[00:08:05.000 --> 00:08:08.000]  朝東的橄欖山上
[00:08:08.000 --> 00:08:12.000]  這山必從中間分裂
[00:08:12.000 --> 00:08:14.000]  自東至西
[00:08:14.000 --> 00:08:17.000]  成為極大的谷
[00:08:17.000 --> 00:08:21.000]  山的一半是向北來而
[00:08:21.000 --> 00:08:25.000]  一半向南來而
[00:08:25.000 --> 00:08:30.000]  這個聖者要回來
[00:08:30.000 --> 00:08:33.000]  原來撒加利亞說
[00:08:33.000 --> 00:08:37.000]  當耶穌在天上降臨橄欖山
[00:08:37.000 --> 00:08:40.000]  他的腳一踩在橄欖山上
[00:08:40.000 --> 00:08:42.000]  山就裂為兩半
[00:08:42.000 --> 00:08:46.000]  一半朝東一半朝南
[00:08:46.000 --> 00:08:50.000]  然後就成為一個很大很深的谷
[00:08:50.000 --> 00:08:52.000]  多麽奇妙
[00:08:52.000 --> 00:08:55.000]  原來整個山要分開
[00:08:55.000 --> 00:08:58.000]  中間要裂開成為一個深谷
[00:08:58.000 --> 00:09:01.000]  第二基督在臨
[00:09:01.000 --> 00:09:04.000]  會有光河湧入
[00:09:04.000 --> 00:09:08.000]  又是撒加利亞在14章
[00:09:08.000 --> 00:09:10.000]  第8到第9節那裏說
[00:09:10.000 --> 00:09:14.000]  那一天必有活水從耶路撒冷出來
[00:09:14.000 --> 00:09:17.000]  一半往東海流
[00:09:17.000 --> 00:09:20.000]  一半往西海流
[00:09:20.000 --> 00:09:23.000]  東下都是如此
[00:09:23.000 --> 00:09:27.000]  耶和華祂要作全地的王
[00:09:27.000 --> 00:09:30.000]  那一天耶和華為獨一無二的
[00:09:30.000 --> 00:09:34.000]  他的名都是獨一無二的
[00:09:34.000 --> 00:09:36.000]  在啟示錄裏面
[00:09:36.000 --> 00:09:37.000]  老祖已經預言
[00:09:37.000 --> 00:09:41.000]  將來在天上是有一道河
[00:09:41.000 --> 00:09:44.000]  原來就是在耶路撒冷那裏流出來的
[00:09:44.000 --> 00:09:46.000]  當山裂開的時候
[00:09:46.000 --> 00:09:48.000]  就有一道河湧流
[00:09:48.000 --> 00:09:50.000]  這道河一直湧流
[00:09:50.000 --> 00:09:52.000]  是活水的光河
[00:09:52.000 --> 00:09:55.000]  然後耶和華所命定的
[00:09:55.000 --> 00:09:58.000]  全部都是獨一無二的
[00:09:58.000 --> 00:10:02.000]  神的命也是獨一無二的
[00:10:02.000 --> 00:10:04.000]  各位我不知你期不期待
[00:10:04.000 --> 00:10:07.000]  有一天你會見到這個現象
[00:10:07.000 --> 00:10:09.000]  耶路撒冷分為兩半
[00:10:09.000 --> 00:10:11.000]  裂成大谷
[00:10:11.000 --> 00:10:14.000]  有一條河流就湧流出來
[00:10:14.000 --> 00:10:16.000]  在新天新地裏面
[00:10:16.000 --> 00:10:19.000]  就提到那條河
[00:10:19.000 --> 00:10:21.000]  越湧越深
[00:10:21.000 --> 00:10:24.000]  越湧越多水
[00:10:24.000 --> 00:10:26.000]  這條活水的光河
[00:10:26.000 --> 00:10:30.000]  是供應天上的需要
[00:10:30.000 --> 00:10:32.000]  將來我們在新天新地
[00:10:32.000 --> 00:10:35.000]  會有活水的光河
[00:10:35.000 --> 00:10:37.000]  那些水可以治療
[00:10:37.000 --> 00:10:39.000]  原來在河的沿岸
[00:10:39.000 --> 00:10:42.000]  是很多的果樹
[00:10:42.000 --> 00:10:45.000]  我們每個月都有新的果子
[00:10:45.000 --> 00:10:47.000]  我們是可以享受
[00:10:47.000 --> 00:10:49.000]  天上一切的福樂
[00:10:49.000 --> 00:10:51.000]  我真的很期待
[00:10:51.000 --> 00:10:53.000]  新天新地的來到
[00:10:53.000 --> 00:10:57.000]  千禧年就是一個這樣的日子
[00:10:57.000 --> 00:11:01.000]  耶路撒冷成為最矚目的城市
[00:11:01.000 --> 00:11:04.000]  今天當我們在地上聽新聞的時候
[00:11:04.000 --> 00:11:08.000]  已經覺得中東是很重要
[00:11:08.000 --> 00:11:11.000]  因為很多的新聞都是環繞中東的
[00:11:11.000 --> 00:11:14.000]  而中東有一個最矚目的城
[00:11:14.000 --> 00:11:16.000]  就是耶路撒冷
[00:11:16.000 --> 00:11:18.000]  所以很多人很喜歡聽那首
[00:11:18.000 --> 00:11:21.000]  The Holy City
[00:11:21.000 --> 00:11:25.000]  耶路撒冷這首歌
[00:11:25.000 --> 00:11:28.000]  我昨晚好像做夢了
[00:11:28.000 --> 00:11:31.000]  夢見我去到耶路撒冷那裡
[00:11:31.000 --> 00:11:34.000]  夢見那些小朋友在那裡唱歌
[00:11:34.000 --> 00:11:36.000]  然後我在那裡讚美
[00:11:36.000 --> 00:11:40.000]  耶路撒冷是神的城
[00:11:40.000 --> 00:11:42.000]  我讚美耶路撒冷
[00:11:42.000 --> 00:11:43.000]  各位電影之妹
[00:11:43.000 --> 00:11:46.000]  讓我們的心朝向耶路撒冷
[00:11:46.000 --> 00:11:48.000]  讓我們為耶路撒冷禱告
[00:11:48.000 --> 00:11:50.000]  為耶路撒冷守望
[00:11:50.000 --> 00:11:52.000]  為以色列守望
[00:11:52.000 --> 00:11:56.000]  因為將來神要做很大的工作
[00:11:56.000 --> 00:11:59.000]  在一個祂愛的地
[00:11:59.000 --> 00:12:03.000]  在祂愛的大城市裡面
[00:12:03.000 --> 00:12:06.000]  求主叫我們成為守望者
[00:12:06.000 --> 00:12:09.000]  警醒等候祂的回來
[00:12:09.000 --> 00:12:12.000]  願神賜福給各位
