
[00:00:00.000 --> 00:00:04.440]  剛纔我說 我以前能夠去到神的家中敬拜
[00:01:54.240 --> 00:01:56.120]  主我們求禰
[00:01:56.120 --> 00:01:58.080]  在我們人生的深處
[00:01:58.080 --> 00:02:03.480]  常常地去將我們的心思意念轉向禰
[00:02:03.480 --> 00:02:06.320]  幾時我們眼目偏差
[00:02:06.320 --> 00:02:08.080]  望向其他
[00:02:08.080 --> 00:02:10.280]  禰就逆着禰寶貴的聖靈
[00:02:10.280 --> 00:02:13.160]  將我們的心靈轉向禰
[00:02:13.160 --> 00:02:14.160]  讓我們真的知道
[00:02:14.160 --> 00:02:16.800]  將禰想擺在我們的面前
[00:02:16.800 --> 00:02:20.640]  我們真的能夠去尋得着禰
[00:02:20.640 --> 00:02:24.200]  以致我們真的得着禰
[00:02:24.200 --> 00:02:27.040]  成爲我們生命的至寶
[00:02:27.040 --> 00:02:30.160]  親愛的主 今天我們一起思想禰的說話
[00:02:30.160 --> 00:02:31.440]  我們要知道
[00:02:31.440 --> 00:02:34.240]  在我們心靈裏面或許有一些障礙
[00:02:34.240 --> 00:02:37.040]  難了我們不能夠聽
[00:02:37.040 --> 00:02:40.360]  主求禰開通我們的耳朵
[00:02:40.360 --> 00:02:42.320]  讓我們的心靈領受
[00:02:42.320 --> 00:02:46.280]  也要知道禰都跟隨禰
[00:02:46.280 --> 00:02:47.440]  我們仰望祈禱
[00:02:47.440 --> 00:02:50.120]  奉主耶穌 成名祈求
[00:02:50.120 --> 00:02:54.680]  阿門
[00:02:54.680 --> 00:02:57.760]  我自己曾經在很久之前
[00:02:57.760 --> 00:03:01.240]  做過人壽保險
[00:03:01.240 --> 00:03:03.360]  第一次我記得
[00:03:03.360 --> 00:03:06.720]  有一位人壽保險地區的經理
[00:03:06.720 --> 00:03:09.000]  帶着一羣他的下屬
[00:03:09.000 --> 00:03:12.480]  一起去一個地方喫飯
[00:03:12.480 --> 00:03:15.760]  很開心老闆請自己喫飯
[00:03:15.760 --> 00:03:18.040]  然後他就開車
[00:03:18.040 --> 00:03:19.720]  車了幾個同事
[00:03:19.720 --> 00:03:21.920]  就上去一個地方
[00:03:21.920 --> 00:03:26.000]  好像是一個很郊區的地方
[00:03:26.000 --> 00:03:29.520]  下車之後他就叫大家下來
[00:03:29.520 --> 00:03:33.240]  然後就對着前面沙田一個地方
[00:03:33.240 --> 00:03:35.920]  九濤山
[00:03:35.920 --> 00:03:37.200]  在聊天過程裏面
[00:03:37.200 --> 00:03:41.520]  他就指着對面的豪宅
[00:03:41.520 --> 00:03:44.040]  看不看到啊
[00:03:44.040 --> 00:03:46.560]  靚不靚啊
[00:03:46.560 --> 00:03:49.720]  大家在那時候一直看
[00:03:49.720 --> 00:03:52.640]  看到很漂亮的一個建築物
[00:03:52.640 --> 00:03:55.720]  相信是一個很闊大的地方
[00:03:55.720 --> 00:03:58.240]  環境非常之優美
[00:03:58.240 --> 00:04:01.200]  然後這個老闆就對大家說
[00:04:01.200 --> 00:04:04.160]  想不想要一間啊
[00:04:04.160 --> 00:04:05.920]  同事們就立刻回答
[00:04:05.920 --> 00:04:08.840]  當然想啊
[00:04:08.840 --> 00:04:14.360]  你想就用心工作
[00:04:14.360 --> 00:04:16.800]  看好目標
[00:04:16.800 --> 00:04:20.160]  你很快就會得到的
[00:04:20.160 --> 00:04:22.280]  我看到那些同事
[00:04:22.280 --> 00:04:24.320]  個個突然定了
[00:04:24.320 --> 00:04:28.240]  就看着那個豪宅
[00:04:28.240 --> 00:04:30.560]  看着它
[00:04:30.560 --> 00:04:34.680]  我很快就會得到
[00:04:34.680 --> 00:04:38.600]  在那一刻我心裏面突然有一個很大的體會
[00:04:38.600 --> 00:04:40.720]  內心裏面有一種渴望
[00:04:40.720 --> 00:04:43.760]  那種渴望一直在催促着自己
[00:04:43.760 --> 00:04:45.560]  人生的方向
[00:04:45.560 --> 00:04:49.840]  就向着這個目標去追尋
[00:04:49.840 --> 00:04:50.960]  你會發覺各位電影節目
[00:04:50.960 --> 00:04:52.320]  在你人生的路上
[00:04:52.320 --> 00:04:55.680]  你會遇到一些人或者一些事
[00:04:55.680 --> 00:04:59.480]  你發覺在你心裏面一直在吸引你
[00:04:59.480 --> 00:05:01.640]  這種吸引令到你內心裏面
[00:05:01.640 --> 00:05:05.080]  產生一種很強大的渴望
[00:05:05.080 --> 00:05:08.920]  這種渴望主導了你人生很多的抉擇
[00:05:08.920 --> 00:05:12.160]  甚至你發覺自己是付出了很大的代價
[00:05:12.160 --> 00:05:17.480]  去追逐得到這種滿足
[00:05:17.480 --> 00:05:21.520]  因爲它在你裏面有一個很大的動力
[00:05:21.520 --> 00:05:24.960]  就是你的渴望
[00:05:24.960 --> 00:05:25.680]  你發覺
[00:05:25.680 --> 00:05:28.440]  沒錯,人內心裏面有很多不同的渴望
[00:05:28.440 --> 00:05:30.560]  也有些是美善的渴望
[00:05:30.560 --> 00:05:36.360]  希望尋找到某些美好的人生的方向等等
[00:05:36.360 --> 00:05:38.120]  有些時候會立志
[00:05:38.120 --> 00:05:39.720]  我要做一個怎樣的人
[00:05:39.720 --> 00:05:41.920]  我要做一件什麼事
[00:05:41.920 --> 00:05:47.120]  但你發覺往往人內心裏面的渴望
[00:05:47.120 --> 00:05:49.600]  是大過他的志向
[00:05:49.600 --> 00:05:51.600]  你立志要做一個怎樣的人
[00:05:51.600 --> 00:05:55.720]  但你內心的渴望得到那種滿足
[00:05:55.720 --> 00:06:00.520]  這種渴望往往是蓋過了你的志向
[00:06:00.520 --> 00:06:04.920]  成爲了更大的一種動力
[00:06:04.920 --> 00:06:08.000]  所以你發覺當你心裏面講到真言
[00:06:08.000 --> 00:06:09.760]  上帝呼籲我們
[00:06:09.760 --> 00:06:11.920]  去學武舉的時候
[00:06:11.920 --> 00:06:17.080]  《聖經》真言其中一句聖經大家都很熟悉
[00:06:17.080 --> 00:06:20.080]  23章第26節
[00:06:20.080 --> 00:06:21.800]  大家一起讀出來
[00:06:21.800 --> 00:06:26.280]  「我而要將你的心歸我
[00:06:26.280 --> 00:06:31.720]  你的眼目也要喜悅我的道路」
[00:06:31.720 --> 00:06:35.880]  上帝呼籲我們將我們的心歸他
[00:06:35.880 --> 00:06:37.600]  很多時候我們會停在這裏
[00:06:37.600 --> 00:06:39.760]  《聖經》說你們的眼目
[00:06:39.760 --> 00:06:42.640]  當然不單止是說你們的眼睛所見
[00:06:42.640 --> 00:06:45.360]  是你們整個心靈的取向
[00:06:45.360 --> 00:06:47.160]  是要喜悅
[00:06:47.160 --> 00:06:50.280]  是一種感情的描達描寫
[00:06:50.280 --> 00:06:51.600]  你喜悅
[00:06:51.600 --> 00:06:56.640]  你是歡喜我的道路
[00:06:56.640 --> 00:06:58.280]  是神對人的呼籲
[00:06:58.280 --> 00:06:59.800]  呼籲我們
[00:06:59.800 --> 00:07:04.680]  將神成爲我們的愛慕
[00:07:04.680 --> 00:07:10.200]  將神自己成爲我們心中所尋求所渴慕
[00:07:10.200 --> 00:07:15.640]  也讓祂的慈愛不斷地吸引我們
[00:07:15.640 --> 00:07:19.320]  當你的內心渴慕神
[00:07:19.320 --> 00:07:22.040]  你就是蒙福的人
[00:07:22.040 --> 00:07:24.120]  你渴慕祂過於其他
[00:07:24.120 --> 00:07:27.880]  你就真正得到福氣
[00:07:27.880 --> 00:07:32.600]  可能面前的路有些擔心
[00:07:32.600 --> 00:07:35.320]  又覺得好像有些恐懼
[00:07:35.320 --> 00:07:37.560]  不知道是否應該這樣走
[00:07:37.560 --> 00:07:41.520]  又或者覺得這條路其實也不太想走
[00:07:41.520 --> 00:07:43.040]  但是心靈裏面知道
[00:07:43.040 --> 00:07:46.440]  這條是神喜悅我的路
[00:07:46.440 --> 00:07:51.560]  我就帶着喜悅的心走上去
[00:07:51.560 --> 00:07:53.760]  這個過程當中
[00:07:53.760 --> 00:07:57.960]  你和我要更多地去得着這位主
[00:07:57.960 --> 00:08:00.560]  更多進入祂的生命中
[00:08:00.560 --> 00:08:05.320]  更多領受神給我們的祝福
[00:08:05.320 --> 00:08:06.120]  在詩篇裏面
[00:08:06.120 --> 00:08:09.960]  當我們在讀一篇金篇的時候
[00:08:09.960 --> 00:08:10.760]  你會很清楚
[00:08:10.760 --> 00:08:14.360]  一開始就感受到一個很重要的方向提出
[00:08:14.360 --> 00:08:15.200]  就是說
[00:08:15.200 --> 00:08:17.960]  你的一切的好處
[00:08:17.960 --> 00:08:19.960]  都在主的裏面
[00:08:19.960 --> 00:08:21.400]  不在其他的地方
[00:08:21.400 --> 00:08:23.120]  就在主的裏面
[00:08:23.120 --> 00:08:25.080]  詩人在第一節第二節這樣說
[00:08:25.080 --> 00:08:27.440]  他說:神啊,求禰保佑我
[00:08:27.440 --> 00:08:29.560]  因爲我投靠禰
[00:08:29.560 --> 00:08:31.440]  我的心啊,禰曾對耶和華說
[00:08:31.440 --> 00:08:33.400]  禰是我的主
[00:08:33.400 --> 00:08:38.280]  我的好處不在禰以外
[00:08:38.280 --> 00:08:41.240]  相信當時詩人是遇上困難的
[00:08:41.240 --> 00:08:43.960]  他求神你都去保佑他
[00:08:43.960 --> 00:08:45.840]  當你看經文上下文
[00:08:45.840 --> 00:08:49.440]  估計他當時可能是患病
[00:08:49.440 --> 00:08:53.160]  或者他是遇到一些惡人給他的傷害
[00:08:53.160 --> 00:08:55.200]  但他的內心有一個方向
[00:08:55.200 --> 00:09:02.080]  就是他仍然是全心的投靠你,求靠主
[00:09:02.080 --> 00:09:05.560]  重點其實不是在「投靠」這兩個字上面
[00:09:05.560 --> 00:09:08.680]  重點在「你」上面
[00:09:08.680 --> 00:09:11.480]  在困難當中不是去依靠其他
[00:09:11.480 --> 00:09:13.440]  不是去尋求其他
[00:09:13.440 --> 00:09:16.600]  是尋求主自己
[00:09:16.600 --> 00:09:18.200]  目標仍然是祂
[00:09:18.200 --> 00:09:22.760]  是祂永遠是我們的依靠
[00:09:22.760 --> 00:09:27.560]  你一定記得這篇我們上上提及的34篇第8節提到
[00:09:27.560 --> 00:09:31.280]  他說你們要嚐嚐主恩的滋味
[00:09:31.280 --> 00:09:33.840]  去體驗下神那種的美善
[00:09:33.840 --> 00:09:35.960]  那種的信實
[00:09:35.960 --> 00:09:38.200]  便知道祂是美善
[00:09:38.200 --> 00:09:39.800]  接着一句說
[00:09:39.800 --> 00:09:43.520]  「投靠他的人有福了」
[00:09:43.520 --> 00:09:48.640]  如何去嘗主的恩惠呢?
[00:09:48.640 --> 00:09:52.640]  答案就是「投靠他」
[00:09:52.640 --> 00:09:54.760]  「投靠他」
[00:09:54.760 --> 00:09:56.200]  知道他是你的依靠
[00:09:56.200 --> 00:09:57.280]  知道仰望他
[00:09:57.280 --> 00:09:58.840]  知道依靠他
[00:09:58.840 --> 00:10:03.000]  在過程當中就嚐到主的恩典
[00:10:03.000 --> 00:10:04.360]  主的憐憫
[00:10:04.360 --> 00:10:06.600]  主的工作
[00:10:06.600 --> 00:10:09.480]  詩人說「你是我的主
[00:10:09.480 --> 00:10:12.920]  我的好處不在你以外」
[00:10:12.920 --> 00:10:14.760]  用上「你」的字眼
[00:10:14.760 --> 00:10:19.120]  亦是第二身一種親切關係的描述
[00:10:19.120 --> 00:10:21.760]  你是我的主
[00:10:21.760 --> 00:10:23.840]  我是屬於你
[00:10:23.840 --> 00:10:24.960]  你是我的主
[00:10:24.960 --> 00:10:28.960]  我的好處不在你以外
[00:10:28.960 --> 00:10:30.760]  一切都在主的身上
[00:10:30.760 --> 00:10:32.360]  不在主的以外
[00:10:32.360 --> 00:10:34.480]  亦表示除了主之外
[00:10:34.480 --> 00:10:37.720]  我沒有其他的好處
[00:10:37.720 --> 00:10:38.720]  在主以外
[00:10:38.720 --> 00:10:42.360]  其他人亦以爲是好處
[00:10:42.360 --> 00:10:45.760]  何時當我們遠離神的時候
[00:10:45.760 --> 00:10:50.720]  這些好處其實都變成了害處
[00:10:50.720 --> 00:10:53.120]  所以詩人說「除了你以外
[00:10:53.120 --> 00:10:58.960]  其他的事情都不是我的好處」
[00:10:58.960 --> 00:11:00.920]  我想分享一件事
[00:11:00.920 --> 00:11:04.240]  在我人生裏面一件很深刻的經歷
[00:11:04.240 --> 00:11:05.000]  很多年之前
[00:11:05.000 --> 00:11:10.000]  當我在教會開始早期的侍奉的時候
[00:11:10.000 --> 00:11:13.400]  神給我一個很大的學習
[00:11:13.400 --> 00:11:14.080]  在教會里面
[00:11:14.080 --> 00:11:17.680]  我開始服侍大概有五、六年的日子
[00:11:17.680 --> 00:11:19.160]  那段時間裏面
[00:11:19.160 --> 00:11:22.840]  教會也有一定的弟兄姊妹參與
[00:11:22.840 --> 00:11:27.040]  可能因爲地方有限
[00:11:27.040 --> 00:11:31.760]  弟兄姊妹參與的情況好像很穩定
[00:11:31.760 --> 00:11:35.800]  但好像也有一種停滯的情況
[00:11:35.800 --> 00:11:41.600]  各方面的成長都好像突然停止了
[00:11:41.600 --> 00:11:44.320]  在那時候我自己見到這樣的情況
[00:11:44.320 --> 00:11:47.000]  心裏面很自然地很想
[00:11:47.000 --> 00:11:50.760]  神求你將得救人數加添給教會
[00:11:50.760 --> 00:11:53.120]  有更好的增長
[00:11:53.120 --> 00:11:56.640]  或者說神賜給我們有更多抗糖的機會
[00:11:56.640 --> 00:12:00.240]  以致有更多人可以到主的面前
[00:12:00.240 --> 00:12:03.000]  心裏面一直在尋求這件事情
[00:12:03.000 --> 00:12:03.760]  但另一方面
[00:12:03.760 --> 00:12:06.760]  自己內心也有一種害怕
[00:12:06.760 --> 00:12:10.040]  我知道若然有某一些的增長
[00:12:10.040 --> 00:12:11.320]  某一些的抗糖
[00:12:11.320 --> 00:12:14.880]  其實我要面對着更多更多的困難
[00:12:14.880 --> 00:12:17.200]  所以一方面有一種渴望
[00:12:17.200 --> 00:12:21.320]  另一方面有一種擔憂
[00:12:21.320 --> 00:12:25.600]  就在那時候教會出現了一個抗糖的機會
[00:12:25.600 --> 00:12:30.240]  在那時候大家都在問應不應該做
[00:12:30.240 --> 00:12:33.960]  我記得當時我們邀請一間教會
[00:12:33.960 --> 00:12:39.040]  是一間非常之興旺的教會
[00:12:39.040 --> 00:12:41.720]  我們邀請他們的牧師來到我們中間
[00:12:41.720 --> 00:12:46.320]  和我們的教務同工一起分享他們教會的經驗
[00:12:46.320 --> 00:12:50.200]  我記得一直聽他講到教會如何步步發展
[00:12:50.200 --> 00:12:51.840]  如何成長
[00:12:51.840 --> 00:12:53.800]  如何有良善的組織
[00:12:53.800 --> 00:12:56.280]  如何各方面互相配搭
[00:12:56.280 --> 00:13:00.440]  產生一些很重要的侍奉作用
[00:13:00.440 --> 00:13:05.880]  講到他們的抗糖如何成功建立起來
[00:13:05.880 --> 00:13:08.000]  一路聽的時候
[00:13:08.000 --> 00:13:11.040]  我突然間發覺一件事情就是
[00:13:11.040 --> 00:13:13.560]  就算教會人數很多
[00:13:13.560 --> 00:13:15.520]  就算有很大的地方
[00:13:15.520 --> 00:13:18.960]  就算有良善的良好的組織
[00:13:18.960 --> 00:13:21.120]  那怎麼樣呢?
[00:13:21.120 --> 00:13:24.920]  是不是真的就有意思呢?
[00:13:24.920 --> 00:13:26.120]  當然有一定的意思
[00:13:26.120 --> 00:13:28.200]  但是我自己當時的感受就是
[00:13:28.200 --> 00:13:30.000]  就算是這樣
[00:13:30.000 --> 00:13:34.160]  不吸引我
[00:13:34.160 --> 00:13:36.400]  如果我的目標不吸引我
[00:13:36.400 --> 00:13:40.880]  爲什麼我會向主要的目標走呢?
[00:13:40.880 --> 00:13:43.800]  在接下來的差不多兩個星期
[00:13:43.800 --> 00:13:48.280]  我發覺自己完全沒有動力去服侍
[00:13:48.280 --> 00:13:51.160]  我問我自己究竟我努力的目標在哪裏
[00:13:51.160 --> 00:13:53.960]  爲了什麼來努力
[00:13:53.960 --> 00:13:58.600]  在那個時候曾經C篇16篇第二節出現
[00:13:58.600 --> 00:13:59.440]  我的心啊
[00:13:59.440 --> 00:14:00.800]  你曾對耶和華說
[00:14:00.800 --> 00:14:02.320]  你是我的主
[00:14:02.320 --> 00:14:05.800]  我的好處不在你以外
[00:14:05.800 --> 00:14:08.120]  我突然間有個體會就是
[00:14:08.120 --> 00:14:13.000]  不是因爲教會有什麼增長而滿足
[00:14:13.000 --> 00:14:13.440]  沒錯
[00:14:13.440 --> 00:14:14.600]  有些時候會滿足
[00:14:14.600 --> 00:14:18.680]  但是未必是你的滿足
[00:14:18.680 --> 00:14:20.600]  但是如果教會的成長
[00:14:20.600 --> 00:14:23.280]  教會的增長、擴彈
[00:14:23.280 --> 00:14:27.000]  是神喜悅我去做的
[00:14:27.000 --> 00:14:30.880]  我是因爲做神喜悅我去做的事情
[00:14:30.880 --> 00:14:34.680]  我的心就可以滿足了
[00:14:34.680 --> 00:14:38.480]  這個目標仍然是可以成爲我人生的方向
[00:14:38.480 --> 00:14:44.080]  追求因爲是主喜悅我去做的事情
[00:14:44.080 --> 00:14:45.080]  我突然間體會到
[00:14:45.080 --> 00:14:48.320]  在很多教徒的成長過程當中
[00:14:48.320 --> 00:14:49.720]  有很多的目標
[00:14:49.720 --> 00:14:53.920]  有些時候是成爲了一種個人的成就
[00:14:53.920 --> 00:14:56.160]  個人的理想
[00:14:56.160 --> 00:14:58.400]  而不是主自己
[00:14:58.400 --> 00:15:00.560]  但是那些理想、那些成就
[00:15:00.560 --> 00:15:04.000]  有些時候你會心底裏察覺到
[00:15:04.000 --> 00:15:06.720]  不吸引你
[00:15:06.720 --> 00:15:08.400]  但是當你體會到
[00:15:08.400 --> 00:15:12.160]  這件事情是主祂喜悅我做
[00:15:12.160 --> 00:15:14.920]  是祂託付給我的
[00:15:14.920 --> 00:15:18.000]  而你在當中去跟隨努力
[00:15:18.000 --> 00:15:20.440]  你的心裏面會經歷那份
[00:15:20.440 --> 00:15:23.960]  心靈裏面真正的滿足
[00:15:23.960 --> 00:15:25.640]  你是我的主
[00:15:25.640 --> 00:15:27.560]  我的好處不在你以外
[00:15:27.560 --> 00:15:31.920]  正正是培養私人那種對神的渴慕的心
[00:15:31.920 --> 00:15:33.360]  我不渴慕其他
[00:15:33.360 --> 00:15:35.920]  我只是單單渴慕你
[00:15:35.920 --> 00:15:39.360]  按照主的旨意行事
[00:15:39.360 --> 00:15:41.520]  讓他一切所做所行的
[00:15:41.520 --> 00:15:44.600]  都在主的裏面
[00:15:44.600 --> 00:15:48.680]  這個正是私人所表達的
[00:15:48.680 --> 00:15:51.600]  我記得有一次我讀到關於
[00:15:51.600 --> 00:15:54.400]  宗教學士一些的歷史
[00:15:54.400 --> 00:15:58.840]  我看回在中國內地的一個歷史的過程
[00:15:58.840 --> 00:16:00.880]  1900年代
[00:16:00.880 --> 00:16:04.760]  義和團之亂大家可能都會記得
[00:16:04.760 --> 00:16:07.200]  但是那段時間正正是很多宗教士
[00:16:07.200 --> 00:16:10.720]  大批宗教士殉道的日子
[00:16:10.720 --> 00:16:12.880]  在那段時間
[00:16:12.880 --> 00:16:14.520]  有一個記載
[00:16:14.520 --> 00:16:15.960]  當時有教會的信徒
[00:16:15.960 --> 00:16:21.280]  問一位在美國而在英國來的宗教士
[00:16:21.280 --> 00:16:23.920]  問他:你擔不擔心
[00:16:23.920 --> 00:16:28.680]  下一個是你會殉道?
[00:16:28.680 --> 00:16:30.200]  我很深刻地記得
[00:16:30.200 --> 00:16:32.800]  一位宗教士說
[00:16:32.800 --> 00:16:37.120]  他說:我是在神的面前的一隻牛
[00:16:37.120 --> 00:16:38.080]  那應該是牛年了
[00:16:38.080 --> 00:16:39.800]  很多人講牛
[00:16:39.800 --> 00:16:40.960]  他說:我在神面前
[00:16:40.960 --> 00:16:42.560]  我是祂的牛
[00:16:42.560 --> 00:16:44.880]  我在田裏耕作
[00:16:44.880 --> 00:16:49.800]  我在祭壇上面成爲祭品
[00:16:49.800 --> 00:16:51.480]  按照神的旨意
[00:16:51.480 --> 00:16:55.360]  義者皆可
[00:16:55.360 --> 00:16:56.280]  當我讀的時候
[00:16:56.280 --> 00:16:58.120]  我心裏面體會一件事情
[00:16:58.120 --> 00:16:59.640]  一位宗教士
[00:16:59.640 --> 00:17:01.880]  他爲什麼可以不怕
[00:17:01.880 --> 00:17:05.000]  面前有的艱難甚至死亡
[00:17:05.000 --> 00:17:07.800]  是因爲他內心裏面最喜悅的
[00:17:07.800 --> 00:17:09.160]  最渴望的
[00:17:09.160 --> 00:17:12.280]  就是行在神的旨意當中
[00:17:12.280 --> 00:17:14.080]  無論殉道
[00:17:14.080 --> 00:17:16.160]  或者是勞苦工作
[00:17:16.160 --> 00:17:19.560]  或者甚至是一個平凡的日子
[00:17:19.560 --> 00:17:20.920]  都可以
[00:17:20.920 --> 00:17:24.240]  都是叫他歡喜的事情
[00:17:24.240 --> 00:17:25.000]  各位弟妹
[00:17:25.000 --> 00:17:26.520]  在你人生的路里面
[00:17:26.520 --> 00:17:30.000]  上上問你渴慕些什麼
[00:17:30.000 --> 00:17:33.000]  你最大的渴慕是什麼
[00:17:33.000 --> 00:17:34.400]  然後主會指導你
[00:17:34.400 --> 00:17:37.240]  引導你知道去渴慕祂
[00:17:37.240 --> 00:17:40.200]  因爲祂想你得到真正的滿足
[00:17:40.200 --> 00:17:43.080]  真正的好處
[00:17:43.080 --> 00:17:43.800]  在讀落的時候
[00:17:43.800 --> 00:17:46.080]  你會發覺詩人裏面繼續講到
[00:17:46.080 --> 00:17:52.800]  是祂如何將那份愛延伸到祂的子民身上
[00:17:52.800 --> 00:17:54.360]  我們簡單讀一讀
[00:17:54.360 --> 00:17:57.600]  聖經裏面其中第三節
[00:17:57.600 --> 00:17:59.360]  「論道世上的聖民
[00:17:59.360 --> 00:18:01.400]  他們又美又善
[00:18:01.400 --> 00:18:03.800]  是我最喜悅的」
[00:18:03.800 --> 00:18:05.040]  第四節
[00:18:05.040 --> 00:18:07.680]  「以別神代替耶和華的
[00:18:07.680 --> 00:18:10.720]  他們的愁苦必加增
[00:18:10.720 --> 00:18:12.480]  他們所消電的血
[00:18:12.480 --> 00:18:14.080]  我不獻上
[00:18:14.080 --> 00:18:19.600]  我嘴脣也不提別神的名號」
[00:18:19.600 --> 00:18:22.280]  詩人表達出他那種對神的
[00:18:22.280 --> 00:18:24.240]  單一的愛慕
[00:18:24.240 --> 00:18:27.200]  他不會追求別神
[00:18:27.200 --> 00:18:31.400]  不會追求其他心中的偶像
[00:18:31.400 --> 00:18:34.680]  因爲他知道追求這些一切
[00:18:34.680 --> 00:18:36.840]  表面上好像你找到祂
[00:18:36.840 --> 00:18:41.840]  你得到祂你就有福氣了
[00:18:41.840 --> 00:18:42.640]  很多時候
[00:18:42.640 --> 00:18:44.760]  我剛剛過了農曆新年
[00:18:44.760 --> 00:18:46.080]  常常有人跟你講
[00:18:46.080 --> 00:18:49.720]  你得到祂就有前途了
[00:18:49.720 --> 00:18:52.960]  你得到祂你就有好處了
[00:18:52.960 --> 00:18:55.920]  我當然以爲某一些心中的渴望
[00:18:55.920 --> 00:18:56.920]  我得到祂的時候
[00:18:56.920 --> 00:18:59.480]  我就會快樂了
[00:18:59.480 --> 00:19:02.480]  但是曾經給我們清晰看見一件事情
[00:19:02.480 --> 00:19:05.560]  「以別神代替耶和華的」
[00:19:05.560 --> 00:19:08.080]  一個的後果
[00:19:08.080 --> 00:19:12.920]  是「他們的愁苦必加增」
[00:19:12.920 --> 00:19:17.560]  或者說「他們的禍害必然會加倍」
[00:19:17.560 --> 00:19:20.560]  這是真實的
[00:19:20.560 --> 00:19:21.560]  我想講一件事情
[00:19:21.560 --> 00:19:23.640]  我認識一位弟兄
[00:19:23.640 --> 00:19:25.160]  這位弟兄很多年前
[00:19:25.160 --> 00:19:26.520]  他在外國
[00:19:26.520 --> 00:19:28.480]  在加拿大完了他的學業之後
[00:19:28.480 --> 00:19:31.200]  回來香港找工作
[00:19:31.200 --> 00:19:32.680]  但是很困難
[00:19:32.680 --> 00:19:34.600]  很多很多的努力
[00:19:34.600 --> 00:19:37.480]  很長的時間都找不到工作
[00:19:37.480 --> 00:19:38.520]  就在那段時間
[00:19:38.520 --> 00:19:39.520]  他一直向神求
[00:19:39.520 --> 00:19:41.120]  神啊你知道我需要工作
[00:19:41.120 --> 00:19:43.160]  求禰爲我預備
[00:19:43.160 --> 00:19:48.400]  但是好像都沒有一種回應
[00:19:48.400 --> 00:19:49.440]  但是在那段時間
[00:19:49.440 --> 00:19:52.080]  他繼續求 一路尋求
[00:19:52.080 --> 00:19:55.440]  神始終將一份工作賜給他
[00:19:55.440 --> 00:19:56.520]  當他有這份工作的時候
[00:19:56.520 --> 00:19:58.440]  他很開心 很感恩
[00:19:58.440 --> 00:20:00.040]  但是工作裏面
[00:20:00.040 --> 00:20:01.800]  給他一個很大的責任
[00:20:01.800 --> 00:20:05.320]  而且上師很信任他
[00:20:05.320 --> 00:20:07.160]  慢慢他很忙碌
[00:20:07.160 --> 00:20:09.080]  他開始回不了教會
[00:20:09.080 --> 00:20:12.280]  開始不能夠自己讀聖經
[00:20:12.280 --> 00:20:13.720]  開始他講
[00:20:13.720 --> 00:20:16.680]  在那段時間突然間發覺
[00:20:16.680 --> 00:20:18.240]  他那麼想有一份工作
[00:20:18.240 --> 00:20:19.160]  現在有了
