
[00:00:00.000 --> 00:00:03.000]  在哥倫西當時的教會
[00:08:07.000 --> 00:08:13.000]  這個地方與基督一同復活
[00:08:13.000 --> 00:08:21.000]  你們若不是如果的意思
[00:08:21.000 --> 00:08:23.000]  可有可無的意思
[00:08:23.000 --> 00:08:28.000]  若的話就是已經是成為一個事實了
[00:08:28.000 --> 00:08:32.000]  若不是一個不確定的思想
[00:08:32.000 --> 00:08:36.000]  而是已經相反說是一個已經發生的
[00:08:36.000 --> 00:08:39.000]  你們已經與基督一同復活了
[00:08:39.000 --> 00:08:43.000]  現在就是你所站的地位是什麼呢
[00:08:43.000 --> 00:08:47.000]  就是與基督一同復活了
[00:08:47.000 --> 00:08:50.000]  基督徒他與基督一同死
[00:08:50.000 --> 00:08:52.000]  有同死的經歷
[00:08:52.000 --> 00:08:53.000]  什麼經歷呢
[00:08:53.000 --> 00:08:58.000]  同死呢就對待以往的生活
[00:08:58.000 --> 00:08:59.000]  對待過去的
[00:08:59.000 --> 00:09:01.000]  當你幸福以後
[00:09:01.000 --> 00:09:04.000]  你就有一個新的生活
[00:09:04.000 --> 00:09:06.000]  有新的樣子
[00:09:06.000 --> 00:09:08.000]  這就是對待過去
[00:09:08.000 --> 00:09:10.000]  舊的過去了
[00:09:10.000 --> 00:09:13.000]  舊的習慣你要慢慢就放下來了
[00:09:13.000 --> 00:09:16.000]  舊的思想你會改變了
[00:09:16.000 --> 00:09:19.000]  那麼就與基督同死了
[00:09:19.000 --> 00:09:24.000]  但是這個同復活是對待以後
[00:09:24.000 --> 00:09:26.000]  幸福以後的
[00:09:26.000 --> 00:09:31.000]  對待是今生的和來生的
[00:09:31.000 --> 00:09:36.000]  所以這個與基督一同復活呢
[00:09:36.000 --> 00:09:40.000]  同死呢是對待以往的生活
[00:09:40.000 --> 00:09:42.000]  舊的生活
[00:09:42.000 --> 00:09:44.000]  那麼與基督一同復活呢
[00:09:44.000 --> 00:09:49.000]  是對以後我們幸福以後的生活
[00:09:49.000 --> 00:09:52.000]  所以這個同死跟同復活
[00:09:52.000 --> 00:09:56.000]  就是我們跟基督聯合的兩個方面
[00:09:56.000 --> 00:09:59.000]  我們不但與基督同死
[00:09:59.000 --> 00:10:02.000]  我們也是與基督一同復活
[00:10:02.000 --> 00:10:07.000]  當我們用受淨來表示真理的話
[00:10:07.000 --> 00:10:09.000]  當我們受淨的時候
[00:10:09.000 --> 00:10:12.000]  我們與基督一同死了
[00:10:12.000 --> 00:10:13.000]  一同埋葬了
[00:10:13.000 --> 00:10:16.000]  然後呢我們也與基督一同復活了
[00:10:16.000 --> 00:10:19.000]  所以同死跟同復活呢
[00:10:19.000 --> 00:10:21.000]  是我們跟基督聯合的
[00:10:21.000 --> 00:10:24.000]  我們藉著受淨來表示
[00:10:24.000 --> 00:10:26.000]  我們跟基督聯合了
[00:10:26.000 --> 00:10:28.000]  基督是我們的主
[00:10:28.000 --> 00:10:31.000]  我們是屬於基督的
[00:10:31.000 --> 00:10:34.000]  那我們的新的生命呢
[00:10:34.000 --> 00:10:36.000]  是一個復活的生命
[00:10:36.000 --> 00:10:39.000]  所以這時候你們路易基督一同復活
[00:10:39.000 --> 00:10:41.000]  已經是確定的
[00:10:41.000 --> 00:10:43.000]  所以你現在一個新的生命呢
[00:10:43.000 --> 00:10:46.000]  就是一個復活的生命
[00:10:46.000 --> 00:10:48.000]  這個重生
[00:10:48.000 --> 00:10:54.000]  不單單是改變一個人的行為
[00:10:54.000 --> 00:10:56.000]  過去他貪心的
[00:10:56.000 --> 00:10:57.000]  現在不貪心的
[00:10:57.000 --> 00:11:02.000]  過去他常常會發脾氣
[00:11:02.000 --> 00:11:05.000]  現在他不那麼發脾氣了
[00:11:05.000 --> 00:11:06.000]  過去他貪愛
[00:11:06.000 --> 00:11:10.000]  實際上他的名利虛榮
[00:11:10.000 --> 00:11:14.000]  現在他就能改變了
[00:11:14.000 --> 00:11:16.000]  但是呢這個重生呢
[00:11:16.000 --> 00:11:21.000]  也是要改變人的思想跟的概念
[00:11:21.000 --> 00:11:22.000]  看法不一樣的
[00:11:22.000 --> 00:11:25.000]  人生觀會改變的
[00:11:25.000 --> 00:11:27.000]  知道人活著
[00:11:27.000 --> 00:11:30.000]  不是為了這些物質
[00:11:30.000 --> 00:11:33.000]  知道人活著是靠什麼活著
[00:11:33.000 --> 00:11:35.000]  是不單有今生
[00:11:35.000 --> 00:11:38.000]  而且還有來生還有永生
[00:11:38.000 --> 00:11:40.000]  這是我們的思想
[00:11:40.000 --> 00:11:44.000]  都是要改變的
[00:11:44.000 --> 00:11:50.000]  那我們這個復活的生命呢
[00:11:50.000 --> 00:11:55.000]  表現在什麼地方呢
[00:11:55.000 --> 00:11:57.000]  有幾方面可以表現出來
[00:11:57.000 --> 00:11:59.000]  一個呢就是
[00:11:59.000 --> 00:12:02.000]  不是用這個禁慾
[00:12:02.000 --> 00:12:05.000]  禁止這個慾望
[00:12:05.000 --> 00:12:08.000]  作為一個勝過罪的方法
[00:12:08.000 --> 00:12:11.000]  不是像異端所提到的
[00:12:11.000 --> 00:12:13.000]  在第二章我們看到的
[00:12:13.000 --> 00:12:22.000]  他們就是用一些徽條來保持
[00:12:22.000 --> 00:12:25.000]  我能夠勝過罪惡
[00:12:25.000 --> 00:12:28.000]  不可以做這樣不可以做那樣
[00:12:28.000 --> 00:12:31.000]  要守什麼節日來做
[00:12:31.000 --> 00:12:35.000]  而是要靠著聖靈的能力
[00:12:35.000 --> 00:12:40.000]  這個是復活的生命
[00:12:40.000 --> 00:12:44.000]  那復活的生命呢
[00:12:44.000 --> 00:12:47.000]  不是把物質看得惡的
[00:12:47.000 --> 00:12:49.000]  因為在哥倫西的異端裡頭
[00:12:49.000 --> 00:12:51.000]  他們就會說
[00:12:51.000 --> 00:12:54.000]  神是聖潔的絕對聖潔的
[00:12:54.000 --> 00:12:57.000]  但是這個世界上這些物質呢
[00:12:57.000 --> 00:12:59.000]  是惡的是不好的
[00:12:59.000 --> 00:13:01.000]  所以呢
[00:13:01.000 --> 00:13:03.000]  這個就把這個說呢
[00:13:03.000 --> 00:13:07.000]  這些物質呢不是神所創造的
[00:13:07.000 --> 00:13:11.000]  是比神還要低的那些天使
[00:13:11.000 --> 00:13:14.000]  那些靈所創造的
[00:13:14.000 --> 00:13:18.000]  所以說神不創造一個惡的世界
[00:13:18.000 --> 00:13:20.000]  不創造物質世界
[00:13:20.000 --> 00:13:24.000]  那這個是相反的
[00:13:24.000 --> 00:13:26.000]  我們從聖經知道
[00:13:26.000 --> 00:13:29.000]  所有世界上一切的物質呢
[00:13:29.000 --> 00:13:32.000]  都是神所造的
[00:13:32.000 --> 00:13:35.000]  就是沒有說這樣的東西就是好的
[00:13:35.000 --> 00:13:39.000]  那樣東西就本質上就是惡的
[00:13:39.000 --> 00:13:41.000]  聖經也說到
[00:13:41.000 --> 00:13:45.000]  凡是神所造的都是好的
[00:13:45.000 --> 00:13:47.000]  只要你感謝的領受
[00:13:47.000 --> 00:13:50.000]  就沒有一樣是可以棄絕的
[00:13:50.000 --> 00:13:52.000]  意思就是說
[00:13:52.000 --> 00:13:56.000]  過去有些異端就是說
[00:13:56.000 --> 00:13:58.000]  禁止吃肉
[00:13:58.000 --> 00:14:01.000]  吃肉是不好的
[00:14:01.000 --> 00:14:03.000]  只有吃蔬菜才是好的
[00:14:03.000 --> 00:14:06.000]  他們不是為了身體健康的原因
[00:14:06.000 --> 00:14:08.000]  他們是覺得
[00:14:08.000 --> 00:14:10.000]  有一些物質呢
[00:14:10.000 --> 00:14:12.000]  不是神所
[00:14:12.000 --> 00:14:14.000]  這些物質不是神所創造的
[00:14:14.000 --> 00:14:16.000]  所以有好有壞
[00:14:16.000 --> 00:14:18.000]  但是這個好壞呢
[00:14:18.000 --> 00:14:20.000]  其實是人的問題
[00:14:20.000 --> 00:14:22.000]  不是物質本身的問題
[00:14:22.000 --> 00:14:24.000]  神所創造的都好
[00:14:24.000 --> 00:14:26.000]  只要你感謝的領受
[00:14:26.000 --> 00:14:29.000]  當這個對身體有健康
[00:14:29.000 --> 00:14:31.000]  你吃了那就好了
[00:14:31.000 --> 00:14:33.000]  對身體沒有健康的
[00:14:33.000 --> 00:14:35.000]  有一些物質
[00:14:35.000 --> 00:14:37.000]  有些過分享用的話
[00:14:37.000 --> 00:14:41.000]  那你就會對身體有影響
[00:14:41.000 --> 00:14:43.000]  所以就知道這些
[00:14:43.000 --> 00:14:45.000]  這福薄的生命呢
[00:14:45.000 --> 00:14:49.000]  不是覺得哪一個物質是惡的
[00:14:49.000 --> 00:14:50.000]  哪一個物質是好的
[00:14:50.000 --> 00:14:51.000]  這麼來分
[00:14:51.000 --> 00:14:54.000]  那是看你是不是能夠
[00:14:54.000 --> 00:14:56.000]  有一個對神的心
[00:14:56.000 --> 00:14:58.000]  你若感謝領受了
[00:14:58.000 --> 00:15:01.000]  那麼這些呢都是好的
[00:15:01.000 --> 00:15:03.000]  這就說到
[00:15:03.000 --> 00:15:05.000]  神是給我們預備的
[00:15:05.000 --> 00:15:07.000]  神救了我們
[00:15:07.000 --> 00:15:09.000]  給我們一個新的生命
[00:15:09.000 --> 00:15:12.000]  神也給我們很豐富的供應
[00:15:12.000 --> 00:15:14.000]  叫我們能夠保持
[00:15:14.000 --> 00:15:17.000]  有一個福薄的生命
[00:15:17.000 --> 00:15:20.000]  我們有時候就不太想到
[00:15:20.000 --> 00:15:21.000]  神給我們的
[00:15:21.000 --> 00:15:23.000]  其實是很豐富的
[00:15:23.000 --> 00:15:26.000]  是超過我們所求所想的
[00:15:26.000 --> 00:15:30.000]  超過我們所需要的
[00:15:30.000 --> 00:15:31.000]  在英國呢
[00:15:31.000 --> 00:15:34.000]  有一個傳道人
[00:15:34.000 --> 00:15:37.000]  他教會在一個小的教會裡頭
[00:15:37.000 --> 00:15:40.000]  他就有人跟他說了
[00:15:40.000 --> 00:15:44.000]  有一個教會的一個寡婦
[00:15:44.000 --> 00:15:46.000]  他的生活非常的困難
[00:15:46.000 --> 00:15:48.000]  所以有一天呢
[00:15:48.000 --> 00:15:49.000]  那個傳道人呢
[00:15:49.000 --> 00:15:52.000]  就到這個寡婦的家裡去探望她
[00:15:52.000 --> 00:15:57.000]  去看看是不是需要有什麼物質上的幫助
[00:15:57.000 --> 00:16:00.000]  去了以後就問他了
[00:16:00.000 --> 00:16:04.000]  他說那你的兒子不是在國外
[00:16:04.000 --> 00:16:06.000]  在這個做工嗎
[00:16:06.000 --> 00:16:10.000]  他有沒有每個月給你寄錢過來啊
[00:16:10.000 --> 00:16:11.000]  他說有啊
[00:16:11.000 --> 00:16:15.000]  他每個月倒是有給我們寄東西過來
[00:16:15.000 --> 00:16:16.000]  他說那寄什麼
[00:16:16.000 --> 00:16:18.000]  他寄一些畫片
[00:16:18.000 --> 00:16:22.000]  他每個月都寄一些畫片給我們
[00:16:22.000 --> 00:16:23.000]  那好啊
[00:16:23.000 --> 00:16:27.000]  那你把這畫片拿出來看一看
[00:16:27.000 --> 00:16:30.000]  他就把兒子寄給他的畫片
[00:16:30.000 --> 00:16:32.000]  拿出來給這個傳道人看
[00:16:32.000 --> 00:16:33.000]  那傳道人一看的話
[00:16:33.000 --> 00:16:36.000]  什麼鈔票
[00:16:36.000 --> 00:16:37.000]  英鎊
[00:16:37.000 --> 00:16:39.000]  上面是銅畫
[00:16:39.000 --> 00:16:42.000]  因為這個寡婦她不懂這個就是鈔票
[00:16:42.000 --> 00:16:44.000]  所以他說有寄了畫片
[00:16:44.000 --> 00:16:46.000]  所以他有很多的畫片
[00:16:46.000 --> 00:16:49.000]  但是他過了一個貧窮的生活
[00:16:49.000 --> 00:16:50.000]  為什麼呢
[00:16:50.000 --> 00:16:52.000]  他不知道這些畫片
[00:16:52.000 --> 00:16:54.000]  就是他所需要的鈔票
[00:16:54.000 --> 00:16:57.000]  可以去買了很多的物質
[00:16:57.000 --> 00:17:00.000]  他本來可以不用這麼窮苦的
[00:17:00.000 --> 00:17:02.000]  可是因為他有了東西
[00:17:02.000 --> 00:17:04.000]  他不知道怎麼去用
[00:17:04.000 --> 00:17:06.000]  他不認識這東西
[00:17:06.000 --> 00:17:09.000]  我們基督徒會不會這樣呢
[00:17:09.000 --> 00:17:12.000]  神說了我一切的豐富都在基督裡頭
[00:17:12.000 --> 00:17:14.000]  你只要有基督的話
[00:17:14.000 --> 00:17:15.000]  你就足夠了
[00:17:15.000 --> 00:17:17.000]  你就可以過一個健康的生活
[00:17:17.000 --> 00:17:19.000]  一個快樂的生活
[00:17:19.000 --> 00:17:23.000]  一個非常豐富的生活
[00:17:23.000 --> 00:17:24.000]  可是基督徒呢
[00:17:24.000 --> 00:17:26.000]  我們常常是覺得我們這樣
[00:17:26.000 --> 00:17:28.000]  我們非常貧窮
[00:17:28.000 --> 00:17:29.000]  我們軟弱
[00:17:29.000 --> 00:17:31.000]  弟兄們怎麼提到說
[00:17:31.000 --> 00:17:32.000]  我很軟弱啊
[00:17:32.000 --> 00:17:33.000]  我很軟弱呢
[00:17:33.000 --> 00:17:35.000]  是我們是軟弱的
[00:17:35.000 --> 00:17:37.000]  但是是不是我們就
[00:17:37.000 --> 00:17:40.000]  每天都是這麼軟弱的呢
[00:17:40.000 --> 00:17:42.000]  神是不是要我們過一個
[00:17:42.000 --> 00:17:44.000]  軟弱貧窮的生活呢
[00:17:44.000 --> 00:17:45.000]  不是的
[00:17:45.000 --> 00:17:48.000]  神給我們其實很豐富的
[00:17:48.000 --> 00:17:51.000]  一切的供應都可以從神這裡得到
[00:17:51.000 --> 00:17:54.000]  只是我們就不去認識
[00:17:54.000 --> 00:17:56.000]  就不知道去支取
[00:17:56.000 --> 00:17:58.000]  不知道去享用
[00:17:58.000 --> 00:18:01.000]  結果我們做基督徒
[00:18:01.000 --> 00:18:05.000]  實在說是做得很辛苦的
[00:18:05.000 --> 00:18:06.000]  很辛苦
[00:18:06.000 --> 00:18:08.000]  不來聚會也不行
[00:18:08.000 --> 00:18:11.000]  聚會呢就覺得沒什麼味道
[00:18:11.000 --> 00:18:15.000]  這就是大部分基督徒的情況
[00:18:15.000 --> 00:18:18.000]  所以我們應該有個健康的生活
[00:18:18.000 --> 00:18:20.000]  健康的靈性
[00:18:20.000 --> 00:18:25.000]  因為我們有基督一同復活
[00:18:25.000 --> 00:18:28.000]  那麼基督一同復活呢
[00:18:28.000 --> 00:18:33.000]  我們要求在上面的事
[00:18:33.000 --> 00:18:35.000]  所以這告訴我們
[00:18:35.000 --> 00:18:37.000]  你是基督已經一同復活了
[00:18:37.000 --> 00:18:40.000]  那你要求上面的事情了
[00:18:40.000 --> 00:18:42.000]  這個求呢
[00:18:42.000 --> 00:18:45.000]  就是不是祈求
[00:18:45.000 --> 00:18:48.000]  不是每天說主啊你給我吃的
[00:18:48.000 --> 00:18:50.000]  不是說主啊你給我健康
[00:18:50.000 --> 00:18:53.000]  不是求不是祈求的求
[00:18:53.000 --> 00:18:55.000]  這個求呢就是尋求
[00:18:55.000 --> 00:18:57.000]  尋求
[00:18:57.000 --> 00:18:59.000]  就像馬太福音
[00:18:59.000 --> 00:19:04.000]  主耶穌在登山的寶駿跟門徒所說的
[00:19:04.000 --> 00:19:07.000]  祂說你們祈求就給你們
[00:19:07.000 --> 00:19:10.000]  尋找就給你們尋見
[00:19:10.000 --> 00:19:13.000]  叩門呢就給你們開門
[00:19:13.000 --> 00:19:15.000]  這個主耶穌說
[00:19:15.000 --> 00:19:16.000]  一個是祈求
[00:19:16.000 --> 00:19:20.000]  第二個呢尋找
[00:19:20.000 --> 00:19:21.000]  第三個呢
[00:19:21.000 --> 00:19:23.000]  你就來到主耶穌面前
[00:19:23.000 --> 00:19:25.000]  叩門
[00:19:25.000 --> 00:19:26.000]  一個是遠遠
[00:19:26.000 --> 00:19:27.000]  祈求是比較遠
[00:19:27.000 --> 00:19:29.000]  遠遠的祈求
[00:19:29.000 --> 00:19:31.000]  尋找呢就靠前來了
[00:19:31.000 --> 00:19:34.000]  然後到叩門呢已經到門口了
[00:19:34.000 --> 00:19:37.000]  祂說你們叩門呢就給你們開門
[00:19:37.000 --> 00:19:39.000]  所以我們基督徒呢
[00:19:39.000 --> 00:19:41.000]  要求在上面的事情
[00:19:41.000 --> 00:19:44.000]  就來尋求
[00:19:44.000 --> 00:19:46.000]  這個尋求這個字呢
[00:19:46.000 --> 00:19:48.000]  是一個現代式
[00:19:48.000 --> 00:19:50.000]  現代的動詞
[00:19:50.000 --> 00:19:51.000]  尋求
[00:19:51.000 --> 00:19:53.000]  現代式的意思就是
[00:19:53.000 --> 00:19:55.000]  繼續不斷的
[00:19:55.000 --> 00:19:56.000]  現代式的意思就是
[00:19:56.000 --> 00:19:58.000]  不是只值一次的
[00:19:58.000 --> 00:20:00.000]  一次尋求不夠
[00:20:00.000 --> 00:20:03.000]  就是不斷的尋求
