
[00:00:00.000 --> 00:00:04.720]  繼續和大家來看耶穌基督所行的神蹟
[00:08:37.400 --> 00:08:39.960]  我們招呼你,
[00:08:39.960 --> 00:08:42.320]  你有什麼需要我們供給你,
[00:08:42.320 --> 00:08:45.480]  我想大概他們的意思是這樣,
[00:08:45.480 --> 00:08:48.240]  不要祂離開他們,
[00:08:48.240 --> 00:08:50.680]  但耶穌對他們說,
[00:08:50.680 --> 00:08:52.880]  耶穌也不客氣對他們說,
[00:08:52.880 --> 00:08:56.080]  雖然他們對耶穌那麼好,
[00:08:56.080 --> 00:09:01.800]  「我也必須道別成全神國的福音,
[00:09:01.800 --> 00:09:05.360]  我奉差原是爲此,
[00:09:05.360 --> 00:09:07.520]  我不能夠只留在你這個地方,
[00:09:07.520 --> 00:09:11.600]  我要去到其他的城、鄉鎮,
[00:09:11.600 --> 00:09:20.520]  要將天國的福音傳給世代的人知道。」
[00:09:20.520 --> 00:09:26.600]  因此耶穌在加利利國會堂傳道,
[00:09:26.600 --> 00:09:31.920]  耶穌傳道,只要祂來就要傳道,
[00:09:31.920 --> 00:09:33.320]  如果你看聖經的時候,
[00:09:33.320 --> 00:09:37.160]  祂最受歡迎的是醫病,
[00:09:37.160 --> 00:09:40.360]  最受歡迎的是趕鬼,
[00:09:40.360 --> 00:09:42.000]  人們喜歡看到祂醫病,
[00:09:42.000 --> 00:09:44.840]  喜歡看到祂趕鬼,
[00:09:44.840 --> 00:09:47.960]  但耶穌知道祂來主要不是做這件事,
[00:09:47.960 --> 00:09:52.560]  主要是要講道給人聽,
[00:09:52.560 --> 00:09:56.600]  滿足人心靈的需要,
[00:09:56.600 --> 00:10:00.240]  因爲人肉體的病,
[00:10:00.240 --> 00:10:03.200]  沒錯,可以得到醫治,
[00:10:03.200 --> 00:10:06.240]  但心靈的病更加嚴重,
[00:10:06.240 --> 00:10:08.440]  所以耶穌基督是講道,
[00:10:08.440 --> 00:10:13.760]  希望解決他們心靈的罪的問題,
[00:10:13.760 --> 00:10:21.000]  耶穌很清楚知道祂來世爲了什麼,
[00:10:21.000 --> 00:10:24.800]  這裏我們可以問我們自己,
[00:10:24.800 --> 00:10:29.520]  神在千千萬萬人中間揀選了你,
[00:10:29.520 --> 00:10:31.600]  要你成爲祂的門徒,
[00:10:31.600 --> 00:10:38.720]  你知不知道在哪方面主要使用你呢?
[00:10:38.720 --> 00:10:40.000]  如果我們不知道的時候,
[00:10:40.000 --> 00:10:44.000]  我們會不會走錯路,
[00:10:44.000 --> 00:10:49.680]  枉費神給我們這麼多的光音?
[00:10:49.680 --> 00:10:55.000]  耶穌清楚知道祂來世是做什麼,
[00:10:55.000 --> 00:10:56.920]  你知不知道呢?
[00:10:56.920 --> 00:11:02.680]  另外一件事在耶穌的身上我們看到的,
[00:11:02.680 --> 00:11:07.880]  就是祂是一個爲別人而活的主,
[00:11:07.880 --> 00:11:11.200]  祂來世不是爲自己活,
[00:11:11.200 --> 00:11:14.600]  很多人說我爲自己活都來不及了,
[00:11:14.600 --> 00:11:16.640]  還爲別人而活,
[00:11:16.640 --> 00:11:18.280]  我還有兒女,我還有家庭,
[00:11:18.280 --> 00:11:23.000]  還要幫人,覺得很艱難,
[00:11:23.000 --> 00:11:24.480]  耶穌基督不是,
[00:11:24.480 --> 00:11:26.400]  祂出來工作的時候,
[00:11:26.400 --> 00:11:30.280]  祂不是爲自己,不是爲自己家庭,
[00:11:30.280 --> 00:11:33.280]  祂是爲所有祂接觸的人,
[00:11:33.280 --> 00:11:35.480]  而且祂到處去,
[00:11:35.480 --> 00:11:38.880]  去接觸一些有需要的人,
[00:11:38.880 --> 00:11:40.080]  祂不是有個禮拜堂,
[00:11:40.080 --> 00:11:44.680]  然後你們來吧,我幫你們,
[00:11:44.680 --> 00:11:47.600]  當然有禮拜堂不是不對的,
[00:11:47.600 --> 00:11:50.280]  我們都要帶人到這個地方來,
[00:11:50.280 --> 00:11:53.280]  讓人在這個地方能夠遇見主,
[00:11:53.280 --> 00:11:56.280]  讓主幫助他們,
[00:11:56.280 --> 00:11:59.880]  但我們看到耶穌基督那一個,
[00:11:59.880 --> 00:12:03.480]  特別在《馬可福音》那些耶穌的工作,
[00:12:03.480 --> 00:12:06.280]  是一樣一樣這樣下去的,
[00:12:06.280 --> 00:12:08.080]  隨跡隨跡隨跡,
[00:12:08.080 --> 00:12:11.480]  耶穌這樣又那樣,
[00:12:11.480 --> 00:12:14.880]  所以《馬太福音》遲些在第九章那裏,
[00:12:14.880 --> 00:12:21.480]  總結耶穌這段日子所做的事情的時候,
[00:12:21.480 --> 00:12:22.880]  是這樣的說法,
[00:12:22.880 --> 00:12:25.080]  耶穌走遍各城各鄉,
[00:12:25.080 --> 00:12:28.680]  在會堂裏教訓人,
[00:12:28.680 --> 00:12:30.280]  祂不是等人來,
[00:12:30.280 --> 00:12:35.480]  祂進入人羣的中間,
[00:12:35.480 --> 00:12:37.880]  去找些人來幫助,
[00:12:37.880 --> 00:12:40.480]  不是人來找祂幫助,
[00:12:40.480 --> 00:12:42.680]  耶穌走遍各城各鄉,
[00:12:42.680 --> 00:12:46.280]  在會堂裏教訓人宣講天國的福音,
[00:12:46.280 --> 00:12:50.080]  又醫治各樣的病症,
[00:12:50.080 --> 00:12:53.480]  祂看見許多的人就憐憫他們,
[00:12:53.480 --> 00:12:55.080]  當耶穌看見人的時候,
[00:12:55.080 --> 00:12:57.480]  看見我們可憐的一面,
[00:12:57.480 --> 00:13:00.080]  看見人的需要,
[00:13:00.080 --> 00:13:01.280]  當我們看見人的時候,
[00:13:01.280 --> 00:13:03.280]  我們看見什麼呢?
[00:13:03.280 --> 00:13:07.280]  他很風光,他很開心,
[00:13:07.280 --> 00:13:10.280]  他很有錢,
[00:13:10.280 --> 00:13:13.080]  因爲我們看見人的需要,
[00:13:13.080 --> 00:13:15.880]  心靈那種的需要,
[00:13:15.880 --> 00:13:17.680]  因爲他們困苦流離,
[00:13:17.680 --> 00:13:21.280]  如同羊沒有牧人一般困苦流離,
[00:13:21.280 --> 00:13:24.280]  用字差不多一個人,
[00:13:24.280 --> 00:13:28.280]  被人打到全身不能動,
[00:13:28.280 --> 00:13:30.680]  躺在地上,
[00:13:30.680 --> 00:13:33.880]  人在耶穌眼中是那麼可憐,
[00:13:33.880 --> 00:13:36.280]  是那麼無助,
[00:13:36.280 --> 00:13:38.680]  是那麼需要牧羊人,
[00:13:38.680 --> 00:13:42.080]  好像受傷的羊一樣,
[00:13:42.080 --> 00:13:44.680]  於是對門徒說要收的莊稼多,
[00:13:44.680 --> 00:13:46.080]  作供的人少,
[00:13:46.080 --> 00:13:48.280]  所以你們當求莊稼的主,
[00:13:48.280 --> 00:13:56.280]  打發工人去收他的莊稼,
[00:13:56.280 --> 00:13:59.480]  耶穌所講的現象,
[00:13:59.480 --> 00:14:03.280]  直到今天仍然是真的,
[00:14:03.280 --> 00:14:06.080]  莊稼多,
[00:14:06.080 --> 00:14:08.680]  莊稼已經熟了,
[00:14:08.680 --> 00:14:12.680]  但收莊稼的工人是少的,
[00:14:12.680 --> 00:14:14.880]  肯真正好像耶穌一樣,
[00:14:14.880 --> 00:14:16.680]  周圍去幫助人,
[00:14:16.680 --> 00:14:18.680]  去傳福音,
[00:14:18.680 --> 00:14:24.680]  去解決人因爲罪所帶來一切的困難,
[00:14:24.680 --> 00:14:27.280]  這樣的人不是多,
[00:14:27.280 --> 00:14:29.680]  直到今天都是,
[00:14:29.680 --> 00:14:36.680]  所以過去幾十年的教會增長研究告訴我們,
[00:14:36.680 --> 00:14:41.080]  沒有什麼教會有十分之一的弟兄姊妹,
[00:14:41.080 --> 00:14:43.480]  是經常傳福音,
[00:14:43.480 --> 00:14:48.480]  將人帶到神的面前,
[00:14:48.480 --> 00:14:50.280]  作供的人少,
[00:14:50.280 --> 00:14:51.480]  莊稼多,
[00:14:51.480 --> 00:14:56.080]  作供的人少,
[00:14:56.080 --> 00:15:00.080]  所以我們覺得基督徒很虧欠,
[00:15:00.080 --> 00:15:02.480]  因爲少了這種互動,
[00:15:02.480 --> 00:15:03.880]  神的恩典臨到我們,
[00:15:03.880 --> 00:15:08.080]  福音臨到我們,
[00:15:08.080 --> 00:15:11.480]  神將很多好處給了我們,
[00:15:11.480 --> 00:15:14.480]  但我們沒有動,
[00:15:14.480 --> 00:15:18.080]  我們沒有知恩圖報,
[00:15:18.080 --> 00:15:24.880]  所以傳福音的人少,
[00:15:24.880 --> 00:15:26.680]  所以這麼多年來我都說,
[00:15:26.680 --> 00:15:33.080]  如果教會真的有一百個人,
[00:15:33.080 --> 00:15:36.480]  一百個福音勇士,
[00:15:36.480 --> 00:15:41.680]  肯一年嘗試帶另一個人信耶穌,
[00:15:41.680 --> 00:15:43.480]  第二年就二百,
[00:15:43.480 --> 00:15:48.280]  第三年就四百,
[00:15:48.280 --> 00:15:51.080]  這樣下去的時候,
[00:15:51.080 --> 00:15:55.480]  教會的增長是很快速的,
[00:15:55.480 --> 00:15:58.880]  也是很自然的,
[00:15:58.880 --> 00:16:02.880]  但可惜在這個神人的互動裏面,
[00:16:02.880 --> 00:16:10.080]  神真的好像耶穌這裏給我們看到的,
[00:16:10.080 --> 00:16:15.680]  真的看到人如羊流離困苦,
[00:16:15.680 --> 00:16:18.880]  供人卻是少,
[00:16:18.880 --> 00:16:20.880]  求主在我們中間興起,
[00:16:20.880 --> 00:16:24.280]  更多人願意多傳福音,
[00:16:24.280 --> 00:16:29.280]  幫助我們周圍一些真的有需要的人,
[00:16:29.280 --> 00:16:33.480]  這是耶穌在這裏給我們看到的兩方面,
[00:16:33.480 --> 00:16:40.680]  一方面祂很清楚知道祂來是傳福音,
[00:16:40.680 --> 00:16:47.080]  所以祂從來沒有走去做別的事情,
[00:16:47.080 --> 00:16:52.280]  雖然醫病是更受歡迎,但祂沒有去做,
[00:16:52.280 --> 00:16:53.880]  雖然趕鬼是更受歡迎,
[00:16:53.880 --> 00:16:56.680]  但祂沒有專心去醫病趕鬼,
[00:16:56.680 --> 00:17:01.880]  祂是專心到處去傳道,
[00:17:01.880 --> 00:17:12.080]  祂也成爲一個爲別人而活的人,
[00:17:12.080 --> 00:17:14.880]  我們看蒙恩的人,
[00:17:14.880 --> 00:17:18.280]  在這個神人的互動裏,蒙恩的人,
[00:17:18.280 --> 00:17:23.880]  我們看到在第八章這裏有一個外邦的,
[00:17:23.880 --> 00:17:29.280]  一個羅馬的官,伯夫長,
[00:17:29.280 --> 00:17:32.480]  耶穌醫好他的僕人,因爲他有信心,
[00:17:32.480 --> 00:17:34.280]  這個我們不說,
[00:17:34.280 --> 00:17:36.280]  來到第十四節,
[00:17:36.280 --> 00:17:40.680]  「耶穌到了彼得家裏,見彼得的惡母,
[00:17:40.680 --> 00:17:46.680]  害熱病躺着,耶穌把她的手一摸,
[00:17:46.680 --> 00:17:53.080]  熱就退了,她就起來服侍耶穌。」
[00:17:53.080 --> 00:17:59.080]  這個是我們想和大家看的故事的焦點,
[00:17:59.080 --> 00:18:02.480]  很簡單,一兩句的說話,
[00:18:02.480 --> 00:18:12.880]  將整個豐盛人生的歷程給我們看得到。
[00:18:12.880 --> 00:18:15.880]  在會堂那裏講完道之後,
[00:18:15.880 --> 00:18:21.880]  有人將耶穌帶到彼得惡母的家裏,
[00:18:21.880 --> 00:18:26.280]  又說她惡母發高燒,
[00:18:26.280 --> 00:18:30.080]  耶穌一知道的時候就去摸摸她的手,
[00:18:30.080 --> 00:18:34.480]  摸摸她的手,她的病就康復了。
[00:18:34.480 --> 00:18:38.280]  康復的時候,這裏說她做了什麼事呢?
[00:18:38.280 --> 00:18:42.880]  「她立刻就起來服侍耶穌。」
[00:18:42.880 --> 00:18:48.880]  立刻起來服侍耶穌。
[00:18:48.880 --> 00:18:52.480]  這是何等美麗的一幅圖畫。
[00:18:52.480 --> 00:18:53.480]  我們要留意幾點。
[00:18:53.480 --> 00:19:02.480]  第一,彼得是一個有家室的人,
[00:19:02.480 --> 00:19:08.080]  有些教派的人以爲彼得是教皇,
[00:19:08.080 --> 00:19:11.480]  他沒空,所以他不應該結婚,
[00:19:11.480 --> 00:19:14.880]  他應該專心做牧羊的工作,
[00:19:14.880 --> 00:19:16.680]  其實不是,這裏說得很清楚,
[00:19:16.680 --> 00:19:25.280]  他是有惡母,就是有太太,他結了婚。
[00:19:25.280 --> 00:19:32.480]  聖經從來沒有說一個有家庭結婚的人,
[00:19:32.480 --> 00:19:37.080]  他侍奉就打折扣,侍奉會受難阻,
[00:19:37.080 --> 00:19:42.280]  聖經並沒有這樣說,很多時候是恰恰相反,
[00:19:42.280 --> 00:19:48.880]  結了婚的人有妻子,有丈夫成爲侍奉的夥伴,
[00:19:48.880 --> 00:19:53.080]  有兒女一起同心合意興隆福音,
[00:19:53.080 --> 00:19:56.880]  何等美好,全家侍奉神。
[00:19:56.880 --> 00:20:06.680]  而且在大家族中間有一兩個人是敬畏神的,
[00:20:06.680 --> 00:20:11.280]  這兩個敬畏神的人能夠成爲其他
[00:20:11.280 --> 00:20:16.080]  未曾認識神的人的一個橋樑。
[00:20:16.080 --> 00:20:20.880]  我們不用說太多,只是說到乃曼,
[00:20:20.880 --> 00:20:30.080]  乃曼是外邦的大將軍,長大麻風不能醫,
[00:20:30.080 --> 00:20:39.680]  但他家中有個僕婢,有個婢女,希伯來人,
[00:20:39.680 --> 00:20:45.680]  他知道在他家鄉有個仙姿叫以尼沙,
[00:20:45.680 --> 00:20:48.680]  能夠被神使用醫病,
[00:20:48.680 --> 00:20:55.080]  所以就介紹乃曼去見一下我們的仙姿,
[00:20:55.080 --> 00:20:58.280]  當他肯獻給自己去見這個仙姿的時候,
[00:20:58.280 --> 00:21:03.280]  他的病真的得了醫治,多麼開心!
[00:21:03.280 --> 00:21:13.880]  因爲他家裏有個認識耶和華神的人,
[00:21:13.880 --> 00:21:22.480]  彼得的外母之所以能夠得到醫治就是因爲他有一個女婿,
[00:21:22.480 --> 00:21:29.480]  彼得和耶穌有這樣的關係,我相信他能夠得到醫治,
[00:21:29.480 --> 00:21:36.680]  這個是有很重要的關係。
[00:21:36.680 --> 00:21:40.480]  當他醫好,我們留意,
[00:21:40.480 --> 00:21:47.280]  他得醫治,他的病得醫治是即刻的,立刻得到醫治,
[00:21:47.280 --> 00:21:50.480]  而且是完全的好回來,
[00:21:50.480 --> 00:21:56.280]  今天我們看醫生,可能真的要喫藥慢慢好回來,
[00:21:56.280 --> 00:22:05.280]  但當耶穌醫病的時候,耶穌一按手,病就完全的消失,
[00:22:05.280 --> 00:22:13.480]  他就成爲一個完全健康的人,不用慢慢恢復健康,
[00:22:13.480 --> 00:22:21.680]  所以耶穌面前得蒙醫治的人,除了那個盲眼的人,
[00:22:21.680 --> 00:22:28.280]  耶穌用一些步驟慢慢讓他的眼睛開放,
[00:22:28.280 --> 00:22:32.880]  有人說因爲怕這麼久沒有看到光,
[00:22:32.880 --> 00:22:39.680]  一下子看到光,太光的時候對他沒有什麼好處,
[00:22:39.680 --> 00:22:43.080]  所以慢慢讓耶穌讓他看到光,
[00:22:43.080 --> 00:22:46.680]  其他的病人好像可以病的,
[00:22:46.680 --> 00:22:51.880]  高燒耶穌一按手,他的燒就退,
[00:22:51.880 --> 00:22:54.880]  而且不是在軟弱裏面慢慢復原,
[00:22:54.880 --> 00:23:00.680]  而是即刻他完全得到那種能力,
[00:23:00.680 --> 00:23:06.280]  然後我們看蒙恩的人對耶穌的回應,
[00:23:06.280 --> 00:23:09.880]  或者有人說我病了幾天這麼辛苦,
[00:23:09.880 --> 00:23:14.280]  現在醫好了都應該讓我睡一兩天,他沒有這樣,
[00:23:14.280 --> 00:23:23.680]  一康復的時候立刻起來服侍耶穌和他的門徒,
[00:23:23.680 --> 00:23:28.080]  這個我相信都應該給我們一個提醒,
[00:23:28.080 --> 00:23:33.480]  無論什麼樣的人在耶穌面前得了醫治的時候,
[00:23:33.480 --> 00:23:37.280]  我們就應該有回應,
[00:23:37.280 --> 00:23:40.880]  我們的回應就是起來服侍耶穌,
[00:23:40.880 --> 00:23:49.280]  主啊,禰既然拯救了我,我可以爲禰做些什麼呢?
[00:23:49.280 --> 00:23:50.680]  因爲我們蒙恩得救之後,
[00:23:50.680 --> 00:23:58.680]  我們只是繼續希望在主的身上得到更多的好處,
[00:23:58.680 --> 00:24:03.280]  人神的互動,當神的恩典臨到我們的時候,
[00:24:03.280 --> 00:24:05.880]  我們就有一個回報的心,
[00:24:05.880 --> 00:24:11.480]  主啊,我都願意爲禰做些什麼,
[00:24:11.480 --> 00:24:23.080]  在世界的歷史上多少神偉大的工作就是這種人神的互動,
[00:24:23.080 --> 00:24:30.680]  有一次一個敬虔愛神的人去看一些名畫,
[00:24:30.680 --> 00:24:40.480]  那些名畫是看耶穌基督在上面畫的,
[00:24:40.480 --> 00:24:47.080]  這個人被這幅耶穌釘十字架的畫吸引住,
[00:24:47.080 --> 00:24:50.480]  耶穌就是這樣爲我們死,
[00:24:50.480 --> 00:24:55.080]  最後他發現在下面寫了一行字,
[00:24:55.080 --> 00:25:00.080]  我爲你做了這些,你爲我做什麼?
[00:25:00.080 --> 00:25:05.080]  那些有錢的貴族,歐洲有錢的貴族,
[00:25:05.080 --> 00:25:11.680]  他看到這一句話的時候,他有回應,
[00:25:11.680 --> 00:25:16.480]  他立刻將自己和自己的一切奉獻交託給神,
[00:25:16.480 --> 00:25:26.280]  神就使用他幫助了很多很多的人,
[00:25:26.280 --> 00:25:34.680]  他有立刻的回應。
[00:25:34.680 --> 00:25:40.480]  所以無論什麼人,不要以爲我只是一個家庭主婦,
[00:25:40.480 --> 00:25:41.880]  我能夠做什麼?
[00:25:41.880 --> 00:25:45.280]  我們不知道彼得的岳母,
[00:25:45.280 --> 00:25:47.880]  他後來如何繼續侍奉主耶穌基督,
[00:25:47.880 --> 00:25:51.280]  但是我們知道在福音書裏面,
[00:25:51.280 --> 00:25:59.680]  耶穌到處去,他都有飲食、衣着方面的需要,
