
[00:00:00.000 --> 00:00:10.000]  上個禮拜我們講什麼 還記得嗎
[00:03:46.000 --> 00:03:47.000]  所以看到沒有
[00:03:47.000 --> 00:03:49.000]  為什麼我們講穿上
[00:03:49.000 --> 00:03:51.000]  他其實一路下來的
[00:03:51.000 --> 00:03:53.000]  保羅在這邊講的就是說
[00:03:53.000 --> 00:03:55.000]  你要穿上 穿上 穿上
[00:03:55.000 --> 00:03:56.000]  好了 我們先來檢查一下好不好
[00:03:56.000 --> 00:03:57.000]  你穿上多少
[00:03:57.000 --> 00:03:58.000]  來 看看你旁邊的
[00:03:58.000 --> 00:03:59.000]  彼此檢查一下
[00:03:59.000 --> 00:04:03.000]  看看臉上有沒有溫柔
[00:04:03.000 --> 00:04:05.000]  看得出來嗎
[00:04:05.000 --> 00:04:08.000]  看得出來嗎
[00:04:08.000 --> 00:04:11.000]  我們中國人講說塵於
[00:04:11.000 --> 00:04:14.000]  塵於中 怎麼樣
[00:04:14.000 --> 00:04:17.000]  行於外 是不是
[00:04:17.000 --> 00:04:21.000]  溫柔的臉是什麼樣的臉
[00:04:21.000 --> 00:04:25.000]  溫柔臉是什麼樣的臉
[00:04:25.000 --> 00:04:29.000]  什麼是一個恩慈的臉
[00:04:29.000 --> 00:04:32.000]  你看到沒有 是不是
[00:04:32.000 --> 00:04:34.000]  其實就是說
[00:04:34.000 --> 00:04:37.000]  我們要穿上這一切的這些的溫柔
[00:04:37.000 --> 00:04:42.000]  這些憐憫 恩慈 謙虛
[00:04:42.000 --> 00:04:44.000]  這一切的人賴
[00:04:44.000 --> 00:04:47.000]  我們把這些穿上了
[00:04:47.000 --> 00:04:48.000]  保羅說還不夠
[00:04:48.000 --> 00:04:49.000]  還要怎麼樣
[00:04:49.000 --> 00:04:53.000]  還要穿上愛
[00:04:53.000 --> 00:04:56.000]  愛是聯絡全德的
[00:04:56.000 --> 00:05:01.000]  這是什麼意思
[00:05:01.000 --> 00:05:03.000]  你看去
[00:05:03.000 --> 00:05:07.000]  其實這個哥林多前書十三章
[00:05:07.000 --> 00:05:09.000]  如果我們 我們都會背對不對
[00:05:09.000 --> 00:05:13.000]  這首 至少你歌裡可以唱
[00:05:13.000 --> 00:05:19.000]  愛是恨就仍來悠悠恩慈
[00:05:19.000 --> 00:05:23.000]  愛是不嫉妒
[00:05:23.000 --> 00:05:25.000]  大概你唱會唱對不對
[00:05:25.000 --> 00:05:28.000]  你把這十三章這樣唱下來
[00:05:28.000 --> 00:05:29.000]  你會發現對照一下
[00:05:29.000 --> 00:05:30.000]  我再幫你對照出來了
[00:05:30.000 --> 00:05:33.000]  你會發現有七樣的東西
[00:05:33.000 --> 00:05:34.000]  要將所有的周期求人
[00:05:34.000 --> 00:05:35.000]  這是什麼
[00:05:35.000 --> 00:05:37.000]  這是憐憫
[00:05:37.000 --> 00:05:38.000]  又恩慈呢
[00:05:38.000 --> 00:05:40.000]  這講到恩慈 是不是
[00:05:40.000 --> 00:05:41.000]  愛是恨就仍來
[00:05:41.000 --> 00:05:42.000]  講到仍來
[00:05:42.000 --> 00:05:43.000]  不自誇 講到什麼
[00:05:43.000 --> 00:05:44.000]  謙虛
[00:05:44.000 --> 00:05:45.000]  然後不輕易發怒
[00:05:45.000 --> 00:05:46.000]  講到什麼
[00:05:46.000 --> 00:05:47.000]  溫柔
[00:05:47.000 --> 00:05:48.000]  凡事包容
[00:05:48.000 --> 00:05:50.000]  不計算人的惡
[00:05:50.000 --> 00:05:51.000]  這個叫做什麼
[00:05:51.000 --> 00:05:52.000]  饒恕
[00:05:52.000 --> 00:05:55.000]  所以這七樣的美德
[00:05:55.000 --> 00:05:58.000]  在哥林多前書講到愛篇的裡面
[00:05:58.000 --> 00:06:03.000]  就把這七樣都包掛在一起了
[00:06:03.000 --> 00:06:04.000]  所以這就是保祿說的
[00:06:04.000 --> 00:06:07.000]  愛是憐憫全德的
[00:06:07.000 --> 00:06:08.000]  所有的德性
[00:06:08.000 --> 00:06:09.000]  所有的這個
[00:06:09.000 --> 00:06:10.000]  前面我們所說的
[00:06:10.000 --> 00:06:11.000]  新人的這些性情
[00:06:11.000 --> 00:06:18.000]  都在愛的裡面把它聯繫在一起了
[00:06:18.000 --> 00:06:19.000]  所以現在就準備
[00:06:19.000 --> 00:06:23.000]  愛何等的重要
[00:06:23.000 --> 00:06:25.000]  以夫所書在那個地方
[00:06:25.000 --> 00:06:29.000]  第四章講到建造教會的時候
[00:06:29.000 --> 00:06:31.000]  以夫所說的主題是講教會
[00:06:31.000 --> 00:06:32.000]  然後他講到說
[00:06:32.000 --> 00:06:33.000]  他所吃的有使徒
[00:06:33.000 --> 00:06:34.000]  先知傳福於牧師和教師
[00:06:34.000 --> 00:06:37.000]  為了要成全聖徒
[00:06:37.000 --> 00:06:39.000]  建立基督的身體
[00:06:39.000 --> 00:06:40.000]  他講的這些的時候
[00:06:40.000 --> 00:06:42.000]  講到最後
[00:06:42.000 --> 00:06:44.000]  講到說我們要長大成人
[00:06:44.000 --> 00:06:46.000]  不要隨風飄蕩
[00:06:46.000 --> 00:06:49.000]  被這些邪風異道
[00:06:49.000 --> 00:06:50.000]  把他帶領偏離了
[00:06:50.000 --> 00:06:51.000]  講到最後
[00:06:51.000 --> 00:06:52.000]  他就講到說
[00:06:52.000 --> 00:06:53.000]  這個基督的身體
[00:06:53.000 --> 00:06:54.000]  也就是教會
[00:06:54.000 --> 00:06:57.000]  要在愛中怎麼樣
[00:06:57.000 --> 00:07:00.000]  漸漸建立自己
[00:07:00.000 --> 00:07:03.000]  看到沒有
[00:07:03.000 --> 00:07:05.000]  所以在愛的裡面
[00:07:05.000 --> 00:07:08.000]  教會被建造起來
[00:07:08.000 --> 00:07:13.000]  同樣的 家也是如此
[00:07:13.000 --> 00:07:14.000]  剛才我們看到
[00:07:14.000 --> 00:07:16.000]  那個恩愛夫妻營的營會
[00:07:16.000 --> 00:07:18.000]  是不是
[00:07:18.000 --> 00:07:19.000]  現在怎麼樣
[00:07:19.000 --> 00:07:20.000]  我們主席報告
[00:07:20.000 --> 00:07:23.000]  比較客氣一點
[00:07:23.000 --> 00:07:25.000]  如果你沒有參加過
[00:07:25.000 --> 00:07:28.000]  你都應該去參加
[00:07:28.000 --> 00:07:30.000]  好沒
[00:07:30.000 --> 00:07:33.000]  你說我都七老八十了
[00:07:33.000 --> 00:07:34.000]  七老八十
[00:07:34.000 --> 00:07:37.000]  需不需要感情更好
[00:07:37.000 --> 00:07:42.000]  需不需要
[00:07:42.000 --> 00:07:45.000]  回答的都不是七老八十了
[00:07:45.000 --> 00:07:47.000]  我們一生都需要
[00:07:47.000 --> 00:07:48.000]  有沒有
[00:07:48.000 --> 00:07:49.000]  我們有沒有說
[00:07:49.000 --> 00:07:50.000]  我們夫妻已經好到一個地步
[00:07:50.000 --> 00:07:51.000]  不需要再好了
[00:07:51.000 --> 00:07:53.000]  有沒有
[00:07:53.000 --> 00:07:55.000]  沒有
[00:07:55.000 --> 00:07:56.000]  而且恩愛夫妻營也好
[00:07:56.000 --> 00:07:57.000]  不要認為說
[00:07:57.000 --> 00:07:58.000]  那是有問題才上山的
[00:07:58.000 --> 00:08:01.000]  這個是過去給人家一種誤會
[00:08:01.000 --> 00:08:02.000]  其實不是的
[00:08:02.000 --> 00:08:05.000]  其實我們永遠都需要學習
[00:08:05.000 --> 00:08:07.000]  你知道嗎
[00:08:07.000 --> 00:08:11.000]  我剛剛跟師母認識的時候
[00:08:11.000 --> 00:08:16.000]  我覺得我很懂
[00:08:16.000 --> 00:08:17.000]  但是我跟她結婚之後
[00:08:17.000 --> 00:08:20.000]  我就發現
[00:08:20.000 --> 00:08:24.000]  我連講愛都不講不出來
[00:08:24.000 --> 00:08:25.000]  我相信你們很多弟兄
[00:08:25.000 --> 00:08:27.000]  跟我差不多是不是
[00:08:27.000 --> 00:08:31.000]  沒有啊
[00:08:31.000 --> 00:08:36.000]  問你不準還問你太太
[00:08:36.000 --> 00:08:37.000]  就是那個
[00:08:37.000 --> 00:08:38.000]  好像講那個愛字要講出來
[00:08:38.000 --> 00:08:42.000]  就是講不出來
[00:08:42.000 --> 00:08:43.000]  感謝讚美主
[00:08:43.000 --> 00:08:45.000]  在這個婚姻生活當中
[00:08:45.000 --> 00:08:46.000]  慢慢被操練
[00:08:46.000 --> 00:08:47.000]  慢慢被訓練
[00:08:47.000 --> 00:08:48.000]  學習怎麼樣說
[00:08:48.000 --> 00:08:50.000]  是不是
[00:08:50.000 --> 00:08:53.000]  中文不太好說就用英文說
[00:08:53.000 --> 00:08:54.000]  I love you
[00:08:54.000 --> 00:08:56.000]  會嗎
[00:08:56.000 --> 00:08:57.000]  比較容易一點
[00:08:57.000 --> 00:08:58.000]  中文叫我愛你
[00:08:58.000 --> 00:09:00.000]  我好肉麻
[00:09:00.000 --> 00:09:01.000]  你說哎呀
[00:09:01.000 --> 00:09:03.000]  我們老夫老妻不講愛了
[00:09:03.000 --> 00:09:04.000]  他都知道我愛他
[00:09:04.000 --> 00:09:06.000]  是嗎
[00:09:06.000 --> 00:09:07.000]  我哥哥跟我姐姐
[00:09:07.000 --> 00:09:08.000]  不是我哥哥
[00:09:08.000 --> 00:09:10.000]  跟我嫂嫂
[00:09:10.000 --> 00:09:12.000]  他們兩個夫妻很相愛
[00:09:12.000 --> 00:09:13.000]  這是我們都知道的
[00:09:13.000 --> 00:09:15.000]  可是你知道嗎
[00:09:15.000 --> 00:09:18.000]  他們兩個結婚了40年
[00:09:18.000 --> 00:09:20.000]  我的二嫂告訴我說
[00:09:20.000 --> 00:09:26.000]  她說你哥哥從來沒有給我送過花
[00:09:26.000 --> 00:09:28.000]  為了這個緣故
[00:09:28.000 --> 00:09:30.000]  我那一天就大發熱心了
[00:09:30.000 --> 00:09:32.000]  我說哥我告訴你
[00:09:32.000 --> 00:09:34.000]  今年的週年慶
[00:09:34.000 --> 00:09:36.000]  你一定要送花好不好
[00:09:36.000 --> 00:09:38.000]  我有一天就開車帶她出去
[00:09:38.000 --> 00:09:40.000]  到了我們家附近的一個花店
[00:09:40.000 --> 00:09:41.000]  經過的時候我就說
[00:09:41.000 --> 00:09:42.000]  看到嗎
[00:09:42.000 --> 00:09:48.000]  花店在這裡
[00:09:48.000 --> 00:09:50.000]  我都已經把她帶到花店了
[00:09:50.000 --> 00:09:51.000]  告訴她
[00:09:51.000 --> 00:09:53.000]  你只要在週年慶的時候
[00:09:53.000 --> 00:09:56.000]  去買個花送給二嫂
[00:09:56.000 --> 00:09:59.000]  我說她一定會很高興的
[00:09:59.000 --> 00:10:02.000]  結果後來我回去之後
[00:10:02.000 --> 00:10:05.000]  我再問
[00:10:05.000 --> 00:10:12.000]  結果她還是沒送
[00:10:12.000 --> 00:10:15.000]  你看結婚40年了
[00:10:15.000 --> 00:10:18.000]  送個花都沒送過
[00:10:18.000 --> 00:10:19.000]  在這裡請問
[00:10:19.000 --> 00:10:21.000]  我們在這裡的弟兄
[00:10:21.000 --> 00:10:25.000]  你送過花給太太的舉手
[00:10:25.000 --> 00:10:27.000]  感謝三位主
[00:10:27.000 --> 00:10:30.000]  鼓勵鼓勵
[00:10:30.000 --> 00:10:31.000]  沒有送過的
[00:10:31.000 --> 00:10:33.000]  我就不要你舉手了
[00:10:33.000 --> 00:10:37.000]  你就悔改就好了
[00:10:37.000 --> 00:10:39.000]  親愛的兄弟妹妹
[00:10:39.000 --> 00:10:41.000]  一個地方有愛
[00:10:41.000 --> 00:10:44.000]  那個地方就充滿了溫暖
[00:10:44.000 --> 00:10:46.000]  教會是如此
[00:10:46.000 --> 00:10:49.000]  家也是如此是嗎
[00:10:49.000 --> 00:10:52.000]  所以愛是一切的基礎
[00:10:52.000 --> 00:10:53.000]  愛可以說是
[00:10:53.000 --> 00:10:55.000]  把這一切的美德
[00:10:55.000 --> 00:10:57.000]  把它聯繫在一起
[00:10:57.000 --> 00:10:58.000]  親愛的兄弟妹妹
[00:10:58.000 --> 00:10:59.000]  所以尹夫所說
[00:10:59.000 --> 00:11:00.000]  告訴我們說
[00:11:00.000 --> 00:11:01.000]  教會的建造
[00:11:01.000 --> 00:11:06.000]  要在愛中漸漸地成長
[00:11:06.000 --> 00:11:10.000]  因此我過去服事的時候
[00:11:10.000 --> 00:11:11.000]  我到任何一個教會
[00:11:11.000 --> 00:11:13.000]  我第一件事情做的是什麼
[00:11:13.000 --> 00:11:16.000]  你知道嗎
[00:11:16.000 --> 00:11:20.000]  你們知道嗎
[00:11:20.000 --> 00:11:22.000]  我第一件事情要做的就是
[00:11:22.000 --> 00:11:26.000]  我先跟所有的同工
[00:11:26.000 --> 00:11:32.000]  有機會去跟他們認識
[00:11:32.000 --> 00:11:34.000]  我想在林良堂弟兄姊妹們
[00:11:34.000 --> 00:11:37.000]  可能早期同工還記得
[00:11:37.000 --> 00:11:41.000]  我們都去分享過餐桌圖吧
[00:11:41.000 --> 00:11:44.000]  我們的門訊餐桌圖是
[00:11:44.000 --> 00:11:46.000]  所有其他的教會裡面
[00:11:46.000 --> 00:11:49.000]  做門訊裡面沒有的東西
[00:11:49.000 --> 00:11:52.000]  這是我多年前學習到的
[00:11:52.000 --> 00:11:56.000]  透過那個我發現非常強大
[00:11:56.000 --> 00:11:59.000]  讓我們能夠彼此更多的認識
[00:11:59.000 --> 00:12:01.000]  如果我跟你都不認識
[00:12:01.000 --> 00:12:02.000]  我怎麼跟你相愛呢
[00:12:02.000 --> 00:12:05.000]  你懂我意思嗎
[00:12:05.000 --> 00:12:07.000]  所以現在就準備
[00:12:07.000 --> 00:12:09.000]  所以我們教會
[00:12:09.000 --> 00:12:14.000]  要成為一個愛的教會
[00:12:14.000 --> 00:12:17.000]  就要在彼此相愛的這件事情上
[00:12:17.000 --> 00:12:19.000]  來操練
[00:12:19.000 --> 00:12:20.000]  耶穌說
[00:12:20.000 --> 00:12:22.000]  他說當你們
[00:12:22.000 --> 00:12:26.000]  當人看見你們彼此相愛的時候
[00:12:26.000 --> 00:12:28.000]  就知道怎麼樣
[00:12:28.000 --> 00:12:30.000]  你們是我的門徒了
[00:12:30.000 --> 00:12:31.000]  換句話說
[00:12:31.000 --> 00:12:33.000]  門徒的身份證
[00:12:33.000 --> 00:12:35.000]  我們的identity是什麼
[00:12:35.000 --> 00:12:38.000]  我們的identity是什麼
[00:12:38.000 --> 00:12:39.000]  愛
[00:12:39.000 --> 00:12:40.000]  當我們彼此相愛的時候
[00:12:40.000 --> 00:12:44.000]  人家說哎呀基督徒
[00:12:44.000 --> 00:12:46.000]  現在就準備
[00:12:46.000 --> 00:12:47.000]  外面的人
[00:12:47.000 --> 00:12:49.000]  外面的不信主的人
[00:12:49.000 --> 00:12:51.000]  他們對基督教的印象
[00:12:51.000 --> 00:12:53.000]  他們對教會的印象
[00:12:53.000 --> 00:12:57.000]  幾乎都停留在這裡
[00:12:57.000 --> 00:13:02.000]  所以當人聽到教會裡面的紛爭
[00:13:02.000 --> 00:13:04.000]  或者是分裂的時候
[00:13:04.000 --> 00:13:07.000]  就使得那些不認識神的人
[00:13:07.000 --> 00:13:08.000]  他們要遠離神了
[00:13:08.000 --> 00:13:09.000]  你懂我意思嗎
[00:13:09.000 --> 00:13:12.000]  這也就是今天美國
[00:13:12.000 --> 00:13:17.000]  許多的教會所帶來的一個現象
[00:13:17.000 --> 00:13:21.000]  為了LGBTQ的問題
[00:13:21.000 --> 00:13:24.000]  為了這些政治的立場的問題
[00:13:24.000 --> 00:13:27.000]  很多教會開始彼此針鋒相對
[00:13:27.000 --> 00:13:29.000]  彼此爭吵
[00:13:29.000 --> 00:13:32.000]  那麼到一個結果
[00:13:32.000 --> 00:13:34.000]  耶穌都被吵掉了
[00:13:34.000 --> 00:13:36.000]  你懂我意思嗎
[00:13:36.000 --> 00:13:38.000]  所以常常為什麼
[00:13:38.000 --> 00:13:39.000]  以前我們在群組裡面
[00:13:39.000 --> 00:13:41.000]  我們在教會裡面提醒大家
[00:13:41.000 --> 00:13:46.000]  因為明年又要來了
[00:13:46.000 --> 00:13:48.000]  不要因為政治的立場不同
[00:13:48.000 --> 00:13:50.000]  不要因為這些的看法不同
[00:13:50.000 --> 00:13:52.000]  所以大家在那邊針鋒相對
[00:13:52.000 --> 00:13:57.000]  你又不是在為真理在護衛
[00:13:57.000 --> 00:13:58.000]  是不是
[00:13:58.000 --> 00:14:01.000]  為了一次交付聖徒的這個道理
[00:14:01.000 --> 00:14:03.000]  真道 竭力爭辯
[00:14:03.000 --> 00:14:04.000]  每一個人爭辯起來
[00:14:04.000 --> 00:14:07.000]  都像是一次交付聖徒的真道一樣
[00:14:07.000 --> 00:14:11.000]  不是吧
[00:14:11.000 --> 00:14:12.000]  是不是
[00:14:12.000 --> 00:14:14.000]  求主幫助我們
[00:14:14.000 --> 00:14:17.000]  求主幫助我們竭力保守
[00:14:17.000 --> 00:14:19.000]  讓教會成為一個彼此相愛的教會
[00:14:19.000 --> 00:14:24.000]  那麼聖經上你沒告訴我們說
[00:14:24.000 --> 00:14:28.000]  他說我們要怎麼樣子才能夠相愛呢
[00:14:28.000 --> 00:14:30.000]  相愛要怎麼表現出來呢
[00:14:30.000 --> 00:14:32.000]  約翰一書第三章十八節
[00:14:32.000 --> 00:14:33.000]  我們一起來念好不好
[00:14:33.000 --> 00:14:34.000]  來 預備 請
[00:14:34.000 --> 00:14:40.000]  小子們 我們相愛不要只在言語和舌頭上
[00:14:40.000 --> 00:14:44.000]  總要在行為和誠實上
[00:14:44.000 --> 00:14:46.000]  當然這段話的意義
[00:14:46.000 --> 00:14:50.000]  上下文的意思是在強調不要只會說
[00:14:50.000 --> 00:14:53.000]  要在行為和誠實上面
[00:14:53.000 --> 00:14:54.000]  但親愛的兄弟妹妹
[00:14:54.000 --> 00:14:56.000]  請注意他這裡說
[00:14:56.000 --> 00:14:59.000]  他說不要怎麼樣
[00:14:59.000 --> 00:15:00.000]  只在
[00:15:00.000 --> 00:15:03.000]  所以意思是說什麼
[00:15:03.000 --> 00:15:06.000]  是不是說不要在言語上
[00:15:06.000 --> 00:15:07.000]  不是
[00:15:07.000 --> 00:15:13.000]  他說不要只在言語和舌頭上
[00:15:13.000 --> 00:15:15.000]  那我為什麼特別也要提到言語
[00:15:15.000 --> 00:15:17.000]  因為我剛剛講了
[00:15:17.000 --> 00:15:19.000]  我發現我們中國人
[00:15:19.000 --> 00:15:22.000]  我們通常不太會用言語表達愛
[00:15:22.000 --> 00:15:23.000]  是吧
[00:15:23.000 --> 00:15:25.000]  特別是男人
[00:15:25.000 --> 00:15:26.000]  是嗎
[00:15:26.000 --> 00:15:30.000]  當然也有不是
[00:15:30.000 --> 00:15:34.000]  也有男人是會用言語表達愛的
[00:15:34.000 --> 00:15:35.000]  是不是
[00:15:35.000 --> 00:15:37.000]  是吧
[00:15:37.000 --> 00:15:39.000]  有人在點頭
[00:15:39.000 --> 00:15:42.000]  但是我想大部分的中國的男人
[00:15:42.000 --> 00:15:44.000]  都不太會用言語表達愛
[00:15:44.000 --> 00:15:48.000]  承認嗎
[00:15:48.000 --> 00:15:51.000]  但是聖經上告訴我們說
[00:15:51.000 --> 00:15:53.000]  約翰告訴我們說
[00:15:53.000 --> 00:15:56.000]  不要只在言語和舌頭上
[00:15:56.000 --> 00:15:57.000]  我們的話語很重要
[00:15:57.000 --> 00:15:59.000]  是嗎
[00:15:59.000 --> 00:16:01.000]  我們的話語很重要
[00:16:01.000 --> 00:16:03.000]  雅各書裡面提到這個話語的時候
[00:16:03.000 --> 00:16:05.000]  太重要了
[00:16:05.000 --> 00:16:09.000]  我們的舌頭可以掌控我們的生命
[00:16:09.000 --> 00:16:11.000]  所以這個言語非常重要
[00:16:11.000 --> 00:16:13.000]  每一天我們其實你會發現
[00:16:13.000 --> 00:16:15.000]  我們常常在用話語跟別人說話
[00:16:15.000 --> 00:16:16.000]  是不是
[00:16:16.000 --> 00:16:19.000]  夫妻之間講話的時候常常是
[00:16:19.000 --> 00:16:22.000]  有時候是很多的時候是為了一句話
[00:16:22.000 --> 00:16:23.000]  就開始吵起來
[00:16:23.000 --> 00:16:24.000]  有沒有
[00:16:24.000 --> 00:16:25.000]  講話的態度
[00:16:25.000 --> 00:16:27.000]  講話的口氣
[00:16:27.000 --> 00:16:29.000]  是不是
[00:16:29.000 --> 00:16:30.000]  前一天我準備
[00:16:30.000 --> 00:16:31.000]  話語很重要
[00:16:31.000 --> 00:16:34.000]  跟你旁邊說話語很重要
[00:16:34.000 --> 00:16:36.000]  所以聖經上告訴我們說
[00:16:36.000 --> 00:16:42.000]  要講什麼樣子的話呢
[00:16:42.000 --> 00:16:47.000]  要說造就人的好話
[00:16:47.000 --> 00:16:49.000]  造就人的好話
[00:16:49.000 --> 00:16:52.000]  造就 build up
[00:16:52.000 --> 00:16:54.000]  把它 build up 起來
[00:16:54.000 --> 00:16:56.000]  建立起來
[00:16:56.000 --> 00:16:58.000]  不是把它拆掉
[00:16:58.000 --> 00:17:01.000]  很多時候我們是拆毀
[00:17:01.000 --> 00:17:04.000]  而不是建造的話
[00:17:04.000 --> 00:17:06.000]  跟你結婚一輩子
[00:17:06.000 --> 00:17:11.000]  從來都
[00:17:11.000 --> 00:17:13.000]  這一句話很厲害
[00:17:13.000 --> 00:17:15.000]  從來都
[00:17:15.000 --> 00:17:16.000]  是不是
[00:17:16.000 --> 00:17:19.000]  其實這個託話很多時候誇張
[00:17:19.000 --> 00:17:21.000]  有沒有
[00:17:21.000 --> 00:17:22.000]  前一天我準備
[00:17:22.000 --> 00:17:28.000]  讓我們的話語要常常帶著和氣
[00:17:28.000 --> 00:17:30.000]  有沒有
[00:17:30.000 --> 00:17:33.000]  有時候特別跟我們自己親愛的人
[00:17:33.000 --> 00:17:35.000]  我們比較周邊的人
[00:17:35.000 --> 00:17:36.000]  我們有時候講話不太客氣
[00:17:36.000 --> 00:17:40.000]  會不會
[00:17:40.000 --> 00:17:42.000]  襪子趕快拿去丟
[00:17:42.000 --> 00:17:45.000]  丟到洗衣機裡面
[00:17:45.000 --> 00:17:48.000]  你看你又丟臭襪子
[00:17:48.000 --> 00:17:51.000]  不是我
[00:17:51.000 --> 00:17:54.000]  我通常不會丟臭襪子的
[00:17:54.000 --> 00:17:55.000]  但前一天我準備
[00:17:55.000 --> 00:17:56.000]  你會發現沒有
[00:17:56.000 --> 00:17:58.000]  我們生活當中相處在一起
[00:17:58.000 --> 00:17:59.000]  越親密的人
[00:17:59.000 --> 00:18:00.000]  越容易因為一些事情
[00:18:00.000 --> 00:18:01.000]  然後講話的時候
[00:18:01.000 --> 00:18:05.000]  一句話就出來了
[00:18:05.000 --> 00:18:06.000]  前一天我準備
[00:18:06.000 --> 00:18:07.000]  求主幫助我們
[00:18:07.000 --> 00:18:08.000]  讓我們的話語
[00:18:08.000 --> 00:18:10.000]  能夠帶著建造性
[00:18:10.000 --> 00:18:11.000]  不管是在夫妻之間
[00:18:11.000 --> 00:18:12.000]  在同工之間
[00:18:12.000 --> 00:18:13.000]  讓我們的話語
[00:18:13.000 --> 00:18:14.000]  能夠常常
[00:18:14.000 --> 00:18:17.000]  能夠帶著一個愛的話語
[00:18:17.000 --> 00:18:18.000]  有愛在裡面
[00:18:18.000 --> 00:18:20.000]  講出來的話就不一樣
[00:18:20.000 --> 00:18:21.000]  另外這裡告訴我們說
[00:18:21.000 --> 00:18:24.000]  他說不要只在言語和程度上
[00:18:24.000 --> 00:18:27.000]  要在行為
[00:18:27.000 --> 00:18:28.000]  還有什麼
