
[00:00:00.000 --> 00:00:04.060]  《路加福音》第21章第一到第四節
[00:03:32.800 --> 00:03:39.720]  那麼在這個小的一個範圍裡面有13個這些奉獻箱
[00:03:39.720 --> 00:03:41.080]  那麼這個樣子是怎麼樣
[00:03:41.080 --> 00:03:43.480]  我們請看下一個
[00:03:43.480 --> 00:03:45.760]  這個樣子大概是這樣子
[00:03:45.760 --> 00:03:47.760]  那麼上面是什麼
[00:03:47.760 --> 00:03:55.200]  上面大概是他們猶太人平常吹用羊角做成的吹號
[00:03:55.200 --> 00:03:59.120]  把它倒裝放在這個的奉獻箱的裡面
[00:03:59.120 --> 00:04:07.200]  意思就是說當你把這個錢投在這個奉獻箱子裡面的時候
[00:04:07.200 --> 00:04:08.640]  會發出聲音的
[00:04:08.640 --> 00:04:10.960]  然後是因為它是長形的
[00:04:10.960 --> 00:04:19.200]  所以錢從下面開始走到這個戶子裡面會發出不一樣的聲音
[00:04:19.200 --> 00:04:23.880]  那當然手中的小錢當然就聽得很清楚
[00:04:23.880 --> 00:04:28.560]  大的錢進去的時候就好像水流聲音的一樣
[00:04:28.560 --> 00:04:31.040]  這種濃濃的聲音大家可以聽到
[00:04:31.040 --> 00:04:34.200]  所以當一些富有的人奉獻的時候
[00:04:34.200 --> 00:04:36.760]  別人都聽到那濃濃的聲音就知道
[00:04:36.760 --> 00:04:39.560]  哎呀這個是一個富有的人
[00:04:39.560 --> 00:04:42.000]  好再下一個圖畫
[00:04:42.000 --> 00:04:46.680]  這個圖畫給我們講到在過去的日子裡面
[00:04:46.680 --> 00:04:51.800]  在這個奉獻的地帶裡面有13個奉獻商
[00:04:51.800 --> 00:04:55.200]  有9個是猶太人必須要奉獻
[00:04:55.200 --> 00:04:58.640]  有4個是所謂的自由奉獻
[00:04:58.640 --> 00:05:04.040]  那這些9個的奉獻商裡面是很清楚的
[00:05:04.040 --> 00:05:07.560]  在當中列明為做什麼地方
[00:05:07.560 --> 00:05:10.400]  為做什麼的事情來奉獻
[00:05:10.400 --> 00:05:15.600]  當中很清楚的講到第一跟第二個的這個奉獻商
[00:05:15.600 --> 00:05:22.880]  是為到他們進教堂的這個所謂聖所的稅
[00:05:22.880 --> 00:05:25.520]  不管是去年了或者今年了
[00:05:25.520 --> 00:05:30.120]  他們要進到聖所的當中要交這個稅
[00:05:30.120 --> 00:05:35.200]  那你覺得奇怪那個時候猶太人都要交這個進教會的稅
[00:05:35.200 --> 00:05:44.120]  然後第三個是給那一些不想獻斑鷲的這些人
[00:05:44.120 --> 00:05:49.000]  用錢來作為奉獻投進去的地方
[00:05:49.000 --> 00:05:52.040]  第三個第四個的奉獻商
[00:05:52.040 --> 00:05:54.040]  都有這樣的用途
[00:05:54.040 --> 00:06:02.840]  第五個奉獻商是為到聖殿當中獻梵祭用的木材奉獻
[00:06:02.840 --> 00:06:05.840]  第六個是特別的
[00:06:05.840 --> 00:06:10.560]  為到他們用的在聖所當中的香料做奉獻
[00:06:10.560 --> 00:06:19.120]  第七個為到在聖所當中用金座的這些的器皿做出奉獻
[00:06:19.120 --> 00:06:28.360]  然後從第八個開始到十三裡面特別的講明
[00:06:28.360 --> 00:06:34.520]  就是若是你未到贖罪祭買上一隻羊
[00:06:34.520 --> 00:06:39.000]  結果發現你付了太多剩下來怎麼辦呢
[00:06:39.000 --> 00:06:40.960]  就不能帶回去家
[00:06:40.960 --> 00:06:43.760]  就把它放到聖所的裡面
[00:06:43.760 --> 00:06:53.480]  所以第九十十一十二十三個都是為到這些剩下來的錢
[00:06:53.480 --> 00:06:58.280]  不管是贖罪祭或者是獻斑鷲剩下來的錢
[00:06:58.280 --> 00:07:01.280]  或者那一些奉獻的那些人
[00:07:01.280 --> 00:07:05.640]  或者是那一些已經得了捷徑的這些麻瘋病人
[00:07:05.640 --> 00:07:07.880]  他們為到這些的奉獻
[00:07:07.880 --> 00:07:12.400]  十三個第十三個奉獻商是一個特別的奉獻商
[00:07:12.400 --> 00:07:14.680]  這個奉獻商是自由的奉獻
[00:07:14.680 --> 00:07:18.400]  所以有很多人不想別人知道他奉獻多少
[00:07:18.400 --> 00:07:22.760]  所以他們是偷偷的進到這個的地方投下那個錢
[00:07:22.760 --> 00:07:25.480]  那個錢是做什麼用途呢
[00:07:25.480 --> 00:07:30.040]  是為到那一些窮人不能夠上學的
[00:07:30.040 --> 00:07:34.760]  他們會請一些老師教他們摩西的律法
[00:07:34.760 --> 00:07:37.200]  猶太的律法所產生的
[00:07:37.200 --> 00:07:41.480]  所以十三個奉獻商你進到聖所的裡面
[00:07:41.480 --> 00:07:45.440]  每個人都可以看出你是怎麼樣奉獻
[00:07:45.440 --> 00:07:47.000]  對嗎
[00:07:47.000 --> 00:07:51.200]  那麼主耶穌為什麼對奉獻這個事情特別有這個興趣
[00:07:51.200 --> 00:07:52.320]  不是
[00:07:52.320 --> 00:07:56.800]  那是因為在這些的百姓進到聖所的裡面
[00:07:56.800 --> 00:08:02.880]  主耶穌開始的看到他們在奉獻的背後
[00:08:02.880 --> 00:08:09.200]  讓耶穌看見他們奉獻背後的與主的關係
[00:08:09.200 --> 00:08:15.080]  我們今天每一個的教會裡面應做許多不一樣的需要
[00:08:15.080 --> 00:08:21.760]  傳福音、拆傳、糖物基金、員工的生活的費用
[00:08:21.760 --> 00:08:23.680]  我們做出不一樣的奉獻
[00:08:23.680 --> 00:08:26.000]  現在我們的奉獻沒有分什麼
[00:08:26.000 --> 00:08:28.360]  除非是建堂的奉獻對嗎
[00:08:28.360 --> 00:08:31.360]  或者有一些教會有慈慰捐獻
[00:08:31.360 --> 00:08:34.640]  不管如何在奉獻的過程的裡面
[00:08:34.640 --> 00:08:38.320]  發現到原來主耶穌看準了
[00:08:38.320 --> 00:08:42.760]  也看對了一些人是怎麼樣的奉獻
[00:08:42.760 --> 00:08:47.760]  每一個教會每一個主路奉獻了以後
[00:08:47.760 --> 00:08:54.560]  都有一群的弟兄姊妹被分派到了牧師的辦公室
[00:08:54.560 --> 00:09:00.320]  或者是教育樓或者是童工的辦事處
[00:09:00.320 --> 00:09:03.080]  點算弟兄姊妹的奉獻
[00:09:03.080 --> 00:09:04.560]  大家有沒有留意到
[00:09:04.560 --> 00:09:10.360]  其實我們在神的面前敬拜這個福祉
[00:09:10.360 --> 00:09:13.680]  不管是參與這個司科班或者主義學的福祉
[00:09:13.680 --> 00:09:15.680]  我們就帶著喜樂而來
[00:09:15.680 --> 00:09:19.880]  但是每一個教會在奉獻結束了以後
[00:09:19.880 --> 00:09:23.520]  當這些的童工開始要點算福祉
[00:09:23.520 --> 00:09:26.000]  這個奉獻的這個項目的時候
[00:09:26.000 --> 00:09:28.080]  都產生一種的不安
[00:09:28.080 --> 00:09:29.720]  最少有三種不安
[00:09:29.720 --> 00:09:32.640]  第一種不安就是有一些童工問
[00:09:32.640 --> 00:09:37.240]  這個星期的奉獻夠不夠教會的序用
[00:09:37.240 --> 00:09:38.360]  有嗎?
[00:09:38.360 --> 00:09:42.160]  大家在座當中有哪一些人曾經在這個財務上面有福祉的
[00:09:42.160 --> 00:09:45.160]  你一定有這種心情 有沒有?
[00:09:45.160 --> 00:09:48.960]  就是 哎呀 今年感謝主啊 有很多人奉獻
[00:09:48.960 --> 00:09:51.760]  可能有時候到了七月份大家旅行的時候
[00:09:51.760 --> 00:09:53.280]  一看 哎呀 糟糕了
[00:09:53.280 --> 00:09:56.360]  這個星期當中的奉獻好像不足夠
[00:09:56.360 --> 00:09:59.320]  有一種不安的這個感覺
[00:09:59.320 --> 00:10:01.640]  第二個一定會出現的
[00:10:01.640 --> 00:10:04.280]  就是那個點算的童工
[00:10:04.280 --> 00:10:05.840]  忽然發現
[00:10:05.840 --> 00:10:09.600]  原來那個富有的這個自己
[00:10:09.600 --> 00:10:12.800]  沒有如同他所想像的
[00:10:12.800 --> 00:10:15.080]  有這樣子大的奉獻
[00:10:15.080 --> 00:10:16.560]  讓他吃驚
[00:10:16.560 --> 00:10:19.000]  他說這個人開了很大的車
[00:10:19.000 --> 00:10:21.000]  這個人有很大的房子
[00:10:21.000 --> 00:10:22.800]  這個人很大的事業
[00:10:22.800 --> 00:10:26.040]  但是為什麼他的奉獻是這樣子
[00:10:26.040 --> 00:10:29.680]  好像一個窮的寡婦兩個小錢一樣
[00:10:29.680 --> 00:10:33.480]  所以產生很多童工在心裡面有一種的不安
[00:10:33.480 --> 00:10:36.680]  他說這個人不是蒙上了很大的恩典嗎
[00:10:36.680 --> 00:10:40.960]  為什麼他的奉獻的善惡不多
[00:10:40.960 --> 00:10:42.960]  第三個
[00:10:42.960 --> 00:10:46.240]  我們也很驚訝的發現
[00:10:46.240 --> 00:10:54.480]  有一些在我們生活眼中看為貧窮的人
[00:10:54.480 --> 00:10:58.680]  竟然他的奉獻超過我們的想像
[00:10:58.680 --> 00:11:00.320]  那我剛才講的
[00:11:00.320 --> 00:11:03.440]  是我作為一個牧師曾經經歷過
[00:11:03.440 --> 00:11:05.040]  我過去牧園的教會
[00:11:05.040 --> 00:11:07.680]  每個星期天的下午四點鐘
[00:11:07.680 --> 00:11:10.320]  財務主任就一定敲我的門
[00:11:10.320 --> 00:11:11.400]  他說牧師
[00:11:11.400 --> 00:11:17.680]  我要今天把我們眾聖徒的奉獻這個名單給你看
[00:11:17.680 --> 00:11:19.440]  我就跟他說你為什麼給我看
[00:11:19.440 --> 00:11:22.040]  他說第一就是我責任所在
[00:11:22.040 --> 00:11:24.160]  錢進來我要記錄下來
[00:11:24.160 --> 00:11:25.680]  我要給你看
[00:11:25.680 --> 00:11:29.160]  另外一方面我就跟這個童工說我不需要看
[00:11:29.160 --> 00:11:33.160]  我不需要看哪一些弟兄姊妹做什麼的奉獻
[00:11:33.160 --> 00:11:36.760]  因為我所關注的不是他奉獻多少
[00:11:36.760 --> 00:11:39.160]  是他跟神的關係如何
[00:11:39.160 --> 00:11:40.120]  所以親愛的弟兄姊妹
[00:11:40.120 --> 00:11:42.880]  我過去牧養了二十八年
[00:11:42.880 --> 00:11:49.040]  我從來沒有看過一個教會弟兄姊妹奉獻的名單
[00:11:49.040 --> 00:11:50.960]  我從來沒有看過
[00:11:50.960 --> 00:11:51.800]  我沒有看過
[00:11:51.800 --> 00:11:54.800]  我沒有看過哪一個人奉獻多少
[00:11:54.800 --> 00:11:57.400]  但是我知道負責財務的童工
[00:11:57.400 --> 00:11:58.520]  他們看的時候
[00:11:58.520 --> 00:12:01.200]  正有這一種三種的緊張的部分
[00:12:01.200 --> 00:12:01.920]  其中一種
[00:12:01.920 --> 00:12:04.000]  一就是說我們足夠嗎
[00:12:04.000 --> 00:12:10.760]  第二個原來那個蒙神賜福的這個自己還沒有盡上他的責任
[00:12:10.760 --> 00:12:12.160]  放下了他的奉獻
[00:12:12.160 --> 00:12:17.960]  第三個發現那一些我們覺得沒有能力奉獻的人
[00:12:17.960 --> 00:12:25.600]  竟然超過我們的想像奉獻超過我們所知道的
[00:12:25.600 --> 00:12:27.320]  你有這種同感嗎
[00:12:27.320 --> 00:12:29.080]  我真的有這種同感
[00:12:29.080 --> 00:12:29.760]  好
[00:12:29.760 --> 00:12:38.320]  那麼為什麼主耶穌看出了這個財主跟這個窮的寡婦的奉獻
[00:12:38.320 --> 00:12:40.080]  很簡單一句話
[00:12:40.080 --> 00:12:48.520]  因為耶穌看出了我們在奉獻背後的生活
[00:12:48.520 --> 00:12:53.400]  耶穌看見的四個事是教會的童工看不出來的
[00:12:53.400 --> 00:12:55.120]  牧師看不出來
[00:12:55.120 --> 00:12:58.600]  長老看不出來是什麼四個的事情
[00:12:58.600 --> 00:13:01.520]  請看第一個下一個
[00:13:01.520 --> 00:13:12.280]  第一個 主耶穌看見這個寡婦的心
[00:13:12.280 --> 00:13:20.200]  你知道他的內心是很清楚的在這個記載當中顯露出來
[00:13:20.200 --> 00:13:23.760]  這個婦人只有兩個的記載
[00:13:23.760 --> 00:13:26.160]  第一個他是個寡婦
[00:13:26.160 --> 00:13:29.920]  那過去猶太人就是當一個的婦人成為寡婦的時候
[00:13:29.920 --> 00:13:34.920]  人家就知道在他生活當中有這個需要有這種困難
[00:13:34.920 --> 00:13:38.320]  而且他穿的衣服也顯露出他是個寡婦
[00:13:38.320 --> 00:13:40.520]  第二個他是個窮的寡婦
[00:13:40.520 --> 00:13:44.520]  從他穿的衣服從他的生活可以知道
[00:13:44.520 --> 00:13:52.040]  主耶穌看到他的心是因為他奉獻的心腸就是這樣單純
[00:13:52.040 --> 00:13:56.440]  這個婦人從哪裡來投在什麼的奉獻箱裡面
[00:13:56.440 --> 00:13:57.800]  我們只可以猜想
[00:13:57.800 --> 00:13:59.560]  但是有一個事情知道
[00:13:59.560 --> 00:14:03.520]  在眾多的人進到至聖所敬拜的時候
[00:14:03.520 --> 00:14:10.640]  主耶穌就看到這個安安靜靜來到這個奉獻商的面前
[00:14:10.640 --> 00:14:13.480]  投注兩個小錢的這個婦人
[00:14:13.480 --> 00:14:20.080]  也看到這個的婦人是安安靜靜的離開這個奉獻商
[00:14:20.080 --> 00:14:24.080]  再次的離開這個人群的注意力上
[00:14:24.080 --> 00:14:25.520]  主耶穌看見
[00:14:25.520 --> 00:14:32.600]  是因為當一個人奉獻的這一種動機是單純的時候
[00:14:32.600 --> 00:14:36.120]  他的奉獻是最大的同意嗎
[00:14:36.120 --> 00:14:42.400]  當一個小孩子對母親的心腸是單純的來聆聽母親的教訓的時候
[00:14:42.400 --> 00:14:51.560]  你知道這個小孩子是一個用功也願意接受真理教導的小孩子
[00:14:51.560 --> 00:14:55.280]  所以有些人不願意給人家看見他的奉獻
[00:14:55.280 --> 00:14:58.560]  是因為你如何的奉獻
[00:14:58.560 --> 00:15:13.000]  顯露了你對物質、人際關係、世界觀種種的差距
[00:15:13.000 --> 00:15:16.520]  是嗎
[00:15:16.520 --> 00:15:20.520]  一個人心裡面最大的奧秘
[00:15:20.520 --> 00:15:26.080]  往往是透過他如何奉獻看出來
[00:15:26.080 --> 00:15:31.320]  是嗎
[00:15:31.320 --> 00:15:34.040]  我們奉獻的動機是什麼
[00:15:34.040 --> 00:15:38.960]  可以說對我們今天在主的裡面的神國的兒女
[00:15:38.960 --> 00:15:42.560]  有些時候我們的奉獻的動機也是很混亂的
[00:15:42.560 --> 00:15:46.400]  有些時候我們的奉獻就讓我們內疚
[00:15:46.400 --> 00:15:47.920]  是嗎
[00:15:47.920 --> 00:15:52.120]  因為有一些事情我們知道不討神喜悅
[00:15:52.120 --> 00:15:55.400]  結果到最後的時候神還是賜恩福給我們
[00:15:55.400 --> 00:15:59.200]  所以我們沒有辦法獻出一個真誠的感謝
[00:15:59.200 --> 00:16:04.960]  只可以偷偷摸摸的多奉獻一點
[00:16:04.960 --> 00:16:11.240]  有些人的奉獻是因為他要宣傳他的淨淺
[00:16:11.240 --> 00:16:14.760]  所以在這個記載裡面這個財主的奉獻
[00:16:14.760 --> 00:16:16.800]  主耶穌沒有指責
[00:16:16.800 --> 00:16:22.880]  但是財主那一個應做有財氣有財力
[00:16:22.880 --> 00:16:25.720]  顯露出來那種奉獻的態度
[00:16:25.720 --> 00:16:27.320]  別人都看出來
[00:16:27.320 --> 00:16:30.120]  主耶穌卻不認同這種的態度
[00:16:30.120 --> 00:16:31.720]  所以今天親愛的弟兄姊妹
[00:16:31.720 --> 00:16:34.800]  若是你今天真的有神所給你的福財
[00:16:34.800 --> 00:16:38.960]  你在奉獻的時候就不需要帶著任何一種態度
[00:16:38.960 --> 00:16:41.880]  你的態度就是我就是一個蒙恩的人
[00:16:41.880 --> 00:16:44.640]  我獻給上帝
[00:16:44.640 --> 00:16:51.040]  所以有些人他在奉獻的時候是要宣傳他的淨淺
[00:16:51.040 --> 00:16:54.520]  我最不喜歡去參加一些籌款晚會
[00:16:54.520 --> 00:16:57.920]  因為籌款晚會的時候很多時候就會有做這種宣傳
[00:16:57.920 --> 00:16:59.600]  哎呀你是愛主的你知道嗎
[00:16:59.600 --> 00:17:00.760]  神愛你賜福給你
[00:17:00.760 --> 00:17:02.720]  你若是奉獻五千塊錢的時候
[00:17:02.720 --> 00:17:04.640]  就有另外一個人奉獻五千塊錢
[00:17:04.640 --> 00:17:06.160]  你不願意願不願意
[00:17:06.160 --> 00:17:08.240]  願意的話你把手舉起來
[00:17:08.240 --> 00:17:10.840]  我們就在那個時候立刻給你配上五千塊錢
[00:17:10.840 --> 00:17:13.560]  這樣子的話我們的經費就足夠了
[00:17:14.760 --> 00:17:19.320]  我曾經在我們以前在東岸教會裡面就有一個牧師
[00:17:19.320 --> 00:17:23.400]  就為做要施工的事
[00:17:23.400 --> 00:17:27.400]  他就做出一個我心裡面很不安心的一個舉動
[00:17:27.400 --> 00:17:30.120]  他就說親愛的弟兄姊妹你們都要奉獻
[00:17:30.120 --> 00:17:34.840]  好我們都拿開我們的支票支票本拿出來
[00:17:34.840 --> 00:17:36.520]  然後呢大家拿出來
[00:17:36.520 --> 00:17:38.320]  他說你看到嗎這支票本
[00:17:38.320 --> 00:17:42.120]  現在呢我會寫下教會的名字
[00:17:42.120 --> 00:17:45.240]  以後呢我會填上我今天奉獻多少
[00:17:45.240 --> 00:17:46.640]  以後呢他就寫了
[00:17:46.640 --> 00:17:50.040]  寫了以後他說好你們繼續一起來做
[00:17:50.040 --> 00:17:52.320]  有些人莫名其妙他說
[00:17:52.320 --> 00:17:54.400]  奉獻是我跟神之間的事情
[00:17:54.400 --> 00:17:57.400]  奉獻是我心底當中與神的愛的一個回應
[00:17:57.400 --> 00:17:58.240]  為什麼這樣做
[00:17:58.240 --> 00:17:59.760]  以後呢不單如此
[00:17:59.760 --> 00:18:01.000]  到最後的時候他說
[00:18:01.000 --> 00:18:03.520]  那我這個支票可以給你看我寫了多少
[00:18:03.520 --> 00:18:06.760]  OK現在這個支票我要放在前面
[00:18:06.760 --> 00:18:10.440]  你們跟著來寫好簽名放在前面
[00:18:10.440 --> 00:18:14.560]  後來我為了這個事情就跟這個教會的同工說
[00:18:14.560 --> 00:18:18.600]  我說這個不合乎神的奉獻性
[00:18:18.600 --> 00:18:24.520]  這個幸福是一種常脫性的奉獻
[00:18:24.520 --> 00:18:26.520]  對嗎
[00:18:26.520 --> 00:18:29.960]  那我們的奉獻背後裡面有很多不一樣的動機
[00:18:29.960 --> 00:18:31.440]  有些時候是很純的動機
[00:18:31.440 --> 00:18:33.560]  有些時候我們是想
[00:18:33.560 --> 00:18:35.120]  神啊祢賜福給我
[00:18:35.120 --> 00:18:36.480]  讓我的健康好
[00:18:36.480 --> 00:18:38.280]  祢讓我的事業發達
[00:18:38.280 --> 00:18:40.160]  我明年時候有上倍的奉獻給你
[00:18:40.160 --> 00:18:41.960]  這個是條件性的這種奉獻
[00:18:41.960 --> 00:18:43.760]  但是神所喜悅的是什麼
[00:18:43.760 --> 00:18:47.760]  就是這個寡婦單純的奉獻
[00:18:47.760 --> 00:18:49.440]  她不需要別人看見
[00:18:49.440 --> 00:18:51.000]  她不需要別人知道
[00:18:51.000 --> 00:18:55.960]  但是她卻帶著這個的心來到神的面前說
[00:18:55.960 --> 00:18:58.920]  我手中只有兩個小的銅錢
[00:18:58.920 --> 00:19:02.160]  但是我願意奉獻給神
[00:19:02.160 --> 00:19:09.920]  有一些人的奉獻是因為他已經習慣每個禮拜的奉獻
[00:19:09.920 --> 00:19:12.360]  我盼望我們今天的奉獻
[00:19:12.360 --> 00:19:14.680]  不是這樣
[00:19:14.680 --> 00:19:20.920]  你每個禮拜經歷到神的恩典有多豐富呢
[00:19:20.920 --> 00:19:26.440]  你在神的面前經歷過神的赦免多豐盛
[00:19:26.440 --> 00:19:31.440]  你經歷到神所給你的平安是何等的美麗
[00:19:31.440 --> 00:19:34.360]  所以千萬不要有這種的責任感說
[00:19:34.360 --> 00:19:35.960]  我今天就是25塊
[00:19:35.960 --> 00:19:37.120]  明天就是25塊
[00:19:37.120 --> 00:19:38.760]  後天是25塊
[00:19:38.760 --> 00:19:42.440]  然後到明年的時候加上這個inflation rate
[00:19:42.440 --> 00:19:45.280]  我加了兩塊才27塊
[00:19:45.280 --> 00:19:48.000]  我們的奉獻不是這樣
[00:19:48.000 --> 00:19:52.560]  這個寡婦帶來的也不是這種的眼光
[00:19:52.560 --> 00:19:56.960]  有些人的奉獻是因為責任
[00:19:56.960 --> 00:19:58.880]  他有這個責任
[00:19:58.880 --> 00:20:00.360]  我是教會的同工
[00:20:00.360 --> 00:20:02.080]  我是教會的理事
[00:20:02.080 --> 00:20:03.200]  我是教會的執事
[00:20:03.200 --> 00:20:04.480]  所以我要奉獻
[00:20:04.480 --> 00:20:08.160]  那我強調責任是一種操念
[00:20:08.160 --> 00:20:10.400]  但是你操念的背後
[00:20:10.400 --> 00:20:17.000]  反而讓你不能夠經歷到神超乎所想像的供應
[00:20:17.000 --> 00:20:20.560]  讓你在內心中能夠經歷到祂的豐盛的話
[00:20:20.560 --> 00:20:24.760]  我覺得這種的操念者過了頭
[00:20:24.760 --> 00:20:28.360]  而這個的婦人怎麼樣奉獻
[00:20:28.360 --> 00:20:30.360]  我覺得很清楚
[00:20:30.360 --> 00:20:37.800]  就是她應做愛神那一種人
[00:20:37.800 --> 00:20:41.120]  一個寡婦手中沒有錢財
[00:20:41.120 --> 00:20:47.800]  需要奉獻嗎?
[00:20:47.800 --> 00:20:49.400]  最大的奉獻是什麼?
[00:20:49.400 --> 00:20:53.720]  就是當你的動機清楚的時候
[00:20:53.720 --> 00:20:57.680]  在這樣多的人進到聖所的裡面
[00:20:57.680 --> 00:21:04.800]  主耶穌就看透了這個寡婦的心
[00:21:04.800 --> 00:21:07.680]  主耶穌看到
[00:21:07.680 --> 00:21:08.920]  第二個
[00:21:08.920 --> 00:21:13.080]  耶穌也看見了她的奉獻
[00:21:13.080 --> 00:21:18.160]  就是一份的敬拜
[00:21:18.160 --> 00:21:20.800]  你知道她進來的時候沒有人注意她
[00:21:20.800 --> 00:21:24.440]  離開的時候也沒有人注意她
[00:21:24.440 --> 00:21:32.080]  但是從她手中所出來的都是充滿著感謝
[00:21:32.080 --> 00:21:34.400]  有些弟兄子被奉獻的時候很埋怨
[00:21:34.400 --> 00:21:36.880]  哎呀今天又要奉獻
[00:21:36.880 --> 00:21:39.440]  今年又要奉獻
[00:21:39.440 --> 00:21:45.360]  這個婦人看她的奉獻是一種的敬拜
[00:21:45.360 --> 00:21:50.920]  她可能跟一個財主所奉獻的錢
[00:21:50.920 --> 00:21:53.160]  在物質上面沒有辦法比較
[00:21:53.160 --> 00:21:55.960]  兩個小的銅錢
[00:21:55.960 --> 00:22:01.640]  跟一個財主奉獻兩頭牛的這個奉獻的錢
[00:22:01.640 --> 00:22:03.920]  差很多很多很多
[00:22:03.920 --> 00:22:06.960]  但是這個婦人被紀念
[00:22:06.960 --> 00:22:15.480]  是因為她看見這個傳染是一種出於感恩的奉獻
[00:22:15.480 --> 00:22:18.520]  數目上沒有多小
[00:22:18.520 --> 00:22:24.920]  意義上卻是顯露出她的奉獻與眾不同
[00:22:24.920 --> 00:22:29.600]  所以耶穌沒有看見這個財主大量的奉獻
[00:22:29.600 --> 00:22:35.560]  耶穌也沒有注意這個財主的錢是怎麼樣進到奉獻商
[00:22:35.560 --> 00:22:39.400]  甚至可以說耶穌沒有聽到這個的財主
[00:22:39.400 --> 00:22:45.720]  拿著錢放在這個奉獻商的裡面發出來的聲音
[00:22:45.720 --> 00:22:49.280]  但是主耶穌卻很清楚的聽到
[00:22:49.280 --> 00:22:55.080]  兩個的小錢落在這個奉獻商的裡面
[00:22:55.080 --> 00:22:58.320]  一個蒙上上帝祝福的人
[00:22:58.320 --> 00:23:04.240]  他的奉獻是理所當然的
[00:23:04.240 --> 00:23:05.800]  親愛的弟兄姊妹
[00:23:05.800 --> 00:23:07.520]  我們要停一下再想一下
[00:23:07.520 --> 00:23:13.520]  今天我們來教會敬拜是因為敬拜是理所當然
[00:23:13.520 --> 00:23:16.640]  今天你蒙恩的地位不是因為你做了什麼
[00:23:16.640 --> 00:23:20.200]  那是神白白的拯救著我們
[00:23:20.200 --> 00:23:22.320]  所以今天在神的面前
