
[00:00:00.000 --> 00:00:04.160]  鄧珠妹 我想這樣說
[00:02:56.500 --> 00:03:01.500]  甚至要面對很多刑罰災害
[00:03:01.500 --> 00:03:04.500]  這些無數那麼多人
[00:03:04.500 --> 00:03:09.500]  成為信靠神的見證人
[00:03:09.500 --> 00:03:11.500]  所以我今天很想透過這段經文
[00:03:11.500 --> 00:03:15.500]  跟大家看看聖經講「信心」其實是怎樣講的
[00:03:15.500 --> 00:03:17.500]  我們的信心又是怎樣
[00:03:17.500 --> 00:03:19.500]  我們可以做一個檢視
[00:03:19.500 --> 00:03:21.500]  希伯來書第十一章
[00:03:21.500 --> 00:03:23.500]  一至到十六節
[00:03:23.500 --> 00:03:28.500]  這段經文一開始第一節就已經界定了
[00:03:28.500 --> 00:03:30.500]  信是甚麼
[00:03:30.500 --> 00:03:32.500]  信是甚麼
[00:03:32.500 --> 00:03:34.500]  所望之事的實體
[00:03:34.500 --> 00:03:36.500]  未見之事的確距
[00:03:36.500 --> 00:03:38.500]  即是甚麼呢
[00:03:38.500 --> 00:03:40.500]  簡單說
[00:03:40.500 --> 00:03:42.500]  這裏講的是
[00:03:42.500 --> 00:03:48.500]  信是我們所期盼將會發生
[00:03:48.500 --> 00:03:50.500]  將會不知何時發生
[00:03:50.500 --> 00:03:53.500]  那些事的實體
[00:03:53.500 --> 00:03:56.500]  實體即是明證
[00:03:56.500 --> 00:04:01.500]  即是確實會發生的基礎和證據
[00:04:01.500 --> 00:04:03.500]  未見之事的確距
[00:04:03.500 --> 00:04:05.500]  確距大家明白
[00:04:05.500 --> 00:04:07.500]  即是你未見到的
[00:04:07.500 --> 00:04:10.500]  不過我確定它是會發生的
[00:04:10.500 --> 00:04:12.500]  所以我不知道何時發生
[00:04:12.500 --> 00:04:14.500]  是怎樣發生
[00:04:14.500 --> 00:04:16.500]  但它一定會發生
[00:04:16.500 --> 00:04:18.500]  這個叫做確距
[00:04:18.500 --> 00:04:21.500]  所以簡單說
[00:04:21.500 --> 00:04:23.500]  我們的信心
[00:04:23.500 --> 00:04:25.500]  我們對神的信心
[00:04:25.500 --> 00:04:28.500]  並非建基於事實
[00:04:28.500 --> 00:04:30.500]  你眼見的事實
[00:04:30.500 --> 00:04:33.500]  因為如果你眼見到的是甚麼
[00:04:33.500 --> 00:04:35.500]  就是已經發生的事
[00:04:35.500 --> 00:04:37.500]  就是事實
[00:04:37.500 --> 00:04:39.500]  其實是不需要你信的
[00:04:39.500 --> 00:04:41.500]  即是你旁邊的人
[00:04:41.500 --> 00:04:43.500]  存在於你的視線裏
[00:04:43.500 --> 00:04:45.500]  你就知道他存在
[00:04:45.500 --> 00:04:47.500]  你不用相信他存在
[00:04:47.500 --> 00:04:49.500]  即是說
[00:04:49.500 --> 00:04:51.500]  其實這裏是指出一件事
[00:04:51.500 --> 00:04:53.500]  我們的信心是指向
[00:04:53.500 --> 00:04:57.500]  盼望和將來會發生的事
[00:04:57.500 --> 00:04:59.500]  而這些事
[00:04:59.500 --> 00:05:03.500]  因為我們有實質的明證和確距
[00:05:03.500 --> 00:05:05.500]  我們知道
[00:05:05.500 --> 00:05:07.500]  是在適當的時候
[00:05:07.500 --> 00:05:09.500]  它就會發生在我們當中
[00:05:09.500 --> 00:05:11.500]  我們就會見到
[00:05:11.500 --> 00:05:13.500]  所以第二節
[00:05:13.500 --> 00:05:15.500]  古人在信裏面
[00:05:15.500 --> 00:05:17.500]  在信這個環節裏面
[00:05:17.500 --> 00:05:19.500]  有甚麼
[00:05:19.500 --> 00:05:21.500]  有美好的證據
[00:05:21.500 --> 00:05:23.500]  這個證據是等同甚麼
[00:05:23.500 --> 00:05:25.500]  見證
[00:05:25.500 --> 00:05:27.500]  即是說希伯來書的作者說
[00:05:27.500 --> 00:05:31.500]  信心是建基於盼望和指望
[00:05:31.500 --> 00:05:33.500]  是將來發生的事
[00:05:33.500 --> 00:05:35.500]  而確信將來發生的事
[00:05:35.500 --> 00:05:37.500]  是必然會發生
[00:05:37.500 --> 00:05:39.500]  所以他接著說
[00:05:39.500 --> 00:05:41.500]  我們看回古人
[00:05:41.500 --> 00:05:43.500]  即是上古時代的人
[00:05:43.500 --> 00:05:45.500]  或者以前出現過的人
[00:05:45.500 --> 00:05:47.500]  這些很多人
[00:05:47.500 --> 00:05:49.500]  在信這個環節裏面
[00:05:49.500 --> 00:05:51.500]  已經有美好的見證
[00:05:51.500 --> 00:05:53.500]  給我們見到
[00:05:53.500 --> 00:05:55.500]  所以鄧小妹
[00:05:55.500 --> 00:05:57.500]  如果我們說
[00:05:57.500 --> 00:06:01.500]  我們的信心並非建基於事實
[00:06:01.500 --> 00:06:03.500]  並非建基於
[00:06:03.500 --> 00:06:05.500]  並非建基於
[00:06:05.500 --> 00:06:07.500]  我們眼見的事
[00:06:07.500 --> 00:06:09.500]  並非建基於我們周圍環境
[00:06:09.500 --> 00:06:11.500]  所發生的事
[00:06:11.500 --> 00:06:13.500]  其實是建基於甚麼呢
[00:06:13.500 --> 00:06:15.500]  我會體會
[00:06:15.500 --> 00:06:17.500]  這段聖經告訴我們
[00:06:17.500 --> 00:06:19.500]  我們的信是建基於
[00:06:19.500 --> 00:06:21.500]  神所說的話
[00:06:21.500 --> 00:06:23.500]  祂的應許和祂的旨意
[00:06:23.500 --> 00:06:25.500]  今早早堂
[00:06:25.500 --> 00:06:27.500]  我們敬拜隊在祈禱的時候
[00:06:27.500 --> 00:06:29.500]  其中有
[00:06:29.500 --> 00:06:31.500]  我們通常都有個習慣
[00:06:31.500 --> 00:06:33.500]  你會知道
[00:06:33.500 --> 00:06:35.500]  我們和敬拜隊祈禱之後
[00:06:35.500 --> 00:06:37.500]  就會大家一起
[00:06:37.500 --> 00:06:39.500]  伸手出來
[00:06:39.500 --> 00:06:41.500]  一起喊一聲
[00:06:41.500 --> 00:06:43.500]  Hallelujah
[00:06:43.500 --> 00:06:45.500]  通常都會喊一些很簡單
[00:06:45.500 --> 00:06:47.500]  因為我們現在記憶力一般般
[00:06:47.500 --> 00:06:49.500]  太長
[00:06:49.500 --> 00:06:51.500]  很難記清楚
[00:06:51.500 --> 00:06:53.500]  但今天
[00:06:53.500 --> 00:06:55.500]  其中一個敬拜隊的隊員就提議
[00:06:55.500 --> 00:06:57.500]  我們喊這句吧
[00:06:57.500 --> 00:06:59.500]  喊了一句很長
[00:06:59.500 --> 00:07:01.500]  我們今天喊
[00:07:01.500 --> 00:07:03.500]  神是從歲首到年終
[00:07:03.500 --> 00:07:05.500]  都是這麼信實的神
[00:07:05.500 --> 00:07:07.500]  難不難記
[00:07:07.500 --> 00:07:09.500]  不是很難記
[00:07:09.500 --> 00:07:11.500]  不如你現在和旁邊的人說一次
[00:07:11.500 --> 00:07:13.500]  一字不漏地說一次
[00:07:13.500 --> 00:07:15.500]  我就覺得
[00:07:15.500 --> 00:07:17.500]  阿們
[00:07:17.500 --> 00:07:19.500]  這句說話
[00:07:19.500 --> 00:07:21.500]  就是我想說的
[00:07:21.500 --> 00:07:23.500]  其中一個很重要的訊息
[00:07:23.500 --> 00:07:25.500]  其實我們的信
[00:07:25.500 --> 00:07:27.500]  是建基於神的應許
[00:07:27.500 --> 00:07:29.500]  基於神是一個信實的神
[00:07:29.500 --> 00:07:31.500]  祂所說的說話
[00:07:31.500 --> 00:07:33.500]  是從不落空的
[00:07:33.500 --> 00:07:35.500]  無論是
[00:07:35.500 --> 00:07:37.500]  在你經歷神的裏面
[00:07:37.500 --> 00:07:39.500]  神和你
[00:07:39.500 --> 00:07:41.500]  透過聖靈所說的說話
[00:07:41.500 --> 00:07:43.500]  啟示感動
[00:07:43.500 --> 00:07:45.500]  還是在聖經裏面的應許
[00:07:45.500 --> 00:07:47.500]  其實這一切都是神的說話
[00:07:47.500 --> 00:07:49.500]  祂是真實的
[00:07:49.500 --> 00:07:51.500]  祂說了就會兌現
[00:07:51.500 --> 00:07:53.500]  我們的信
[00:07:53.500 --> 00:07:55.500]  不是建基於我們眼見的事實
[00:07:55.500 --> 00:07:57.500]  是建基於
[00:07:57.500 --> 00:07:59.500]  在神裏面的應許和盼望
[00:07:59.500 --> 00:08:01.500]  聖經說
[00:08:01.500 --> 00:08:03.500]  我們作事
[00:08:03.500 --> 00:08:05.500]  是不憑眼見
[00:08:05.500 --> 00:08:07.500]  而是憑信心
[00:08:07.500 --> 00:08:09.500]  而這個信心
[00:08:09.500 --> 00:08:11.500]  就是建基於
[00:08:11.500 --> 00:08:13.500]  在神的應許裏面
[00:08:13.500 --> 00:08:15.500]  坦白說
[00:08:15.500 --> 00:08:17.500]  我猜人都有一種
[00:08:17.500 --> 00:08:19.500]  特質或傾向
[00:08:19.500 --> 00:08:21.500]  就是
[00:08:21.500 --> 00:08:23.500]  我們很想掌握
[00:08:23.500 --> 00:08:25.500]  我們所面對的事
[00:08:25.500 --> 00:08:27.500]  我們很想掌握
[00:08:27.500 --> 00:08:29.500]  我們的未來
[00:08:29.500 --> 00:08:31.500]  所以我們會為我們的未來
[00:08:31.500 --> 00:08:33.500]  做很多預測
[00:08:33.500 --> 00:08:35.500]  做很多計劃
[00:08:35.500 --> 00:08:37.500]  做很多準備
[00:08:37.500 --> 00:08:39.500]  不過
[00:08:39.500 --> 00:08:41.500]  將來發生什麼事
[00:08:41.500 --> 00:08:43.500]  是怎樣發生
[00:08:43.500 --> 00:08:45.500]  可能很多事都不是掌握在我們手裏
[00:08:45.500 --> 00:08:47.500]  我不知道你同不同意
[00:08:47.500 --> 00:08:49.500]  但是
[00:08:49.500 --> 00:08:51.500]  我們會這樣說
[00:08:51.500 --> 00:08:53.500]  如果我們真的相信神的話
[00:08:53.500 --> 00:08:55.500]  我們就知道
[00:08:55.500 --> 00:08:57.500]  我們的未來
[00:08:57.500 --> 00:08:59.500]  其實是掌握在神的手裏
[00:08:59.500 --> 00:09:01.500]  不知道你信不信
[00:09:01.500 --> 00:09:03.500]  所以當我們去尋求
[00:09:03.500 --> 00:09:05.500]  我們的神的時候
[00:09:05.500 --> 00:09:07.500]  其實這個環節是非常重要
[00:09:07.500 --> 00:09:09.500]  在尋求神的裏面
[00:09:09.500 --> 00:09:11.500]  對我們的人生是很重要
[00:09:11.500 --> 00:09:13.500]  如果我們真的相信神的話
[00:09:13.500 --> 00:09:15.500]  我們在我們的人生裏面
[00:09:15.500 --> 00:09:17.500]  在我們很多不同的歷程
[00:09:17.500 --> 00:09:19.500]  很多的關口
[00:09:19.500 --> 00:09:21.500]  一定的裏面的時候
[00:09:21.500 --> 00:09:23.500]  我們都應該來尋求神
[00:09:23.500 --> 00:09:25.500]  所以這段聖經的第六節
[00:09:25.500 --> 00:09:27.500]  第六節是這樣說的
[00:09:27.500 --> 00:09:29.500]  希伯來書第十一章第六節
[00:09:29.500 --> 00:09:31.500]  我們一起讀這節的聖經
[00:09:31.500 --> 00:09:33.500]  預備一二起
[00:09:33.500 --> 00:09:35.500]  原來我們的信
[00:09:35.500 --> 00:09:37.500]  包括信什麼
[00:09:37.500 --> 00:09:39.500]  最後一句就是
[00:09:39.500 --> 00:09:41.500]  如果你來到神的面前
[00:09:41.500 --> 00:09:43.500]  不要緊要信有神
[00:09:43.500 --> 00:09:45.500]  我相信所有人都應該相信
[00:09:45.500 --> 00:09:47.500]  神的存在
[00:09:47.500 --> 00:09:49.500]  如果你說我今天回來
[00:09:49.500 --> 00:09:51.500]  是想經歷一下神的
[00:09:51.500 --> 00:09:53.500]  同在和存在
[00:09:53.500 --> 00:09:55.500]  我待會請你留步
[00:09:55.500 --> 00:09:57.500]  我們派專人來
[00:09:57.500 --> 00:09:59.500]  和你分享一下如何經歷神
[00:09:59.500 --> 00:10:01.500]  我相信這裏
[00:10:01.500 --> 00:10:03.500]  所有人都應該相信有神
[00:10:03.500 --> 00:10:05.500]  不過這節聖經告訴我們
[00:10:05.500 --> 00:10:07.500]  原來我們不單止信有神
[00:10:07.500 --> 00:10:09.500]  我們還要相信
[00:10:09.500 --> 00:10:11.500]  他會賞賜那些
[00:10:11.500 --> 00:10:13.500]  尋求他的人
[00:10:13.500 --> 00:10:15.500]  尋求他
[00:10:15.500 --> 00:10:17.500]  去問他
[00:10:17.500 --> 00:10:19.500]  去看看他是怎樣
[00:10:19.500 --> 00:10:21.500]  聽聽他講什麼
[00:10:21.500 --> 00:10:23.500]  我們叫尋求他
[00:10:23.500 --> 00:10:25.500]  等於我們尋求神
[00:10:25.500 --> 00:10:27.500]  我們要理解一件事
[00:10:27.500 --> 00:10:29.500]  我們尋求神
[00:10:29.500 --> 00:10:31.500]  不是主啊
[00:10:31.500 --> 00:10:33.500]  我好想怎樣怎樣
[00:10:33.500 --> 00:10:35.500]  主啊
[00:10:35.500 --> 00:10:37.500]  我好想要什麼什麼
[00:10:37.500 --> 00:10:39.500]  主啊 如果這樣就好了
[00:10:39.500 --> 00:10:41.500]  請你按照我這個想法
[00:10:41.500 --> 00:10:43.500]  去實現
[00:10:43.500 --> 00:10:45.500]  我們可不可以這樣求
[00:10:45.500 --> 00:10:47.500]  可不可以
[00:10:47.500 --> 00:10:49.500]  可以 因為聖經告訴我們
[00:10:49.500 --> 00:10:51.500]  我們
[00:10:51.500 --> 00:10:53.500]  來到神的面前
[00:10:53.500 --> 00:10:55.500]  可以將我們心裏所要的
[00:10:55.500 --> 00:10:57.500]  告訴神
[00:10:57.500 --> 00:10:59.500]  聖經是這樣教我們的
[00:10:59.500 --> 00:11:01.500]  不過你要讀下一句
[00:11:01.500 --> 00:11:03.500]  下一句
[00:11:03.500 --> 00:11:05.500]  他應許給你是什麼
[00:11:05.500 --> 00:11:07.500]  他應許給你
[00:11:07.500 --> 00:11:09.500]  他一定會賜出
[00:11:09.500 --> 00:11:11.500]  人以外的平安給我們
[00:11:11.500 --> 00:11:13.500]  所以
[00:11:13.500 --> 00:11:15.500]  其實他講什麼
[00:11:15.500 --> 00:11:17.500]  你可以求的 你可以尋求神的
[00:11:17.500 --> 00:11:19.500]  不過你尋求神的裏面
[00:11:19.500 --> 00:11:21.500]  你遇到一樣東西
[00:11:21.500 --> 00:11:23.500]  遇到一樣東西是什麼
[00:11:23.500 --> 00:11:25.500]  和神
[00:11:25.500 --> 00:11:27.500]  將比你想的更好的給你
[00:11:27.500 --> 00:11:29.500]  因為聖經告訴我們
[00:11:29.500 --> 00:11:31.500]  他的意念
[00:11:31.500 --> 00:11:33.500]  高過我們的意念
[00:11:33.500 --> 00:11:35.500]  他認識我們
[00:11:35.500 --> 00:11:37.500]  多過我們認識我們自己
[00:11:37.500 --> 00:11:39.500]  未來在他的手裏
[00:11:39.500 --> 00:11:41.500]  未來在他的手裏
[00:11:41.500 --> 00:11:43.500]  所以這個神
[00:11:43.500 --> 00:11:45.500]  你去尋求他
[00:11:45.500 --> 00:11:47.500]  你要相信一件事
[00:11:47.500 --> 00:11:49.500]  原來他為我們所預備的
[00:11:49.500 --> 00:11:51.500]  是好得無比
[00:11:51.500 --> 00:11:53.500]  好過我們心裏面
[00:11:53.500 --> 00:11:55.500]  那些慾望
[00:11:55.500 --> 00:11:57.500]  那些想法
[00:11:57.500 --> 00:11:59.500]  甚至是知識
[00:11:59.500 --> 00:12:01.500]  能力
[00:12:01.500 --> 00:12:03.500]  等於我告訴你
[00:12:03.500 --> 00:12:05.500]  如果我們去尋求神
[00:12:05.500 --> 00:12:07.500]  而我們最終想
[00:12:07.500 --> 00:12:09.500]  去成就
[00:12:09.500 --> 00:12:11.500]  如果
[00:12:11.500 --> 00:12:13.500]  神不是成就你想的那件事
[00:12:13.500 --> 00:12:15.500]  而是將另一件更好的給你
[00:12:15.500 --> 00:12:17.500]  你不相信的話
[00:12:17.500 --> 00:12:19.500]  我告訴你
[00:12:19.500 --> 00:12:21.500]  其實你不應該來這裏
[00:12:21.500 --> 00:12:23.500]  你應該
[00:12:23.500 --> 00:12:25.500]  走遠一點
[00:12:25.500 --> 00:12:27.500]  在龍翔道
[00:12:27.500 --> 00:12:29.500]  外面就是龍翔道
[00:12:29.500 --> 00:12:31.500]  再走遠一點
[00:12:31.500 --> 00:12:33.500]  一公里
[00:12:33.500 --> 00:12:35.500]  那裏可能較適合你
[00:12:35.500 --> 00:12:37.500]  那裏可能較適合你
[00:12:37.500 --> 00:12:39.500]  如果你當神是一個有求必應
[00:12:39.500 --> 00:12:41.500]  這個應是按你的心意去應的話
[00:12:41.500 --> 00:12:43.500]  這個應是按你的心意去應的話
[00:12:43.500 --> 00:12:45.500]  其實我們就是去那裏
[00:12:45.500 --> 00:12:47.500]  其實我們就是去那裏
[00:12:47.500 --> 00:12:49.500]  我們並不是相信神為我們所預備的
[00:12:49.500 --> 00:12:51.500]  我們並不是相信神為我們所預備的
[00:12:51.500 --> 00:12:53.500]  我們尋求他
[00:12:53.500 --> 00:12:55.500]  他賞賜給我們那些
[00:12:55.500 --> 00:12:57.500]  是更加好的
[00:12:57.500 --> 00:12:59.500]  更加好
[00:12:59.500 --> 00:13:01.500]  神會不會有時候會按你的心意賞賜給你
[00:13:01.500 --> 00:13:03.500]  有
[00:13:03.500 --> 00:13:05.500]  但我們不應該將這個定為必然
[00:13:05.500 --> 00:13:07.500]  但我們不應該將這個定為必然
[00:13:07.500 --> 00:13:09.500]  但我們不應該將這個定為必然
[00:13:09.500 --> 00:13:11.500]  如果我們將這個定為必然
[00:13:11.500 --> 00:13:13.500]  那就是我們要操控神來尋求他的面
[00:13:13.500 --> 00:13:15.500]  那就是我們要操控神來尋求他的面
[00:13:15.500 --> 00:13:17.500]  那就是我們要操控神來尋求他的面
[00:13:17.500 --> 00:13:19.500]  那就是我們要操控神來尋求他的面
[00:13:19.500 --> 00:13:21.500]  那就是我們要操控神來尋求他的面
[00:13:21.500 --> 00:13:23.500]  那就是我們要操控神來尋求他的面
[00:13:23.500 --> 00:13:25.500]  那就是我們要操控神來尋求他的面
[00:13:25.500 --> 00:13:27.500]  那就是我們要操控神來尋求他的面
[00:13:27.500 --> 00:13:29.500]  那就是我們要操控神來尋求他的面
[00:13:29.500 --> 00:13:31.500]  那就是我們要操控神來尋求他的面
[00:13:31.500 --> 00:13:33.500]  那就是我們要操控神來尋求他的面
[00:13:33.500 --> 00:13:35.500]  那就是我們要操控神來尋求他的面
[00:13:35.500 --> 00:13:37.500]  那就是我們要操控神來尋求他的面
[00:13:37.500 --> 00:13:39.500]  那就是我們要操控神來尋求他的面
[00:13:39.500 --> 00:13:41.500]  那就是我們要操控神來尋求他的面
[00:13:41.500 --> 00:13:43.500]  那就是我們要操控神來尋求他的面
[00:13:43.500 --> 00:13:45.500]  那就是我們要操控神來尋求他的面
[00:13:45.500 --> 00:13:47.500]  那就是我們要操控神來尋求他的面
[00:13:47.500 --> 00:13:49.500]  那就是我們要操控神來尋求他的面
[00:13:49.500 --> 00:13:51.500]  那就是我們要操控神來尋求他的面
[00:13:51.500 --> 00:13:53.500]  那就是我們要操控神來尋求他的面
[00:13:53.500 --> 00:13:55.500]  那就是我們要操控神來尋求他的面
[00:13:55.500 --> 00:13:57.500]  那就是我們要操控神來尋求他的面
[00:13:57.500 --> 00:14:01.500]  那就是我們要操控神來尋求他的面
[00:14:01.500 --> 00:14:03.500]  那就是我們要操控神來尋求他的面
[00:14:03.500 --> 00:14:05.500]  那就是我們要操控神來尋求他的面
[00:14:05.500 --> 00:14:07.500]  那就是我們要操控神來尋求他的面
[00:14:07.500 --> 00:14:09.500]  那就是我們要操控神來尋求他的面
[00:14:09.500 --> 00:14:11.500]  那就是我們要操控神來尋求他的面
[00:14:11.500 --> 00:14:13.500]  那就是我們要操控神來尋求他的面
[00:14:13.500 --> 00:14:15.500]  那就是我們要操控神來尋求他的面
[00:14:15.500 --> 00:14:17.500]  那就是我們要操控神來尋求他的面
[00:14:17.500 --> 00:14:19.500]  那就是我們要操控神來尋求他的面
[00:14:19.500 --> 00:14:21.500]  那就是我們要操控神來尋求他的面
[00:14:21.500 --> 00:14:23.500]  那就是我們要操控神來尋求他的面
[00:14:23.500 --> 00:14:25.500]  那就是我們要操控神來尋求他的面
[00:14:25.500 --> 00:14:27.500]  那就是我們要操控神來尋求他的面
[00:14:27.500 --> 00:14:29.500]  那就是我們要操控神來尋求他的面
[00:14:29.500 --> 00:14:31.500]  那就是我們要操控神來尋求他的面
[00:14:31.500 --> 00:14:33.500]  那就是我們要操控神來尋求他的面
[00:14:33.500 --> 00:14:35.500]  那就是我們要操控神來尋求他的面
[00:14:35.500 --> 00:14:37.500]  那就是我們要操控神來尋求他的面
[00:14:37.500 --> 00:14:39.500]  那就是我們要操控神來尋求他的面
[00:14:39.500 --> 00:14:41.500]  那就是我們要操控神來尋求他的面
[00:14:41.500 --> 00:14:43.500]  那就是我們要操控神來尋求他的面
[00:14:43.500 --> 00:14:45.500]  那就是我們要操控神來尋求他的面
[00:14:45.500 --> 00:14:47.500]  那就是我們要操控神來尋求他的面
[00:14:47.500 --> 00:14:49.500]  那就是我們要操控神來尋求他的面
[00:14:49.500 --> 00:14:51.500]  那就是我們要操控神來尋求他的面
[00:14:51.500 --> 00:14:55.500]  那就是我們要操控神來尋求他的面
[00:14:55.500 --> 00:14:57.500]  那就是我們要操控神來尋求他的面
[00:14:57.500 --> 00:14:59.500]  那就是我們要操控神來尋求他的面
[00:14:59.500 --> 00:15:01.500]  那就是我們要操控神來尋求他的面
[00:15:01.500 --> 00:15:03.500]  那就是我們要操控神來尋求他的面
[00:15:03.500 --> 00:15:05.500]  那就是我們要操控神來尋求他的面
[00:15:05.500 --> 00:15:07.500]  那就是我們要操控神來尋求他的面
[00:15:07.500 --> 00:15:09.500]  那就是我們要操控神來尋求他的面
[00:15:09.500 --> 00:15:11.500]  那就是我們要操控神來尋求他的面
[00:15:11.500 --> 00:15:13.500]  那就是我們要操控神來尋求他的面
[00:15:13.500 --> 00:15:15.500]  那就是我們要操控神來尋求他的面
[00:15:15.500 --> 00:15:17.500]  那就是我們要操控神來尋求他的面
[00:15:17.500 --> 00:15:19.500]  那就是我們要操控神來尋求他的面
[00:15:19.500 --> 00:15:21.500]  那就是我們要操控神來尋求他的面
[00:15:21.500 --> 00:15:23.500]  那就是我們要操控神來尋求他的面
[00:15:23.500 --> 00:15:25.500]  那就是我們要操控神來尋求他的面
[00:15:25.500 --> 00:15:27.500]  那就是我們要操控神來尋求他的面
[00:15:27.500 --> 00:15:29.500]  那就是我們要操控神來尋求他的面
[00:15:29.500 --> 00:15:31.500]  那就是我們要操控神來尋求他的面
[00:15:31.500 --> 00:15:33.500]  那就是我們要操控神來尋求他的面
[00:15:33.500 --> 00:15:35.500]  那就是我們要操控神來尋求他的面
[00:15:35.500 --> 00:15:37.500]  那就是我們要操控神來尋求他的面
[00:15:37.500 --> 00:15:39.500]  那就是我們要操控神來尋求他的面
[00:15:39.500 --> 00:15:41.500]  那就是我們要操控神來尋求他的面
[00:15:41.500 --> 00:15:43.500]  那就是我們要操控神來尋求他的面
[00:15:43.500 --> 00:15:45.500]  那就是我們要操控神來尋求他的面
[00:15:45.500 --> 00:15:49.500]  當時我考慮的是什麼呢?為什麼我按不上呢?
[00:15:49.500 --> 00:15:54.500]  如果要生多一個,要好像對第一個那樣
[00:15:54.500 --> 00:15:59.500]  那麼拼搏,那麼用時間,那麼照顧周到
[00:15:59.500 --> 00:16:03.500]  很辛苦,應該頂不住了
[00:16:03.500 --> 00:16:06.500]  因為第一個都還沒長大
[00:16:06.500 --> 00:16:11.500]  簡直有種再來雙重打擊
[00:16:11.500 --> 00:16:15.500]  所以心裡有很多憂慮
[00:16:15.500 --> 00:16:17.500]  覺得如果要生第二個
[00:16:17.500 --> 00:16:22.500]  我根本沒有精力、時間、資源
