
[00:00:00.000 --> 00:00:03.640]  今天的題目很直接叫做「不要論斷」
[00:08:25.840 --> 00:08:27.540]  不會的
[00:08:27.540 --> 00:08:30.140]  你溫柔可愛他就不叫做論斷你
[00:08:30.140 --> 00:08:31.840]  他就叫做讚你
[00:08:31.840 --> 00:08:35.140]  論斷通常是說他是刁蠻任性
[00:08:35.140 --> 00:08:39.040]  那個就是有一個貶義在裡面
[00:08:39.040 --> 00:08:42.940]  耶穌叫我們不要論斷
[00:08:42.940 --> 00:08:48.640]  其實他是在說我們要防備一些什麼呢
[00:08:48.640 --> 00:08:51.040]  我覺得耶穌是叫我們
[00:08:51.040 --> 00:08:53.940]  要防備一個心態
[00:08:53.940 --> 00:08:58.440]  我稱之為法理塞人的心態
[00:08:58.440 --> 00:09:00.840]  法理塞人大家聽過了這個字
[00:09:00.840 --> 00:09:02.140]  是什麼來的
[00:09:02.140 --> 00:09:03.840]  是一群人來的
[00:09:03.840 --> 00:09:07.140]  這群人在當時猶太人的環境裡面
[00:09:07.140 --> 00:09:09.140]  他們是很高學識
[00:09:09.140 --> 00:09:10.340]  很有知識
[00:09:10.340 --> 00:09:11.640]  很熟悉律法
[00:09:11.640 --> 00:09:14.840]  還很嚴守律法的人
[00:09:14.840 --> 00:09:16.540]  德高望重
[00:09:16.540 --> 00:09:18.740]  但是你覺得很奇怪
[00:09:18.740 --> 00:09:20.440]  在新約聖經
[00:09:20.440 --> 00:09:22.040]  耶穌罵得最多的
[00:09:22.040 --> 00:09:23.740]  就是法理塞人
[00:09:23.740 --> 00:09:25.240]  我們經常都要留心的
[00:09:25.240 --> 00:09:27.140]  就是法理塞人那種想法
[00:09:27.140 --> 00:09:28.540]  那種毒
[00:09:28.540 --> 00:09:29.740]  那種影響
[00:09:29.740 --> 00:09:31.940]  不要在我們中間
[00:09:31.940 --> 00:09:36.240]  那究竟法理塞人的心態是怎樣呢
[00:09:36.240 --> 00:09:38.340]  第一的心態
[00:09:38.340 --> 00:09:41.740]  他們很喜歡論斷人
[00:09:41.740 --> 00:09:43.940]  定人的罪
[00:09:43.940 --> 00:09:46.540]  不是說你今天遲到
[00:09:46.540 --> 00:09:47.340]  這個不是論斷
[00:09:47.340 --> 00:09:48.140]  這個是事實
[00:09:48.140 --> 00:09:49.240]  你遲到了
[00:09:49.240 --> 00:09:51.440]  OK
[00:09:51.440 --> 00:09:54.240]  你不能救
[00:09:54.240 --> 00:09:56.540]  你不敬虔
[00:09:56.540 --> 00:09:59.440]  那個就是論斷
[00:09:59.440 --> 00:10:01.140]  定人的罪
[00:10:01.140 --> 00:10:05.040]  定你為有罪的
[00:10:05.040 --> 00:10:09.640]  通常這個心態是源自自已
[00:10:09.640 --> 00:10:11.940]  你看我多好
[00:10:11.940 --> 00:10:14.440]  我就不像你
[00:10:14.440 --> 00:10:15.840]  我比你好
[00:10:15.840 --> 00:10:17.440]  我比你優越
[00:10:17.440 --> 00:10:23.340]  是有一種自我感覺良好的狀態
[00:10:23.340 --> 00:10:26.140]  自己覺得自己很好
[00:10:26.140 --> 00:10:29.840]  然後鄙視別人
[00:10:29.840 --> 00:10:33.740]  這個就是一個法理塞人的心態
[00:10:33.740 --> 00:10:35.540]  我相信神叫我們
[00:10:35.540 --> 00:10:38.140]  耶穌叫我們不要論斷
[00:10:38.140 --> 00:10:42.240]  就是避免這種的心態
[00:10:42.240 --> 00:10:43.640]  耶穌屢次說
[00:10:43.640 --> 00:10:45.340]  法理塞人的罪
[00:10:45.340 --> 00:10:50.640]  叫做假冒為善
[00:10:50.640 --> 00:10:52.540]  就是你根本不善
[00:10:52.540 --> 00:10:54.440]  你又裝模作樣
[00:10:54.440 --> 00:10:56.240]  裝得很好
[00:10:56.240 --> 00:10:58.340]  就叫做假冒為善
[00:10:58.340 --> 00:11:01.640]  是一個虛假的外表
[00:11:01.640 --> 00:11:06.940]  道貌岸然但是壞事做盡
[00:11:06.940 --> 00:11:09.040]  為什麼假冒為善
[00:11:09.040 --> 00:11:12.240]  會跟論斷扯在一起呢
[00:11:12.240 --> 00:11:14.040]  原來假冒為善的人
[00:11:14.040 --> 00:11:16.640]  通常以論斷別人
[00:11:16.640 --> 00:11:21.540]  來遮掩自己的不是
[00:11:21.540 --> 00:11:25.440]  有一次耶穌在聖殿見到兩個人
[00:11:25.440 --> 00:11:27.340]  一個就是利眉人
[00:11:27.340 --> 00:11:28.940]  不是 瑞麗
[00:11:28.940 --> 00:11:29.540]  不是利眉
[00:11:29.540 --> 00:11:30.340]  瑞麗
[00:11:30.340 --> 00:11:31.540]  瑞麗是收稅的
[00:11:31.540 --> 00:11:33.340]  是當時別人覺得是爛仔
[00:11:33.340 --> 00:11:35.040]  是奸的
[00:11:35.040 --> 00:11:37.040]  瑞麗就站在那裡祈禱
[00:11:37.040 --> 00:11:38.340]  她就說阿信
[00:11:38.340 --> 00:11:39.740]  可憐我這個罪人
[00:11:39.740 --> 00:11:41.740]  我有罪
[00:11:41.740 --> 00:11:44.940]  另外一個就是一個法理塞人
[00:11:44.940 --> 00:11:46.540]  法理塞人的祈禱是怎樣的呢
[00:11:46.540 --> 00:11:47.540]  大家記不記得
[00:11:47.540 --> 00:11:49.840]  大家記不記得那一段的經文
[00:11:49.840 --> 00:11:51.440]  法理塞人就說
[00:11:51.440 --> 00:11:54.240]  主啊 我感謝你
[00:11:54.240 --> 00:11:57.340]  我不好像他們那樣
[00:11:57.340 --> 00:12:01.340]  我又沒有騙人錢
[00:12:01.340 --> 00:12:03.240]  我又沒有通宵
[00:12:03.240 --> 00:12:05.840]  我又沒有做壞事
[00:12:05.840 --> 00:12:07.540]  我又沒有做不義的事
[00:12:07.540 --> 00:12:09.940]  我不好像那個瑞麗那樣
[00:12:09.940 --> 00:12:13.140]  我一個星期禁食兩天
[00:12:13.140 --> 00:12:17.840]  我又奉獻
[00:12:17.840 --> 00:12:21.940]  這個就是耶穌說的
[00:12:21.940 --> 00:12:25.840]  法理塞人是一個怎樣的人
[00:12:25.840 --> 00:12:28.440]  他見到別人的不好
[00:12:28.440 --> 00:12:32.240]  然後就覺得自己也挺好的
[00:12:32.240 --> 00:12:33.640]  他沒有奉獻
[00:12:33.640 --> 00:12:34.640]  我有
[00:12:34.640 --> 00:12:37.440]  我就比他好那麼多了
[00:12:37.440 --> 00:12:39.140]  我看到別人的不好
[00:12:39.140 --> 00:12:42.140]  然後自我感覺或者騙自己
[00:12:42.140 --> 00:12:44.040]  其實我也是一個挺好的人
[00:12:44.040 --> 00:12:48.140]  甚至完全相信自己是沒有問題的
[00:12:48.140 --> 00:12:52.040]  這個社會問題就是那些瑞麗假性
[00:12:52.040 --> 00:12:53.440]  那些人
[00:12:53.440 --> 00:12:54.640]  那些壞人
[00:12:54.640 --> 00:12:57.840]  我其實挺好的
[00:12:57.840 --> 00:13:00.240]  我的心地也很善良的
[00:13:00.240 --> 00:13:03.040]  大家覺不覺得自己也是一個善良的人
[00:13:03.040 --> 00:13:03.940]  你覺得呢
[00:13:03.940 --> 00:13:06.040]  你覺得自己也是一個善良的人
[00:13:06.040 --> 00:13:06.640]  你看到別人
[00:13:06.640 --> 00:13:08.240]  我都不明白為什麼他是這樣
[00:13:08.240 --> 00:13:09.640]  我都不明白為什麼他是這樣
[00:13:09.640 --> 00:13:11.140]  你有沒有這樣想過
[00:13:11.140 --> 00:13:11.840]  我有
[00:13:11.840 --> 00:13:13.440]  我曾經
[00:13:13.440 --> 00:13:14.240]  很久以前
[00:13:14.240 --> 00:13:19.040]  我在那段時間
[00:13:19.040 --> 00:13:22.740]  有很多案件是一些增產案
[00:13:22.740 --> 00:13:24.440]  就是那些富豪死了
[00:13:24.440 --> 00:13:26.040]  然後那些後人在那裡增產
[00:13:26.040 --> 00:13:28.140]  那段時間有很多這些案件
[00:13:28.140 --> 00:13:30.240]  我就吃飯和朋友們
[00:13:30.240 --> 00:13:31.840]  然後說起這些案件
[00:13:31.840 --> 00:13:33.440]  大家說得微笑
[00:13:33.440 --> 00:13:35.440]  大家都一起說
[00:13:35.440 --> 00:13:36.440]  我都不明白
[00:13:36.440 --> 00:13:38.240]  那些有錢人為什麼那麼貪錢
[00:13:38.240 --> 00:13:39.440]  越有錢越貪錢
[00:13:39.440 --> 00:13:40.440]  那麼多錢
[00:13:40.440 --> 00:13:42.840]  他們為什麼還爭
[00:13:42.840 --> 00:13:44.340]  兩班人在聊
[00:13:44.340 --> 00:13:46.040]  你試過這樣嗎
[00:13:46.040 --> 00:13:47.540]  我覺得自己挺好的
[00:13:47.540 --> 00:13:48.840]  我不會像他這樣
[00:13:48.840 --> 00:13:50.040]  如果我有那麼多錢
[00:13:50.040 --> 00:13:51.240]  我怎麼會再跟別人爭
[00:13:51.240 --> 00:13:52.440]  算了
[00:13:52.440 --> 00:13:53.540]  我會這樣
[00:13:53.540 --> 00:13:58.240]  一直說到很開心的時候
[00:13:58.240 --> 00:13:59.940]  裡面突然間有聲音
[00:13:59.940 --> 00:14:03.440]  我想是聖靈提醒我
[00:14:03.440 --> 00:14:06.540]  我不明白為什麼有錢人那麼貪心
[00:14:06.540 --> 00:14:08.640]  為什麼他們會這樣
[00:14:08.640 --> 00:14:11.340]  那聲音跟我說
[00:14:11.340 --> 00:14:14.540]  是因為你從來沒有機會
[00:14:14.540 --> 00:14:22.540]  有那麼大筆錢來引誘你
[00:14:22.540 --> 00:14:23.840]  你明白嗎
[00:14:23.840 --> 00:14:27.840]  那個自以為善
[00:14:27.840 --> 00:14:30.040]  看低別人
[00:14:30.040 --> 00:14:34.040]  我就不會像你這樣
[00:14:34.040 --> 00:14:38.240]  這個就是法律賽人
[00:14:38.240 --> 00:14:42.740]  我想問
[00:14:42.740 --> 00:14:45.040]  現在這個世代
[00:14:45.040 --> 00:14:48.740]  沒有法律賽人了
[00:14:48.740 --> 00:14:52.940]  現在這個世代法律賽人在哪
[00:14:52.940 --> 00:14:58.240]  誰是法律賽人
[00:14:58.240 --> 00:15:00.040]  他他他
[00:15:00.040 --> 00:15:02.240]  經常罵我的牧師
[00:15:02.240 --> 00:15:04.940]  法律賽人
[00:15:04.940 --> 00:15:06.340]  經常罵我的老師
[00:15:06.340 --> 00:15:08.240]  法律賽人
[00:15:08.240 --> 00:15:09.340]  都管束了
[00:15:09.340 --> 00:15:13.140]  經常挑剔我
[00:15:13.140 --> 00:15:15.340]  如果你問我
[00:15:15.340 --> 00:15:20.340]  法律賽人就在你裡面
[00:15:20.340 --> 00:15:23.740]  我們每一個人的裡面
[00:15:23.740 --> 00:15:26.440]  都有一個法律賽人
[00:15:26.440 --> 00:15:29.840]  這個是人性
[00:15:29.840 --> 00:15:32.840]  人性是怎樣
[00:15:32.840 --> 00:15:37.040]  人性很喜歡自我感覺良好
[00:15:37.040 --> 00:15:38.740]  是 我發了脾氣
[00:15:38.740 --> 00:15:40.240]  不過他激動我很生氣
[00:15:40.240 --> 00:15:41.340]  你不怪我
[00:15:41.340 --> 00:15:41.940]  你明不明白
[00:15:41.940 --> 00:15:43.540]  你明不明白你自己都是這樣
[00:15:43.540 --> 00:15:45.540]  然後你說人家就容易發脾氣
[00:15:45.540 --> 00:15:46.640]  我先說了他
[00:15:46.640 --> 00:15:47.640]  他就生氣了
[00:15:47.640 --> 00:15:49.040]  他真的不好
[00:15:49.040 --> 00:15:50.440]  你就論斷他
[00:15:50.440 --> 00:15:52.940]  但是其實你也會生氣
[00:15:52.940 --> 00:15:54.740]  但是你生氣的就是對的
[00:15:54.740 --> 00:15:56.840]  因為人家做得不好
[00:15:56.840 --> 00:15:59.340]  人家生氣的就是他不好
[00:15:59.340 --> 00:16:00.640]  你明不明白
[00:16:00.640 --> 00:16:08.140]  我們常常落在這個思維裡面
[00:16:08.140 --> 00:16:10.340]  所以我告訴你
[00:16:10.340 --> 00:16:12.740]  你看看旁邊那個
[00:16:12.740 --> 00:16:16.240]  他是一個法律賽人
[00:16:16.240 --> 00:16:17.340]  笑一下他的頸
[00:16:17.340 --> 00:16:21.040]  法律賽人
[00:16:21.040 --> 00:16:23.940]  你不服我們說一下
[00:16:23.940 --> 00:16:26.040]  你看看你試過沒有
[00:16:26.040 --> 00:16:29.740]  我覺得論斷分開兩樣
[00:16:29.740 --> 00:16:33.240]  第一樣我叫做
[00:16:33.240 --> 00:16:37.340]  虎毒根的論斷
[00:16:37.340 --> 00:16:38.840]  虎毒根的論斷是什麼
[00:16:38.840 --> 00:16:40.540]  我曾經在那篇報導
[00:16:40.540 --> 00:16:44.640]  就跟大家說如果你受傷
[00:16:44.640 --> 00:16:46.440]  你沒有處理
[00:16:46.440 --> 00:16:47.940]  你會很生氣
[00:16:47.940 --> 00:16:51.840]  你會有虎毒在你的生命裡面生根
[00:16:51.840 --> 00:16:53.740]  影響你的判斷
[00:16:53.740 --> 00:16:56.940]  影響你整個人
[00:16:56.940 --> 00:16:59.840]  如果你生命裡面有虎毒
[00:16:59.840 --> 00:17:02.140]  你就很容易論斷了
[00:17:02.140 --> 00:17:03.140]  舉個例子
[00:17:03.140 --> 00:17:04.640]  就說回老闆
[00:17:04.640 --> 00:17:06.740]  壞到死
[00:17:06.740 --> 00:17:07.840]  壓制你
[00:17:07.840 --> 00:17:09.140]  又說你不公平
[00:17:09.140 --> 00:17:10.540]  又在別人面前踩你
[00:17:10.540 --> 00:17:11.840]  又說你不公平
[00:17:11.840 --> 00:17:13.240]  又很生氣
[00:17:13.240 --> 00:17:14.840]  但是你又不能離開他
[00:17:14.840 --> 00:17:15.840]  因為你沒有找到工作
[00:17:15.840 --> 00:17:17.440]  你又要生活
[00:17:17.440 --> 00:17:19.640]  那你就要按住自己
[00:17:19.640 --> 00:17:21.640]  繼續去打工
[00:17:21.640 --> 00:17:22.640]  每次回到公司
[00:17:22.640 --> 00:17:23.540]  你看到他的樣子
[00:17:23.540 --> 00:17:26.240]  你就覺得很生氣
[00:17:26.240 --> 00:17:29.140]  但是你又不能打他
[00:17:29.140 --> 00:17:30.540]  你又沒有仇可報
[00:17:30.540 --> 00:17:32.640]  你又不能離開他
[00:17:32.640 --> 00:17:35.640]  那你有什麼辦法呢
[00:17:35.640 --> 00:17:38.940]  吃飯的時候
[00:17:38.940 --> 00:17:42.540]  說一句
[00:17:42.540 --> 00:17:44.840]  你覺得老闆是不是很壞
[00:17:44.840 --> 00:17:45.640]  是的
[00:17:45.640 --> 00:17:47.640]  你也覺得他壞了
[00:17:47.640 --> 00:17:49.540]  你不覺得他很刻意
[00:17:49.540 --> 00:17:50.240]  是的
[00:17:50.240 --> 00:17:51.240]  貪錢到死
[00:17:51.240 --> 00:17:52.240]  是的
[00:17:52.240 --> 00:17:53.240]  一邊說一邊說
[00:17:53.240 --> 00:17:56.740]  你就很開心了
[00:17:56.740 --> 00:17:59.540]  因為從論斷裡面
[00:17:59.540 --> 00:18:03.040]  我們得到一絲的快感
[00:18:03.040 --> 00:18:05.240]  證明他是壞的
[00:18:05.240 --> 00:18:06.540]  我打不到他
[00:18:06.540 --> 00:18:08.340]  我不可以報仇
[00:18:08.340 --> 00:18:11.240]  我可以說服他
[00:18:11.240 --> 00:18:12.240]  說完之後
