
[00:00:00.000 --> 00:00:04.920]  不知大家有沒有自己跟自己說話的習慣
[00:09:18.660 --> 00:09:22.700]  我們可以明白大衛為什麼對神這麼有信心
[00:09:22.700 --> 00:09:27.580]  我們會明白大衛為什麼對神這麼有愛
[00:09:27.580 --> 00:09:30.500]  因為耶穌在新約也說過
[00:09:30.500 --> 00:09:32.940]  那赦免多的
[00:09:32.940 --> 00:09:34.540]  他的愛就多
[00:09:34.540 --> 00:09:35.860]  赦免少的
[00:09:35.860 --> 00:09:37.500]  他的愛就少
[00:09:37.500 --> 00:09:40.100]  所以當我們越經歷這個神的時候
[00:09:40.100 --> 00:09:44.860]  我們就越能夠在神裏面建立對他的愛和信心
[00:09:44.860 --> 00:09:46.700]  第四
[00:09:46.700 --> 00:09:47.420]  他繼續說
[00:09:47.420 --> 00:09:48.340]  大衛說
[00:09:48.340 --> 00:09:50.780]  他救贖你的命脫離死亡
[00:09:50.780 --> 00:09:55.140]  還要以仁愛和慈悲為你的冠冕
[00:09:55.140 --> 00:10:00.260]  就是說神不單止解決他性命生命的問題
[00:10:00.260 --> 00:10:04.300]  他還以仁愛和慈悲成為他的冠冕
[00:10:04.300 --> 00:10:05.860]  賜給大衛
[00:10:05.860 --> 00:10:08.380]  什麼意思呢
[00:10:08.380 --> 00:10:09.540]  想像一下
[00:10:09.540 --> 00:10:10.780]  你有個兒子
[00:10:10.780 --> 00:10:13.460]  掉到那些浮沙泥氹那裏
[00:10:13.460 --> 00:10:14.660]  奄奄一息
[00:10:14.660 --> 00:10:16.100]  最緊要關頭的時候
[00:10:16.100 --> 00:10:18.180]  你一手把你兒子承載上來
[00:10:18.180 --> 00:10:19.860]  然後怎麼樣
[00:10:19.860 --> 00:10:23.540]  然後我估計你大概不會說
[00:10:23.540 --> 00:10:24.340]  你自己去玩吧
[00:10:24.340 --> 00:10:26.060]  不要再煩我了
[00:10:26.060 --> 00:10:27.780]  你大概不會這樣做的
[00:10:27.780 --> 00:10:28.900]  你會怎麼做
[00:10:28.900 --> 00:10:31.940]  你當然是幫他清理乾淨
[00:10:31.940 --> 00:10:36.060]  給他一些溫暖乾淨的衣服去穿
[00:10:36.060 --> 00:10:36.660]  同樣
[00:10:36.660 --> 00:10:38.860]  其實神所做的都是一樣
[00:10:38.860 --> 00:10:43.340]  神不單止在罪惡的深坑裏面抽我們出來
[00:10:43.340 --> 00:10:45.300]  他也是赦免我們的罪
[00:10:45.300 --> 00:10:49.460]  用愛像衣服一樣包圍著我們
[00:10:49.460 --> 00:10:53.700]  我想問問大家什麼叫做救恩
[00:10:53.700 --> 00:10:54.860]  救恩很簡單
[00:10:54.860 --> 00:10:55.740]  這樣你也問
[00:10:55.740 --> 00:10:58.820]  救恩就是神赦免我們
[00:10:58.820 --> 00:11:02.420]  讓我們不需要面對神的懲罰
[00:11:02.420 --> 00:11:05.140]  神的譴責
[00:11:05.140 --> 00:11:07.020]  不過如果你看大衛這裏所說的話
[00:11:07.020 --> 00:11:09.380]  大衛再進一步說
[00:11:09.380 --> 00:11:10.180]  大衛說什麼
[00:11:10.180 --> 00:11:14.140]  神不單止是赦免我們的罪
[00:11:14.140 --> 00:11:16.980]  免我們罪的刑責
[00:11:16.980 --> 00:11:18.180]  更加是什麼
[00:11:18.180 --> 00:11:22.580]  更加是讓我們可以從神那裏受到尊榮
[00:11:22.580 --> 00:11:25.900]  被愛和被接納
[00:11:25.900 --> 00:11:28.380]  這就是這裏冠冕的意思
[00:11:28.380 --> 00:11:30.300]  再看下去
[00:11:30.300 --> 00:11:30.860]  大衛說
[00:11:30.860 --> 00:11:34.380]  他用美物使你所願的得而知足
[00:11:34.380 --> 00:11:37.700]  以致你如應返老還童
[00:11:37.700 --> 00:11:38.900]  這裏的美物
[00:11:38.900 --> 00:11:44.100]  不是只有地上的美好的物質東西
[00:11:44.100 --> 00:11:45.900]  因為我們都知道
[00:11:45.900 --> 00:11:49.420]  地上的物質東西越給得多你的時候
[00:11:49.420 --> 00:11:52.380]  未必一定滿足到人的內心
[00:11:52.380 --> 00:11:55.540]  反而令那個人的胃口越大
[00:11:55.540 --> 00:11:57.980]  越想多一點
[00:11:57.980 --> 00:11:59.460]  所以我們很明白
[00:11:59.460 --> 00:12:01.420]  真正人生的滿足
[00:12:01.420 --> 00:12:03.140]  必定是來自神的
[00:12:03.140 --> 00:12:06.700]  所以這裏的美物
[00:12:06.700 --> 00:12:12.060]  是指到神捍衛美善的東西
[00:12:12.060 --> 00:12:16.060]  當我們在生命裏面得到滿足的時候
[00:12:16.060 --> 00:12:17.860]  大衛這裏說出他自己的經驗
[00:12:17.860 --> 00:12:18.580]  什麼經驗
[00:12:18.580 --> 00:12:23.140]  我就能夠如應返老還童
[00:12:23.140 --> 00:12:24.540]  什麼意思
[00:12:24.540 --> 00:12:28.740]  返老還童當然不是指到我們老人家變回小孩
[00:12:28.740 --> 00:12:31.580]  好像長生不老
[00:12:31.580 --> 00:12:33.420]  並不是指到這個意思
[00:12:33.420 --> 00:12:36.140]  而是指到我們在神面前會不斷領受
[00:12:36.140 --> 00:12:40.660]  從神而來給我們生命的力量
[00:12:40.660 --> 00:12:46.340]  其實這個意思很類似
[00:12:46.340 --> 00:12:51.140]  「使徒保羅」在哥倫多後書的教導
[00:12:51.140 --> 00:12:53.420]  哥倫多後書裏面保羅曾經這樣說
[00:12:53.420 --> 00:12:58.420]  當我們在神面前領受神的恩典、恩惠的時候
[00:12:58.420 --> 00:13:02.940]  雖然我們的外體、我們的身體
[00:13:02.940 --> 00:13:04.220]  一天一天的毀壞
[00:13:04.220 --> 00:13:08.740]  但是內心卻是一天生持一天
[00:13:08.740 --> 00:13:13.420]  這個就是神所應許我們跟隨祂的人
[00:13:13.420 --> 00:13:16.820]  必得著的滿足
[00:13:16.820 --> 00:13:20.460]  也許我們在神面前所領受的恩惠
[00:13:20.460 --> 00:13:25.380]  未必和大衛所領受的恩惠完全一樣
[00:13:25.380 --> 00:13:31.580]  因為也許神沒有醫治我們所有的疾病
[00:13:31.580 --> 00:13:35.140]  今天我們可能仍然有不同類型的疾病
[00:13:35.140 --> 00:13:39.060]  也許神沒有在最危難的關頭來拯救我們
[00:13:39.060 --> 00:13:45.500]  也有可能神沒有挽回我們所有破損的關係
[00:13:45.500 --> 00:13:46.740]  但是同一個道理
[00:13:46.740 --> 00:13:50.540]  神可能給了一些沒有給大衛的恩惠我們
[00:13:50.540 --> 00:13:56.460]  有些什麼恩惠大衛在神面前是沒有領受到的
[00:13:56.460 --> 00:13:58.460]  記不記得上次我們也提過
[00:13:58.460 --> 00:14:01.460]  大衛由於他的奸淫
[00:14:01.460 --> 00:14:08.180]  神通過先知拿丹說:你在我面前犯了這個罪的時候
[00:14:08.180 --> 00:14:10.740]  刀劍必不離開你的家
[00:14:10.740 --> 00:14:15.660]  所以大衛沒有擁有一個和諧與愛的家庭
[00:14:15.660 --> 00:14:21.620]  但是神可能給你和我有一個愛和和諧的家庭
[00:14:21.620 --> 00:14:23.020]  這告訴我們什麼?
[00:14:23.020 --> 00:14:28.860]  告訴我們我們也許跟其他人在神面前所領受的恩惠並不一樣
[00:14:28.860 --> 00:14:33.180]  但重要的不是領受同一的恩惠
[00:14:33.180 --> 00:14:37.340]  重要的是我們都必定在神面前領有恩惠
[00:14:37.340 --> 00:14:45.260]  重要的是我們必定不能夠忘記神給我們的恩惠
[00:14:45.260 --> 00:14:49.420]  以致我們能夠可以稱頌我們的天父上帝
[00:14:49.420 --> 00:14:53.740]  從心底裏面發出對祂的感恩
[00:14:53.740 --> 00:15:03.380]  在大衛和他自己確認了神在他生命裏面給過他留下五個恩惠之後
[00:15:03.380 --> 00:15:04.700]  在第六節開始
[00:15:04.700 --> 00:15:10.540]  大衛就開始和以色列人提醒他們
[00:15:10.540 --> 00:15:13.220]  神五個屬性
[00:15:13.220 --> 00:15:20.180]  這五個屬性完全都是基於在大衛和神的相交裏面的第一身經驗
[00:15:20.180 --> 00:15:23.100]  第一是公義
[00:15:23.100 --> 00:15:24.380]  大衛這樣說
[00:15:24.380 --> 00:15:29.460]  「耶和華施行公義,為一切受屈的人伸冤」
[00:15:29.460 --> 00:15:34.940]  當我們人受到不公平的對待的時候
[00:15:34.940 --> 00:15:37.340]  我相信無論信與不信的人
[00:15:37.340 --> 00:15:39.140]  最自然的反應是什麼?
[00:15:39.140 --> 00:15:40.980]  天母眼
[00:15:40.980 --> 00:15:43.860]  總是投訴天母眼
[00:15:43.860 --> 00:15:52.100]  彷彿這個世界好像有一個比人更高的力量來掌管著人世間的公義一樣
[00:15:52.100 --> 00:15:53.620]  當然對基督徒來說
[00:15:53.620 --> 00:15:59.580]  我們深信我們所信的神是一個賞善罰惡的神
[00:15:59.580 --> 00:16:03.620]  而這個賞善罰惡是基於祂絕對的標準
[00:16:03.620 --> 00:16:07.780]  而不是基於我們世界上的法律制度
[00:16:07.780 --> 00:16:09.020]  因為大家都知道
[00:16:09.020 --> 00:16:14.060]  我們地上的法律制度、司法制度是一個不完美的制度
[00:16:14.060 --> 00:16:20.300]  我們可以用錢、用關係來左右地上的司法制度
[00:16:20.300 --> 00:16:26.460]  而這個司法制度也會隨著我們的年代來改變
[00:16:26.460 --> 00:16:29.340]  不過神卻不一樣
[00:16:29.340 --> 00:16:32.540]  因為神告訴我們祂從不改變
[00:16:32.540 --> 00:16:34.900]  祂是絕對的
[00:16:34.900 --> 00:16:37.180]  史圖保羅也告訴我們
[00:16:37.180 --> 00:16:41.220]  我們每一個人將來去到神面前的時候
[00:16:41.220 --> 00:16:47.780]  我們都會為我們各自的行為得著報應
[00:16:47.780 --> 00:16:48.620]  什麼報應?
[00:16:48.620 --> 00:16:53.980]  凡行善的神就以永生報應他們
[00:16:53.980 --> 00:17:00.140]  行惡的神就以憤怒來報應他們
[00:17:00.140 --> 00:17:08.300]  而這個報應縱然不在我們今生出現
[00:17:08.300 --> 00:17:12.780]  也絕對不會不出現
[00:17:12.780 --> 00:17:19.260]  而我們也相信神給我們的行為的報應是絕對的公平
[00:17:19.260 --> 00:17:20.180]  為什麼?
[00:17:20.180 --> 00:17:22.660]  因為神就是一個公義的神
[00:17:22.660 --> 00:17:25.860]  我再看第二個屬性
[00:17:25.860 --> 00:17:30.740]  大衛說他是摩西知道他的法則
[00:17:30.740 --> 00:17:34.100]  叫以色列人曉得他的作為
[00:17:34.100 --> 00:17:37.700]  如果神不告訴我們他是誰的時候
[00:17:37.700 --> 00:17:40.500]  沒有一個人知道神是誰
[00:17:40.500 --> 00:17:44.500]  今天我們看回很多今天的宗教
[00:17:44.500 --> 00:17:46.460]  其實都是人去找神
[00:17:46.460 --> 00:17:49.500]  人通過外在對世界的觀察
[00:17:49.500 --> 00:17:52.260]  人通過對自己內心的反省
[00:17:52.260 --> 00:17:54.900]  默想或者甚至有些幻想
[00:17:54.900 --> 00:17:57.540]  去建立一些人找神的宗教
[00:17:57.540 --> 00:18:01.380]  甚至這些宗教我們現在世界各地都見到
[00:18:01.380 --> 00:18:04.700]  不過我們今天所相信的神
[00:18:04.700 --> 00:18:07.780]  其實從來都不隱藏
[00:18:07.780 --> 00:18:09.220]  也都不靜默
[00:18:09.220 --> 00:18:10.020]  為什麼?
[00:18:10.020 --> 00:18:12.860]  因為祂想我們知道祂是誰
[00:18:12.860 --> 00:18:13.540]  為什麼?
[00:18:13.540 --> 00:18:17.220]  因為祂想和我們建立一個愛的關係
[00:18:17.220 --> 00:18:29.420]  以致我們能夠從心底裡發出讚美
[00:18:29.420 --> 00:18:30.500]  傳恩
[00:18:30.500 --> 00:18:33.900]  這個神是一個向人啟示的神
[00:18:33.900 --> 00:18:35.620]  這是很重要的屬性
[00:18:35.620 --> 00:18:38.380]  第三,憐憫
[00:18:38.380 --> 00:18:40.540]  大衛說耶和華有憐憫
[00:18:40.540 --> 00:18:44.500]  有恩典,不輕易發露,且有豐盛的慈愛
[00:18:44.500 --> 00:18:46.980]  什麼叫憐憫?
[00:18:46.980 --> 00:18:53.740]  憐憫就是上帝不施行我們應該得到的審判
[00:18:53.740 --> 00:18:54.860]  這就是憐憫
[00:18:54.860 --> 00:18:56.220]  什麼叫恩典?
[00:18:56.220 --> 00:19:02.060]  恩典就是上帝給一個罪人不配的東西
[00:19:02.060 --> 00:19:04.300]  因為,這就是恩典
[00:19:04.300 --> 00:19:08.580]  如果神是一個賞善罰惡的神的時候
[00:19:08.580 --> 00:19:10.580]  所有的罪人
[00:19:10.580 --> 00:19:13.860]  其實今天都應該面對著神的憤怒
[00:19:13.860 --> 00:19:15.100]  不過聖經告訴我們
[00:19:15.100 --> 00:19:18.660]  神卻是忍耐我們的軟弱
[00:19:18.660 --> 00:19:20.580]  等待罪人的迴轉
[00:19:20.580 --> 00:19:24.740]  這就是神的憐憫和恩典
[00:19:24.740 --> 00:19:26.540]  第四個屬性
[00:19:26.540 --> 00:19:30.740]  祂說:他不長久責備也不永遠懷怒
[00:19:30.740 --> 00:19:34.380]  他沒有按照我們的罪來待我們
[00:19:34.380 --> 00:19:37.100]  也沒有按照我們的罪孽來報應我們
[00:19:37.100 --> 00:19:38.540]  在大衛的經驗裏面
[00:19:38.540 --> 00:19:44.740]  神必定管教犯罪的人
[00:19:44.740 --> 00:19:47.180]  在大衛的故事裏面
[00:19:47.180 --> 00:19:51.860]  我們知道這些管教通常都很嚴厲
[00:19:51.860 --> 00:19:56.420]  不過,神的憤怒
[00:19:56.420 --> 00:19:57.700]  祂是克制的
[00:19:57.700 --> 00:19:59.100]  不是爆發性的
[00:19:59.100 --> 00:20:00.700]  不是失控的
[00:20:00.700 --> 00:20:03.820]  神也不會記仇
[00:20:03.820 --> 00:20:05.460]  好像夫婦一樣
[00:20:05.460 --> 00:20:07.540]  明明說過了,處理了
[00:20:07.540 --> 00:20:09.660]  還說20年前,30年前的事
[00:20:09.660 --> 00:20:11.340]  神不會做這些事
[00:20:11.340 --> 00:20:13.260]  神絕對不會重提
[00:20:13.260 --> 00:20:17.060]  我們已經認罪悔過的罪過
[00:20:17.060 --> 00:20:18.260]  第五個屬性
[00:20:18.260 --> 00:20:19.300]  慈愛
[00:20:19.300 --> 00:20:20.820]  可以說神的慈愛
[00:20:20.820 --> 00:20:26.060]  其實是所有其他的屬性的一個基礎
[00:20:26.060 --> 00:20:26.660]  為什麼?
[00:20:26.660 --> 00:20:28.540]  因為神就是愛
[00:20:28.540 --> 00:20:32.180]  這裏經文所說,天離地有多高
[00:20:32.180 --> 00:20:34.060]  東離西有多遠
[00:20:34.060 --> 00:20:36.420]  我們和我們的罪就有這麼遠
[00:20:36.420 --> 00:20:37.500]  意思是什麼?
[00:20:37.500 --> 00:20:40.220]  意思就是說,當神赦免了我們的罪的時候
[00:20:40.220 --> 00:20:42.540]  我們的罪不復存在
[00:20:42.540 --> 00:20:45.140]  不能夠量度
[00:20:45.140 --> 00:20:51.140]  神的愛不能夠被量度
[00:20:51.140 --> 00:20:53.140]  被赦免了的罪
[00:20:53.140 --> 00:20:55.300]  神就是徹底的除去
[00:20:55.300 --> 00:20:56.620]  不再存在
