
[00:00:00.000 --> 00:00:02.000]  丁鴻澤美主日平安
[00:05:03.480 --> 00:05:06.560]  來重塑我們對國家
[00:05:06.560 --> 00:05:09.280]  我們對民族的情感
[00:05:09.280 --> 00:05:10.680]  我們要用福音
[00:05:10.680 --> 00:05:13.840]  要用十字架去重新塑造
[00:05:13.840 --> 00:05:16.960]  磨塑我們對國家的一種情感
[00:05:16.960 --> 00:05:17.680]  各位啊
[00:05:17.680 --> 00:05:19.520]  如果你信耶穌已經有一段時間
[00:05:19.520 --> 00:05:23.760]  如果你參加過我們教會歷史的課程
[00:05:23.760 --> 00:05:25.480]  你會發現一件事情
[00:05:25.480 --> 00:05:27.560]  很多宣教士
[00:05:27.560 --> 00:05:29.640]  很多西方的宣教士
[00:05:29.640 --> 00:05:30.320]  各位
[00:05:30.320 --> 00:05:34.480]  比我們中間絕大多數人更愛中國
[00:05:34.480 --> 00:05:36.840]  有沒有發現
[00:05:36.840 --> 00:05:38.600]  他們在那個時代
[00:05:38.600 --> 00:05:40.320]  披甲舍業的
[00:05:40.320 --> 00:05:41.000]  對不對
[00:05:41.000 --> 00:05:43.480]  萬里迢迢的來到中國
[00:05:43.480 --> 00:05:44.520]  來到鄉下
[00:05:44.520 --> 00:05:46.400]  來到農村
[00:05:46.400 --> 00:05:48.560]  他們坐着船
[00:05:48.560 --> 00:05:52.640]  超過兩三百天的時間
[00:05:52.640 --> 00:05:54.280]  然後到達城市
[00:05:54.280 --> 00:05:57.760]  然後坐到鄉村
[00:05:57.760 --> 00:06:00.760]  然後騎着驢進到一個村莊
[00:06:00.760 --> 00:06:02.240]  抓着一個老農民說
[00:06:02.240 --> 00:06:02.800]  你知道嗎
[00:06:02.800 --> 00:06:03.880]  我們有同一個信念
[00:06:03.880 --> 00:06:06.680]  我們有同一個天賦
[00:06:06.680 --> 00:06:09.720]  這是我們很難想象的
[00:06:09.720 --> 00:06:12.880]  最有名的一個宣教士
[00:06:12.880 --> 00:06:14.920]  對不起我們沒打上
[00:06:14.920 --> 00:06:16.400]  我們都知道
[00:06:16.400 --> 00:06:17.480]  對於我們中國人來說
[00:06:17.480 --> 00:06:19.880]  我們都很熟悉叫做戴德生
[00:06:19.880 --> 00:06:22.120]  他說過一句很有名的話
[00:06:22.120 --> 00:06:23.120]  我覺得這樣的愛
[00:06:23.120 --> 00:06:25.360]  已經超過我們中間所有
[00:06:25.360 --> 00:06:26.760]  我相信超過我們中間所有人
[00:06:26.760 --> 00:06:27.600]  他說
[00:06:27.600 --> 00:06:29.600]  若我有千磅陰金
[00:06:29.600 --> 00:06:30.200]  怎麼樣
[00:06:30.200 --> 00:06:32.960]  中國可以全數之去
[00:06:32.960 --> 00:06:34.800]  若我有千條性命
[00:06:34.800 --> 00:06:36.960]  絕不留一條
[00:06:36.960 --> 00:06:39.520]  絕不留下一條不給中國
[00:06:39.520 --> 00:06:40.960]  聽過吧
[00:06:40.960 --> 00:06:44.240]  然後他還有一句後綴
[00:06:44.240 --> 00:06:44.920]  不
[00:06:44.920 --> 00:06:45.440]  他想了一下
[00:06:45.440 --> 00:06:46.920]  不
[00:06:46.920 --> 00:06:49.040]  不是爲中國
[00:06:49.040 --> 00:06:53.040]  乃是爲基督
[00:06:53.040 --> 00:06:54.040]  這就是一個
[00:06:54.040 --> 00:06:57.240]  被基督的信仰所過濾過的
[00:06:57.240 --> 00:06:59.320]  做魔術過的
[00:06:59.320 --> 00:07:02.120]  一種對一個國家
[00:07:02.120 --> 00:07:06.160]  一個民族的一種情感
[00:07:06.160 --> 00:07:06.960]  雍子妹
[00:07:06.960 --> 00:07:09.080]  今天我們雖然是基督徒
[00:07:09.080 --> 00:07:10.720]  我們仍舊要愛國
[00:07:10.720 --> 00:07:11.520]  就
[00:07:11.520 --> 00:07:13.520]  因爲我們走到了海外
[00:07:13.520 --> 00:07:17.480]  我們仍然愛我們的國家民族
[00:07:17.480 --> 00:07:18.560]  就好像保羅
[00:07:18.560 --> 00:07:20.560]  保羅是一個外邦人的宣教士
[00:07:20.560 --> 00:07:22.400]  保羅有羅馬公民錢
[00:07:22.400 --> 00:07:23.880]  所以基本意義上
[00:07:23.880 --> 00:07:25.960]  他已經不是一個土生土長的猶太人
[00:07:25.960 --> 00:07:26.640]  以色列人
[00:07:26.640 --> 00:07:27.200]  對不對
[00:07:27.200 --> 00:07:28.560]  但是在羅馬書第九章
[00:07:28.560 --> 00:07:32.320]  保羅說我是大有憂愁心裏時常傷痛
[00:07:32.320 --> 00:07:34.040]  爲我弟兄我骨肉之親
[00:07:34.040 --> 00:07:36.040]  我就是被咒族以基督分離
[00:07:36.040 --> 00:07:36.800]  也是願意的
[00:07:36.800 --> 00:07:39.120]  十一章第一節那裏說
[00:07:39.120 --> 00:07:41.680]  我弟兄們我心裏所怨的是什麼呢
[00:07:41.680 --> 00:07:43.520]  就是以色列人得救
[00:07:43.520 --> 00:07:46.360]  他掛念他的骨肉之親
[00:07:46.360 --> 00:07:49.680]  這是一個被福音所打磨過的情感
[00:07:49.680 --> 00:07:50.440]  各位
[00:07:50.440 --> 00:07:51.640]  回到今天的經文
[00:07:51.640 --> 00:07:53.080]  我們要來藉着這段經文
[00:07:53.080 --> 00:07:55.360]  可以把這個問題放到我們的思想當中
[00:07:55.360 --> 00:07:57.760]  我們來看這段經文
[00:07:57.760 --> 00:08:01.120]  我們看基督徒要怎樣在一個
[00:08:01.120 --> 00:08:02.280]  在這個世界上
[00:08:02.280 --> 00:08:04.080]  在這個世俗的世界當中
[00:08:04.080 --> 00:08:08.320]  甚至是在一個充滿了異教文化的世界當中
[00:08:08.320 --> 00:08:12.080]  來仰望天國
[00:08:12.080 --> 00:08:14.040]  仰望那個遙遠的家鄉
[00:08:14.040 --> 00:08:16.280]  但是又能夠在這個地上
[00:08:16.280 --> 00:08:19.000]  盡我們基督徒公民的一個本分呢
[00:08:19.000 --> 00:08:23.080]  首先我們從第一個點我們看到
[00:08:23.080 --> 00:08:23.600]  軍王
[00:08:23.600 --> 00:08:26.720]  我們從福音來看軍王
[00:08:26.720 --> 00:08:27.920]  兄姊妹
[00:08:27.920 --> 00:08:30.080]  正本清源回到今天讀的經文
[00:08:30.080 --> 00:08:31.960]  你知道這段經文是保羅
[00:08:31.960 --> 00:08:34.600]  使徒保羅寫給他屬靈的兒子提摩泰
[00:08:34.600 --> 00:08:35.320]  對不對
[00:08:35.320 --> 00:08:37.240]  在什麼時候寫的呢
[00:08:37.240 --> 00:08:41.240]  大約這本書是在主後的62年到65年
[00:08:41.240 --> 00:08:44.400]  公元62到65年之間完成的
[00:08:44.400 --> 00:08:47.200]  那個時候有一個王啊
[00:08:47.200 --> 00:08:49.360]  我想基督徒應該知道這個王的名字
[00:08:49.360 --> 00:08:49.920]  對不對
[00:08:49.920 --> 00:08:51.000]  尼祿皇帝
[00:08:51.000 --> 00:08:53.480]  羅馬的尼祿皇帝
[00:08:53.480 --> 00:08:55.560]  臭名昭著
[00:08:55.560 --> 00:08:57.680]  在逼迫基督教的歷史上
[00:08:57.680 --> 00:09:00.560]  這是一個臭名昭著的一個王
[00:09:00.560 --> 00:09:01.880]  他無所不用其極
[00:09:01.880 --> 00:09:04.920]  瘋狂地殘害着基督的教會
[00:09:04.920 --> 00:09:06.360]  迫害基督徒
[00:09:06.360 --> 00:09:08.040]  很多的刑法我告訴你
[00:09:08.040 --> 00:09:09.600]  很多的殘忍的招數
[00:09:09.600 --> 00:09:11.680]  就是這個王發明的
[00:09:11.680 --> 00:09:14.240]  在那樣的一個環境當中
[00:09:14.240 --> 00:09:16.160]  保羅說
[00:09:16.160 --> 00:09:17.320]  我們來吧
[00:09:17.320 --> 00:09:22.040]  我們一起來爲這位軍王來禱告
[00:09:22.040 --> 00:09:23.200]  來懇求
[00:09:23.200 --> 00:09:24.360]  來代禱
[00:09:24.360 --> 00:09:25.840]  還有來什麼
[00:09:25.840 --> 00:09:26.960]  來祝謝
[00:09:26.960 --> 00:09:28.960]  就是來感恩
[00:09:28.960 --> 00:09:30.320]  哇
[00:09:30.320 --> 00:09:31.600]  怎麼祝謝
[00:09:31.600 --> 00:09:32.760]  怎麼感恩
[00:09:32.760 --> 00:09:34.480]  怎麼才能禱告呢
[00:09:34.480 --> 00:09:36.240]  你知道在中國的文化當中
[00:09:36.240 --> 00:09:37.960]  在儒家的思想當中
[00:09:37.960 --> 00:09:40.160]  有一個不常有
[00:09:40.160 --> 00:09:41.320]  但是有
[00:09:41.320 --> 00:09:42.680]  一種革命的觀念
[00:09:42.680 --> 00:09:43.840]  革命的理論
[00:09:43.840 --> 00:09:44.560]  叫做
[00:09:44.560 --> 00:09:47.520]  聞諸義乎
[00:09:47.520 --> 00:09:50.520]  咒義未聞是君也
[00:09:50.520 --> 00:09:51.320]  什麼意思啊
[00:09:51.320 --> 00:09:55.520]  就是齊宣王和孟子之間的一個對話
[00:09:55.520 --> 00:09:58.760]  你知道中國的倫理是君君純誠的
[00:09:58.760 --> 00:09:59.520]  對不對
[00:09:59.520 --> 00:10:02.000]  是君臣之間那個次序是很重要的
[00:10:02.000 --> 00:10:03.080]  所以是君
[00:10:03.080 --> 00:10:04.920]  是君就是大罪
[00:10:04.920 --> 00:10:05.680]  但是呢
[00:10:05.680 --> 00:10:06.840]  齊宣王就說
[00:10:06.840 --> 00:10:08.200]  你看
[00:10:08.200 --> 00:10:11.240]  這個咒王也滅了傷咒王啊
[00:10:11.240 --> 00:10:12.440]  殺了傷咒王
[00:10:12.440 --> 00:10:14.360]  你知道傷咒王是一個暴君
[00:10:14.360 --> 00:10:15.600]  是一個昏君
[00:10:15.600 --> 00:10:17.160]  是一個庸君
[00:10:17.160 --> 00:10:19.080]  那這個孟子就說了
[00:10:19.080 --> 00:10:20.280]  孟子就這麼說了
[00:10:20.280 --> 00:10:21.960]  孟子說
[00:10:21.960 --> 00:10:23.080]  當一個
[00:10:23.080 --> 00:10:25.360]  我沒有聽到是弒君
[00:10:25.360 --> 00:10:26.760]  我聽到的是
[00:10:26.760 --> 00:10:29.120]  我聽到的是
[00:10:29.120 --> 00:10:33.160]  殺了一個暴虐的一個人而已
[00:10:33.160 --> 00:10:33.840]  爲什麼
[00:10:33.840 --> 00:10:36.200]  當這個王
[00:10:36.200 --> 00:10:37.360]  是一個惡王
[00:10:37.360 --> 00:10:40.200]  當這個王是一個暴君的時候
[00:10:40.200 --> 00:10:44.120]  他就失去了王的地位合法性
[00:10:44.120 --> 00:10:45.240]  所以
[00:10:45.240 --> 00:10:46.800]  殺之
[00:10:46.800 --> 00:10:49.280]  所以可以革命之
[00:10:49.280 --> 00:10:50.000]  你知道嗎
[00:10:50.000 --> 00:10:51.440]  革他的命了
[00:10:51.440 --> 00:10:52.560]  但是利用此美
[00:10:52.560 --> 00:10:55.080]  這是基督徒的思想嗎
[00:10:55.080 --> 00:10:56.120]  不是嘛
[00:10:56.120 --> 00:10:57.800]  保羅沒有說來吧
[00:10:57.800 --> 00:11:00.760]  我們革這個尼祿皇帝的命
[00:11:00.760 --> 00:11:02.400]  對吧
[00:11:02.400 --> 00:11:05.360]  在聖經當中有一節很有名的經文
[00:11:05.360 --> 00:11:05.960]  看得到嗎
[00:11:05.960 --> 00:11:09.040]  看得到我們一起來唸一下好不好
[00:11:09.040 --> 00:11:12.400]  在上有權柄的
[00:11:12.400 --> 00:11:13.960]  都要順服他
[00:11:13.960 --> 00:11:16.040]  因爲沒有權柄
[00:11:16.040 --> 00:11:22.600]  不是出自神的
[00:11:22.600 --> 00:11:24.160]  好 這裏說
[00:11:24.160 --> 00:11:25.440]  這裏非常重要的一些經文
[00:11:25.440 --> 00:11:28.840]  他說在上有權柄的
[00:11:28.840 --> 00:11:30.280]  都是神
[00:11:30.280 --> 00:11:32.880]  從神 這個權柄都是從上帝
[00:11:32.880 --> 00:11:34.440]  從神那裏來的
[00:11:34.440 --> 00:11:35.480]  你知道在新一本
[00:11:35.480 --> 00:11:39.200]  就直接把這個在上翻譯成政府
[00:11:39.200 --> 00:11:40.800]  政府的權柄
[00:11:40.800 --> 00:11:42.960]  政府當局的權柄
[00:11:42.960 --> 00:11:45.280]  都是從上帝那裏來的
[00:11:45.280 --> 00:11:49.480]  所以你要順服
[00:11:49.480 --> 00:11:52.320]  這句話如果應用在尼祿
[00:11:52.320 --> 00:11:54.720]  我們就把這個尼祿的權柄
[00:11:54.720 --> 00:11:55.360]  你說尼祿
[00:11:55.360 --> 00:11:56.280]  尼祿我不熟
[00:11:56.280 --> 00:11:58.480]  希特勒你熟吧
[00:11:58.480 --> 00:12:00.760]  希特勒呢
[00:12:00.760 --> 00:12:02.280]  爲他感恩
[00:12:02.280 --> 00:12:05.760]  Come on
[00:12:05.760 --> 00:12:06.720]  各位
[00:12:06.720 --> 00:12:08.800]  我們怎麼去理解這些經文
[00:12:08.800 --> 00:12:10.880]  我們怎麼去
[00:12:10.880 --> 00:12:13.200]  在基督徒信仰的原則當中
[00:12:13.200 --> 00:12:15.680]  去面對這個世界的政治
[00:12:15.680 --> 00:12:17.200]  這個世界的王
[00:12:17.200 --> 00:12:19.840]  這個世界的政府呢
[00:12:19.840 --> 00:12:21.880]  其實在加爾文的
[00:12:21.880 --> 00:12:23.480]  《基督教要義》的第四卷
[00:12:23.480 --> 00:12:24.600]  第二十章的時候
[00:12:24.600 --> 00:12:26.560]  他特別講到這件事情
[00:12:26.560 --> 00:12:28.200]  他用一種非常尖銳
[00:12:28.200 --> 00:12:30.040]  甚至有一點矛盾的態度
[00:12:30.040 --> 00:12:32.800]  在這裏指出基督徒的一個方向
[00:12:32.800 --> 00:12:33.560]  第一
[00:12:33.560 --> 00:12:36.320]  他說了一句很讓我們
[00:12:36.320 --> 00:12:37.720]  很讓我們難以接受的話
[00:12:37.720 --> 00:12:38.600]  他說什麼呢
[00:12:38.600 --> 00:12:41.760]  他說邪惡的君王是
[00:12:41.760 --> 00:12:46.640]  上主向世人所發的怒氣
[00:12:46.640 --> 00:12:47.880]  邪惡的君王是
[00:12:47.880 --> 00:12:50.920]  上主向你我所發的怒氣
[00:12:50.920 --> 00:12:51.920]  什麼意思啊
[00:12:51.920 --> 00:12:53.800]  你如果覺得某個總統
[00:12:53.800 --> 00:12:54.320]  哎呀
[00:12:54.320 --> 00:12:56.880]  某個州長好爛啊
[00:12:56.880 --> 00:12:58.400]  哎呀 我在他的治理下
[00:12:58.400 --> 00:12:59.840]  喫了好大的虧
[00:12:59.840 --> 00:13:00.800]  各位
[00:13:00.800 --> 00:13:02.160]  加爾文的意思是說
[00:13:02.160 --> 00:13:04.640]  不要覺得是上帝對不起你
[00:13:04.640 --> 00:13:05.480]  不是的
[00:13:05.480 --> 00:13:08.560]  你配得秦皇漢武的統治
[00:13:08.560 --> 00:13:11.920]  這是上帝向世人的一種
[00:13:11.920 --> 00:13:15.080]  管教 審判和懲罰
[00:13:15.080 --> 00:13:16.200]  第五姊妹她是說
[00:13:16.200 --> 00:13:19.520]  我們要帶着敬畏上帝的心
[00:13:19.520 --> 00:13:20.520]  我們相信
[00:13:20.520 --> 00:13:23.000]  這位上帝是那位廢王
[00:13:23.000 --> 00:13:24.400]  利王的上帝
[00:13:24.400 --> 00:13:25.480]  敬畏耶尤華
[00:13:25.480 --> 00:13:27.880]  確信他是至高者
[00:13:27.880 --> 00:13:30.840]  至高者在人的國中掌權
[00:13:30.840 --> 00:13:32.520]  所以我們可以去面對
[00:13:32.520 --> 00:13:33.640]  這樣的一些的
[00:13:33.640 --> 00:13:35.920]  不好的君王
[00:13:35.920 --> 00:13:37.600]  然後呢
[00:13:37.600 --> 00:13:39.480]  加爾文又說
[00:13:39.480 --> 00:13:41.240]  雖然哦
[00:13:41.240 --> 00:13:42.520]  我們知道他們的權柄
[00:13:42.520 --> 00:13:44.200]  也是上帝所命定的
[00:13:44.200 --> 00:13:45.880]  我們也要順服君王
[00:13:45.880 --> 00:13:47.440]  就好像彈衣裏
[00:13:47.440 --> 00:13:49.800]  順服尼布甲尼薩一樣
[00:13:49.800 --> 00:13:51.120]  但是
[00:13:51.120 --> 00:13:54.600]  聖經也要求我們去反抗
[00:13:54.600 --> 00:13:58.280]  對抗那邪惡的命令
[00:13:58.280 --> 00:14:00.360]  就好像彈衣裏
[00:14:00.360 --> 00:14:03.840]  雖然在尼布甲尼薩的
[00:14:03.840 --> 00:14:04.840]  王的治理下
[00:14:04.840 --> 00:14:06.200]  順服尼布甲尼薩
[00:14:06.200 --> 00:14:07.960]  但是他仍舊
[00:14:07.960 --> 00:14:09.040]  爲着他的信仰
[00:14:09.040 --> 00:14:13.600]  可以勇敢地跳進十字坑
[00:14:13.600 --> 00:14:15.120]  這是一個矛盾的
[00:14:15.120 --> 00:14:17.440]  這是一個我們很難理解的
[00:14:17.440 --> 00:14:18.680]  你知道嗎
[00:14:18.680 --> 00:14:20.080]  在這個世界上
[00:14:20.080 --> 00:14:21.320]  基本上有兩種
[00:14:21.320 --> 00:14:22.520]  比較極端的態度
[00:14:22.520 --> 00:14:25.040]  一種呢 叫做明哲保身
[00:14:25.040 --> 00:14:27.960]  人在屋檐下不得不低頭
[00:14:27.960 --> 00:14:30.960]  投降 繳械
[00:14:30.960 --> 00:14:32.000]  挨着了 沒辦法
[00:14:32.000 --> 00:14:33.440]  無可奈何
[00:14:33.440 --> 00:14:35.160]  那另外一種呢
[00:14:35.160 --> 00:14:36.160]  既然他不好
[00:14:36.160 --> 00:14:38.080]  那我就絕不投降
[00:14:38.080 --> 00:14:39.680]  大光最後一顆子彈
[00:14:39.680 --> 00:14:41.040]  寧可
[00:14:41.040 --> 00:14:42.080]  什麼 玉碎
[00:14:42.080 --> 00:14:44.000]  不可瓦全
[00:14:44.000 --> 00:14:44.840]  丁子妹
[00:14:44.840 --> 00:14:45.840]  但是聖經
[00:14:45.840 --> 00:14:47.960]  又不是讓我們去革命
[00:14:47.960 --> 00:14:50.080]  又不是讓我們完全地
[00:14:50.080 --> 00:14:53.320]  服在一個不好的邪惡的政策下
[00:14:53.320 --> 00:14:55.640]  而是讓我們基於一種信仰
[00:14:55.640 --> 00:14:56.720]  這種信仰就是
[00:14:56.720 --> 00:14:59.000]  你相不相信
[00:14:59.000 --> 00:15:01.120]  在一個好的國家
[00:15:01.120 --> 00:15:02.200]  在一個壞的國家
[00:15:02.200 --> 00:15:04.200]  在一個民主的或者是專制的
[00:15:04.200 --> 00:15:05.280]  在一個法治的
[00:15:05.280 --> 00:15:08.000]  還是一個人治的政權底下
[00:15:08.000 --> 00:15:10.200]  上帝在這一切背後
[00:15:10.200 --> 00:15:12.520]  甚至 讓我換一個副詞
[00:15:12.520 --> 00:15:13.880]  不是在這一切的背後
[00:15:13.880 --> 00:15:16.960]  上帝在這一切的上頭
[00:15:16.960 --> 00:15:18.520]  仍舊掌權
[00:15:20.760 --> 00:15:21.880]  你記不記得
[00:15:21.880 --> 00:15:24.920]  當耶穌被抓捕的時候
[00:15:24.920 --> 00:15:27.160]  他和彼拉多之間有一個對話
[00:15:27.160 --> 00:15:28.480]  很有意思
[00:15:28.480 --> 00:15:30.520]  我們的耶穌好像沉默的羔羊
[00:15:30.520 --> 00:15:31.040]  對不對
[00:15:31.040 --> 00:15:32.120]  被遷到宰殺之地
[00:15:32.120 --> 00:15:33.320]  沒有任何的回覆
[00:15:33.320 --> 00:15:34.840]  不太說話的
[00:15:34.840 --> 00:15:36.360]  默然 默默無聲的
[00:15:36.360 --> 00:15:38.160]  彼拉多就對耶穌說什麼呢
[00:15:38.160 --> 00:15:38.600]  他說
[00:15:38.600 --> 00:15:39.840]  你不對我說話嗎
[00:15:39.840 --> 00:15:42.280]  你豈不知道我有權釋放你
[00:15:42.280 --> 00:15:45.880]  也有權把你釘十字架嗎
[00:15:45.880 --> 00:15:47.200]  記得耶穌怎麼說的
[00:15:47.200 --> 00:15:48.200]  耶穌回應說
