
[00:00:00.000 --> 00:00:04.000]  在剛過去星期在電視裏面
[00:04:21.500 --> 00:04:22.500]  多少錢
[00:04:22.500 --> 00:04:23.500]  對不對
[00:04:23.500 --> 00:04:27.500]  如果它貴的
[00:04:27.500 --> 00:04:29.500]  你覺得它是甚麼
[00:04:29.500 --> 00:04:30.500]  好喝一點
[00:04:30.500 --> 00:04:31.500]  是不是這樣
[00:04:31.500 --> 00:04:33.500]  是呀
[00:04:33.500 --> 00:04:39.500]  所以究竟快樂是真實在客觀的事裏
[00:04:39.500 --> 00:04:44.500]  還是你的心去決定它
[00:04:44.500 --> 00:04:47.500]  你的心去決定它
[00:04:47.500 --> 00:04:49.500]  耶穌基督的福音
[00:04:49.500 --> 00:04:51.500]  究竟帶給我們
[00:04:51.500 --> 00:04:55.500]  其實不單止永恆的生命
[00:04:55.500 --> 00:04:59.500]  耶穌的福音同時是改變你的心靈
[00:04:59.500 --> 00:05:01.500]  你的價值觀
[00:05:01.500 --> 00:05:03.500]  你的人生觀
[00:05:03.500 --> 00:05:06.500]  有很多時候我們開心不開心
[00:05:06.500 --> 00:05:08.500]  有很多時候我們的執著
[00:05:08.500 --> 00:05:11.500]  是在於我們的心怎樣看
[00:05:11.500 --> 00:05:17.500]  你的開心不是完全決定在客觀外在的環境
[00:05:17.500 --> 00:05:22.500]  很多時候是我們怎樣看那件事而影響我們
[00:05:22.500 --> 00:05:25.500]  福音有沒有改變你的價值觀
[00:05:25.500 --> 00:05:32.500]  心有沒有改變你的心呢
[00:05:32.500 --> 00:05:41.500]  最近奧巴馬來到非洲訪問肯尼亞
[00:05:41.500 --> 00:05:43.500]  在肯尼亞的訪問裏
[00:05:43.500 --> 00:05:52.500]  他呼籲肯尼亞總統給同性戀者一個平等的權利
[00:05:52.500 --> 00:05:57.500]  他就用了自己個人黑人的身份
[00:05:57.500 --> 00:05:59.500]  受盡歧視
[00:05:59.500 --> 00:06:02.500]  他同樣生同感受那些同性戀者
[00:06:02.500 --> 00:06:06.500]  都是受盡歧視的心情
[00:06:06.500 --> 00:06:10.500]  奧巴馬可以說是一個基督徒
[00:06:10.500 --> 00:06:13.500]  他的看法舉足輕重
[00:06:13.500 --> 00:06:15.500]  究竟他的看法
[00:06:15.500 --> 00:06:22.500]  是不是反映福音反映聖經的價值呢
[00:06:22.500 --> 00:06:24.500]  無獨有偶
[00:06:24.500 --> 00:06:27.500]  這個肯尼亞總統我相信他也是一位基督徒
[00:06:27.500 --> 00:06:33.500]  因為肯尼亞有80%以上的人都是基督徒
[00:06:33.500 --> 00:06:43.500]  他就堅決否定給同性戀者平等的權利
[00:06:43.500 --> 00:06:50.500]  究竟哪一個正是代表著福音的價值呢
[00:06:50.500 --> 00:06:53.500]  聖經的看法呢
[00:06:53.500 --> 00:06:59.500]  有時候我們會因為一些基督徒的言行
[00:06:59.500 --> 00:07:03.500]  甚至教會處理問題的做法
[00:07:03.500 --> 00:07:05.500]  因而感到失望
[00:07:05.500 --> 00:07:10.500]  但是我們不要因為這樣而對福音失望
[00:07:10.500 --> 00:07:13.500]  因為福音正是上帝的大能
[00:07:13.500 --> 00:07:19.500]  要救人脫離黑暗進入光明
[00:07:19.500 --> 00:07:22.500]  保羅和他的團隊
[00:07:22.500 --> 00:07:27.500]  來到我們剛才所讀的聖經裏面
[00:07:27.500 --> 00:07:36.500]  來告訴我們福音如何改變行事為人的價值觀
[00:07:36.500 --> 00:07:41.500]  那些做法在工作上如何表達
[00:07:41.500 --> 00:07:44.500]  他是來到神的僕人
[00:07:44.500 --> 00:07:47.500]  在生命當中在生活裏面
[00:07:47.500 --> 00:07:50.500]  如何表明他是一位神的僕人
[00:07:50.500 --> 00:07:52.500]  他是一位基督徒
[00:07:52.500 --> 00:07:54.500]  弟兄姊妹
[00:07:54.500 --> 00:07:57.500]  你有沒有想過在你的工作
[00:07:57.500 --> 00:08:00.500]  在你的行事為人
[00:08:00.500 --> 00:08:07.500]  你是有沒有反映耶穌基督這個福音的本質
[00:08:07.500 --> 00:08:10.500]  耶穌福音的本質是甚麼呢
[00:08:10.500 --> 00:08:13.500]  我們一會兒來到他的思想
[00:08:13.500 --> 00:08:17.500]  保羅和他的團隊
[00:08:17.500 --> 00:08:20.500]  透過我們剛才所讀的聖經
[00:08:20.500 --> 00:08:26.500]  正是讓我們看到一個真實可靠的福事是怎樣呢
[00:08:26.500 --> 00:08:31.500]  一個來到被福音大能改變的生命
[00:08:31.500 --> 00:08:33.500]  是一個怎樣的生命呢
[00:08:33.500 --> 00:08:35.500]  在這一段聖經裏面
[00:08:35.500 --> 00:08:38.500]  我們可以分開兩個大段
[00:08:38.500 --> 00:08:40.500]  第一個大段一至六節
[00:08:40.500 --> 00:08:43.500]  告訴我們表裡如一
[00:08:43.500 --> 00:08:46.500]  誠實可靠的福事
[00:08:46.500 --> 00:08:49.500]  是一個怎樣的福事呢
[00:08:49.500 --> 00:08:52.500]  第七至第十五節
[00:08:52.500 --> 00:08:55.500]  告訴我們一個被福音大能改變的生命
[00:08:55.500 --> 00:08:59.500]  是一種怎樣的生命呢
[00:08:59.500 --> 00:09:02.500]  所以我們藉著這一段聖經
[00:09:02.500 --> 00:09:05.500]  去想一想我們作為基督徒
[00:09:05.500 --> 00:09:09.500]  你的生活你的工作又是怎樣呢
[00:09:09.500 --> 00:09:13.500]  是不是好像保羅所
[00:09:13.500 --> 00:09:18.500]  來給我們表達這樣的特徵呢
[00:09:18.500 --> 00:09:20.500]  在這段聖經裏面
[00:09:20.500 --> 00:09:22.500]  和前面的聖經
[00:09:22.500 --> 00:09:25.500]  是一個很直接的關聯
[00:09:25.500 --> 00:09:29.500]  如果你看這段聖經一至六節
[00:09:29.500 --> 00:09:31.500]  你會發現用的字眼
[00:09:31.500 --> 00:09:35.500]  和前面第二章第三章所用的字眼
[00:09:35.500 --> 00:09:40.500]  很多都是有相關的關係
[00:09:40.500 --> 00:09:41.500]  第四章第一節
[00:09:41.500 --> 00:09:43.500]  我受了這個積分
[00:09:43.500 --> 00:09:44.500]  在第三章第六節
[00:09:44.500 --> 00:09:47.500]  講到我身若執事
[00:09:47.500 --> 00:09:48.500]  第四章第二節
[00:09:48.500 --> 00:09:50.500]  講到我們不謀港神的道
[00:09:50.500 --> 00:09:53.500]  也在第二章第十七節
[00:09:53.500 --> 00:09:55.500]  我們不像很多人
[00:09:55.500 --> 00:10:00.500]  用利來混亂神的道等等
[00:10:00.500 --> 00:10:03.500]  所以保羅在第一章第六
[00:10:03.500 --> 00:10:04.500]  第四章第六
[00:10:04.500 --> 00:10:05.500]  一至六節
[00:10:05.500 --> 00:10:12.500]  來表明他所領受的積分
[00:10:12.500 --> 00:10:15.500]  他真實的侍奉有什麼特性呢
[00:10:15.500 --> 00:10:17.500]  有幾方面的特性
[00:10:17.500 --> 00:10:22.500]  在這一段短短六節的聖經
[00:10:22.500 --> 00:10:25.500]  你可以分開三個小段
[00:10:25.500 --> 00:10:28.500]  第一個段落來告訴我們
[00:10:28.500 --> 00:10:30.500]  真實侍奉的特徵
[00:10:30.500 --> 00:10:31.500]  有什麼特徵可以看到
[00:10:31.500 --> 00:10:33.500]  這是真正的侍奉
[00:10:33.500 --> 00:10:36.500]  誠實可靠的侍奉
[00:10:36.500 --> 00:10:38.500]  表裡一致的侍奉
[00:10:38.500 --> 00:10:42.500]  為什麼有些人會有表裡一致的侍奉
[00:10:42.500 --> 00:10:44.500]  為什麼有些人沒有呢
[00:10:44.500 --> 00:10:47.500]  這個秘訣在哪裡呢
[00:10:47.500 --> 00:10:51.500]  所以保羅藉著兩節兩節的聖經
[00:10:51.500 --> 00:10:55.500]  來表達這個信息
[00:10:55.500 --> 00:10:57.500]  讓我們了解
[00:10:57.500 --> 00:11:01.500]  一個什麼是真實的侍奉
[00:11:01.500 --> 00:11:04.500]  保羅說真實的侍奉
[00:11:04.500 --> 00:11:06.500]  是神呼召他
[00:11:06.500 --> 00:11:08.500]  他蒙了神的憐憫
[00:11:08.500 --> 00:11:10.500]  以至他在大馬色路上
[00:11:10.500 --> 00:11:12.500]  經歷神的呼召
[00:11:12.500 --> 00:11:15.500]  以至他沒有喪膽
[00:11:15.500 --> 00:11:16.500]  他不屈不撓
[00:11:16.500 --> 00:11:20.500]  繼續的來堅持這個呼召
[00:11:20.500 --> 00:11:22.500]  第二方面
[00:11:22.500 --> 00:11:24.500]  究竟這個服侍
[00:11:24.500 --> 00:11:28.500]  有什麼特徵呢
[00:11:28.500 --> 00:11:32.500]  表裡一致誠實可靠的侍奉
[00:11:32.500 --> 00:11:35.500]  是有什麼特徵呢
[00:11:35.500 --> 00:11:38.500]  保羅在這段聖經的第二節這樣說
[00:11:38.500 --> 00:11:43.500]  他說乃將那些暗會可恥的事棄絕了
[00:11:43.500 --> 00:11:45.500]  換句話來說
[00:11:45.500 --> 00:11:48.500]  保羅來讓我們知道
[00:11:48.500 --> 00:11:51.500]  一個真實的侍奉
[00:11:51.500 --> 00:11:54.500]  他有一個很重要的特點
[00:11:54.500 --> 00:11:58.500]  不會有不見得光的東西
[00:11:58.500 --> 00:12:01.500]  用現在的說話來說
[00:12:01.500 --> 00:12:03.500]  就是他不會玩手段
[00:12:03.500 --> 00:12:05.500]  他不會玩政治
[00:12:05.500 --> 00:12:08.500]  他不會有什麼陰謀陽謀
[00:12:08.500 --> 00:12:12.500]  又要等那一個
[00:12:12.500 --> 00:12:17.500]  因為他告訴我們
[00:12:17.500 --> 00:12:23.500]  他的動機是純正的
[00:12:23.500 --> 00:12:25.500]  他的動機是很純正的
[00:12:25.500 --> 00:12:28.500]  所以他不會製造一個局
[00:12:28.500 --> 00:12:31.500]  讓人踩進去
[00:12:31.500 --> 00:12:36.500]  裡面有一些看不到的陰謀
[00:12:36.500 --> 00:12:41.500]  保羅說我將那些暗會可恥的事
[00:12:41.500 --> 00:12:42.500]  丟棄了
[00:12:42.500 --> 00:12:45.500]  有什麼特徵這個暗會可恥的事
[00:12:45.500 --> 00:12:47.500]  有幾樣東西
[00:12:47.500 --> 00:12:50.500]  第一樣東西是不幸鬼詐
[00:12:50.500 --> 00:12:52.500]  什麼叫不幸鬼詐呢
[00:12:52.500 --> 00:12:57.500]  他不會用言語的那些藝術
[00:12:57.500 --> 00:12:58.500]  什麼語言藝術
[00:12:58.500 --> 00:13:02.500]  你就會想起這句說話
[00:13:02.500 --> 00:13:05.500]  當特首被人質疑
[00:13:05.500 --> 00:13:07.500]  為什麼他僭建的時候
[00:13:07.500 --> 00:13:10.500]  他就說了這樣解釋
[00:13:10.500 --> 00:13:13.500]  他只不過是一個產業測量師
[00:13:13.500 --> 00:13:14.500]  產業測量師
[00:13:14.500 --> 00:13:16.500]  知不知道僭建的呢
[00:13:16.500 --> 00:13:19.500]  他就說我不是建築測量師
[00:13:19.500 --> 00:13:21.500]  我是產業測量師
[00:13:21.500 --> 00:13:23.500]  所以真的如果是那個產業測量師
[00:13:23.500 --> 00:13:25.500]  我什麼都不知道
[00:13:25.500 --> 00:13:28.500]  這是對的,這個產業就是不知道
[00:13:28.500 --> 00:13:32.500]  但是如果那個真的是產業就會知道
[00:13:32.500 --> 00:13:35.500]  這個言語的藝術
[00:13:35.500 --> 00:13:40.500]  只是來表達這個狡辯
[00:13:40.500 --> 00:13:42.500]  言語的藝術
[00:13:42.500 --> 00:13:44.500]  還有他不會行鬼詐的
[00:13:44.500 --> 00:13:46.500]  就好像很多商人一樣
[00:13:46.500 --> 00:13:47.500]  有些商人就很多
[00:13:47.500 --> 00:13:48.500]  有些商人這樣
[00:13:48.500 --> 00:13:51.500]  大家最近聽到有遊客
[00:13:51.500 --> 00:13:54.500]  買了千價的藥油
[00:13:54.500 --> 00:13:57.500]  如果百花油二萬一支
[00:13:57.500 --> 00:13:58.500]  嚇不嚇到你
[00:13:58.500 --> 00:14:00.500]  買了一盒鬼油
[00:14:00.500 --> 00:14:03.500]  店鋪就不知道是不是
[00:14:03.500 --> 00:14:09.500]  我都是在網上找出來的
[00:14:09.500 --> 00:14:12.500]  那個招牌不知道是不是真的這樣寫
[00:14:12.500 --> 00:14:14.500]  如果是這樣
[00:14:14.500 --> 00:14:18.500]  一萬九千八這支油
[00:14:18.500 --> 00:14:20.500]  那你如果給現金
[00:14:20.500 --> 00:14:23.500]  你說是不是寫錯
[00:14:23.500 --> 00:14:25.500]  他會怎麼說
[00:14:25.500 --> 00:14:27.500]  是啊,寫錯了
[00:14:27.500 --> 00:14:29.500]  欠了什麼
[00:14:29.500 --> 00:14:31.500]  欠了一點
[00:14:31.500 --> 00:14:34.500]  但是如果給信用卡又怎樣
[00:14:34.500 --> 00:14:36.500]  特別你不問價
[00:14:36.500 --> 00:14:37.500]  買一支油
[00:14:37.500 --> 00:14:39.500]  我給得起
[00:14:39.500 --> 00:14:42.500]  不知道原來這支油一萬九千八
[00:14:42.500 --> 00:14:44.500]  這支什麼油
[00:14:44.500 --> 00:14:48.500]  普通油而已,百花油而已
[00:14:48.500 --> 00:14:50.500]  鬼詐
[00:14:50.500 --> 00:14:53.500]  就好像你來到
[00:14:53.500 --> 00:14:56.500]  很多隱藏的條款
[00:14:56.500 --> 00:14:57.500]  很多時候
[00:14:57.500 --> 00:15:00.500]  電信公司或者什麼
[00:15:00.500 --> 00:15:02.500]  字細到你看不到那些
[00:15:02.500 --> 00:15:04.500]  你要看清楚
[00:15:04.500 --> 00:15:07.500]  普羅話我不行鬼詐
[00:15:07.500 --> 00:15:10.500]  我沒有用言語的藝術
[00:15:10.500 --> 00:15:13.500]  我也不會欺騙人
[00:15:13.500 --> 00:15:14.500]  普羅話
[00:15:14.500 --> 00:15:17.500]  這個是真實的侍奉一個特徵
[00:15:17.500 --> 00:15:20.500]  我也不曲解神的道
[00:15:20.500 --> 00:15:23.500]  有時候你看到街頭很多人派
[00:15:23.500 --> 00:15:25.500]  同樣畫基督教的
[00:15:25.500 --> 00:15:27.500]  一些宣傳的刊物
[00:15:27.500 --> 00:15:29.500]  你小心
[00:15:29.500 --> 00:15:31.500]  在很多的內容裏面
[00:15:31.500 --> 00:15:34.500]  曲解了神的話語
[00:15:34.500 --> 00:15:37.500]  以致成為異端
[00:15:37.500 --> 00:15:39.500]  成為邪教
[00:15:39.500 --> 00:15:40.500]  頂姐妹
[00:15:40.500 --> 00:15:41.500]  普羅話
[00:15:41.500 --> 00:15:44.500]  我沒有謬誤講神的道
[00:15:44.500 --> 00:15:48.500]  我不是在宣傳一個成功的福音
[00:15:48.500 --> 00:15:52.500]  一個只有祝福的福音
[00:15:52.500 --> 00:15:54.500]  只有好的福音
[00:15:54.500 --> 00:15:55.500]  普羅話
[00:15:55.500 --> 00:15:56.500]  福音
[00:15:56.500 --> 00:15:59.500]  正是去表達上帝的大能
[00:15:59.500 --> 00:16:02.500]  他接著用了一個總結
[00:16:02.500 --> 00:16:06.500]  他總結第二節的最後那一半
[00:16:06.500 --> 00:16:09.500]  他說只將真理表明出來
[00:16:09.500 --> 00:16:11.500]  好在神的面前
[00:16:11.500 --> 00:16:16.500]  把自己賤語個人的良心
[00:16:16.500 --> 00:16:23.500]  去將真理表白出來
[00:16:23.500 --> 00:16:25.500]  他說我的動機純淨
[00:16:25.500 --> 00:16:28.500]  我們不是為了錢來傳道
[00:16:28.500 --> 00:16:32.500]  我們也不是傳那些成功的福音
[00:16:32.500 --> 00:16:35.500]  我們是傳十字架上的耶穌
[00:16:35.500 --> 00:16:37.500]  和祂的福音
[00:16:37.500 --> 00:16:42.500]  能夠拯救我們出黑暗來入光明
[00:16:42.500 --> 00:16:44.500]  我們表裡一致
[00:16:44.500 --> 00:16:48.500]  所以我們可以賤比個人的良心
[00:16:48.500 --> 00:16:55.500]  為什麼福音被蒙蔽呢?
[00:16:55.500 --> 00:16:57.500]  福音被蒙蔽
[00:16:57.500 --> 00:16:59.500]  是因為
[00:16:59.500 --> 00:17:01.500]  不是福音
[00:17:01.500 --> 00:17:05.500]  是因為在那些人的身上
[00:17:05.500 --> 00:17:07.500]  普羅列出兩種的人
[00:17:07.500 --> 00:17:08.500]  第一
[00:17:08.500 --> 00:17:10.500]  他們不信的人
[00:17:10.500 --> 00:17:11.500]  第二
[00:17:11.500 --> 00:17:15.500]  那些被世界的神弄合心眼的人
[00:17:15.500 --> 00:17:17.500]  所以普羅話
[00:17:17.500 --> 00:17:19.500]  是因為他們的不信
[00:17:19.500 --> 00:17:22.500]  是因為這個世界影響了他們
[00:17:22.500 --> 00:17:25.500]  以致他們看不到福音的真光
[00:17:25.500 --> 00:17:29.500]  以致他們不能活出福音的真光
[00:17:29.500 --> 00:17:30.500]  原因在哪裡?
[00:17:30.500 --> 00:17:32.500]  那個秘訣
[00:17:32.500 --> 00:17:36.500]  秘訣就是他們普羅的團隊
[00:17:36.500 --> 00:17:38.500]  不是傳自己
[00:17:38.500 --> 00:17:41.500]  而是傳耶穌基督為主
[00:17:41.500 --> 00:17:44.500]  普羅為什麼能夠活出
[00:17:44.500 --> 00:17:48.500]  或者能夠實踐到這個真實的侍奉呢?
[00:17:48.500 --> 00:17:50.500]  普羅告訴我們
[00:17:50.500 --> 00:17:54.500]  當時處身的文化和我們現在香港差不多
[00:17:54.500 --> 00:17:57.500]  很多時候我們想別人認識自己
[00:17:57.500 --> 00:17:58.500]  表現自己
[00:17:58.500 --> 00:18:00.500]  宣傳自己
[00:18:00.500 --> 00:18:02.500]  所以我們經常說
[00:18:02.500 --> 00:18:04.500]  你怎樣宣傳自己是很重要的
[00:18:04.500 --> 00:18:06.500]  當你宣傳自己的時候
[00:18:06.500 --> 00:18:08.500]  你自然要追求名譽
[00:18:08.500 --> 00:18:10.500]  追求你的地位
[00:18:10.500 --> 00:18:12.500]  但是普羅一針見血的話
[00:18:12.500 --> 00:18:15.500]  我們不是傳自己
[00:18:15.500 --> 00:18:20.500]  而是傳講基督耶穌為主
[00:18:20.500 --> 00:18:23.500]  普羅真正的侍奉秘訣
[00:18:23.500 --> 00:18:28.500]  就是他只是傳講耶穌為主
[00:18:28.500 --> 00:18:32.500]  普羅被人形容是一個很軟弱的人
[00:18:32.500 --> 00:18:36.500]  他為神在他的生命裏面很多坎坷
[00:18:36.500 --> 00:18:38.500]  受很多的痛苦
[00:18:38.500 --> 00:18:41.500]  他沒有出名的人去舉薦他
[00:18:41.500 --> 00:18:45.500]  他亦都說話不是那麼吸引
[00:18:45.500 --> 00:18:48.500]  你知不知道普羅曾經說過
[00:18:48.500 --> 00:18:52.500]  有一個少年人從山口跌下來跌死了
[00:18:52.500 --> 00:18:55.500]  就好像我說到大家打瞌睡
[00:18:55.500 --> 00:18:59.500]  不會跌死的,可能跌低了也說不定
[00:18:59.500 --> 00:19:04.500]  普羅說:我不像我的對手那樣
[00:19:04.500 --> 00:19:12.500]  然而我卻是依靠神去宣講福音
[00:19:12.500 --> 00:19:16.500]  所以普羅用了一個對比
[00:19:16.500 --> 00:19:20.500]  在第十四章第四節
[00:19:20.500 --> 00:19:23.500]  福音被蒙蔽的人會是怎樣
[00:19:23.500 --> 00:19:27.500]  他被世界的神弄盲了他的心眼
[00:19:27.500 --> 00:19:31.500]  但是那些真正侍奉的人是怎樣呢
[00:19:31.500 --> 00:19:35.500]  神的光照亮了他們的心靈
[00:19:35.500 --> 00:19:43.500]  讓他們認識耶穌的真光
[00:19:43.500 --> 00:19:46.500]  我看過一段文字
[00:19:46.500 --> 00:19:49.500]  他比較工作和侍奉
[00:19:49.500 --> 00:19:54.500]  雖然不是最適切的比對
[00:19:54.500 --> 00:19:57.500]  但是我覺得很有意思
[00:19:57.500 --> 00:20:02.500]  我們思想工作只是為了某個目的
[00:20:02.500 --> 00:20:05.500]  可能有時候是為了錢,可能是為了工作
[00:20:05.500 --> 00:20:09.500]  侍奉很重要就是為神
[00:20:09.500 --> 00:20:12.500]  他說如果沒有人做,你去做
[00:20:12.500 --> 00:20:17.500]  被迫這樣,是環境因素影響你的
[00:20:17.500 --> 00:20:20.500]  這個只不過是工作,不是侍奉
[00:20:20.500 --> 00:20:23.500]  因為侍奉是一個很重要的動機
[00:20:23.500 --> 00:20:24.500]  你是為神
[00:20:24.500 --> 00:20:26.500]  如果有人批評你就不做
[00:20:26.500 --> 00:20:28.500]  這個只不過是工作
[00:20:28.500 --> 00:20:31.500]  但是如果有人批評你仍然繼續去做
[00:20:31.500 --> 00:20:34.500]  這個態度就是侍奉
[00:20:34.500 --> 00:20:36.500]  如果你為了一些事
[00:20:36.500 --> 00:20:39.500]  妨礙了你去參與那件事
[00:20:39.500 --> 00:20:42.500]  這個你只不過當是工作
[00:20:42.500 --> 00:20:48.500]  或者只有一些活動妨礙了
[00:20:48.500 --> 00:20:50.500]  你就不做了
[00:20:50.500 --> 00:20:52.500]  這個只是工作的態度
[00:20:52.500 --> 00:20:56.500]  但是如果你願意為著神的緣故
[00:20:56.500 --> 00:20:59.500]  放棄那些活動而繼續去服侍神
[00:20:59.500 --> 00:21:01.500]  這個就是真正的侍奉
[00:21:01.500 --> 00:21:03.500]  如果你只是為人的稱讚
[00:21:03.500 --> 00:21:06.500]  稱不稱讚你就做與不做
[00:21:06.500 --> 00:21:08.500]  這個只不過是工作
[00:21:08.500 --> 00:21:12.500]  但是如果人沒有稱讚你的生路
[00:21:12.500 --> 00:21:14.500]  而你繼續仍然做
[00:21:14.500 --> 00:21:16.500]  這個就是侍奉
[00:21:16.500 --> 00:21:20.500]  侍奉不是關心我自己的成功
[00:21:20.500 --> 00:21:22.500]  那件事做不做得好
[00:21:22.500 --> 00:21:25.500]  而是侍奉很重要
[00:21:25.500 --> 00:21:30.500]  關心我究竟有沒有忠心這樣做
[00:21:30.500 --> 00:21:34.500]  這個是值得我們去反思
