
[00:00:00.000 --> 00:00:04.920]  各位好,很高興又再次和大家一起去看聖經的時間
[00:07:51.440 --> 00:07:56.200]  究竟做牧師究竟是怎樣做的?
[00:07:56.200 --> 00:08:01.120]  為什麼突然間他說他做牧師就可以做牧師的呢?
[00:08:01.120 --> 00:08:05.440]  這條問題正好跟今天的聖經文有很大的關聯
[00:08:05.440 --> 00:08:12.640]  當保羅他做了第一次的報道的旅程
[00:08:12.640 --> 00:08:14.720]  他所前往的地方
[00:08:14.720 --> 00:08:17.120]  那個地區就叫做加拉泰
[00:08:17.120 --> 00:08:21.880]  這個我們可以看回在《仕途行傳》的第十三和第十四章
[00:08:21.880 --> 00:08:25.640]  或者可以聽回我之前說這個《仕途行傳》的時候
[00:08:25.640 --> 00:08:28.000]  有很詳細的介紹
[00:08:28.000 --> 00:08:30.080]  保羅在報道完畢之後
[00:08:30.080 --> 00:08:30.960]  跟他的同工
[00:08:30.960 --> 00:08:34.040]  當然當時他的同工是巴拿巴
[00:08:34.040 --> 00:08:38.360]  然後就回到安提柯城的時候
[00:08:38.360 --> 00:08:40.040]  就很緊張
[00:08:40.040 --> 00:08:41.600]  就馬上要寫這封信
[00:08:41.600 --> 00:08:43.360]  就是我們今天所開始看的
[00:08:43.360 --> 00:08:46.720]  加拉泰書這一封書信
[00:08:46.720 --> 00:08:51.280]  最重要的目的是要希望重新兼顧
[00:08:51.280 --> 00:08:55.600]  剛剛在加拉泰地區信主的門徒
[00:08:55.600 --> 00:08:58.280]  或者他當時的一些信徒
[00:08:58.280 --> 00:08:59.280]  特別
[00:08:59.280 --> 00:09:00.640]  為什麼他這麼緊張呢?
[00:09:00.640 --> 00:09:04.840]  就在這個《仕途行傳》第十四章第二十二節裡面
[00:09:04.840 --> 00:09:06.600]  他就說得很清楚
[00:09:06.600 --> 00:09:11.200]  If we want to know why Paul is so serious about this situation
[00:09:11.200 --> 00:09:16.120]  and wrote these letters back to the churches of Galatians
[00:09:16.120 --> 00:09:21.240]  let's turn back to Acts chapter 14, verse 22
[00:09:21.240 --> 00:09:24.200]  在《仕途行傳》第十四章二十二節裡面
[00:09:24.200 --> 00:09:26.160]  保羅這樣說過
[00:09:26.160 --> 00:09:32.040]  「我們進入神的國必須經歷許多艱難」
[00:09:32.040 --> 00:09:33.480]  單單這句話
[00:09:33.480 --> 00:09:36.920]  其實保羅是要勾畫出
[00:09:36.920 --> 00:09:43.560]  作為剛剛報完道的這幫加拉泰的新信的信徒
[00:09:43.560 --> 00:09:48.720]  其實他們將會面臨一連串很激烈的挑戰
[00:09:48.720 --> 00:09:52.120]  當然是指到在屬靈上面的挑戰
[00:09:52.120 --> 00:09:55.000]  但是保羅也小想不到這個挑戰
[00:09:55.000 --> 00:10:02.320]  甚至發展到對於他仕途身份的挑戰和攻擊
[00:10:02.320 --> 00:10:03.800]  當然
[00:10:03.800 --> 00:10:06.160]  為什麼有這個情況
[00:10:06.160 --> 00:10:08.200]  保羅這麼緊張呢?
[00:10:08.200 --> 00:10:12.440]  我相信保羅當他在加拉泰地區報道的時候
[00:10:12.440 --> 00:10:14.880]  其實他觀察到
[00:10:14.880 --> 00:10:17.320]  在加拉泰的地區裡面
[00:10:17.320 --> 00:10:21.000]  其實是一個很複雜的環境
[00:10:21.000 --> 00:10:24.200]  在聖經的研究裡面我們知道
[00:10:24.200 --> 00:10:33.160]  加拉泰可以說是當時很多不同的民族文化聚居的地點
[00:10:33.160 --> 00:10:36.080]  加拉泰其實是屬於小亞細亞
[00:10:36.080 --> 00:10:40.400]  或者我們今天說的土耳其的國土
[00:10:40.400 --> 00:10:43.080]  而加拉泰可以分為指向於
[00:10:43.080 --> 00:10:47.000]  特別是土耳其南部的地區
[00:10:47.000 --> 00:10:49.680]  加拉泰省的地區
[00:10:49.680 --> 00:10:54.840]  也是保羅當時去主要報道的地帶
[00:10:54.840 --> 00:10:59.080]  保羅看到一個在民族上面
[00:10:59.080 --> 00:11:03.120]  有這麼複雜的背景和組成的地區
[00:11:03.120 --> 00:11:05.400]  我相信他必定會留意到
[00:11:05.400 --> 00:11:09.240]  當教會持續在這個地方發展的時候
[00:11:09.240 --> 00:11:13.360]  仕途一定會面對很多不同類型的挑戰
[00:11:13.360 --> 00:11:15.280]  而所以他這麼緊張
[00:11:15.280 --> 00:11:19.160]  馬上當他回到安提阿的時候
[00:11:19.160 --> 00:11:21.760]  就馬上寫這封書信
[00:11:21.760 --> 00:11:26.920]  去作為繼續的牧養和兼顧當地的信徒
[00:11:26.920 --> 00:11:29.880]  他們在信主的事情上面
[00:11:29.880 --> 00:11:34.480]  希望能夠得到一個整全並且一個順傳的信仰
[00:11:34.480 --> 00:11:38.240]  能夠維繫他們繼續可以成長發展
[00:11:38.240 --> 00:11:41.440]  如果對於我們來計今天的信徒
[00:11:41.440 --> 00:11:45.000]  其實我們應該不難了解這個背景的
[00:11:45.000 --> 00:11:46.080]  因為為什麼呢?
[00:11:46.080 --> 00:11:51.160]  今天我們同樣活在一個多元文化的世界裏面
[00:11:51.160 --> 00:11:56.080]  即是我們說我們住在某一個特定的民族的國家
[00:11:56.080 --> 00:12:01.880]  比如中國或者是俄羅斯或者我們說德國
[00:12:01.880 --> 00:12:04.360]  但是現在住在每一個世界裏面
[00:12:04.360 --> 00:12:08.480]  其實已經摻雜了很多不同族裔的人
[00:12:08.480 --> 00:12:12.280]  而我們要了解當時保羅所看到的加拉太教會
[00:12:12.280 --> 00:12:14.520]  其實也都不是難事
[00:12:14.520 --> 00:12:15.640]  因為為什麼呢?
[00:12:15.640 --> 00:12:17.640]  在今天我們所處的這個世界
[00:12:17.640 --> 00:12:20.040]  不單止是多種族之外
[00:12:20.040 --> 00:12:22.480]  而且我們看見現在我們這個世界
[00:12:22.480 --> 00:12:26.400]  走向於一個叫做個人主義充斥的時代
[00:12:26.400 --> 00:12:29.120]  我們更加能夠覺察到
[00:12:29.120 --> 00:12:31.400]  當時保羅所看到的問題
[00:12:31.400 --> 00:12:32.880]  是什麼問題呢?
[00:12:32.880 --> 00:12:35.000]  就是一個世界的發展
[00:12:35.000 --> 00:12:38.640]  當很多不同的族裔走在一起的時候
[00:12:38.640 --> 00:12:40.160]  他們的人
[00:12:40.160 --> 00:12:45.080]  他們的發展再不只是維繫於一個國家
[00:12:45.080 --> 00:12:47.480]  或者是一個黨
[00:12:47.480 --> 00:12:49.600]  或者是一個種族
[00:12:49.600 --> 00:12:52.760]  甚至說是一個小至一個小社區
[00:12:52.760 --> 00:12:56.080]  不再只是以這些為單位
[00:12:56.080 --> 00:13:02.160]  人的發展漸漸走向於以個人為單位而發展
[00:13:02.160 --> 00:13:05.120]  於是乎每一個人
[00:13:05.120 --> 00:13:07.840]  都可以自己成為一派
[00:13:07.840 --> 00:13:11.640]  而只要那個人說我喜歡怎樣去做
[00:13:11.640 --> 00:13:13.640]  我就可以去做了
[00:13:13.640 --> 00:13:15.640]  而其他的人
[00:13:15.640 --> 00:13:18.120]  即是說父母或者政府
[00:13:18.120 --> 00:13:20.400]  或者有權力的人
[00:13:20.400 --> 00:13:22.400]  他們都不能夠管我
[00:13:22.400 --> 00:13:25.680]  他們只能夠怎樣全世界的人
[00:13:25.680 --> 00:13:29.320]  來遷就我一個人的期望
[00:13:29.320 --> 00:13:32.640]  希望我自己的目標能夠達成
[00:13:32.640 --> 00:13:34.760]  這個的景況我們叫做
[00:13:34.760 --> 00:13:37.720]  唯我獨尊的一個發展
[00:13:37.720 --> 00:13:40.560]  聽起來好像今天這個世界
[00:13:40.560 --> 00:13:42.560]  人越來越走向這個局面
[00:13:42.560 --> 00:13:45.000]  每一個個人的主義
[00:13:45.000 --> 00:13:49.280]  甚至可以推翻大眾的一個看法
[00:13:49.280 --> 00:13:54.360]  當保羅和巴拿巴在加勒太地區暴動之後
[00:13:54.360 --> 00:13:59.560]  隨著加勒太地區這個多元文化種族的背景
[00:13:59.560 --> 00:14:02.360]  原本保羅和巴拿巴
[00:14:02.360 --> 00:14:05.760]  集中於向一些猶太人的社群
[00:14:05.760 --> 00:14:08.520]  去將福音去傳開
[00:14:08.520 --> 00:14:10.520]  這個情況的時候
[00:14:10.520 --> 00:14:14.640]  其實保羅和巴拿巴他們已經預見到
[00:14:14.640 --> 00:14:18.640]  這班猶太人的社區會不斷受到一些
[00:14:18.640 --> 00:14:22.120]  非猶太人的因素的影響
[00:14:22.120 --> 00:14:24.640]  而開始發生變化
[00:14:24.640 --> 00:14:26.640]  於是會怎樣呢?
[00:14:26.640 --> 00:14:28.640]  無論你是猶太人也好
[00:14:28.640 --> 00:14:31.360]  或是非猶太人的人也好
[00:14:31.360 --> 00:14:33.960]  只要他們說信了主之後
[00:14:33.960 --> 00:14:37.680]  就很自然每個人各成一派
[00:14:37.680 --> 00:14:44.360]  甚至可能說塑造出他們自己的版本的基督教出來
[00:14:44.360 --> 00:14:48.240]  或者塑造出自己版本的福音
[00:14:48.240 --> 00:14:51.960]  甚至自己所相信的神出來
[00:14:51.960 --> 00:14:54.960]  隨著這些人有這種的思維
[00:14:54.960 --> 00:14:56.640]  於是他們會怎樣做呢?
[00:14:56.640 --> 00:15:01.360]  他們會招聚一些自己能夠招聚的一些擁護者
[00:15:01.360 --> 00:15:05.400]  或者英文講叫做Fans或者Supporters
[00:15:05.400 --> 00:15:10.240]  他們就將自己在這個群體裏自己封為他們的首領
[00:15:10.240 --> 00:15:15.000]  或者甚至自己封自己為一些教師
[00:15:15.000 --> 00:15:17.360]  或者是傳道人
[00:15:17.360 --> 00:15:19.560]  或者用講得好聽一點的
[00:15:19.560 --> 00:15:23.720]  就是他們甚至將自己稱之為仕途
[00:15:23.720 --> 00:15:27.760]  在這一連串的行動裏面
[00:15:27.760 --> 00:15:31.960]  這些人為了要去鞏固自己的影響
[00:15:31.960 --> 00:15:35.280]  或者自己在這個群體裏面的勢力
[00:15:35.280 --> 00:15:38.480]  於是乎他們必須要做一件事
[00:15:38.480 --> 00:15:46.240]  就是要否定保羅先前來到加拉太裏面所傳過的福音
[00:15:46.240 --> 00:15:47.600]  然後怎樣呢?
[00:15:47.600 --> 00:15:52.160]  藉此而顯露出自己與眾不同的地步
[00:15:52.160 --> 00:15:56.920]  所以這些人最喜歡用的常慣手段就是
[00:15:56.920 --> 00:16:01.920]  首先最好就否定了保羅這個仕途的身份
[00:16:01.920 --> 00:16:05.760]  只要保羅的身份再不是仕途的時候
[00:16:05.760 --> 00:16:08.280]  我就可以為我獨尊
[00:16:08.280 --> 00:16:13.120]  在我群體裏面自己做自己的小山寨王
[00:16:13.120 --> 00:16:14.920]  簡單來說
[00:16:14.920 --> 00:16:17.960]  這種風氣不是今天才我們見到
[00:16:17.960 --> 00:16:23.400]  其實早在以前的加拉太地區已經是這樣發生
[00:16:23.400 --> 00:16:25.200]  因為當一個世界
[00:16:25.200 --> 00:16:27.640]  很多民族集在一起的時候
[00:16:27.640 --> 00:16:34.880]  各有各的戰術就很容易造成一個個人主義被抬頭高舉的狀態
[00:16:34.880 --> 00:16:36.400]  而如果這樣的話
[00:16:36.400 --> 00:16:41.200]  大家就可以利用這樣的手段去獲得自己的利益
[00:16:41.200 --> 00:16:45.000]  我們不如就看看究竟在這個加拉太教會
[00:16:45.000 --> 00:16:47.480]  或者加拉太地區裏面
[00:16:47.480 --> 00:16:50.120]  可以基本上會發生
[00:16:50.120 --> 00:16:53.200]  一些什麼類別的信徒會出現發生
[00:16:53.200 --> 00:16:57.800]  或者有些什麼類別的基督教會衍生了出來呢?
[00:16:57.800 --> 00:17:00.120]  如果我們仔細去看一下
[00:17:00.120 --> 00:17:04.680]  在保羅寫加拉太書的整卷書具裏面的時候
[00:17:04.680 --> 00:17:08.280]  我們發覺其實保羅其實老早已經是
[00:17:08.280 --> 00:17:13.640]  勾畫了三大類別的基督教版本出來
[00:17:13.640 --> 00:17:17.600]  第一類的是猶太教化的基督教
[00:17:17.600 --> 00:17:19.400]  意思是什麼呢?
[00:17:19.400 --> 00:17:23.560]  沒錯,他們說自己是基督徒,他們相信基督耶穌
[00:17:23.560 --> 00:17:29.400]  不過他們離不開原本猶太教的傳統
[00:17:29.400 --> 00:17:31.240]  於是乎怎樣呢?
[00:17:31.240 --> 00:17:33.920]  他們所有的習慣,所有的做法
[00:17:33.920 --> 00:17:39.560]  完全去嘗試將保羅所說的基督教道
[00:17:39.560 --> 00:17:45.000]  融合在原本他們的猶太教的習俗裏面
[00:17:45.000 --> 00:17:46.600]  於是乎怎樣呢?
[00:17:46.600 --> 00:17:51.800]  他們繼續一邊視自己好像猶太教信徒
[00:17:51.800 --> 00:17:55.680]  但同時間亦都說自己是一個基督徒
[00:17:55.680 --> 00:18:00.120]  在這種狀態之下的基督教發展
[00:18:00.120 --> 00:18:06.240]  就很容易造成了能夠接觸到人的一個方法
[00:18:06.240 --> 00:18:08.200]  因為靠近自己的文化
[00:18:08.200 --> 00:18:11.240]  靠近自己的文化當然是舒服些
[00:18:11.240 --> 00:18:13.640]  去到大家都同聲同氣些
[00:18:13.640 --> 00:18:17.440]  做法又沒什麼分別,多個耶穌出來而已
[00:18:17.440 --> 00:18:21.640]  耶穌就是可以信的那個,我就照樣信
[00:18:21.640 --> 00:18:24.840]  但是卻是做了很多猶太教裏面
[00:18:24.840 --> 00:18:29.440]  其實在基督教道裏面有衝突有矛盾的事情
[00:18:29.440 --> 00:18:31.440]  這是其中一個類別
[00:18:31.440 --> 00:18:35.160]  我們日後可以再仔細去研究
[00:18:35.160 --> 00:18:40.720]  第二類的就變成一些是律法主義的基督教
[00:18:40.720 --> 00:18:42.720]  律法主義的基督教是什麼呢?
[00:18:42.720 --> 00:18:49.520]  其實和猶太教的基督教的類別有很大的類似
[00:18:49.520 --> 00:18:55.520]  但是因為它可能是一些非猶太族裔的信徒
[00:18:55.520 --> 00:18:57.680]  於是乎他們亦都不想
[00:18:57.680 --> 00:19:03.080]  亦都不覺得有需要要跟猶太教裏面的規條
[00:19:03.080 --> 00:19:06.600]  去到守他們的節旗等等
[00:19:06.600 --> 00:19:09.920]  於是乎他們重新組合過
[00:19:09.920 --> 00:19:14.440]  他認為不要緊的,其實基督教其實等於什麼?
[00:19:14.440 --> 00:19:17.040]  就是一些新的律例演章而已
[00:19:17.040 --> 00:19:19.920]  好像猶太教,原本他都說是同一個神
[00:19:19.920 --> 00:19:21.920]  猶太教的神最出名是什麼?
[00:19:21.920 --> 00:19:22.920]  律法嘛
[00:19:22.920 --> 00:19:26.720]  於是乎守律法,守這個規矩
[00:19:26.720 --> 00:19:33.800]  就成為了這一批可能特別是非猶太族裔的信徒
[00:19:33.800 --> 00:19:36.200]  他們所主張的行為
[00:19:36.200 --> 00:19:38.400]  第三類
[00:19:39.000 --> 00:19:43.720]  在《加拿大書》亦都很明顯說了給我們知道的第三類的信徒
[00:19:43.720 --> 00:19:47.400]  就是稱之為「無規無矩的基督教」
[00:19:47.400 --> 00:19:49.800]  你聽到「啊,牧師,是什麼來的?」
[00:19:49.800 --> 00:19:53.160]  其實這一類所謂叫「無規無矩的基督教」
[00:19:53.160 --> 00:19:56.040]  你首先不要用負面想它
[00:19:56.040 --> 00:19:57.520]  其實是意思什麼呢?
[00:19:57.520 --> 00:20:01.320]  我們將不受任何的規矩所限
[00:20:01.320 --> 00:20:05.840]  我們的信仰,信一位釋放我們的主耶穌基督
[00:20:05.840 --> 00:20:09.120]  於是乎所有規矩完全不需要守
[00:20:09.120 --> 00:20:10.720]  什麼都不需要守
[00:20:10.720 --> 00:20:12.960]  只要良心就可以了
[00:20:12.960 --> 00:20:17.440]  但是在這種基督教版本裏
[00:20:17.440 --> 00:20:19.840]  就造成了一個局面
[00:20:19.840 --> 00:20:23.080]  就是各人喜歡自己重新定位
[00:20:23.080 --> 00:20:26.320]  喜歡定哪些是應做的、不應做的
[00:20:26.320 --> 00:20:28.080]  甚至應不應做都不要討論
[00:20:28.080 --> 00:20:29.680]  覺得的東西就可以了
[00:20:29.680 --> 00:20:31.480]  這個情況就好像今天
[00:20:31.480 --> 00:20:34.640]  今天很多的教會就是這樣
[00:20:34.640 --> 00:20:36.240]  我們有感動
[00:20:36.240 --> 00:20:38.560]  我覺得怎麼做就怎麼做
[00:20:38.560 --> 00:20:40.720]  那一刻上帝就感動我了
[00:20:40.720 --> 00:20:45.400]  用這樣的說法所造成的基督教版本就是
[00:20:45.400 --> 00:20:51.880]  沒有了原本在上帝整個的啟示裏面的需要
[00:20:51.880 --> 00:20:53.360]  完全可以不需要
[00:20:53.360 --> 00:20:55.280]  上帝之前說什麼不需要
[00:20:55.280 --> 00:20:56.600]  扔掉它就可以了
