
[00:00:00.000 --> 00:00:02.120]  二賽亞書第六章八節
[00:03:23.400 --> 00:03:26.680]  有時候做一個事情是搞壞了
[00:03:26.680 --> 00:03:28.280]  就需要修理
[00:03:28.280 --> 00:03:31.840]  人受傷之後就需要去治療
[00:03:31.840 --> 00:03:33.000]  去療傷
[00:03:33.000 --> 00:03:36.240]  但你不能夠叫一條死屍
[00:03:36.240 --> 00:03:38.360]  叫他幫他治療
[00:03:38.360 --> 00:03:40.680]  然後希望他可以重新活
[00:03:40.680 --> 00:03:41.840]  他已經死了
[00:03:41.840 --> 00:03:43.320]  你怎樣呼召他復興呢?
[00:03:43.320 --> 00:03:46.720]  同樣你能不能夠可以
[00:03:46.720 --> 00:03:50.600]  至於一個已經破碎了的婚姻說他們休息一會
[00:03:50.600 --> 00:03:53.600]  床頭打架床尾和
[00:03:53.600 --> 00:03:55.520]  那個夫妻就會和好
[00:03:55.520 --> 00:03:56.360]  不會的
[00:03:56.360 --> 00:03:59.840]  因為復興復活
[00:03:59.840 --> 00:04:03.120]  其實是一個超自然的神蹟
[00:04:03.120 --> 00:04:05.920]  如果不是神親自介入
[00:04:05.920 --> 00:04:07.320]  人多努力
[00:04:07.320 --> 00:04:08.560]  你說休息多久
[00:04:08.560 --> 00:04:10.680]  做多少工作多少療傷
[00:04:10.680 --> 00:04:13.080]  都不會使得它會發生
[00:04:13.920 --> 00:04:17.520]  復興有時候要好像經濟學家所說
[00:04:17.520 --> 00:04:19.840]  Creative Destruction
[00:04:19.840 --> 00:04:22.600]  創造性的毀滅
[00:04:22.600 --> 00:04:27.160]  這個現象我們在Silicon Valley
[00:04:27.160 --> 00:04:28.680]  大家都應該很明白
[00:04:28.680 --> 00:04:30.520]  在科技市場裡面
[00:04:30.520 --> 00:04:32.280]  事情能夠生生不息
[00:04:32.280 --> 00:04:36.200]  就是一個不停的創造性的毀滅
[00:04:36.200 --> 00:04:42.840]  今年諾貝爾獎給三位經濟學家
[00:04:42.840 --> 00:04:46.520]  就是特別就著這個科技市場研究
[00:04:46.520 --> 00:04:49.960]  當然這個Creative Destruction
[00:04:49.960 --> 00:04:51.680]  Joseph Schumpeter
[00:04:51.680 --> 00:04:55.520]  其實上個世紀中已經有這個概念
[00:04:55.520 --> 00:04:58.600]  但是他們特別的地方就是他們有一個數學模型
[00:04:58.600 --> 00:05:01.280]  來解釋了這個Creative Destruction
[00:05:01.280 --> 00:05:04.560]  為什麼在一個科技市場裡面會發生
[00:05:04.560 --> 00:05:05.880]  科技的發展
[00:05:05.880 --> 00:05:07.720]  大家都可能是做高科技的
[00:05:07.720 --> 00:05:08.200]  明白
[00:05:08.200 --> 00:05:10.240]  既是創造性的
[00:05:10.240 --> 00:05:12.520]  但是也是毀滅性的
[00:05:12.720 --> 00:05:15.640]  這幾位諾貝爾獎得主解釋的
[00:05:15.640 --> 00:05:17.360]  就是在一個自由市場裡面
[00:05:17.360 --> 00:05:20.120]  為什麼會有一個調脅的機制
[00:05:20.120 --> 00:05:23.200]  使到這些創造性的毀滅
[00:05:23.200 --> 00:05:25.520]  能夠持續的發展
[00:05:25.520 --> 00:05:32.240]  今天跟大家讀二賽亞書第六章的時候
[00:05:32.240 --> 00:05:35.400]  我想大家去留意這個問題
[00:05:35.400 --> 00:05:39.200]  有些什麼是死去
[00:05:39.200 --> 00:05:41.160]  有些什麼是活來的
[00:05:41.280 --> 00:05:43.880]  我希望大家可能會看到經文的時候
[00:05:43.880 --> 00:05:46.880]  留意到三個創造性的毀滅
[00:05:46.880 --> 00:05:49.120]  有一個新的王
[00:05:49.120 --> 00:05:50.720]  有一個新的僕人
[00:05:50.720 --> 00:05:53.560]  有一個新的子民
[00:05:53.560 --> 00:05:56.920]  當烏西亞王駕崩那一年
[00:05:56.920 --> 00:05:59.880]  我見到主坐在高高的寶座上
[00:05:59.880 --> 00:06:01.680]  他的衣裳垂下
[00:06:01.680 --> 00:06:03.000]  遮門成簾
[00:06:03.000 --> 00:06:04.840]  其上有撒拉忽士納
[00:06:04.840 --> 00:06:06.480]  各有六個翅膀
[00:06:06.480 --> 00:06:08.840]  用兩個翅膀遮簾
[00:06:08.840 --> 00:06:11.000]  兩個翅膀遮腳
[00:06:11.000 --> 00:06:13.000]  兩個翅膀飛翔
[00:06:13.000 --> 00:06:14.480]  彼此呼喊說
[00:06:14.480 --> 00:06:17.000]  盛哉 盛哉 盛哉
[00:06:17.000 --> 00:06:19.000]  萬軍之耶和華
[00:06:19.000 --> 00:06:21.480]  他的榮光充滿全地
[00:06:21.480 --> 00:06:23.400]  因呼喊者的聲音
[00:06:23.400 --> 00:06:25.000]  門檻的根基震動
[00:06:25.000 --> 00:06:27.280]  殿充滿了煙雲
[00:06:27.280 --> 00:06:28.320]  那時我說
[00:06:28.320 --> 00:06:30.080]  和哉 我滅亡了
[00:06:30.080 --> 00:06:32.760]  因為我是咀唇不潔的人
[00:06:32.760 --> 00:06:36.080]  又住在咀唇不潔的民之中
[00:06:36.080 --> 00:06:38.640]  又因我眼見大君王
[00:06:38.640 --> 00:06:40.640]  萬軍之耶和華
[00:06:40.640 --> 00:06:43.600]  有一撒拉忽到我庚前
[00:06:43.600 --> 00:06:45.840]  手裡拿著紅炭
[00:06:45.840 --> 00:06:51.240]  是用火箭從炭上取下來的
[00:06:51.240 --> 00:06:53.200]  將炭點我的喉
[00:06:53.200 --> 00:06:54.400]  說 漢啊
[00:06:54.400 --> 00:06:56.160]  這炭點了你的嘴
[00:06:56.160 --> 00:06:58.280]  你的罪孽便除掉
[00:06:58.280 --> 00:07:00.560]  你的罪惡就赦免了
[00:07:00.560 --> 00:07:02.440]  我又聽見主的聲音說
[00:07:02.440 --> 00:07:04.440]  我可以差遣誰呢
[00:07:04.440 --> 00:07:06.520]  誰肯為我們去呢
[00:07:06.520 --> 00:07:08.840]  我說 我在這裏
[00:07:08.840 --> 00:07:11.520]  請差遣我
[00:07:11.520 --> 00:07:12.400]  第九字
[00:07:12.400 --> 00:07:15.120]  他說 你去告訴這百姓說
[00:07:15.120 --> 00:07:18.360]  你們聽是要聽見
[00:07:18.360 --> 00:07:19.640]  卻不明白
[00:07:19.640 --> 00:07:21.800]  看是要看見
[00:07:21.800 --> 00:07:23.600]  卻不曉得
[00:07:23.600 --> 00:07:25.480]  你要使得這班百姓
[00:07:25.480 --> 00:07:27.240]  心無旨意
[00:07:27.240 --> 00:07:28.800]  耳朵發沉
[00:07:28.800 --> 00:07:30.400]  眼睛昏迷
[00:07:30.400 --> 00:07:32.800]  恐怕眼睛看見
[00:07:32.800 --> 00:07:34.160]  耳朵聽見
[00:07:34.160 --> 00:07:35.520]  心裡明白
[00:07:35.520 --> 00:07:36.760]  回轉過來
[00:07:36.760 --> 00:07:38.760]  便得醫治
[00:07:38.760 --> 00:07:40.440]  我就說 主啊
[00:07:40.440 --> 00:07:43.120]  這到何時為止呢
[00:07:43.120 --> 00:07:43.960]  他說
[00:07:43.960 --> 00:07:45.960]  直到城入荒涼
[00:07:45.960 --> 00:07:47.520]  無人居住
[00:07:47.520 --> 00:07:50.880]  放屋空閒無人
[00:07:50.880 --> 00:07:53.120]  地圖極其荒涼
[00:07:53.120 --> 00:07:56.800]  並且耶和華將人遷到遠方
[00:07:56.800 --> 00:08:01.520]  在這境內僻下的地圖很多
[00:08:01.520 --> 00:08:04.600]  境內剩下的人若患有十分之一
[00:08:04.600 --> 00:08:06.560]  也必被吞滅
[00:08:06.560 --> 00:08:11.640]  像樹須被砍伐
[00:08:11.640 --> 00:08:14.240]  樹敦子卻仍存留
[00:08:14.240 --> 00:08:19.600]  這聖傑的種類在國中也是如此
[00:08:19.600 --> 00:08:22.800]  我們可以在這三個聖經裏面
[00:08:22.800 --> 00:08:26.320]  看到三個我叫做死去活來的事情
[00:08:26.320 --> 00:08:29.360]  三個創造性的毀滅
[00:08:29.360 --> 00:08:30.640]  新的王
[00:08:30.640 --> 00:08:32.040]  新的僕人
[00:08:32.040 --> 00:08:34.360]  新的人民
[00:08:34.360 --> 00:08:36.440]  新的王
[00:08:36.440 --> 00:08:39.560]  烏西亞死了
[00:08:39.560 --> 00:08:44.640]  但是神在天上的寶座上被升高
[00:08:44.640 --> 00:08:46.320]  新的僕人
[00:08:46.320 --> 00:08:48.880]  二賽夏發現自己是一個死人
[00:08:48.880 --> 00:08:50.800]  因為他見到聖傑的神
[00:08:50.800 --> 00:08:53.800]  自己是一個嘴唇不潔的人
[00:08:53.800 --> 00:08:56.280]  但神為了他贖罪
[00:08:56.280 --> 00:08:58.560]  使他的嘴唇得到聖傑
[00:08:58.560 --> 00:09:00.800]  使他能夠再一次做先知
[00:09:00.800 --> 00:09:03.120]  講神的真理
[00:09:03.120 --> 00:09:04.560]  新的人民
[00:09:04.560 --> 00:09:06.960]  不聽先知的話
[00:09:06.960 --> 00:09:10.280]  頑固那批人民離開了之後
[00:09:10.280 --> 00:09:11.560]  滅亡了之後
[00:09:11.560 --> 00:09:15.960]  新的人在聖傑的餘民的基礎上
[00:09:15.960 --> 00:09:19.600]  得到復興得到重建
[00:09:19.600 --> 00:09:21.280]  新的王
[00:09:21.280 --> 00:09:23.560]  二賽夏將這個異象
[00:09:23.560 --> 00:09:28.760]  日期定在烏西亞死那一年
[00:09:28.760 --> 00:09:30.880]  這其實是很不尋常的事情
[00:09:30.880 --> 00:09:34.560]  如果大家讀過《九曰聖經》時很少這樣說
[00:09:34.560 --> 00:09:37.400]  通常《九曰》說到年份的時候
[00:09:37.400 --> 00:09:41.120]  都說某某人登基的某某人的元年
[00:09:41.120 --> 00:09:42.800]  或者說某某人
[00:09:42.800 --> 00:09:45.760]  譬如說烏西亞第五十二年
[00:09:45.760 --> 00:09:48.480]  但很明顯這樣說的時候
[00:09:48.480 --> 00:09:51.160]  二賽夏要讀者留意的
[00:09:51.160 --> 00:09:54.160]  就是烏西亞的死
[00:09:54.160 --> 00:09:56.840]  烏西亞是誰人呢?
[00:09:56.840 --> 00:09:59.200]  烈王記下第十五章告訴我們
[00:09:59.200 --> 00:10:02.840]  烏西亞在那裡應該是寫錯了
[00:10:02.840 --> 00:10:05.680]  當時的祭司叫做阿薩尼亞
[00:10:05.680 --> 00:10:11.360]  烏西亞繼承了父王阿瑪謝做王的時候
[00:10:11.360 --> 00:10:13.400]  他其實是十六歲的
[00:10:13.400 --> 00:10:16.280]  但他在位是五十二年之久的
[00:10:16.280 --> 00:10:19.960]  在烈王記的記載裡面
[00:10:19.960 --> 00:10:21.920]  他雖然沒有拆毀休壇
[00:10:21.920 --> 00:10:23.880]  但是他做的事情
[00:10:23.880 --> 00:10:27.520]  大部分在王的時候都是對的
[00:10:27.520 --> 00:10:30.400]  是合乎神心意的
[00:10:30.400 --> 00:10:35.120]  但後來耶和華用大麻封
[00:10:35.120 --> 00:10:37.720]  使得他不可以再做王
[00:10:37.720 --> 00:10:39.120]  為什麼呢?
[00:10:39.120 --> 00:10:41.880]  那就要看看烈代之記下
[00:10:41.880 --> 00:10:44.840]  烈代之記下二十六章告訴我們
[00:10:44.840 --> 00:10:47.000]  烏西亞在位之初
[00:10:47.000 --> 00:10:50.720]  他好像他父親一樣是效法尋求神的
[00:10:50.720 --> 00:10:56.760]  烏西亞也在薩加尼亞先知在世的時候
[00:10:56.760 --> 00:10:59.280]  聽這個先知的話語
[00:10:59.280 --> 00:11:01.080]  所以他凡事亨通
[00:11:01.080 --> 00:11:05.200]  烏西亞譬如說他出兵去打那些菲利士人的時候
[00:11:05.200 --> 00:11:07.480]  打那些阿拉伯人的時候
[00:11:07.480 --> 00:11:11.280]  也是打得他們落花流水的
[00:11:11.280 --> 00:11:13.880]  但是他慢慢變成強大了
[00:11:13.880 --> 00:11:17.640]  甚至阿摩人向他進貢
[00:11:17.640 --> 00:11:21.320]  他的名聲傳到埃及之後就有些問題了
[00:11:21.320 --> 00:11:24.280]  他有很龐大的軍隊
[00:11:24.280 --> 00:11:29.160]  只是那些將領那些族長大能勇士也有二千六百個
[00:11:29.160 --> 00:11:33.760]  手下那些我們今天可能叫儲備的儲君
[00:11:33.760 --> 00:11:37.200]  做儲備的那些有三十萬人
[00:11:37.200 --> 00:11:39.600]  你看看現在的國家有多少個
[00:11:39.600 --> 00:11:42.360]  除了以色列之外沒有人這麼多儲備的
[00:11:42.360 --> 00:11:45.840]  但是二十六章十六節怎麼說
[00:11:45.840 --> 00:11:49.960]  當烏西亞變得強盛就心高氣傲
[00:11:49.960 --> 00:11:51.840]  以致行事邪僻
[00:11:51.840 --> 00:11:54.360]  干犯耶和華他的臣
[00:11:54.360 --> 00:11:59.640]  他進到耶和華的殿要在香壇上燒香
[00:11:59.640 --> 00:12:03.800]  根據摩西的律法只有祭司才有資格
[00:12:03.800 --> 00:12:06.320]  可以進到耶和華的聖殿當中
[00:12:06.320 --> 00:12:08.320]  做皇帝也不行
[00:12:08.320 --> 00:12:10.120]  所以祭司這個
[00:12:10.120 --> 00:12:11.560]  那個名字真的適合你
[00:12:11.560 --> 00:12:13.560]  撒加利亞不是說聖經是錯的
[00:12:13.560 --> 00:12:15.760]  不過我們在抄寫稿子的面前
[00:12:15.760 --> 00:12:18.200]  有些人懷疑一直流傳下來那個人的錯
[00:12:18.200 --> 00:12:20.880]  那個祭司叫做阿撒利亞的
[00:12:20.880 --> 00:12:25.040]  率領其他八十名勇敢的祭司
[00:12:25.040 --> 00:12:27.400]  進到聖殿和他對質
[00:12:27.400 --> 00:12:28.480]  叫他離開
[00:12:28.480 --> 00:12:31.840]  烏西亞不但沒有信服那些祭司
[00:12:31.840 --> 00:12:35.120]  還很憤怒地在面前罵那些祭司
[00:12:35.120 --> 00:12:36.440]  你憑什麼
[00:12:36.440 --> 00:12:37.560]  這個我加上去
[00:12:37.560 --> 00:12:39.800]  憑什麼叫我做皇帝
[00:12:39.800 --> 00:12:45.040]  但是隨即在額頭上發出大麻風
[00:12:45.040 --> 00:12:47.320]  第二十一節告訴我們
[00:12:47.320 --> 00:12:50.200]  烏西亞王生大麻風
[00:12:50.200 --> 00:12:51.600]  生到死那一天
[00:12:51.600 --> 00:12:53.960]  因此他被隔離
[00:12:53.960 --> 00:12:58.080]  和耶和華的殿從此隔絕了
[00:12:58.080 --> 00:13:02.880]  我想由於是烏西亞這個國際上的明星
[00:13:02.880 --> 00:13:05.960]  所以二賽亞也無需再有什麼必要
[00:13:05.960 --> 00:13:07.400]  跟讀者交代一下
[00:13:07.400 --> 00:13:09.960]  烏西亞王死前
[00:13:09.960 --> 00:13:11.960]  駕崩前發生的事情
[00:13:11.960 --> 00:13:14.360]  那個故事
[00:13:14.360 --> 00:13:16.360]  光是提他的名字都應該知道
[00:13:16.360 --> 00:13:18.800]  烏西亞在位的時候
[00:13:18.800 --> 00:13:22.920]  大部分時候都是有按照神的律法而做事的
[00:13:22.920 --> 00:13:25.160]  但是因為他的驕傲
[00:13:25.160 --> 00:13:28.440]  他看不起那些祭司算得了什麼
[00:13:28.440 --> 00:13:30.760]  他就失去了一切
[00:13:30.760 --> 00:13:34.000]  因為他變成向大了
[00:13:34.000 --> 00:13:37.360]  神在他年輕的時候就納他為王
[00:13:37.360 --> 00:13:38.440]  十六歲而已
[00:13:38.440 --> 00:13:42.480]  神賜給他在列國列邦當中
[00:13:42.480 --> 00:13:45.480]  無與倫比的權力和明星
[00:13:45.480 --> 00:13:47.280]  少年得志
[00:13:48.040 --> 00:13:51.400]  但這個其實是沒有賦予他任何的權力
[00:13:51.400 --> 00:13:55.040]  去做一些違反神律法的事情
[00:13:55.040 --> 00:13:57.000]  因為他的驕傲
[00:13:57.000 --> 00:13:59.200]  因為他對祭司的藐視
[00:13:59.200 --> 00:14:01.200]  神拿走了他的王位
[00:14:01.200 --> 00:14:03.280]  正經裡面有很多的王
[00:14:03.280 --> 00:14:06.120]  年輕的時候都跟隨神的
[00:14:06.120 --> 00:14:09.280]  但是當他們變得有權有勢的時候他們怎樣呢?
[00:14:09.280 --> 00:14:13.040]  這個權勢就變成了他們驕傲的誘惑
[00:14:13.040 --> 00:14:16.640]  尤其是可能最初開始的時候
[00:14:16.640 --> 00:14:18.000]  有些自卑的那些
[00:14:18.000 --> 00:14:19.600]  現在一朝得志了
[00:14:19.600 --> 00:14:22.280]  就要應用一下他們的權勢
[00:14:22.280 --> 00:14:25.320]  為什麼我不可以做你我做過的事情呢?
[00:14:25.320 --> 00:14:26.520]  我是王啊
[00:14:26.520 --> 00:14:27.840]  你祭司算得了什麼
[00:14:27.840 --> 00:14:32.440]  他們沒有將他們的成功歸功於神
[00:14:32.440 --> 00:14:34.600]  反而以為這一切是他自己
[00:14:34.600 --> 00:14:37.000]  赤手空穴打回來的事情
[00:14:37.000 --> 00:14:40.160]  有一句話我們通常是
[00:14:40.160 --> 00:14:42.800]  引用林肯總統說的
[00:14:42.800 --> 00:14:44.000]  但其實來源不明
[00:14:44.240 --> 00:14:47.000]  Nearly all men can stand adversity
[00:14:47.000 --> 00:14:49.840]  But if you want to test a man's character
[00:14:49.840 --> 00:14:51.080]  Give him power
[00:14:51.080 --> 00:14:54.960]  幾乎所有的人都能夠忍受逆境的
[00:14:54.960 --> 00:14:58.360]  但是如果你想試一下一個人真正的感覺的時候
[00:14:58.360 --> 00:14:59.800]  給他一些權勢
[00:14:59.800 --> 00:15:01.520]  你就真的可以試到他
[00:15:01.520 --> 00:15:03.760]  其實教會領袖
[00:15:03.760 --> 00:15:07.520]  都可以跌入同樣的陷阱
[00:15:07.520 --> 00:15:11.440]  為什麼教會裡面會有這麼多的醜聞呢?
[00:15:11.440 --> 00:15:12.960]  驕傲
[00:15:13.640 --> 00:15:17.720]  人不明白自己擁有的一切
[00:15:17.720 --> 00:15:20.560]  一個可能很大的教堂
[00:15:20.560 --> 00:15:22.520]  可能很多的明星
[00:15:22.520 --> 00:15:25.120]  其實只不過是神的恩典而已
[00:15:25.120 --> 00:15:27.200]  因為自己努力的結果
[00:15:27.200 --> 00:15:31.720]  就容易藐視神話語裡面
[00:15:31.720 --> 00:15:33.600]  幫他定的一些界限
[00:15:33.600 --> 00:15:36.200]  濫用了自己的權勢
[00:15:36.200 --> 00:15:38.320]  留心這個對比
[00:15:38.320 --> 00:15:39.960]  以蔡霞書第六章
[00:15:39.960 --> 00:15:41.520]  這個復興的故事
[00:15:41.520 --> 00:15:44.080]  是一個地上的霸主
[00:15:44.080 --> 00:15:46.000]  烏西亞的死開始
[00:15:46.000 --> 00:15:47.480]  但是接著來的一幕
[00:15:47.480 --> 00:15:49.320]  天上的神
[00:15:49.320 --> 00:15:50.880]  他得到榮耀
[00:15:50.880 --> 00:15:52.080]  得到抬舉
[00:15:52.080 --> 00:15:54.600]  神是一個怎樣的王呢?
[00:15:54.600 --> 00:15:56.840]  他有絕對的超然
[00:15:56.840 --> 00:15:59.880]  沒有任何的事情能夠和他相比
[00:15:59.880 --> 00:16:02.680]  他是坐在最高的寶座上面的
[00:16:02.680 --> 00:16:04.480]  但是超然的神
[00:16:04.480 --> 00:16:06.600]  不只是停在上面
[00:16:06.600 --> 00:16:10.120]  向下面不問世事地觀察
[00:16:10.400 --> 00:16:12.160]  讓這個世界自生自滅
[00:16:12.160 --> 00:16:13.320]  這個神是怎樣的呢?
[00:16:13.320 --> 00:16:18.120]  他進入到這個世界每一個地方裡面
[00:16:18.120 --> 00:16:20.360]  他的衣裳、他的袍
[00:16:20.360 --> 00:16:22.600]  充滿在整個聖殿裡面
[00:16:22.600 --> 00:16:24.600]  他是無所不在的
[00:16:24.600 --> 00:16:26.120]  他衣袍充滿聖殿
[00:16:26.120 --> 00:16:26.760]  但是
[00:16:26.760 --> 00:16:28.360]  神的無所不在
[00:16:28.360 --> 00:16:30.920]  也是神無微不至
[00:16:30.920 --> 00:16:33.960]  積極參與人的事情
[00:16:33.960 --> 00:16:36.280]  他不單只是一個micro-manager
[00:16:36.280 --> 00:16:38.000]  是一個nano-manager
[00:16:38.000 --> 00:16:39.960]  任何的事情
[00:16:39.960 --> 00:16:42.480]  都不能夠離開他的掌管
[00:16:42.480 --> 00:16:44.920]  所以他絕對有權
[00:16:44.920 --> 00:16:49.000]  去懲罰一個好像烏西亞驕傲的人
[00:16:49.000 --> 00:16:51.360]  裡面說到薩拉芬
[00:16:51.360 --> 00:16:52.520]  這些Seraphim
[00:16:52.520 --> 00:16:54.120]  這個Theme呢
[00:16:54.120 --> 00:16:55.360]  就是眾數的意思
[00:16:55.360 --> 00:16:56.680]  其實是Seraph
[00:16:56.680 --> 00:17:02.240]  其實火蛇都是叫做薩拉的
[00:17:02.240 --> 00:17:03.040]  原因是什麼呢?
[00:17:03.040 --> 00:17:06.800]  當你被薩拉咬的時候
[00:17:06.800 --> 00:17:08.960]  就好像被火燒著一樣
[00:17:08.960 --> 00:17:11.080]  所以其實薩拉芬這個意思
[00:17:11.080 --> 00:17:12.400]  就是燃燒的一位
[00:17:12.400 --> 00:17:14.080]  或者扮燃燒的
[00:17:14.080 --> 00:17:17.960]  他們彼此說話
[00:17:17.960 --> 00:17:21.520]  他們教導我們其實應該怎樣敬拜神
[00:17:21.520 --> 00:17:23.520]  我們星期天來到應該怎樣敬拜神
[00:17:23.520 --> 00:17:24.800]  他一方面
[00:17:24.800 --> 00:17:26.160]  神是聖潔的
[00:17:26.160 --> 00:17:27.600]  神是超然的
[00:17:27.600 --> 00:17:30.920]  所以我們要聖哉、聖哉、聖哉
[00:17:30.920 --> 00:17:32.120]  去敬拜祂
[00:17:32.120 --> 00:17:33.400]  祂的偉大
[00:17:33.400 --> 00:17:34.520]  祂的Greatness
[00:17:34.520 --> 00:17:35.680]  祂的良善
[00:17:35.680 --> 00:17:36.760]  祂的Goodness
[00:17:36.760 --> 00:17:39.360]  是完全我們無可比擬的
[00:17:39.360 --> 00:17:40.840]  祂無所不能
[00:17:40.840 --> 00:17:42.160]  完全公義
[00:17:42.160 --> 00:17:44.160]  我們完全不是
[00:17:44.160 --> 00:17:46.200]  所以當我們上到神的面前的時候
[00:17:46.200 --> 00:17:48.760]  不可能察覺到自己的軟弱
[00:17:48.760 --> 00:17:50.760]  和自己的微小的
[00:17:50.760 --> 00:17:52.040]  但是留心
[00:17:52.040 --> 00:17:53.120]  與此同時
[00:17:53.120 --> 00:17:55.400]  神也是無所不在
[00:17:55.400 --> 00:17:56.720]  無微不至的
[00:17:56.720 --> 00:17:58.800]  祂深切關切
[00:17:58.800 --> 00:18:02.160]  我們當中每一個最小最小的一位
[00:18:02.160 --> 00:18:05.480]  薩拉芬不單只是說話
[00:18:05.480 --> 00:18:07.560]  他們也用他們的身體
[00:18:07.560 --> 00:18:09.800]  來教導我們怎樣敬拜神
[00:18:09.800 --> 00:18:11.240]  薩拉芬
[00:18:11.240 --> 00:18:14.000]  掩著自己的臉
[00:18:14.000 --> 00:18:17.280]  通常解釋是一個謙卑的表現
[00:18:17.280 --> 00:18:19.720]  將所有的面子都歸給神
[00:18:19.720 --> 00:18:20.840]  薩拉芬
[00:18:20.840 --> 00:18:22.240]  遮著自己的腳
[00:18:22.240 --> 00:18:23.600]  這個有不同的解釋
[00:18:23.600 --> 00:18:25.440]  有些人解釋就說
[00:18:25.440 --> 00:18:27.320]  他們不會踩人
[00:18:27.320 --> 00:18:28.560]  他遮著腳
