
[00:00:00.000 --> 00:00:05.400]  近來如果大家去留意本地新聞
[00:02:13.480 --> 00:02:16.800]  或使瘟疫流行在我民中
[00:02:16.800 --> 00:02:19.180]  借稱為我名下的子民
[00:02:19.180 --> 00:02:21.320]  若是自卑禱告
[00:02:21.320 --> 00:02:22.780]  尋求我的面
[00:02:22.780 --> 00:02:24.800]  轉離他們的惡行
[00:02:24.800 --> 00:02:27.120]  我必從天上垂青
[00:02:27.120 --> 00:02:28.840]  赦免他們的罪
[00:02:28.840 --> 00:02:30.840]  醫治他們的弊
[00:02:30.840 --> 00:02:38.320]  最近我也多了看一本聖經的譯本
[00:02:38.320 --> 00:02:40.240]  就是《新普及譯本》
[00:02:40.240 --> 00:02:41.800]  很感謝美琪
[00:02:41.800 --> 00:02:45.080]  她的桌子上長年擺這本東西
[00:02:45.080 --> 00:02:46.120]  其實每一次
[00:02:46.120 --> 00:02:47.000]  我很有禮貌
[00:02:47.000 --> 00:02:49.360]  每一次我拿這本聖經出來的時候
[00:02:49.360 --> 00:02:50.080]  我有問過
[00:02:50.080 --> 00:02:50.960]  雖然她不在場
[00:02:50.960 --> 00:02:54.760]  但是我真的有問過美琪借來用一下
[00:02:54.760 --> 00:02:58.040]  OK 在《新普及譯本》
[00:02:58.040 --> 00:02:59.440]  她怎樣譯這段經文
[00:02:59.440 --> 00:03:01.440]  我覺得如果當讀這段經文
[00:03:01.440 --> 00:03:02.840]  會更加明白
[00:03:02.840 --> 00:03:03.600]  她就說
[00:03:03.600 --> 00:03:04.440]  請這麼說
[00:03:04.440 --> 00:03:05.720]  《新普及譯本》
[00:03:05.720 --> 00:03:06.240]  她就說
[00:03:06.240 --> 00:03:09.280]  有時我會關閉諸天
[00:03:09.280 --> 00:03:11.200]  使天不下雨
[00:03:11.200 --> 00:03:15.280]  或命令蝗蟲吞噬你們的莊稼
[00:03:15.280 --> 00:03:18.560]  或在你們中間降下瘟疫
[00:03:18.560 --> 00:03:21.680]  那時稱為我名下的子民
[00:03:21.680 --> 00:03:24.000]  如果能謙卑下來
[00:03:24.000 --> 00:03:26.480]  禱告尋求我的面
[00:03:26.480 --> 00:03:28.400]  轉來他們的惡行
[00:03:28.400 --> 00:03:30.720]  我必從天上聆聽
[00:03:30.720 --> 00:03:32.600]  赦免他們的罪
[00:03:32.600 --> 00:03:35.800]  使他們的土地復原
[00:03:35.800 --> 00:03:38.040]  這段經文
[00:03:38.040 --> 00:03:38.960]  我就說很熟悉
[00:03:38.960 --> 00:03:40.280]  因為其實很多時候
[00:03:40.280 --> 00:03:41.760]  一些外面的聚會
[00:03:41.760 --> 00:03:42.760]  就講禱告
[00:03:42.760 --> 00:03:43.880]  講祈禱
[00:03:43.880 --> 00:03:45.680]  特別是為了城市祈禱
[00:03:45.680 --> 00:03:49.480]  或者甚至為了國家去守望的時候
[00:03:49.480 --> 00:03:51.320]  很喜歡用這段經文
[00:03:51.320 --> 00:03:52.320]  來講
[00:03:52.320 --> 00:03:53.680]  其實這段經文的背景
[00:03:53.680 --> 00:03:55.320]  就是當所羅梅王
[00:03:55.320 --> 00:03:56.360]  建好聖殿
[00:03:56.360 --> 00:03:59.160]  所羅梅王跟神說了一個很長的祈禱
[00:03:59.160 --> 00:04:00.840]  講出怎樣怎樣
[00:04:00.840 --> 00:04:01.800]  如果你怎樣怎樣
[00:04:01.800 --> 00:04:03.360]  就請你怎樣怎樣
[00:04:03.360 --> 00:04:05.000]  然後
[00:04:05.000 --> 00:04:05.920]  這一段
[00:04:05.920 --> 00:04:07.320]  剛才我們讀的經文
[00:04:07.320 --> 00:04:09.840]  就是神回應所羅梅王
[00:04:09.840 --> 00:04:11.160]  其實當然那段
[00:04:11.160 --> 00:04:12.200]  神所說的話
[00:04:12.200 --> 00:04:13.840]  都是一段很長的說話
[00:04:13.840 --> 00:04:15.440]  但是其中有這一段
[00:04:15.440 --> 00:04:16.320]  這樣的說話
[00:04:16.320 --> 00:04:18.440]  就是說
[00:04:18.440 --> 00:04:20.600]  當神
[00:04:20.600 --> 00:04:22.520]  即是神講明的
[00:04:22.520 --> 00:04:24.520]  就是祂會安排這些困難
[00:04:24.520 --> 00:04:26.840]  去傳遞一些訊息
[00:04:26.840 --> 00:04:28.080]  並且提及
[00:04:28.080 --> 00:04:29.080]  提到就是說
[00:04:29.080 --> 00:04:33.080]  如果有不下雨
[00:04:33.080 --> 00:04:34.120]  旱災
[00:04:34.120 --> 00:04:36.200]  有蝗蟲的災害
[00:04:36.200 --> 00:04:37.600]  還有瘟疫
[00:04:37.600 --> 00:04:41.480]  在國家裡面發生的時候
[00:04:41.480 --> 00:04:44.120]  神很想我們怎樣回應呢?
[00:04:44.120 --> 00:04:46.280]  就是能夠謙卑下來
[00:04:46.280 --> 00:04:48.680]  禱告尋求神的面
[00:04:48.680 --> 00:04:51.040]  以及轉離我們的惡行
[00:04:51.040 --> 00:04:53.160]  神就會在天上垂聽
[00:04:53.160 --> 00:04:54.560]  赦免我們的罪
[00:04:54.560 --> 00:04:55.640]  醫治我們的地
[00:04:55.640 --> 00:04:58.440]  所以就是
[00:04:58.440 --> 00:05:00.840]  神是除了透過聖經
[00:05:00.840 --> 00:05:01.720]  異象
[00:05:01.720 --> 00:05:02.720]  異夢
[00:05:02.720 --> 00:05:04.240]  神也都透過大自然
[00:05:04.240 --> 00:05:05.440]  甚至一個逆境
[00:05:05.440 --> 00:05:06.840]  一個困境
[00:05:06.840 --> 00:05:08.920]  跟人去講說話的
[00:05:08.920 --> 00:05:11.880]  其實整本聖經都記載著這一點
[00:05:11.880 --> 00:05:14.040]  其實整本聖經記載著
[00:05:14.040 --> 00:05:16.280]  神向人說話的歷史
[00:05:16.280 --> 00:05:17.880]  祂一直虎口婆心
[00:05:17.880 --> 00:05:20.280]  不斷去跟人說話
[00:05:20.280 --> 00:05:21.480]  只不過問題是
[00:05:21.480 --> 00:05:23.560]  人有沒有聽
[00:05:23.560 --> 00:05:26.160]  甚至是伴譯
[00:05:26.160 --> 00:05:29.080]  到最後神兒子自己親自下來
[00:05:29.080 --> 00:05:30.320]  去到這個世界
[00:05:30.320 --> 00:05:31.600]  親自道成肉身
[00:05:31.600 --> 00:05:32.680]  用生命
[00:05:32.680 --> 00:05:33.720]  用說話
[00:05:33.720 --> 00:05:34.760]  去跟人講
[00:05:34.760 --> 00:05:37.320]  去跟人講神的心意的時候
[00:05:37.320 --> 00:05:38.360]  不過到最後
[00:05:38.360 --> 00:05:39.440]  你都知道
[00:05:39.440 --> 00:05:40.880]  人不聽都不止
[00:05:40.880 --> 00:05:42.240]  為什麼呢?
[00:05:42.240 --> 00:05:45.600]  連神的兒子都殺了
[00:05:45.600 --> 00:05:46.600]  所以就是
[00:05:46.600 --> 00:05:49.080]  整個歷史
[00:05:49.080 --> 00:05:51.560]  聖經裡面所說的整個歷史就是
[00:05:51.560 --> 00:05:53.560]  神怎麼跟人講說話
[00:05:53.560 --> 00:05:54.920]  人怎麼去回應
[00:05:54.920 --> 00:05:55.680]  所以就是
[00:05:55.680 --> 00:05:57.160]  就是
[00:05:57.160 --> 00:05:58.880]  神其實不斷
[00:05:58.880 --> 00:06:00.320]  就算
[00:06:00.320 --> 00:06:02.880]  人是殺了神的兒子也好
[00:06:02.880 --> 00:06:05.680]  但其實神是不斷跟人講說話的
[00:06:05.680 --> 00:06:07.200]  在這個
[00:06:07.200 --> 00:06:08.520]  特別是伴譯的人
[00:06:08.520 --> 00:06:11.160]  在《羅馬書十章》有一節裡面這樣說
[00:06:11.160 --> 00:06:14.680]  我整天都向他們張開雙臂
[00:06:14.680 --> 00:06:16.800]  他們卻拒絕聽從我
[00:06:16.800 --> 00:06:18.080]  並且伴譯我
[00:06:18.080 --> 00:06:18.840]  就是說
[00:06:18.840 --> 00:06:19.960]  就算
[00:06:19.960 --> 00:06:21.200]  人是多麼伴譯
[00:06:21.200 --> 00:06:23.920]  但是神都不斷張開雙手
[00:06:23.920 --> 00:06:25.080]  跟人去說話
[00:06:25.080 --> 00:06:26.400]  不過人沒有聽
[00:06:26.400 --> 00:06:28.640]  而神有時候更加
[00:06:28.640 --> 00:06:30.440]  另外在《以西傑書》
[00:06:30.440 --> 00:06:32.720]  三十三章十一節裡面
[00:06:32.720 --> 00:06:33.760]  就是
[00:06:33.760 --> 00:06:37.080]  神好像一個父母看到一個伴譯的子女
[00:06:37.080 --> 00:06:38.160]  離家出走
[00:06:38.160 --> 00:06:40.960]  但是神仍然虎口婆心地
[00:06:40.960 --> 00:06:41.960]  跟人去講說話
[00:06:41.960 --> 00:06:43.520]  當時神是怎麼說的?
[00:06:43.520 --> 00:06:44.160]  就說
[00:06:44.160 --> 00:06:46.160]  我指著我的永生起誓
[00:06:46.160 --> 00:06:48.600]  我絕不以惡人的死為樂
[00:06:48.600 --> 00:06:52.000]  只希望他們能轉來邪惡的路
[00:06:52.000 --> 00:06:53.720]  使他們得以存活
[00:06:53.720 --> 00:06:54.840]  以致列人
[00:06:54.840 --> 00:06:57.040]  離開你們的惡行吧
[00:06:57.040 --> 00:06:59.360]  為什麼要死呢?
[00:06:59.360 --> 00:07:02.120]  其實到今天為止
[00:07:02.120 --> 00:07:05.680]  神仍然跟人類
[00:07:05.680 --> 00:07:07.520]  包括我們
[00:07:07.520 --> 00:07:08.640]  講說話
[00:07:08.640 --> 00:07:11.120]  神今天仍然是講說話
[00:07:11.120 --> 00:07:13.720]  特別是當我們離開了祂的吩咐
[00:07:13.720 --> 00:07:15.560]  和命令的時候
[00:07:15.560 --> 00:07:18.440]  祂仍然會透過聖經
[00:07:18.440 --> 00:07:20.720]  和一些危機
[00:07:20.720 --> 00:07:22.080]  一些困難
[00:07:22.080 --> 00:07:24.400]  去跟我們講說話
[00:07:24.400 --> 00:07:25.520]  不過
[00:07:25.520 --> 00:07:26.800]  人呢
[00:07:26.800 --> 00:07:27.760]  其實有時候
[00:07:27.760 --> 00:07:29.080]  可能我不知道你會不會
[00:07:29.080 --> 00:07:30.200]  就是為什麼
[00:07:30.200 --> 00:07:32.160]  為什麼神要用困境
[00:07:32.160 --> 00:07:35.080]  用困難跟我們人講說話呢?
[00:07:35.080 --> 00:07:37.360]  我不知道你有沒有想過一個這樣的問題
[00:07:37.360 --> 00:07:38.240]  其實
[00:07:38.240 --> 00:07:39.240]  人呢
[00:07:39.240 --> 00:07:41.280]  真的可以用兩句話去形容
[00:07:41.280 --> 00:07:42.280]  第一
[00:07:42.280 --> 00:07:45.160]  人是敬酒不飲,飲罰酒
[00:07:45.160 --> 00:07:46.080]  第二
[00:07:46.080 --> 00:07:48.280]  粵語禪篇經常說的
[00:07:48.280 --> 00:07:50.360]  不見棺材不拿眼淚
[00:07:50.360 --> 00:07:51.680]  但我不是想講這一句
[00:07:51.680 --> 00:07:53.480]  我想講第三句
[00:07:53.480 --> 00:07:56.520]  天堂有路你不走
[00:07:56.520 --> 00:07:59.560]  地獄無門闖進來
[00:07:59.560 --> 00:08:02.800]  然後誓要去入刀山下等等
[00:08:02.800 --> 00:08:04.760]  粵語禪篇經常是這樣
[00:08:04.760 --> 00:08:06.280]  其實呢
[00:08:06.280 --> 00:08:07.680]  真的
[00:08:07.680 --> 00:08:09.280]  其實就是
[00:08:09.280 --> 00:08:12.680]  如果我們有聽
[00:08:12.680 --> 00:08:13.960]  有跟
[00:08:13.960 --> 00:08:15.320]  有回應
[00:08:15.320 --> 00:08:19.080]  神在聖經裡面一早跟我們講的說話
[00:08:19.080 --> 00:08:23.200]  我相信我們不會遭遇這麼多的困難
[00:08:23.200 --> 00:08:25.120]  不會遭遇這麼多的逆境
[00:08:25.120 --> 00:08:26.080]  如果我們有聽
[00:08:26.080 --> 00:08:27.520]  我們不需要遭遇
[00:08:27.520 --> 00:08:28.080]  因為
[00:08:28.080 --> 00:08:29.080]  其實為什麼
[00:08:29.080 --> 00:08:31.280]  神要在我們生命裡面興起這些困難
[00:08:31.280 --> 00:08:33.040]  興起這些逆境呢?
[00:08:33.040 --> 00:08:34.360]  那個問題就是
[00:08:34.360 --> 00:08:35.280]  沒有啊
[00:08:35.280 --> 00:08:36.080]  我們第一
[00:08:36.080 --> 00:08:37.280]  沒有聽也不止
[00:08:37.280 --> 00:08:39.240]  就是沒有聽神的話也不止
[00:08:39.240 --> 00:08:42.520]  很多時候是沒有將神放在眼內
[00:08:42.520 --> 00:08:43.920]  所以沒辦法
[00:08:43.920 --> 00:08:45.920]  神要興起一些的環境
[00:08:45.920 --> 00:08:47.520]  一些的困難
[00:08:47.520 --> 00:08:49.520]  去吸引人類注意
[00:08:49.520 --> 00:08:50.720]  去吸引人注意
[00:08:50.720 --> 00:08:51.200]  因為
[00:08:51.200 --> 00:08:52.960]  神真的不想我們
[00:08:52.960 --> 00:08:54.640]  自己偏行幾路
[00:08:54.640 --> 00:08:56.160]  去到一個地步
[00:08:56.160 --> 00:08:57.200]  到最後
[00:08:57.200 --> 00:09:00.080]  我們要遭受這個最後的審判
[00:09:00.080 --> 00:09:01.480]  遭受永恆的刑罰
[00:09:01.480 --> 00:09:02.000]  所以
[00:09:02.000 --> 00:09:03.680]  祂會透過一些困難
[00:09:03.680 --> 00:09:04.880]  一些的逆境
[00:09:04.880 --> 00:09:07.560]  去吸引我們去注意
[00:09:07.560 --> 00:09:09.640]  所以神在聚牧師那裡講一句話
[00:09:09.640 --> 00:09:10.520]  真是很
[00:09:10.520 --> 00:09:12.200]  祂又好好地形容人
[00:09:12.200 --> 00:09:13.000]  就是
[00:09:13.000 --> 00:09:15.280]  人忍受真是賤骨頭
[00:09:15.280 --> 00:09:19.000]  好好的有一本聖經跟你說
[00:09:19.000 --> 00:09:20.040]  你們不聽
[00:09:20.040 --> 00:09:20.920]  不回應
[00:09:20.920 --> 00:09:22.560]  不止你
[00:09:22.560 --> 00:09:24.440]  還要不將神放在眼內
[00:09:24.440 --> 00:09:25.360]  那沒辦法
[00:09:25.360 --> 00:09:27.000]  勁走不忍忍乏走
[00:09:27.000 --> 00:09:28.840]  神唯有用一些困難
[00:09:28.840 --> 00:09:30.080]  用一些問題
[00:09:30.080 --> 00:09:31.120]  來跟我們說
[00:09:31.120 --> 00:09:32.560]  吸引我們注意
[00:09:32.560 --> 00:09:33.960]  跟我們說話
[00:09:33.960 --> 00:09:34.880]  所以就是
[00:09:34.880 --> 00:09:36.760]  好像很多牧者都這麼說
[00:09:36.760 --> 00:09:37.320]  就是神啊
[00:09:37.320 --> 00:09:39.160]  神是透過一些的環境
[00:09:39.160 --> 00:09:39.840]  一些的困難
[00:09:39.840 --> 00:09:41.240]  跟人去說話
[00:09:41.600 --> 00:09:43.200]  也跟國家說話
[00:09:43.200 --> 00:09:45.240]  所以有一些牧者就說
[00:09:45.240 --> 00:09:48.720]  神今天仍然跟美國說話
[00:09:48.720 --> 00:09:51.880]  舉一個美國的例子
[00:09:51.880 --> 00:09:54.760]  原來今天美國發生了很多的事情
[00:09:54.760 --> 00:09:57.640]  跟祂怎麼對待以色列有關
[00:09:57.640 --> 00:09:59.520]  整個聖經
[00:09:59.520 --> 00:10:00.520]  就是說
[00:10:00.520 --> 00:10:01.920]  中東這一片的土地
[00:10:01.920 --> 00:10:03.120]  迦南美地
[00:10:03.120 --> 00:10:06.520]  其實是神賜給以色列人的應許之地
[00:10:06.520 --> 00:10:07.160]  就是說
[00:10:07.160 --> 00:10:08.160]  還有就是
[00:10:08.160 --> 00:10:11.400]  神對這一塊土地擁有主權的
[00:10:11.400 --> 00:10:12.800]  因為聖經說明了
[00:10:12.800 --> 00:10:14.760]  因為地是我的
[00:10:14.760 --> 00:10:15.400]  還有
[00:10:15.400 --> 00:10:19.360]  祂將這一塊土地賜給以撒的後裔
[00:10:19.360 --> 00:10:21.400]  不是以實瑪利的後裔
[00:10:21.400 --> 00:10:22.280]  還有呢
[00:10:22.280 --> 00:10:23.400]  在聖經裡面說
[00:10:23.400 --> 00:10:25.840]  如果你分取神的地
[00:10:25.840 --> 00:10:27.400]  分裂神的地
[00:10:27.400 --> 00:10:29.040]  是必受審判的
[00:10:29.040 --> 00:10:31.880]  就坐以色列的人是必受就坐的
[00:10:31.880 --> 00:10:33.320]  所以有一個學者
[00:10:33.320 --> 00:10:35.120]  就是阿彪
[00:10:35.120 --> 00:10:38.360]  他甚至在這麼多年來研究
[00:10:38.360 --> 00:10:41.800]  研究當美國向以色列施壓
[00:10:41.800 --> 00:10:45.200]  要它說你又要退回什麼地方
[00:10:45.200 --> 00:10:46.840]  或者要跟巴勒斯坦人
[00:10:46.840 --> 00:10:50.520]  怎麼妥協地去談判等等的時候
[00:10:50.520 --> 00:10:51.400]  很特別
[00:10:51.400 --> 00:10:52.720]  美國呢
[00:10:52.720 --> 00:10:54.440]  立刻會出現天災
[00:10:54.440 --> 00:10:56.000]  經濟滑落
[00:10:56.000 --> 00:10:57.200]  或者政治鬥爭
[00:10:57.200 --> 00:10:58.080]  好像這樣
[00:10:58.080 --> 00:11:00.000]  美國的總統
[00:11:00.000 --> 00:11:02.960]  其實在歷屆總統就有兩個布殊總統的
[00:11:02.960 --> 00:11:04.680]  我說的是小的那個
[00:11:04.680 --> 00:11:06.840]  一個是爸爸一個是兒子
[00:11:06.840 --> 00:11:08.000]  小的那個呢
[00:11:08.000 --> 00:11:09.320]  那個小布殊
[00:11:09.320 --> 00:11:12.960]  小布殊曾經大言不慚地公開地說
[00:11:12.960 --> 00:11:16.320]  他說他是第一個美國的總統
[00:11:16.320 --> 00:11:19.800]  是要求以色列和巴勒斯坦
[00:11:19.800 --> 00:11:22.160]  要一地兩國的總統
[00:11:22.160 --> 00:11:24.440]  就是說將應許之地
[00:11:24.440 --> 00:11:25.880]  分成一半
[00:11:25.880 --> 00:11:27.680]  一邊是巴勒斯坦人
[00:11:27.680 --> 00:11:28.960]  一邊是以色列人
[00:11:28.960 --> 00:11:33.040]  當時小布殊大言不慚地公開地說
[00:11:33.040 --> 00:11:34.040]  他是第一個
[00:11:34.040 --> 00:11:35.760]  好像是一個壯舉
[00:11:35.760 --> 00:11:38.360]  好像是一個豐功偉績那樣
[00:11:38.360 --> 00:11:39.160]  那麼
[00:11:39.160 --> 00:11:40.600]  然後呢
[00:11:40.600 --> 00:11:41.600]  他還要這麼說
[00:11:41.600 --> 00:11:44.920]  就說他一定會將
[00:11:44.920 --> 00:11:48.360]  就是一定會逼以色列
[00:11:48.360 --> 00:11:52.240]  來將東耶路撒冷割讓給巴勒斯坦
[00:11:52.240 --> 00:11:54.760]  當他說完這句話
[00:11:54.760 --> 00:11:57.040]  48小時之內
[00:11:57.040 --> 00:11:58.680]  48小時之內
[00:11:58.680 --> 00:12:01.720]  美國在經濟、股市、股票
[00:12:01.720 --> 00:12:03.680]  由最高峰的時間
[00:12:03.680 --> 00:12:06.760]  一下子跌了149點
[00:12:06.760 --> 00:12:10.720]  第二個星期更加跌了311點
[00:12:10.720 --> 00:12:19.320]  整個市場在一個星期內損失了4.23%
[00:12:19.320 --> 00:12:21.000]  另外一個例子就是
[00:12:21.000 --> 00:12:24.240]  在08年911那天
[00:12:24.240 --> 00:12:27.960]  他說美國駐以色列大使就說
[00:12:27.960 --> 00:12:33.040]  以色列已經同意交出東耶路撒冷的主權給巴勒斯坦
[00:12:33.040 --> 00:12:34.800]  然後9月14日還說
[00:12:34.800 --> 00:12:37.440]  耶路撒冷郵報是報導以色列總理
[00:12:37.440 --> 00:12:41.640]  會交出西岸98.1%的地方
[00:12:41.640 --> 00:12:44.720]  跟東耶路撒冷的主權交給巴勒斯坦
[00:12:44.720 --> 00:12:46.240]  然後
[00:12:46.240 --> 00:12:49.200]  08年9月11日發生什麼事呢?
[00:12:49.200 --> 00:12:53.000]  颶風艾克打向德克薩斯州
[00:12:53.000 --> 00:12:54.920]  颶風艾克非常巨大
[00:12:54.920 --> 00:12:56.160]  就是像報紙所說的
[00:12:56.160 --> 00:12:57.760]  它闊600英里
[00:12:57.760 --> 00:13:01.200]  風暴潮高度達到20英呎
[00:13:01.200 --> 00:13:02.720]  9月12日
[00:13:02.720 --> 00:13:05.760]  艾克是以三級颶風的威力著陸
[00:13:05.760 --> 00:13:10.080]  風眼在東邊的加爾維斯頓城著陸
[00:13:10.080 --> 00:13:12.840]  接近完全毀滅整個城市
[00:13:12.840 --> 00:13:14.520]  然後穿過侯斯頓
[00:13:14.520 --> 00:13:17.200]  讓大部分的侯斯頓的房屋全部停電
[00:13:17.200 --> 00:13:20.840]  以及被稱為侯斯頓最嚴重的停電事件
[00:13:20.840 --> 00:13:23.360]  整個城市封閉了幾天
[00:13:23.360 --> 00:13:27.280]  而這個颶風是美國歷史上第二個破壞力最大的颶風
[00:13:27.280 --> 00:13:29.880]  然後到9月13日到14日
[00:13:29.880 --> 00:13:33.520]  他說美國第二大投資銀行雷曼兄弟宣佈破產
[00:13:33.520 --> 00:13:35.640]  所以雷曼就從這裡來的
[00:13:35.640 --> 00:13:37.200]  然後他說
[00:13:37.200 --> 00:13:41.600]  導致6130億美元的損失
[00:13:41.600 --> 00:13:44.360]  之後就有很多股市崩潰等等
[00:13:44.360 --> 00:13:46.080]  就是有很多事情發生
[00:13:46.080 --> 00:13:47.360]  其實你會看到
[00:13:47.360 --> 00:13:50.840]  只是會透過一些環境
[00:13:50.840 --> 00:13:51.880]  一些災害
[00:13:51.880 --> 00:13:54.000]  大自然界的情況
[00:13:54.000 --> 00:13:56.200]  是跟別人說話
[00:13:56.200 --> 00:13:57.520]  好像剛才的例子就是
[00:13:57.520 --> 00:13:59.360]  其實只是想跟美國說話
[00:13:59.360 --> 00:14:02.480]  特別是說到神不喜歡美國這樣對待以色列
[00:14:02.480 --> 00:14:04.920]  所以就是神警告美國
[00:14:04.920 --> 00:14:06.480]  要美國去悔改
[00:14:06.480 --> 00:14:08.640]  好像他們先祖一樣
[00:14:08.640 --> 00:14:11.280]  回到神的心意裡面
[00:14:11.280 --> 00:14:12.480]  同樣
[00:14:12.480 --> 00:14:15.160]  神其實不單止跟美國說話
[00:14:15.160 --> 00:14:17.600]  神是在跟你
[00:14:17.600 --> 00:14:19.480]  跟我去說話
[00:14:19.480 --> 00:14:20.640]  問題
[00:14:20.640 --> 00:14:22.640]  我們有沒有留意到呢?
[00:14:22.640 --> 00:14:24.640]  警覺到呢
[00:14:24.640 --> 00:14:27.640]  這個是神在跟我們說話
[00:14:28.520 --> 00:14:30.200]  今年2013年
[00:14:30.200 --> 00:14:31.560]  10年前SARS嘛
[00:14:31.560 --> 00:14:32.560]  就是2003年
[00:14:32.560 --> 00:14:36.560]  在香港經歷SARS的時候
[00:14:36.560 --> 00:14:37.680]  香港的教會
[00:14:37.680 --> 00:14:39.200]  很多教會都起來了
[00:14:39.200 --> 00:14:41.840]  做了一次的嚴肅會
[00:14:41.840 --> 00:14:44.520]  就是為香港祈禱認罪的嚴肅會
[00:14:44.520 --> 00:14:47.400]  裡面有一個講員叫趙仲權牧師
[00:14:47.400 --> 00:14:49.320]  他就跟我們分享了一樣東西
[00:14:49.320 --> 00:14:50.320]  就說
[00:14:50.320 --> 00:14:52.320]  神透過一些事情
[00:14:52.320 --> 00:14:54.320]  向他的子民說話
[00:14:54.320 --> 00:14:58.720]  但是很多時候我們聽不到祂的說話
[00:14:58.720 --> 00:15:02.520]  所以忽略了每一次我們回應神的機會
[00:15:02.520 --> 00:15:03.720]  他舉個例子
[00:15:03.720 --> 00:15:06.920]  以前當豐牛症發生的時候
[00:15:06.920 --> 00:15:08.920]  我們可以不吃牛肉
[00:15:08.920 --> 00:15:11.600]  之後事情很快就過去了
[00:15:11.600 --> 00:15:15.280]  我們也沒有透過豐牛症的問題
[00:15:15.280 --> 00:15:16.240]  我們去尋求神
[00:15:16.240 --> 00:15:18.240]  究竟神想跟我們說些什麼
[00:15:18.240 --> 00:15:22.240]  然後豬發生口蹄症
[00:15:22.240 --> 00:15:24.240]  我們就不吃豬肉了
[00:15:24.240 --> 00:15:27.240]  然後很快事情就過去了
[00:15:27.240 --> 00:15:28.520]  我們也沒有特別尋求過
[00:15:28.520 --> 00:15:31.360]  究竟神想透過這個口蹄症跟人說些什麼
[00:15:31.360 --> 00:15:33.360]  然後到最後發生什麼事呢
[00:15:33.360 --> 00:15:35.360]  豐牛症
[00:15:35.360 --> 00:15:38.240]  我們不止不吃雞
[00:15:38.240 --> 00:15:40.240]  我們把雞都殺了
[00:15:40.240 --> 00:15:42.840]  然後很快又處理了這件事情
[00:15:42.840 --> 00:15:45.240]  我們也沒有特別去尋求過
