
[00:00:00.000 --> 00:00:02.000]  (主席) 各位兄弟姊妹 早安
[00:02:22.000 --> 00:02:29.000]  (主席) 有些哲人為了解決精神和物質這兩種向度的張力
[00:02:29.000 --> 00:02:34.000]  (主席) 他們會高舉一面貶抑另一面
[00:02:34.000 --> 00:02:40.000]  (主席) 例如哲人柏拉圖他強調精神
[00:02:40.000 --> 00:02:44.000]  (主席) 對他來說物質是變幻的
[00:02:44.000 --> 00:02:48.000]  (主席) 異世的沒有永恆的意義
[00:02:48.000 --> 00:02:54.000]  (主席) 他將一切事物的物質性質剝奪
[00:02:54.000 --> 00:02:58.000]  (主席) 將任何異世的東西排除
[00:02:58.000 --> 00:03:02.000]  (主席) 剩下的就變成純的觀念
[00:03:02.000 --> 00:03:07.000]  (主席) 純的觀念是不變的永恆的
[00:03:07.000 --> 00:03:11.000]  (主席) 這是理型世界的真相
[00:03:11.000 --> 00:03:18.000]  (主席) 反之一個個體或個別的人是會死的,沒有永恆性
[00:03:18.000 --> 00:03:21.000]  (主席) 個體的人沒有永恆性
[00:03:21.000 --> 00:03:23.000]  (主席) 但是人的觀念
[00:03:23.000 --> 00:03:25.000]  (主席) 人的觀念
[00:03:25.000 --> 00:03:31.000]  (主席) 這個觀念就是人類或人類的觀念
[00:03:31.000 --> 00:03:34.000]  (主席) 這個觀念是永恆的
[00:03:34.000 --> 00:03:36.000]  (主席) 不變的
[00:03:36.000 --> 00:03:39.000]  (主席) 這個就是真理的所在
[00:03:39.000 --> 00:03:41.000]  (主席) 這種想法發展下去
[00:03:41.000 --> 00:03:46.000]  (主席) 很容易就變成為了某些不變的原則
[00:03:46.000 --> 00:03:50.000]  (主席) 而去取消一個個別的具體的人
[00:03:50.000 --> 00:03:53.000]  (主席) 為了一些不變的原則
[00:03:53.000 --> 00:03:56.000]  (主席) 而取消一個會變的個體的人
[00:03:56.000 --> 00:03:59.000]  (主席) 其實新約的法利賽人就是這樣
[00:03:59.000 --> 00:04:03.000]  (主席) 20世紀的希特勒也是這樣
[00:04:03.000 --> 00:04:05.000]  (主席) 從靈修的角度來說
[00:04:05.000 --> 00:04:10.000]  (主席) 這種想法就是渴慕那些純粹的靈性
[00:04:10.000 --> 00:04:12.000]  (主席) 而漠視塵世
[00:04:12.000 --> 00:04:16.000]  (主席) 這裡有一種帕拉圖式的喜悅
[00:04:16.000 --> 00:04:18.000]  (主席) 沒有了時間
[00:04:18.000 --> 00:04:20.000]  (主席) 只留下永恆
[00:04:20.000 --> 00:04:22.000]  (主席) 飛了上去天上
[00:04:22.000 --> 00:04:26.000]  (主席) 但是卻是失卻歷史
[00:04:26.000 --> 00:04:28.000]  (主席) 另外有一些哲人
[00:04:28.000 --> 00:04:30.000]  (主席) 他們為了解決精神和物質
[00:04:30.000 --> 00:04:32.000]  (主席) 這兩種向度之間的張力
[00:04:32.000 --> 00:04:34.000]  (主席) 他們寧願放棄精神
[00:04:34.000 --> 00:04:37.000]  (主席) 他們擁抱塵世
[00:04:37.000 --> 00:04:43.000]  (主席) 他們認為根本沒有離地的精神
[00:04:43.000 --> 00:04:47.000]  (主席) 只有腳下的大地
[00:04:47.000 --> 00:04:51.000]  (主席) 這些就是唯物主義者
[00:04:51.000 --> 00:04:53.000]  (主席) 唯物主義者會認為
[00:04:53.000 --> 00:04:59.000]  (主席) 一切一切到最後只不過是物質
[00:04:59.000 --> 00:05:02.000]  (主席) 沒有永恆的東西
[00:05:02.000 --> 00:05:04.000]  (主席) 一切都是變的
[00:05:04.000 --> 00:05:07.000]  (主席) 都是歷史的產物
[00:05:07.000 --> 00:05:10.000]  (主席) 這種想法一直發展下去
[00:05:10.000 --> 00:05:16.000]  (主席) 就會剩下純粹的對物質的追求
[00:05:16.000 --> 00:05:20.000]  (主席) 以及在物質追求的過程中
[00:05:20.000 --> 00:05:24.000]  (主席) 無可避免的殘酷的惡鬥
[00:05:24.000 --> 00:05:27.000]  (主席) 在新約也有代表
[00:05:27.000 --> 00:05:32.000]  (主席) 就是與法利賽人相對立的
[00:05:32.000 --> 00:05:35.000]  (主席) 一個死對頭的殺刀該人
[00:05:35.000 --> 00:05:38.000]  (主席) 殺刀該人在新約中
[00:05:38.000 --> 00:05:40.000]  (主席) 描述他們的思想特徵就是
[00:05:40.000 --> 00:05:42.000]  (主席) 他們不信復活
[00:05:42.000 --> 00:05:44.000]  (主席) 他們不信永恆
[00:05:44.000 --> 00:05:48.000]  (主席) 有的 就是這個現世
[00:05:48.000 --> 00:05:52.000]  (主席) 他們願意與權貴勾結
[00:05:52.000 --> 00:05:56.000]  (主席) 然後活一種講求當下滿足的人生
[00:05:56.000 --> 00:05:58.000]  (主席) 從靈修來說
[00:05:58.000 --> 00:06:01.000]  (主席) 這種想法有兩種可能性
[00:06:01.000 --> 00:06:03.000]  (主席) 就看你是甚麼身份
[00:06:03.000 --> 00:06:05.000]  (主席) 如果你是權貴
[00:06:05.000 --> 00:06:07.000]  (主席) 那麼這種想法
[00:06:07.000 --> 00:06:10.000]  (主席) 就會令你在歷史的過程中
[00:06:10.000 --> 00:06:12.000]  (主席) 力保自己的利益
[00:06:12.000 --> 00:06:16.000]  (主席) 然後剷除任何阻撓的人
[00:06:16.000 --> 00:06:19.000]  (主席) 但如果你是一個受苦的人
[00:06:19.000 --> 00:06:21.000]  (主席) 你的想法就是不斷推動
[00:06:21.000 --> 00:06:23.000]  (主席) 不斷的變革
[00:06:23.000 --> 00:06:27.000]  (主席) 他們有的就是歷史的行動
[00:06:27.000 --> 00:06:31.000]  (主席) 有的就是現世利益的一種角力
[00:06:31.000 --> 00:06:33.000]  (主席) 沒有的是甚麼呢?
[00:06:33.000 --> 00:06:36.000]  (主席) 沒有的是永恆的價值
[00:06:36.000 --> 00:06:38.000]  (主席) 在福音書裏面
[00:06:38.000 --> 00:06:41.000]  (主席) 互相敵對的這兩派人
[00:06:41.000 --> 00:06:44.000]  (主席) 法利塞人和薩都該人
[00:06:44.000 --> 00:06:46.000]  (主席) 很奇怪
[00:06:46.000 --> 00:06:48.000]  (主席) 他們最後攜手合作
[00:06:48.000 --> 00:06:50.000]  (主席) 除掉耶穌
[00:06:50.000 --> 00:06:52.000]  (主席) 但他們除掉耶穌的理由
[00:06:52.000 --> 00:06:54.000]  (主席) 兩者是不一樣的
[00:06:54.000 --> 00:06:58.000]  (主席) 法利塞人除掉耶穌
[00:06:58.000 --> 00:07:00.000]  (主席) 是因為他要為了他們的理想
[00:07:00.000 --> 00:07:02.000]  (主席) 為了一個不變的原則
[00:07:02.000 --> 00:07:04.000]  (主席) 他們要消滅耶穌
[00:07:04.000 --> 00:07:08.000]  (主席) 薩都該人他們是為了現實
[00:07:08.000 --> 00:07:10.000]  (主席) 為了實際的利益
[00:07:10.000 --> 00:07:12.000]  (主席) 他們消滅耶穌
[00:07:12.000 --> 00:07:14.000]  (主席) 自命清高的人
[00:07:14.000 --> 00:07:16.000]  (主席) 他嫌耶穌太世俗
[00:07:16.000 --> 00:07:18.000]  (主席) 完全世俗的人
[00:07:18.000 --> 00:07:20.000]  (主席) 他嫌耶穌太清高
[00:07:20.000 --> 00:07:25.000]  (主席) 最後兩者都置耶穌於死地
[00:07:25.000 --> 00:07:27.000]  (主席) 今天我們看看耶穌
[00:07:27.000 --> 00:07:30.000]  (主席) 在這個精神與現實
[00:07:30.000 --> 00:07:32.000]  (主席) 現世與他世
[00:07:32.000 --> 00:07:35.000]  (主席) 永恆與現在之間
[00:07:35.000 --> 00:07:37.000]  (主席) 他其實是怎樣活著的呢
[00:07:37.000 --> 00:07:41.000]  (主席) 和他是怎樣去鼓勵那些跟從他的人
[00:07:41.000 --> 00:07:47.000]  (主席) 我們今天講到的經文是福音書的經課
[00:07:47.000 --> 00:07:51.000]  (主席) 永恆福音第十七章 第十三節至第十九節
[00:07:51.000 --> 00:07:53.000]  (主席) 因為經文都相當長
[00:07:53.000 --> 00:07:56.000]  (主席) 所以我選短一些的段落
[00:07:56.000 --> 00:08:00.000]  (主席) 永恆福音第十七章 第十三節至第十九節
[00:08:00.000 --> 00:08:03.000]  (主席) 很多主題不斷在一個很短的經文裏面
[00:08:03.000 --> 00:08:06.000]  (主席) 不斷地閃出來 爆出來
[00:08:06.000 --> 00:08:10.000]  (主席) 我讀的時候就會刻意讓大家留意
[00:08:10.000 --> 00:08:12.000]  (主席) 第十三節
[00:08:12.000 --> 00:08:16.000]  (主席) 耶穌這樣祈禱向天父
[00:08:16.000 --> 00:08:19.000]  (主席) 現在我往你那裏去
[00:08:19.000 --> 00:08:22.000]  (主席) 我還在世上說這些說話
[00:08:22.000 --> 00:08:25.000]  (主席) 是叫他們心裏充滿我的喜樂
[00:08:25.000 --> 00:08:27.000]  (主席) 喜樂這個主題出現了
[00:08:27.000 --> 00:08:30.000]  (主席) 我要將你的道賜給他們
[00:08:30.000 --> 00:08:32.000]  (主席) 他們即是跟從他的人
[00:08:32.000 --> 00:08:36.000]  (主席) 世界又恨他們 恨這個主題
[00:08:36.000 --> 00:08:38.000]  (主席) 因為他們不熟世界
[00:08:38.000 --> 00:08:41.000]  (主席) 正如我不熟世界一樣
[00:08:41.000 --> 00:08:43.000]  (主席) 他不熟世界
[00:08:43.000 --> 00:08:47.000]  (主席) 跟從他的人也不熟這個世界
[00:08:47.000 --> 00:08:49.000]  (主席) 這是另一個主題
[00:08:49.000 --> 00:08:50.000]  (主席) 第十五節
[00:08:50.000 --> 00:08:53.000]  (主席) 我不求你叫他們離開世界
[00:08:53.000 --> 00:08:57.000]  (主席) 只求你保守他們脫離那惡者
[00:08:57.000 --> 00:09:00.000]  (主席) 跟從耶穌的人會留在這個世界
[00:09:00.000 --> 00:09:02.000]  (主席) 這個也是一個主題
[00:09:02.000 --> 00:09:07.000]  (主席) 但是耶穌求天父保守我們這一班跟從他的人
[00:09:07.000 --> 00:09:09.000]  (主席) 保守是另一個主題
[00:09:09.000 --> 00:09:11.000]  (主席) 第十六節
[00:09:11.000 --> 00:09:14.000]  (主席) 他們不熟世界 正如我不熟世界一樣
[00:09:14.000 --> 00:09:17.000]  (主席) 求你用真理使他們成性
[00:09:17.000 --> 00:09:19.000]  (主席) 你的道就是真理
[00:09:19.000 --> 00:09:20.000]  (主席) 又有兩個主題
[00:09:20.000 --> 00:09:21.000]  (主席) 真理
[00:09:21.000 --> 00:09:25.000]  (主席) 真理是令信徒成性
[00:09:25.000 --> 00:09:28.000]  (主席) 改變他們生命的某種本相
[00:09:28.000 --> 00:09:30.000]  (主席) 成性又是另一個主題
[00:09:30.000 --> 00:09:31.000]  (主席) 第十八節
[00:09:31.000 --> 00:09:34.000]  (主席) 你怎樣猜我到世上
[00:09:34.000 --> 00:09:37.000]  (主席) 我也照樣猜他們到世上
[00:09:37.000 --> 00:09:38.000]  (主席) 猜顯
[00:09:38.000 --> 00:09:40.000]  (主席) 又是另一個主題
[00:09:40.000 --> 00:09:42.000]  (主席) 我為他們的緣故
[00:09:42.000 --> 00:09:43.000]  (主席) 自己分別為性
[00:09:43.000 --> 00:09:47.000]  (主席) 叫他們也因此成性
[00:09:47.000 --> 00:09:51.000]  (主席) 這是主耶穌在上十字架前的禱文
[00:09:51.000 --> 00:09:53.000]  (主席) 為門徒祈禱
[00:09:53.000 --> 00:09:55.000]  (主席) 求天父保守他們
[00:09:55.000 --> 00:09:58.000]  (主席) 這個禱文完全反映
[00:09:58.000 --> 00:10:00.000]  (主席) 耶穌是怎樣看自己
[00:10:00.000 --> 00:10:02.000]  (主席) 和怎樣看那些
[00:10:02.000 --> 00:10:05.000]  (主席) 跟從他的信徒的生命
[00:10:05.000 --> 00:10:07.000]  (主席) 他怎樣看自己呢
[00:10:07.000 --> 00:10:11.000]  (主席) 和怎樣看那些跟從他的信徒的生命呢
[00:10:11.000 --> 00:10:14.000]  (主席) 我歸納為七點
[00:10:14.000 --> 00:10:16.000]  (主席) 第一點就是
[00:10:16.000 --> 00:10:19.000]  (主席) 基督和他的跟從者
[00:10:19.000 --> 00:10:21.000]  (主席) 他們的生命
[00:10:21.000 --> 00:10:23.000]  (主席) 都不屬於這個世界
[00:10:23.000 --> 00:10:26.000]  (主席) 他們是另一個世界的人物
[00:10:26.000 --> 00:10:28.000]  (主席) 這是第一點
[00:10:28.000 --> 00:10:29.000]  (主席) 第二點
[00:10:29.000 --> 00:10:34.000]  (主席) 但同時他們也不離開這個世界
[00:10:34.000 --> 00:10:37.000]  (主席) 他們的雙腳緊緊的
[00:10:37.000 --> 00:10:39.000]  (主席) 立足在大地之上
[00:10:39.000 --> 00:10:40.000]  (主席) 這是第二點
[00:10:40.000 --> 00:10:42.000]  (主席) 第三點
[00:10:42.000 --> 00:10:44.000]  (主席) 就是屬於另一個世界
[00:10:44.000 --> 00:10:46.000]  (主席) 耶穌稱之為聖
[00:10:46.000 --> 00:10:51.000]  (主席) 耶穌和他的門徒是屬於神聖的
[00:10:51.000 --> 00:10:54.000]  (主席) 他不是屬於世俗的
[00:10:54.000 --> 00:10:56.000]  (主席) 這個就是聖經常說的
[00:10:56.000 --> 00:10:58.000]  (主席) 所謂分別為聖
[00:10:58.000 --> 00:11:00.000]  (主席) 我們和這個世界有別
[00:11:00.000 --> 00:11:02.000]  (主席) 我們是屬於聖的
[00:11:02.000 --> 00:11:03.000]  (主席) 這是第三點
[00:11:04.000 --> 00:11:05.000]  (主席) 第四點
[00:11:05.000 --> 00:11:10.000]  (主席) 是甚麼東西令人分別為聖呢?
[00:11:10.000 --> 00:11:14.000]  (主席) 經文說是真理使人成聖
[00:11:14.000 --> 00:11:19.000]  (主席) 令信徒與世界有別
[00:11:19.000 --> 00:11:20.000]  (主席) 是真理
[00:11:20.000 --> 00:11:21.000]  (主席) 這是第四點
[00:11:21.000 --> 00:11:23.000]  (主席) 第五點
[00:11:23.000 --> 00:11:27.000]  (主席) 神聖的人活在這個不神聖的世界
[00:11:27.000 --> 00:11:29.000]  (主席) 當然會有衝突和張力
[00:11:29.000 --> 00:11:31.000]  (主席) 耶穌稱之為恨
[00:11:32.000 --> 00:11:36.000]  (主席) 這個世界會恨那些不屬於這個世界的人
[00:11:36.000 --> 00:11:40.000]  (主席) 不是很和平地
[00:11:40.000 --> 00:11:42.000]  (主席) 有一個恨意
[00:11:42.000 --> 00:11:43.000]  (主席) 這是第五點
[00:11:43.000 --> 00:11:45.000]  (主席) 第六點就是
[00:11:45.000 --> 00:11:47.000]  (主席) 不屬於這個世界的人
[00:11:47.000 --> 00:11:49.000]  (主席) 他留在這個世界上
[00:11:49.000 --> 00:11:50.000]  (主席) 為甚麼呢?
[00:11:50.000 --> 00:11:52.000]  (主席) 因為他們有使命在身
[00:11:52.000 --> 00:11:58.000]  (主席) 天父差遣不屬於這個世界的耶穌來到這個世界
[00:11:58.000 --> 00:12:01.000]  (主席) 是因為有使命交給耶穌去完成
[00:12:02.000 --> 00:12:06.000]  (主席) 耶穌今天差遣不屬於這個世界的門徒
[00:12:06.000 --> 00:12:08.000]  (主席) 繼續留在這個世界
[00:12:08.000 --> 00:12:13.000]  (主席) 同樣是因為有使命交給信徒去完成
[00:12:13.000 --> 00:12:15.000]  (主席) 這是差遣
[00:12:15.000 --> 00:12:17.000]  (主席) 使命的問題
[00:12:17.000 --> 00:12:18.000]  (主席) 這是第六點
[00:12:18.000 --> 00:12:19.000]  (主席) 第七點
[00:12:19.000 --> 00:12:23.000]  (主席) 耶穌的跟從者知道自己的身份
[00:12:23.000 --> 00:12:26.000]  (主席) 知道自己有任務在身
[00:12:26.000 --> 00:12:30.000]  (主席) 同時也知道天父的保守
[00:12:30.000 --> 00:12:34.000]  (主席) 故此能夠勇敢地面對困難
[00:12:34.000 --> 00:12:36.000]  (主席) 面對恨意
[00:12:36.000 --> 00:12:38.000]  (主席) 笑傲江湖
[00:12:38.000 --> 00:12:40.000]  (主席) 在這個險惡的江湖裏
[00:12:40.000 --> 00:12:44.000]  (主席) 能夠高唱滄海一聲笑
[00:12:44.000 --> 00:12:47.000]  (主席) 耶穌稱這個態度為喜樂
[00:12:47.000 --> 00:12:49.000]  (主席) 這是第七點
[00:12:49.000 --> 00:12:53.000]  (主席) 以上各點我會每點講少少
[00:12:53.000 --> 00:12:56.000]  (主席) 就是說當我講到第七點的時候
[00:12:56.000 --> 00:12:59.000]  (主席) 大家就可以很開心地期待
[00:12:59.000 --> 00:13:01.000]  (主席) 很快就會講完
[00:13:01.000 --> 00:13:03.000]  (主席) 第一點
[00:13:03.000 --> 00:13:07.000]  (主席) 信徒是不屬於這個世界的
[00:13:07.000 --> 00:13:10.000]  (主席) 其實很多體會到永恆的人
[00:13:10.000 --> 00:13:12.000]  (主席) 都是不屬於這個世界
[00:13:12.000 --> 00:13:16.000]  (主席) 很多體會到永恆的人
[00:13:16.000 --> 00:13:18.000]  (主席) 他不屬於這樣的塵世
[00:13:18.000 --> 00:13:20.000]  (主席) 其中一個經典的人物
[00:13:20.000 --> 00:13:23.000]  (主席) 就是古希臘的數學家阿基米德
[00:13:23.000 --> 00:13:27.000]  (主席) 有一個流傳下來的故事
[00:13:27.000 --> 00:13:29.000]  (主席) 很能夠點出
[00:13:29.000 --> 00:13:31.000]  (主席) 他根本不屬於這個世界
[00:13:31.000 --> 00:13:35.000]  (主席) 話說當時羅馬的大軍
[00:13:35.000 --> 00:13:38.000]  (主席) 攻佔了他住的城市
[00:13:38.000 --> 00:13:41.000]  (主席) 他當時在做什麼呢
[00:13:41.000 --> 00:13:45.000]  (主席) 他很專心地研究一個圓形的幾何學
[00:13:45.000 --> 00:13:52.000]  (主席) 一個士兵走進他家
[00:13:52.000 --> 00:13:54.000]  (主席) 搭著他的圓形
[00:13:54.000 --> 00:13:56.000]  (主席) 那個圓圈
[00:13:57.000 --> 00:14:02.000]  (主席) 但這個數學家似乎對現實的戰事
[00:14:02.000 --> 00:14:04.000]  (主席) 毫不上心
[00:14:04.000 --> 00:14:07.000]  (主席) 他仍然在沉思他那個圓形
[00:14:07.000 --> 00:14:10.000]  (主席) 然後他就對那個士兵說
[00:14:10.000 --> 00:14:13.000]  (主席) 請不要搭著我的圓圈
[00:14:13.000 --> 00:14:19.000]  (主席) 儘管現實上是一個戰爭的狀態
[00:14:19.000 --> 00:14:21.000]  (主席) 但是這位天才的心
[00:14:21.000 --> 00:14:25.000]  (主席) 卻是灌注在一個圓形的永恆的法則裡面
[00:14:26.000 --> 00:14:28.000]  (主席) 那個士兵路不可壓
[00:14:28.000 --> 00:14:32.000]  (主席) 這樣就揮劍殺死了一個天才
[00:14:32.000 --> 00:14:36.000]  (主席) 近來我讀了一本小的書
[00:14:36.000 --> 00:14:39.000]  (主席) 是德國浪漫文學的一個代表人物
[00:14:39.000 --> 00:14:42.000]  (主席) Wackenroder 的一本很小的書
[00:14:42.000 --> 00:14:47.000]  (主席) 書名叫做《熱愛藝術的修士的內心傾訴》
[00:14:47.000 --> 00:14:50.000]  (主席) 我讀的是中文的譯本
[00:14:50.000 --> 00:14:54.000]  (主席) 那本書裡面講到大畫家拉斐爾
[00:14:54.000 --> 00:14:57.000]  (主席) 他怎麼畫那些聖母像呢
[00:14:57.000 --> 00:15:00.000]  (主席) 拉斐爾一生畫了很多聖母像
[00:15:00.000 --> 00:15:04.000]  (主席) 美到令人驚訝
[00:15:04.000 --> 00:15:06.000]  (主席) 拉斐爾說
[00:15:06.000 --> 00:15:13.000]  (主席) 由於難得尋見完美的女人的形體
[00:15:13.000 --> 00:15:17.000]  (主席) 所以我遵從降臨到我靈魂中的
[00:15:17.000 --> 00:15:19.000]  (主席) 源於精神的形象
[00:15:19.000 --> 00:15:22.000]  (主席) 他說什麼呢
[00:15:22.000 --> 00:15:24.000]  (主席) 即是說在現實中
[00:15:24.000 --> 00:15:27.000]  (主席) 拉斐爾根本找不到一些合宜的模特兒
[00:15:27.000 --> 00:15:31.000]  (主席) 有的 他能夠領悟的
[00:15:31.000 --> 00:15:33.000]  (主席) 那些神聖的形象
[00:15:33.000 --> 00:15:35.000]  (主席) 只能源自上天
[00:15:35.000 --> 00:15:38.000]  (主席) 那本書裡面這樣說
[00:15:38.000 --> 00:15:41.000]  (主席) 拉斐爾不斷去尋找不同的模特兒
[00:15:41.000 --> 00:15:42.000]  (主席) 很沮喪
[00:15:42.000 --> 00:15:44.000]  (主席) 找來找去都找不到
[00:15:44.000 --> 00:15:48.000]  (主席) 找不到一些很滿意的女性的形象
[00:15:48.000 --> 00:15:50.000]  (主席) 直到有一個晚上
[00:15:51.000 --> 00:15:53.000]  (主席) 聖母向他顯現
[00:15:53.000 --> 00:15:56.000]  (主席) 她這樣寫下那本書
[00:15:56.000 --> 00:15:58.000]  (主席) 聖母用一種無言
[00:15:58.000 --> 00:16:02.000]  (主席) 無法言表的動人的目光
[00:16:02.000 --> 00:16:04.000]  (主席) 注視著他
[00:16:04.000 --> 00:16:05.000]  (主席) 活靈活現
[00:16:05.000 --> 00:16:07.000]  (主席) 就在他面前
[00:16:07.000 --> 00:16:12.000]  (主席) 神聖的形象臨到於他
[00:16:12.000 --> 00:16:16.000]  (主席) 然後他就憑這種精神裡面的領悟
[00:16:16.000 --> 00:16:19.000]  (主席) 畫下一幅又一幅的聖母像
[00:16:20.000 --> 00:16:23.000]  (主席) 屬於這個世界的任何形象
[00:16:23.000 --> 00:16:25.000]  (主席) 對一個大畫家來說
[00:16:25.000 --> 00:16:27.000]  (主席) 都是毫無幫助的
[00:16:27.000 --> 00:16:29.000]  (主席) 幫助他的
[00:16:29.000 --> 00:16:31.000]  (主席) 是不屬於這個世界的
[00:16:31.000 --> 00:16:33.000]  (主席) 來自他世的
[00:16:33.000 --> 00:16:36.000]  (主席) 一種神聖的顯現
[00:16:36.000 --> 00:16:39.000]  (主席) 天才的人物
[00:16:39.000 --> 00:16:42.000]  (主席) 看起來都不屬於這個世界
[00:16:42.000 --> 00:16:45.000]  (主席) 他們屬於永恆的維度
[00:16:45.000 --> 00:16:48.000]  (主席) 屬於聖人的團體
[00:16:49.000 --> 00:16:51.000]  (主席) 各位兄弟姐妹
[00:16:51.000 --> 00:16:54.000]  (主席) 其實基督的信徒
[00:16:54.000 --> 00:16:57.000]  (主席) 都是天才的人物
[00:16:57.000 --> 00:17:00.000]  (主席) 因為我們領悟到
[00:17:00.000 --> 00:17:03.000]  (主席) 天賦永恆的愛
[00:17:03.000 --> 00:17:06.000]  (主席) 這些不是世間的
[00:17:06.000 --> 00:17:12.000]  (主席) 我們聆聽到永恆的真理的說話
[00:17:12.000 --> 00:17:16.000]  (主席) 這個不是屬於世間的
[00:17:17.000 --> 00:17:20.000]  (主席) 我們的生命進入了不滅的天國
[00:17:20.000 --> 00:17:24.000]  (主席) 這個也不是屬於世間的
[00:17:24.000 --> 00:17:26.000]  (主席) 耶穌說
[00:17:26.000 --> 00:17:30.000]  (主席) 我們每一個都像祂一樣
[00:17:30.000 --> 00:17:32.000]  (主席) 不屬乎這個世界
[00:17:32.000 --> 00:17:35.000]  (主席) 這是第一點
[00:17:35.000 --> 00:17:37.000]  (主席) 第二點
[00:17:37.000 --> 00:17:41.000]  (主席) 同時我們卻不離開這個世界
[00:17:41.000 --> 00:17:44.000]  (主席) 一個人
[00:17:44.000 --> 00:17:46.000]  (主席) 體悟到永恆
[00:17:48.000 --> 00:17:52.000]  (主席) 如果他永遠都留住在永恆裡
[00:17:52.000 --> 00:17:54.000]  (主席) 他應該是一個哲人
[00:17:54.000 --> 00:17:57.000]  (主席) 一個人
[00:17:57.000 --> 00:17:59.000]  (主席) 體悟到永恆
[00:17:59.000 --> 00:18:03.000]  (主席) 卻回頭走回人間
[00:18:03.000 --> 00:18:05.000]  (主席) 為了救贖蒼生
[00:18:05.000 --> 00:18:08.000]  (主席) 他應該是一個宗教人
[00:18:08.000 --> 00:18:14.000]  (主席) 大乘佛教有一個人物
[00:18:14.000 --> 00:18:16.000]  (主席) 觀世音菩薩
[00:18:18.000 --> 00:18:19.000]  (主席) 經書說
[00:18:19.000 --> 00:18:23.000]  (主席) 觀世音菩薩在遠古以前
[00:18:23.000 --> 00:18:27.000]  (主席) 在釋迦牟尼佛以前
[00:18:27.000 --> 00:18:29.000]  (主席) 祂早已成佛
[00:18:29.000 --> 00:18:32.000]  (主席) 但祂沒有留在淨土
[00:18:32.000 --> 00:18:35.000]  (主席) 而入凡塵
[00:18:35.000 --> 00:18:38.000]  (主席) 因為祂要教化世人
[00:18:38.000 --> 00:18:45.000]  (主席) 耶穌並沒有將祂的門徒帶來塵世
[00:18:46.000 --> 00:18:49.000]  (主席) 沒有說祂升天的時候帶我們一起升天
[00:18:49.000 --> 00:18:52.000]  (主席) 要這樣做也沒有什麼困難
[00:18:52.000 --> 00:18:55.000]  (主席) 耶穌沒有這樣做
