
[00:00:00.000 --> 00:00:04.460]  好 弟兄姐妹平安 我們再一次低頭祈禱
[00:05:16.640 --> 00:05:18.620]  祂稱我們為弟兄
[00:05:18.620 --> 00:05:22.280]  所以我們現在是同氣連枝的了
[00:05:22.280 --> 00:05:26.080]  我們和耶穌基督一起的時候
[00:05:26.080 --> 00:05:31.500]  所以我們可以說耶穌基督的結局
[00:05:31.500 --> 00:05:40.040]  或者耶穌基督的人生究竟是怎樣呢?
[00:05:40.040 --> 00:05:43.980]  其實是和我們息息相關的
[00:05:43.980 --> 00:05:49.500]  而既然主耶穌基督這麼超越的創造主
[00:05:49.500 --> 00:05:51.900]  也是承受萬有的主宰
[00:05:51.900 --> 00:05:55.980]  現在親自來到我們中間的時候
[00:05:55.980 --> 00:05:59.260]  我們就不要後退了
[00:05:59.260 --> 00:06:00.740]  我們就不要後退
[00:06:00.740 --> 00:06:04.960]  而作者更加在說為甚麼不要後退呢?
[00:06:04.960 --> 00:06:08.480]  其中一件事他說
[00:06:08.480 --> 00:06:12.180]  我們第一 首先我們是蒙天罩的
[00:06:12.180 --> 00:06:14.440]  我們是蒙天罩的
[00:06:14.440 --> 00:06:17.440]  弟兄姐妹們 當你讀到這一句話的時候
[00:06:17.440 --> 00:06:20.860]  我不知道你心裏有甚麼感受
[00:06:20.860 --> 00:06:23.180]  每一次我讀到這一句話的時候
[00:06:23.180 --> 00:06:27.240]  我心裏面都有一些觸動
[00:06:27.240 --> 00:06:29.960]  我們是同蒙天罩的人
[00:06:29.960 --> 00:06:31.900]  信耶穌的人
[00:06:31.900 --> 00:06:38.800]  不只是說我們大家有一些共同的信念這麼簡單
[00:06:38.800 --> 00:06:42.820]  我們是一群同蒙天罩的人
[00:06:42.820 --> 00:06:46.660]  好像保羅他講到
[00:06:46.660 --> 00:06:53.980]  當時他被人抓去坐牢去到軍王的面前
[00:06:53.980 --> 00:06:57.740]  阿基伯王的面前去辯解他的信仰的時候
[00:06:57.740 --> 00:07:00.100]  他其中一句話他說
[00:07:00.100 --> 00:07:05.980]  「不要叫我不違背那從天上來的呼召」
[00:07:05.980 --> 00:07:09.060]  保羅很清楚的知道他有一個呼召
[00:07:09.060 --> 00:07:10.620]  有一個召命在身
[00:07:10.620 --> 00:07:12.500]  而即使是赴湯蹈火
[00:07:12.500 --> 00:07:15.460]  甚至乎他身處監獄的時候
[00:07:15.460 --> 00:07:18.660]  面對著在軍王面前辯解的時候
[00:07:18.660 --> 00:07:25.140]  他都知道他是不負所託的呼召
[00:07:25.140 --> 00:07:27.660]  而這個呼召本身不單止是保羅
[00:07:27.660 --> 00:07:31.180]  原來你和我都是有著同樣的呼召
[00:07:31.180 --> 00:07:34.860]  所以他說「同蒙天罩的聖潔弟兄」
[00:07:34.860 --> 00:07:39.100]  弟兄姐妹 你知不知道你也是蒙呼召的人呢?
[00:07:39.100 --> 00:07:42.260]  一個人如果你不知道自己是蒙呼召的時候
[00:07:42.260 --> 00:07:45.900]  毫無關乎你覺得有很多信仰的東西
[00:07:45.900 --> 00:07:50.140]  好像很難去毀身在其中
[00:07:50.140 --> 00:07:53.940]  因為你好像在一個門外看
[00:07:53.940 --> 00:07:59.020]  或者在一個旁邊參觀看的時候
[00:07:59.020 --> 00:08:05.020]  你是很難願意去付上很大的代價
[00:08:05.020 --> 00:08:12.220]  但是如果你感受到你也是蒙召一份子的時候
[00:08:12.220 --> 00:08:18.580]  很多事情你就再也不會像旁觀者那樣去看
[00:08:18.580 --> 00:08:23.300]  因為我們都是一個被呼召的人
[00:08:23.300 --> 00:08:25.340]  而這個呼召不是普通的呼召
[00:08:25.340 --> 00:08:28.940]  而是蒙天上的呼召
[00:08:28.940 --> 00:08:31.340]  而這個蒙天上的呼召
[00:08:31.340 --> 00:08:34.420]  是你和我都有份來分享的
[00:08:34.420 --> 00:08:39.220]  所以作者就說我們是同蒙天罩的聖潔弟兄
[00:08:39.220 --> 00:08:43.860]  接著他下面再說 你們應當思想我們為使者
[00:08:43.860 --> 00:08:46.020]  為大祭司的耶穌
[00:08:46.020 --> 00:08:52.380]  接著這句話本身也帶給人很多的困惑
[00:08:52.380 --> 00:08:55.260]  或者一些不理解
[00:08:55.260 --> 00:09:02.180]  如果你和我可能寫書信的時候
[00:09:02.180 --> 00:09:04.860]  我們會寫 會怎麼寫呢?
[00:09:04.860 --> 00:09:08.220]  我們說同蒙天罩的聖潔弟兄
[00:09:08.220 --> 00:09:15.540]  你們應當思想我們的神主耶穌 是不是?
[00:09:15.540 --> 00:09:17.100]  但是不是這樣寫的
[00:09:17.100 --> 00:09:21.340]  他是為使者 為大祭司的耶穌
[00:09:21.340 --> 00:09:24.860]  那你說 你寫神就高級一點 是不是?
[00:09:24.860 --> 00:09:26.740]  高一個檔次的
[00:09:26.740 --> 00:09:30.540]  你寫使者就是祭司
[00:09:30.540 --> 00:09:32.940]  低一點 是不是?
[00:09:32.940 --> 00:09:38.340]  但是其實 基督律師作者就說叫我們要思想
[00:09:38.340 --> 00:09:43.180]  那你思想 當然要思想一些高的層次的
[00:09:43.180 --> 00:09:45.220]  為什麼要思想一些低的層次的呢?
[00:09:45.220 --> 00:09:47.740]  他為什麼會這樣說呢?
[00:09:47.740 --> 00:09:51.020]  這裡我覺得是非常有意思的
[00:09:51.020 --> 00:09:53.500]  使者是什麼意思呢?
[00:09:53.500 --> 00:09:59.060]  使者是被差遣的 是被差出去的 是不是?
[00:09:59.060 --> 00:10:02.300]  使者是被差遣出去的
[00:10:02.300 --> 00:10:04.340]  祭司是什麼呢?
[00:10:04.340 --> 00:10:09.660]  祭司就是呼召人回到神面前的
[00:10:09.660 --> 00:10:11.860]  就是呼召人回到神面前
[00:10:11.860 --> 00:10:22.740]  所以這裡就說出了主耶穌的一個雙重的循環
[00:10:22.740 --> 00:10:39.580]  就是主耶穌使命的一個循環 祂來到世間使命的一個迴旋的一個歷程
[00:10:39.580 --> 00:10:44.340]  主耶穌被神差遣出來來到我們中間
[00:10:44.340 --> 00:10:48.740]  祂就成為了我們的使者 成為了神的使者
[00:10:48.740 --> 00:10:53.380]  但是祂作為使者 祂不僅僅是被差遣出來
[00:10:53.380 --> 00:10:56.460]  祂也有一個回歸的行動
[00:10:56.460 --> 00:11:00.620]  就是祂好像祭司一樣將人帶回到神的面前
[00:11:00.620 --> 00:11:05.060]  就是被差出去又被召回來
[00:11:05.060 --> 00:11:08.380]  被差出去又被召回來是我們的
[00:11:08.380 --> 00:11:10.100]  是因為耶穌基督的緣故
[00:11:10.100 --> 00:11:12.940]  因為耶穌被差出去 耶穌也成為了祭司
[00:11:12.940 --> 00:11:29.500]  也召我們回來 以致我們今天可以再一次和神有一種不一樣的呼召
[00:11:29.500 --> 00:11:31.900]  我們每個人之所以被呼召
[00:11:31.900 --> 00:11:38.220]  是因為主耶穌作為使者 祂被神差遣來到我們中間
[00:11:38.220 --> 00:11:45.580]  也是主耶穌作為一個祭司 也將我們召回神的面前
[00:11:45.580 --> 00:11:49.940]  這個這樣被差出去又被呼召回來的時候
[00:11:49.940 --> 00:11:56.380]  作者就叫我們思想
[00:11:56.380 --> 00:11:58.820]  你要明白你的呼召的時候
[00:11:58.820 --> 00:12:04.340]  你思想一下我們的主耶穌是怎樣為我們去成就這個呼召
[00:12:04.340 --> 00:12:08.780]  首先這個呼召本身 主耶穌是使者
[00:12:08.780 --> 00:12:15.820]  就說出了呼召來源的神聖
[00:12:15.820 --> 00:12:20.140]  《西伯留書》第一章也說
[00:12:20.140 --> 00:12:26.980]  「神既在古時多次多方的曉喻列祖,就在準末世,藉著他兒子一次的曉喻我們。」
[00:12:26.980 --> 00:12:31.500]  這個呼召本身有一個起點
[00:12:31.500 --> 00:12:38.860]  這個起點就像主耶穌親自被差遣作為使者來傳遞一樣
[00:12:38.860 --> 00:12:49.340]  所以我們每個人的呼召不是一個簡單的廣播的呼召
[00:12:49.340 --> 00:12:56.860]  你知道呼召本身有兩種
[00:12:56.860 --> 00:13:03.180]  有一種就稱為廣播式的呼召
[00:13:03.180 --> 00:13:05.940]  類似什麼呢
[00:13:05.940 --> 00:13:08.540]  類似就像三機一樣
[00:13:08.540 --> 00:13:15.100]  三機的訊息它發出來
[00:13:15.100 --> 00:13:17.700]  它不理你收不收的
[00:13:17.700 --> 00:13:22.740]  就是那些大氣電波出來的時候它就已經發出來了
[00:13:22.740 --> 00:13:26.820]  很多人沒心機 甚至今天很多人都沒心機
[00:13:26.820 --> 00:13:32.860]  完全收不到 也不知道有這樣的訊息
[00:13:32.860 --> 00:13:37.300]  但是另一種就是點對點的傳遞呼召
[00:13:37.300 --> 00:13:46.820]  就是譬如你是做電腦的
[00:13:46.820 --> 00:13:51.820]  你都知道有些電腦的重要訊息是要點對點傳遞的
[00:13:51.820 --> 00:14:00.820]  你要建構 建立了那個訊息的加密
[00:14:00.820 --> 00:14:07.340]  然後有一點就要確保另一點是一定會收到的
[00:14:07.340 --> 00:14:11.700]  呼召其實都是一樣的
[00:14:11.700 --> 00:14:21.420]  很多時候很多人想神的呼召是那種廣播式的傳遞
[00:14:21.420 --> 00:14:26.580]  好像說神叫所有人都跟從祂
[00:14:26.580 --> 00:14:28.860]  或者叫所有人都要相信祂
[00:14:28.860 --> 00:14:35.180]  神就發出了一個這樣的呼召之後就完了
[00:14:35.180 --> 00:14:39.420]  那你有沒有跟從神呢 你有沒有要相信神呢
[00:14:39.420 --> 00:14:41.820]  這個就看你的做法了 是不是
[00:14:41.820 --> 00:14:44.500]  或者看你是不是有緣人
[00:14:44.500 --> 00:14:51.980]  就是你聽了之後 你當時有什麼感受
[00:14:51.980 --> 00:14:56.740]  有什麼反應 接著就各人都無所謂了
[00:14:56.740 --> 00:15:02.220]  或者你收到 人就收不到 也在所難免 是不是
[00:15:02.220 --> 00:15:06.300]  很多人想信仰的呼召都是這一種的
[00:15:06.300 --> 00:15:12.460]  所以牧師在台上講的那些話 你都是選擇性的聽
[00:15:12.460 --> 00:15:16.460]  因為這個都是一個廣播式的傳遞 是不是
[00:15:16.460 --> 00:15:22.140]  但是呢 有沒有想過其實神的呼召不是這一種的
[00:15:22.140 --> 00:15:28.540]  神的呼召很多時候都是一個獨特的呼召
[00:15:28.540 --> 00:15:32.940]  神是單獨的對你來說的
[00:15:32.940 --> 00:15:38.900]  如果我用一個簡單點容易你想像得到的例子
[00:15:38.900 --> 00:15:44.660]  你就明白了 有時候舉例說教會辦一個活動
[00:15:44.660 --> 00:15:48.100]  需要找一些大兄姐妹幫忙做事的時候
[00:15:48.100 --> 00:15:51.980]  那我們怎麼做呢 那就擺報告 是不是
[00:15:51.980 --> 00:15:55.340]  擺報告就讀報告 崇拜完了就讀報告
[00:15:55.340 --> 00:15:59.700]  讀報告大兄姐妹就當這個是一個播客式的呼召
[00:15:59.700 --> 00:16:03.700]  聽了就當聽不到 有時候講完之後
[00:16:03.700 --> 00:16:10.140]  有報告過這個嗎 有這樣的東西完全不知道 一頭霧水都有的
[00:16:10.140 --> 00:16:14.340]  但是呢 所以就沒有人做了
[00:16:14.340 --> 00:16:17.700]  那怎麼辦呢 所以通常報告完之後
[00:16:17.700 --> 00:16:22.460]  總是需要一些負責的大兄姐妹去單獨去找一些人
[00:16:22.460 --> 00:16:24.700]  當你單獨去找一個人的時候
[00:16:24.700 --> 00:16:27.660]  啊 陳大明可不可以幫忙的時候
[00:16:27.660 --> 00:16:34.220]  單對單的時候他就知道 喂 現在是需要我了
[00:16:34.220 --> 00:16:41.340]  那他就要在那一刻就要想 我是不是要回應呢
[00:16:41.340 --> 00:16:45.980]  即使他說「No」的時候 都是一個回應來的 是不是
[00:16:45.980 --> 00:16:49.060]  就是說他一定要有回應的
[00:16:49.060 --> 00:16:51.460]  「No」都是一個回應來的
[00:16:51.460 --> 00:16:57.780]  而事實上 神對人的呼召其實就是後者來的
[00:16:57.780 --> 00:17:02.100]  很多時候你以為他是播放的 未必是跟我說
[00:17:02.100 --> 00:17:07.380]  很多時候聽到的時候都是在你旁邊說的 是不是
[00:17:07.380 --> 00:17:10.140]  因為你覺得那個是播放來的
[00:17:10.140 --> 00:17:13.220]  但是原來其實神是跟你說的
[00:17:13.220 --> 00:17:17.060]  所以這個信息本身就是主耶穌親自帶來
[00:17:17.060 --> 00:17:22.020]  來對我們每一個人是一個獨特的呼召
[00:17:22.020 --> 00:17:27.060]  所以主耶穌說 他在福音書裏說
[00:17:27.060 --> 00:17:31.420]  若有人要跟從我 就當社稷背起他的十字架來跟從我
[00:17:31.420 --> 00:17:35.300]  那個若有人要跟從我這個呼召本身
[00:17:35.300 --> 00:17:39.580]  就不是一個普遍性的呼召 是一個獨特的呼召來的
[00:17:39.580 --> 00:17:45.620]  每一個人都要做一個決定 是不是要跟從主耶穌
[00:17:45.620 --> 00:17:48.820]  而這個是每個人要自己
[00:17:48.820 --> 00:17:53.780]  每個人要有一個獨特的回應
[00:17:53.780 --> 00:17:57.640]  所以他說 第一方面你要知道你是同蒙天召的聖經弟兄
[00:17:57.640 --> 00:18:03.220]  你就思想一下 這個呼召本身是主耶穌親自帶給你的
[00:18:03.220 --> 00:18:09.540]  就好像主耶穌昔日去呼召若有人要跟從 我就當社稷一樣
[00:18:09.540 --> 00:18:12.980]  第二個就是為大祭司的耶穌
[00:18:12.980 --> 00:18:17.660]  這個呼召本身不單只是帶來了一個呼召
[00:18:17.660 --> 00:18:23.780]  而這個呼召本身是帶領人回歸到神面前
[00:18:23.780 --> 00:18:29.860]  就像祭司的作用就是將人帶回到神面前一樣
[00:18:29.860 --> 00:18:32.100]  當你去應這個呼召的時候
[00:18:32.100 --> 00:18:37.500]  你是在參與一個回歸的一個回家的一個旅程
[00:18:37.500 --> 00:18:41.580]  就像大祭司藉著那個獻祭之旅
[00:18:41.580 --> 00:18:46.180]  來將人帶回到神的面前一樣
[00:18:46.180 --> 00:18:51.940]  所以當你明白到為什麼他會說到呼召的時候
[00:18:51.940 --> 00:18:57.540]  接著他就說到使者和大祭司就是這樣的原因
[00:18:57.540 --> 00:19:00.660]  因為很多時候我們想的呼召
[00:19:00.660 --> 00:19:03.820]  我們都好像覺得不關自己的事
[00:19:03.820 --> 00:19:08.980]  但其實原來每一個真真實實去領受福音
[00:19:08.980 --> 00:19:14.180]  領受神的救贖的人其實都是因為主耶穌
[00:19:14.180 --> 00:19:19.140]  而領受了一個這樣屬天而來的呼召
[00:19:19.140 --> 00:19:25.100]  而這個呼召是必然成立的
[00:19:25.100 --> 00:19:30.900]  或者是有非常扎實的一個基礎
[00:19:30.900 --> 00:19:35.820]  就因為是主耶穌那個特殊的地位
[00:19:35.820 --> 00:19:39.980]  「他為那超立他的盡忠 如同摩西在神的全家盡忠一樣
[00:19:39.980 --> 00:19:41.980]  他比摩西算是更配多得榮耀
[00:19:41.980 --> 00:19:45.100]  好像人建造房屋的比房屋更得榮耀
[00:19:45.100 --> 00:19:48.460]  因為房屋的都必有人建造」那裡
[00:19:48.460 --> 00:19:52.460]  這裡就說到這個呼召本身
[00:19:52.460 --> 00:19:58.860]  其中一方面就是呼召人去參與
[00:19:58.860 --> 00:20:04.620]  一個好像神的聖殿的一個建造的過程
[00:20:04.620 --> 00:20:07.100]  在這個建造聖殿的過程當中
[00:20:07.100 --> 00:20:10.380]  你也是聖殿的一份子
[00:20:10.380 --> 00:20:13.340]  是神的家的一份子
[00:20:13.340 --> 00:20:18.140]  而他就比照到在舊約的時候
[00:20:18.140 --> 00:20:25.020]  摩西昔日帶領以色列人建造會幕
[00:20:25.020 --> 00:20:27.820]  然後神就住在他們中間
[00:20:27.820 --> 00:20:31.660]  摩西當然來說他是很盡忠的
[00:20:31.660 --> 00:20:36.780]  很忠心的 神要看指示他什麼他就照做
[00:20:36.780 --> 00:20:42.380]  但是今天這裡的呼召是建立神的家的時候
[00:20:42.380 --> 00:20:48.700]  就不是像找一個摩西這樣的一個好管家來做
[00:20:48.700 --> 00:20:51.580]  就是說神的兒子親自來做
[00:20:51.580 --> 00:20:56.940]  而這個兒子就是超越了僕人的身份
[00:20:56.940 --> 00:20:59.340]  他是管理神的家的
[00:20:59.340 --> 00:21:03.180]  也是擁有神的家的
[00:21:03.180 --> 00:21:08.540]  摩西他是一個管家的身份來建造神的聖殿
[00:21:08.540 --> 00:21:09.900]  神的會幕
[00:21:09.900 --> 00:21:13.580]  但是原來主耶穌他呼召我們
[00:21:13.580 --> 00:21:17.020]  就是我們要建立神的家
[00:21:17.020 --> 00:21:20.140]  而他不是管家 他是一個主人
[00:21:20.140 --> 00:21:23.020]  而且他也是自理 他擁有神的家
[00:21:23.020 --> 00:21:25.660]  也是自理神的家
[00:21:25.660 --> 00:21:29.020]  所有被呼召的人
[00:21:29.020 --> 00:21:35.180]  你說被呼召做什麼?
[00:21:35.180 --> 00:21:39.580]  被呼召就是參與成為這個家庭的一份子
[00:21:39.580 --> 00:21:44.540]  一方面你是一份子 一方面你是負責建造的
[00:21:44.540 --> 00:21:49.260]  丙姐妹 當你清楚這個呼召的時候
[00:21:49.260 --> 00:21:53.180]  我相信你對於教會 對於教會的生活
[00:21:53.180 --> 00:21:58.380]  對於自己在教會當中的角色和身份
[00:21:58.380 --> 00:22:01.740]  你就不再一樣了
[00:22:01.740 --> 00:22:05.420]  因為你不是一個旁觀者
[00:22:05.420 --> 00:22:07.820]  你也不是一個享受者
[00:22:07.820 --> 00:22:10.460]  你不是等著別人來服侍你
[00:22:10.460 --> 00:22:14.220]  而是你是被呼召進入這個家的當中
[00:22:14.220 --> 00:22:16.300]  在這個家的當中
[00:22:16.300 --> 00:22:19.660]  主耶穌就是我們最高的這個家
[00:22:19.660 --> 00:22:22.700]  是靠祂來帶領和管治的
[00:22:22.700 --> 00:22:26.860]  而我們也是參與一份子
[00:22:26.860 --> 00:22:31.820]  但是接著祂說了一句話也是很重要的
[00:22:31.820 --> 00:22:36.780]  「我們若將可誇的盼望和膽量堅持到底
[00:22:36.780 --> 00:22:41.420]  便是他的家了」
[00:22:41.420 --> 00:22:46.700]  你說我們不是被呼召進入神的家了嗎?
[00:22:46.700 --> 00:22:49.660]  那是不是所有人被呼召進入神的家
[00:22:49.660 --> 00:22:54.220]  他們都已經是家的一份子了?
[00:22:54.220 --> 00:22:59.740]  但是這裡就加出了一個條件
[00:22:59.740 --> 00:23:01.180]  這個條件是甚麼呢?
[00:23:01.180 --> 00:23:08.220]  「我們若將可誇的盼望和膽量堅持到底
[00:23:08.220 --> 00:23:10.940]  便是他的家了」
[00:23:10.940 --> 00:23:15.260]  這裡加出了一個條件
[00:23:15.260 --> 00:23:24.460]  就是首先有一個界線
[00:23:24.460 --> 00:23:26.860]  就是要衝過終點
[00:23:26.860 --> 00:23:28.860]  堅持到底的時候
[00:23:28.860 --> 00:23:32.540]  你想像來說如果是一個運動場的比賽
[00:23:32.540 --> 00:23:37.260]  就是衝過終點就是堅持到底了 是不是?
[00:23:37.260 --> 00:23:42.780]  你參加是不代表你會到終結的
[00:23:42.780 --> 00:23:46.780]  我記得我中學的時候學校有陸運會
[00:23:46.780 --> 00:23:49.900]  陸運會的時候有很多不同的項目
[00:23:49.900 --> 00:23:56.300]  有甚麼跳高、跳遠、100米、200米、400米
[00:23:56.300 --> 00:24:00.380]  那些全部都要報名來參加的
[00:24:00.380 --> 00:24:03.420]  但是有一樣是不用報名也可以參加的
[00:24:03.420 --> 00:24:06.620]  就是那個運動會最後一天
[00:24:06.620 --> 00:24:12.380]  最後那個項目就是3000米長跑
[00:24:12.380 --> 00:24:14.940]  那就不用參加 不用報名的
[00:24:14.940 --> 00:24:17.900]  所有人到最後 誰都願意
[00:24:17.900 --> 00:24:20.620]  你走去操場在那個起點集合
[00:24:20.620 --> 00:24:24.620]  一到時間 所有人都可以跑
[00:24:24.620 --> 00:24:27.660]  但是你知不知道是怎樣的
[00:24:27.660 --> 00:24:29.980]  貪得意的人走下去
[00:24:29.980 --> 00:24:32.700]  就很多人在那裡開起點開始跑
[00:24:32.700 --> 00:24:35.580]  但是接著都沒有幾個跑到3000米的
[00:24:35.580 --> 00:24:38.620]  根本跑了一個圈就走了
[00:24:38.620 --> 00:24:42.460]  所以它都不用你報名的
[00:24:42.460 --> 00:24:45.020]  根本沒有多少人跑得完的
[00:24:45.020 --> 00:24:49.020]  那些真正堅持跑3000米的人
[00:24:49.020 --> 00:24:52.220]  那些人就只有寥寥幾個
[00:24:52.220 --> 00:24:54.460]  或者不是寥寥十幾個
[00:24:54.460 --> 00:24:57.420]  這個就是堅持到底
[00:24:57.420 --> 00:25:01.420]  就是衝過那個底線
[00:25:01.420 --> 00:25:07.580]  所以作者就說要堅持到底
[00:25:07.580 --> 00:25:11.420]  就是要盼望和膽量
[00:25:11.420 --> 00:25:13.980]  這個就是一個courage
[00:25:13.980 --> 00:25:20.140]  一個勇氣和一個盼望 要堅持到底
[00:25:20.140 --> 00:25:24.860]  信神的人在這條信仰的路上
[00:25:24.860 --> 00:25:28.700]  是會有遇到挑戰的
[00:25:28.700 --> 00:25:30.300]  而正正希伯來信的作者
[00:25:30.300 --> 00:25:33.020]  其實他們剛才一開始已經說了
[00:25:33.020 --> 00:25:37.020]  他們就面對一個壓力測試的挑戰
[00:25:37.020 --> 00:25:41.900]  但我不知道你可能都在遇到你的信仰的挑戰
[00:25:41.900 --> 00:25:46.860]  可能你的挑戰是你生活的各方面的挑戰也好
[00:25:46.860 --> 00:25:48.460]  身體軟弱的挑戰也好
[00:25:48.460 --> 00:25:50.860]  或者工作的挑戰也好
[00:25:50.860 --> 00:25:53.740]  或者甚至乎有些正面的
[00:25:53.740 --> 00:25:57.100]  因為信仰而來的挑戰也都有
[00:25:57.100 --> 00:25:59.180]  但是在這些的挑戰
