
[00:00:00.000 --> 00:00:02.640]  迎春節福是我們所有人的行動
[00:02:15.280 --> 00:02:17.200]  所以今天在新春期間
[00:02:17.200 --> 00:02:20.040]  特別跟大家思索的題目就是「即或不然」
[00:02:20.040 --> 00:02:22.640]  不知道大家明不明白這句話是說什麼呢?
[00:02:22.640 --> 00:02:24.480]  「即或不然」是說什麼呢?
[00:02:24.480 --> 00:02:25.040]  就是
[00:02:25.040 --> 00:02:26.600]  一會兒我們會看到一個人
[00:02:26.840 --> 00:02:28.360]  他面對到禱告
[00:02:28.360 --> 00:02:30.400]  他說「就算神不聽我的祈禱
[00:02:30.400 --> 00:02:33.160]  我都會怎樣去面對呢?」
[00:02:33.160 --> 00:02:35.840]  今天很多時候基督徒就很期望
[00:02:35.840 --> 00:02:39.080]  我們的禱告神一定按我們的心意
[00:02:39.080 --> 00:02:41.000]  來答應我們的祈禱
[00:02:41.000 --> 00:02:44.720]  是很多時候真的神是會這樣
[00:02:44.720 --> 00:02:48.840]  但是我們也都很多基督徒會很多次經歷到
[00:02:48.840 --> 00:02:51.320]  神好像沒有聽我們的祈禱
[00:02:51.320 --> 00:02:54.560]  沒有按我們的心願來帶去達成
[00:02:55.080 --> 00:02:58.360]  有人因為這樣的緣故而放棄了他的信仰
[00:02:58.360 --> 00:03:01.080]  他在質疑神是否對他愛
[00:03:01.080 --> 00:03:04.320]  今天我們會面對三個年輕人
[00:03:04.320 --> 00:03:07.800]  這三個年輕人他們面對一些挑戰
[00:03:07.800 --> 00:03:10.640]  他們可以用信心來講出
[00:03:10.640 --> 00:03:13.160]  「縱使神不聽我的禱告
[00:03:13.160 --> 00:03:15.160]  我會怎樣去面對呢?」
[00:03:15.160 --> 00:03:18.120]  好,我們來看《但以理書》的第三章
[00:03:18.120 --> 00:03:20.440]  我不知道大家對舊約有多熟悉
[00:03:20.440 --> 00:03:22.400]  我希望如果你不熟悉的時候
[00:03:22.400 --> 00:03:24.160]  都鼓勵你聽完這篇導之後
[00:03:24.240 --> 00:03:26.360]  再回去看一看這一章的聖經
[00:03:26.360 --> 00:03:28.440]  其實我一直都鼓勵弟兄姊妹
[00:03:28.440 --> 00:03:30.960]  你應該是看完那些聖經
[00:03:30.960 --> 00:03:33.440]  然後才來聽
[00:03:33.440 --> 00:03:35.840]  這樣對你的幫助會大很多
[00:03:35.840 --> 00:03:38.160]  我們看看王的命令
[00:03:38.160 --> 00:03:41.920]  巴比倫有一個很出名的王叫利布格尼撒
[00:03:41.920 --> 00:03:45.240]  利布格尼撒王下了一個命令
[00:03:45.240 --> 00:03:48.840]  他要國家給我們建造一個金像
[00:03:48.840 --> 00:03:50.720]  這個像很高
[00:03:50.720 --> 00:03:52.480]  九十呎高
[00:03:52.720 --> 00:03:54.520]  大概有九層樓那麼高
[00:03:54.520 --> 00:03:56.720]  很特別就是闊九呎
[00:03:56.720 --> 00:03:59.040]  是較為古怪一點
[00:03:59.040 --> 00:04:03.160]  其實離遠看就是一個好像長形尖形的塔一樣
[00:04:03.160 --> 00:04:07.560]  這個目的就是要讓人在很遠的地方
[00:04:07.560 --> 00:04:09.680]  都會見到這個像
[00:04:09.680 --> 00:04:11.920]  雖然聖經說這是一個金像
[00:04:11.920 --> 00:04:14.120]  但很肯定絕對不是
[00:04:14.120 --> 00:04:15.680]  整個像都是金的
[00:04:15.680 --> 00:04:17.400]  只是包金而已
[00:04:17.400 --> 00:04:19.000]  或者我們要想一想
[00:04:19.000 --> 00:04:22.920]  為什麼利布格尼撒王要建造這個金像呢?
[00:04:22.920 --> 00:04:26.360]  如果我們看回在第二章裡面
[00:04:26.360 --> 00:04:29.400]  利布格尼撒王發了一個夢
[00:04:29.400 --> 00:04:30.760]  這個夢很特別
[00:04:30.760 --> 00:04:32.360]  他見到一個像
[00:04:32.360 --> 00:04:33.880]  這個像是什麼呢?
[00:04:33.880 --> 00:04:36.280]  頭部是用金來建造的
[00:04:36.280 --> 00:04:41.120]  但是胸膛和兩臂
[00:04:41.120 --> 00:04:42.320]  就是次一等
[00:04:42.320 --> 00:04:44.800]  是用銀來建造的
[00:04:45.360 --> 00:04:50.200]  到肚腹和腰部是用銅來建造的
[00:04:50.200 --> 00:04:54.400]  而腿部是用鐵來建造的
[00:04:54.400 --> 00:04:57.360]  到腳部就是半泥半鐵
[00:04:57.360 --> 00:05:01.160]  最後被一塊不是用人手建造的石頭
[00:05:01.160 --> 00:05:02.480]  打爛了
[00:05:02.480 --> 00:05:03.720]  打個四八爛
[00:05:03.720 --> 00:05:06.040]  整個像都散了
[00:05:06.040 --> 00:05:08.400]  他覺得這個夢很奇怪
[00:05:08.400 --> 00:05:10.400]  沒有人去釋解這個夢
[00:05:10.400 --> 00:05:12.840]  後來但爾利為他解釋這個夢
[00:05:13.400 --> 00:05:17.160]  他說這裡是描繪著不同的朝代
[00:05:17.160 --> 00:05:19.360]  一代一代的兄弟
[00:05:19.360 --> 00:05:22.560]  不過是每況愈下
[00:05:22.560 --> 00:05:24.080]  接著他就說
[00:05:24.080 --> 00:05:25.720]  利布格尼撒
[00:05:25.720 --> 00:05:27.680]  你就是那個金頭
[00:05:27.680 --> 00:05:29.200]  你是最厲害的那個
[00:05:29.200 --> 00:05:31.840]  接下來的角度
[00:05:31.840 --> 00:05:33.600]  其實是不及你的
[00:05:33.600 --> 00:05:37.520]  很可能是因為這個夢和這個解釋
[00:05:37.520 --> 00:05:42.880]  就觸動了利布格尼撒王要尼達去建造這個像
[00:05:42.880 --> 00:05:45.160]  讓尼達去敬拜
[00:05:45.160 --> 00:05:48.720]  這個像不單單要去榮耀自己
[00:05:48.720 --> 00:05:50.160]  讓人來做紀念
[00:05:50.160 --> 00:05:54.280]  究竟這個像是利布格尼撒王自己本身
[00:05:54.280 --> 00:05:56.760]  還是他們所拜的神
[00:05:56.760 --> 00:05:59.200]  待會我們看第十二節的時候
[00:05:59.200 --> 00:06:02.080]  那些人就控訴這三個年輕人
[00:06:02.080 --> 00:06:04.520]  不向他們的神下拜
[00:06:04.520 --> 00:06:07.800]  所以究竟這個像是利布格尼撒自己
[00:06:07.800 --> 00:06:09.080]  還是神
[00:06:09.080 --> 00:06:11.800]  其實是二合一
[00:06:12.440 --> 00:06:14.560]  因為很多時候
[00:06:14.560 --> 00:06:18.840]  一個皇帝就代表了他所拜的神
[00:06:18.840 --> 00:06:20.880]  很簡單舉個例子
[00:06:20.880 --> 00:06:23.080]  中國人那些的思想
[00:06:23.080 --> 00:06:24.960]  往往那個王是什麼呢
[00:06:24.960 --> 00:06:26.040]  就是天子
[00:06:26.040 --> 00:06:27.680]  是龍的化身
[00:06:27.680 --> 00:06:29.600]  是天上的代表
[00:06:29.600 --> 00:06:31.080]  所以
[00:06:31.080 --> 00:06:33.080]  在中東地方裏面
[00:06:33.080 --> 00:06:36.600]  他們的王都往往是神的代表
[00:06:36.600 --> 00:06:41.320]  利布格尼撒王就是要尼達去讓人來尊崇他
[00:06:41.560 --> 00:06:44.080]  他更加要人尼達去敬拜這個像
[00:06:44.080 --> 00:06:46.120]  就代表了宗教上的統一
[00:06:46.120 --> 00:06:48.120]  使得人民的人心
[00:06:48.120 --> 00:06:50.520]  尼達去一致的敬拜
[00:06:50.520 --> 00:06:52.680]  也要讓人知道他
[00:06:52.680 --> 00:06:54.080]  怎樣強大
[00:06:54.080 --> 00:06:57.000]  有一本叫七十事譯本
[00:06:57.000 --> 00:06:59.520]  就是舊約裏面希列文的譯本
[00:06:59.520 --> 00:07:01.200]  在七十事譯本裏面
[00:07:01.200 --> 00:07:02.600]  在這張聖經裏面
[00:07:02.600 --> 00:07:04.480]  是加多了第一節的
[00:07:04.480 --> 00:07:08.640]  就是說是利布格尼撒王第十八年的時候
[00:07:08.640 --> 00:07:09.880]  是做這個像
[00:07:10.640 --> 00:07:13.080]  如果我們看回歷史第十八年的時候
[00:07:13.080 --> 00:07:15.080]  利布格尼撒已經很厲害
[00:07:15.080 --> 00:07:17.000]  不僅滅了猶大國
[00:07:17.000 --> 00:07:19.040]  還打到印度
[00:07:19.040 --> 00:07:20.800]  而亦都是在
[00:07:20.800 --> 00:07:23.320]  加提阿伯的地方裏面
[00:07:23.320 --> 00:07:24.920]  都被他們攻佔了
[00:07:24.920 --> 00:07:26.400]  所以那時候是
[00:07:26.400 --> 00:07:28.960]  可以說是雄霸四方
[00:07:28.960 --> 00:07:31.640]  在那一刻裏面他要做一個像
[00:07:31.640 --> 00:07:33.920]  就是要表示自己的功績
[00:07:33.920 --> 00:07:37.200]  好了,我們看看第三章的第三節
[00:07:37.200 --> 00:07:39.080]  這個像做好了之後
[00:07:39.240 --> 00:07:40.960]  就有開綱禮
[00:07:40.960 --> 00:07:43.240]  在這個開綱禮裏面
[00:07:43.240 --> 00:07:46.080]  有很多的神瀑
[00:07:46.080 --> 00:07:47.160]  主要的神瀑
[00:07:47.160 --> 00:07:49.840]  來出席這個開綱禮
[00:07:49.840 --> 00:07:53.480]  接著第三章的第五節
[00:07:53.480 --> 00:07:54.520]  我們就不會讀出來
[00:07:54.520 --> 00:07:56.600]  在螢光幕裏面打了這些經文出來
[00:07:56.600 --> 00:07:59.520]  有六種不同的樂器
[00:07:59.520 --> 00:08:01.240]  來吹奏
[00:08:01.240 --> 00:08:03.400]  他說到全國的人
[00:08:03.400 --> 00:08:08.400]  當你聽到這些樂器的演奏的時候
[00:08:08.800 --> 00:08:11.280]  你就要俯伏敬拜
[00:08:11.280 --> 00:08:14.240]  縱使你不是去到那個像的前面
[00:08:14.240 --> 00:08:15.600]  你都要怎樣?
[00:08:15.600 --> 00:08:18.000]  都要來帶去俯伏敬拜
[00:08:18.000 --> 00:08:19.720]  這個是
[00:08:19.720 --> 00:08:22.760]  今天如果你在中東地方的國家裏面
[00:08:22.760 --> 00:08:24.400]  你都會經歷到的
[00:08:24.400 --> 00:08:25.760]  你去那些阿拉伯
[00:08:25.760 --> 00:08:27.720]  譬如約旦這些地方
[00:08:27.720 --> 00:08:29.920]  你知不知道回教徒
[00:08:29.920 --> 00:08:32.680]  是一天有五次的禱告的
[00:08:32.680 --> 00:08:34.880]  他們就會有很多喇叭的
[00:08:34.880 --> 00:08:36.800]  一到時間的時候
[00:08:37.000 --> 00:08:39.560]  全國的喇叭就會響起
[00:08:39.560 --> 00:08:41.160]  所以不用早上的喇叭
[00:08:41.160 --> 00:08:43.120]  早上六點鐘你就會聽到的
[00:08:43.120 --> 00:08:45.680]  好了,那你在做事的時候
[00:08:45.680 --> 00:08:47.960]  那些人有很敬虔的那些人
[00:08:47.960 --> 00:08:51.080]  去尼德雅去做事的時候就會停下來
[00:08:51.080 --> 00:08:53.520]  就馬上俯伏在地上
[00:08:53.520 --> 00:08:55.840]  向著一個適當的方向
[00:08:55.840 --> 00:08:57.080]  就是麥加城的方向
[00:08:57.080 --> 00:08:58.240]  尼德雅去敬拜
[00:08:58.240 --> 00:09:00.000]  所以如果你坐飛機
[00:09:00.000 --> 00:09:01.680]  如果你坐阿拉伯的飛機
[00:09:01.680 --> 00:09:04.640]  譬如阿聯酋那些
[00:09:04.640 --> 00:09:05.640]  約旦航空公司
[00:09:05.640 --> 00:09:08.240]  你見到有一個符號在移動
[00:09:08.240 --> 00:09:10.320]  其實那個符號是什麼呢?
[00:09:10.320 --> 00:09:13.320]  就是告訴你現在麥加城是向哪個方向
[00:09:13.320 --> 00:09:14.840]  你到時間的時候
[00:09:14.840 --> 00:09:17.400]  你坐飛機你都要向著那個方向去祈禱
[00:09:17.400 --> 00:09:20.000]  我真的在中東地方裡面我見過的
[00:09:20.000 --> 00:09:21.360]  一到時間的時候
[00:09:21.360 --> 00:09:22.000]  真的
[00:09:22.000 --> 00:09:24.440]  那個理髮店裡面跟人家在剃鬍子
[00:09:24.440 --> 00:09:25.560]  他都停下來
[00:09:25.560 --> 00:09:27.000]  那些人不會吵的
[00:09:27.000 --> 00:09:29.760]  那個很敬虔的非法佬
[00:09:29.760 --> 00:09:31.720]  就會俯伏在地敬拜的
[00:09:31.720 --> 00:09:34.080]  所以你留意到原來
[00:09:34.680 --> 00:09:38.320]  巴比倫裡面就是你聽到這些的惡氣
[00:09:38.320 --> 00:09:40.960]  無論你在哪個地方
[00:09:40.960 --> 00:09:43.200]  你都要尼德雅去敬拜
[00:09:43.200 --> 00:09:46.240]  如果你違反王的命令的時候
[00:09:46.240 --> 00:09:48.240]  會產生什麼樣的後果呢?
[00:09:48.240 --> 00:09:51.120]  我們一起讀第三章的第六節
[00:09:51.120 --> 00:09:53.160]  第三章的第六節我們一起讀出
[00:09:53.160 --> 00:09:55.360]  「凡不俯伏敬拜的
[00:09:55.360 --> 00:09:58.280]  必立時泯在烈火的窯中」
[00:09:58.280 --> 00:09:59.920]  神下了命令
[00:09:59.920 --> 00:10:02.360]  如果不去拜這個像的時候
[00:10:03.000 --> 00:10:05.480]  就會將你人扔進火爐裡面
[00:10:05.480 --> 00:10:06.760]  將他燒死
[00:10:06.760 --> 00:10:08.920]  原來
[00:10:08.920 --> 00:10:11.000]  在那個年代裡面
[00:10:11.000 --> 00:10:12.640]  已經有這個刑罰
[00:10:12.640 --> 00:10:16.080]  在筆記裡面記載了耶利米蘇二十九章
[00:10:16.080 --> 00:10:18.440]  當時猶大國都還沒滅亡
[00:10:18.440 --> 00:10:22.240]  耶利米先知就發出一個預言
[00:10:22.240 --> 00:10:25.240]  指控那時候的賈先知、阿蝦
[00:10:25.240 --> 00:10:26.840]  和西底家
[00:10:26.840 --> 00:10:29.200]  你們違背神的命令
[00:10:29.200 --> 00:10:32.360]  將來你們會在巴比倫裡面
[00:10:32.720 --> 00:10:34.040]  被火刑
[00:10:34.040 --> 00:10:36.240]  將你扔進火爐裡面燒死
[00:10:36.240 --> 00:10:39.440]  所以你留意到原來將你扔進火爐裡面燒死
[00:10:39.440 --> 00:10:42.080]  是一早已經有這個刑罰了
[00:10:42.080 --> 00:10:44.960]  但是竟然有三個人
[00:10:44.960 --> 00:10:47.800]  公民抗命
[00:10:47.800 --> 00:10:54.040]  有三個被擄到猶大的年輕人
[00:10:54.040 --> 00:10:57.440]  他竟然被巴比倫王來賞識
[00:10:57.440 --> 00:10:59.800]  雖然是亡國奴
[00:10:59.800 --> 00:11:01.880]  但是這三個年輕人
[00:11:02.120 --> 00:11:06.800]  他們的名字就叫沙特拉、米薩和阿伯尼戈
[00:11:06.800 --> 00:11:10.520]  他們竟然沒有來聽王的命令
[00:11:10.520 --> 00:11:12.640]  這幾個迦勒底人
[00:11:12.640 --> 00:11:16.000]  他們來的是去告這三個人
[00:11:16.000 --> 00:11:20.960]  是沒有去敬拜這個金像
[00:11:20.960 --> 00:11:23.800]  在第八節裡面我們一起來讀出
[00:11:23.800 --> 00:11:27.760]  那時有幾個迦勒底人進前來
[00:11:27.760 --> 00:11:29.200]  控告猶大人
[00:11:29.200 --> 00:11:30.240]  第十二節
[00:11:30.560 --> 00:11:32.760]  現在有幾個猶大人
[00:11:32.760 --> 00:11:39.600]  就是王所派管理巴比倫省事務的沙特拉、米薩和阿伯尼戈
[00:11:39.600 --> 00:11:41.920]  王啊,這些人不理你
[00:11:41.920 --> 00:11:43.480]  不是奉你的臣
[00:11:43.480 --> 00:11:46.120]  也不敬拜你所立的金像
[00:11:46.120 --> 00:11:49.080]  如果我們出來工作的時候都會體會到
[00:11:49.080 --> 00:11:51.880]  這三個人其實位高勢危
[00:11:51.880 --> 00:11:54.120]  他們是亡國奴
[00:11:54.120 --> 00:11:56.960]  但是竟然被這個王來提升
[00:11:56.960 --> 00:11:59.680]  管理巴比倫很重要的事務
[00:12:00.120 --> 00:12:04.160]  所以本身那些巴比倫的臣子是很不服氣
[00:12:04.160 --> 00:12:06.400]  我記得我去上海
[00:12:06.400 --> 00:12:10.360]  來跟一些香港人的小組去聚會的時候
[00:12:10.360 --> 00:12:12.000]  他們都跟我們分享
[00:12:12.000 --> 00:12:13.800]  原來他們是很大壓力的
[00:12:13.800 --> 00:12:17.200]  他們香港人上到去上海裡面
[00:12:17.200 --> 00:12:19.280]  特別是在財經界裡面去做工作
[00:12:19.280 --> 00:12:22.320]  在國內裡面有些同事其實很不服氣
[00:12:22.320 --> 00:12:25.640]  他會覺得我們都比你其實不差
[00:12:25.640 --> 00:12:27.000]  而且可能比你厲害
[00:12:27.400 --> 00:12:30.800]  但是你在香港上來又有住屋津貼
[00:12:30.800 --> 00:12:33.240]  又有高位、又有車
[00:12:33.240 --> 00:12:34.600]  但是我們不是這樣
[00:12:34.600 --> 00:12:35.880]  所以很討厭他們
[00:12:35.880 --> 00:12:37.880]  一定是會怎樣呢?
[00:12:37.880 --> 00:12:39.520]  看看你們有什麼錯的時候
[00:12:39.520 --> 00:12:42.640]  就馬上去指責你
[00:12:42.640 --> 00:12:45.520]  這個是世世代代都會有的
[00:12:45.520 --> 00:12:46.680]  所以你看到
[00:12:46.680 --> 00:12:50.680]  這三個人一直都被別人去留意
[00:12:50.680 --> 00:12:53.640]  被人妒忌、排擠和排斥
[00:12:53.640 --> 00:12:56.320]  但是竟然這三個傻人
[00:12:56.600 --> 00:12:59.120]  現在是提供一個好的機會
[00:12:59.120 --> 00:13:01.560]  給他的敵人來參與他一把
[00:13:01.560 --> 00:13:05.160]  好了,尼泊爾加尼沙皇一聽見這件事之後
[00:13:05.160 --> 00:13:08.440]  第十三節很清楚的來講
[00:13:08.440 --> 00:13:11.240]  他就衝衝大怒
[00:13:11.240 --> 00:13:14.000]  但是這個很自然不過的
[00:13:14.000 --> 00:13:18.960]  作為一個皇一直以來都不敢有人來逆他意思
[00:13:18.960 --> 00:13:19.560]  是不是?
[00:13:19.560 --> 00:13:22.440]  但是現在竟然這三個人
[00:13:22.440 --> 00:13:26.280]  皇已經宣佈全國的人都要來敬拜
[00:13:26.280 --> 00:13:27.520]  這個叫金像
[00:13:27.520 --> 00:13:30.280]  而且這個金像甚至是自己的化身
[00:13:30.280 --> 00:13:34.560]  但是這三個人竟然來到他違背命令的時候
[00:13:34.560 --> 00:13:36.200]  某個程度
[00:13:36.200 --> 00:13:38.760]  廣東話我們要捍衛的,知不知道?
[00:13:38.760 --> 00:13:41.360]  就真的要剃眼眉
[00:13:41.360 --> 00:13:43.240]  大家知不知道什麼叫剃眼眉?
[00:13:43.240 --> 00:13:45.880]  如果你普通話就以為真的剃了眼眉
[00:13:45.880 --> 00:13:47.680]  但是大家明白剃眼眉的意思是怎樣?
[00:13:47.680 --> 00:13:48.960]  你落我面
[00:13:48.960 --> 00:13:50.920]  對他的不尊重
[00:13:50.920 --> 00:13:54.640]  甚至是對尼泊爾加尼沙皇的羞辱
[00:13:55.080 --> 00:13:56.400]  他更加會想到
[00:13:56.400 --> 00:13:58.080]  你三個是亡國奴隸
[00:13:58.080 --> 00:13:59.920]  我想認識你,我提拔你
[00:13:59.920 --> 00:14:01.400]  你不去知恩圖報
[00:14:01.400 --> 00:14:03.480]  你還要來違反我的命令?
[00:14:03.480 --> 00:14:05.360]  所以一定很生氣
[00:14:05.360 --> 00:14:08.360]  結果就是怎樣呢?
[00:14:08.360 --> 00:14:09.840]  不要忘記
[00:14:09.840 --> 00:14:12.560]  而且這些人來告他的時候
[00:14:12.560 --> 00:14:15.920]  是很有那種挑撥性的
[00:14:15.920 --> 00:14:18.360]  第十二節,你留意到三方面
[00:14:18.360 --> 00:14:21.560]  這些人不理你
[00:14:21.560 --> 00:14:23.280]  你是皇啊
[00:14:23.280 --> 00:14:24.880]  你落命令啊
[00:14:24.880 --> 00:14:26.080]  他都不理你
[00:14:26.080 --> 00:14:28.160]  他現在當你武道啊
[00:14:28.160 --> 00:14:30.560]  你是皇啊,他當你武道這樣也行?
[00:14:30.560 --> 00:14:31.400]  第二
[00:14:31.400 --> 00:14:34.120]  他們不侍奉你的神
[00:14:34.120 --> 00:14:36.960]  你有沒有留意到,停一停在這裡
[00:14:36.960 --> 00:14:39.560]  我不知道當初特別是年輕人
[00:14:39.560 --> 00:14:40.840]  你做基督徒的時候
[00:14:40.840 --> 00:14:42.440]  如果你父母未信主
[00:14:42.440 --> 00:14:44.240]  會給你很大壓力的
[00:14:44.240 --> 00:14:45.440]  啊?
[00:14:45.440 --> 00:14:47.640]  為什麼要拜這些神?
[00:14:47.640 --> 00:14:49.640]  我們家裡有神,為什麼你不去拜?
[00:14:49.640 --> 00:14:52.360]  但是你又再想一想你父母
[00:14:52.360 --> 00:14:54.600]  可能他都不是很熱心而已
[00:14:54.600 --> 00:14:55.640]  你想想是不是?
[00:14:55.640 --> 00:14:57.360]  他不是很敬虔的
[00:14:57.360 --> 00:15:00.800]  但是如果你要去敬拜上帝的時候
[00:15:00.800 --> 00:15:01.560]  他就很生氣
[00:15:01.560 --> 00:15:02.960]  其實背後是什麼?
[00:15:02.960 --> 00:15:04.480]  他覺得你不尊重我
[00:15:04.480 --> 00:15:05.440]  不聽我的話
[00:15:05.440 --> 00:15:06.440]  不跟著我
[00:15:06.440 --> 00:15:08.320]  我要拜什麼神,你就要拜什麼神
[00:15:08.320 --> 00:15:10.240]  他本身都不是非常熱心
[00:15:10.240 --> 00:15:12.560]  但是你拜另外一個的信仰
[00:15:12.560 --> 00:15:13.440]  他就很生氣
[00:15:13.440 --> 00:15:16.240]  所以他不侍奉你的神
[00:15:16.240 --> 00:15:18.080]  其實同樣是表示到
[00:15:18.080 --> 00:15:19.280]  皇啊
[00:15:19.280 --> 00:15:20.880]  他根本就不尊重你
[00:15:20.880 --> 00:15:22.000]  還有
[00:15:22.120 --> 00:15:24.640]  就是不敬拜你所立的金像
[00:15:24.640 --> 00:15:28.720]  所以尼泊爾格尼撒旺在這種挑撥
[00:15:28.720 --> 00:15:30.720]  在這種控訴底下
[00:15:30.720 --> 00:15:31.560]  很生氣
[00:15:31.560 --> 00:15:34.880]  但是我們要欣賞尼泊爾格尼撒旺
[00:15:34.880 --> 00:15:37.800]  縱使他很生氣也好
[00:15:37.800 --> 00:15:41.200]  但是他都要召這三個人來見他
[00:15:41.200 --> 00:15:44.680]  他要來當面查明究竟
[00:15:44.680 --> 00:15:48.720]  他不只是找個耳朵聽完之後
[00:15:48.720 --> 00:15:50.720]  就馬上來做這個判決
[00:15:51.040 --> 00:15:54.280]  我們一起來讀第三章的第十四節
[00:15:54.280 --> 00:15:55.440]  我們一起來讀出
[00:15:55.440 --> 00:15:58.320]  尼泊爾格尼撒問他們說
[00:15:58.320 --> 00:16:01.200]  撒德拉、米撒、阿伯尼哥
[00:16:01.200 --> 00:16:03.120]  你們不侍奉我的神
[00:16:03.120 --> 00:16:05.680]  也不敬拜我所立的金像
[00:16:05.680 --> 00:16:06.920]  是故意的嗎?
[00:16:06.920 --> 00:16:08.880]  是故意的嗎?
[00:16:08.880 --> 00:16:10.040]  原來的意思就是
[00:16:10.040 --> 00:16:11.760]  是不是真的?
[00:16:11.760 --> 00:16:13.760]  其實這個皇挺好的
[00:16:13.760 --> 00:16:16.680]  他會當面來查明
[00:16:16.680 --> 00:16:19.080]  究竟是不是真的?
[00:16:19.600 --> 00:16:22.760]  他不會只是以耳來帶目
[00:16:22.760 --> 00:16:25.040]  所以這也是他英明之處
[00:16:25.040 --> 00:16:28.680]  所以我經常覺得一個很強的領袖
