
[00:00:00.000 --> 00:00:06.520]  今天敬拜裡面 除了敬拜贊美這個主題之外
[00:03:25.160 --> 00:03:27.400]  看著他 幫他一起用系統
[00:03:27.400 --> 00:03:30.600]  我發覺他真的考慮得很仔細
[00:03:30.600 --> 00:03:32.040]  他會去到前面
[00:03:32.040 --> 00:03:33.600]  他會告訴你
[00:03:33.600 --> 00:03:37.680]  前面還有50米要轉左
[00:03:37.680 --> 00:03:40.280]  前面還有30米要轉左
[00:03:40.280 --> 00:03:42.680]  前面還有10米要轉左
[00:03:42.680 --> 00:03:44.400]  很困難 這句我說的
[00:03:44.400 --> 00:03:46.560]  很困難
[00:03:46.560 --> 00:03:48.440]  甚至他會告訴你
[00:03:48.440 --> 00:03:49.560]  你走這條線的時候
[00:03:49.560 --> 00:03:51.960]  如果那條馬路有很多條線的話
[00:03:51.960 --> 00:03:54.520]  他會告訴你 你應該走第幾條線
[00:03:54.520 --> 00:03:55.920]  你轉左之後
[00:03:55.920 --> 00:03:58.120]  接著你要走左線
[00:03:58.120 --> 00:04:00.440]  為什麼這麼說呢
[00:04:00.440 --> 00:04:01.960]  原來當你轉了彎之後
[00:04:01.960 --> 00:04:03.440]  我發覺有一次開車
[00:04:03.440 --> 00:04:04.880]  看著他轉左之後
[00:04:04.880 --> 00:04:07.960]  說你要走最左一條線
[00:04:07.960 --> 00:04:09.400]  我發覺如果不跟著的話
[00:04:09.400 --> 00:04:11.080]  隨時就會怎樣
[00:04:11.080 --> 00:04:12.040]  走中間線
[00:04:12.040 --> 00:04:13.480]  你就會上天橋
[00:04:13.480 --> 00:04:14.880]  就要去到另一個地方
[00:04:14.880 --> 00:04:16.040]  那就很麻煩了
[00:04:16.040 --> 00:04:17.960]  這個系統就會幫你
[00:04:17.960 --> 00:04:22.400]  由一個A的地方去到一個B的地方
[00:04:22.400 --> 00:04:24.880]  有時他最精彩的地方是什麼呢
[00:04:24.880 --> 00:04:26.280]  就是你走著走著
[00:04:26.280 --> 00:04:29.040]  有一次你故意或者不小心不聽話
[00:04:29.040 --> 00:04:30.680]  他叫你轉彎 你不轉彎
[00:04:30.680 --> 00:04:33.520]  過了樓了 那怎麼辦
[00:04:33.520 --> 00:04:36.760]  那個系統就會重新幫你設計過
[00:04:36.760 --> 00:04:38.360]  由你新的這個地方
[00:04:38.360 --> 00:04:40.520]  怎麼去到你的目的地
[00:04:40.520 --> 00:04:43.120]  當然如果你不聽他一次
[00:04:43.120 --> 00:04:45.320]  那你下次的路就會長了
[00:04:45.320 --> 00:04:47.400]  或者你迂迴了 曲折了
[00:04:47.400 --> 00:04:49.640]  如果你再不聽一次的話
[00:04:49.640 --> 00:04:51.400]  你花的時間就會多了
[00:04:51.400 --> 00:04:52.960]  或者你給的錢會多了
[00:04:52.960 --> 00:04:54.640]  或者路程就會長了
[00:04:54.640 --> 00:04:55.600]  但是每一次
[00:04:55.600 --> 00:04:57.880]  當你超出了範圍的話
[00:04:57.880 --> 00:05:00.560]  他都會幫你再設計一條新的路程
[00:05:00.560 --> 00:05:02.280]  讓你可以去到目的地
[00:05:02.280 --> 00:05:05.160]  當然如果你每次都不聽他
[00:05:05.160 --> 00:05:06.120]  每次都不聽的話
[00:05:06.120 --> 00:05:09.240]  那你就可能去到沙漠也不知道
[00:05:09.240 --> 00:05:11.840]  這個就是導航系統
[00:05:11.840 --> 00:05:13.320]  GPS的系統
[00:05:13.320 --> 00:05:15.200]  其實在我們的生命裡面
[00:05:15.200 --> 00:05:19.400]  我們人生主要都給了一個GPS
[00:05:19.400 --> 00:05:21.160]  就是當你信耶穌的那一刻
[00:05:21.160 --> 00:05:22.320]  你的生活裡面
[00:05:22.320 --> 00:05:24.880]  已經有了這個GPS
[00:05:24.880 --> 00:05:27.560]  就是神將聖靈擺在你的心中
[00:05:27.560 --> 00:05:29.960]  它就會成為你人生的導航
[00:05:29.960 --> 00:05:33.720]  這個導航系統是絕佳的導航系統
[00:05:33.720 --> 00:05:35.520]  我看一下今天聖經好不好
[00:05:35.520 --> 00:05:38.280]  《加拉太書》第五章
[00:05:38.280 --> 00:05:43.640]  今天我們會看第十六至二十五節
[00:05:43.640 --> 00:05:45.520]  第十六至二十五節
[00:05:45.520 --> 00:05:47.040]  這一段聖經
[00:05:47.040 --> 00:05:50.800]  它的開頭和首尾有一個呼應
[00:05:50.800 --> 00:05:52.360]  都是說一件事
[00:05:52.360 --> 00:05:54.600]  就是我們的人生
[00:05:54.600 --> 00:05:57.840]  行事為人要順著聖靈而行
[00:05:57.840 --> 00:05:59.120]  第十六節這樣說
[00:05:59.120 --> 00:06:02.320]  我說你們當順著聖靈而行
[00:06:02.320 --> 00:06:04.720]  就不放縱肉體的情由了
[00:06:04.720 --> 00:06:07.040]  跳過去看二十五節好不好
[00:06:07.040 --> 00:06:08.800]  二十五節
[00:06:08.800 --> 00:06:10.440]  二十五 我想認為是二十五節
[00:06:10.440 --> 00:06:13.160]  這個其實是在尾段
[00:06:13.160 --> 00:06:14.720]  這個是二十四
[00:06:14.720 --> 00:06:15.960]  第二十五節
[00:06:15.960 --> 00:06:17.160]  其實聖經是這樣說的
[00:06:17.160 --> 00:06:18.960]  如果不夠快的話
[00:06:18.960 --> 00:06:19.800]  二十五節就說
[00:06:19.800 --> 00:06:22.880]  我們若是靠聖靈得生
[00:06:22.880 --> 00:06:26.040]  就當靠聖靈行事
[00:06:26.040 --> 00:06:27.400]  意思就是說
[00:06:27.400 --> 00:06:32.600]  當我們信耶穌接受福音那一刻的時候
[00:06:32.600 --> 00:06:34.520]  神就將聖靈擺在我們的裡面
[00:06:34.520 --> 00:06:36.880]  藉著聖靈我們得到這個新的生命
[00:06:36.880 --> 00:06:38.160]  是一個保證來的
[00:06:38.160 --> 00:06:41.200]  我們叫做guarantee
[00:06:41.200 --> 00:06:45.120]  保證我們有這個永遠的生命
[00:06:45.120 --> 00:06:47.160]  如果我們有擁有這東西的話
[00:06:47.160 --> 00:06:48.760]  我們的人生要怎樣
[00:06:48.760 --> 00:06:49.960]  既然擁有了的話
[00:06:49.960 --> 00:06:51.560]  我們應該靠著聖靈
[00:06:51.560 --> 00:06:54.040]  我們繼續每天行事為人
[00:06:54.040 --> 00:06:55.320]  祂是鼓勵我們這樣做
[00:06:55.320 --> 00:06:57.560]  無論是這段經文的開頭
[00:06:57.560 --> 00:06:59.240]  和最後
[00:06:59.240 --> 00:07:03.000]  今天特別要說一下聖靈在人生裡面的引導
[00:07:03.000 --> 00:07:05.920]  就是因為我們的尋求裡面
[00:07:05.920 --> 00:07:08.080]  尋求營裡面我們要對準神
[00:07:08.080 --> 00:07:10.200]  我們要向著我們的神
[00:07:10.200 --> 00:07:12.200]  之前的那個星期
[00:07:12.200 --> 00:07:13.960]  和再之前的那個星期
[00:07:13.960 --> 00:07:15.600]  其實我用了兩個角度去說
[00:07:15.600 --> 00:07:18.520]  一個就是說我們要對準我們的天父
[00:07:18.520 --> 00:07:19.520]  好像他一樣
[00:07:19.520 --> 00:07:20.200]  有樣學樣
[00:07:20.200 --> 00:07:22.400]  他是對世人慈悲的
[00:07:22.400 --> 00:07:23.520]  受敵
[00:07:23.520 --> 00:07:25.120]  他都會去愛他
[00:07:25.120 --> 00:07:26.640]  所以我們要學他
[00:07:26.640 --> 00:07:28.640]  這個氛圍是之前那次說的
[00:07:28.640 --> 00:07:32.160]  上個星期衛成說我們要有基督的心
[00:07:32.160 --> 00:07:34.600]  因為我們要活出基督的樣式
[00:07:34.600 --> 00:07:36.720]  因為基督已經在我們裡面
[00:07:36.720 --> 00:07:39.080]  我們與基督同徵十次
[00:07:39.080 --> 00:07:40.640]  所以今天我們就要說
[00:07:40.640 --> 00:07:43.320]  怎麼直注聖靈呢
[00:07:43.320 --> 00:07:45.760]  我們的心可以對準上帝
[00:07:45.760 --> 00:07:47.160]  對準神
[00:07:47.160 --> 00:07:48.920]  當然說迦太太書
[00:07:48.920 --> 00:07:51.000]  這段經文一定要說一下背景
[00:07:51.000 --> 00:07:54.320]  因為迦太太書是針對一個處境
[00:07:54.320 --> 00:07:56.240]  去說整段書的
[00:07:56.240 --> 00:07:57.440]  處境
[00:07:57.440 --> 00:07:58.840]  很簡單來說就是
[00:07:58.840 --> 00:08:00.200]  迦太太的教會
[00:08:00.200 --> 00:08:03.080]  當保羅建立了這間教會之後
[00:08:03.080 --> 00:08:04.120]  離開了
[00:08:04.120 --> 00:08:06.440]  由他自己的長老運作
[00:08:06.440 --> 00:08:09.040]  不過很快這間教會就出現問題
[00:08:09.040 --> 00:08:11.680]  就是有一些信耶穌的猶太人
[00:08:11.680 --> 00:08:14.880]  那些猶太信徒就進入了他們的教會中間
[00:08:14.880 --> 00:08:15.960]  他們跟他們說
[00:08:15.960 --> 00:08:18.600]  都說你們信耶穌真是好了
[00:08:18.600 --> 00:08:20.280]  信福音真是好了
[00:08:20.280 --> 00:08:21.440]  不過
[00:08:21.440 --> 00:08:22.880]  不夠的
[00:08:22.880 --> 00:08:24.360]  那要怎麼才夠呢
[00:08:24.360 --> 00:08:25.400]  好像我們這樣
[00:08:25.400 --> 00:08:26.640]  我們猶太人
[00:08:26.640 --> 00:08:28.520]  我們有我們的律法
[00:08:28.520 --> 00:08:31.160]  舊約聖經有我們的十誡有我們的律法
[00:08:31.160 --> 00:08:33.360]  除了聖經講的那些律法之外
[00:08:33.360 --> 00:08:34.920]  還有我們很多
[00:08:34.920 --> 00:08:36.280]  六百多條的規則
[00:08:36.280 --> 00:08:37.920]  我們是要遵守的
[00:08:37.920 --> 00:08:40.680]  猶太主義的律法主義者就這樣講
[00:08:40.680 --> 00:08:43.480]  如果你們作為外邦人信耶穌的話
[00:08:43.480 --> 00:08:45.000]  想要擁有福音的話
[00:08:45.000 --> 00:08:46.880]  你們就要跟我們一樣
[00:08:46.880 --> 00:08:48.880]  要遵守這些的戒令和律法
[00:08:48.880 --> 00:08:51.200]  特別強調要行國禮
[00:08:51.200 --> 00:08:51.920]  所以呢
[00:08:51.920 --> 00:08:54.440]  這樣的話你們的福音才是
[00:08:54.440 --> 00:08:55.160]  穩定的
[00:08:55.160 --> 00:08:56.840]  才是安全的
[00:08:56.840 --> 00:08:58.680]  因為他們受到這個影響
[00:08:58.680 --> 00:09:00.920]  所以保羅要寫這封信
[00:09:00.920 --> 00:09:03.520]  是要糾正這件事
[00:09:03.520 --> 00:09:06.120]  如果你們讀新約聖經
[00:09:06.120 --> 00:09:07.520]  特別是新約的書信
[00:09:07.520 --> 00:09:08.960]  你就會發覺
[00:09:08.960 --> 00:09:12.760]  這件事在保羅眼中是一件很重要的事
[00:09:12.760 --> 00:09:14.560]  所有的新約的書信
[00:09:14.560 --> 00:09:15.520]  如果你看的話
[00:09:15.520 --> 00:09:16.800]  每一卷書信
[00:09:16.800 --> 00:09:18.600]  開頭都是講感恩的
[00:09:18.600 --> 00:09:19.720]  就是為那個教會
[00:09:19.720 --> 00:09:22.680]  為那個群體那個人而感謝神
[00:09:22.680 --> 00:09:24.840]  無論那個教會有多少問題都好
[00:09:24.840 --> 00:09:26.480]  連哥倫多教會那麼多問題
[00:09:26.480 --> 00:09:27.880]  它開始的時候
[00:09:27.880 --> 00:09:28.640]  保羅都有說
[00:09:28.640 --> 00:09:30.440]  我為了你們的緣故感恩
[00:09:30.440 --> 00:09:31.680]  就是感謝神
[00:09:31.680 --> 00:09:33.960]  唯獨單單是加在太書不是
[00:09:33.960 --> 00:09:36.280]  一開波就說他們錯了
[00:09:36.280 --> 00:09:37.240]  你們有問題
[00:09:37.240 --> 00:09:38.280]  那麼快就偏離了
[00:09:38.280 --> 00:09:39.800]  我全力給你們的福音
[00:09:39.800 --> 00:09:41.440]  你快點糾正過來
[00:09:41.440 --> 00:09:43.720]  所以我想在保羅的心目中
[00:09:43.720 --> 00:09:46.680]  這個問題是一個很嚴重的問題
[00:09:46.680 --> 00:09:51.160]  他要求他們不要被那些律法主義者佔據了
[00:09:51.160 --> 00:09:53.760]  福音就是我們單單接受
[00:09:53.760 --> 00:09:55.040]  相信耶穌基督
[00:09:55.040 --> 00:09:57.680]  就可以成為神的兒女
[00:09:57.680 --> 00:09:59.160]  這個是保羅的論點
[00:09:59.160 --> 00:10:03.560]  所以在他中間不斷重復他講的這件事
[00:10:03.560 --> 00:10:04.760]  好了 問題就來了
[00:10:04.760 --> 00:10:08.520]  如果一個基督徒他藉著福音
[00:10:08.520 --> 00:10:09.880]  能夠和神建立關係
[00:10:09.880 --> 00:10:11.400]  不是藉著行律法
[00:10:11.400 --> 00:10:12.840]  不是說律法不好
[00:10:12.840 --> 00:10:15.000]  我們不是藉著要遵守這些規條
[00:10:15.000 --> 00:10:16.040]  做完十誡
[00:10:16.040 --> 00:10:17.120]  做完那百多條東西
[00:10:17.120 --> 00:10:18.800]  才能夠成為神的兒女
[00:10:18.800 --> 00:10:20.280]  我們不用這樣的話
[00:10:20.280 --> 00:10:21.360]  接著問一條問題
[00:10:21.360 --> 00:10:22.800]  一個相信耶穌的人
[00:10:22.800 --> 00:10:24.920]  他的生活
[00:10:24.920 --> 00:10:27.000]  如果我們不是要遵守的話
[00:10:27.000 --> 00:10:29.720]  那麼生活會不會太放蕩自由呢
[00:10:29.720 --> 00:10:31.680]  他要面對這個問題
[00:10:31.680 --> 00:10:33.120]  所以保羅在這裡
[00:10:33.120 --> 00:10:34.120]  大家看到他到最後
[00:10:34.120 --> 00:10:35.720]  他要處理這件事
[00:10:35.720 --> 00:10:39.840]  他說在第五章第十三節
[00:10:39.840 --> 00:10:41.840]  他開始講這個問題
[00:10:41.840 --> 00:10:43.080]  他說大兄們
[00:10:43.080 --> 00:10:45.360]  你們蒙肇事要得自由
[00:10:45.360 --> 00:10:47.600]  就是說我們成為神的兒女
[00:10:47.600 --> 00:10:49.160]  我們藉著福音成為神的兒女
[00:10:49.160 --> 00:10:50.680]  其實我們要自由的
[00:10:50.680 --> 00:10:54.280]  就是說我們不用遵守那些規條才行
[00:10:54.280 --> 00:10:55.840]  這個就是自由的意思
[00:10:55.840 --> 00:10:59.040]  不用被那些規條綁死你
[00:10:59.040 --> 00:11:00.880]  不過他說
[00:11:00.880 --> 00:11:04.480]  此時不可將你們的自由當作放縱
[00:11:04.480 --> 00:11:07.800]  情慾的機會總要用愛心互相服侍
[00:11:07.800 --> 00:11:10.720]  如果不是靠所立法的話
[00:11:10.720 --> 00:11:12.480]  那靠什麼呢
[00:11:12.480 --> 00:11:13.800]  又不是放縱
[00:11:13.800 --> 00:11:15.200]  不是因為自由的緣故
[00:11:15.200 --> 00:11:16.440]  我們什麼都可以做
[00:11:16.440 --> 00:11:16.960]  什麼都可以做
[00:11:16.960 --> 00:11:18.480]  按照我們心裡所喜好的
[00:11:18.480 --> 00:11:20.640]  甚至按照我們情願的行事為人
[00:11:20.640 --> 00:11:21.560]  那是不行的
[00:11:21.560 --> 00:11:22.800]  那是不可以的
[00:11:22.800 --> 00:11:24.400]  所以保羅是在那種的
[00:11:24.400 --> 00:11:27.840]  立法主義和放縱自由中間
[00:11:27.840 --> 00:11:29.560]  指出了第三條路
[00:11:29.560 --> 00:11:30.560]  就是什麼路呢
[00:11:30.560 --> 00:11:32.720]  就是第十六節開始說的
[00:11:32.720 --> 00:11:33.960]  弟兄們我說
[00:11:33.960 --> 00:11:36.600]  你們當順著聖靈而行
[00:11:36.600 --> 00:11:37.480]  這樣做的話
[00:11:37.480 --> 00:11:39.680]  你們就不會放縱自己
[00:11:39.680 --> 00:11:43.080]  也不會陷在立法主義的中間
[00:11:43.080 --> 00:11:43.720]  所以
[00:11:43.720 --> 00:11:46.840]  怎樣才能夠成為一個生命有成熟
[00:11:46.840 --> 00:11:50.280]  能夠跟隨神的信徒呢
[00:11:50.280 --> 00:11:52.080]  保羅提出過這個觀點
[00:11:52.080 --> 00:11:55.000]  跟著你心裡的GPS系統
[00:11:55.000 --> 00:11:56.240]  就是我們裡面的
[00:11:56.240 --> 00:11:59.240]  神給了我們的聖靈而行就可以了
[00:11:59.240 --> 00:12:02.240]  跟著他就解釋這件事和怎樣做
[00:12:02.240 --> 00:12:02.920]  我們看看
[00:12:02.920 --> 00:12:04.360]  我透過這段經文
[00:12:04.360 --> 00:12:05.760]  我想說一件事就是
[00:12:05.760 --> 00:12:07.560]  如果我們的生命要邁向成熟
[00:12:07.560 --> 00:12:09.160]  對準神的話
[00:12:09.160 --> 00:12:11.840]  我們跟聖靈應該有一種什麼樣的關係呢
[00:12:11.840 --> 00:12:13.480]  應該有三個不同的向度
[00:12:13.480 --> 00:12:14.640]  我們要知道的
[00:12:14.640 --> 00:12:15.800]  第一個呢
[00:12:15.800 --> 00:12:17.200]  就是第十六
[00:12:17.200 --> 00:12:18.440]  去到第十八節
[00:12:18.440 --> 00:12:19.320]  他告訴我們的
[00:12:19.320 --> 00:12:20.560]  我們一起讀一次好嗎
[00:12:20.560 --> 00:12:21.880]  十六節到十八節
[00:12:21.880 --> 00:12:22.680]  請
[00:12:29.240 --> 00:12:44.800]  (祈禱)
[00:12:44.800 --> 00:12:45.920]  好 謝謝
[00:12:45.920 --> 00:12:47.400]  這裡說了一件很簡單
[00:12:47.400 --> 00:12:51.280]  或者說一句很斬釘截鐵的說法
[00:12:51.280 --> 00:12:52.080]  就是說
[00:12:52.080 --> 00:12:54.840]  我們要順著聖靈而行
[00:12:54.840 --> 00:12:56.160]  聖靈感動你
[00:12:56.160 --> 00:12:57.000]  怎樣做呢
[00:12:57.000 --> 00:12:58.600]  你就按照著他的感動
[00:12:58.600 --> 00:12:59.840]  順著他而行
[00:12:59.840 --> 00:13:00.720]  當這樣的時候
[00:13:00.720 --> 00:13:04.320]  你就不用怕自己會陷在那種罪
[00:13:04.320 --> 00:13:08.680]  或者那種被肉體操縱影響的情況裡面
[00:13:08.680 --> 00:13:09.560]  接著他說一件事
[00:13:09.560 --> 00:13:10.280]  他說為什麼呢
[00:13:10.280 --> 00:13:12.920]  因為情慾和聖靈是相爭的
[00:13:12.920 --> 00:13:15.200]  兩個是彼此相敵的
[00:13:15.200 --> 00:13:17.480]  甚至是勢不兩立的
[00:13:17.480 --> 00:13:18.520]  我們在中間
[00:13:18.520 --> 00:13:21.840]  如果我們說我們要順從聖靈的話
[00:13:21.840 --> 00:13:23.520]  其實我們要明白一件事
[00:13:23.520 --> 00:13:25.600]  在我們心裡面的聖靈
[00:13:25.600 --> 00:13:30.120]  和我們這個被罪仍然有影響的肉身
[00:13:30.120 --> 00:13:31.000]  這個情慾
[00:13:31.000 --> 00:13:33.480]  其實是互相敵對的
[00:13:33.480 --> 00:13:34.440]  我們在中間
[00:13:34.440 --> 00:13:37.000]  不可以兩個都要的
[00:13:37.000 --> 00:13:38.200]  不可以兩個都要的
[00:13:38.200 --> 00:13:42.960]  我們只能夠選擇其中的一樣
[00:13:42.960 --> 00:13:44.320]  基督徒的內心世界
[00:13:44.320 --> 00:13:46.760]  常常都是一種爭戰的狀態
[00:13:46.760 --> 00:13:49.000]  因為我們心裡面的本性
[00:13:49.000 --> 00:13:50.600]  特別是在罪裡面的本性
[00:13:50.600 --> 00:13:53.120]  常常都想我們這樣做
[00:13:53.120 --> 00:13:54.840]  不過在我們裡面的聖靈
[00:13:54.840 --> 00:13:56.600]  又會鼓勵我們
[00:13:56.600 --> 00:13:57.920]  引導我們
[00:13:57.920 --> 00:13:58.760]  讓我們
[00:13:58.760 --> 00:14:00.000]  叫我們
[00:14:00.000 --> 00:14:01.560]  走在另外一條的
[00:14:01.560 --> 00:14:03.600]  另外一個選擇裡面
[00:14:03.600 --> 00:14:05.160]  所以他在這裡告訴我們一件事
[00:14:05.160 --> 00:14:06.720]  我們要明白這個本質上
[00:14:06.720 --> 00:14:09.440]  就是聖靈和這個有罪的生命
[00:14:09.440 --> 00:14:12.360]  彼此是互相為敵的
[00:14:12.360 --> 00:14:14.880]  我們不能夠兩樣都要
[00:14:14.880 --> 00:14:17.160]  不能夠中間中立的
[00:14:17.160 --> 00:14:19.520]  只能夠選擇一樣
[00:14:19.520 --> 00:14:23.200]  本來說當我們被聖靈引導的時候
[00:14:23.200 --> 00:14:24.440]  就是跟著他
[00:14:24.440 --> 00:14:25.600]  聖靈引導我們
[00:14:25.600 --> 00:14:27.440]  跟著他而走的話
[00:14:27.440 --> 00:14:29.160]  我們就不在律法之下了
[00:14:29.160 --> 00:14:30.760]  就是說律法的那些規條
[00:14:30.760 --> 00:14:35.040]  已經不再需要我們這樣去遵守
[00:14:35.040 --> 00:14:38.000]  我們已經滿足了律法的要求
[00:14:38.000 --> 00:14:39.000]  聖靈引導我們
[00:14:39.000 --> 00:14:39.800]  律法說
[00:14:39.800 --> 00:14:41.840]  我們要不害姦淫
[00:14:41.840 --> 00:14:43.880]  這個十戒是其中一戒
[00:14:43.880 --> 00:14:45.160]  如果我們憑著自己的力量
[00:14:45.160 --> 00:14:45.680]  說好
[00:14:45.680 --> 00:14:47.000]  我不讓我姦淫
[00:14:47.000 --> 00:14:47.720]  這次算了
[00:14:47.720 --> 00:14:48.720]  不讓我偷渡
[00:14:48.720 --> 00:14:49.360]  這個第二戒
[00:14:49.360 --> 00:14:50.400]  另外一戒來的
[00:14:50.400 --> 00:14:51.200]  就是說
[00:14:51.200 --> 00:14:53.120]  其實是
[00:14:53.120 --> 00:14:55.600]  其實是徒勞無功的
[00:14:55.600 --> 00:14:57.520]  因為人憑著自己是做不到的
[00:14:57.520 --> 00:15:00.480]  但是如果我們被聖靈感動的話
[00:15:00.480 --> 00:15:02.000]  聖靈就會帶領我們
[00:15:02.000 --> 00:15:05.800]  進入人與人之間那種愛的關係裡面
[00:15:05.800 --> 00:15:09.240]  當人與人之間有神所賜的愛的時候
[00:15:09.240 --> 00:15:11.520]  你就不會想到
[00:15:11.520 --> 00:15:14.000]  對他有些不好的思想
[00:15:14.000 --> 00:15:16.760]  你不會想著對他有所貪念
[00:15:16.760 --> 00:15:19.640]  甚至對他有所歪念
[00:15:19.640 --> 00:15:21.600]  所以那個不可姦淫
[00:15:21.600 --> 00:15:22.640]  不可偷渡等等
[00:15:22.640 --> 00:15:23.760]  這些條文
[00:15:23.760 --> 00:15:26.200]  就因為我們順從聖靈的緣故
[00:15:26.200 --> 00:15:27.600]  根本就不用靠
[00:15:27.600 --> 00:15:30.360]  這些消極的條文
[00:15:30.360 --> 00:15:31.240]  去遵守它
[00:15:31.240 --> 00:15:33.400]  而能夠達成我們生命裡面
[00:15:33.400 --> 00:15:36.280]  那些滿足神心意的狀態
[00:15:36.280 --> 00:15:37.880]  如果我們是這樣做的話
[00:15:37.880 --> 00:15:39.160]  順著聖靈而行的話
