
[00:00:00.000 --> 00:00:08.000]  天賦上帝如願我們的心靈常常對準你、仰望你
[00:02:34.000 --> 00:02:37.000]  我記得看粵語殘片
[00:02:37.000 --> 00:02:41.000]  我記得呂奇、陳寶珠、胡楓、張英才
[00:02:41.000 --> 00:02:45.000]  我有手有腳,你以為餓死我嗎?
[00:02:45.000 --> 00:02:49.000]  但是可以是窮的
[00:02:49.000 --> 00:02:55.000]  在職貧窮,你覺得是不是很不對呢?
[00:02:55.000 --> 00:02:58.000]  還未算
[00:02:58.000 --> 00:03:03.000]  香港最低工資之外,有最高工時
[00:03:03.000 --> 00:03:10.000]  但是最高工時說不定,最後沒有結果
[00:03:10.000 --> 00:03:14.000]  叫僱員和僱主互相商議
[00:03:14.000 --> 00:03:18.000]  老闆,我最多做多少個小時?
[00:03:18.000 --> 00:03:20.000]  老闆會怎樣回答你?
[00:03:20.000 --> 00:03:23.000]  你喜歡做多少個小時就做多少個小時
[00:03:23.000 --> 00:03:27.000]  你不想做就不要做
[00:03:27.000 --> 00:03:29.000]  其實是沒得說的
[00:03:29.000 --> 00:03:31.000]  但香港最高工時
[00:03:31.000 --> 00:03:35.000]  最近又說叫年輕退休長者
[00:03:35.000 --> 00:03:37.000]  即是六十五歲以下
[00:03:37.000 --> 00:03:40.000]  重新投入勞動市場
[00:03:40.000 --> 00:03:42.000]  少一點貧窮人
[00:03:42.000 --> 00:03:44.000]  我還想得刻薄一點
[00:03:44.000 --> 00:03:47.000]  多一批老人家早點死了
[00:03:47.000 --> 00:03:49.000]  你們明白我的意思嗎?
[00:03:49.000 --> 00:03:51.000]  或者不用,不要覺得這麼壞
[00:03:51.000 --> 00:03:53.000]  你們不如移民回大陸
[00:03:53.000 --> 00:03:55.000]  我幫你填表,簽個名就可以了
[00:03:55.000 --> 00:03:57.000]  你想東莞還是哪裡
[00:03:57.000 --> 00:04:00.000]  總會比香港便宜
[00:04:00.000 --> 00:04:03.000]  每呎地方租個劏房
[00:04:03.000 --> 00:04:05.000]  上面的劏房二百多呎
[00:04:05.000 --> 00:04:08.000]  只是一個房間
[00:04:08.000 --> 00:04:11.000]  很普通,在大陸租個房
[00:04:11.000 --> 00:04:13.000]  在香港租個房
[00:04:13.000 --> 00:04:16.000]  百多呎,小過一百呎都有
[00:04:16.000 --> 00:04:19.000]  香港除了在職貧窮
[00:04:19.000 --> 00:04:22.000]  還有工作時間長
[00:04:22.000 --> 00:04:25.000]  但你們都是最長命
[00:04:25.000 --> 00:04:27.000]  死未?
[00:04:27.000 --> 00:04:29.000]  你做多少個小時?
[00:04:29.000 --> 00:04:31.000]  做八個小時那些
[00:04:31.000 --> 00:04:33.000]  真是好了,感謝主
[00:04:33.000 --> 00:04:36.000]  我上班九點,六點前離開
[00:04:36.000 --> 00:04:38.000]  五點五十五分收工
[00:04:38.000 --> 00:04:40.000]  還算是五點多收工
[00:04:40.000 --> 00:04:42.000]  挺好的
[00:04:42.000 --> 00:04:45.000]  其實你走出大廈門口也六點
[00:04:45.000 --> 00:04:47.000]  但你六點多收工
[00:04:47.000 --> 00:04:49.000]  算是OK,Good
[00:04:49.000 --> 00:04:52.000]  因為你朋友都未收工
[00:04:52.000 --> 00:04:55.000]  你在餐廳等
[00:04:55.000 --> 00:04:57.000]  還未來?不要緊
[00:04:57.000 --> 00:04:59.000]  我先看書
[00:04:59.000 --> 00:05:01.000]  我先看完七點半
[00:05:01.000 --> 00:05:04.000]  九點才有特價
[00:05:04.000 --> 00:05:06.000]  工作時間長
[00:05:06.000 --> 00:05:08.000]  你又那麼長命
[00:05:08.000 --> 00:05:10.000]  又做你不死
[00:05:10.000 --> 00:05:13.000]  所以我覺得香港這兩件事很矛盾
[00:05:13.000 --> 00:05:16.000]  但聖經今天說一件更矛盾的事
[00:05:16.000 --> 00:05:18.000]  就是神愛世人
[00:05:18.000 --> 00:05:21.000]  知不知道神愛世人為何矛盾?
[00:05:21.000 --> 00:05:23.000]  神愛世人愛到一個字
[00:05:23.000 --> 00:05:27.000]  叫做甚至
[00:05:27.000 --> 00:05:30.000]  即是神愛人愛到很盡
[00:05:30.000 --> 00:05:33.000]  甚至將神的兒子為我們犧牲
[00:05:33.000 --> 00:05:37.000]  如果你只有一個兒子
[00:05:37.000 --> 00:05:38.000]  如果你的兒子說
[00:05:38.000 --> 00:05:42.000]  爸爸,我看到鄧貴師要換肝
[00:05:42.000 --> 00:05:45.000]  我想換肝給他
[00:05:45.000 --> 00:05:48.000]  鄭凱恩想換,你又想
[00:05:48.000 --> 00:05:52.000]  你叫陳凱恩
[00:05:52.000 --> 00:05:55.000]  陳凱森
[00:05:55.000 --> 00:05:59.000]  既然有鄭凱恩就不要了
[00:05:59.000 --> 00:06:02.000]  但如果你只有一個兒子
[00:06:02.000 --> 00:06:06.000]  你甚至將自己兒子的命
[00:06:06.000 --> 00:06:07.000]  擺上
[00:06:07.000 --> 00:06:10.000]  即是神愛人愛到很盡
[00:06:10.000 --> 00:06:11.000]  所以有句聖經說
[00:06:11.000 --> 00:06:13.000]  當我們還是罪人的時候
[00:06:13.000 --> 00:06:16.000]  神愛我們愛到耶穌為我們死
[00:06:16.000 --> 00:06:19.000]  我們那些器官捐贈
[00:06:19.000 --> 00:06:22.000]  我就覺得很厲害
[00:06:22.000 --> 00:06:23.000]  我也分享過
[00:06:23.000 --> 00:06:24.000]  我有個表哥
[00:06:24.000 --> 00:06:27.000]  他癌症末期
[00:06:27.000 --> 00:06:29.000]  他打電話給我哥哥
[00:06:29.000 --> 00:06:31.000]  他問
[00:06:31.000 --> 00:06:34.000]  捐個眼角膜給我對我有沒有用
[00:06:34.000 --> 00:06:39.000]  我這輩子從來沒有這麼感動過
[00:06:39.000 --> 00:06:41.000]  我問你
[00:06:41.000 --> 00:06:44.000]  你有沒有人說捐個眼角膜給你
[00:06:44.000 --> 00:06:46.000]  沒有
[00:06:46.000 --> 00:06:50.000]  捐公益金200元給你有
[00:06:50.000 --> 00:06:52.000]  多厲害
[00:06:52.000 --> 00:06:55.000]  有些人說捐個神給親人
[00:06:55.000 --> 00:06:57.000]  很偉大
[00:06:57.000 --> 00:07:00.000]  但聖經說神愛我們愛到很盡
[00:07:00.000 --> 00:07:02.000]  但更盡的是
[00:07:02.000 --> 00:07:04.000]  聖經說神愛世人
[00:07:04.000 --> 00:07:07.000]  世人其實不可愛
[00:07:07.000 --> 00:07:09.000]  人很可愛嗎
[00:07:09.000 --> 00:07:11.000]  這個小朋友這麼可愛
[00:07:11.000 --> 00:07:14.000]  我不吃我給他吃
[00:07:14.000 --> 00:07:16.000]  但聖經說神愛世人
[00:07:16.000 --> 00:07:19.000]  世人其實很負面
[00:07:19.000 --> 00:07:21.000]  是罪人
[00:07:21.000 --> 00:07:26.000]  如果今天你要去死來救一個人
[00:07:26.000 --> 00:07:29.000]  這個人對我們香港很重要
[00:07:29.000 --> 00:07:31.000]  對地球很重要
[00:07:31.000 --> 00:07:40.000]  他的生存能夠解決全世界人口的糧食問題
[00:07:40.000 --> 00:07:44.000]  但我要捐個心臟給他
[00:07:44.000 --> 00:07:46.000]  我犧牲也有用
[00:07:46.000 --> 00:07:52.000]  但這個人對地球和香港沒有貢獻
[00:07:52.000 --> 00:07:56.000]  如果我們想事繪一點
[00:07:56.000 --> 00:08:02.000]  在器官輪廓選擇貢獻的
[00:08:02.000 --> 00:08:04.000]  就先給他
[00:08:04.000 --> 00:08:06.000]  那些沒有貢獻
[00:08:06.000 --> 00:08:08.000]  在表格勾出來
[00:08:08.000 --> 00:08:11.000]  有沒有人會這樣做
[00:08:11.000 --> 00:08:13.000]  但有人這樣做
[00:08:13.000 --> 00:08:15.000]  不過可能做了不讓我們知道
[00:08:15.000 --> 00:08:17.000]  不過香港好很多
[00:08:17.000 --> 00:08:21.000]  香港每個人都有權去排
[00:08:21.000 --> 00:08:24.000]  但聖經說的罪人很簡單
[00:08:24.000 --> 00:08:26.000]  你聽過嗎
[00:08:26.000 --> 00:08:29.000]  人心比萬物都詭詐
[00:08:29.000 --> 00:08:32.000]  壞到極處
[00:08:32.000 --> 00:08:35.000]  極處即是很壞
[00:08:35.000 --> 00:08:37.000]  如果有很壞的人
[00:08:37.000 --> 00:08:39.000]  你還會為他死嗎
[00:08:41.000 --> 00:08:45.000]  對好的人我們願意
[00:08:45.000 --> 00:08:48.000]  這位先生對我
[00:08:48.000 --> 00:08:50.000]  他真的不可以說
[00:08:50.000 --> 00:08:52.000]  這個人真的值得
[00:08:52.000 --> 00:08:54.000]  他病了我們籌錢給他
[00:08:54.000 --> 00:08:56.000]  這麼好的人
[00:08:56.000 --> 00:08:58.000]  我們不幫他是不對的
[00:08:58.000 --> 00:09:00.000]  那個
[00:09:00.000 --> 00:09:02.000]  那個
[00:09:02.000 --> 00:09:04.000]  看看怎樣
[00:09:04.000 --> 00:09:08.000]  但聖經說神愛世人愛到很盡
[00:09:08.000 --> 00:09:12.000]  今天這麼神愛的罪人
[00:09:12.000 --> 00:09:14.000]  我很喜歡舉一個例子
[00:09:14.000 --> 00:09:15.000]  你聽過曼達拉
[00:09:15.000 --> 00:09:17.000]  他為了人權
[00:09:17.000 --> 00:09:18.000]  為了民主自由
[00:09:18.000 --> 00:09:21.000]  在南非為了不被種族歧視
[00:09:21.000 --> 00:09:22.000]  繼續這些政策
[00:09:22.000 --> 00:09:24.000]  不公義的政策
[00:09:24.000 --> 00:09:25.000]  他寧願坐牢
[00:09:25.000 --> 00:09:27.000]  坐了二十六年多
[00:09:27.000 --> 00:09:31.000]  他人生對人很有抱負
[00:09:31.000 --> 00:09:34.000]  對人很重視
[00:09:34.000 --> 00:09:36.000]  對人權很重視
[00:09:36.000 --> 00:09:38.000]  我都說了
[00:09:38.000 --> 00:09:40.000]  他一出監獄
[00:09:40.000 --> 00:09:42.000]  跟一個很愛慕他的人結婚
[00:09:42.000 --> 00:09:44.000]  結了多久
[00:09:44.000 --> 00:09:45.000]  就受不了了
[00:09:45.000 --> 00:09:47.000]  結了半年
[00:09:47.000 --> 00:09:48.000]  你想想
[00:09:48.000 --> 00:09:49.000]  他二十六年
[00:09:49.000 --> 00:09:50.000]  二十七年監獄
[00:09:50.000 --> 00:09:51.000]  他都能坐牢
[00:09:51.000 --> 00:09:53.000]  半年
[00:09:53.000 --> 00:09:56.000]  當你坐牢而已
[00:09:56.000 --> 00:09:58.000]  很多人都在坐牢
[00:09:58.000 --> 00:09:59.000]  你聽過圍城嗎
[00:09:59.000 --> 00:10:01.000]  錢鍾書說圍城
[00:10:01.000 --> 00:10:02.000]  很多人想進去
[00:10:02.000 --> 00:10:04.000]  結了婚進去
[00:10:04.000 --> 00:10:07.000]  想出來又回不來
[00:10:07.000 --> 00:10:09.000]  所以什麼叫愛呢
[00:10:09.000 --> 00:10:10.000]  人值得愛
[00:10:10.000 --> 00:10:12.000]  有多少人值得愛呢
[00:10:12.000 --> 00:10:13.000]  為什麼神要愛世人呢
[00:10:13.000 --> 00:10:15.000]  那麼不可愛的人
[00:10:15.000 --> 00:10:16.000]  可愛的就愛
[00:10:16.000 --> 00:10:17.000]  不可愛的
[00:10:17.000 --> 00:10:18.000]  怎麼愛呢
[00:10:18.000 --> 00:10:21.000]  都叫不可愛
[00:10:21.000 --> 00:10:22.000]  那還怎麼愛
[00:10:22.000 --> 00:10:24.000]  但神的特別就是愛得那麼厲害
[00:10:24.000 --> 00:10:26.000]  我們再讀十三至十五節
[00:10:26.000 --> 00:10:27.000]  十三至十五節
[00:10:27.000 --> 00:10:28.000]  預備起
[00:10:34.000 --> 00:10:42.000]  (講解)
[00:10:42.000 --> 00:10:43.000]  這裡一開始
[00:10:43.000 --> 00:10:45.000]  上下文就在說
[00:10:45.000 --> 00:10:48.000]  人子要來
[00:10:48.000 --> 00:10:51.000]  他要好像摩西舉起一個銅蛇
[00:10:51.000 --> 00:10:52.000]  人子
[00:10:52.000 --> 00:10:54.000]  即是耶穌要被舉起來
[00:10:54.000 --> 00:10:57.000]  他要被人見到
[00:10:57.000 --> 00:10:59.000]  人望他
[00:10:59.000 --> 00:11:00.000]  信他
[00:11:00.000 --> 00:11:01.000]  就會得永生
[00:11:01.000 --> 00:11:02.000]  這個意思是什麼
[00:11:02.000 --> 00:11:04.000]  當摩西舉蛇的時候
[00:11:04.000 --> 00:11:06.000]  經文說到
[00:11:06.000 --> 00:11:09.000]  那些得罪神的
[00:11:09.000 --> 00:11:10.000]  得罪神的以色列人
[00:11:10.000 --> 00:11:13.000]  就靠摩西舉起這個救恩的記號
[00:11:13.000 --> 00:11:15.000]  他們望到
[00:11:15.000 --> 00:11:16.000]  悔改
[00:11:16.000 --> 00:11:18.000]  當他仰望神的救恩
[00:11:18.000 --> 00:11:20.000]  他知錯了
[00:11:20.000 --> 00:11:21.000]  他悔改了
[00:11:21.000 --> 00:11:23.000]  他就得救
[00:11:23.000 --> 00:11:24.000]  即是說
[00:11:24.000 --> 00:11:25.000]  上下文就在說
[00:11:25.000 --> 00:11:29.000]  當耶穌基督在十字架被舉起來
[00:11:29.000 --> 00:11:31.000]  承擔了人的罪
[00:11:31.000 --> 00:11:35.000]  這件事是為罪人而做
[00:11:35.000 --> 00:11:38.000]  上下文說的是為罪人
[00:11:38.000 --> 00:11:40.000]  這裡
[00:11:40.000 --> 00:11:42.000]  有一件事是很難
[00:11:42.000 --> 00:11:43.000]  你知道
[00:11:43.000 --> 00:11:45.000]  聖經說
[00:11:45.000 --> 00:11:47.000]  連上文呢
[00:11:47.000 --> 00:11:49.000]  尼哥底母都不明白
[00:11:49.000 --> 00:11:53.000]  楊富欽第三章五節到五六七八
[00:11:53.000 --> 00:11:54.000]  你們手上沒有的
[00:11:54.000 --> 00:11:55.000]  上個星期是有的
[00:11:55.000 --> 00:11:58.000]  沒有人帶上個星期的證據表
[00:11:58.000 --> 00:11:59.000]  說什麼呢
[00:11:59.000 --> 00:12:04.000]  就是耶穌說人不重生就不能進入神的國
[00:12:04.000 --> 00:12:08.000]  一個人要從水和聖靈生
[00:12:08.000 --> 00:12:09.000]  即是他要重生
[00:12:09.000 --> 00:12:11.000]  他要悔改
[00:12:11.000 --> 00:12:13.000]  從罪裡面悔改回轉
[00:12:13.000 --> 00:12:17.000]  然後他得著聖靈的幫助
[00:12:17.000 --> 00:12:20.000]  聖靈重生在一個沒有罪的人身上
[00:12:20.000 --> 00:12:22.000]  他就能夠重生
[00:12:22.000 --> 00:12:24.000]  耶穌說
[00:12:24.000 --> 00:12:26.000]  這是一個屬靈的事
[00:12:26.000 --> 00:12:30.000]  神怎樣幫人明白屬靈的事
[00:12:30.000 --> 00:12:32.000]  就是靠耶穌
[00:12:32.000 --> 00:12:36.000]  靠神自己的作為和神子的啟示
[00:12:36.000 --> 00:12:38.000]  聖經說
[00:12:38.000 --> 00:12:41.000]  人的得救是屬靈的事情
[00:12:41.000 --> 00:12:43.000]  從靈生
[00:12:43.000 --> 00:12:45.000]  從靈生
[00:12:45.000 --> 00:12:46.000]  從水
[00:12:46.000 --> 00:12:49.000]  水就是我們人知道自己有罪
[00:12:49.000 --> 00:12:51.000]  認罪的一個動作
[00:12:51.000 --> 00:12:52.000]  一個態度
[00:12:52.000 --> 00:12:54.000]  從靈生
[00:12:54.000 --> 00:12:56.000]  是一個屬靈的事
[00:12:56.000 --> 00:12:57.000]  我們人怎樣明白
[00:12:57.000 --> 00:12:59.000]  人是要重生
[00:12:59.000 --> 00:13:02.000]  人是要經過一個屬靈的轉變
[00:13:02.000 --> 00:13:07.000]  而實質上就是要信耶穌幫我們承擔
[00:13:07.000 --> 00:13:09.000]  只是一個態度上
[00:13:09.000 --> 00:13:11.000]  是一個心裡面
[00:13:11.000 --> 00:13:15.000]  一個腦袋、思想和真心意裡面
[00:13:15.000 --> 00:13:18.000]  心裡承認、口裡相信
[00:13:18.000 --> 00:13:21.000]  這就是一個屬靈的事件
[00:13:21.000 --> 00:13:25.000]  我想說今天我們人怎樣領略屬靈的事件
[00:13:25.000 --> 00:13:27.000]  我們不習慣
[00:13:27.000 --> 00:13:29.000]  我們習慣用理性
[00:13:29.000 --> 00:13:34.000]  有分析、有邏輯、有對比
[00:13:34.000 --> 00:13:37.000]  有很多的計算
[00:13:37.000 --> 00:13:42.000]  但是一去到理性以外、理性以上
[00:13:42.000 --> 00:13:45.000]  我們叫做一些屬靈的事
[00:13:45.000 --> 00:13:47.000]  我們人是不明白
[00:13:47.000 --> 00:13:51.000]  所以《約翰福音》
[00:13:51.000 --> 00:13:54.000]  《約翰福音》也是很多屬靈的事
[00:13:54.000 --> 00:13:56.000]  《約翰福音》三章第八節
[00:13:56.000 --> 00:13:58.000]  它說風隨著意思吹
[00:13:58.000 --> 00:14:00.000]  風怎樣轉
[00:14:00.000 --> 00:14:01.000]  你看不到
[00:14:01.000 --> 00:14:03.000]  但是從靈生
[00:14:03.000 --> 00:14:05.000]  一個人的生命怎樣
[00:14:05.000 --> 00:14:07.000]  神的靈進入我們裡面
[00:14:07.000 --> 00:14:09.000]  使我們重新有新的生命
[00:14:09.000 --> 00:14:11.000]  就是這樣
[00:14:11.000 --> 00:14:13.000]  人得救
[00:14:13.000 --> 00:14:15.000]  耶穌基督來為我們死
[00:14:15.000 --> 00:14:19.000]  這個得救整個過程是屬靈的事
[00:14:19.000 --> 00:14:21.000]  我們人怎樣知道
[00:14:21.000 --> 00:14:24.000]  它就說摩西怎樣舉起銅蛇
[00:14:24.000 --> 00:14:26.000]  這個屬靈的事件
[00:14:26.000 --> 00:14:28.000]  耶穌照樣一樣
[00:14:28.000 --> 00:14:31.000]  所以叫信的人可以得救
[00:14:31.000 --> 00:14:33.000]  信者得救
[00:14:33.000 --> 00:14:35.000]  就是一個屬靈的事件
[00:14:35.000 --> 00:14:37.000]  我們怎樣明白呢
[00:14:37.000 --> 00:14:38.000]  就這樣說
[00:14:38.000 --> 00:14:41.000]  我以前小學、中學聽就覺得
[00:14:41.000 --> 00:14:43.000]  這麼簡單
[00:14:43.000 --> 00:14:45.000]  我現在推倒了
[00:14:45.000 --> 00:14:47.000]  放火燒了寶光
[00:14:47.000 --> 00:14:48.000]  這句慘了
[00:14:48.000 --> 00:14:49.000]  業主聽到
[00:14:49.000 --> 00:14:50.000]  不是
[00:14:50.000 --> 00:14:51.000]  放火燒了啟德
[00:14:51.000 --> 00:14:53.000]  啟德大廈對面早幾天
[00:14:53.000 --> 00:14:56.000]  上星期燒了一個單位
[00:14:56.000 --> 00:14:57.000]  然後我說一聲
[00:14:57.000 --> 00:15:00.000]  對不起
[00:15:00.000 --> 00:15:01.000]  這樣就行了
[00:15:01.000 --> 00:15:03.000]  這麼簡單
[00:15:03.000 --> 00:15:04.000]  但是屬靈的事就是
[00:15:04.000 --> 00:15:06.000]  我們認罪
[00:15:06.000 --> 00:15:07.000]  讀卡而已
[00:15:07.000 --> 00:15:09.000]  耶穌基督幫我們找數
[00:15:09.000 --> 00:15:11.000]  我們做了多少壞事
[00:15:11.000 --> 00:15:12.000]  多少罪惡
[00:15:12.000 --> 00:15:14.000]  屬靈的事
[00:15:14.000 --> 00:15:16.000]  我們這樣看不明白
[00:15:16.000 --> 00:15:18.000]  但是神就說
[00:15:18.000 --> 00:15:20.000]  罪就是這樣解決
[00:15:20.000 --> 00:15:22.000]  靠什麼呢
[00:15:22.000 --> 00:15:24.000]  靠聖經
[00:15:24.000 --> 00:15:25.000]  靠神自己
[00:15:25.000 --> 00:15:27.000]  我們明白神是透過宇宙萬物
[00:15:27.000 --> 00:15:30.000]  神自己在世界的啟示
[00:15:30.000 --> 00:15:32.000]  靠神的代言人先知
[00:15:32.000 --> 00:15:34.000]  但是更重要的是
[00:15:34.000 --> 00:15:35.000]  先知也會死
[00:15:35.000 --> 00:15:37.000]  但是神的話語一代一代傳下來
[00:15:37.000 --> 00:15:38.000]  聖經
[00:15:38.000 --> 00:15:41.000]  最後基督神的兒子親自降臨
[00:15:41.000 --> 00:15:43.000]  就是耶穌基督
[00:15:43.000 --> 00:15:45.000]  他按聖經所說
[00:15:45.000 --> 00:15:46.000]  他來到為人死
[00:15:46.000 --> 00:15:48.000]  就將屬靈的事
[00:15:48.000 --> 00:15:50.000]  我們不容易
[00:15:50.000 --> 00:15:52.000]  也很難明白這些屬靈的事
[00:15:52.000 --> 00:15:54.000]  就解釋了
[00:15:54.000 --> 00:15:56.000]  所以如果沒有聖經的啟示
[00:15:56.000 --> 00:15:58.000]  沒有上帝耶穌基督
[00:15:58.000 --> 00:15:59.000]  次下的耶穌基督
[00:15:59.000 --> 00:16:01.000]  一路的事
[00:16:01.000 --> 00:16:04.000]  這些事件和聖經的話語解釋
[00:16:04.000 --> 00:16:06.000]  我們是不會明白的
[00:16:06.000 --> 00:16:08.000]  整個舊約憲制的制度
[00:16:08.000 --> 00:16:09.000]  代罪羔羊
[00:16:09.000 --> 00:16:10.000]  為人贖罪
[00:16:10.000 --> 00:16:12.000]  即是拖羊羔
[00:16:12.000 --> 00:16:14.000]  按手在頭上
[00:16:14.000 --> 00:16:17.000]  我的罪債就由他承擔
[00:16:17.000 --> 00:16:19.000]  這麼簡單
[00:16:19.000 --> 00:16:20.000]  那多獻兩隻
[00:16:20.000 --> 00:16:22.000]  因為我下星期也會犯罪
[00:16:22.000 --> 00:16:23.000]  是不是?
[00:16:23.000 --> 00:16:25.000]  預繳了
[00:16:25.000 --> 00:16:26.000]  好像交租一樣
[00:16:26.000 --> 00:16:28.000]  我一次過給了全年
[00:16:28.000 --> 00:16:30.000]  免得有什麼
[00:16:30.000 --> 00:16:31.000]  奉獻也是
[00:16:31.000 --> 00:16:32.000]  我一次寫一張契
[00:16:32.000 --> 00:16:33.000]  搞定了
[00:16:33.000 --> 00:16:34.000]  不用次次交
[00:16:34.000 --> 00:16:36.000]  也不用你數這麼多次
[00:16:36.000 --> 00:16:37.000]  一次過
[00:16:37.000 --> 00:16:40.000]  但是聖經說的屬靈的事
[00:16:40.000 --> 00:16:44.000]  看起來這麼簡單
[00:16:44.000 --> 00:16:46.000]  但是我們人
[00:16:46.000 --> 00:16:48.000]  是不是用心靈
[00:16:48.000 --> 00:16:50.000]  是不是用心靈
[00:16:50.000 --> 00:16:52.000]  去敏感
[00:16:52.000 --> 00:16:54.000]  去明白呢?
[00:16:54.000 --> 00:16:57.000]  所以如果你不去接受聖經
[00:16:57.000 --> 00:16:58.000]  你很難明白
[00:16:58.000 --> 00:17:00.000]  神的救恩
[00:17:00.000 --> 00:17:02.000]  是多麼特別
[00:17:02.000 --> 00:17:03.000]  第二個
[00:17:03.000 --> 00:17:04.000]  我們讀一讀
[00:17:04.000 --> 00:17:06.000]  三章十六
[00:17:06.000 --> 00:17:07.000]  十七節
[00:17:07.000 --> 00:17:08.000]  十六、十七
[00:17:08.000 --> 00:17:09.000]  預備起
[00:17:09.000 --> 00:17:28.000]  這句很熟悉
[00:17:28.000 --> 00:17:29.000]  神愛世人
[00:17:29.000 --> 00:17:30.000]  甚至將他讀生子
[00:17:30.000 --> 00:17:32.000]  讀一的兒子賜給我們
[00:17:32.000 --> 00:17:34.000]  我們說
[00:17:34.000 --> 00:17:36.000]  耶穌是神給我們
[00:17:36.000 --> 00:17:39.000]  唯一的救主
[00:17:39.000 --> 00:17:41.000]  他的代屬
[00:17:41.000 --> 00:17:43.000]  神幫我們人
[00:17:43.000 --> 00:17:45.000]  明白屬靈的事
[00:17:45.000 --> 00:17:46.000]  透過聖經
[00:17:46.000 --> 00:17:47.000]  透過耶穌基督
[00:17:47.000 --> 00:17:49.000]  親自降生
[00:17:49.000 --> 00:17:50.000]  人要認識神
[00:17:50.000 --> 00:17:52.000]  人要認識屬靈的事
[00:17:52.000 --> 00:17:54.000]  是透過這些
[00:17:54.000 --> 00:17:56.000]  我們認識什麼呢?
[00:17:56.000 --> 00:17:59.000]  耶穌是我們唯一的救主
[00:17:59.000 --> 00:18:00.000]  甚至
[00:18:00.000 --> 00:18:02.000]  這個字是愛到盡
[00:18:02.000 --> 00:18:03.000]  愛到最盡
[00:18:03.000 --> 00:18:05.000]  甚至
[00:18:05.000 --> 00:18:06.000]  有沒有人愛你
[00:18:06.000 --> 00:18:08.000]  愛到甚至
