
[00:00:00.000 --> 00:00:03.000]  2025年很快就要結束了
[00:02:12.480 --> 00:02:14.440]  可能大家都不需要投靠人
[00:02:14.440 --> 00:02:16.600]  可能人投靠你就差不多了
[00:02:16.600 --> 00:02:18.520]  不過我回頭看
[00:02:18.520 --> 00:02:19.040]  我想一想
[00:02:19.040 --> 00:02:20.040]  其實我人生裡面
[00:02:20.040 --> 00:02:21.960]  都試過一個小小的故事
[00:02:21.960 --> 00:02:24.040]  都有投靠人的感覺
[00:02:24.040 --> 00:02:25.920]  當我在香港
[00:02:25.920 --> 00:02:27.640]  大家知道我在加拿大讀書
[00:02:27.640 --> 00:02:28.440]  回到香港的時候
[00:02:28.440 --> 00:02:29.720]  就習慣不了香港的生活
[00:02:29.720 --> 00:02:30.920]  我就決定移民
[00:02:30.920 --> 00:02:32.600]  我移民的時候
[00:02:32.600 --> 00:02:36.120]  本來第一個想著安定的地方
[00:02:36.120 --> 00:02:38.320]  就是墨爾本
[00:02:38.320 --> 00:02:40.080]  就不是出來的
[00:02:40.080 --> 00:02:42.800]  那時候我連一個人都不認識
[00:02:42.800 --> 00:02:43.720]  那怎麼辦呢?
[00:02:43.720 --> 00:02:44.840]  沒關係
[00:02:44.840 --> 00:02:46.360]  我的同事就說
[00:02:46.360 --> 00:02:50.960]  我有一個老闆在墨爾本住
[00:02:50.960 --> 00:02:53.480]  我可以安排他來接你機
[00:02:53.480 --> 00:02:55.080]  照顧你一段短的時間
[00:02:55.080 --> 00:02:56.160]  我說好啊
[00:02:56.160 --> 00:02:58.680]  那就去吧
[00:02:58.680 --> 00:03:00.080]  怎麼去到的時候
[00:03:00.080 --> 00:03:01.840]  原本想著來接我機的那個
[00:03:01.840 --> 00:03:03.240]  就沒有出現
[00:03:03.240 --> 00:03:06.280]  他就派了另外一個他的朋友
[00:03:06.280 --> 00:03:07.360]  來接我機
[00:03:07.360 --> 00:03:08.160]  也好
[00:03:08.160 --> 00:03:09.280]  有人接機
[00:03:09.280 --> 00:03:10.600]  接了我之後
[00:03:10.600 --> 00:03:12.560]  放在旅館裡
[00:03:12.560 --> 00:03:15.440]  就絕塵而去
[00:03:15.440 --> 00:03:17.840]  我也很感謝
[00:03:17.840 --> 00:03:21.040]  始終有一個人來接我機
[00:03:21.040 --> 00:03:24.720]  而神很輾轉就讓我來到雪梨
[00:03:24.720 --> 00:03:27.040]  雖然是這樣
[00:03:27.040 --> 00:03:29.600]  但是我沒有埋怨到這個人
[00:03:29.600 --> 00:03:30.560]  為什麼?
[00:03:30.560 --> 00:03:31.360]  因為這個人
[00:03:31.360 --> 00:03:33.400]  實際上他沒有必要幫我
[00:03:33.400 --> 00:03:35.840]  他跟我非親非故
[00:03:35.840 --> 00:03:36.960]  他沒有責任的
[00:03:36.960 --> 00:03:40.040]  而這個小小的故事
[00:03:40.040 --> 00:03:42.560]  令我想起投靠人的時候
[00:03:42.560 --> 00:03:45.600]  其實有三個很重要的考慮
[00:03:45.600 --> 00:03:46.880]  不知道大家同不同意
[00:03:46.880 --> 00:03:48.120]  這三個考慮就是說
[00:03:48.120 --> 00:03:51.120]  我跟對方的關係是怎麼樣的
[00:03:51.120 --> 00:03:53.120]  他有沒有心幫你的
[00:03:53.120 --> 00:03:55.360]  他有沒有能力幫你的
[00:03:55.360 --> 00:03:57.040]  在大衛這個故事裡面
[00:03:57.040 --> 00:03:58.760]  當然他所面對的問題
[00:03:58.760 --> 00:04:01.440]  遠比我作為新移民所要面對的問題
[00:04:01.440 --> 00:04:03.240]  又多又大
[00:04:03.240 --> 00:04:05.200]  但是我相信其實他也是同樣考慮
[00:04:05.200 --> 00:04:09.240]  應該要考慮這三個因素的
[00:04:09.240 --> 00:04:11.600]  讓我們一起看看經文裡面
[00:04:11.600 --> 00:04:13.400]  這三個考慮
[00:04:13.400 --> 00:04:16.920]  是怎麼樣大衛去面對
[00:04:16.920 --> 00:04:21.640]  第一個就是跟投靠那個人的關係
[00:04:21.640 --> 00:04:23.720]  經文就告訴我們
[00:04:23.720 --> 00:04:25.160]  大衛這麼說
[00:04:25.160 --> 00:04:26.680]  神啊我投靠你
[00:04:26.680 --> 00:04:29.200]  你做我堅固的盆石
[00:04:29.200 --> 00:04:30.760]  你拯救我的保障
[00:04:30.760 --> 00:04:31.920]  你就是我的岩石
[00:04:31.920 --> 00:04:33.800]  你就是我的山寨
[00:04:33.800 --> 00:04:35.200]  我想問大家
[00:04:35.200 --> 00:04:36.360]  當大衛說
[00:04:36.360 --> 00:04:39.280]  神是他的盆石的時候
[00:04:39.280 --> 00:04:42.280]  是什麼意思呢?
[00:04:42.280 --> 00:04:44.000]  我想大家這樣想一想
[00:04:44.000 --> 00:04:45.360]  有人欠你錢
[00:04:45.360 --> 00:04:46.760]  這麼久都不還錢
[00:04:46.760 --> 00:04:48.800]  那就去追債
[00:04:48.800 --> 00:04:50.080]  跟他追債的時候
[00:04:50.080 --> 00:04:51.160]  那個人就跟他說
[00:04:51.160 --> 00:04:52.920]  不用擔心
[00:04:52.920 --> 00:04:55.720]  李嘉誠是億萬富翁
[00:04:55.720 --> 00:04:58.440]  還錢這件事是沒問題的
[00:04:58.440 --> 00:05:01.280]  你收不收貨這個答案
[00:05:01.280 --> 00:05:02.120]  當然不收貨
[00:05:02.120 --> 00:05:03.880]  李嘉誠是你誰
[00:05:03.880 --> 00:05:04.680]  不過不是
[00:05:04.680 --> 00:05:05.400]  他接著說
[00:05:05.400 --> 00:05:06.160]  不是
[00:05:06.160 --> 00:05:07.920]  李嘉誠是我爸爸
[00:05:07.920 --> 00:05:09.720]  那就不同了
[00:05:09.720 --> 00:05:11.080]  那就沒問題了
[00:05:11.080 --> 00:05:12.080]  中國人說的
[00:05:12.080 --> 00:05:13.800]  有關係就沒有關係
[00:05:13.800 --> 00:05:17.280]  你沒有關係才有關係
[00:05:17.280 --> 00:05:24.320]  《生命記》記載了很多神跟以色列人納約的事情
[00:05:24.320 --> 00:05:25.360]  在當中有一節
[00:05:25.360 --> 00:05:26.480]  神是這樣說的
[00:05:26.480 --> 00:05:27.200]  神說
[00:05:27.200 --> 00:05:28.880]  我今天跟你納約
[00:05:28.880 --> 00:05:30.920]  就是跟以色列人納約
[00:05:30.920 --> 00:05:31.960]  什麼約呢?
[00:05:31.960 --> 00:05:33.720]  我成為你的神
[00:05:33.720 --> 00:05:36.200]  你們成為我的子民
[00:05:36.200 --> 00:05:37.240]  再往下看的時候
[00:05:37.240 --> 00:05:42.480]  他講到神是他們的盤石
[00:05:42.480 --> 00:05:44.120]  不像我的經驗
[00:05:44.120 --> 00:05:44.840]  來幫我
[00:05:44.840 --> 00:05:45.880]  我去投靠那個人
[00:05:45.880 --> 00:05:47.600]  跟我非親非故
[00:05:47.600 --> 00:05:50.560]  但是這裡大衛講得很清楚是什麼
[00:05:50.560 --> 00:05:53.080]  這個神不是跟他非親非故
[00:05:53.080 --> 00:05:55.280]  這個神是他的神
[00:05:55.280 --> 00:05:57.320]  這個神是他的盤石
[00:05:57.320 --> 00:05:59.120]  也都由於這樣的時候
[00:05:59.120 --> 00:06:01.880]  他們可以去到神那裡
[00:06:01.880 --> 00:06:03.880]  來尋求祂的接納
[00:06:03.880 --> 00:06:05.400]  尋求祂的保護
[00:06:05.400 --> 00:06:06.320]  為什麼?
[00:06:06.320 --> 00:06:09.280]  就是因為祂是他們的神
[00:06:09.280 --> 00:06:13.040]  是不是所有人去到祂面前的人
[00:06:13.040 --> 00:06:14.720]  祂都會接納的呢?
[00:06:14.720 --> 00:06:15.920]  大家怎麼看?
[00:06:15.920 --> 00:06:18.280]  當你去到神的時候
[00:06:18.280 --> 00:06:20.800]  神是不是一定接納你的?
[00:06:20.800 --> 00:06:21.760]  我告訴大家
[00:06:21.760 --> 00:06:27.360]  父親並不一定永遠幫忙他們的兒女
[00:06:27.360 --> 00:06:28.080]  是不是?
[00:06:28.080 --> 00:06:29.520]  我想大家想一想
[00:06:29.520 --> 00:06:30.120]  想像一下
[00:06:30.120 --> 00:06:31.720]  有一天你的兒子來跟你說
[00:06:31.720 --> 00:06:37.080]  爸爸,我殺了人
[00:06:37.080 --> 00:06:38.800]  你會不會幫他?
[00:06:38.800 --> 00:06:41.400]  你會幫他逃跑
[00:06:41.400 --> 00:06:44.320]  還是你會幫他自首?
[00:06:44.320 --> 00:06:44.840]  你說
[00:06:44.840 --> 00:06:46.920]  唉,這些這麼極端的例子
[00:06:46.920 --> 00:06:48.360]  我是一個好人
[00:06:48.360 --> 00:06:49.640]  或者最低限度
[00:06:49.640 --> 00:06:51.880]  我不斷努力做好人
[00:06:51.880 --> 00:06:53.240]  在這樣的基礎下
[00:06:53.240 --> 00:06:54.680]  神必定會接納我
[00:06:54.680 --> 00:06:56.800]  神一定會幫我的
[00:06:56.800 --> 00:06:58.880]  大家是不是這樣想的?
[00:06:58.880 --> 00:07:00.840]  如果大家這樣想的時候
[00:07:00.840 --> 00:07:05.640]  也許你並未認識聖經太清楚
[00:07:05.640 --> 00:07:07.280]  大衛很認識
[00:07:07.280 --> 00:07:09.280]  很明白他所投靠
[00:07:09.280 --> 00:07:12.280]  他所相信的天父上帝
[00:07:12.280 --> 00:07:14.840]  他在這裡說
[00:07:14.840 --> 00:07:15.920]  你是我的岩石
[00:07:15.920 --> 00:07:17.680]  你是我的山寨
[00:07:17.680 --> 00:07:20.400]  所以
[00:07:20.400 --> 00:07:24.240]  求你為你的名的緣故引導我
[00:07:24.240 --> 00:07:27.160]  這裡的「所以」大家一定要很留心
[00:07:27.160 --> 00:07:28.400]  這個「所以」很重要
[00:07:28.400 --> 00:07:30.200]  這個「所以」告訴我們什麼呢?
[00:07:30.200 --> 00:07:35.720]  是由於大衛和神有這樣的關係
[00:07:35.720 --> 00:07:36.880]  結果是什麼呢?
[00:07:36.880 --> 00:07:40.120]  結果大衛就可以求神
[00:07:40.120 --> 00:07:46.800]  為了他自己的名字來引導他
[00:07:46.800 --> 00:07:48.520]  那我想問
[00:07:48.520 --> 00:07:52.120]  什麼叫做「為你自己的名」?
[00:07:52.120 --> 00:07:55.160]  什麼意思?
[00:07:55.160 --> 00:07:58.040]  如果我們看舊約的另一個先知書
[00:07:58.040 --> 00:07:59.800]  《以西傑書》
[00:07:59.800 --> 00:08:02.760]  神和他的子民是這麼說的
[00:08:02.760 --> 00:08:08.200]  神說:以色列民,我行這事不是為你們
[00:08:08.200 --> 00:08:10.680]  乃是為我的聖名
[00:08:10.680 --> 00:08:11.880]  有什麼事?
[00:08:11.880 --> 00:08:12.800]  那個事就是
[00:08:12.800 --> 00:08:15.800]  神說:我要賜給你們一個新的心
[00:08:15.800 --> 00:08:19.920]  將新的靈放在你們裡面
[00:08:19.920 --> 00:08:21.560]  由於你有新的心
[00:08:21.560 --> 00:08:22.720]  你有新的靈
[00:08:22.720 --> 00:08:25.400]  所以你就能夠成為我的子民
[00:08:25.400 --> 00:08:28.040]  而我就能夠成為你們的神
[00:08:28.040 --> 00:08:30.680]  不過再一次說:神在這裡
[00:08:30.680 --> 00:08:32.240]  你們要清楚知道
[00:08:32.240 --> 00:08:35.360]  我這樣行不是為你們
[00:08:35.360 --> 00:08:37.120]  大衛很清楚的
[00:08:37.120 --> 00:08:37.960]  清楚什麼?
[00:08:37.960 --> 00:08:38.640]  清楚就是說
[00:08:38.640 --> 00:08:43.800]  如果神的憐憫是決定於他的行為的時候
[00:08:43.800 --> 00:08:47.720]  他大概不會得到神的憐憫
[00:08:47.720 --> 00:08:51.000]  所以很留心看大衛怎麼說
[00:08:51.000 --> 00:08:52.040]  大衛他沒有說
[00:08:52.040 --> 00:08:56.720]  神求你按我的公義來引導我
[00:08:56.720 --> 00:08:57.600]  他怎麼說的?
[00:08:57.600 --> 00:09:02.360]  他說:神呀,求你按你自己的名來引導我
[00:09:02.360 --> 00:09:03.560]  神的名字代表什麼?
[00:09:03.560 --> 00:09:06.640]  神的名字代表他一切的豐盛美善
[00:09:06.640 --> 00:09:09.160]  而其中一個就是誠實
[00:09:09.160 --> 00:09:11.800]  所以大衛第五節那裡這麼說
[00:09:11.800 --> 00:09:15.440]  他說:耶和華誠實的神呀
[00:09:15.440 --> 00:09:17.960]  祢救贖了我
[00:09:17.960 --> 00:09:18.680]  那就怪了
[00:09:18.680 --> 00:09:23.600]  為什麼神的誠實可以救到大衛呢?
[00:09:23.600 --> 00:09:24.880]  因為很簡單
[00:09:24.880 --> 00:09:31.880]  上帝永遠不會背負他和人所立過的約
[00:09:31.880 --> 00:09:33.080]  他講得很清楚
[00:09:33.080 --> 00:09:34.480]  神是他們的神
[00:09:34.480 --> 00:09:36.280]  他們是神的子民
[00:09:36.280 --> 00:09:38.000]  也都基於這個關係
[00:09:38.000 --> 00:09:39.960]  神救贖我們
[00:09:39.960 --> 00:09:42.960]  神賜福我們
[00:09:42.960 --> 00:09:45.000]  而再下去的時候
[00:09:45.000 --> 00:09:47.280]  神不單止願意
[00:09:47.280 --> 00:09:51.320]  不單止認識每一個人所面對的困苦
[00:09:51.320 --> 00:09:52.880]  大衛在這裡更加說
[00:09:52.880 --> 00:09:56.880]  祢未曾把我交在仇敵手裡
[00:09:56.880 --> 00:10:00.520]  祢使我的腳站在寬闊之處
[00:10:00.520 --> 00:10:02.840]  就是說神有能力
[00:10:02.840 --> 00:10:07.120]  在眾多的困難與逆境中仍然保守我們
[00:10:07.120 --> 00:10:10.440]  仍然賜福我們
[00:10:10.440 --> 00:10:14.200]  而實際上當我們看回大衛整個人生的時候
[00:10:14.200 --> 00:10:15.520]  不難發現
[00:10:15.520 --> 00:10:18.880]  這個人真的大起大跌
[00:10:18.880 --> 00:10:20.400]  他跌到人生最低點的時候
[00:10:20.400 --> 00:10:23.400]  你會發現他整個人生都充滿了戰爭危險
[00:10:23.400 --> 00:10:24.160]  被遺棄
[00:10:24.160 --> 00:10:24.840]  藐視
[00:10:24.840 --> 00:10:26.080]  背叛
[00:10:26.080 --> 00:10:28.160]  經歷了很多這樣的困難
[00:10:28.160 --> 00:10:29.760]  不過奇怪在於
[00:10:29.760 --> 00:10:33.840]  聖經雖然記載了他身處很多的危難痛苦當中
[00:10:33.840 --> 00:10:36.200]  但是他的經歷告訴他
[00:10:36.200 --> 00:10:37.760]  一件很實在的事情
[00:10:37.760 --> 00:10:38.520]  就是什麼
[00:10:38.520 --> 00:10:44.280]  神從來沒有讓他周圍的敵人得勝過
[00:10:44.280 --> 00:10:45.720]  而大衛道德堯
[00:10:45.720 --> 00:10:49.480]  從來沒有因為他遇到這麼多的痛苦苦難
[00:10:49.480 --> 00:10:51.760]  而埋怨神
[00:10:51.760 --> 00:10:55.600]  大衛的榜樣其實對於今天我們每一個人來說
[00:10:55.600 --> 00:10:58.360]  是一個很重要的教訓和提醒
[00:10:58.360 --> 00:11:01.800]  大家很多時候都在生活上遇到困難
[00:11:01.800 --> 00:11:05.320]  遇到困難的時候會抱怨
[00:11:05.320 --> 00:11:07.320]  神啊你為什麼要我生病
[00:11:07.320 --> 00:11:09.440]  神啊你為什麼要我有經濟的困難
[00:11:09.440 --> 00:11:13.520]  神啊你為什麼要讓我遇到這樣又要讓我遇到那樣
[00:11:13.520 --> 00:11:16.200]  而土告極的時候事情都沒有改變
[00:11:16.200 --> 00:11:17.600]  還越來越壞
[00:11:17.600 --> 00:11:19.920]  你會怎麼說
[00:11:19.920 --> 00:11:21.320]  很多時候
[00:11:21.320 --> 00:11:23.920]  人就在那個時候信心崩潰
[00:11:23.920 --> 00:11:27.000]  而選擇離開上帝
[00:11:27.000 --> 00:11:29.200]  但是大衛沒有離開上帝
[00:11:29.200 --> 00:11:32.320]  大衛反而在他生命所有的逆境當中
[00:11:32.320 --> 00:11:34.600]  仍然做了一樣很重要的事情
[00:11:34.600 --> 00:11:38.440]  依靠信靠他所信的上帝
[00:11:38.440 --> 00:11:43.360]  這個就是正正我們可以在大衛身上學到的正確人生態度
[00:11:43.360 --> 00:11:44.640]  什麼態度
[00:11:44.640 --> 00:11:46.320]  人生必有逆境
[00:11:46.320 --> 00:11:47.960]  當我們面對任何逆境的時候
[00:11:47.960 --> 00:11:50.320]  我們必須保持一個態度是什麼
[00:11:50.320 --> 00:11:53.080]  我們依靠我們的盤石
[00:11:53.080 --> 00:11:56.040]  永不改變的天父上帝
[00:11:56.040 --> 00:11:56.800]  好我想問大家
[00:11:56.800 --> 00:12:01.520]  你覺得人生有多少種的困難呢
[00:12:01.520 --> 00:12:03.040]  在這段經文裡面
[00:12:03.040 --> 00:12:06.520]  大衛跟我們分享了他在他的經驗裡面
[00:12:06.520 --> 00:12:09.680]  所面對所經歷過的四種困難
[00:12:09.680 --> 00:12:10.720]  我們逐一來看
[00:12:10.720 --> 00:12:12.160]  第一個
[00:12:12.160 --> 00:12:13.160]  在第九節他說
[00:12:13.160 --> 00:12:16.080]  我的眼睛因憂愁而乾癟
[00:12:16.080 --> 00:12:18.920]  連我的身心也不安心
[00:12:18.920 --> 00:12:22.600]  很明顯眼睛也出現問題
[00:12:22.600 --> 00:12:24.080]  身體有病
[00:12:24.080 --> 00:12:27.040]  身體面對困難
[00:12:27.040 --> 00:12:28.200]  在第十節
[00:12:28.200 --> 00:12:31.280]  大衛說我的生命為仇苦所消耗
[00:12:31.280 --> 00:12:35.680]  我的年歲為嘆息所曠廢
[00:12:35.680 --> 00:12:37.760]  這裡的仇苦
[00:12:37.760 --> 00:12:40.440]  是一種情緒
[00:12:40.440 --> 00:12:41.800]  他負面的情緒
[00:12:41.800 --> 00:12:43.560]  他悲傷的情緒
[00:12:43.560 --> 00:12:46.120]  每一天都是侵蝕他的生命
[00:12:46.120 --> 00:12:47.440]  消磨他的生命
[00:12:47.440 --> 00:12:51.560]  讓他的生命一點一點一滴的流去
[00:12:51.560 --> 00:12:53.640]  是他的情緒出現很大的問題
[00:12:53.640 --> 00:12:54.680]  好了到第十節
[00:12:54.680 --> 00:12:57.640]  他說我的力量因我的罪孽衰敗
[00:12:57.640 --> 00:12:59.080]  大家都知道
[00:12:59.080 --> 00:13:02.000]  神與人之間的關係
[00:13:02.000 --> 00:13:04.560]  如果有罪在當中的時候
[00:13:04.560 --> 00:13:08.760]  靈性就會因此而受到破損
[00:13:08.760 --> 00:13:10.360]  第四個
[00:13:10.360 --> 00:13:13.520]  要面對的困難
[00:13:13.520 --> 00:13:15.560]  是關係
[00:13:15.560 --> 00:13:17.280]  大衛在這裡說
[00:13:17.280 --> 00:13:19.040]  我一切的仇敵
[00:13:19.040 --> 00:13:21.960]  讓我成為人的羞辱
[00:13:21.960 --> 00:13:24.720]  所有認識我的人都害怕了我
[00:13:24.720 --> 00:13:26.200]  避開我
[00:13:26.200 --> 00:13:28.000]  忘記我
[00:13:28.000 --> 00:13:30.000]  當我死一樣
[00:13:30.000 --> 00:13:32.600]  無人紀念
[00:13:32.600 --> 00:13:34.360]  大衛跟我們分享
[00:13:34.360 --> 00:13:38.080]  他眾多所面對的困難之後
[00:13:38.080 --> 00:13:40.000]  大家都很清楚明白
[00:13:40.000 --> 00:13:43.560]  這個大衛去到人生的低谷
[00:13:43.560 --> 00:13:44.760]  你可以說在那一刻
[00:13:44.760 --> 00:13:47.640]  他的人生一團糟
[00:13:47.640 --> 00:13:51.720]  我在想如果大衛今天來我們這裡看醫生的話
[00:13:51.720 --> 00:13:52.840]  醫生大概跟他說
[00:13:52.840 --> 00:13:53.840]  喂大衛
[00:13:53.840 --> 00:13:55.640]  你似乎患了抑鬱症
[00:13:55.640 --> 00:13:58.440]  看你的樣子
[00:13:58.440 --> 00:13:59.360]  大家都知道
[00:13:59.360 --> 00:14:02.480]  抑鬱症是一個很恐怖的疾病
[00:14:02.480 --> 00:14:04.080]  因為抑鬱症可以說是
[00:14:04.080 --> 00:14:06.720]  很難根治的一個疾病
[00:14:06.720 --> 00:14:09.600]  而且患了重度抑鬱症
[00:14:09.600 --> 00:14:11.600]  抑鬱症的人來說
[00:14:11.600 --> 00:14:14.320]  可以在無緣無故下
[00:14:14.320 --> 00:14:16.720]  毫無徵兆下
[00:14:16.720 --> 00:14:17.960]  會了結自己的生命
[00:14:17.960 --> 00:14:19.160]  所以很恐怖
[00:14:19.160 --> 00:14:21.160]  不過大衛在這裡找到出路
[00:14:21.160 --> 00:14:22.960]  他的出路就是先父上帝
[00:14:22.960 --> 00:14:24.560]  他將所有他的問題
[00:14:24.560 --> 00:14:25.360]  他的痛苦
[00:14:25.360 --> 00:14:26.160]  他的煩惱
[00:14:26.160 --> 00:14:28.840]  完全交給神
[00:14:28.840 --> 00:14:30.280]  向他祈禱
[00:14:30.280 --> 00:14:32.000]  而今天的心理學
[00:14:32.000 --> 00:14:33.520]  也告訴我們
[00:14:33.520 --> 00:14:37.400]  千萬不要將一些負面的情緒
[00:14:37.400 --> 00:14:39.080]  埋在心裡
[00:14:39.080 --> 00:14:40.040]  我們要說出來
[00:14:40.040 --> 00:14:41.440]  我們要釋放它出來
[00:14:41.440 --> 00:14:42.480]  不要埋在心裡
[00:14:42.480 --> 00:14:47.000]  否則很容易有情緒病
[00:14:47.000 --> 00:14:50.800]  也解釋了為何女性
[00:14:50.800 --> 00:14:55.640]  通常比男性長命一點
[00:14:55.640 --> 00:14:57.880]  大家有沒有聽過一首歌
[00:14:57.880 --> 00:15:00.400]  《我是一個容易受傷的女人》
[00:15:00.400 --> 00:15:02.200]  有沒有聽過
[00:15:02.200 --> 00:15:04.280]  其實我告訴大家
[00:15:04.280 --> 00:15:06.640]  男人一樣很容易受到傷害
[00:15:06.640 --> 00:15:08.440]  男人不出聲而已
[00:15:08.440 --> 00:15:09.720]  就因為他不出聲
[00:15:09.720 --> 00:15:11.400]  就悶著悶著
[00:15:11.400 --> 00:15:16.480]  所以一定會被女生點名
[00:15:16.480 --> 00:15:18.520]  所以其實
[00:15:18.520 --> 00:15:20.640]  無論男女都會受傷
[00:15:20.640 --> 00:15:23.120]  只不過女性受外傷
[00:15:23.120 --> 00:15:24.760]  男性受內傷
[00:15:24.760 --> 00:15:26.960]  看不到
[00:15:26.960 --> 00:15:28.400]  不過大衛在這裡告訴我們
[00:15:28.400 --> 00:15:30.440]  我不管你是男還是女
[00:15:30.440 --> 00:15:31.880]  我們都可以將我們的問題
[00:15:31.880 --> 00:15:32.600]  我們的煩惱
[00:15:32.600 --> 00:15:33.440]  我們的困擾
[00:15:33.440 --> 00:15:34.720]  帶到神的面前
[00:15:34.720 --> 00:15:35.760]  向祂傾訴
[00:15:35.760 --> 00:15:37.360]  讓我們的重擔
[00:15:37.360 --> 00:15:39.520]  交在耶穌基督的手裡
[00:15:39.520 --> 00:15:41.120]  聖經告訴我們
[00:15:41.120 --> 00:15:43.880]  在講完這番話之後
[00:15:43.880 --> 00:15:46.280]  大衛做了一個很簡單的一句話
[00:15:46.280 --> 00:15:52.360]  我仍舊倚靠祢
[00:15:52.360 --> 00:15:53.560]  雖然有這麼多的困難
[00:15:53.560 --> 00:15:54.760]  這麼多的痛苦
[00:15:54.760 --> 00:15:55.640]  我仍然倚靠祢
[00:15:55.640 --> 00:15:56.560]  為什麼
[00:15:56.560 --> 00:15:58.160]  大衛跟我們分享了
[00:15:58.160 --> 00:16:00.480]  他四個很重要的確信
[00:16:00.480 --> 00:16:01.960]  或者是信念
[00:16:01.960 --> 00:16:02.840]  我們逐個來看
[00:16:02.840 --> 00:16:05.000]  第一個就是跟神的關係
[00:16:05.000 --> 00:16:05.840]  在第十四節
[00:16:05.840 --> 00:16:06.680]  他說得很清楚
[00:16:06.680 --> 00:16:07.520]  我倚靠祢
[00:16:07.520 --> 00:16:08.000]  為什麼
[00:16:08.000 --> 00:16:11.000]  因為祢就是我的神
[00:16:11.000 --> 00:16:13.040]  直接清楚簡單
[00:16:13.040 --> 00:16:14.560]  祢是我的神
[00:16:14.560 --> 00:16:16.360]  跟神有這樣的關係
[00:16:16.360 --> 00:16:17.440]  要確信這件事
[00:16:17.440 --> 00:16:18.120]  第二件事
[00:16:18.120 --> 00:16:20.080]  就是神的主權
[00:16:20.080 --> 00:16:20.680]  大衛說
[00:16:20.680 --> 00:16:23.360]  我將我整個生命中心的事
[00:16:23.360 --> 00:16:24.680]  都交在祢的手中
[00:16:24.680 --> 00:16:25.200]  什麼意思
[00:16:25.200 --> 00:16:27.160]  就是將祂生命的主權交給祂
[00:16:27.160 --> 00:16:28.920]  祢就是我的主
