
[00:00:00.000 --> 00:00:04.000]  菩薩姐妹,讓我們聽上帝的說話,以聖養為同心禱告
[00:02:28.000 --> 00:02:34.000]  基督徒變得很死板,基督徒變得非常死板,變得一成不變
[00:02:34.000 --> 00:02:42.000]  甚至將這個形象,這種狀態廣泛流在這個世界裡面
[00:02:42.000 --> 00:02:50.000]  我覺得很痛心,是一種很悲的結果
[00:02:50.000 --> 00:02:56.000]  今日當我們再次看回,我們今日所看的經文
[00:02:56.000 --> 00:03:09.000]  再次看看初期教會怎樣不斷去參與,爭奪很多無論在群內或者群外人所加添的枷鎖
[00:03:09.000 --> 00:03:15.000]  就是人要爭奪很多,無論是群外還是群內所增添的枷鎖
[00:03:15.000 --> 00:03:24.000]  使得每一個基督徒,他都能夠很輕散地,他能夠很輕散地,湧向上帝所立的標竿直跑
[00:03:24.000 --> 00:03:27.000]  就是上帝所立的標竿直跑
[00:03:27.000 --> 00:03:36.000]  我盼望今天當我們看這些經文的時候,也同樣幫助我們每一個基督徒
[00:03:36.000 --> 00:03:41.000]  希望我們同樣可以爭奪很多我們自己人為或者別人加給我們的枷鎖
[00:03:41.000 --> 00:03:44.000]  能夠爭奪人為的增加的枷鎖
[00:03:44.000 --> 00:03:48.000]  從而使得我們侍奉能夠達到上帝所指定的位置
[00:03:48.000 --> 00:03:52.000]  讓我們侍奉能夠達到上帝所指定的位置
[00:03:52.000 --> 00:03:55.000]  做到上帝所希望達到的目的
[00:03:55.000 --> 00:03:57.000]  做到上帝希望達到的目的
[00:03:57.000 --> 00:04:00.000]  好,那我們不如一起回到這段經文看一下
[00:04:00.000 --> 00:04:02.000]  我們一起打開經文卡
[00:04:02.000 --> 00:04:05.000]  今日我們看的經文是《司徒行傳》第十一章
[00:04:05.000 --> 00:04:08.000]  我們所看的經文是《司徒行傳》第十一章九章
[00:04:08.000 --> 00:04:11.000]  十九節至三十節,十九到三十節
[00:04:11.000 --> 00:04:16.000]  題目呢,今日的講題是「突破人為的枷鎖的侍奉人生」
[00:04:16.000 --> 00:04:20.000]  今天講的是「突破人為的枷鎖的侍奉人生」
[00:04:20.000 --> 00:04:22.000]  不如這樣吧,我們再次讀一讀這段聖經好嗎?
[00:04:22.000 --> 00:04:24.000]  好,我們再次讀一讀這段聖經
[00:04:24.000 --> 00:04:27.000]  我們先讀頭幾節吧,十九至二十四節
[00:04:27.000 --> 00:04:29.000]  我們先讀十九到二十四節
[00:04:29.000 --> 00:04:32.000]  看一下怎麼樣,基督徒群體裏面
[00:04:32.000 --> 00:04:34.000]  看看基督徒的群體裏面
[00:04:34.000 --> 00:04:37.000]  他突破他們自己所加進去的枷鎖
[00:04:37.000 --> 00:04:40.000]  就是突破自己所加的枷鎖
[00:04:40.000 --> 00:04:42.000]  然後怎麼樣突破這個缺陷
[00:04:42.000 --> 00:04:44.000]  怎麼突破這些缺陷
[00:04:44.000 --> 00:04:46.000]  好,我們一齊打開之後,我們一齊讀吧
[00:04:46.000 --> 00:04:47.000]  我們大家一同來讀吧
[00:04:47.000 --> 00:04:49.000]  十九節至二十四節
[00:04:49.000 --> 00:04:50.000]  十九到二十四節
[00:04:50.000 --> 00:04:53.000]  從Verse 19 to Verse 24
[00:04:53.000 --> 00:04:59.000]  那些因私提反的是遭患難四散的門徒
[00:04:59.000 --> 00:05:05.000]  直走到肥尼基和塞浦路斯,並安提阿
[00:05:05.000 --> 00:05:10.000]  他們不向別人講道,只向猶太人講
[00:05:10.000 --> 00:05:14.000]  但內中有塞浦路斯和古里內人
[00:05:14.000 --> 00:05:20.000]  他們到了安提阿也向希臘人傳講主耶穌
[00:05:20.000 --> 00:05:26.000]  有古卷也向說希臘話的猶太人傳講主耶穌
[00:05:26.000 --> 00:05:32.000]  主願他們雄在,信而歸主的人就很多了
[00:05:32.000 --> 00:05:37.000]  這風聲傳到耶路撒冷教會中的義中
[00:05:37.000 --> 00:05:40.000]  他們就打發巴拿巴出去
[00:05:40.000 --> 00:05:43.000]  走到安提阿為止
[00:05:43.000 --> 00:05:48.000]  他到了那裡,看見神所賜的恩就歡喜
[00:05:48.000 --> 00:05:54.000]  勸勉眾人,立志心志,恆久靠主
[00:05:54.000 --> 00:05:57.000]  這巴拿巴原是個好人
[00:05:57.000 --> 00:06:01.000]  被聖靈充滿大有信心
[00:06:01.000 --> 00:06:05.000]  於是有許多人歸服了主
[00:06:05.000 --> 00:06:10.000]  在這裡這段聖經承接前文第七章六十節
[00:06:10.000 --> 00:06:15.000]  講道私提反被大祭司公會迫害害死之後的事件
[00:06:15.000 --> 00:06:18.000]  這是承接前文第七章第六十節
[00:06:18.000 --> 00:06:21.000]  司徒凡被大祭司害死之後
[00:06:21.000 --> 00:06:24.000]  司徒行遠第八章第一節講道
[00:06:24.000 --> 00:06:28.000]  因為這件事嚇怕了許多基督徒
[00:06:28.000 --> 00:06:37.000]  而迫害也開始廣泛流入耶路撒冷城
[00:06:37.000 --> 00:06:41.000]  於是門徒就四散了
[00:06:41.000 --> 00:06:43.000]  四散了去哪裡?
[00:06:43.000 --> 00:06:47.000]  一是不走,一走就走到外邦地方
[00:06:47.000 --> 00:06:51.000]  按照聖經所講,他們走到菲利基
[00:06:51.000 --> 00:06:54.000]  塞浦路斯,安提阿
[00:06:54.000 --> 00:06:56.000]  這些地方是哪些地方?
[00:06:56.000 --> 00:06:57.000]  這些地方在什麼地方?
[00:06:57.000 --> 00:06:59.000]  牧師說不知道在哪裡
[00:06:59.000 --> 00:07:01.000]  我也不知道在什麼地方
[00:07:01.000 --> 00:07:04.000]  你可以拿本聖經的地圖看看
[00:07:04.000 --> 00:07:06.000]  聖經後面也有
[00:07:06.000 --> 00:07:08.000]  聖經後面的地圖也有
[00:07:08.000 --> 00:07:14.000]  這三個地方全部都屬於巴勒斯坦地以北的地區
[00:07:14.000 --> 00:07:18.000]  巴勒斯坦地以北的地區
[00:07:18.000 --> 00:07:23.000]  當時我們可以說是屬於史瓦西亞的地方
[00:07:23.000 --> 00:07:26.000]  是外邦人的地區
[00:07:26.000 --> 00:07:31.000]  今天可以說是土耳其的一些統治地區
[00:07:31.000 --> 00:07:37.000]  安提阿甚至可以說是今天敘利亞的重要首府
[00:07:37.000 --> 00:07:44.000]  敘利亞現在大家都知道,全世界都很怕他們的難民到處跑
[00:07:44.000 --> 00:07:46.000]  特別是美國,歐洲
[00:07:46.000 --> 00:07:50.000]  我很怕去歐洲,因為有很多敘利亞的難民
[00:07:50.000 --> 00:07:52.000]  我不是討厭那些難民
[00:07:52.000 --> 00:07:55.000]  我是討厭那些難民去打劫那些人
[00:07:55.000 --> 00:08:00.000]  現在就講到美國,歐洲
[00:08:00.000 --> 00:08:03.000]  害怕那些難民,敘利亞難民
[00:08:03.000 --> 00:08:05.000]  難民不是壞事
[00:08:05.000 --> 00:08:08.000]  因為他們真的有需要,我們要幫他們
[00:08:08.000 --> 00:08:09.000]  難民我們是需要幫他們
[00:08:09.000 --> 00:08:11.000]  你不可以去打劫才行
[00:08:11.000 --> 00:08:12.000]  但是你不能去打劫
[00:08:12.000 --> 00:08:15.000]  所以很多歐洲人都很怕
[00:08:15.000 --> 00:08:17.000]  所以很多歐洲人害怕
[00:08:17.000 --> 00:08:21.000]  其實當年很多耶路撒冷的基督徒都走了
[00:08:21.000 --> 00:08:22.000]  很多基督徒就這麼走
[00:08:22.000 --> 00:08:24.000]  所以基督徒就走去安提阿
[00:08:24.000 --> 00:08:27.000]  現在的安提阿都走去歐洲
[00:08:27.000 --> 00:08:31.000]  他們走到安提阿,現在安提阿走向歐洲
[00:08:31.000 --> 00:08:32.000]  不過雖然他們走
[00:08:32.000 --> 00:08:35.000]  不過他們就沒有打劫
[00:08:35.000 --> 00:08:36.000]  他們就沒有打劫
[00:08:36.000 --> 00:08:37.000]  他們沒有打劫
[00:08:37.000 --> 00:08:40.000]  我起的是這班基督徒去到安提阿的時候
[00:08:40.000 --> 00:08:41.000]  因為他們是猶太裔
[00:08:41.000 --> 00:08:43.000]  因為他們是猶太裔
[00:08:43.000 --> 00:08:44.000]  他們沒有氣餒
[00:08:44.000 --> 00:08:45.000]  他們沒有氣餒
[00:08:45.000 --> 00:08:46.000]  沒有因為這樣的遭遇
[00:08:46.000 --> 00:08:48.000]  然後就說不要信耶穌了
[00:08:48.000 --> 00:08:51.000]  不是因為這樣的遭遇就不信耶穌了
[00:08:51.000 --> 00:08:53.000]  如果今天很多基督徒
[00:08:53.000 --> 00:08:55.000]  如果有人讓你知道你是基督徒
[00:08:55.000 --> 00:08:56.000]  雖然不升你職
[00:08:56.000 --> 00:08:58.000]  那你就覺得不如不要做基督徒了
[00:08:58.000 --> 00:09:02.000]  如果基督徒不被升職是不是就不做基督徒了
[00:09:02.000 --> 00:09:03.000]  他們沒有
[00:09:03.000 --> 00:09:05.000]  他們去到仍然到處傳道
[00:09:05.000 --> 00:09:07.000]  他們仍然到處傳道
[00:09:07.000 --> 00:09:09.000]  不過他們只是向猶太人傳道
[00:09:09.000 --> 00:09:11.000]  不過只是向猶太人傳道
[00:09:11.000 --> 00:09:14.000]  在聖經研究裏面就說
[00:09:14.000 --> 00:09:17.000]  究竟他們為甚麼不向其他人傳道
[00:09:17.000 --> 00:09:19.000]  因為那是外邦人地方
[00:09:19.000 --> 00:09:20.000]  那是外邦人地方
[00:09:20.000 --> 00:09:22.000]  為甚麼不向其他人傳道呢
[00:09:22.000 --> 00:09:23.000]  我相信有兩個原因
[00:09:23.000 --> 00:09:24.000]  我相信有兩個原因
[00:09:24.000 --> 00:09:25.000]  可能原因
[00:09:25.000 --> 00:09:26.000]  第一個原因
[00:09:26.000 --> 00:09:27.000]  第一個原因
[00:09:27.000 --> 00:09:28.000]  第一個原因
[00:09:28.000 --> 00:09:31.000]  就是他們不懂外邦人的言語
[00:09:31.000 --> 00:09:33.000]  他們不懂外邦人的言語
[00:09:33.000 --> 00:09:35.000]  所以他們見到外邦人就害怕了
[00:09:35.000 --> 00:09:37.000]  見到外邦人就害怕了
[00:09:37.000 --> 00:09:38.000]  我一會兒再詳細講解
[00:09:38.000 --> 00:09:40.000]  第二個可能性呢
[00:09:40.000 --> 00:09:41.000]  第二個可能性
[00:09:41.000 --> 00:09:45.000]  就是他們不想暴露自己的行蹤
[00:09:45.000 --> 00:09:46.000]  因為他們不想暴露自己的行蹤
[00:09:46.000 --> 00:09:48.000]  因為畢竟都是逃路的
[00:09:48.000 --> 00:09:50.000]  都是自己逃路的
[00:09:50.000 --> 00:09:53.000]  逃路就不想被人知道行蹤
[00:09:53.000 --> 00:09:57.000]  不過我相信前者比較有很大可能性
[00:09:57.000 --> 00:09:58.000]  我相信前者可能性大
[00:09:58.000 --> 00:10:01.000]  因為這條聖經不斷講有關於語言的問題
[00:10:01.000 --> 00:10:02.000]  我一會兒再看看
[00:10:02.000 --> 00:10:05.000]  因為這個經文不停地講到語言
[00:10:05.000 --> 00:10:08.000]  我相信因為他們走到外邦人的地區
[00:10:08.000 --> 00:10:10.000]  因為他們走到外邦人地區裡面
[00:10:10.000 --> 00:10:11.000]  外邦人地區
[00:10:11.000 --> 00:10:12.000]  那你如果猶太人去到
[00:10:12.000 --> 00:10:15.000]  那你不懂得講當地人的語言會怎樣
[00:10:15.000 --> 00:10:17.000]  如果說你到了外邦人地區
[00:10:17.000 --> 00:10:18.000]  你不會講當地語言怎麼辦
[00:10:18.000 --> 00:10:20.000]  你就不敢接觸他
[00:10:20.000 --> 00:10:21.000]  就不敢接觸他
[00:10:21.000 --> 00:10:22.000]  加上種族的情意結
[00:10:22.000 --> 00:10:24.000]  加上種族的情結
[00:10:24.000 --> 00:10:27.000]  始終當然去到同聲同氣的人裡面
[00:10:27.000 --> 00:10:28.000]  就比較合得來
[00:10:28.000 --> 00:10:31.000]  就同聲同氣的人比較中意
[00:10:31.000 --> 00:10:33.000]  就是比較好傾談一些
[00:10:33.000 --> 00:10:34.000]  就像我們中國人
[00:10:34.000 --> 00:10:36.000]  為什麼全世界都有那麼多唐人街
[00:10:36.000 --> 00:10:37.000]  你就明白了
[00:10:37.000 --> 00:10:39.000]  就為什麼全世界有那麼多唐人街
[00:10:39.000 --> 00:10:40.000]  就明白了
[00:10:40.000 --> 00:10:41.000]  走回去唐人那堆
[00:10:41.000 --> 00:10:44.000]  這樣大家才會好傾好講
[00:10:44.000 --> 00:10:47.000]  走到唐人街裡面就好傾談
[00:10:47.000 --> 00:10:49.000]  在這種形成之下
[00:10:49.000 --> 00:10:50.000]  在這種情境之下
[00:10:50.000 --> 00:10:52.000]  是一種人為的枷鎖
[00:10:52.000 --> 00:10:53.000]  是一種人為的枷鎖
[00:10:53.000 --> 00:10:54.000]  猶太人基督徒
[00:10:54.000 --> 00:10:55.000]  猶太人基督徒
[00:10:55.000 --> 00:10:57.000]  他們去到外邦人地方
[00:10:57.000 --> 00:10:58.000]  他們去到外邦人地方
[00:10:58.000 --> 00:10:59.000]  都找回猶太人
[00:10:59.000 --> 00:11:00.000]  就找回猶太人
[00:11:00.000 --> 00:11:01.000]  去跟他們傳福音
[00:11:01.000 --> 00:11:02.000]  跟他們傳福音
[00:11:02.000 --> 00:11:04.000]  很盡力的了大兄姐妹
[00:11:04.000 --> 00:11:05.000]  很盡力的
[00:11:05.000 --> 00:11:06.000]  不要看差他們
[00:11:06.000 --> 00:11:07.000]  要走佬
[00:11:07.000 --> 00:11:09.000]  有時走佬有些原因的
[00:11:09.000 --> 00:11:11.000]  就是說不要看小徒星
[00:11:11.000 --> 00:11:13.000]  即使他們要逃路
[00:11:13.000 --> 00:11:14.000]  也是有原因的
[00:11:14.000 --> 00:11:16.000]  但是他們都很努力去傳道
[00:11:16.000 --> 00:11:18.000]  他們也很努力去傳道
[00:11:18.000 --> 00:11:20.000]  不過怕嘛
[00:11:20.000 --> 00:11:21.000]  你想想當年
[00:11:21.000 --> 00:11:22.000]  如果你中國人
[00:11:22.000 --> 00:11:24.000]  見到那些紅鬚綠眼
[00:11:24.000 --> 00:11:28.000]  如果當時中國人見到紅鬚
[00:11:28.000 --> 00:11:29.000]  鼻子高高那些
[00:11:29.000 --> 00:11:30.000]  你會怎樣呢
[00:11:30.000 --> 00:11:31.000]  鼻子高高那些
[00:11:31.000 --> 00:11:32.000]  你想想你自己
[00:11:32.000 --> 00:11:34.000]  最初投靈移民來加拿大
[00:11:34.000 --> 00:11:35.000]  你最初移民來加拿大
[00:11:35.000 --> 00:11:36.000]  你連去麥當勞
[00:11:36.000 --> 00:11:38.000]  你都不敢這樣講話
[00:11:38.000 --> 00:11:39.000]  你連去麥當勞都不敢講話
[00:11:39.000 --> 00:11:40.000]  因為那個是西人來的嘛
[00:11:40.000 --> 00:11:41.000]  因為那是西人
[00:11:41.000 --> 00:11:42.000]  你怎樣跟他說
[00:11:42.000 --> 00:11:43.000]  你說你不知道怎麼跟他講
[00:11:43.000 --> 00:11:44.000]  只能說一句
[00:11:44.000 --> 00:11:45.000]  只能說這一句
[00:11:45.000 --> 00:11:47.000]  Big Mac 是吧
[00:11:47.000 --> 00:11:49.000]  你就是這麼多了
[00:11:49.000 --> 00:11:50.000]  多一句都沒有了
[00:11:50.000 --> 00:11:51.000]  我就Big Mac
[00:11:51.000 --> 00:11:52.000]  就這麼一句
[00:11:52.000 --> 00:11:53.000]  今天你如果見到
[00:11:53.000 --> 00:11:54.000]  你身邊那些
[00:11:54.000 --> 00:11:56.000]  穿著長長白袍
[00:11:56.000 --> 00:11:57.000]  包著頭那些
[00:11:57.000 --> 00:11:59.000]  那你又怎樣處理呢
[00:11:59.000 --> 00:12:01.000]  你說長長白袍
[00:12:01.000 --> 00:12:02.000]  那個穿白袍的
[00:12:02.000 --> 00:12:03.000]  包頭的
[00:12:03.000 --> 00:12:04.000]  你怎麼處理
[00:12:04.000 --> 00:12:06.000]  歐洲人稱他們為阿拉伯人
[00:12:06.000 --> 00:12:09.000]  歐洲人稱他們為阿拉伯人
[00:12:09.000 --> 00:12:12.000]  你知不知道阿拉伯人是什麼意思
[00:12:12.000 --> 00:12:13.000]  阿拉伯人
[00:12:13.000 --> 00:12:14.000]  什麼阿拉伯人
[00:12:14.000 --> 00:12:16.000]  或者你看到那些皮膚黑黑的
[00:12:16.000 --> 00:12:19.000]  光亮的那些
[00:12:19.000 --> 00:12:21.000]  皮膚很黑的
[00:12:21.000 --> 00:12:23.000]  但是你見到那女的眼白很白的
[00:12:23.000 --> 00:12:24.000]  她眼睛很白的
[00:12:24.000 --> 00:12:26.000]  那你見到又怕她了
[00:12:26.000 --> 00:12:28.000]  因為她又高大又威猛
[00:12:28.000 --> 00:12:29.000]  又高大又威猛
[00:12:29.000 --> 00:12:32.000]  很容易我們去到這些外國人
[00:12:32.000 --> 00:12:33.000]  這些外籍人裡面
[00:12:33.000 --> 00:12:35.000]  我們那個自身保護系統
[00:12:35.000 --> 00:12:37.000]  就馬上自動啟動了
[00:12:37.000 --> 00:12:40.000]  我們來到這種穆斯林環境
[00:12:40.000 --> 00:12:43.000]  自我保護的功能就自動打開了
[00:12:43.000 --> 00:12:44.000]  你的心就會想
[00:12:44.000 --> 00:12:45.000]  非我族類
[00:12:45.000 --> 00:12:47.000]  還是不要跟他講話
[00:12:47.000 --> 00:12:48.000]  不要跟他打交道
[00:12:48.000 --> 00:12:49.000]  不要跟他說話
[00:12:49.000 --> 00:12:50.000]  不要跟他打交道
[00:12:50.000 --> 00:12:51.000]  所以鄧英姐妹
[00:12:51.000 --> 00:12:52.000]  在這種情況之下
[00:12:52.000 --> 00:12:53.000]  在這個情形之下
[00:12:53.000 --> 00:12:55.000]  其實我們想想
[00:12:55.000 --> 00:12:59.000]  發生在昔日的猶太人的基督徒身上
[00:12:59.000 --> 00:13:01.000]  是很自然的事情
[00:13:01.000 --> 00:13:02.000]  發生在昔日
[00:13:02.000 --> 00:13:04.000]  猶太人基督徒身上
[00:13:04.000 --> 00:13:05.000]  很自然的事情
[00:13:05.000 --> 00:13:06.000]  我不是說他們對
[00:13:06.000 --> 00:13:08.000]  我不說他們做的對
[00:13:08.000 --> 00:13:10.000]  只不過這個是很自然的情況
[00:13:10.000 --> 00:13:12.000]  這是很自然的情形
[00:13:12.000 --> 00:13:13.000]  你留意一下今天
[00:13:13.000 --> 00:13:15.000]  我們會不會也有這樣的情形呢
[00:13:15.000 --> 00:13:16.000]  你先留意一下
[00:13:16.000 --> 00:13:17.000]  我們今天是不是同樣的情形呢
[00:13:17.000 --> 00:13:18.000]  例如
[00:13:18.000 --> 00:13:19.000]  例如
[00:13:19.000 --> 00:13:21.000]  跟你意見不太相近的人
[00:13:21.000 --> 00:13:23.000]  你是不是也是這樣的態度
[00:13:23.000 --> 00:13:24.000]  不要跟他談了
[00:13:24.000 --> 00:13:26.000]  就是和你意見不相同的地方
[00:13:26.000 --> 00:13:27.000]  你說愛上了
[00:13:27.000 --> 00:13:28.000]  是不是不跟他講了呢
[00:13:28.000 --> 00:13:29.000]  或者和你性別不同的人
[00:13:29.000 --> 00:13:30.000]  你又不要跟他談了
[00:13:30.000 --> 00:13:32.000]  和你性別不同的愛上了
[00:13:32.000 --> 00:13:33.000]  不跟他講了
[00:13:33.000 --> 00:13:35.000]  和你宗教有點不同的
[00:13:35.000 --> 00:13:36.000]  你又不要跟他談了
[00:13:36.000 --> 00:13:37.000]  和你宗教不同的
[00:13:37.000 --> 00:13:39.000]  你是不是也不跟他講了
[00:13:39.000 --> 00:13:40.000]  鄧英姐妹
[00:13:40.000 --> 00:13:42.000]  很多這些人為的枷鎖加了進去
[00:13:42.000 --> 00:13:43.000]  為的枷鎖加進去
[00:13:43.000 --> 00:13:45.000]  我記得以前我在香港
[00:13:45.000 --> 00:13:47.000]  還在一間很大的商行
[00:13:47.000 --> 00:13:48.000]  做事的時候
[00:13:48.000 --> 00:13:49.000]  做會計
[00:13:49.000 --> 00:13:51.000]  我記得我在香港一家很大的商行
[00:13:51.000 --> 00:13:53.000]  做會計的時候
[00:13:53.000 --> 00:13:54.000]  那些大商行
[00:13:54.000 --> 00:13:56.000]  有很多高層的
[00:13:56.000 --> 00:13:58.000]  那些高層通常很喜歡去旅行的
[00:13:58.000 --> 00:14:00.000]  那個大商行都有很多高層
[00:14:00.000 --> 00:14:02.000]  那些高層很喜歡旅行
[00:14:02.000 --> 00:14:03.000]  那他們去完旅行之後
[00:14:03.000 --> 00:14:06.000]  他們很喜歡買一些食品回來
[00:14:06.000 --> 00:14:07.000]  就當手信
[00:14:07.000 --> 00:14:09.000]  就請全公司的同事吃的
[00:14:09.000 --> 00:14:13.000]  就說旅行回來會買一些禮品
[00:14:13.000 --> 00:14:15.000]  就是食品回來
[00:14:15.000 --> 00:14:18.000]  當作手信給員工吃
[00:14:18.000 --> 00:14:20.000]  有一天我坐在那裡的時候
[00:14:20.000 --> 00:14:22.000]  突然有一個女同事走過來了
[00:14:22.000 --> 00:14:23.000]  就說我有一天坐在那裡
[00:14:23.000 --> 00:14:24.000]  有一個女同事走過來
[00:14:24.000 --> 00:14:25.000]  她說快點快點
[00:14:25.000 --> 00:14:26.000]  Ellen
[00:14:26.000 --> 00:14:27.000]  她說Ellen快點快點
[00:14:27.000 --> 00:14:28.000]  她說什麼事
[00:14:28.000 --> 00:14:31.000]  她說快點去會議室那裡
[00:14:31.000 --> 00:14:32.000]  有東西吃
[00:14:32.000 --> 00:14:33.000]  她不意思去
[00:14:33.000 --> 00:14:34.000]  有東西吃
[00:14:34.000 --> 00:14:35.000]  她說有東西吃
[00:14:35.000 --> 00:14:36.000]  為什麼有東西吃
[00:14:36.000 --> 00:14:38.000]  她就問了很多東西
[00:14:38.000 --> 00:14:40.000]  怎麼會有東西吃呢
[00:14:40.000 --> 00:14:41.000]  你不要問那麼多東西
[00:14:41.000 --> 00:14:42.000]  去吧
[00:14:42.000 --> 00:14:43.000]  那些東西很好吃
[00:14:43.000 --> 00:14:44.000]  很好吃
[00:14:44.000 --> 00:14:45.000]  不過你要快
[00:14:45.000 --> 00:14:46.000]  要快
[00:14:46.000 --> 00:14:47.000]  因為沒多少剩下
[00:14:47.000 --> 00:14:48.000]  因為沒多少剩下
[00:14:48.000 --> 00:14:49.000]  那好吧
[00:14:49.000 --> 00:14:50.000]  那我起床的時候
[00:14:50.000 --> 00:14:51.000]  還有一個女同事
[00:14:51.000 --> 00:14:53.000]  你有沒有通知她
[00:14:53.000 --> 00:14:54.000]  一起去會議室吃
[00:14:54.000 --> 00:14:55.000]  如果沒多少
[00:14:55.000 --> 00:14:56.000]  那我起來的時候
[00:14:56.000 --> 00:14:57.000]  有一個女同事說
[00:14:57.000 --> 00:14:58.000]  你有沒有叫她
[00:14:58.000 --> 00:14:59.000]  然後她就這樣跟我說
[00:14:59.000 --> 00:15:00.000]  她就這麼說
[00:15:00.000 --> 00:15:01.000]  嘿
[00:15:01.000 --> 00:15:02.000]  說什麼
[00:15:02.000 --> 00:15:03.000]  快去吧
[00:15:03.000 --> 00:15:04.000]  說什麼
[00:15:04.000 --> 00:15:05.000]  快去吃
[00:15:05.000 --> 00:15:07.000]  我說你叫人家吧
[00:15:07.000 --> 00:15:08.000]  你叫別人
[00:15:08.000 --> 00:15:09.000]  但你明白的
[00:15:09.000 --> 00:15:10.000]  為什麼我不叫她
[00:15:10.000 --> 00:15:11.000]  但你明白
[00:15:11.000 --> 00:15:12.000]  我為什麼不叫她
[00:15:12.000 --> 00:15:13.000]  我明白
[00:15:13.000 --> 00:15:14.000]  我當然明白
[00:15:14.000 --> 00:15:15.000]  因為他們兩個不和
[00:15:15.000 --> 00:15:16.000]  因為我當然明白
[00:15:16.000 --> 00:15:18.000]  他們兩個不和
[00:15:18.000 --> 00:15:19.000]  和不來
[00:15:19.000 --> 00:15:21.000]  經常開會就吵架
[00:15:21.000 --> 00:15:23.000]  開會就是吵架
[00:15:23.000 --> 00:15:25.000]  為了一些無謂的事情就吵架
[00:15:25.000 --> 00:15:26.000]  就是無謂的事情
[00:15:26.000 --> 00:15:28.000]  有好事都不告訴別人
[00:15:28.000 --> 00:15:30.000]  有好事也不告訴別人
[00:15:30.000 --> 00:15:32.000]  這些叫人為枷鎖
[00:15:32.000 --> 00:15:34.000]  這就是人為枷鎖
[00:15:34.000 --> 00:15:35.000]  有各式各樣的表現
[00:15:35.000 --> 00:15:36.000]  有各式各樣的表現
[00:15:36.000 --> 00:15:38.000]  造成了很多什麼現象呢
[00:15:38.000 --> 00:15:39.000]  造成什麼現象呢
[00:15:39.000 --> 00:15:41.000]  人與人之間就造成了
[00:15:41.000 --> 00:15:44.000]  很多人之間的關係的破裂
[00:15:44.000 --> 00:15:45.000]  就是人與人之間
[00:15:45.000 --> 00:15:46.000]  造成了關係的破裂
[00:15:46.000 --> 00:15:47.000]  但是如果是發生在
[00:15:47.000 --> 00:15:50.000]  基督徒身上就更加嚴重了
[00:15:50.000 --> 00:15:51.000]  就發生在基督徒身上
[00:15:51.000 --> 00:15:52.000]  就更加嚴重了
[00:15:52.000 --> 00:15:53.000]  就造成了很多時候
[00:15:53.000 --> 00:15:54.000]  破壞了神原本
[00:15:54.000 --> 00:15:55.000]  透過你和我
[00:15:55.000 --> 00:15:58.000]  去作成要作成的事情
[00:15:58.000 --> 00:16:00.000]  就是破壞了
[00:16:00.000 --> 00:16:01.000]  原本你和我
[00:16:01.000 --> 00:16:03.000]  應該去做什麼事情
[00:16:03.000 --> 00:16:05.000]  所以人為的枷鎖
[00:16:05.000 --> 00:16:08.000]  是窒惑了神的工作
[00:16:08.000 --> 00:16:09.000]  所以人為的枷鎖
[00:16:09.000 --> 00:16:11.000]  是窒惑了神的工作
[00:16:11.000 --> 00:16:16.000]  很多時候
[00:16:16.000 --> 00:16:18.000]  我們這樣的狀況
