
[00:00:00.000 --> 00:00:03.640]  歡迎大家來到我們早上的周六崇拜
[00:02:53.400 --> 00:02:57.200]  在故事裡面也有另外一個叫智嫂的人
[00:02:57.200 --> 00:02:59.000]  另外一個老人家
[00:02:59.000 --> 00:03:00.520]  他挑戰愚公
[00:03:00.520 --> 00:03:02.720]  他說你已經九十多歲了
[00:03:02.720 --> 00:03:04.760]  你現在去移山
[00:03:04.760 --> 00:03:07.320]  你移得一點點你已經死了
[00:03:07.320 --> 00:03:09.000]  愚公的答案是說
[00:03:09.000 --> 00:03:10.680]  我雖然很快會死
[00:03:10.680 --> 00:03:13.920]  但是我有萬子千孫
[00:03:13.920 --> 00:03:15.520]  我一代又一代
[00:03:15.520 --> 00:03:16.960]  一代又一代
[00:03:16.960 --> 00:03:19.360]  我要將這個使命交給他們
[00:03:19.360 --> 00:03:22.840]  於是我相信很多代之後總有一天
[00:03:22.840 --> 00:03:24.560]  那座山不會越來越大
[00:03:24.560 --> 00:03:28.360]  但是我的兒孫可以繼續做這個事工
[00:03:28.360 --> 00:03:31.320]  所以這個故事其實很奇怪的一個故事
[00:03:31.320 --> 00:03:34.240]  甚至有人會說愚公真的很蠢
[00:03:34.240 --> 00:03:36.880]  如果面對兩座山沒辦法搞的時候
[00:03:36.880 --> 00:03:38.440]  不如搬屋就搞定了
[00:03:38.440 --> 00:03:39.720]  為什麼要移山
[00:03:39.720 --> 00:03:41.720]  為什麼不搬屋呢
[00:03:41.720 --> 00:03:44.400]  故事最後是怎麼解決的呢
[00:03:44.400 --> 00:03:48.280]  為什麼愚公最後可以移到山呢
[00:03:48.280 --> 00:03:53.280]  原來故事說最後是因為愚公的毅力
[00:03:53.280 --> 00:03:54.440]  他的堅持
[00:03:54.440 --> 00:03:57.240]  感動了天上的玉帝
[00:03:57.240 --> 00:03:59.440]  以至天上的玉帝有一天決定
[00:03:59.440 --> 00:04:01.440]  差派兩個天君下來
[00:04:01.440 --> 00:04:03.760]  一個托著另一個山
[00:04:03.760 --> 00:04:05.240]  將他扔到海裡
[00:04:05.240 --> 00:04:08.600]  這個故事不是說到愚公移山的
[00:04:08.600 --> 00:04:11.920]  這個故事不是說到堅毅可以創奇的
[00:04:11.920 --> 00:04:14.400]  這個故事從另一個角度來說
[00:04:14.400 --> 00:04:16.800]  是告訴我們一個人的信念
[00:04:16.800 --> 00:04:18.960]  他的信可以動天
[00:04:18.960 --> 00:04:21.240]  最後不是愚公自己動手的
[00:04:21.240 --> 00:04:23.080]  是天要幫他
[00:04:23.080 --> 00:04:24.360]  從這個角度來說
[00:04:24.360 --> 00:04:25.800]  愚公移山的故事
[00:04:25.800 --> 00:04:28.680]  和我們今天這個故事很相似
[00:04:28.680 --> 00:04:30.320]  耶穌自己跟我們說
[00:04:30.320 --> 00:04:32.520]  他說我實在再告訴你們
[00:04:32.520 --> 00:04:34.920]  無論何人對這座山說
[00:04:34.920 --> 00:04:37.240]  離開此地投在海裡
[00:04:37.240 --> 00:04:41.760]  他心裡若不疑或只相信必成
[00:04:41.760 --> 00:04:43.240]  必為他實現
[00:04:43.240 --> 00:04:45.560]  必為他實現的實現是誰的實現?
[00:04:45.560 --> 00:04:48.480]  是上帝會幫他實現這件事
[00:04:48.480 --> 00:04:51.240]  不是愚公自己去移過山
[00:04:51.240 --> 00:04:53.200]  而是我們的信
[00:04:53.200 --> 00:04:55.280]  可以感動上帝
[00:04:55.280 --> 00:04:58.440]  以至上帝為我們出手
[00:04:58.440 --> 00:05:00.720]  去搞定這個山
[00:05:00.720 --> 00:05:02.720]  所以今天的講題是
[00:05:02.720 --> 00:05:05.040]  信心可移山
[00:05:05.040 --> 00:05:07.520]  上帝必營運
[00:05:07.520 --> 00:05:09.600]  有沒有看過這幅這樣的圖畫
[00:05:09.600 --> 00:05:12.080]  叫《Faith Moves Mountains》
[00:05:12.080 --> 00:05:15.200]  信心可以移動
[00:05:15.200 --> 00:05:17.920]  無論多巨大的山都可以移動
[00:05:17.920 --> 00:05:19.760]  如果你想去我們15樓
[00:05:19.760 --> 00:05:20.840]  我們有個書室
[00:05:20.840 --> 00:05:22.720]  可能上面也有一幅這樣的東西
[00:05:22.720 --> 00:05:24.120]  而我相信這幅東西
[00:05:24.120 --> 00:05:26.600]  也是其中一個最暢銷的圖畫
[00:05:26.600 --> 00:05:29.800]  因為每個人都喜歡信心可移山
[00:05:29.800 --> 00:05:32.440]  你可能聽到這裡
[00:05:32.440 --> 00:05:34.240]  林牧師你終於醒覺了
[00:05:34.240 --> 00:05:37.280]  你終於有篇道可以聽得入耳
[00:05:37.280 --> 00:05:38.440]  我聽了你這麼久
[00:05:38.440 --> 00:05:39.320]  這篇道最好
[00:05:39.320 --> 00:05:40.240]  我現在可以了
[00:05:40.240 --> 00:05:41.120]  你現在可以停
[00:05:41.120 --> 00:05:42.200]  我現在可以馬上回家
[00:05:42.200 --> 00:05:43.880]  開始以信心禱告
[00:05:43.880 --> 00:05:45.160]  什麼都可以成
[00:05:45.160 --> 00:05:46.360]  是嗎?
[00:05:46.360 --> 00:05:48.080]  你千萬不要走
[00:05:48.080 --> 00:05:51.000]  因為如果我們是這樣理解這段聖經的話
[00:05:51.000 --> 00:05:51.560]  我告訴你
[00:05:51.560 --> 00:05:53.920]  我們完全是在黑暗當中
[00:05:53.920 --> 00:05:56.680]  這段聖經根本就不是這樣解釋
[00:05:56.680 --> 00:05:58.320]  這段聖經真正的題目
[00:05:58.320 --> 00:05:59.320]  我剛才已經給了你
[00:05:59.320 --> 00:06:02.520]  是禱告信心可移山
[00:06:02.520 --> 00:06:05.520]  下戀不是上帝必應允
[00:06:05.520 --> 00:06:06.920]  是信心可移山
[00:06:06.920 --> 00:06:08.480]  禱告新成殿
[00:06:08.480 --> 00:06:11.200]  這個才是耶穌要告訴我們的
[00:06:11.200 --> 00:06:13.560]  我想帶你進入今天這段經文
[00:06:13.560 --> 00:06:18.560]  我想你仔細跟我一起去看每一章每一節
[00:06:18.560 --> 00:06:21.080]  我們從馬克福音第十一章第十一節開始
[00:06:21.080 --> 00:06:22.760]  耶穌到了耶路撒冷
[00:06:22.760 --> 00:06:24.200]  進入聖殿
[00:06:24.200 --> 00:06:25.720]  看了周圍的一切
[00:06:25.720 --> 00:06:26.840]  時候晚了
[00:06:26.840 --> 00:06:29.400]  他就和十二使徒出城
[00:06:29.400 --> 00:06:30.880]  往白大利去
[00:06:30.880 --> 00:06:32.560]  耶穌是誰
[00:06:32.560 --> 00:06:34.800]  如果你之前有跟著我們一起聽馬克福音
[00:06:34.800 --> 00:06:35.760]  你知道去到這裡
[00:06:35.760 --> 00:06:37.520]  耶穌的身份已經暴露了
[00:06:37.520 --> 00:06:39.480]  耶穌是大衛之子
[00:06:39.480 --> 00:06:42.720]  他是上帝所揀選的君王
[00:06:42.720 --> 00:06:45.160]  但是當他進入了耶路撒冷之後
[00:06:45.160 --> 00:06:46.840]  他就換了一頂帽子
[00:06:46.840 --> 00:06:50.680]  他開始做上帝的先知
[00:06:50.680 --> 00:06:51.680]  這個先知很有趣
[00:06:51.680 --> 00:06:54.840]  他不單止用口舌去做教導
[00:06:54.840 --> 00:06:57.040]  他更加用他的身體語言
[00:06:57.040 --> 00:07:01.560]  去宣佈上帝給耶路撒冷的預言
[00:07:01.560 --> 00:07:03.560]  在馬克福音第十一章我們看到
[00:07:03.560 --> 00:07:06.000]  先知耶穌來到耶路撒冷裡面
[00:07:06.000 --> 00:07:08.840]  他做了三個行動的預言
[00:07:08.840 --> 00:07:10.400]  他用他的身體
[00:07:10.400 --> 00:07:12.440]  用他的行動做預言
[00:07:12.440 --> 00:07:15.280]  第一個是他檢視聖殿
[00:07:15.280 --> 00:07:18.360]  第二個他周濁了一棵果樹
[00:07:18.360 --> 00:07:22.440]  第三他清理了聖殿
[00:07:22.440 --> 00:07:24.400]  你有沒有發現第一和第三
[00:07:24.400 --> 00:07:26.120]  其實都是在說聖殿
[00:07:26.120 --> 00:07:29.680]  而中間夾著一塊三文治的橙是什麼
[00:07:29.680 --> 00:07:32.000]  是詛咒果樹
[00:07:32.000 --> 00:07:34.600]  更有趣的是當你繼續讀的時候
[00:07:34.600 --> 00:07:38.680]  你會發現三文治中間又有另外一個三文治
[00:07:38.680 --> 00:07:41.520]  這次這個三文治有一點不一樣
[00:07:41.520 --> 00:07:43.640]  外面那層是果樹
[00:07:43.640 --> 00:07:45.160]  果樹被咒
[00:07:45.160 --> 00:07:47.360]  然後果樹枯幹
[00:07:47.360 --> 00:07:51.680]  中間那層是聖殿
[00:07:51.680 --> 00:07:54.040]  故事好像是在說果樹
[00:07:54.040 --> 00:07:57.000]  但是最終那個果樹是在映射
[00:07:57.000 --> 00:07:59.560]  是在指向聖殿
[00:07:59.560 --> 00:08:03.760]  我們問那個果樹和聖殿有什麼共同的地方
[00:08:03.760 --> 00:08:05.160]  如果你之前有聽我說
[00:08:05.160 --> 00:08:06.800]  它們共同的地方是
[00:08:06.800 --> 00:08:10.160]  兩個都是有葉無果
[00:08:10.160 --> 00:08:11.240]  或者是有形
[00:08:11.240 --> 00:08:12.600]  好像那個聖殿區
[00:08:12.600 --> 00:08:14.040]  有一個很大的形狀
[00:08:14.040 --> 00:08:15.240]  那個聖殿很大很大
[00:08:15.240 --> 00:08:17.760]  大過工美堂不知道多少倍
[00:08:17.760 --> 00:08:19.440]  很大很大的聖殿
[00:08:19.440 --> 00:08:20.600]  很美麗的聖殿
[00:08:20.600 --> 00:08:24.240]  然而它沒有真正屬靈的果實
[00:08:24.240 --> 00:08:27.760]  於是上帝的憤怒在這棵果樹上
[00:08:27.760 --> 00:08:30.720]  上帝的憤怒在這個聖殿的裏面
[00:08:30.720 --> 00:08:34.080]  上帝的咒俗來到這個聖殿
[00:08:34.080 --> 00:08:37.440]  這個是《馬克福音》第十一章的核心的寓言
[00:08:37.440 --> 00:08:41.160]  由果樹最後去到聖殿
[00:08:41.160 --> 00:08:43.520]  所以我想和你開始從果樹看
[00:08:43.520 --> 00:08:46.640]  接著帶你去看聖殿
[00:08:46.640 --> 00:08:48.840]  《馬克福音》第十一章第十四節
[00:08:48.840 --> 00:08:51.040]  他說他聽門徒都聽見了
[00:08:51.040 --> 00:08:55.400]  他聽到耶穌詛咒那個果樹
[00:08:55.400 --> 00:08:58.200]  而他詛咒的結果就是
[00:08:58.200 --> 00:08:59.920]  第二日次日早晨
[00:08:59.920 --> 00:09:02.760]  他們經過看見無花果樹
[00:09:02.760 --> 00:09:05.000]  連根都富幹了
[00:09:05.000 --> 00:09:07.520]  就這樣一天聽了一句說話
[00:09:07.520 --> 00:09:12.720]  第二日那棵樹連根都完全的富幹
[00:09:12.720 --> 00:09:16.440]  於是被彼得想起耶穌的話說
[00:09:16.440 --> 00:09:21.640]  拉比你看你所詛咒的無花果樹已經富幹了
[00:09:21.640 --> 00:09:25.120]  你可以想像當時門徒和彼得的神情
[00:09:25.120 --> 00:09:26.840]  他們非常之震驚
[00:09:26.840 --> 00:09:28.960]  他們恐懼
[00:09:28.960 --> 00:09:31.480]  他們沒有想過耶穌那麼厲害
[00:09:31.480 --> 00:09:34.840]  他們沒有想過一句小小的說話
[00:09:34.840 --> 00:09:38.440]  可以做到一個這樣的結果
[00:09:38.440 --> 00:09:42.360]  我想你留意耶穌怎樣回應彼得的反應
[00:09:42.360 --> 00:09:43.600]  對於彼得的反應
[00:09:43.600 --> 00:09:45.760]  耶穌回答說
[00:09:45.760 --> 00:09:48.880]  你們對神要有信心
[00:09:48.880 --> 00:09:50.240]  耶穌基本上是說
[00:09:50.240 --> 00:09:53.160]  不需要那麼大驚小怪
[00:09:53.160 --> 00:09:54.760]  你們對上帝要有信心
[00:09:54.760 --> 00:09:56.520]  上帝凡事都能
[00:09:56.520 --> 00:10:01.080]  上帝的大能大力遠遠超過你和我所想所求
[00:10:01.080 --> 00:10:02.200]  你明不明
[00:10:02.200 --> 00:10:03.800]  他們看低了上帝
[00:10:03.800 --> 00:10:05.920]  他們沒有想過上帝可以做這樣的事
[00:10:05.920 --> 00:10:07.760]  他說不要大驚小怪
[00:10:07.760 --> 00:10:09.800]  要對上帝有信心
[00:10:09.800 --> 00:10:12.720]  上帝可以創造奇蹟
[00:10:12.720 --> 00:10:17.440]  於是耶穌說你看我一個小小的信心詛咒
[00:10:17.440 --> 00:10:19.680]  第二天那棵樹就沒有了
[00:10:19.680 --> 00:10:22.320]  所以今晚你回家看電視的時候
[00:10:22.320 --> 00:10:24.360]  要小心你的嘴巴
[00:10:24.360 --> 00:10:26.280]  如果你信心詛咒某人
[00:10:26.280 --> 00:10:28.800]  他明天可能起不來的
[00:10:28.800 --> 00:10:31.480]  當上帝的大能在你的身上
[00:10:31.480 --> 00:10:33.240]  當你對上帝有信心
[00:10:33.240 --> 00:10:36.480]  你的詛咒很可怕的
[00:10:36.480 --> 00:10:37.680]  耶穌還沒說完
[00:10:37.680 --> 00:10:40.680]  耶穌說你們對上帝要有信心
[00:10:40.680 --> 00:10:43.040]  因為上帝的大能大力超越這一切
[00:10:43.040 --> 00:10:44.160]  然後耶穌說
[00:10:44.160 --> 00:10:48.040]  我所說的信心何止可以枯乾這棵樹
[00:10:48.040 --> 00:10:51.800]  我所說的信心可以行更偉大的神蹟
[00:10:51.800 --> 00:10:54.720]  於是耶穌開始教導他們信心的功課
[00:10:54.720 --> 00:10:56.920]  耶穌說我實在告訴你們
[00:10:56.920 --> 00:11:00.600]  無論何人對這座山樹離海此地
[00:11:00.600 --> 00:11:02.240]  投在海裡
[00:11:02.240 --> 00:11:04.360]  他心裡若不疑惑
[00:11:04.360 --> 00:11:06.680]  只信所說的必成
[00:11:06.680 --> 00:11:10.160]  就為他實現了
[00:11:10.160 --> 00:11:12.160]  這節聖經
[00:11:12.160 --> 00:11:13.880]  究竟為什麼呢?
[00:11:13.880 --> 00:11:16.120]  究竟怎樣去明白呢?
[00:11:16.120 --> 00:11:17.640]  可能你當中立刻有人問
[00:11:17.640 --> 00:11:19.240]  林牧師還用問嗎?
[00:11:19.240 --> 00:11:20.680]  你剛才已經說過了
[00:11:20.680 --> 00:11:22.160]  是愚公移山
[00:11:22.160 --> 00:11:26.120]  這個高山代表著我們生命裡面的難處
[00:11:26.120 --> 00:11:28.080]  耶穌現在為我們打氣
[00:11:28.080 --> 00:11:30.400]  耶穌說無論你的生命多困難
[00:11:30.400 --> 00:11:32.040]  只要你相信
[00:11:32.040 --> 00:11:33.360]  神蹟一定會發生
[00:11:33.360 --> 00:11:35.800]  上帝一定會認許
[00:11:35.800 --> 00:11:38.200]  Faith moves mountains
[00:11:38.200 --> 00:11:39.080]  是不是?
[00:11:39.080 --> 00:11:42.840]  我們上面暢銷的圖畫也是這樣說的
[00:11:42.840 --> 00:11:47.120]  信心可以移動多座的巨山
[00:11:47.120 --> 00:11:48.120]  待會兒完了崇拜
[00:11:48.120 --> 00:11:51.320]  我也會上去買一個這樣的東西
[00:11:51.320 --> 00:11:52.080]  我也會去買
[00:11:52.080 --> 00:11:54.800]  我買完之後燒毀了它
[00:11:54.800 --> 00:11:58.200]  因為這幅照片有一個問題
[00:11:58.200 --> 00:11:59.200]  有一個問題
[00:11:59.200 --> 00:12:00.960]  很嚴重的問題
[00:12:00.960 --> 00:12:05.760]  原來耶穌說的不是很多座山
[00:12:05.760 --> 00:12:07.880]  耶穌說的只有一座山
[00:12:07.880 --> 00:12:09.640]  如果你看回原文
[00:12:09.640 --> 00:12:14.760]  它是單數不是中數
[00:12:14.760 --> 00:12:17.600]  所以不是Faith moves mountains
[00:12:17.600 --> 00:12:19.600]  沒有S的
[00:12:19.600 --> 00:12:22.440]  所以這幅圖畫一搞就已經壞了
[00:12:22.440 --> 00:12:27.160]  耶穌不是說信心可以移動很多的山
[00:12:27.160 --> 00:12:29.600]  只有一座山而已
[00:12:29.600 --> 00:12:31.760]  耶穌說的信心很有趣
[00:12:31.760 --> 00:12:34.040]  它不可以移動其他的山脈
[00:12:34.040 --> 00:12:36.160]  只可以移動一座山
[00:12:36.160 --> 00:12:37.080]  問題來了
[00:12:37.080 --> 00:12:39.640]  哪一座山呢?
[00:12:39.640 --> 00:12:44.120]  耶穌的信心是不是可以移動這一座山呢?
[00:12:44.120 --> 00:12:46.400]  這一座山是獅子山
[00:12:46.400 --> 00:12:47.400]  不是在說這件事
[00:12:47.400 --> 00:12:49.000]  耶穌說的信心
[00:12:49.000 --> 00:12:53.160]  是不是可以移動這一座山呢?
[00:12:53.160 --> 00:12:54.280]  這一座山又不行
[00:12:54.280 --> 00:12:56.160]  這一座山是富士山
[00:12:56.160 --> 00:12:57.560]  耶穌說的信心
[00:12:57.560 --> 00:13:00.960]  可不可以移動阿爾卑斯山
[00:13:00.960 --> 00:13:03.520]  可不可以移動喜馬拉雅山呢?
[00:13:03.520 --> 00:13:07.000]  全部都不行
[00:13:07.000 --> 00:13:10.040]  耶穌不是在說這些山脈
[00:13:10.040 --> 00:13:12.720]  耶穌在說哪一座山呢?
[00:13:12.720 --> 00:13:16.200]  原來上帝說信心只可以移動一座山
[00:13:16.200 --> 00:13:17.160]  只是那一座而已
[00:13:17.160 --> 00:13:18.920]  是哪一座啊?
[00:13:18.920 --> 00:13:21.320]  祂在說的是
[00:13:21.320 --> 00:13:23.000]  錫安山
[00:13:23.000 --> 00:13:23.640]  錫安山
[00:13:23.640 --> 00:13:24.760]  什麼是錫安山?
[00:13:24.760 --> 00:13:28.440]  錫安山就是耶路撒冷聖殿的所在地
[00:13:28.440 --> 00:13:31.720]  錫安山就是耶穌和他的門徒看著那座山
[00:13:31.720 --> 00:13:33.480]  祂不是在說其他的山脈
[00:13:33.480 --> 00:13:37.360]  祂更加不是在說你生命中的難處
[00:13:37.360 --> 00:13:39.160]  祂在說某一座山
[00:13:39.160 --> 00:13:41.200]  就是他們自己眼前的那座山
[00:13:41.200 --> 00:13:45.520]  在這個山上有一座叫聖殿
[00:13:45.520 --> 00:13:47.480]  重要的東西不是那座山
[00:13:47.480 --> 00:13:51.000]  那座山根本平平無奇
[00:13:51.000 --> 00:13:53.840]  重要的地方是那座山上有一個聖殿
[00:13:53.840 --> 00:13:54.800]  於是耶穌說
[00:13:54.800 --> 00:13:56.440]  我實在告訴你們
[00:13:56.440 --> 00:13:58.200]  無論何人對這座山
[00:13:58.200 --> 00:13:59.720]  如果你翻譯出來是什麼
[00:13:59.720 --> 00:14:02.480]  我實實在在告訴你們
[00:14:02.480 --> 00:14:05.520]  無論何人對這聖殿說
[00:14:05.520 --> 00:14:07.240]  就不是說那座山
[00:14:07.240 --> 00:14:09.280]  是說那座山上的聖殿
[00:14:09.280 --> 00:14:11.280]  對這聖殿說
[00:14:11.280 --> 00:14:13.800]  跟這個聖殿說要離開此地
[00:14:13.800 --> 00:14:16.520]  投在海裡
[00:14:16.520 --> 00:14:18.480]  這個不是真的在說
[00:14:18.480 --> 00:14:19.560]  那座山要起身
[00:14:19.560 --> 00:14:21.080]  然後不是科幻片
[00:14:21.080 --> 00:14:23.280]  然後扔進水裡
[00:14:23.280 --> 00:14:24.400]  在聖經裡面
[00:14:24.400 --> 00:14:25.520]  如果你熟悉你的聖經
[00:14:25.520 --> 00:14:29.640]  你知道海和水是代表了上帝審判的記號
[00:14:29.640 --> 00:14:33.360]  或者你一想你會想到挪亞的洪水
[00:14:33.360 --> 00:14:35.600]  所以當他說將這座山
[00:14:35.600 --> 00:14:37.680]  或者將山上的聖殿
[00:14:37.680 --> 00:14:38.480]  拿起它
[00:14:38.480 --> 00:14:39.560]  扔進水裡
[00:14:39.560 --> 00:14:43.320]  是說到上帝將要審判這個聖殿
[00:14:43.320 --> 00:14:45.640]  上帝有大災難
[00:14:45.640 --> 00:14:49.000]  要臨到這個聖殿
[00:14:49.000 --> 00:14:50.600]  耶穌說我要顯一個神蹟
[00:14:50.600 --> 00:14:54.080]  一個你不可思議的神蹟
[00:14:54.080 --> 00:14:55.480]  就是這個聖殿
[00:14:55.480 --> 00:14:59.680]  要接受上帝大大的災難
[00:14:59.680 --> 00:15:01.720]  你要施行一個這樣的神蹟
[00:15:01.720 --> 00:15:04.840]  你需要極大的信心
[00:15:04.840 --> 00:15:05.640]  這裡說
[00:15:05.640 --> 00:15:09.880]  若有人心裡不懷疑
[00:15:09.880 --> 00:15:11.040]  只信所說的
[00:15:11.040 --> 00:15:13.960]  要有一個人有這麼大的信心
[00:15:13.960 --> 00:15:15.760]  他心裡不疑惑
[00:15:15.760 --> 00:15:17.760]  他說這座山死定了
[00:15:17.760 --> 00:15:19.880]  誰有這麼大的信心
[00:15:19.880 --> 00:15:22.440]  誰可以施行這麼大的神蹟
[00:15:22.440 --> 00:15:24.960]  答案是耶穌
[00:15:24.960 --> 00:15:27.200]  耶穌就是那個有信心的人
[00:15:27.200 --> 00:15:29.280]  祂不是說你要有信心
[00:15:29.280 --> 00:15:30.560]  上帝可以為你顯神蹟
[00:15:30.560 --> 00:15:31.760]  祂是說
[00:15:31.760 --> 00:15:34.760]  如果有一個人心裡不疑惑
[00:15:34.760 --> 00:15:36.000]  只信說這件事
[00:15:36.000 --> 00:15:36.960]  這件事會發生
[00:15:36.960 --> 00:15:39.320]  那個人是在說自己
[00:15:39.320 --> 00:15:42.080]  之前耶穌已經做了一個以身的動作
[00:15:42.080 --> 00:15:43.280]  你看不看到
[00:15:43.280 --> 00:15:45.640]  祂用祂的口詛咒
[00:15:45.640 --> 00:15:47.080]  祂心裡不疑惑
[00:15:47.080 --> 00:15:48.800]  詛咒那棵果樹
[00:15:48.800 --> 00:15:51.560]  結果那棵果樹第二天就完全枯乾
[00:15:51.560 --> 00:15:53.840]  現在祂心裡毫不疑惑
[00:15:53.840 --> 00:15:55.480]  祂指著聖殿
[00:15:55.480 --> 00:15:58.800]  聖殿要接受上帝的審判
[00:15:58.800 --> 00:16:02.200]  這件事必然會發生
[00:16:02.200 --> 00:16:05.680]  耶穌正在預言聖殿會有一個大災難
[00:16:05.680 --> 00:16:08.600]  為何祂要預言聖殿會有一個大災難
[00:16:08.600 --> 00:16:10.200]  如果你兩個星期之前
[00:16:10.200 --> 00:16:12.240]  有聽我講之前那篇道理
[00:16:12.240 --> 00:16:13.120]  知道原因
[00:16:13.120 --> 00:16:16.920]  原因是《馬克福音》第十一章第十七節
[00:16:16.920 --> 00:16:18.040]  「他教導他們說
[00:16:18.040 --> 00:16:19.400]  經上不是記著說
[00:16:19.400 --> 00:16:22.840]  我的殿要稱為萬國土的殿
[00:16:22.840 --> 00:16:26.800]  你們倒使他成為了賊窩」
[00:16:26.800 --> 00:16:28.720]  大災難要來到聖殿
[00:16:28.720 --> 00:16:30.760]  因為以色列人的罪孽
[00:16:30.760 --> 00:16:32.640]  因為他們的叛逆
[00:16:32.640 --> 00:16:36.720]  聖殿本來應該成為萬國土的殿
[00:16:36.720 --> 00:16:39.920]  這是《以塞俠書》第五十六章的意象
[00:16:39.920 --> 00:16:44.120]  我沒時間跟你講那些微細點
[00:16:44.120 --> 00:16:47.040]  但是你可以在網上聽
[00:16:47.040 --> 00:16:50.600]  上帝說聖殿本應該成為萬國土的殿
[00:16:50.600 --> 00:16:54.600]  但是你們卻將聖殿成為了賊窩
[00:16:54.600 --> 00:16:55.480]  這個賊窩是
[00:16:55.480 --> 00:16:58.080]  但是我們回到《耶利麥書》第七章
[00:16:58.080 --> 00:17:00.680]  當時上帝指控他們
[00:17:00.680 --> 00:17:03.880]  指控他們過著一個沒有上帝的生活
[00:17:03.880 --> 00:17:05.960]  指控他們不斷地叛逆上帝
[00:17:05.960 --> 00:17:08.200]  然而他們每一個週末
[00:17:08.200 --> 00:17:09.440]  每一個安息日
[00:17:09.440 --> 00:17:12.160]  回到聖殿裏面
[00:17:12.160 --> 00:17:13.880]  當沒有一件事發生
[00:17:13.880 --> 00:17:15.640]  他們以為他們回到聖殿
[00:17:15.640 --> 00:17:18.360]  只要給上帝一點點敬拜
[00:17:18.360 --> 00:17:21.600]  於是可以得到免死的金牌
[00:17:21.600 --> 00:17:22.920]  這個賊窩
[00:17:22.920 --> 00:17:24.200]  這個聖殿
[00:17:24.200 --> 00:17:27.280]  變成了一個廉價福音的代號
[00:17:27.280 --> 00:17:29.400]  於是上帝說我要審判他
[00:17:29.400 --> 00:17:31.400]  於是耶穌來到這個聖殿
