
[00:00:00.000 --> 00:00:03.040]  真言四章二十三節 我們一同來念
[00:15:33.220 --> 00:15:36.320]  剛好她家旁邊就是南瓜田
[00:15:36.320 --> 00:15:38.420]  她乾脆一不做二不休
[00:15:38.420 --> 00:15:41.820]  把整個房子漆成南瓜的顏色
[00:15:41.820 --> 00:15:43.820]  鋪上南瓜的地毯
[00:15:43.820 --> 00:15:46.420]  裝上南瓜窗簾
[00:15:46.420 --> 00:15:49.120]  一個小南瓜的樣子
[00:15:49.120 --> 00:15:53.720]  然後在上面掛一個牌子南瓜田精品店
[00:15:53.720 --> 00:15:56.220]  哇 每一個開車經過他們家
[00:15:56.220 --> 00:15:59.520]  看到一個南瓜田旁邊一個小南瓜
[00:15:59.520 --> 00:16:00.920]  哦 好可愛
[00:16:00.920 --> 00:16:04.620]  情不自禁就想進去看這個店是怎麼樣的店
[00:16:04.620 --> 00:16:08.620]  一進去隨手就買一兩件東西
[00:16:08.620 --> 00:16:12.820]  不久之後她果然創造了她自己的事業
[00:16:12.820 --> 00:16:14.220]  Hallelujah
[00:16:14.220 --> 00:16:17.820]  第二年我們的神真的是一位赤下夢想的神
[00:16:17.820 --> 00:16:20.420]  赤下得勝的意念在我們中間
[00:16:20.420 --> 00:16:23.020]  祂也是使我們夢想成真的神
[00:16:23.020 --> 00:16:23.820]  Amen
[00:16:23.820 --> 00:16:26.520]  祂不但是把得勝的意念放在我們裡面
[00:16:26.520 --> 00:16:30.320]  祂更是把機會擺在我們眼前
[00:16:30.320 --> 00:16:31.420]  多少時候我再次說
[00:16:31.420 --> 00:16:36.620]  攔阻我們向前的永遠不是我們的環境
[00:16:36.620 --> 00:16:38.620]  你以為是
[00:16:38.620 --> 00:16:43.620]  攔阻我們向前的永遠是我們的意念
[00:16:43.620 --> 00:16:45.020]  這位我們需要禱告主啊
[00:16:45.020 --> 00:16:48.920]  擴張 擴張我們的意念
[00:16:48.920 --> 00:16:51.820]  擴張我們的境界
[00:16:51.820 --> 00:16:56.020]  好讓我們能夠看見你為我們預備的敞開的門
[00:16:56.020 --> 00:16:57.320]  Amen
[00:16:57.320 --> 00:16:58.820]  第三
[00:16:58.820 --> 00:17:01.620]  要更新你的心思意念
[00:17:01.620 --> 00:17:06.720]  跟你們說要更新你的心思意念
[00:17:06.720 --> 00:17:08.720]  在我們的生活當中
[00:17:08.720 --> 00:17:12.220]  我們看見創意性的思想
[00:17:12.220 --> 00:17:16.620]  永遠是突破環境的關鍵
[00:17:16.620 --> 00:17:17.820]  我再次說
[00:17:17.820 --> 00:17:20.220]  創意性的思想
[00:17:20.220 --> 00:17:24.720]  永遠是突破環境的關鍵
[00:17:24.720 --> 00:17:27.020]  蘋果公司的Steve Jobs
[00:17:27.020 --> 00:17:29.920]  他是被公認是很有創意的人
[00:17:29.920 --> 00:17:31.620]  你看見Steve Jobs的一生
[00:17:31.620 --> 00:17:34.920]  你就發現他一生不是盡都順利
[00:17:34.920 --> 00:17:37.020]  事實上他也曾經經歷過
[00:17:37.020 --> 00:17:41.020]  離開Apple有一段在曠野的日子
[00:17:41.020 --> 00:17:44.220]  但每一次都是因為創意性的思想
[00:17:44.220 --> 00:17:48.620]  幫助他突破在傳統上一切的限制
[00:17:48.620 --> 00:17:52.120]  也讓Apple的產品不斷的能夠領先群雄
[00:17:52.120 --> 00:17:55.720]  影響人類的生活文化
[00:17:55.720 --> 00:17:57.220]  但我今天要說的是
[00:17:57.220 --> 00:18:01.220]  Steve Jobs不是唯一有創意性思想的人
[00:18:01.220 --> 00:18:02.820]  今天我們所信的神
[00:18:02.820 --> 00:18:07.020]  是所有人類創意思想的源頭
[00:18:07.020 --> 00:18:08.220]  Hallelujah
[00:18:08.220 --> 00:18:11.820]  祂是創造宇宙萬有的真神
[00:18:11.820 --> 00:18:15.920]  祂也是賜下創意性思想給我們的神
[00:18:15.920 --> 00:18:17.320]  Hallelujah
[00:18:17.320 --> 00:18:19.420]  弟兄姊妹當你看看聖經
[00:18:19.420 --> 00:18:23.720]  你真的看見我們的神真的充滿創意
[00:18:23.720 --> 00:18:26.720]  你看神所行的每一個神蹟
[00:18:26.720 --> 00:18:29.120]  難道不是充滿創意嗎
[00:18:29.120 --> 00:18:31.220]  人想不出來的
[00:18:31.220 --> 00:18:34.120]  神要以色列人攻打耶利哥城
[00:18:34.120 --> 00:18:39.620]  叫以色列人全體所有的人
[00:18:39.620 --> 00:18:42.120]  能夠繞城一天走一圈
[00:18:42.120 --> 00:18:43.820]  第七天走七圈
[00:18:43.820 --> 00:18:46.920]  然後結束之後一起來宣告
[00:18:46.920 --> 00:18:48.820]  城牆就倒塌
[00:18:48.820 --> 00:18:53.120]  有誰想得出這種辦法我請問
[00:18:53.120 --> 00:18:56.120]  主耶穌用水變成酒
[00:18:56.120 --> 00:18:59.420]  然後耶穌的母親告他們他們沒有酒
[00:18:59.420 --> 00:19:01.520]  我們看見耶穌怎麼做呢
[00:19:01.520 --> 00:19:04.320]  也是永遠你想不到的方法
[00:19:04.320 --> 00:19:08.820]  換了我們在想耶穌應該有個magic touch
[00:19:08.820 --> 00:19:11.320]  動一下起碼有個什麼棒子
[00:19:11.320 --> 00:19:12.720]  動一下攪一攪
[00:19:12.720 --> 00:19:14.620]  你看水變成酒
[00:19:14.620 --> 00:19:17.120]  要不然就有個anointed prayer
[00:19:17.120 --> 00:19:18.820]  有個禱告
[00:19:18.820 --> 00:19:20.720]  恩高興的禱告
[00:19:20.720 --> 00:19:21.420]  水就變成酒
[00:19:21.420 --> 00:19:23.120]  你都沒有耶
[00:19:23.120 --> 00:19:26.720]  耶穌用的方法你永遠想不到
[00:19:26.720 --> 00:19:29.220]  叫用人把水倒到水缸裡面
[00:19:29.220 --> 00:19:31.120]  夠平凡了吧
[00:19:31.120 --> 00:19:33.820]  用人天天把水倒到水缸
[00:19:33.820 --> 00:19:36.520]  再把水從水缸舀出來
[00:19:36.520 --> 00:19:38.720]  夠平凡了吧
[00:19:38.720 --> 00:19:42.020]  然後把這個水送到晚宴席那裡
[00:19:42.020 --> 00:19:44.320]  夠平凡了吧
[00:19:44.320 --> 00:19:47.420]  有沒有人想過水是怎麼變成酒的
[00:19:47.420 --> 00:19:49.720]  水是怎麼變成酒的
[00:19:49.720 --> 00:19:51.320]  nobody knows
[00:19:51.320 --> 00:19:53.120]  沒人知道
[00:19:53.120 --> 00:19:55.320]  你看我們的神多麼創意
[00:19:55.320 --> 00:19:57.020]  你怎麼想得出這種方法
[00:19:57.020 --> 00:19:58.320]  想不出來的
[00:19:58.320 --> 00:20:01.120]  你每次看神的神蹟我告訴你
[00:20:01.120 --> 00:20:03.020]  永不重複
[00:20:03.020 --> 00:20:05.320]  永不boring
[00:20:05.320 --> 00:20:06.620]  你絕對不會看見神的神蹟
[00:20:06.620 --> 00:20:07.620]  哎呀又來了
[00:20:07.620 --> 00:20:10.820]  哎呀怎麼沒有新花樣啊
[00:20:10.820 --> 00:20:12.620]  你不會的
[00:20:12.620 --> 00:20:15.820]  神的神蹟永不重複
[00:20:15.820 --> 00:20:17.320]  哇
[00:20:17.320 --> 00:20:19.120]  人是很可憐
[00:20:19.120 --> 00:20:20.220]  只要找到一個好方法
[00:20:20.220 --> 00:20:24.320]  永遠重複
[00:20:24.320 --> 00:20:28.520]  神永不重複
[00:20:28.520 --> 00:20:30.920]  以色列兩次過海
[00:20:30.920 --> 00:20:32.320]  一次過紅海
[00:20:32.320 --> 00:20:34.320]  一次過約旦河
[00:20:34.320 --> 00:20:35.520]  過紅海
[00:20:35.520 --> 00:20:38.020]  神叫摩西用杖向水一指
[00:20:38.020 --> 00:20:40.020]  水分成兩半
[00:20:40.020 --> 00:20:43.120]  以色列人看著甘地走過去
[00:20:43.120 --> 00:20:45.420]  以色列人過約旦河呢
[00:20:45.420 --> 00:20:46.720]  換了我們是以色列人
[00:20:46.720 --> 00:20:49.020]  約束要趕快拿個杖啊
