
[00:00:00.000 --> 00:00:02.440]  我們說到登山寶訓上的八福
[00:05:30.760 --> 00:05:32.760]  他也經常說
[00:05:32.760 --> 00:05:34.760]  不一定多了子女
[00:05:34.760 --> 00:05:36.760]  就是福氣
[00:05:36.760 --> 00:05:38.760]  特別我們今天在Bay Area
[00:05:38.760 --> 00:05:40.760]  根本要斷膽挑釁
[00:05:40.760 --> 00:05:42.760]  所以
[00:05:42.760 --> 00:05:44.760]  福氣是不是
[00:05:44.760 --> 00:05:46.760]  我們叫基於
[00:05:46.760 --> 00:05:48.760]  我們自己的主觀
[00:05:48.760 --> 00:05:50.760]  或者基礎的環境
[00:05:50.760 --> 00:05:52.760]  造成
[00:05:52.760 --> 00:05:54.760]  我們究竟是否看這些東西是福氣
[00:05:54.760 --> 00:05:56.760]  所以我們要看看
[00:05:56.760 --> 00:05:58.760]  究竟聖經
[00:05:58.760 --> 00:06:00.760]  耶穌講的
[00:06:00.760 --> 00:06:02.760]  如何講福氣
[00:06:02.760 --> 00:06:04.760]  我們首先要解釋
[00:06:04.760 --> 00:06:06.760]  定義什麼是福氣
[00:06:06.760 --> 00:06:08.760]  如果我們知道什麼是福氣
[00:06:08.760 --> 00:06:10.760]  我們才可以去渴求
[00:06:10.760 --> 00:06:12.760]  或者去爭取
[00:06:12.760 --> 00:06:14.760]  或者去接受這些福氣
[00:06:14.760 --> 00:06:16.760]  我們看看
[00:06:16.760 --> 00:06:18.760]  整篇聖經在和合本裡
[00:06:18.760 --> 00:06:20.760]  講到耶穌看見很多人
[00:06:20.760 --> 00:06:22.760]  於是上了山
[00:06:22.760 --> 00:06:24.760]  這是耶穌不時會去做的
[00:06:24.760 --> 00:06:26.760]  一件事
[00:06:26.760 --> 00:06:28.760]  有些解釋就是
[00:06:28.760 --> 00:06:30.760]  耶穌見到很多人就走到山上
[00:06:30.760 --> 00:06:32.760]  開一個大型的報道會
[00:06:32.760 --> 00:06:34.760]  或者培靈會
[00:06:34.760 --> 00:06:36.760]  很多現代的解經家
[00:06:36.760 --> 00:06:38.760]  都告訴我們不是的
[00:06:38.760 --> 00:06:40.760]  其實耶穌見到很多人
[00:06:40.760 --> 00:06:42.760]  他想暫時退開去
[00:06:42.760 --> 00:06:44.760]  和門徒
[00:06:44.760 --> 00:06:46.760]  分享一些他自己的
[00:06:46.760 --> 00:06:48.760]  特別的訊息
[00:06:48.760 --> 00:06:50.760]  當然當時沒有
[00:06:50.760 --> 00:06:52.760]  那些
[00:06:52.760 --> 00:06:54.760]  速龍小隊幫你去
[00:06:54.760 --> 00:06:56.760]  攔住那些人
[00:06:56.760 --> 00:06:58.760]  於是那些人
[00:06:58.760 --> 00:07:00.760]  都會跳跟的
[00:07:00.760 --> 00:07:02.760]  你記得耶穌有一次坐船去到
[00:07:02.760 --> 00:07:04.760]  在加里尼海的對面岸
[00:07:04.760 --> 00:07:06.760]  那些人都跳跟
[00:07:06.760 --> 00:07:08.760]  於是耶穌上山其實
[00:07:08.760 --> 00:07:10.760]  就希望和門徒
[00:07:10.760 --> 00:07:12.760]  講關於登山補訓
[00:07:12.760 --> 00:07:14.760]  一開始就講八福
[00:07:14.760 --> 00:07:16.760]  但是
[00:07:16.760 --> 00:07:18.760]  很多人就跟著
[00:07:18.760 --> 00:07:20.760]  聚在一起去聽
[00:07:20.760 --> 00:07:22.760]  所以講完登山補訓之後
[00:07:22.760 --> 00:07:24.760]  你看到眾人都稀奇
[00:07:24.760 --> 00:07:26.760]  他的教訓
[00:07:26.760 --> 00:07:28.760]  耶穌不會吝嗇他自己要分享的東西
[00:07:28.760 --> 00:07:30.760]  最主要就是針對
[00:07:30.760 --> 00:07:32.760]  門徒想教你們
[00:07:32.760 --> 00:07:34.760]  告訴你們什麼是福氣
[00:07:34.760 --> 00:07:36.760]  一開始的時候
[00:07:36.760 --> 00:07:38.760]  耶穌就已經講了
[00:07:38.760 --> 00:07:40.760]  虛心的人有福
[00:07:40.760 --> 00:07:42.760]  我們講登山補訓
[00:07:42.760 --> 00:07:44.760]  有很多的圖解
[00:07:44.760 --> 00:07:46.760]  最主要第一個福氣
[00:07:46.760 --> 00:07:48.760]  是其他福氣有一個很重要的根基
[00:07:48.760 --> 00:07:50.760]  第一福就是
[00:07:50.760 --> 00:07:52.760]  虛心的人有福
[00:07:52.760 --> 00:07:54.760]  我們嘗試從耶穌
[00:07:54.760 --> 00:07:56.760]  講這句話裏面
[00:07:56.760 --> 00:07:58.760]  去看看第一福
[00:07:58.760 --> 00:08:00.760]  什麼是福氣
[00:08:00.760 --> 00:08:02.760]  我們講到賜福的源頭在哪裏
[00:08:02.760 --> 00:08:04.760]  我們講到什麼人
[00:08:04.760 --> 00:08:06.760]  能夠蒙福
[00:08:06.760 --> 00:08:08.760]  我們看看蒙福之後
[00:08:08.760 --> 00:08:10.760]  應該怎樣做一個
[00:08:10.760 --> 00:08:12.760]  祝福別人的人
[00:08:12.760 --> 00:08:14.760]  我們看看聖經怎樣說
[00:08:14.760 --> 00:08:16.760]  什麼是賜福之源
[00:08:16.760 --> 00:08:18.760]  福氣是怎樣來的
[00:08:18.760 --> 00:08:20.760]  福這個字
[00:08:20.760 --> 00:08:22.760]  在原文希臘文
[00:08:22.760 --> 00:08:24.760]  Markarius這個字
[00:08:24.760 --> 00:08:26.760]  在希臘文裏面
[00:08:26.760 --> 00:08:28.760]  是形容兩種人
[00:08:28.760 --> 00:08:30.760]  在當時的社會裏用這個字
[00:08:30.760 --> 00:08:32.760]  是一個很特別的字
[00:08:32.760 --> 00:08:34.760]  因為第一種解釋
[00:08:34.760 --> 00:08:36.760]  是形容
[00:08:36.760 --> 00:08:38.760]  希臘神話裏面的神仙
[00:08:38.760 --> 00:08:40.760]  大家知道
[00:08:40.760 --> 00:08:42.760]  希臘神話裏面有很多神仙
[00:08:42.760 --> 00:08:44.760]  有宙斯
[00:08:44.760 --> 00:08:46.760]  阿波羅
[00:08:46.760 --> 00:08:48.760]  總之有很多不同的神
[00:08:48.760 --> 00:08:50.760]  香港有一個
[00:08:50.760 --> 00:08:52.760]  朱古力廣告
[00:08:52.760 --> 00:08:54.760]  天上的神
[00:08:54.760 --> 00:08:56.760]  連那種朱古力都喜歡吃
[00:08:56.760 --> 00:08:58.760]  因為他滿天都是神
[00:08:58.760 --> 00:09:00.760]  這個字
[00:09:00.760 --> 00:09:02.760]  Markarius
[00:09:02.760 --> 00:09:04.760]  是用來形容神仙
[00:09:04.760 --> 00:09:06.760]  那種境界
[00:09:06.760 --> 00:09:08.760]  如果你是神仙
[00:09:08.760 --> 00:09:10.760]  你就是蒙福
[00:09:10.760 --> 00:09:12.760]  另外一個解釋
[00:09:12.760 --> 00:09:14.760]  是講到極度有錢的人
[00:09:14.760 --> 00:09:16.760]  有錢得很厲害
[00:09:16.760 --> 00:09:18.760]  有錢到
[00:09:18.760 --> 00:09:20.760]  好像神仙一樣過活
[00:09:20.760 --> 00:09:22.760]  用這個字
[00:09:22.760 --> 00:09:24.760]  這種人就是
[00:09:24.760 --> 00:09:26.760]  蒙福的人Markarius
[00:09:26.760 --> 00:09:28.760]  就是極度有錢的人
[00:09:28.760 --> 00:09:30.760]  試想想
[00:09:30.760 --> 00:09:32.760]  當時耶穌面對那群門徒
[00:09:32.760 --> 00:09:34.760]  和
[00:09:34.760 --> 00:09:36.760]  圍在一起聽的那群
[00:09:36.760 --> 00:09:38.760]  普羅大眾
[00:09:38.760 --> 00:09:40.760]  其實他們全部
[00:09:40.760 --> 00:09:42.760]  大部分都不是有錢的人
[00:09:42.760 --> 00:09:44.760]  當然可能有一小部分
[00:09:44.760 --> 00:09:46.760]  是有錢的人
[00:09:46.760 --> 00:09:48.760]  但絕大部分都是草根階層的人士
[00:09:48.760 --> 00:09:50.760]  都是貧窮的人
[00:09:50.760 --> 00:09:52.760]  所以耶穌用這個字
[00:09:52.760 --> 00:09:54.760]  其實對他們來說
[00:09:54.760 --> 00:09:56.760]  是很震撼的一個字
[00:09:56.760 --> 00:09:58.760]  為什麼耶穌會講到
[00:09:58.760 --> 00:10:00.760]  有福的人就是這些人
[00:10:00.760 --> 00:10:02.760]  不關我的事
[00:10:02.760 --> 00:10:04.760]  有福的人就是神仙
[00:10:04.760 --> 00:10:06.760]  就是有錢人
[00:10:06.760 --> 00:10:08.760]  我又不是神仙,我又不是有錢人
[00:10:08.760 --> 00:10:10.760]  為什麼耶穌向我們講
[00:10:10.760 --> 00:10:12.760]  是不是說我們不能夠
[00:10:12.760 --> 00:10:14.760]  得到這個福氣呢
[00:10:14.760 --> 00:10:16.760]  所以我們一定要明白
[00:10:16.760 --> 00:10:18.760]  為什麼耶穌會用這個字
[00:10:18.760 --> 00:10:20.760]  來
[00:10:20.760 --> 00:10:22.760]  形容福氣呢
[00:10:22.760 --> 00:10:24.760]  中文翻譯也很好
[00:10:24.760 --> 00:10:26.760]  很多時候中文翻譯
[00:10:26.760 --> 00:10:28.760]  聖經是很難翻譯的
[00:10:28.760 --> 00:10:30.760]  但我覺得中文這個福字很有意思
[00:10:30.760 --> 00:10:32.760]  因為英文有些
[00:10:32.760 --> 00:10:34.760]  的譯本
[00:10:34.760 --> 00:10:36.760]  Macarius不是譯作Blessed
[00:10:36.760 --> 00:10:38.760]  就是一個福
[00:10:38.760 --> 00:10:40.760]  而是譯作Happy
[00:10:40.760 --> 00:10:42.760]  快樂
[00:10:42.760 --> 00:10:44.760]  好像J.B.Phillips
[00:10:44.760 --> 00:10:46.760]  或者Everyday Easy Read
[00:10:46.760 --> 00:10:48.760]  都是譯作Happy
[00:10:48.760 --> 00:10:50.760]  Happy就不能夠
[00:10:50.760 --> 00:10:52.760]  解釋這個字
[00:10:52.760 --> 00:10:54.760]  因為Happy是來自
[00:10:54.760 --> 00:10:56.760]  英文願聞的字
[00:10:56.760 --> 00:10:58.760]  Hap就是Happening
[00:10:58.760 --> 00:11:00.760]  就是你周圍的環境
[00:11:00.760 --> 00:11:02.760]  你周圍的環境是怎樣呢
[00:11:02.760 --> 00:11:04.760]  是主宰著你
[00:11:04.760 --> 00:11:06.760]  Happy不Happy
[00:11:06.760 --> 00:11:08.760]  你一會去吃飯喝茶
[00:11:08.760 --> 00:11:10.760]  找到位置,一去到馬上就有位置
[00:11:10.760 --> 00:11:12.760]  Happy,馬上就開心
[00:11:12.760 --> 00:11:14.760]  然後坐下來
[00:11:14.760 --> 00:11:16.760]  你喜歡吃的蝦餃
[00:11:16.760 --> 00:11:18.760]  馬上在你面前推過
[00:11:18.760 --> 00:11:20.760]  你馬上叫到
[00:11:20.760 --> 00:11:22.760]  又Happy
[00:11:22.760 --> 00:11:24.760]  環境的影響令你Happy
[00:11:24.760 --> 00:11:26.760]  然後找錢的時候
[00:11:26.760 --> 00:11:28.760]  很貴,馬上不Happy
[00:11:28.760 --> 00:11:30.760]  因為你的環境
[00:11:30.760 --> 00:11:32.760]  引致你不Happy
[00:11:32.760 --> 00:11:34.760]  Happy不能夠解釋
[00:11:34.760 --> 00:11:36.760]  Macarius這個字
[00:11:36.760 --> 00:11:38.760]  因為Happy是受環境的影響
[00:11:38.760 --> 00:11:40.760]  Happy也不能夠
[00:11:40.760 --> 00:11:42.760]  說的是純粹
[00:11:42.760 --> 00:11:44.760]  你自己主觀
[00:11:44.760 --> 00:11:46.760]  不是客觀,我主觀
[00:11:46.760 --> 00:11:48.760]  我主觀覺得Happy就Happy
[00:11:48.760 --> 00:11:50.760]  我Like就Happy
[00:11:50.760 --> 00:11:52.760]  我不Like就不Happy
[00:11:52.760 --> 00:11:54.760]  沒有一個客觀的標準
[00:11:54.760 --> 00:11:56.760]  但中國人
[00:11:56.760 --> 00:11:58.760]  這個字
[00:11:58.760 --> 00:12:00.760]  有福了這個福字
[00:12:00.760 --> 00:12:02.760]  很有意思
[00:12:02.760 --> 00:12:04.760]  這個就是中國人做字的
[00:12:04.760 --> 00:12:06.760]  一個智慧
[00:12:06.760 --> 00:12:08.760]  我不是什麼
[00:12:08.760 --> 00:12:10.760]  中國人的文字專家
[00:12:10.760 --> 00:12:12.760]  純粹從看書
[00:12:12.760 --> 00:12:14.760]  網上的資料
[00:12:14.760 --> 00:12:16.760]  究竟福字是怎麼來的
[00:12:16.760 --> 00:12:18.760]  有人說
[00:12:18.760 --> 00:12:20.760]  一人一口田就福
[00:12:20.760 --> 00:12:22.760]  人人有田家就福
[00:12:22.760 --> 00:12:24.760]  不是的
[00:12:24.760 --> 00:12:26.760]  這個福字
[00:12:26.760 --> 00:12:28.760]  如果你留意福字
[00:12:28.760 --> 00:12:30.760]  左手邊的是
[00:12:30.760 --> 00:12:32.760]  什麼部首
[00:12:32.760 --> 00:12:34.760]  你還會明白這個字是怎麼來的
[00:12:34.760 --> 00:12:36.760]  福字的部首
[00:12:36.760 --> 00:12:38.760]  不是金字邊
[00:12:38.760 --> 00:12:40.760]  不是有錢就福氣
[00:12:40.760 --> 00:12:42.760]  不是從人字邊
[00:12:42.760 --> 00:12:44.760]  不是從人那裡拿到福氣
[00:12:44.760 --> 00:12:46.760]  更加不是狗爪邊
[00:12:46.760 --> 00:12:48.760]  你有狗,你有貓,你有牛
[00:12:48.760 --> 00:12:50.760]  你有羊就有福氣
[00:12:50.760 --> 00:12:52.760]  福字
[00:12:52.760 --> 00:12:54.760]  如果你會中文字
[00:12:54.760 --> 00:12:56.760]  就是詩字部
[00:12:56.760 --> 00:12:58.760]  詩字部就是神字部
[00:12:58.760 --> 00:13:02.760]  就是古代的人
[00:13:02.760 --> 00:13:04.760]  當他去到神面前
[00:13:04.760 --> 00:13:06.760]  是跟神有關的福氣
[00:13:06.760 --> 00:13:08.760]  不是跟人
[00:13:08.760 --> 00:13:10.760]  不是跟金錢有關
[00:13:10.760 --> 00:13:12.760]  是跟上帝有關
[00:13:12.760 --> 00:13:14.760]  是昔日
[00:13:14.760 --> 00:13:16.760]  人來到上帝面前
[00:13:16.760 --> 00:13:18.760]  獻上那壺酒
[00:13:18.760 --> 00:13:22.760]  作為獻祭
[00:13:22.760 --> 00:13:24.760]  給上帝一個舉動
[00:13:24.760 --> 00:13:26.760]  這個就是福氣
[00:13:26.760 --> 00:13:28.760]  當時是農業社會
[00:13:28.760 --> 00:13:30.760]  當你有收成
[00:13:30.760 --> 00:13:32.760]  無論是麥也好
[00:13:32.760 --> 00:13:34.760]  大麥小麥
[00:13:34.760 --> 00:13:36.760]  或葡萄
[00:13:36.760 --> 00:13:38.760]  當你有收成
[00:13:38.760 --> 00:13:40.760]  解決了你的溫飽
[00:13:40.760 --> 00:13:42.760]  而剩下的
[00:13:42.760 --> 00:13:44.760]  農產品的收成
[00:13:44.760 --> 00:13:46.760]  你能夠去處理
[00:13:46.760 --> 00:13:48.760]  你吃都吃不完
[00:13:48.760 --> 00:13:50.760]  你要處理
[00:13:50.760 --> 00:13:52.760]  要怎樣處理呢?就是釀酒
[00:13:52.760 --> 00:13:54.760]  你能夠釀酒
[00:13:54.760 --> 00:13:56.760]  然後將這些酒
[00:13:56.760 --> 00:13:58.760]  一程的酒
[00:13:58.760 --> 00:14:00.760]  獻上上帝的面前
[00:14:00.760 --> 00:14:02.760]  去感謝上帝
[00:14:02.760 --> 00:14:04.760]  告訴上帝
[00:14:04.760 --> 00:14:06.760]  我多謝你上帝
[00:14:06.760 --> 00:14:08.760]  因為你賜給我有豐盛
[00:14:08.760 --> 00:14:10.760]  這個就是福氣
[00:14:10.760 --> 00:14:14.760]  福氣
[00:14:14.760 --> 00:14:16.760]  不是自己想
[00:14:16.760 --> 00:14:18.760]  你有福就有福
[00:14:18.760 --> 00:14:20.760]  福氣不是周圍環境
[00:14:20.760 --> 00:14:22.760]  令你有福
[00:14:22.760 --> 00:14:24.760]  福氣
[00:14:24.760 --> 00:14:28.760]  是必須由上帝賜給你
[00:14:28.760 --> 00:14:30.760]  你是否一個有福的人
[00:14:30.760 --> 00:14:36.760]  就是上帝賜給你的一個禮物
[00:14:36.760 --> 00:14:38.760]  上帝就是賜福的
[00:14:38.760 --> 00:14:40.760]  因為福
[00:14:40.760 --> 00:14:42.760]  是必定賜給你的
[00:14:42.760 --> 00:14:44.760]  不是你自己可以交換的
[00:14:44.760 --> 00:14:46.760]  不是你存了多少錢
[00:14:46.760 --> 00:14:48.760]  不是你有多少命
[00:14:48.760 --> 00:14:50.760]  不是你有多少子女
[00:14:50.760 --> 00:14:52.760]  就代表你有福氣
[00:14:52.760 --> 00:14:54.760]  福氣是從上帝而來的
[00:14:54.760 --> 00:14:56.760]  像CBC185篇13節說的
[00:14:56.760 --> 00:14:58.760]  范經威說的
[00:14:58.760 --> 00:15:00.760]  你年紀大小 社會地位大小
[00:15:00.760 --> 00:15:02.760]  你的銀行存款大小
[00:15:02.760 --> 00:15:04.760]  無論什麼人都好
[00:15:04.760 --> 00:15:06.760]  只要你是
[00:15:06.760 --> 00:15:08.760]  經威耶和華
[00:15:08.760 --> 00:15:10.760]  你就是能夠
[00:15:10.760 --> 00:15:12.760]  蒙上帝賜福
[00:15:12.760 --> 00:15:14.760]  給你
[00:15:14.760 --> 00:15:16.760]  范經威耶和華
[00:15:16.760 --> 00:15:18.760]  什麼叫經威耶和華
[00:15:18.760 --> 00:15:20.760]  有很多的解釋
[00:15:20.760 --> 00:15:22.760]  但我最喜歡其中一個牧者
[00:15:22.760 --> 00:15:24.760]  他分享的就是
[00:15:24.760 --> 00:15:26.760]  當神有道
[00:15:26.760 --> 00:15:28.760]  你當神有道
[00:15:28.760 --> 00:15:30.760]  就是一個福氣的
[00:15:30.760 --> 00:15:32.760]  開始
[00:15:32.760 --> 00:15:34.760]  上帝願意賜福給那些
[00:15:34.760 --> 00:15:36.760]  能夠當上帝
[00:15:36.760 --> 00:15:38.760]  有道的人
[00:15:38.760 --> 00:15:40.760]  你在這裡崇拜 你當上帝有道
[00:15:40.760 --> 00:15:42.760]  你離開這座建築物
[00:15:42.760 --> 00:15:44.760]  開車 在路上的時候
[00:15:44.760 --> 00:15:46.760]  特別有人先咳你 你當上帝有道
[00:15:46.760 --> 00:15:48.760]  你回到家閉上門
[00:15:48.760 --> 00:15:50.760]  你當上帝有道
[00:15:50.760 --> 00:15:52.760]  你
[00:15:52.760 --> 00:15:54.760]  開著電腦上網的時候
[00:15:54.760 --> 00:15:56.760]  你當上帝有道
[00:15:56.760 --> 00:15:58.760]  你填
[00:15:58.760 --> 00:16:00.760]  IRS的報稅的
[00:16:00.760 --> 00:16:02.760]  那個表格
[00:16:02.760 --> 00:16:04.760]  你當上帝有道
[00:16:04.760 --> 00:16:06.760]  只要你願意當上帝有道
[00:16:06.760 --> 00:16:08.760]  耶穌在這裡說
[00:16:08.760 --> 00:16:10.760]  上帝就願意
[00:16:10.760 --> 00:16:12.760]  也樂意賜福給你
[00:16:12.760 --> 00:16:14.760]  這個就是
[00:16:14.760 --> 00:16:16.760]  我們得著福氣的源頭
[00:16:16.760 --> 00:16:18.760]  得著福氣
[00:16:18.760 --> 00:16:20.760]  不是靠自己 而是靠
[00:16:20.760 --> 00:16:22.760]  上帝親自的賜福
[00:16:22.760 --> 00:16:24.760]  那
[00:16:24.760 --> 00:16:26.760]  什麼人是蒙福呢
[00:16:26.760 --> 00:16:28.760]  所以第一件事也是一個基礎
[00:16:28.760 --> 00:16:30.760]  我們說八福的基礎
[00:16:30.760 --> 00:16:32.760]  耶穌就說 有一種人
[00:16:32.760 --> 00:16:34.760]  他是有福的
[00:16:34.760 --> 00:16:36.760]  是哪一種人呢
[00:16:36.760 --> 00:16:38.760]  就是虛心的人
[00:16:38.760 --> 00:16:40.760]  有福 這個就是我們蒙福的條件
[00:16:40.760 --> 00:16:42.760]  什麼叫虛心的人呢
[00:16:42.760 --> 00:16:44.760]  有和合本 你知道中文聖經
[00:16:44.760 --> 00:16:46.760]  有超過55個
[00:16:46.760 --> 00:16:48.760]  不同的版本
[00:16:48.760 --> 00:16:50.760]  有些
