
[00:00:00.000 --> 00:00:01.400]  給大家招惠平安
[00:03:39.640 --> 00:03:41.880]  有一個人叫阿摩斯
[00:03:41.880 --> 00:03:42.880]  他是先知
[00:03:42.880 --> 00:03:44.680]  什麼是先知呢
[00:03:44.680 --> 00:03:48.600]  他是預先知道將會發生的事
[00:03:48.600 --> 00:03:50.200]  來告訴大家
[00:03:50.200 --> 00:03:53.520]  為什麼他會預先知道將會發生的事呢
[00:03:53.520 --> 00:03:57.200]  當然我們知道最近日本沒有地震
[00:03:57.200 --> 00:03:59.960]  也不會預言將來
[00:03:59.960 --> 00:04:03.240]  但如果他是上帝的代言人
[00:04:03.240 --> 00:04:05.720]  而上帝又很想
[00:04:05.720 --> 00:04:08.680]  某些人知道將會發生什麼事
[00:04:08.680 --> 00:04:11.280]  他就會派一個他的先知
[00:04:11.280 --> 00:04:14.680]  一個他的僕人去告訴那些人
[00:04:14.680 --> 00:04:17.320]  所以他好像未預先知一樣
[00:04:17.320 --> 00:04:20.560]  但其實上帝是想透過他
[00:04:20.560 --> 00:04:23.600]  去告訴一些人一些事情
[00:04:23.600 --> 00:04:27.840]  通常是給他一個提示、一個警告
[00:04:27.840 --> 00:04:33.000]  大約這件事發生在公元前750年
[00:04:33.000 --> 00:04:36.760]  阿摩斯被上帝差派到一個地方
[00:04:36.760 --> 00:04:38.840]  就是北角以色列
[00:04:38.840 --> 00:04:41.080]  以色列為什麼叫北角呢
[00:04:41.080 --> 00:04:44.000]  其實有點像我們的韓國
[00:04:44.000 --> 00:04:46.000]  分開了南韓北韓
[00:04:46.000 --> 00:04:49.960]  當時的以色列分開了南角猶大
[00:04:49.960 --> 00:04:51.600]  北角就是以色列
[00:04:51.600 --> 00:04:55.320]  而阿摩斯本身就是南角猶大的人
[00:04:55.320 --> 00:04:59.160]  上帝就差派到北角以色列
[00:04:59.160 --> 00:05:01.400]  去說他要說的話
[00:05:01.400 --> 00:05:03.880]  當時的以色列可以說得上
[00:05:03.880 --> 00:05:06.960]  是歷史上的一個黃金時代
[00:05:06.960 --> 00:05:10.960]  有一位叫做耶路波二世的軍王統治
[00:05:10.960 --> 00:05:13.040]  國家政治很穩定
[00:05:13.040 --> 00:05:14.560]  軍事很強大
[00:05:14.560 --> 00:05:16.800]  經濟超級繁榮
[00:05:16.800 --> 00:05:18.680]  雖然現在不夠大衛的年代
[00:05:18.680 --> 00:05:20.480]  不過都是很繁榮的
[00:05:20.480 --> 00:05:22.160]  每個人都有錢賺
[00:05:22.160 --> 00:05:23.800]  夜夜生歌
[00:05:23.800 --> 00:05:29.520]  IG上發的都是美食、旅行、名牌
[00:05:29.520 --> 00:05:31.440]  看來一片光明
[00:05:31.440 --> 00:05:35.560]  完全是上帝祝福的景象
[00:05:35.560 --> 00:05:38.040]  因為上帝祝福才有這麼好的景象
[00:05:38.040 --> 00:05:40.400]  看來好像是
[00:05:40.400 --> 00:05:41.760]  不過阿摩斯才知道
[00:05:41.760 --> 00:05:45.720]  他揭露了繁榮盛世的背後
[00:05:45.720 --> 00:05:48.040]  一些不堪入目的真相
[00:05:48.040 --> 00:05:51.080]  有三方面
[00:05:51.080 --> 00:05:54.760]  不過以色列當時是一個極端
[00:05:54.760 --> 00:05:57.840]  社會不公平的一個地方
[00:05:57.840 --> 00:06:00.480]  有錢人為了更加有錢
[00:06:00.480 --> 00:06:07.000]  在法庭上用錢和權力去屈人
[00:06:07.000 --> 00:06:08.480]  欺壓窮人
[00:06:08.480 --> 00:06:12.160]  阿摩斯書形容他們為了一對鞋
[00:06:12.160 --> 00:06:13.600]  一對鞋的利益
[00:06:13.600 --> 00:06:18.480]  就可以將欠他們錢的人賣做奴隸
[00:06:18.480 --> 00:06:21.320]  就好像我們用一杯珍珠奶茶的錢
[00:06:21.320 --> 00:06:24.360]  令到一個人的一生毀掉了
[00:06:24.360 --> 00:06:25.520]  第二
[00:06:25.520 --> 00:06:29.000]  他們扭曲了商業的道德
[00:06:29.000 --> 00:06:30.720]  他們用了"呃呈"的方法
[00:06:30.720 --> 00:06:34.760]  可能年輕人知道什麼是"呃呈"嗎?
[00:06:34.760 --> 00:06:35.920]  都知道嗎?
[00:06:35.920 --> 00:06:37.760]  因為現在好像沒有"呃呈"
[00:06:37.760 --> 00:06:40.080]  只有一個榜,沒有"呃呈"
[00:06:40.080 --> 00:06:41.840]  你知道什麼是"呃呈"嗎?
[00:06:41.840 --> 00:06:48.000]  就是用一個不準確的良器
[00:06:48.000 --> 00:06:51.520]  來呈騙顧客
[00:06:51.520 --> 00:06:52.480]  就好像今天
[00:06:52.480 --> 00:06:57.080]  我知道大家都會在網上購物
[00:06:57.080 --> 00:06:59.320]  撇除了他是騙你的
[00:06:59.320 --> 00:07:00.920]  如果你網上買票
[00:07:00.920 --> 00:07:02.040]  去訂酒店
[00:07:02.040 --> 00:07:03.400]  訂機票
[00:07:03.400 --> 00:07:06.600]  我們經常聽到有人騙了你的錢
[00:07:06.600 --> 00:07:08.480]  他又不是騙了你的錢
[00:07:08.480 --> 00:07:10.000]  不過你上網看的時候
[00:07:10.000 --> 00:07:14.640]  圖片看到這份物品很適合我
[00:07:14.640 --> 00:07:15.200]  這麼漂亮
[00:07:15.200 --> 00:07:18.000]  於是你就買了它
[00:07:18.000 --> 00:07:21.160]  誰知到你收貨的時候
[00:07:21.160 --> 00:07:22.840]  就不是那件事
[00:07:22.840 --> 00:07:24.840]  不知道大家有沒有看過這些影片
[00:07:24.840 --> 00:07:27.720]  我不知道這些影片是不是造假的
[00:07:27.720 --> 00:07:30.840]  好像有些是
[00:07:30.840 --> 00:07:33.600]  有一個模特兒穿起來很漂亮
[00:07:33.600 --> 00:07:35.400]  誰知收到的時候
[00:07:35.400 --> 00:07:39.320]  可能是一個像洋娃娃那麼小的衣服
[00:07:39.320 --> 00:07:41.400]  我不知道是不是造假還是真的
[00:07:41.400 --> 00:07:45.720]  如果你明明在網上的圖畫很漂亮
[00:07:45.720 --> 00:07:49.440]  你買回來之後不是那件事
[00:07:49.440 --> 00:07:52.960]  我不知道你有什麼感受呢?
[00:07:52.960 --> 00:07:57.120]  當時的北角以色列就是這樣
[00:07:57.120 --> 00:08:00.560]  用欺騙的手法來謀取暴利
[00:08:00.560 --> 00:08:01.520]  第三
[00:08:01.520 --> 00:08:02.560]  也是最嚴重的
[00:08:02.560 --> 00:08:05.360]  就是宗教上的虛偽
[00:08:05.360 --> 00:08:07.960]  宗教上的虛偽
[00:08:07.960 --> 00:08:09.160]  很諷刺的地方就是
[00:08:09.160 --> 00:08:12.440]  當時的宗教活動非常蓬勃
[00:08:12.440 --> 00:08:15.400]  以色列人很熱心去聖所
[00:08:15.400 --> 00:08:16.360]  為什麼叫聖所?
[00:08:16.360 --> 00:08:18.360]  因為聖殿在耶路撒冷
[00:08:18.360 --> 00:08:19.720]  在南角
[00:08:19.720 --> 00:08:22.480]  他們北角這個地方是一個聖所
[00:08:22.480 --> 00:08:24.720]  就是伯特利和彈
[00:08:24.720 --> 00:08:26.720]  這個聖所來參加崇拜
[00:08:26.720 --> 00:08:28.160]  去奉獻
[00:08:28.160 --> 00:08:30.800]  當時是憲制的
[00:08:30.800 --> 00:08:34.480]  不過上帝透過阿摩斯說
[00:08:34.480 --> 00:08:36.760]  我厭惡你們的節期
[00:08:36.760 --> 00:08:39.040]  他們是去敬拜上帝的
[00:08:39.040 --> 00:08:41.400]  但是上帝說他厭惡他們的節期
[00:08:41.400 --> 00:08:43.440]  也不喜歡你們的嚴肅活動
[00:08:43.440 --> 00:08:46.000]  也就是說你們的宗教活動我不喜歡
[00:08:46.000 --> 00:08:47.520]  為什麼?
[00:08:47.520 --> 00:08:49.280]  因為他們在敬拜
[00:08:49.280 --> 00:08:52.200]  跟他們實際的品格生活
[00:08:52.200 --> 00:08:54.560]  是兩回事
[00:08:54.560 --> 00:08:56.840]  他們可以在敬拜那天
[00:08:56.840 --> 00:08:58.320]  例如是星期日
[00:08:58.320 --> 00:09:01.160]  很淑靈地去唱詩
[00:09:01.160 --> 00:09:03.640]  不過當他們星期一回到辦公室的時候
[00:09:03.640 --> 00:09:04.760]  去到法庭
[00:09:04.760 --> 00:09:06.520]  去到這個商業世界上
[00:09:06.520 --> 00:09:08.680]  繼續他們的欺壓
[00:09:08.680 --> 00:09:11.160]  以及詭譎的行為
[00:09:11.160 --> 00:09:12.640]  他們的信仰
[00:09:12.640 --> 00:09:14.400]  他們的活動
[00:09:14.400 --> 00:09:18.920]  變成一個可以讓自己感覺良好的工具
[00:09:18.920 --> 00:09:21.360]  而不是去改變他們的生命
[00:09:21.360 --> 00:09:24.360]  去追求真理的動力
[00:09:24.360 --> 00:09:26.840]  當時的宗教中心叫做八達利
[00:09:26.840 --> 00:09:29.480]  就好像今天在經文所說的八達利
[00:09:29.480 --> 00:09:34.400]  不過它已經變成一個維穩的工具
[00:09:34.400 --> 00:09:37.200]  專門說一些皇帝和有錢人
[00:09:37.200 --> 00:09:40.120]  都很喜歡聽的心靈雞湯
[00:09:40.120 --> 00:09:45.880]  而不是上帝那個充滿挑戰性的真理
[00:09:45.880 --> 00:09:47.960]  就是在這個外表剛鮮
[00:09:47.960 --> 00:09:50.200]  不過裡面腐敗的時代
[00:09:50.200 --> 00:09:54.280]  上帝給了阿摩斯一個異象
[00:09:54.280 --> 00:09:56.720]  上帝讓阿摩斯看到一個異象
[00:09:56.720 --> 00:09:58.320]  阿摩斯在這個異象看到什麼呢?
[00:09:58.320 --> 00:10:02.680]  就是上帝手裡拿著一條懸垂線
[00:10:02.680 --> 00:10:05.080]  剛才經文告訴我們
[00:10:05.080 --> 00:10:06.960]  那條懸垂線
[00:10:06.960 --> 00:10:10.360]  其實問Moses就知道了
[00:10:10.360 --> 00:10:12.520]  Yuk Tsai也不在今天
[00:10:12.520 --> 00:10:13.600]  有些建築的
[00:10:13.600 --> 00:10:16.080]  在嗎?在這裡
[00:10:16.080 --> 00:10:17.000]  不好意思
[00:10:17.000 --> 00:10:19.120]  Yuk Tsai今天戴頂帽
[00:10:19.120 --> 00:10:21.560]  如果你是做建築的時候
[00:10:21.560 --> 00:10:23.080]  你會知道什麼叫懸垂線
[00:10:23.080 --> 00:10:25.880]  就好像現在的水瓶儀
[00:10:25.880 --> 00:10:27.680]  一些雷射的水瓶儀
[00:10:27.680 --> 00:10:32.640]  去看一看究竟我們建的牆是否垂直的
[00:10:32.640 --> 00:10:35.200]  有沒有歪斜
[00:10:35.200 --> 00:10:39.360]  這是不可以妥協的一個標準
[00:10:39.360 --> 00:10:41.080]  所以這裡說的懸垂線是
[00:10:41.080 --> 00:10:44.440]  上帝拿著這條懸垂線
[00:10:44.440 --> 00:10:49.120]  來量度一下究竟以色列文是怎樣
[00:10:49.120 --> 00:10:51.160]  我不知道大家是否記得幾年前
[00:10:51.160 --> 00:10:54.200]  沙田大衛有一個樓盤
[00:10:54.200 --> 00:10:56.880]  叫做柏奧座
[00:10:56.880 --> 00:10:58.920]  聽說
[00:10:58.920 --> 00:11:02.120]  知道是誰發展商的嗎?
[00:11:02.120 --> 00:11:03.440]  知道嗎?
[00:11:03.440 --> 00:11:06.040]  新世界
[00:11:06.040 --> 00:11:08.720]  他們差不多都要建好了
[00:11:08.720 --> 00:11:10.640]  不過他們發現
[00:11:10.640 --> 00:11:13.400]  雖然外表建得非常漂亮
[00:11:13.400 --> 00:11:14.720]  但那一期不是第一期
[00:11:14.720 --> 00:11:15.240]  是第二期
[00:11:15.240 --> 00:11:16.680]  不知道是第二期還是第三期
[00:11:16.680 --> 00:11:19.600]  就是最尾那一期
[00:11:19.600 --> 00:11:20.920]  建好了之後才發現
[00:11:20.920 --> 00:11:25.240]  原來牆身的混凝土的強度
[00:11:25.240 --> 00:11:28.240]  不達到標準
[00:11:28.240 --> 00:11:29.960]  當這個混凝土不達到標準的時候
[00:11:29.960 --> 00:11:33.880]  會有什麼事情發生的?
[00:11:33.880 --> 00:11:35.520]  容易嗎?
[00:11:35.520 --> 00:11:36.400]  容易倒塌的
[00:11:36.400 --> 00:11:37.800]  沒錯
[00:11:37.800 --> 00:11:39.720]  很欣賞新世界
[00:11:39.720 --> 00:11:43.080]  他們最後做了一個很驚人的決定
[00:11:43.080 --> 00:11:46.840]  就是拆了它再建
[00:11:46.840 --> 00:11:49.200]  其實那個損失可以很大
[00:11:49.200 --> 00:11:50.680]  因為重新建
[00:11:50.680 --> 00:11:52.560]  拆了又重新建
[00:11:52.560 --> 00:11:53.800]  不過他們寧願要這樣做
[00:11:53.800 --> 00:11:55.080]  因為如果不是的話
[00:11:55.080 --> 00:11:59.240]  其實進去住的人可大可小
[00:11:59.240 --> 00:12:01.840]  我們好像未見過香港有樓樓
[00:12:01.840 --> 00:12:04.160]  有嗎?
[00:12:04.160 --> 00:12:04.880]  什麼?
[00:12:04.880 --> 00:12:05.960]  (碼頭圍堵)
[00:12:05.960 --> 00:12:07.720]  碼頭圍堵
[00:12:07.720 --> 00:12:08.960]  那個是很多年了
[00:12:08.960 --> 00:12:10.200]  這是新樓
[00:12:10.200 --> 00:12:12.000]  當然不應該的
[00:12:12.000 --> 00:12:13.520]  多少年都不應該的
[00:12:13.520 --> 00:12:15.200]  以香港的標準
[00:12:15.200 --> 00:12:16.320]  以香港的標準
[00:12:16.320 --> 00:12:19.280]  是多少年都不應該倒塌的
[00:12:19.280 --> 00:12:24.000]  因為我最近跟一個建築工程人士討論
[00:12:24.000 --> 00:12:26.080]  他說以前的標準是很厲害的
[00:12:26.080 --> 00:12:28.480]  英國人的標準
[00:12:28.480 --> 00:12:30.280]  基本上香港是不會有地震也好
[00:12:30.280 --> 00:12:31.320]  但是他們計算到
[00:12:31.320 --> 00:12:33.560]  就算有九級地震也不會倒塌的
[00:12:33.560 --> 00:12:36.240]  他們的標準可以是很高
[00:12:36.240 --> 00:12:38.680]  安全系數是很高的
[00:12:38.680 --> 00:12:41.160]  不過隨著時日的轉變
[00:12:41.160 --> 00:12:44.840]  安全系數不斷向下降
[00:12:44.840 --> 00:12:46.160]  但是我很欣賞新世界
[00:12:46.160 --> 00:12:51.320]  他們簡直是將它拆了出來
[00:12:51.320 --> 00:12:52.000]  為什麼呢?
[00:12:52.000 --> 00:12:54.000]  標準就是標準
[00:12:54.000 --> 00:12:55.480]  不能妥協的
[00:12:55.480 --> 00:12:59.680]  雖然外表看來是建得多麼漂亮也好
[00:12:59.680 --> 00:13:02.440]  如果裡面藏著一些危機的話
[00:13:02.440 --> 00:13:05.520]  其實是真的不要得了
[00:13:05.520 --> 00:13:12.440]  純粹是將這條懸垂線的標準放在以色列這幅牆
[00:13:12.440 --> 00:13:13.440]  其實真的不是一幅牆
[00:13:13.440 --> 00:13:16.240]  是在這幫人的身邊
[00:13:16.240 --> 00:13:18.920]  不過策略的結果就是
[00:13:18.920 --> 00:13:22.520]  這幅牆已經砌得太厲害了
[00:13:22.520 --> 00:13:27.200]  就是說以色列人已經壞得太厲害了
[00:13:27.200 --> 00:13:28.520]  修補不了
[00:13:28.520 --> 00:13:32.800]  於是上帝說了一句令人深紅的話
[00:13:32.800 --> 00:13:37.160]  七卷八折
[00:13:37.160 --> 00:13:38.960]  七卷八折
[00:13:38.960 --> 00:13:49.440]  後面盡量幫我打出七卷八折
[00:13:49.440 --> 00:13:50.440]  這裡說什麼?
[00:13:50.440 --> 00:13:54.200]  七卷八折
[00:13:54.200 --> 00:13:55.280]  咦?
[00:13:55.280 --> 00:13:57.400]  我寫錯了嗎?
[00:13:57.400 --> 00:14:02.560]  對了,最後那句是什麼?
[00:14:02.560 --> 00:14:06.880]  「不再寬恕他們」
[00:14:06.880 --> 00:14:12.440]  上帝說他不會再寬恕以色列人
[00:14:12.440 --> 00:14:14.000]  這句話的意思就是
[00:14:14.000 --> 00:14:17.400]  上帝的忍耐已經到了極限了
[00:14:17.400 --> 00:14:19.480]  審判他們是無法避免的
[00:14:19.480 --> 00:14:22.840]  就好像那層樓是要拆的了
[00:14:22.840 --> 00:14:26.240]  以色列這個國家就好像那層樓一樣
[00:14:26.240 --> 00:14:30.000]  唯一的結局就是被拆了
[00:14:30.000 --> 00:14:33.280]  當阿摩斯很忠實地說出這個信息的時候
[00:14:33.280 --> 00:14:35.760]  當時主教級
[00:14:35.760 --> 00:14:38.280]  大家知道什麼是主教級嗎?
[00:14:38.280 --> 00:14:41.400]  就是很高級的宗教人士
[00:14:41.400 --> 00:14:43.600]  他是祭司阿瑪姐
[00:14:43.600 --> 00:14:46.600]  他聽到之後你猜他有什麼反應?
[00:14:46.600 --> 00:14:48.320]  他做了兩件事
[00:14:48.320 --> 00:14:52.080]  第一,向皇帝告狀
[00:14:52.080 --> 00:14:54.640]  向耶路波安二世告狀
[00:14:54.640 --> 00:14:57.480]  說阿摩斯在搞事
[00:14:57.480 --> 00:15:00.600]  危害我們國家的安全
[00:15:00.600 --> 00:15:04.520]  第二,他走去跟阿摩斯說
[00:15:04.520 --> 00:15:08.040]  你這個從南邊來的先知
[00:15:08.040 --> 00:15:10.280]  快點回家謀生
[00:15:10.280 --> 00:15:13.640]  不要在這裡妖言惑眾
[00:15:13.640 --> 00:15:16.480]  第一,他貶低了阿摩斯的身份
[00:15:16.480 --> 00:15:20.400]  把他描寫成為了賺錢
[00:15:20.400 --> 00:15:23.880]  來亂說話的神棍
[00:15:23.880 --> 00:15:27.680]  所以阿摩斯說了這麼多話
[00:15:27.680 --> 00:15:30.480]  其實不是他自己想做先知
[00:15:30.480 --> 00:15:38.800]  是上帝去差派他去做這個工作
[00:15:38.800 --> 00:15:42.880]  阿瑪姐試圖讓阿摩斯
[00:15:42.880 --> 00:15:46.160]  和他的說話消失
[00:15:46.160 --> 00:15:49.360]  讓他閉嘴
[00:15:49.360 --> 00:15:52.480]  阿瑪姐選擇了滅聲
[00:15:52.480 --> 00:15:55.480]  以為聽不見就沒事了
[00:15:55.480 --> 00:15:56.600]  不過上帝警告
[00:15:56.600 --> 00:15:59.960]  從來都不是為了要毀滅以色列民
[00:15:59.960 --> 00:16:06.280]  而是為了給我們一個黃金機會去悔改
[00:16:06.280 --> 00:16:08.120]  我想起一個故事
[00:16:08.120 --> 00:16:11.600]  有一個叫做小文的女孩子
[00:16:11.600 --> 00:16:13.720]  她中學的時候
[00:16:13.720 --> 00:16:16.400]  可能很多個中學生都是這樣
[00:16:16.400 --> 00:16:17.560]  因為我都有兩個兒子
[00:16:17.560 --> 00:16:18.720]  我兩個兒子都是這樣
[00:16:18.720 --> 00:16:20.720]  因為她很反叛
[00:16:20.720 --> 00:16:24.320]  經常和媽媽吵架
[00:16:24.320 --> 00:16:26.680]  其實媽媽的身體都不是很好
[00:16:26.680 --> 00:16:29.080]  但時時都提醒她
[00:16:29.080 --> 00:16:32.200]  不要玩到這麼晚才回來
[00:16:32.200 --> 00:16:33.080]  用心讀書
[00:16:33.080 --> 00:16:36.080]  你現在中學階段要用心讀書
[00:16:36.080 --> 00:16:38.120]  不要和那些
[00:16:38.120 --> 00:16:43.120]  其實會帶壞你的朋友來往那麼多
[00:16:43.120 --> 00:16:46.200]  你覺得小文會有什麼感受
[00:16:46.200 --> 00:16:49.720]  唉 好囉嗦
[00:16:49.720 --> 00:16:51.960]  不知道你會不會有這樣的感受
[00:16:51.960 --> 00:16:54.440]  因為媽媽好囉嗦
[00:16:54.440 --> 00:16:56.080]  每次她媽媽一出口
[00:16:56.080 --> 00:16:58.720]  她就馬上戴上耳機
[00:16:58.720 --> 00:17:03.800]  我直接走到家裡關上房門
[00:17:03.800 --> 00:17:05.240]  她心裡就想
[00:17:05.240 --> 00:17:06.960]  我都知道了
[00:17:06.960 --> 00:17:08.560]  這麼煩
[00:17:08.560 --> 00:17:12.400]  我的人生是我自己負責的
[00:17:12.400 --> 00:17:15.880]  在中學那年她的壓力很大很大
[00:17:15.880 --> 00:17:18.360]  有一次因為一些很小很小的事
[00:17:18.360 --> 00:17:22.320]  她又和她媽媽吵了一場架
[00:17:22.320 --> 00:17:26.280]  於是她就很大力地關上門
[00:17:26.280 --> 00:17:28.600]  就出去了
[00:17:28.600 --> 00:17:31.720]  這次她整晚都沒有回家
[00:17:31.720 --> 00:17:33.960]  不過第二天早上
[00:17:33.960 --> 00:17:37.440]  她收到她爸爸的電話
[00:17:37.440 --> 00:17:41.120]  電話那邊她聽到她爸爸聲音很震
[00:17:41.120 --> 00:17:44.040]  她說小文你快點回家
[00:17:44.040 --> 00:17:47.960]  媽媽心臟病發現在在醫院
[00:17:47.960 --> 00:17:49.360]  小文趕到醫院的時候
[00:17:49.360 --> 00:17:52.920]  媽媽已經在急救室裡
[00:17:52.920 --> 00:17:55.840]  她都再也沒有醒過來
[00:17:55.840 --> 00:17:58.200]  醫生說可能她最近情緒
[00:17:58.200 --> 00:18:00.960]  波幅太大
[00:18:00.960 --> 00:18:03.400]  也過於流淚
[00:18:03.400 --> 00:18:05.800]  所以是這樣的狀況
[00:18:05.800 --> 00:18:07.920]  小文在急救室外
[00:18:07.920 --> 00:18:10.640]  腦海裡不斷重複著
[00:18:10.640 --> 00:18:14.560]  媽媽和她一次又一次說的話
[00:18:14.560 --> 00:18:15.960]  也看到她一次又一次
[00:18:15.960 --> 00:18:17.760]  覺得很不耐煩
[00:18:17.760 --> 00:18:21.320]  不想聽
[00:18:21.320 --> 00:18:23.280]  不過她這一刻不知道為什麼
[00:18:23.280 --> 00:18:25.120]  突然覺醒
[00:18:25.120 --> 00:18:26.600]  原來媽媽的囉嗦
[00:18:26.600 --> 00:18:29.240]  突然間令到自己很不耐煩
[00:18:29.240 --> 00:18:30.800]  不想聽
[00:18:30.800 --> 00:18:34.640]  不過全部都是對自己一份愛
[00:18:34.640 --> 00:18:37.440]  她很想和媽媽說聲對不起
[00:18:37.440 --> 00:18:40.320]  很想抱著媽媽
[00:18:40.320 --> 00:18:44.120]  不過一切似乎都太遲了
[00:18:44.120 --> 00:18:46.920]  其實上帝的警告也一樣
[00:18:46.920 --> 00:18:48.880]  當我們選擇一次又一次
[00:18:48.880 --> 00:18:51.960]  去滅了上帝的聲音
[00:18:51.960 --> 00:18:55.440]  那個黃金機會的門
[00:18:55.440 --> 00:18:57.160]  可能在我們不經意之間
[00:18:57.160 --> 00:18:59.840]  就會關上了
[00:18:59.840 --> 00:19:00.840]  今天這段經文
[00:19:00.840 --> 00:19:05.760]  對活在2025年的我們的我們
[00:19:05.760 --> 00:19:07.160]  特別是即將放榜
[00:19:07.160 --> 00:19:09.320]  下個星期放榜
[00:19:09.320 --> 00:19:12.080]  即將放榜的你們
[00:19:12.080 --> 00:19:14.760]  不知道有什麼意義呢
[00:19:14.760 --> 00:19:16.160]  其實我們每個人心裡
