
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 早晨 平安
[00:12:04.520 --> 00:12:06.520]  最震撼的是有一個房間
[00:12:06.520 --> 00:12:08.520]  只是展現了一塊很大的布
[00:12:08.520 --> 00:12:13.520]  就是用所有女性的毛髮
[00:12:13.520 --> 00:12:15.520]  去編織出來的
[00:12:15.520 --> 00:12:19.520]  要剃光她們的頭髮
[00:12:19.520 --> 00:12:22.520]  成為了這些織布的材料
[00:12:22.520 --> 00:12:26.520]  參觀完一天之後
[00:12:26.520 --> 00:12:31.520]  我要幾天才能夠消化
[00:12:34.520 --> 00:12:35.520]  到今天
[00:12:35.520 --> 00:12:37.520]  我仍然在問
[00:12:37.520 --> 00:12:39.520]  納粹所做的事
[00:12:39.520 --> 00:12:42.520]  上主你在哪裡?
[00:12:42.520 --> 00:12:47.520]  參觀完之後
[00:12:47.520 --> 00:12:50.520]  我去書室買了一本書
[00:12:50.520 --> 00:12:53.520]  那本書叫做
[00:12:53.520 --> 00:12:55.520]  《Voices of Memory》
[00:12:55.520 --> 00:12:57.520]  當在集中營
[00:12:57.520 --> 00:12:59.520]  甚麼都被監管的時候
[00:13:01.520 --> 00:13:04.520]  當中亦有神蹟人員被捉去
[00:13:04.520 --> 00:13:09.520]  而他們就偷偷舉行彌撒
[00:13:09.520 --> 00:13:11.520]  甚至乎有聖餐
[00:13:11.520 --> 00:13:14.520]  如果你見到那本書
[00:13:14.520 --> 00:13:19.520]  我覺得畫得很有感覺
[00:13:19.520 --> 00:13:23.520]  一來他們穿上同一件的衣服
[00:13:23.520 --> 00:13:25.520]  不知你是否留意到
[00:13:25.520 --> 00:13:26.520]  在門外
[00:13:26.520 --> 00:13:28.520]  有個人
[00:13:28.520 --> 00:13:30.520]  看水
[00:13:32.520 --> 00:13:34.520]  正正就是在書中描述
[00:13:34.520 --> 00:13:38.520]  他們在營內
[00:13:38.520 --> 00:13:41.520]  唯一值得慶祝的事情
[00:13:41.520 --> 00:13:44.520]  就是做這個彌撒或聖餐
[00:13:44.520 --> 00:13:47.520]  因為他們會
[00:13:47.520 --> 00:13:52.520]  透過聖餐
[00:13:52.520 --> 00:13:54.520]  有一個很大的力量
[00:13:54.520 --> 00:13:56.520]  但卻是
[00:13:56.520 --> 00:13:58.520]  冒著一個很大的風險
[00:14:02.520 --> 00:14:04.520]  整個行程去到最後
[00:14:04.520 --> 00:14:07.520]  因為有個波蘭的導遊帶領我們
[00:14:07.520 --> 00:14:09.520]  我就問他
[00:14:09.520 --> 00:14:11.520]  其實每次帶領的時候
[00:14:11.520 --> 00:14:13.520]  你的感受是怎樣的
[00:14:13.520 --> 00:14:15.520]  他說其實是很悲傷
[00:14:15.520 --> 00:14:19.520]  他說每次的情緒都會被牽動起來
[00:14:19.520 --> 00:14:21.520]  不過他說
[00:14:21.520 --> 00:14:24.520]  每次講都是很重要
[00:14:24.520 --> 00:14:26.520]  我說是
[00:14:26.520 --> 00:14:29.520]  不單止對波蘭人很重要
[00:14:30.520 --> 00:14:32.520]  對整個世界都很重要
[00:14:32.520 --> 00:14:34.520]  我很感激他
[00:14:34.520 --> 00:14:38.520]  耶穌在福音書
[00:14:38.520 --> 00:14:40.520]  講誡賽種比喻的時候
[00:14:40.520 --> 00:14:42.520]  誡賽種信心的時候
[00:14:42.520 --> 00:14:45.520]  祂說到如果信心很大
[00:14:45.520 --> 00:14:47.520]  誡賽種的樹
[00:14:47.520 --> 00:14:49.520]  連根拔起
[00:14:49.520 --> 00:14:51.520]  都可以種在海裏都可以
[00:14:51.520 --> 00:14:54.520]  誡賽種這粒微小的種子
[00:14:54.520 --> 00:14:56.520]  我想大家都聽過
[00:14:56.520 --> 00:14:58.520]  由一粒小的種子
[00:14:59.520 --> 00:15:00.520]  去到一棵大樹
[00:15:00.520 --> 00:15:02.520]  能夠被人乘涼
[00:15:02.520 --> 00:15:05.520]  甚至乎能夠遮風擋雨
[00:15:05.520 --> 00:15:07.520]  你可以想像它的根部
[00:15:07.520 --> 00:15:09.520]  要抓得多緊多深
[00:15:09.520 --> 00:15:11.520]  才能夠這樣做
[00:15:11.520 --> 00:15:13.520]  需要多少年日
[00:15:13.520 --> 00:15:15.520]  十年甚至乎八年
[00:15:15.520 --> 00:15:17.520]  才能夠做得到
[00:15:17.520 --> 00:15:19.520]  當然大家馬上可能會想起
[00:15:19.520 --> 00:15:21.520]  我們剛剛經過的颱風
[00:15:21.520 --> 00:15:23.520]  不是的,有些就會扯起了
[00:15:23.520 --> 00:15:25.520]  不幸的是
[00:15:25.520 --> 00:15:27.520]  有些可能是人為而已
[00:15:29.520 --> 00:15:30.520]  雖然剛剛是這樣經過
[00:15:30.520 --> 00:15:32.520]  但樹木不倒
[00:15:32.520 --> 00:15:34.520]  這個天然的定理
[00:15:34.520 --> 00:15:36.520]  依然具有很大的說服力
[00:15:36.520 --> 00:15:39.520]  誡賽種的信心
[00:15:39.520 --> 00:15:43.520]  是一點一滴每日累積的結果
[00:15:43.520 --> 00:15:47.520]  就是這種持久延續的生命力
[00:15:47.520 --> 00:15:50.520]  好像那個波蘭導遊一樣
[00:15:50.520 --> 00:15:52.520]  即使他很傷感
[00:15:52.520 --> 00:15:54.520]  即使內心遇到
[00:15:54.520 --> 00:15:56.520]  好像風吹雨打那種經驗
[00:15:57.520 --> 00:15:59.520]  他仍然要繼續宣講
[00:15:59.520 --> 00:16:02.520]  帶領不同的人去參觀
[00:16:02.520 --> 00:16:05.520]  讓我在這個九千里外的香港人
[00:16:05.520 --> 00:16:07.520]  都有機會明白
[00:16:07.520 --> 00:16:09.520]  他們那種的苦
[00:16:09.520 --> 00:16:11.520]  不是輕言說一句
[00:16:11.520 --> 00:16:14.520]  上帝會怎樣
[00:16:14.520 --> 00:16:17.520]  以致讓這種生命力
[00:16:17.520 --> 00:16:19.520]  能夠承傳下去
[00:16:19.520 --> 00:16:21.520]  見證著他們國家
[00:16:21.520 --> 00:16:24.520]  這場戰爭的結束
[00:16:24.520 --> 00:16:26.520]  也叫我反省
[00:16:27.520 --> 00:16:29.520]  關注著上主所做的世界
[00:16:29.520 --> 00:16:31.520]  讓我們在人與人之間
[00:16:31.520 --> 00:16:34.520]  不要發起戰爭
[00:16:34.520 --> 00:16:36.520]  可能你說
[00:16:36.520 --> 00:16:38.520]  關我什麼事都不是我發起
[00:16:38.520 --> 00:16:40.520]  不是國與國
[00:16:40.520 --> 00:16:42.520]  其實人與人之間
[00:16:42.520 --> 00:16:45.520]  經常都會發起戰爭
[00:16:45.520 --> 00:16:48.520]  甚至你自己和自己
[00:16:48.520 --> 00:16:50.520]  都會發起戰爭
[00:16:53.520 --> 00:16:57.520]  也不要像佔領別人地盤的巴比倫一樣
[00:16:57.520 --> 00:17:00.520]  至少讓我們提醒自己
[00:17:00.520 --> 00:17:03.520]  不要成為一個壓迫人的人
[00:17:03.520 --> 00:17:05.520]  界創重樹的生長
[00:17:05.520 --> 00:17:07.520]  就好像歷史的長河
[00:17:07.520 --> 00:17:11.520]  歷史叫人看見一個不爭的事實
[00:17:11.520 --> 00:17:13.520]  巴比倫也好
[00:17:13.520 --> 00:17:15.520]  波斯也好
[00:17:15.520 --> 00:17:17.520]  羅馬也好
[00:17:17.520 --> 00:17:19.520]  二戰納粹也好
[00:17:19.520 --> 00:17:22.520]  最終都是淹沒在歷史的長流裡
[00:17:23.520 --> 00:17:24.520]  還看古今
[00:17:24.520 --> 00:17:26.520]  歷史就是這樣
[00:17:26.520 --> 00:17:28.520]  上主在看
[00:17:28.520 --> 00:17:30.520]  人要配合
[00:17:30.520 --> 00:17:32.520]  要記下
[00:17:32.520 --> 00:17:34.520]  要提醒
[00:17:34.520 --> 00:17:36.520]  對受壓迫的地方
[00:17:36.520 --> 00:17:38.520]  不能夠視若無睹
[00:17:38.520 --> 00:17:41.520]  各位弟兄姊妹
[00:17:41.520 --> 00:17:43.520]  有時我們看很多東西
[00:17:43.520 --> 00:17:45.520]  好像沒什麼可能
[00:17:45.520 --> 00:17:47.520]  但信仰往往叫我們看
[00:17:47.520 --> 00:17:49.520]  另一個的不可能
[00:17:50.520 --> 00:17:53.520]  耶穌就是用了主人和僕人的關係
[00:17:53.520 --> 00:17:55.520]  告訴我們
[00:17:55.520 --> 00:17:59.520]  當他們當時用一個奴隸社會為主的年代
[00:17:59.520 --> 00:18:01.520]  他就反問
[00:18:01.520 --> 00:18:04.520]  哪有僕人在田間和放羊之後
[00:18:04.520 --> 00:18:06.520]  主人會叫他過來
[00:18:06.520 --> 00:18:08.520]  吃飯和多謝他呢?
[00:18:08.520 --> 00:18:11.520]  當然是叫他先服侍我
[00:18:11.520 --> 00:18:15.520]  但耶穌似乎想說
[00:18:17.520 --> 00:18:20.520]  信仰就是這種顛覆性
[00:18:20.520 --> 00:18:24.520]  因為耶穌就是為那個僕人洗腳
[00:18:24.520 --> 00:18:28.520]  就是會叫別人一起吃飯
[00:18:28.520 --> 00:18:32.520]  叫那些低下沉被忽視的人過來
[00:18:32.520 --> 00:18:34.520]  一起的人
[00:18:34.520 --> 00:18:37.520]  只是我們沒辦法猜到
[00:18:37.520 --> 00:18:41.520]  甚至我們選擇世界那種慣性
[00:18:41.520 --> 00:18:44.520]  有時不經各地
[00:18:44.520 --> 00:18:46.520]  隨波逐流
[00:18:48.520 --> 00:18:50.520]  還是背道而行呢?
[00:18:50.520 --> 00:18:54.520]  我們會不會選擇逆流而上呢?
[00:18:54.520 --> 00:18:56.520]  其實有沒有想過
[00:18:56.520 --> 00:18:58.520]  逆風
[00:18:58.520 --> 00:19:00.520]  才能夠起飛呢?
[00:19:00.520 --> 00:19:06.520]  上主要扭轉這個世界
[00:19:06.520 --> 00:19:08.520]  其實只是邀請你和我
[00:19:08.520 --> 00:19:10.520]  一起參與
[00:19:10.520 --> 00:19:12.520]  歷世歷代每一個人
[00:19:12.520 --> 00:19:15.520]  做一點點的事
[00:19:16.520 --> 00:19:18.520]  讓這份堅持
[00:19:18.520 --> 00:19:22.520]  讓世界慢慢不經不覺被扭轉了
[00:19:22.520 --> 00:19:26.520]  剛剛去世的動物學家
[00:19:26.520 --> 00:19:30.520]  一生研究猩猩的珍古德爾博士
[00:19:30.520 --> 00:19:32.520]  她說了很多說話
[00:19:32.520 --> 00:19:34.520]  我想大家這幾天不斷在聽
[00:19:34.520 --> 00:19:37.520]  其中有幾句令我很深刻
[00:19:37.520 --> 00:19:40.520]  她說我們不可能渡過每一天
[00:19:40.520 --> 00:19:43.520]  而不對周遭的世界產生影響
[00:19:45.520 --> 00:19:46.520]  我們所做的
[00:19:46.520 --> 00:19:49.520]  是會帶來一些不同的
[00:19:49.520 --> 00:19:55.520]  每一天都會帶來一些不同
[00:19:55.520 --> 00:19:57.520]  她亦說了一句
[00:19:57.520 --> 00:19:59.520]  在一個訪問裏
[00:19:59.520 --> 00:20:03.520]  她說「Think Globally, Act Locally」
[00:20:03.520 --> 00:20:06.520]  讓我們去思考這個世界的時候
[00:20:06.520 --> 00:20:08.520]  不要想得太遠
[00:20:08.520 --> 00:20:10.520]  回到這裏我們有沒有甚麼事
[00:20:10.520 --> 00:20:12.520]  就已經可以做
[00:20:12.520 --> 00:20:14.520]  我們可以想得很大
[00:20:15.520 --> 00:20:16.520]  回到這裏我們有沒有甚麼事
[00:20:16.520 --> 00:20:18.520]  相信我們做
[00:20:18.520 --> 00:20:20.520]  是在影響我們的世界
[00:20:20.520 --> 00:20:23.520]  而且要坐言起行
[00:20:23.520 --> 00:20:30.520]  最後我想用去立陶宛的經驗
[00:20:30.520 --> 00:20:32.520]  和大家分享
[00:20:32.520 --> 00:20:36.520]  去波蘭集中營之前就去立陶宛
[00:20:36.520 --> 00:20:38.520]  所以旅程很辛苦
[00:20:38.520 --> 00:20:40.520]  不是旅程
[00:20:40.520 --> 00:20:43.520]  是經驗他們的傷感
[00:20:44.520 --> 00:20:46.520]  立陶宛有一個叫十字架山
[00:20:46.520 --> 00:20:51.520]  他們就是從第一個十字架開始插起來
[00:20:51.520 --> 00:20:54.520]  去向上主祈禱
[00:20:54.520 --> 00:20:58.520]  當他們面對著政權壓迫的時候
