
[00:00:00.000 --> 00:00:03.000]  我們說神是要透過十災
[00:02:51.400 --> 00:02:55.240]  大家都有吃田雞
[00:02:55.240 --> 00:02:57.680]  你擺一碟在桌上好像不錯
[00:02:57.680 --> 00:02:58.920]  到處都是
[00:02:58.920 --> 00:03:00.440]  那就有點恐怖了
[00:03:00.440 --> 00:03:01.720]  想起都打冷顫
[00:03:01.720 --> 00:03:04.000]  但這就是對付蛙神
[00:03:04.000 --> 00:03:07.520]  是一個祝福人生產
[00:03:07.520 --> 00:03:10.400]  生兒子生女兒的一個神
[00:03:10.400 --> 00:03:14.480]  其實我們回想都很幽默
[00:03:14.480 --> 00:03:16.400]  因為神創造人的時候
[00:03:16.400 --> 00:03:18.680]  叫你們要生養眾多
[00:03:18.680 --> 00:03:19.880]  遍滿全地
[00:03:19.880 --> 00:03:22.760]  這個遍滿不是人
[00:03:22.760 --> 00:03:23.560]  是青蛙
[00:03:23.560 --> 00:03:26.320]  就是他們所拜的神
[00:03:26.320 --> 00:03:27.680]  這是第二災
[00:03:27.680 --> 00:03:29.360]  第三災是什麼
[00:03:29.360 --> 00:03:30.960]  神就擊打塵土
[00:03:30.960 --> 00:03:32.880]  讓塵土變成塞
[00:03:32.880 --> 00:03:34.840]  你想想塵土這麼多塵
[00:03:34.840 --> 00:03:35.840]  全部變成塞
[00:03:35.840 --> 00:03:38.600]  然後黏在人和動物身上
[00:03:38.600 --> 00:03:41.360]  其實都很恐怖
[00:03:41.360 --> 00:03:46.320]  所以這災是針對大地的神
[00:03:46.320 --> 00:03:47.400]  大地之神
[00:03:47.400 --> 00:03:49.960]  其實我們回看《聖經》
[00:03:49.960 --> 00:03:51.680]  第一災和第二災的時候
[00:03:51.680 --> 00:03:52.760]  法老很威風
[00:03:52.760 --> 00:03:53.360]  他說
[00:03:53.360 --> 00:03:54.640]  你的神做到這些
[00:03:54.640 --> 00:03:57.200]  我的術士也做到
[00:03:57.200 --> 00:04:01.280]  他就叫術士用法術來做同樣的事情
[00:04:01.280 --> 00:04:03.560]  第一、二災都是同樣做出來的
[00:04:03.560 --> 00:04:04.920]  但去到這一災
[00:04:04.920 --> 00:04:06.720]  就開始做不到
[00:04:06.720 --> 00:04:07.400]  為什麼
[00:04:07.400 --> 00:04:11.080]  因為創造唯有是神才做到
[00:04:11.080 --> 00:04:13.800]  唯有神才能夠有創造
[00:04:13.800 --> 00:04:18.520]  當我們回想當日他怎樣用塵土做阿當
[00:04:18.520 --> 00:04:20.600]  唯有神才能夠創造
[00:04:20.600 --> 00:04:23.800]  頭三災神要顯示
[00:04:23.800 --> 00:04:25.760]  他就像生命
[00:04:25.760 --> 00:04:29.560]  叫生命有供應和得到滋養的神
[00:04:29.560 --> 00:04:31.360]  他要跟法老這樣說
[00:04:31.360 --> 00:04:33.360]  第四災是什麼
[00:04:33.360 --> 00:04:34.800]  蒼蠅
[00:04:34.800 --> 00:04:36.920]  其實在埃及很普遍
[00:04:36.920 --> 00:04:38.560]  很多蒼蠅成群
[00:04:38.560 --> 00:04:41.440]  神就養牠成為滋養
[00:04:41.440 --> 00:04:42.440]  因為那時候
[00:04:42.440 --> 00:04:43.680]  蒼蠅會帶來疾病
[00:04:43.680 --> 00:04:47.280]  所以那些人就拜蒼蠅
[00:04:47.280 --> 00:04:50.360]  其實神就要告訴他們
[00:04:50.360 --> 00:04:52.760]  真的不是這樣
[00:04:52.760 --> 00:04:54.720]  真的不是拜這些蒼蠅
[00:04:54.720 --> 00:04:56.640]  從這個災開始
[00:04:56.640 --> 00:04:59.480]  我們看到神將以色列民
[00:04:59.480 --> 00:05:02.400]  從埃及分出來
[00:05:02.400 --> 00:05:04.840]  就是說從這個災開始
[00:05:04.840 --> 00:05:06.200]  以及之後的災害
[00:05:06.200 --> 00:05:09.800]  其實都不會波及到以色列民
[00:05:09.800 --> 00:05:11.160]  他們是沒事的
[00:05:11.160 --> 00:05:14.600]  單單是埃及人才會受災
[00:05:14.600 --> 00:05:19.040]  我們看到神如何保護他們的子民
[00:05:19.040 --> 00:05:20.960]  第五災是什麼
[00:05:20.960 --> 00:05:22.920]  就是蓄意之災
[00:05:22.920 --> 00:05:26.320]  是對付所謂牛神
[00:05:26.320 --> 00:05:31.080]  牛是當時所有的伸縮代表
[00:05:31.080 --> 00:05:31.880]  很威風的神
[00:05:31.880 --> 00:05:33.520]  牛是很威風的
[00:05:33.520 --> 00:05:36.720]  那時候是不能得罪的
[00:05:36.720 --> 00:05:40.880]  這就是擊打牛神
[00:05:40.880 --> 00:05:44.400]  然後到第六災就是蒼蠅
[00:05:44.400 --> 00:05:49.320]  神讓埃及人的皮膚生出這些疹
[00:05:49.320 --> 00:05:51.640]  然後有些起水泡
[00:05:51.640 --> 00:05:54.000]  來擊打
[00:05:54.000 --> 00:05:56.600]  他們覺得是掌管健康
[00:05:56.600 --> 00:05:59.280]  以及生死的藥神
[00:05:59.280 --> 00:06:00.560]  以及醫治之神
[00:06:00.560 --> 00:06:01.400]  其實這裡也有說
[00:06:01.400 --> 00:06:03.560]  神親自告訴他們
[00:06:03.560 --> 00:06:04.560]  全能的醫生
[00:06:04.560 --> 00:06:08.200]  唯有他才是全能的醫治者
[00:06:08.200 --> 00:06:11.080]  第七災是什麼
[00:06:11.080 --> 00:06:12.640]  就是薄災
[00:06:12.640 --> 00:06:15.080]  就是神讓天下降下
[00:06:15.080 --> 00:06:18.400]  一些前所未有的冰雹
[00:06:18.400 --> 00:06:23.080]  打到人、動物、植物身上
[00:06:23.080 --> 00:06:24.840]  但是在過程中
[00:06:24.840 --> 00:06:30.040]  我們看到埃及人在這裡醒覺
[00:06:30.040 --> 00:06:33.200]  知道這是神的神蹟
[00:06:33.200 --> 00:06:38.360]  來到的時候將牠的伏人、牠的生畜帶入室內
[00:06:38.360 --> 00:06:40.120]  這些埃及人和牠的生畜
[00:06:40.120 --> 00:06:42.960]  是全部都沒有受到災害的
[00:06:42.960 --> 00:06:45.880]  其實我們看到在十災的過程中
[00:06:45.880 --> 00:06:49.360]  神是一路一路給人機會去悔改的
[00:06:49.360 --> 00:06:51.040]  所以悔改了的埃及人
[00:06:51.040 --> 00:06:55.160]  他也是不會受到災害的
[00:06:55.160 --> 00:06:58.880]  這就是針對管理天氣
[00:06:58.880 --> 00:07:02.560]  以及雨水的大氣之神
[00:07:02.560 --> 00:07:04.040]  第八災是什麼
[00:07:04.040 --> 00:07:05.360]  就是蝗蟲
[00:07:05.360 --> 00:07:06.480]  大家都知道
[00:07:06.480 --> 00:07:08.360]  在蝗災中很麻煩的
[00:07:08.360 --> 00:07:11.120]  農作物會被蝗蟲吃掉
[00:07:11.120 --> 00:07:13.760]  這是對付當時所謂拜的
[00:07:13.760 --> 00:07:16.200]  掌管農業的神
[00:07:16.200 --> 00:07:18.240]  第九災是什麼
[00:07:18.240 --> 00:07:19.880]  就是黑暗之災
[00:07:19.880 --> 00:07:23.040]  這是針對什麼呢
[00:07:23.040 --> 00:07:25.320]  就是他們拜太陽神
[00:07:25.320 --> 00:07:28.160]  因為太陽是發光的
[00:07:28.160 --> 00:07:29.440]  他們會拜太陽
[00:07:29.440 --> 00:07:33.200]  但是大家知道太陽也是受造之物
[00:07:33.200 --> 00:07:34.800]  其實創造的是誰
[00:07:34.800 --> 00:07:35.960]  是神
[00:07:35.960 --> 00:07:37.400]  但是他們就拜太陽
[00:07:37.400 --> 00:07:40.160]  覺得太陽能夠賜給他們光
[00:07:40.160 --> 00:07:42.840]  所以我們看到神在這裏
[00:07:42.840 --> 00:07:43.760]  就是要告訴他們
[00:07:43.760 --> 00:07:45.200]  祂才是光
[00:07:45.200 --> 00:07:48.160]  而我們看到以色列民居住的地方
[00:07:48.160 --> 00:07:50.080]  仍然是有光
[00:07:50.080 --> 00:07:52.280]  只不過是埃及人居住的地方
[00:07:52.280 --> 00:07:55.040]  三天三夜是漆黑一片
[00:07:55.040 --> 00:07:58.440]  我們看到在第七至第九災
[00:07:58.440 --> 00:08:01.680]  神說要顯示給人
[00:08:01.680 --> 00:08:04.400]  大自然一切的運作
[00:08:04.400 --> 00:08:06.840]  都在祂的手裏
[00:08:06.840 --> 00:08:10.240]  全部都在祂的掌握之中
[00:08:10.240 --> 00:08:12.480]  我們來到第十災
[00:08:12.480 --> 00:08:15.040]  就是擊殺埃及人的長子
[00:08:15.040 --> 00:08:17.000]  這不單止是人
[00:08:17.000 --> 00:08:20.560]  甚至所有投生的生畜
[00:08:20.560 --> 00:08:24.840]  包括法老的長子都要死亡
[00:08:24.840 --> 00:08:27.360]  你覺得是不是很嚴厲
[00:08:27.360 --> 00:08:28.840]  看來真的很嚴厲
[00:08:28.840 --> 00:08:31.840]  這一災是對付法老
[00:08:31.840 --> 00:08:35.840]  因為祂就是埃及人裏面所講的
[00:08:35.840 --> 00:08:38.080]  所拜的眾神
[00:08:38.080 --> 00:08:39.280]  萬神之神
[00:08:39.280 --> 00:08:40.600]  祂是終極的神
[00:08:40.600 --> 00:08:41.440]  在埃及裏面
[00:08:41.440 --> 00:08:45.120]  人家覺得法老就是終極的神
[00:08:45.120 --> 00:08:46.880]  為什麼要擊殺長子
[00:08:46.880 --> 00:08:50.000]  其實就是當法老離開的時候
[00:08:50.000 --> 00:08:52.400]  其實祂的長子會自動繼承
[00:08:52.400 --> 00:08:56.760]  成為人來拜的對象
[00:08:56.760 --> 00:09:00.560]  所以就有擊殺長子這個災
[00:09:00.560 --> 00:09:02.400]  我們總結了十災
[00:09:02.400 --> 00:09:03.800]  很快看到十災
[00:09:03.800 --> 00:09:07.680]  其實神第一樣要顯示給法老埃及人知道的
[00:09:07.680 --> 00:09:10.640]  就是其實祂們所拜的
[00:09:10.640 --> 00:09:12.680]  覺得能夠為祂們帶來祝福
[00:09:12.680 --> 00:09:19.000]  給祂們生命、財產、保護的
[00:09:19.000 --> 00:09:22.520]  其實都是一些受造之物
[00:09:22.520 --> 00:09:23.760]  只不過都是一些創造的
[00:09:23.760 --> 00:09:27.280]  沒有能力賜給祂們任何的福
[00:09:27.280 --> 00:09:32.880]  而祂才是那位創造天地萬物、
[00:09:32.880 --> 00:09:37.120]  掌管、造物主
[00:09:37.120 --> 00:09:38.280]  祂就是那位造物主
[00:09:38.280 --> 00:09:39.520]  其實祂就是要這樣
[00:09:39.520 --> 00:09:40.480]  其實在聖經裏
[00:09:40.480 --> 00:09:44.160]  祂不停地向我們顯示這件事情
[00:09:44.160 --> 00:09:47.880]  亦都要讓法老知道
[00:09:47.880 --> 00:09:51.640]  其實祂不是那位神
[00:09:51.640 --> 00:09:54.760]  而是耶和華、塞世神
[00:09:54.760 --> 00:09:58.480]  我們在十災看完之後
[00:09:58.480 --> 00:09:59.640]  其實你會發現
[00:09:59.640 --> 00:10:01.040]  這個十災裏面
[00:10:01.040 --> 00:10:03.560]  其實埃及拜的神明還有很多
[00:10:03.560 --> 00:10:05.400]  但在這個十災裏面
[00:10:05.400 --> 00:10:08.800]  每一樣牽涉的都是神的創造
[00:10:08.800 --> 00:10:19.480]  我們看到有水、空氣、動物、植物、人追蹤
[00:10:19.480 --> 00:10:24.280]  但這些本來神創造得很美好的東西
[00:10:24.280 --> 00:10:26.880]  好像全部都變成災害
[00:10:26.880 --> 00:10:30.280]  神好像顛覆了祂原先很美好的創造
[00:10:30.280 --> 00:10:33.360]  因為我們在創世紀的一二章的時候
[00:10:33.360 --> 00:10:36.520]  我們看到神說祂創造一切事物的時候
[00:10:36.520 --> 00:10:38.000]  原是美好的
[00:10:38.000 --> 00:10:40.360]  而祂很希望這個世界
[00:10:40.360 --> 00:10:42.800]  當祂做了人之後
[00:10:42.800 --> 00:10:45.240]  交給祂享用和管理的時候
[00:10:45.240 --> 00:10:48.600]  祂很希望看到這個世界是很美麗的
[00:10:48.600 --> 00:10:50.760]  很好的和諧
[00:10:50.760 --> 00:10:52.800]  各樣的繼續運作下去
[00:10:52.800 --> 00:10:56.440]  但這一刻這些全部變成災害
[00:10:56.440 --> 00:10:57.560]  為甚麼要這樣呢?
[00:10:57.560 --> 00:11:00.440]  譬如動物再不是被人服侍人的
[00:11:00.440 --> 00:11:02.280]  而變成傷害人的
[00:11:02.280 --> 00:11:04.920]  水變成不是生命之源
[00:11:04.920 --> 00:11:07.360]  而是死亡的源頭
[00:11:07.360 --> 00:11:09.360]  各樣各樣的發生
[00:11:09.360 --> 00:11:10.960]  其實神這樣顛覆
[00:11:10.960 --> 00:11:14.960]  你猜神其實愛不愛祂自己的創造?
[00:11:14.960 --> 00:11:15.720]  祂愛啊
[00:11:15.720 --> 00:11:17.160]  祂怎會弄成這樣?
[00:11:17.160 --> 00:11:18.880]  就好像你一砌一個puzzle砌得很漂亮
[00:11:18.880 --> 00:11:20.120]  砌得很漂亮
[00:11:20.120 --> 00:11:20.760]  砌完之後
[00:11:20.760 --> 00:11:21.920]  啪啪啪啪
[00:11:21.920 --> 00:11:23.360]  弄壞了它
[00:11:23.360 --> 00:11:25.040]  其實我想神也不願意
[00:11:25.040 --> 00:11:26.320]  你也不願意
[00:11:26.320 --> 00:11:28.000]  但是神為了要管教
[00:11:28.000 --> 00:11:29.560]  讓人知道祂是神
[00:11:29.560 --> 00:11:32.680]  祂就是甘願犧牲了很完美的東西
[00:11:32.680 --> 00:11:34.600]  而到了那裡
[00:11:34.600 --> 00:11:35.800]  讓人看到
[00:11:35.800 --> 00:11:36.680]  得到管教
[00:11:36.680 --> 00:11:38.280]  所以神是犧牲
[00:11:38.280 --> 00:11:40.680]  其實十災的顛覆
[00:11:40.680 --> 00:11:41.880]  我們看到
[00:11:41.880 --> 00:11:44.480]  其實在你看到一切災害的裏面
[00:11:44.480 --> 00:11:46.920]  其實有神的愛
[00:11:46.920 --> 00:11:49.480]  神是要搞亂自己創造的東西
[00:11:49.480 --> 00:11:51.720]  才會給我們顯現
[00:11:51.720 --> 00:11:53.720]  其實這個愛
[00:11:53.720 --> 00:11:56.040]  神的愛的終極
[00:11:56.040 --> 00:11:56.720]  那個高峰
[00:11:56.720 --> 00:11:59.040]  其實就是神最終
[00:11:59.040 --> 00:12:01.840]  將祂自己的獨生兒子
[00:12:01.840 --> 00:12:03.240]  賜給我們
[00:12:03.240 --> 00:12:04.680]  來到這個世上
[00:12:04.680 --> 00:12:07.200]  犧牲祂自己的獨生兒子
[00:12:07.200 --> 00:12:08.480]  是來祝福人
[00:12:08.480 --> 00:12:10.400]  來讓我們得到管教
[00:12:10.400 --> 00:12:12.960]  得到這份的救恩
[00:12:12.960 --> 00:12:14.280]  所以神的愛
[00:12:14.280 --> 00:12:17.200]  在祂這樣可能看到
[00:12:17.200 --> 00:12:18.240]  在災害的東西裏面
[00:12:18.240 --> 00:12:20.400]  其實也是顯明的
[00:12:20.400 --> 00:12:23.000]  那麼我們就說神的愛在當中
[00:12:23.000 --> 00:12:24.200]  其實第二樣東西
[00:12:24.200 --> 00:12:26.720]  神要讓法老
[00:12:26.720 --> 00:12:28.960]  埃及人去看到的就是
[00:12:28.960 --> 00:12:31.680]  祂的愛是很寬容的
[00:12:31.680 --> 00:12:32.640]  怎麽說
[00:12:32.640 --> 00:12:34.440]  我們看到其實
[00:12:34.440 --> 00:12:37.640]  當施行這個十災的審判的時候
[00:12:37.640 --> 00:12:38.840]  其實我們看到
[00:12:38.840 --> 00:12:39.960]  最初我們看到
[00:12:39.960 --> 00:12:42.440]  其實頭九災
[00:12:42.440 --> 00:12:44.880]  也不是沒有人命的喪生
[00:12:44.880 --> 00:12:45.680]  對不對
[00:12:45.680 --> 00:12:47.000]  其實神不是
[00:12:47.000 --> 00:12:48.280]  有時候我們會覺得
[00:12:48.280 --> 00:12:50.040]  哇!神很殘忍
[00:12:50.040 --> 00:12:51.240]  為什麽要殺人
[00:12:51.240 --> 00:12:51.880]  讓人去死
[00:12:51.880 --> 00:12:53.040]  其實
[00:12:53.040 --> 00:12:53.960]  第一次的九災
[00:12:53.960 --> 00:12:55.800]  也從來沒有的
[00:12:55.800 --> 00:12:56.480]  對不對
[00:12:56.480 --> 00:12:57.800]  祂不是想用一些
[00:12:57.800 --> 00:12:58.920]  滅人的方法
[00:12:58.920 --> 00:13:00.960]  來讓人悔改的
[00:13:00.960 --> 00:13:04.880]  或者是讓人離開偶像
[00:13:04.880 --> 00:13:08.240]  我看到祂不是針對人的
[00:13:08.240 --> 00:13:10.520]  其實那些是針對偶像
[00:13:10.520 --> 00:13:11.200]  對不對
[00:13:11.200 --> 00:13:13.120]  其實一直都不是這樣
[00:13:13.120 --> 00:13:14.720]  其實災
[00:13:14.720 --> 00:13:16.160]  我們看到的不只是這樣
[00:13:16.160 --> 00:13:17.440]  其實我們看回
[00:13:17.440 --> 00:13:18.480]  一至九災
[00:13:18.480 --> 00:13:20.680]  分開三個三個三個看的時候
[00:13:20.680 --> 00:13:23.160]  其實神是不停地
[00:13:23.160 --> 00:13:26.240]  來向法老發出一個警告
[00:13:26.240 --> 00:13:27.760]  譬如第一災的時候
[00:13:27.760 --> 00:13:30.840]  之前祂清早叫摩西去見祂
[00:13:30.840 --> 00:13:32.920]  跟祂說將會有事發生
[00:13:32.920 --> 00:13:33.960]  其實都是一個警告
[00:13:33.960 --> 00:13:36.120]  希望祂能夠悔改
[00:13:36.120 --> 00:13:37.560]  知道祂是神
[00:13:37.560 --> 00:13:40.400]  到第二災摩西繼續去見祂
[00:13:40.400 --> 00:13:43.200]  到第三災才沒有任何警告
[00:13:43.200 --> 00:13:45.000]  來施行那個災
[00:13:45.000 --> 00:13:46.640]  但其實你會見到
[00:13:46.640 --> 00:13:47.520]  法老的心
[00:13:47.520 --> 00:13:48.600]  一樣你怎樣弄我
[00:13:48.600 --> 00:13:51.600]  我都覺得你不是神
[00:13:51.600 --> 00:13:53.320]  其實如果
[00:13:53.320 --> 00:13:54.720]  等一會我問問
[00:13:54.720 --> 00:13:55.760]  如果是我們
[00:13:55.760 --> 00:13:56.800]  是你的話
[00:13:56.800 --> 00:13:58.680]  如果有個人不停地
[00:13:58.680 --> 00:14:00.400]  去撥逸你
[00:14:00.400 --> 00:14:02.720]  你會怎樣
[00:14:02.720 --> 00:14:04.400]  無限的忍耐
[00:14:04.400 --> 00:14:05.800]  還是怎樣呢
[00:14:05.800 --> 00:14:07.320]  其實我們看到
[00:14:07.320 --> 00:14:08.240]  第三災
[00:14:08.240 --> 00:14:09.280]  第二災之後
[00:14:09.280 --> 00:14:10.240]  法老都是沒有反應
[00:14:10.240 --> 00:14:12.440]  其實神就已經可以
[00:14:12.440 --> 00:14:13.800]  是吧
[00:14:13.800 --> 00:14:14.840]  來一個更勁的
[00:14:14.840 --> 00:14:15.920]  讓你立刻屈服
[00:14:15.920 --> 00:14:16.800]  神能否做到
[00:14:16.800 --> 00:14:18.000]  完全可以做到
[00:14:18.000 --> 00:14:19.720]  但祂就一直警告
[00:14:19.720 --> 00:14:20.720]  以至到我們見到
[00:14:20.720 --> 00:14:22.280]  第四、五、六災
[00:14:22.280 --> 00:14:23.840]  是一個第二個循環
[00:14:23.840 --> 00:14:25.880]  又來到去
[00:14:25.880 --> 00:14:26.840]  警告一次
[00:14:26.840 --> 00:14:28.480]  又叫早上去
[00:14:28.480 --> 00:14:29.840]  然後又去
[00:14:29.840 --> 00:14:30.920]  然後沒有警告
[00:14:30.920 --> 00:14:32.680]  然後到第三個循環
[00:14:32.680 --> 00:14:33.840]  去到第九災
[00:14:33.840 --> 00:14:34.560]  都是這樣
[00:14:34.560 --> 00:14:36.040]  但到最終
[00:14:36.040 --> 00:14:39.720]  法老的心是強硬的
[00:14:39.720 --> 00:14:41.720]  看到那麼多神蹟歧視
[00:14:41.720 --> 00:14:43.640]  祂仍然是強硬的
[00:14:43.640 --> 00:14:45.200]  我們回到第六災
[00:14:45.200 --> 00:14:46.400]  從那裡開始
[00:14:46.400 --> 00:14:47.400]  聖經裡說
[00:14:47.400 --> 00:14:49.720]  神死法老的心強硬
[00:14:49.720 --> 00:14:50.280]  你說
[00:14:50.280 --> 00:14:52.040]  原來神是你
[00:14:52.040 --> 00:14:53.200]  弄到祂的心強硬
[00:14:53.200 --> 00:14:54.400]  然後你弄到祂的心強硬
[00:14:54.400 --> 00:14:55.080]  然後又罰祂
[00:14:55.080 --> 00:14:56.960]  你就很不公平
[00:14:56.960 --> 00:14:57.520]  是這樣想的嗎
[00:14:57.520 --> 00:14:58.800]  但其實當你看回
[00:14:58.800 --> 00:15:00.400]  聖經裡的意思
[00:15:00.400 --> 00:15:01.720]  其實這句不是這樣解釋
[00:15:01.720 --> 00:15:03.040]  這句解釋是
[00:15:03.040 --> 00:15:06.040]  神的心意是叫人去悔改
[00:15:06.040 --> 00:15:08.160]  但是如果祂不停地
[00:15:08.160 --> 00:15:09.160]  叫人去悔改
[00:15:09.160 --> 00:15:10.760]  那個人也不悔改的時候
[00:15:10.760 --> 00:15:13.960]  祂會任憑祂的心強硬下去
[00:15:13.960 --> 00:15:14.800]  明白嗎
[00:15:14.800 --> 00:15:16.840]  其實神是不會逼你的
[00:15:16.840 --> 00:15:18.840]  祂只是會不停地提醒你
[00:15:18.840 --> 00:15:19.840]  但是到最後
[00:15:19.840 --> 00:15:21.680]  是任憑你自己的
[00:15:21.680 --> 00:15:23.040]  有些人就說
[00:15:23.040 --> 00:15:26.040]  其實你明知
[00:15:26.040 --> 00:15:28.600]  法老的心會強硬的
[00:15:28.600 --> 00:15:31.320]  用不著弄那麼多災
[00:15:31.320 --> 00:15:31.800]  是不是
[00:15:31.800 --> 00:15:34.520]  你可能一下子就來第十災
[00:15:34.520 --> 00:15:35.360]  即殺長子
[00:15:35.360 --> 00:15:39.480]  就把他搞定了
[00:15:39.480 --> 00:15:40.840]  我們這些現代人
[00:15:40.840 --> 00:15:41.760]  是這樣想的
[00:15:41.760 --> 00:15:42.520]  就是不要拖
[00:15:42.520 --> 00:15:44.320]  哎呀搞定了
[00:15:44.320 --> 00:15:47.080]  但是神不是一個這樣的上帝
[00:15:47.080 --> 00:15:49.280]  無限的寬容
[00:15:49.280 --> 00:15:50.920]  無限的愛
[00:15:50.920 --> 00:15:52.040]  一直等待
[00:15:52.040 --> 00:15:54.000]  一次一次的警告
[00:15:54.000 --> 00:15:55.880]  祂是很希望
[00:15:55.880 --> 00:15:57.040]  法老和埃及人
[00:15:57.040 --> 00:15:59.240]  是能夠醒覺的
[00:15:59.240 --> 00:16:01.880]  是能夠去迴轉的
[00:16:01.880 --> 00:16:03.000]  我們看彼得後書
[00:16:03.000 --> 00:16:04.400]  三章九節
[00:16:04.400 --> 00:16:06.280]  我們一起讀吧
[00:16:06.280 --> 00:16:09.160]  主所應許的尚未成就
[00:16:09.160 --> 00:16:11.680]  有人以為他是擔言
[00:16:11.680 --> 00:16:13.560]  其實不是擔言
[00:16:13.560 --> 00:16:15.480]  乃是寬容你們
[00:16:15.480 --> 00:16:17.640]  不願有一人沉淪
[00:16:17.640 --> 00:16:20.960]  乃願人人都悔改
[00:16:20.960 --> 00:16:22.880]  神不是擔言
[00:16:22.880 --> 00:16:24.720]  不是祂沒有能力
